InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-771.0;719.0;-80.0;456.0;-845.0;-320.0;-342.0;475.0;744.0;523.0
-756.0;716.0;25.0;503.0;-837.0;-325.0;-402.0;500.0;725.0;465.0
-778.0;719.0;-111.0;436.0;-834.0;-352.0;-211.0;504.0;726.0;565.0
-781.0;716.0;-11.0;372.0;-831.0;-360.0;-192.0;517.0;725.0;454.0
-728.0;748.0;-202.0;340.0;-871.0;-655.0;-249.0;377.0;794.0;441.0
-714.0;747.0;-207.0;363.0;-880.0;-639.0;-232.0;419.0;791.0;365.0
-803.0;733.0;-162.0;481.0;-732.0;-540.0;-159.0;378.0;847.0;452.0
-791.0;730.0;-288.0;605.0;-507.0;-405.0;-147.0;400.0;878.0;862.0
-785.0;741.0;-254.0;520.0;-516.0;-435.0;19.0;305.0;878.0;807.0
-354.0;224.0;877.0;1.0;427.0;650.0;941.0;-842.0;-57.0;116.0
-369.0;288.0;1008.0;-85.0;430.0;593.0;1019.0;-804.0;8.0;75.0
-369.0;264.0;883.0;-72.0;380.0;507.0;1003.0;-883.0;72.0;145.0
-297.0;307.0;942.0;91.0;487.0;392.0;908.0;-809.0;198.0;199.0
-225.0;335.0;928.0;34.0;616.0;311.0;964.0;-798.0;282.0;277.0
-787.0;735.0;-205.0;569.0;-539.0;-451.0;155.0;365.0;877.0;740.0
-410.0;460.0;680.0;-108.0;175.0;493.0;751.0;-689.0;397.0;35.0
-488.0;488.0;730.0;-142.0;-9.0;437.0;547.0;-773.0;371.0;117.0
-466.0;479.0;751.0;59.0;5.0;455.0;690.0;-588.0;362.0;183.0
-441.0;484.0;1006.0;-39.0;97.0;441.0;1169.0;-801.0;361.0;44.0
-542.0;658.0;788.0;33.0;-54.0;162.0;702.0;-583.0;488.0;38.0
-550.0;626.0;1256.0;-73.0;-57.0;160.0;1058.0;-1243.0;459.0;187.0
-513.0;606.0;1077.0;-148.0;25.0;156.0;1199.0;-1171.0;452.0;-215.0
-491.0;579.0;832.0;-375.0;99.0;128.0;809.0;-1040.0;462.0;58.0
-255.0;298.0;1191.0;-226.0;383.0;514.0;1074.0;-784.0;154.0;-157.0
-270.0;296.0;721.0;-195.0;417.0;536.0;488.0;-894.0;154.0;168.0
-602.0;144.0;770.0;58.0;408.0;811.0;778.0;-864.0;-140.0;257.0
-659.0;132.0;732.0;130.0;306.0;798.0;783.0;-757.0;-146.0;247.0
-919.0;167.0;111.0;387.0;-256.0;842.0;141.0;-271.0;-186.0;773.0
-808.0;729.0;-198.0;703.0;-598.0;-477.0;73.0;487.0;865.0;750.0
-766.0;729.0;-279.0;557.0;-828.0;-575.0;-28.0;246.0;824.0;736.0
-796.0;733.0;-9.0;533.0;-826.0;-627.0;312.0;226.0;825.0;738.0
-793.0;737.0;66.0;541.0;-822.0;-627.0;494.0;233.0;828.0;676.0
-827.0;815.0;108.0;160.0;-543.0;-885.0;813.0;-42.0;792.0;431.0
-761.0;845.0;23.0;472.0;-437.0;-680.0;-413.0;215.0;886.0;487.0
-48.0;-106.0;961.0;-123.0;856.0;738.0;904.0;-949.0;-274.0;-81.0
-114.0;-141.0;889.0;-81.0;824.0;758.0;914.0;-900.0;-299.0;-98.0
89.0;-281.0;967.0;-31.0;928.0;789.0;1006.0;-888.0;-442.0;67.0
-659.0;804.0;59.0;432.0;-336.0;-812.0;485.0;194.0;851.0;491.0
232.0;-363.0;995.0;-27.0;657.0;600.0;933.0;-940.0;-456.0;16.0
-662.0;805.0;-4.0;466.0;-365.0;-766.0;263.0;202.0;871.0;585.0
-657.0;798.0;-112.0;617.0;-397.0;-717.0;192.0;189.0;882.0;624.0
300.0;-459.0;1018.0;6.0;597.0;614.0;1027.0;-783.0;-605.0;96.0
-71.0;-242.0;786.0;51.0;449.0;464.0;1315.0;-1095.0;-588.0;141.0
-489.0;216.0;642.0;80.0;221.0;287.0;428.0;-789.0;-150.0;348.0
-198.0;-800.0;142.0;-98.0;-56.0;799.0;30.0;-477.0;-806.0;804.0
-651.0;794.0;-102.0;475.0;-395.0;-701.0;240.0;77.0;882.0;626.0
-647.0;794.0;-82.0;355.0;-387.0;-690.0;273.0;-147.0;880.0;607.0
-650.0;797.0;-132.0;249.0;-390.0;-692.0;385.0;-233.0;877.0;673.0
-779.0;788.0;51.0;33.0;-436.0;-732.0;399.0;-3.0;837.0;642.0
-660.0;755.0;53.0;146.0;-918.0;-835.0;200.0;226.0;746.0;173.0
-740.0;773.0;-105.0;183.0;-910.0;-841.0;-236.0;238.0;775.0;336.0
-795.0;744.0;413.0;720.0;-561.0;-846.0;281.0;132.0;772.0;500.0
-790.0;745.0;120.0;604.0;-562.0;-847.0;-93.0;71.0;772.0;798.0
-788.0;744.0;105.0;648.0;-567.0;-845.0;-185.0;92.0;773.0;822.0
-785.0;746.0;57.0;650.0;-581.0;-847.0;-89.0;144.0;774.0;837.0
-776.0;793.0;-372.0;571.0;-561.0;-572.0;-298.0;-17.0;612.0;848.0
-761.0;807.0;189.0;643.0;-602.0;-489.0;-70.0;37.0;498.0;783.0
-766.0;813.0;162.0;464.0;-633.0;-464.0;-148.0;-18.0;482.0;780.0
-773.0;816.0;131.0;368.0;-646.0;-458.0;62.0;-58.0;475.0;751.0
-589.0;683.0;1054.0;48.0;406.0;12.0;1058.0;-908.0;437.0;109.0
-698.0;690.0;965.0;-41.0;268.0;84.0;902.0;-1048.0;433.0;-155.0
-719.0;691.0;910.0;-254.0;213.0;191.0;796.0;-936.0;400.0;207.0
-698.0;642.0;1296.0;-35.0;228.0;257.0;1294.0;-843.0;362.0;-378.0
-663.0;434.0;1027.0;-86.0;460.0;484.0;1132.0;-865.0;-54.0;164.0
-649.0;423.0;1101.0;-30.0;496.0;538.0;1003.0;-1280.0;-111.0;-86.0
-687.0;423.0;1094.0;-196.0;491.0;630.0;1188.0;-795.0;-161.0;-93.0
-757.0;497.0;990.0;-59.0;611.0;767.0;1061.0;-1175.0;10.0;87.0
-753.0;494.0;942.0;-204.0;589.0;814.0;855.0;-1146.0;-49.0;29.0
-773.0;430.0;884.0;21.0;394.0;803.0;752.0;-696.0;-155.0;-1.0
-761.0;416.0;986.0;-106.0;379.0;811.0;955.0;-832.0;-168.0;49.0
-672.0;366.0;1137.0;133.0;684.0;1161.0;1206.0;-1184.0;12.0;-104.0
-784.0;458.0;725.0;-8.0;530.0;985.0;688.0;-654.0;-175.0;85.0
-804.0;474.0;990.0;-61.0;454.0;970.0;1011.0;-764.0;-162.0;129.0
-784.0;714.0;994.0;-61.0;-179.0;170.0;1084.0;-787.0;278.0;322.0
-773.0;703.0;1170.0;35.0;-178.0;172.0;1309.0;-851.0;289.0;355.0
-739.0;699.0;1246.0;245.0;-137.0;172.0;1141.0;-1141.0;299.0;-131.0
-668.0;686.0;717.0;-121.0;47.0;136.0;584.0;-873.0;335.0;212.0
-383.0;436.0;845.0;-86.0;130.0;99.0;840.0;-735.0;221.0;30.0
-379.0;429.0;871.0;-102.0;137.0;105.0;885.0;-763.0;220.0;45.0
-363.0;419.0;1048.0;-75.0;161.0;118.0;1154.0;-833.0;213.0;210.0
-261.0;367.0;814.0;-156.0;389.0;152.0;712.0;-889.0;232.0;178.0
-138.0;239.0;862.0;-117.0;508.0;396.0;871.0;-875.0;156.0;111.0
-70.0;186.0;872.0;-43.0;659.0;484.0;1087.0;-1087.0;114.0;-85.0
-80.0;178.0;892.0;-224.0;684.0;502.0;888.0;-803.0;103.0;92.0
107.0;101.0;1256.0;150.0;833.0;532.0;1086.0;-808.0;92.0;-92.0
82.0;149.0;1116.0;-183.0;853.0;574.0;1004.0;-1211.0;108.0;-34.0
-826.0;834.0;108.0;818.0;-684.0;-436.0;257.0;488.0;486.0;833.0
95.0;54.0;905.0;-95.0;994.0;724.0;934.0;-1231.0;29.0;-91.0
66.0;45.0;904.0;43.0;1034.0;1039.0;877.0;-697.0;-19.0;99.0
-877.0;843.0;193.0;500.0;-591.0;-329.0;428.0;372.0;560.0;528.0
197.0;-255.0;917.0;-144.0;806.0;782.0;915.0;-964.0;-403.0;272.0
-883.0;845.0;-78.0;429.0;-584.0;-302.0;155.0;245.0;578.0;756.0
151.0;-253.0;883.0;-68.0;751.0;797.0;945.0;-866.0;-390.0;106.0
66.0;-311.0;971.0;25.0;731.0;838.0;847.0;-806.0;-512.0;266.0
82.0;-319.0;852.0;113.0;745.0;837.0;851.0;-825.0;-506.0;447.0
239.0;-278.0;815.0;-58.0;801.0;652.0;797.0;-767.0;-335.0;163.0
-906.0;860.0;-91.0;475.0;-694.0;-268.0;45.0;377.0;552.0;627.0
-905.0;858.0;-292.0;402.0;-698.0;-245.0;-507.0;321.0;536.0;611.0
-904.0;864.0;-73.0;473.0;-745.0;-288.0;-551.0;401.0;583.0;490.0
-889.0;851.0;-249.0;435.0;-751.0;-303.0;-365.0;503.0;614.0;572.0
-892.0;846.0;-281.0;470.0;-739.0;-268.0;-237.0;561.0;558.0;537.0
-857.0;800.0;-310.0;475.0;-738.0;-302.0;-338.0;434.0;652.0;508.0
-792.0;747.0;-36.0;465.0;-677.0;-969.0;158.0;134.0;653.0;720.0
327.0;-238.0;906.0;15.0;975.0;858.0;906.0;-864.0;-221.0;138.0
-787.0;744.0;-28.0;499.0;-673.0;-973.0;83.0;157.0;653.0;721.0
-789.0;740.0;-75.0;509.0;-670.0;-970.0;-28.0;146.0;656.0;750.0
-787.0;737.0;-52.0;471.0;-669.0;-974.0;-17.0;119.0;656.0;724.0
-787.0;737.0;-53.0;475.0;-668.0;-984.0;-42.0;125.0;656.0;741.0
-787.0;737.0;-65.0;474.0;-669.0;-981.0;-50.0;125.0;656.0;778.0
-786.0;736.0;-28.0;476.0;-670.0;-969.0;-55.0;134.0;658.0;730.0
320.0;-110.0;638.0;-105.0;1032.0;824.0;662.0;-968.0;-15.0;-20.0
189.0;-143.0;762.0;-71.0;905.0;761.0;776.0;-766.0;11.0;52.0
-785.0;737.0;-37.0;486.0;-669.0;-969.0;-36.0;139.0;659.0;726.0
-785.0;736.0;-45.0;484.0;-669.0;-971.0;1.0;130.0;663.0;727.0
360.0;-197.0;767.0;215.0;1103.0;836.0;766.0;-583.0;-94.0;190.0
-785.0;736.0;-41.0;450.0;-665.0;-966.0;-37.0;99.0;669.0;717.0
-784.0;739.0;-19.0;506.0;-663.0;-937.0;-33.0;123.0;676.0;689.0
-783.0;737.0;10.0;400.0;-657.0;-904.0;16.0;49.0;676.0;694.0
226.0;-119.0;437.0;56.0;1082.0;1022.0;747.0;-503.0;-215.0;220.0
-782.0;739.0;-29.0;378.0;-649.0;-890.0;-29.0;-30.0;675.0;744.0
87.0;8.0;761.0;-43.0;1031.0;941.0;1042.0;-433.0;-122.0;141.0
-782.0;747.0;0.0;402.0;-647.0;-886.0;0.0;-50.0;680.0;732.0
-82.0;101.0;1416.0;100.0;604.0;774.0;1346.0;-537.0;-66.0;288.0
-10.0;71.0;303.0;73.0;657.0;801.0;453.0;-337.0;-113.0;175.0
-8.0;58.0;923.0;186.0;598.0;800.0;933.0;-214.0;-108.0;-62.0
-22.0;61.0;1108.0;119.0;569.0;789.0;999.0;-343.0;-103.0;-54.0
-100.0;66.0;365.0;-49.0;479.0;705.0;405.0;-493.0;-160.0;-5.0
4.0;4.0;561.0;15.0;632.0;715.0;458.0;-1123.0;-223.0;145.0
-781.0;747.0;4.0;374.0;-645.0;-882.0;11.0;-101.0;684.0;704.0
-795.0;774.0;154.0;341.0;-688.0;-796.0;136.0;-80.0;738.0;680.0
201.0;-186.0;373.0;-82.0;824.0;835.0;327.0;-676.0;-333.0;117.0
-820.0;763.0;105.0;502.0;-760.0;-530.0;69.0;354.0;782.0;709.0
-815.0;750.0;-301.0;390.0;-896.0;-180.0;-234.0;483.0;524.0;633.0
-805.0;743.0;-282.0;362.0;-914.0;-122.0;-354.0;455.0;454.0;444.0
161.0;-182.0;576.0;21.0;803.0;853.0;519.0;-489.0;-361.0;-13.0
156.0;-180.0;688.0;-43.0;793.0;857.0;715.0;-511.0;-355.0;80.0
142.0;-169.0;408.0;134.0;841.0;850.0;400.0;-518.0;-352.0;168.0
-794.0;743.0;-267.0;338.0;-923.0;-131.0;-333.0;434.0;462.0;450.0
303.0;-246.0;448.0;-56.0;1011.0;843.0;383.0;-790.0;-360.0;150.0
302.0;-258.0;416.0;14.0;997.0;839.0;497.0;-480.0;-373.0;102.0
254.0;-267.0;698.0;-64.0;1058.0;926.0;542.0;-794.0;-354.0;120.0
-787.0;742.0;-263.0;333.0;-930.0;-97.0;-349.0;418.0;463.0;416.0
-789.0;731.0;-274.0;313.0;-936.0;-49.0;-372.0;398.0;428.0;426.0
-777.0;743.0;-220.0;459.0;-916.0;5.0;-279.0;544.0;441.0;441.0
38.0;-165.0;-12.0;-15.0;593.0;956.0;507.0;-923.0;-215.0;508.0
-869.0;749.0;-291.0;280.0;-690.0;-129.0;-589.0;166.0;374.0;468.0
340.0;-421.0;827.0;29.0;899.0;711.0;721.0;-557.0;-298.0;257.0
310.0;-431.0;777.0;5.0;893.0;740.0;772.0;-692.0;-319.0;322.0
-788.0;727.0;-265.0;469.0;-917.0;-448.0;-16.0;315.0;364.0;534.0
-674.0;640.0;-189.0;129.0;-904.0;-429.0;27.0;149.0;436.0;425.0
-668.0;631.0;-190.0;133.0;-897.0;-430.0;21.0;210.0;445.0;432.0
-585.0;538.0;-30.0;-86.0;-852.0;-437.0;97.0;55.0;532.0;281.0
153.0;-362.0;382.0;302.0;847.0;956.0;587.0;-339.0;-548.0;412.0
-536.0;498.0;-22.0;-191.0;-827.0;-443.0;75.0;-23.0;552.0;153.0
-427.0;426.0;225.0;-474.0;-547.0;-495.0;76.0;-555.0;605.0;-108.0
-119.0;-70.0;695.0;97.0;768.0;863.0;516.0;-668.0;-382.0;199.0
-173.0;-29.0;746.0;130.0;682.0;847.0;746.0;-638.0;-338.0;221.0
-198.0;112.0;575.0;-153.0;721.0;684.0;604.0;-829.0;-207.0;123.0
-220.0;69.0;582.0;-342.0;661.0;695.0;553.0;-1058.0;-270.0;68.0
-433.0;427.0;481.0;-486.0;-472.0;-593.0;91.0;-674.0;584.0;-188.0
-465.0;472.0;728.0;-290.0;-508.0;-559.0;52.0;-375.0;413.0;-188.0
-276.0;10.0;943.0;-336.0;530.0;667.0;850.0;-946.0;-841.0;79.0
-333.0;116.0;680.0;-139.0;518.0;648.0;667.0;-671.0;-721.0;157.0
-402.0;560.0;714.0;-80.0;490.0;295.0;764.0;-634.0;345.0;2.0
-240.0;509.0;914.0;-124.0;375.0;-89.0;933.0;-694.0;660.0;-94.0
-24.0;171.0;909.0;-318.0;630.0;329.0;734.0;-970.0;283.0;2.0
-40.0;170.0;702.0;-324.0;609.0;342.0;553.0;-1067.0;284.0;30.0
-24.0;167.0;767.0;-310.0;596.0;357.0;699.0;-992.0;258.0;-27.0
-134.0;171.0;1147.0;-219.0;377.0;281.0;1309.0;-945.0;258.0;-52.0
-98.0;161.0;1197.0;-162.0;444.0;336.0;1198.0;-1285.0;260.0;-74.0
-79.0;178.0;509.0;-96.0;474.0;244.0;559.0;-827.0;255.0;95.0
-90.0;201.0;934.0;20.0;380.0;152.0;901.0;-504.0;243.0;193.0
-509.0;483.0;803.0;-301.0;-525.0;-433.0;299.0;-361.0;374.0;-172.0
-64.0;195.0;1325.0;-150.0;409.0;99.0;1074.0;-1040.0;235.0;-81.0
-63.0;194.0;1080.0;-143.0;416.0;90.0;1181.0;-1443.0;241.0;-111.0
-59.0;216.0;1050.0;-270.0;420.0;78.0;980.0;-1218.0;238.0;-124.0
-115.0;224.0;580.0;-91.0;284.0;21.0;705.0;-757.0;224.0;94.0
-130.0;224.0;781.0;7.0;227.0;11.0;866.0;-559.0;218.0;2.0
-57.0;142.0;873.0;36.0;214.0;-6.0;902.0;-443.0;121.0;278.0
-53.0;145.0;986.0;73.0;197.0;-5.0;920.0;-523.0;116.0;298.0
-512.0;484.0;649.0;-14.0;-522.0;-339.0;388.0;-167.0;368.0;-204.0
21.0;19.0;914.0;33.0;250.0;25.0;905.0;-590.0;-19.0;-48.0
-311.0;121.0;667.0;-236.0;-93.0;457.0;606.0;-688.0;-160.0;10.0
130.0;-84.0;825.0;-323.0;349.0;83.0;796.0;-941.0;-103.0;84.0
245.0;-295.0;1199.0;-78.0;649.0;561.0;1319.0;-1103.0;-326.0;46.0
275.0;-275.0;541.0;-137.0;778.0;486.0;522.0;-849.0;-307.0;121.0
304.0;-297.0;619.0;-249.0;903.0;657.0;575.0;-976.0;-347.0;86.0
243.0;-285.0;862.0;14.0;891.0;652.0;918.0;-571.0;-348.0;-122.0
191.0;-269.0;642.0;-144.0;940.0;724.0;624.0;-1004.0;-295.0;187.0
116.0;-197.0;801.0;-108.0;934.0;768.0;782.0;-750.0;-274.0;40.0
90.0;-178.0;929.0;-8.0;907.0;771.0;895.0;-702.0;-263.0;-109.0
-207.0;-129.0;801.0;-115.0;-47.0;-196.0;1096.0;-695.0;-13.0;78.0
-198.0;-86.0;861.0;-355.0;18.0;-355.0;301.0;-978.0;127.0;61.0
182.0;-285.0;841.0;-124.0;998.0;890.0;833.0;-807.0;-60.0;-93.0
-177.0;-14.0;744.0;-97.0;119.0;-333.0;41.0;-727.0;251.0;246.0
-150.0;10.0;965.0;-7.0;167.0;-235.0;522.0;-735.0;281.0;79.0
-111.0;12.0;875.0;-232.0;211.0;-129.0;739.0;-849.0;285.0;-73.0
-105.0;14.0;812.0;117.0;179.0;-128.0;490.0;-379.0;191.0;72.0
-106.0;12.0;929.0;8.0;158.0;-131.0;795.0;-474.0;165.0;-126.0
-98.0;5.0;831.0;-130.0;153.0;-135.0;490.0;-626.0;149.0;-18.0
-97.0;-12.0;775.0;-212.0;148.0;-274.0;517.0;-433.0;62.0;82.0
-66.0;-47.0;440.0;-101.0;204.0;-237.0;52.0;-310.0;18.0;47.0
140.0;-203.0;949.0;-223.0;951.0;835.0;972.0;-935.0;-310.0;-17.0
136.0;-201.0;973.0;-196.0;948.0;830.0;979.0;-937.0;-309.0;-43.0
140.0;-212.0;962.0;-206.0;949.0;819.0;992.0;-926.0;-337.0;-58.0
143.0;-213.0;966.0;-219.0;955.0;818.0;984.0;-935.0;-341.0;-64.0
-138.0;-79.0;580.0;233.0;39.0;71.0;148.0;272.0;-207.0;19.0
140.0;-215.0;961.0;-208.0;944.0;816.0;964.0;-927.0;-352.0;-44.0
112.0;-193.0;945.0;-181.0;933.0;820.0;968.0;-926.0;-334.0;-1.0
-94.0;-108.0;834.0;-47.0;185.0;-99.0;622.0;-164.0;-26.0;-263.0
164.0;-230.0;910.0;-145.0;942.0;783.0;872.0;-884.0;-321.0;-44.0
-88.0;-112.0;294.0;-49.0;199.0;-378.0;-16.0;-275.0;35.0;37.0
-68.0;-108.0;337.0;-87.0;229.0;-439.0;-10.0;-382.0;158.0;40.0
-65.0;-106.0;402.0;-127.0;232.0;-439.0;-29.0;-388.0;166.0;20.0
0.0;-20.0;842.0;61.0;881.0;519.0;905.0;-662.0;-20.0;117.0
-320.0;86.0;813.0;94.0;265.0;808.0;933.0;-397.0;-145.0;209.0
-344.0;82.0;846.0;78.0;238.0;812.0;1024.0;-477.0;-148.0;270.0
-199.0;14.0;1040.0;91.0;551.0;806.0;1103.0;-612.0;-309.0;227.0
-205.0;7.0;1083.0;10.0;544.0;809.0;945.0;-803.0;-316.0;148.0
-66.0;-103.0;452.0;-40.0;228.0;-437.0;49.0;-374.0;170.0;-12.0
-56.0;13.0;917.0;66.0;880.0;757.0;1018.0;-605.0;3.0;25.0
-8.0;-98.0;532.0;-265.0;291.0;-430.0;309.0;-425.0;202.0;67.0
-266.0;60.0;1197.0;-45.0;798.0;214.0;1278.0;-741.0;395.0;145.0
-5.0;-95.0;564.0;-94.0;264.0;-390.0;560.0;-472.0;187.0;86.0
-157.0;-113.0;701.0;-80.0;729.0;830.0;759.0;-623.0;-314.0;168.0
-169.0;-164.0;1150.0;0.0;619.0;838.0;1062.0;-972.0;-456.0;21.0
-107.0;-163.0;1000.0;-268.0;697.0;822.0;981.0;-1118.0;-482.0;45.0
-22.0;-96.0;467.0;-117.0;211.0;-377.0;681.0;-302.0;172.0;20.0
-29.0;-79.0;562.0;-148.0;203.0;-332.0;527.0;-318.0;138.0;-117.0
-71.0;-60.0;279.0;-216.0;122.0;-160.0;534.0;-183.0;12.0;17.0
-339.0;16.0;263.0;-20.0;-101.0;-114.0;270.0;-580.0;35.0;139.0
-362.0;51.0;724.0;111.0;-131.0;-177.0;1072.0;-433.0;92.0;12.0
-353.0;172.0;350.0;-121.0;-111.0;-63.0;542.0;-524.0;226.0;212.0
-339.0;183.0;461.0;-5.0;-88.0;-11.0;451.0;-443.0;259.0;281.0
-363.0;193.0;560.0;-212.0;-96.0;-139.0;432.0;-637.0;128.0;202.0
-488.0;231.0;637.0;-131.0;-220.0;-416.0;386.0;-517.0;542.0;52.0
-450.0;195.0;574.0;-245.0;-189.0;-451.0;366.0;-584.0;506.0;12.0
-609.0;557.0;644.0;-66.0;815.0;1094.0;783.0;-517.0;169.0;55.0
-421.0;182.0;658.0;-285.0;-171.0;-473.0;238.0;-607.0;469.0;-11.0
-638.0;591.0;704.0;-407.0;789.0;860.0;555.0;-1138.0;184.0;120.0
-658.0;611.0;911.0;21.0;501.0;614.0;1131.0;-430.0;185.0;72.0
-683.0;624.0;790.0;-237.0;349.0;459.0;635.0;-1058.0;218.0;55.0
-391.0;186.0;709.0;-353.0;-138.0;-485.0;304.0;-648.0;542.0;-119.0
-343.0;174.0;713.0;-349.0;-6.0;-899.0;402.0;-641.0;581.0;-153.0
-345.0;178.0;753.0;-362.0;-4.0;-826.0;316.0;-650.0;572.0;-189.0
-341.0;146.0;761.0;-437.0;-91.0;-593.0;202.0;-665.0;503.0;-190.0
-57.0;-19.0;571.0;-116.0;975.0;1001.0;680.0;-610.0;-191.0;140.0
-542.0;142.0;845.0;-356.0;-851.0;-321.0;352.0;-664.0;341.0;-267.0
-562.0;150.0;423.0;-273.0;-865.0;-290.0;194.0;-484.0;343.0;105.0
-413.0;155.0;569.0;-285.0;-175.0;-422.0;223.0;-421.0;410.0;-130.0
-348.0;158.0;602.0;-395.0;-144.0;-451.0;283.0;-513.0;422.0;-206.0
-371.0;160.0;611.0;-388.0;-192.0;-408.0;336.0;-506.0;405.0;-201.0
-274.0;179.0;665.0;-61.0;878.0;1035.0;749.0;-518.0;-173.0;125.0
-352.0;159.0;608.0;-428.0;-155.0;-435.0;317.0;-507.0;417.0;-286.0
-341.0;172.0;604.0;-396.0;-120.0;-428.0;137.0;-535.0;422.0;-280.0
-420.0;177.0;619.0;-378.0;-184.0;-304.0;-22.0;-516.0;367.0;-242.0
-387.0;176.0;640.0;-394.0;-133.0;-342.0;179.0;-528.0;377.0;-331.0
-326.0;173.0;602.0;-356.0;-82.0;-413.0;133.0;-488.0;405.0;-259.0
-398.0;182.0;713.0;-223.0;-212.0;-304.0;97.0;-464.0;359.0;-388.0
-326.0;175.0;666.0;-292.0;-105.0;-411.0;18.0;-484.0;409.0;-374.0
-405.0;149.0;603.0;-311.0;-97.0;-422.0;169.0;-496.0;382.0;-130.0
-557.0;154.0;649.0;-310.0;-761.0;-235.0;204.0;-468.0;297.0;-177.0
-264.0;111.0;677.0;-116.0;498.0;591.0;715.0;-930.0;-206.0;231.0
-291.0;113.0;858.0;190.0;486.0;781.0;798.0;-763.0;-239.0;314.0
-295.0;119.0;935.0;187.0;477.0;816.0;1019.0;-711.0;-223.0;481.0
-369.0;113.0;891.0;253.0;721.0;1084.0;838.0;-902.0;-164.0;178.0
-296.0;146.0;677.0;129.0;901.0;966.0;825.0;-767.0;-31.0;323.0
-279.0;147.0;927.0;132.0;1016.0;641.0;928.0;-854.0;44.0;75.0
-269.0;126.0;999.0;53.0;1039.0;611.0;892.0;-865.0;62.0;18.0
-259.0;112.0;987.0;15.0;1061.0;591.0;989.0;-824.0;63.0;148.0
-365.0;147.0;591.0;-343.0;-23.0;-456.0;323.0;-485.0;397.0;-168.0
-503.0;156.0;630.0;-402.0;-532.0;-266.0;234.0;-530.0;315.0;-183.0
-509.0;160.0;550.0;-378.0;-513.0;-228.0;-88.0;-523.0;306.0;-225.0
-344.0;154.0;572.0;-407.0;-114.0;-455.0;57.0;-537.0;406.0;-237.0
-460.0;160.0;640.0;-430.0;-369.0;-290.0;94.0;-534.0;337.0;-276.0
-347.0;154.0;631.0;-372.0;-122.0;-452.0;66.0;-527.0;408.0;-200.0
-363.0;162.0;683.0;-395.0;-170.0;-411.0;139.0;-532.0;387.0;-308.0
-472.0;167.0;642.0;-435.0;-336.0;-243.0;289.0;-577.0;316.0;-267.0
-330.0;189.0;756.0;-370.0;-39.0;-467.0;-4.0;-580.0;407.0;-280.0
-33.0;424.0;365.0;199.0;436.0;521.0;145.0;-1065.0;335.0;487.0
-29.0;386.0;-214.0;234.0;409.0;533.0;-207.0;-562.0;288.0;783.0
42.0;339.0;1184.0;201.0;811.0;491.0;1198.0;-846.0;239.0;225.0
-107.0;-32.0;614.0;-305.0;381.0;532.0;557.0;-1270.0;-214.0;102.0
-166.0;-37.0;1368.0;125.0;195.0;473.0;1245.0;-671.0;-317.0;3.0
-17.0;-54.0;741.0;147.0;192.0;13.0;759.0;-455.0;-186.0;57.0
-21.0;-62.0;763.0;70.0;176.0;15.0;817.0;-492.0;-182.0;229.0
51.0;-112.0;931.0;-350.0;170.0;18.0;886.0;-1202.0;-207.0;187.0
79.0;-121.0;678.0;-568.0;191.0;49.0;568.0;-1425.0;-226.0;216.0
-357.0;192.0;680.0;-274.0;-54.0;-663.0;114.0;-526.0;455.0;-306.0
-404.0;200.0;741.0;-288.0;-86.0;-502.0;65.0;-474.0;503.0;-368.0
-465.0;199.0;622.0;-219.0;-159.0;-419.0;326.0;-468.0;565.0;-148.0
-463.0;200.0;648.0;-240.0;-147.0;-413.0;282.0;-482.0;569.0;-215.0
-462.0;197.0;642.0;-146.0;-149.0;-414.0;313.0;-416.0;567.0;-211.0
-348.0;171.0;588.0;-486.0;-3.0;-413.0;216.0;-699.0;541.0;-97.0
-17.0;5.0;410.0;-554.0;281.0;-40.0;579.0;-463.0;-41.0;-302.0
-34.0;15.0;404.0;-346.0;235.0;-35.0;453.0;-480.0;-60.0;-210.0
-187.0;31.0;652.0;-397.0;-7.0;-87.0;642.0;-527.0;-36.0;-501.0
-150.0;66.0;623.0;-320.0;102.0;-217.0;553.0;-444.0;109.0;-251.0
-193.0;73.0;555.0;-338.0;121.0;-296.0;378.0;-725.0;188.0;-213.0
-219.0;82.0;493.0;-286.0;114.0;-325.0;451.0;-753.0;237.0;-144.0
-258.0;94.0;640.0;-120.0;47.0;-367.0;775.0;-491.0;292.0;-132.0
-276.0;24.0;537.0;-92.0;-99.0;178.0;464.0;-595.0;-95.0;95.0
454.0;-132.0;1014.0;-74.0;515.0;505.0;1007.0;-824.0;37.0;38.0
-319.0;97.0;599.0;-129.0;-105.0;-35.0;236.0;-560.0;39.0;236.0
314.0;147.0;992.0;-164.0;509.0;407.0;1031.0;-827.0;192.0;-220.0
16.0;333.0;883.0;-204.0;297.0;328.0;986.0;-1099.0;378.0;17.0
-139.0;429.0;982.0;-139.0;196.0;292.0;942.0;-801.0;459.0;100.0
-177.0;459.0;1006.0;-149.0;216.0;295.0;936.0;-896.0;473.0;47.0
-214.0;480.0;764.0;-45.0;238.0;290.0;755.0;-938.0;490.0;117.0
