InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
376.0;-508.0;-215.0;491.0;-545.0;-661.0;-49.0;495.0
382.0;-508.0;-213.0;491.0;-544.0;-668.0;-47.0;492.0
401.0;-507.0;-215.0;487.0;-543.0;-687.0;-46.0;492.0
408.0;-505.0;-216.0;488.0;-543.0;-697.0;-45.0;490.0
318.0;222.0;513.0;469.0;372.0;-67.0;681.0;372.0
414.0;-562.0;-225.0;438.0;-563.0;-423.0;-24.0;563.0
404.0;-582.0;-237.0;408.0;-577.0;-343.0;-15.0;648.0
394.0;-582.0;-266.0;379.0;-575.0;-259.0;-13.0;679.0
408.0;-552.0;-282.0;346.0;-590.0;-323.0;-45.0;704.0
436.0;-536.0;-318.0;345.0;-601.0;-323.0;-81.0;755.0
346.0;-393.0;-465.0;959.0;-167.0;-179.0;-635.0;317.0
344.0;-383.0;-461.0;960.0;-174.0;-154.0;-634.0;305.0
346.0;-366.0;-441.0;962.0;-199.0;-104.0;-632.0;302.0
345.0;-367.0;-438.0;963.0;-203.0;-108.0;-632.0;308.0
295.0;-348.0;-447.0;971.0;-248.0;10.0;-652.0;332.0
461.0;-531.0;-341.0;346.0;-606.0;-333.0;-113.0;784.0
317.0;221.0;515.0;471.0;382.0;-77.0;681.0;379.0
198.0;207.0;-33.0;857.0;272.0;-75.0;-240.0;1011.0
320.0;222.0;516.0;471.0;385.0;-89.0;681.0;381.0
362.0;310.0;62.0;817.0;351.0;-190.0;-163.0;941.0
142.0;307.0;75.0;756.0;345.0;-203.0;-182.0;903.0
-130.0;329.0;87.0;669.0;412.0;-209.0;-155.0;850.0
249.0;224.0;507.0;474.0;364.0;-102.0;675.0;400.0
285.0;227.0;501.0;481.0;353.0;-91.0;670.0;401.0
220.0;-387.0;67.0;935.0;-388.0;198.0;101.0;148.0
-533.0;372.0;153.0;246.0;522.0;173.0;8.0;416.0
-385.0;353.0;154.0;255.0;487.0;213.0;5.0;420.0
-402.0;407.0;270.0;275.0;506.0;164.0;65.0;456.0
-217.0;466.0;340.0;292.0;623.0;-167.0;168.0;575.0
-198.0;464.0;345.0;300.0;629.0;-216.0;174.0;585.0
-185.0;464.0;346.0;308.0;636.0;-259.0;177.0;599.0
280.0;220.0;496.0;480.0;318.0;-60.0;652.0;365.0
-162.0;452.0;363.0;306.0;669.0;-312.0;246.0;619.0
348.0;245.0;515.0;493.0;356.0;-125.0;674.0;384.0
378.0;-499.0;-649.0;451.0;-495.0;-392.0;-731.0;367.0
377.0;-500.0;-648.0;449.0;-496.0;-403.0;-733.0;362.0
343.0;249.0;517.0;492.0;349.0;-128.0;670.0;378.0
551.0;-291.0;-577.0;665.0;-332.0;-448.0;-729.0;439.0
244.0;-596.0;-483.0;447.0;-723.0;-457.0;-326.0;489.0
337.0;248.0;518.0;489.0;344.0;-124.0;663.0;374.0
334.0;249.0;518.0;486.0;343.0;-120.0;662.0;372.0
110.0;251.0;566.0;473.0;309.0;-347.0;724.0;324.0
-352.0;575.0;208.0;228.0;499.0;186.0;114.0;269.0
-433.0;555.0;665.0;-96.0;578.0;217.0;731.0;173.0
3.0;223.0;468.0;441.0;225.0;-224.0;715.0;194.0
-525.0;528.0;666.0;-89.0;455.0;-3.0;743.0;-168.0
-41.0;158.0;424.0;347.0;265.0;-245.0;727.0;188.0
49.0;143.0;404.0;407.0;218.0;-119.0;742.0;191.0
166.0;134.0;399.0;415.0;197.0;-79.0;742.0;178.0
210.0;129.0;398.0;415.0;196.0;-73.0;743.0;176.0
295.0;87.0;410.0;418.0;250.0;78.0;756.0;263.0
329.0;245.0;382.0;117.0;452.0;50.0;924.0;392.0
224.0;129.0;425.0;274.0;246.0;10.0;772.0;293.0
188.0;63.0;385.0;417.0;383.0;-113.0;786.0;313.0
-311.0;517.0;144.0;368.0;424.0;297.0;-80.0;255.0
-267.0;517.0;143.0;365.0;426.0;279.0;-78.0;260.0
202.0;73.0;363.0;441.0;393.0;-118.0;794.0;324.0
283.0;-27.0;330.0;484.0;151.0;-168.0;804.0;332.0
139.0;421.0;56.0;751.0;393.0;310.0;-104.0;327.0
168.0;413.0;46.0;777.0;387.0;322.0;-109.0;322.0
293.0;-26.0;325.0;485.0;134.0;-129.0;805.0;322.0
240.0;150.0;404.0;475.0;92.0;250.0;538.0;174.0
451.0;-445.0;-631.0;491.0;-528.0;-486.0;-694.0;385.0
-261.0;-377.0;-587.0;288.0;-495.0;-348.0;-700.0;362.0
-152.0;180.0;-132.0;717.0;118.0;403.0;-310.0;224.0
-26.0;-354.0;-588.0;273.0;-453.0;-275.0;-691.0;348.0
379.0;-357.0;-575.0;476.0;-480.0;-319.0;-712.0;359.0
392.0;-376.0;-590.0;482.0;-497.0;-348.0;-715.0;355.0
401.0;-376.0;-589.0;483.0;-499.0;-351.0;-719.0;353.0
422.0;-377.0;-588.0;487.0;-509.0;-368.0;-724.0;370.0
467.0;-386.0;-589.0;507.0;-528.0;-405.0;-729.0;386.0
443.0;-382.0;-589.0;499.0;-531.0;-401.0;-728.0;390.0
429.0;-380.0;-587.0;493.0;-526.0;-398.0;-728.0;389.0
-381.0;277.0;93.0;339.0;453.0;180.0;-272.0;655.0
362.0;-365.0;-578.0;493.0;-497.0;-337.0;-722.0;365.0
340.0;-358.0;-574.0;470.0;-485.0;-307.0;-706.0;358.0
389.0;-354.0;-570.0;476.0;-477.0;-302.0;-707.0;358.0
390.0;-354.0;-568.0;484.0;-472.0;-303.0;-707.0;356.0
391.0;-352.0;-568.0;485.0;-469.0;-293.0;-707.0;356.0
399.0;-349.0;-569.0;487.0;-468.0;-295.0;-704.0;358.0
408.0;-349.0;-569.0;487.0;-470.0;-299.0;-702.0;363.0
409.0;-350.0;-571.0;483.0;-474.0;-307.0;-702.0;366.0
387.0;-355.0;-574.0;481.0;-484.0;-322.0;-701.0;369.0
377.0;-361.0;-580.0;479.0;-484.0;-317.0;-695.0;354.0
375.0;-362.0;-582.0;480.0;-482.0;-312.0;-692.0;350.0
486.0;-366.0;-576.0;497.0;-540.0;-407.0;-731.0;336.0
490.0;-371.0;-582.0;489.0;-533.0;-388.0;-725.0;324.0
512.0;-393.0;-605.0;466.0;-536.0;-414.0;-711.0;305.0
488.0;-397.0;-621.0;456.0;-533.0;-402.0;-714.0;277.0
435.0;375.0;16.0;653.0;37.0;-102.0;-569.0;588.0
446.0;-408.0;-618.0;433.0;-491.0;-327.0;-695.0;257.0
482.0;-417.0;-630.0;422.0;-497.0;-365.0;-695.0;256.0
-713.0;435.0;178.0;-90.0;237.0;-34.0;-354.0;624.0
-340.0;349.0;156.0;455.0;265.0;420.0;-228.0;575.0
605.0;-300.0;-565.0;588.0;-522.0;126.0;-778.0;311.0
487.0;-357.0;-627.0;530.0;-371.0;-5.0;-706.0;248.0
472.0;-261.0;-589.0;602.0;-326.0;-70.0;-704.0;382.0
477.0;-245.0;-569.0;622.0;-330.0;-110.0;-704.0;414.0
520.0;-233.0;-538.0;672.0;-347.0;-121.0;-714.0;449.0
544.0;-250.0;-518.0;695.0;-378.0;-143.0;-713.0;462.0
796.0;-297.0;-649.0;1027.0;-510.0;169.0;-755.0;381.0
333.0;250.0;518.0;487.0;341.0;-122.0;660.0;371.0
-518.0;505.0;77.0;311.0;356.0;-83.0;-289.0;593.0
333.0;249.0;519.0;485.0;338.0;-124.0;654.0;369.0
-90.0;-62.0;-426.0;771.0;-222.0;229.0;-554.0;301.0
-138.0;37.0;-351.0;801.0;-118.0;318.0;-504.0;254.0
323.0;253.0;519.0;478.0;325.0;-134.0;642.0;369.0
321.0;252.0;518.0;478.0;324.0;-134.0;642.0;371.0
319.0;257.0;524.0;479.0;329.0;-150.0;637.0;380.0
326.0;251.0;517.0;482.0;327.0;-146.0;638.0;382.0
427.0;221.0;393.0;467.0;188.0;-110.0;709.0;203.0
424.0;219.0;390.0;469.0;191.0;-130.0;709.0;210.0
440.0;172.0;362.0;486.0;239.0;-206.0;712.0;255.0
505.0;378.0;114.0;618.0;459.0;15.0;-145.0;627.0
471.0;381.0;91.0;594.0;430.0;119.0;-185.0;573.0
676.0;75.0;-124.0;717.0;342.0;-248.0;-265.0;460.0
304.0;248.0;511.0;480.0;326.0;-137.0;633.0;391.0
-340.0;429.0;298.0;398.0;607.0;-283.0;170.0;617.0
-172.0;432.0;302.0;367.0;603.0;-306.0;140.0;629.0
-146.0;434.0;306.0;369.0;598.0;-285.0;141.0;623.0
-263.0;443.0;307.0;303.0;545.0;-62.0;115.0;549.0
299.0;250.0;510.0;479.0;323.0;-139.0;631.0;389.0
292.0;252.0;508.0;469.0;308.0;-142.0;616.0;391.0
292.0;264.0;516.0;464.0;313.0;-162.0;610.0;390.0
312.0;278.0;525.0;457.0;313.0;-172.0;603.0;388.0
-441.0;370.0;179.0;305.0;497.0;241.0;54.0;418.0
-467.0;370.0;187.0;220.0;450.0;305.0;-27.0;361.0
306.0;281.0;527.0;454.0;309.0;-168.0;595.0;383.0
334.0;294.0;539.0;446.0;291.0;-169.0;573.0;377.0
331.0;296.0;538.0;442.0;291.0;-169.0;570.0;375.0
338.0;292.0;540.0;440.0;284.0;-166.0;571.0;375.0
343.0;287.0;540.0;441.0;280.0;-160.0;571.0;375.0
344.0;284.0;539.0;444.0;276.0;-148.0;573.0;374.0
317.0;284.0;532.0;441.0;275.0;-139.0;580.0;380.0
312.0;284.0;524.0;440.0;267.0;-152.0;581.0;378.0
313.0;283.0;523.0;439.0;265.0;-147.0;581.0;374.0
305.0;284.0;520.0;442.0;278.0;-145.0;575.0;373.0
326.0;340.0;90.0;759.0;400.0;-305.0;-86.0;832.0
52.0;332.0;94.0;750.0;388.0;-363.0;-116.0;876.0
-35.0;327.0;96.0;749.0;382.0;-378.0;-120.0;885.0
-214.0;303.0;88.0;777.0;354.0;-344.0;-136.0;918.0
-203.0;297.0;88.0;794.0;350.0;-337.0;-136.0;924.0
-9.0;289.0;91.0;840.0;364.0;-272.0;-105.0;937.0
416.0;-366.0;-374.0;887.0;-120.0;-136.0;-536.0;704.0
430.0;-387.0;-362.0;886.0;-143.0;-134.0;-532.0;717.0
457.0;-386.0;-374.0;874.0;-83.0;-68.0;-577.0;773.0
458.0;-353.0;-415.0;866.0;-140.0;-3.0;-621.0;721.0
554.0;-334.0;-584.0;980.0;-131.0;-149.0;-735.0;706.0
77.0;-3.0;-252.0;802.0;109.0;-392.0;-538.0;982.0
-16.0;4.0;-229.0;791.0;105.0;-315.0;-511.0;978.0
-58.0;5.0;-219.0;789.0;89.0;-309.0;-497.0;979.0
-109.0;42.0;-195.0;764.0;73.0;-317.0;-459.0;992.0
511.0;-481.0;-540.0;919.0;-387.0;-179.0;-748.0;702.0
306.0;284.0;521.0;440.0;277.0;-143.0;577.0;368.0
296.0;259.0;522.0;439.0;264.0;-112.0;579.0;380.0
316.0;262.0;532.0;432.0;276.0;-121.0;588.0;379.0
323.0;260.0;532.0;432.0;278.0;-99.0;590.0;381.0
325.0;259.0;532.0;440.0;274.0;-87.0;591.0;397.0
339.0;280.0;540.0;437.0;281.0;-139.0;599.0;392.0
317.0;273.0;528.0;438.0;273.0;-120.0;593.0;381.0
-97.0;-161.0;209.0;351.0;103.0;339.0;580.0;63.0
-347.0;-168.0;163.0;244.0;-4.0;355.0;464.0;152.0
-368.0;-179.0;148.0;233.0;-34.0;360.0;438.0;161.0
-381.0;-190.0;138.0;226.0;-60.0;360.0;415.0;166.0
-433.0;-140.0;163.0;271.0;-85.0;347.0;353.0;216.0
-375.0;335.0;716.0;90.0;405.0;468.0;688.0;-147.0
319.0;232.0;507.0;421.0;242.0;-38.0;594.0;354.0
326.0;237.0;509.0;421.0;247.0;-50.0;595.0;352.0
345.0;245.0;515.0;421.0;256.0;-61.0;600.0;350.0
344.0;248.0;516.0;420.0;259.0;-63.0;601.0;351.0
346.0;250.0;517.0;421.0;264.0;-74.0;603.0;355.0
352.0;256.0;519.0;419.0;269.0;-85.0;603.0;354.0
368.0;260.0;521.0;417.0;265.0;-88.0;601.0;354.0
357.0;264.0;523.0;416.0;269.0;-104.0;598.0;353.0
352.0;260.0;522.0;418.0;269.0;-90.0;599.0;356.0
349.0;245.0;518.0;412.0;261.0;-60.0;599.0;356.0
348.0;241.0;526.0;404.0;239.0;-41.0;588.0;359.0
349.0;244.0;528.0;402.0;239.0;-43.0;586.0;359.0
348.0;246.0;529.0;400.0;240.0;-48.0;586.0;357.0
309.0;272.0;527.0;439.0;271.0;-119.0;593.0;382.0
283.0;258.0;529.0;439.0;262.0;-111.0;583.0;387.0
-384.0;227.0;159.0;259.0;-167.0;656.0;318.0;-34.0
219.0;269.0;413.0;534.0;5.0;330.0;579.0;274.0
230.0;288.0;423.0;537.0;3.0;320.0;584.0;274.0
457.0;-32.0;341.0;434.0;93.0;-346.0;721.0;257.0
457.0;-33.0;342.0;434.0;90.0;-311.0;722.0;263.0
451.0;-15.0;340.0;445.0;82.0;-227.0;725.0;262.0
436.0;-10.0;338.0;454.0;50.0;-219.0;725.0;258.0
433.0;-8.0;338.0;454.0;52.0;-248.0;725.0;266.0
414.0;6.0;335.0;466.0;44.0;-294.0;723.0;306.0
95.0;-358.0;-342.0;437.0;-77.0;335.0;-539.0;-138.0
-363.0;458.0;290.0;514.0;574.0;67.0;158.0;498.0
393.0;-427.0;-458.0;528.0;-262.0;74.0;-640.0;22.0
-332.0;458.0;286.0;531.0;571.0;52.0;155.0;506.0
-244.0;454.0;284.0;574.0;561.0;70.0;137.0;546.0
-382.0;440.0;250.0;529.0;546.0;108.0;108.0;531.0
-334.0;499.0;260.0;543.0;559.0;-171.0;77.0;602.0
34.0;415.0;200.0;204.0;487.0;326.0;2.0;417.0
38.0;412.0;191.0;195.0;478.0;402.0;-4.0;381.0
-499.0;205.0;-91.0;59.0;259.0;203.0;-322.0;202.0
283.0;268.0;531.0;439.0;274.0;-116.0;586.0;386.0
306.0;279.0;526.0;442.0;277.0;-123.0;596.0;369.0
295.0;277.0;526.0;439.0;276.0;-130.0;588.0;368.0
295.0;278.0;527.0;439.0;277.0;-133.0;584.0;368.0
295.0;279.0;528.0;437.0;277.0;-136.0;585.0;369.0
614.0;-103.0;-388.0;695.0;-281.0;-93.0;-599.0;573.0
617.0;-127.0;-399.0;699.0;-300.0;-134.0;-605.0;579.0
305.0;275.0;525.0;440.0;275.0;-123.0;587.0;362.0
299.0;275.0;524.0;439.0;275.0;-119.0;588.0;361.0
323.0;283.0;529.0;436.0;263.0;-101.0;576.0;349.0
291.0;270.0;517.0;440.0;249.0;-82.0;573.0;354.0
369.0;29.0;336.0;480.0;65.0;-275.0;725.0;337.0
363.0;30.0;333.0;482.0;70.0;-231.0;723.0;328.0
364.0;51.0;329.0;547.0;98.0;-250.0;718.0;309.0
168.0;49.0;337.0;540.0;87.0;-217.0;712.0;275.0
261.0;249.0;489.0;453.0;280.0;-77.0;600.0;361.0
264.0;246.0;490.0;454.0;276.0;-87.0;597.0;380.0
-79.0;7.0;350.0;489.0;79.0;-189.0;703.0;260.0
-14.0;48.0;382.0;502.0;205.0;-209.0;697.0;206.0
-204.0;32.0;393.0;441.0;92.0;-449.0;691.0;339.0
-171.0;32.0;398.0;438.0;101.0;-448.0;692.0;330.0
-131.0;53.0;418.0;420.0;154.0;-299.0;700.0;327.0
-105.0;48.0;421.0;418.0;137.0;-223.0;700.0;302.0
-45.0;40.0;426.0;394.0;148.0;-243.0;697.0;311.0
-37.0;54.0;433.0;345.0;137.0;-200.0;691.0;331.0
313.0;257.0;507.0;440.0;265.0;-89.0;567.0;368.0
12.0;40.0;420.0;310.0;91.0;-9.0;705.0;315.0
54.0;60.0;411.0;288.0;106.0;114.0;726.0;299.0
62.0;76.0;411.0;256.0;117.0;116.0;728.0;293.0
179.0;390.0;833.0;-579.0;414.0;123.0;277.0;-264.0
205.0;93.0;378.0;366.0;205.0;93.0;686.0;240.0
191.0;44.0;356.0;537.0;346.0;-116.0;646.0;183.0
230.0;12.0;363.0;577.0;324.0;-12.0;643.0;188.0
-37.0;-8.0;392.0;540.0;297.0;158.0;688.0;231.0
-74.0;-152.0;-446.0;815.0;-186.0;-228.0;-624.0;803.0
173.0;-380.0;-611.0;582.0;-495.0;-275.0;-719.0;571.0
10.0;-71.0;-463.0;784.0;-277.0;-276.0;-676.0;911.0
316.0;258.0;508.0;440.0;265.0;-88.0;567.0;366.0
-165.0;-306.0;-10.0;840.0;-373.0;14.0;-186.0;898.0
131.0;-357.0;110.0;1002.0;-570.0;-618.0;-79.0;1068.0
-198.0;-460.0;248.0;755.0;-634.0;-144.0;134.0;923.0
117.0;-322.0;-62.0;920.0;-439.0;-225.0;-223.0;993.0
138.0;-323.0;-70.0;922.0;-440.0;-175.0;-228.0;979.0
103.0;-337.0;-66.0;911.0;-433.0;-76.0;-214.0;950.0
35.0;-369.0;-93.0;884.0;-459.0;-115.0;-256.0;952.0
37.0;-380.0;-95.0;863.0;-454.0;-252.0;-268.0;934.0
-48.0;-371.0;-95.0;852.0;-462.0;-284.0;-264.0;918.0
-83.0;-365.0;-98.0;847.0;-466.0;-277.0;-266.0;907.0
-156.0;-357.0;-129.0;846.0;-468.0;-224.0;-285.0;899.0
-194.0;-489.0;-379.0;1035.0;-567.0;-113.0;-164.0;1079.0
86.0;-375.0;-214.0;793.0;-484.0;-317.0;-85.0;893.0
350.0;254.0;531.0;396.0;244.0;-66.0;582.0;355.0
352.0;263.0;535.0;394.0;250.0;-79.0;580.0;353.0
357.0;264.0;536.0;394.0;252.0;-80.0;580.0;352.0
391.0;257.0;538.0;398.0;250.0;-58.0;586.0;341.0
379.0;270.0;544.0;398.0;258.0;-88.0;576.0;349.0
373.0;271.0;544.0;401.0;259.0;-92.0;575.0;350.0
347.0;268.0;542.0;409.0;263.0;-87.0;576.0;351.0
319.0;256.0;523.0;433.0;274.0;-78.0;579.0;355.0
-175.0;-444.0;-251.0;648.0;-552.0;-288.0;-125.0;811.0
319.0;253.0;511.0;437.0;263.0;-70.0;576.0;352.0
319.0;251.0;508.0;437.0;261.0;-72.0;574.0;361.0
318.0;259.0;509.0;439.0;265.0;-91.0;567.0;367.0
-216.0;-477.0;-381.0;555.0;-594.0;107.0;-250.0;542.0
-234.0;-467.0;-330.0;552.0;-656.0;-227.0;-240.0;612.0
-98.0;-619.0;-562.0;561.0;-736.0;-442.0;-448.0;831.0
-119.0;-515.0;-360.0;579.0;-624.0;-303.0;-240.0;746.0
-400.0;-488.0;-300.0;315.0;-616.0;-236.0;-164.0;642.0
-500.0;-470.0;-274.0;245.0;-597.0;-204.0;-157.0;617.0
-4.0;-366.0;-176.0;874.0;-443.0;-61.0;-324.0;880.0
45.0;-364.0;-182.0;878.0;-438.0;-36.0;-328.0;877.0
807.0;88.0;40.0;671.0;423.0;-233.0;-78.0;471.0
-483.0;230.0;36.0;272.0;232.0;495.0;-235.0;356.0
461.0;-18.0;340.0;434.0;112.0;-380.0;718.0;262.0
466.0;-4.0;342.0;447.0;100.0;-373.0;718.0;286.0
637.0;-479.0;-605.0;614.0;-503.0;71.0;-749.0;168.0
369.0;179.0;-14.0;926.0;258.0;-81.0;-167.0;971.0
458.0;-381.0;-383.0;872.0;-82.0;-8.0;-588.0;770.0
587.0;-468.0;-602.0;1023.0;-261.0;-118.0;-723.0;637.0
485.0;-424.0;-633.0;425.0;-512.0;-429.0;-695.0;268.0
491.0;-401.0;-623.0;457.0;-539.0;-417.0;-716.0;280.0
139.0;-360.0;-356.0;448.0;-83.0;320.0;-547.0;-134.0
518.0;-473.0;-496.0;592.0;-466.0;-170.0;-713.0;197.0
522.0;-477.0;-500.0;594.0;-477.0;-188.0;-717.0;209.0
-186.0;510.0;385.0;701.0;651.0;-304.0;273.0;949.0
536.0;-417.0;-635.0;496.0;-528.0;-380.0;-705.0;375.0
358.0;-29.0;311.0;502.0;117.0;-112.0;817.0;329.0
105.0;593.0;59.0;327.0;603.0;-521.0;227.0;420.0
405.0;277.0;480.0;545.0;-36.0;99.0;599.0;219.0
369.0;174.0;472.0;339.0;336.0;169.0;797.0;171.0
371.0;-196.0;-558.0;1045.0;-270.0;-559.0;-699.0;1051.0
-137.0;373.0;515.0;-223.0;791.0;-201.0;825.0;654.0
344.0;246.0;513.0;496.0;368.0;-125.0;682.0;386.0
347.0;247.0;4.0;858.0;305.0;-196.0;-201.0;991.0
107.0;200.0;-42.0;871.0;277.0;-20.0;-260.0;1028.0
434.0;-386.0;-477.0;969.0;-137.0;-33.0;-648.0;368.0
924.0;-468.0;-211.0;643.0;-768.0;-905.0;-97.0;745.0
445.0;-485.0;-247.0;528.0;-587.0;-714.0;-73.0;602.0
349.0;-129.0;-307.0;482.0;-857.0;-582.0;-247.0;611.0
300.0;298.0;353.0;602.0;328.0;-173.0;741.0;431.0
360.0;304.0;374.0;622.0;240.0;-172.0;724.0;321.0
436.0;-531.0;-359.0;1103.0;-640.0;-611.0;-186.0;1187.0
465.0;-12.0;339.0;437.0;118.0;-390.0;717.0;265.0
-318.0;-374.0;-603.0;134.0;-484.0;-325.0;-689.0;356.0
140.0;-80.0;-413.0;1251.0;-130.0;-143.0;-546.0;1179.0
424.0;-63.0;277.0;708.0;39.0;314.0;535.0;305.0
870.0;-47.0;332.0;958.0;384.0;465.0;846.0;328.0
-329.0;329.0;152.0;480.0;278.0;524.0;-198.0;578.0
-416.0;497.0;251.0;-49.0;631.0;-364.0;179.0;395.0
-393.0;-622.0;-252.0;102.0;-591.0;-443.0;-208.0;581.0
-381.0;-619.0;-282.0;37.0;-722.0;-594.0;-412.0;801.0
495.0;29.0;325.0;518.0;115.0;-461.0;744.0;369.0
-283.0;638.0;244.0;-134.0;598.0;-311.0;165.0;591.0
-454.0;603.0;686.0;-28.0;599.0;35.0;714.0;397.0
476.0;497.0;440.0;414.0;687.0;-607.0;841.0;360.0
271.0;445.0;276.0;346.0;598.0;-396.0;22.0;812.0
271.0;453.0;282.0;342.0;597.0;-410.0;25.0;813.0
-305.0;-732.0;-299.0;179.0;-595.0;-434.0;-244.0;543.0
-308.0;-747.0;-300.0;213.0;-588.0;-416.0;-241.0;535.0
-280.0;-742.0;-298.0;241.0;-598.0;-438.0;-241.0;577.0
-229.0;-724.0;-291.0;257.0;-618.0;-495.0;-239.0;613.0
491.0;28.0;325.0;515.0;126.0;-466.0;744.0;371.0
53.0;-622.0;-382.0;65.0;-774.0;-1368.0;-568.0;1005.0
458.0;41.0;334.0;509.0;182.0;-467.0;742.0;336.0
-31.0;-222.0;-567.0;823.0;-559.0;-55.0;-770.0;843.0
150.0;-547.0;-396.0;47.0;-835.0;-978.0;-624.0;1068.0
125.0;-465.0;-439.0;357.0;-860.0;-725.0;-674.0;723.0
462.0;51.0;336.0;508.0;206.0;-450.0;739.0;329.0
490.0;224.0;437.0;353.0;230.0;-71.0;738.0;214.0
164.0;-603.0;-535.0;366.0;-752.0;-572.0;-446.0;564.0
525.0;205.0;451.0;290.0;266.0;-60.0;749.0;247.0
319.0;-491.0;-492.0;409.0;-714.0;-346.0;-777.0;454.0
425.0;-504.0;-503.0;424.0;-688.0;-321.0;-784.0;412.0
677.0;292.0;531.0;419.0;441.0;-233.0;833.0;269.0
270.0;466.0;286.0;338.0;600.0;-430.0;27.0;810.0
274.0;490.0;280.0;346.0;608.0;-468.0;37.0;794.0
753.0;578.0;481.0;534.0;790.0;-878.0;451.0;876.0
666.0;95.0;245.0;720.0;891.0;-416.0;314.0;541.0
-437.0;603.0;707.0;-261.0;628.0;86.0;687.0;280.0
-192.0;553.0;275.0;377.0;720.0;-537.0;330.0;740.0
-782.0;420.0;273.0;-130.0;319.0;-160.0;-301.0;687.0
-660.0;397.0;99.0;118.0;463.0;-282.0;-166.0;471.0
-621.0;365.0;48.0;178.0;415.0;-327.0;-245.0;497.0
-183.0;645.0;286.0;239.0;708.0;-1092.0;335.0;844.0
131.0;494.0;102.0;532.0;668.0;-501.0;264.0;581.0
105.0;494.0;100.0;528.0;681.0;-478.0;277.0;607.0
130.0;591.0;314.0;510.0;640.0;-875.0;187.0;888.0
695.0;639.0;429.0;765.0;467.0;169.0;563.0;-65.0
430.0;328.0;424.0;646.0;210.0;-172.0;719.0;262.0
-37.0;576.0;414.0;448.0;701.0;-440.0;305.0;540.0
569.0;-442.0;-593.0;612.0;-398.0;38.0;-755.0;103.0
638.0;483.0;-614.0;603.0;712.0;-952.0;-774.0;885.0
251.0;132.0;-468.0;912.0;148.0;-292.0;-601.0;892.0
284.0;263.0;-493.0;905.0;223.0;-103.0;-748.0;857.0
51.0;417.0;-454.0;705.0;505.0;-218.0;-699.0;854.0
-172.0;543.0;666.0;322.0;474.0;69.0;736.0;-189.0
-487.0;-351.0;-210.0;350.0;-495.0;-276.0;130.0;859.0
700.0;-417.0;-597.0;631.0;-460.0;-82.0;-767.0;279.0
-520.0;-370.0;-249.0;330.0;-502.0;-276.0;116.0;868.0
-515.0;-368.0;-245.0;329.0;-491.0;-283.0;121.0;864.0
-514.0;-366.0;-232.0;321.0;-488.0;-290.0;129.0;861.0
-512.0;-368.0;-229.0;322.0;-489.0;-298.0;132.0;857.0
580.0;350.0;579.0;541.0;606.0;-377.0;773.0;525.0
401.0;226.0;525.0;597.0;462.0;-165.0;753.0;433.0
-514.0;-368.0;-222.0;322.0;-493.0;-307.0;139.0;850.0
-509.0;-365.0;-213.0;320.0;-494.0;-312.0;147.0;843.0
-491.0;-361.0;-206.0;317.0;-492.0;-332.0;153.0;840.0
-526.0;-445.0;-271.0;240.0;-463.0;-258.0;156.0;821.0
702.0;-390.0;-574.0;640.0;-429.0;-46.0;-791.0;292.0
-471.0;-456.0;-241.0;217.0;-477.0;-217.0;146.0;817.0
-96.0;-85.0;-277.0;439.0;-889.0;-548.0;-320.0;556.0
-125.0;-83.0;-282.0;434.0;-894.0;-554.0;-318.0;549.0
-176.0;-83.0;-285.0;424.0;-895.0;-556.0;-311.0;544.0
-91.0;-119.0;-301.0;446.0;-907.0;-653.0;-303.0;555.0
71.0;-135.0;-315.0;481.0;-879.0;-610.0;-286.0;600.0
683.0;-415.0;-540.0;663.0;-415.0;-209.0;-790.0;328.0
676.0;-414.0;-578.0;630.0;-330.0;-344.0;-762.0;285.0
395.0;-372.0;332.0;895.0;-778.0;-665.0;212.0;876.0
675.0;-415.0;-578.0;632.0;-328.0;-346.0;-761.0;286.0
-560.0;361.0;170.0;195.0;422.0;409.0;-54.0;319.0
-218.0;-631.0;-494.0;489.0;-695.0;-417.0;-307.0;799.0
-573.0;296.0;64.0;204.0;326.0;390.0;-123.0;280.0
578.0;-412.0;-633.0;567.0;-596.0;-312.0;-728.0;350.0
524.0;577.0;475.0;709.0;230.0;466.0;555.0;-222.0
432.0;303.0;477.0;544.0;-39.0;124.0;595.0;201.0
556.0;-400.0;-628.0;575.0;-583.0;-299.0;-722.0;352.0
559.0;-390.0;-623.0;578.0;-567.0;-260.0;-721.0;343.0
382.0;-474.0;-657.0;850.0;-251.0;-301.0;-721.0;519.0
649.0;-490.0;-633.0;1131.0;-254.0;-181.0;-746.0;583.0
552.0;-387.0;-622.0;579.0;-561.0;-244.0;-722.0;335.0
520.0;-348.0;-421.0;971.0;-188.0;218.0;-673.0;158.0
-868.0;279.0;798.0;-796.0;269.0;361.0;388.0;-580.0
549.0;-382.0;-624.0;587.0;-554.0;-223.0;-727.0;325.0
532.0;-541.0;-391.0;352.0;-640.0;-323.0;-219.0;825.0
581.0;-547.0;-418.0;429.0;-655.0;-350.0;-249.0;873.0
584.0;-399.0;-626.0;587.0;-589.0;-278.0;-739.0;351.0
