InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
398.0;-5;414.0;88;-88;-224.0;-5;-256.0;-44.0
407.0;-19;112.0;-29;29;-157.0;-19;-481.0;-54.0
447.0;25;-489.0;176;-176;-123.0;25;-505.0;-83.0
746.0;20;123.0;-8;8;327.0;20;-547.0;-295.0
759.0;-108;233.0;-1;1;314.0;-108;-524.0;-252.0
764.0;12;152.0;-235;235;314.0;12;-519.0;-243.0
664.0;-262;-243.0;305;-305;96.0;-262;-457.0;-222.0
639.0;42;19.0;29;-29;58.0;42;-554.0;-34.0
636.0;-12;12.0;35;-35;55.0;-12;-559.0;-39.0
636.0;46;56.0;-18;18;55.0;46;-560.0;-38.0
636.0;11;28.0;-19;19;57.0;11;-559.0;-37.0
637.0;22;63.0;-41;41;59.0;22;-559.0;-35.0
620.0;-16;174.0;-47;47;90.0;-16;-584.0;-41.0
619.0;-1;208.0;-52;52;94.0;-1;-582.0;-28.0
622.0;-38;-11.0;-53;53;100.0;-38;-572.0;38.0
620.0;4;25.0;-112;112;107.0;4;-575.0;38.0
620.0;-14;52.0;-60;60;109.0;-14;-575.0;36.0
621.0;35;85.0;-111;111;111.0;35;-573.0;37.0
622.0;-3;47.0;-45;45;113.0;-3;-573.0;37.0
633.0;14;-132.0;-47;47;133.0;14;-575.0;6.0
629.0;-76;-112.0;30;-30;143.0;-76;-582.0;-33.0
602.0;15;61.0;109;-109;140.0;15;-597.0;-106.0
636.0;14;-159.0;70;-70;120.0;14;-548.0;-104.0
621.0;14;-114.0;-36;36;111.0;14;-559.0;-101.0
618.0;-46;-173.0;-13;13;110.0;-46;-563.0;-101.0
600.0;10;-100.0;50;-50;107.0;10;-580.0;-98.0
573.0;-20;9.0;27;-27;108.0;-20;-617.0;-92.0
572.0;35;-23.0;13;-13;107.0;35;-620.0;-91.0
573.0;58;33.0;9;-9;106.0;58;-620.0;-91.0
575.0;-5;-82.0;12;-12;102.0;-5;-625.0;-89.0
575.0;37;-124.0;8;-8;102.0;37;-626.0;-89.0
577.0;-97;-61.0;-179;179;99.0;-97;-629.0;-90.0
575.0;-71;-14.0;-175;175;100.0;-71;-633.0;-91.0
-336.0;-123;-635.0;80;-80;43.0;-123;363.0;140.0
-315.0;-118;-405.0;90;-90;59.0;-118;351.0;130.0
-282.0;-43;-73.0;38;-38;89.0;-43;329.0;117.0
569.0;8;33.0;-4;4;96.0;8;-658.0;-103.0
595.0;-29;183.0;-41;41;95.0;-29;-567.0;-105.0
-429.0;64;-471.0;303;-303;69.0;64;413.0;91.0
648.0;-23;-136.0;42;-42;101.0;-23;-529.0;-122.0
624.0;38;-115.0;2;-2;99.0;38;-546.0;-107.0
618.0;38;-39.0;-81;81;102.0;38;-552.0;-106.0
613.0;-22;-52.0;31;-31;103.0;-22;-558.0;-106.0
609.0;38;42.0;169;-169;104.0;38;-562.0;-105.0
607.0;67;-28.0;101;-101;104.0;67;-561.0;-105.0
604.0;-13;-62.0;-46;46;102.0;-13;-564.0;-104.0
601.0;39;-30.0;-39;39;102.0;39;-567.0;-104.0
-765.0;-28;477.0;-138;138;-68.0;-28;333.0;194.0
-770.0;-61;318.0;-40;40;-66.0;-61;326.0;210.0
-774.0;-31;328.0;-43;43;-94.0;-31;329.0;250.0
-763.0;35;-52.0;-42;42;-149.0;35;356.0;305.0
596.0;1;-91.0;11;-11;100.0;1;-573.0;-103.0
594.0;10;-153.0;10;-10;100.0;10;-575.0;-103.0
584.0;-12;33.0;61;-61;96.0;-12;-587.0;-100.0
571.0;19;-39.0;49;-49;94.0;19;-596.0;-99.0
-617.0;-9;-641.0;26;-26;-162.0;-9;196.0;268.0
-599.0;-57;-76.0;25;-25;-129.0;-57;186.0;237.0
568.0;41;41.0;10;-10;94.0;41;-599.0;-100.0
564.0;-9;68.0;52;-52;94.0;-9;-603.0;-99.0
560.0;-3;-50.0;60;-60;94.0;-3;-605.0;-98.0
560.0;46;-3.0;53;-53;95.0;46;-606.0;-98.0
560.0;10;-52.0;-77;77;96.0;10;-607.0;-97.0
561.0;-31;2.0;-52;52;97.0;-31;-607.0;-97.0
561.0;13;6.0;-65;65;97.0;13;-608.0;-95.0
558.0;-7;20.0;-55;55;104.0;-7;-619.0;-90.0
565.0;-68;-24.0;19;-19;105.0;-68;-624.0;-92.0
565.0;-14;-41.0;-18;18;105.0;-14;-625.0;-92.0
568.0;-56;-48.0;-51;51;105.0;-56;-626.0;-93.0
595.0;-26;-206.0;-22;22;80.0;-26;-627.0;-91.0
597.0;6;-202.0;-103;103;73.0;6;-626.0;-87.0
601.0;49;-82.0;-127;127;-25.0;49;-589.0;17.0
596.0;-60;-161.0;87;-87;-15.0;-60;-602.0;-3.0
677.0;12;-53.0;-125;125;323.0;12;-613.0;-363.0
726.0;13;-186.0;8;-8;230.0;13;-582.0;-354.0
709.0;-21;-166.0;11;-11;186.0;-21;-513.0;-298.0
474.0;25;130.0;196;-196;-202.0;25;-410.0;0.0
504.0;29;205.0;58;-58;-166.0;29;-413.0;-11.0
509.0;7;167.0;-5;5;-147.0;7;-417.0;-21.0
511.0;23;411.0;6;-6;-127.0;23;-425.0;-33.0
356.0;-60;503.0;276;-276;598.0;-60;-265.0;-457.0
-473.0;0;-922.0;67;-67;287.0;0;107.0;-129.0
-785.0;-77;-457.0;-71;71;43.0;-77;134.0;67.0
-808.0;19;-139.0;-159;159;-33.0;19;212.0;143.0
-855.0;18;227.0;-33;33;-382.0;18;305.0;472.0
-547.0;125;-674.0;75;-75;-126.0;125;439.0;311.0
-550.0;32;-210.0;14;-14;-121.0;32;418.0;294.0
-571.0;-34;-10.0;-82;82;-97.0;-34;364.0;286.0
-431.0;-26;744.0;54;-54;139.0;-26;501.0;125.0
-273.0;-7;348.0;-34;34;296.0;-7;412.0;-37.0
-257.0;22;364.0;-22;22;315.0;22;411.0;-54.0
-172.0;-27;677.0;-115;115;354.0;-27;375.0;-67.0
-147.0;-16;628.0;-79;79;356.0;-16;356.0;-69.0
-548.0;47;156.0;48;-48;29.0;47;349.0;304.0
-561.0;-24;41.0;1;-1;4.0;-24;363.0;329.0
-551.0;12;-107.0;-57;57;5.0;12;379.0;330.0
-548.0;12;-620.0;-6;6;42.0;12;355.0;287.0
-553.0;-24;-765.0;-7;7;55.0;-24;339.0;270.0
-451.0;6;359.0;0;0;156.0;6;453.0;102.0
-426.0;-19;846.0;-5;5;53.0;-19;421.0;163.0
-531.0;-7;-540.0;3;-3;32.0;-7;397.0;242.0
-411.0;352;-587.0;-65;65;-18.0;352;137.0;194.0
-396.0;11;-738.0;44;-44;-10.0;11;127.0;189.0
-553.0;-35;-156.0;108;-108;39.0;-35;404.0;216.0
-551.0;24;-297.0;-38;38;35.0;24;410.0;212.0
-395.0;8;114.0;20;-20;86.0;8;324.0;100.0
-375.0;120;437.0;202;-202;130.0;120;321.0;60.0
195.0;-2;-235.0;-118;118;550.0;-2;-75.0;-201.0
20.0;-27;-254.0;-56;56;558.0;-27;34.0;-177.0
-51.0;35;89.0;18;-18;509.0;35;95.0;-147.0
-101.0;24;-147.0;-31;31;461.0;24;128.0;-131.0
-244.0;60;279.0;-58;58;278.0;60;124.0;-18.0
122.0;-66;-17.0;-4;4;543.0;-66;33.0;-14.0
109.0;-20;91.0;34;-34;537.0;-20;60.0;-2.0
58.0;3;-77.0;25;-25;536.0;3;82.0;3.0
46.0;-13;-218.0;-5;5;535.0;-13;72.0;5.0
-19.0;-24;69.0;-5;5;530.0;-24;-31.0;-25.0
54.0;-135;469.0;-5;5;712.0;-135;87.0;-3.0
24.0;-169;421.0;-33;33;696.0;-169;89.0;10.0
-14.0;-168;167.0;47;-47;679.0;-168;85.0;28.0
35.0;-10;-197.0;-22;22;649.0;-10;-22.0;25.0
175.0;-76;605.0;38;-38;683.0;-76;-13.0;-4.0
182.0;-2;83.0;21;-21;803.0;-2;-47.0;-62.0
374.0;36;-671.0;47;-47;670.0;36;-137.0;-454.0
-132.0;-212;553.0;-71;71;295.0;-212;433.0;66.0
-419.0;-13;745.0;-160;160;191.0;-13;283.0;230.0
-442.0;-72;701.0;-188;188;184.0;-72;279.0;238.0
-468.0;-9;90.0;-187;187;175.0;-9;264.0;250.0
-466.0;-52;-232.0;-38;38;169.0;-52;259.0;259.0
-469.0;65;-400.0;-38;38;165.0;65;241.0;265.0
-462.0;41;-342.0;-1;1;191.0;41;212.0;239.0
-431.0;80;-624.0;8;-8;284.0;80;205.0;140.0
-75.0;-13;-566.0;99;-99;274.0;-13;111.0;-88.0
-7.0;-86;-383.0;47;-47;310.0;-86;54.0;-69.0
-390.0;123;-373.0;-2;2;302.0;123;300.0;69.0
-133.0;661;-251.0;-215;215;237.0;661;104.0;-76.0
-363.0;233;-129.0;81;-81;289.0;233;457.0;52.0
-367.0;59;-184.0;40;-40;284.0;59;470.0;57.0
-396.0;0;262.0;18;-18;158.0;0;330.0;257.0
-448.0;-15;46.0;-53;53;157.0;-15;264.0;179.0
-513.0;9;-1012.0;167;-167;108.0;9;114.0;49.0
20.0;17;-142.0;324;-324;539.0;17;33.0;-338.0
743.0;-47;367.0;-52;52;171.0;-47;-521.0;-300.0
90.0;107;-617.0;255;-255;-417.0;107;-127.0;232.0
104.0;147;-744.0;68;-68;-409.0;147;-137.0;228.0
210.0;69;-16.0;217;-217;-290.0;69;-186.0;93.0
177.0;18;-199.0;123;-123;-307.0;18;-144.0;137.0
158.0;-101;-165.0;102;-102;-347.0;-101;-105.0;182.0
-486.0;16;-5.0;-34;34;-816.0;16;188.0;445.0
-487.0;0;-9.0;-71;71;-823.0;0;193.0;448.0
-437.0;2;-176.0;-9;9;-826.0;2;166.0;430.0
-308.0;-7;61.0;10;-10;-809.0;-7;-14.0;416.0
-158.0;-31;-476.0;35;-35;-774.0;-31;-192.0;22.0
-156.0;-65;-447.0;37;-37;-777.0;-65;-189.0;19.0
-226.0;173;242.0;-50;50;-815.0;173;-218.0;11.0
-223.0;111;301.0;-41;41;-814.0;111;-216.0;6.0
-205.0;-17;-35.0;-48;48;-805.0;-17;-116.0;63.0
-336.0;-159;-375.0;159;-159;-715.0;-159;75.0;424.0
473.0;-41;-295.0;7;-7;-179.0;-41;-475.0;-113.0
444.0;-68;26.0;54;-54;-172.0;-68;-469.0;-137.0
458.0;48;-310.0;6;-6;-176.0;48;-499.0;-163.0
398.0;-40;-273.0;22;-22;-174.0;-40;-586.0;-203.0
437.0;25;-83.0;-3;3;-173.0;25;-518.0;-231.0
454.0;-10;650.0;-33;33;-136.0;-10;-258.0;-380.0
467.0;27;-204.0;8;-8;-152.0;27;-265.0;-346.0
469.0;-11;-219.0;-12;12;-153.0;-11;-265.0;-343.0
466.0;-1;-13.0;20;-20;-160.0;-1;-271.0;-328.0
466.0;7;2.0;16;-16;-161.0;7;-273.0;-325.0
474.0;26;43.0;-11;11;-156.0;26;-260.0;-326.0
465.0;28;356.0;-64;64;-184.0;28;-254.0;-255.0
441.0;15;-14.0;-63;63;-211.0;15;-209.0;-194.0
35.0;-6;-306.0;60;-60;-468.0;-6;-78.0;252.0
44.0;27;-349.0;63;-63;-463.0;27;-80.0;252.0
49.0;3;-395.0;99;-99;-459.0;3;-79.0;251.0
-383.0;48;-352.0;110;-110;-685.0;48;256.0;514.0
-344.0;37;-188.0;113;-113;-692.0;37;232.0;518.0
515.0;152;99.0;-76;76;-212.0;152;55.0;22.0
521.0;-49;-268.0;-13;13;-217.0;-49;70.0;35.0
824.0;-45;-425.0;-3;3;179.0;-45;-431.0;-267.0
838.0;-10;233.0;0;0;278.0;-10;-442.0;-326.0
285.0;11;56.0;34;-34;822.0;11;0.0;21.0
-366.0;-88;-335.0;86;-86;339.0;-88;361.0;17.0
-456.0;-45;451.0;-4;4;298.0;-45;199.0;-29.0
-489.0;-153;710.0;-93;93;274.0;-153;165.0;-54.0
-833.0;9;128.0;290;-290;-35.0;9;197.0;68.0
-824.0;16;-471.0;24;-24;-27.0;16;188.0;79.0
-718.0;32;-684.0;-23;23;84.0;32;-6.0;42.0
-662.0;14;63.0;18;-18;88.0;14;-89.0;54.0
-680.0;18;304.0;17;-17;79.0;18;-63.0;61.0
-828.0;16;369.0;37;-37;-33.0;16;236.0;91.0
-826.0;0;26.0;61;-61;-35.0;0;237.0;90.0
575.0;3;-25.0;-48;48;792.0;3;-537.0;-576.0
-824.0;5;-97.0;61;-61;-34.0;5;233.0;89.0
-826.0;28;-241.0;-16;16;-25.0;28;220.0;95.0
-821.0;-8;-494.0;-63;63;13.0;-8;153.0;83.0
700.0;-550;58.0;-1257;1257;309.0;-550;-566.0;-438.0
-490.0;-10;-6.0;-109;109;135.0;-10;205.0;83.0
755.0;132;-161.0;3489;-3489;602.0;132;-554.0;-602.0
147.0;83;990.0;573;-573;328.0;83;-187.0;-78.0
70.0;-72;443.0;-14;14;420.0;-72;-94.0;-251.0
63.0;-73;286.0;-48;48;414.0;-73;-88.0;-243.0
-501.0;-3;49.0;12;-12;137.0;-3;203.0;83.0
-549.0;-21;326.0;7;-7;118.0;-21;169.0;58.0
69.0;28;379.0;-37;37;202.0;28;-40.0;0.0
37.0;-52;341.0;143;-143;189.0;-52;-26.0;25.0
47.0;-85;-120.0;-106;106;168.0;-85;-27.0;50.0
37.0;142;-576.0;-41;41;152.0;142;-11.0;66.0
-819.0;11;-91.0;11;-11;-12.0;11;218.0;95.0
-820.0;-2;-240.0;46;-46;-14.0;-2;217.0;92.0
-683.0;11;-42.0;-29;29;79.0;11;-87.0;57.0
-682.0;-14;9.0;7;-7;76.0;-14;-93.0;59.0
-682.0;-14;22.0;7;-7;77.0;-14;-93.0;59.0
306.0;-132;385.0;-85;85;-96.0;-132;-232.0;296.0
-680.0;26;31.0;2;-2;79.0;26;-98.0;60.0
-719.0;10;466.0;3;-3;54.0;10;-44.0;70.0
-844.0;50;479.0;62;-62;-36.0;50;206.0;96.0
-842.0;5;291.0;42;-42;-39.0;5;206.0;97.0
-488.0;-33;2.0;-212;212;125.0;-33;208.0;121.0
-491.0;6;18.0;-14;14;123.0;6;205.0;119.0
-491.0;-8;1.0;43;-43;123.0;-8;205.0;118.0
-491.0;-9;-2.0;50;-50;123.0;-9;205.0;118.0
-491.0;-20;20.0;-43;43;126.0;-20;205.0;116.0
-491.0;-2;56.0;-22;22;127.0;-2;205.0;115.0
-491.0;20;48.0;6;-6;128.0;20;205.0;116.0
-490.0;25;12.0;-22;22;128.0;25;205.0;116.0
-490.0;12;-12.0;-40;40;128.0;12;205.0;116.0
-491.0;-1;-2.0;-25;25;128.0;-1;205.0;115.0
-498.0;10;83.0;-13;13;133.0;10;204.0;113.0
-502.0;1;66.0;8;-8;137.0;1;202.0;105.0
-507.0;0;225.0;-58;58;131.0;0;197.0;93.0
-526.0;14;614.0;5;-5;129.0;14;164.0;68.0
-776.0;88;-97.0;278;-278;26.0;88;175.0;89.0
-829.0;44;260.0;187;-187;-19.0;44;181.0;88.0
-830.0;50;-61.0;0;0;-24.0;50;189.0;84.0
-826.0;-6;-390.0;14;-14;-8.0;-6;172.0;84.0
-825.0;-19;-486.0;54;-54;3.0;-19;162.0;81.0
-724.0;-3;-273.0;22;-22;96.0;-3;20.0;36.0
-724.0;-21;-275.0;6;-6;95.0;-21;10.0;36.0
-700.0;-32;-66.0;-9;9;85.0;-32;-33.0;44.0
76.0;82;600.0;30;-30;393.0;82;-156.0;-152.0
-699.0;-28;-36.0;-17;17;84.0;-28;-35.0;45.0
-697.0;-5;53.0;-5;5;84.0;-5;-41.0;46.0
-707.0;-27;186.0;-10;10;79.0;-27;-25.0;57.0
100.0;-37;-629.0;230;-230;356.0;-37;-138.0;-145.0
92.0;-24;-510.0;-45;45;365.0;-24;-144.0;-128.0
-709.0;27;151.0;-3;3;78.0;27;-23.0;58.0
-825.0;30;-82.0;7;-7;-49.0;30;185.0;100.0
-825.0;8;-177.0;-15;15;-47.0;8;178.0;107.0
-835.0;0;-395.0;-25;25;-23.0;0;133.0;96.0
-522.0;-36;134.0;-182;182;114.0;-36;151.0;81.0
-494.0;-8;-6.0;24;-24;124.0;-8;170.0;91.0
-494.0;-13;-12.0;56;-56;125.0;-13;170.0;91.0
-494.0;-5;-8.0;-30;30;129.0;-5;171.0;92.0
498.0;-1037;1115.0;-2379;2379;727.0;-1037;-369.0;-586.0
164.0;-61;170.0;238;-238;262.0;-61;-148.0;-55.0
142.0;-54;-683.0;117;-117;280.0;-54;-145.0;-59.0
123.0;-83;-862.0;-12;12;304.0;-83;-149.0;-70.0
-25.0;-3;2836.0;55;-55;483.0;-3;34.0;-133.0
-495.0;22;-25.0;16;-16;135.0;22;173.0;92.0
-501.0;-28;13.0;-5;5;137.0;-28;172.0;88.0
-515.0;21;132.0;-10;10;128.0;21;168.0;78.0
-534.0;-30;355.0;-23;23;124.0;-30;157.0;65.0
-831.0;21;268.0;135;-135;-17.0;21;185.0;88.0
-552.0;15;-67.0;83;-83;-158.0;15;309.0;308.0
-830.0;-2;-71.0;45;-45;-25.0;-2;190.0;81.0
-836.0;4;-508.0;-18;18;-25.0;4;184.0;86.0
-746.0;-36;-444.0;-93;93;67.0;-36;-20.0;55.0
-706.0;-3;1.0;-12;12;60.0;-3;-93.0;64.0
-706.0;33;18.0;-13;13;59.0;33;-94.0;65.0
-712.0;14;104.0;43;-43;56.0;14;-56.0;69.0
-714.0;-7;121.0;-24;24;57.0;-7;-39.0;71.0
-715.0;9;163.0;-9;9;57.0;9;-39.0;71.0
-715.0;47;151.0;-31;31;57.0;47;-38.0;72.0
-859.0;-30;-294.0;33;-33;-362.0;-30;392.0;200.0
-880.0;-51;-289.0;75;-75;-267.0;-51;419.0;140.0
-881.0;-7;-264.0;79;-79;-266.0;-7;424.0;140.0
-887.0;-20;-53.0;59;-59;-251.0;-20;433.0;122.0
-886.0;-22;-114.0;-25;25;-242.0;-22;437.0;112.0
-884.0;9;-82.0;-26;26;-240.0;9;440.0;107.0
-830.0;-8;-25.0;-18;18;-217.0;-8;452.0;92.0
-725.0;-10;82.0;-8;8;-170.0;-10;455.0;137.0
-725.0;-18;124.0;2;-2;-186.0;-18;459.0;154.0
-722.0;-14;83.0;-7;7;-196.0;-14;459.0;165.0
-721.0;-18;115.0;23;-23;-207.0;-18;459.0;175.0
-719.0;-16;47.0;-6;6;-216.0;-16;461.0;184.0
-716.0;24;91.0;0;0;-235.0;24;458.0;199.0
-702.0;-1;-89.0;-52;52;-238.0;-1;457.0;212.0
-704.0;-1;43.0;49;-49;-236.0;-1;451.0;209.0
-703.0;8;27.0;-7;7;-239.0;8;451.0;209.0
-700.0;-22;7.0;49;-49;-241.0;-22;449.0;211.0
-697.0;40;-24.0;18;-18;-242.0;40;447.0;212.0
-690.0;10;-5.0;-3;3;-239.0;10;449.0;215.0
-685.0;12;-52.0;46;-46;-236.0;12;451.0;214.0
-675.0;16;12.0;26;-26;-227.0;16;443.0;204.0
-671.0;3;-19.0;0;0;-219.0;3;436.0;194.0
-672.0;-27;5.0;7;-7;-220.0;-27;435.0;196.0
-671.0;19;-19.0;15;-15;-202.0;19;431.0;184.0
-667.0;-32;-41.0;26;-26;-193.0;-32;431.0;180.0
-658.0;25;-46.0;40;-40;-188.0;25;435.0;183.0
-655.0;14;-37.0;18;-18;-185.0;14;435.0;181.0
-654.0;-13;33.0;19;-19;-184.0;-13;435.0;181.0
-650.0;35;-54.0;-57;57;-180.0;35;435.0;181.0
-649.0;28;0.0;-59;59;-179.0;28;435.0;182.0
-654.0;7;56.0;-31;31;-174.0;7;441.0;185.0
-675.0;26;171.0;-84;84;-192.0;26;476.0;231.0
-722.0;15;138.0;-21;21;53.0;15;-23.0;76.0
-727.0;-29;347.0;23;-23;52.0;-29;-9.0;78.0
-734.0;23;376.0;20;-20;51.0;23;8.0;79.0
-749.0;28;574.0;37;-37;51.0;28;28.0;79.0
-838.0;69;-122.0;36;-36;-40.0;69;202.0;87.0
-830.0;18;-330.0;5;-5;-33.0;18;168.0;90.0
-830.0;-40;-532.0;0;0;-29.0;-40;160.0;89.0
-816.0;6;106.0;14;-14;40.0;6;90.0;45.0
-805.0;2;314.0;-138;138;53.0;2;89.0;43.0
-360.0;205;-105.0;-1411;1411;215.0;205;327.0;-26.0
-527.0;26;-14.0;16;-16;137.0;26;191.0;89.0
-845.0;27;-54.0;-61;61;-58.0;27;180.0;114.0
-845.0;30;-195.0;45;-45;-58.0;30;178.0;114.0
-661.0;-3;-168.0;-44;44;113.0;-3;-80.0;44.0
-656.0;13;-33.0;42;-42;110.0;13;-90.0;47.0
-655.0;67;-56.0;16;-16;108.0;67;-94.0;50.0
-654.0;36;-74.0;-12;12;108.0;36;-95.0;50.0
-653.0;26;-2.0;-31;31;108.0;26;-97.0;50.0
-650.0;14;28.0;-16;16;110.0;14;-101.0;53.0
-650.0;17;-13.0;-17;17;111.0;17;-100.0;53.0
-650.0;35;50.0;7;-7;111.0;35;-99.0;55.0
-649.0;0;70.0;7;-7;111.0;0;-99.0;55.0
-649.0;-31;29.0;69;-69;112.0;-31;-98.0;55.0
-649.0;-13;18.0;13;-13;112.0;-13;-98.0;54.0
-648.0;-14;39.0;-3;3;113.0;-14;-98.0;56.0
-646.0;-17;7.0;14;-14;114.0;-17;-97.0;57.0
-645.0;6;57.0;37;-37;114.0;6;-98.0;57.0
-633.0;-13;223.0;-9;9;125.0;-13;-112.0;52.0
-663.0;2;559.0;39;-39;98.0;2;-93.0;44.0
-825.0;29;16.0;-31;31;-55.0;29;162.0;120.0
-821.0;-6;-308.0;-46;46;-40.0;-6;134.0;113.0
-449.0;-56;-19.0;33;-33;95.0;-56;197.0;128.0
-451.0;25;3.0;16;-16;100.0;25;194.0;126.0
-452.0;18;14.0;24;-24;100.0;18;193.0;126.0
-451.0;-37;-6.0;24;-24;102.0;-37;192.0;125.0
-452.0;-14;30.0;27;-27;120.0;-14;188.0;113.0
-448.0;-9;98.0;-6;6;126.0;-9;175.0;90.0
-462.0;25;462.0;-26;26;123.0;25;163.0;69.0
-472.0;13;349.0;-37;37;119.0;13;152.0;63.0
-821.0;-21;-258.0;24;-24;-33.0;-21;202.0;118.0
-822.0;22;-314.0;13;-13;-32.0;22;199.0;118.0
-822.0;22;-396.0;4;-4;-27.0;22;183.0;118.0
-682.0;8;43.0;-16;16;112.0;8;-80.0;31.0
-678.0;-5;168.0;0;0;121.0;-5;-89.0;33.0
-678.0;14;147.0;20;-20;121.0;14;-91.0;32.0
-678.0;13;205.0;22;-22;117.0;13;-92.0;30.0
-683.0;-13;344.0;-1;1;117.0;-13;-89.0;27.0
-823.0;36;-182.0;106;-106;-37.0;36;200.0;80.0
-788.0;0;508.0;-217;217;45.0;0;61.0;42.0
-615.0;815;305.0;265;-265;-169.0;815;479.0;309.0
-660.0;-29;-397.0;85;-85;-170.0;-29;557.0;315.0
-566.0;-74;990.0;-283;283;101.0;-74;145.0;72.0
-466.0;10;24.0;10;-10;103.0;10;207.0;99.0
-466.0;18;11.0;-7;7;103.0;18;207.0;99.0
-467.0;19;21.0;-18;18;103.0;19;206.0;99.0
-467.0;-9;19.0;19;-19;103.0;-9;206.0;100.0
-467.0;-7;7.0;31;-31;104.0;-7;207.0;100.0
-467.0;-15;-14.0;45;-45;105.0;-15;207.0;100.0
-468.0;5;1.0;13;-13;106.0;5;207.0;100.0
-472.0;-25;-100.0;5;-5;110.0;-25;208.0;104.0
-473.0;35;-45.0;0;0;110.0;35;207.0;104.0
-512.0;16;293.0;73;-73;106.0;16;191.0;105.0
-789.0;-4;446.0;102;-102;-21.0;-4;258.0;137.0
-402.0;139;-249.0;69;-69;146.0;139;275.0;-18.0
-788.0;22;293.0;53;-53;-23.0;22;258.0;137.0
-793.0;-11;-387.0;8;-8;-23.0;-11;227.0;143.0
-796.0;-42;-420.0;-21;21;-19.0;-42;217.0;141.0
-793.0;-11;-349.0;-51;51;-7.0;-11;192.0;130.0
-789.0;10;-565.0;-26;26;8.0;10;174.0;119.0
-675.0;-12;-213.0;15;-15;88.0;-12;-40.0;72.0
-668.0;20;28.0;-18;18;88.0;20;-56.0;74.0
-667.0;-15;26.0;-24;24;89.0;-15;-57.0;74.0
-588.0;-78;-294.0;-371;371;-46.0;-78;477.0;169.0
-629.0;-66;-239.0;77;-77;-136.0;-66;509.0;257.0
-666.0;-12;101.0;0;0;92.0;-12;-57.0;72.0
-667.0;21;97.0;0;0;97.0;21;-54.0;71.0
-690.0;3;564.0;-55;55;114.0;3;16.0;73.0
-694.0;1;577.0;-46;46;114.0;1;164.0;29.0
-748.0;-10;343.0;-143;143;47.0;-10;208.0;49.0
-756.0;-44;-60.0;66;-66;-5.0;-44;246.0;76.0
-758.0;59;-404.0;186;-186;-12.0;59;255.0;75.0
-418.0;469;67.0;566;-566;122.0;469;551.0;88.0
11.0;3;245.0;282;-282;406.0;3;-62.0;-298.0
-26.0;163;362.0;178;-178;386.0;163;-49.0;-237.0
-749.0;16;-519.0;85;-85;-45.0;16;222.0;56.0
-805.0;0;-349.0;-38;38;-27.0;0;322.0;82.0
93.0;60;-536.0;87;-87;356.0;60;-154.0;-202.0
-737.0;18;-15.0;2;-2;14.0;18;242.0;79.0
-737.0;29;69.0;22;-22;17.0;29;247.0;80.0
-743.0;15;-9.0;-22;22;17.0;15;245.0;82.0
-745.0;51;-126.0;2;-2;17.0;51;244.0;82.0
-749.0;-41;33.0;12;-12;17.0;-41;239.0;82.0
-753.0;-21;-221.0;4;-4;16.0;-21;233.0;81.0
-762.0;-3;-119.0;-5;5;12.0;-3;222.0;81.0
-783.0;9;-402.0;12;-12;2.0;9;209.0;86.0
-786.0;11;-88.0;45;-45;0.0;11;203.0;87.0
-786.0;-14;234.0;16;-16;-13.0;-14;210.0;97.0
-791.0;56;-68.0;-7;7;-17.0;56;208.0;98.0
-786.0;3;81.0;21;-21;-15.0;3;196.0;95.0
-786.0;-14;143.0;13;-13;-16.0;-14;196.0;96.0
-794.0;18;102.0;-29;29;-16.0;18;202.0;105.0
-795.0;-40;-158.0;-3;3;-16.0;-40;206.0;106.0
-790.0;10;-18.0;-56;56;-17.0;10;206.0;104.0
-792.0;28;-29.0;-51;51;-17.0;28;209.0;104.0
-792.0;42;220.0;-21;21;-10.0;42;209.0;97.0
-793.0;39;211.0;174;-174;-10.0;39;211.0;98.0
-793.0;-1;136.0;-18;18;-9.0;-1;204.0;103.0
-795.0;-32;119.0;-7;7;-11.0;-32;207.0;108.0
-795.0;-38;-47.0;36;-36;-10.0;-38;201.0;107.0
-792.0;-14;26.0;0;0;-7.0;-14;198.0;114.0
-792.0;11;-66.0;29;-29;-8.0;11;198.0;118.0
-455.0;-74;-116.0;110;-110;-684.0;-74;303.0;533.0
-450.0;33;-136.0;91;-91;-689.0;33;297.0;532.0
-793.0;25;-94.0;28;-28;-8.0;25;197.0;120.0
-788.0;6;50.0;-45;45;-2.0;6;173.0;122.0
-788.0;0;-105.0;64;-64;5.0;0;155.0;117.0
-788.0;8;-172.0;110;-110;5.0;8;151.0;117.0
-787.0;38;101.0;126;-126;7.0;38;141.0;119.0
-787.0;25;171.0;84;-84;8.0;25;141.0;119.0
-784.0;-2;29.0;40;-40;14.0;-2;148.0;108.0
-782.0;5;46.0;2;-2;15.0;5;151.0;109.0
-776.0;11;-28.0;-13;13;17.0;11;163.0;112.0
-772.0;-12;-54.0;-13;13;19.0;-12;175.0;117.0
-772.0;59;-74.0;-1;1;22.0;59;182.0;115.0
