InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-601.0;-116.0;-642.0;166.0;-21.0;-212.0;490.0
-393.0;19.0;-790.0;178.0;-63.0;-159.0;502.0
803.0;328.0;-148.0;209.0;504.0;576.0;277.0
192.0;504.0;-781.0;-378.0;594.0;-447.0;775.0
888.0;401.0;-75.0;416.0;341.0;670.0;331.0
-412.0;426.0;-699.0;464.0;404.0;317.0;666.0
835.0;423.0;-59.0;463.0;376.0;694.0;323.0
806.0;521.0;-141.0;435.0;299.0;758.0;450.0
-292.0;-674.0;766.0;-627.0;-443.0;-491.0;-729.0
159.0;689.0;-777.0;647.0;596.0;727.0;706.0
666.0;591.0;-740.0;575.0;43.0;775.0;674.0
841.0;370.0;-38.0;379.0;497.0;659.0;430.0
748.0;366.0;275.0;234.0;188.0;621.0;315.0
338.0;651.0;-838.0;613.0;85.0;-269.0;513.0
-466.0;-99.0;-551.0;373.0;-415.0;-349.0;-2.0
-27.0;464.0;-683.0;416.0;725.0;365.0;665.0
736.0;208.0;413.0;-125.0;429.0;376.0;293.0
-454.0;319.0;-632.0;301.0;339.0;412.0;765.0
-380.0;47.0;-616.0;535.0;-301.0;-291.0;141.0
181.0;539.0;-610.0;578.0;479.0;600.0;773.0
-158.0;446.0;-861.0;779.0;164.0;180.0;791.0
856.0;317.0;52.0;126.0;323.0;553.0;387.0
167.0;-500.0;808.0;-477.0;-409.0;-397.0;-687.0
756.0;169.0;-309.0;-173.0;428.0;555.0;243.0
308.0;461.0;-786.0;419.0;536.0;390.0;770.0
-90.0;629.0;-808.0;616.0;530.0;687.0;751.0
50.0;490.0;-793.0;353.0;595.0;440.0;728.0
-7.0;652.0;-808.0;631.0;553.0;709.0;747.0
673.0;252.0;473.0;94.0;175.0;638.0;259.0
-6.0;610.0;-846.0;572.0;519.0;519.0;766.0
509.0;237.0;637.0;265.0;-354.0;81.0;494.0
125.0;526.0;-548.0;568.0;467.0;635.0;799.0
750.0;-157.0;374.0;-405.0;-60.0;137.0;-259.0
739.0;509.0;-276.0;330.0;430.0;820.0;435.0
664.0;65.0;621.0;-400.0;383.0;468.0;25.0
