Accelerometer RWR accX;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit RLA accZ;Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RUA gyroZ;Accelerometer RUA^ accX;Accelerometer RUA_ accZ
-1033.0;160.0;-747.0;-801.0;5.0;6;-9;352.0;1061.0;40.0;61.0;-379.0;433.0
-822.0;142.0;-744.0;-672.0;16.0;6;10;437.0;981.0;37.0;21.0;-372.0;479.0
-643.0;498.0;-947.0;-852.0;-135.0;1;0;697.0;880.0;370.0;-201.0;-324.0;854.0
-271.0;298.0;-900.0;-967.0;92.0;-18;264;230.0;1251.0;83.0;153.0;-375.0;434.0
-914.0;213.0;-724.0;-598.0;52.0;6;4;311.0;777.0;15.0;-141.0;-306.0;502.0
-833.0;285.0;-926.0;-854.0;-124.0;1;-6;331.0;859.0;339.0;468.0;-513.0;871.0
-1099.0;263.0;-790.0;-657.0;68.0;6;18;333.0;666.0;6.0;-118.0;-227.0;480.0
-975.0;424.0;-925.0;-905.0;-53.0;2;4;628.0;891.0;355.0;-94.0;-472.0;899.0
-646.0;321.0;-956.0;-834.0;-116.0;0;-11;765.0;744.0;278.0;-571.0;-583.0;1133.0
-951.0;422.0;-934.0;-839.0;-56.0;2;4;677.0;860.0;374.0;-80.0;-299.0;876.0
-979.0;460.0;-929.0;-833.0;-57.0;2;0;583.0;903.0;370.0;-17.0;-313.0;897.0
-871.0;383.0;-931.0;-832.0;-55.0;2;4;601.0;882.0;370.0;-50.0;-377.0;882.0
-692.0;494.0;-943.0;-809.0;-99.0;2;0;642.0;850.0;409.0;42.0;-346.0;838.0
-915.0;534.0;-958.0;-864.0;-163.0;2;1;667.0;932.0;347.0;-55.0;-435.0;884.0
-749.0;357.0;-956.0;-782.0;51.0;1;0;596.0;938.0;374.0;1148.0;-511.0;866.0
-1022.0;480.0;-861.0;-625.0;13.0;4;19;465.0;667.0;334.0;488.0;-516.0;752.0
-878.0;127.0;-912.0;-988.0;159.0;10;-1;62.0;987.0;26.0;-542.0;-382.0;370.0
-949.0;130.0;-790.0;-952.0;484.0;6;51;64.0;936.0;-335.0;-249.0;-278.0;387.0
-588.0;-20.0;-841.0;-979.0;439.0;2;7;-94.0;783.0;-325.0;-132.0;-245.0;218.0
-942.0;330.0;-968.0;-977.0;365.0;9;-12;425.0;971.0;-130.0;90.0;-287.0;499.0
-705.0;299.0;-910.0;-937.0;409.0;9;-9;267.0;965.0;-175.0;1.0;-496.0;509.0
-745.0;201.0;-976.0;-791.0;-95.0;1;2;477.0;786.0;70.0;-70.0;3.0;462.0
-326.0;133.0;-438.0;-614.0;-401.0;7;24;130.0;682.0;192.0;-253.0;-433.0;165.0
-586.0;256.0;-967.0;-994.0;422.0;6;-42;328.0;997.0;-125.0;-38.0;-388.0;452.0
-158.0;547.0;-926.0;-975.0;76.0;2;15;281.0;985.0;-69.0;-324.0;-643.0;294.0
-61.0;544.0;-902.0;-994.0;84.0;2;6;351.0;1005.0;-71.0;-156.0;-696.0;270.0
-76.0;580.0;-917.0;-1032.0;110.0;2;13;319.0;952.0;-124.0;17.0;-708.0;290.0
-175.0;499.0;-949.0;-961.0;70.0;6;1;363.0;924.0;-23.0;119.0;-644.0;320.0
-165.0;508.0;-944.0;-957.0;64.0;6;5;346.0;928.0;-19.0;121.0;-674.0;320.0
-353.0;164.0;-800.0;-807.0;-107.0;8;48;213.0;942.0;129.0;391.0;-529.0;258.0
-249.0;255.0;-1096.0;-923.0;-98.0;7;-24;233.0;852.0;113.0;479.0;-651.0;375.0
-75.0;437.0;-861.0;-928.0;-38.0;4;130;345.0;865.0;104.0;397.0;-401.0;368.0
-550.0;246.0;-960.0;-986.0;419.0;6;173;327.0;1012.0;-123.0;-2.0;-485.0;375.0
-438.0;288.0;-919.0;-882.0;-258.0;-21;757;371.0;1025.0;143.0;-327.0;-415.0;414.0
-464.0;404.0;-1198.0;-1187.0;-98.0;-3;-218;431.0;1163.0;103.0;-192.0;-647.0;380.0
-1114.0;268.0;-944.0;-729.0;-55.0;1;4;282.0;817.0;97.0;3.0;-93.0;627.0
-243.0;245.0;-970.0;-992.0;413.0;6;2;335.0;997.0;-108.0;-7.0;-416.0;324.0
-902.0;275.0;-957.0;-877.0;-12.0;1;-2;175.0;809.0;12.0;-40.0;161.0;530.0
-885.0;230.0;-978.0;-794.0;33.0;1;1;171.0;852.0;-15.0;77.0;-105.0;401.0
-942.0;242.0;-959.0;-788.0;139.0;1;1;244.0;777.0;20.0;-104.0;-110.0;512.0
-295.0;245.0;-969.0;-994.0;416.0;6;-2;333.0;997.0;-108.0;-43.0;-394.0;341.0
-299.0;255.0;-968.0;-993.0;416.0;6;-6;332.0;988.0;-108.0;16.0;-407.0;350.0
-306.0;249.0;-943.0;-925.0;-269.0;-1;-5;677.0;923.0;149.0;310.0;-270.0;1039.0
-159.0;-21.0;-710.0;-816.0;-163.0;1;-35;147.0;1310.0;176.0;521.0;-390.0;458.0
-553.0;261.0;-1103.0;-1269.0;-64.0;2;-158;459.0;959.0;204.0;-32.0;-413.0;424.0
-288.0;254.0;-969.0;-991.0;413.0;6;-7;336.0;1008.0;-108.0;1.0;-414.0;349.0
-292.0;254.0;-967.0;-991.0;418.0;6;0;333.0;1002.0;-111.0;8.0;-403.0;317.0
-301.0;261.0;-972.0;-995.0;419.0;6;-3;338.0;987.0;-112.0;14.0;-406.0;348.0
-309.0;256.0;-968.0;-992.0;415.0;6;-3;333.0;986.0;-109.0;-5.0;-411.0;321.0
-290.0;253.0;-970.0;-995.0;415.0;6;5;337.0;992.0;-107.0;-7.0;-406.0;341.0
-455.0;166.0;-931.0;-873.0;-135.0;0;51;196.0;1445.0;144.0;29.0;-662.0;576.0
-860.0;394.0;-919.0;-872.0;-318.0;2;-2;713.0;870.0;168.0;-65.0;-201.0;1014.0
-235.0;257.0;-1048.0;-985.0;128.0;1;96;213.0;1325.0;26.0;-84.0;-306.0;585.0
-700.0;161.0;-711.0;-819.0;-450.0;6;-1337;297.0;922.0;99.0;222.0;-498.0;392.0
-697.0;563.0;-971.0;-1003.0;-331.0;1;4;378.0;960.0;276.0;-77.0;-381.0;870.0
-271.0;254.0;-970.0;-992.0;413.0;6;1;337.0;996.0;-108.0;7.0;-398.0;329.0
-84.0;456.0;-1099.0;-1258.0;263.0;-2;77;438.0;967.0;-110.0;-258.0;-468.0;347.0
-305.0;242.0;-970.0;-1002.0;411.0;7;-8;330.0;1003.0;-100.0;-39.0;-402.0;331.0
-284.0;242.0;-971.0;-1001.0;425.0;5;29;344.0;1005.0;-110.0;-52.0;-397.0;310.0
-870.0;248.0;-1374.0;-1263.0;-100.0;-1;64;260.0;1462.0;118.0;-763.0;-890.0;439.0
-313.0;409.0;-1196.0;-1122.0;135.0;-1;-10;597.0;651.0;93.0;-402.0;-202.0;482.0
-362.0;365.0;-1068.0;-1094.0;152.0;-2;-12;626.0;624.0;96.0;-334.0;-157.0;467.0
-281.0;247.0;-950.0;-964.0;425.0;6;-2;317.0;1009.0;-107.0;57.0;-406.0;341.0
-343.0;226.0;-958.0;-986.0;399.0;6;-11;327.0;987.0;-81.0;-1.0;-392.0;340.0
-315.0;219.0;-959.0;-1007.0;469.0;6;2;312.0;990.0;-181.0;36.0;-368.0;351.0
-305.0;234.0;-948.0;-998.0;478.0;6;2;308.0;997.0;-200.0;83.0;-373.0;341.0
-273.0;203.0;-951.0;-980.0;479.0;5;-3;289.0;1015.0;-225.0;72.0;-373.0;318.0
-273.0;224.0;-959.0;-1004.0;457.0;4;-2;328.0;960.0;-198.0;182.0;-329.0;261.0
-262.0;233.0;-923.0;-1011.0;441.0;5;-4;310.0;1028.0;-169.0;-117.0;-401.0;304.0
-384.0;404.0;-941.0;-955.0;113.0;0;0;744.0;989.0;208.0;-30.0;-179.0;942.0
-579.0;374.0;-931.0;-913.0;101.0;0;-8;624.0;983.0;256.0;-91.0;-401.0;842.0
-311.0;177.0;-1076.0;-1078.0;451.0;5;4;288.0;1014.0;-109.0;74.0;-426.0;340.0
-777.0;343.0;-955.0;-952.0;110.0;0;2;713.0;959.0;228.0;-273.0;-395.0;852.0
-303.0;400.0;-1009.0;-985.0;122.0;7;97;369.0;1402.0;-175.0;-165.0;-526.0;366.0
-470.0;59.0;-988.0;-1138.0;348.0;3;120;235.0;1026.0;-12.0;279.0;-330.0;301.0
-867.0;422.0;-800.0;-1170.0;260.0;3;6;621.0;967.0;-170.0;142.0;-385.0;626.0
-246.0;469.0;-1032.0;-1055.0;-304.0;9;-3;563.0;1045.0;53.0;-301.0;-469.0;245.0
-722.0;341.0;-948.0;-946.0;113.0;0;3;635.0;973.0;210.0;-93.0;-423.0;902.0
-644.0;330.0;-951.0;-946.0;118.0;0;-3;703.0;1004.0;201.0;-11.0;-317.0;898.0
-625.0;310.0;-957.0;-952.0;123.0;0;-3;669.0;997.0;189.0;63.0;-329.0;910.0
-1025.0;377.0;-964.0;-919.0;149.0;0;-4;533.0;1000.0;97.0;-69.0;-410.0;781.0
-994.0;394.0;-982.0;-937.0;149.0;0;-1;648.0;1006.0;89.0;-93.0;-291.0;882.0
-926.0;388.0;-967.0;-941.0;148.0;0;-8;620.0;985.0;87.0;-76.0;-257.0;830.0
-1039.0;492.0;-969.0;-932.0;147.0;0;3;617.0;1000.0;88.0;-21.0;-294.0;864.0
-1084.0;344.0;-979.0;-963.0;125.0;0;-4;541.0;975.0;213.0;-62.0;-414.0;880.0
-559.0;139.0;-964.0;-942.0;94.0;0;1;586.0;982.0;224.0;-185.0;-208.0;817.0
-931.0;392.0;-983.0;-764.0;251.0;0;0;612.0;980.0;72.0;-270.0;-201.0;832.0
-311.0;183.0;-970.0;-1014.0;403.0;4;-40;285.0;1025.0;-70.0;-12.0;-357.0;269.0
-740.0;274.0;-935.0;-528.0;140.0;0;0;78.0;546.0;175.0;91.0;-213.0;305.0
-728.0;253.0;-918.0;-589.0;150.0;0;2;324.0;546.0;187.0;19.0;-140.0;464.0
-346.0;166.0;-929.0;-977.0;408.0;6;3;270.0;1041.0;-75.0;-45.0;-356.0;324.0
-274.0;186.0;-938.0;-982.0;428.0;6;1;324.0;1014.0;-90.0;24.0;-329.0;282.0
-320.0;304.0;-932.0;-1005.0;425.0;6;4;298.0;981.0;-66.0;214.0;-307.0;273.0
-280.0;95.0;-922.0;-1005.0;372.0;6;-17;204.0;1045.0;7.0;-107.0;-433.0;249.0
-421.0;105.0;-773.0;-811.0;355.0;5;45;253.0;1120.0;4.0;-110.0;-393.0;359.0
-730.0;733.0;-912.0;-788.0;-115.0;-1;139;573.0;1010.0;-125.0;359.0;-229.0;578.0
-592.0;475.0;-918.0;-823.0;-108.0;-1;-114;578.0;1018.0;-111.0;393.0;-291.0;612.0
-324.0;218.0;-984.0;-1008.0;417.0;2;23;324.0;1010.0;-68.0;-196.0;-311.0;346.0
-958.0;203.0;-931.0;-601.0;-142.0;1;-3;312.0;811.0;399.0;5.0;-178.0;935.0
-349.0;201.0;-1006.0;-1077.0;443.0;2;9;283.0;1044.0;-111.0;65.0;-349.0;339.0
-1067.0;207.0;-922.0;-588.0;-216.0;1;2;319.0;621.0;425.0;-38.0;-138.0;619.0
-188.0;151.0;-1007.0;-1036.0;434.0;2;-8;290.0;910.0;-115.0;-33.0;-288.0;331.0
-305.0;123.0;-976.0;-1012.0;446.0;2;-3;276.0;1019.0;-131.0;-92.0;-291.0;311.0
-362.0;131.0;-984.0;-1013.0;456.0;2;2;298.0;1000.0;-138.0;40.0;-318.0;275.0
-369.0;134.0;-968.0;-1002.0;454.0;2;4;316.0;984.0;-137.0;44.0;-309.0;274.0
-334.0;163.0;-972.0;-1006.0;452.0;2;4;309.0;1007.0;-136.0;102.0;-292.0;276.0
-519.0;462.0;-1092.0;-1091.0;-256.0;8;-19;374.0;682.0;444.0;212.0;-266.0;508.0
-328.0;197.0;-958.0;-986.0;395.0;2;0;302.0;1006.0;-69.0;26.0;-339.0;311.0
-265.0;194.0;-962.0;-976.0;394.0;2;-6;284.0;1004.0;-77.0;-39.0;-341.0;296.0
-310.0;185.0;-974.0;-1000.0;411.0;2;6;301.0;988.0;-101.0;19.0;-347.0;270.0
-315.0;188.0;-970.0;-997.0;409.0;2;-2;305.0;1006.0;-99.0;19.0;-355.0;282.0
-277.0;192.0;-973.0;-999.0;408.0;2;2;303.0;1017.0;-93.0;37.0;-351.0;279.0
-1050.0;371.0;-762.0;-917.0;97.0;3;13;524.0;682.0;209.0;-133.0;-552.0;703.0
-288.0;166.0;-974.0;-995.0;418.0;2;-1;293.0;1016.0;-105.0;33.0;-338.0;295.0
-355.0;178.0;-981.0;-1016.0;404.0;2;-6;314.0;986.0;-83.0;-98.0;-321.0;336.0
-769.0;206.0;-1004.0;-941.0;285.0;7;163;476.0;937.0;15.0;223.0;-590.0;562.0
-353.0;183.0;-999.0;-993.0;467.0;1;-3;375.0;1016.0;-141.0;-184.0;-262.0;361.0
-730.0;411.0;-833.0;-619.0;319.0;-9;361;244.0;931.0;-267.0;-187.0;-397.0;500.0
-327.0;188.0;-1000.0;-1025.0;477.0;2;-22;350.0;991.0;-166.0;-97.0;-291.0;370.0
-376.0;227.0;-1004.0;-1088.0;484.0;2;-18;382.0;996.0;-181.0;-143.0;-300.0;390.0
-582.0;260.0;-1084.0;-1132.0;-251.0;7;-34;339.0;974.0;228.0;-250.0;-628.0;281.0
-372.0;122.0;-865.0;-951.0;-245.0;5;952;235.0;920.0;301.0;-89.0;-332.0;290.0
-238.0;302.0;-1007.0;-1037.0;481.0;2;-27;520.0;1047.0;-200.0;167.0;-331.0;330.0
-346.0;257.0;-971.0;-980.0;475.0;1;-27;422.0;998.0;-196.0;20.0;-370.0;360.0
-190.0;93.0;-867.0;-952.0;-286.0;3;-135;213.0;937.0;113.0;337.0;-383.0;361.0
-140.0;289.0;-906.0;-858.0;-248.0;4;94;264.0;938.0;-3.0;26.0;-386.0;470.0
-305.0;235.0;-925.0;-918.0;435.0;1;-25;307.0;987.0;-145.0;45.0;-436.0;669.0
-423.0;247.0;-1191.0;-1181.0;-389.0;-2;118;430.0;870.0;117.0;-166.0;-341.0;213.0
-361.0;245.0;-989.0;-1040.0;583.0;4;-4;289.0;1011.0;-458.0;-472.0;-433.0;219.0
-375.0;152.0;-1079.0;-1065.0;518.0;5;-33;218.0;956.0;-174.0;-163.0;-310.0;342.0
-568.0;310.0;-845.0;-925.0;512.0;3;10;585.0;1111.0;-302.0;101.0;-529.0;732.0
-746.0;211.0;-776.0;-954.0;244.0;4;-1;564.0;1016.0;-86.0;37.0;-463.0;678.0
-785.0;205.0;-781.0;-986.0;248.0;4;3;573.0;1007.0;-90.0;50.0;-456.0;666.0
-784.0;205.0;-782.0;-968.0;249.0;4;-2;573.0;962.0;-104.0;107.0;-487.0;691.0
-843.0;195.0;-734.0;-904.0;285.0;4;0;517.0;977.0;-125.0;403.0;-427.0;701.0
-825.0;280.0;-684.0;-961.0;246.0;4;0;473.0;986.0;-153.0;234.0;-518.0;647.0
-124.0;189.0;-856.0;-856.0;-174.0;9;-11;494.0;998.0;190.0;-39.0;-408.0;212.0
-699.0;287.0;-671.0;-1048.0;275.0;4;2;451.0;990.0;-201.0;-132.0;-585.0;574.0
-718.0;227.0;-714.0;-990.0;278.0;4;5;442.0;1019.0;-177.0;126.0;-572.0;557.0
-363.0;125.0;-1018.0;-1054.0;519.0;5;-44;221.0;956.0;-186.0;-12.0;-326.0;338.0
-808.0;316.0;-730.0;-1095.0;317.0;4;-3;554.0;1018.0;-182.0;298.0;-590.0;548.0
-802.0;447.0;-962.0;-898.0;-330.0;8;-7;660.0;898.0;340.0;24.0;-383.0;797.0
-881.0;459.0;-957.0;-882.0;-354.0;8;0;583.0;887.0;345.0;26.0;-425.0;805.0
-998.0;475.0;-954.0;-886.0;-363.0;8;0;548.0;928.0;364.0;65.0;-356.0;772.0
-915.0;413.0;-953.0;-889.0;-371.0;8;1;511.0;928.0;377.0;-94.0;-362.0;791.0
-982.0;406.0;-961.0;-930.0;-370.0;7;-6;566.0;890.0;371.0;-132.0;-360.0;782.0
-773.0;272.0;-715.0;-956.0;283.0;4;-1;474.0;987.0;-128.0;212.0;-453.0;773.0
-207.0;99.0;-784.0;-834.0;695.0;2;75;174.0;911.0;-480.0;549.0;-216.0;188.0
-300.0;151.0;-977.0;-999.0;549.0;9;0;212.0;999.0;-482.0;-207.0;-311.0;230.0
-412.0;98.0;-942.0;-1024.0;477.0;9;8;348.0;984.0;-232.0;-313.0;-270.0;360.0
-725.0;198.0;-711.0;-974.0;286.0;4;2;531.0;978.0;-128.0;107.0;-398.0;795.0
-800.0;151.0;-722.0;-967.0;291.0;4;1;517.0;984.0;-123.0;-2.0;-438.0;614.0
-758.0;167.0;-722.0;-983.0;295.0;4;1;523.0;981.0;-125.0;-16.0;-435.0;648.0
-754.0;295.0;-869.0;-908.0;308.0;-1;359;276.0;945.0;-94.0;244.0;-286.0;300.0
-851.0;184.0;-854.0;-949.0;313.0;2;-68;207.0;1160.0;-145.0;112.0;-405.0;502.0
-397.0;475.0;-986.0;-1090.0;277.0;1;43;109.0;1106.0;-130.0;107.0;-339.0;231.0
-674.0;118.0;-849.0;-974.0;458.0;2;9;-114.0;1019.0;-333.0;352.0;-251.0;3.0
-703.0;363.0;-946.0;-1010.0;111.0;1;24;273.0;1004.0;105.0;-222.0;-575.0;399.0
-717.0;411.0;-936.0;-989.0;67.0;1;-7;321.0;1139.0;155.0;-355.0;-585.0;289.0
-402.0;391.0;-938.0;-1180.0;-16.0;3;-3;302.0;887.0;245.0;-215.0;-515.0;269.0
-472.0;379.0;-927.0;-1163.0;-42.0;3;8;268.0;912.0;269.0;-261.0;-530.0;317.0
-361.0;124.0;-947.0;-996.0;597.0;9;1;244.0;1005.0;-462.0;-15.0;-280.0;257.0
-313.0;217.0;-982.0;-979.0;502.0;8;-1;309.0;1000.0;-303.0;117.0;-375.0;348.0
-333.0;258.0;-948.0;-980.0;604.0;4;-4;235.0;972.0;-428.0;-20.0;-441.0;214.0
-954.0;52.0;-739.0;-978.0;303.0;4;-1;474.0;987.0;-118.0;34.0;-431.0;511.0
-766.0;98.0;-721.0;-972.0;324.0;4;3;405.0;989.0;-143.0;-91.0;-445.0;597.0
-400.0;114.0;-966.0;-1008.0;587.0;9;3;225.0;1026.0;-432.0;67.0;-299.0;250.0
-449.0;242.0;-1154.0;-995.0;-776.0;5;25;265.0;886.0;659.0;-26.0;-469.0;397.0
-163.0;204.0;-857.0;-793.0;610.0;-19;-997;262.0;855.0;-393.0;-256.0;-402.0;465.0
-827.0;194.0;-694.0;-944.0;297.0;4;1;582.0;977.0;-154.0;155.0;-390.0;779.0
-312.0;265.0;-965.0;-976.0;472.0;8;11;334.0;991.0;-183.0;18.0;-409.0;327.0
-303.0;269.0;-966.0;-982.0;469.0;8;4;337.0;991.0;-190.0;25.0;-406.0;328.0
-243.0;265.0;-967.0;-976.0;467.0;8;5;339.0;984.0;-190.0;2.0;-408.0;342.0
-964.0;22.0;-830.0;-857.0;342.0;12;-127;670.0;875.0;-116.0;-303.0;-401.0;452.0
-1185.0;264.0;-992.0;-952.0;233.0;12;-36;355.0;916.0;15.0;-180.0;-421.0;421.0
-907.0;223.0;-941.0;-915.0;219.0;12;-29;398.0;873.0;30.0;-77.0;-222.0;579.0
-613.0;140.0;-895.0;-893.0;209.0;12;-7;552.0;921.0;25.0;305.0;-242.0;690.0
-834.0;26.0;-864.0;-876.0;213.0;11;3;438.0;883.0;7.0;335.0;-214.0;630.0
-1075.0;75.0;-869.0;-880.0;207.0;12;0;503.0;912.0;12.0;345.0;-304.0;557.0
-1049.0;58.0;-863.0;-875.0;204.0;12;7;464.0;921.0;16.0;408.0;-297.0;570.0
-1023.0;160.0;-882.0;-881.0;199.0;12;1;428.0;906.0;32.0;-271.0;-214.0;670.0
-317.0;267.0;-967.0;-989.0;470.0;8;-1;328.0;987.0;-190.0;3.0;-406.0;340.0
-313.0;263.0;-963.0;-972.0;479.0;8;-2;337.0;978.0;-197.0;-18.0;-395.0;318.0
-833.0;125.0;-714.0;-956.0;272.0;3;1;511.0;959.0;-108.0;64.0;-549.0;583.0
-601.0;163.0;-716.0;-1070.0;242.0;3;-5;351.0;955.0;-62.0;-301.0;-443.0;534.0
-822.0;-8.0;-868.0;-921.0;289.0;7;1;-47.0;913.0;-60.0;-52.0;-200.0;349.0
-314.0;266.0;-969.0;-988.0;481.0;8;0;343.0;977.0;-197.0;-41.0;-415.0;331.0
-387.0;259.0;-955.0;-991.0;480.0;8;7;336.0;978.0;-194.0;-46.0;-391.0;355.0
-869.0;348.0;-929.0;-925.0;327.0;11;-2;643.0;931.0;-97.0;-279.0;-365.0;919.0
-324.0;238.0;-965.0;-956.0;472.0;8;6;336.0;1001.0;-163.0;70.0;-395.0;324.0
-448.0;267.0;-976.0;-968.0;367.0;11;3;409.0;1028.0;-118.0;-138.0;-507.0;521.0
-263.0;452.0;-975.0;-996.0;391.0;11;1;596.0;979.0;-133.0;-365.0;-474.0;379.0
-314.0;339.0;-979.0;-968.0;411.0;11;7;295.0;992.0;-148.0;197.0;-458.0;464.0
-459.0;333.0;-988.0;-952.0;415.0;9;11;384.0;958.0;-169.0;116.0;-395.0;484.0
-616.0;336.0;-973.0;-970.0;388.0;9;5;446.0;971.0;-133.0;-115.0;-454.0;505.0
-609.0;323.0;-973.0;-969.0;384.0;9;1;443.0;1019.0;-119.0;-6.0;-432.0;487.0
-591.0;307.0;-951.0;-962.0;407.0;9;1;453.0;982.0;-137.0;56.0;-412.0;459.0
-627.0;295.0;-958.0;-956.0;409.0;9;-2;435.0;978.0;-142.0;-24.0;-434.0;455.0
-778.0;292.0;-958.0;-956.0;405.0;9;-3;420.0;962.0;-149.0;8.0;-481.0;462.0
-362.0;249.0;-965.0;-995.0;452.0;9;1;334.0;987.0;-146.0;-43.0;-386.0;329.0
-913.0;235.0;-739.0;-1067.0;171.0;3;-2;515.0;921.0;-67.0;-40.0;-446.0;519.0
-601.0;419.0;-957.0;-960.0;527.0;2;324;824.0;978.0;-364.0;-493.0;-430.0;926.0
-702.0;277.0;-940.0;-923.0;382.0;9;-4;759.0;959.0;-151.0;-174.0;-279.0;902.0
-248.0;242.0;-939.0;-924.0;386.0;9;-1;908.0;954.0;-155.0;-22.0;-305.0;673.0
-801.0;184.0;-730.0;-987.0;175.0;3;-1;319.0;1129.0;-43.0;-37.0;-378.0;550.0
-443.0;147.0;-152.0;-882.0;456.0;5;-1;277.0;820.0;-312.0;146.0;-397.0;222.0
-291.0;272.0;-955.0;-999.0;471.0;9;0;358.0;961.0;-153.0;-12.0;-359.0;317.0
-276.0;263.0;-956.0;-969.0;468.0;8;9;326.0;996.0;-184.0;7.0;-408.0;329.0
-283.0;262.0;-960.0;-971.0;469.0;8;7;328.0;997.0;-182.0;35.0;-433.0;311.0
-314.0;275.0;-954.0;-961.0;465.0;6;-9;333.0;988.0;-173.0;27.0;-413.0;278.0
-323.0;273.0;-957.0;-977.0;477.0;7;-1;316.0;986.0;-189.0;-3.0;-436.0;289.0
-212.0;261.0;-964.0;-974.0;488.0;8;-3;315.0;990.0;-205.0;74.0;-421.0;327.0
-161.0;261.0;-953.0;-999.0;491.0;8;-8;315.0;996.0;-203.0;101.0;-393.0;375.0
-864.0;258.0;-855.0;-897.0;-471.0;14;49;555.0;964.0;709.0;-656.0;-536.0;543.0
-1033.0;423.0;-994.0;-965.0;-78.0;-4;0;579.0;957.0;274.0;473.0;-357.0;872.0
-911.0;464.0;-884.0;-682.0;185.0;9;10;680.0;985.0;-418.0;227.0;-560.0;549.0
-905.0;438.0;-838.0;-910.0;-387.0;4;9;-28.0;986.0;297.0;-53.0;-528.0;688.0
-826.0;245.0;-888.0;-1085.0;528.0;1;1;573.0;997.0;-413.0;149.0;-377.0;426.0
-459.0;182.0;-949.0;-981.0;-571.0;4;35;401.0;1012.0;485.0;-890.0;-545.0;272.0
-964.0;114.0;-293.0;-713.0;-771.0;8;-15;178.0;766.0;688.0;-74.0;-340.0;298.0
-599.0;423.0;-962.0;-872.0;-322.0;-4;1;979.0;854.0;249.0;-44.0;-244.0;998.0
-506.0;332.0;-1021.0;-1178.0;355.0;28;533;576.0;956.0;-225.0;21.0;-476.0;333.0
-145.0;625.0;-997.0;-1017.0;-171.0;9;7;1019.0;977.0;-80.0;-413.0;-530.0;977.0
-824.0;410.0;-954.0;-498.0;18.0;-7;0;519.0;516.0;357.0;-233.0;-259.0;808.0
-208.0;63.0;-539.0;-521.0;-361.0;-6;13;200.0;696.0;585.0;-385.0;-25.0;287.0
-304.0;506.0;-968.0;-951.0;336.0;-9;-2;563.0;990.0;188.0;504.0;-206.0;895.0
-63.0;158.0;-969.0;-978.0;299.0;-1;69;360.0;1368.0;-98.0;4.0;-633.0;424.0
-1044.0;578.0;-997.0;-956.0;328.0;-17;6;599.0;941.0;-13.0;425.0;-441.0;750.0
-773.0;190.0;-900.0;-995.0;488.0;-7;-38;532.0;1178.0;-435.0;-341.0;-291.0;798.0
-990.0;511.0;-963.0;-595.0;151.0;-12;-1;696.0;562.0;243.0;48.0;-376.0;842.0
-637.0;216.0;-870.0;-971.0;-142.0;4;0;467.0;983.0;188.0;992.0;-306.0;474.0
-1120.0;483.0;-987.0;-976.0;359.0;-11;1;619.0;915.0;-137.0;137.0;-484.0;769.0
-489.0;306.0;-901.0;-868.0;-314.0;1;14;921.0;870.0;162.0;86.0;91.0;790.0
-492.0;387.0;-963.0;-982.0;389.0;8;420;497.0;907.0;-186.0;346.0;-321.0;204.0
-1125.0;193.0;-683.0;-603.0;-54.0;0;-66;409.0;689.0;285.0;-21.0;-527.0;700.0
-825.0;327.0;-863.0;-947.0;-347.0;5;2;72.0;1019.0;428.0;198.0;-427.0;249.0
-577.0;417.0;-984.0;-900.0;-123.0;-4;2;845.0;803.0;248.0;725.0;-361.0;861.0
-637.0;342.0;-1060.0;-1061.0;-71.0;-8;-310;707.0;885.0;-63.0;562.0;-189.0;633.0
264.0;261.0;-968.0;-615.0;655.0;5;-1;788.0;594.0;-547.0;-315.0;-218.0;825.0
-636.0;418.0;-943.0;-970.0;299.0;-12;-1;1455.0;911.0;214.0;-541.0;-387.0;930.0
-1081.0;284.0;-951.0;-949.0;296.0;-11;9;659.0;909.0;130.0;-10.0;-296.0;1069.0
-996.0;674.0;-969.0;-961.0;346.0;-12;3;785.0;950.0;-134.0;-266.0;-426.0;854.0
-599.0;238.0;-983.0;-1039.0;607.0;5;-3;420.0;1057.0;-490.0;-7.0;-261.0;412.0
-502.0;158.0;-820.0;-866.0;-530.0;5;-3;330.0;923.0;516.0;277.0;-333.0;432.0
-986.0;239.0;-976.0;-932.0;-539.0;2;68;249.0;1062.0;535.0;711.0;-251.0;379.0
-982.0;205.0;-924.0;-608.0;-239.0;1;0;421.0;587.0;414.0;47.0;-122.0;586.0
-703.0;245.0;-941.0;-870.0;-658.0;1;46;399.0;895.0;406.0;-198.0;-311.0;580.0
-636.0;268.0;-938.0;-921.0;296.0;11;6;765.0;936.0;-61.0;721.0;-376.0;848.0
-618.0;297.0;-949.0;-922.0;349.0;9;2;464.0;967.0;-96.0;1265.0;-327.0;899.0
-971.0;111.0;-829.0;-849.0;-195.0;-1;71;0.0;1142.0;298.0;188.0;-466.0;330.0
-225.0;181.0;-720.0;-638.0;-257.0;-15;-712;212.0;671.0;105.0;-435.0;-264.0;319.0
-148.0;379.0;-1007.0;-1069.0;243.0;6;-31;250.0;573.0;-178.0;-238.0;-70.0;349.0
