Accelerometer HIP accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit BACK magneticX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;Accelerometer BACK accZ;Accelerometer BACK accX
-131.0;230.0;752.0;408.0;20.0;899.0;620.0;362.0;112.0;-421.0;297.0
291.0;120.0;508.0;99.0;56.0;935.0;258.0;50.0;156.0;-382.0;104.0
26.0;117.0;642.0;273.0;31.0;912.0;238.0;211.0;253.0;-205.0;131.0
127.0;336.0;1153.0;249.0;131.0;900.0;429.0;319.0;-61.0;-448.0;170.0
19.0;203.0;1183.0;-99.0;125.0;972.0;211.0;275.0;30.0;-476.0;183.0
263.0;125.0;506.0;117.0;51.0;925.0;282.0;52.0;142.0;-365.0;124.0
262.0;122.0;506.0;95.0;52.0;930.0;286.0;49.0;134.0;-378.0;129.0
262.0;135.0;506.0;111.0;53.0;940.0;278.0;59.0;150.0;-395.0;103.0
-24.0;411.0;584.0;306.0;42.0;950.0;803.0;154.0;-303.0;-347.0;72.0
253.0;131.0;508.0;116.0;44.0;938.0;269.0;51.0;150.0;-378.0;117.0
264.0;125.0;506.0;107.0;43.0;941.0;272.0;48.0;144.0;-401.0;105.0
54.0;186.0;606.0;610.0;74.0;909.0;490.0;400.0;-260.0;-398.0;144.0
273.0;128.0;499.0;117.0;44.0;931.0;275.0;48.0;127.0;-375.0;116.0
-140.0;284.0;1246.0;550.0;68.0;859.0;875.0;338.0;-52.0;-388.0;231.0
266.0;134.0;514.0;89.0;44.0;947.0;288.0;56.0;128.0;-387.0;122.0
18.0;406.0;615.0;13.0;78.0;966.0;72.0;56.0;-246.0;-244.0;78.0
77.0;-296.0;651.0;624.0;138.0;943.0;818.0;270.0;470.0;-378.0;100.0
262.0;117.0;508.0;87.0;59.0;925.0;263.0;51.0;134.0;-390.0;109.0
248.0;118.0;507.0;98.0;51.0;921.0;275.0;50.0;155.0;-393.0;117.0
253.0;119.0;504.0;103.0;54.0;931.0;269.0;53.0;144.0;-388.0;106.0
262.0;119.0;508.0;88.0;53.0;926.0;262.0;47.0;132.0;-390.0;108.0
265.0;123.0;508.0;109.0;53.0;928.0;279.0;48.0;171.0;-379.0;92.0
271.0;112.0;507.0;92.0;55.0;917.0;263.0;40.0;146.0;-388.0;89.0
263.0;111.0;507.0;96.0;55.0;932.0;260.0;45.0;150.0;-381.0;106.0
258.0;113.0;506.0;97.0;54.0;921.0;258.0;44.0;170.0;-389.0;95.0
146.0;311.0;629.0;219.0;-2.0;962.0;348.0;65.0;241.0;-223.0;107.0
203.0;244.0;505.0;263.0;-74.0;978.0;376.0;34.0;108.0;-299.0;234.0
228.0;14.0;635.0;28.0;241.0;838.0;221.0;134.0;58.0;-580.0;87.0
226.0;36.0;639.0;29.0;241.0;817.0;224.0;132.0;89.0;-563.0;117.0
-154.0;65.0;696.0;391.0;302.0;762.0;730.0;372.0;-117.0;-503.0;259.0
205.0;34.0;635.0;20.0;154.0;875.0;152.0;71.0;103.0;-480.0;107.0
241.0;0.0;902.0;-139.0;289.0;812.0;19.0;47.0;197.0;-631.0;-69.0
171.0;30.0;632.0;15.0;223.0;768.0;224.0;99.0;118.0;-539.0;17.0
182.0;44.0;645.0;19.0;93.0;916.0;201.0;58.0;74.0;-449.0;118.0
191.0;66.0;573.0;124.0;77.0;829.0;291.0;41.0;131.0;-291.0;-75.0
191.0;221.0;702.0;264.0;4.0;1127.0;336.0;90.0;203.0;-337.0;77.0
-17.0;132.0;656.0;243.0;-184.0;962.0;389.0;9.0;88.0;-206.0;138.0
-12.0;184.0;677.0;274.0;-177.0;998.0;436.0;-2.0;17.0;-218.0;122.0
-235.0;313.0;661.0;546.0;251.0;824.0;562.0;211.0;85.0;-601.0;104.0
130.0;129.0;1137.0;195.0;-44.0;854.0;296.0;189.0;44.0;-350.0;106.0
59.0;216.0;979.0;81.0;158.0;731.0;413.0;289.0;222.0;-288.0;174.0
-178.0;219.0;635.0;526.0;245.0;811.0;755.0;335.0;17.0;-571.0;219.0
445.0;261.0;1042.0;253.0;-45.0;1204.0;201.0;97.0;-90.0;-367.0;100.0
45.0;158.0;693.0;194.0;-79.0;998.0;367.0;22.0;122.0;-173.0;84.0
93.0;183.0;643.0;232.0;-148.0;981.0;415.0;-14.0;49.0;-204.0;84.0
72.0;105.0;668.0;193.0;-99.0;1027.0;365.0;-40.0;115.0;-256.0;87.0
76.0;87.0;664.0;194.0;-30.0;992.0;359.0;-44.0;139.0;-210.0;69.0
54.0;95.0;653.0;218.0;-107.0;1049.0;403.0;-69.0;108.0;-183.0;85.0
-8.0;62.0;375.0;382.0;54.0;1007.0;501.0;178.0;149.0;-638.0;5.0
56.0;128.0;652.0;159.0;-96.0;990.0;340.0;-35.0;51.0;-181.0;65.0
52.0;135.0;657.0;148.0;-69.0;991.0;300.0;-68.0;86.0;-195.0;62.0
-78.0;137.0;599.0;37.0;253.0;697.0;252.0;212.0;59.0;-681.0;231.0
158.0;314.0;636.0;159.0;193.0;1010.0;336.0;55.0;-83.0;-722.0;258.0
79.0;5.0;498.0;42.0;-14.0;840.0;160.0;55.0;72.0;-339.0;9.0
-47.0;274.0;436.0;131.0;171.0;827.0;200.0;287.0;-260.0;-500.0;250.0
138.0;651.0;648.0;214.0;115.0;989.0;546.0;352.0;-268.0;-229.0;38.0
303.0;137.0;516.0;52.0;93.0;953.0;380.0;47.0;88.0;-405.0;34.0
269.0;120.0;505.0;91.0;52.0;931.0;266.0;50.0;136.0;-378.0;116.0
-81.0;-417.0;514.0;307.0;61.0;923.0;393.0;14.0;850.0;-376.0;73.0
-13.0;-117.0;545.0;240.0;-31.0;973.0;272.0;181.0;77.0;-305.0;71.0
-181.0;93.0;622.0;223.0;-40.0;1046.0;184.0;104.0;75.0;-468.0;88.0
279.0;124.0;503.0;94.0;51.0;931.0;274.0;56.0;143.0;-379.0;106.0
-78.0;21.0;683.0;219.0;285.0;999.0;156.0;86.0;79.0;-522.0;225.0
-85.0;1.0;858.0;421.0;203.0;889.0;359.0;117.0;-134.0;-260.0;228.0
18.0;202.0;259.0;329.0;78.0;897.0;317.0;100.0;0.0;-308.0;31.0
-73.0;-51.0;1008.0;300.0;114.0;951.0;518.0;-71.0;132.0;-362.0;8.0
92.0;30.0;533.0;157.0;3.0;1020.0;256.0;26.0;131.0;-299.0;24.0
-34.0;101.0;521.0;210.0;-10.0;1108.0;365.0;2.0;328.0;-214.0;-3.0
101.0;190.0;530.0;181.0;29.0;941.0;212.0;-8.0;221.0;-270.0;51.0
54.0;261.0;736.0;522.0;87.0;912.0;888.0;299.0;22.0;-396.0;256.0
-40.0;231.0;564.0;310.0;260.0;737.0;466.0;428.0;-126.0;-586.0;433.0
230.0;149.0;494.0;100.0;28.0;981.0;257.0;90.0;168.0;-295.0;126.0
247.0;153.0;480.0;74.0;38.0;942.0;309.0;105.0;122.0;-321.0;135.0
194.0;234.0;491.0;89.0;28.0;970.0;258.0;131.0;115.0;-289.0;140.0
-182.0;280.0;631.0;358.0;233.0;801.0;511.0;388.0;11.0;-558.0;291.0
223.0;163.0;521.0;125.0;112.0;970.0;205.0;105.0;182.0;-317.0;144.0
2.0;248.0;622.0;42.0;86.0;667.0;310.0;230.0;-63.0;-280.0;277.0
10.0;194.0;570.0;45.0;121.0;746.0;342.0;209.0;179.0;-787.0;-68.0
90.0;119.0;655.0;-53.0;163.0;828.0;263.0;241.0;139.0;-462.0;176.0
17.0;227.0;416.0;157.0;3.0;928.0;460.0;160.0;182.0;-160.0;144.0
75.0;227.0;412.0;104.0;55.0;976.0;426.0;162.0;191.0;-159.0;144.0
52.0;214.0;416.0;310.0;-63.0;1138.0;371.0;199.0;56.0;-224.0;218.0
-170.0;149.0;301.0;325.0;31.0;1015.0;432.0;175.0;109.0;-586.0;1.0
-12.0;231.0;493.0;33.0;-61.0;945.0;259.0;264.0;59.0;-450.0;168.0
-82.0;26.0;283.0;421.0;199.0;941.0;521.0;177.0;-144.0;-298.0;-33.0
-155.0;185.0;531.0;214.0;-5.0;999.0;346.0;243.0;137.0;-633.0;136.0
74.0;-3.0;294.0;245.0;23.0;888.0;520.0;130.0;104.0;-351.0;-49.0
72.0;119.0;565.0;-42.0;220.0;820.0;190.0;108.0;127.0;-398.0;23.0
-215.0;361.0;495.0;479.0;301.0;630.0;778.0;577.0;-264.0;-707.0;439.0
-223.0;230.0;514.0;-6.0;552.0;716.0;237.0;544.0;-327.0;-561.0;317.0
83.0;137.0;334.0;-98.0;608.0;519.0;28.0;117.0;-449.0;-830.0;121.0
-446.0;731.0;-36.0;357.0;834.0;10.0;621.0;816.0;-765.0;-870.0;547.0
38.0;273.0;520.0;123.0;334.0;742.0;272.0;210.0;-235.0;-661.0;213.0
45.0;215.0;531.0;164.0;312.0;745.0;296.0;172.0;-237.0;-651.0;202.0
30.0;243.0;544.0;120.0;335.0;751.0;280.0;173.0;-243.0;-654.0;195.0
-295.0;435.0;-9.0;563.0;690.0;215.0;644.0;392.0;-677.0;-824.0;516.0
273.0;123.0;498.0;96.0;46.0;942.0;275.0;55.0;123.0;-392.0;107.0
279.0;120.0;502.0;125.0;41.0;933.0;279.0;52.0;142.0;-383.0;125.0
68.0;154.0;590.0;382.0;-94.0;923.0;642.0;97.0;138.0;-558.0;-11.0
-116.0;190.0;824.0;416.0;128.0;866.0;473.0;115.0;226.0;-468.0;254.0
156.0;461.0;736.0;-245.0;239.0;913.0;-22.0;392.0;-485.0;-405.0;-155.0
181.0;172.0;673.0;639.0;79.0;944.0;839.0;62.0;-94.0;-367.0;-116.0
23.0;536.0;630.0;219.0;-65.0;960.0;372.0;142.0;-156.0;-317.0;89.0
195.0;87.0;725.0;764.0;153.0;953.0;754.0;-16.0;-144.0;-339.0;-69.0
19.0;140.0;719.0;204.0;250.0;990.0;415.0;336.0;237.0;-322.0;13.0
143.0;108.0;675.0;650.0;61.0;970.0;917.0;12.0;-89.0;-263.0;4.0
-42.0;102.0;614.0;659.0;119.0;955.0;728.0;326.0;-99.0;-443.0;106.0
-55.0;204.0;516.0;720.0;45.0;935.0;887.0;179.0;-353.0;-378.0;141.0
-167.0;435.0;492.0;444.0;90.0;916.0;763.0;256.0;-356.0;-359.0;126.0
47.0;97.0;802.0;-74.0;152.0;940.0;244.0;74.0;53.0;-524.0;-73.0
-8.0;97.0;718.0;-10.0;305.0;944.0;222.0;193.0;-28.0;-442.0;-19.0
89.0;-69.0;760.0;354.0;201.0;959.0;245.0;-6.0;-152.0;-219.0;22.0
39.0;108.0;742.0;47.0;281.0;951.0;173.0;185.0;-49.0;-353.0;-29.0
129.0;253.0;743.0;-304.0;225.0;848.0;746.0;372.0;38.0;-477.0;32.0
-23.0;175.0;492.0;313.0;31.0;869.0;619.0;366.0;17.0;-745.0;238.0
41.0;121.0;804.0;397.0;217.0;955.0;572.0;225.0;-372.0;-301.0;70.0
178.0;58.0;672.0;419.0;107.0;931.0;379.0;-30.0;-132.0;-338.0;-197.0
172.0;239.0;666.0;57.0;77.0;933.0;380.0;325.0;-191.0;-442.0;-190.0
-84.0;417.0;495.0;836.0;66.0;940.0;786.0;270.0;-204.0;-329.0;161.0
-90.0;136.0;444.0;235.0;27.0;1157.0;350.0;201.0;-308.0;-511.0;-50.0
215.0;154.0;414.0;359.0;27.0;937.0;217.0;61.0;12.0;-575.0;167.0
12.0;158.0;397.0;74.0;24.0;1149.0;317.0;16.0;88.0;-368.0;42.0
161.0;97.0;432.0;195.0;130.0;956.0;252.0;-34.0;50.0;-317.0;-8.0
224.0;34.0;630.0;178.0;24.0;885.0;196.0;-34.0;-41.0;-292.0;49.0
181.0;50.0;685.0;165.0;148.0;849.0;178.0;91.0;102.0;-260.0;-77.0
-109.0;-95.0;63.0;574.0;583.0;610.0;693.0;520.0;648.0;-708.0;337.0
78.0;195.0;633.0;46.0;35.0;990.0;136.0;168.0;-133.0;-245.0;49.0
41.0;219.0;536.0;-155.0;-36.0;1008.0;-65.0;331.0;-191.0;-240.0;77.0
60.0;182.0;643.0;109.0;32.0;986.0;103.0;164.0;-142.0;-240.0;49.0
-142.0;359.0;527.0;428.0;211.0;915.0;554.0;300.0;-337.0;-362.0;123.0
268.0;163.0;588.0;206.0;340.0;738.0;446.0;94.0;-30.0;-193.0;4.0
137.0;285.0;642.0;292.0;112.0;968.0;220.0;10.0;-471.0;-215.0;-51.0
121.0;127.0;990.0;120.0;193.0;890.0;398.0;246.0;-19.0;-499.0;7.0
129.0;298.0;733.0;525.0;134.0;984.0;920.0;-103.0;-534.0;-262.0;-44.0
-61.0;271.0;578.0;-58.0;166.0;711.0;318.0;177.0;-83.0;-580.0;46.0
-130.0;294.0;556.0;-236.0;189.0;904.0;33.0;385.0;-138.0;-379.0;259.0
80.0;334.0;659.0;407.0;137.0;967.0;652.0;146.0;-444.0;-316.0;95.0
-89.0;295.0;508.0;412.0;198.0;937.0;358.0;296.0;-394.0;-356.0;115.0
111.0;390.0;652.0;355.0;128.0;960.0;621.0;122.0;-541.0;-330.0;123.0
-321.0;-446.0;-328.0;435.0;898.0;-68.0;674.0;324.0;658.0;-888.0;389.0
217.0;286.0;679.0;411.0;-27.0;996.0;412.0;-60.0;-213.0;-264.0;-53.0
3.0;311.0;322.0;248.0;93.0;1216.0;412.0;179.0;-106.0;-391.0;134.0
38.0;-298.0;610.0;362.0;319.0;846.0;655.0;-80.0;486.0;-605.0;-105.0
-311.0;-406.0;595.0;444.0;297.0;788.0;633.0;3.0;123.0;-628.0;236.0
-98.0;325.0;774.0;329.0;307.0;1039.0;608.0;369.0;-76.0;-295.0;126.0
-253.0;250.0;649.0;346.0;85.0;1225.0;399.0;185.0;-156.0;-415.0;67.0
-117.0;394.0;527.0;154.0;210.0;963.0;597.0;315.0;-410.0;-369.0;20.0
141.0;94.0;979.0;186.0;-47.0;1337.0;300.0;53.0;166.0;-526.0;-8.0
111.0;284.0;709.0;83.0;162.0;1008.0;417.0;-37.0;-508.0;-210.0;-10.0
-22.0;87.0;631.0;378.0;-95.0;1205.0;473.0;-29.0;25.0;-520.0;201.0
71.0;229.0;593.0;-28.0;-49.0;971.0;552.0;12.0;-157.0;-262.0;-111.0
119.0;397.0;843.0;168.0;193.0;941.0;278.0;344.0;-12.0;-494.0;313.0
10.0;239.0;1283.0;67.0;41.0;737.0;255.0;219.0;-5.0;-194.0;111.0
215.0;17.0;903.0;-156.0;266.0;821.0;41.0;44.0;205.0;-583.0;-64.0
54.0;397.0;655.0;278.0;132.0;1007.0;796.0;94.0;-562.0;-219.0;-48.0
6.0;563.0;528.0;578.0;190.0;993.0;813.0;555.0;-287.0;-299.0;92.0
63.0;70.0;423.0;97.0;95.0;909.0;245.0;-35.0;239.0;-318.0;50.0
-103.0;133.0;534.0;114.0;-18.0;1149.0;181.0;36.0;61.0;-463.0;104.0
-28.0;96.0;1022.0;270.0;43.0;1057.0;379.0;187.0;122.0;-230.0;103.0
-180.0;-370.0;307.0;212.0;417.0;703.0;319.0;420.0;706.0;-684.0;326.0
-258.0;-428.0;592.0;683.0;405.0;593.0;813.0;204.0;392.0;-794.0;265.0
98.0;246.0;723.0;479.0;-57.0;1031.0;598.0;192.0;-129.0;-722.0;209.0
-81.0;151.0;666.0;849.0;301.0;777.0;993.0;298.0;73.0;-611.0;300.0
-114.0;131.0;559.0;581.0;378.0;707.0;777.0;276.0;-250.0;-713.0;156.0
-150.0;415.0;506.0;468.0;173.0;896.0;415.0;406.0;-578.0;-258.0;249.0
-137.0;213.0;657.0;322.0;400.0;929.0;439.0;443.0;-276.0;-470.0;-63.0
-287.0;372.0;236.0;128.0;408.0;575.0;436.0;579.0;-277.0;-690.0;538.0
-47.0;-733.0;596.0;840.0;190.0;961.0;966.0;96.0;840.0;-290.0;48.0
-151.0;91.0;641.0;-87.0;555.0;512.0;75.0;298.0;119.0;-829.0;266.0
95.0;270.0;743.0;407.0;104.0;894.0;785.0;314.0;38.0;-349.0;336.0
100.0;223.0;546.0;-107.0;2.0;921.0;432.0;139.0;177.0;-525.0;10.0
21.0;582.0;591.0;88.0;104.0;970.0;333.0;145.0;-756.0;-292.0;96.0
-28.0;583.0;553.0;323.0;70.0;954.0;459.0;199.0;-725.0;-342.0;152.0
-6.0;179.0;548.0;199.0;79.0;992.0;315.0;116.0;1042.0;-324.0;145.0
-59.0;199.0;485.0;118.0;230.0;896.0;357.0;315.0;-98.0;-645.0;423.0
-12.0;369.0;584.0;325.0;132.0;959.0;680.0;109.0;-574.0;-311.0;114.0
140.0;314.0;683.0;456.0;79.0;982.0;656.0;-18.0;-544.0;-283.0;24.0
-33.0;352.0;616.0;631.0;80.0;938.0;515.0;53.0;-595.0;-327.0;23.0
64.0;120.0;510.0;101.0;-19.0;969.0;266.0;-19.0;189.0;-252.0;-49.0
357.0;536.0;984.0;124.0;264.0;727.0;238.0;363.0;-638.0;-609.0;120.0
14.0;265.0;1306.0;237.0;-9.0;950.0;307.0;112.0;107.0;-506.0;77.0
-27.0;520.0;406.0;-77.0;-205.0;922.0;54.0;177.0;-672.0;-425.0;61.0
-258.0;310.0;606.0;364.0;211.0;873.0;660.0;443.0;-89.0;-389.0;307.0
15.0;454.0;535.0;542.0;55.0;972.0;823.0;166.0;-608.0;-285.0;114.0
57.0;387.0;647.0;360.0;140.0;990.0;628.0;132.0;-498.0;-275.0;173.0
-19.0;94.0;618.0;-350.0;133.0;872.0;-60.0;408.0;143.0;-501.0;11.0
112.0;333.0;646.0;-30.0;60.0;970.0;42.0;80.0;-468.0;-250.0;29.0
-275.0;37.0;-116.0;322.0;948.0;-119.0;569.0;166.0;-371.0;-948.0;249.0
-101.0;420.0;512.0;571.0;0.0;939.0;638.0;162.0;-719.0;-392.0;133.0
-150.0;375.0;491.0;412.0;170.0;942.0;652.0;318.0;-476.0;-363.0;106.0
37.0;215.0;529.0;-73.0;-9.0;987.0;364.0;329.0;-225.0;-220.0;53.0
40.0;118.0;621.0;458.0;115.0;894.0;68.0;381.0;54.0;-473.0;110.0
95.0;61.0;1038.0;105.0;-11.0;719.0;197.0;0.0;128.0;-157.0;-4.0
70.0;-17.0;952.0;232.0;142.0;921.0;213.0;23.0;96.0;-404.0;-12.0
-215.0;93.0;299.0;591.0;162.0;950.0;522.0;195.0;192.0;-235.0;201.0
66.0;244.0;539.0;81.0;560.0;731.0;512.0;520.0;-79.0;-475.0;183.0
990.0;431.0;-592.0;-622.0;-433.0;563.0;-373.0;-329.0;-517.0;34.0;-776.0
213.0;46.0;691.0;103.0;122.0;959.0;123.0;48.0;62.0;-590.0;-6.0
-316.0;205.0;348.0;380.0;174.0;1058.0;467.0;278.0;63.0;-406.0;40.0
6.0;108.0;622.0;362.0;119.0;897.0;45.0;383.0;92.0;-468.0;70.0
154.0;61.0;999.0;28.0;137.0;888.0;450.0;244.0;85.0;-483.0;10.0
172.0;224.0;704.0;575.0;104.0;969.0;787.0;-93.0;-435.0;-298.0;-137.0
81.0;421.0;683.0;423.0;127.0;954.0;640.0;141.0;-565.0;-353.0;146.0
-103.0;266.0;667.0;220.0;386.0;941.0;374.0;505.0;-215.0;-419.0;-72.0
