InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
636.0;46;56.0;-18;18;55.0;46;-560.0;-38.0
636.0;11;28.0;-19;19;57.0;11;-559.0;-37.0
637.0;22;63.0;-41;41;59.0;22;-559.0;-35.0
520.0;-16;-417.0;-18;18;-142.0;-16;-148.0;-52.0
666.0;14;190.0;-4;4;-141.0;14;-157.0;-60.0
-349.0;-127;176.0;120;-120;87.0;-127;511.0;203.0
682.0;27;-125.0;-14;14;-140.0;27;-152.0;-59.0
697.0;18;-138.0;1;-1;-137.0;18;-146.0;-62.0
708.0;21;127.0;33;-33;-136.0;21;-143.0;-67.0
-444.0;30;-362.0;-24;24;-10.0;30;496.0;203.0
652.0;23;381.0;-15;15;-127.0;23;-168.0;-75.0
653.0;5;-279.0;16;-16;-126.0;5;-166.0;-76.0
-508.0;8;190.0;-37;37;-35.0;8;465.0;264.0
-511.0;29;146.0;-94;94;-38.0;29;460.0;261.0
621.0;14;-114.0;-36;36;111.0;14;-559.0;-101.0
653.0;-8;-302.0;1;-1;-126.0;-8;-164.0;-77.0
-520.0;32;318.0;-13;13;-27.0;32;445.0;232.0
666.0;3;401.0;-10;10;-125.0;3;-170.0;-78.0
671.0;-22;345.0;-26;26;-124.0;-22;-194.0;-80.0
-612.0;415;153.0;-460;460;-228.0;415;524.0;360.0
672.0;-12;77.0;0;0;-124.0;-12;-198.0;-79.0
673.0;-19;-61.0;-5;5;-125.0;-19;-199.0;-79.0
668.0;-8;-85.0;-27;27;-132.0;-8;-204.0;-77.0
666.0;-5;-177.0;7;-7;-132.0;-5;-204.0;-76.0
659.0;-6;-96.0;-51;51;-134.0;-6;-205.0;-77.0
-315.0;-118;-405.0;90;-90;59.0;-118;351.0;130.0
690.0;-11;32.0;26;-26;-132.0;-11;-163.0;-70.0
-573.0;-389;230.0;-955;955;-81.0;-389;520.0;259.0
707.0;26;237.0;-20;20;357.0;26;-609.0;-532.0
682.0;12;224.0;9;-9;-134.0;12;-153.0;-65.0
648.0;-23;-136.0;42;-42;101.0;-23;-529.0;-122.0
624.0;38;-115.0;2;-2;99.0;38;-546.0;-107.0
714.0;109;-219.0;-320;320;331.0;109;-566.0;-429.0
613.0;-22;-52.0;31;-31;103.0;-22;-558.0;-106.0
-311.0;-972;95.0;-349;349;-732.0;-972;235.0;484.0
670.0;-26;285.0;-33;33;-136.0;-26;-152.0;-64.0
604.0;-13;-62.0;-46;46;102.0;-13;-564.0;-104.0
601.0;39;-30.0;-39;39;102.0;39;-567.0;-104.0
825.0;-167;-123.0;210;-210;467.0;-167;82.0;90.0
702.0;6;-137.0;66;-66;-75.0;6;-93.0;-81.0
700.0;9;-249.0;-40;40;-73.0;9;-79.0;-79.0
-763.0;35;-52.0;-42;42;-149.0;35;356.0;305.0
596.0;1;-91.0;11;-11;100.0;1;-573.0;-103.0
594.0;10;-153.0;10;-10;100.0;10;-575.0;-103.0
602.0;15;61.0;109;-109;140.0;15;-597.0;-106.0
571.0;19;-39.0;49;-49;94.0;19;-596.0;-99.0
700.0;-31;-369.0;-8;8;-74.0;-31;-76.0;-75.0
654.0;-12;-177.0;-30;30;-121.0;-12;63.0;-48.0
568.0;41;41.0;10;-10;94.0;41;-599.0;-100.0
628.0;-42;166.0;11;-11;49.0;-42;-610.0;-187.0
560.0;-3;-50.0;60;-60;94.0;-3;-605.0;-98.0
560.0;46;-3.0;53;-53;95.0;46;-606.0;-98.0
560.0;10;-52.0;-77;77;96.0;10;-607.0;-97.0
561.0;-31;2.0;-52;52;97.0;-31;-607.0;-97.0
561.0;13;6.0;-65;65;97.0;13;-608.0;-95.0
558.0;-7;20.0;-55;55;104.0;-7;-619.0;-90.0
656.0;-1;118.0;55;-55;-119.0;-1;70.0;-47.0
657.0;16;112.0;5;-5;-119.0;16;69.0;-47.0
658.0;-5;67.0;18;-18;-120.0;-5;65.0;-47.0
660.0;-22;61.0;44;-44;-121.0;-22;60.0;-47.0
673.0;6;110.0;-17;17;-123.0;6;32.0;-53.0
-608.0;-2610;45.0;1166;-1166;-149.0;-2610;184.0;240.0
682.0;24;-192.0;28;-28;-79.0;24;-128.0;-66.0
678.0;-9;-187.0;-14;14;-82.0;-9;-121.0;-66.0
-341.0;19;380.0;-116;116;88.0;19;530.0;171.0
-566.0;29;177.0;-67;67;-104.0;29;456.0;252.0
474.0;25;130.0;196;-196;-202.0;25;-410.0;0.0
504.0;29;205.0;58;-58;-166.0;29;-413.0;-11.0
509.0;7;167.0;-5;5;-147.0;7;-417.0;-21.0
574.0;-14;605.0;-54;54;96.0;-14;-616.0;-101.0
-559.0;1;-207.0;-68;68;-93.0;1;456.0;250.0
655.0;-21;220.0;-25;25;-134.0;-21;-184.0;-90.0
-597.0;-12;-47.0;26;-26;-196.0;-12;507.0;348.0
-808.0;19;-139.0;-159;159;-33.0;19;212.0;143.0
-599.0;-3;81.0;9;-9;-195.0;-3;508.0;350.0
-604.0;-20;-13.0;8;-8;-198.0;-20;509.0;347.0
-550.0;32;-210.0;14;-14;-121.0;32;418.0;294.0
-608.0;29;-55.0;-4;4;-194.0;29;522.0;359.0
-608.0;-43;49.0;34;-34;-216.0;-43;523.0;342.0
-273.0;-7;348.0;-34;34;296.0;-7;412.0;-37.0
-147.0;-16;628.0;-79;79;356.0;-16;356.0;-69.0
-609.0;-41;14.0;8;-8;-216.0;-41;523.0;342.0
-610.0;-30;15.0;-26;26;-217.0;-30;524.0;343.0
407.0;-19;112.0;-29;29;-157.0;-19;-481.0;-54.0
402.0;2;392.0;123;-123;-222.0;2;-251.0;-44.0
122.0;-65;531.0;644;-644;-426.0;-65;-134.0;240.0
-617.0;-37;-18.0;-35;35;-224.0;-37;529.0;352.0
-605.0;45;81.0;46;-46;-212.0;45;502.0;326.0
-444.0;-27;741.0;23;-23;155.0;-27;436.0;113.0
677.0;16;31.0;14;-14;-134.0;16;-174.0;-90.0
-784.0;37;-615.0;72;-72;-353.0;37;302.0;452.0
-597.0;3;17.0;8;-8;-196.0;3;508.0;321.0
670.0;-19;-83.0;17;-17;-136.0;-19;-173.0;-95.0
-553.0;-35;-156.0;108;-108;39.0;-35;404.0;216.0
-551.0;24;-297.0;-38;38;35.0;24;410.0;212.0
652.0;183;2498.0;1808;-1808;99.0;183;-478.0;-264.0
-442.0;2077;759.0;3631;-3631;-688.0;2077;332.0;538.0
608.0;20;-375.0;17;-17;815.0;20;-527.0;-520.0
20.0;-27;-254.0;-56;56;558.0;-27;34.0;-177.0
-745.0;42;-250.0;49;-49;-724.0;42;581.0;652.0
688.0;-19;-228.0;-4;4;-85.0;-19;-1.0;-71.0
688.0;-31;-99.0;13;-13;-83.0;-31;-3.0;-69.0
693.0;27;47.0;8;-8;-76.0;27;-10.0;-58.0
685.0;40;13.0;19;-19;-80.0;40;4.0;-51.0
681.0;-4;-82.0;-3;3;-82.0;-4;6.0;-47.0
46.0;-13;-218.0;-5;5;535.0;-13;72.0;5.0
681.0;39;-35.0;-10;10;-82.0;39;8.0;-45.0
684.0;26;-236.0;-22;22;-135.0;26;-142.0;-88.0
-528.0;-50;-77.0;27;-27;-90.0;-50;490.0;319.0
-533.0;-23;-126.0;56;-56;-95.0;-23;503.0;330.0
494.0;-112;-153.0;-34;34;920.0;-112;-211.0;-213.0
-536.0;-52;-127.0;53;-53;-98.0;-52;509.0;335.0
-540.0;-52;-161.0;52;-52;-101.0;-52;514.0;340.0
-544.0;-58;261.0;-10;10;-99.0;-58;455.0;295.0
-539.0;-16;160.0;60;-60;-93.0;-16;446.0;281.0
648.0;2;170.0;6;-6;-124.0;2;-213.0;-88.0
680.0;17;-39.0;-20;20;-119.0;17;-224.0;-87.0
679.0;16;30.0;28;-28;-81.0;16;12.0;-43.0
677.0;-36;-57.0;-28;28;-81.0;-36;17.0;-44.0
-469.0;65;-400.0;-38;38;165.0;65;241.0;265.0
-462.0;41;-342.0;-1;1;191.0;41;212.0;239.0
508.0;-25;287.0;-125;125;-133.0;-25;-263.0;-69.0
142.0;7;-1065.0;-59;59;606.0;7;-49.0;-229.0
676.0;0;71.0;22;-22;-81.0;0;13.0;-43.0
-390.0;123;-373.0;-2;2;302.0;123;300.0;69.0
688.0;35;-58.0;85;-85;-65.0;35;-120.0;-92.0
-557.0;1101;55.0;748;-748;-134.0;1101;481.0;313.0
-367.0;59;-184.0;40;-40;284.0;59;470.0;57.0
692.0;0;-104.0;21;-21;-66.0;0;-121.0;-91.0
598.0;15;308.0;38;-38;-161.0;15;-231.0;-23.0
691.0;15;-51.0;28;-28;-66.0;15;-118.0;-91.0
695.0;-28;-383.0;3;-3;-63.0;-28;-94.0;-87.0
660.0;-21;-299.0;-10;10;-115.0;-21;20.0;-45.0
677.0;-17;25.0;10;-10;-109.0;-17;10.0;-62.0
676.0;4;187.0;-13;13;-112.0;4;9.0;-62.0
608.0;14;-488.0;36;-36;-129.0;14;-221.0;-84.0
-541.0;-2;226.0;34;-34;-74.0;-2;437.0;269.0
616.0;-6;-323.0;-27;27;-127.0;-6;-228.0;-88.0
723.0;16;249.0;1;-1;-13.0;16;-116.0;-76.0
727.0;2;204.0;-4;4;-4.0;2;-112.0;-78.0
-538.0;30;-224.0;44;-44;-79.0;30;440.0;263.0
-542.0;-4;-225.0;16;-16;-81.0;-4;442.0;267.0
696.0;40;-7.0;29;-29;-35.0;40;-135.0;-76.0
696.0;24;39.0;25;-25;-35.0;24;-136.0;-75.0
700.0;-6;108.0;13;-13;-35.0;-6;-137.0;-78.0
700.0;-39;111.0;-12;12;-35.0;-39;-137.0;-78.0
-513.0;9;290.0;8;-8;-40.0;9;417.0;237.0
701.0;27;45.0;26;-26;-35.0;27;-137.0;-78.0
473.0;-41;-295.0;7;-7;-179.0;-41;-475.0;-113.0
444.0;-68;26.0;54;-54;-172.0;-68;-469.0;-137.0
458.0;48;-310.0;6;-6;-176.0;48;-499.0;-163.0
398.0;-40;-273.0;22;-22;-174.0;-40;-586.0;-203.0
437.0;25;-83.0;-3;3;-173.0;25;-518.0;-231.0
706.0;13;-100.0;3;-3;-35.0;13;-133.0;-75.0
467.0;27;-204.0;8;-8;-152.0;27;-265.0;-346.0
469.0;-11;-219.0;-12;12;-153.0;-11;-265.0;-343.0
679.0;40;-359.0;4;-4;-111.0;40;-174.0;-95.0
672.0;20;53.0;-9;9;-114.0;20;-294.0;-88.0
667.0;-25;280.0;-14;14;-110.0;-25;-293.0;-91.0
465.0;28;356.0;-64;64;-184.0;28;-254.0;-255.0
685.0;-34;-256.0;-14;14;-113.0;-34;-161.0;-88.0
-124.0;24;-19.0;-26;26;-782.0;24;349.0;519.0
44.0;27;-349.0;63;-63;-463.0;27;-80.0;252.0
-28.0;78;-714.0;147;-147;-546.0;78;-62.0;317.0
673.0;-42;-250.0;-14;14;-117.0;-42;-155.0;-78.0
622.0;27;376.0;-4;4;-119.0;27;-83.0;-74.0
664.0;11;283.0;-60;60;-108.0;11;-289.0;-92.0
547.0;-7;-516.0;-47;47;-125.0;-7;-234.0;-70.0
568.0;-15;350.0;-44;44;-109.0;-15;-231.0;-74.0
629.0;6;308.0;37;-37;-88.0;6;-226.0;-77.0
688.0;6;-53.0;7;-7;-64.0;6;-206.0;-91.0
-366.0;-88;-335.0;86;-86;339.0;-88;361.0;17.0
-566.0;-74;990.0;-283;283;101.0;-74;145.0;72.0
690.0;-11;-136.0;22;-22;-65.0;-11;-207.0;-91.0
704.0;29;-7.0;-32;32;-79.0;29;-201.0;-104.0
702.0;30;-146.0;-32;32;-80.0;30;-201.0;-105.0
700.0;-2;-164.0;12;-12;-85.0;-2;-193.0;-116.0
-662.0;14;63.0;18;-18;88.0;14;-89.0;54.0
-680.0;18;304.0;17;-17;79.0;18;-63.0;61.0
692.0;-5;142.0;23;-23;-86.0;-5;-182.0;-117.0
-826.0;0;26.0;61;-61;-35.0;0;237.0;90.0
683.0;23;111.0;17;-17;-84.0;23;-213.0;-107.0
-824.0;5;-97.0;61;-61;-34.0;5;233.0;89.0
-499.0;39;300.0;45;-45;-48.0;39;418.0;251.0
-681.0;-19;20.0;61;-61;-91.0;-19;428.0;265.0
-683.0;10;-35.0;18;-18;-92.0;10;424.0;265.0
700.0;-15;251.0;-95;95;-90.0;-15;-267.0;-105.0
-684.0;9;0.0;5;-5;-93.0;9;422.0;265.0
-682.0;21;-63.0;16;-16;-94.0;21;417.0;267.0
726.0;31;693.0;19;-19;815.0;31;-547.0;-530.0
-279.0;31;-651.0;165;-165;202.0;31;333.0;33.0
-684.0;-19;-86.0;29;-29;-91.0;-19;420.0;267.0
711.0;-10;85.0;-14;14;-25.0;-10;-85.0;-115.0
716.0;-14;45.0;-5;5;-24.0;-14;-95.0;-109.0
714.0;22;-28.0;12;-12;-27.0;22;-115.0;-99.0
711.0;-18;93.0;18;-18;-32.0;-18;-115.0;-100.0
534.0;1441;-579.0;-303;303;-30.0;1441;-460.0;-62.0
-819.0;11;-91.0;11;-11;-12.0;11;218.0;95.0
-820.0;-2;-240.0;46;-46;-14.0;-2;217.0;92.0
-683.0;11;-42.0;-29;29;79.0;11;-87.0;57.0
-682.0;-14;9.0;7;-7;76.0;-14;-93.0;59.0
-682.0;-14;22.0;7;-7;77.0;-14;-93.0;59.0
306.0;-132;385.0;-85;85;-96.0;-132;-232.0;296.0
-680.0;26;31.0;2;-2;79.0;26;-98.0;60.0
-701.0;-5;315.0;33;-33;-57.0;-5;394.0;234.0
692.0;6;-20.0;-52;52;-84.0;6;-277.0;-102.0
511.0;-3;-483.0;-19;19;-148.0;-3;-149.0;-90.0
662.0;13;70.0;-31;31;-100.0;13;-256.0;-116.0
658.0;-7;367.0;10;-10;-123.0;-7;66.0;-67.0
644.0;12;-299.0;-115;115;-129.0;12;70.0;-57.0
685.0;-25;-123.0;-35;35;-69.0;-25;-118.0;-98.0
673.0;14;-39.0;42;-42;-91.0;14;-262.0;-126.0
776.0;35;79.0;-3;3;0.0;35;-300.0;-96.0
494.0;-2778;-111.0;-1306;1306;-352.0;-2778;-316.0;171.0
-527.0;-4;365.0;-32;32;-109.0;-4;478.0;311.0
-542.0;-33;31.0;3;-3;-120.0;-33;492.0;327.0
722.0;-12;-491.0;47;-47;239.0;-12;-591.0;-368.0
553.0;-36;336.0;28;-28;-104.0;-36;-18.0;-111.0
668.0;-11;423.0;-5;5;-99.0;-11;75.0;-79.0
675.0;1;411.0;-2;2;-93.0;1;75.0;-82.0
-619.0;11;-367.0;24;-24;-48.0;11;352.0;272.0
-572.0;5;31.0;28;-28;-22.0;5;479.0;264.0
-609.0;2;33.0;-39;39;-28.0;2;598.0;286.0
-830.0;50;-61.0;0;0;-24.0;50;189.0;84.0
-611.0;-28;-31.0;-40;40;-30.0;-28;597.0;287.0
-613.0;-10;-148.0;-7;7;-29.0;-10;597.0;284.0
-724.0;-3;-273.0;22;-22;96.0;-3;20.0;36.0
-724.0;-21;-275.0;6;-6;95.0;-21;10.0;36.0
-700.0;-32;-66.0;-9;9;85.0;-32;-33.0;44.0
-616.0;1;140.0;-4;4;-38.0;1;592.0;294.0
-699.0;-28;-36.0;-17;17;84.0;-28;-35.0;45.0
-697.0;-5;53.0;-5;5;84.0;-5;-41.0;46.0
-707.0;-27;186.0;-10;10;79.0;-27;-25.0;57.0
-605.0;94;-35.0;48;-48;-41.0;94;553.0;283.0
93.0;60;-536.0;87;-87;356.0;60;-154.0;-202.0
-709.0;27;151.0;-3;3;78.0;27;-23.0;58.0
-825.0;30;-82.0;7;-7;-49.0;30;185.0;100.0
-825.0;8;-177.0;-15;15;-47.0;8;178.0;107.0
-623.0;1;67.0;-2;2;-31.0;1;522.0;283.0
-633.0;19;-191.0;16;-16;-1.0;19;522.0;260.0
705.0;11;-76.0;14;-14;-89.0;11;23.0;-72.0
-633.0;2;-171.0;51;-51;3.0;2;522.0;255.0
270.0;-53;-631.0;2163;-2163;-285.0;-53;-229.0;119.0
-602.0;-84;182.0;-61;61;15.0;-84;519.0;268.0
479.0;-34;434.0;61;-61;-136.0;-34;-99.0;-93.0
-582.0;-25;25.0;20;-20;-10.0;-25;557.0;285.0
-596.0;21;-170.0;62;-62;-29.0;21;589.0;284.0
-636.0;1;185.0;-28;28;-9.0;1;529.0;235.0
-623.0;-3;182.0;2;-2;19.0;-3;530.0;215.0
549.0;28;-330.0;-65;65;-163.0;28;-62.0;-78.0
542.0;-9;-454.0;-34;34;-162.0;-9;-56.0;-79.0
588.0;7;-501.0;-38;38;-133.0;7;-140.0;-76.0
-544.0;23;15.0;18;-18;-122.0;23;494.0;329.0
583.0;50;-426.0;-32;32;-149.0;50;-175.0;-53.0
-830.0;-2;-71.0;45;-45;-25.0;-2;190.0;81.0
-607.0;31;-172.0;-143;143;-232.0;31;514.0;364.0
-547.0;20;11.0;-43;43;-124.0;20;496.0;332.0
-706.0;-3;1.0;-12;12;60.0;-3;-93.0;64.0
-706.0;33;18.0;-13;13;59.0;33;-94.0;65.0
-712.0;14;104.0;43;-43;56.0;14;-56.0;69.0
-714.0;-7;121.0;-24;24;57.0;-7;-39.0;71.0
-715.0;9;163.0;-9;9;57.0;9;-39.0;71.0
-715.0;47;151.0;-31;31;57.0;47;-38.0;72.0
-549.0;-13;14.0;-19;19;-124.0;-13;494.0;329.0
-548.0;-9;-111.0;22;-22;-118.0;-9;484.0;313.0
-543.0;29;26.0;18;-18;-105.0;29;470.0;291.0
-510.0;-20;-303.0;-31;31;-62.0;-20;435.0;247.0
-501.0;-12;-347.0;-5;5;-54.0;-12;429.0;238.0
595.0;67;-277.0;-34;34;-148.0;67;-254.0;-107.0
631.0;9;264.0;3;-3;-148.0;9;-269.0;-109.0
-725.0;-10;82.0;-8;8;-170.0;-10;455.0;137.0
-725.0;-18;124.0;2;-2;-186.0;-18;459.0;154.0
-722.0;-14;83.0;-7;7;-196.0;-14;459.0;165.0
-721.0;-18;115.0;23;-23;-207.0;-18;459.0;175.0
-719.0;-16;47.0;-6;6;-216.0;-16;461.0;184.0
-671.0;7;361.0;117;-117;-888.0;7;559.0;223.0
-712.0;23;-173.0;-1;1;-818.0;23;594.0;97.0
-704.0;-1;43.0;49;-49;-236.0;-1;451.0;209.0
-732.0;-3;28.0;-29;29;-855.0;-3;557.0;92.0
-700.0;-22;7.0;49;-49;-241.0;-22;449.0;211.0
-697.0;40;-24.0;18;-18;-242.0;40;447.0;212.0
-690.0;10;-5.0;-3;3;-239.0;10;449.0;215.0
-666.0;7;-180.0;87;-87;-857.0;7;609.0;247.0
-675.0;16;12.0;26;-26;-227.0;16;443.0;204.0
-671.0;3;-19.0;0;0;-219.0;3;436.0;194.0
-672.0;-27;5.0;7;-7;-220.0;-27;435.0;196.0
-671.0;19;-19.0;15;-15;-202.0;19;431.0;184.0
-667.0;-32;-41.0;26;-26;-193.0;-32;431.0;180.0
-658.0;25;-46.0;40;-40;-188.0;25;435.0;183.0
-655.0;14;-37.0;18;-18;-185.0;14;435.0;181.0
-654.0;-13;33.0;19;-19;-184.0;-13;435.0;181.0
-650.0;35;-54.0;-57;57;-180.0;35;435.0;181.0
-649.0;28;0.0;-59;59;-179.0;28;435.0;182.0
-654.0;7;56.0;-31;31;-174.0;7;441.0;185.0
-675.0;26;171.0;-84;84;-192.0;26;476.0;231.0
-722.0;15;138.0;-21;21;53.0;15;-23.0;76.0
-727.0;-29;347.0;23;-23;52.0;-29;-9.0;78.0
-719.0;10;466.0;3;-3;54.0;10;-44.0;70.0
632.0;-3;258.0;3;-3;-148.0;-3;-268.0;-110.0
-838.0;69;-122.0;36;-36;-40.0;69;202.0;87.0
618.0;-32;159.0;22;-22;-151.0;-32;-251.0;-105.0
606.0;39;237.0;-3;3;-148.0;39;-229.0;-109.0
-816.0;6;106.0;14;-14;40.0;6;90.0;45.0
605.0;-1;277.0;-10;10;-148.0;-1;-226.0;-109.0
-244.0;714;174.0;-1515;1515;175.0;714;173.0;-65.0
559.0;29;-428.0;50;-50;-153.0;29;-149.0;-47.0
-845.0;27;-54.0;-61;61;-58.0;27;180.0;114.0
628.0;-6;-170.0;22;-22;-154.0;-6;-233.0;-95.0
-661.0;-3;-168.0;-44;44;113.0;-3;-80.0;44.0
-656.0;13;-33.0;42;-42;110.0;13;-90.0;47.0
-655.0;67;-56.0;16;-16;108.0;67;-94.0;50.0
-654.0;36;-74.0;-12;12;108.0;36;-95.0;50.0
-653.0;26;-2.0;-31;31;108.0;26;-97.0;50.0
-650.0;14;28.0;-16;16;110.0;14;-101.0;53.0
-650.0;17;-13.0;-17;17;111.0;17;-100.0;53.0
-650.0;35;50.0;7;-7;111.0;35;-99.0;55.0
-649.0;0;70.0;7;-7;111.0;0;-99.0;55.0
-649.0;-31;29.0;69;-69;112.0;-31;-98.0;55.0
-649.0;-13;18.0;13;-13;112.0;-13;-98.0;54.0
-648.0;-14;39.0;-3;3;113.0;-14;-98.0;56.0
-646.0;-17;7.0;14;-14;114.0;-17;-97.0;57.0
-645.0;6;57.0;37;-37;114.0;6;-98.0;57.0
-633.0;-13;223.0;-9;9;125.0;-13;-112.0;52.0
622.0;7;-163.0;-5;5;-160.0;7;-238.0;-89.0
-825.0;29;16.0;-31;31;-55.0;29;162.0;120.0
656.0;-15;200.0;-83;83;-184.0;-15;-191.0;-72.0
685.0;-8;-223.0;109;-109;-177.0;-8;-250.0;-84.0
541.0;-3;337.0;-30;30;-143.0;-3;7.0;-128.0
649.0;-34;285.0;3;-3;-175.0;-34;-205.0;-81.0
657.0;-10;-219.0;62;-62;-177.0;-10;-231.0;-71.0
675.0;37;215.0;-21;21;-182.0;37;-258.0;-77.0
734.0;2;145.0;-27;27;-2.0;2;-240.0;-130.0
-694.0;1;577.0;-46;46;114.0;1;164.0;29.0
727.0;-32;-25.0;-52;52;-5.0;-32;-247.0;-131.0
673.0;-2;-316.0;8;-8;-195.0;-2;-248.0;-62.0
679.0;-30;245.0;-53;53;-195.0;-30;-258.0;-57.0
685.0;-2;-287.0;35;-35;-195.0;-2;-191.0;-43.0
-682.0;8;43.0;-16;16;112.0;8;-80.0;31.0
-678.0;-5;168.0;0;0;121.0;-5;-89.0;33.0
-678.0;14;147.0;20;-20;121.0;14;-91.0;32.0
-678.0;13;205.0;22;-22;117.0;13;-92.0;30.0
-683.0;-13;344.0;-1;1;117.0;-13;-89.0;27.0
688.0;23;324.0;-1;1;-195.0;23;-205.0;-44.0
692.0;17;257.0;-1;1;-195.0;17;-219.0;-44.0
679.0;27;148.0;-30;30;-196.0;27;-210.0;-34.0
671.0;-5;70.0;74;-74;-201.0;-5;-203.0;-27.0
681.0;-23;316.0;-67;67;-204.0;-23;-243.0;-25.0
725.0;13;70.0;-41;41;-9.0;13;-250.0;-126.0
743.0;11;223.0;28;-28;-4.0;11;-263.0;-119.0
750.0;-7;99.0;27;-27;-1.0;-7;-279.0;-118.0
699.0;-7;31.0;-5;5;330.0;-7;-598.0;-520.0
759.0;-11;212.0;29;-29;16.0;-11;-325.0;-129.0
682.0;-10;163.0;-15;15;-204.0;-10;-250.0;-26.0
659.0;13;272.0;83;-83;-217.0;13;-217.0;-4.0
660.0;-3;-41.0;33;-33;-218.0;-3;-212.0;-2.0
733.0;20;-76.0;30;-30;-22.0;20;-192.0;-162.0
700.0;-550;58.0;-1257;1257;309.0;-550;-566.0;-438.0
665.0;-16;-175.0;27;-27;-210.0;-16;-130.0;-14.0
749.0;36;-297.0;37;-37;-15.0;36;-184.0;-161.0
667.0;3;213.0;24;-24;-206.0;3;-116.0;-15.0
633.0;-11;218.0;-37;37;-212.0;-11;-93.0;-14.0
639.0;-7;-350.0;-42;42;-209.0;-7;-102.0;-20.0
672.0;-17;-39.0;-14;14;-206.0;-17;-170.0;-19.0
447.0;25;-489.0;176;-176;-123.0;25;-505.0;-83.0
-675.0;-12;-213.0;15;-15;88.0;-12;-40.0;72.0
-668.0;20;28.0;-18;18;88.0;20;-56.0;74.0
-667.0;-15;26.0;-24;24;89.0;-15;-57.0;74.0
670.0;1;146.0;-82;82;-206.0;1;-162.0;-19.0
-629.0;-66;-239.0;77;-77;-136.0;-66;509.0;257.0
-666.0;-12;101.0;0;0;92.0;-12;-57.0;72.0
-667.0;21;97.0;0;0;97.0;21;-54.0;71.0
650.0;-10;351.0;8;-8;-219.0;-10;-134.0;-2.0
634.0;3;199.0;8;-8;-218.0;3;-106.0;-3.0
621.0;22;-30.0;96;-96;-212.0;22;-124.0;-13.0
-756.0;-44;-60.0;66;-66;-5.0;-44;246.0;76.0
649.0;-8;239.0;-25;25;-204.0;-8;-207.0;-29.0
656.0;-26;204.0;-15;15;-202.0;-26;-226.0;-32.0
869.0;830;675.0;2909;-2909;352.0;830;-434.0;-417.0
197.0;2829;-124.0;474;-474;312.0;2829;-243.0;-87.0
660.0;-17;-80.0;-33;33;-200.0;-17;-236.0;-34.0
659.0;-34;-14.0;24;-24;-203.0;-34;-217.0;-29.0
374.0;36;-671.0;47;-47;670.0;36;-137.0;-454.0
-737.0;18;-15.0;2;-2;14.0;18;242.0;79.0
-737.0;29;69.0;22;-22;17.0;29;247.0;80.0
-743.0;15;-9.0;-22;22;17.0;15;245.0;82.0
-745.0;51;-126.0;2;-2;17.0;51;244.0;82.0
-749.0;-41;33.0;12;-12;17.0;-41;239.0;82.0
-753.0;-21;-221.0;4;-4;16.0;-21;233.0;81.0
-762.0;-3;-119.0;-5;5;12.0;-3;222.0;81.0
650.0;-13;143.0;4;-4;-207.0;-13;-211.0;-25.0
-786.0;11;-88.0;45;-45;0.0;11;203.0;87.0
-786.0;-14;234.0;16;-16;-13.0;-14;210.0;97.0
-791.0;56;-68.0;-7;7;-17.0;56;208.0;98.0
-786.0;3;81.0;21;-21;-15.0;3;196.0;95.0
-786.0;-14;143.0;13;-13;-16.0;-14;196.0;96.0
-794.0;18;102.0;-29;29;-16.0;18;202.0;105.0
-795.0;-40;-158.0;-3;3;-16.0;-40;206.0;106.0
641.0;27;175.0;20;-20;-218.0;27;-213.0;-25.0
-792.0;28;-29.0;-51;51;-17.0;28;209.0;104.0
-792.0;42;220.0;-21;21;-10.0;42;209.0;97.0
640.0;26;75.0;37;-37;-220.0;26;-212.0;-27.0
-793.0;-1;136.0;-18;18;-9.0;-1;204.0;103.0
-795.0;-32;119.0;-7;7;-11.0;-32;207.0;108.0
-795.0;-38;-47.0;36;-36;-10.0;-38;201.0;107.0
-792.0;-14;26.0;0;0;-7.0;-14;198.0;114.0
-792.0;11;-66.0;29;-29;-8.0;11;198.0;118.0
639.0;-13;-128.0;-22;22;-224.0;-13;-214.0;-26.0
626.0;-5;294.0;-26;26;-228.0;-5;-213.0;-26.0
-793.0;25;-94.0;28;-28;-8.0;25;197.0;120.0
-788.0;6;50.0;-45;45;-2.0;6;173.0;122.0
-788.0;0;-105.0;64;-64;5.0;0;155.0;117.0
-788.0;8;-172.0;110;-110;5.0;8;151.0;117.0
-787.0;38;101.0;126;-126;7.0;38;141.0;119.0
-787.0;25;171.0;84;-84;8.0;25;141.0;119.0
-784.0;-2;29.0;40;-40;14.0;-2;148.0;108.0
-782.0;5;46.0;2;-2;15.0;5;151.0;109.0
-776.0;11;-28.0;-13;13;17.0;11;163.0;112.0
-772.0;-12;-54.0;-13;13;19.0;-12;175.0;117.0
-772.0;59;-74.0;-1;1;22.0;59;182.0;115.0
-764.0;-9;159.0;4;-4;27.0;-9;211.0;93.0
-763.0;-5;107.0;-105;105;28.0;-5;213.0;91.0
