InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
-3.0;1035.0;83;122.0;183.0;237.0;-984.0
-1.0;1029.0;83;139.0;185.0;229.0;-983.0
-3.0;1037.0;83;103.0;185.0;226.0;-982.0
0.0;1014.0;83;146.0;181.0;229.0;-983.0
-401.0;1015.0;-94;-144.0;454.0;430.0;-943.0
-199.0;1062.0;-89;-268.0;-100.0;415.0;-986.0
-197.0;1050.0;-89;-329.0;-135.0;660.0;-978.0
-153.0;1059.0;-89;-317.0;-99.0;255.0;-975.0
-149.0;1077.0;-89;-234.0;-98.0;138.0;-988.0
-246.0;1061.0;139;-270.0;82.0;419.0;-1024.0
-55.0;824.0;-166;-108.0;-381.0;577.0;-837.0
2.0;1022.0;83;114.0;180.0;220.0;-985.0
3.0;1050.0;83;103.0;178.0;203.0;-984.0
3.0;1030.0;83;71.0;179.0;223.0;-979.0
4.0;1049.0;83;101.0;180.0;233.0;-983.0
4.0;1030.0;83;91.0;180.0;215.0;-983.0
4.0;1011.0;83;50.0;179.0;250.0;-984.0
5.0;1027.0;83;79.0;179.0;233.0;-975.0
5.0;1011.0;83;72.0;170.0;233.0;-987.0
8.0;1020.0;83;88.0;170.0;225.0;-985.0
-242.0;1111.0;139;-158.0;129.0;497.0;-977.0
-219.0;1048.0;139;-193.0;159.0;437.0;-1038.0
7.0;1038.0;83;163.0;166.0;241.0;-984.0
164.0;890.0;2;-85.0;-610.0;491.0;-829.0
147.0;951.0;-166;-267.0;-374.0;713.0;-837.0
3.0;1043.0;83;82.0;172.0;236.0;-989.0
-220.0;1066.0;139;4.0;167.0;457.0;-1017.0
5.0;1045.0;83;71.0;180.0;227.0;-989.0
246.0;847.0;86;265.0;89.0;327.0;-624.0
80.0;906.0;119;60.0;-66.0;231.0;-1053.0
101.0;781.0;121;147.0;-115.0;185.0;-840.0
-229.0;1045.0;139;-402.0;178.0;439.0;-915.0
-184.0;874.0;98;66.0;-56.0;265.0;-695.0
133.0;954.0;-166;-98.0;-376.0;753.0;-816.0
6.0;1022.0;83;107.0;179.0;237.0;-986.0
144.0;956.0;-166;-229.0;-378.0;969.0;-819.0
6.0;1050.0;83;7.0;176.0;253.0;-981.0
150.0;922.0;-166;-205.0;-361.0;601.0;-840.0
6.0;1025.0;83;56.0;174.0;243.0;-978.0
71.0;1014.0;-172;37.0;-339.0;677.0;-921.0
234.0;989.0;-166;-499.0;-582.0;903.0;-920.0
111.0;1013.0;-98;-407.0;-236.0;779.0;-991.0
122.0;957.0;-166;-51.0;-397.0;769.0;-870.0
-232.0;1059.0;139;-142.0;175.0;433.0;-998.0
-288.0;1095.0;139;60.0;159.0;400.0;-992.0
163.0;838.0;-166;56.0;-152.0;468.0;-554.0
172.0;677.0;-152;-251.0;-288.0;923.0;-450.0
5.0;1031.0;83;5.0;176.0;247.0;-986.0
6.0;1032.0;83;97.0;177.0;246.0;-977.0
-290.0;1073.0;139;-51.0;157.0;407.0;-1001.0
-328.0;865.0;-48;182.0;-164.0;198.0;-843.0
-290.0;1071.0;139;195.0;151.0;386.0;-981.0
-369.0;956.0;-92;-52.0;-292.0;341.0;-949.0
3.0;1029.0;83;75.0;180.0;234.0;-984.0
-289.0;1098.0;139;103.0;150.0;409.0;-996.0
-187.0;748.0;-115;129.0;-244.0;141.0;-815.0
-188.0;799.0;-115;149.0;-246.0;188.0;-747.0
-192.0;881.0;-117;97.0;-239.0;209.0;-735.0
-208.0;1043.0;-120;48.0;-172.0;49.0;-950.0
-328.0;847.0;-116;149.0;-164.0;256.0;-902.0
-386.0;916.0;-44;5.0;-147.0;231.0;-800.0
-384.0;856.0;6;30.0;-152.0;178.0;-870.0
-224.0;1164.0;-127;110.0;-320.0;443.0;-986.0
3.0;1030.0;83;34.0;179.0;241.0;-980.0
-292.0;1084.0;139;313.0;148.0;428.0;-1000.0
-204.0;1057.0;-127;-128.0;-314.0;607.0;-784.0
-256.0;769.0;-123;119.0;-224.0;343.0;-746.0
-247.0;868.0;-98;0.0;-275.0;126.0;-858.0
-227.0;891.0;-60;-96.0;-297.0;163.0;-875.0
-4.0;1052.0;83;93.0;201.0;243.0;-987.0
-6.0;1030.0;83;33.0;206.0;255.0;-986.0
-8.0;1061.0;83;137.0;205.0;239.0;-992.0
-29.0;949.0;-59;-87.0;-541.0;649.0;-830.0
-7.0;1034.0;83;36.0;205.0;251.0;-983.0
104.0;1179.0;167;-431.0;55.0;794.0;-968.0
-603.0;1085.0;86;402.0;625.0;440.0;-967.0
-572.0;989.0;97;1039.0;537.0;233.0;-964.0
-6.0;1035.0;83;35.0;203.0;248.0;-984.0
-274.0;1122.0;139;81.0;143.0;400.0;-1022.0
-106.0;1049.0;139;126.0;130.0;294.0;-978.0
-79.0;1024.0;139;238.0;130.0;313.0;-990.0
-42.0;1009.0;139;-643.0;216.0;340.0;-934.0
-93.0;841.0;-30;-163.0;-541.0;549.0;-849.0
-152.0;976.0;37;80.0;-524.0;547.0;-794.0
-97.0;988.0;139;-410.0;174.0;286.0;-945.0
154.0;1078.0;-87;-46.0;-268.0;534.0;-652.0
-2.0;1042.0;83;72.0;203.0;262.0;-980.0
104.0;672.0;-151;21.0;-288.0;902.0;-491.0
24.0;828.0;-123;-9.0;-359.0;704.0;-796.0
51.0;848.0;-124;-196.0;-385.0;695.0;-772.0
55.0;847.0;-124;-207.0;-388.0;691.0;-804.0
25.0;980.0;-123;-183.0;-377.0;582.0;-895.0
-46.0;1014.0;-123;-110.0;-372.0;622.0;-934.0
-70.0;1019.0;-123;-126.0;-362.0;539.0;-958.0
-112.0;1058.0;-123;-66.0;-378.0;670.0;-1010.0
-124.0;983.0;-123;-77.0;-380.0;661.0;-961.0
-132.0;970.0;-123;-96.0;-378.0;613.0;-948.0
-214.0;1062.0;-102;215.0;-320.0;913.0;-865.0
-146.0;950.0;-123;-48.0;-421.0;668.0;-899.0
-145.0;1036.0;-123;128.0;-432.0;479.0;-896.0
-191.0;948.0;-123;117.0;-400.0;508.0;-945.0
-203.0;990.0;-123;77.0;-402.0;463.0;-880.0
-205.0;932.0;-123;187.0;-402.0;575.0;-914.0
-174.0;1003.0;-123;117.0;-198.0;768.0;-935.0
-125.0;1016.0;-115;6.0;-134.0;961.0;-975.0
-119.0;981.0;-98;88.0;-11.0;558.0;-955.0
-197.0;949.0;-73;120.0;51.0;877.0;-855.0
-232.0;859.0;-55;71.0;64.0;711.0;-884.0
-248.0;873.0;-47;55.0;50.0;445.0;-818.0
-322.0;920.0;-26;14.0;52.0;643.0;-882.0
-352.0;850.0;-8;-51.0;66.0;651.0;-902.0
-366.0;891.0;2;-73.0;69.0;758.0;-874.0
-448.0;789.0;-5;6.0;34.0;321.0;-862.0
-489.0;876.0;-11;13.0;1.0;814.0;-823.0
-483.0;891.0;8;71.0;-23.0;744.0;-900.0
-483.0;926.0;8;-63.0;-57.0;443.0;-861.0
-487.0;948.0;8;-66.0;-34.0;545.0;-893.0
-500.0;890.0;8;5.0;-10.0;582.0;-941.0
-65.0;936.0;139;12.0;209.0;235.0;-821.0
-43.0;891.0;139;112.0;215.0;242.0;-958.0
-1.0;1040.0;83;-57.0;197.0;248.0;-987.0
1.0;1041.0;83;19.0;193.0;233.0;-978.0
0.0;1051.0;83;111.0;193.0;257.0;-977.0
-188.0;948.0;34;-13.0;-509.0;601.0;-789.0
0.0;1032.0;83;29.0;195.0;224.0;-988.0
6.0;1040.0;83;50.0;186.0;276.0;-986.0
33.0;1024.0;83;86.0;163.0;245.0;-980.0
38.0;1067.0;83;139.0;159.0;276.0;-962.0
-493.0;893.0;-27;-128.0;51.0;292.0;-834.0
-470.0;1062.0;-27;-210.0;22.0;281.0;-744.0
-518.0;1275.0;-42;-116.0;231.0;215.0;-847.0
40.0;1048.0;83;133.0;153.0;274.0;-971.0
-218.0;898.0;34;4.0;-500.0;565.0;-839.0
43.0;1063.0;83;29.0;149.0;253.0;-966.0
-40.0;1022.0;139;146.0;212.0;364.0;-906.0
-40.0;1005.0;139;-77.0;218.0;403.0;-879.0
-45.0;985.0;139;0.0;223.0;414.0;-978.0
-230.0;1226.0;-26;-549.0;-157.0;-149.0;-1088.0
-129.0;1176.0;-26;-377.0;205.0;560.0;-1071.0
264.0;986.0;-166;94.0;-604.0;665.0;-940.0
49.0;1019.0;83;44.0;142.0;265.0;-992.0
53.0;1020.0;83;87.0;146.0;217.0;-993.0
56.0;1038.0;83;3.0;152.0;170.0;-974.0
50.0;1010.0;83;67.0;167.0;351.0;-1019.0
333.0;902.0;-166;-207.0;-27.0;742.0;-830.0
51.0;1041.0;83;72.0;176.0;335.0;-1005.0
-22.0;984.0;139;47.0;243.0;392.0;-937.0
-58.0;960.0;139;45.0;254.0;398.0;-938.0
-69.0;961.0;139;-74.0;270.0;439.0;-937.0
-135.0;898.0;-168;154.0;-78.0;740.0;-785.0
-352.0;516.0;57;-40.0;-26.0;768.0;-303.0
-93.0;955.0;139;-44.0;309.0;331.0;-947.0
-111.0;987.0;139;51.0;302.0;442.0;-950.0
25.0;1058.0;83;-9.0;232.0;188.0;-1029.0
15.0;1056.0;83;-29.0;242.0;200.0;-1017.0
-111.0;1007.0;139;-121.0;297.0;431.0;-939.0
11.0;1036.0;83;-5.0;246.0;204.0;-998.0
9.0;1015.0;83;28.0;276.0;330.0;-982.0
18.0;990.0;83;1.0;272.0;360.0;-992.0
-110.0;1015.0;139;-58.0;306.0;409.0;-938.0
25.0;958.0;83;-27.0;272.0;388.0;-976.0
-137.0;991.0;140;-94.0;321.0;447.0;-971.0
31.0;973.0;83;-56.0;250.0;301.0;-917.0
-165.0;809.0;-36;-113.0;144.0;214.0;-1037.0
-173.0;977.0;-36;-44.0;148.0;246.0;-833.0
-156.0;1039.0;141;-79.0;325.0;458.0;-930.0
-162.0;1016.0;141;-162.0;320.0;496.0;-917.0
-149.0;1004.0;141;-80.0;292.0;388.0;-914.0
-129.0;980.0;141;-140.0;286.0;374.0;-886.0
-11.0;906.0;79;13.0;217.0;333.0;-1110.0
-30.0;918.0;78;97.0;222.0;339.0;-993.0
-41.0;994.0;78;-81.0;239.0;292.0;-972.0
-26.0;1123.0;78;-88.0;248.0;229.0;-880.0
-117.0;977.0;141;-164.0;281.0;408.0;-951.0
-322.0;847.0;88;103.0;-191.0;82.0;-944.0
-401.0;811.0;43;221.0;-182.0;494.0;-937.0
-83.0;1012.0;76;-83.0;359.0;299.0;-974.0
-554.0;1130.0;83;-119.0;501.0;558.0;-1079.0
-195.0;968.0;24;107.0;83.0;739.0;-957.0
-141.0;947.0;25;47.0;17.0;553.0;-918.0
-33.0;941.0;31;18.0;-122.0;285.0;-937.0
6.0;1060.0;45;-93.0;-181.0;303.0;-941.0
28.0;1032.0;49;-114.0;-201.0;221.0;-963.0
116.0;1123.0;127;99.0;-423.0;-29.0;-971.0
-86.0;1112.0;76;-32.0;367.0;331.0;-943.0
-349.0;832.0;43;133.0;-171.0;500.0;-716.0
-13.0;990.0;-59;245.0;-432.0;237.0;-767.0
-348.0;955.0;47;225.0;-208.0;225.0;-958.0
-26.0;982.0;74;-63.0;-221.0;214.0;-980.0
-50.0;1052.0;73;-218.0;-236.0;176.0;-974.0
-60.0;1155.0;73;-221.0;-219.0;165.0;-1140.0
-53.0;1108.0;74;-132.0;-206.0;336.0;-1150.0
-39.0;903.0;74;-76.0;-193.0;585.0;-851.0
229.0;865.0;163;169.0;-260.0;334.0;-684.0
139.0;898.0;83;91.0;-167.0;252.0;-762.0
-75.0;1360.0;50;38.0;-147.0;147.0;-1070.0
-88.0;970.0;141;-219.0;266.0;482.0;-945.0
-89.0;968.0;141;-170.0;266.0;432.0;-946.0
-95.0;1008.0;76;68.0;319.0;224.0;-998.0
-340.0;563.0;45;-33.0;-78.0;390.0;-803.0
-292.0;1144.0;24;-111.0;-91.0;230.0;-1006.0
-332.0;801.0;44;29.0;-95.0;308.0;-873.0
-76.0;999.0;141;-69.0;270.0;429.0;-945.0
-81.0;982.0;141;-245.0;267.0;408.0;-943.0
-113.0;1011.0;141;-155.0;287.0;437.0;-950.0
118.0;696.0;46;32.0;-335.0;248.0;-884.0
-130.0;1011.0;141;-128.0;289.0;437.0;-959.0
-84.0;1075.0;119;38.0;148.0;679.0;-1029.0
-131.0;991.0;141;-102.0;290.0;417.0;-960.0
-275.0;1053.0;140;-695.0;85.0;411.0;-1004.0
-378.0;1005.0;144;-471.0;18.0;621.0;-964.0
-135.0;992.0;141;-144.0;295.0;381.0;-954.0
-139.0;1000.0;141;-145.0;295.0;439.0;-949.0
-137.0;967.0;141;-156.0;291.0;441.0;-957.0
-208.0;957.0;119;8.0;-4.0;359.0;-995.0
-178.0;1090.0;141;-284.0;248.0;346.0;-924.0
-211.0;958.0;119;38.0;-13.0;157.0;-980.0
151.0;818.0;154;-294.0;-122.0;1083.0;-881.0
-276.0;1007.0;143;-230.0;392.0;374.0;-980.0
-209.0;1059.0;119;47.0;-36.0;358.0;-990.0
-216.0;1039.0;119;68.0;-52.0;283.0;-974.0
-213.0;1032.0;119;77.0;-53.0;291.0;-981.0
219.0;920.0;153;39.0;-179.0;348.0;-877.0
-398.0;1221.0;164;206.0;65.0;303.0;-691.0
207.0;914.0;153;14.0;-195.0;321.0;-886.0
-560.0;1060.0;-50;227.0;-170.0;229.0;-1008.0
-390.0;950.0;-159;-16.0;-77.0;314.0;-943.0
-403.0;1026.0;-77;35.0;-28.0;534.0;-891.0
-223.0;1039.0;119;83.0;-66.0;610.0;-976.0
-222.0;1027.0;119;192.0;-80.0;162.0;-988.0
-205.0;1054.0;119;85.0;-88.0;35.0;-981.0
-203.0;1021.0;119;65.0;-82.0;488.0;-975.0
199.0;920.0;153;-144.0;-202.0;366.0;-885.0
-542.0;1196.0;5;18.0;-45.0;307.0;-1134.0
-447.0;914.0;-140;108.0;-33.0;403.0;-746.0
-779.0;991.0;4;-286.0;291.0;120.0;-903.0
-653.0;1004.0;100;-385.0;-38.0;909.0;-847.0
157.0;900.0;148;46.0;-170.0;326.0;-855.0
-197.0;1040.0;119;21.0;-83.0;344.0;-944.0
145.0;958.0;137;304.0;-140.0;252.0;-861.0
-197.0;1005.0;119;12.0;-74.0;177.0;-955.0
-199.0;1041.0;119;93.0;-70.0;109.0;-972.0
211.0;1022.0;-154;-681.0;-139.0;873.0;-909.0
-203.0;1024.0;119;78.0;-68.0;97.0;-982.0
-265.0;1030.0;119;72.0;292.0;450.0;-986.0
-17.0;623.0;-53;-209.0;-329.0;-60.0;-802.0
-386.0;971.0;144;-517.0;174.0;698.0;-929.0
-228.0;990.0;141;-117.0;291.0;355.0;-989.0
92.0;1030.0;118;283.0;-121.0;338.0;-938.0
-117.0;811.0;50;12.0;-53.0;165.0;-632.0
-345.0;995.0;144;-350.0;61.0;724.0;-914.0
-84.0;965.0;118;-257.0;172.0;206.0;-956.0
-105.0;900.0;118;160.0;210.0;267.0;-976.0
-347.0;954.0;145;-503.0;57.0;688.0;-911.0
-394.0;939.0;145;-408.0;189.0;727.0;-915.0
-367.0;962.0;145;-251.0;111.0;629.0;-896.0
-106.0;943.0;118;207.0;297.0;545.0;-800.0
-208.0;1116.0;141;143.0;272.0;358.0;-892.0
226.0;939.0;140;-198.0;-33.0;193.0;-785.0
-383.0;990.0;144;-450.0;128.0;641.0;-911.0
235.0;997.0;141;-6.0;33.0;360.0;-944.0
-550.0;1026.0;118;-77.0;393.0;678.0;-998.0
-234.0;705.0;-121;107.0;-345.0;261.0;-1057.0
89.0;1198.0;108;44.0;57.0;590.0;-746.0
-358.0;871.0;-140;4.0;-406.0;229.0;-751.0
-342.0;1010.0;145;-582.0;286.0;838.0;-962.0
-336.0;1009.0;145;-410.0;34.0;818.0;-913.0
-178.0;1199.0;100;-116.0;160.0;612.0;-1488.0
-35.0;1004.0;114;-1.0;366.0;283.0;-987.0
-368.0;855.0;114;-52.0;17.0;297.0;-1140.0
-346.0;896.0;-138;132.0;-287.0;219.0;-840.0
-37.0;975.0;-126;-142.0;-410.0;228.0;-931.0
-117.0;887.0;-43;-327.0;320.0;291.0;-822.0
-116.0;793.0;-43;-81.0;313.0;262.0;-825.0
-341.0;639.0;-88;45.0;150.0;482.0;-1037.0
37.0;1061.0;2;-235.0;-379.0;459.0;-837.0
47.0;962.0;-44;-78.0;210.0;224.0;-900.0
167.0;992.0;-52;-162.0;2.0;288.0;-991.0
-387.0;773.0;130;-661.0;-202.0;1280.0;-766.0
65.0;864.0;-1;131.0;-335.0;412.0;-1001.0
-225.0;780.0;-73;88.0;103.0;286.0;-591.0
48.0;942.0;-2;148.0;-269.0;468.0;-1259.0
-552.0;776.0;34;-213.0;-41.0;527.0;-738.0
-54.0;1035.0;122;-1.0;377.0;356.0;-970.0
-340.0;869.0;-53;59.0;353.0;478.0;-828.0
359.0;1286.0;-37;-132.0;-365.0;243.0;-697.0
-332.0;944.0;145;-378.0;39.0;670.0;-943.0
161.0;1040.0;25;-213.0;-201.0;292.0;-1131.0
-693.0;804.0;67;-457.0;-41.0;558.0;-960.0
-45.0;1003.0;122;-15.0;366.0;263.0;-960.0
-104.0;573.0;-42;74.0;-384.0;216.0;-530.0
132.0;1092.0;34;-255.0;-200.0;249.0;-992.0
-131.0;1103.0;54;-114.0;-138.0;411.0;-991.0
-200.0;824.0;50;-92.0;-52.0;598.0;-1156.0
-510.0;810.0;34;-249.0;-158.0;287.0;-849.0
-84.0;1009.0;122;-54.0;366.0;238.0;-960.0
-302.0;1077.0;67;-503.0;413.0;542.0;-983.0
296.0;982.0;-87;-113.0;-386.0;546.0;-837.0
-318.0;956.0;145;-324.0;239.0;619.0;-955.0
-139.0;805.0;75;-205.0;-116.0;418.0;-1398.0
-327.0;964.0;144;-458.0;-12.0;711.0;-944.0
-60.0;1170.0;-8;-244.0;-455.0;316.0;-937.0
302.0;971.0;-87;-450.0;-408.0;622.0;-794.0
-95.0;983.0;122;-56.0;375.0;253.0;-967.0
-309.0;1017.0;84;52.0;155.0;414.0;-1090.0
-201.0;896.0;-3;-404.0;-300.0;513.0;-1266.0
-202.0;1045.0;2;-288.0;-283.0;282.0;-1237.0
-547.0;913.0;39;-164.0;452.0;588.0;-993.0
-74.0;853.0;-3;33.0;-407.0;321.0;-590.0
-346.0;866.0;9;42.0;-346.0;362.0;-672.0
-387.0;-34.0;162;-924.0;-545.0;682.0;9.0
139.0;779.0;-19;-238.0;-532.0;223.0;-1136.0
-203.0;1049.0;-1;39.0;-222.0;250.0;-743.0
-61.0;1138.0;-78;60.0;110.0;387.0;-948.0
-50.0;991.0;122;-83.0;350.0;225.0;-967.0
15.0;898.0;-78;151.0;-4.0;235.0;-873.0
54.0;983.0;-77;20.0;-90.0;180.0;-852.0
96.0;1033.0;46;241.0;-272.0;131.0;-664.0
9.0;1014.0;-68;-3.0;-229.0;325.0;-946.0
-17.0;819.0;-68;-65.0;-254.0;638.0;-1001.0
-23.0;1012.0;122;-77.0;342.0;272.0;-950.0
-50.0;1011.0;122;-69.0;353.0;262.0;-968.0
-10.0;1019.0;122;39.0;324.0;311.0;-971.0
-208.0;1063.0;29;276.0;-311.0;618.0;-969.0
-244.0;1331.0;42;207.0;-349.0;350.0;-946.0
-53.0;1010.0;122;51.0;352.0;295.0;-962.0
-374.0;911.0;53;-251.0;-123.0;389.0;-1027.0
-51.0;1015.0;122;-11.0;368.0;319.0;-966.0
-395.0;946.0;53;-166.0;-74.0;165.0;-1026.0
-382.0;885.0;34;-170.0;-450.0;664.0;-910.0
-7.0;1014.0;122;58.0;322.0;471.0;-961.0
-67.0;735.0;-71;-127.0;-251.0;719.0;-1440.0
-437.0;1248.0;151;418.0;-44.0;-139.0;-1340.0
-222.0;846.0;-28;125.0;-442.0;458.0;-845.0
-167.0;956.0;-26;-81.0;-486.0;163.0;-822.0
-281.0;901.0;56;-75.0;-138.0;427.0;-955.0
-285.0;931.0;56;27.0;-130.0;318.0;-1029.0
-99.0;949.0;19;-22.0;-376.0;155.0;-844.0
-91.0;1192.0;-43;100.0;-540.0;39.0;-1061.0
-299.0;976.0;56;-40.0;-123.0;341.0;-1157.0
-199.0;865.0;20;-77.0;-214.0;573.0;-1005.0
-423.0;501.0;-23;-270.0;-315.0;355.0;-926.0
-322.0;1065.0;55;88.0;-164.0;591.0;-1182.0
-7.0;1033.0;122;68.0;325.0;327.0;-966.0
-537.0;931.0;157;219.0;-82.0;-94.0;-818.0
-101.0;1064.0;-61;195.0;-410.0;38.0;-1247.0
-147.0;906.0;54;-21.0;-292.0;242.0;-1111.0
14.0;1123.0;77;221.0;-255.0;148.0;-965.0
-264.0;892.0;53;-46.0;-160.0;452.0;-1116.0
-287.0;925.0;53;-183.0;-125.0;381.0;-952.0
-280.0;763.0;54;-256.0;-161.0;444.0;-929.0
-285.0;920.0;164;83.0;-187.0;163.0;-805.0
-299.0;900.0;97;-30.0;-484.0;202.0;-778.0
-149.0;844.0;-43;-311.0;368.0;319.0;-806.0
-165.0;1175.0;5;218.0;-565.0;206.0;-936.0
-351.0;1230.0;25;156.0;-134.0;25.0;-1071.0
-497.0;932.0;116;415.0;-133.0;295.0;-704.0
-148.0;904.0;-11;-149.0;-501.0;77.0;-891.0
211.0;740.0;-46;657.0;-51.0;310.0;-761.0
391.0;540.0;-158;-354.0;-262.0;898.0;-384.0
-37.0;855.0;-31;69.0;-504.0;273.0;-1253.0
69.0;979.0;-128;825.0;-171.0;753.0;-918.0
-284.0;1097.0;-113;-139.0;225.0;734.0;-1088.0
252.0;860.0;-167;-875.0;-569.0;934.0;-802.0
-536.0;948.0;-11;-231.0;-46.0;314.0;-1136.0
-448.0;822.0;-48;-906.0;-27.0;441.0;-800.0
-148.0;611.0;-156;83.0;-379.0;914.0;-567.0
-609.0;1117.0;-18;-88.0;192.0;168.0;-922.0
-144.0;1005.0;70;-66.0;262.0;903.0;-848.0
-490.0;1043.0;118;408.0;221.0;872.0;-929.0
-272.0;865.0;125;92.0;259.0;82.0;-888.0
-436.0;1164.0;-73;177.0;357.0;-128.0;-877.0
-36.0;909.0;-14;41.0;-654.0;255.0;-820.0
-78.0;992.0;126;148.0;233.0;156.0;-995.0
-128.0;1246.0;-150;192.0;-119.0;743.0;-840.0
-7.0;1010.0;109;195.0;199.0;195.0;-965.0
-33.0;767.0;-166;-467.0;-508.0;376.0;-841.0
111.0;911.0;57;118.0;-525.0;-82.0;-708.0
740.0;967.0;-101;-96.0;-799.0;604.0;-888.0
44.0;889.0;-166;-588.0;-591.0;777.0;-790.0
168.0;842.0;-166;-624.0;-493.0;993.0;-668.0
100.0;661.0;-166;-372.0;-710.0;743.0;-665.0
45.0;869.0;-166;205.0;-519.0;789.0;-808.0
-71.0;962.0;-81;-70.0;418.0;333.0;-871.0
-83.0;855.0;-166;183.0;-528.0;526.0;-705.0
-367.0;865.0;165;84.0;-72.0;195.0;-596.0
-68.0;828.0;-166;-224.0;-592.0;374.0;-654.0
207.0;1004.0;148;-50.0;-200.0;167.0;-1072.0
-798.0;899.0;115;-690.0;-523.0;531.0;-852.0
-433.0;667.0;22;161.0;-150.0;214.0;-596.0
-580.0;710.0;59;84.0;-248.0;615.0;-735.0
-583.0;812.0;108;88.0;-81.0;133.0;-788.0
-577.0;1040.0;83;163.0;615.0;277.0;-1002.0
-507.0;896.0;117;290.0;414.0;687.0;-1016.0
-6.0;1087.0;104;148.0;258.0;251.0;-966.0
-245.0;1042.0;119;-19.0;435.0;262.0;-968.0
-51.0;1112.0;-166;664.0;-742.0;726.0;-810.0
-144.0;1126.0;119;59.0;408.0;161.0;-816.0
82.0;961.0;111;226.0;111.0;308.0;-1084.0
105.0;1149.0;130;171.0;-30.0;184.0;-861.0
221.0;1074.0;-55;-51.0;-522.0;848.0;-961.0
1301.0;959.0;-100;-201.0;-846.0;579.0;-881.0
-370.0;917.0;-52;-713.0;155.0;653.0;-882.0
-278.0;1295.0;147;214.0;-33.0;473.0;-589.0
721.0;1088.0;-101;-546.0;-883.0;809.0;-837.0
-132.0;889.0;120;185.0;79.0;-109.0;-842.0
-228.0;1001.0;141;-686.0;283.0;454.0;-945.0
85.0;879.0;110;55.0;126.0;116.0;-1024.0
-80.0;1000.0;123;-137.0;361.0;215.0;-956.0
202.0;990.0;-163;20.0;-128.0;842.0;-1061.0
-65.0;1020.0;122;-35.0;360.0;234.0;-954.0
-3.0;1202.0;113;486.0;438.0;221.0;-1031.0
-70.0;999.0;122;-52.0;353.0;191.0;-950.0
6.0;814.0;119;315.0;-117.0;-200.0;-769.0
-138.0;1055.0;139;-469.0;135.0;234.0;-949.0
156.0;1119.0;160;510.0;-58.0;941.0;-922.0
9.0;945.0;-168;125.0;-86.0;930.0;-878.0
91.0;980.0;84;-157.0;255.0;177.0;-1105.0
-401.0;550.0;44;71.0;-189.0;364.0;-908.0
-504.0;1276.0;102;314.0;-176.0;210.0;-1155.0
57.0;908.0;-3;-53.0;-497.0;132.0;-952.0
-35.0;1014.0;122;45.0;373.0;321.0;-973.0
-460.0;1328.0;-98;116.0;84.0;328.0;-1592.0
217.0;919.0;174;250.0;-156.0;892.0;-922.0
-352.0;968.0;144;-659.0;89.0;696.0;-883.0
-403.0;927.0;145;-562.0;180.0;710.0;-886.0
233.0;1039.0;141;101.0;167.0;393.0;-935.0
-357.0;973.0;-83;177.0;-165.0;110.0;-816.0
-338.0;978.0;145;-555.0;221.0;658.0;-964.0
-455.0;1042.0;83;135.0;577.0;393.0;-977.0
-230.0;902.0;-56;-176.0;412.0;219.0;-828.0
-141.0;701.0;-73;151.0;110.0;407.0;-1201.0
-11.0;1001.0;114;34.0;348.0;243.0;-959.0
118.0;933.0;-97;913.0;-413.0;521.0;-939.0
196.0;1144.0;-55;78.0;-269.0;848.0;-998.0
80.0;1160.0;83;-84.0;241.0;202.0;-926.0
107.0;993.0;-89;369.0;-295.0;656.0;-1078.0
251.0;1068.0;175;208.0;-291.0;805.0;-1024.0
-229.0;998.0;141;-595.0;293.0;331.0;-921.0
244.0;776.0;-157;-329.0;-472.0;293.0;-618.0
14.0;873.0;-157;-423.0;-618.0;880.0;-805.0
-37.0;1020.0;122;-18.0;350.0;214.0;-977.0
-14.0;1005.0;114;-10.0;349.0;214.0;-964.0
-571.0;985.0;97;826.0;253.0;917.0;-962.0
265.0;628.0;-166;-480.0;-645.0;730.0;-552.0
-5.0;989.0;122;55.0;343.0;243.0;-976.0
45.0;540.0;-167;-936.0;-85.0;906.0;-506.0
223.0;934.0;-73;102.0;-569.0;77.0;-1015.0
272.0;878.0;-152;131.0;-72.0;289.0;-1025.0
185.0;1035.0;-55;392.0;-8.0;959.0;-886.0
-366.0;811.0;-166;-730.0;-595.0;939.0;-695.0
373.0;949.0;-161;-607.0;-775.0;471.0;-833.0
93.0;890.0;-166;-831.0;-380.0;585.0;-862.0
121.0;1312.0;-62;-407.0;-156.0;649.0;-889.0
27.0;786.0;-157;-772.0;-542.0;701.0;-705.0
57.0;902.0;-157;-286.0;-591.0;968.0;-811.0
-162.0;613.0;-151;-167.0;-382.0;886.0;-575.0
-78.0;1034.0;75;86.0;336.0;204.0;-977.0
-65.0;646.0;-166;469.0;-533.0;631.0;-549.0
-9.0;1014.0;-154;-890.0;-279.0;809.0;-664.0
-239.0;923.0;46;60.0;-340.0;378.0;-1288.0
-42.0;990.0;122;-1.0;363.0;195.0;-978.0
-42.0;997.0;114;-8.0;364.0;214.0;-972.0
-207.0;1164.0;-127;184.0;-290.0;674.0;-1120.0
-379.0;1019.0;144;-521.0;2.0;691.0;-956.0
-473.0;1039.0;83;182.0;572.0;294.0;-989.0
-201.0;920.0;28;-99.0;-898.0;385.0;-1165.0
