InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
165.0;-224.0;20;39;487.0;-277.0;-161;-3;293.0;-207.0;-259.0
-231.0;252.0;9;16;-498.0;-125.0;-90;-153;-282.0;32.0;282.0
-232.0;253.0;9;16;-498.0;-113.0;-90;-153;-282.0;53.0;283.0
-237.0;256.0;9;16;-506.0;-141.0;-90;-154;-282.0;23.0;282.0
-237.0;256.0;9;16;-506.0;-99.0;-90;-154;-284.0;3.0;282.0
-236.0;256.0;9;16;-506.0;-124.0;-90;-154;-284.0;27.0;282.0
-237.0;254.0;9;16;-505.0;-134.0;-90;-154;-288.0;31.0;283.0
-232.0;251.0;9;16;-501.0;-123.0;-90;-154;-286.0;30.0;280.0
-230.0;249.0;9;16;-500.0;-123.0;-90;-154;-287.0;-4.0;278.0
-244.0;256.0;9;16;-512.0;-115.0;-90;-154;-290.0;4.0;282.0
-245.0;258.0;9;16;-512.0;-92.0;-90;-154;-294.0;33.0;283.0
-245.0;251.0;9;16;-513.0;-126.0;-90;-154;-298.0;41.0;280.0
-243.0;249.0;9;16;-512.0;-114.0;-90;-154;-299.0;69.0;278.0
-228.0;242.0;9;16;-500.0;-100.0;-90;-154;-290.0;17.0;269.0
-247.0;264.0;10;16;-514.0;-106.0;-90;-156;-299.0;29.0;292.0
-222.0;221.0;9;16;-503.0;-62.0;-90;-157;-283.0;-97.0;239.0
-207.0;224.0;10;16;-489.0;-111.0;-90;-157;-302.0;97.0;233.0
-215.0;229.0;10;16;-499.0;-93.0;-90;-157;-309.0;-188.0;246.0
-250.0;249.0;11;16;-532.0;-160.0;-90;-157;-328.0;-223.0;273.0
-290.0;301.0;11;16;-559.0;-95.0;-90;-151;-340.0;112.0;346.0
-228.0;507.0;10;17;-522.0;-10.0;-92;-142;-292.0;-110.0;478.0
-210.0;419.0;11;16;-494.0;-68.0;-95;-147;-286.0;-204.0;400.0
-169.0;394.0;9;18;-450.0;-21.0;-98;-147;-244.0;78.0;380.0
-177.0;370.0;10;18;-451.0;-80.0;-98;-147;-242.0;63.0;362.0
-260.0;258.0;7;17;-535.0;-69.0;-98;-144;-286.0;101.0;248.0
-328.0;314.0;8;17;-592.0;-98.0;-97;-144;-328.0;41.0;322.0
-428.0;97.0;-167;15;-668.0;-236.0;-152;-139;-404.0;855.0;277.0
-317.0;289.0;8;16;-585.0;-15.0;-97;-144;-333.0;280.0;296.0
-276.0;264.0;9;15;-548.0;5.0;-97;-133;-326.0;47.0;281.0
-229.0;202.0;1;16;-516.0;-75.0;-85;-129;-271.0;-23.0;228.0
-254.0;252.0;2;16;-536.0;-88.0;-85;-129;-294.0;9.0;287.0
-255.0;253.0;2;15;-536.0;-87.0;-85;-129;-294.0;19.0;288.0
-256.0;255.0;2;15;-536.0;-45.0;-85;-129;-296.0;15.0;289.0
-262.0;265.0;2;16;-539.0;-74.0;-85;-129;-295.0;8.0;298.0
-255.0;251.0;2;20;-533.0;-124.0;-86;-129;-291.0;-40.0;282.0
-253.0;261.0;2;18;-531.0;-73.0;-93;-129;-288.0;55.0;290.0
-253.0;258.0;1;19;-531.0;-107.0;-98;-129;-286.0;-5.0;285.0
-238.0;236.0;0;16;-517.0;-50.0;-97;-129;-276.0;18.0;267.0
-237.0;236.0;0;16;-516.0;-88.0;-97;-129;-274.0;45.0;269.0
-237.0;238.0;0;15;-516.0;-107.0;-97;-130;-275.0;19.0;273.0
-237.0;238.0;0;15;-517.0;-90.0;-97;-130;-276.0;-3.0;273.0
-244.0;242.0;0;15;-520.0;-68.0;-97;-130;-279.0;24.0;274.0
-246.0;241.0;0;15;-521.0;-88.0;-97;-130;-279.0;4.0;273.0
-245.0;241.0;0;15;-521.0;-98.0;-97;-130;-279.0;-21.0;273.0
-245.0;239.0;0;15;-521.0;-51.0;-97;-130;-278.0;16.0;271.0
-244.0;241.0;0;15;-521.0;-103.0;-97;-130;-279.0;16.0;271.0
-246.0;244.0;0;15;-522.0;-113.0;-97;-130;-278.0;9.0;272.0
-245.0;242.0;0;16;-522.0;-99.0;-97;-130;-277.0;27.0;270.0
-237.0;232.0;0;16;-514.0;-74.0;-97;-130;-277.0;83.0;265.0
-231.0;228.0;0;17;-512.0;-96.0;-97;-130;-273.0;-6.0;265.0
-231.0;229.0;0;17;-512.0;-98.0;-97;-130;-274.0;3.0;265.0
-247.0;241.0;1;17;-525.0;-98.0;-93;-130;-291.0;-37.0;279.0
-253.0;248.0;2;17;-531.0;-66.0;-88;-130;-296.0;4.0;282.0
-259.0;251.0;2;17;-539.0;-97.0;-88;-130;-302.0;71.0;286.0
-235.0;207.0;2;19;-518.0;-68.0;-87;-130;-309.0;134.0;248.0
231.0;-186.0;-41;80;-85.0;-184.0;107;-122;-9.0;126.0;-116.0
52.0;10.0;-61;168;-278.0;-28.0;-19;-93;204.0;-102.0;124.0
146.0;32.0;-35;155;-267.0;-179.0;16;-73;99.0;-149.0;136.0
158.0;21.0;-35;173;-260.0;-146.0;2;-73;89.0;-20.0;125.0
207.0;62.0;1;60;-243.0;-179.0;146;-81;15.0;121.0;159.0
-182.0;203.0;3;21;-454.0;-134.0;-79;-130;-287.0;-150.0;228.0
-414.0;-343.0;4;19;-594.0;71.0;-90;126;-212.0;189.0;-185.0
-419.0;-330.0;5;19;-582.0;87.0;-90;126;-211.0;124.0;-171.0
-425.0;-320.0;5;19;-578.0;33.0;-90;126;-211.0;-18.0;-163.0
-434.0;-317.0;4;19;-580.0;-107.0;-90;127;-214.0;-97.0;-154.0
-442.0;-316.0;5;19;-575.0;-84.0;-90;127;-207.0;53.0;-128.0
-446.0;-314.0;5;19;-576.0;-15.0;-90;126;-205.0;92.0;-125.0
-55.0;51.0;5;23;-354.0;-132.0;-89;127;-223.0;-228.0;181.0
-59.0;56.0;5;23;-359.0;-98.0;-89;127;-224.0;52.0;181.0
-52.0;44.0;4;22;-331.0;-62.0;-88;127;-226.0;209.0;172.0
-39.0;8.0;4;21;-311.0;122.0;-93;127;-198.0;-54.0;113.0
-40.0;6.0;5;22;-314.0;2.0;-94;127;-196.0;-104.0;112.0
-145.0;103.0;2;23;-427.0;87.0;-108;125;-268.0;430.0;209.0
-115.0;102.0;2;22;-396.0;-19.0;-109;124;-258.0;334.0;187.0
-101.0;96.0;2;22;-382.0;-56.0;-109;123;-247.0;178.0;177.0
-153.0;145.0;2;21;-427.0;-104.0;-109;-145;-265.0;-21.0;233.0
-155.0;155.0;2;23;-433.0;-148.0;-110;-144;-261.0;-322.0;229.0
-172.0;111.0;2;23;-467.0;-133.0;-110;-144;-264.0;11.0;231.0
-174.0;107.0;2;23;-470.0;-89.0;-110;-144;-280.0;226.0;226.0
-176.0;162.0;2;23;-438.0;-114.0;-110;-144;-273.0;66.0;250.0
-178.0;164.0;2;23;-440.0;-102.0;-110;-144;-278.0;40.0;251.0
-176.0;137.0;2;23;-441.0;-92.0;-110;-144;-276.0;151.0;227.0
-152.0;130.0;2;23;-417.0;-117.0;-110;-144;-255.0;168.0;211.0
-165.0;154.0;2;23;-433.0;-113.0;-110;-145;-255.0;48.0;254.0
-146.0;116.0;2;23;-415.0;-51.0;-110;-145;-260.0;116.0;211.0
-111.0;100.0;2;23;-387.0;-117.0;-110;-144;-240.0;52.0;174.0
-138.0;125.0;2;23;-398.0;-111.0;-110;-145;-263.0;-397.0;188.0
-126.0;122.0;2;23;-398.0;-63.0;-110;-145;-260.0;22.0;222.0
-127.0;122.0;2;23;-399.0;-73.0;-110;-149;-262.0;39.0;221.0
-167.0;537.0;28;15;-582.0;16.0;-67;-10;-91.0;-19.0;403.0
-133.0;128.0;2;23;-408.0;-107.0;-110;-149;-264.0;35.0;221.0
-153.0;134.0;2;23;-428.0;-69.0;-110;-149;-273.0;26.0;224.0
-161.0;139.0;2;22;-435.0;-61.0;-110;-149;-270.0;50.0;231.0
-154.0;142.0;2;22;-426.0;-64.0;-110;-149;-267.0;88.0;227.0
-150.0;118.0;2;22;-424.0;-57.0;-110;-149;-266.0;2.0;205.0
-22.0;441.0;-14;-89;-702.0;27.0;-9;-17;-213.0;72.0;160.0
19.0;301.0;-7;-19;-478.0;-244.0;-71;-126;-250.0;-170.0;172.0
-152.0;117.0;2;22;-426.0;-39.0;-110;-149;-266.0;-73.0;206.0
8.0;248.0;154;2;-394.0;-58.0;-100;63;-314.0;542.0;153.0
214.0;42.0;140;-88;-117.0;-71.0;-3;-86;-132.0;-249.0;-47.0
253.0;17.0;52;-52;-77.0;30.0;-42;-87;-139.0;11.0;-75.0
303.0;-128.0;-189;-49;-26.0;-223.0;-22;-152;-28.0;191.0;-124.0
283.0;-116.0;-5;20;-34.0;-358.0;-89;-150;-31.0;271.0;-107.0
97.0;-246.0;135;26;-352.0;-59.0;-96;116;-58.0;-366.0;-51.0
224.0;-44.0;-10;46;-151.0;-119.0;-98;-190;26.0;142.0;-36.0
271.0;-107.0;-143;90;-92.0;-81.0;112;-170;-31.0;123.0;-85.0
275.0;-110.0;-108;-7;-83.0;-79.0;-116;-184;-43.0;206.0;-91.0
125.0;-101.0;1;29;-229.0;-162.0;-91;-193;-60.0;94.0;7.0
70.0;-167.0;-4;15;-386.0;-106.0;-83;192;-142.0;-175.0;15.0
-5.0;-126.0;-5;17;-482.0;30.0;-83;-142;-103.0;158.0;40.0
34.0;97.0;-29;-111;-269.0;-118.0;37;-74;-211.0;102.0;112.0
37.0;95.0;-24;-85;-269.0;36.0;12;-74;-209.0;293.0;105.0
-61.0;102.0;-8;28;-380.0;-66.0;-96;-77;-166.0;78.0;162.0
-76.0;172.0;-11;-19;-403.0;207.0;-60;-58;-250.0;411.0;179.0
-84.0;177.0;-23;-90;-430.0;-59.0;17;-123;-268.0;184.0;211.0
-100.0;212.0;-68;22;-459.0;-384.0;-94;-122;-284.0;-192.0;206.0
-96.0;201.0;-198;24;-458.0;-370.0;-95;-122;-267.0;-283.0;196.0
189.0;-149.0;44;14;-62.0;54.0;-73;-54;-52.0;328.0;-62.0
153.0;-116.0;-3;25;-82.0;95.0;-81;-56;-55.0;558.0;-33.0
81.0;-93.0;13;40;-193.0;-112.0;-86;-56;-42.0;-421.0;-2.0
73.0;-114.0;19;44;-207.0;-20.0;-84;-57;2.0;-391.0;2.0
18.0;41.0;-94;-155;-269.0;-12.0;95;7;-127.0;341.0;143.0
37.0;34.0;-191;-157;-248.0;-46.0;97;8;-140.0;366.0;132.0
23.0;50.0;13;28;-245.0;-548.0;-89;10;-141.0;-229.0;142.0
39.0;-40.0;22;37;-254.0;-138.0;-86;-117;-102.0;347.0;30.0
-25.0;124.0;15;19;-302.0;-104.0;-75;-99;-140.0;23.0;138.0
-129.0;-2.0;11;17;-427.0;-140.0;-83;46;-228.0;-312.0;213.0
-130.0;54.0;10;18;-429.0;-72.0;-83;-30;-122.0;-149.0;205.0
-90.0;108.0;10;18;-375.0;64.0;-83;-5;-130.0;-151.0;196.0
18.0;41.0;1;17;-268.0;60.0;-79;6;-68.0;280.0;146.0
-36.0;67.0;-29;-57;-311.0;-25.0;-10;-70;-186.0;380.0;147.0
-160.0;133.0;2;21;-432.0;-110.0;-110;-149;-267.0;-42.0;222.0
-159.0;135.0;2;21;-429.0;-60.0;-110;-149;-262.0;-27.0;224.0
-141.0;107.0;3;22;-419.0;-11.0;-110;-149;-237.0;336.0;204.0
-104.0;74.0;3;22;-382.0;-79.0;-110;-155;-216.0;-47.0;128.0
-171.0;-4.0;-7;16;-581.0;-169.0;-99;-162;-142.0;-527.0;267.0
-140.0;93.0;3;26;-420.0;93.0;-113;-155;-250.0;-328.0;155.0
405.0;-191.0;-39;-35;189.0;14.0;-49;-64;-81.0;519.0;-175.0
164.0;-21.0;-182;-32;-143.0;-18.0;-43;-52;-148.0;116.0;-4.0
63.0;-26.0;-2;44;-248.0;-147.0;-91;-59;-83.0;271.0;57.0
-181.0;107.0;3;27;-478.0;-135.0;-114;-158;-294.0;-85.0;196.0
-503.0;292.0;5;22;-665.0;-161.0;-45;-24;-575.0;-658.0;470.0
-362.0;301.0;3;17;-619.0;-62.0;-112;-114;-340.0;-106.0;415.0
-329.0;309.0;8;17;-591.0;-135.0;-97;-144;-333.0;395.0;312.0
-124.0;117.0;-4;16;-446.0;-257.0;-136;-115;-304.0;211.0;235.0
-109.0;111.0;-4;17;-435.0;-90.0;-173;-115;-290.0;87.0;230.0
-110.0;112.0;-3;17;-438.0;-59.0;-173;-116;-312.0;-4.0;232.0
199.0;-69.0;-26;5;-160.0;-153.0;-160;-141;12.0;305.0;-45.0
-116.0;115.0;-3;17;-447.0;-38.0;-173;-115;-281.0;-194.0;231.0
366.0;-120.0;-49;-16;38.0;-101.0;-132;1;-120.0;-554.0;-231.0
383.0;-137.0;-28;-45;63.0;-111.0;-101;1;-137.0;-439.0;-248.0
410.0;-178.0;7;-39;108.0;-17.0;-115;1;-132.0;-125.0;-280.0
-138.0;105.0;-3;17;-448.0;-7.0;-173;-115;-247.0;78.0;220.0
-153.0;107.0;-3;17;-469.0;-106.0;-173;-115;-260.0;-397.0;245.0
-154.0;122.0;-3;16;-465.0;7.0;-174;-115;-242.0;498.0;251.0
-113.0;87.0;-3;16;-428.0;-83.0;-173;-115;-230.0;-59.0;194.0
-115.0;80.0;-3;16;-436.0;41.0;-173;-115;-221.0;167.0;194.0
-131.0;112.0;-3;15;-447.0;-69.0;-174;-115;-232.0;-2.0;223.0
-167.0;155.0;-3;16;-482.0;-57.0;-174;-115;-223.0;-534.0;260.0
-191.0;179.0;-3;16;-513.0;-72.0;-174;-115;-262.0;305.0;283.0
-154.0;171.0;-3;16;-496.0;-38.0;-174;-116;-338.0;-18.0;247.0
-205.0;204.0;-3;16;-544.0;-57.0;-175;-116;-342.0;-96.0;283.0
-184.0;179.0;-3;16;-563.0;-10.0;-175;-116;-609.0;-5.0;277.0
-182.0;179.0;-3;16;-561.0;-11.0;-175;-116;-610.0;70.0;276.0
-186.0;180.0;-3;16;-563.0;1.0;-175;-116;-582.0;15.0;278.0
-184.0;158.0;-3;16;-564.0;-58.0;-175;-116;-470.0;-44.0;262.0
-182.0;167.0;-3;17;-557.0;-41.0;-180;-116;-421.0;112.0;261.0
-251.0;229.0;-3;18;-593.0;-18.0;213;-116;-383.0;197.0;328.0
-249.0;213.0;-3;21;-596.0;-117.0;169;-116;-363.0;32.0;314.0
-180.0;164.0;-3;18;-564.0;-50.0;162;-117;-389.0;56.0;281.0
-171.0;165.0;-3;17;-552.0;-68.0;162;-116;-400.0;-176.0;290.0
-196.0;202.0;-3;18;-562.0;-86.0;162;-116;-372.0;-98.0;328.0
-222.0;221.0;-4;18;-576.0;-57.0;162;-116;-363.0;28.0;342.0
-234.0;227.0;-5;18;-579.0;3.0;162;-116;-379.0;277.0;340.0
-165.0;169.0;-6;16;-510.0;-123.0;163;-117;-374.0;-8.0;277.0
-99.0;107.0;-13;25;-463.0;30.0;142;-117;-241.0;92.0;236.0
-189.0;92.0;3;-2;185.0;-150.0;-99;-79;204.0;-344.0;10.0
-317.0;196.0;0;2;56.0;-79.0;-96;-140;121.0;-179.0;69.0
-362.0;211.0;-9;-8;-12.0;-227.0;-77;-140;133.0;-306.0;121.0
-409.0;267.0;79;-2;-107.0;-90.0;-109;-143;119.0;-170.0;193.0
-408.0;305.0;130;3;-91.0;-111.0;-134;-145;116.0;140.0;198.0
-418.0;344.0;153;7;-75.0;-75.0;-137;-143;120.0;-94.0;218.0
-44.0;43.0;-12;24;-401.0;98.0;139;-124;-255.0;363.0;144.0
-80.0;26.0;-14;27;-454.0;-155.0;138;148;-317.0;-36.0;177.0
-89.0;61.0;-8;37;-447.0;-203.0;135;149;-312.0;-353.0;190.0
-52.0;103.0;2;35;-398.0;-254.0;127;149;-296.0;285.0;182.0
-577.0;413.0;139;8;-287.0;-8.0;-137;96;105.0;269.0;317.0
-30.0;122.0;-19;157;-407.0;-86.0;7;149;-270.0;205.0;153.0
-4.0;98.0;-32;45;-397.0;-130.0;110;149;-248.0;284.0;128.0
364.0;-158.0;-1;16;483.0;-426.0;138;-47;407.0;-26.0;-376.0
530.0;-454.0;-152;-34;243.0;-168.0;-100;-122;132.0;-149.0;-377.0
518.0;-413.0;-151;-29;245.0;58.0;-97;-121;156.0;213.0;-347.0
512.0;-391.0;-161;-23;244.0;115.0;-96;-120;197.0;158.0;-331.0
223.0;-60.0;-8;15;-271.0;222.0;-106;-68;-492.0;-307.0;66.0
240.0;-167.0;-9;27;-173.0;-108.0;-93;-66;75.0;311.0;54.0
252.0;-189.0;-10;21;-153.0;-167.0;-89;-65;76.0;219.0;36.0
266.0;-208.0;-10;15;-138.0;-167.0;-83;-65;72.0;59.0;15.0
-150.0;306.0;14;13;-507.0;47.0;-28;-8;-231.0;-318.0;313.0
-646.0;180.0;-3;16;-648.0;63.0;-110;-78;-377.0;81.0;193.0
-525.0;-48.0;-4;18;-809.0;347.0;-113;-75;-55.0;-60.0;128.0
-343.0;396.0;-7;47;-676.0;-68.0;151;-61;-277.0;330.0;410.0
459.0;-1.0;-2;21;709.0;-128.0;-156;-74;85.0;-390.0;-169.0
287.0;34.0;-23;24;680.0;4.0;154;-78;492.0;120.0;-173.0
270.0;49.0;-28;18;648.0;-279.0;149;-79;444.0;274.0;-175.0
-314.0;185.0;-30;16;-24.0;-93.0;146;-171;66.0;718.0;88.0
607.0;-180.0;-2;21;704.0;156.0;-102;-71;356.0;-15.0;-431.0
609.0;-180.0;-2;21;704.0;149.0;-102;-71;364.0;40.0;-433.0
22.0;119.0;-28;14;381.0;49.0;147;-88;249.0;872.0;-64.0
11.0;325.0;-53;-1;240.0;-651.0;114;-158;509.0;-828.0;-67.0
125.0;47.0;-167;12;727.0;-47.0;-173;-166;378.0;259.0;-122.0
97.0;79.0;-167;12;703.0;-97.0;-172;-166;426.0;156.0;-108.0
8.0;202.0;-165;14;550.0;-56.0;-173;-166;381.0;-310.0;-14.0
8.0;196.0;-165;14;552.0;-77.0;-173;-166;374.0;-506.0;-21.0
107.0;-23.0;-164;13;664.0;-162.0;-173;-125;208.0;529.0;-230.0
482.0;-101.0;-2;20;744.0;-11.0;-155;-75;414.0;3.0;-345.0
515.0;-131.0;-2;20;752.0;-36.0;-155;-75;387.0;33.0;-348.0
447.0;-102.0;-5;24;570.0;-611.0;-179;-124;260.0;207.0;-300.0
422.0;-138.0;-5;24;640.0;-554.0;-179;-124;249.0;170.0;-300.0
395.0;-318.0;8;39;663.0;-78.0;204;-19;259.0;615.0;-385.0
255.0;-185.0;-5;25;593.0;-449.0;166;-124;208.0;37.0;-402.0
255.0;-185.0;-5;25;592.0;-460.0;166;-124;227.0;21.0;-404.0
255.0;-186.0;-5;25;593.0;-457.0;166;-124;227.0;-18.0;-405.0
266.0;-192.0;-5;25;597.0;-477.0;166;-124;250.0;-2.0;-407.0
267.0;-188.0;-5;25;595.0;-499.0;166;-124;292.0;66.0;-406.0
272.0;-179.0;-5;26;593.0;-497.0;166;-124;287.0;88.0;-399.0
262.0;-171.0;-5;26;583.0;-479.0;165;-124;285.0;54.0;-399.0
237.0;-208.0;-5;26;611.0;-517.0;165;-125;259.0;17.0;-426.0
253.0;-212.0;-5;26;614.0;-467.0;166;-125;284.0;-8.0;-426.0
253.0;-206.0;-5;26;610.0;-488.0;165;-124;279.0;28.0;-426.0
254.0;-172.0;-5;27;590.0;-532.0;165;-125;263.0;-168.0;-417.0
300.0;-163.0;-5;28;618.0;-436.0;165;-125;278.0;-75.0;-385.0
532.0;-175.0;-5;30;688.0;-338.0;163;-124;305.0;149.0;-292.0
529.0;-151.0;-2;20;741.0;-57.0;-155;-75;307.0;8.0;-338.0
698.0;30.0;-1;17;519.0;389.0;-101;-75;352.0;-180.0;-299.0
703.0;112.0;-2;21;499.0;271.0;-102;-71;358.0;123.0;-275.0
699.0;115.0;-2;21;498.0;351.0;-102;-71;350.0;9.0;-275.0
692.0;-120.0;-2;21;600.0;99.0;-102;-71;344.0;87.0;-367.0
697.0;-129.0;-2;21;634.0;113.0;-102;-71;338.0;-26.0;-373.0
536.0;-174.0;-2;20;732.0;-33.0;-155;-74;258.0;113.0;-337.0
529.0;-175.0;-2;20;730.0;-34.0;-155;-74;253.0;29.0;-337.0
530.0;-177.0;-2;20;730.0;-18.0;-155;-74;250.0;72.0;-337.0
534.0;-181.0;-2;20;730.0;-31.0;-155;-75;248.0;24.0;-338.0
367.0;-163.0;-2;16;491.0;-384.0;138;-47;423.0;-268.0;-371.0
364.0;-160.0;-2;16;489.0;-409.0;138;-46;417.0;-191.0;-371.0
535.0;-181.0;-2;20;729.0;-39.0;-155;-75;247.0;7.0;-337.0
395.0;-201.0;-1;20;457.0;-510.0;140;-48;399.0;220.0;-457.0
451.0;-269.0;-4;31;525.0;-342.0;-87;-48;453.0;221.0;-538.0
536.0;-182.0;-2;20;727.0;-43.0;-155;-74;248.0;2.0;-337.0
535.0;-182.0;-2;20;726.0;-66.0;-155;-75;261.0;19.0;-337.0
532.0;-183.0;-2;20;723.0;-104.0;-155;-74;293.0;34.0;-340.0
588.0;-169.0;-2;21;712.0;161.0;-103;-71;436.0;51.0;-420.0
494.0;-191.0;-2;20;698.0;-179.0;-154;-74;392.0;17.0;-352.0
268.0;82.0;-173;34;494.0;-552.0;44;-175;231.0;317.0;-116.0
269.0;74.0;-173;34;518.0;-630.0;44;-175;212.0;340.0;-100.0
188.0;156.0;-171;37;605.0;-397.0;41;-176;205.0;427.0;23.0
-405.0;399.0;-169;23;89.0;-131.0;42;-160;-24.0;530.0;199.0
474.0;-196.0;-2;20;697.0;-116.0;-154;-74;437.0;-7.0;-346.0
489.0;-185.0;-2;20;720.0;-18.0;-155;-74;355.0;-154.0;-349.0
495.0;-168.0;-2;20;736.0;10.0;-155;-74;365.0;34.0;-341.0
580.0;-196.0;-2;21;702.0;177.0;-103;-71;436.0;-47.0;-420.0
-489.0;386.0;21;28;-711.0;-73.0;115;14;-248.0;182.0;497.0
583.0;-177.0;-2;21;688.0;119.0;-102;-71;402.0;162.0;-449.0
-418.0;334.0;21;28;-679.0;-159.0;115;14;-246.0;348.0;470.0
-62.0;14.0;16;28;-401.0;-398.0;100;-24;-141.0;742.0;246.0
74.0;448.0;-20;29;-376.0;-279.0;-23;-150;166.0;-397.0;414.0
470.0;-550.0;-121;31;326.0;-462.0;112;-169;118.0;-4.0;-329.0
583.0;-174.0;-2;21;691.0;127.0;-102;-71;379.0;10.0;-443.0
503.0;-162.0;-2;20;744.0;9.0;-155;-74;366.0;6.0;-342.0
-612.0;59.0;-70;-10;-754.0;162.0;-156;-59;167.0;-14.0;23.0
-578.0;411.0;139;7;-304.0;-9.0;-137;89;131.0;267.0;335.0
-587.0;541.0;26;17;-406.0;-112.0;-68;-34;481.0;490.0;625.0
-603.0;58.0;-85;-5;-743.0;123.0;-154;-50;54.0;-39.0;24.0
503.0;-172.0;-2;20;751.0;-7.0;-155;-74;384.0;54.0;-344.0
-600.0;59.0;-86;-4;-741.0;46.0;-154;-51;58.0;9.0;24.0
-483.0;233.0;-165;15;-571.0;-769.0;-151;-131;-737.0;320.0;401.0
503.0;-178.0;-2;20;750.0;-22.0;-155;-74;399.0;52.0;-342.0
597.0;-179.0;-2;21;699.0;139.0;-103;-71;219.0;33.0;-428.0
599.0;-176.0;-2;21;700.0;159.0;-103;-71;235.0;59.0;-427.0
599.0;-176.0;-2;21;700.0;156.0;-103;-71;237.0;6.0;-427.0
567.0;-202.0;-2;21;667.0;130.0;-102;-71;444.0;11.0;-444.0
498.0;-187.0;-2;20;752.0;9.0;-155;-74;414.0;54.0;-339.0
494.0;-194.0;-2;20;755.0;-129.0;-155;-74;421.0;27.0;-339.0
491.0;-173.0;-2;21;739.0;249.0;-155;-74;388.0;22.0;-347.0
491.0;-125.0;-2;20;760.0;12.0;-154;-74;403.0;-103.0;-345.0
517.0;-87.0;-2;20;713.0;-117.0;-154;-74;240.0;42.0;-392.0
552.0;-120.0;-2;20;659.0;-216.0;-154;-74;175.0;198.0;-421.0
451.0;-87.0;-2;20;653.0;-329.0;-155;-75;481.0;93.0;-325.0
567.0;-202.0;-2;21;665.0;141.0;-102;-71;441.0;-43.0;-444.0
575.0;-172.0;-2;21;688.0;121.0;-102;-71;326.0;93.0;-441.0
598.0;-247.0;-2;20;619.0;164.0;-155;-75;221.0;116.0;-393.0
577.0;-170.0;-2;21;691.0;126.0;-103;-71;305.0;-6.0;-443.0
601.0;-237.0;-2;19;622.0;107.0;-154;-74;216.0;156.0;-396.0
601.0;-137.0;-2;19;668.0;164.0;-154;-75;59.0;59.0;-426.0
639.0;-447.0;108;-14;397.0;-58.0;220;56;200.0;149.0;-471.0
670.0;-556.0;67;33;544.0;-146.0;-140;-47;323.0;484.0;-525.0
582.0;-163.0;-2;21;706.0;152.0;-103;-71;432.0;32.0;-439.0
766.0;-643.0;132;14;315.0;-282.0;-94;22;-130.0;876.0;-519.0
614.0;-123.0;-2;19;661.0;196.0;-154;-75;70.0;119.0;-432.0
7.0;105.0;10;13;-361.0;14.0;-121;-145;-132.0;-705.0;137.0
-402.0;467.0;137;29;-100.0;31.0;24;62;-400.0;160.0;549.0
-393.0;321.0;-11;24;-689.0;7.0;-135;-68;-447.0;139.0;399.0
-612.0;-147.0;-19;0;-628.0;-282.0;-148;-119;-28.0;-146.0;29.0
-608.0;-187.0;-18;0;-595.0;-412.0;-147;-122;-37.0;-271.0;89.0
-596.0;-170.0;-15;2;-658.0;108.0;-145;-125;-49.0;414.0;180.0
-561.0;-116.0;-11;1;-679.0;217.0;-145;-127;-75.0;313.0;234.0
-227.0;555.0;81;19;202.0;-466.0;71;54;119.0;178.0;123.0
249.0;-50.0;-158;17;-20.0;71.0;-33;-172;0.0;-1194.0;-82.0
-267.0;284.0;177;-25;-555.0;5.0;-18;142;-361.0;-383.0;398.0
-579.0;592.0;7;15;-265.0;-124.0;67;151;-70.0;-100.0;413.0
-287.0;191.0;144;-4;-830.0;-206.0;187;-128;-135.0;123.0;293.0
-705.0;578.0;8;19;-471.0;-576.0;-88;-16;-596.0;874.0;603.0
-378.0;191.0;42;8;-814.0;250.0;164;-113;-101.0;291.0;188.0
51.0;616.0;-12;-97;-768.0;24.0;-5;-56;-153.0;-9.0;134.0
-400.0;236.0;50;8;-801.0;223.0;165;-113;-119.0;233.0;201.0
-415.0;267.0;69;6;-784.0;296.0;164;-111;-113.0;120.0;206.0
-418.0;275.0;72;6;-780.0;261.0;164;-112;-116.0;86.0;207.0
697.0;-140.0;-1;18;664.0;-17.0;-103;-75;424.0;-95.0;-319.0
-208.0;564.0;27;17;-603.0;-115.0;-68;6;-68.0;-215.0;443.0
-252.0;610.0;26;17;-582.0;-166.0;-68;-38;-106.0;-11.0;495.0
-236.0;602.0;26;17;-576.0;-179.0;-68;-36;-102.0;1.0;485.0
-231.0;604.0;26;17;-587.0;-185.0;-68;-33;-103.0;64.0;485.0
-227.0;603.0;26;17;-596.0;-136.0;-68;-33;-96.0;78.0;480.0
-227.0;601.0;26;17;-599.0;-199.0;-68;-30;-90.0;77.0;479.0
-253.0;604.0;26;17;-599.0;-185.0;-68;-24;-85.0;-27.0;499.0
583.0;-801.0;90;19;-108.0;-505.0;-98;24;210.0;-92.0;-553.0
736.0;-188.0;-1;18;661.0;125.0;-103;-75;368.0;-10.0;-328.0
732.0;-187.0;-1;18;670.0;0.0;-103;-75;375.0;-92.0;-316.0
