Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
307.0;213.0;621.0;175.0;-881.0;-720.0;-51.0;302.0;777.0;-288.0;407.0
115.0;93.0;943.0;1016.0;-331.0;-194.0;-136.0;986.0;276.0;-944.0;320.0
127.0;113.0;968.0;1035.0;-327.0;-171.0;-173.0;975.0;199.0;-954.0;305.0
105.0;98.0;949.0;1017.0;-329.0;-192.0;-163.0;974.0;239.0;-946.0;317.0
132.0;90.0;950.0;1037.0;-331.0;-202.0;-174.0;979.0;270.0;-940.0;319.0
104.0;101.0;943.0;994.0;-339.0;-196.0;-181.0;987.0;229.0;-943.0;314.0
110.0;94.0;974.0;1013.0;-325.0;-193.0;-175.0;953.0;282.0;-944.0;323.0
101.0;90.0;942.0;1034.0;-339.0;-173.0;-160.0;976.0;308.0;-940.0;317.0
106.0;90.0;961.0;1022.0;-341.0;-195.0;-180.0;960.0;272.0;-937.0;328.0
110.0;82.0;965.0;1006.0;-343.0;-194.0;-133.0;988.0;276.0;-938.0;327.0
113.0;99.0;944.0;1007.0;-333.0;-201.0;-161.0;979.0;210.0;-941.0;328.0
124.0;84.0;935.0;1024.0;-343.0;-187.0;-163.0;955.0;332.0;-938.0;337.0
225.0;159.0;1107.0;1187.0;-473.0;-352.0;-206.0;1070.0;405.0;-893.0;311.0
105.0;81.0;970.0;1015.0;-340.0;-195.0;-155.0;976.0;243.0;-942.0;314.0
-54.0;31.0;932.0;1044.0;-266.0;-190.0;-186.0;954.0;215.0;-989.0;210.0
113.0;75.0;944.0;1006.0;-341.0;-194.0;-143.0;993.0;324.0;-938.0;321.0
114.0;79.0;958.0;1025.0;-339.0;-198.0;-162.0;975.0;281.0;-940.0;303.0
95.0;75.0;936.0;1023.0;-337.0;-192.0;-156.0;979.0;277.0;-935.0;327.0
113.0;76.0;940.0;1026.0;-344.0;-200.0;-151.0;989.0;236.0;-939.0;318.0
102.0;82.0;942.0;1019.0;-338.0;-203.0;-164.0;975.0;259.0;-932.0;324.0
100.0;84.0;961.0;1018.0;-327.0;-214.0;-151.0;974.0;233.0;-942.0;328.0
108.0;72.0;965.0;995.0;-324.0;-203.0;-137.0;953.0;302.0;-935.0;329.0
123.0;65.0;974.0;1045.0;-335.0;-184.0;-175.0;1002.0;249.0;-928.0;315.0
94.0;100.0;940.0;996.0;-335.0;-207.0;-151.0;964.0;260.0;-945.0;321.0
133.0;90.0;944.0;1025.0;-305.0;-189.0;-153.0;947.0;290.0;-945.0;320.0
93.0;82.0;965.0;1011.0;-381.0;-214.0;-152.0;980.0;238.0;-955.0;319.0
139.0;-29.0;1061.0;1128.0;-439.0;-249.0;-173.0;1084.0;324.0;-763.0;394.0
-110.0;5.0;345.0;27.0;-832.0;-974.0;147.0;-1.0;768.0;-125.0;230.0
11.0;-61.0;933.0;1022.0;-411.0;-204.0;-20.0;964.0;300.0;-905.0;342.0
164.0;165.0;945.0;735.0;-600.0;-214.0;-138.0;936.0;598.0;-1006.0;471.0
129.0;108.0;944.0;1045.0;-320.0;-213.0;-109.0;987.0;344.0;-951.0;359.0
172.0;16.0;887.0;994.0;-432.0;-120.0;-143.0;951.0;243.0;-912.0;323.0
-49.0;-71.0;946.0;987.0;-430.0;-248.0;-40.0;938.0;315.0;-874.0;298.0
354.0;-20.0;691.0;715.0;-560.0;-256.0;302.0;705.0;644.0;-668.0;800.0
142.0;5.0;959.0;1034.0;-358.0;-191.0;-114.0;984.0;286.0;-912.0;352.0
83.0;22.0;955.0;1053.0;-306.0;-273.0;-112.0;1006.0;405.0;-915.0;353.0
96.0;89.0;933.0;1002.0;-321.0;-165.0;-89.0;953.0;249.0;-940.0;330.0
-25.0;-49.0;950.0;983.0;-415.0;-238.0;-39.0;952.0;306.0;-906.0;297.0
86.0;4.0;977.0;1063.0;-412.0;-225.0;-122.0;979.0;251.0;-907.0;384.0
141.0;322.0;1168.0;1402.0;-273.0;-160.0;-304.0;1216.0;338.0;-1143.0;335.0
-46.0;-57.0;956.0;999.0;-418.0;-238.0;-56.0;944.0;364.0;-922.0;286.0
87.0;-19.0;944.0;1021.0;-400.0;-245.0;-62.0;952.0;258.0;-880.0;399.0
114.0;90.0;957.0;1020.0;-358.0;-176.0;-163.0;970.0;263.0;-934.0;307.0
83.0;33.0;943.0;987.0;-372.0;-184.0;-129.0;938.0;288.0;-928.0;296.0
140.0;91.0;935.0;999.0;-354.0;-188.0;-174.0;959.0;271.0;-941.0;324.0
106.0;103.0;934.0;1016.0;-331.0;-205.0;-143.0;952.0;288.0;-948.0;347.0
269.0;89.0;758.0;901.0;-308.0;-1.0;-100.0;862.0;200.0;-849.0;354.0
625.0;136.0;1041.0;1180.0;-444.0;-156.0;-251.0;1158.0;562.0;-606.0;480.0
185.0;-28.0;802.0;1064.0;-340.0;-132.0;-85.0;839.0;186.0;-806.0;434.0
124.0;64.0;952.0;1030.0;-375.0;-187.0;-142.0;984.0;267.0;-910.0;366.0
382.0;-99.0;721.0;740.0;-375.0;-49.0;106.0;843.0;385.0;-785.0;647.0
132.0;30.0;961.0;1055.0;-405.0;-180.0;-134.0;980.0;250.0;-900.0;352.0
102.0;81.0;921.0;1016.0;-371.0;-228.0;-92.0;973.0;275.0;-926.0;344.0
122.0;78.0;938.0;1023.0;-362.0;-182.0;-112.0;978.0;316.0;-937.0;366.0
99.0;19.0;971.0;1006.0;-357.0;-155.0;-95.0;974.0;270.0;-923.0;291.0
97.0;423.0;853.0;939.0;-357.0;-289.0;-99.0;844.0;304.0;-936.0;295.0
178.0;39.0;961.0;778.0;-642.0;-556.0;-111.0;799.0;709.0;-940.0;379.0
87.0;26.0;961.0;1020.0;-362.0;-175.0;-122.0;961.0;335.0;-928.0;308.0
110.0;6.0;940.0;1013.0;-376.0;-162.0;-91.0;958.0;301.0;-930.0;310.0
142.0;-15.0;952.0;961.0;-372.0;-124.0;-68.0;1019.0;379.0;-917.0;353.0
43.0;236.0;763.0;451.0;-599.0;-785.0;-152.0;410.0;473.0;-557.0;82.0
103.0;102.0;926.0;1031.0;-339.0;-192.0;-114.0;954.0;240.0;-950.0;332.0
155.0;103.0;810.0;710.0;-860.0;-619.0;-38.0;725.0;683.0;-867.0;290.0
132.0;44.0;976.0;1063.0;-332.0;-183.0;-122.0;1016.0;258.0;-956.0;360.0
-13.0;-278.0;200.0;342.0;-742.0;-527.0;448.0;218.0;638.0;-273.0;506.0
281.0;-202.0;736.0;854.0;-516.0;-28.0;-66.0;848.0;214.0;-535.0;412.0
131.0;65.0;932.0;1003.0;-364.0;-184.0;-144.0;964.0;266.0;-939.0;340.0
-81.0;-111.0;926.0;966.0;-465.0;-284.0;-13.0;944.0;359.0;-911.0;300.0
125.0;75.0;934.0;1025.0;-361.0;-202.0;-131.0;971.0;302.0;-930.0;360.0
331.0;319.0;989.0;1080.0;-381.0;-179.0;-286.0;1003.0;321.0;-942.0;324.0
108.0;71.0;924.0;998.0;-355.0;-202.0;-95.0;959.0;263.0;-924.0;340.0
123.0;77.0;930.0;1012.0;-355.0;-193.0;-122.0;953.0;304.0;-931.0;332.0
120.0;65.0;932.0;1037.0;-362.0;-194.0;-96.0;965.0;280.0;-922.0;360.0
239.0;-172.0;804.0;909.0;-364.0;-128.0;-64.0;941.0;438.0;-665.0;547.0
112.0;64.0;932.0;1032.0;-371.0;-213.0;-102.0;984.0;257.0;-928.0;350.0
-11.0;201.0;542.0;633.0;-286.0;-189.0;-105.0;536.0;204.0;-544.0;175.0
484.0;162.0;667.0;776.0;-637.0;-9.0;67.0;811.0;470.0;-701.0;699.0
117.0;82.0;939.0;1017.0;-354.0;-203.0;-120.0;998.0;225.0;-937.0;343.0
95.0;61.0;948.0;1030.0;-382.0;-213.0;-142.0;973.0;312.0;-923.0;314.0
-9.0;-50.0;957.0;1001.0;-400.0;-239.0;-78.0;952.0;380.0;-915.0;287.0
-18.0;-53.0;942.0;1007.0;-395.0;-211.0;-73.0;957.0;310.0;-925.0;302.0
137.0;356.0;745.0;550.0;-779.0;-669.0;-276.0;561.0;640.0;-621.0;240.0
86.0;68.0;932.0;1014.0;-370.0;-217.0;-102.0;972.0;257.0;-921.0;354.0
190.0;420.0;782.0;477.0;-735.0;-697.0;-142.0;537.0;800.0;-639.0;335.0
16.0;-44.0;938.0;1000.0;-407.0;-198.0;-56.0;970.0;334.0;-930.0;294.0
105.0;90.0;661.0;732.0;-733.0;-104.0;-96.0;717.0;258.0;-1035.0;277.0
69.0;141.0;535.0;650.0;-556.0;-96.0;-25.0;590.0;177.0;-832.0;231.0
141.0;341.0;725.0;540.0;-786.0;-653.0;-273.0;571.0;653.0;-609.0;260.0
1.0;-48.0;928.0;1000.0;-376.0;-201.0;-40.0;940.0;290.0;-903.0;312.0
88.0;44.0;947.0;1024.0;-357.0;-242.0;-80.0;985.0;349.0;-909.0;358.0
93.0;95.0;949.0;1030.0;-314.0;-215.0;-162.0;961.0;324.0;-941.0;339.0
27.0;-25.0;972.0;1049.0;-306.0;-281.0;-140.0;975.0;340.0;-823.0;301.0
18.0;-49.0;933.0;1018.0;-290.0;-252.0;-131.0;930.0;317.0;-846.0;301.0
365.0;354.0;676.0;318.0;-799.0;-610.0;39.0;383.0;621.0;-491.0;330.0
395.0;373.0;696.0;332.0;-801.0;-653.0;-56.0;372.0;652.0;-486.0;350.0
199.0;285.0;662.0;213.0;-827.0;-768.0;-54.0;314.0;622.0;-362.0;233.0
29.0;-33.0;961.0;984.0;-389.0;-182.0;-62.0;952.0;295.0;-918.0;294.0
-136.0;26.0;552.0;125.0;-448.0;-873.0;-27.0;155.0;274.0;-333.0;-124.0
57.0;-48.0;951.0;1012.0;-407.0;-198.0;-71.0;969.0;339.0;-900.0;342.0
51.0;-50.0;964.0;999.0;-401.0;-214.0;-61.0;949.0;341.0;-921.0;348.0
162.0;563.0;394.0;434.0;-598.0;-555.0;202.0;366.0;606.0;-1254.0;430.0
-6.0;-101.0;916.0;1006.0;-419.0;-242.0;-14.0;948.0;310.0;-885.0;339.0
221.0;174.0;920.0;1055.0;-372.0;-248.0;-80.0;969.0;359.0;-937.0;550.0
659.0;388.0;922.0;1005.0;83.0;295.0;-292.0;1051.0;-32.0;-938.0;378.0
237.0;87.0;1200.0;1304.0;-275.0;-286.0;-243.0;1162.0;200.0;-741.0;407.0
246.0;109.0;963.0;1025.0;-350.0;-163.0;-128.0;990.0;324.0;-887.0;434.0
230.0;92.0;943.0;1063.0;-395.0;-165.0;-85.0;986.0;402.0;-890.0;463.0
301.0;-2.0;1244.0;1206.0;-476.0;-293.0;-216.0;1230.0;354.0;-820.0;458.0
304.0;93.0;876.0;991.0;-372.0;-115.0;-90.0;950.0;336.0;-912.0;419.0
62.0;100.0;936.0;1010.0;-355.0;-408.0;-144.0;832.0;168.0;-584.0;272.0
160.0;130.0;942.0;1031.0;-346.0;-201.0;-165.0;988.0;344.0;-926.0;360.0
162.0;126.0;942.0;1043.0;-339.0;-201.0;-165.0;970.0;311.0;-922.0;356.0
279.0;220.0;753.0;803.0;-439.0;-118.0;-91.0;752.0;393.0;-1090.0;373.0
-30.0;-109.0;949.0;1014.0;-422.0;-252.0;-10.0;909.0;344.0;-899.0;330.0
231.0;161.0;1009.0;1063.0;-283.0;-101.0;-269.0;1038.0;188.0;-959.0;294.0
153.0;151.0;921.0;1015.0;-359.0;-223.0;-101.0;974.0;262.0;-931.0;362.0
272.0;201.0;1132.0;1270.0;-330.0;-119.0;-343.0;1191.0;225.0;-891.0;374.0
122.0;129.0;938.0;1016.0;-406.0;-213.0;-207.0;930.0;236.0;-937.0;335.0
263.0;107.0;842.0;995.0;-266.0;-33.0;-51.0;911.0;217.0;-831.0;383.0
-20.0;-83.0;939.0;1008.0;-399.0;-235.0;8.0;920.0;317.0;-888.0;314.0
406.0;316.0;760.0;322.0;-818.0;-594.0;-106.0;495.0;710.0;-447.0;361.0
-17.0;-80.0;934.0;997.0;-415.0;-236.0;-32.0;951.0;339.0;-902.0;289.0
361.0;239.0;1046.0;1166.0;-473.0;-113.0;-181.0;1123.0;323.0;-1015.0;464.0
240.0;59.0;1119.0;1242.0;-256.0;-237.0;-163.0;1144.0;329.0;-989.0;441.0
-22.0;-85.0;943.0;1000.0;-433.0;-247.0;-27.0;916.0;321.0;-898.0;311.0
148.0;142.0;962.0;1136.0;-372.0;-621.0;-29.0;1123.0;1081.0;-910.0;508.0
186.0;141.0;943.0;1044.0;-360.0;-166.0;-156.0;962.0;299.0;-923.0;378.0
219.0;160.0;935.0;1028.0;-346.0;-179.0;-138.0;962.0;320.0;-939.0;419.0
292.0;401.0;710.0;322.0;-738.0;-574.0;-57.0;538.0;909.0;-604.0;465.0
71.0;-195.0;784.0;1016.0;-613.0;-583.0;-90.0;566.0;437.0;-670.0;241.0
153.0;-169.0;846.0;986.0;-576.0;-207.0;-29.0;916.0;314.0;-879.0;436.0
-32.0;-58.0;914.0;870.0;-367.0;-604.0;-29.0;773.0;408.0;-690.0;151.0
341.0;231.0;920.0;1019.0;-384.0;-350.0;-128.0;968.0;547.0;-1061.0;435.0
330.0;239.0;907.0;984.0;-398.0;-146.0;-130.0;970.0;407.0;-892.0;488.0
81.0;-378.0;607.0;756.0;-687.0;-640.0;398.0;583.0;706.0;-159.0;557.0
356.0;245.0;895.0;1042.0;-401.0;-165.0;-110.0;953.0;282.0;-901.0;456.0
418.0;279.0;965.0;1041.0;-264.0;-92.0;-216.0;993.0;188.0;-899.0;378.0
370.0;241.0;889.0;1016.0;-387.0;-161.0;-122.0;952.0;368.0;-893.0;464.0
398.0;262.0;950.0;1071.0;-453.0;-185.0;-163.0;1019.0;368.0;-913.0;480.0
504.0;379.0;936.0;1036.0;-345.0;-42.0;-155.0;998.0;294.0;-942.0;492.0
-11.0;-54.0;957.0;976.0;-418.0;-217.0;-52.0;949.0;313.0;-921.0;313.0
126.0;265.0;703.0;500.0;-790.0;-690.0;-257.0;546.0;704.0;-591.0;248.0
392.0;297.0;901.0;1016.0;-426.0;-195.0;-143.0;944.0;372.0;-866.0;479.0
120.0;259.0;671.0;482.0;-828.0;-725.0;-135.0;491.0;787.0;-578.0;295.0
179.0;-193.0;988.0;1206.0;-562.0;-228.0;-248.0;1075.0;345.0;-512.0;401.0
425.0;251.0;885.0;978.0;-469.0;-214.0;-115.0;951.0;512.0;-861.0;483.0
415.0;248.0;878.0;997.0;-447.0;-234.0;-97.0;947.0;391.0;-862.0;507.0
224.0;-279.0;1137.0;1247.0;-649.0;-348.0;-197.0;1198.0;367.0;-598.0;441.0
213.0;150.0;925.0;1005.0;-366.0;-202.0;-146.0;955.0;248.0;-920.0;381.0
565.0;194.0;920.0;946.0;-576.0;-136.0;-125.0;941.0;436.0;-704.0;551.0
77.0;-15.0;789.0;727.0;-915.0;-498.0;8.0;736.0;739.0;-251.0;390.0
412.0;385.0;944.0;1059.0;-346.0;-190.0;-142.0;977.0;307.0;-931.0;492.0
397.0;149.0;786.0;885.0;-326.0;-59.0;-17.0;885.0;253.0;-793.0;449.0
276.0;333.0;951.0;835.0;-463.0;-208.0;-234.0;924.0;506.0;-884.0;343.0
422.0;262.0;910.0;1026.0;-439.0;-176.0;-156.0;971.0;423.0;-831.0;493.0
448.0;207.0;955.0;888.0;-330.0;-251.0;-162.0;985.0;439.0;-867.0;521.0
31.0;149.0;1022.0;859.0;-657.0;-439.0;-65.0;926.0;468.0;-929.0;322.0
-11.0;-458.0;-182.0;579.0;-805.0;-713.0;532.0;-195.0;922.0;307.0;689.0
794.0;350.0;463.0;422.0;-524.0;-44.0;71.0;578.0;640.0;-496.0;897.0
273.0;126.0;721.0;322.0;-518.0;-239.0;72.0;716.0;608.0;-679.0;740.0
370.0;234.0;882.0;1044.0;-371.0;-365.0;-56.0;990.0;513.0;-780.0;467.0
-360.0;374.0;978.0;1118.0;-490.0;-833.0;-50.0;933.0;739.0;-993.0;313.0
197.0;107.0;1102.0;824.0;-564.0;-408.0;-218.0;976.0;540.0;-787.0;255.0
221.0;145.0;860.0;979.0;-321.0;-33.0;-56.0;986.0;409.0;-864.0;462.0
78.0;334.0;683.0;599.0;-979.0;-714.0;-64.0;481.0;642.0;-497.0;239.0
23.0;102.0;584.0;476.0;-887.0;-814.0;-119.0;276.0;720.0;-146.0;130.0
159.0;112.0;987.0;911.0;-139.0;-20.0;-198.0;1029.0;181.0;-977.0;263.0
0.0;-59.0;924.0;1014.0;-358.0;-183.0;-41.0;912.0;290.0;-896.0;322.0
19.0;-56.0;941.0;966.0;-383.0;-203.0;-19.0;939.0;272.0;-902.0;299.0
201.0;156.0;486.0;756.0;-751.0;-707.0;247.0;515.0;612.0;-776.0;349.0
7.0;-74.0;944.0;995.0;-434.0;-233.0;-41.0;954.0;371.0;-901.0;340.0
-180.0;-228.0;692.0;474.0;-684.0;-634.0;72.0;542.0;549.0;-571.0;170.0
378.0;293.0;652.0;336.0;-849.0;-501.0;114.0;560.0;817.0;-518.0;701.0
266.0;263.0;797.0;902.0;-755.0;-524.0;-127.0;780.0;760.0;-487.0;496.0
306.0;-66.0;921.0;940.0;-702.0;-101.0;-94.0;961.0;295.0;-611.0;370.0
146.0;378.0;749.0;633.0;-894.0;-737.0;-138.0;632.0;878.0;-606.0;421.0
190.0;39.0;795.0;650.0;-561.0;-652.0;-152.0;712.0;899.0;-344.0;424.0
282.0;531.0;1005.0;1079.0;-138.0;-98.0;-351.0;980.0;198.0;-1068.0;248.0
189.0;325.0;695.0;811.0;-173.0;-313.0;23.0;715.0;252.0;-923.0;407.0
144.0;398.0;746.0;810.0;-172.0;-288.0;-31.0;718.0;210.0;-1103.0;313.0
0.0;33.0;755.0;1088.0;-246.0;-341.0;-10.0;874.0;313.0;-734.0;466.0
77.0;237.0;742.0;929.0;-347.0;-263.0;-24.0;739.0;203.0;-1083.0;379.0
280.0;136.0;910.0;1043.0;-420.0;-184.0;-65.0;970.0;300.0;-891.0;433.0
492.0;745.0;917.0;646.0;-397.0;-281.0;-398.0;729.0;297.0;-981.0;138.0
456.0;37.0;773.0;814.0;-247.0;61.0;18.0;897.0;344.0;-806.0;603.0
355.0;134.0;683.0;998.0;-690.0;-438.0;173.0;807.0;628.0;-831.0;631.0
132.0;282.0;1009.0;1036.0;-272.0;-71.0;-329.0;981.0;209.0;-984.0;138.0
233.0;251.0;551.0;705.0;-378.0;-330.0;311.0;652.0;513.0;-921.0;572.0
24.0;-67.0;933.0;1002.0;-403.0;-219.0;-14.0;942.0;302.0;-900.0;344.0
-1.0;-98.0;948.0;994.0;-396.0;-252.0;9.0;967.0;386.0;-891.0;320.0
168.0;426.0;808.0;948.0;-489.0;-129.0;-258.0;810.0;107.0;-1198.0;182.0
520.0;579.0;934.0;1011.0;67.0;183.0;-392.0;999.0;-100.0;-1015.0;264.0
31.0;-57.0;952.0;1005.0;-429.0;-226.0;-33.0;947.0;343.0;-906.0;355.0
-5.0;-82.0;958.0;996.0;-432.0;-230.0;-19.0;961.0;331.0;-901.0;332.0
77.0;255.0;728.0;858.0;-314.0;-672.0;104.0;621.0;560.0;-1059.0;385.0
395.0;303.0;860.0;963.0;-507.0;-156.0;-146.0;900.0;249.0;-842.0;386.0
124.0;311.0;690.0;492.0;-815.0;-783.0;-51.0;427.0;720.0;-765.0;286.0
38.0;-200.0;666.0;624.0;-783.0;-793.0;-135.0;512.0;888.0;-514.0;395.0
9.0;-47.0;929.0;1003.0;-370.0;-181.0;-41.0;961.0;249.0;-918.0;305.0
525.0;346.0;746.0;808.0;-444.0;-120.0;12.0;828.0;432.0;-903.0;531.0
269.0;137.0;971.0;990.0;-540.0;-444.0;-214.0;895.0;590.0;-1017.0;365.0
48.0;-26.0;987.0;1087.0;-374.0;-185.0;-27.0;979.0;255.0;-913.0;340.0
105.0;101.0;954.0;1024.0;-324.0;-192.0;-154.0;990.0;254.0;-948.0;311.0
10.0;-50.0;972.0;1007.0;-365.0;-218.0;-67.0;946.0;263.0;-920.0;300.0
991.0;509.0;945.0;400.0;-477.0;-33.0;12.0;962.0;644.0;-789.0;710.0
478.0;-67.0;1429.0;1495.0;-477.0;-125.0;-508.0;1397.0;404.0;-670.0;378.0
337.0;60.0;1049.0;1173.0;-276.0;-310.0;-69.0;1058.0;416.0;-572.0;530.0
172.0;61.0;996.0;937.0;-673.0;-374.0;-318.0;850.0;292.0;-518.0;147.0
-143.0;-253.0;-50.0;-155.0;-924.0;-823.0;346.0;-120.0;965.0;262.0;570.0
439.0;392.0;745.0;693.0;-357.0;-326.0;97.0;794.0;626.0;-920.0;580.0
440.0;293.0;1204.0;1338.0;-388.0;-71.0;-240.0;1280.0;348.0;-1029.0;437.0
138.0;101.0;975.0;1011.0;-310.0;-116.0;-177.0;951.0;218.0;-954.0;270.0
394.0;175.0;1032.0;659.0;-546.0;-520.0;-345.0;752.0;423.0;-523.0;139.0
381.0;225.0;1045.0;1130.0;-394.0;-8.0;-501.0;1090.0;242.0;-867.0;278.0
203.0;231.0;527.0;158.0;-914.0;-724.0;67.0;227.0;780.0;-249.0;413.0
567.0;150.0;1116.0;1327.0;-454.0;123.0;-219.0;1219.0;286.0;-858.0;516.0
