InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
-1799;1242.0;659.0;1161.0;-383.0;-1236;3064;-1463;1226.0;-1611;1335.0;-1177.0
-779;361.0;241.0;1013.0;-99.0;-535;302;350;1259.0;369;-1179.0;273.0
-1733;266.0;-36.0;1112.0;-24.0;-1577;2226;-74;883.0;-1919;-689.0;314.0
-969;986.0;195.0;911.0;-253.0;-812;1127;-434;1024.0;-634;-183.0;95.0
-369;1476.0;521.0;1003.0;-293.0;194;2954;-548;1145.0;812;1282.0;-236.0
-539;-315.0;-355.0;1406.0;-275.0;-188;1001;347;890.0;380;1218.0;677.0
-828;-456.0;-311.0;904.0;-238.0;-229;992;656;970.0;153;74.0;582.0
-3761;-490.0;178.0;691.0;-275.0;440;4652;3436;1113.0;-2113;98.0;596.0
-794;13.0;-443.0;1585.0;-176.0;-316;418;342;888.0;113;-25.0;839.0
-819;1209.0;615.0;1067.0;-187.0;-39;62;861;1151.0;412;517.0;-909.0
-753;-305.0;-243.0;1511.0;5.0;-791;1163;-222;810.0;-288;-588.0;854.0
-817;3053.0;-200.0;-111.0;-238.0;-269;313;217;902.0;127;477.0;515.0
-782;75.0;-124.0;1205.0;-170.0;-269;358;107;842.0;111;279.0;889.0
-648;-231.0;-511.0;1485.0;-55.0;-607;389;96;754.0;54;-455.0;701.0
-600;-461.0;-376.0;1002.0;-98.0;-461;257;163;795.0;224;-48.0;685.0
-439;548.0;109.0;808.0;-49.0;-8;322;220;666.0;554;-450.0;209.0
-309;472.0;41.0;681.0;-325.0;-87;338;57;478.0;592;-320.0;303.0
-590;564.0;-53.0;714.0;-707.0;-352;322;43;1210.0;496;-197.0;-89.0
-267;843.0;-97.0;1486.0;-134.0;14;1809;0;1636.0;-528;319.0;1197.0
984;-117.0;-505.0;2254.0;-125.0;780;912;100;843.0;1200;1031.0;1333.0
-918;-333.0;-13.0;525.0;-195.0;-154;337;121;1002.0;42;-430.0;243.0
-782;18.0;132.0;394.0;99.0;-157;279;60;946.0;196;-418.0;45.0
-760;1133.0;-428.0;1275.0;-20.0;-212;452;9;1555.0;140;409.0;96.0
-762;18.0;-70.0;1329.0;-53.0;-241;452;-14;601.0;126;483.0;581.0
-751;250.0;14.0;1182.0;-64.0;-171;473;37;482.0;159;467.0;79.0
-710;632.0;-6.0;1972.0;-218.0;-191;541;-35;1575.0;384;-121.0;-290.0
-1136;226.0;-63.0;1369.0;-36.0;-190;82;182;504.0;-77;129.0;728.0
-481;-318.0;-606.0;1682.0;-72.0;-560;545;-344;676.0;352;905.0;1053.0
-765;-233.0;-374.0;621.0;-137.0;-360;385;-103;723.0;383;-181.0;561.0
-505;483.0;250.0;772.0;79.0;-101;78;70;606.0;463;-125.0;95.0
-321;139.0;133.0;550.0;-351.0;-580;459;-504;1452.0;418;-85.0;417.0
-318;627.0;-308.0;870.0;-52.0;-840;1476;-1063;1638.0;452;405.0;576.0
-542;178.0;-78.0;797.0;-477.0;4;228;122;1451.0;470;-348.0;268.0
-805;789.0;92.0;734.0;-140.0;-175;444;-184;1331.0;551;564.0;-222.0
-834;807.0;-429.0;1477.0;-132.0;-706;1863;-497;1430.0;640;612.0;1033.0
-620;95.0;54.0;210.0;-301.0;-173;512;-297;1057.0;721;-726.0;-738.0
-747;39.0;-30.0;1459.0;-124.0;38;71;77;739.0;600;-1369.0;428.0
-728;1704.0;103.0;692.0;-284.0;-815;2917;-1827;1058.0;2897;-209.0;1091.0
-1065;1239.0;286.0;1134.0;-451.0;-250;669;-150;1163.0;29;785.0;-433.0
-1180;505.0;386.0;962.0;24.0;-645;785;-36;858.0;-437;-903.0;297.0
-811;-330.0;-249.0;625.0;-235.0;-212;399;-593;924.0;424;-364.0;1166.0
-1165;842.0;132.0;880.0;-412.0;-80;634;-1033;637.0;514;233.0;121.0
1103;-174.0;-633.0;2102.0;-60.0;1738;1713;1411;773.0;2097;-178.0;757.0
-1929;396.0;87.0;897.0;-187.0;-2616;2792;-1489;894.0;-639;-491.0;488.0
-1023;711.0;250.0;1128.0;-452.0;-445;714;-835;1062.0;-93;394.0;-124.0
-1197;669.0;326.0;802.0;-395.0;-571;1034;-892;911.0;-487;262.0;182.0
-704;573.0;237.0;1281.0;-532.0;-459;542;-594;799.0;254;529.0;-92.0
-1710;537.0;156.0;921.0;-212.0;-1003;1926;-887;1160.0;-1587;244.0;210.0
-801;-268.0;-304.0;448.0;-583.0;-296;347;-204;1035.0;110;966.0;33.0
895;310.0;-97.0;1266.0;-171.0;-1766;4298;3231;519.0;-1127;92.0;682.0
-829;-73.0;-125.0;502.0;-342.0;-257;351;-108;1470.0;79;448.0;649.0
-246;763.0;152.0;901.0;-570.0;-474;-169;-540;1117.0;1026;-3.0;346.0
-382;436.0;194.0;999.0;-590.0;-279;-21;-448;907.0;818;134.0;306.0
-800;-280.0;-137.0;730.0;-496.0;-267;371;54;1544.0;111;160.0;645.0
-825;353.0;77.0;1004.0;-608.0;-592;743;-593;1209.0;-75;219.0;412.0
-798;73.0;-145.0;1009.0;-217.0;-167;349;-75;1227.0;120;-162.0;541.0
-845;-535.0;-2.0;170.0;-680.0;-289;367;-144;1021.0;46;470.0;982.0
-807;-348.0;118.0;-91.0;-553.0;-269;372;-112;1114.0;81;627.0;128.0
-335;1801.0;126.0;957.0;-220.0;-119;76;-67;810.0;596;325.0;908.0
-229;411.0;-35.0;967.0;-217.0;-489;1288;-475;1260.0;-162;608.0;467.0
-459;82.0;-234.0;1017.0;-766.0;-724;626;-770;1360.0;267;844.0;554.0
-566;1076.0;60.0;905.0;-501.0;90;-489;469;716.0;803;157.0;-26.0
-820;223.0;71.0;915.0;-544.0;-266;347;-2;865.0;72;45.0;653.0
-825;305.0;-40.0;910.0;-520.0;-247;368;12;902.0;64;172.0;168.0
-823;429.0;190.0;981.0;-446.0;-246;357;5;870.0;70;8.0;364.0
-820;424.0;150.0;958.0;-449.0;-252;363;-4;878.0;69;16.0;312.0
-829;360.0;172.0;985.0;-443.0;-248;359;7;908.0;64;48.0;369.0
-822;358.0;169.0;993.0;-422.0;-254;361;4;896.0;66;-4.0;388.0
-821;300.0;158.0;1001.0;-404.0;-249;363;6;908.0;69;21.0;393.0
-818;328.0;167.0;1001.0;-424.0;-254;363;1;906.0;70;24.0;417.0
-823;302.0;132.0;990.0;-412.0;-251;360;7;907.0;67;23.0;375.0
-820;349.0;181.0;990.0;-422.0;-255;362;2;909.0;68;27.0;373.0
-823;351.0;126.0;1004.0;-433.0;-250;365;0;907.0;66;24.0;403.0
-827;395.0;166.0;957.0;-407.0;-248;363;3;909.0;64;-26.0;384.0
-827;428.0;192.0;969.0;-399.0;-243;358;6;955.0;67;77.0;342.0
-826;372.0;125.0;1041.0;-314.0;-238;356;-3;947.0;69;132.0;416.0
-845;316.0;191.0;1009.0;-329.0;-247;342;-10;951.0;56;-43.0;430.0
-858;314.0;99.0;964.0;-209.0;-289;322;-62;1001.0;45;-72.0;426.0
-2252;-2.0;-359.0;1014.0;-88.0;1393;2736;2532;929.0;-1433;-23.0;531.0
-1025;814.0;210.0;1166.0;-707.0;-404;998;-514;824.0;-452;1183.0;12.0
-1049;1240.0;331.0;927.0;-562.0;-345;982;-547;1297.0;-339;418.0;-50.0
-1715;580.0;639.0;189.0;-388.0;-739;1450;-441;1093.0;-1312;1300.0;463.0
557;-516.0;-945.0;2350.0;-61.0;1401;3083;1325;625.0;2017;554.0;935.0
-1794;2099.0;-684.0;1568.0;-119.0;-1115;2721;296;861.0;-1726;891.0;1498.0
-3896;-532.0;-526.0;1022.0;-37.0;1847;2952;4270;780.0;-1572;-170.0;580.0
-159;496.0;310.0;1160.0;-152.0;-408;-842;-298;1385.0;1765;-586.0;362.0
-799;-223.0;53.0;789.0;-436.0;-226;342;20;1131.0;100;208.0;598.0
-813;2780.0;-20.0;1295.0;-364.0;-262;376;-1;1140.0;72;-3.0;454.0
-983;335.0;176.0;949.0;-8.0;-276;162;-91;830.0;254;-368.0;275.0
-865;966.0;-1012.0;1988.0;-20.0;-1269;3597;245;778.0;-1224;775.0;1339.0
-3212;230.0;213.0;871.0;5.0;-3303;2948;-2677;1080.0;-1325;-893.0;319.0
-1154;1540.0;744.0;1217.0;-336.0;-467;939;-61;1367.0;-618;477.0;-851.0
-3401;519.0;19.0;851.0;-93.0;-2506;4435;-220;1072.0;-2530;-675.0;279.0
-718;905.0;157.0;772.0;-696.0;-645;555;-271;916.0;237;-185.0;300.0
-1829;736.0;-983.0;1727.0;-84.0;-371;2670;667;818.0;-1717;756.0;1412.0
-806;918.0;412.0;905.0;-693.0;-755;-330;-192;1434.0;1337;-413.0;21.0
-829;-268.0;-29.0;944.0;-201.0;-238;327;58;826.0;96;-155.0;81.0
-1399;337.0;-15.0;889.0;-126.0;-1124;2203;-478;971.0;-1526;-472.0;384.0
-192;468.0;274.0;1145.0;-81.0;-864;604;-752;1166.0;604;-407.0;266.0
-880;363.0;287.0;1092.0;-54.0;-708;-525;-198;1522.0;1645;-378.0;4.0
-853;705.0;77.0;1142.0;-329.0;-329;757;-16;1098.0;-92;156.0;-80.0
-1207;1587.0;91.0;286.0;-215.0;-159;1201;378;909.0;-629;789.0;984.0
-932;784.0;-67.0;1244.0;-503.0;-280;506;-15;937.0;79;-446.0;-44.0
-846;695.0;340.0;631.0;-102.0;-281;528;40;1466.0;-27;-723.0;54.0
-881;-402.0;-513.0;797.0;-69.0;-257;368;67;940.0;30;404.0;-67.0
-1034;549.0;14.0;958.0;-261.0;-309;191;356;1110.0;331;-133.0;-64.0
-816;-85.0;-229.0;1370.0;-25.0;-320;423;-49;951.0;39;509.0;978.0
-669;599.0;406.0;695.0;-614.0;-304;-268;-232;1281.0;1381;-219.0;78.0
-662;651.0;161.0;987.0;88.0;-1181;816;-692;977.0;-251;-1000.0;191.0
-1211;1569.0;416.0;1257.0;-235.0;-444;813;208;1184.0;-467;-4332.0;-270.0
-995;558.0;-117.0;538.0;416.0;-52;629;355;1272.0;-98;3031.0;122.0
-637;1106.0;171.0;953.0;-709.0;-645;308;-526;901.0;376;536.0;-58.0
-1238;1018.0;-741.0;1295.0;-142.0;-637;1818;224;949.0;-822;1588.0;1641.0
702;-64.0;-722.0;1939.0;-133.0;68;2789;725;634.0;2016;1446.0;834.0
-535;544.0;287.0;900.0;11.0;-1083;393;-1173;817.0;768;309.0;187.0
772;81.0;-128.0;1492.0;-167.0;890;3006;3103;724.0;1800;283.0;916.0
-388;956.0;212.0;1066.0;-382.0;-999;718;-301;1311.0;751;822.0;-421.0
113;-425.0;-399.0;1245.0;-145.0;-775;-86;143;683.0;1370;200.0;827.0
-1921;387.0;13.0;1025.0;-140.0;-1528;660;-2057;1499.0;1561;189.0;246.0
-1587;99.0;133.0;905.0;-53.0;-1010;2383;-600;889.0;-974;-415.0;303.0
-2359;652.0;237.0;1167.0;-189.0;-1851;2243;-1237;1393.0;503;-257.0;171.0
-1195;426.0;178.0;990.0;-127.0;-955;-65;-197;1462.0;1923;-109.0;205.0
-706;941.0;216.0;1212.0;-455.0;-430;450;-116;906.0;622;314.0;-256.0
-879;292.0;-109.0;888.0;-264.0;-321;296;-241;1032.0;310;-342.0;343.0
-351;703.0;163.0;1128.0;-514.0;-475;20;162;896.0;1210;448.0;149.0
-905;2682.0;-16.0;-354.0;-497.0;-299;532;-101;1141.0;-18;519.0;1.0
-1009;287.0;105.0;998.0;-99.0;-331;357;-167;909.0;71;-197.0;291.0
-797;1674.0;173.0;784.0;-464.0;-278;694;-131;1191.0;68;216.0;-192.0
-897;85.0;-114.0;1140.0;-349.0;-199;770;-190;1078.0;-81;452.0;1030.0
-908;568.0;302.0;746.0;-56.0;-258;451;-145;1033.0;76;-176.0;265.0
-675;187.0;-97.0;991.0;-177.0;-488;290;-177;1024.0;402;180.0;444.0
-742;510.0;-355.0;1291.0;-226.0;-630;717;64;1015.0;0;248.0;1011.0
-798;382.0;-42.0;950.0;-109.0;-342;347;-81;1035.0;223;22.0;203.0
-165;713.0;152.0;1156.0;-226.0;-1276;2299;-1541;1168.0;-812;688.0;864.0
965;-12.0;-191.0;1376.0;-291.0;-3284;2529;-2788;848.0;672;-1585.0;834.0
-878;-146.0;-508.0;960.0;-316.0;-170;328;-197;870.0;73;1175.0;400.0
-814;329.0;85.0;988.0;-216.0;-296;341;-257;986.0;106;218.0;236.0
-822;403.0;52.0;959.0;-218.0;-280;353;-239;997.0;92;54.0;278.0
-907;178.0;3.0;1030.0;-256.0;-125;177;-101;909.0;114;-49.0;488.0
-854;467.0;-478.0;1117.0;-319.0;-227;336;-188;947.0;74;-243.0;714.0
-856;116.0;-82.0;1109.0;-228.0;-228;316;-203;948.0;83;1364.0;209.0
-842;302.0;-89.0;979.0;-13.0;-283;280;-152;1110.0;81;157.0;436.0
1000;71.0;-181.0;1206.0;-114.0;-842;1189;1909;898.0;1247;2238.0;394.0
-155;131.0;-116.0;526.0;-281.0;-451;-491;108;1072.0;951;-439.0;421.0
-921;295.0;-75.0;935.0;-128.0;-551;859;-214;942.0;-276;-2523.0;383.0
-270;796.0;128.0;1001.0;-374.0;-248;138;31;1088.0;967;98.0;220.0
42;-192.0;-321.0;1723.0;-148.0;-664;2414;-384;632.0;-69;-95.0;989.0
-723;907.0;598.0;1148.0;207.0;-178;267;41;1349.0;225;348.0;-29.0
-834;1699.0;-268.0;1487.0;-303.0;-240;368;44;912.0;79;593.0;-107.0
645;865.0;319.0;874.0;-436.0;-1636;1299;-1442;1126.0;381;-758.0;1017.0
531;625.0;-577.0;1166.0;-345.0;-1390;1065;-1605;975.0;396;-578.0;1507.0
893;-337.0;-586.0;1650.0;-481.0;-1035;5380;-4135;853.0;-1436;-854.0;671.0
-731;575.0;307.0;1019.0;-287.0;-403;-91;327;1087.0;744;445.0;234.0
-1016;8.0;-325.0;1355.0;-172.0;-2272;3143;-2071;950.0;-2101;-183.0;485.0
-861;-239.0;-451.0;958.0;-361.0;-449;676;-236;975.0;-168;-351.0;576.0
-821;329.0;-49.0;1054.0;-221.0;-173;397;57;918.0;81;674.0;341.0
-817;443.0;80.0;946.0;-233.0;-161;398;60;946.0;87;1016.0;360.0
-814;422.0;-71.0;973.0;-393.0;-71;437;273;925.0;125;-73.0;669.0
-853;367.0;-80.0;1043.0;-176.0;-219;342;-18;945.0;58;-27.0;501.0
-850;322.0;-80.0;1059.0;-197.0;-230;335;-28;953.0;60;-34.0;517.0
-948;-69.0;-352.0;880.0;-150.0;-926;-1822;-2218;924.0;874;341.0;557.0
-940;1576.0;693.0;481.0;-20.0;-116;531;-109;1111.0;-59;156.0;-542.0
-802;330.0;61.0;1015.0;-186.0;-272;343;-198;880.0;109;105.0;452.0
-795;721.0;98.0;1044.0;-252.0;-356;283;-623;882.0;403;2.0;-201.0
-1412;-81.0;-723.0;1904.0;-245.0;-684;1579;508;900.0;-1127;-499.0;853.0
-676;-184.0;-287.0;1274.0;-93.0;-286;878;610;834.0;148;-860.0;683.0
-798;361.0;-31.0;852.0;-380.0;-271;384;-96;981.0;82;-122.0;1044.0
-813;346.0;174.0;1044.0;-268.0;-267;365;-99;940.0;77;34.0;459.0
-349;572.0;145.0;1098.0;-344.0;-416;-137;-478;835.0;1044;626.0;-124.0
-814;351.0;-86.0;797.0;-239.0;-293;377;-138;1249.0;67;582.0;685.0
-1242;396.0;58.0;958.0;-118.0;-1047;1542;-916;1017.0;-1066;-523.0;239.0
-1093;344.0;79.0;1163.0;-113.0;-609;1284;-732;1089.0;-601;-496.0;185.0
-713;-38.0;326.0;591.0;-340.0;-473;864;-498;1100.0;-42;681.0;356.0
-1072;-239.0;-253.0;1497.0;-228.0;-778;1392;122;779.0;-792;17.0;721.0
29;-388.0;-271.0;729.0;-307.0;948;-885;-184;1022.0;1706;-161.0;499.0
-816;166.0;-200.0;1324.0;-188.0;-276;368;-256;841.0;98;129.0;652.0
-896;312.0;70.0;969.0;-292.0;-139;454;-103;1051.0;3;-790.0;436.0
-643;530.0;23.0;1011.0;-403.0;-282;622;-164;957.0;76;-771.0;120.0
-562;150.0;-167.0;1031.0;-579.0;-165;653;-99;918.0;129;-78.0;406.0
-571;231.0;-159.0;1031.0;-487.0;-104;653;-53;772.0;127;821.0;386.0
-831;-30.0;-237.0;1057.0;-444.0;21;455;147;901.0;79;460.0;455.0
-885;163.0;226.0;1021.0;-169.0;-188;296;78;898.0;66;-778.0;303.0
-370;267.0;7.0;966.0;-313.0;42;1054;269;1086.0;150;-501.0;79.0
-711;-94.0;-396.0;1152.0;-328.0;-336;444;-72;937.0;101;-1036.0;660.0
-572;189.0;-83.0;1023.0;-517.0;-317;600;-62;840.0;115;-406.0;393.0
-562;309.0;-84.0;970.0;-526.0;-318;614;-60;809.0;112;-271.0;364.0
-663;144.0;-195.0;1046.0;-385.0;-300;524;-34;906.0;104;991.0;436.0
-688;226.0;-191.0;996.0;-333.0;-289;504;-14;980.0;100;1025.0;400.0
-750;301.0;-114.0;1014.0;-308.0;-300;433;-14;976.0;83;244.0;348.0
-771;345.0;-54.0;998.0;-333.0;-307;413;-17;968.0;74;-111.0;364.0
-775;340.0;-50.0;1009.0;-323.0;-304;402;-8;955.0;76;66.0;327.0
-769;359.0;-41.0;975.0;-322.0;-305;406;-9;956.0;79;140.0;317.0
-767;360.0;-71.0;990.0;-353.0;-307;404;-2;972.0;80;241.0;309.0
-738;336.0;-94.0;971.0;-363.0;-317;449;-24;934.0;80;233.0;324.0
-669;260.0;-146.0;1018.0;-374.0;-292;531;4;936.0;97;-1420.0;334.0
-625;275.0;-142.0;1004.0;-473.0;-300;553;-17;865.0;114;-1073.0;360.0
-619;258.0;-122.0;1026.0;-506.0;-304;558;-21;914.0;113;-861.0;334.0
-589;248.0;-132.0;962.0;-530.0;-293;598;-20;855.0;112;-160.0;350.0
-666;208.0;-185.0;1011.0;-608.0;-301;574;-14;870.0;71;171.0;350.0
-829;-105.0;-177.0;1181.0;-432.0;-297;369;-226;846.0;71;1812.0;505.0
-873;295.0;78.0;967.0;-285.0;-185;338;-147;1036.0;59;2142.0;303.0
-899;247.0;197.0;1007.0;-372.0;-521;981;-274;1150.0;-244;341.0;273.0
445;-195.0;-406.0;1463.0;-421.0;73;1476;1120;783.0;690;188.0;746.0
-803;455.0;108.0;936.0;-550.0;-280;374;-16;869.0;72;292.0;339.0
-796;540.0;121.0;890.0;-506.0;-322;355;7;852.0;71;-527.0;261.0
-816;593.0;14.0;884.0;-521.0;-109;598;254;878.0;41;-212.0;137.0
-749;368.0;-199.0;915.0;-570.0;-375;298;-115;793.0;121;-285.0;286.0
-505;398.0;-206.0;976.0;-545.0;-299;617;43;817.0;205;-337.0;362.0
2;244.0;-172.0;1024.0;-572.0;-827;363;-714;790.0;454;-699.0;357.0
-823;203.0;122.0;1058.0;-303.0;-216;376;171;911.0;84;-2201.0;505.0
-1536;171.0;11.0;1019.0;-252.0;-1071;1031;810;1101.0;-53;-814.0;427.0
-948;446.0;252.0;882.0;-678.0;9;-415;826;1174.0;1478;-652.0;329.0
-1098;1599.0;14.0;1065.0;-392.0;-187;940;469;1016.0;-299;-303.0;25.0
-1027;-371.0;-1125.0;1891.0;-393.0;-554;1383;-238;949.0;-681;461.0;1105.0
-1020;-299.0;-623.0;1145.0;-223.0;-820;-448;294;768.0;-162;-776.0;566.0
-680;-347.0;-576.0;901.0;-255.0;-273;1818;-429;857.0;-357;-1032.0;661.0
-2503;-424.0;-335.0;763.0;-405.0;-568;2028;576;930.0;-2045;-1233.0;565.0
-754;1827.0;-127.0;159.0;-184.0;-296;355;155;921.0;131;-403.0;-29.0
-757;863.0;271.0;724.0;-527.0;-293;361;157;849.0;127;-198.0;-587.0
-761;443.0;90.0;931.0;-496.0;-415;316;79;857.0;81;-594.0;186.0
-814;630.0;58.0;857.0;-541.0;-300;349;104;817.0;70;-836.0;89.0
-814;566.0;18.0;858.0;-549.0;-287;356;105;843.0;73;-464.0;165.0
-125;383.0;-119.0;924.0;-518.0;181;190;212;789.0;941;-13.0;310.0
-831;538.0;72.0;867.0;-619.0;-239;395;49;833.0;51;-19.0;503.0
-822;607.0;-163.0;879.0;-558.0;-228;375;35;823.0;69;101.0;465.0
-802;525.0;-136.0;864.0;-475.0;-360;354;-21;743.0;53;808.0;355.0
-471;681.0;42.0;735.0;-305.0;-1101;866;-925;993.0;-173;-638.0;71.0
-798;581.0;-12.0;696.0;-588.0;-282;373;3;921.0;90;136.0;43.0
-856;868.0;267.0;643.0;-310.0;-247;345;-224;1042.0;67;-379.0;-99.0
-818;164.0;-27.0;1126.0;-177.0;-230;352;-195;886.0;102;46.0;577.0
-809;-2.0;-36.0;1063.0;-407.0;-277;384;-168;942.0;79;109.0;478.0
-819;385.0;94.0;1019.0;-311.0;-277;372;-161;888.0;73;606.0;299.0
-799;327.0;103.0;1033.0;-344.0;-283;342;-136;982.0;98;45.0;399.0
-804;384.0;159.0;960.0;-326.0;-886;-25;-475;866.0;149;1242.0;177.0
-849;591.0;-141.0;842.0;-354.0;-219;335;-7;939.0;61;41.0;200.0
-847;589.0;-155.0;846.0;-344.0;-211;333;-6;900.0;66;12.0;196.0
-850;514.0;-135.0;867.0;-265.0;-233;329;0;984.0;60;424.0;231.0
-841;587.0;-162.0;833.0;-269.0;-228;347;4;956.0;63;203.0;224.0
-841;604.0;-189.0;832.0;-285.0;-230;335;-5;956.0;66;249.0;224.0
-842;614.0;-179.0;824.0;-264.0;-224;339;2;965.0;66;92.0;229.0
-847;617.0;-162.0;812.0;-254.0;-218;337;10;959.0;63;-51.0;226.0
-840;626.0;-154.0;796.0;-233.0;-234;341;-7;972.0;64;-1279.0;217.0
-848;624.0;-165.0;806.0;-263.0;-221;338;4;960.0;61;-1488.0;225.0
-846;618.0;-164.0;795.0;-266.0;-232;342;-7;976.0;58;-1475.0;204.0
-846;604.0;-177.0;797.0;-245.0;-218;351;12;970.0;58;-702.0;212.0
-833;593.0;-156.0;854.0;-207.0;-233;356;1;997.0;65;221.0;248.0
-836;554.0;-202.0;847.0;-227.0;-221;358;7;992.0;64;625.0;267.0
-834;536.0;-221.0;853.0;-260.0;-235;355;-4;970.0;65;425.0;264.0
-839;566.0;-179.0;865.0;-180.0;-215;358;4;974.0;63;1304.0;305.0
-831;584.0;-239.0;883.0;-196.0;-220;363;2;1005.0;67;2006.0;316.0
-849;505.0;-175.0;893.0;-195.0;-214;352;6;1005.0;56;-283.0;289.0
-834;556.0;-230.0;862.0;-238.0;-233;360;-2;998.0;62;62.0;291.0
-835;532.0;-228.0;873.0;-232.0;-230;357;2;990.0;64;35.0;284.0
-303;654.0;-143.0;685.0;-254.0;-943;169;-768;979.0;383;240.0;242.0
-759;277.0;81.0;1031.0;-308.0;-403;316;-19;1000.0;85;196.0;301.0
-816;180.0;253.0;1013.0;-218.0;-280;349;45;990.0;70;-107.0;469.0
-825;288.0;119.0;989.0;-269.0;-266;344;15;965.0;68;-326.0;318.0
-837;312.0;83.0;997.0;-293.0;-241;349;22;980.0;61;-197.0;354.0
-829;256.0;132.0;940.0;-302.0;-263;349;3;958.0;63;196.0;327.0
-823;356.0;127.0;991.0;-317.0;-260;351;11;963.0;69;-25.0;325.0
-818;357.0;120.0;990.0;-335.0;-277;355;0;953.0;66;8.0;336.0
-817;356.0;132.0;1000.0;-324.0;-269;353;2;955.0;71;28.0;325.0
-820;372.0;159.0;1003.0;-324.0;-271;344;-5;964.0;71;10.0;321.0
-819;323.0;115.0;1008.0;-294.0;-267;352;1;947.0;70;30.0;358.0
-834;360.0;131.0;983.0;-280.0;-260;349;4;960.0;60;-125.0;356.0
-830;302.0;123.0;1001.0;-293.0;-258;343;1;932.0;65;119.0;317.0
-834;343.0;127.0;1010.0;-305.0;-256;343;3;945.0;62;4.0;305.0
-837;337.0;138.0;997.0;-305.0;-260;349;-1;938.0;57;144.0;289.0
-833;309.0;80.0;1000.0;-327.0;-259;346;-7;937.0;62;6.0;341.0
-830;354.0;111.0;993.0;-296.0;-264;350;-1;953.0;62;-11.0;309.0
-831;307.0;73.0;1011.0;-315.0;-261;350;2;964.0;61;100.0;353.0
-828;313.0;116.0;1005.0;-294.0;-255;355;6;947.0;64;-21.0;386.0
-829;329.0;98.0;1004.0;-295.0;-257;358;4;956.0;61;8.0;367.0
-826;342.0;105.0;990.0;-293.0;-256;351;3;951.0;67;-37.0;373.0
-820;359.0;120.0;1001.0;-296.0;-269;353;-7;949.0;68;33.0;345.0
-825;364.0;131.0;989.0;-305.0;-261;345;-2;948.0;69;62.0;345.0
-836;337.0;151.0;1001.0;-313.0;-247;350;27;963.0;61;-202.0;314.0
-825;351.0;131.0;1000.0;-348.0;-271;340;1;960.0;67;-340.0;228.0
-828;588.0;149.0;865.0;-55.0;-388;406;-79;1126.0;5;131.0;-60.0
-923;444.0;60.0;908.0;-248.0;-506;79;-202;930.0;4;181.0;227.0
-818;588.0;-26.0;785.0;-120.0;-299;339;-18;1000.0;66;-313.0;53.0
-819;743.0;158.0;746.0;-126.0;-311;339;-15;1001.0;61;-16.0;6.0
-800;750.0;218.0;743.0;-167.0;-359;320;-25;1015.0;66;214.0;-21.0
-783;753.0;207.0;749.0;-200.0;-356;281;-32;988.0;96;87.0;-9.0
-802;744.0;151.0;737.0;-216.0;-308;208;15;976.0;120;-22.0;63.0
-816;619.0;194.0;739.0;-142.0;-295;329;-18;979.0;72;87.0;183.0
-820;771.0;161.0;705.0;-166.0;-286;332;0;1010.0;70;-39.0;103.0
-819;771.0;163.0;699.0;-141.0;-306;336;-1;1008.0;63;-50.0;63.0
-822;772.0;157.0;693.0;-138.0;-294;328;5;1007.0;68;36.0;93.0
-820;743.0;126.0;719.0;-145.0;-294;327;3;1009.0;70;15.0;91.0
-825;776.0;155.0;683.0;-134.0;-282;345;14;1023.0;62;74.0;75.0
-823;785.0;150.0;704.0;-124.0;-281;354;14;1011.0;61;33.0;98.0
-823;750.0;141.0;720.0;-147.0;-296;337;6;1004.0;63;-17.0;116.0
-776;731.0;150.0;760.0;-54.0;-296;299;-3;1005.0;117;-55.0;145.0
-815;276.0;142.0;1050.0;-262.0;-279;363;18;1002.0;66;-272.0;462.0
-806;379.0;121.0;1017.0;-280.0;-289;359;4;964.0;72;17.0;337.0
-583;618.0;-159.0;928.0;-220.0;-324;303;-29;1166.0;284;-124.0;-53.0
-830;524.0;-148.0;880.0;-173.0;-106;257;202;961.0;149;-5.0;221.0
-781;537.0;-149.0;847.0;-76.0;-345;244;-73;1074.0;116;203.0;227.0
-817;598.0;-192.0;833.0;-138.0;-314;316;-72;1024.0;73;-45.0;235.0
-848;614.0;-161.0;825.0;-115.0;-255;326;-7;1005.0;56;51.0;218.0
-1087;594.0;-192.0;825.0;-140.0;-409;799;-50;1016.0;-362;-21.0;246.0
-844;652.0;-155.0;807.0;-110.0;-231;330;1;983.0;65;34.0;237.0
-850;641.0;-142.0;806.0;-124.0;-233;319;8;1003.0;63;-26.0;226.0
-850;623.0;-171.0;804.0;-129.0;-205;334;32;1013.0;65;22.0;226.0
-853;621.0;-154.0;808.0;-125.0;-220;330;14;1002.0;59;4.0;238.0
-845;613.0;-170.0;812.0;-136.0;-230;331;4;1017.0;63;27.0;244.0
-843;620.0;-173.0;797.0;-137.0;-245;345;0;1025.0;57;8.0;228.0
-666;589.0;-208.0;836.0;-138.0;-369;40;-141;1012.0;273;4.0;185.0
