InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-607.0;539.0;951.0;-69.0;-341.0;183.0;962.0;-907.0;254.0;95.0
-610.0;565.0;978.0;-27.0;-388.0;175.0;952.0;-889.0;277.0;99.0
-606.0;568.0;969.0;-61.0;-379.0;219.0;950.0;-896.0;281.0;120.0
-605.0;567.0;953.0;-75.0;-362.0;73.0;915.0;-902.0;324.0;98.0
-602.0;569.0;968.0;-56.0;-351.0;112.0;923.0;-896.0;311.0;84.0
-601.0;560.0;956.0;-81.0;-340.0;202.0;976.0;-909.0;289.0;107.0
-354.0;224.0;877.0;1.0;427.0;650.0;941.0;-842.0;-57.0;116.0
-369.0;288.0;1008.0;-85.0;430.0;593.0;1019.0;-804.0;8.0;75.0
-369.0;264.0;883.0;-72.0;380.0;507.0;1003.0;-883.0;72.0;145.0
-297.0;307.0;942.0;91.0;487.0;392.0;908.0;-809.0;198.0;199.0
-225.0;335.0;928.0;34.0;616.0;311.0;964.0;-798.0;282.0;277.0
-603.0;567.0;963.0;-61.0;-342.0;193.0;968.0;-904.0;297.0;80.0
-410.0;460.0;680.0;-108.0;175.0;493.0;751.0;-689.0;397.0;35.0
-488.0;488.0;730.0;-142.0;-9.0;437.0;547.0;-773.0;371.0;117.0
-466.0;479.0;751.0;59.0;5.0;455.0;690.0;-588.0;362.0;183.0
-441.0;484.0;1006.0;-39.0;97.0;441.0;1169.0;-801.0;361.0;44.0
-542.0;658.0;788.0;33.0;-54.0;162.0;702.0;-583.0;488.0;38.0
-607.0;541.0;974.0;-92.0;-341.0;236.0;909.0;-905.0;230.0;160.0
-607.0;538.0;964.0;-95.0;-337.0;237.0;899.0;-917.0;227.0;137.0
-491.0;579.0;832.0;-375.0;99.0;128.0;809.0;-1040.0;462.0;58.0
-602.0;531.0;972.0;-92.0;-322.0;238.0;833.0;-931.0;223.0;74.0
-270.0;296.0;721.0;-195.0;417.0;536.0;488.0;-894.0;154.0;168.0
-602.0;144.0;770.0;58.0;408.0;811.0;778.0;-864.0;-140.0;257.0
-659.0;132.0;732.0;130.0;306.0;798.0;783.0;-757.0;-146.0;247.0
-599.0;526.0;978.0;-104.0;-305.0;232.0;1063.0;-924.0;225.0;55.0
-597.0;548.0;974.0;-43.0;-272.0;225.0;940.0;-899.0;258.0;96.0
-601.0;549.0;959.0;-23.0;-298.0;190.0;866.0;-876.0;271.0;128.0
-602.0;549.0;951.0;-89.0;-295.0;220.0;937.0;-912.0;264.0;147.0
-604.0;564.0;981.0;-18.0;-309.0;225.0;983.0;-875.0;254.0;84.0
-605.0;562.0;943.0;-48.0;-315.0;218.0;914.0;-894.0;246.0;147.0
-608.0;560.0;943.0;-68.0;-331.0;215.0;899.0;-895.0;243.0;148.0
-613.0;550.0;939.0;-45.0;-390.0;227.0;1013.0;-905.0;211.0;122.0
-608.0;543.0;940.0;-136.0;-378.0;247.0;792.0;-945.0;195.0;151.0
-607.0;540.0;960.0;-104.0;-378.0;253.0;751.0;-942.0;191.0;131.0
-605.0;541.0;984.0;-106.0;-376.0;293.0;975.0;-918.0;197.0;7.0
-591.0;589.0;987.0;-38.0;-284.0;137.0;956.0;-869.0;326.0;81.0
-590.0;586.0;960.0;47.0;-296.0;138.0;932.0;-875.0;332.0;97.0
-593.0;581.0;944.0;71.0;-307.0;138.0;911.0;-883.0;335.0;80.0
-596.0;540.0;925.0;-189.0;-344.0;232.0;877.0;-880.0;235.0;164.0
-591.0;537.0;1000.0;-93.0;-322.0;250.0;977.0;-896.0;208.0;20.0
-489.0;216.0;642.0;80.0;221.0;287.0;428.0;-789.0;-150.0;348.0
-598.0;541.0;965.0;-85.0;-345.0;233.0;964.0;-897.0;213.0;89.0
-597.0;541.0;972.0;-84.0;-344.0;234.0;973.0;-892.0;210.0;77.0
-596.0;541.0;970.0;-88.0;-353.0;234.0;996.0;-898.0;214.0;98.0
-599.0;538.0;951.0;-97.0;-350.0;238.0;964.0;-904.0;218.0;90.0
-599.0;541.0;958.0;-82.0;-350.0;232.0;981.0;-897.0;235.0;85.0
-599.0;540.0;967.0;-80.0;-355.0;229.0;966.0;-902.0;233.0;52.0
-602.0;548.0;951.0;-71.0;-361.0;221.0;932.0;-894.0;246.0;100.0
-599.0;555.0;958.0;-74.0;-339.0;228.0;957.0;-898.0;261.0;90.0
-597.0;553.0;970.0;-57.0;-328.0;215.0;1008.0;-890.0;256.0;71.0
-601.0;546.0;955.0;-76.0;-382.0;245.0;951.0;-889.0;237.0;97.0
-604.0;557.0;916.0;-20.0;-352.0;218.0;984.0;-907.0;259.0;133.0
-605.0;555.0;954.0;-12.0;-344.0;219.0;1023.0;-901.0;260.0;110.0
-606.0;549.0;981.0;-40.0;-348.0;199.0;976.0;-876.0;244.0;132.0
-608.0;517.0;969.0;-109.0;-413.0;297.0;912.0;-964.0;160.0;170.0
-614.0;579.0;1017.0;-77.0;-361.0;190.0;969.0;-878.0;237.0;44.0
-523.0;645.0;846.0;-44.0;-175.0;187.0;923.0;-827.0;413.0;173.0
-491.0;617.0;880.0;24.0;-133.0;111.0;866.0;-877.0;452.0;149.0
-719.0;691.0;910.0;-254.0;213.0;191.0;796.0;-936.0;400.0;207.0
98.0;-122.0;127.0;-136.0;-267.0;314.0;75.0;-123.0;255.0;177.0
-391.0;487.0;234.0;-51.0;-424.0;-438.0;294.0;-293.0;452.0;136.0
-652.0;476.0;330.0;114.0;-343.0;326.0;440.0;-227.0;160.0;243.0
-644.0;469.0;229.0;266.0;-301.0;309.0;107.0;-99.0;157.0;349.0
-582.0;520.0;746.0;-96.0;-224.0;299.0;687.0;-826.0;206.0;231.0
-588.0;536.0;842.0;-12.0;-261.0;282.0;775.0;-761.0;239.0;148.0
-583.0;536.0;856.0;-16.0;-255.0;288.0;767.0;-772.0;240.0;157.0
-582.0;532.0;848.0;-20.0;-241.0;272.0;765.0;-782.0;243.0;174.0
-85.0;62.0;133.0;-118.0;-381.0;89.0;-58.0;-195.0;437.0;179.0
-588.0;520.0;908.0;40.0;-257.0;311.0;784.0;-699.0;208.0;125.0
-589.0;522.0;814.0;-29.0;-242.0;338.0;754.0;-781.0;181.0;139.0
-577.0;508.0;930.0;-97.0;-175.0;298.0;851.0;-875.0;165.0;86.0
-579.0;517.0;960.0;-18.0;-180.0;316.0;921.0;-820.0;175.0;93.0
-583.0;526.0;937.0;-27.0;-184.0;330.0;913.0;-835.0;184.0;124.0
-668.0;686.0;717.0;-121.0;47.0;136.0;584.0;-873.0;335.0;212.0
-383.0;436.0;845.0;-86.0;130.0;99.0;840.0;-735.0;221.0;30.0
-379.0;429.0;871.0;-102.0;137.0;105.0;885.0;-763.0;220.0;45.0
-363.0;419.0;1048.0;-75.0;161.0;118.0;1154.0;-833.0;213.0;210.0
-261.0;367.0;814.0;-156.0;389.0;152.0;712.0;-889.0;232.0;178.0
-138.0;239.0;862.0;-117.0;508.0;396.0;871.0;-875.0;156.0;111.0
-578.0;527.0;986.0;-3.0;-220.0;290.0;1018.0;-791.0;205.0;109.0
-80.0;178.0;892.0;-224.0;684.0;502.0;888.0;-803.0;103.0;92.0
-581.0;498.0;386.0;35.0;-505.0;301.0;747.0;-174.0;207.0;307.0
-227.0;366.0;444.0;-105.0;-440.0;208.0;351.0;-173.0;417.0;-36.0
-377.0;479.0;390.0;-137.0;-504.0;37.0;602.0;-185.0;416.0;138.0
-181.0;329.0;387.0;135.0;-355.0;-157.0;434.0;-75.0;492.0;113.0
-73.0;243.0;413.0;33.0;-237.0;-190.0;388.0;-160.0;433.0;35.0
-595.0;492.0;301.0;-59.0;-503.0;301.0;671.0;-285.0;196.0;226.0
-603.0;490.0;279.0;12.0;-506.0;300.0;596.0;-244.0;192.0;208.0
-643.0;489.0;401.0;110.0;-504.0;298.0;-129.0;-94.0;192.0;179.0
-675.0;494.0;216.0;151.0;-500.0;273.0;-152.0;-18.0;215.0;256.0
-675.0;494.0;208.0;135.0;-498.0;267.0;-176.0;-34.0;222.0;286.0
-649.0;503.0;180.0;96.0;-449.0;230.0;-76.0;-98.0;267.0;308.0
-579.0;501.0;300.0;17.0;-428.0;221.0;55.0;-264.0;281.0;174.0
-581.0;485.0;442.0;-58.0;-496.0;275.0;936.0;-303.0;252.0;93.0
-308.0;220.0;507.0;-55.0;-275.0;-244.0;573.0;-245.0;425.0;58.0
-511.0;402.0;697.0;137.0;-297.0;-175.0;646.0;-247.0;339.0;119.0
-541.0;393.0;1194.0;98.0;-328.0;-179.0;865.0;-353.0;290.0;26.0
-565.0;64.0;813.0;9.0;-331.0;410.0;449.0;-624.0;-233.0;78.0
-543.0;41.0;438.0;-88.0;-315.0;445.0;-60.0;-692.0;-256.0;269.0
-597.0;484.0;408.0;-10.0;-524.0;265.0;647.0;-233.0;253.0;148.0
-503.0;-81.0;495.0;-198.0;-338.0;556.0;638.0;-764.0;-340.0;97.0
-620.0;479.0;452.0;-4.0;-538.0;243.0;275.0;-235.0;254.0;65.0
-611.0;457.0;537.0;0.0;-347.0;201.0;666.0;-479.0;227.0;67.0
-611.0;458.0;580.0;86.0;-345.0;199.0;580.0;-386.0;228.0;36.0
-608.0;460.0;630.0;108.0;-341.0;201.0;369.0;-348.0;225.0;79.0
97.0;10.0;291.0;131.0;-207.0;257.0;95.0;64.0;38.0;147.0
30.0;76.0;152.0;-89.0;-312.0;171.0;72.0;-157.0;122.0;112.0
-234.0;284.0;518.0;-49.0;-480.0;-71.0;424.0;-32.0;282.0;-183.0
-607.0;458.0;565.0;95.0;-339.0;200.0;540.0;-356.0;227.0;145.0
-247.0;291.0;587.0;-21.0;-489.0;-79.0;578.0;-4.0;283.0;-359.0
-259.0;298.0;661.0;-13.0;-491.0;-79.0;581.0;-3.0;282.0;-259.0
-281.0;318.0;133.0;-51.0;-496.0;-107.0;124.0;-83.0;299.0;283.0
-603.0;459.0;474.0;-2.0;-328.0;193.0;479.0;-490.0;232.0;198.0
-610.0;466.0;548.0;58.0;-291.0;181.0;99.0;-492.0;232.0;210.0
-632.0;471.0;623.0;204.0;-335.0;189.0;20.0;-309.0;223.0;85.0
-314.0;503.0;529.0;-191.0;-486.0;-183.0;619.0;-253.0;454.0;-14.0
-638.0;473.0;599.0;100.0;-341.0;188.0;175.0;-382.0;224.0;134.0
-653.0;482.0;485.0;-46.0;-351.0;190.0;110.0;-624.0;233.0;344.0
-656.0;501.0;767.0;183.0;-342.0;168.0;455.0;-483.0;266.0;107.0
-598.0;540.0;700.0;26.0;-435.0;-473.0;550.0;-565.0;538.0;245.0
-10.0;71.0;303.0;73.0;657.0;801.0;453.0;-337.0;-113.0;175.0
-655.0;508.0;494.0;176.0;-334.0;151.0;216.0;-463.0;280.0;326.0
-657.0;524.0;645.0;-55.0;-329.0;120.0;243.0;-700.0;320.0;233.0
-100.0;66.0;365.0;-49.0;479.0;705.0;405.0;-493.0;-160.0;-5.0
-590.0;536.0;505.0;306.0;-343.0;194.0;408.0;-11.0;326.0;159.0
-585.0;425.0;728.0;63.0;-300.0;194.0;-121.0;-497.0;210.0;79.0
-585.0;430.0;837.0;56.0;-312.0;194.0;-67.0;-415.0;213.0;-51.0
-603.0;444.0;513.0;25.0;-343.0;187.0;74.0;-293.0;229.0;116.0
-580.0;494.0;483.0;9.0;-317.0;180.0;313.0;-321.0;308.0;-39.0
-598.0;495.0;661.0;1.0;-421.0;-487.0;727.0;-567.0;477.0;254.0
-598.0;481.0;642.0;44.0;-407.0;-484.0;588.0;-490.0;464.0;203.0
-665.0;399.0;643.0;204.0;-476.0;186.0;661.0;-354.0;41.0;142.0
-505.0;443.0;652.0;208.0;-306.0;237.0;439.0;-336.0;82.0;109.0
-420.0;354.0;301.0;-44.0;-158.0;309.0;249.0;-468.0;10.0;299.0
-349.0;256.0;520.0;-396.0;-20.0;411.0;277.0;-878.0;-37.0;134.0
-510.0;449.0;94.0;-280.0;-655.0;-268.0;-102.0;-168.0;506.0;253.0
-349.0;154.0;994.0;-138.0;6.0;400.0;671.0;-826.0;-73.0;-217.0
-498.0;440.0;523.0;33.0;-646.0;-141.0;256.0;4.0;477.0;279.0
-506.0;442.0;572.0;110.0;-642.0;-152.0;236.0;64.0;479.0;334.0
-587.0;477.0;498.0;47.0;-585.0;-384.0;133.0;-231.0;509.0;305.0
-403.0;494.0;221.0;-61.0;-443.0;-447.0;307.0;-185.0;457.0;126.0
-492.0;497.0;261.0;-65.0;-516.0;-481.0;491.0;-163.0;456.0;357.0
-512.0;497.0;272.0;-18.0;-532.0;-484.0;388.0;-110.0;458.0;400.0
33.0;-77.0;797.0;-86.0;407.0;132.0;521.0;-618.0;168.0;-67.0
-553.0;502.0;289.0;-29.0;-569.0;-500.0;435.0;-87.0;455.0;427.0
-33.0;-45.0;846.0;-228.0;399.0;118.0;602.0;-822.0;185.0;-89.0
-95.0;-60.0;946.0;98.0;602.0;203.0;628.0;-700.0;125.0;86.0
-64.0;-79.0;889.0;374.0;100.0;256.0;643.0;-106.0;71.0;247.0
-518.0;525.0;187.0;5.0;-645.0;-487.0;-4.0;-81.0;548.0;126.0
-501.0;511.0;82.0;-56.0;-642.0;-403.0;-16.0;-64.0;555.0;231.0
-663.0;504.0;690.0;108.0;-610.0;-537.0;635.0;-160.0;531.0;316.0
299.0;-163.0;652.0;83.0;353.0;-8.0;566.0;-729.0;104.0;219.0
-150.0;241.0;951.0;-259.0;43.0;221.0;920.0;-933.0;370.0;-153.0
-259.0;303.0;970.0;-248.0;-38.0;247.0;899.0;-847.0;377.0;-212.0
-198.0;112.0;575.0;-153.0;721.0;684.0;604.0;-829.0;-207.0;123.0
-417.0;390.0;956.0;-272.0;-173.0;73.0;817.0;-834.0;387.0;-132.0
-475.0;422.0;877.0;-348.0;-188.0;-5.0;851.0;-877.0;523.0;-158.0
-481.0;425.0;836.0;-324.0;-188.0;3.0;921.0;-880.0;540.0;-71.0
-580.0;453.0;822.0;-85.0;-342.0;-28.0;585.0;-698.0;567.0;19.0
-566.0;433.0;877.0;-137.0;-220.0;-25.0;686.0;-707.0;543.0;-128.0
-402.0;560.0;714.0;-80.0;490.0;295.0;764.0;-634.0;345.0;2.0
-240.0;509.0;914.0;-124.0;375.0;-89.0;933.0;-694.0;660.0;-94.0
-557.0;438.0;770.0;-71.0;-187.0;-62.0;548.0;-626.0;527.0;-34.0
-40.0;170.0;702.0;-324.0;609.0;342.0;553.0;-1067.0;284.0;30.0
-24.0;167.0;767.0;-310.0;596.0;357.0;699.0;-992.0;258.0;-27.0
-575.0;444.0;769.0;-57.0;-208.0;-97.0;470.0;-611.0;539.0;-36.0
-601.0;448.0;720.0;-91.0;-250.0;-150.0;493.0;-694.0;545.0;-27.0
-79.0;178.0;509.0;-96.0;474.0;244.0;559.0;-827.0;255.0;95.0
-90.0;201.0;934.0;20.0;380.0;152.0;901.0;-504.0;243.0;193.0
-509.0;483.0;803.0;-301.0;-525.0;-433.0;299.0;-361.0;374.0;-172.0
-619.0;500.0;877.0;-49.0;-355.0;-237.0;686.0;-648.0;530.0;-8.0
-616.0;506.0;867.0;-89.0;-368.0;-247.0;686.0;-606.0;522.0;19.0
-492.0;500.0;611.0;-207.0;-337.0;-381.0;363.0;-434.0;334.0;196.0
-115.0;224.0;580.0;-91.0;284.0;21.0;705.0;-757.0;224.0;94.0
-130.0;224.0;781.0;7.0;227.0;11.0;866.0;-559.0;218.0;2.0
-57.0;142.0;873.0;36.0;214.0;-6.0;902.0;-443.0;121.0;278.0
-53.0;145.0;986.0;73.0;197.0;-5.0;920.0;-523.0;116.0;298.0
-512.0;484.0;649.0;-14.0;-522.0;-339.0;388.0;-167.0;368.0;-204.0
21.0;19.0;914.0;33.0;250.0;25.0;905.0;-590.0;-19.0;-48.0
-311.0;121.0;667.0;-236.0;-93.0;457.0;606.0;-688.0;-160.0;10.0
130.0;-84.0;825.0;-323.0;349.0;83.0;796.0;-941.0;-103.0;84.0
-468.0;492.0;495.0;-4.0;-344.0;-265.0;300.0;-315.0;238.0;-31.0
-469.0;455.0;560.0;-85.0;-396.0;-312.0;258.0;-246.0;249.0;-68.0
-436.0;454.0;375.0;-61.0;-417.0;-317.0;122.0;-222.0;316.0;35.0
-384.0;428.0;314.0;-225.0;-411.0;-295.0;105.0;-535.0;351.0;33.0
-333.0;389.0;424.0;-104.0;-399.0;-263.0;-1.0;-242.0;344.0;6.0
-315.0;367.0;521.0;-52.0;-392.0;-244.0;40.0;-169.0;334.0;20.0
-54.0;-74.0;914.0;557.0;-41.0;264.0;940.0;-25.0;68.0;130.0
-207.0;-129.0;801.0;-115.0;-47.0;-196.0;1096.0;-695.0;-13.0;78.0
-198.0;-86.0;861.0;-355.0;18.0;-355.0;301.0;-978.0;127.0;61.0
-658.0;423.0;610.0;187.0;-475.0;-526.0;722.0;-422.0;401.0;362.0
-177.0;-14.0;744.0;-97.0;119.0;-333.0;41.0;-727.0;251.0;246.0
-150.0;10.0;965.0;-7.0;167.0;-235.0;522.0;-735.0;281.0;79.0
-111.0;12.0;875.0;-232.0;211.0;-129.0;739.0;-849.0;285.0;-73.0
-105.0;14.0;812.0;117.0;179.0;-128.0;490.0;-379.0;191.0;72.0
-106.0;12.0;929.0;8.0;158.0;-131.0;795.0;-474.0;165.0;-126.0
-98.0;5.0;831.0;-130.0;153.0;-135.0;490.0;-626.0;149.0;-18.0
-97.0;-12.0;775.0;-212.0;148.0;-274.0;517.0;-433.0;62.0;82.0
-66.0;-47.0;440.0;-101.0;204.0;-237.0;52.0;-310.0;18.0;47.0
-293.0;340.0;710.0;-140.0;-374.0;-344.0;334.0;-387.0;510.0;-183.0
-158.0;308.0;795.0;-327.0;-259.0;-303.0;485.0;-545.0;468.0;-250.0
-485.0;513.0;607.0;-544.0;-532.0;96.0;778.0;-628.0;366.0;59.0
-481.0;503.0;380.0;-503.0;-532.0;205.0;691.0;-584.0;323.0;388.0
-138.0;-79.0;580.0;233.0;39.0;71.0;148.0;272.0;-207.0;19.0
-634.0;442.0;782.0;-90.0;-508.0;89.0;745.0;-572.0;195.0;450.0
-697.0;415.0;985.0;82.0;-583.0;168.0;935.0;-573.0;119.0;142.0
-94.0;-108.0;834.0;-47.0;185.0;-99.0;622.0;-164.0;-26.0;-263.0
-588.0;563.0;819.0;-190.0;-70.0;123.0;865.0;-1135.0;350.0;347.0
-88.0;-112.0;294.0;-49.0;199.0;-378.0;-16.0;-275.0;35.0;37.0
-68.0;-108.0;337.0;-87.0;229.0;-439.0;-10.0;-382.0;158.0;40.0
-65.0;-106.0;402.0;-127.0;232.0;-439.0;-29.0;-388.0;166.0;20.0
-472.0;516.0;599.0;-155.0;148.0;-151.0;574.0;-1220.0;460.0;108.0
-320.0;86.0;813.0;94.0;265.0;808.0;933.0;-397.0;-145.0;209.0
-344.0;82.0;846.0;78.0;238.0;812.0;1024.0;-477.0;-148.0;270.0
-588.0;123.0;216.0;306.0;-322.0;633.0;566.0;156.0;-51.0;242.0
-435.0;-227.0;905.0;-235.0;19.0;167.0;693.0;-904.0;143.0;-129.0
-66.0;-103.0;452.0;-40.0;228.0;-437.0;49.0;-374.0;170.0;-12.0
-177.0;-271.0;871.0;-242.0;-81.0;305.0;729.0;-639.0;52.0;239.0
-8.0;-98.0;532.0;-265.0;291.0;-430.0;309.0;-425.0;202.0;67.0
66.0;-3.0;656.0;-27.0;108.0;238.0;706.0;-486.0;94.0;83.0
-5.0;-95.0;564.0;-94.0;264.0;-390.0;560.0;-472.0;187.0;86.0
-125.0;-133.0;522.0;189.0;171.0;424.0;537.0;-469.0;-325.0;454.0
-324.0;322.0;617.0;5.0;193.0;479.0;616.0;-895.0;210.0;88.0
-162.0;268.0;539.0;-275.0;167.0;293.0;492.0;-1064.0;248.0;238.0
-22.0;-96.0;467.0;-117.0;211.0;-377.0;681.0;-302.0;172.0;20.0
-29.0;-79.0;562.0;-148.0;203.0;-332.0;527.0;-318.0;138.0;-117.0
-71.0;-60.0;279.0;-216.0;122.0;-160.0;534.0;-183.0;12.0;17.0
-339.0;16.0;263.0;-20.0;-101.0;-114.0;270.0;-580.0;35.0;139.0
-362.0;51.0;724.0;111.0;-131.0;-177.0;1072.0;-433.0;92.0;12.0
-353.0;172.0;350.0;-121.0;-111.0;-63.0;542.0;-524.0;226.0;212.0
-339.0;183.0;461.0;-5.0;-88.0;-11.0;451.0;-443.0;259.0;281.0
-363.0;193.0;560.0;-212.0;-96.0;-139.0;432.0;-637.0;128.0;202.0
-488.0;231.0;637.0;-131.0;-220.0;-416.0;386.0;-517.0;542.0;52.0
-450.0;195.0;574.0;-245.0;-189.0;-451.0;366.0;-584.0;506.0;12.0
110.0;-147.0;324.0;162.0;69.0;535.0;313.0;-485.0;-28.0;389.0
-421.0;182.0;658.0;-285.0;-171.0;-473.0;238.0;-607.0;469.0;-11.0
175.0;-156.0;342.0;184.0;173.0;577.0;249.0;-501.0;-27.0;336.0
-165.0;-127.0;877.0;330.0;320.0;548.0;746.0;-800.0;-420.0;382.0
-146.0;-123.0;418.0;319.0;130.0;399.0;384.0;-388.0;-310.0;495.0
-391.0;186.0;709.0;-353.0;-138.0;-485.0;304.0;-648.0;542.0;-119.0
-224.0;-90.0;229.0;318.0;-6.0;66.0;304.0;-345.0;-66.0;525.0
-256.0;-143.0;497.0;435.0;-65.0;-285.0;500.0;-96.0;242.0;356.0
-300.0;-132.0;412.0;56.0;-48.0;-493.0;718.0;-266.0;364.0;1.0
-323.0;-126.0;638.0;9.0;-126.0;-365.0;641.0;-293.0;331.0;-289.0
-251.0;-21.0;385.0;13.0;-30.0;-385.0;-115.0;-57.0;127.0;151.0
-311.0;100.0;404.0;-105.0;-114.0;-515.0;-66.0;-288.0;243.0;81.0
-413.0;155.0;569.0;-285.0;-175.0;-422.0;223.0;-421.0;410.0;-130.0
-348.0;158.0;602.0;-395.0;-144.0;-451.0;283.0;-513.0;422.0;-206.0
-371.0;160.0;611.0;-388.0;-192.0;-408.0;336.0;-506.0;405.0;-201.0
-315.0;117.0;424.0;-98.0;-124.0;-528.0;-103.0;-216.0;262.0;50.0
-352.0;159.0;608.0;-428.0;-155.0;-435.0;317.0;-507.0;417.0;-286.0
-341.0;172.0;604.0;-396.0;-120.0;-428.0;137.0;-535.0;422.0;-280.0
-420.0;177.0;619.0;-378.0;-184.0;-304.0;-22.0;-516.0;367.0;-242.0
-387.0;176.0;640.0;-394.0;-133.0;-342.0;179.0;-528.0;377.0;-331.0
-326.0;173.0;602.0;-356.0;-82.0;-413.0;133.0;-488.0;405.0;-259.0
-398.0;182.0;713.0;-223.0;-212.0;-304.0;97.0;-464.0;359.0;-388.0
-326.0;175.0;666.0;-292.0;-105.0;-411.0;18.0;-484.0;409.0;-374.0
-405.0;149.0;603.0;-311.0;-97.0;-422.0;169.0;-496.0;382.0;-130.0
-328.0;153.0;462.0;-118.0;-151.0;-561.0;-39.0;-207.0;307.0;106.0
-264.0;111.0;677.0;-116.0;498.0;591.0;715.0;-930.0;-206.0;231.0
-291.0;113.0;858.0;190.0;486.0;781.0;798.0;-763.0;-239.0;314.0
-427.0;433.0;-122.0;-85.0;-568.0;-153.0;-285.0;-81.0;464.0;379.0
-400.0;332.0;415.0;-106.0;-215.0;-357.0;139.0;-181.0;234.0;-6.0
-391.0;327.0;351.0;-160.0;-205.0;-354.0;161.0;-224.0;227.0;100.0
-364.0;297.0;238.0;-128.0;-177.0;-357.0;151.0;-214.0;224.0;126.0
-358.0;297.0;230.0;-149.0;-178.0;-367.0;112.0;-224.0;236.0;96.0
-359.0;271.0;294.0;-56.0;-206.0;-363.0;195.0;-84.0;204.0;167.0
-365.0;147.0;591.0;-343.0;-23.0;-456.0;323.0;-485.0;397.0;-168.0
-503.0;156.0;630.0;-402.0;-532.0;-266.0;234.0;-530.0;315.0;-183.0
-368.0;266.0;330.0;-30.0;-209.0;-354.0;168.0;-57.0;193.0;253.0
-344.0;154.0;572.0;-407.0;-114.0;-455.0;57.0;-537.0;406.0;-237.0
-460.0;160.0;640.0;-430.0;-369.0;-290.0;94.0;-534.0;337.0;-276.0
-347.0;154.0;631.0;-372.0;-122.0;-452.0;66.0;-527.0;408.0;-200.0
-363.0;162.0;683.0;-395.0;-170.0;-411.0;139.0;-532.0;387.0;-308.0
-472.0;167.0;642.0;-435.0;-336.0;-243.0;289.0;-577.0;316.0;-267.0
-380.0;252.0;251.0;-46.0;-199.0;-331.0;80.0;-40.0;168.0;260.0
-527.0;505.0;729.0;99.0;194.0;218.0;677.0;-677.0;479.0;62.0
-428.0;563.0;908.0;-229.0;238.0;205.0;737.0;-1087.0;518.0;8.0
-273.0;530.0;999.0;22.0;248.0;274.0;916.0;-712.0;508.0;-64.0
-214.0;480.0;764.0;-45.0;238.0;290.0;755.0;-938.0;490.0;117.0
-177.0;459.0;1006.0;-149.0;216.0;295.0;936.0;-896.0;473.0;47.0
-17.0;-54.0;741.0;147.0;192.0;13.0;759.0;-455.0;-186.0;57.0
-21.0;-62.0;763.0;70.0;176.0;15.0;817.0;-492.0;-182.0;229.0
-139.0;429.0;982.0;-139.0;196.0;292.0;942.0;-801.0;459.0;100.0
-319.0;97.0;599.0;-129.0;-105.0;-35.0;236.0;-560.0;39.0;236.0
-276.0;24.0;537.0;-92.0;-99.0;178.0;464.0;-595.0;-95.0;95.0
-258.0;94.0;640.0;-120.0;47.0;-367.0;775.0;-491.0;292.0;-132.0
-465.0;199.0;622.0;-219.0;-159.0;-419.0;326.0;-468.0;565.0;-148.0
-463.0;200.0;648.0;-240.0;-147.0;-413.0;282.0;-482.0;569.0;-215.0
-462.0;197.0;642.0;-146.0;-149.0;-414.0;313.0;-416.0;567.0;-211.0
-348.0;171.0;588.0;-486.0;-3.0;-413.0;216.0;-699.0;541.0;-97.0
-17.0;5.0;410.0;-554.0;281.0;-40.0;579.0;-463.0;-41.0;-302.0
-34.0;15.0;404.0;-346.0;235.0;-35.0;453.0;-480.0;-60.0;-210.0
-187.0;31.0;652.0;-397.0;-7.0;-87.0;642.0;-527.0;-36.0;-501.0
-150.0;66.0;623.0;-320.0;102.0;-217.0;553.0;-444.0;109.0;-251.0
-193.0;73.0;555.0;-338.0;121.0;-296.0;378.0;-725.0;188.0;-213.0
-683.0;624.0;790.0;-237.0;349.0;459.0;635.0;-1058.0;218.0;55.0
-883.0;845.0;-78.0;429.0;-584.0;-302.0;155.0;245.0;578.0;756.0
314.0;-112.0;931.0;-221.0;696.0;146.0;776.0;-548.0;156.0;-177.0
-419.0;341.0;460.0;-704.0;-475.0;-311.0;156.0;-849.0;444.0;40.0
-454.0;514.0;862.0;-392.0;-371.0;-470.0;537.0;-766.0;394.0;-194.0
314.0;147.0;992.0;-164.0;509.0;407.0;1031.0;-827.0;192.0;-220.0
16.0;333.0;883.0;-204.0;297.0;328.0;986.0;-1099.0;378.0;17.0
51.0;-112.0;931.0;-350.0;170.0;18.0;886.0;-1202.0;-207.0;187.0
-425.0;474.0;838.0;-280.0;-353.0;-596.0;510.0;-672.0;593.0;-207.0
-107.0;-32.0;614.0;-305.0;381.0;532.0;557.0;-1270.0;-214.0;102.0
-432.0;475.0;850.0;-263.0;-359.0;-597.0;504.0;-677.0;591.0;-198.0
-311.0;555.0;1180.0;65.0;246.0;262.0;961.0;-740.0;520.0;-165.0
-643.0;346.0;390.0;-393.0;-669.0;-313.0;-62.0;-540.0;492.0;125.0
-33.0;424.0;365.0;199.0;436.0;521.0;145.0;-1065.0;335.0;487.0
-330.0;189.0;756.0;-370.0;-39.0;-467.0;-4.0;-580.0;407.0;-280.0
