Accelerometer HIP accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit BACK magneticX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;Accelerometer BACK accZ;Accelerometer BACK accX
121.0;127.0;990.0;120.0;193.0;890.0;398.0;246.0;-19.0;-499.0;7.0
-140.0;284.0;1246.0;550.0;68.0;859.0;875.0;338.0;-52.0;-388.0;231.0
38.0;197.0;703.0;269.0;70.0;924.0;247.0;331.0;-160.0;-301.0;96.0
100.0;218.0;673.0;282.0;-6.0;978.0;351.0;172.0;-136.0;-413.0;97.0
226.0;93.0;541.0;178.0;117.0;852.0;216.0;133.0;-26.0;-366.0;-65.0
26.0;117.0;642.0;273.0;31.0;912.0;238.0;211.0;253.0;-205.0;131.0
121.0;309.0;607.0;121.0;65.0;963.0;443.0;116.0;-6.0;-402.0;-173.0
60.0;382.0;716.0;147.0;95.0;844.0;204.0;241.0;-75.0;-322.0;137.0
2.0;273.0;545.0;127.0;5.0;970.0;378.0;337.0;-242.0;-260.0;106.0
20.0;557.0;593.0;214.0;15.0;976.0;585.0;379.0;-220.0;-265.0;92.0
-66.0;369.0;532.0;584.0;161.0;891.0;695.0;506.0;-75.0;-448.0;186.0
-24.0;411.0;584.0;306.0;42.0;950.0;803.0;154.0;-303.0;-347.0;72.0
-10.0;437.0;584.0;518.0;33.0;951.0;838.0;139.0;-565.0;-379.0;-55.0
-122.0;87.0;514.0;730.0;104.0;923.0;880.0;226.0;-704.0;-350.0;211.0
54.0;186.0;606.0;610.0;74.0;909.0;490.0;400.0;-260.0;-398.0;144.0
-61.0;169.0;740.0;175.0;96.0;850.0;489.0;224.0;38.0;-546.0;138.0
-62.0;343.0;758.0;369.0;230.0;830.0;675.0;344.0;-191.0;-519.0;215.0
-50.0;361.0;765.0;321.0;230.0;857.0;635.0;355.0;-203.0;-488.0;237.0
22.0;201.0;608.0;611.0;80.0;909.0;319.0;409.0;-335.0;-384.0;175.0
77.0;-296.0;651.0;624.0;138.0;943.0;818.0;270.0;470.0;-378.0;100.0
98.0;246.0;723.0;479.0;-57.0;1031.0;598.0;192.0;-129.0;-722.0;209.0
60.0;234.0;724.0;87.0;476.0;762.0;687.0;310.0;4.0;-716.0;223.0
22.0;166.0;728.0;308.0;296.0;807.0;480.0;332.0;90.0;-688.0;147.0
40.0;118.0;621.0;458.0;115.0;894.0;68.0;381.0;54.0;-473.0;110.0
6.0;108.0;622.0;362.0;119.0;897.0;45.0;383.0;92.0;-468.0;70.0
127.0;336.0;1153.0;249.0;131.0;900.0;429.0;319.0;-61.0;-448.0;170.0
190.0;220.0;1378.0;255.0;6.0;941.0;138.0;74.0;-69.0;-279.0;236.0
-71.0;170.0;571.0;-231.0;86.0;868.0;343.0;373.0;192.0;-519.0;26.0
30.0;193.0;618.0;440.0;389.0;587.0;540.0;258.0;-339.0;-733.0;84.0
104.0;132.0;1145.0;282.0;-34.0;849.0;277.0;152.0;96.0;-301.0;116.0
130.0;129.0;1137.0;195.0;-44.0;854.0;296.0;189.0;44.0;-350.0;106.0
180.0;272.0;1001.0;-44.0;98.0;932.0;646.0;92.0;167.0;-471.0;-10.0
-154.0;65.0;696.0;391.0;302.0;762.0;730.0;372.0;-117.0;-503.0;259.0
-136.0;111.0;705.0;352.0;332.0;802.0;493.0;353.0;-10.0;-539.0;106.0
-63.0;207.0;560.0;186.0;-44.0;1072.0;237.0;142.0;-17.0;-349.0;49.0
100.0;223.0;546.0;-107.0;2.0;921.0;432.0;139.0;177.0;-525.0;10.0
162.0;96.0;555.0;215.0;84.0;850.0;256.0;44.0;175.0;-344.0;-85.0
191.0;66.0;573.0;124.0;77.0;829.0;291.0;41.0;131.0;-291.0;-75.0
191.0;221.0;702.0;264.0;4.0;1127.0;336.0;90.0;203.0;-337.0;77.0
-261.0;206.0;724.0;23.0;-173.0;896.0;385.0;49.0;170.0;-519.0;65.0
150.0;-15.0;460.0;199.0;280.0;819.0;456.0;71.0;531.0;-610.0;-139.0
-235.0;313.0;661.0;546.0;251.0;824.0;562.0;211.0;85.0;-601.0;104.0
131.0;97.0;802.0;50.0;-16.0;854.0;272.0;39.0;94.0;-342.0;-65.0
-41.0;175.0;824.0;110.0;81.0;786.0;335.0;262.0;244.0;-246.0;172.0
-200.0;331.0;613.0;401.0;259.0;858.0;669.0;289.0;115.0;-497.0;225.0
196.0;309.0;896.0;188.0;-96.0;1004.0;310.0;167.0;-171.0;-303.0;37.0
-139.0;151.0;587.0;305.0;203.0;847.0;777.0;237.0;-115.0;-510.0;155.0
77.0;226.0;450.0;328.0;334.0;848.0;804.0;52.0;219.0;-480.0;-115.0
4.0;156.0;443.0;136.0;162.0;775.0;878.0;70.0;154.0;-431.0;-132.0
41.0;167.0;408.0;360.0;18.0;963.0;498.0;95.0;12.0;-776.0;-124.0
-54.0;148.0;384.0;631.0;45.0;1002.0;550.0;116.0;13.0;-677.0;135.0
-8.0;62.0;375.0;382.0;54.0;1007.0;501.0;178.0;149.0;-638.0;5.0
-392.0;70.0;384.0;544.0;65.0;936.0;477.0;146.0;62.0;-693.0;26.0
12.0;267.0;978.0;-43.0;227.0;814.0;391.0;236.0;-176.0;-376.0;195.0
22.0;321.0;972.0;90.0;231.0;787.0;231.0;224.0;-110.0;-318.0;218.0
280.0;220.0;918.0;77.0;225.0;822.0;281.0;22.0;-128.0;-376.0;-9.0
10.0;424.0;1176.0;-87.0;283.0;728.0;183.0;179.0;-512.0;-382.0;-58.0
392.0;539.0;976.0;52.0;302.0;769.0;226.0;429.0;-688.0;-629.0;87.0
282.0;126.0;905.0;164.0;265.0;953.0;398.0;100.0;-419.0;-389.0;115.0
115.0;4.0;911.0;277.0;60.0;812.0;437.0;103.0;25.0;-378.0;52.0
130.0;159.0;912.0;174.0;74.0;971.0;364.0;114.0;-178.0;-374.0;25.0
231.0;318.0;826.0;231.0;-31.0;954.0;184.0;262.0;-210.0;-311.0;87.0
125.0;389.0;802.0;268.0;-198.0;956.0;533.0;282.0;-191.0;-665.0;76.0
-181.0;93.0;622.0;223.0;-40.0;1046.0;184.0;104.0;75.0;-468.0;88.0
113.0;240.0;822.0;159.0;125.0;1024.0;566.0;249.0;15.0;-313.0;57.0
2.0;208.0;834.0;403.0;328.0;945.0;621.0;406.0;-107.0;-130.0;102.0
-85.0;1.0;858.0;421.0;203.0;889.0;359.0;117.0;-134.0;-260.0;228.0
70.0;-17.0;952.0;232.0;142.0;921.0;213.0;23.0;96.0;-404.0;-12.0
92.0;-20.0;967.0;230.0;61.0;903.0;390.0;-84.0;-10.0;-427.0;27.0
56.0;255.0;1032.0;183.0;4.0;732.0;100.0;38.0;86.0;-352.0;41.0
-73.0;-51.0;1008.0;300.0;114.0;951.0;518.0;-71.0;132.0;-362.0;8.0
99.0;136.0;1032.0;406.0;142.0;1016.0;218.0;67.0;128.0;-426.0;52.0
-28.0;96.0;1022.0;270.0;43.0;1057.0;379.0;187.0;122.0;-230.0;103.0
-9.0;242.0;1035.0;90.0;115.0;885.0;401.0;8.0;209.0;-626.0;219.0
3.0;91.0;1038.0;-10.0;175.0;802.0;466.0;146.0;264.0;-304.0;194.0
-50.0;107.0;1017.0;282.0;86.0;1026.0;428.0;163.0;156.0;-159.0;98.0
-127.0;190.0;1003.0;221.0;36.0;1022.0;402.0;190.0;148.0;-284.0;238.0
62.0;86.0;1012.0;-30.0;73.0;1008.0;324.0;72.0;-25.0;-329.0;28.0
-54.0;-140.0;597.0;179.0;513.0;729.0;405.0;414.0;-114.0;-243.0;117.0
135.0;208.0;1034.0;218.0;-115.0;1107.0;406.0;202.0;-58.0;-338.0;46.0
-161.0;-11.0;580.0;37.0;66.0;1040.0;407.0;-41.0;36.0;-720.0;155.0
345.0;82.0;1359.0;60.0;-77.0;1098.0;366.0;54.0;215.0;-735.0;325.0
59.0;216.0;979.0;81.0;158.0;731.0;413.0;289.0;222.0;-288.0;174.0
27.0;76.0;590.0;76.0;52.0;1097.0;522.0;214.0;-34.0;-938.0;273.0
-107.0;-167.0;666.0;691.0;52.0;747.0;594.0;162.0;-65.0;-355.0;76.0
-43.0;366.0;562.0;324.0;-40.0;715.0;713.0;468.0;259.0;-291.0;-7.0
-258.0;310.0;606.0;364.0;211.0;873.0;660.0;443.0;-89.0;-389.0;307.0
-82.0;26.0;283.0;421.0;199.0;941.0;521.0;177.0;-144.0;-298.0;-33.0
99.0;-69.0;291.0;64.0;102.0;929.0;498.0;6.0;155.0;-392.0;-22.0
74.0;-3.0;294.0;245.0;23.0;888.0;520.0;130.0;104.0;-351.0;-49.0
149.0;272.0;1022.0;205.0;56.0;689.0;252.0;-92.0;152.0;-285.0;6.0
-18.0;39.0;942.0;118.0;26.0;1127.0;265.0;-12.0;169.0;-375.0;20.0
177.0;56.0;884.0;131.0;65.0;887.0;537.0;304.0;299.0;-291.0;182.0
19.0;298.0;895.0;168.0;-68.0;488.0;385.0;99.0;-92.0;-195.0;140.0
-44.0;9.0;283.0;252.0;210.0;969.0;163.0;295.0;172.0;-422.0;-77.0
250.0;23.0;936.0;217.0;60.0;790.0;171.0;-17.0;152.0;-229.0;194.0
53.0;120.0;937.0;199.0;27.0;669.0;421.0;94.0;142.0;-218.0;146.0
101.0;21.0;950.0;168.0;-87.0;803.0;278.0;19.0;220.0;-340.0;65.0
87.0;36.0;981.0;161.0;13.0;812.0;264.0;76.0;196.0;-272.0;55.0
31.0;185.0;331.0;64.0;331.0;1134.0;269.0;492.0;1.0;-325.0;135.0
-137.0;213.0;657.0;322.0;400.0;929.0;439.0;443.0;-276.0;-470.0;-63.0
-103.0;266.0;667.0;220.0;386.0;941.0;374.0;505.0;-215.0;-419.0;-72.0
-127.0;284.0;669.0;321.0;401.0;901.0;347.0;501.0;-230.0;-444.0;-68.0
-173.0;240.0;680.0;174.0;302.0;891.0;380.0;435.0;-149.0;-439.0;-60.0
200.0;-26.0;963.0;177.0;51.0;825.0;196.0;26.0;151.0;-354.0;157.0
-130.0;31.0;747.0;80.0;148.0;926.0;478.0;205.0;-169.0;-400.0;-56.0
141.0;100.0;1011.0;176.0;-2.0;806.0;326.0;40.0;193.0;-291.0;20.0
101.0;122.0;1023.0;202.0;-91.0;797.0;294.0;92.0;126.0;-236.0;95.0
-134.0;80.0;749.0;89.0;105.0;868.0;453.0;167.0;-150.0;-405.0;-81.0
82.0;61.0;586.0;240.0;193.0;965.0;595.0;211.0;88.0;-356.0;54.0
-29.0;41.0;613.0;467.0;184.0;863.0;463.0;367.0;82.0;-292.0;122.0
-45.0;66.0;611.0;300.0;271.0;871.0;860.0;447.0;47.0;-305.0;177.0
-49.0;-350.0;635.0;1078.0;-9.0;846.0;930.0;67.0;467.0;-445.0;156.0
-44.0;-319.0;592.0;266.0;-48.0;896.0;599.0;99.0;213.0;-540.0;193.0
73.0;-100.0;621.0;483.0;-105.0;998.0;582.0;154.0;13.0;-678.0;282.0
-95.0;-44.0;630.0;412.0;-92.0;1121.0;600.0;201.0;-10.0;-663.0;339.0
-5.0;179.0;609.0;444.0;236.0;799.0;881.0;496.0;153.0;-443.0;171.0
-23.0;175.0;492.0;313.0;31.0;869.0;619.0;366.0;17.0;-745.0;238.0
-58.0;-149.0;594.0;626.0;-81.0;871.0;664.0;149.0;218.0;-423.0;179.0
-207.0;16.0;543.0;672.0;375.0;817.0;710.0;228.0;80.0;-498.0;199.0
-203.0;-24.0;588.0;490.0;467.0;822.0;830.0;157.0;43.0;-536.0;264.0
10.0;186.0;434.0;162.0;219.0;735.0;438.0;140.0;105.0;-428.0;6.0
272.0;282.0;367.0;370.0;107.0;1160.0;309.0;236.0;-9.0;-581.0;63.0
-316.0;205.0;348.0;380.0;174.0;1058.0;467.0;278.0;63.0;-406.0;40.0
127.0;166.0;580.0;203.0;122.0;940.0;257.0;172.0;-6.0;-543.0;243.0
131.0;181.0;573.0;209.0;147.0;1085.0;280.0;234.0;5.0;-874.0;315.0
10.0;194.0;570.0;45.0;121.0;746.0;342.0;209.0;179.0;-787.0;-68.0
81.0;105.0;502.0;201.0;168.0;929.0;234.0;68.0;92.0;-559.0;240.0
99.0;121.0;503.0;213.0;129.0;1081.0;268.0;174.0;219.0;-711.0;256.0
214.0;20.0;544.0;24.0;186.0;706.0;34.0;99.0;76.0;-452.0;-39.0
-89.0;106.0;341.0;295.0;-1.0;921.0;335.0;87.0;111.0;-487.0;18.0
66.0;244.0;539.0;81.0;560.0;731.0;512.0;520.0;-79.0;-475.0;183.0
122.0;235.0;451.0;136.0;414.0;781.0;519.0;442.0;44.0;-365.0;209.0
-78.0;126.0;409.0;188.0;196.0;787.0;242.0;83.0;-123.0;-352.0;193.0
-19.0;260.0;573.0;215.0;102.0;948.0;271.0;206.0;-23.0;-357.0;206.0
212.0;224.0;579.0;247.0;41.0;1183.0;227.0;273.0;85.0;-776.0;-30.0
187.0;10.0;682.0;73.0;115.0;1027.0;115.0;83.0;104.0;-526.0;-50.0
213.0;46.0;691.0;103.0;122.0;959.0;123.0;48.0;62.0;-590.0;-6.0
-86.0;285.0;726.0;92.0;565.0;814.0;477.0;419.0;-1.0;-477.0;264.0
-29.0;228.0;963.0;86.0;188.0;895.0;294.0;316.0;-14.0;-230.0;85.0
-52.0;208.0;964.0;446.0;22.0;948.0;198.0;110.0;-50.0;-436.0;340.0
-138.0;15.0;373.0;132.0;1.0;1020.0;534.0;125.0;-325.0;-523.0;258.0
91.0;149.0;391.0;175.0;399.0;765.0;487.0;195.0;75.0;-343.0;-74.0
-132.0;248.0;385.0;-50.0;-122.0;770.0;300.0;197.0;243.0;-410.0;12.0
3.0;311.0;322.0;248.0;93.0;1216.0;412.0;179.0;-106.0;-391.0;134.0
-16.0;-219.0;506.0;223.0;143.0;783.0;389.0;0.0;-78.0;-484.0;76.0
-38.0;-183.0;518.0;531.0;115.0;818.0;451.0;31.0;-91.0;-480.0;25.0
-32.0;-66.0;536.0;489.0;142.0;924.0;650.0;62.0;-9.0;-480.0;6.0
-47.0;146.0;591.0;266.0;201.0;931.0;657.0;219.0;54.0;-413.0;68.0
-101.0;178.0;541.0;461.0;122.0;872.0;597.0;244.0;186.0;-497.0;29.0
-66.0;127.0;502.0;557.0;109.0;913.0;728.0;225.0;-28.0;-414.0;74.0
10.0;201.0;501.0;421.0;37.0;939.0;292.0;198.0;60.0;-365.0;-29.0
15.0;195.0;503.0;226.0;49.0;1011.0;331.0;171.0;0.0;-397.0;14.0
69.0;197.0;505.0;398.0;25.0;960.0;274.0;174.0;-4.0;-402.0;-15.0
14.0;158.0;508.0;76.0;-40.0;966.0;438.0;157.0;-37.0;-360.0;35.0
-13.0;145.0;527.0;192.0;-112.0;956.0;647.0;162.0;20.0;-327.0;-33.0
62.0;83.0;580.0;318.0;2.0;971.0;387.0;36.0;9.0;-270.0;77.0
-13.0;124.0;612.0;103.0;85.0;974.0;355.0;272.0;121.0;-254.0;5.0
-193.0;286.0;647.0;-28.0;75.0;635.0;633.0;388.0;-99.0;-385.0;153.0
36.0;220.0;661.0;389.0;-70.0;1159.0;599.0;177.0;121.0;-715.0;332.0
-253.0;250.0;649.0;346.0;85.0;1225.0;399.0;185.0;-156.0;-415.0;67.0
114.0;180.0;1004.0;329.0;6.0;1131.0;481.0;118.0;-10.0;-352.0;28.0
-173.0;229.0;726.0;283.0;135.0;732.0;592.0;216.0;-215.0;-259.0;86.0
-21.0;236.0;733.0;401.0;35.0;852.0;532.0;205.0;-224.0;-427.0;109.0
-98.0;325.0;774.0;329.0;307.0;1039.0;608.0;369.0;-76.0;-295.0;126.0
-90.0;336.0;802.0;428.0;420.0;940.0;368.0;488.0;-223.0;-237.0;129.0
-240.0;137.0;816.0;247.0;84.0;882.0;427.0;42.0;-111.0;-573.0;226.0
-52.0;101.0;814.0;209.0;60.0;953.0;466.0;43.0;-172.0;-663.0;211.0
88.0;-53.0;824.0;-109.0;99.0;994.0;395.0;240.0;-274.0;-356.0;106.0
-23.0;229.0;568.0;199.0;100.0;952.0;321.0;136.0;740.0;-336.0;86.0
151.0;72.0;570.0;559.0;310.0;947.0;727.0;223.0;176.0;-700.0;-32.0
217.0;286.0;679.0;411.0;-27.0;996.0;412.0;-60.0;-213.0;-264.0;-53.0
133.0;314.0;655.0;544.0;135.0;961.0;314.0;-5.0;-499.0;-241.0;-67.0
98.0;310.0;694.0;47.0;145.0;995.0;228.0;-1.0;-500.0;-172.0;-1.0
111.0;284.0;709.0;83.0;162.0;1008.0;417.0;-37.0;-508.0;-210.0;-10.0
118.0;271.0;744.0;232.0;151.0;982.0;724.0;-91.0;-509.0;-243.0;-60.0
91.0;363.0;626.0;497.0;165.0;947.0;196.0;66.0;-527.0;-271.0;-24.0
57.0;417.0;617.0;235.0;93.0;988.0;730.0;152.0;-558.0;-235.0;-105.0
65.0;423.0;617.0;425.0;76.0;978.0;558.0;189.0;-550.0;-260.0;143.0
140.0;314.0;683.0;456.0;79.0;982.0;656.0;-18.0;-544.0;-283.0;24.0
42.0;427.0;656.0;228.0;157.0;982.0;754.0;172.0;-550.0;-259.0;-117.0
10.0;239.0;1283.0;67.0;41.0;737.0;255.0;219.0;-5.0;-194.0;111.0
57.0;387.0;647.0;360.0;140.0;990.0;628.0;132.0;-498.0;-275.0;173.0
89.0;389.0;649.0;417.0;139.0;970.0;629.0;126.0;-537.0;-300.0;221.0
159.0;195.0;706.0;270.0;-21.0;1201.0;173.0;65.0;25.0;-439.0;67.0
70.0;388.0;648.0;386.0;134.0;955.0;628.0;135.0;-532.0;-322.0;142.0
158.0;223.0;705.0;495.0;109.0;953.0;771.0;-102.0;-429.0;-259.0;-106.0
137.0;285.0;642.0;292.0;112.0;968.0;220.0;10.0;-471.0;-215.0;-51.0
144.0;282.0;649.0;131.0;93.0;960.0;117.0;-22.0;-473.0;-202.0;-10.0
121.0;240.0;713.0;158.0;158.0;993.0;416.0;-50.0;-439.0;-172.0;-2.0
98.0;363.0;648.0;275.0;150.0;992.0;676.0;105.0;-523.0;-303.0;-52.0
93.0;356.0;650.0;362.0;125.0;939.0;614.0;85.0;-513.0;-319.0;110.0
70.0;363.0;643.0;344.0;143.0;950.0;618.0;86.0;-531.0;-330.0;93.0
64.0;367.0;644.0;350.0;146.0;971.0;619.0;96.0;-509.0;-338.0;117.0
83.0;317.0;625.0;215.0;156.0;974.0;618.0;32.0;-537.0;-314.0;178.0
122.0;247.0;693.0;408.0;49.0;932.0;768.0;-42.0;-466.0;-271.0;-5.0
127.0;294.0;654.0;410.0;103.0;1016.0;209.0;7.0;-446.0;-269.0;-107.0
115.0;308.0;647.0;267.0;56.0;995.0;152.0;22.0;-463.0;-237.0;-69.0
152.0;322.0;655.0;257.0;86.0;955.0;325.0;-8.0;-510.0;-257.0;-95.0
142.0;384.0;656.0;537.0;143.0;944.0;614.0;128.0;-530.0;-307.0;35.0
113.0;387.0;652.0;368.0;128.0;944.0;616.0;125.0;-530.0;-327.0;138.0
111.0;390.0;652.0;355.0;128.0;960.0;621.0;122.0;-541.0;-330.0;123.0
123.0;393.0;652.0;352.0;119.0;970.0;606.0;127.0;-525.0;-330.0;125.0
124.0;393.0;649.0;372.0;119.0;967.0;615.0;130.0;-537.0;-311.0;146.0
121.0;415.0;649.0;361.0;122.0;975.0;655.0;146.0;-552.0;-314.0;137.0
98.0;393.0;649.0;368.0;99.0;956.0;494.0;145.0;-526.0;-307.0;130.0
132.0;364.0;632.0;365.0;111.0;951.0;738.0;81.0;-537.0;-300.0;170.0
116.0;342.0;628.0;235.0;151.0;951.0;445.0;53.0;-523.0;-310.0;192.0
163.0;254.0;709.0;577.0;127.0;934.0;689.0;-82.0;-413.0;-385.0;-123.0
160.0;264.0;686.0;506.0;126.0;939.0;697.0;-64.0;-443.0;-333.0;-114.0
194.0;333.0;644.0;379.0;83.0;1001.0;202.0;58.0;-449.0;-240.0;-89.0
106.0;286.0;658.0;29.0;129.0;989.0;168.0;75.0;-432.0;-222.0;61.0
80.0;161.0;1071.0;172.0;62.0;980.0;411.0;72.0;54.0;-471.0;30.0
14.0;220.0;1071.0;157.0;94.0;990.0;390.0;92.0;293.0;-460.0;31.0
119.0;352.0;694.0;43.0;145.0;980.0;368.0;60.0;-550.0;-299.0;-106.0
83.0;400.0;657.0;410.0;84.0;949.0;663.0;110.0;-601.0;-363.0;135.0
69.0;423.0;669.0;457.0;78.0;940.0;660.0;123.0;-556.0;-349.0;136.0
-150.0;253.0;927.0;191.0;68.0;971.0;231.0;354.0;-157.0;-598.0;-6.0
71.0;269.0;936.0;-50.0;185.0;1059.0;178.0;144.0;-91.0;-532.0;121.0
-202.0;301.0;935.0;260.0;-51.0;765.0;286.0;162.0;30.0;-205.0;272.0
87.0;405.0;673.0;436.0;110.0;933.0;658.0;133.0;-543.0;-342.0;142.0
81.0;421.0;683.0;423.0;127.0;954.0;640.0;141.0;-565.0;-353.0;146.0
-17.0;284.0;697.0;347.0;26.0;852.0;410.0;92.0;100.0;-174.0;158.0
154.0;392.0;270.0;158.0;259.0;675.0;295.0;357.0;-227.0;-227.0;19.0
97.0;470.0;706.0;416.0;129.0;962.0;388.0;295.0;-548.0;-329.0;166.0
14.0;224.0;319.0;51.0;119.0;1055.0;318.0;345.0;251.0;-676.0;64.0
101.0;420.0;704.0;426.0;124.0;952.0;363.0;326.0;-521.0;-341.0;192.0
118.0;160.0;678.0;27.0;364.0;680.0;297.0;270.0;268.0;-292.0;-29.0
92.0;299.0;714.0;236.0;-53.0;1119.0;250.0;246.0;270.0;-503.0;195.0
144.0;264.0;679.0;589.0;111.0;933.0;715.0;-25.0;-415.0;-366.0;-50.0
128.0;92.0;756.0;142.0;75.0;884.0;304.0;115.0;149.0;-289.0;31.0
127.0;53.0;728.0;8.0;-62.0;1155.0;238.0;14.0;206.0;-523.0;172.0
128.0;266.0;670.0;558.0;106.0;948.0;694.0;-21.0;-437.0;-319.0;-45.0
327.0;211.0;615.0;145.0;32.0;1059.0;258.0;190.0;269.0;-664.0;158.0
73.0;-8.0;603.0;13.0;157.0;829.0;224.0;141.0;255.0;-410.0;-125.0
-72.0;104.0;549.0;127.0;74.0;908.0;248.0;133.0;214.0;-613.0;338.0
233.0;243.0;568.0;223.0;-17.0;898.0;582.0;93.0;-75.0;-267.0;164.0
-103.0;133.0;534.0;114.0;-18.0;1149.0;181.0;36.0;61.0;-463.0;104.0
-31.0;149.0;485.0;136.0;239.0;923.0;416.0;56.0;9.0;-439.0;237.0
-51.0;165.0;470.0;156.0;169.0;928.0;484.0;223.0;-47.0;-407.0;235.0
-103.0;215.0;378.0;190.0;78.0;876.0;313.0;217.0;-75.0;-320.0;269.0
5.0;236.0;389.0;16.0;24.0;726.0;291.0;132.0;190.0;-627.0;-35.0
-24.0;113.0;423.0;109.0;114.0;952.0;296.0;91.0;70.0;-303.0;19.0
63.0;70.0;423.0;97.0;95.0;909.0;245.0;-35.0;239.0;-318.0;50.0
181.0;-15.0;397.0;7.0;0.0;924.0;205.0;18.0;88.0;-295.0;9.0
-232.0;272.0;371.0;228.0;240.0;786.0;451.0;323.0;-212.0;-400.0;362.0
120.0;244.0;776.0;306.0;146.0;982.0;663.0;-39.0;-412.0;-262.0;-54.0
225.0;202.0;801.0;475.0;143.0;969.0;715.0;-123.0;-405.0;-259.0;-61.0
104.0;326.0;672.0;304.0;192.0;951.0;675.0;126.0;-449.0;-303.0;-81.0
67.0;46.0;786.0;-115.0;166.0;771.0;274.0;-36.0;36.0;-478.0;121.0
-120.0;104.0;811.0;-169.0;305.0;784.0;319.0;171.0;-195.0;-554.0;60.0
47.0;97.0;802.0;-74.0;152.0;940.0;244.0;74.0;53.0;-524.0;-73.0
118.0;321.0;668.0;385.0;162.0;932.0;656.0;119.0;-494.0;-363.0;-72.0
80.0;334.0;659.0;407.0;137.0;967.0;652.0;146.0;-444.0;-316.0;95.0
7.0;308.0;609.0;-52.0;110.0;818.0;196.0;219.0;-151.0;-550.0;145.0
-61.0;271.0;578.0;-58.0;166.0;711.0;318.0;177.0;-83.0;-580.0;46.0
70.0;333.0;655.0;406.0;132.0;959.0;661.0;132.0;-446.0;-309.0;106.0
67.0;340.0;663.0;397.0;120.0;971.0;627.0;169.0;-326.0;-306.0;140.0
43.0;324.0;661.0;409.0;158.0;969.0;407.0;97.0;-359.0;-283.0;125.0
68.0;191.0;657.0;413.0;189.0;959.0;205.0;80.0;-384.0;-319.0;105.0
-38.0;175.0;464.0;368.0;324.0;808.0;56.0;131.0;4.0;-651.0;161.0
143.0;108.0;675.0;650.0;61.0;970.0;917.0;12.0;-89.0;-263.0;4.0
125.0;105.0;672.0;647.0;41.0;966.0;845.0;11.0;-132.0;-286.0;-40.0
28.0;297.0;582.0;628.0;57.0;1060.0;778.0;307.0;-115.0;-449.0;-35.0
-204.0;304.0;519.0;598.0;-74.0;1045.0;314.0;186.0;-167.0;-714.0;-13.0
-208.0;273.0;534.0;292.0;-168.0;1092.0;247.0;12.0;18.0;-701.0;-8.0
129.0;121.0;665.0;711.0;50.0;946.0;844.0;32.0;-109.0;-332.0;-29.0
268.0;163.0;588.0;206.0;340.0;738.0;446.0;94.0;-30.0;-193.0;4.0
-22.0;87.0;631.0;378.0;-95.0;1205.0;473.0;-29.0;25.0;-520.0;201.0
116.0;120.0;664.0;676.0;39.0;968.0;881.0;50.0;-125.0;-282.0;-37.0
132.0;129.0;666.0;640.0;108.0;970.0;794.0;57.0;-121.0;-283.0;-7.0
74.0;174.0;629.0;396.0;53.0;984.0;305.0;153.0;-132.0;-277.0;46.0
87.0;183.0;636.0;288.0;41.0;979.0;209.0;160.0;-146.0;-268.0;52.0
-262.0;236.0;843.0;37.0;161.0;864.0;627.0;325.0;58.0;-496.0;-37.0
-176.0;95.0;1062.0;233.0;218.0;864.0;359.0;283.0;-290.0;-272.0;216.0
60.0;182.0;643.0;109.0;32.0;986.0;103.0;164.0;-142.0;-240.0;49.0
62.0;195.0;635.0;38.0;34.0;988.0;130.0;172.0;-133.0;-230.0;48.0
78.0;195.0;633.0;46.0;35.0;990.0;136.0;168.0;-133.0;-245.0;49.0
73.0;208.0;625.0;40.0;30.0;982.0;186.0;197.0;-151.0;-253.0;43.0
84.0;213.0;608.0;156.0;23.0;979.0;296.0;168.0;-171.0;-244.0;62.0
67.0;224.0;599.0;200.0;24.0;978.0;386.0;201.0;-161.0;-268.0;59.0
82.0;133.0;680.0;705.0;162.0;953.0;786.0;102.0;-142.0;-398.0;30.0
136.0;107.0;1093.0;92.0;-62.0;867.0;224.0;-3.0;-12.0;-290.0;9.0
45.0;221.0;778.0;36.0;48.0;896.0;451.0;149.0;90.0;-498.0;-67.0
151.0;70.0;695.0;193.0;254.0;819.0;238.0;112.0;130.0;-291.0;-47.0
181.0;50.0;685.0;165.0;148.0;849.0;178.0;91.0;102.0;-260.0;-77.0
224.0;34.0;630.0;178.0;24.0;885.0;196.0;-34.0;-41.0;-292.0;49.0
120.0;65.0;593.0;93.0;-26.0;1088.0;279.0;-44.0;-148.0;-712.0;355.0
161.0;97.0;432.0;195.0;130.0;956.0;252.0;-34.0;50.0;-317.0;-8.0
-33.0;217.0;378.0;181.0;8.0;991.0;273.0;197.0;-189.0;-456.0;177.0
-100.0;106.0;425.0;-19.0;-25.0;1116.0;199.0;26.0;-61.0;-339.0;154.0
215.0;154.0;414.0;359.0;27.0;937.0;217.0;61.0;12.0;-575.0;167.0
-90.0;136.0;444.0;235.0;27.0;1157.0;350.0;201.0;-308.0;-511.0;-50.0
-95.0;278.0;561.0;374.0;178.0;868.0;929.0;339.0;-288.0;-377.0;122.0
172.0;239.0;666.0;57.0;77.0;933.0;380.0;325.0;-191.0;-442.0;-190.0
