PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
959.0;53.5;4.6;16.5;0.9928;986.0;745.0;1426.0;888.0;0.5;66.0;61.0;-200.0
788.0;23.7;11.6;29.7;0.9714;1234.0;1037.0;1658.0;1037.0;1.9;106.0;120.0;-200.0
756.0;47.9;7.4;24.8;1.4819;1058.0;875.0;1421.0;877.0;1.4;70.0;151.0;-200.0
745.0;49.1;7.6;25.0;1.5295;1071.0;882.0;1431.0;962.0;1.5;68.0;154.0;-200.0
894.0;54.7;7.0;14.9;0.9203;998.0;856.0;1488.0;926.0;0.7;62.0;65.0;-200.0
732.0;70.0;7.8;19.1;1.5366;1080.0;891.0;1477.0;1001.0;1.4;59.0;175.0;-200.0
889.0;42.0;6.8;20.5;1.0004;1045.0;850.0;1506.0;1102.0;1.2;93.0;78.0;-200.0
791.0;22.3;12.3;31.1;0.9888;1196.0;1061.0;1649.0;899.0;1.9;120.0;116.0;-200.0
900.0;53.0;5.8;18.0;1.0832;1046.0;803.0;1490.0;823.0;0.8;73.0;48.0;-200.0
823.0;41.8;9.3;20.8;1.0155;1197.0;950.0;1592.0;918.0;2.0;118.0;110.0;-200.0
767.0;62.8;9.2;23.1;1.7562;1074.0;946.0;1635.0;1079.0;1.9;93.0;219.0;-200.0
934.0;67.1;4.8;21.9;1.7394;911.0;753.0;1496.0;865.0;0.8;55.0;103.0;-200.0
796.0;22.1;13.4;30.1;0.9281;1192.0;1097.0;1688.0;971.0;2.0;113.0;118.0;-200.0
844.0;75.4;6.6;19.4;1.6802;976.0;840.0;1562.0;964.0;0.9;50.0;180.0;-200.0
859.0;43.0;7.7;19.3;0.9535;1069.0;887.0;1542.0;1041.0;1.2;84.0;70.0;-200.0
834.0;47.9;9.8;22.9;1.3208;1005.0;972.0;1514.0;952.0;1.7;102.0;279.0;-200.0
902.0;17.1;13.4;26.7;0.5909;1106.0;1097.0;1552.0;941.0;2.4;105.0;135.0;-200.0
974.0;28.5;8.6;19.8;0.652;990.0;924.0;1404.0;861.0;1.8;90.0;140.0;-200.0
945.0;31.2;8.9;18.5;0.6611;1010.0;937.0;1444.0;949.0;2.0;142.0;180.0;-200.0
800.0;70.0;6.0;19.1;1.5331;989.0;814.0;1418.0;915.0;1.0;51.0;146.0;-200.0
792.0;67.5;6.0;19.9;1.5544;993.0;813.0;1413.0;946.0;1.1;57.0;132.0;-200.0
930.0;21.1;9.8;25.5;0.677;1053.0;970.0;1473.0;991.0;2.0;105.0;138.0;-200.0
913.0;35.4;8.2;19.2;0.7812;1047.0;908.0;1458.0;981.0;1.6;89.0;119.0;-200.0
919.0;43.3;7.1;17.0;0.8341;998.0;859.0;1450.0;1045.0;1.5;88.0;90.0;-200.0
770.0;69.2;6.5;19.8;1.5808;982.0;834.0;1435.0;911.0;1.0;55.0;185.0;-200.0
879.0;34.3;9.9;20.2;0.8017;1101.0;972.0;1552.0;1001.0;1.6;97.0;95.0;-200.0
878.0;28.7;12.1;23.0;0.7976;1159.0;1054.0;1603.0;1046.0;2.5;120.0;158.0;-200.0
910.0;27.1;11.0;23.8;0.7858;1125.0;1016.0;1564.0;991.0;2.3;117.0;148.0;-200.0
998.0;22.6;9.2;25.5;0.7288;997.0;947.0;1460.0;815.0;1.7;87.0;106.0;-200.0
964.0;40.5;5.7;18.0;0.8271;947.0;798.0;1395.0;930.0;1.2;81.0;67.0;-200.0
907.0;20.2;11.4;28.4;0.7697;1042.0;1029.0;1540.0;879.0;2.1;103.0;123.0;-200.0
802.0;74.4;5.8;18.7;1.5861;960.0;804.0;1435.0;886.0;0.9;49.0;198.0;-200.0
843.0;20.8;13.0;27.7;0.7599;1072.0;1084.0;1622.0;1017.0;2.5;114.0;148.0;-200.0
788.0;70.6;5.9;20.3;1.6659;975.0;807.0;1423.0;904.0;1.0;57.0;116.0;-200.0
923.0;25.6;10.0;25.5;0.8218;987.0;979.0;1515.0;962.0;1.9;101.0;130.0;-200.0
908.0;59.9;6.1;15.5;1.0498;988.0;814.0;1512.0;921.0;-200.0;87.0;74.0;-200.0
883.0;57.0;6.9;16.3;1.0484;1014.0;853.0;1538.0;975.0;1.3;91.0;75.0;-200.0
714.0;68.6;7.9;21.2;1.7046;1038.0;895.0;1474.0;999.0;1.3;63.0;126.0;-200.0
892.0;39.5;7.9;24.3;1.1842;982.0;895.0;1413.0;859.0;1.6;89.0;233.0;-200.0
891.0;45.0;7.9;19.5;1.0114;1056.0;894.0;1576.0;771.0;1.7;93.0;131.0;-200.0
846.0;52.8;8.7;17.2;1.0236;1066.0;927.0;1608.0;804.0;1.9;97.0;138.0;-200.0
907.0;49.7;7.2;17.6;0.9944;1020.0;866.0;1554.0;799.0;1.6;90.0;139.0;-200.0
783.0;55.6;10.6;16.6;1.042;1122.0;1000.0;1663.0;1085.0;2.4;119.0;211.0;-200.0
959.0;45.6;6.9;16.8;0.8636;984.0;851.0;1452.0;817.0;1.6;101.0;112.0;-200.0
800.0;65.7;9.6;14.5;1.0804;1152.0;964.0;1705.0;1096.0;1.5;73.0;134.0;-200.0
996.0;68.3;4.7;14.0;1.0884;967.0;749.0;1517.0;881.0;0.8;57.0;84.0;-200.0
967.0;63.9;4.6;15.6;1.1287;966.0;744.0;1511.0;935.0;0.8;65.0;58.0;-200.0
824.0;27.2;12.2;26.5;0.9282;1131.0;1058.0;1664.0;931.0;1.9;91.0;121.0;-200.0
826.0;31.2;11.6;24.2;0.9257;1105.0;1035.0;1643.0;877.0;2.0;86.0;117.0;-200.0
891.0;56.6;6.2;19.6;1.2797;940.0;823.0;1415.0;853.0;1.2;64.0;112.0;-200.0
863.0;60.0;7.7;18.6;1.2757;969.0;886.0;1451.0;953.0;1.3;68.0;179.0;-200.0
754.0;69.3;6.6;21.4;1.7515;1015.0;839.0;1473.0;970.0;-200.0;59.0;99.0;-200.0
961.0;64.1;6.0;14.2;1.0346;959.0;812.0;1518.0;910.0;0.9;78.0;77.0;-200.0
986.0;56.5;6.4;16.0;1.0166;953.0;830.0;1521.0;860.0;1.1;86.0;88.0;-200.0
775.0;53.6;12.4;16.8;1.0167;1084.0;1063.0;1703.0;1031.0;2.1;109.0;128.0;-200.0
767.0;44.1;11.7;20.3;1.0392;1108.0;1040.0;1748.0;1051.0;2.1;95.0;145.0;-200.0
761.0;28.6;11.9;29.6;1.1628;1059.0;1047.0;1549.0;841.0;2.0;106.0;178.0;-200.0
771.0;28.5;10.8;29.8;1.1809;1021.0;1009.0;1545.0;769.0;2.0;87.0;137.0;-200.0
1003.0;61.8;6.4;13.3;0.9433;984.0;829.0;1516.0;787.0;1.5;85.0;99.0;-200.0
922.0;65.2;8.0;13.4;0.9996;1041.0;898.0;1595.0;891.0;2.0;97.0;130.0;-200.0
869.0;60.5;9.4;14.2;0.9765;1052.0;956.0;1600.0;725.0;2.3;116.0;140.0;-200.0
878.0;42.8;9.3;18.6;0.9091;976.0;952.0;1582.0;834.0;2.4;114.0;174.0;-200.0
766.0;46.4;8.8;24.7;1.4206;1096.0;931.0;1506.0;1019.0;1.9;121.0;228.0;-200.0
778.0;50.0;8.5;23.6;1.4383;1077.0;920.0;1509.0;935.0;1.7;99.0;169.0;-200.0
751.0;53.6;8.7;22.7;1.4632;1084.0;929.0;1517.0;1081.0;1.8;100.0;189.0;-200.0
896.0;67.8;7.5;13.5;1.042;1023.0;878.0;1568.0;969.0;2.0;91.0;106.0;-200.0
879.0;64.7;8.2;13.8;1.0168;1059.0;907.0;1579.0;970.0;2.3;102.0;145.0;-200.0
938.0;64.9;7.3;14.1;1.0405;1021.0;871.0;1586.0;805.0;1.8;81.0;93.0;-200.0
973.0;66.4;6.6;12.3;0.944;934.0;841.0;1497.0;756.0;1.6;93.0;100.0;-200.0
870.0;65.8;8.9;13.7;1.0254;1034.0;935.0;1605.0;941.0;2.2;98.0;122.0;-200.0
824.0;61.4;11.0;15.0;1.0385;1075.0;1015.0;1722.0;949.0;2.1;97.0;107.0;-200.0
850.0;70.7;9.2;15.9;1.2672;1110.0;949.0;1733.0;842.0;2.1;79.0;96.0;-200.0
857.0;56.9;10.0;17.7;1.1392;981.0;978.0;1682.0;835.0;1.6;72.0;79.0;-200.0
824.0;59.2;11.2;17.5;1.1725;1070.0;1022.0;1740.0;933.0;2.4;88.0;126.0;-200.0
804.0;65.5;8.1;18.3;1.3686;1013.0;905.0;1499.0;974.0;1.4;79.0;231.0;-200.0
912.0;78.3;6.9;14.5;1.2851;1060.0;851.0;1673.0;805.0;1.3;81.0;108.0;-200.0
782.0;55.8;8.1;23.0;1.548;1040.0;903.0;1494.0;951.0;1.5;92.0;145.0;-200.0
866.0;56.3;5.9;22.6;1.5233;962.0;808.0;1430.0;868.0;1.1;74.0;99.0;-200.0
936.0;65.8;5.5;18.4;1.3802;1065.0;789.0;1620.0;929.0;1.3;81.0;79.0;-200.0
886.0;25.2;11.0;26.8;0.8721;1048.0;1013.0;1584.0;940.0;1.9;96.0;127.0;-200.0
858.0;30.7;10.9;23.9;0.9002;1060.0;1010.0;1623.0;1074.0;2.0;102.0;135.0;-200.0
815.0;65.8;8.2;16.0;1.1844;1147.0;906.0;1687.0;1126.0;1.3;80.0;152.0;-200.0
702.0;62.6;11.5;22.5;1.6883;1110.0;1032.0;1650.0;1002.0;2.1;98.0;183.0;-200.0
903.0;49.3;7.1;18.0;1.0086;1031.0;861.0;1534.0;825.0;1.6;94.0;97.0;-200.0
858.0;42.6;10.2;19.4;0.9485;1137.0;985.0;1607.0;1045.0;2.3;118.0;171.0;-200.0
884.0;32.3;9.5;24.5;0.9815;1160.0;957.0;1637.0;861.0;1.9;106.0;131.0;-200.0
890.0;44.7;8.5;21.3;1.1157;1085.0;918.0;1639.0;871.0;1.6;79.0;89.0;-200.0
920.0;56.4;6.9;17.7;1.1342;1046.0;851.0;1595.0;908.0;1.4;77.0;94.0;-200.0
893.0;60.4;7.9;17.1;1.1633;1072.0;894.0;1646.0;1118.0;1.8;74.0;76.0;-200.0
876.0;59.3;8.4;17.2;1.1551;1167.0;914.0;1599.0;1126.0;2.3;99.0;105.0;-200.0
835.0;51.7;10.8;19.0;1.1222;1171.0;1006.0;1674.0;988.0;2.8;112.0;156.0;-200.0
901.0;31.9;9.2;26.0;1.0566;1110.0;948.0;1632.0;891.0;2.0;86.0;101.0;-200.0
909.0;36.7;9.2;24.6;1.1202;1117.0;946.0;1657.0;915.0;1.9;86.0;105.0;-200.0
886.0;46.1;8.8;21.6;1.1725;1120.0;931.0;1652.0;971.0;2.1;89.0;118.0;-200.0
854.0;54.6;8.8;19.4;1.2184;1131.0;932.0;1693.0;1048.0;1.8;86.0;104.0;-200.0
916.0;66.5;6.5;16.9;1.2688;1012.0;833.0;1632.0;862.0;1.2;67.0;75.0;-200.0
749.0;62.0;9.6;22.9;1.7127;1077.0;964.0;1571.0;923.0;1.8;93.0;163.0;-200.0
818.0;68.5;6.9;21.4;1.7261;1002.0;854.0;1513.0;779.0;1.4;71.0;104.0;-200.0
721.0;50.7;10.3;24.1;1.4959;1111.0;991.0;1559.0;1028.0;2.1;109.0;218.0;-200.0
763.0;53.7;8.9;22.5;1.4486;1071.0;934.0;1504.0;942.0;1.7;94.0;179.0;-200.0
859.0;53.7;6.5;22.7;1.458;969.0;835.0;1437.0;773.0;1.0;64.0;97.0;-200.0
792.0;62.2;8.4;20.8;1.5119;1062.0;915.0;1579.0;929.0;1.3;83.0;232.0;-200.0
687.0;69.3;9.7;19.4;1.5418;1137.0;967.0;1557.0;1091.0;1.6;74.0;140.0;-200.0
764.0;70.8;6.9;19.0;1.5417;1035.0;851.0;1465.0;1002.0;1.3;69.0;132.0;-200.0
817.0;70.1;5.5;18.2;1.4552;981.0;790.0;1390.0;898.0;0.9;47.0;147.0;-200.0
697.0;64.5;7.3;21.1;1.594;1150.0;871.0;1502.0;1030.0;1.4;58.0;155.0;-200.0
681.0;66.7;7.8;20.8;1.6201;1157.0;890.0;1549.0;1054.0;1.3;53.0;154.0;-200.0
732.0;60.2;8.1;23.8;1.7515;1096.0;903.0;1560.0;857.0;1.4;52.0;107.0;-200.0
753.0;69.1;6.3;21.3;1.7275;1082.0;825.0;1526.0;930.0;1.2;59.0;163.0;-200.0
705.0;68.2;7.7;21.3;1.7127;1095.0;886.0;1574.0;1001.0;1.3;56.0;187.0;-200.0
765.0;65.2;6.3;22.2;1.7256;1049.0;826.0;1521.0;917.0;1.1;51.0;150.0;-200.0
807.0;59.0;5.6;24.1;1.7449;1055.0;795.0;1494.0;834.0;1.0;51.0;103.0;-200.0
814.0;61.6;5.1;24.3;1.8468;1074.0;767.0;1489.0;796.0;1.2;58.0;143.0;-200.0
768.0;76.8;5.9;21.0;1.8881;1107.0;807.0;1546.0;836.0;1.6;73.0;214.0;-200.0
870.0;25.7;6.3;35.8;1.4861;954.0;826.0;1531.0;691.0;1.2;70.0;56.0;-200.0
804.0;27.1;6.5;38.3;1.797;1058.0;833.0;1623.0;626.0;1.2;53.0;47.0;-200.0
1009.0;20.9;12.1;27.5;0.7565;1073.0;1052.0;1574.0;854.0;-200.0;-200.0;-200.0;-200.0
1014.0;66.9;5.4;12.0;0.9336;1047.0;783.0;1449.0;975.0;1.3;79.0;83.0;77.0
929.0;70.1;6.9;11.5;0.9503;1116.0;854.0;1533.0;1034.0;1.7;78.0;118.0;98.0
951.0;69.8;6.4;11.4;0.939;1074.0;832.0;1507.0;980.0;1.7;75.0;101.0;102.0
693.0;31.6;15.1;25.7;1.0285;1049.0;1152.0;1730.0;1189.0;2.6;128.0;149.0;-200.0
988.0;70.5;6.0;10.8;0.9142;1073.0;812.0;1500.0;950.0;1.4;65.0;112.0;134.0
869.0;53.1;8.8;15.0;0.8993;1112.0;931.0;1588.0;1011.0;2.0;84.0;124.0;157.0
897.0;44.4;8.4;16.6;0.8313;1112.0;917.0;1542.0;931.0;1.9;90.0;124.0;172.0
971.0;38.4;7.5;18.0;0.7862;1063.0;877.0;1481.0;811.0;2.1;89.0;115.0;114.0
978.0;19.8;4.8;38.3;1.3067;875.0;753.0;1402.0;579.0;1.1;36.0;31.0;-200.0
1021.0;37.3;3.9;23.7;1.076;821.0;706.0;1360.0;674.0;0.7;58.0;36.0;-200.0
856.0;60.6;5.1;20.5;1.447;882.0;767.0;1492.0;897.0;-200.0;-200.0;-200.0;-200.0
1028.0;55.4;2.7;24.8;1.7054;826.0;631.0;1473.0;593.0;0.5;33.0;24.0;-200.0
947.0;50.8;3.5;26.1;1.6917;878.0;684.0;1475.0;588.0;0.7;37.0;26.0;-200.0
1047.0;56.2;5.1;11.2;0.7469;1028.0;770.0;1326.0;913.0;1.4;84.0;75.0;84.0
752.0;51.5;9.1;17.2;1.0015;1075.0;943.0;1305.0;894.0;2.3;142.0;296.0;-200.0
801.0;38.2;6.6;32.0;1.788;1001.0;838.0;1614.0;668.0;1.2;73.0;56.0;-200.0
868.0;57.4;5.2;20.9;1.4037;886.0;774.0;1486.0;815.0;-200.0;-200.0;-200.0;-200.0
1048.0;46.8;3.4;20.3;1.1;819.0;677.0;1379.0;685.0;0.6;62.0;56.0;-200.0
924.0;29.0;4.0;35.0;1.6017;922.0;712.0;1494.0;609.0;1.0;57.0;52.0;-200.0
1014.0;29.2;7.3;20.2;0.683;1087.0;870.0;1412.0;851.0;1.8;90.0;107.0;126.0
969.0;22.9;9.2;22.7;0.6224;1153.0;945.0;1425.0;911.0;2.6;118.0;161.0;181.0
868.0;49.4;6.4;22.8;1.3568;907.0;832.0;1492.0;808.0;-200.0;-200.0;-200.0;-200.0
640.0;67.5;10.7;18.1;1.3855;1132.0;1002.0;1474.0;1126.0;1.9;76.0;255.0;-200.0
911.0;43.4;4.7;28.0;1.6162;913.0;749.0;1535.0;742.0;0.9;58.0;54.0;-200.0
758.0;56.3;10.2;15.3;0.9684;1079.0;985.0;1465.0;1009.0;-200.0;-200.0;-200.0;-200.0
1016.0;24.6;4.6;32.6;1.1885;885.0;743.0;1379.0;647.0;1.0;81.0;53.0;-200.0
754.0;16.5;13.0;38.1;1.0828;1098.0;1084.0;1648.0;985.0;2.4;173.0;191.0;-200.0
731.0;57.8;10.6;14.7;0.9626;1021.0;1001.0;1415.0;971.0;-200.0;-200.0;-200.0;-200.0
698.0;68.5;9.2;18.4;1.439;1091.0;945.0;1467.0;1014.0;1.8;62.0;213.0;-200.0
795.0;58.7;8.3;15.3;1.0154;984.0;910.0;1348.0;875.0;-200.0;-200.0;-200.0;-200.0
988.0;28.4;4.4;30.6;1.2247;883.0;731.0;1384.0;693.0;1.1;87.0;56.0;-200.0
717.0;25.0;15.5;29.7;1.0246;1093.0;1163.0;1705.0;1139.0;3.0;160.0;189.0;-200.0
830.0;47.4;6.0;25.2;1.4978;924.0;814.0;1519.0;798.0;-200.0;-200.0;-200.0;-200.0
899.0;55.7;4.5;25.1;1.7471;919.0;737.0;1534.0;611.0;1.0;63.0;49.0;-200.0
830.0;52.9;5.9;25.9;1.7478;994.0;806.0;1580.0;674.0;1.4;90.0;72.0;-200.0
865.0;16.7;11.7;32.3;0.7946;934.0;1041.0;1496.0;936.0;2.1;136.0;203.0;-200.0
842.0;34.1;5.8;30.4;1.4577;941.0;805.0;1512.0;755.0;-200.0;-200.0;-200.0;-200.0
708.0;56.2;12.1;16.5;1.0455;1037.0;1053.0;1480.0;958.0;-200.0;-200.0;-200.0;-200.0
730.0;54.2;10.9;17.1;1.0503;1004.0;1012.0;1460.0;906.0;-200.0;-200.0;-200.0;-200.0
870.0;41.1;5.7;28.1;1.535;919.0;796.0;1538.0;560.0;1.1;80.0;62.0;-200.0
816.0;51.6;8.0;18.4;1.0832;946.0;898.0;1377.0;827.0;-200.0;-200.0;-200.0;-200.0
769.0;49.4;9.9;18.8;1.0624;960.0;973.0;1616.0;1155.0;1.3;89.0;140.0;-200.0
707.0;46.0;12.1;20.5;1.1;1043.0;1053.0;1514.0;959.0;-200.0;-200.0;-200.0;-200.0
793.0;49.1;8.3;19.7;1.1148;962.0;911.0;1380.0;872.0;-200.0;-200.0;-200.0;-200.0
795.0;56.4;8.4;18.1;1.1645;979.0;917.0;1398.0;903.0;-200.0;-200.0;-200.0;-200.0
901.0;34.4;5.9;29.4;1.3899;926.0;805.0;1511.0;524.0;1.2;78.0;60.0;-200.0
956.0;50.8;7.3;12.6;0.7387;1020.0;871.0;1426.0;911.0;1.6;93.0;133.0;144.0
934.0;47.4;8.0;13.8;0.7435;1044.0;900.0;1471.0;919.0;1.6;96.0;137.0;135.0
920.0;41.8;7.7;16.3;0.7712;1061.0;887.0;1462.0;869.0;1.7;88.0;110.0;149.0
809.0;49.8;8.0;22.8;1.367;944.0;900.0;1549.0;830.0;-200.0;-200.0;-200.0;-200.0
873.0;23.9;14.5;25.8;0.7832;1409.0;1131.0;1689.0;1206.0;2.7;149.0;166.0;-200.0
1086.0;64.6;3.9;10.9;0.8395;936.0;705.0;1364.0;918.0;0.9;73.0;73.0;85.0
881.0;60.6;6.0;17.8;1.2276;935.0;810.0;1356.0;835.0;1.2;74.0;243.0;-200.0
982.0;66.7;3.9;16.9;1.2772;857.0;705.0;1312.0;733.0;0.8;44.0;105.0;-200.0
758.0;51.6;7.5;18.3;1.0732;1056.0;878.0;1308.0;856.0;1.9;116.0;244.0;-200.0
868.0;29.0;5.8;35.7;1.6716;953.0;801.0;1573.0;657.0;1.2;109.0;83.0;-200.0
915.0;65.2;4.6;18.1;1.343;898.0;742.0;1345.0;796.0;1.0;50.0;93.0;-200.0
688.0;57.5;10.1;27.0;2.0183;1086.0;981.0;1818.0;1007.0;1.6;86.0;100.0;-200.0
882.0;30.2;8.9;21.1;0.745;1109.0;935.0;1518.0;1026.0;2.1;95.0;147.0;195.0
768.0;28.6;12.1;25.2;0.9008;981.0;1054.0;1592.0;1135.0;2.4;120.0;176.0;-200.0
826.0;34.8;11.0;18.7;0.7436;1180.0;1014.0;1595.0;1036.0;-200.0;-200.0;-200.0;-200.0
695.0;33.5;13.6;25.7;1.0918;1090.0;1103.0;1686.0;1235.0;2.2;119.0;142.0;-200.0
720.0;61.9;8.6;26.0;2.0511;1076.0;924.0;1806.0;909.0;1.6;80.0;101.0;-200.0
760.0;18.3;14.3;31.9;0.8523;1023.0;1127.0;1635.0;982.0;2.8;126.0;206.0;-200.0
634.0;57.6;14.1;21.9;1.4942;1179.0;1120.0;1667.0;1119.0;2.5;97.0;352.0;-200.0
685.0;36.9;12.8;24.7;1.1302;1074.0;1078.0;1673.0;1317.0;2.1;108.0;124.0;-200.0
956.0;76.9;3.4;18.2;1.5945;903.0;679.0;1385.0;660.0;0.6;44.0;90.0;-200.0
784.0;79.1;6.6;19.6;1.7877;1131.0;841.0;1531.0;811.0;1.7;82.0;254.0;-200.0
956.0;67.1;4.0;25.2;2.1164;940.0;709.0;1641.0;588.0;0.8;52.0;47.0;-200.0
668.0;58.8;9.3;24.5;1.7838;1228.0;952.0;1622.0;1110.0;2.3;81.0;301.0;-200.0
870.0;13.9;10.8;33.8;0.7172;888.0;1007.0;1448.0;794.0;2.0;105.0;149.0;-200.0
857.0;13.3;11.5;34.5;0.7158;908.0;1031.0;1469.0;901.0;2.3;112.0;187.0;-200.0
956.0;35.2;4.0;27.8;1.2968;841.0;711.0;1367.0;685.0;0.7;42.0;25.0;-200.0
1030.0;74.8;3.6;11.9;1.038;1033.0;686.0;1420.0;948.0;1.0;69.0;63.0;70.0
941.0;76.4;5.4;11.6;1.0415;1075.0;782.0;1505.0;988.0;1.2;77.0;97.0;93.0
773.0;15.4;14.5;33.7;0.7913;986.0;1133.0;1619.0;1174.0;2.7;141.0;253.0;-200.0
825.0;83.8;7.2;14.1;1.346;1069.0;865.0;1394.0;816.0;-200.0;-200.0;-200.0;-200.0
769.0;19.1;13.3;31.3;0.8634;1026.0;1094.0;1629.0;1224.0;2.6;134.0;278.0;-200.0
732.0;66.9;7.6;17.8;1.3464;1050.0;881.0;1363.0;982.0;1.3;69.0;162.0;-200.0
879.0;70.8;4.3;15.6;1.2461;916.0;726.0;1248.0;791.0;0.9;54.0;129.0;-200.0
863.0;45.8;6.7;21.2;1.1353;912.0;842.0;1489.0;1015.0;1.2;-200.0;-200.0;-200.0
932.0;51.4;5.0;19.3;1.1387;854.0;764.0;1476.0;922.0;1.0;76.0;88.0;-200.0
682.0;35.7;15.4;23.6;1.0282;1091.0;1161.0;1797.0;1153.0;3.4;128.0;210.0;-200.0
807.0;74.8;7.7;15.0;1.2672;1029.0;886.0;1446.0;926.0;-200.0;-200.0;-200.0;-200.0
621.0;59.2;11.9;23.9;1.7327;1203.0;1046.0;1664.0;1103.0;2.0;74.0;223.0;-200.0
893.0;47.0;5.4;21.3;1.1793;865.0;783.0;1446.0;838.0;0.9;68.0;86.0;-200.0
693.0;36.3;14.0;24.0;1.0708;1073.0;1117.0;1762.0;1052.0;3.1;119.0;220.0;-200.0
846.0;80.6;8.1;12.7;1.1819;1167.0;904.0;1627.0;1051.0;2.6;100.0;169.0;162.0
624.0;44.3;11.0;28.9;1.7392;1264.0;1016.0;1650.0;1062.0;1.9;76.0;186.0;-200.0
905.0;79.6;8.1;12.5;1.1538;1141.0;902.0;1672.0;965.0;-200.0;-200.0;-200.0;-200.0
849.0;80.8;8.8;12.8;1.1863;1163.0;930.0;1691.0;985.0;-200.0;-200.0;-200.0;-200.0
969.0;61.0;6.0;16.8;1.1599;1033.0;810.0;1526.0;864.0;-200.0;-200.0;-200.0;-200.0
919.0;45.9;4.6;21.3;1.1471;863.0;746.0;1415.0;961.0;0.9;76.0;56.0;-200.0
939.0;47.1;7.5;19.3;1.0445;1066.0;879.0;1536.0;740.0;-200.0;-200.0;-200.0;-200.0
968.0;41.5;7.0;15.3;0.7194;1045.0;857.0;1410.0;922.0;1.6;93.0;92.0;138.0
774.0;59.4;7.0;27.4;2.1395;1033.0;856.0;1736.0;769.0;1.4;62.0;60.0;-200.0
900.0;52.8;8.2;16.5;0.986;1105.0;908.0;1566.0;923.0;-200.0;-200.0;-200.0;-200.0
919.0;50.8;7.9;17.0;0.9751;1136.0;896.0;1623.0;961.0;-200.0;-200.0;-200.0;-200.0
942.0;56.2;6.3;16.0;1.0164;1027.0;827.0;1529.0;742.0;-200.0;-200.0;-200.0;-200.0
766.0;64.4;5.4;21.0;1.5828;1061.0;785.0;1447.0;935.0;0.9;-200.0;-200.0;-200.0
737.0;23.2;14.9;30.4;0.9889;1086.0;1145.0;1717.0;1426.0;2.5;125.0;154.0;-200.0
673.0;61.5;8.6;21.9;1.5967;1158.0;923.0;1519.0;1072.0;1.3;62.0;142.0;-200.0
739.0;57.4;8.5;27.8;2.1107;1080.0;920.0;1761.0;772.0;1.6;67.0;60.0;-200.0
901.0;77.2;6.8;14.5;1.2695;1219.0;849.0;1664.0;912.0;-200.0;-200.0;-200.0;-200.0
980.0;67.4;5.3;15.5;1.178;1097.0;779.0;1565.0;803.0;-200.0;-200.0;-200.0;-200.0
652.0;54.4;10.3;24.0;1.6049;1230.0;990.0;1559.0;1111.0;1.5;71.0;151.0;-200.0
729.0;62.3;9.6;17.4;1.2282;1063.0;964.0;1454.0;1045.0;-200.0;-200.0;-200.0;-200.0
831.0;70.8;5.2;17.6;1.4105;955.0;775.0;1362.0;862.0;1.2;55.0;140.0;-200.0
916.0;54.6;7.7;17.5;1.08;1157.0;885.0;1590.0;784.0;-200.0;-200.0;-200.0;-200.0
876.0;54.2;8.5;17.5;1.0722;1154.0;919.0;1623.0;861.0;-200.0;-200.0;-200.0;-200.0
920.0;63.3;6.6;15.5;1.1071;1078.0;841.0;1595.0;962.0;-200.0;-200.0;-200.0;-200.0
826.0;38.5;6.1;25.7;1.2548;922.0;818.0;1454.0;848.0;-200.0;-200.0;-200.0;-200.0
871.0;67.3;7.8;14.5;1.1054;1111.0;890.0;1658.0;1047.0;-200.0;-200.0;-200.0;-200.0
817.0;45.4;6.2;23.6;1.3067;932.0;820.0;1462.0;921.0;-200.0;-200.0;-200.0;-200.0
865.0;70.3;4.4;18.2;1.4498;954.0;731.0;1360.0;839.0;0.8;43.0;88.0;-200.0
792.0;50.2;7.5;29.3;2.0127;1008.0;878.0;1691.0;722.0;1.3;67.0;53.0;-200.0
947.0;43.3;6.8;19.5;0.9706;990.0;846.0;1503.0;715.0;-200.0;-200.0;-200.0;-200.0
811.0;46.7;10.9;18.0;0.9569;1105.0;1010.0;1709.0;947.0;-200.0;-200.0;-200.0;-200.0
794.0;31.2;8.1;35.2;1.7485;1012.0;904.0;1653.0;695.0;1.5;79.0;65.0;-200.0
872.0;75.6;8.8;11.1;0.9974;1084.0;933.0;1602.0;801.0;-200.0;-200.0;-200.0;-200.0
892.0;27.1;7.7;26.9;0.948;931.0;885.0;1467.0;585.0;1.2;101.0;86.0;-200.0
921.0;71.5;7.9;10.7;0.9197;1032.0;895.0;1508.0;879.0;-200.0;-200.0;-200.0;-200.0
862.0;13.9;8.2;39.3;0.9715;1003.0;907.0;1427.0;680.0;1.4;91.0;76.0;-200.0
1038.0;65.2;7.5;9.9;0.7956;1173.0;878.0;1556.0;1052.0;1.6;84.0;160.0;84.0
668.0;62.0;9.6;20.6;1.4827;1147.0;964.0;1517.0;1116.0;1.7;60.0;165.0;-200.0
658.0;58.2;11.0;21.8;1.5036;1182.0;1016.0;1572.0;1210.0;1.7;73.0;209.0;-200.0
836.0;27.2;7.0;37.1;1.6844;974.0;855.0;1607.0;610.0;1.3;67.0;53.0;-200.0
877.0;26.3;5.7;38.1;1.7252;942.0;800.0;1567.0;581.0;1.1;69.0;52.0;-200.0
942.0;79.4;7.6;10.3;0.9927;1070.0;883.0;1625.0;925.0;-200.0;-200.0;-200.0;-200.0
