PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
1012.0;43.6;4.2;19.2;0.9591;940.0;724.0;1407.0;867.0;0.7;68.0;44.0;-200.0
814.0;48.4;14.1;16.0;0.8768;1430.0;1121.0;1732.0;1322.0;3.2;135.0;178.0;-200.0
756.0;47.9;7.4;24.8;1.4819;1058.0;875.0;1421.0;877.0;1.4;70.0;151.0;-200.0
745.0;49.1;7.6;25.0;1.5295;1071.0;882.0;1431.0;962.0;1.5;68.0;154.0;-200.0
894.0;54.7;7.0;14.9;0.9203;998.0;856.0;1488.0;926.0;0.7;62.0;65.0;-200.0
732.0;70.0;7.8;19.1;1.5366;1080.0;891.0;1477.0;1001.0;1.4;59.0;175.0;-200.0
889.0;42.0;6.8;20.5;1.0004;1045.0;850.0;1506.0;1102.0;1.2;93.0;78.0;-200.0
791.0;22.3;12.3;31.1;0.9888;1196.0;1061.0;1649.0;899.0;1.9;120.0;116.0;-200.0
900.0;53.0;5.8;18.0;1.0832;1046.0;803.0;1490.0;823.0;0.8;73.0;48.0;-200.0
823.0;41.8;9.3;20.8;1.0155;1197.0;950.0;1592.0;918.0;2.0;118.0;110.0;-200.0
767.0;62.8;9.2;23.1;1.7562;1074.0;946.0;1635.0;1079.0;1.9;93.0;219.0;-200.0
934.0;67.1;4.8;21.9;1.7394;911.0;753.0;1496.0;865.0;0.8;55.0;103.0;-200.0
772.0;28.1;12.9;27.2;0.9989;1259.0;1080.0;1736.0;1072.0;2.2;104.0;138.0;-200.0
844.0;75.4;6.6;19.4;1.6802;976.0;840.0;1562.0;964.0;0.9;50.0;180.0;-200.0
859.0;43.0;7.7;19.3;0.9535;1069.0;887.0;1542.0;1041.0;1.2;84.0;70.0;-200.0
816.0;46.2;10.2;23.3;1.301;1021.0;985.0;1524.0;977.0;1.9;107.0;339.0;-200.0
902.0;17.1;13.4;26.7;0.5909;1106.0;1097.0;1552.0;941.0;2.4;105.0;135.0;-200.0
974.0;28.5;8.6;19.8;0.652;990.0;924.0;1404.0;861.0;1.8;90.0;140.0;-200.0
907.0;20.1;12.6;33.0;0.9959;1086.0;1070.0;1423.0;924.0;1.9;135.0;276.0;-200.0
800.0;70.0;6.0;19.1;1.5331;989.0;814.0;1418.0;915.0;1.0;51.0;146.0;-200.0
792.0;67.5;6.0;19.9;1.5544;993.0;813.0;1413.0;946.0;1.1;57.0;132.0;-200.0
930.0;21.1;9.8;25.5;0.677;1053.0;970.0;1473.0;991.0;2.0;105.0;138.0;-200.0
913.0;35.4;8.2;19.2;0.7812;1047.0;908.0;1458.0;981.0;1.6;89.0;119.0;-200.0
919.0;43.3;7.1;17.0;0.8341;998.0;859.0;1450.0;1045.0;1.5;88.0;90.0;-200.0
770.0;69.2;6.5;19.8;1.5808;982.0;834.0;1435.0;911.0;1.0;55.0;185.0;-200.0
879.0;34.3;9.9;20.2;0.8017;1101.0;972.0;1552.0;1001.0;1.6;97.0;95.0;-200.0
878.0;28.7;12.1;23.0;0.7976;1159.0;1054.0;1603.0;1046.0;2.5;120.0;158.0;-200.0
910.0;27.1;11.0;23.8;0.7858;1125.0;1016.0;1564.0;991.0;2.3;117.0;148.0;-200.0
998.0;22.6;9.2;25.5;0.7288;997.0;947.0;1460.0;815.0;1.7;87.0;106.0;-200.0
964.0;40.5;5.7;18.0;0.8271;947.0;798.0;1395.0;930.0;1.2;81.0;67.0;-200.0
907.0;20.2;11.4;28.4;0.7697;1042.0;1029.0;1540.0;879.0;2.1;103.0;123.0;-200.0
802.0;74.4;5.8;18.7;1.5861;960.0;804.0;1435.0;886.0;0.9;49.0;198.0;-200.0
843.0;20.8;13.0;27.7;0.7599;1072.0;1084.0;1622.0;1017.0;2.5;114.0;148.0;-200.0
788.0;70.6;5.9;20.3;1.6659;975.0;807.0;1423.0;904.0;1.0;57.0;116.0;-200.0
923.0;25.6;10.0;25.5;0.8218;987.0;979.0;1515.0;962.0;1.9;101.0;130.0;-200.0
969.0;61.0;6.0;16.8;1.1599;1033.0;810.0;1526.0;864.0;-200.0;-200.0;-200.0;-200.0
883.0;57.0;6.9;16.3;1.0484;1014.0;853.0;1538.0;975.0;1.3;91.0;75.0;-200.0
714.0;68.6;7.9;21.2;1.7046;1038.0;895.0;1474.0;999.0;1.3;63.0;126.0;-200.0
829.0;28.3;9.6;23.3;0.8012;969.0;962.0;1316.0;856.0;1.8;107.0;244.0;-200.0
891.0;45.0;7.9;19.5;1.0114;1056.0;894.0;1576.0;771.0;1.7;93.0;131.0;-200.0
846.0;52.8;8.7;17.2;1.0236;1066.0;927.0;1608.0;804.0;1.9;97.0;138.0;-200.0
907.0;49.7;7.2;17.6;0.9944;1020.0;866.0;1554.0;799.0;1.6;90.0;139.0;-200.0
783.0;55.6;10.6;16.6;1.042;1122.0;1000.0;1663.0;1085.0;2.4;119.0;211.0;-200.0
959.0;45.6;6.9;16.8;0.8636;984.0;851.0;1452.0;817.0;1.6;101.0;112.0;-200.0
800.0;65.7;9.6;14.5;1.0804;1152.0;964.0;1705.0;1096.0;1.5;73.0;134.0;-200.0
1034.0;48.6;4.3;20.0;1.1199;1008.0;729.0;1490.0;795.0;0.8;65.0;68.0;-200.0
967.0;63.9;4.6;15.6;1.1287;966.0;744.0;1511.0;935.0;0.8;65.0;58.0;-200.0
824.0;27.2;12.2;26.5;0.9282;1131.0;1058.0;1664.0;931.0;1.9;91.0;121.0;-200.0
826.0;31.2;11.6;24.2;0.9257;1105.0;1035.0;1643.0;877.0;2.0;86.0;117.0;-200.0
891.0;56.6;6.2;19.6;1.2797;940.0;823.0;1415.0;853.0;1.2;64.0;112.0;-200.0
863.0;60.0;7.7;18.6;1.2757;969.0;886.0;1451.0;953.0;1.3;68.0;179.0;-200.0
787.0;60.9;7.4;20.6;1.4642;1011.0;875.0;1446.0;1012.0;-200.0;-200.0;-200.0;-200.0
961.0;64.1;6.0;14.2;1.0346;959.0;812.0;1518.0;910.0;0.9;78.0;77.0;-200.0
986.0;56.5;6.4;16.0;1.0166;953.0;830.0;1521.0;860.0;1.1;86.0;88.0;-200.0
767.0;44.1;11.7;20.3;1.0392;1108.0;1040.0;1748.0;1051.0;2.1;95.0;145.0;-200.0
761.0;30.4;12.7;30.5;1.3031;1116.0;1075.0;1784.0;1081.0;2.3;134.0;135.0;-200.0
761.0;28.6;11.9;29.6;1.1628;1059.0;1047.0;1549.0;841.0;2.0;106.0;178.0;-200.0
771.0;28.5;10.8;29.8;1.1809;1021.0;1009.0;1545.0;769.0;2.0;87.0;137.0;-200.0
1082.0;46.8;7.0;19.8;1.0697;979.0;857.0;1546.0;797.0;1.0;96.0;97.0;-200.0
922.0;65.2;8.0;13.4;0.9996;1041.0;898.0;1595.0;891.0;2.0;97.0;130.0;-200.0
869.0;60.5;9.4;14.2;0.9765;1052.0;956.0;1600.0;725.0;2.3;116.0;140.0;-200.0
878.0;42.8;9.3;18.6;0.9091;976.0;952.0;1582.0;834.0;2.4;114.0;174.0;-200.0
766.0;46.4;8.8;24.7;1.4206;1096.0;931.0;1506.0;1019.0;1.9;121.0;228.0;-200.0
778.0;50.0;8.5;23.6;1.4383;1077.0;920.0;1509.0;935.0;1.7;99.0;169.0;-200.0
751.0;53.6;8.7;22.7;1.4632;1084.0;929.0;1517.0;1081.0;1.8;100.0;189.0;-200.0
896.0;67.8;7.5;13.5;1.042;1023.0;878.0;1568.0;969.0;2.0;91.0;106.0;-200.0
879.0;64.7;8.2;13.8;1.0168;1059.0;907.0;1579.0;970.0;2.3;102.0;145.0;-200.0
938.0;64.9;7.3;14.1;1.0405;1021.0;871.0;1586.0;805.0;1.8;81.0;93.0;-200.0
973.0;66.4;6.6;12.3;0.944;934.0;841.0;1497.0;756.0;1.6;93.0;100.0;-200.0
870.0;65.8;8.9;13.7;1.0254;1034.0;935.0;1605.0;941.0;2.2;98.0;122.0;-200.0
824.0;61.4;11.0;15.0;1.0385;1075.0;1015.0;1722.0;949.0;2.1;97.0;107.0;-200.0
850.0;70.7;9.2;15.9;1.2672;1110.0;949.0;1733.0;842.0;2.1;79.0;96.0;-200.0
857.0;56.9;10.0;17.7;1.1392;981.0;978.0;1682.0;835.0;1.6;72.0;79.0;-200.0
824.0;59.2;11.2;17.5;1.1725;1070.0;1022.0;1740.0;933.0;2.4;88.0;126.0;-200.0
804.0;65.5;8.1;18.3;1.3686;1013.0;905.0;1499.0;974.0;1.4;79.0;231.0;-200.0
912.0;78.3;6.9;14.5;1.2851;1060.0;851.0;1673.0;805.0;1.3;81.0;108.0;-200.0
782.0;55.8;8.1;23.0;1.548;1040.0;903.0;1494.0;951.0;1.5;92.0;145.0;-200.0
866.0;56.3;5.9;22.6;1.5233;962.0;808.0;1430.0;868.0;1.1;74.0;99.0;-200.0
936.0;65.8;5.5;18.4;1.3802;1065.0;789.0;1620.0;929.0;1.3;81.0;79.0;-200.0
886.0;25.2;11.0;26.8;0.8721;1048.0;1013.0;1584.0;940.0;1.9;96.0;127.0;-200.0
858.0;30.7;10.9;23.9;0.9002;1060.0;1010.0;1623.0;1074.0;2.0;102.0;135.0;-200.0
771.0;34.4;13.4;22.2;0.9072;1251.0;1097.0;1680.0;1280.0;2.9;143.0;181.0;-200.0
688.0;59.9;11.9;23.4;1.6992;1110.0;1045.0;1638.0;1058.0;2.2;115.0;213.0;-200.0
903.0;49.3;7.1;18.0;1.0086;1031.0;861.0;1534.0;825.0;1.6;94.0;97.0;-200.0
858.0;42.6;10.2;19.4;0.9485;1137.0;985.0;1607.0;1045.0;2.3;118.0;171.0;-200.0
884.0;32.3;9.5;24.5;0.9815;1160.0;957.0;1637.0;861.0;1.9;106.0;131.0;-200.0
890.0;44.7;8.5;21.3;1.1157;1085.0;918.0;1639.0;871.0;1.6;79.0;89.0;-200.0
920.0;56.4;6.9;17.7;1.1342;1046.0;851.0;1595.0;908.0;1.4;77.0;94.0;-200.0
893.0;60.4;7.9;17.1;1.1633;1072.0;894.0;1646.0;1118.0;1.8;74.0;76.0;-200.0
615.0;44.4;21.2;21.4;1.1176;1495.0;1331.0;2069.0;1635.0;3.9;136.0;246.0;483.0
835.0;51.7;10.8;19.0;1.1222;1171.0;1006.0;1674.0;988.0;2.8;112.0;156.0;-200.0
901.0;31.9;9.2;26.0;1.0566;1110.0;948.0;1632.0;891.0;2.0;86.0;101.0;-200.0
909.0;36.7;9.2;24.6;1.1202;1117.0;946.0;1657.0;915.0;1.9;86.0;105.0;-200.0
886.0;46.1;8.8;21.6;1.1725;1120.0;931.0;1652.0;971.0;2.1;89.0;118.0;-200.0
854.0;54.6;8.8;19.4;1.2184;1131.0;932.0;1693.0;1048.0;1.8;86.0;104.0;-200.0
916.0;66.5;6.5;16.9;1.2688;1012.0;833.0;1632.0;862.0;1.2;67.0;75.0;-200.0
749.0;62.0;9.6;22.9;1.7127;1077.0;964.0;1571.0;923.0;1.8;93.0;163.0;-200.0
818.0;68.5;6.9;21.4;1.7261;1002.0;854.0;1513.0;779.0;1.4;71.0;104.0;-200.0
721.0;50.7;10.3;24.1;1.4959;1111.0;991.0;1559.0;1028.0;2.1;109.0;218.0;-200.0
763.0;53.7;8.9;22.5;1.4486;1071.0;934.0;1504.0;942.0;1.7;94.0;179.0;-200.0
859.0;53.7;6.5;22.7;1.458;969.0;835.0;1437.0;773.0;1.0;64.0;97.0;-200.0
792.0;62.2;8.4;20.8;1.5119;1062.0;915.0;1579.0;929.0;1.3;83.0;232.0;-200.0
611.0;43.7;12.9;26.3;1.4718;1214.0;1080.0;1642.0;1190.0;2.5;87.0;323.0;-200.0
764.0;70.8;6.9;19.0;1.5417;1035.0;851.0;1465.0;1002.0;1.3;69.0;132.0;-200.0
853.0;66.7;4.8;20.0;1.5401;920.0;755.0;1359.0;880.0;0.9;45.0;108.0;-200.0
697.0;64.5;7.3;21.1;1.594;1150.0;871.0;1502.0;1030.0;1.4;58.0;155.0;-200.0
673.0;61.5;8.6;21.9;1.5967;1158.0;923.0;1519.0;1072.0;1.3;62.0;142.0;-200.0
732.0;60.2;8.1;23.8;1.7515;1096.0;903.0;1560.0;857.0;1.4;52.0;107.0;-200.0
753.0;69.1;6.3;21.3;1.7275;1082.0;825.0;1526.0;930.0;1.2;59.0;163.0;-200.0
705.0;68.2;7.7;21.3;1.7127;1095.0;886.0;1574.0;1001.0;1.3;56.0;187.0;-200.0
765.0;65.2;6.3;22.2;1.7256;1049.0;826.0;1521.0;917.0;1.1;51.0;150.0;-200.0
807.0;59.0;5.6;24.1;1.7449;1055.0;795.0;1494.0;834.0;1.0;51.0;103.0;-200.0
814.0;61.6;5.1;24.3;1.8468;1074.0;767.0;1489.0;796.0;1.2;58.0;143.0;-200.0
768.0;76.8;5.9;21.0;1.8881;1107.0;807.0;1546.0;836.0;1.6;73.0;214.0;-200.0
877.0;26.3;5.7;38.1;1.7252;942.0;800.0;1567.0;581.0;1.1;69.0;52.0;-200.0
720.0;52.2;8.1;26.4;1.7708;1075.0;904.0;1692.0;777.0;0.1;74.0;44.0;-200.0
767.0;22.5;12.7;34.4;1.205;1085.0;1075.0;1786.0;913.0;1.9;110.0;126.0;-200.0
710.0;26.9;12.2;37.6;1.715;1156.0;1056.0;1842.0;945.0;2.0;114.0;111.0;-200.0
690.0;27.8;16.5;28.5;1.0665;1102.0;1195.0;1762.0;1325.0;2.9;149.0;196.0;-200.0
491.0;48.7;26.9;25.4;1.5594;1467.0;1477.0;2114.0;1592.0;4.6;153.0;483.0;-200.0
774.0;48.5;6.3;25.1;1.5266;989.0;825.0;1602.0;1126.0;0.7;64.0;47.0;-200.0
862.0;29.6;9.2;23.7;0.8537;964.0;947.0;1328.0;907.0;1.7;123.0;327.0;-200.0
745.0;22.6;11.2;38.1;1.4868;1124.0;1021.0;1735.0;827.0;1.7;119.0;115.0;-200.0
876.0;35.7;9.3;26.2;1.1929;1081.0;950.0;1434.0;1138.0;1.5;114.0;186.0;-200.0
692.0;58.0;9.8;25.5;1.8611;1019.0;971.0;1760.0;1057.0;1.7;94.0;103.0;-200.0
490.0;61.7;23.6;21.2;1.5309;1428.0;1393.0;1976.0;1608.0;-200.0;-200.0;-200.0;-200.0
740.0;57.5;11.1;16.8;1.0912;1141.0;1017.0;1690.0;1188.0;2.1;104.0;112.0;-200.0
938.0;35.9;7.9;19.6;0.81;1075.0;896.0;1487.0;936.0;1.9;94.0;128.0;145.0
849.0;38.9;11.0;22.3;1.0324;1124.0;1013.0;1676.0;733.0;2.4;104.0;114.0;-200.0
1353.0;25.9;3.7;25.5;0.8339;844.0;696.0;1292.0;507.0;0.4;64.0;58.0;-200.0
1084.0;31.4;7.5;21.2;0.7812;1281.0;880.0;1525.0;980.0;2.0;104.0;113.0;93.0
639.0;50.1;10.9;25.2;1.58;1073.0;1009.0;1655.0;955.0;2.0;105.0;206.0;-200.0
706.0;35.9;10.6;34.7;1.9528;1118.0;999.0;1766.0;878.0;1.7;79.0;69.0;-200.0
819.0;26.6;9.8;34.4;1.423;1101.0;972.0;1714.0;752.0;1.7;84.0;75.0;-200.0
1251.0;66.4;3.6;7.7;0.699;983.0;688.0;1342.0;806.0;1.1;62.0;77.0;63.0
1120.0;45.7;2.4;21.6;1.1665;799.0;613.0;1387.0;641.0;0.4;43.0;38.0;-200.0
1025.0;73.5;2.6;16.1;1.3329;846.0;628.0;1218.0;727.0;0.5;40.0;79.0;-200.0
1136.0;56.0;3.4;16.7;1.0544;938.0;674.0;1433.0;564.0;-200.0;-200.0;-200.0;-200.0
790.0;47.1;7.1;27.0;1.6573;1077.0;859.0;1673.0;724.0;1.5;73.0;71.0;-200.0
975.0;52.7;5.6;21.9;1.365;895.0;792.0;1574.0;733.0;1.1;58.0;39.0;-200.0
1027.0;37.9;4.0;25.7;1.2334;884.0;709.0;1442.0;556.0;0.6;54.0;43.0;-200.0
655.0;53.4;10.4;24.4;1.6031;1063.0;991.0;1672.0;966.0;1.8;104.0;200.0;-200.0
745.0;75.4;7.2;16.9;1.4393;1014.0;864.0;1474.0;1097.0;1.4;56.0;167.0;-200.0
754.0;16.5;13.0;38.1;1.0828;1098.0;1084.0;1648.0;985.0;2.4;173.0;191.0;-200.0
760.0;73.5;9.5;7.9;0.7883;1021.0;959.0;1297.0;910.0;2.0;149.0;332.0;-200.0
690.0;58.9;9.8;16.8;1.1199;1077.0;969.0;1405.0;1023.0;2.2;135.0;337.0;-200.0
1109.0;14.5;4.1;39.3;1.0149;852.0;718.0;1307.0;468.0;0.5;47.0;32.0;-200.0
1085.0;47.9;6.5;16.0;0.8659;963.0;836.0;1429.0;920.0;-200.0;-200.0;-200.0;-200.0
876.0;60.1;4.9;15.6;1.0557;952.0;758.0;1203.0;794.0;1.5;111.0;216.0;-200.0
740.0;50.4;5.7;27.5;1.8284;1059.0;800.0;1604.0;739.0;1.3;62.0;66.0;-200.0
704.0;48.8;8.7;25.7;1.5913;1199.0;928.0;1533.0;890.0;-200.0;-200.0;-200.0;-200.0
811.0;30.6;6.2;34.4;1.6402;972.0;820.0;1535.0;630.0;1.3;66.0;60.0;-200.0
865.0;16.7;11.7;32.3;0.7946;934.0;1041.0;1496.0;936.0;2.1;136.0;203.0;-200.0
1016.0;19.4;9.0;25.7;0.6304;1020.0;941.0;1425.0;756.0;1.7;95.0;138.0;-200.0
782.0;21.9;12.6;37.3;1.3761;1078.0;1069.0;1780.0;806.0;2.1;126.0;109.0;-200.0
728.0;30.0;9.0;33.9;1.56;1081.0;938.0;1568.0;714.0;1.7;87.0;80.0;-200.0
733.0;14.5;11.5;41.6;1.1483;1128.0;1032.0;1576.0;876.0;-200.0;99.0;87.0;-200.0
1536.0;45.2;1.0;15.8;0.8052;774.0;500.0;1169.0;352.0;0.2;21.0;13.0;-200.0
769.0;49.4;9.9;18.8;1.0624;960.0;973.0;1616.0;1155.0;1.3;89.0;140.0;-200.0
907.0;39.4;13.8;18.5;0.832;1035.0;1110.0;1652.0;1044.0;2.7;125.0;148.0;-200.0
1174.0;35.0;4.7;15.6;0.617;1012.0;746.0;1301.0;555.0;1.4;86.0;86.0;93.0
782.0;32.4;10.5;31.0;1.4294;1110.0;996.0;1771.0;1090.0;1.9;111.0;121.0;-200.0
699.0;56.9;12.6;10.6;0.7281;1050.0;1070.0;1334.0;1087.0;2.5;141.0;435.0;-200.0
824.0;21.4;13.1;33.9;1.1135;1024.0;1087.0;1745.0;924.0;2.3;118.0;140.0;-200.0
827.0;72.8;5.0;21.9;1.8944;950.0;762.0;1616.0;959.0;-200.0;69.0;60.0;-200.0
635.0;57.5;12.9;17.0;1.1071;1153.0;1079.0;1496.0;1103.0;2.6;140.0;358.0;-200.0
826.0;25.6;11.2;31.8;1.1868;1040.0;1022.0;1747.0;812.0;1.7;98.0;115.0;-200.0
825.0;36.7;13.4;27.0;1.2898;1029.0;1097.0;1827.0;980.0;2.5;125.0;155.0;-200.0
571.0;55.6;17.5;21.4;1.4015;1260.0;1224.0;1731.0;1301.0;2.9;113.0;412.0;-200.0
697.0;71.5;9.0;18.4;1.5038;1081.0;938.0;1517.0;1273.0;1.7;62.0;181.0;-200.0
992.0;81.9;3.5;14.8;1.3735;879.0;681.0;1312.0;703.0;-200.0;-200.0;-200.0;-200.0
947.0;20.1;10.0;30.3;0.8539;998.0;977.0;1496.0;695.0;1.4;69.0;74.0;-200.0
910.0;35.3;4.2;26.8;1.2243;919.0;723.0;1443.0;992.0;0.5;-200.0;-200.0;-200.0
936.0;46.3;4.1;21.2;1.1501;925.0;717.0;1455.0;970.0;0.3;75.0;75.0;-200.0
681.0;47.5;11.2;26.6;1.6265;1104.0;1020.0;1771.0;1086.0;2.0;82.0;106.0;-200.0
796.0;59.4;6.9;17.5;1.1768;992.0;853.0;1305.0;930.0;1.4;79.0;177.0;-200.0
686.0;26.0;12.1;34.8;1.4241;1115.0;1053.0;1722.0;1086.0;-200.0;141.0;158.0;-200.0
1007.0;24.1;8.5;22.3;0.6394;988.0;918.0;1393.0;850.0;1.7;94.0;141.0;-200.0
1062.0;45.6;5.2;21.8;1.1763;883.0;773.0;1514.0;621.0;1.2;72.0;59.0;-200.0
720.0;61.9;8.6;26.0;2.0511;1076.0;924.0;1806.0;909.0;1.6;80.0;101.0;-200.0
762.0;13.2;15.3;39.6;0.9332;1055.0;1157.0;1674.0;985.0;2.4;168.0;216.0;-200.0
737.0;71.0;9.7;18.3;1.4807;1047.0;965.0;1606.0;1075.0;1.5;79.0;268.0;-200.0
892.0;72.5;5.0;18.1;1.4876;922.0;764.0;1415.0;905.0;0.8;69.0;162.0;-200.0
754.0;37.5;14.3;27.3;1.342;1111.0;1126.0;1883.0;1076.0;2.9;124.0;160.0;-200.0
784.0;79.1;6.6;19.6;1.7877;1131.0;841.0;1531.0;811.0;1.7;82.0;254.0;-200.0
726.0;45.6;7.5;24.4;1.3779;962.0;880.0;1484.0;1050.0;1.5;96.0;167.0;-200.0
850.0;30.1;5.5;34.6;1.6296;1003.0;787.0;1518.0;636.0;-200.0;-200.0;-200.0;-200.0
728.0;30.4;11.0;27.9;1.1249;1132.0;1014.0;1628.0;1279.0;1.2;101.0;106.0;-200.0
857.0;13.3;11.5;34.5;0.7158;908.0;1031.0;1469.0;901.0;2.3;112.0;187.0;-200.0
965.0;21.0;7.9;29.6;0.8548;869.0;897.0;1480.0;649.0;1.5;106.0;104.0;-200.0
928.0;25.6;6.4;31.7;1.179;915.0;828.0;1474.0;630.0;-200.0;87.0;90.0;-200.0
856.0;20.9;7.4;34.9;1.1463;951.0;875.0;1406.0;600.0;1.5;68.0;51.0;-200.0
687.0;24.9;13.9;32.0;1.1663;1096.0;1112.0;1694.0;865.0;-200.0;122.0;118.0;-200.0
706.0;27.8;12.8;35.4;1.5733;1181.0;1078.0;1870.0;1140.0;2.1;122.0;159.0;-200.0
731.0;73.8;7.0;18.7;1.5704;1035.0;855.0;1467.0;952.0;-200.0;51.0;142.0;-200.0
777.0;29.9;8.0;37.4;1.8848;1092.0;901.0;1691.0;734.0;1.6;69.0;78.0;-200.0
856.0;18.4;9.5;33.9;0.9587;995.0;959.0;1544.0;690.0;1.5;116.0;111.0;-200.0
776.0;47.6;9.3;25.5;1.5318;1038.0;950.0;1750.0;1181.0;1.4;75.0;71.0;-200.0
932.0;51.4;5.0;19.3;1.1387;854.0;764.0;1476.0;922.0;1.0;76.0;88.0;-200.0
906.0;64.5;3.8;25.9;2.1247;933.0;701.0;1638.0;690.0;0.9;62.0;57.0;-200.0
627.0;44.6;17.9;20.9;1.0872;1349.0;1236.0;1964.0;1530.0;3.4;125.0;275.0;-200.0
1110.0;26.5;5.4;19.6;0.5974;913.0;785.0;1273.0;692.0;1.4;85.0;89.0;-200.0
866.0;47.8;5.7;20.1;1.1093;868.0;798.0;1392.0;824.0;1.1;71.0;83.0;-200.0
957.0;28.1;6.6;27.7;1.0272;930.0;838.0;1319.0;680.0;1.4;78.0;189.0;-200.0
1010.0;30.9;7.8;17.5;0.6111;1002.0;893.0;1394.0;775.0;1.6;111.0;165.0;-200.0
805.0;81.8;5.4;20.7;1.9717;1002.0;783.0;1623.0;875.0;-200.0;92.0;79.0;-200.0
1131.0;59.9;2.4;22.4;1.6069;824.0;615.0;1336.0;601.0;0.5;-200.0;-200.0;-200.0
531.0;66.3;18.8;18.7;1.414;1314.0;1262.0;1754.0;1564.0;3.5;111.0;516.0;-200.0
846.0;19.6;9.6;34.2;1.0399;978.0;962.0;1527.0;680.0;1.3;117.0;105.0;-200.0
876.0;54.2;8.5;17.5;1.0722;1154.0;919.0;1623.0;861.0;-200.0;-200.0;-200.0;-200.0
672.0;45.0;10.3;30.1;1.8891;1136.0;990.0;1807.0;918.0;-200.0;100.0;111.0;-200.0
822.0;20.4;10.3;33.2;1.0195;989.0;990.0;1577.0;705.0;1.5;138.0;113.0;-200.0
774.0;59.4;7.0;27.4;2.1395;1033.0;856.0;1736.0;769.0;1.4;62.0;60.0;-200.0
756.0;25.7;14.1;32.4;1.2271;1090.0;1119.0;1811.0;902.0;2.2;107.0;117.0;-200.0
670.0;19.6;17.7;39.1;1.3542;1221.0;1230.0;1905.0;1157.0;2.9;163.0;188.0;-200.0
802.0;23.9;11.1;33.3;1.2085;1075.0;1020.0;1732.0;797.0;2.1;103.0;109.0;-200.0
796.0;23.3;12.0;30.3;0.9869;1218.0;1051.0;1689.0;881.0;2.0;108.0;121.0;-200.0
1077.0;50.9;2.3;25.8;1.6605;866.0;603.0;1459.0;589.0;-200.0;55.0;48.0;-200.0
659.0;66.4;10.4;20.3;1.5591;1176.0;993.0;1572.0;1178.0;1.9;91.0;206.0;-200.0
1208.0;75.2;2.1;13.9;1.1884;827.0;595.0;1214.0;507.0;-200.0;-200.0;-200.0;-200.0
749.0;18.7;10.8;39.1;1.2884;1033.0;1006.0;1564.0;725.0;-200.0;121.0;96.0;-200.0
971.0;59.6;3.8;20.3;1.3994;886.0;702.0;1528.0;767.0;0.6;43.0;31.0;-200.0
792.0;22.6;13.0;31.0;1.0012;1208.0;1083.0;1702.0;891.0;2.1;118.0;121.0;-200.0
781.0;22.7;11.9;31.4;1.027;1003.0;1045.0;1602.0;865.0;-200.0;128.0;136.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.0;67.0;65.0;-200.0
942.0;58.4;7.9;19.7;1.3254;963.0;894.0;1702.0;1065.0;1.2;91.0;131.0;-200.0
925.0;72.0;4.5;16.9;1.3749;861.0;735.0;1287.0;789.0;0.9;58.0;99.0;-200.0
898.0;32.1;5.0;35.9;1.8697;949.0;764.0;1579.0;573.0;1.0;56.0;44.0;-200.0
658.0;19.0;14.0;40.1;1.3849;1210.0;1118.0;1742.0;1422.0;2.1;130.0;144.0;-200.0
675.0;69.0;9.9;18.7;1.4727;1043.0;975.0;1489.0;1041.0;1.8;66.0;216.0;-200.0
873.0;31.9;6.8;23.6;0.9195;860.0;847.0;1426.0;748.0;-200.0;77.0;58.0;-200.0
672.0;57.1;9.1;27.3;2.0426;1142.0;945.0;1775.0;799.0;1.9;68.0;65.0;-200.0
792.0;50.2;7.5;29.3;2.0127;1008.0;878.0;1691.0;722.0;1.3;67.0;53.0;-200.0
888.0;64.6;4.2;25.8;2.1195;931.0;721.0;1651.0;799.0;0.7;37.0;47.0;-200.0
1160.0;71.8;3.7;10.1;0.888;871.0;694.0;1421.0;779.0;-200.0;-200.0;-200.0;-200.0
777.0;37.4;8.3;32.2;1.7655;990.0;912.0;1648.0;689.0;1.6;86.0;65.0;-200.0
1048.0;37.8;7.6;22.5;1.0157;904.0;882.0;1549.0;744.0;1.6;94.0;127.0;-200.0
1247.0;56.0;2.1;17.7;1.1215;864.0;591.0;1374.0;507.0;0.3;37.0;27.0;-200.0
736.0;75.7;10.5;15.6;1.3345;1103.0;997.0;1552.0;914.0;2.9;109.0;293.0;-200.0
796.0;55.4;5.4;23.8;1.6073;1015.0;781.0;1595.0;1181.0;1.0;70.0;72.0;-200.0
767.0;22.7;10.9;37.8;1.4653;1078.0;1009.0;1730.0;787.0;1.8;127.0;120.0;-200.0
891.0;79.1;6.6;17.5;1.5709;968.0;840.0;1727.0;788.0;1.1;58.0;47.0;-200.0
752.0;25.7;8.8;33.6;1.3101;1042.0;932.0;1530.0;717.0;-200.0;-200.0;-200.0;-200.0
740.0;74.4;10.1;19.7;1.6829;1066.0;982.0;1699.0;1065.0;1.4;53.0;239.0;-200.0
652.0;53.1;20.3;15.9;0.9529;1231.0;1304.0;2029.0;1315.0;3.6;121.0;203.0;-200.0
909.0;22.8;13.1;30.3;0.9695;1018.0;1088.0;1677.0;795.0;1.4;120.0;127.0;-200.0
