PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
890.0;36.8;7.5;22.5;0.988;904.0;877.0;1488.0;781.0;1.5;95.0;117.0;-200.0
810.0;28.5;7.0;35.6;1.6293;1023.0;859.0;1590.0;684.0;-200.0;-200.0;-200.0;-200.0
730.0;23.3;12.0;36.9;1.4313;1125.0;1051.0;1771.0;923.0;1.9;120.0;125.0;-200.0
793.0;58.4;6.9;16.3;1.0729;996.0;855.0;1277.0;884.0;1.6;122.0;311.0;-200.0
737.0;59.1;7.9;18.8;1.2702;1061.0;895.0;1359.0;944.0;1.6;73.0;197.0;-200.0
686.0;26.0;12.1;34.8;1.4241;1115.0;1053.0;1722.0;1086.0;-200.0;141.0;158.0;-200.0
732.0;70.0;7.8;19.1;1.5366;1080.0;891.0;1477.0;1001.0;1.4;59.0;175.0;-200.0
889.0;42.0;6.8;20.5;1.0004;1045.0;850.0;1506.0;1102.0;1.2;93.0;78.0;-200.0
969.0;61.0;6.0;16.8;1.1599;1033.0;810.0;1526.0;864.0;-200.0;-200.0;-200.0;-200.0
855.0;30.6;6.0;28.0;1.1396;976.0;814.0;1448.0;1018.0;0.5;77.0;66.0;-200.0
765.0;28.7;13.8;25.0;0.8944;1054.0;1110.0;1670.0;1167.0;2.6;130.0;174.0;-200.0
611.0;57.9;14.9;21.0;1.4267;1169.0;1144.0;1666.0;1291.0;2.7;130.0;427.0;-200.0
802.0;65.5;6.3;19.3;1.45;948.0;826.0;1382.0;897.0;1.1;57.0;137.0;-200.0
856.0;20.9;7.4;34.9;1.1463;951.0;875.0;1406.0;600.0;1.5;68.0;51.0;-200.0
611.0;43.7;12.9;26.3;1.4718;1214.0;1080.0;1642.0;1190.0;2.5;87.0;323.0;-200.0
757.0;20.7;13.8;33.6;1.059;1065.0;1110.0;1691.0;871.0;2.4;163.0;161.0;-200.0
840.0;17.2;8.3;36.9;1.0576;1019.0;913.0;1428.0;759.0;1.5;94.0;78.0;-200.0
888.0;28.6;12.6;17.7;0.5735;1157.0;1072.0;1596.0;905.0;2.5;114.0;137.0;305.0
1007.0;24.1;8.5;22.3;0.6394;988.0;918.0;1393.0;850.0;1.7;94.0;141.0;-200.0
866.0;17.7;15.4;34.3;0.9416;1112.0;1161.0;1499.0;1088.0;2.4;151.0;345.0;-200.0
800.0;70.0;6.0;19.1;1.5331;989.0;814.0;1418.0;915.0;1.0;51.0;146.0;-200.0
792.0;67.5;6.0;19.9;1.5544;993.0;813.0;1413.0;946.0;1.1;57.0;132.0;-200.0
874.0;32.4;7.2;31.1;1.4351;1029.0;866.0;1651.0;727.0;1.5;83.0;93.0;-200.0
843.0;34.2;5.7;27.6;1.2464;977.0;800.0;1372.0;778.0;1.3;-200.0;-200.0;-200.0
986.0;58.8;5.6;13.3;0.8922;1072.0;795.0;1442.0;1048.0;1.3;93.0;84.0;88.0
1028.0;21.7;8.3;24.2;0.6451;979.0;910.0;1396.0;788.0;1.5;92.0;123.0;-200.0
1065.0;14.6;4.6;38.6;0.9821;836.0;741.0;1277.0;479.0;0.9;60.0;53.0;-200.0
830.0;32.2;14.9;23.3;0.9096;1417.0;1146.0;1831.0;1404.0;2.9;119.0;171.0;207.0
843.0;59.2;9.4;12.3;0.8461;1168.0;954.0;1586.0;1201.0;2.1;104.0;152.0;194.0
782.0;80.6;6.9;16.9;1.5372;1023.0;851.0;1413.0;881.0;1.8;94.0;259.0;-200.0
964.0;40.5;5.7;18.0;0.8271;947.0;798.0;1395.0;930.0;1.2;81.0;67.0;-200.0
814.0;61.6;5.1;24.3;1.8468;1074.0;767.0;1489.0;796.0;1.2;58.0;143.0;-200.0
969.0;59.4;7.4;19.8;1.3554;966.0;874.0;1682.0;999.0;1.5;95.0;171.0;-200.0
910.0;16.0;8.2;37.7;1.0231;960.0;909.0;1523.0;675.0;1.4;86.0;70.0;-200.0
1048.0;46.8;3.4;20.3;1.1;819.0;677.0;1379.0;685.0;0.6;62.0;56.0;-200.0
794.0;27.0;12.3;25.3;0.8565;1215.0;1062.0;1650.0;1381.0;2.4;119.0;199.0;-200.0
803.0;42.9;6.3;31.0;1.8909;1012.0;824.0;1612.0;710.0;1.0;39.0;31.0;-200.0
702.0;37.1;9.3;33.9;1.9264;1116.0;952.0;1759.0;895.0;1.7;66.0;62.0;-200.0
490.0;61.7;23.6;21.2;1.5309;1428.0;1393.0;1976.0;1608.0;-200.0;-200.0;-200.0;-200.0
772.0;28.1;12.9;27.2;0.9989;1259.0;1080.0;1736.0;1072.0;2.2;104.0;138.0;-200.0
850.0;54.9;5.8;26.0;1.8141;961.0;801.0;1683.0;798.0;0.8;44.0;33.0;-200.0
922.0;59.9;5.4;15.8;1.0676;880.0;784.0;1252.0;781.0;-200.0;-200.0;-200.0;-200.0
844.0;52.4;6.1;26.8;1.8141;965.0;818.0;1681.0;777.0;0.9;47.0;35.0;-200.0
830.0;67.4;4.7;23.5;1.9305;927.0;747.0;1633.0;910.0;0.7;34.0;58.0;-200.0
714.0;26.9;12.9;30.9;1.1835;1107.0;1080.0;1675.0;1348.0;2.2;138.0;167.0;-200.0
1050.0;63.9;6.7;7.2;0.65;1124.0;842.0;1418.0;936.0;1.5;71.0;98.0;78.0
715.0;26.1;15.3;35.4;1.4806;1220.0;1157.0;1935.0;1224.0;2.8;148.0;165.0;-200.0
741.0;15.0;11.5;40.4;1.1125;1115.0;1031.0;1561.0;870.0;-200.0;123.0;110.0;-200.0
1103.0;71.2;8.3;9.7;0.8569;1292.0;912.0;1591.0;957.0;2.2;131.0;193.0;95.0
792.0;22.6;13.0;31.0;1.0012;1208.0;1083.0;1702.0;891.0;2.1;118.0;121.0;-200.0
847.0;75.5;4.4;21.4;1.9069;938.0;734.0;1607.0;947.0;0.7;57.0;65.0;-200.0
876.0;60.1;4.9;15.6;1.0557;952.0;758.0;1203.0;794.0;1.5;111.0;216.0;-200.0
811.0;30.6;6.2;34.4;1.6402;972.0;820.0;1535.0;630.0;1.3;66.0;60.0;-200.0
819.0;26.6;9.8;34.4;1.423;1101.0;972.0;1714.0;752.0;1.7;84.0;75.0;-200.0
761.0;40.6;7.9;32.5;1.9481;970.0;894.0;1649.0;756.0;1.1;64.0;57.0;-200.0
