Accelerometer LH accX;Accelerometer LUA_ accZ;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer RWR accZ;Accelerometer LUA_ accY
340.0;330.0;461.0;163.0;803;886.0;-283.0;234.0;954.0;962.0
154.0;355.0;419.0;118.0;727;1116.0;-250.0;275.0;817.0;1123.0
554.0;351.0;348.0;105.0;783;998.0;-258.0;184.0;912.0;1099.0
386.0;413.0;525.0;300.0;801;848.0;-353.0;178.0;788.0;1067.0
474.0;505.0;386.0;116.0;817;667.0;-425.0;146.0;470.0;857.0
432.0;417.0;379.0;143.0;838;795.0;-402.0;85.0;620.0;887.0
274.0;339.0;631.0;250.0;668;913.0;-317.0;142.0;577.0;1000.0
417.0;368.0;764.0;295.0;426;970.0;-291.0;232.0;851.0;989.0
248.0;261.0;538.0;276.0;838;914.0;-510.0;75.0;449.0;783.0
514.0;624.0;569.0;-92.0;813;720.0;-670.0;475.0;494.0;800.0
239.0;306.0;673.0;694.0;806;732.0;-418.0;-28.0;457.0;735.0
381.0;398.0;768.0;366.0;363;849.0;-264.0;200.0;631.0;920.0
-118.0;388.0;421.0;234.0;792;905.0;-129.0;358.0;754.0;779.0
99.0;407.0;433.0;103.0;812;896.0;-239.0;231.0;700.0;928.0
146.0;325.0;348.0;226.0;808;918.0;-221.0;111.0;642.0;964.0
271.0;302.0;366.0;295.0;807;888.0;-307.0;181.0;765.0;1002.0
294.0;340.0;338.0;273.0;815;877.0;-325.0;179.0;687.0;920.0
280.0;322.0;346.0;284.0;810;900.0;-322.0;133.0;701.0;1003.0
262.0;324.0;239.0;404.0;796;903.0;-344.0;60.0;596.0;937.0
567.0;335.0;300.0;267.0;1387;1108.0;-430.0;291.0;600.0;1093.0
341.0;353.0;360.0;267.0;812;858.0;-252.0;120.0;712.0;990.0
300.0;359.0;304.0;341.0;811;878.0;-223.0;122.0;692.0;941.0
256.0;313.0;346.0;416.0;800;923.0;-241.0;58.0;659.0;974.0
481.0;79.0;505.0;93.0;764;1129.0;-395.0;330.0;814.0;899.0
416.0;453.0;408.0;262.0;785;770.0;-386.0;322.0;508.0;924.0
178.0;276.0;465.0;4.0;797;932.0;-316.0;141.0;493.0;1033.0
220.0;405.0;507.0;238.0;805;848.0;-328.0;210.0;442.0;930.0
224.0;447.0;639.0;220.0;801;846.0;-377.0;282.0;376.0;913.0
292.0;408.0;500.0;255.0;767;844.0;-394.0;276.0;762.0;888.0
463.0;432.0;602.0;433.0;936;955.0;-740.0;472.0;923.0;895.0
418.0;299.0;446.0;387.0;1075;829.0;-135.0;172.0;516.0;932.0
446.0;385.0;427.0;319.0;1246;751.0;-257.0;109.0;431.0;803.0
205.0;487.0;405.0;186.0;778;863.0;-384.0;275.0;621.0;927.0
250.0;492.0;472.0;126.0;792;1096.0;-150.0;308.0;786.0;831.0
919.0;643.0;505.0;278.0;800;547.0;-516.0;186.0;691.0;752.0
837.0;475.0;537.0;443.0;782;731.0;-474.0;165.0;895.0;905.0
364.0;369.0;370.0;170.0;808;895.0;-324.0;265.0;468.0;896.0
64.0;206.0;328.0;235.0;798;1003.0;-403.0;66.0;894.0;1085.0
508.0;422.0;121.0;479.0;588;931.0;-290.0;51.0;825.0;991.0
477.0;398.0;894.0;187.0;793;868.0;-408.0;305.0;714.0;927.0
16.0;294.0;581.0;253.0;796;759.0;-385.0;119.0;409.0;605.0
101.0;314.0;380.0;57.0;812;1223.0;-222.0;278.0;703.0;1192.0
334.0;329.0;596.0;323.0;801;870.0;-244.0;204.0;478.0;970.0
-117.0;299.0;447.0;225.0;799;668.0;-337.0;214.0;578.0;855.0
598.0;225.0;547.0;131.0;930;1044.0;-142.0;451.0;732.0;1254.0
10.0;498.0;384.0;67.0;833;766.0;-336.0;181.0;652.0;896.0
326.0;277.0;417.0;348.0;965;1155.0;-481.0;128.0;517.0;1184.0
311.0;366.0;694.0;333.0;801;851.0;-346.0;168.0;872.0;935.0
253.0;424.0;649.0;214.0;795;841.0;-397.0;269.0;436.0;922.0
325.0;368.0;983.0;189.0;809;832.0;-329.0;206.0;664.0;953.0
382.0;314.0;307.0;311.0;827;849.0;-315.0;296.0;468.0;915.0
241.0;370.0;447.0;103.0;801;825.0;-277.0;140.0;519.0;903.0
276.0;379.0;437.0;201.0;795;775.0;-337.0;100.0;440.0;832.0
14.0;337.0;494.0;116.0;801;770.0;-77.0;242.0;784.0;692.0
152.0;513.0;395.0;158.0;760;618.0;-341.0;121.0;524.0;778.0
147.0;360.0;464.0;233.0;802;791.0;-244.0;166.0;501.0;895.0
232.0;341.0;242.0;330.0;740;908.0;-296.0;133.0;1003.0;947.0
335.0;382.0;658.0;173.0;807;885.0;-326.0;275.0;349.0;940.0
383.0;281.0;455.0;197.0;797;1036.0;-488.0;117.0;384.0;887.0
424.0;400.0;466.0;475.0;865;634.0;-122.0;-71.0;423.0;792.0
224.0;348.0;341.0;490.0;715;892.0;-279.0;94.0;455.0;935.0
466.0;275.0;231.0;251.0;1039;1200.0;-325.0;285.0;564.0;1266.0
343.0;240.0;872.0;98.0;802;1021.0;-342.0;238.0;708.0;1086.0
349.0;382.0;634.0;165.0;808;864.0;-331.0;267.0;414.0;945.0
242.0;295.0;599.0;399.0;1926;1147.0;-205.0;206.0;570.0;1048.0
469.0;563.0;441.0;239.0;785;790.0;-505.0;112.0;610.0;867.0
350.0;364.0;317.0;220.0;807;903.0;-305.0;205.0;790.0;956.0
583.0;545.0;512.0;245.0;795;579.0;-552.0;149.0;662.0;779.0
69.0;-78.0;276.0;599.0;812;982.0;93.0;-654.0;547.0;985.0
188.0;275.0;941.0;263.0;811;952.0;-318.0;77.0;470.0;984.0
548.0;435.0;491.0;127.0;798;968.0;-337.0;286.0;601.0;1022.0
611.0;506.0;534.0;69.0;802;785.0;-306.0;351.0;645.0;893.0
305.0;417.0;439.0;148.0;804;969.0;-259.0;237.0;921.0;1104.0
586.0;365.0;377.0;332.0;795;1043.0;-328.0;243.0;594.0;1078.0
863.0;359.0;449.0;284.0;786;887.0;-352.0;179.0;655.0;971.0
689.0;986.0;574.0;95.0;58;-438.0;-964.0;685.0;816.0;-154.0
701.0;486.0;632.0;466.0;803;752.0;-493.0;154.0;508.0;898.0
607.0;937.0;702.0;394.0;52;65.0;-977.0;678.0;861.0;199.0
292.0;356.0;300.0;219.0;807;896.0;-292.0;181.0;852.0;965.0
687.0;486.0;667.0;464.0;807;746.0;-500.0;192.0;337.0;906.0
254.0;342.0;532.0;104.0;803;923.0;-577.0;298.0;605.0;893.0
436.0;591.0;494.0;302.0;804;692.0;-529.0;301.0;775.0;836.0
322.0;388.0;282.0;416.0;794;844.0;-307.0;104.0;825.0;922.0
453.0;558.0;500.0;307.0;799;707.0;-509.0;255.0;772.0;848.0
342.0;418.0;634.0;223.0;796;828.0;-365.0;296.0;455.0;946.0
373.0;394.0;395.0;467.0;803;989.0;-394.0;331.0;507.0;881.0
339.0;398.0;631.0;362.0;797;871.0;-321.0;157.0;957.0;952.0
341.0;340.0;1044.0;361.0;739;935.0;-312.0;189.0;825.0;999.0
393.0;397.0;739.0;335.0;798;895.0;-311.0;183.0;909.0;973.0
689.0;477.0;535.0;335.0;513;881.0;-555.0;-30.0;963.0;1001.0
307.0;416.0;763.0;326.0;793;858.0;-328.0;164.0;907.0;933.0
284.0;387.0;814.0;290.0;796;886.0;-382.0;223.0;882.0;950.0
226.0;398.0;629.0;304.0;795;838.0;-378.0;211.0;908.0;924.0
362.0;472.0;661.0;316.0;800;848.0;-320.0;282.0;821.0;896.0
414.0;623.0;105.0;308.0;796;590.0;-431.0;175.0;814.0;715.0
1764.0;325.0;481.0;208.0;803;1018.0;-349.0;122.0;790.0;1042.0
254.0;383.0;462.0;197.0;801;989.0;-293.0;240.0;501.0;937.0
200.0;256.0;310.0;324.0;790;1274.0;-466.0;141.0;357.0;1185.0
301.0;437.0;638.0;217.0;796;859.0;-355.0;264.0;363.0;924.0
323.0;400.0;116.0;368.0;804;876.0;-313.0;162.0;788.0;948.0
-11.0;357.0;420.0;27.0;754;666.0;-372.0;242.0;605.0;783.0
593.0;780.0;368.0;295.0;819;200.0;-489.0;268.0;798.0;523.0
47.0;124.0;453.0;580.0;587;952.0;-127.0;-141.0;775.0;933.0
324.0;376.0;470.0;310.0;739;898.0;-331.0;234.0;887.0;943.0
223.0;451.0;543.0;301.0;797;670.0;-395.0;128.0;845.0;879.0
485.0;648.0;98.0;488.0;761;513.0;-475.0;39.0;653.0;726.0
286.0;329.0;557.0;490.0;677;815.0;-158.0;-335.0;905.0;950.0
337.0;336.0;685.0;263.0;806;883.0;-295.0;223.0;407.0;943.0
287.0;344.0;688.0;235.0;804;895.0;-299.0;202.0;934.0;974.0
629.0;465.0;347.0;260.0;918;1036.0;-517.0;359.0;538.0;1022.0
342.0;257.0;419.0;403.0;812;795.0;-343.0;320.0;630.0;818.0
211.0;447.0;544.0;234.0;799;857.0;-281.0;253.0;458.0;904.0
412.0;381.0;577.0;504.0;1229;813.0;-385.0;153.0;784.0;935.0
316.0;452.0;470.0;251.0;855;764.0;-342.0;325.0;855.0;916.0
633.0;615.0;638.0;314.0;802;690.0;-623.0;227.0;936.0;819.0
348.0;386.0;739.0;230.0;804;886.0;-319.0;248.0;166.0;953.0
544.0;547.0;252.0;389.0;751;785.0;-822.0;135.0;641.0;845.0
322.0;363.0;243.0;152.0;838;851.0;-260.0;313.0;587.0;968.0
224.0;452.0;391.0;35.0;782;885.0;-216.0;293.0;612.0;969.0
251.0;350.0;475.0;155.0;802;882.0;-274.0;281.0;497.0;970.0
-35.0;363.0;336.0;89.0;775;1070.0;-156.0;201.0;724.0;1061.0
-68.0;316.0;294.0;168.0;754;953.0;-227.0;168.0;655.0;1001.0
299.0;307.0;447.0;102.0;781;1443.0;-119.0;267.0;760.0;1138.0
789.0;291.0;410.0;253.0;833;1079.0;-584.0;167.0;419.0;867.0
507.0;433.0;532.0;125.0;791;793.0;-392.0;183.0;492.0;912.0
886.0;808.0;772.0;250.0;801;306.0;-796.0;295.0;930.0;537.0
362.0;358.0;495.0;128.0;786;908.0;-405.0;326.0;532.0;999.0
320.0;388.0;723.0;260.0;837;801.0;-472.0;187.0;439.0;925.0
-89.0;334.0;437.0;297.0;797;611.0;-166.0;61.0;442.0;641.0
259.0;493.0;463.0;392.0;790;746.0;-414.0;392.0;513.0;809.0
377.0;424.0;369.0;189.0;1659;849.0;-374.0;258.0;406.0;928.0
359.0;519.0;221.0;813.0;709;747.0;-270.0;-462.0;490.0;887.0
486.0;449.0;635.0;264.0;809;840.0;-217.0;129.0;740.0;986.0
362.0;277.0;996.0;147.0;808;933.0;-264.0;163.0;1018.0;1001.0
267.0;307.0;462.0;153.0;802;907.0;-322.0;228.0;473.0;995.0
270.0;379.0;965.0;229.0;811;851.0;-323.0;169.0;603.0;905.0
797.0;720.0;577.0;784.0;809;534.0;-687.0;-310.0;812.0;749.0
320.0;491.0;384.0;206.0;-168;825.0;-424.0;249.0;641.0;945.0
465.0;457.0;240.0;242.0;-2783;960.0;-418.0;315.0;518.0;1107.0
90.0;56.0;219.0;592.0;811;985.0;-48.0;-447.0;596.0;1011.0
296.0;335.0;785.0;276.0;662;933.0;-287.0;130.0;785.0;914.0
338.0;368.0;449.0;345.0;671;867.0;-348.0;210.0;1154.0;942.0
344.0;470.0;353.0;369.0;625;881.0;-363.0;201.0;946.0;895.0
253.0;341.0;348.0;149.0;805;934.0;-343.0;194.0;957.0;992.0
836.0;694.0;451.0;174.0;799;696.0;-604.0;440.0;709.0;823.0
32.0;289.0;734.0;281.0;822;856.0;-264.0;95.0;858.0;963.0
322.0;280.0;229.0;351.0;920;1167.0;-298.0;58.0;676.0;1130.0
157.0;425.0;639.0;214.0;754;877.0;-379.0;271.0;317.0;898.0
342.0;312.0;581.0;-41.0;779;848.0;-307.0;162.0;668.0;1022.0
291.0;323.0;482.0;177.0;792;900.0;-322.0;269.0;443.0;995.0
65.0;208.0;568.0;268.0;804;980.0;-514.0;140.0;519.0;1027.0
