Accelerometer LH accX;Accelerometer LUA_ accZ;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer RWR accZ;Accelerometer LUA_ accY
292.0;362.0;490.0;267.0;790;937.0;-316.0;205.0;721.0;1029.0
479.0;442.0;466.0;218.0;806;878.0;-265.0;219.0;803.0;962.0
386.0;413.0;525.0;300.0;801;848.0;-353.0;178.0;788.0;1067.0
497.0;455.0;452.0;156.0;824;757.0;-392.0;81.0;590.0;886.0
432.0;417.0;379.0;143.0;838;795.0;-402.0;85.0;620.0;887.0
322.0;311.0;746.0;97.0;497;943.0;-197.0;132.0;510.0;1086.0
252.0;340.0;622.0;245.0;664;894.0;-320.0;127.0;722.0;972.0
327.0;416.0;558.0;259.0;796;827.0;-422.0;157.0;528.0;877.0
382.0;529.0;514.0;199.0;782;792.0;-479.0;251.0;694.0;932.0
197.0;412.0;523.0;462.0;738;827.0;-382.0;151.0;666.0;870.0
419.0;387.0;544.0;310.0;700;814.0;-251.0;162.0;659.0;901.0
184.0;398.0;448.0;307.0;751;876.0;-281.0;254.0;684.0;934.0
221.0;409.0;498.0;179.0;804;848.0;-325.0;265.0;645.0;920.0
220.0;337.0;361.0;302.0;811;872.0;-280.0;175.0;700.0;958.0
271.0;302.0;366.0;295.0;807;888.0;-307.0;181.0;765.0;1002.0
294.0;340.0;338.0;273.0;815;877.0;-325.0;179.0;687.0;920.0
306.0;340.0;343.0;274.0;808;886.0;-338.0;186.0;735.0;958.0
322.0;338.0;340.0;299.0;815;867.0;-347.0;133.0;672.0;950.0
406.0;353.0;374.0;293.0;815;878.0;-345.0;179.0;667.0;987.0
341.0;353.0;360.0;267.0;812;858.0;-252.0;120.0;712.0;990.0
339.0;356.0;333.0;281.0;806;868.0;-242.0;121.0;720.0;957.0
274.0;375.0;372.0;355.0;811;801.0;-212.0;112.0;703.0;911.0
326.0;292.0;468.0;243.0;807;957.0;-408.0;163.0;739.0;911.0
416.0;453.0;408.0;262.0;785;770.0;-386.0;322.0;508.0;924.0
238.0;293.0;438.0;163.0;802;882.0;-299.0;174.0;558.0;974.0
220.0;405.0;507.0;238.0;805;848.0;-328.0;210.0;442.0;930.0
304.0;441.0;594.0;239.0;798;846.0;-367.0;242.0;453.0;916.0
292.0;408.0;500.0;255.0;767;844.0;-394.0;276.0;762.0;888.0
277.0;416.0;503.0;274.0;810;868.0;-421.0;316.0;806.0;903.0
264.0;331.0;395.0;324.0;817;760.0;-212.0;193.0;600.0;968.0
320.0;368.0;349.0;280.0;800;762.0;-230.0;222.0;622.0;888.0
205.0;487.0;405.0;186.0;778;863.0;-384.0;275.0;621.0;927.0
337.0;428.0;530.0;203.0;775;847.0;-261.0;314.0;745.0;802.0
593.0;440.0;453.0;253.0;778;807.0;-433.0;215.0;678.0;944.0
351.0;298.0;436.0;256.0;811;995.0;-413.0;159.0;734.0;999.0
469.0;563.0;441.0;239.0;785;790.0;-505.0;112.0;610.0;867.0
475.0;562.0;433.0;273.0;779;786.0;-558.0;143.0;658.0;848.0
522.0;534.0;502.0;334.0;804;718.0;-502.0;234.0;783.0;878.0
837.0;475.0;537.0;443.0;782;731.0;-474.0;165.0;895.0;905.0
486.0;550.0;516.0;293.0;802;726.0;-477.0;242.0;745.0;848.0
517.0;536.0;518.0;294.0;797;732.0;-524.0;236.0;748.0;848.0
217.0;466.0;488.0;182.0;777;919.0;-431.0;345.0;549.0;952.0
487.0;533.0;506.0;319.0;802;722.0;-487.0;259.0;767.0;876.0
458.0;583.0;497.0;308.0;803;705.0;-487.0;247.0;751.0;866.0
438.0;377.0;518.0;131.0;819;871.0;-251.0;211.0;484.0;1036.0
601.0;418.0;434.0;196.0;775;798.0;-413.0;237.0;687.0;924.0
517.0;574.0;490.0;311.0;803;698.0;-482.0;242.0;776.0;850.0
457.0;549.0;499.0;302.0;796;708.0;-503.0;257.0;758.0;859.0
451.0;568.0;492.0;307.0;800;711.0;-512.0;260.0;754.0;859.0
412.0;317.0;552.0;272.0;818;748.0;-369.0;217.0;423.0;977.0
460.0;574.0;488.0;323.0;797;727.0;-500.0;263.0;749.0;832.0
390.0;693.0;500.0;397.0;774;273.0;-528.0;81.0;643.0;626.0
659.0;469.0;589.0;478.0;808;765.0;-523.0;161.0;631.0;910.0
466.0;591.0;489.0;318.0;796;704.0;-505.0;268.0;748.0;838.0
502.0;572.0;493.0;313.0;796;710.0;-487.0;268.0;764.0;840.0
453.0;558.0;500.0;307.0;799;707.0;-509.0;255.0;772.0;848.0
319.0;409.0;471.0;498.0;690;896.0;-340.0;312.0;687.0;851.0
252.0;389.0;467.0;461.0;619;854.0;-335.0;268.0;565.0;838.0
346.0;340.0;338.0;180.0;807;937.0;-322.0;196.0;804.0;1018.0
366.0;351.0;282.0;206.0;806;912.0;-302.0;232.0;804.0;956.0
276.0;341.0;693.0;189.0;810;992.0;-428.0;203.0;662.0;939.0
550.0;397.0;389.0;384.0;782;756.0;-337.0;202.0;705.0;889.0
334.0;346.0;349.0;211.0;804;856.0;-297.0;169.0;831.0;939.0
310.0;359.0;351.0;216.0;804;867.0;-295.0;193.0;862.0;942.0
309.0;344.0;307.0;221.0;807;883.0;-305.0;210.0;835.0;956.0
350.0;364.0;317.0;220.0;807;903.0;-305.0;205.0;790.0;956.0
313.0;369.0;295.0;233.0;807;883.0;-307.0;207.0;826.0;942.0
248.0;419.0;437.0;131.0;831;787.0;-320.0;96.0;532.0;822.0
247.0;434.0;588.0;187.0;785;808.0;-271.0;294.0;759.0;822.0
147.0;291.0;486.0;273.0;736;672.0;-266.0;-34.0;406.0;725.0
415.0;365.0;427.0;358.0;797;858.0;-342.0;142.0;932.0;937.0
423.0;299.0;348.0;535.0;843;623.0;-376.0;199.0;614.0;762.0
394.0;394.0;589.0;391.0;798;865.0;-336.0;117.0;881.0;952.0
243.0;315.0;713.0;190.0;796;963.0;-301.0;224.0;838.0;962.0
317.0;311.0;287.0;220.0;804;877.0;-268.0;159.0;799.0;963.0
348.0;571.0;235.0;496.0;680;666.0;-374.0;-37.0;531.0;826.0
241.0;370.0;447.0;103.0;801;825.0;-277.0;140.0;519.0;903.0
302.0;342.0;316.0;262.0;806;896.0;-263.0;168.0;786.0;961.0
282.0;428.0;505.0;44.0;819;867.0;-298.0;316.0;620.0;929.0
243.0;325.0;578.0;146.0;783;885.0;-481.0;301.0;616.0;979.0
303.0;337.0;727.0;245.0;807;871.0;-317.0;222.0;664.0;952.0
326.0;379.0;337.0;401.0;797;873.0;-306.0;128.0;800.0;932.0
319.0;359.0;298.0;406.0;801;850.0;-303.0;125.0;813.0;952.0
290.0;394.0;600.0;353.0;793;851.0;-353.0;152.0;919.0;956.0
277.0;376.0;690.0;349.0;797;829.0;-362.0;120.0;861.0;929.0
311.0;366.0;694.0;333.0;801;851.0;-346.0;168.0;872.0;935.0
347.0;379.0;732.0;346.0;795;858.0;-346.0;154.0;790.0;935.0
371.0;375.0;699.0;348.0;798;869.0;-330.0;180.0;827.0;943.0
314.0;379.0;676.0;343.0;799;851.0;-342.0;161.0;817.0;962.0
364.0;420.0;679.0;317.0;799;830.0;-334.0;153.0;856.0;945.0
290.0;413.0;689.0;316.0;795;872.0;-346.0;208.0;822.0;941.0
269.0;389.0;629.0;307.0;797;855.0;-374.0;202.0;870.0;923.0
362.0;472.0;661.0;316.0;800;848.0;-320.0;282.0;821.0;896.0
399.0;469.0;384.0;257.0;751;797.0;-383.0;316.0;831.0;869.0
418.0;444.0;541.0;293.0;814;806.0;-238.0;47.0;492.0;809.0
254.0;383.0;462.0;197.0;801;989.0;-293.0;240.0;501.0;937.0
262.0;264.0;341.0;200.0;791;1033.0;-417.0;199.0;503.0;1058.0
465.0;457.0;240.0;242.0;-2783;960.0;-418.0;315.0;518.0;1107.0
178.0;500.0;463.0;179.0;803;757.0;-319.0;244.0;594.0;892.0
199.0;450.0;448.0;113.0;812;810.0;-314.0;196.0;569.0;818.0
344.0;294.0;381.0;331.0;852;804.0;-318.0;333.0;497.0;839.0
285.0;302.0;305.0;141.0;682;894.0;-265.0;164.0;637.0;895.0
420.0;196.0;434.0;337.0;944;1283.0;-307.0;279.0;472.0;1173.0
291.0;323.0;482.0;177.0;792;900.0;-322.0;269.0;443.0;995.0
595.0;434.0;608.0;336.0;806;813.0;-266.0;75.0;592.0;843.0
602.0;414.0;448.0;267.0;783;816.0;-436.0;235.0;676.0;944.0
478.0;427.0;344.0;429.0;812;720.0;-328.0;166.0;541.0;926.0
302.0;384.0;632.0;278.0;801;877.0;-290.0;191.0;871.0;940.0
497.0;436.0;468.0;172.0;801;888.0;-421.0;335.0;582.0;969.0
307.0;365.0;552.0;341.0;662;981.0;-323.0;224.0;818.0;974.0
348.0;356.0;967.0;123.0;807;876.0;-395.0;196.0;585.0;956.0
276.0;418.0;530.0;313.0;815;681.0;-246.0;-213.0;944.0;831.0
310.0;386.0;476.0;300.0;821;917.0;-295.0;217.0;892.0;1009.0
180.0;368.0;500.0;200.0;802;802.0;-263.0;301.0;577.0;899.0
292.0;332.0;691.0;250.0;811;858.0;-320.0;200.0;507.0;940.0
347.0;379.0;495.0;178.0;807;861.0;-350.0;285.0;393.0;962.0
379.0;389.0;286.0;166.0;805;839.0;-308.0;289.0;657.0;940.0
194.0;370.0;468.0;158.0;799;891.0;-295.0;275.0;530.0;969.0
251.0;350.0;475.0;155.0;802;882.0;-274.0;281.0;497.0;970.0
172.0;294.0;478.0;190.0;800;896.0;-250.0;218.0;592.0;970.0
153.0;346.0;451.0;214.0;799;900.0;-276.0;216.0;538.0;967.0
300.0;264.0;473.0;186.0;809;934.0;-275.0;260.0;560.0;1047.0
557.0;350.0;404.0;231.0;748;896.0;-425.0;226.0;605.0;818.0
507.0;433.0;532.0;125.0;791;793.0;-392.0;183.0;492.0;912.0
274.0;299.0;477.0;180.0;801;954.0;-276.0;217.0;560.0;1001.0
192.0;426.0;437.0;142.0;873;1006.0;-202.0;217.0;535.0;1179.0
347.0;293.0;334.0;304.0;841;822.0;-377.0;315.0;481.0;950.0
-29.0;358.0;412.0;228.0;815;698.0;-188.0;165.0;468.0;693.0
29.0;288.0;737.0;166.0;813;748.0;-253.0;139.0;672.0;1000.0
133.0;361.0;478.0;252.0;803;836.0;-279.0;187.0;537.0;875.0
65.0;157.0;554.0;175.0;793;980.0;-360.0;86.0;518.0;1039.0
486.0;449.0;635.0;264.0;809;840.0;-217.0;129.0;740.0;986.0
314.0;401.0;645.0;266.0;792;877.0;-333.0;214.0;878.0;918.0
300.0;365.0;700.0;276.0;797;875.0;-323.0;187.0;843.0;959.0
362.0;389.0;995.0;307.0;814;875.0;-351.0;270.0;610.0;937.0
382.0;388.0;708.0;284.0;832;863.0;-356.0;236.0;757.0;960.0
406.0;430.0;364.0;182.0;877;840.0;-365.0;362.0;506.0;909.0
232.0;339.0;327.0;268.0;810;923.0;-347.0;203.0;793.0;1009.0
262.0;348.0;311.0;349.0;796;912.0;-254.0;68.0;604.0;965.0
348.0;391.0;622.0;165.0;811;858.0;-331.0;264.0;416.0;958.0
365.0;379.0;629.0;150.0;811;852.0;-344.0;284.0;436.0;952.0
352.0;358.0;651.0;146.0;808;867.0;-344.0;271.0;448.0;963.0
153.0;334.0;540.0;175.0;1073;773.0;-236.0;232.0;762.0;755.0
529.0;446.0;479.0;163.0;797;897.0;-407.0;295.0;583.0;963.0
156.0;317.0;448.0;172.0;793;974.0;-370.0;153.0;540.0;882.0
56.0;281.0;355.0;205.0;788;825.0;-108.0;80.0;576.0;842.0
380.0;387.0;596.0;147.0;808;858.0;-337.0;273.0;474.0;952.0
373.0;384.0;330.0;385.0;718;810.0;-281.0;92.0;765.0;905.0
90.0;56.0;219.0;592.0;811;985.0;-48.0;-447.0;596.0;1011.0
399.0;357.0;359.0;458.0;818;855.0;-291.0;103.0;801.0;896.0
-17.0;397.0;470.0;222.0;806;687.0;-224.0;193.0;622.0;777.0
115.0;375.0;356.0;284.0;799;884.0;-388.0;156.0;587.0;879.0
481.0;368.0;458.0;276.0;1063;865.0;-63.0;246.0;537.0;841.0
223.0;451.0;543.0;301.0;797;670.0;-395.0;128.0;845.0;879.0
333.0;414.0;632.0;160.0;807;872.0;-337.0;247.0;481.0;947.0
512.0;435.0;507.0;158.0;766;764.0;-367.0;215.0;501.0;1050.0
275.0;376.0;382.0;223.0;802;856.0;-306.0;260.0;468.0;919.0
296.0;408.0;418.0;403.0;811;868.0;-336.0;136.0;454.0;932.0
392.0;263.0;246.0;213.0;803;926.0;-299.0;110.0;656.0;1155.0
250.0;324.0;345.0;244.0;813;892.0;-337.0;112.0;748.0;989.0
362.0;358.0;495.0;128.0;786;908.0;-405.0;326.0;532.0;999.0
303.0;316.0;321.0;294.0;813;945.0;-325.0;156.0;698.0;1025.0
225.0;250.0;593.0;271.0;823;856.0;-328.0;97.0;616.0;908.0
863.0;359.0;449.0;284.0;786;887.0;-352.0;179.0;655.0;971.0
302.0;394.0;411.0;333.0;670;1007.0;-465.0;290.0;910.0;1010.0
319.0;384.0;497.0;276.0;680;890.0;-336.0;211.0;909.0;925.0
148.0;425.0;352.0;194.0;799;775.0;-370.0;154.0;528.0;911.0
233.0;320.0;673.0;253.0;665;902.0;-332.0;107.0;744.0;961.0
86.0;437.0;539.0;357.0;713;815.0;-345.0;180.0;932.0;831.0
336.0;365.0;229.0;293.0;822;810.0;-305.0;193.0;535.0;908.0
216.0;321.0;314.0;359.0;259;906.0;-379.0;199.0;614.0;924.0
183.0;435.0;343.0;400.0;597;816.0;-337.0;225.0;763.0;917.0
352.0;470.0;518.0;434.0;795;741.0;-418.0;266.0;489.0;822.0
419.0;376.0;470.0;350.0;-698;815.0;-318.0;275.0;793.0;838.0
448.0;419.0;670.0;323.0;538;868.0;-313.0;212.0;720.0;962.0
358.0;394.0;652.0;276.0;824;838.0;-485.0;182.0;464.0;925.0
344.0;470.0;353.0;369.0;625;881.0;-363.0;201.0;946.0;895.0
147.0;440.0;374.0;222.0;784;993.0;-96.0;406.0;734.0;741.0
443.0;348.0;452.0;196.0;800;922.0;-488.0;203.0;459.0;988.0
249.0;209.0;570.0;291.0;804;837.0;-410.0;181.0;513.0;762.0
226.0;299.0;398.0;404.0;807;871.0;-271.0;71.0;691.0;912.0
187.0;361.0;517.0;511.0;733;818.0;-338.0;153.0;628.0;900.0
316.0;452.0;470.0;251.0;855;764.0;-342.0;325.0;855.0;916.0
669.0;587.0;246.0;178.0;751;767.0;-586.0;417.0;706.0;904.0
611.0;506.0;534.0;69.0;802;785.0;-306.0;351.0;645.0;893.0
342.0;257.0;419.0;403.0;812;795.0;-343.0;320.0;630.0;818.0
233.0;298.0;375.0;411.0;803;923.0;-236.0;81.0;661.0;980.0
311.0;369.0;474.0;288.0;742;892.0;-335.0;248.0;875.0;971.0
370.0;497.0;433.0;384.0;800;757.0;-373.0;384.0;510.0;859.0
324.0;376.0;470.0;310.0;739;898.0;-331.0;234.0;887.0;943.0
377.0;520.0;556.0;-115.0;804;-724.0;-686.0;862.0;577.0;-528.0
253.0;424.0;649.0;214.0;795;841.0;-397.0;269.0;436.0;922.0
226.0;293.0;446.0;450.0;748;901.0;-285.0;84.0;661.0;969.0
445.0;413.0;573.0;109.0;807;858.0;-362.0;273.0;637.0;1023.0
323.0;447.0;636.0;201.0;792;835.0;-366.0;283.0;448.0;933.0
656.0;563.0;210.0;370.0;800;991.0;-318.0;225.0;515.0;1128.0
267.0;482.0;463.0;435.0;742;877.0;-425.0;246.0;521.0;969.0
342.0;418.0;634.0;223.0;796;828.0;-365.0;296.0;455.0;946.0
306.0;415.0;632.0;241.0;790;854.0;-395.0;278.0;471.0;934.0
279.0;341.0;323.0;267.0;800;898.0;-326.0;236.0;510.0;895.0
288.0;456.0;627.0;276.0;800;846.0;-347.0;228.0;408.0;922.0
354.0;316.0;645.0;252.0;801;855.0;-278.0;226.0;447.0;949.0
363.0;353.0;481.0;217.0;811;880.0;-405.0;43.0;456.0;958.0
244.0;468.0;569.0;242.0;798;865.0;-285.0;265.0;439.0;934.0
535.0;449.0;424.0;266.0;754;857.0;-407.0;194.0;800.0;1054.0
505.0;378.0;537.0;242.0;782;811.0;-304.0;96.0;794.0;704.0
211.0;447.0;544.0;234.0;799;857.0;-281.0;253.0;458.0;904.0
364.0;369.0;370.0;170.0;808;895.0;-324.0;265.0;468.0;896.0
228.0;344.0;471.0;225.0;790;865.0;-255.0;222.0;469.0;912.0
331.0;333.0;674.0;295.0;805;888.0;-244.0;186.0;501.0;979.0
166.0;388.0;575.0;411.0;689;877.0;-208.0;69.0;958.0;824.0
564.0;550.0;545.0;286.0;765;923.0;-328.0;288.0;637.0;936.0
321.0;317.0;443.0;181.0;801;886.0;-293.0;219.0;871.0;986.0
271.0;371.0;542.0;20.0;814;886.0;-339.0;214.0;678.0;948.0
399.0;344.0;618.0;170.0;800;927.0;-217.0;208.0;997.0;966.0
305.0;297.0;647.0;146.0;798;901.0;-306.0;228.0;688.0;987.0
267.0;307.0;462.0;153.0;802;907.0;-322.0;228.0;473.0;995.0
265.0;318.0;525.0;163.0;804;897.0;-323.0;224.0;425.0;995.0
262.0;323.0;400.0;96.0;785;932.0;-302.0;185.0;520.0;997.0
460.0;558.0;581.0;323.0;673;976.0;-302.0;133.0;620.0;950.0
835.0;428.0;705.0;103.0;809;1024.0;-484.0;178.0;656.0;1107.0
503.0;381.0;537.0;162.0;799;908.0;-380.0;276.0;597.0;1019.0
412.0;475.0;417.0;72.0;800;775.0;-247.0;250.0;524.0;892.0
689.0;477.0;535.0;335.0;513;881.0;-555.0;-30.0;963.0;1001.0
128.0;383.0;492.0;179.0;784;908.0;-250.0;164.0;536.0;892.0
271.0;522.0;368.0;246.0;818;712.0;-329.0;306.0;508.0;910.0
195.0;339.0;548.0;241.0;789;948.0;-281.0;304.0;518.0;889.0
300.0;359.0;304.0;341.0;811;878.0;-223.0;122.0;692.0;941.0
244.0;269.0;412.0;114.0;774;909.0;-254.0;107.0;540.0;904.0
250.0;260.0;578.0;353.0;804;946.0;-177.0;107.0;488.0;1031.0
284.0;292.0;303.0;297.0;815;970.0;-251.0;111.0;678.0;970.0
215.0;314.0;375.0;323.0;815;927.0;-261.0;119.0;692.0;1036.0
309.0;319.0;267.0;304.0;810;912.0;-301.0;162.0;759.0;995.0
156.0;355.0;376.0;247.0;811;907.0;-223.0;122.0;716.0;914.0
576.0;556.0;562.0;268.0;816;682.0;-477.0;178.0;674.0;897.0
110.0;256.0;574.0;216.0;794;886.0;-339.0;195.0;825.0;945.0
170.0;310.0;297.0;178.0;793;843.0;-377.0;102.0;418.0;1103.0
-68.0;316.0;294.0;168.0;754;953.0;-227.0;168.0;655.0;1001.0
514.0;381.0;246.0;160.0;687;899.0;-691.0;222.0;587.0;1000.0
548.0;366.0;441.0;317.0;754;852.0;-206.0;222.0;437.0;923.0
667.0;830.0;381.0;208.0;680;510.0;-366.0;131.0;681.0;640.0
543.0;366.0;406.0;257.0;780;763.0;-368.0;279.0;428.0;905.0
444.0;513.0;539.0;203.0;806;730.0;-124.0;105.0;818.0;936.0
733.0;995.0;687.0;54.0;42;-320.0;-980.0;640.0;832.0;-40.0
166.0;316.0;556.0;543.0;619;869.0;-132.0;-16.0;487.0;882.0
266.0;253.0;395.0;302.0;819;1166.0;-508.0;3.0;536.0;1248.0
224.0;452.0;391.0;35.0;782;885.0;-216.0;293.0;612.0;969.0
717.0;360.0;445.0;323.0;790;1098.0;-548.0;281.0;463.0;1094.0
544.0;509.0;356.0;47.0;772;720.0;-337.0;141.0;718.0;855.0
766.0;276.0;358.0;232.0;803;1140.0;-404.0;186.0;758.0;1042.0
532.0;424.0;465.0;342.0;750;883.0;-153.0;173.0;415.0;928.0
236.0;259.0;258.0;418.0;807;875.0;-270.0;149.0;667.0;958.0
312.0;362.0;218.0;527.0;756;844.0;-314.0;72.0;635.0;917.0
524.0;583.0;517.0;380.0;798;1012.0;-774.0;660.0;615.0;974.0
414.0;623.0;105.0;308.0;796;590.0;-431.0;175.0;814.0;715.0
110.0;242.0;553.0;320.0;784;1036.0;-142.0;35.0;572.0;1009.0
702.0;514.0;914.0;259.0;809;678.0;-613.0;103.0;687.0;611.0
263.0;250.0;340.0;157.0;781;1175.0;-166.0;194.0;766.0;1262.0
238.0;421.0;834.0;339.0;574;861.0;-359.0;175.0;860.0;939.0
379.0;324.0;706.0;343.0;704;897.0;-511.0;96.0;868.0;977.0
225.0;303.0;658.0;229.0;805;965.0;-441.0;358.0;579.0;967.0
580.0;460.0;297.0;249.0;802;780.0;-400.0;110.0;811.0;809.0
396.0;343.0;382.0;115.0;802;875.0;-253.0;282.0;482.0;955.0
352.0;398.0;293.0;514.0;803;833.0;-395.0;128.0;780.0;952.0
554.0;533.0;865.0;229.0;803;900.0;-529.0;57.0;991.0;921.0
-33.0;403.0;441.0;-10.0;801;786.0;-273.0;174.0;634.0;760.0
692.0;551.0;324.0;384.0;969;706.0;-448.0;207.0;592.0;800.0
553.0;383.0;564.0;162.0;794;921.0;-421.0;285.0;576.0;1007.0
347.0;273.0;606.0;-44.0;807;849.0;-243.0;155.0;619.0;1028.0
476.0;406.0;388.0;147.0;944;1059.0;-81.0;65.0;390.0;1217.0
161.0;256.0;488.0;93.0;882;1305.0;-191.0;300.0;783.0;1182.0
360.0;260.0;477.0;89.0;818;847.0;-320.0;225.0;440.0;1023.0
283.0;318.0;438.0;178.0;805;892.0;-243.0;181.0;1027.0;989.0
519.0;464.0;602.0;315.0;757;886.0;-267.0;338.0;783.0;899.0
470.0;526.0;470.0;310.0;778;887.0;-200.0;300.0;489.0;902.0
217.0;262.0;389.0;245.0;769;820.0;-185.0;231.0;799.0;897.0
204.0;287.0;321.0;150.0;805;879.0;-257.0;203.0;752.0;951.0
260.0;387.0;376.0;19.0;799;839.0;-269.0;309.0;581.0;952.0
196.0;279.0;337.0;156.0;805;886.0;-271.0;183.0;735.0;969.0
237.0;422.0;679.0;203.0;803;864.0;-393.0;265.0;428.0;929.0
171.0;310.0;352.0;348.0;823;866.0;-218.0;77.0;910.0;928.0
213.0;288.0;332.0;163.0;811;898.0;-280.0;193.0;753.0;985.0
303.0;387.0;370.0;506.0;813;831.0;-281.0;109.0;847.0;918.0
94.0;225.0;610.0;458.0;867;864.0;-361.0;-116.0;445.0;980.0
227.0;421.0;655.0;213.0;794;841.0;-396.0;276.0;403.0;944.0
242.0;318.0;267.0;448.0;738;955.0;-312.0;63.0;784.0;1021.0
552.0;148.0;346.0;306.0;685;744.0;-323.0;157.0;607.0;848.0
633.0;615.0;638.0;314.0;802;690.0;-623.0;227.0;936.0;819.0
338.0;407.0;456.0;289.0;745;860.0;-292.0;184.0;1054.0;924.0
391.0;343.0;545.0;177.0;802;945.0;-316.0;246.0;1242.0;938.0
379.0;348.0;546.0;297.0;742;890.0;-340.0;196.0;975.0;952.0
111.0;255.0;572.0;476.0;822;969.0;-346.0;109.0;630.0;941.0
-117.0;514.0;496.0;187.0;817;871.0;-425.0;206.0;671.0;1043.0
325.0;425.0;329.0;116.0;784;870.0;-507.0;251.0;523.0;980.0
226.0;429.0;429.0;109.0;799;823.0;-372.0;281.0;477.0;973.0
377.0;516.0;437.0;377.0;795;738.0;-325.0;390.0;496.0;842.0
370.0;170.0;600.0;127.0;800;793.0;-350.0;126.0;479.0;962.0
135.0;146.0;474.0;604.0;592;909.0;-105.0;-148.0;917.0;977.0
97.0;165.0;511.0;592.0;701;953.0;-80.0;-153.0;765.0;951.0
286.0;329.0;557.0;490.0;677;815.0;-158.0;-335.0;905.0;950.0
147.0;464.0;423.0;305.0;771;743.0;-375.0;374.0;523.0;829.0
194.0;305.0;352.0;388.0;811;930.0;-272.0;36.0;691.0;955.0
139.0;252.0;190.0;483.0;806;891.0;-209.0;9.0;745.0;942.0
256.0;313.0;346.0;416.0;800;923.0;-241.0;58.0;659.0;974.0
340.0;528.0;440.0;365.0;796;757.0;-364.0;392.0;493.0;821.0
217.0;404.0;561.0;267.0;918;814.0;-650.0;216.0;682.0;872.0
271.0;487.0;415.0;391.0;791;732.0;-417.0;333.0;519.0;799.0
205.0;263.0;323.0;328.0;878;826.0;-394.0;275.0;596.0;948.0
249.0;301.0;333.0;419.0;800;906.0;-248.0;60.0;665.0;962.0
542.0;592.0;606.0;-208.0;830;725.0;-515.0;415.0;610.0;810.0
525.0;352.0;495.0;398.0;697;908.0;-239.0;196.0;503.0;934.0
39.0;272.0;388.0;215.0;807;758.0;-125.0;80.0;455.0;781.0
342.0;412.0;340.0;468.0;806;939.0;-118.0;207.0;625.0;876.0
211.0;289.0;312.0;416.0;808;915.0;-285.0;64.0;660.0;973.0
24.0;344.0;94.0;509.0;775;1245.0;-117.0;8.0;677.0;915.0
180.0;466.0;465.0;302.0;753;901.0;-550.0;313.0;594.0;940.0
262.0;466.0;416.0;432.0;789;774.0;-420.0;288.0;499.0;790.0
208.0;280.0;332.0;410.0;792;914.0;-255.0;51.0;667.0;978.0
233.0;263.0;534.0;594.0;798;1028.0;-119.0;31.0;704.0;1021.0
281.0;497.0;414.0;413.0;792;725.0;-377.0;355.0;519.0;793.0
275.0;523.0;414.0;407.0;786;750.0;-325.0;363.0;493.0;782.0
223.0;293.0;336.0;418.0;806;922.0;-240.0;27.0;697.0;954.0
278.0;513.0;436.0;401.0;793;784.0;-366.0;373.0;487.0;839.0
-528.0;625.0;518.0;642.0;800;600.0;-309.0;400.0;550.0;687.0
0.0;106.0;437.0;448.0;795;1185.0;-121.0;-141.0;566.0;1163.0
266.0;445.0;449.0;407.0;787;765.0;-378.0;398.0;502.0;844.0
373.0;166.0;399.0;240.0;825;1255.0;-448.0;343.0;410.0;1032.0
272.0;505.0;448.0;418.0;788;721.0;-382.0;410.0;539.0;789.0
395.0;674.0;497.0;334.0;694;587.0;-583.0;475.0;537.0;756.0
265.0;393.0;456.0;-26.0;815;875.0;-335.0;260.0;543.0;966.0
241.0;505.0;389.0;404.0;793;768.0;-341.0;326.0;537.0;804.0
438.0;374.0;448.0;400.0;1014;732.0;-171.0;-100.0;417.0;812.0
407.0;483.0;899.0;269.0;854;818.0;-522.0;276.0;363.0;842.0
87.0;291.0;395.0;-81.0;804;784.0;-391.0;224.0;579.0;930.0
310.0;508.0;380.0;452.0;794;748.0;-394.0;367.0;472.0;806.0
406.0;514.0;489.0;442.0;810;742.0;-598.0;393.0;448.0;810.0
357.0;459.0;777.0;363.0;127;765.0;-303.0;233.0;735.0;915.0
373.0;258.0;379.0;310.0;3092;963.0;-397.0;252.0;668.0;1053.0
494.0;353.0;499.0;158.0;822;886.0;-201.0;235.0;478.0;1051.0
332.0;397.0;338.0;566.0;1164;839.0;-363.0;205.0;445.0;923.0
292.0;498.0;281.0;107.0;796;766.0;-378.0;167.0;551.0;870.0
329.0;388.0;152.0;365.0;807;835.0;-358.0;129.0;919.0;924.0
173.0;362.0;377.0;295.0;823;884.0;-361.0;70.0;447.0;815.0
288.0;364.0;649.0;-1.0;812;762.0;-352.0;125.0;492.0;971.0
337.0;395.0;299.0;392.0;795;895.0;-250.0;173.0;886.0;952.0
280.0;298.0;331.0;497.0;803;887.0;-193.0;183.0;788.0;907.0
358.0;359.0;272.0;387.0;803;862.0;-320.0;137.0;1089.0;949.0
223.0;359.0;556.0;281.0;806;922.0;-394.0;161.0;914.0;981.0
481.0;352.0;485.0;302.0;752;1146.0;-620.0;446.0;416.0;1003.0
491.0;388.0;279.0;329.0;822;807.0;-397.0;194.0;485.0;933.0
167.0;249.0;755.0;238.0;811;917.0;-337.0;86.0;1028.0;1017.0
337.0;375.0;603.0;345.0;796;858.0;-344.0;142.0;940.0;931.0
