InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
602.0;-454.0;794.0;177.0;-417.0;631.0;308.0;-847.0;4.0;-263.0;109.0;-235.0
597.0;-454.0;796.0;181.0;-415.0;626.0;310.0;-847.0;0.0;-282.0;121.0;-239.0
327.0;-604.0;746.0;194.0;-250.0;730.0;581.0;-946.0;21.0;-186.0;29.0;-279.0
351.0;-615.0;663.0;428.0;-367.0;675.0;528.0;-879.0;61.0;-202.0;76.0;-376.0
633.0;-550.0;643.0;353.0;-434.0;655.0;441.0;-770.0;213.0;119.0;-154.0;-76.0
591.0;-552.0;736.0;131.0;-272.0;646.0;577.0;-849.0;225.0;-79.0;-138.0;-196.0
589.0;-575.0;761.0;44.0;-208.0;694.0;594.0;-856.0;284.0;-106.0;-140.0;-195.0
601.0;-596.0;735.0;168.0;-285.0;673.0;561.0;-836.0;152.0;-25.0;-121.0;-195.0
597.0;-614.0;740.0;159.0;-275.0;680.0;564.0;-837.0;129.0;-25.0;-104.0;-212.0
597.0;-573.0;792.0;1.0;-194.0;668.0;574.0;-814.0;-47.0;-41.0;98.0;-293.0
533.0;-616.0;755.0;127.0;-234.0;691.0;584.0;-805.0;-76.0;-371.0;150.0;-235.0
531.0;-613.0;756.0;126.0;-231.0;682.0;586.0;-804.0;-79.0;-379.0;158.0;-233.0
530.0;-612.0;755.0;125.0;-233.0;683.0;586.0;-803.0;-78.0;-384.0;158.0;-232.0
529.0;-614.0;754.0;125.0;-235.0;685.0;587.0;-803.0;-77.0;-387.0;156.0;-230.0
20.0;-617.0;726.0;753.0;-210.0;652.0;651.0;-500.0;-69.0;-385.0;200.0;-156.0
598.0;-611.0;705.0;116.0;-349.0;676.0;525.0;-834.0;107.0;-50.0;-102.0;-246.0
465.0;-584.0;763.0;146.0;-206.0;648.0;602.0;-911.0;-75.0;-181.0;218.0;-360.0
545.0;-564.0;759.0;217.0;-319.0;639.0;538.0;-842.0;1.0;-353.0;119.0;-335.0
563.0;-562.0;759.0;191.0;-322.0;640.0;535.0;-833.0;0.0;-361.0;118.0;-333.0
573.0;-609.0;769.0;49.0;-223.0;674.0;581.0;-842.0;-34.0;15.0;-60.0;-228.0
576.0;-604.0;771.0;52.0;-218.0;670.0;582.0;-844.0;-45.0;7.0;-49.0;-228.0
604.0;-620.0;736.0;115.0;-328.0;691.0;530.0;-812.0;12.0;24.0;66.0;-264.0
430.0;-567.0;769.0;433.0;-294.0;678.0;535.0;-866.0;-14.0;-186.0;74.0;-378.0
570.0;-596.0;750.0;299.0;-321.0;679.0;538.0;-693.0;-1.0;-396.0;93.0;-351.0
584.0;-559.0;780.0;104.0;-310.0;654.0;522.0;-745.0;-43.0;-396.0;143.0;-339.0
634.0;-619.0;666.0;291.0;-427.0;701.0;491.0;-783.0;87.0;89.0;25.0;-116.0
396.0;-475.0;857.0;-251.0;-248.0;594.0;451.0;-804.0;-163.0;-495.0;269.0;-500.0
550.0;-587.0;781.0;254.0;-234.0;669.0;567.0;-799.0;-110.0;-260.0;200.0;-368.0
554.0;-592.0;772.0;184.0;-223.0;665.0;587.0;-789.0;-110.0;-320.0;203.0;-338.0
547.0;-589.0;768.0;151.0;-218.0;656.0;595.0;-792.0;-113.0;-339.0;205.0;-326.0
529.0;-610.0;762.0;66.0;-201.0;664.0;602.0;-794.0;-105.0;-431.0;205.0;-320.0
594.0;-649.0;694.0;212.0;-357.0;724.0;530.0;-823.0;69.0;45.0;-19.0;-186.0
544.0;-577.0;755.0;112.0;-225.0;643.0;610.0;-780.0;-94.0;-372.0;211.0;-312.0
608.0;-639.0;701.0;197.0;-370.0;719.0;529.0;-812.0;29.0;44.0;48.0;-201.0
611.0;-630.0;705.0;206.0;-374.0;700.0;525.0;-813.0;18.0;40.0;74.0;-194.0
644.0;-577.0;646.0;344.0;-424.0;679.0;479.0;-781.0;172.0;59.0;-106.0;-46.0
536.0;-605.0;755.0;77.0;-276.0;697.0;555.0;-839.0;50.0;-21.0;-14.0;-354.0
541.0;-604.0;754.0;65.0;-283.0;693.0;547.0;-832.0;78.0;-2.0;-31.0;-355.0
571.0;-594.0;750.0;77.0;-315.0;680.0;527.0;-810.0;87.0;51.0;-6.0;-334.0
641.0;-569.0;640.0;359.0;-432.0;676.0;479.0;-781.0;182.0;51.0;-103.0;-28.0
643.0;-571.0;647.0;518.0;-458.0;627.0;431.0;-693.0;220.0;-13.0;-97.0;17.0
626.0;-580.0;626.0;329.0;-456.0;661.0;453.0;-778.0;154.0;154.0;-69.0;-97.0
625.0;-619.0;681.0;296.0;-402.0;694.0;484.0;-796.0;149.0;24.0;-104.0;-126.0
631.0;-614.0;685.0;280.0;-401.0;704.0;486.0;-795.0;132.0;37.0;-94.0;-130.0
626.0;-632.0;657.0;331.0;-416.0;702.0;480.0;-794.0;121.0;17.0;-45.0;-105.0
580.0;-618.0;759.0;37.0;-278.0;686.0;550.0;-833.0;7.0;-53.0;-24.0;-272.0
553.0;-553.0;621.0;476.0;-464.0;659.0;478.0;-795.0;204.0;-116.0;-87.0;48.0
629.0;-545.0;645.0;415.0;-439.0;664.0;467.0;-770.0;177.0;72.0;-96.0;23.0
625.0;-543.0;650.0;439.0;-441.0;658.0;460.0;-758.0;170.0;96.0;-90.0;37.0
578.0;-591.0;749.0;82.0;-322.0;681.0;522.0;-806.0;76.0;58.0;8.0;-328.0
626.0;-545.0;652.0;443.0;-443.0;658.0;459.0;-753.0;167.0;107.0;-84.0;35.0
627.0;-548.0;655.0;438.0;-442.0;660.0;460.0;-751.0;160.0;116.0;-73.0;27.0
634.0;-557.0;664.0;406.0;-437.0;663.0;462.0;-757.0;123.0;132.0;-27.0;3.0
641.0;-580.0;687.0;342.0;-416.0;662.0;467.0;-767.0;61.0;156.0;46.0;-39.0
645.0;-604.0;671.0;242.0;-417.0;693.0;470.0;-798.0;149.0;47.0;-91.0;-79.0
645.0;-599.0;667.0;242.0;-419.0;694.0;471.0;-806.0;158.0;28.0;-107.0;-86.0
644.0;-548.0;690.0;444.0;-406.0;655.0;461.0;-750.0;127.0;80.0;-76.0;41.0
602.0;-482.0;663.0;505.0;-425.0;615.0;447.0;-742.0;200.0;63.0;-160.0;126.0
465.0;-563.0;800.0;286.0;-156.0;709.0;567.0;-891.0;-190.0;-163.0;220.0;-189.0
620.0;-532.0;949.0;325.0;-102.0;829.0;255.0;-807.0;-210.0;-358.0;129.0;-401.0
551.0;-518.0;953.0;305.0;-119.0;826.0;229.0;-849.0;-216.0;-335.0;150.0;-372.0
612.0;-642.0;700.0;167.0;-373.0;702.0;517.0;-813.0;58.0;41.0;41.0;-203.0
607.0;-646.0;699.0;163.0;-370.0;710.0;518.0;-818.0;64.0;29.0;25.0;-207.0
602.0;-648.0;700.0;159.0;-365.0;716.0;518.0;-823.0;70.0;16.0;7.0;-209.0
593.0;-644.0;703.0;162.0;-353.0;724.0;522.0;-833.0;79.0;1.0;-28.0;-204.0
593.0;-643.0;701.0;167.0;-355.0;722.0;524.0;-834.0;80.0;4.0;-28.0;-196.0
593.0;-642.0;699.0;172.0;-357.0;719.0;524.0;-836.0;81.0;8.0;-26.0;-188.0
600.0;-643.0;685.0;188.0;-376.0;708.0;516.0;-837.0;79.0;20.0;-2.0;-166.0
607.0;-643.0;678.0;193.0;-384.0;705.0;514.0;-835.0;77.0;28.0;6.0;-159.0
635.0;-613.0;650.0;253.0;-414.0;694.0;500.0;-808.0;130.0;66.0;-39.0;-107.0
526.0;-603.0;841.0;367.0;-64.0;700.0;522.0;-822.0;-60.0;-268.0;88.0;-288.0
635.0;-598.0;663.0;356.0;-411.0;688.0;454.0;-761.0;247.0;137.0;-275.0;-47.0
609.0;-591.0;643.0;330.0;-412.0;658.0;459.0;-791.0;215.0;86.0;-179.0;-82.0
638.0;-604.0;717.0;144.0;-372.0;677.0;501.0;-803.0;54.0;67.0;-52.0;-172.0
612.0;-606.0;701.0;163.0;-369.0;687.0;519.0;-831.0;84.0;-27.0;-94.0;-205.0
627.0;-583.0;649.0;296.0;-429.0;675.0;452.0;-784.0;182.0;113.0;-146.0;-137.0
595.0;-564.0;782.0;7.0;-276.0;660.0;531.0;-812.0;-73.0;-43.0;146.0;-319.0
-2.0;-780.0;-708.0;17.0;-54.0;875.0;-694.0;-996.0;-232.0;85.0;96.0;-345.0
652.0;-525.0;628.0;468.0;-512.0;671.0;339.0;-697.0;171.0;117.0;-78.0;-24.0
536.0;-604.0;632.0;523.0;-436.0;700.0;496.0;-781.0;155.0;-167.0;-57.0;89.0
573.0;-617.0;755.0;36.0;-275.0;699.0;551.0;-843.0;45.0;-68.0;-96.0;-269.0
552.0;-591.0;783.0;-110.0;-155.0;660.0;599.0;-823.0;183.0;-119.0;-45.0;-323.0
450.0;-624.0;778.0;-90.0;-218.0;811.0;536.0;-841.0;32.0;-303.0;-50.0;-501.0
-209.0;525.0;-764.0;302.0;-32.0;-498.0;-634.0;835.0;361.0;402.0;-509.0;716.0
579.0;-593.0;747.0;82.0;-251.0;670.0;583.0;-851.0;162.0;-104.0;-108.0;-241.0
565.0;-641.0;-716.0;134.0;301.0;709.0;-531.0;-844.0;54.0;-51.0;31.0;-274.0
449.0;-603.0;621.0;577.0;-442.0;697.0;439.0;-791.0;153.0;-181.0;-48.0;-219.0
628.0;-600.0;624.0;352.0;-450.0;685.0;445.0;-785.0;195.0;69.0;-163.0;-59.0
566.0;-625.0;774.0;-20.0;-175.0;709.0;600.0;-843.0;104.0;-136.0;-103.0;-284.0
575.0;-606.0;792.0;-45.0;-176.0;696.0;582.0;-815.0;4.0;-94.0;23.0;-317.0
611.0;-561.0;681.0;511.0;-464.0;755.0;385.0;-691.0;64.0;-269.0;38.0;-191.0
583.0;-594.0;796.0;-28.0;-171.0;683.0;579.0;-816.0;-9.0;-86.0;67.0;-303.0
446.0;-68.0;-99.0;868.0;-613.0;234.0;-220.0;-76.0;562.0;427.0;-606.0;649.0
583.0;-613.0;780.0;-25.0;-192.0;692.0;589.0;-811.0;-13.0;-67.0;23.0;-320.0
590.0;-592.0;788.0;-18.0;-200.0;679.0;577.0;-811.0;-33.0;-58.0;63.0;-312.0
495.0;-571.0;739.0;190.0;-246.0;760.0;610.0;-856.0;-112.0;-265.0;227.0;-261.0
506.0;-571.0;729.0;351.0;-290.0;782.0;584.0;-852.0;-57.0;-204.0;154.0;-165.0
430.0;-609.0;657.0;659.0;-404.0;709.0;506.0;-742.0;106.0;-86.0;-10.0;10.0
646.0;-611.0;675.0;186.0;-421.0;716.0;485.0;-810.0;156.0;-4.0;-109.0;-124.0
596.0;-536.0;645.0;162.0;-432.0;699.0;455.0;-832.0;312.0;56.0;-473.0;-216.0
640.0;-599.0;656.0;252.0;-437.0;692.0;430.0;-777.0;149.0;155.0;-93.0;-125.0
605.0;-621.0;635.0;331.0;-429.0;731.0;486.0;-797.0;193.0;87.0;-171.0;-84.0
531.0;-618.0;751.0;130.0;-239.0;688.0;590.0;-797.0;-72.0;-401.0;154.0;-229.0
537.0;-617.0;752.0;159.0;-236.0;683.0;591.0;-789.0;-76.0;-411.0;163.0;-227.0
637.0;-504.0;600.0;519.0;-482.0;638.0;391.0;-720.0;242.0;108.0;-180.0;133.0
540.0;-617.0;752.0;157.0;-236.0;683.0;590.0;-789.0;-77.0;-412.0;164.0;-229.0
545.0;-615.0;754.0;151.0;-236.0;684.0;589.0;-787.0;-77.0;-416.0;163.0;-235.0
544.0;-614.0;756.0;139.0;-235.0;681.0;589.0;-789.0;-78.0;-417.0;168.0;-245.0
541.0;-612.0;757.0;115.0;-226.0;675.0;593.0;-791.0;-83.0;-421.0;178.0;-268.0
615.0;-447.0;665.0;746.0;-509.0;696.0;187.0;-601.0;236.0;-57.0;-332.0;198.0
535.0;-624.0;767.0;-11.0;-226.0;756.0;580.0;-844.0;-36.0;-113.0;39.0;-348.0
472.0;-488.0;865.0;172.0;-96.0;527.0;478.0;-868.0;-301.0;-415.0;428.0;-496.0
554.0;-647.0;-693.0;119.0;326.0;700.0;-559.0;-853.0;97.0;-76.0;10.0;-258.0
545.0;-599.0;568.0;504.0;-443.0;725.0;411.0;-690.0;261.0;-103.0;-235.0;-103.0
597.0;-533.0;933.0;148.0;-131.0;699.0;317.0;-861.0;-338.0;-222.0;430.0;-447.0
612.0;-493.0;928.0;209.0;-190.0;722.0;294.0;-846.0;-264.0;-302.0;348.0;-459.0
326.0;-569.0;789.0;422.0;-181.0;698.0;587.0;-893.0;-203.0;-90.0;284.0;-263.0
486.0;-604.0;786.0;-180.0;-139.0;680.0;602.0;-794.0;-85.0;-142.0;127.0;-446.0
595.0;-613.0;720.0;80.0;-328.0;701.0;535.0;-834.0;93.0;-64.0;-128.0;-257.0
619.0;-642.0;714.0;173.0;-353.0;731.0;500.0;-811.0;82.0;47.0;-122.0;-174.0
596.0;-617.0;723.0;56.0;-327.0;703.0;534.0;-833.0;83.0;-59.0;-131.0;-252.0
356.0;-621.0;730.0;711.0;-223.0;789.0;635.0;-643.0;-105.0;-268.0;114.0;-144.0
411.0;-608.0;757.0;452.0;-126.0;798.0;640.0;-810.0;-123.0;-302.0;140.0;-313.0
622.0;-614.0;698.0;205.0;-366.0;721.0;498.0;-818.0;117.0;14.0;-165.0;-143.0
638.0;-610.0;661.0;287.0;-413.0;698.0;479.0;-798.0;217.0;-2.0;-223.0;-94.0
472.0;-533.0;757.0;623.0;-375.0;650.0;480.0;-620.0;4.0;-453.0;147.0;-156.0
440.0;-580.0;770.0;70.0;-159.0;633.0;616.0;-911.0;-140.0;-198.0;285.0;-423.0
254.0;-530.0;761.0;-327.0;42.0;475.0;626.0;-858.0;-329.0;-289.0;500.0;-691.0
409.0;-562.0;799.0;-3.0;-88.0;695.0;593.0;-864.0;-162.0;-307.0;230.0;-560.0
109.0;-669.0;764.0;402.0;-6.0;661.0;641.0;-851.0;-248.0;-316.0;226.0;-462.0
514.0;-507.0;776.0;570.0;-381.0;640.0;445.0;-677.0;-6.0;-434.0;155.0;-195.0
531.0;-494.0;785.0;541.0;-384.0;633.0;426.0;-700.0;-12.0;-426.0;161.0;-214.0
282.0;64.0;294.0;830.0;510.0;118.0;345.0;193.0;548.0;523.0;-649.0;720.0
582.0;-558.0;762.0;148.0;-327.0;643.0;529.0;-811.0;-1.0;-380.0;117.0;-309.0
514.0;-617.0;789.0;396.0;-163.0;717.0;579.0;-766.0;-34.0;-404.0;10.0;-301.0
534.0;-612.0;817.0;412.0;-129.0;727.0;547.0;-797.0;-64.0;-302.0;52.0;-257.0
593.0;-554.0;766.0;120.0;-331.0;650.0;520.0;-790.0;-5.0;-408.0;115.0;-288.0
608.0;-547.0;771.0;102.0;-340.0;667.0;506.0;-762.0;2.0;-443.0;91.0;-278.0
614.0;-543.0;773.0;110.0;-343.0;669.0;500.0;-755.0;3.0;-441.0;83.0;-277.0
670.0;-595.0;677.0;350.0;-433.0;668.0;461.0;-755.0;82.0;144.0;-120.0;32.0
584.0;-618.0;759.0;66.0;-261.0;694.0;567.0;-835.0;-16.0;40.0;-70.0;-207.0
574.0;-614.0;766.0;51.0;-233.0;679.0;578.0;-841.0;-25.0;23.0;-67.0;-225.0
550.0;-480.0;795.0;512.0;-386.0;626.0;406.0;-723.0;-18.0;-417.0;166.0;-230.0
631.0;-392.0;842.0;208.0;-400.0;558.0;289.0;-815.0;-57.0;-375.0;219.0;-233.0
593.0;-623.0;732.0;39.0;-321.0;697.0;531.0;-831.0;77.0;-53.0;-117.0;-260.0
463.0;-584.0;757.0;201.0;-235.0;664.0;595.0;-893.0;-152.0;-240.0;301.0;-261.0
586.0;-567.0;757.0;602.0;-334.0;669.0;511.0;-670.0;34.0;-175.0;23.0;-262.0
588.0;-567.0;756.0;614.0;-334.0;670.0;512.0;-665.0;36.0;-165.0;20.0;-256.0
591.0;-568.0;756.0;620.0;-334.0;670.0;512.0;-663.0;36.0;-160.0;18.0;-252.0
591.0;-569.0;755.0;622.0;-335.0;672.0;512.0;-665.0;38.0;-154.0;16.0;-250.0
587.0;-569.0;754.0;620.0;-337.0;675.0;510.0;-666.0;39.0;-150.0;11.0;-252.0
600.0;-568.0;755.0;657.0;-337.0;669.0;509.0;-648.0;38.0;-94.0;18.0;-180.0
610.0;-567.0;754.0;671.0;-340.0;668.0;507.0;-642.0;41.0;-48.0;13.0;-145.0
474.0;-551.0;809.0;288.0;-127.0;701.0;570.0;-897.0;-219.0;-226.0;256.0;-281.0
466.0;-558.0;805.0;292.0;-144.0;706.0;567.0;-894.0;-201.0;-172.0;233.0;-204.0
608.0;-567.0;749.0;672.0;-347.0;671.0;502.0;-640.0;51.0;-37.0;0.0;-156.0
617.0;-569.0;749.0;678.0;-348.0;671.0;500.0;-627.0;53.0;-40.0;3.0;-136.0
603.0;-596.0;723.0;664.0;-375.0;685.0;505.0;-627.0;76.0;-81.0;7.0;-181.0
601.0;-596.0;725.0;661.0;-371.0;684.0;507.0;-629.0;71.0;-86.0;13.0;-183.0
600.0;-596.0;726.0;659.0;-369.0;683.0;508.0;-630.0;67.0;-89.0;18.0;-183.0
600.0;-594.0;731.0;671.0;-362.0;680.0;509.0;-633.0;58.0;-73.0;23.0;-177.0
601.0;-595.0;729.0;665.0;-363.0;685.0;509.0;-641.0;54.0;-78.0;24.0;-180.0
598.0;-595.0;728.0;660.0;-364.0;685.0;509.0;-640.0;55.0;-87.0;25.0;-181.0
-18.0;-527.0;771.0;-33.0;18.0;357.0;598.0;-965.0;-223.0;-184.0;354.0;-436.0
-178.0;-138.0;374.0;-786.0;526.0;12.0;373.0;-392.0;-593.0;-475.0;654.0;-768.0
599.0;-594.0;728.0;654.0;-364.0;683.0;509.0;-647.0;56.0;-91.0;25.0;-184.0
598.0;-594.0;726.0;655.0;-365.0;682.0;509.0;-649.0;60.0;-87.0;19.0;-185.0
599.0;-594.0;726.0;655.0;-365.0;682.0;509.0;-651.0;61.0;-86.0;18.0;-185.0
596.0;-596.0;725.0;618.0;-366.0;684.0;511.0;-664.0;61.0;-127.0;17.0;-193.0
53.0;-645.0;838.0;134.0;-30.0;607.0;541.0;-872.0;-151.0;-411.0;259.0;-575.0
599.0;-597.0;725.0;625.0;-366.0;685.0;512.0;-658.0;60.0;-125.0;18.0;-186.0
452.0;-545.0;815.0;230.0;-96.0;690.0;570.0;-889.0;-249.0;-338.0;288.0;-436.0
676.0;-583.0;640.0;310.0;-482.0;668.0;434.0;-760.0;193.0;115.0;-53.0;-75.0
677.0;-586.0;646.0;318.0;-475.0;672.0;435.0;-756.0;182.0;133.0;-38.0;-58.0
660.0;-553.0;622.0;491.0;-478.0;644.0;406.0;-690.0;218.0;208.0;-148.0;74.0
645.0;-516.0;599.0;458.0;-495.0;642.0;415.0;-739.0;238.0;146.0;-104.0;60.0
654.0;-564.0;602.0;434.0;-476.0;660.0;432.0;-742.0;226.0;143.0;-113.0;38.0
659.0;-583.0;618.0;403.0;-462.0;676.0;446.0;-756.0;200.0;108.0;-103.0;8.0
400.0;-645.0;640.0;281.0;-410.0;682.0;531.0;-816.0;144.0;-483.0;-46.0;-54.0
359.0;-663.0;709.0;332.0;-295.0;689.0;565.0;-773.0;34.0;-526.0;88.0;-247.0
601.0;-597.0;724.0;636.0;-366.0;685.0;512.0;-660.0;60.0;-109.0;18.0;-183.0
650.0;-613.0;676.0;269.0;-421.0;689.0;468.0;-779.0;121.0;116.0;-46.0;-64.0
649.0;-610.0;699.0;280.0;-412.0;676.0;466.0;-771.0;57.0;154.0;31.0;-75.0
390.0;-656.0;716.0;495.0;-282.0;696.0;592.0;-701.0;-59.0;-498.0;185.0;-268.0
596.0;-596.0;725.0;632.0;-368.0;684.0;512.0;-659.0;60.0;-117.0;20.0;-183.0
601.0;-595.0;724.0;647.0;-368.0;683.0;513.0;-660.0;60.0;-97.0;20.0;-180.0
601.0;-596.0;720.0;636.0;-372.0;686.0;514.0;-664.0;63.0;-110.0;16.0;-182.0
602.0;-595.0;731.0;615.0;-359.0;684.0;518.0;-680.0;47.0;-118.0;39.0;-207.0
600.0;-594.0;734.0;605.0;-355.0;684.0;519.0;-684.0;42.0;-127.0;45.0;-215.0
567.0;-579.0;769.0;117.0;-291.0;664.0;545.0;-718.0;-46.0;-442.0;130.0;-357.0
570.0;-575.0;771.0;106.0;-294.0;664.0;541.0;-721.0;-47.0;-438.0;130.0;-352.0
573.0;-571.0;773.0;101.0;-297.0;665.0;538.0;-725.0;-47.0;-432.0;129.0;-347.0
575.0;-567.0;774.0;99.0;-300.0;667.0;535.0;-729.0;-45.0;-422.0;127.0;-342.0
586.0;-561.0;778.0;91.0;-311.0;662.0;523.0;-738.0;-40.0;-402.0;134.0;-337.0
585.0;-560.0;779.0;95.0;-311.0;658.0;522.0;-740.0;-42.0;-401.0;138.0;-339.0
426.0;-609.0;605.0;671.0;-468.0;696.0;455.0;-741.0;206.0;31.0;-112.0;211.0
593.0;-652.0;700.0;186.0;-354.0;742.0;528.0;-820.0;54.0;36.0;-20.0;-213.0
397.0;-343.0;894.0;-151.0;-317.0;530.0;317.0;-863.0;-161.0;-432.0;358.0;-462.0
398.0;-427.0;740.0;335.0;-182.0;551.0;640.0;-796.0;-179.0;-391.0;441.0;-423.0
163.0;-462.0;723.0;620.0;-155.0;491.0;668.0;-645.0;-191.0;-436.0;446.0;-271.0
586.0;-612.0;734.0;70.0;-314.0;687.0;538.0;-844.0;65.0;-81.0;-96.0;-266.0
20.0;-478.0;712.0;787.0;-187.0;493.0;672.0;-453.0;-187.0;-374.0;439.0;-102.0
157.0;-642.0;758.0;430.0;-24.0;581.0;646.0;-827.0;-222.0;-345.0;266.0;-462.0
359.0;-592.0;667.0;761.0;-400.0;673.0;512.0;-640.0;98.0;-103.0;43.0;90.0
581.0;-612.0;741.0;59.0;-303.0;694.0;541.0;-845.0;63.0;-81.0;-103.0;-268.0
578.0;-612.0;747.0;49.0;-290.0;699.0;546.0;-846.0;61.0;-79.0;-107.0;-266.0
355.0;-631.0;632.0;717.0;-411.0;685.0;508.0;-691.0;128.0;-87.0;-12.0;10.0
394.0;-627.0;706.0;834.0;-282.0;778.0;623.0;-524.0;3.0;-126.0;12.0;-11.0
633.0;-637.0;671.0;319.0;-406.0;732.0;485.0;-796.0;131.0;-14.0;-84.0;-113.0
502.0;-614.0;652.0;570.0;-402.0;738.0;501.0;-757.0;110.0;-216.0;-61.0;17.0
511.0;-615.0;652.0;555.0;-400.0;743.0;500.0;-758.0;107.0;-230.0;-72.0;28.0
634.0;-638.0;674.0;314.0;-403.0;735.0;485.0;-797.0;129.0;-16.0;-84.0;-115.0
634.0;-639.0;675.0;306.0;-403.0;737.0;486.0;-799.0;124.0;-16.0;-79.0;-118.0
540.0;-566.0;617.0;506.0;-464.0;672.0;482.0;-783.0;200.0;-146.0;-83.0;49.0
533.0;-584.0;619.0;520.0;-453.0;685.0;490.0;-779.0;188.0;-156.0;-71.0;56.0
640.0;-582.0;603.0;394.0;-468.0;678.0;427.0;-757.0;222.0;148.0;-170.0;-17.0
518.0;-609.0;653.0;516.0;-402.0;730.0;501.0;-765.0;119.0;-279.0;-81.0;74.0
624.0;-635.0;616.0;443.0;-462.0;737.0;468.0;-760.0;132.0;81.0;-94.0;4.0
62.0;-561.0;768.0;122.0;37.0;583.0;600.0;-934.0;-252.0;-258.0;405.0;-578.0
582.0;-637.0;-680.0;189.0;388.0;714.0;-506.0;-837.0;107.0;-42.0;-20.0;-226.0
433.0;-262.0;-955.0;-179.0;109.0;317.0;-235.0;-886.0;-337.0;-242.0;520.0;-672.0
215.0;-589.0;705.0;322.0;-6.0;570.0;701.0;-900.0;-253.0;-278.0;379.0;-393.0
381.0;-652.0;695.0;596.0;-292.0;714.0;626.0;-797.0;-48.0;-93.0;167.0;18.0
526.0;-579.0;706.0;480.0;-378.0;834.0;504.0;-793.0;50.0;-262.0;-14.0;-18.0
176.0;-614.0;647.0;912.0;-383.0;690.0;603.0;-224.0;82.0;-293.0;76.0;150.0
619.0;-566.0;658.0;534.0;-480.0;758.0;379.0;-672.0;91.0;-255.0;12.0;-165.0
646.0;-547.0;550.0;412.0;-518.0;679.0;388.0;-736.0;318.0;196.0;-265.0;38.0
600.0;-595.0;728.0;672.0;-364.0;685.0;509.0;-637.0;55.0;-73.0;25.0;-178.0
602.0;-594.0;730.0;674.0;-362.0;683.0;509.0;-635.0;54.0;-73.0;24.0;-177.0
635.0;-583.0;706.0;707.0;-412.0;665.0;490.0;-590.0;108.0;10.0;-23.0;-105.0
631.0;-437.0;419.0;565.0;-589.0;602.0;232.0;-657.0;353.0;211.0;-258.0;219.0
366.0;-622.0;601.0;716.0;-442.0;689.0;503.0;-696.0;168.0;-48.0;-54.0;145.0
262.0;-490.0;751.0;-367.0;26.0;723.0;637.0;-685.0;-300.0;-625.0;487.0;-700.0
619.0;-568.0;746.0;683.0;-355.0;672.0;495.0;-624.0;55.0;-13.0;2.0;-131.0
62.0;-674.0;755.0;322.0;-20.0;720.0;650.0;-894.0;-185.0;-288.0;293.0;-522.0
349.0;-587.0;773.0;504.0;-210.0;709.0;596.0;-846.0;-196.0;13.0;276.0;-190.0
49.0;-668.0;835.0;126.0;-89.0;620.0;543.0;-876.0;-147.0;-415.0;218.0;-607.0
625.0;-571.0;740.0;694.0;-366.0;673.0;491.0;-609.0;63.0;4.0;-9.0;-114.0
465.0;-636.0;844.0;113.0;19.0;620.0;527.0;-880.0;0.0;-245.0;89.0;-551.0
509.0;-619.0;784.0;399.0;-169.0;718.0;585.0;-760.0;-26.0;-420.0;1.0;-306.0
404.0;-589.0;783.0;229.0;-88.0;756.0;615.0;-857.0;-157.0;-368.0;199.0;-460.0
146.0;-637.0;764.0;464.0;-26.0;606.0;643.0;-848.0;-221.0;-252.0;276.0;-415.0
628.0;-580.0;657.0;439.0;-440.0;618.0;416.0;-714.0;358.0;10.0;-318.0;-73.0
106.0;-721.0;808.0;417.0;-37.0;675.0;587.0;-908.0;-173.0;-40.0;262.0;-333.0
556.0;-544.0;586.0;653.0;-504.0;668.0;381.0;-628.0;231.0;-345.0;-169.0;20.0
456.0;-609.0;686.0;728.0;-385.0;666.0;519.0;-602.0;56.0;-318.0;87.0;-61.0
588.0;-356.0;300.0;693.0;-597.0;489.0;111.0;-515.0;457.0;273.0;-481.0;318.0
