InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
608.0;-479.0;766.0;138.0;-433.0;651.0;329.0;-846.0;27.0;-205.0;76.0;-217.0
603.0;-459.0;791.0;179.0;-420.0;636.0;311.0;-848.0;5.0;-258.0;106.0;-230.0
602.0;-454.0;794.0;177.0;-417.0;631.0;308.0;-847.0;4.0;-263.0;109.0;-235.0
597.0;-454.0;796.0;181.0;-415.0;626.0;310.0;-847.0;0.0;-282.0;121.0;-239.0
592.0;-460.0;794.0;195.0;-413.0;629.0;320.0;-848.0;-1.0;-303.0;121.0;-251.0
589.0;-467.0;791.0;201.0;-411.0;633.0;328.0;-850.0;-1.0;-300.0;120.0;-252.0
585.0;-475.0;788.0;201.0;-409.0;637.0;338.0;-849.0;-1.0;-304.0;119.0;-254.0
581.0;-485.0;784.0;200.0;-405.0;643.0;352.0;-849.0;-2.0;-305.0;122.0;-253.0
565.0;-503.0;775.0;212.0;-402.0;651.0;379.0;-852.0;-1.0;-295.0;126.0;-256.0
535.0;-524.0;757.0;225.0;-403.0;658.0;412.0;-858.0;11.0;-275.0;123.0;-267.0
486.0;-546.0;730.0;253.0;-406.0;666.0;451.0;-863.0;30.0;-270.0;109.0;-286.0
471.0;-554.0;717.0;294.0;-409.0;666.0;466.0;-861.0;37.0;-261.0;107.0;-283.0
463.0;-559.0;712.0;319.0;-410.0;665.0;473.0;-857.0;41.0;-259.0;106.0;-280.0
443.0;-569.0;701.0;373.0;-408.0;662.0;491.0;-844.0;47.0;-261.0;109.0;-275.0
406.0;-586.0;687.0;496.0;-403.0;671.0;517.0;-795.0;44.0;-276.0;118.0;-239.0
397.0;-591.0;684.0;528.0;-402.0;675.0;522.0;-775.0;46.0;-286.0;116.0;-227.0
381.0;-598.0;679.0;596.0;-401.0;681.0;531.0;-725.0;50.0;-307.0;109.0;-197.0
472.0;-533.0;757.0;623.0;-375.0;650.0;480.0;-620.0;4.0;-453.0;147.0;-156.0
494.0;-520.0;766.0;597.0;-378.0;646.0;463.0;-649.0;-1.0;-444.0;150.0;-176.0
514.0;-507.0;776.0;570.0;-381.0;640.0;445.0;-677.0;-6.0;-434.0;155.0;-195.0
531.0;-494.0;785.0;541.0;-384.0;633.0;426.0;-700.0;-12.0;-426.0;161.0;-214.0
550.0;-480.0;795.0;512.0;-386.0;626.0;406.0;-723.0;-18.0;-417.0;166.0;-230.0
648.0;-380.0;848.0;228.0;-406.0;573.0;258.0;-814.0;-57.0;-375.0;202.0;-259.0
631.0;-392.0;842.0;208.0;-400.0;558.0;289.0;-815.0;-57.0;-375.0;219.0;-233.0
463.0;-584.0;757.0;201.0;-235.0;664.0;595.0;-893.0;-152.0;-240.0;301.0;-261.0
438.0;-570.0;754.0;28.0;-109.0;618.0;648.0;-878.0;-222.0;-243.0;375.0;-375.0
345.0;-569.0;767.0;-117.0;-66.0;567.0;635.0;-907.0;-243.0;-253.0;414.0;-576.0
683.0;-554.0;714.0;774.0;-441.0;739.0;285.0;-498.0;186.0;-220.0;-224.0;120.0
654.0;-498.0;584.0;619.0;-534.0;646.0;327.0;-553.0;270.0;-461.0;-213.0;13.0
544.0;-553.0;595.0;631.0;-487.0;658.0;404.0;-661.0;214.0;-336.0;-116.0;38.0
382.0;-578.0;592.0;667.0;-483.0;664.0;423.0;-736.0;188.0;-101.0;-68.0;141.0
359.0;-593.0;605.0;661.0;-471.0;684.0;432.0;-750.0;175.0;-23.0;-66.0;187.0
374.0;-601.0;612.0;653.0;-466.0;694.0;436.0;-758.0;173.0;4.0;-72.0;199.0
383.0;-604.0;613.0;648.0;-466.0;697.0;438.0;-761.0;173.0;13.0;-74.0;201.0
418.0;-612.0;611.0;649.0;-465.0;699.0;453.0;-760.0;187.0;33.0;-93.0;207.0
422.0;-613.0;610.0;662.0;-463.0;696.0;455.0;-749.0;190.0;32.0;-93.0;206.0
425.0;-610.0;607.0;666.0;-466.0;695.0;455.0;-745.0;200.0;23.0;-104.0;198.0
426.0;-609.0;605.0;671.0;-468.0;696.0;455.0;-741.0;206.0;31.0;-112.0;211.0
370.0;-623.0;578.0;699.0;-480.0;709.0;485.0;-715.0;196.0;-8.0;-94.0;209.0
371.0;-624.0;585.0;705.0;-469.0;705.0;493.0;-709.0;182.0;-21.0;-76.0;194.0
372.0;-625.0;590.0;706.0;-462.0;701.0;496.0;-707.0;176.0;-30.0;-66.0;183.0
366.0;-622.0;601.0;716.0;-442.0;689.0;503.0;-696.0;168.0;-48.0;-54.0;145.0
359.0;-622.0;605.0;720.0;-436.0;686.0;504.0;-692.0;165.0;-46.0;-49.0;129.0
352.0;-623.0;608.0;723.0;-431.0;685.0;506.0;-689.0;160.0;-46.0;-43.0;113.0
343.0;-623.0;615.0;725.0;-422.0;686.0;507.0;-686.0;148.0;-55.0;-35.0;79.0
350.0;-628.0;629.0;720.0;-413.0;686.0;508.0;-690.0;134.0;-73.0;-20.0;28.0
355.0;-631.0;632.0;717.0;-411.0;685.0;508.0;-691.0;128.0;-87.0;-12.0;10.0
452.0;-611.0;676.0;725.0;-396.0;673.0;522.0;-608.0;77.0;-315.0;62.0;-64.0
455.0;-609.0;682.0;727.0;-391.0;669.0;520.0;-604.0;67.0;-316.0;74.0;-60.0
456.0;-609.0;686.0;728.0;-385.0;666.0;519.0;-602.0;56.0;-318.0;87.0;-61.0
455.0;-622.0;699.0;715.0;-364.0;666.0;530.0;-600.0;18.0;-346.0;125.0;-85.0
448.0;-642.0;704.0;628.0;-334.0;707.0;565.0;-636.0;-20.0;-428.0;146.0;-178.0
399.0;-653.0;715.0;513.0;-291.0;696.0;589.0;-693.0;-55.0;-490.0;183.0;-260.0
390.0;-656.0;716.0;495.0;-282.0;696.0;592.0;-701.0;-59.0;-498.0;185.0;-268.0
378.0;-658.0;723.0;454.0;-266.0;693.0;593.0;-723.0;-61.0;-507.0;191.0;-277.0
366.0;-657.0;724.0;382.0;-269.0;654.0;584.0;-751.0;-53.0;-524.0;192.0;-264.0
362.0;-661.0;715.0;347.0;-286.0;672.0;571.0;-768.0;2.0;-524.0;130.0;-254.0
359.0;-663.0;709.0;332.0;-295.0;689.0;565.0;-773.0;34.0;-526.0;88.0;-247.0
363.0;-657.0;688.0;298.0;-323.0;715.0;562.0;-787.0;87.0;-528.0;11.0;-232.0
397.0;-649.0;644.0;252.0;-397.0;689.0;536.0;-800.0;146.0;-529.0;-51.0;-128.0
400.0;-645.0;640.0;281.0;-410.0;682.0;531.0;-816.0;144.0;-483.0;-46.0;-54.0
388.0;-639.0;640.0;301.0;-416.0;683.0;527.0;-828.0;149.0;-451.0;-54.0;-29.0
623.0;-625.0;711.0;184.0;-373.0;678.0;508.0;-809.0;41.0;58.0;72.0;-184.0
612.0;-642.0;700.0;167.0;-373.0;702.0;517.0;-813.0;58.0;41.0;41.0;-203.0
607.0;-646.0;699.0;163.0;-370.0;710.0;518.0;-818.0;64.0;29.0;25.0;-207.0
602.0;-648.0;700.0;159.0;-365.0;716.0;518.0;-823.0;70.0;16.0;7.0;-209.0
593.0;-644.0;703.0;162.0;-353.0;724.0;522.0;-833.0;79.0;1.0;-28.0;-204.0
593.0;-643.0;701.0;167.0;-355.0;722.0;524.0;-834.0;80.0;4.0;-28.0;-196.0
593.0;-642.0;699.0;172.0;-357.0;719.0;524.0;-836.0;81.0;8.0;-26.0;-188.0
600.0;-643.0;685.0;188.0;-376.0;708.0;516.0;-837.0;79.0;20.0;-2.0;-166.0
607.0;-643.0;678.0;193.0;-384.0;705.0;514.0;-835.0;77.0;28.0;6.0;-159.0
635.0;-613.0;650.0;253.0;-414.0;694.0;500.0;-808.0;130.0;66.0;-39.0;-107.0
630.0;-582.0;642.0;276.0;-421.0;673.0;495.0;-803.0;173.0;48.0;-77.0;-100.0
624.0;-562.0;640.0;284.0;-426.0;663.0;496.0;-804.0;187.0;39.0;-83.0;-88.0
613.0;-527.0;642.0;307.0;-432.0;643.0;488.0;-808.0;194.0;31.0;-85.0;-67.0
610.0;-517.0;654.0;323.0;-436.0;625.0;474.0;-811.0;177.0;28.0;-56.0;-42.0
622.0;-572.0;672.0;257.0;-430.0;679.0;477.0;-820.0;104.0;37.0;17.0;-85.0
646.0;-611.0;675.0;186.0;-421.0;716.0;485.0;-810.0;156.0;-4.0;-109.0;-124.0
643.0;-617.0;665.0;256.0;-415.0;699.0;480.0;-799.0;218.0;-7.0;-211.0;-106.0
638.0;-610.0;661.0;287.0;-413.0;698.0;479.0;-798.0;217.0;-2.0;-223.0;-94.0
628.0;-600.0;624.0;352.0;-450.0;685.0;445.0;-785.0;195.0;69.0;-163.0;-59.0
640.0;-582.0;603.0;394.0;-468.0;678.0;427.0;-757.0;222.0;148.0;-170.0;-17.0
655.0;-539.0;583.0;405.0;-491.0;652.0;408.0;-736.0;273.0;190.0;-209.0;27.0
660.0;-515.0;574.0;409.0;-497.0;633.0;400.0;-730.0;298.0;195.0;-230.0;43.0
663.0;-493.0;568.0;424.0;-501.0;615.0;398.0;-722.0;316.0;194.0;-246.0;66.0
677.0;-524.0;608.0;478.0;-497.0;625.0;357.0;-708.0;234.0;130.0;-189.0;107.0
639.0;-632.0;614.0;409.0;-450.0;740.0;393.0;-738.0;174.0;115.0;-123.0;-11.0
627.0;-641.0;629.0;385.0;-437.0;756.0;411.0;-761.0;146.0;75.0;-95.0;-25.0
600.0;-628.0;649.0;339.0;-423.0;715.0;449.0;-804.0;130.0;2.0;-51.0;-61.0
589.0;-613.0;655.0;294.0;-414.0;669.0;476.0;-824.0;136.0;-27.0;-40.0;-93.0
587.0;-610.0;661.0;268.0;-407.0;660.0;484.0;-831.0;127.0;-41.0;-26.0;-109.0
556.0;-597.0;727.0;95.0;-335.0;669.0;525.0;-853.0;27.0;-124.0;69.0;-241.0
202.0;-605.0;739.0;289.0;-90.0;603.0;667.0;-771.0;-163.0;-567.0;285.0;-529.0
137.0;-626.0;721.0;697.0;-222.0;652.0;652.0;-535.0;-61.0;-472.0;188.0;-212.0
88.0;-622.0;721.0;744.0;-232.0;650.0;647.0;-496.0;-51.0;-431.0;185.0;-158.0
78.0;-620.0;722.0;752.0;-233.0;648.0;645.0;-486.0;-50.0;-423.0;185.0;-149.0
59.0;-618.0;725.0;762.0;-232.0;649.0;641.0;-478.0;-53.0;-405.0;186.0;-139.0
55.0;-618.0;726.0;763.0;-230.0;653.0;641.0;-478.0;-54.0;-402.0;185.0;-138.0
40.0;-619.0;727.0;762.0;-223.0;657.0;643.0;-485.0;-64.0;-392.0;192.0;-144.0
32.0;-619.0;726.0;762.0;-217.0;655.0;646.0;-489.0;-67.0;-385.0;196.0;-145.0
30.0;-619.0;725.0;761.0;-215.0;654.0;648.0;-491.0;-68.0;-384.0;196.0;-146.0
23.0;-620.0;724.0;759.0;-212.0;653.0;652.0;-494.0;-68.0;-381.0;198.0;-149.0
20.0;-621.0;723.0;759.0;-212.0;653.0;652.0;-494.0;-69.0;-380.0;199.0;-150.0
20.0;-621.0;723.0;759.0;-212.0;654.0;653.0;-493.0;-69.0;-380.0;199.0;-149.0
19.0;-622.0;723.0;757.0;-211.0;655.0;653.0;-496.0;-69.0;-381.0;199.0;-150.0
18.0;-621.0;724.0;756.0;-210.0;655.0;653.0;-497.0;-69.0;-381.0;199.0;-152.0
18.0;-620.0;725.0;755.0;-210.0;654.0;652.0;-497.0;-70.0;-382.0;200.0;-152.0
19.0;-618.0;726.0;754.0;-209.0;652.0;651.0;-498.0;-69.0;-384.0;200.0;-154.0
20.0;-617.0;726.0;753.0;-209.0;652.0;651.0;-498.0;-69.0;-386.0;199.0;-155.0
20.0;-617.0;726.0;753.0;-209.0;652.0;651.0;-498.0;-69.0;-386.0;199.0;-155.0
20.0;-617.0;726.0;753.0;-210.0;652.0;651.0;-500.0;-69.0;-385.0;200.0;-156.0
19.0;-617.0;726.0;753.0;-210.0;652.0;651.0;-500.0;-69.0;-385.0;201.0;-155.0
19.0;-618.0;725.0;753.0;-210.0;651.0;651.0;-500.0;-70.0;-385.0;201.0;-155.0
19.0;-618.0;725.0;753.0;-210.0;651.0;652.0;-501.0;-70.0;-385.0;201.0;-155.0
17.0;-618.0;725.0;753.0;-210.0;651.0;652.0;-501.0;-69.0;-385.0;201.0;-155.0
17.0;-618.0;725.0;752.0;-209.0;651.0;652.0;-501.0;-69.0;-385.0;200.0;-155.0
15.0;-618.0;725.0;754.0;-210.0;653.0;652.0;-501.0;-69.0;-383.0;198.0;-155.0
15.0;-618.0;725.0;753.0;-210.0;653.0;652.0;-502.0;-70.0;-383.0;198.0;-155.0
15.0;-619.0;725.0;753.0;-209.0;652.0;653.0;-503.0;-69.0;-384.0;198.0;-156.0
15.0;-619.0;725.0;751.0;-208.0;650.0;653.0;-506.0;-69.0;-385.0;199.0;-158.0
18.0;-621.0;725.0;753.0;-209.0;657.0;653.0;-506.0;-67.0;-385.0;196.0;-155.0
21.0;-622.0;725.0;754.0;-209.0;658.0;653.0;-507.0;-66.0;-387.0;195.0;-154.0
21.0;-622.0;725.0;754.0;-209.0;658.0;653.0;-507.0;-65.0;-386.0;195.0;-155.0
21.0;-623.0;724.0;754.0;-208.0;657.0;653.0;-507.0;-65.0;-387.0;195.0;-154.0
23.0;-622.0;724.0;753.0;-209.0;654.0;653.0;-508.0;-63.0;-388.0;195.0;-153.0
26.0;-621.0;723.0;750.0;-208.0;647.0;655.0;-510.0;-67.0;-393.0;201.0;-153.0
30.0;-621.0;731.0;737.0;-199.0;669.0;649.0;-521.0;-86.0;-405.0;217.0;-167.0
35.0;-616.0;735.0;730.0;-198.0;668.0;647.0;-525.0;-88.0;-413.0;219.0;-174.0
46.0;-606.0;739.0;720.0;-194.0;654.0;643.0;-533.0;-86.0;-425.0;219.0;-186.0
74.0;-588.0;745.0;693.0;-192.0;616.0;637.0;-558.0;-79.0;-448.0;228.0;-215.0
94.0;-587.0;743.0;673.0;-195.0;607.0;638.0;-576.0;-81.0;-460.0;234.0;-229.0
120.0;-589.0;740.0;649.0;-200.0;602.0;639.0;-597.0;-88.0;-470.0;242.0;-244.0
270.0;-597.0;741.0;533.0;-233.0;729.0;624.0;-675.0;-35.0;-503.0;151.0;-296.0
325.0;-580.0;745.0;505.0;-230.0;774.0;620.0;-694.0;-2.0;-500.0;53.0;-300.0
343.0;-580.0;747.0;495.0;-225.0;787.0;619.0;-699.0;10.0;-499.0;24.0;-299.0
509.0;-619.0;784.0;399.0;-169.0;718.0;585.0;-760.0;-26.0;-420.0;1.0;-306.0
514.0;-617.0;789.0;396.0;-163.0;717.0;579.0;-766.0;-34.0;-404.0;10.0;-301.0
534.0;-612.0;817.0;412.0;-129.0;727.0;547.0;-797.0;-64.0;-302.0;52.0;-257.0
530.0;-604.0;835.0;385.0;-88.0;713.0;529.0;-815.0;-67.0;-279.0;78.0;-263.0
526.0;-603.0;841.0;367.0;-64.0;700.0;522.0;-822.0;-60.0;-268.0;88.0;-288.0
523.0;-603.0;844.0;354.0;-53.0;691.0;519.0;-827.0;-55.0;-263.0;93.0;-307.0
486.0;-642.0;847.0;192.0;7.0;653.0;517.0;-868.0;-15.0;-238.0;97.0;-477.0
478.0;-647.0;846.0;171.0;11.0;650.0;519.0;-871.0;-12.0;-238.0;93.0;-497.0
467.0;-646.0;843.0;132.0;20.0;634.0;526.0;-879.0;-9.0;-238.0;92.0;-535.0
466.0;-640.0;844.0;122.0;20.0;625.0;527.0;-880.0;-6.0;-241.0;95.0;-544.0
465.0;-636.0;844.0;113.0;19.0;620.0;527.0;-880.0;0.0;-245.0;89.0;-551.0
463.0;-626.0;846.0;90.0;9.0;618.0;526.0;-878.0;14.0;-260.0;74.0;-569.0
455.0;-617.0;848.0;53.0;-12.0;618.0;525.0;-876.0;32.0;-275.0;57.0;-593.0
509.0;-444.0;862.0;-151.0;-220.0;577.0;457.0;-818.0;-21.0;-330.0;172.0;-563.0
509.0;-436.0;863.0;-136.0;-241.0;568.0;443.0;-822.0;-54.0;-348.0;210.0;-548.0
508.0;-433.0;864.0;-128.0;-252.0;565.0;437.0;-826.0;-67.0;-358.0;226.0;-541.0
491.0;-420.0;865.0;-126.0;-281.0;566.0;415.0;-835.0;-90.0;-384.0;260.0;-525.0
397.0;-343.0;894.0;-151.0;-317.0;530.0;317.0;-863.0;-161.0;-432.0;358.0;-462.0
429.0;-533.0;824.0;210.0;-71.0;663.0;561.0;-867.0;-282.0;-395.0;328.0;-521.0
474.0;-549.0;810.0;282.0;-120.0;699.0;570.0;-896.0;-226.0;-252.0;263.0;-316.0
474.0;-551.0;809.0;288.0;-127.0;701.0;570.0;-897.0;-219.0;-226.0;256.0;-281.0
466.0;-558.0;805.0;292.0;-144.0;706.0;567.0;-894.0;-201.0;-172.0;233.0;-204.0
465.0;-563.0;800.0;286.0;-156.0;709.0;567.0;-891.0;-190.0;-163.0;220.0;-189.0
469.0;-564.0;792.0;266.0;-178.0;704.0;568.0;-888.0;-177.0;-170.0;213.0;-159.0
463.0;-560.0;791.0;260.0;-183.0;697.0;568.0;-892.0;-179.0;-173.0;222.0;-148.0
454.0;-558.0;790.0;265.0;-182.0;695.0;571.0;-895.0;-179.0;-171.0;225.0;-138.0
445.0;-560.0;786.0;281.0;-179.0;697.0;578.0;-895.0;-175.0;-178.0;222.0;-136.0
442.0;-562.0;784.0;288.0;-177.0;699.0;583.0;-894.0;-171.0;-185.0;217.0;-136.0
439.0;-566.0;781.0;294.0;-174.0;700.0;588.0;-893.0;-165.0;-194.0;212.0;-136.0
437.0;-570.0;777.0;301.0;-174.0;702.0;594.0;-892.0;-160.0;-200.0;205.0;-135.0
428.0;-580.0;767.0;325.0;-176.0;707.0;607.0;-891.0;-146.0;-200.0;185.0;-129.0
399.0;-600.0;746.0;381.0;-175.0;720.0;634.0;-881.0;-112.0;-205.0;143.0;-120.0
379.0;-600.0;740.0;403.0;-168.0;719.0;645.0;-878.0;-101.0;-209.0;127.0;-120.0
377.0;-597.0;741.0;411.0;-169.0;716.0;643.0;-873.0;-97.0;-221.0;124.0;-122.0
377.0;-594.0;745.0;416.0;-170.0;713.0;640.0;-870.0;-97.0;-228.0;125.0;-129.0
380.0;-591.0;746.0;418.0;-170.0;710.0;638.0;-867.0;-98.0;-236.0;130.0;-139.0
391.0;-581.0;750.0;413.0;-170.0;699.0;635.0;-863.0;-108.0;-251.0;146.0;-167.0
411.0;-566.0;761.0;388.0;-164.0;685.0;625.0;-868.0;-130.0;-260.0;181.0;-222.0
430.0;-523.0;770.0;212.0;-129.0;646.0;625.0;-897.0;-194.0;-290.0;287.0;-419.0
399.0;-528.0;769.0;119.0;-105.0;649.0;629.0;-909.0;-211.0;-308.0;302.0;-502.0
373.0;-531.0;764.0;66.0;-89.0;647.0;637.0;-917.0;-226.0;-314.0;305.0;-545.0
7.0;-483.0;698.0;-294.0;101.0;431.0;661.0;-901.0;-392.0;-315.0;546.0;-569.0
32.0;-581.0;690.0;-41.0;-3.0;535.0;710.0;-929.0;-289.0;-298.0;430.0;-350.0
82.0;-596.0;699.0;9.0;-26.0;574.0;707.0;-915.0;-270.0;-326.0;401.0;-363.0
91.0;-596.0;700.0;12.0;-27.0;575.0;706.0;-914.0;-269.0;-327.0;398.0;-366.0
118.0;-588.0;707.0;29.0;-31.0;564.0;698.0;-910.0;-269.0;-329.0;397.0;-377.0
122.0;-587.0;708.0;37.0;-33.0;566.0;697.0;-912.0;-266.0;-323.0;394.0;-381.0
127.0;-590.0;708.0;92.0;-40.0;570.0;697.0;-902.0;-260.0;-320.0;388.0;-396.0
114.0;-602.0;707.0;1.0;-59.0;592.0;699.0;-849.0;-231.0;-482.0;365.0;-430.0
263.0;-493.0;754.0;-375.0;25.0;729.0;635.0;-684.0;-305.0;-621.0;487.0;-704.0
104.0;-599.0;706.0;-22.0;-61.0;575.0;700.0;-913.0;-222.0;-375.0;360.0;-401.0
96.0;-594.0;706.0;-11.0;-61.0;565.0;699.0;-954.0;-215.0;-270.0;355.0;-387.0
107.0;-588.0;707.0;15.0;-60.0;554.0;698.0;-967.0;-213.0;-226.0;355.0;-382.0
117.0;-584.0;707.0;29.0;-59.0;547.0;698.0;-968.0;-215.0;-218.0;357.0;-382.0
125.0;-583.0;706.0;45.0;-58.0;542.0;699.0;-969.0;-217.0;-211.0;359.0;-382.0
160.0;-588.0;710.0;105.0;-55.0;543.0;695.0;-964.0;-242.0;-213.0;374.0;-385.0
170.0;-591.0;711.0;121.0;-53.0;549.0;694.0;-963.0;-251.0;-213.0;380.0;-381.0
173.0;-589.0;717.0;223.0;-27.0;599.0;687.0;-951.0;-307.0;-179.0;421.0;-362.0
206.0;-582.0;699.0;296.0;16.0;553.0;702.0;-909.0;-287.0;-269.0;413.0;-389.0
210.0;-583.0;699.0;303.0;11.0;555.0;703.0;-905.0;-278.0;-277.0;405.0;-392.0
211.0;-585.0;701.0;309.0;6.0;560.0;703.0;-902.0;-269.0;-284.0;395.0;-394.0
215.0;-589.0;705.0;322.0;-6.0;570.0;701.0;-900.0;-253.0;-278.0;379.0;-393.0
220.0;-591.0;707.0;332.0;-12.0;571.0;700.0;-898.0;-250.0;-272.0;374.0;-391.0
227.0;-592.0;709.0;347.0;-18.0;570.0;699.0;-896.0;-247.0;-263.0;371.0;-384.0
255.0;-595.0;717.0;430.0;-40.0;575.0;695.0;-873.0;-239.0;-221.0;364.0;-317.0
261.0;-598.0;718.0;450.0;-48.0;579.0;694.0;-867.0;-233.0;-208.0;360.0;-294.0
356.0;-647.0;710.0;570.0;-228.0;682.0;649.0;-816.0;-98.0;-95.0;222.0;-49.0
381.0;-652.0;695.0;596.0;-292.0;714.0;626.0;-797.0;-48.0;-93.0;167.0;18.0
387.0;-653.0;692.0;606.0;-306.0;717.0;619.0;-790.0;-36.0;-92.0;152.0;38.0
406.0;-655.0;681.0;640.0;-346.0;709.0;599.0;-762.0;-4.0;-91.0;126.0;104.0
474.0;-630.0;698.0;713.0;-374.0;704.0;531.0;-685.0;47.0;-146.0;60.0;93.0
418.0;-587.0;691.0;783.0;-402.0;692.0;491.0;-607.0;89.0;-133.0;13.0;92.0
353.0;-589.0;669.0;788.0;-400.0;664.0;512.0;-605.0;91.0;-96.0;55.0;120.0
359.0;-592.0;667.0;761.0;-400.0;673.0;512.0;-640.0;98.0;-103.0;43.0;90.0
371.0;-598.0;664.0;733.0;-401.0;683.0;511.0;-675.0;101.0;-83.0;28.0;51.0
430.0;-609.0;657.0;659.0;-404.0;709.0;506.0;-742.0;106.0;-86.0;-10.0;10.0
502.0;-614.0;652.0;570.0;-402.0;738.0;501.0;-757.0;110.0;-216.0;-61.0;17.0
511.0;-615.0;652.0;555.0;-400.0;743.0;500.0;-758.0;107.0;-230.0;-72.0;28.0
514.0;-615.0;653.0;539.0;-398.0;746.0;499.0;-760.0;105.0;-245.0;-81.0;42.0
513.0;-609.0;655.0;523.0;-397.0;738.0;500.0;-761.0;115.0;-279.0;-86.0;72.0
518.0;-609.0;653.0;516.0;-402.0;730.0;501.0;-765.0;119.0;-279.0;-81.0;74.0
523.0;-610.0;649.0;514.0;-408.0;722.0;500.0;-768.0;123.0;-268.0;-75.0;76.0
525.0;-611.0;645.0;513.0;-414.0;716.0;500.0;-771.0;126.0;-250.0;-71.0;77.0
536.0;-604.0;632.0;523.0;-436.0;700.0;496.0;-781.0;155.0;-167.0;-57.0;89.0
533.0;-584.0;619.0;520.0;-453.0;685.0;490.0;-779.0;188.0;-156.0;-71.0;56.0
540.0;-566.0;617.0;506.0;-464.0;672.0;482.0;-783.0;200.0;-146.0;-83.0;49.0
553.0;-553.0;621.0;476.0;-464.0;659.0;478.0;-795.0;204.0;-116.0;-87.0;48.0
564.0;-547.0;625.0;444.0;-462.0;648.0;471.0;-805.0;196.0;-78.0;-80.0;33.0
613.0;-559.0;650.0;326.0;-442.0;648.0;475.0;-818.0;105.0;26.0;37.0;-55.0
634.0;-639.0;675.0;306.0;-403.0;737.0;486.0;-799.0;124.0;-16.0;-79.0;-118.0
634.0;-638.0;674.0;314.0;-403.0;735.0;485.0;-797.0;129.0;-16.0;-84.0;-115.0
626.0;-632.0;657.0;331.0;-416.0;702.0;480.0;-794.0;121.0;17.0;-45.0;-105.0
598.0;-524.0;647.0;316.0;-433.0;621.0;474.0;-820.0;188.0;42.0;-63.0;-82.0
605.0;-498.0;653.0;340.0;-438.0;609.0;463.0;-811.0;190.0;74.0;-67.0;-50.0
611.0;-498.0;659.0;350.0;-438.0;606.0;448.0;-799.0;176.0;91.0;-59.0;-46.0
644.0;-584.0;691.0;298.0;-408.0;685.0;462.0;-778.0;81.0;112.0;-1.0;-91.0
646.0;-591.0;697.0;285.0;-400.0;697.0;466.0;-782.0;74.0;100.0;-15.0;-99.0
631.0;-614.0;685.0;280.0;-401.0;704.0;486.0;-795.0;132.0;37.0;-94.0;-130.0
625.0;-619.0;681.0;296.0;-402.0;694.0;484.0;-796.0;149.0;24.0;-104.0;-126.0
610.0;-616.0;670.0;323.0;-408.0;676.0;477.0;-798.0;171.0;-1.0;-110.0;-128.0
609.0;-612.0;668.0;325.0;-409.0;676.0;475.0;-799.0;169.0;6.0;-108.0;-125.0
609.0;-609.0;664.0;326.0;-414.0;677.0;474.0;-799.0;167.0;18.0;-104.0;-121.0
626.0;-580.0;626.0;329.0;-456.0;661.0;453.0;-778.0;154.0;154.0;-69.0;-97.0
641.0;-500.0;616.0;326.0;-467.0;602.0;442.0;-775.0;167.0;126.0;-40.0;-49.0
636.0;-496.0;622.0;360.0;-463.0;597.0;446.0;-771.0;152.0;86.0;-6.0;-46.0
629.0;-496.0;630.0;403.0;-457.0;591.0;445.0;-758.0;129.0;54.0;31.0;-39.0
626.0;-504.0;643.0;470.0;-448.0;576.0;447.0;-728.0;136.0;10.0;37.0;-11.0
638.0;-555.0;647.0;514.0;-455.0;601.0;434.0;-699.0;200.0;-12.0;-70.0;13.0
643.0;-571.0;647.0;518.0;-458.0;627.0;431.0;-693.0;220.0;-13.0;-97.0;17.0
649.0;-583.0;644.0;518.0;-465.0;669.0;425.0;-685.0;232.0;-6.0;-178.0;13.0
646.0;-577.0;650.0;514.0;-460.0;709.0;421.0;-679.0;249.0;23.0;-293.0;-1.0
642.0;-574.0;654.0;508.0;-454.0;699.0;418.0;-681.0;262.0;29.0;-305.0;-9.0
632.0;-574.0;661.0;448.0;-441.0;643.0;408.0;-705.0;328.0;9.0;-314.0;-62.0
628.0;-580.0;657.0;439.0;-440.0;618.0;416.0;-714.0;358.0;10.0;-318.0;-73.0
623.0;-587.0;648.0;436.0;-441.0;592.0;425.0;-720.0;384.0;12.0;-323.0;-74.0
594.0;-603.0;647.0;437.0;-410.0;553.0;438.0;-735.0;425.0;0.0;-337.0;-80.0
592.0;-606.0;648.0;426.0;-403.0;547.0;444.0;-742.0;429.0;-7.0;-341.0;-85.0
589.0;-593.0;654.0;393.0;-381.0;514.0;467.0;-770.0;465.0;11.0;-360.0;-106.0
601.0;-534.0;736.0;261.0;-404.0;653.0;457.0;-789.0;40.0;-205.0;25.0;-187.0
607.0;-530.0;737.0;260.0;-406.0;649.0;456.0;-784.0;41.0;-215.0;31.0;-185.0
619.0;-518.0;742.0;258.0;-411.0;641.0;451.0;-772.0;40.0;-232.0;43.0;-178.0
620.0;-517.0;744.0;256.0;-410.0;641.0;451.0;-771.0;39.0;-235.0;48.0;-178.0
