InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit BACK magneticX;Accelerometer BACK accZ;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LLA magneticY;Accelerometer HIP accZ
309.0;258.0;55.0;448.0;-640.0;41.0;599.0;408.0
310.0;258.0;69.0;448.0;-632.0;42.0;599.0;388.0
305.0;259.0;49.0;451.0;-622.0;41.0;595.0;375.0
300.0;263.0;66.0;449.0;-611.0;40.0;599.0;406.0
303.0;261.0;81.0;447.0;-622.0;36.0;594.0;388.0
299.0;262.0;50.0;446.0;-629.0;37.0;595.0;375.0
300.0;263.0;59.0;445.0;-614.0;37.0;595.0;388.0
301.0;260.0;69.0;445.0;-605.0;38.0;597.0;406.0
297.0;262.0;45.0;446.0;-601.0;36.0;595.0;393.0
294.0;262.0;57.0;443.0;-605.0;37.0;597.0;391.0
294.0;261.0;81.0;443.0;-599.0;38.0;597.0;399.0
293.0;264.0;60.0;444.0;-599.0;40.0;597.0;398.0
295.0;266.0;66.0;445.0;-600.0;37.0;600.0;403.0
297.0;264.0;60.0;444.0;-599.0;35.0;595.0;415.0
291.0;263.0;40.0;444.0;-620.0;39.0;596.0;415.0
292.0;264.0;42.0;444.0;-610.0;35.0;596.0;414.0
289.0;265.0;31.0;443.0;-619.0;39.0;593.0;391.0
289.0;266.0;44.0;443.0;-597.0;37.0;590.0;404.0
287.0;267.0;40.0;441.0;-605.0;38.0;587.0;404.0
282.0;269.0;51.0;440.0;-618.0;37.0;582.0;409.0
281.0;271.0;54.0;440.0;-589.0;38.0;583.0;417.0
281.0;272.0;46.0;441.0;-610.0;33.0;582.0;408.0
283.0;274.0;48.0;437.0;-588.0;32.0;584.0;411.0
282.0;274.0;58.0;439.0;-609.0;33.0;582.0;409.0
283.0;277.0;40.0;439.0;-606.0;32.0;584.0;396.0
284.0;276.0;30.0;441.0;-591.0;32.0;583.0;409.0
285.0;280.0;47.0;439.0;-600.0;29.0;581.0;405.0
135.0;-241.0;235.0;557.0;-492.0;-191.0;59.0;280.0
221.0;-199.0;7.0;572.0;-420.0;-256.0;-55.0;265.0
280.0;279.0;40.0;441.0;-584.0;27.0;580.0;399.0
235.0;-157.0;236.0;492.0;-556.0;-250.0;-84.0;276.0
227.0;-172.0;279.0;489.0;-554.0;-247.0;-142.0;314.0
238.0;-221.0;326.0;477.0;-504.0;-223.0;-254.0;180.0
282.0;282.0;39.0;438.0;-607.0;25.0;583.0;400.0
282.0;286.0;46.0;440.0;-579.0;24.0;580.0;398.0
280.0;290.0;39.0;439.0;-609.0;18.0;583.0;455.0
280.0;292.0;39.0;436.0;-610.0;20.0;580.0;395.0
279.0;296.0;58.0;435.0;-606.0;15.0;584.0;413.0
277.0;301.0;30.0;434.0;-576.0;13.0;580.0;393.0
272.0;305.0;47.0;434.0;-584.0;12.0;578.0;395.0
275.0;308.0;41.0;433.0;-587.0;6.0;581.0;358.0
217.0;330.0;33.0;417.0;-500.0;-24.0;555.0;440.0
204.0;340.0;42.0;413.0;-482.0;-34.0;542.0;424.0
179.0;352.0;26.0;405.0;-488.0;-51.0;529.0;436.0
306.0;519.0;329.0;595.0;-679.0;-368.0;446.0;121.0
252.0;402.0;311.0;463.0;-585.0;-224.0;492.0;376.0
331.0;-548.0;-103.0;426.0;-606.0;188.0;-133.0;241.0
283.0;382.0;41.0;498.0;-587.0;-216.0;529.0;376.0
285.0;384.0;65.0;496.0;-607.0;-221.0;519.0;393.0
290.0;-473.0;88.0;472.0;-548.0;120.0;-77.0;312.0
292.0;-485.0;82.0;471.0;-543.0;128.0;-176.0;272.0
311.0;-495.0;111.0;471.0;-547.0;129.0;-228.0;322.0
475.0;-389.0;-114.0;406.0;-664.0;51.0;121.0;167.0
204.0;-367.0;275.0;373.0;-648.0;-11.0;10.0;336.0
145.0;19.0;96.0;914.0;-869.0;6.0;155.0;444.0
287.0;393.0;-12.0;493.0;-608.0;-233.0;506.0;395.0
220.0;-500.0;371.0;403.0;-702.0;228.0;-72.0;467.0
346.0;-159.0;168.0;1085.0;-592.0;69.0;226.0;335.0
143.0;-117.0;-712.0;1108.0;-561.0;-65.0;195.0;287.0
55.0;57.0;240.0;946.0;-519.0;48.0;542.0;295.0
180.0;-1.0;490.0;945.0;-580.0;69.0;430.0;466.0
220.0;-137.0;673.0;921.0;-620.0;146.0;535.0;407.0
207.0;-67.0;-26.0;942.0;-581.0;140.0;453.0;452.0
143.0;-216.0;42.0;908.0;-602.0;210.0;611.0;553.0
197.0;-68.0;50.0;938.0;-552.0;156.0;518.0;415.0
124.0;-8.0;174.0;949.0;-460.0;104.0;616.0;404.0
418.0;-605.0;-402.0;946.0;-330.0;316.0;-88.0;312.0
270.0;-73.0;-164.0;824.0;-451.0;-169.0;-96.0;299.0
298.0;-463.0;-120.0;340.0;-453.0;-9.0;-448.0;371.0
174.0;-514.0;119.0;484.0;-512.0;155.0;-415.0;392.0
90.0;265.0;44.0;506.0;-687.0;-16.0;641.0;341.0
82.0;288.0;117.0;521.0;-611.0;-81.0;669.0;350.0
868.0;288.0;389.0;615.0;-992.0;-146.0;383.0;-9.0
303.0;-603.0;153.0;291.0;-479.0;389.0;-406.0;446.0
103.0;515.0;122.0;514.0;-439.0;-375.0;612.0;487.0
334.0;467.0;2037.0;576.0;-431.0;-497.0;162.0;249.0
58.0;362.0;188.0;543.0;-628.0;-325.0;371.0;468.0
419.0;335.0;589.0;564.0;-760.0;-189.0;536.0;-1.0
498.0;-675.0;82.0;233.0;-826.0;486.0;87.0;144.0
400.0;-707.0;375.0;359.0;-737.0;392.0;155.0;272.0
263.0;420.0;6.0;502.0;-489.0;-507.0;141.0;528.0
-18.0;587.0;-22.0;503.0;-106.0;-406.0;-196.0;402.0
141.0;182.0;272.0;491.0;-379.0;-358.0;-13.0;500.0
87.0;256.0;8.0;627.0;-336.0;-535.0;-25.0;345.0
140.0;-526.0;196.0;283.0;-486.0;126.0;-29.0;411.0
116.0;-568.0;188.0;170.0;-470.0;323.0;-188.0;258.0
157.0;149.0;352.0;1344.0;-454.0;-119.0;950.0;542.0
51.0;471.0;-14.0;489.0;-401.0;-206.0;611.0;282.0
142.0;289.0;190.0;450.0;-489.0;-21.0;683.0;378.0
138.0;259.0;168.0;443.0;-540.0;7.0;695.0;398.0
221.0;4.0;-10.0;428.0;-404.0;-240.0;-181.0;306.0
262.0;-17.0;25.0;429.0;-404.0;-235.0;-193.0;297.0
141.0;223.0;189.0;437.0;-514.0;48.0;697.0;451.0
168.0;183.0;117.0;429.0;-502.0;96.0;688.0;456.0
158.0;-83.0;791.0;992.0;-629.0;-119.0;68.0;330.0
419.0;-307.0;170.0;812.0;-490.0;94.0;-87.0;34.0
317.0;-322.0;39.0;431.0;-769.0;-2.0;-185.0;484.0
573.0;-270.0;464.0;681.0;-428.0;187.0;45.0;121.0
474.0;-338.0;214.0;912.0;-514.0;319.0;493.0;99.0
604.0;-601.0;-303.0;947.0;-471.0;435.0;456.0;235.0
240.0;-661.0;80.0;351.0;-671.0;353.0;-113.0;399.0
213.0;-159.0;143.0;1036.0;-516.0;65.0;330.0;457.0
237.0;-206.0;72.0;1034.0;-505.0;62.0;181.0;432.0
329.0;-65.0;-302.0;1023.0;-323.0;-107.0;121.0;251.0
277.0;-636.0;451.0;319.0;-557.0;484.0;-71.0;555.0
243.0;395.0;94.0;533.0;-566.0;-262.0;528.0;390.0
231.0;397.0;65.0;528.0;-572.0;-260.0;522.0;346.0
460.0;-26.0;-86.0;1183.0;-403.0;110.0;659.0;192.0
481.0;-23.0;98.0;998.0;-519.0;-13.0;345.0;275.0
481.0;-8.0;183.0;989.0;-495.0;-9.0;331.0;172.0
447.0;-8.0;41.0;988.0;-608.0;9.0;368.0;226.0
50.0;392.0;-8.0;505.0;-436.0;-297.0;462.0;456.0
248.0;447.0;293.0;589.0;-559.0;-230.0;661.0;253.0
445.0;240.0;400.0;596.0;-731.0;-240.0;323.0;148.0
95.0;-7.0;15.0;537.0;-654.0;259.0;648.0;372.0
225.0;-695.0;275.0;756.0;-600.0;506.0;-70.0;67.0
339.0;-999.0;-317.0;1050.0;-459.0;616.0;-208.0;235.0
314.0;-66.0;43.0;469.0;-421.0;282.0;653.0;263.0
368.0;185.0;-27.0;476.0;-458.0;112.0;636.0;228.0
251.0;202.0;-115.0;482.0;-636.0;70.0;626.0;326.0
205.0;252.0;198.0;536.0;-909.0;-39.0;575.0;-103.0
210.0;-318.0;-576.0;513.0;-632.0;37.0;-270.0;137.0
552.0;-215.0;787.0;670.0;-491.0;357.0;582.0;192.0
64.0;160.0;-8.0;587.0;-750.0;-323.0;152.0;483.0
192.0;227.0;87.0;614.0;-534.0;-324.0;380.0;17.0
147.0;-571.0;95.0;774.0;-515.0;319.0;-227.0;391.0
196.0;274.0;544.0;473.0;-653.0;-51.0;654.0;354.0
377.0;-250.0;139.0;436.0;-761.0;97.0;-304.0;268.0
176.0;-528.0;270.0;552.0;-609.0;84.0;-204.0;336.0
163.0;-537.0;238.0;533.0;-639.0;96.0;-190.0;361.0
171.0;-543.0;247.0;521.0;-578.0;97.0;-181.0;334.0
181.0;-551.0;213.0;511.0;-570.0;109.0;-167.0;344.0
216.0;-579.0;217.0;477.0;-547.0;142.0;-134.0;355.0
218.0;-586.0;269.0;470.0;-571.0;149.0;-131.0;348.0
446.0;-605.0;12.0;407.0;-757.0;388.0;32.0;264.0
409.0;-396.0;313.0;296.0;-602.0;209.0;-221.0;462.0
238.0;-485.0;368.0;399.0;-702.0;221.0;-83.0;464.0
278.0;138.0;-62.0;547.0;-405.0;142.0;642.0;397.0
103.0;392.0;455.0;470.0;-695.0;-212.0;551.0;249.0
217.0;-45.0;242.0;427.0;-510.0;260.0;696.0;193.0
366.0;499.0;427.0;485.0;-756.0;-431.0;75.0;213.0
435.0;451.0;256.0;483.0;-614.0;-194.0;366.0;345.0
144.0;686.0;868.0;499.0;-594.0;-76.0;-16.0;506.0
170.0;475.0;220.0;434.0;-457.0;-190.0;204.0;396.0
150.0;473.0;207.0;430.0;-417.0;-175.0;228.0;329.0
60.0;450.0;181.0;431.0;-468.0;-167.0;343.0;432.0
10.0;458.0;132.0;419.0;-410.0;-270.0;487.0;441.0
869.0;411.0;168.0;568.0;-1020.0;-233.0;227.0;57.0
495.0;315.0;188.0;588.0;-730.0;-187.0;510.0;-48.0
495.0;290.0;118.0;598.0;-615.0;-197.0;429.0;60.0
460.0;303.0;80.0;591.0;-590.0;-210.0;426.0;61.0
434.0;449.0;94.0;558.0;-680.0;-254.0;536.0;111.0
401.0;351.0;123.0;560.0;-635.0;-268.0;374.0;94.0
257.0;213.0;-46.0;486.0;-544.0;2.0;597.0;703.0
181.0;-639.0;-59.0;507.0;-435.0;575.0;33.0;358.0
208.0;-389.0;100.0;413.0;-497.0;641.0;440.0;403.0
254.0;395.0;3.0;487.0;-517.0;-376.0;295.0;283.0
207.0;550.0;560.0;531.0;-496.0;-491.0;462.0;285.0
106.0;620.0;474.0;469.0;-459.0;-541.0;457.0;465.0
296.0;557.0;-318.0;562.0;-405.0;-463.0;553.0;285.0
313.0;-556.0;-198.0;940.0;-382.0;322.0;-63.0;258.0
192.0;-265.0;-22.0;404.0;-441.0;568.0;494.0;414.0
185.0;0.0;50.0;453.0;-443.0;351.0;597.0;321.0
202.0;26.0;52.0;456.0;-459.0;335.0;633.0;353.0
331.0;242.0;406.0;486.0;-593.0;-24.0;643.0;184.0
72.0;-524.0;50.0;361.0;-520.0;585.0;497.0;193.0
166.0;321.0;-107.0;491.0;-562.0;-102.0;549.0;325.0
170.0;336.0;122.0;489.0;-799.0;-124.0;536.0;313.0
417.0;281.0;133.0;437.0;-598.0;-293.0;104.0;49.0
72.0;494.0;-43.0;359.0;-421.0;-312.0;422.0;425.0
356.0;295.0;148.0;461.0;-573.0;-372.0;104.0;501.0
58.0;85.0;304.0;374.0;-422.0;-156.0;636.0;425.0
66.0;73.0;266.0;374.0;-399.0;-140.0;631.0;453.0
124.0;85.0;203.0;411.0;-408.0;-193.0;668.0;416.0
130.0;86.0;221.0;414.0;-420.0;-192.0;667.0;441.0
132.0;81.0;309.0;428.0;-456.0;-190.0;649.0;504.0
120.0;200.0;437.0;407.0;-516.0;-250.0;689.0;392.0
173.0;382.0;207.0;447.0;-481.0;-168.0;586.0;417.0
155.0;379.0;173.0;451.0;-477.0;-166.0;582.0;439.0
145.0;383.0;173.0;455.0;-518.0;-170.0;577.0;421.0
128.0;466.0;216.0;492.0;-440.0;-247.0;615.0;410.0
184.0;403.0;79.0;459.0;-525.0;-193.0;568.0;405.0
164.0;366.0;20.0;403.0;-493.0;-66.0;524.0;466.0
159.0;371.0;19.0;399.0;-479.0;-71.0;522.0;440.0
87.0;309.0;231.0;393.0;-516.0;-58.0;591.0;511.0
98.0;322.0;367.0;400.0;-622.0;6.0;686.0;504.0
276.0;387.0;69.0;489.0;-573.0;-221.0;552.0;415.0
271.0;409.0;29.0;486.0;-596.0;-251.0;495.0;326.0
265.0;457.0;138.0;448.0;-601.0;-303.0;406.0;377.0
233.0;-515.0;67.0;491.0;-583.0;204.0;-319.0;287.0
253.0;414.0;20.0;483.0;-594.0;-261.0;501.0;321.0
78.0;498.0;-32.0;363.0;-440.0;-318.0;428.0;396.0
215.0;288.0;343.0;568.0;-672.0;-323.0;415.0;-39.0
112.0;-580.0;5.0;272.0;-449.0;289.0;-497.0;347.0
182.0;494.0;37.0;425.0;-467.0;-323.0;407.0;388.0
123.0;431.0;91.0;471.0;-260.0;-284.0;437.0;461.0
377.0;-238.0;-269.0;361.0;-561.0;-10.0;-391.0;297.0
171.0;-67.0;863.0;479.0;-588.0;238.0;-230.0;358.0
296.0;-282.0;204.0;430.0;-390.0;-127.0;-407.0;450.0
571.0;198.0;114.0;604.0;-644.0;-194.0;280.0;0.0
126.0;-373.0;60.0;405.0;-445.0;603.0;647.0;417.0
254.0;419.0;-1.0;480.0;-610.0;-263.0;509.0;278.0
324.0;-148.0;270.0;1089.0;-554.0;57.0;230.0;350.0
242.0;-314.0;339.0;516.0;-639.0;-84.0;-366.0;476.0
47.0;566.0;0.0;777.0;-773.0;-360.0;599.0;389.0
302.0;-98.0;133.0;1088.0;-492.0;-9.0;241.0;407.0
140.0;-546.0;-37.0;579.0;-518.0;361.0;698.0;564.0
208.0;-21.0;209.0;1081.0;-639.0;-89.0;265.0;375.0
378.0;-614.0;-224.0;445.0;-589.0;195.0;-316.0;204.0
95.0;-61.0;-173.0;522.0;-497.0;-395.0;-377.0;274.0
182.0;251.0;211.0;465.0;-764.0;-437.0;-20.0;437.0
81.0;-27.0;206.0;1071.0;-544.0;-118.0;264.0;273.0
237.0;-66.0;213.0;1078.0;-610.0;-111.0;209.0;426.0
150.0;527.0;23.0;509.0;-495.0;-648.0;86.0;457.0
523.0;256.0;219.0;608.0;-750.0;-179.0;384.0;-61.0
883.0;394.0;187.0;574.0;-991.0;-218.0;333.0;28.0
98.0;-443.0;69.0;505.0;-392.0;253.0;465.0;486.0
157.0;-18.0;56.0;455.0;-495.0;313.0;688.0;359.0
345.0;431.0;67.0;525.0;-587.0;-350.0;424.0;378.0
224.0;-23.0;24.0;464.0;-450.0;316.0;695.0;337.0
117.0;510.0;29.0;421.0;-587.0;-385.0;305.0;297.0
234.0;-25.0;-9.0;468.0;-457.0;316.0;693.0;350.0
262.0;548.0;87.0;518.0;-523.0;-491.0;403.0;349.0
381.0;-122.0;-84.0;1133.0;-409.0;-149.0;82.0;322.0
371.0;-62.0;113.0;1077.0;-583.0;-109.0;166.0;280.0
314.0;-53.0;87.0;1075.0;-633.0;-114.0;180.0;204.0
259.0;472.0;9.0;449.0;-582.0;-354.0;350.0;406.0
282.0;453.0;20.0;461.0;-568.0;-341.0;358.0;445.0
318.0;480.0;-47.0;463.0;-623.0;-384.0;361.0;484.0
289.0;444.0;16.0;470.0;-595.0;-336.0;368.0;405.0
268.0;463.0;-40.0;480.0;-558.0;-365.0;380.0;379.0
315.0;427.0;-7.0;482.0;-610.0;-312.0;392.0;375.0
320.0;423.0;19.0;486.0;-600.0;-316.0;393.0;388.0
321.0;423.0;2.0;483.0;-613.0;-312.0;393.0;367.0
185.0;10.0;48.0;1126.0;-261.0;-144.0;241.0;274.0
323.0;423.0;0.0;484.0;-619.0;-312.0;391.0;356.0
317.0;425.0;10.0;484.0;-631.0;-319.0;389.0;356.0
314.0;427.0;25.0;484.0;-629.0;-323.0;384.0;334.0
315.0;429.0;5.0;481.0;-637.0;-327.0;379.0;354.0
262.0;-30.0;26.0;518.0;-521.0;334.0;699.0;256.0
266.0;-26.0;177.0;1071.0;-583.0;-132.0;341.0;307.0
309.0;431.0;48.0;483.0;-629.0;-332.0;368.0;359.0
349.0;112.0;9.0;459.0;-583.0;447.0;675.0;262.0
73.0;461.0;167.0;431.0;-462.0;-167.0;269.0;511.0
433.0;497.0;-235.0;593.0;-509.0;-355.0;579.0;222.0
321.0;416.0;-52.0;488.0;-622.0;-329.0;352.0;339.0
322.0;447.0;-190.0;459.0;-570.0;-310.0;342.0;270.0
318.0;414.0;-25.0;490.0;-634.0;-322.0;371.0;335.0
281.0;434.0;6.0;475.0;-651.0;-311.0;387.0;335.0
246.0;440.0;-22.0;466.0;-639.0;-306.0;398.0;386.0
259.0;-5.0;148.0;1071.0;-484.0;-135.0;360.0;237.0
223.0;451.0;91.0;455.0;-636.0;-304.0;407.0;366.0
284.0;403.0;-43.0;489.0;-605.0;-243.0;497.0;366.0
211.0;248.0;-265.0;1427.0;-363.0;-262.0;669.0;334.0
285.0;395.0;30.0;482.0;-545.0;-219.0;550.0;421.0
57.0;101.0;108.0;1000.0;-381.0;-22.0;545.0;489.0
116.0;300.0;310.0;403.0;-519.0;-68.0;588.0;667.0
113.0;535.0;182.0;543.0;-520.0;-399.0;642.0;95.0
232.0;423.0;-1.0;468.0;-580.0;-266.0;520.0;324.0
141.0;88.0;-27.0;433.0;-400.0;256.0;717.0;385.0
532.0;-439.0;215.0;196.0;-628.0;230.0;-222.0;399.0
465.0;-538.0;103.0;253.0;-715.0;379.0;-112.0;430.0
172.0;29.0;0.0;452.0;-539.0;304.0;746.0;339.0
160.0;610.0;349.0;591.0;-329.0;-545.0;369.0;364.0
290.0;133.0;9.0;685.0;-725.0;-336.0;-442.0;386.0
389.0;408.0;106.0;564.0;-853.0;-274.0;290.0;313.0
129.0;95.0;148.0;568.0;-791.0;-327.0;-158.0;425.0
313.0;433.0;112.0;529.0;-452.0;-364.0;656.0;355.0
94.0;301.0;327.0;398.0;-499.0;-62.0;592.0;567.0
86.0;300.0;299.0;393.0;-514.0;-60.0;592.0;520.0
81.0;301.0;246.0;394.0;-508.0;-60.0;589.0;525.0
146.0;64.0;182.0;1087.0;-518.0;18.0;641.0;377.0
-6.0;415.0;117.0;404.0;-383.0;-39.0;644.0;476.0
110.0;331.0;162.0;392.0;-450.0;-57.0;575.0;539.0
109.0;371.0;108.0;390.0;-481.0;-83.0;546.0;502.0
101.0;372.0;100.0;389.0;-479.0;-88.0;543.0;523.0
54.0;353.0;-10.0;371.0;-501.0;-10.0;663.0;576.0
62.0;448.0;-49.0;401.0;-476.0;-148.0;597.0;485.0
142.0;374.0;36.0;397.0;-456.0;-85.0;524.0;475.0
61.0;448.0;-75.0;400.0;-471.0;-142.0;599.0;455.0
154.0;-573.0;315.0;1131.0;-869.0;433.0;815.0;725.0
220.0;-144.0;110.0;969.0;-459.0;252.0;764.0;344.0
95.0;282.0;163.0;1212.0;-532.0;-69.0;1008.0;471.0
80.0;-20.0;127.0;945.0;-588.0;94.0;559.0;416.0
88.0;70.0;131.0;1006.0;-787.0;-85.0;609.0;576.0
403.0;371.0;23.0;570.0;-771.0;-276.0;243.0;196.0
12.0;245.0;-25.0;368.0;-298.0;146.0;746.0;412.0
462.0;418.0;-368.0;495.0;-668.0;-341.0;240.0;76.0
26.0;224.0;206.0;400.0;-379.0;155.0;745.0;408.0
331.0;-412.0;-665.0;337.0;-276.0;510.0;483.0;349.0
169.0;186.0;226.0;466.0;-440.0;180.0;710.0;298.0
387.0;454.0;89.0;482.0;-387.0;-237.0;534.0;644.0
238.0;403.0;79.0;467.0;-538.0;-205.0;560.0;501.0
179.0;2.0;-69.0;948.0;-584.0;73.0;498.0;446.0
194.0;-49.0;-143.0;941.0;-474.0;98.0;601.0;375.0
321.0;-8.0;-253.0;978.0;-413.0;105.0;591.0;236.0
218.0;403.0;81.0;464.0;-537.0;-202.0;562.0;527.0
209.0;404.0;72.0;462.0;-536.0;-197.0;565.0;457.0
144.0;4.0;-484.0;1018.0;-753.0;-9.0;576.0;533.0
96.0;439.0;88.0;418.0;-514.0;-138.0;571.0;468.0
192.0;221.0;139.0;494.0;-461.0;141.0;722.0;327.0
185.0;-2.0;-112.0;943.0;-557.0;77.0;502.0;429.0
188.0;216.0;59.0;495.0;-454.0;138.0;726.0;341.0
314.0;68.0;-271.0;718.0;-740.0;18.0;570.0;432.0
41.0;284.0;-107.0;385.0;-330.0;126.0;732.0;406.0
361.0;-296.0;-129.0;822.0;-343.0;115.0;125.0;151.0
171.0;211.0;249.0;498.0;-437.0;137.0;728.0;220.0
246.0;457.0;70.0;451.0;-542.0;-252.0;399.0;528.0
196.0;-77.0;140.0;930.0;-521.0;160.0;477.0;596.0
212.0;-81.0;140.0;929.0;-510.0;161.0;484.0;599.0
117.0;518.0;167.0;530.0;-452.0;-448.0;492.0;422.0
474.0;467.0;160.0;491.0;-689.0;-188.0;428.0;335.0
139.0;386.0;297.0;488.0;-465.0;-133.0;672.0;436.0
160.0;215.0;219.0;475.0;-440.0;142.0;722.0;252.0
413.0;-441.0;270.0;446.0;-656.0;-162.0;-454.0;51.0
139.0;218.0;361.0;438.0;-497.0;-182.0;675.0;447.0
453.0;504.0;141.0;498.0;-820.0;-131.0;511.0;404.0
265.0;506.0;204.0;551.0;-578.0;-430.0;495.0;383.0
167.0;322.0;959.0;509.0;-419.0;-52.0;574.0;291.0
144.0;89.0;204.0;416.0;-390.0;-194.0;665.0;456.0
171.0;34.0;149.0;934.0;-400.0;64.0;684.0;253.0
144.0;335.0;-538.0;459.0;-583.0;-91.0;640.0;208.0
278.0;-249.0;863.0;508.0;-670.0;324.0;181.0;393.0
127.0;-155.0;1673.0;996.0;-459.0;-32.0;84.0;337.0
71.0;-18.0;510.0;888.0;-464.0;-165.0;49.0;448.0
411.0;-675.0;-298.0;954.0;-456.0;511.0;193.0;133.0
258.0;130.0;-175.0;487.0;-632.0;108.0;609.0;262.0
237.0;330.0;293.0;427.0;-709.0;-22.0;668.0;206.0
76.0;-81.0;461.0;650.0;-651.0;-285.0;-159.0;403.0
123.0;-549.0;1722.0;778.0;-611.0;446.0;95.0;331.0
215.0;-304.0;-393.0;493.0;-271.0;38.0;-273.0;277.0
423.0;171.0;-42.0;539.0;-393.0;120.0;632.0;206.0
92.0;-468.0;-64.0;323.0;-410.0;93.0;-605.0;297.0
126.0;-575.0;408.0;451.0;-642.0;201.0;-389.0;402.0
202.0;77.0;-443.0;469.0;-392.0;287.0;704.0;221.0
88.0;98.0;-278.0;538.0;-701.0;120.0;416.0;345.0
291.0;-155.0;19.0;546.0;-396.0;-317.0;-402.0;257.0
152.0;-505.0;290.0;484.0;-530.0;162.0;-390.0;475.0
496.0;-155.0;-90.0;557.0;-491.0;-362.0;-667.0;34.0
109.0;66.0;-24.0;470.0;-612.0;200.0;650.0;134.0
358.0;-599.0;195.0;420.0;-603.0;199.0;-190.0;345.0
351.0;-625.0;99.0;390.0;-595.0;319.0;-393.0;211.0
130.0;50.0;17.0;466.0;-637.0;216.0;649.0;129.0
113.0;520.0;99.0;518.0;-459.0;-427.0;541.0;467.0
-9.0;417.0;187.0;483.0;-401.0;-341.0;425.0;457.0
258.0;-153.0;-418.0;460.0;-865.0;338.0;498.0;251.0
383.0;334.0;73.0;555.0;-700.0;-4.0;608.0;455.0
113.0;-113.0;21.0;535.0;-413.0;366.0;609.0;415.0
299.0;-569.0;-122.0;489.0;-391.0;609.0;698.0;291.0
145.0;-164.0;37.0;523.0;-347.0;404.0;579.0;381.0
41.0;63.0;154.0;376.0;-364.0;-150.0;617.0;454.0
230.0;76.0;814.0;457.0;-448.0;-503.0;-340.0;364.0
162.0;-190.0;46.0;516.0;-366.0;424.0;557.0;361.0
150.0;-318.0;-19.0;610.0;-454.0;413.0;524.0;418.0
284.0;-547.0;384.0;423.0;-598.0;99.0;-406.0;358.0
148.0;510.0;346.0;563.0;-431.0;-404.0;674.0;374.0
124.0;-277.0;22.0;601.0;-440.0;376.0;523.0;444.0
30.0;-37.0;167.0;744.0;-706.0;124.0;688.0;-114.0
45.0;65.0;59.0;377.0;-341.0;-146.0;618.0;455.0
225.0;-327.0;-78.0;396.0;-429.0;426.0;569.0;203.0
182.0;-707.0;621.0;783.0;-466.0;453.0;-176.0;349.0
253.0;-596.0;423.0;374.0;-761.0;291.0;25.0;348.0
205.0;-513.0;394.0;404.0;-716.0;237.0;-61.0;458.0
135.0;136.0;24.0;1419.0;-489.0;-269.0;534.0;442.0
197.0;-47.0;-119.0;1053.0;-541.0;-180.0;-27.0;495.0
152.0;-757.0;167.0;1085.0;-526.0;504.0;97.0;381.0
107.0;323.0;767.0;410.0;-730.0;-8.0;687.0;394.0
286.0;315.0;296.0;442.0;-693.0;-24.0;665.0;202.0
254.0;418.0;0.0;482.0;-596.0;-261.0;505.0;307.0
172.0;-38.0;238.0;1000.0;-455.0;116.0;642.0;271.0
774.0;-533.0;316.0;-72.0;-689.0;348.0;-477.0;312.0
141.0;-648.0;162.0;800.0;-488.0;448.0;-46.0;407.0
53.0;77.0;388.0;377.0;-399.0;-150.0;634.0;435.0
56.0;78.0;330.0;376.0;-402.0;-152.0;635.0;447.0
56.0;83.0;302.0;375.0;-408.0;-156.0;637.0;440.0
845.0;-746.0;200.0;109.0;-880.0;708.0;217.0;-235.0
450.0;-555.0;-227.0;452.0;-700.0;601.0;113.0;169.0
402.0;-265.0;95.0;421.0;-745.0;110.0;-325.0;273.0
195.0;109.0;130.0;1055.0;-399.0;-146.0;468.0;564.0
347.0;309.0;357.0;458.0;-707.0;-27.0;652.0;169.0
30.0;-739.0;98.0;189.0;-763.0;589.0;-77.0;561.0
122.0;31.0;-191.0;511.0;-699.0;-367.0;-342.0;433.0
324.0;-82.0;-2.0;471.0;-355.0;289.0;652.0;218.0
405.0;-306.0;129.0;410.0;-759.0;123.0;-318.0;257.0
157.0;358.0;1105.0;547.0;-626.0;-477.0;72.0;264.0
401.0;-319.0;141.0;406.0;-751.0;131.0;-319.0;259.0
416.0;-653.0;89.0;352.0;-775.0;461.0;133.0;457.0
404.0;-331.0;132.0;403.0;-757.0;141.0;-316.0;274.0
288.0;261.0;109.0;522.0;-444.0;-366.0;106.0;609.0
212.0;345.0;496.0;644.0;-318.0;-583.0;36.0;403.0
104.0;116.0;107.0;479.0;-430.0;-339.0;-92.0;444.0
91.0;0.0;61.0;1113.0;-594.0;-52.0;463.0;482.0
326.0;-23.0;138.0;392.0;-356.0;-215.0;-205.0;418.0
122.0;-136.0;619.0;542.0;-422.0;-302.0;-317.0;399.0
397.0;-90.0;217.0;490.0;-370.0;301.0;671.0;280.0
410.0;255.0;134.0;574.0;-390.0;17.0;699.0;299.0
131.0;33.0;868.0;1112.0;-534.0;-50.0;759.0;158.0
120.0;-630.0;-37.0;507.0;-429.0;382.0;-171.0;263.0
53.0;122.0;-15.0;249.0;-637.0;-356.0;-339.0;606.0
423.0;-368.0;120.0;395.0;-740.0;161.0;-304.0;273.0
170.0;-528.0;280.0;563.0;-537.0;84.0;-203.0;320.0
175.0;-535.0;277.0;568.0;-524.0;84.0;-196.0;366.0
