NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;989.0;7.0;33.0;21.3;1.0512;1270.0;1019.0;858.0;631.0;-200.0;-200.0;-200.0
-200.0;871.0;7.0;17.6;78.6;1.5722;1739.0;922.0;859.0;728.0;1.1;-200.0;-200.0
-200.0;624.0;10.6;7.7;42.1;0.444;1152.0;1190.0;1000.0;1280.0;2.7;202.0;485.0
-200.0;782.0;6.0;7.8;81.3;0.8631;1158.0;1079.0;812.0;1158.0;0.3;-200.0;-200.0
-200.0;778.0;14.8;26.2;46.4;1.5573;1965.0;1223.0;1142.0;1084.0;-200.0;88.0;145.0
-200.0;911.0;5.0;3.3;58.0;0.4551;942.0;919.0;761.0;1044.0;0.4;122.0;212.0
-200.0;818.0;7.2;5.9;47.8;0.4459;1010.0;1049.0;864.0;1327.0;0.8;145.0;267.0
-200.0;755.0;10.1;10.9;33.8;0.4393;1104.0;1067.0;981.0;1383.0;1.5;186.0;402.0
-200.0;853.0;5.4;4.2;50.1;0.4168;969.0;938.0;785.0;704.0;0.7;157.0;243.0
-200.0;648.0;8.6;9.0;69.8;0.8039;1250.0;1243.0;924.0;1534.0;2.2;119.0;274.0
-200.0;944.0;5.2;24.9;40.8;1.2696;1426.0;900.0;773.0;703.0;-200.0;-200.0;-200.0
-200.0;824.0;6.0;26.7;46.7;1.6121;1563.0;949.0;814.0;653.0;-200.0;-200.0;-200.0
-200.0;709.0;5.5;5.1;65.9;0.5827;1065.0;1154.0;788.0;1390.0;-200.0;146.0;223.0
-200.0;547.0;18.4;17.2;34.2;0.6669;1396.0;1432.0;1251.0;1722.0;4.3;178.0;596.0
-200.0;648.0;14.3;26.8;45.1;1.5645;1930.0;1239.0;1127.0;1201.0;2.5;120.0;134.0
-200.0;575.0;16.6;16.2;60.2;1.1003;1597.0;1234.0;1197.0;1239.0;4.0;163.0;547.0
-200.0;949.0;3.1;1.6;74.3;0.5168;949.0;914.0;655.0;742.0;0.9;77.0;107.0
-200.0;898.0;3.1;7.7;54.4;0.5753;965.0;984.0;661.0;638.0;1.1;105.0;130.0
-200.0;573.0;16.5;10.4;74.6;0.9394;1543.0;1382.0;1196.0;1468.0;4.5;127.0;605.0
-200.0;902.0;14.4;28.3;25.0;0.9495;1738.0;1141.0;1128.0;1009.0;-200.0;-200.0;-200.0
-200.0;637.0;11.3;12.0;60.8;0.852;1342.0;1195.0;1026.0;1150.0;-200.0;-200.0;-200.0
-200.0;972.0;3.2;19.9;66.0;1.5141;1370.0;907.0;665.0;779.0;-200.0;-200.0;-200.0
-200.0;1006.0;3.6;36.9;27.1;1.6683;1438.0;896.0;687.0;493.0;0.7;46.0;33.0
-200.0;679.0;13.7;8.6;60.5;0.6788;1297.0;1054.0;1106.0;1239.0;-200.0;-200.0;-200.0
-200.0;705.0;7.3;1.3;67.2;0.4598;1021.0;1091.0;868.0;1200.0;1.4;205.0;402.0
-200.0;954.0;2.7;24.2;50.6;1.5011;1316.0;850.0;632.0;803.0;-200.0;-200.0;-200.0
-200.0;738.0;7.5;5.9;50.0;0.4689;1002.0;1173.0;878.0;1355.0;2.5;129.0;300.0
-200.0;676.0;22.9;35.8;13.7;0.7868;1795.0;1109.0;1374.0;1225.0;4.0;172.0;263.0
-200.0;631.0;19.3;38.2;20.9;1.3701;1953.0;1301.0;1276.0;1407.0;3.4;179.0;267.0
565.0;614.0;23.1;21.7;44.0;1.1242;2151.0;1554.0;1379.0;1693.0;4.4;138.0;266.0
-200.0;655.0;20.5;33.7;20.0;1.0275;1845.0;1124.0;1309.0;1170.0;3.6;183.0;236.0
-200.0;564.0;15.3;23.8;65.0;1.8897;1810.0;1348.0;1157.0;1307.0;3.1;88.0;376.0
-200.0;566.0;16.6;21.9;61.8;1.6021;1746.0;1246.0;1197.0;1278.0;3.0;119.0;429.0
93.0;1127.0;4.0;15.7;45.9;0.8121;1352.0;948.0;710.0;575.0;0.9;67.0;56.0
-200.0;1163.0;2.4;21.5;45.6;1.1558;1306.0;766.0;616.0;530.0;0.4;43.0;43.0
65.0;1266.0;3.2;11.9;46.5;0.6449;1224.0;960.0;666.0;544.0;1.1;80.0;63.0
-200.0;1009.0;3.0;6.6;40.2;0.3944;854.0;887.0;649.0;588.0;1.0;104.0;166.0
-200.0;813.0;8.0;39.1;21.7;1.5031;1589.0;1003.0;901.0;661.0;-200.0;-200.0;-200.0
41.0;1496.0;1.4;13.5;48.6;0.7487;1184.0;830.0;535.0;375.0;0.6;50.0;42.0
-200.0;998.0;1.8;12.4;72.5;1.0411;1138.0;958.0;571.0;707.0;-200.0;54.0;64.0
-200.0;616.0;14.3;34.1;28.8;1.5105;1767.0;1156.0;1127.0;1295.0;-200.0;-200.0;-200.0
-200.0;844.0;13.7;25.9;26.9;0.8845;1742.0;1129.0;1107.0;940.0;-200.0;-200.0;-200.0
-200.0;1035.0;2.7;25.1;42.3;1.326;1402.0;825.0;634.0;606.0;-200.0;37.0;29.0
-200.0;866.0;6.8;21.6;39.9;1.0156;1305.0;960.0;848.0;701.0;-200.0;-200.0;-200.0
-200.0;669.0;11.6;13.3;38.7;0.5867;1167.0;1217.0;1037.0;1452.0;2.9;138.0;443.0
-200.0;474.0;25.1;16.6;56.5;1.0551;1852.0;1422.0;1432.0;1636.0;5.4;212.0;620.0
-200.0;644.0;8.6;8.9;70.5;0.8056;1246.0;1251.0;924.0;1568.0;2.0;106.0;231.0
-200.0;1052.0;4.2;14.2;75.6;1.2201;1546.0;1032.0;721.0;663.0;-200.0;-200.0;-200.0
-200.0;1099.0;3.2;3.2;76.8;0.5963;1003.0;780.0;666.0;697.0;-200.0;-200.0;-200.0
-200.0;974.0;2.2;3.9;65.5;0.5367;920.0;920.0;601.0;925.0;0.4;80.0;87.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.9;88.0;103.0
-200.0;1080.0;6.9;26.0;29.4;0.976;1509.0;892.0;853.0;666.0;-200.0;-200.0;-200.0
-200.0;922.0;2.8;8.8;81.2;0.9214;1107.0;970.0;642.0;704.0;-200.0;-200.0;-200.0
-200.0;497.0;22.8;20.0;56.5;1.3051;1883.0;1405.0;1372.0;1573.0;-200.0;-200.0;-200.0
-200.0;525.0;26.6;18.8;52.4;1.1285;2281.0;1558.0;1469.0;1758.0;5.1;121.0;336.0
-200.0;679.0;17.7;35.3;16.8;0.9448;1732.0;1103.0;1232.0;1085.0;-200.0;-200.0;-200.0
-200.0;1439.0;0.4;2.8;43.8;0.3308;722.0;790.0;431.0;354.0;0.4;49.0;53.0
