adbr;bfo1;cfo1;arnd;asin1;asin2;bfo2;bso3;cso1;amud;bso1
1.0;17.69092084157653;17.26881759091809;18.69891506793799;-0.6264167435893797;0.4673510407645835;58.71776209056486;0.4986940694075086;87.96429245404957;29.0;?
1.0;?;17.254808731567124;18.754035628548323;-0.6264323332307757;0.4675278457829035;58.75883715028876;?;88.01211602211879;29.0;?
?;17.732227869348655;17.240778937843853;18.73491156102349;-0.62644792262161;0.4677046321000092;58.79981175967287;0.4997515451716738;88.05944572350268;29.0;29.463373724584294
1.0;17.75534647625532;17.22665227853227;18.8997461541712;-0.6264635117618539;0.4678813997090302;58.840686163425936;?;88.10631366438494;29.0;29.46355095073086
1.0;17.76588094088602;17.21276675304472;18.287346915056947;-0.6264791006515235;0.4680581486026947;58.88146060566057;0.5008067902619104;88.1527504255608;29.0;29.463728158335385
1.0;17.773102808884314;17.199204115913368;18.1305910288082;-0.6264946892905903;0.4682348787741339;58.92213532989475;0.501333577774063;88.19878487289881;?;29.46390534739077
1.0;17.784152037598922;17.18585354868975;?;-0.6265102776790703;?;58.96271057905317;0.5018598093803593;88.24444399790437;29.0;29.464082517889963
?;17.7992652614928;?;18.54738608601825;-0.6265258658169462;?;59.00318659546882;?;88.28975279020307;29.0;?
1.0;17.820681717153796;?;18.880822107687933;-0.6265414537042008;?;59.043563620884285;0.5029106072203698;88.33473414027844;29.0;29.464436803191344
?;17.83984008156881;17.1459387195072;18.78820138781137;-0.6265570413408499;?;59.08384189645331;?;?;29.0;29.46461391797937
1.0;?;?;18.83767270307008;?;0.4691182485487439;?;0.5039591884661364;88.42379519861638;29.0;29.46479101418284
?;17.883251129940973;?;19.05407665747441;?;0.4692948662377002;59.16410315973097;0.5044826493274268;88.46790972321718;29.0;29.46496809179466
1.0;17.911917446095057;17.10532813907572;19.33094444178945;?;0.4694714651549623;59.20408662681546;?;88.51176644201799;29.0;?
1.0;?;17.091442747958723;?;-0.6266193893811333;0.4696480452932655;59.24397230280803;?;88.55537728954899;29.0;29.465322191215066
1.0;17.962655325869225;17.077333883402634;19.2818772607333;-0.6266349757645948;0.4698246066457473;?;0.5059486284456303;88.59862347932933;29.0;29.46549921300948
1.0;17.989994463054146;17.062941886803902;19.34332484580652;?;0.4700011492051446;59.12393808259074;?;88.6412522529853;?;?
?;18.0198490767932;?;19.49769811741282;-0.6266661477795717;?;59.06413960722493;0.506291469868501;?;29.0;29.46585320073131
1.0;18.04823951872372;?;19.453610568515128;-0.6266817334110526;0.4703541779168407;59.004486415031295;0.5062733365726996;88.72359823975026;?;?
1.0;?;17.017614750868454;19.296927602402423;-0.6266973187918718;0.4705306640549181;58.94497815209839;0.5061596276209634;88.76276888858209;29.0;29.466207113916635
1.0;18.09666633666813;17.001929863305584;19.269901622971386;-0.6267129039220011;0.4707071313718694;58.8856144653769;0.5059681487849547;?;29.0;29.46638404254041
1.0;18.11442235474;16.986126537255945;18.993365280466826;-0.6267284888014563;?;58.82639500267759;?;88.83571584271623;29.0;29.46656095250882
?;18.124834263905704;?;?;-0.6267440734302089;0.4710600095137581;58.76731941266913;0.5054072332980262;88.8689380282068;29.0;29.4667378438148
1.0;?;16.95483608202596;?;-0.626759657808275;0.4712364203245804;58.7083873448761;0.5050592506530472;88.89963030293337;?;29.46691471645126
1.0;?;?;18.330223044748298;?;0.4714128122860462;58.64959844967682;?;88.92752991195361;29.0;29.46709157041113
1.0;18.13603092558141;16.92441297618353;18.21777826069601;?;0.4715891853908994;58.59095237830135;0.5042678008588468;?;29.0;?
1.0;?;16.909754767771354;?;-0.6268064094382142;?;58.53244878282932;0.5038359351745973;88.97395289560467;?;29.46744522227282
?;18.129518457253308;16.895414466375815;18.050976536236984;-0.6268219928134163;0.4719418750029497;58.47408731618795;0.5033859553316911;88.9920101634391;29.0;?
?;18.131566255840387;16.881282768262526;18.23293095383213;-0.6268375759379008;0.4721181914959391;58.41586763214993;0.5029213187239676;89.0063466249745;29.0;29.46779879934327
1.0;18.129303212909065;16.86746590524053;18.017283654008587;-0.6268531588116392;?;58.35778938533141;?;89.01677072404347;29.0;29.467975559814104
1.0;18.12334214605188;16.854051547312825;?;-0.6268687414346473;?;58.29985223118988;?;89.02311055668214;29.0;?
?;18.11642823431335;16.84105232289362;17.7741842893361;-0.626884323806897;?;58.24205582602216;0.5014651239531931;89.02521549810871;29.0;29.46832902459163
?;?;?;17.77209764571946;-0.6268999059284038;0.4728232685503057;58.18439982696236;0.5009652754525081;89.02295712391522;29.0;29.468505728884185
1.0;18.098622588056028;16.816352501316846;17.554739676728012;?;0.4729994905491456;58.12688389197983;?;89.01623012656654;29.0;29.46868241443651
1.0;18.092025284219115;?;17.765453828366706;?;?;58.06950767987711;0.4999518598508445;89.00495300745042;?;29.468859081241543
1.0;18.07983295671872;16.793393095973673;17.47630064440971;?;0.4733518777799388;58.01227085028793;0.4994401429919388;88.98906854315932;29.0;29.46903572929221
?;18.06868694398636;?;17.516948601589714;-0.6269622319067475;?;57.95517306367517;0.498926026179754;88.96854402707905;?;29.469212358581448
1.0;18.056858127569456;16.77233781761453;17.4713200972872;-0.6269778127743924;0.4737041892744325;57.89821398132885;?;?;29.0;29.46938896910219
?;18.05059389471876;16.762353187551362;17.74050985472647;?;0.4738803166030011;57.84139326536408;0.4978926781651761;88.91356650254865;29.0;29.46956556084737
1.0;18.041825778970885;?;17.60779640082691;-0.6270089737572913;0.474056424976257;57.78471057871908;0.4973742555221617;88.8791695754082;?;29.469742133809937
1.0;18.032377237715348;?;17.564665929072856;-0.6270245538725329;?;57.728165585153214;0.4968550839339029;?;29.0;29.46991868798281
?;18.03254011975774;?;18.04060260174808;-0.6270401337369758;0.4744085848290545;57.671757949244885;0.4963354021293451;?;29.0;29.470095223358943
1.0;18.038314478448083;?;18.324149138993;?;?;57.61548733638964;0.4958154091535524;88.74917233865625;29.0;29.470271739931267
1.0;18.04921769007866;16.715817540269654;18.58893706518911;?;0.4747606687764794;57.55935341279815;0.4952952645596306;88.69726195487338;29.0;29.47044823769272
1.0;18.06387614510933;16.706182794764405;18.789485189115123;?;0.4749366822680225;57.50335584549417;0.494775098280175;?;29.0;29.470624716636245
1.0;18.08161290612996;16.696224987282623;18.95960258845432;-0.6271024506865024;0.4751126767621983;57.5473725323476;0.4943561037463763;88.58155552928996;?;29.47080117675478
?;?;16.686007424982268;18.963036667300315;-0.6271180292968027;?;57.59128160316673;0.4941138979828595;?;?;29.470977618041267
1.0;18.11567432781617;16.67559796596198;18.937782394366725;-0.6271336076562448;0.47546460872989;57.63508332011636;0.4940156331325337;88.4525742817201;29.0;29.47115404048865
1.0;18.135293230493733;?;19.10645177777549;-0.6271491857648445;0.4756405461893285;57.67877794472258;0.4940345454309462;88.38427737225143;29.0;29.47133044408987
?;18.152778044792225;16.654160199464965;19.018295963991434;-0.6271647636225733;0.4758164646232452;57.72236573787445;0.4941488282584546;88.31410236271654;29.0;29.47150682883787
1.0;?;16.64320541665612;19.11100188155353;-0.6271803412294474;0.4759923640244035;57.76584695982545;?;88.24255791970933;29.0;29.4716831947256
1.0;18.194308300720312;?;19.31085578770536;-0.6271959185854383;?;57.80922187019512;0.4945957236558692;88.17015935673957;29.0;29.471859541746
1.0;18.209306839266645;16.620807429440408;18.9517504608419;-0.6272114956905619;0.4763441057007012;57.85249072797048;0.4949020603197163;88.09742270875306;29.0;29.47203586989202
1.0;18.2238011773094;16.609610711879956;18.94128615451465;-0.6272270725447898;?;57.89565379150771;0.4952501128402091;88.02486218944777;29.0;?
1.0;18.23596858349708;16.598494655870898;18.838267228065707;-0.627242649148138;0.476695771161943;57.93871131853357;?;?;29.0;29.47238846953271
1.0;18.24260138109215;16.587612025776494;18.570929804514787;-0.6272582255005891;0.4768715752942842;?;0.496041495677252;87.88228961950036;29.0;29.47256474101327
1.0;18.253046660353505;16.576860885268395;18.77009774345064;-0.6272738016021259;0.4770473603518624;58.02451079082074;0.4964732493109364;87.81325785074061;?;29.47274099359124
1.0;18.266234920732025;16.566169405295724;?;-0.6272893774527641;0.4772231263274464;?;0.4969230775035846;87.74635531182568;29.0;29.47291722725957
1.0;18.280058451161462;?;18.964337497201296;-0.6273049530524756;0.4773988732142052;?;0.4973875302567882;87.68202593509417;?;29.47309344201121
1.0;?;?;18.545404434491168;-0.6273205284012762;0.4775746010049093;58.15242488256702;?;87.62068939347364;?;29.47326963783912
1.0;?;16.535018149179418;18.614162499265834;?;0.4777503096926295;?;0.498349586887335;87.56273835682971;?;?
1.0;18.29488542265554;16.525209194426306;18.446398965341;-0.6273516783460753;0.4779259992704371;58.23718050298553;0.4988430351527688;87.50853596509812;?;29.47362197269552
1.0;18.300299181356383;16.515655350786314;?;?;?;58.27940294106464;0.4993426211173227;87.45841369951792;29.0;29.47379811170993
?;?;16.50607755198453;19.091811840515625;?;0.4782773210678061;?;0.4998471058675277;87.41266956199294;29.0;29.473974231772416
?;18.334762011920645;16.496394372105595;19.264871062315628;-0.6273984013812091;0.4784529532733145;?;?;87.37156659411022;29.0;?
?;18.357443401406723;?;19.480199808383983;-0.6274139752243357;0.4786285663408047;58.4054517905153;0.5008669062301531;?;29.0;29.47432641501344
?;?;16.476566509488176;19.22073908616982;-0.627429548816508;0.4788041602630525;?;0.5013807266081827;87.30415504170492;?;29.474502478177875
1.0;18.394729063172345;?;19.394210836315064;-0.6274451221576974;0.4789797350331339;58.48897147701163;?;?;29.0;29.47467852236222
1.0;18.416705082708702;16.45625096983434;19.504544515696978;-0.6274606952479198;0.4791552906441258;58.53057820536979;0.5024134683152864;87.25754941257152;?;29.474854547559424
?;18.440133275209405;16.445797075738895;19.59985761165332;-0.6274762680871468;?;58.57208318862773;0.5029315828098732;87.24231392170574;29.0;29.475030553762448
1.0;18.46054639402388;16.435220666026122;19.47101974966566;-0.6274918406753944;0.4795063443603536;58.61348667464832;0.5034504463818181;87.23252438295013;29.0;29.475206540964248
1.0;18.48415322403005;16.424439981187497;19.65272039269256;-0.6275074130126341;0.4796818424515474;58.65478891069059;0.503969815193576;87.22818628985188;29.0;29.475382509157782
?;18.508752471805185;?;?;-0.627522985098882;0.4798573213555673;58.69599014341131;0.5044894937616293;87.22927034357201;29.0;29.475558458336025
1.0;18.53615286549845;16.40213433674533;19.892515983623785;-0.6275385569341208;0.4800327810651947;58.7370906188663;0.5050093228565613;?;29.0;29.47573438849193
1.0;18.56303686286174;16.390562340009623;19.89383790612912;-0.6275541285183329;0.4802082215736107;58.77809058251201;0.5055291728092641;?;29.0;29.475910299618448
1.0;18.59735204950594;16.378527180407193;?;-0.6275696998515345;0.4803836428735981;58.81899027920695;0.5060489380520555;87.26427081087833;29.0;29.47608619170856
1.0;?;?;20.401498645344795;-0.6275852709336973;0.4805590449582399;?;0.5065685326666466;87.28610723439722;29.0;?
1.0;?;?;20.45787803246671;-0.6276008417648369;0.4807344278206197;?;0.5070878867527887;87.3127530818914;29.0;29.476437918751405
?;?;16.339682894007073;20.16761925531561;?;0.4809097914535227;58.941090207233536;0.5076069434671598;?;29.0;29.47661375369007
?;18.728272752320738;?;?;?;0.4810851358501338;58.98159127280241;0.5081256566504723;?;29.0;?
1.0;18.760882937115305;?;20.375136239359765;-0.6276475527519667;0.4812604610032399;?;0.5086439889138474;87.41942716876704;29.0;?
1.0;18.789227265946508;16.297923502123634;20.19231630192341;-0.6276631225789077;0.4814357669060272;?;0.5091619098846165;?;29.0;29.47714114409063
1.0;18.818940123483667;16.283450899085356;20.289772715460195;-0.6276786921547722;0.4816110535512843;?;0.5096793951790841;87.51037969730274;?;29.4773169027289
1.0;?;?;20.392952193440053;-0.6276942614795764;0.4817863209321989;59.14260742938738;?;87.56099835656619;29.0;29.47749264227449
?;18.873158125130583;16.253822203131662;?;?;0.4819615690415612;?;?;87.6146624639552;?;29.477668362720383
1.0;18.89345060883697;?;?;-0.6277253993759344;0.4821367978724607;59.2225260081091;0.5112290542945642;87.67107752538767;29.0;?
1.0;18.916581371686807;16.22403132115125;20.061582224206912;-0.6277409679474868;0.482312007417988;?;0.5117446305384571;?;29.0;?
1.0;18.933434130281366;16.20918752447431;19.76766410374516;-0.6277565362679318;0.4824871976709355;59.30205413601988;0.5122597023346208;?;29.0;29.47819540938954
?;18.95289256355729;16.19436256983429;19.91610731848725;?;0.4826623686244947;59.34167237504908;0.5127742628387916;87.85385584663703;29.0;29.478371053366324
1.0;18.974580901310613;16.179496354632644;20.04817938516741;-0.6277876721555187;0.4828375202714596;59.3811937131716;0.5132883065870372;87.91830971529761;?;29.47854667820827
1.0;?;16.16442733378613;20.37764385805137;?;0.4830126526050234;59.42061838644956;?;87.98404748498568;29.0;29.47872228390835
1.0;?;16.149125102017482;20.47298583528026;-0.6278188070386452;?;59.45994663037008;0.5143148273672151;88.05079201441517;29.0;29.478897870459537
1.0;19.058316553611;16.13365673611203;20.3865826125194;?;0.4833628593035287;?;0.5148272982898052;88.11827737520552;29.0;29.47907343785481
1.0;19.08470275360956;16.118038432793483;20.39086289101844;-0.6278499409172729;0.483537933654462;59.53831476922025;0.5153392399289564;88.18624894540807;29.0;29.479248986087143
1.0;19.11382074094743;16.102201203499153;20.5552069108852;?;0.4837129886638781;59.57735513226135;?;?;29.0;29.47942451514952
1.0;?;16.08600635916103;?;-0.6278810737913294;0.4838880243248742;?;0.5162604381219894;?;29.0;?
1.0;19.185024551002908;16.069305258516277;21.050343620303195;-0.6278966398516267;0.4840630406302498;?;0.5164930749817324;88.39009510844613;29.0;29.4797755157363
1.0;19.222921942127662;?;21.09889832148272;-0.6279122056607763;0.4842380375732034;59.3949988361428;0.5165814783106916;88.45657403391844;29.0;29.479950987246674
1.0;19.2652093874553;16.034158128697044;?;?;0.4844130151465361;59.33450853985904;0.5165524682370859;88.52155584665722;?;?
1.0;19.30108969319657;16.01574130667468;?;-0.6279433365255637;?;?;0.5164278973067886;88.58460303004765;29.0;29.48030187266628
1.0;19.33285557680357;15.996919251749327;20.905315470664167;-0.6279589015811889;0.484762912156741;59.21396849625248;0.5162255706810976;88.64529522545674;29.0;29.480477286561484
1.0;19.360031743066468;?;20.705296182261648;-0.6279744663856417;0.4849378315796173;59.15391803376547;0.5159599977366045;88.70323188995516;29.0;29.4806526812376
1.0;19.38110534616915;15.958565143807032;20.424273323456674;-0.6279900309389047;0.4851127316048809;59.09401346883129;0.5156430003918843;88.7580346986104;29.0;29.4808280566876
?;19.40488563419288;?;?;-0.6280055952409606;?;?;0.5152842098855748;88.80934980963214;29.0;29.48100341290448
1.0;19.431389800615023;15.919366869445934;20.74338971854604;-0.6280211592918253;?;?;?;88.85684981526663;29.0;29.48117874988122
1.0;19.455828111966355;15.899391128581962;?;-0.6280367230914705;0.485637315225736;?;?;?;29.0;29.481354067610813
1.0;?;?;20.59231849968477;?;0.4858121375910941;58.855847089434974;0.5140285454240089;88.93923710741007;29.0;29.48152936608625
1.0;19.50672730574233;15.85874022213772;20.912323530343013;-0.6280678499371217;0.4859869405238673;?;0.5135678067694273;?;29.0;29.481704645300503
1.0;19.53797311098636;15.83783705590129;21.084688744554253;-0.6280834129831152;0.4861617240172623;58.73763008546928;?;?;29.0;29.481879905246576
1.0;19.569032689081418;15.816537821161925;?;-0.6280989757778643;0.4863364880640891;58.67873690031508;0.5126052114959578;89.02770879672303;29.0;29.482055145917453
1.0;?;15.794985444998208;20.88207882606787;-0.6281145383213849;0.4865112326574564;58.61998679357336;0.5121084663748648;89.04710608010019;29.0;29.48223036730612
1.0;19.62676840786003;15.77303170302056;?;-0.6281301006136596;?;58.56137941670358;0.5116040575024151;89.06124699623066;29.0;29.48240556940557
1.0;19.65692882234756;15.75072765896567;21.14991662001725;-0.6281456626546712;?;58.50291442201429;0.5110935084481478;89.07005450065236;29.0;?
1.0;19.688153291074848;?;21.23381286599431;-0.6281612244444357;0.4870353496471063;58.444591462661045;0.5105780607410864;89.07348397315037;29.0;29.48275591570881
?;19.71727677991066;15.705072517199104;21.158935808982715;-0.6281767859829246;0.4872100163567457;58.38641019264431;0.510058726073039;89.07152229772854;29.0;29.482931059898576
1.0;19.75161229104893;15.68165464931142;21.451271811014387;-0.6281923472701538;0.4873846635780839;58.32837026680741;0.5095363431823215;89.0641869589858;29.0;29.4831061847711
1.0;?;15.657791322610114;21.52173132006078;?;0.4875592913039363;58.27047134083453;0.5090115716627267;?;29.0;29.483281290319376
1.0;19.819153527517827;15.63356219786576;21.42747884297888;-0.6282234690907642;0.4877338995275164;58.21271307124861;0.5084849581467584;89.03361132118377;?;29.4834563765364
?;19.85565045685808;15.60886982162282;?;?;0.4879084882416413;58.15509511540929;0.5079569481311501;89.01054794754229;29.0;29.483631443415167
1.0;19.892484997309857;15.583717268231243;21.715849374030064;-0.628254589906217;?;58.09761713151094;0.5074279046421337;?;?;?
?;?;15.558221008959125;21.554964935022326;-0.6282701499369993;0.4882576071139891;58.04027877858057;0.5068981208798706;?;?;29.48398151912993
1.0;?;15.532378884224112;?;-0.6282857097164625;0.4884321372581481;57.98307971647584;0.5063678411851327;?;29.0;29.48415652795192
?;19.98768881171565;15.506317198490512;21.42052745426797;-0.6283012692446225;0.4886066478651209;57.92601960588296;0.5058372614431957;88.86966814760956;29.0;29.484331517407654
?;20.0213833771142;?;21.68931557379575;-0.6283168285214509;?;?;0.5053065412082257;88.82319172901782;29.0;29.48450648749013
?;?;?;21.412205734697608;-0.6283323875469635;?;?;0.5047758104110107;88.77263427153943;29.0;29.484681438192336
?;20.072310786437427;15.426751556438935;21.23000852423264;-0.6283479463211322;0.489130062392328;?;0.5043462625105306;88.71836007293591;29.0;29.48485636950729
?;20.095863617368074;15.400175627188014;21.26175698701489;-0.6283635048439729;0.4893044947803626;?;0.5040935144737518;88.66087539148548;29.0;29.48503128142799
1.0;20.12605509364432;15.37347894152155;?;-0.628379063115457;0.4894789075961184;?;0.5039847184487569;88.60070327462907;?;29.48520617394744
1.0;20.16155222649969;15.34655449094251;?;-0.6283946211356005;0.4896533008327179;57.984613463146346;0.5039931106703197;88.53837889493538;29.0;29.48538104705864
1.0;?;?;21.93455948838643;-0.6284101789043751;?;?;?;88.4744449292037;?;29.4855559007546
1.0;?;15.292141710932556;22.030053208420057;?;0.4900020285406452;58.07013211059213;0.5042782722510759;88.40944745377436;29.0;29.48573073502832
1.0;?;15.264646377615774;22.109403150733144;-0.6284412936878481;0.4901763629980239;58.1127346693189;?;88.34392995580275;29.0;29.48590554987281
1.0;?;15.237027577816344;22.050752151526737;?;?;58.15523305744362;0.5048186557897711;88.2784304709781;?;?
1.0;20.343698830344074;?;22.24058311720556;-0.628472407465804;?;58.19762752873784;?;?;29.0;29.48625512124614
?;?;15.18129353153472;22.162573877747995;-0.628487963977696;0.4906992486997454;58.23991833635488;?;88.14958241954251;29.0;29.48642987776099
1.0;20.425159732570503;15.152985874732684;22.674735044833653;-0.628503520238204;0.4908735046870738;58.18222750279643;0.5058256513420296;?;29.0;?
1.0;20.47412641752121;15.124170298655796;22.89804743300064;-0.6285190762472994;0.491047741039363;58.124676818819744;0.5059692783873635;88.02628607813543;29.0;29.486779332412127
1.0;20.521582006545856;15.094867144966663;22.87070176769372;-0.6285346320049984;0.4912219577497427;58.06726594301908;0.5059872907462295;87.96727817798688;29.0;?
1.0;20.56697899924744;15.0651170436071;22.814195565771616;-0.6285501875112723;0.4913961548113432;58.0099945348204;0.5059030578173382;87.91023720479767;29.0;29.487128709178563
?;20.61474727055945;15.034846495070775;22.979345240998786;-0.6285657427661373;?;57.95286225447932;0.5057356205833257;87.85527583805347;29.0;29.48730336833755
1.0;20.66703042428152;15.00393093748464;23.255121198319088;-0.6285812977695759;0.4917444899599396;57.89586876307908;?;87.80247302960238;29.0;29.4874780080044
?;20.715072309552568;?;23.0932145595502;-0.628596852521571;?;57.83901372252855;0.505210322494964;87.75187456000438;29.0;?
1.0;20.762913758925663;14.940519169182462;?;?;0.4920927464294186;57.78229679556021;?;?;?;29.487827228833748
1.0;20.81379000595895;14.90795378572451;?;-0.6286279612712499;?;57.72571764572816;?;?;29.0;29.48800180998228
1.0;20.858692064728395;14.874957227504318;?;?;?;57.66927593740605;?;87.61328607443471;29.0;29.488176371610745
?;20.908380934346035;14.841406965011725;23.36805114881848;-0.6286590690151239;0.4926149834883563;57.61297133578517;0.5036786066590933;87.57133650791873;?;29.48835091371215
1.0;20.959420316840404;14.807276575325597;23.485942751061604;-0.6286746225098742;0.4927890231080541;57.55680350687244;0.5032344602213081;87.53136369800033;29.0;29.488525436279524
?;21.013412629755567;14.772498597443036;23.68610918959217;-0.6286901757531435;0.49296304301629;?;0.5027746015572291;87.49324273261014;29.0;?
1.0;?;14.737061605423694;?;-0.6287057287449478;0.4931370432059053;57.44487683526511;0.5023020430487544;87.45682719653536;?;29.48887442278424
?;?;14.70102627397788;23.756166219643784;-0.6287212814852697;0.4933110236701379;57.38911732864453;?;87.42195161763124;29.0;29.48904888670761
1.0;21.172199767517817;14.664475667759826;23.67812314380605;-0.6287368339740922;0.4934849844018307;57.333493266876125;0.5013281884159935;87.38843402428385;29.0;29.48922333106904
1.0;21.219849016475013;14.627501063724058;23.578555386862988;?;0.493658925394223;57.27800432001515;0.5008305209314069;?;29.0;29.48939775586153
?;21.26504161119969;14.5901778637736;23.50214045733645;?;0.4938328466401596;57.22265015892063;0.5003275640779611;87.32467814846108;29.0;29.489572161078115
1.0;21.30395597577904;14.552681650241995;23.2302748679175;-0.6287834899315884;0.4940067481327823;?;0.4998203997365569;87.29401722293133;29.0;29.489746546711807
1.0;?;14.514773114963772;23.7294742586954;-0.6287990414143946;0.494180629865234;57.112344881474094;0.4993099094995504;?;29.0;29.48992091275564
?;21.39892328798618;14.47649162847462;23.72245241783745;-0.6288145926456922;0.4943544918303618;57.057393110841325;0.4987968291037015;87.23402491976901;29.0;29.49009525920264
1.0;21.436788583213893;14.438088536787538;23.311177438233337;-0.628830143625453;0.4945283340214088;57.00257481740963;0.4982817279124007;87.20424365723225;29.0;29.490269586045827
1.0;?;14.399586163420215;23.312124391568908;-0.6288456943536926;?;?;0.4977650823735188;?;29.0;29.49044389327823
1.0;21.51058734752619;14.360999372751758;23.32553604799983;-0.6288612448303942;0.4948759590530511;56.89333736233574;0.497247280754897;87.14399627586151;29.0;29.49061818089288
1.0;21.5421516140074;?;23.10463310767437;-0.6288767950555401;0.4950497418797415;?;?;87.11309829574093;?;?
1.0;21.578100834978223;14.283868103073594;23.35764201772413;-0.6288923450291463;?;56.78462992453438;0.4962094137824784;87.08140911444514;29.0;?
1.0;?;?;23.18113986994408;?;0.4953972481203017;56.73047415564919;?;87.04873513566572;29.0;29.49114092596057
1.0;21.640619448128383;14.206843045495246;23.16409429810437;-0.6289234442216707;0.4955709715201725;56.67644992489922;0.4951700189124558;87.0148950450441;?;29.49131513503449
?;21.67361565927233;14.168379310225664;23.306979902043185;-0.6289389934405764;0.4957446750973033;56.62255691185666;0.4946501593464332;86.97972137610752;29.0;29.4914893244558
1.0;21.7081939067258;14.129885219438943;23.41987057051284;-0.6289545424079176;?;56.56879479687434;0.4941303511975599;86.94306189227194;?;29.491663494217544
1.0;21.74621385255573;14.091269847284886;23.628258286812592;?;0.4960920227551579;56.51516326108376;0.4936106865839535;86.90478075951903;29.0;29.491837644312746
1.0;21.781961538070195;14.052597075446643;23.551526658770506;-0.6289856395878372;0.4962656668219878;?;0.4930912404597516;86.86475951129329;29.0;?
1.0;21.82431858844415;?;23.92105474369787;-0.6290011878004143;?;?;0.4925720737874905;86.82289780683203;?;29.492185885475667
?;21.86244975425588;13.97467438699995;23.74999977950249;-0.6290167357613797;0.4966128953969217;56.35504895181758;0.4920532361180652;86.77911397972395;29.0;29.492359976529457
1.0;21.907536128625875;13.935361080390471;24.13937718744976;-0.6290322834707497;0.4967864798911364;56.30193655961603;0.4915347675939011;86.73334537876477;?;29.49253404788885
1.0;?;13.89570801581345;?;-0.6290478309284956;0.4969600445137933;?;0.4910167007975667;86.68554850462436;?;?
1.0;?;13.855910635202914;?;-0.6290633781346334;0.4971335892580485;56.19609845036612;0.4904990620461693;86.6356989575087;29.0;29.49288213149659
1.0;22.04244144752404;13.815766756666504;24.408312894945464;?;0.4973071141170589;56.14337210561103;0.4899818727005864;86.583791185218;29.0;29.49305614373101
1.0;22.08298834534373;13.775478987596264;24.090119968039645;-0.6290944717920158;?;56.090773816905305;?;86.52983805978343;29.0;29.49323013624319
0.0;21.64571593163745;13.747792384231138;23.93707812077696;-0.6291100182432479;?;?;?;86.47374752628846;29.0;29.49340410902616
0.0;21.217102090421147;?;23.78204721051788;-0.629125564442847;0.4978275693124257;55.88632523938782;0.4884331603879514;86.41545925569349;29.0;29.493578062072967
?;20.79697537050488;13.727975494777004;?;-0.6291411103907959;0.49800101456066;55.83435196628412;?;86.35507368736401;29.0;29.49375199537665
0.0;20.38516771566348;13.734770279272958;24.07511649652084;-0.6291566560870773;0.4981744398887552;55.78250491473141;0.4874031757199956;86.2927277704146;29.0;29.49392590893025
0.0;19.98151439738834;13.752014842564638;23.81104471854391;-0.629172201531707;0.4983478452899715;55.73078377725344;0.4868889530086875;?;29.0;?
?;19.58585394901745;13.779217624171077;23.673955621155454;-0.6291877467246569;?;55.67918824712294;?;86.16286307202105;29.0;29.4942736767594
0.0;19.19802810116984;?;?;-0.6292032916659428;0.4986945962835303;55.62771801835987;0.4858620705314129;86.09576691988678;29.0;?
0.0;18.81788171835319;13.861617185286615;23.679210512465048;-0.6292188363555362;0.4988679418621998;?;0.4853494173979782;86.02754764726912;29.0;?
?;18.4452627370257;13.915915151102562;23.25155068208108;-0.6292343807934532;0.4990412674860532;55.52515224474092;0.4848372929090243;85.95846744706591;29.0;29.49479518020363
0.0;18.080022104673663;?;23.499002188829063;-0.6292499249796654;0.4992145731483545;55.47405609164464;0.4843256988050035;85.88880024093288;29.0;29.49496897511069
?;17.722013720188833;14.048579321273488;23.33841074237747;-0.6292654689141886;?;?;?;85.81882922080068;29.0;?
0.0;17.371094375532557;14.126139722611423;23.62116311708876;?;0.4995611245601786;55.372235737829655;0.4833041066453862;85.74884234686802;29.0;29.495316505521604
0.0;17.02712369829604;14.210672596503985;23.410341607590706;-0.6292965560280992;0.4997343702958393;55.32151093330486;0.4827941102278685;?;29.0;29.49549024101154
0.0;16.689964095704287;?;23.430284657699428;-0.6293120992074852;0.4999075960421253;?;0.4822846475896705;85.60997381505656;?;?
0.0;16.359480699469465;14.399199569721024;23.37170895677232;-0.6293276421351354;?;55.22043056501716;0.4817757189881382;?;29.0;29.49583765252564
0.0;16.035541311818527;14.502498627249349;23.08373149121333;-0.6293431848110655;0.5002539875389562;55.1700744018501;0.4812673245275906;85.4744512338189;29.0;29.496011328535904
?;15.718016352779276;14.611379229634442;23.180779091684908;-0.6293587272352473;0.5004271532756455;55.11984052094799;0.4807594641879155;85.4086117501118;29.0;29.49618498470572
0.0;15.406778808131008;14.725525033294383;23.385923551980667;-0.6293742694076967;?;?;0.4802521378478422;85.34438172145597;29.0;29.49635862102813
0.0;15.101704178777192;14.844631449611343;23.422326839465025;-0.6293898113283853;0.5007734246907415;55.0197384151444;0.479745345303883;85.28198561446428;29.0;29.4965322374962
?;14.802670430835702;14.968405265785274;23.66495849543617;-0.629405352997329;0.5009465303552975;54.9698695966582;0.4792390862857469;?;29.0;29.496705834102976
0.0;?;15.096564276963395;23.444005597629275;?;0.5011196159820906;54.92012187326394;?;85.1634906922952;?;29.49687941084152
0.0;14.222249477954364;?;23.55974842799972;-0.6294364355799128;0.5012926815640009;?;0.478228167484705;?;29.0;29.497052967704885
0.0;13.940630096968928;15.36496197559872;23.50831142594165;-0.6294519764935514;?;54.82098853251807;0.4777235069288709;?;29.0;29.49722650468614
