MotorData.Motor_Pos4reached;MotorData.ActPosition;PLC_PRG.MaterialIsMetal;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;?;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;?
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;138359;0;1;0
0;134676;0;1;0
0;128035;0;1;0
0;128035;?;1;0
?;122090;0;1;0
0;118494;0;1;0
0;112346;0;1;0
0;109214;0;1;0
0;109214;0;1;0
0;102747;0;1;0
0;?;0;1;0
0;98890;0;1;0
0;92249;0;1;0
0;92249;0;1;0
0;88827;0;1;?
?;82186;?;1;0
0;78909;0;1;0
0;?;0;?;0
0;72587;0;1;0
0;65627;0;1;0
?;62495;0;1;0
0;56086;0;1;0
0;?;0;1;0
0;52577;0;?;0
?;46081;0;1;0
0;39933;0;1;0
0;39933;0;1;0
0;36250;0;1;0
0;36250;0;1;?
0;30102;0;1;0
0;26883;0;1;0
0;22011;?;1;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;22011;?;?;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;?;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;0;1;0
0;23287;?;1;?
0;23287;0;1;0
?;29522;0;1;0
0;32625;0;1;0
0;39266;0;1;0
0;42717;0;1;0
0;42717;0;1;0
0;48952;0;1;0
0;52229;0;1;0
?;59131;0;1;0
0;59131;?;1;0
0;65366;0;1;?
0;65366;0;1;0
0;68730;0;1;0
0;75603;0;1;0
0;79112;0;?;0
0;79112;0;1;0
0;85289;0;1;0
0;89117;0;1;0
0;95294;0;?;0
0;95294;0;1;0
0;98658;0;1;0
0;105763;0;1;0
0;109214;?;?;?
0;115217;0;1;0
?;115217;0;1;0
0;115217;0;1;0
0;118639;0;1;0
0;125686;0;1;0
0;129224;?;?;?
0;?;0;1;0
0;136329;0;1;?
?;139925;0;1;0
0;146102;0;1;0
?;146102;0;1;0
0;153613;0;1;0
0;153613;?;1;0
0;157064;0;1;0
0;163067;0;1;0
0;166344;0;1;?
0;173304;0;1;0
0;176581;0;1;0
0;176581;?;1;0
0;182584;0;1;0
0;188993;0;1;0
0;192415;0;1;0
0;192415;0;1;0
0;198418;?;1;0
0;201695;0;1;0
0;209061;0;1;0
0;209061;0;1;0
0;212338;0;1;0
0;212338;?;?;0
0;218341;0;1;0
0;222343;0;1;0
0;228752;0;?;0
0;234668;0;1;?
0;234668;0;1;0
0;238815;0;1;0
0;?;0;?;0
0;248588;0;1;0
0;248588;0;1;?
0;255461;0;?;?
0;258912;0;1;0
?;258912;0;?;0
?;268105;0;1;0
0;268105;0;1;0
0;268105;?;1;?
0;274601;0;1;0
0;?;0;1;0
0;283939;0;1;0
0;290928;0;1;0
0;294031;0;1;0
0;294031;?;?;0
0;299947;0;1;0
0;303862;0;1;0
0;310184;?;1;0
0;?;0;1;0
0;?;0;?;0
0;316361;0;1;0
0;319638;0;1;0
0;326453;0;1;0
0;?;0;1;0
0;329730;0;1;0
0;336052;0;1;0
0;339561;0;1;0
0;345883;0;1;0
?;349015;0;1;0
0;349015;0;1;0
0;355801;0;1;0
0;361804;?;1;0
0;365081;1;?;1
0;365081;1;0;1
0;371577;1;0;1
0;371577;1;0;1
0;?;?;0;1
?;381089;1;0;1
0;384453;1;0;1
0;389934;?;0;1
0;389934;1;0;1
0;389992;1;0;?
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
?;389992;1;0;1
1;389992;1;0;1
1;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;?;0;1
1;?;1;0;1
1;389992;1;0;?
1;?;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;?
1;?;1;0;1
?;389992;1;0;1
1;389992;1;0;1
1;?;1;0;1
0;386338;1;0;1
0;386338;1;0;1
0;383206;1;0;1
0;377058;1;0;1
0;373056;1;0;?
0;373056;1;0;1
0;366473;1;0;1
0;360470;1;0;1
0;357135;1;0;1
0;350494;1;0;1
0;?;1;?;1
0;350494;1;0;1
0;347188;1;1;0
0;340315;1;1;0
0;337125;1;1;0
?;330716;1;1;0
?;?;1;1;0
0;324307;1;1;0
0;321030;1;1;0
0;?;1;?;?
0;315027;1;1;0
0;311924;?;1;0
?;305109;1;1;0
?;301687;1;1;0
0;?;1;1;?
0;295191;1;1;?
0;295191;1;1;0
0;291276;1;1;0
0;285186;1;1;?
0;279038;1;1;0
?;275355;1;1;0
0;275355;1;1;?
?;268859;1;1;0
0;265843;1;1;?
0;260188;1;?;0
0;260188;1;1;0
0;260014;1;1;0
0;260014;0;1;?
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;?
0;260014;0;1;0
0;?;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;?
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;?;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;?;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;?
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;?;?;1;0
0;260014;0;1;0
0;260014;?;1;0
?;260014;0;1;0
0;260014;?;1;0
0;260014;0;?;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
?;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
?;260014;?;?;0
0;260014;0;?;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;?
?;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;?
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;?;1;0
0;260014;?;1;0
0;?;0;1;0
0;260014;0;1;0
0;?;0;1;0
?;260014;0;1;0
?;260014;0;1;0
0;?;?;1;0
0;260014;0;1;?
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;?;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;?;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;?;?;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;?;0
?;260014;?;1;0
0;260014;0;?;0
0;260014;0;1;0
0;259927;0;1;0
0;?;0;1;0
0;251314;0;1;0
0;244412;0;1;0
0;244412;0;1;0
0;241309;0;1;0
0;235132;?;1;0
0;232174;0;1;0
0;224982;0;1;0
?;224982;0;1;0
0;224982;0;1;?
0;221531;0;1;0
?;215702;0;1;0
0;209061;0;?;0
?;205784;0;1;0
0;205784;?;1;0
0;199868;0;1;0
0;196011;0;1;0
0;189544;?;1;0
0;189544;0;1;?
0;183628;0;1;0
0;183628;0;?;0
?;179771;0;1;0
0;173217;0;1;0
0;170027;0;?;0
0;?;0;1;0
0;163299;0;1;0
0;160341;0;1;0
0;?;0;1;0
0;?;0;1;0
0;150336;0;1;0
0;143840;0;1;0
0;?;0;1;0
0;134560;0;1;?
0;134560;0;?;0
?;?;0;1;0
0;127687;0;1;0
?;121771;0;1;0
0;118813;0;1;0
0;111940;0;1;0
0;111940;0;1;0
0;108315;0;1;0
0;102341;0;1;0
0;98803;?;1;0
0;91843;0;1;0
0;91843;0;1;?
0;88653;?;1;0
0;82244;0;1;0
?;78648;0;1;0
0;72471;0;1;0
0;72471;0;1;0
0;72471;0;?;0
0;66323;0;1;0
0;62640;0;?;0
0;56173;0;1;0
0;56173;0;1;0
0;?;0;1;0
0;46400;0;1;0
0;40397;0;1;0
0;40397;0;1;0
0;37265;0;1;?
0;31030;0;1;0
0;27347;0;1;0
0;24070;0;?;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;?;1;0
0;22011;?;1;0
?;22011;0;1;0
0;?;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;0;1;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;23374;0;?;0
0;30305;0;1;0
0;30305;0;?;0
0;?;0;1;0
0;36801;0;1;0
0;?;0;1;0
?;?;0;1;0
0;49764;?;1;0
0;49764;0;1;0
0;55854;0;1;0
0;62727;0;1;?
0;?;?;1;0
0;66149;0;?;0
0;72094;0;1;?
0;75197;0;1;0
0;81751;0;1;0
0;81751;0;1;0
0;81751;0;1;?
0;87928;0;1;0
?;91060;0;1;0
0;?;0;1;0
0;?;0;?;0
0;101848;0;1;0
0;107677;0;1;0
0;114405;0;1;0
0;117450;0;1;0
0;123598;?;1;0
0;123598;0;1;0
?;127455;0;1;0
0;133458;0;?;0
0;139461;0;1;0
0;143202;0;1;0
0;143202;0;1;0
0;143202;0;1;0
0;149843;0;1;0
?;152888;0;1;0
0;158978;0;?;0
?;165300;0;1;0
0;?;0;1;?
0;168403;0;1;0
0;174725;?;1;0
0;178582;0;1;0
0;184904;0;1;?
0;184904;0;1;0
0;187775;0;1;0
0;187775;0;1;0
0;195054;0;?;0
0;198331;0;1;0
0;204508;0;1;0
0;207466;0;1;0
?;207466;0;1;?
?;214658;0;1;0
0;?;0;1;?
0;223793;0;1;0
0;230347;0;1;0
0;230347;0;1;0
0;230347;0;1;0
0;239801;0;1;0
0;239801;0;1;0
0;243455;0;1;0
0;243455;0;1;0
?;249632;0;1;0
0;255867;0;1;0
0;259782;?;1;0
0;265785;0;1;0
0;265785;0;?;0
0;272020;0;?;0
0;?;0;1;?
0;282431;?;1;0
0;285940;0;1;0
0;285940;0;1;0
0;?;0;1;0
0;289072;0;1;0
0;296032;?;1;0
0;302354;0;1;0
0;302354;0;1;0
0;305399;0;1;0
0;311866;0;1;0
0;317956;0;1;0
0;321320;?;1;0
0;321320;0;1;0
0;327642;0;1;0
0;333732;0;1;0
0;336835;0;1;0
0;336835;0;1;0
0;343969;0;1;?
0;?;0;?;0
0;347072;0;1;?
?;353075;0;1;0
0;356352;0;1;0
0;?;0;1;0
0;362935;0;1;?
0;368996;0;?;0
?;372041;0;1;0
?;378856;0;1;0
0;378856;0;1;0
0;384772;0;1;0
0;387817;0;1;0
0;?;0;1;0
1;389992;0;?;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;?;0;1;0
1;389992;0;1;0
1;389992;0;?;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;?
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;?;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
0;384888;0;1;0
0;381379;0;1;0
0;381379;0;1;0
0;375289;0;1;0
?;372244;0;1;0
?;372244;0;1;?
0;365429;0;?;?
0;359368;?;1;0
0;359368;0;1;?
0;356236;0;1;0
0;349450;?;1;0
0;346173;0;1;0
0;?;0;1;0
?;340228;0;1;?
0;333529;?;1;0
0;330397;0;?;0
0;323611;0;1;0
0;323611;?;1;0
0;323611;0;1;0
0;319841;0;1;0
0;313983;0;1;0
?;307516;0;1;0
0;307516;0;1;?
0;303427;0;1;0
0;297366;?;1;?
?;?;0;1;0
0;287593;0;1;0
0;287593;0;1;0
0;281677;0;1;0
0;?;?;1;0
?;272716;0;1;0
0;272716;0;1;0
0;265669;0;1;0
0;262160;0;1;0
0;262160;?;1;0
0;252068;0;?;?
0;252068;0;1;0
0;252068;0;?;?
0;245746;?;1;0
?;?;0;1;0
0;235973;0;1;0
0;235973;0;1;0
0;?;0;1;0
0;226780;0;1;0
0;220226;0;1;0
0;216949;0;1;0
0;216949;0;1;0
0;210714;0;1;0
0;204305;0;1;0
0;204305;0;1;0
0;198389;0;1;0
0;198389;0;1;?
0;195344;0;1;0
0;188848;0;1;0
0;182787;0;1;0
0;182787;0;1;0
0;179655;0;1;0
0;173884;0;?;0
0;167330;0;1;0
0;164140;0;1;0
0;164140;0;1;0
0;158282;0;1;0
0;154367;0;1;0
0;154367;0;1;0
0;148045;0;1;0
0;142042;0;1;0
0;142042;?;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;?;?
0;140012;0;1;0
?;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;?;0;1;?
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
0;?;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;?;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
?;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;?;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;?;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;?;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;?;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;?;0
0;140012;0;1;0
0;?;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
?;140012;?;1;0
0;140012;0;1;0
?;140012;0;?;0
?;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;137634;0;1;0
0;137634;0;1;0
0;131399;0;1;0
?;128267;0;1;0
0;121713;?;1;0
0;121713;0;1;0
0;115217;0;1;0
0;?;0;1;0
0;111795;0;1;0
0;104893;0;1;0
0;101790;0;1;0
0;101790;0;?;0
0;96019;0;1;0
0;92510;0;1;0
0;86101;0;1;0
0;79924;0;1;0
?;79924;0;1;0
0;76328;0;1;0
0;?;0;1;0
0;64264;0;1;0
0;64264;0;1;0
0;61132;?;1;0
0;61132;?;1;?
0;?;0;1;0
0;48575;0;1;0
0;45385;0;1;0
0;45385;0;1;0
0;38802;?;1;0
0;35786;0;1;0
0;29696;0;1;0
0;26100;0;1;0
0;26100;0;1;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;0
?;22011;0;1;0
?;22011;0;1;0
0;22011;0;1;0
0;?;0;?;0
0;22011;?;1;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;0;1;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;23925;0;1;0
0;30305;0;1;0
0;30305;0;1;0
0;34162;0;1;?
?;40252;0;?;?
0;40252;0;1;?
?;46400;0;1;?
0;50170;0;1;0
0;50170;0;1;0
0;55912;0;?;0
0;62234;0;1;0
0;66004;0;1;0
0;66004;0;?;0
0;72152;0;1;0
0;75284;0;1;0
0;81838;0;1;0
?;87841;0;1;0
?;87841;0;1;0
0;91060;?;?;0
?;97614;0;1;0
0;97614;0;1;0
0;103443;0;1;0
0;103443;0;?;0
0;106662;0;1;0
0;112578;0;1;0
?;116406;0;1;0
0;122264;0;1;?
0;122264;0;1;0
0;128412;0;1;0
0;132240;0;1;0
0;138417;0;1;?
0;?;0;1;0
0;144507;0;?;0
0;148248;0;1;0
0;154483;0;1;0
0;154483;0;1;0
0;157615;0;1;0
0;?;0;1;0
0;163937;0;1;0
?;169853;0;?;0
0;?;?;?;0
?;179307;0;1;0
0;179307;0;1;0
0;182671;?;1;?
0;188819;0;1;0
0;194735;?;1;0
0;198418;0;1;0
0;198418;0;1;0
0;198418;0;1;0
0;?;?;1;0
0;210656;0;1;0
0;214426;0;?;0
0;220255;0;?;0
0;220255;?;1;0
0;?;0;1;0
0;230028;0;1;0
0;235944;0;1;0
0;239308;0;1;0
0;239308;0;1;0
?;245775;0;1;?
0;251720;0;1;0
0;251720;?;?;0
0;254736;0;?;0
0;?;0;1;0
0;261319;0;1;0
?;264915;0;1;0
0;270831;0;?;0
0;270831;0;1;0
0;?;0;1;0
0;280343;?;1;0
0;286984;0;1;0
0;293074;0;1;0
0;296902;0;1;0
0;?;0;1;0
0;303224;0;1;0
0;303224;0;1;0
0;306356;0;1;0
0;312997;0;1;0
0;316274;0;1;0
0;316274;0;1;0
0;322190;0;1;0
?;328425;0;1;?
0;331644;0;1;?
0;337734;0;1;0
0;337734;0;1;0
0;344375;?;1;0
0;347391;0;1;0
0;?;?;1;0
0;353713;0;1;0
0;353713;0;1;0
0;356932;?;0;1
0;363631;1;0;1
0;369634;1;0;1
0;373259;1;0;1
0;373259;1;0;1
0;379726;1;0;1
0;383003;1;0;1
0;388890;1;0;1
0;388890;1;0;?
0;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
?;389992;1;0;1
?;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
?;389992;1;0;1
1;389992;1;0;?
1;389992;?;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;?;1;0;1
1;389992;1;0;1
?;389992;?;0;1
?;389992;1;0;1
0;389209;1;0;?
?;389209;1;0;1
0;386338;1;0;1
0;379204;1;0;1
0;373288;1;0;1
0;373288;1;0;1
?;370156;?;0;1
0;363370;1;?;?
0;360470;1;0;1
0;360470;?;0;1
0;?;1;0;1
0;?;1;1;0
0;348087;1;1;0
0;344810;?;1;0
0;338807;1;?;0
0;334950;1;1;0
0;334950;1;1;0
0;328889;1;1;0
0;322567;1;1;0
0;319203;1;1;0
0;312707;?;1;0
0;312707;1;1;0
0;306559;1;1;0
0;306559;1;1;0
?;303427;1;1;0
0;299686;1;1;0
0;293683;1;1;0
0;287680;1;1;0
0;287680;?;1;0
0;284084;1;1;0
0;?;1;1;0
0;274804;1;1;0
0;267989;1;1;0
?;267989;1;1;0
0;262073;?;1;0
0;260072;1;1;?
0;260072;1;1;?
0;260014;1;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
?;260014;0;1;?
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;?;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
?;?;?;1;0
0;260014;?;1;0
0;?;0;1;0
?;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;?;1;0
0;260014;0;1;0
0;?;0;?;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;?;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;?;?;0
?;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;?;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;259289;0;?;0
0;252590;0;1;0
0;249545;0;1;0
0;?;0;1;0
0;245398;0;1;0
0;239308;0;1;0
0;233073;0;1;0
0;230115;0;1;0
0;230115;?;1;0
0;230115;?;1;?
0;223213;0;?;0
0;217152;0;1;0
0;217152;0;1;0
0;213875;0;?;0
0;206828;0;1;0
0;203696;0;1;0
0;196968;0;1;0
0;192734;0;1;0
0;192734;0;1;0
0;188964;0;1;0
0;182816;0;1;0
0;179365;0;?;0
?;?;0;1;0
0;172492;0;1;0
0;172492;?;?;0
0;169215;0;1;0
0;162748;0;1;0
?;155846;0;1;0
0;152250;0;1;0
?;152250;?;1;0
0;146160;0;1;0
0;?;0;1;0
0;136329;0;1;?
0;132965;0;1;0
0;132965;0;1;0
0;126556;0;1;0
0;126556;0;1;0
0;122960;?;1;0
?;116580;0;1;0
0;116580;0;1;?
0;113361;0;1;0
0;105676;0;1;0
0;102254;0;1;?
0;95845;0;1;0
0;?;0;1;0
?;92336;0;1;0
0;86014;0;1;?
?;79199;?;1;0
0;75835;0;1;?
?;75835;0;?;0
0;75835;0;1;0
0;69600;?;1;0
0;66149;0;1;0
0;59044;0;1;0
?;59044;?;1;0
0;55593;0;1;0
0;49039;0;1;0
?;45356;0;1;0
0;39034;?;1;0
0;39034;0;?;0
0;35583;0;1;0
0;28246;0;1;0
0;?;0;1;0
0;22475;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;?;?
0;22011;0;1;0
0;22011;0;?;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;?;0
0;22011;?;1;?
?;22011;0;1;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;?;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
?;?;0;?;?
0;22011;0;?;0
0;22011;0;1;0
0;27289;0;1;0
0;30711;0;1;0
0;30711;?;?;0
0;30711;0;1;0
0;?;0;1;0
0;43442;0;1;0
?;47125;0;1;0
0;53215;?;?;0
0;53215;0;?;0
