NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;712.0;5.4;21.2;35.9;0.8943;1169.0;1136.0;781.0;691.0;1.4;119.0;174.0
-200.0;712.0;6.6;9.5;83.8;0.9972;1298.0;1197.0;840.0;974.0;0.9;124.0;232.0
-200.0;969.0;7.4;19.8;59.4;1.3554;1682.0;966.0;874.0;999.0;1.5;95.0;171.0
-200.0;894.0;8.9;23.5;32.2;0.922;1543.0;988.0;937.0;1008.0;1.3;91.0;98.0
-200.0;936.0;6.0;18.8;46.6;1.0027;1524.0;918.0;810.0;939.0;0.9;78.0;87.0
-200.0;950.0;5.6;19.8;46.0;1.0524;1489.0;890.0;791.0;886.0;0.7;61.0;62.0
-200.0;867.0;9.6;17.3;57.6;1.1289;1705.0;933.0;962.0;974.0;1.5;76.0;167.0
-200.0;819.0;5.7;12.6;74.3;1.0843;1232.0;1061.0;800.0;862.0;1.4;106.0;200.0
-200.0;749.0;11.1;42.8;14.3;1.2003;1559.0;1079.0;1019.0;929.0;1.5;113.0;108.0
-200.0;822.0;4.4;9.9;79.8;0.9725;1208.0;1106.0;733.0;902.0;0.4;109.0;165.0
-200.0;716.0;8.5;24.3;45.4;1.365;1534.0;1096.0;921.0;988.0;1.9;-200.0;-200.0
-200.0;865.0;9.4;29.4;32.9;1.3244;1697.0;1014.0;954.0;818.0;1.8;103.0;118.0
-200.0;525.0;17.4;8.7;66.3;0.7491;1454.0;1361.0;1223.0;1648.0;3.7;182.0;640.0
-200.0;592.0;14.1;21.5;42.7;1.0837;1503.0;1267.0;1118.0;1310.0;3.6;166.0;473.0
-200.0;822.0;9.6;31.2;32.4;1.4517;1743.0;1097.0;964.0;853.0;1.7;102.0;103.0
-200.0;681.0;11.2;26.6;47.5;1.6265;1771.0;1104.0;1020.0;1086.0;2.0;82.0;106.0
-200.0;736.0;10.5;15.6;75.7;1.3345;1552.0;1103.0;997.0;914.0;2.9;109.0;293.0
-200.0;923.0;7.0;19.8;50.4;1.1525;1608.0;912.0;858.0;894.0;1.0;69.0;92.0
-200.0;802.0;12.0;33.6;24.4;1.2472;1748.0;1072.0;1050.0;836.0;2.2;107.0;112.0
-200.0;929.0;8.9;31.4;31.2;1.4127;1707.0;1043.0;934.0;811.0;-200.0;47.0;61.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.9;83.0;121.0
-200.0;961.0;3.5;7.0;38.4;0.3861;872.0;912.0;683.0;699.0;1.3;125.0;201.0
-200.0;799.0;8.8;16.1;28.5;0.5164;1046.0;956.0;931.0;1015.0;2.3;140.0;409.0
-200.0;1044.0;8.4;22.3;33.6;0.8913;1515.0;976.0;916.0;880.0;1.2;117.0;117.0
-200.0;1030.0;9.1;17.8;41.7;0.844;1509.0;956.0;945.0;892.0;1.6;107.0;107.0
-200.0;784.0;6.6;19.6;79.1;1.7877;1531.0;1131.0;841.0;811.0;1.7;82.0;254.0
-200.0;1079.0;2.7;24.0;46.6;1.37;1438.0;838.0;632.0;634.0;0.4;39.0;24.0
-200.0;912.0;6.9;14.5;78.3;1.2851;1673.0;1060.0;851.0;805.0;1.3;81.0;108.0
-200.0;750.0;6.3;14.0;61.4;0.9773;1222.0;1120.0;826.0;974.0;1.7;127.0;242.0
-200.0;1266.0;2.6;16.8;46.8;0.8881;1303.0;830.0;625.0;568.0;-200.0;-200.0;-200.0
-200.0;937.0;11.3;19.6;47.0;1.0606;1706.0;1092.0;1024.0;968.0;2.0;109.0;128.0
-200.0;1126.0;2.6;22.4;49.7;1.3333;1406.0;831.0;626.0;484.0;0.3;33.0;22.0
-200.0;918.0;8.9;12.0;69.7;0.9735;1606.0;1287.0;936.0;1040.0;2.0;106.0;126.0
-200.0;1080.0;3.2;15.2;55.9;0.9589;1189.0;854.0;663.0;655.0;-200.0;-200.0;-200.0
-200.0;1096.0;4.7;22.2;44.1;1.1654;1487.0;870.0;749.0;612.0;1.1;74.0;64.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;5.3;167.0;791.0
-200.0;908.0;12.2;33.6;19.6;1.0029;1406.0;1077.0;1056.0;935.0;2.1;143.0;280.0
-200.0;833.0;4.5;3.8;59.7;0.4839;957.0;987.0;738.0;1010.0;0.2;117.0;233.0
-200.0;852.0;9.1;22.3;29.5;0.7838;1276.0;937.0;942.0;773.0;1.9;90.0;226.0
-200.0;652.0;10.7;5.2;44.2;0.3943;1078.0;1195.0;1004.0;1421.0;2.5;193.0;387.0
-200.0;899.0;5.9;10.9;50.0;0.6531;1111.0;887.0;809.0;769.0;1.8;133.0;322.0
-200.0;714.0;12.9;30.9;26.9;1.1835;1675.0;1107.0;1080.0;1348.0;2.2;138.0;167.0
-200.0;759.0;8.7;30.5;44.4;1.9076;1722.0;1031.0;929.0;809.0;1.4;77.0;79.0
-200.0;823.0;8.0;27.4;51.4;1.8404;1604.0;1215.0;900.0;902.0;-200.0;-200.0;-200.0
-200.0;653.0;10.6;4.5;76.6;0.6534;1216.0;1136.0;1001.0;1192.0;2.7;155.0;497.0
-200.0;648.0;17.4;17.5;56.4;1.1175;1946.0;1300.0;1221.0;1401.0;3.3;123.0;197.0
-200.0;978.0;5.3;27.2;28.2;1.0013;1387.0;887.0;778.0;500.0;0.9;58.0;51.0
-200.0;1282.0;0.9;4.0;47.8;0.3919;781.0;818.0;486.0;422.0;0.5;49.0;58.0
-200.0;971.0;3.8;20.3;59.6;1.3994;1528.0;886.0;702.0;767.0;0.6;43.0;31.0
-200.0;858.0;15.6;33.3;18.9;0.9536;1492.0;1147.0;1168.0;1118.0;2.6;165.0;417.0
-200.0;892.0;7.9;12.1;75.6;1.0662;1565.0;1088.0;893.0;741.0;-200.0;-200.0;-200.0
-200.0;913.0;6.2;24.7;47.6;1.4597;1634.0;966.0;820.0;807.0;1.0;60.0;56.0
-200.0;766.0;6.9;14.0;75.9;1.2064;1307.0;1088.0;851.0;959.0;2.0;109.0;349.0
-200.0;668.0;15.8;32.3;35.9;1.7067;1788.0;1228.0;1174.0;1192.0;-200.0;-200.0;-200.0
