NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;780.0;9.3;29.3;31.0;1.2445;1600.0;999.0;953.0;879.0;-200.0;109.0;143.0
-200.0;765.0;9.1;26.2;38.5;1.2932;1608.0;991.0;944.0;868.0;-200.0;104.0;116.0
-200.0;796.0;6.9;23.1;48.8;1.3638;1621.0;996.0;853.0;1023.0;-200.0;92.0;135.0
-200.0;873.0;6.0;28.3;35.5;1.3414;1511.0;912.0;810.0;861.0;-200.0;80.0;52.0
-200.0;881.0;7.0;28.4;35.8;1.3665;1549.0;950.0;856.0;780.0;-200.0;92.0;62.0
-200.0;876.0;5.9;26.6;47.2;1.616;1611.0;1007.0;809.0;770.0;1.5;93.0;81.0
-200.0;857.0;6.3;26.9;45.5;1.5926;1627.0;1022.0;826.0;777.0;1.5;91.0;82.0
-200.0;833.0;7.3;27.7;43.4;1.5833;1653.0;1035.0;868.0;775.0;1.5;86.0;77.0
-200.0;853.0;6.3;28.8;41.3;1.6164;1637.0;1048.0;826.0;747.0;1.6;90.0;89.0
-200.0;806.0;5.8;24.4;50.5;1.5243;1586.0;968.0;803.0;1003.0;0.7;62.0;56.0
-200.0;810.0;5.5;24.6;52.2;1.5881;1597.0;967.0;789.0;995.0;0.8;61.0;61.0
-200.0;864.0;4.6;9.1;77.3;0.8944;1155.0;974.0;743.0;885.0;1.0;75.0;203.0
-200.0;749.0;11.1;42.8;14.3;1.2003;1559.0;1079.0;1019.0;929.0;1.5;113.0;108.0
-200.0;712.0;12.2;42.0;15.8;1.2759;1624.0;1138.0;1055.0;1028.0;2.0;125.0;117.0
-200.0;781.0;6.3;25.0;49.2;1.5418;1627.0;1032.0;826.0;1075.0;1.1;60.0;58.0
-200.0;867.0;4.1;24.9;50.6;1.5755;1527.0;954.0;715.0;1010.0;0.8;50.0;48.0
-200.0;778.0;10.3;42.0;14.2;1.1517;1537.0;1109.0;989.0;819.0;-200.0;107.0;98.0
-200.0;741.0;11.5;40.4;15.0;1.1125;1561.0;1115.0;1031.0;870.0;-200.0;123.0;110.0
-200.0;736.0;12.4;38.9;15.9;1.0896;1571.0;1116.0;1063.0;980.0;-200.0;138.0;140.0
-200.0;816.0;5.8;25.8;43.1;1.4113;1545.0;1026.0;801.0;1094.0;-200.0;63.0;45.0
-200.0;877.0;5.2;11.1;68.2;0.8979;1194.0;1028.0;773.0;871.0;1.4;76.0;153.0
-200.0;771.0;10.4;41.4;14.2;1.1128;1544.0;1083.0;994.0;927.0;-200.0;101.0;106.0
-200.0;778.0;6.5;11.8;65.0;0.8966;1216.0;1089.0;835.0;1004.0;2.2;110.0;307.0
-200.0;856.0;4.7;25.1;44.0;1.3794;1493.0;981.0;747.0;1090.0;-200.0;69.0;52.0
-200.0;761.0;11.0;40.5;14.9;1.114;1533.0;1100.0;1014.0;959.0;-200.0;126.0;108.0
-200.0;777.0;10.8;39.2;16.4;1.1439;1534.0;1102.0;1007.0;880.0;-200.0;131.0;120.0
-200.0;715.0;8.1;9.8;81.4;0.9855;1289.0;1130.0;902.0;1117.0;2.3;86.0;280.0
-200.0;758.0;8.3;21.4;46.5;1.172;1604.0;1044.0;912.0;1177.0;0.8;89.0;111.0
-200.0;944.0;4.3;26.8;32.3;1.1235;1393.0;920.0;730.0;842.0;0.3;55.0;43.0
-200.0;855.0;6.0;28.0;30.6;1.1396;1448.0;976.0;814.0;1018.0;0.5;77.0;66.0
-200.0;786.0;7.1;25.7;34.8;1.1292;1519.0;1088.0;862.0;1110.0;0.9;102.0;93.0
-200.0;893.0;4.7;22.6;31.0;0.8372;1417.0;982.0;750.0;881.0;0.6;85.0;84.0
-200.0;927.0;4.1;21.3;45.5;1.1405;1395.0;939.0;718.0;826.0;0.4;53.0;39.0
-200.0;871.0;5.5;24.3;38.1;1.1398;1447.0;971.0;790.0;875.0;1.1;64.0;46.0
-200.0;746.0;11.6;27.9;27.6;1.0252;1611.0;1142.0;1035.0;1062.0;2.3;112.0;100.0
-200.0;830.0;8.7;29.7;24.2;0.9926;1475.0;1050.0;927.0;836.0;1.9;106.0;88.0
-200.0;787.0;10.7;34.0;19.2;1.0073;1524.0;1083.0;1003.0;842.0;2.1;112.0;95.0
-200.0;862.0;8.2;39.3;13.9;0.9715;1427.0;1003.0;907.0;680.0;1.4;91.0;76.0
-200.0;840.0;8.3;36.9;17.2;1.0576;1428.0;1019.0;913.0;759.0;1.5;94.0;78.0
-200.0;775.0;11.0;35.1;19.2;1.0664;1543.0;1040.0;1015.0;1025.0;1.9;117.0;120.0
-200.0;919.0;4.6;21.3;45.9;1.1471;1415.0;863.0;746.0;961.0;0.9;76.0;56.0
-200.0;816.0;8.3;22.2;43.0;1.1363;1552.0;949.0;910.0;1015.0;1.2;77.0;71.0
-200.0;754.0;13.0;38.1;16.5;1.0828;1648.0;1098.0;1084.0;985.0;2.4;173.0;191.0
-200.0;802.0;9.3;28.8;33.0;1.2825;1593.0;1051.0;950.0;1040.0;2.0;138.0;196.0
-200.0;707.0;9.8;8.7;83.7;0.9454;1315.0;1129.0;971.0;1064.0;2.0;90.0;325.0
-200.0;904.0;6.5;23.8;36.9;1.0748;1440.0;886.0;834.0;767.0;1.0;67.0;48.0
-200.0;821.0;8.1;18.0;51.9;1.0622;1299.0;1134.0;903.0;1046.0;1.9;107.0;238.0
-200.0;758.0;10.0;16.7;57.3;1.0813;1375.0;1161.0;979.0;1132.0;2.3;115.0;267.0
-200.0;781.0;7.3;17.3;57.0;1.1137;1320.0;1117.0;871.0;986.0;1.8;94.0;182.0
-200.0;773.0;12.6;37.1;17.7;1.094;1646.0;1039.0;1069.0;880.0;2.0;135.0;138.0
-200.0;796.0;8.4;27.6;38.0;1.3818;1665.0;1057.0;914.0;954.0;1.6;116.0;157.0
-200.0;1031.0;5.1;13.8;80.4;1.2621;1302.0;1052.0;766.0;796.0;1.4;81.0;169.0
-200.0;802.0;8.9;23.4;38.6;1.0968;1566.0;950.0;937.0;989.0;1.2;80.0;64.0
-200.0;744.0;12.1;24.0;34.9;1.0271;1631.0;1038.0;1053.0;1095.0;2.1;116.0;122.0
-200.0;849.0;9.0;25.3;30.0;0.9508;1488.0;951.0;939.0;868.0;1.4;101.0;96.0
-200.0;848.0;12.4;35.3;13.8;0.7767;1539.0;940.0;1063.0;929.0;2.1;113.0;176.0
-200.0;851.0;11.3;33.4;17.1;0.8627;1523.0;932.0;1026.0;944.0;1.8;122.0;195.0
-200.0;940.0;9.4;14.9;59.9;1.0063;1311.0;1071.0;955.0;977.0;1.9;103.0;232.0
-200.0;942.0;5.0;18.8;49.0;1.0505;1444.0;855.0;762.0;959.0;0.8;73.0;79.0
-200.0;925.0;6.7;23.0;33.8;0.9406;1448.0;868.0;846.0;836.0;1.1;69.0;72.0
-200.0;788.0;11.0;24.3;31.1;0.9316;1585.0;971.0;1014.0;1115.0;1.9;111.0;155.0
-200.0;943.0;9.7;14.9;58.4;0.9839;1321.0;1085.0;967.0;976.0;2.2;108.0;241.0
-200.0;870.0;10.8;33.8;13.9;0.7172;1448.0;888.0;1007.0;794.0;2.0;105.0;149.0
-200.0;871.0;7.3;16.2;57.4;1.0515;1528.0;873.0;871.0;887.0;1.3;62.0;101.0
-200.0;837.0;7.6;19.8;47.7;1.093;1563.0;945.0;883.0;1015.0;1.5;94.0;132.0
-200.0;911.0;7.1;20.9;39.4;0.9596;1493.0;898.0;863.0;777.0;1.6;101.0;118.0
-200.0;842.0;8.3;24.8;33.1;1.0222;1551.0;942.0;912.0;814.0;1.6;106.0;144.0
-200.0;868.0;7.4;24.2;36.9;1.0966;1550.0;958.0;873.0;750.0;1.6;80.0;122.0
-200.0;835.0;9.6;27.0;27.9;0.9812;1592.0;962.0;963.0;843.0;2.1;96.0;164.0
-200.0;891.0;7.4;25.7;33.0;1.0763;1525.0;957.0;875.0;871.0;1.6;102.0;172.0
-200.0;820.0;8.5;21.7;46.3;1.1867;1586.0;986.0;922.0;971.0;1.7;104.0;178.0
-200.0;661.0;9.4;14.1;84.1;1.3461;1452.0;1165.0;957.0;979.0;2.1;86.0;308.0
-200.0;880.0;6.4;21.6;47.5;1.2118;1513.0;925.0;831.0;789.0;1.0;74.0;71.0
-200.0;781.0;10.4;23.1;44.2;1.2317;1682.0;1075.0;993.0;946.0;1.9;110.0;139.0
-200.0;740.0;7.4;11.5;81.7;1.1033;1305.0;1034.0;876.0;968.0;1.7;66.0;291.0
-200.0;796.0;6.5;12.4;80.1;1.1462;1263.0;1015.0;835.0;911.0;1.5;94.0;260.0
-200.0;845.0;6.7;21.6;51.9;1.3254;1539.0;940.0;845.0;704.0;1.0;70.0;57.0
-200.0;776.0;9.6;22.2;49.5;1.3081;1661.0;1016.0;963.0;811.0;1.5;95.0;91.0
-200.0;794.0;9.5;23.7;43.4;1.2495;1648.0;1049.0;958.0;861.0;1.5;104.0;98.0
-200.0;776.0;10.2;24.8;36.8;1.1357;1614.0;1036.0;986.0;868.0;1.7;112.0;113.0
-200.0;845.0;9.6;34.4;19.3;1.0325;1545.0;1008.0;962.0;742.0;1.7;129.0;145.0
-200.0;829.0;9.4;30.5;24.7;1.0592;1527.0;1036.0;955.0;840.0;1.8;130.0;166.0
-200.0;785.0;9.7;27.4;32.0;1.1545;1640.0;1079.0;966.0;927.0;1.8;115.0;154.0
-200.0;823.0;6.2;27.9;41.6;1.5425;1585.0;1023.0;822.0;1050.0;1.0;74.0;65.0
-200.0;709.0;8.4;11.9;85.7;1.1912;1346.0;1123.0;916.0;1003.0;2.5;103.0;373.0
-200.0;819.0;9.9;41.8;15.0;1.1989;1525.0;1076.0;972.0;923.0;1.3;109.0;111.0
-200.0;766.0;6.9;14.0;75.9;1.2064;1307.0;1088.0;851.0;959.0;2.0;109.0;349.0
-200.0;853.0;5.8;27.5;34.0;1.231;1507.0;962.0;803.0;1066.0;0.6;60.0;43.0
-200.0;830.0;5.6;13.5;78.3;1.2097;1282.0;1054.0;794.0;887.0;1.9;93.0;235.0
-200.0;795.0;6.3;13.0;79.2;1.182;1285.0;1096.0;826.0;911.0;2.4;103.0;378.0
-200.0;901.0;4.4;13.0;67.6;1.009;1191.0;969.0;733.0;803.0;1.3;72.0;176.0
-200.0;744.0;8.9;12.0;78.4;1.0954;1385.0;1120.0;935.0;922.0;2.4;93.0;275.0
-200.0;931.0;4.6;21.8;52.3;1.3539;1540.0;913.0;743.0;884.0;0.7;66.0;65.0
-200.0;931.0;4.9;25.8;41.0;1.3461;1497.0;917.0;761.0;893.0;0.9;75.0;55.0
-200.0;776.0;10.7;28.8;32.8;1.2776;1684.0;1058.0;1004.0;947.0;1.8;98.0;92.0
-200.0;791.0;11.1;40.1;16.1;1.1699;1624.0;1087.0;1018.0;883.0;1.8;132.0;130.0
-200.0;776.0;12.7;40.4;14.9;1.1033;1671.0;1097.0;1074.0;960.0;2.0;138.0;156.0
-200.0;906.0;5.6;21.1;47.3;1.1654;1521.0;879.0;792.0;825.0;0.7;57.0;59.0
-200.0;790.0;9.0;24.7;38.7;1.1845;1635.0;1025.0;939.0;1103.0;1.5;93.0;107.0
-200.0;766.0;9.9;25.3;39.2;1.2452;1656.0;1086.0;973.0;1089.0;1.9;104.0;121.0
-200.0;853.0;7.4;26.0;35.7;1.1842;1580.0;1012.0;876.0;967.0;1.3;87.0;89.0
-200.0;817.0;10.1;28.2;28.7;1.0806;1631.0;1027.0;981.0;1023.0;1.7;108.0;120.0
-200.0;835.0;6.1;23.7;54.3;1.5731;1669.0;1022.0;817.0;821.0;1.1;69.0;64.0
-200.0;865.0;9.9;36.3;16.0;0.9465;1550.0;977.0;973.0;712.0;1.5;94.0;99.0
-200.0;912.0;5.9;20.5;49.3;1.176;1530.0;914.0;809.0;807.0;0.7;69.0;69.0
-200.0;964.0;4.5;20.2;50.7;1.1844;1479.0;892.0;739.0;768.0;0.7;68.0;74.0
-200.0;968.0;4.6;23.4;40.6;1.1571;1461.0;897.0;745.0;807.0;0.7;77.0;50.0
-200.0;854.0;7.4;24.2;37.3;1.1118;1528.0;953.0;874.0;899.0;1.1;84.0;72.0
-200.0;780.0;10.1;25.5;34.0;1.0935;1643.0;1048.0;983.0;1064.0;1.8;119.0;134.0
-200.0;817.0;10.7;27.4;27.1;0.9736;1588.0;1008.0;1004.0;1125.0;1.9;124.0;133.0
-200.0;888.0;5.6;24.8;50.6;1.5654;1629.0;993.0;795.0;770.0;0.8;63.0;60.0
-200.0;791.0;7.6;25.3;47.6;1.513;1662.0;1024.0;882.0;1072.0;1.5;87.0;77.0
-200.0;900.0;5.1;14.0;66.1;1.05;1206.0;966.0;770.0;956.0;1.4;74.0;191.0
-200.0;901.0;5.5;13.0;69.4;1.0364;1220.0;987.0;786.0;936.0;1.4;75.0;273.0
-200.0;750.0;7.0;15.0;59.3;1.0045;1231.0;1092.0;855.0;1061.0;1.7;84.0;194.0
-200.0;873.0;6.0;27.5;41.3;1.4962;1592.0;941.0;814.0;979.0;0.8;65.0;52.0
-200.0;746.0;7.0;14.7;60.3;1.0031;1254.0;1111.0;856.0;1036.0;1.9;81.0;176.0
-200.0;952.0;5.0;26.7;40.0;1.3754;1508.0;923.0;765.0;786.0;1.0;63.0;47.0
-200.0;830.0;9.3;28.2;36.6;1.3781;1636.0;1018.0;950.0;914.0;1.7;99.0;100.0
-200.0;799.0;10.3;34.3;26.0;1.3865;1685.0;1102.0;990.0;849.0;1.7;103.0;90.0
-200.0;916.0;7.9;41.4;15.5;1.2089;1537.0;1042.0;894.0;800.0;1.6;109.0;95.0
-200.0;751.0;7.6;13.1;66.2;0.9933;1280.0;1111.0;884.0;1025.0;1.7;81.0;310.0
-200.0;844.0;9.0;35.2;24.8;1.3854;1648.0;1055.0;941.0;932.0;1.7;110.0;100.0
-200.0;913.0;6.2;24.7;47.6;1.4597;1634.0;966.0;820.0;807.0;1.0;60.0;56.0
-200.0;763.0;6.9;17.3;53.3;1.0407;1279.0;1102.0;855.0;1039.0;2.3;98.0;258.0
-200.0;900.0;7.0;28.4;39.1;1.4881;1645.0;1036.0;859.0;860.0;1.4;83.0;73.0
-200.0;960.0;5.5;18.6;45.8;0.9723;1466.0;891.0;790.0;816.0;0.9;70.0;74.0
-200.0;808.0;10.0;34.0;25.6;1.3363;1688.0;1070.0;976.0;819.0;2.1;108.0;130.0
-200.0;828.0;9.1;32.9;28.0;1.3789;1713.0;1090.0;942.0;876.0;1.9;102.0;145.0
-200.0;858.0;8.0;29.9;33.2;1.3793;1671.0;1049.0;898.0;921.0;1.9;113.0;153.0
-200.0;1005.0;3.9;24.8;49.0;1.5092;1382.0;891.0;708.0;823.0;0.7;51.0;110.0
-200.0;870.0;5.5;15.4;58.9;1.02;1183.0;1049.0;790.0;1019.0;1.4;96.0;221.0
-200.0;864.0;7.1;27.0;40.8;1.4286;1649.0;1020.0;860.0;875.0;1.3;74.0;93.0
-200.0;824.0;6.9;21.9;57.0;1.4742;1700.0;1030.0;851.0;983.0;1.2;68.0;102.0
-200.0;721.0;8.2;13.7;79.3;1.2326;1370.0;1161.0;909.0;962.0;2.2;109.0;355.0
-200.0;815.0;7.2;13.8;77.3;1.2169;1329.0;1142.0;866.0;939.0;2.3;107.0;348.0
-200.0;886.0;5.5;14.2;71.7;1.1578;1254.0;1054.0;789.0;864.0;1.9;100.0;241.0
-200.0;915.0;7.1;15.2;51.0;0.8762;1257.0;1010.0;863.0;886.0;1.8;95.0;265.0
-200.0;876.0;7.2;15.6;46.6;0.8176;1190.0;988.0;865.0;895.0;1.7;102.0;268.0
-200.0;864.0;8.0;22.9;43.6;1.1974;1631.0;965.0;900.0;968.0;1.2;83.0;79.0
-200.0;922.0;6.4;17.8;56.5;1.1375;1594.0;890.0;831.0;826.0;0.9;67.0;93.0
-200.0;838.0;9.5;21.8;46.3;1.1913;1686.0;966.0;959.0;852.0;1.6;95.0;92.0
-200.0;806.0;9.1;24.6;44.9;1.3661;1697.0;1031.0;945.0;964.0;1.4;86.0;100.0
-200.0;909.0;6.5;23.3;49.9;1.4135;1604.0;935.0;836.0;855.0;1.0;80.0;58.0
-200.0;936.0;6.0;23.5;48.3;1.3777;1592.0;886.0;813.0;918.0;1.0;81.0;63.0
-200.0;878.0;8.2;25.8;40.9;1.3389;1675.0;976.0;909.0;830.0;1.7;97.0;103.0
-200.0;881.0;9.5;31.5;28.7;1.3058;1657.0;998.0;958.0;778.0;1.8;107.0;125.0
-200.0;882.0;6.8;20.6;57.4;1.3753;1640.0;936.0;849.0;886.0;1.0;61.0;70.0
-200.0;707.0;8.2;12.6;76.5;1.1106;1317.0;1170.0;906.0;1046.0;2.4;125.0;322.0
-200.0;823.0;10.9;25.3;35.8;1.1421;1710.0;1003.0;1009.0;1015.0;2.4;96.0;181.0
-200.0;819.0;5.7;12.6;74.3;1.0843;1232.0;1061.0;800.0;862.0;1.4;106.0;200.0
-200.0;787.0;7.0;12.9;72.1;1.0658;1220.0;1109.0;855.0;866.0;2.1;121.0;244.0
-200.0;897.0;7.5;19.9;51.8;1.1911;1651.0;915.0;877.0;937.0;1.0;69.0;92.0
-200.0;886.0;8.7;21.5;44.5;1.129;1665.0;993.0;927.0;842.0;1.8;96.0;151.0
-200.0;858.0;4.2;11.8;76.3;1.0547;1189.0;1034.0;719.0;845.0;1.0;86.0;153.0
-200.0;777.0;6.1;10.8;80.0;1.0367;1245.0;1065.0;816.0;873.0;1.3;90.0;215.0
-200.0;842.0;5.2;10.4;77.3;0.9709;1189.0;988.0;774.0;841.0;1.0;89.0;206.0
-200.0;847.0;9.2;25.2;45.2;1.4262;1729.0;1086.0;946.0;945.0;2.0;89.0;126.0
-200.0;869.0;9.0;36.4;21.0;1.2515;1678.0;1082.0;939.0;818.0;1.4;84.0;76.0
-200.0;850.0;8.9;21.3;41.8;1.0449;1622.0;1003.0;937.0;1005.0;1.3;81.0;125.0
-200.0;950.0;5.6;19.8;46.0;1.0524;1489.0;890.0;791.0;886.0;0.7;61.0;62.0
-200.0;936.0;6.0;18.8;46.6;1.0027;1524.0;918.0;810.0;939.0;0.9;78.0;87.0
-200.0;894.0;8.9;23.5;32.2;0.922;1543.0;988.0;937.0;1008.0;1.3;91.0;98.0
-200.0;923.0;7.0;19.8;50.4;1.1525;1608.0;912.0;858.0;894.0;1.0;69.0;92.0
-200.0;887.0;8.7;20.0;56.6;1.3095;1711.0;949.0;929.0;973.0;1.2;78.0;101.0
-200.0;965.0;5.8;22.3;50.6;1.3486;1609.0;914.0;801.0;908.0;0.9;57.0;42.0
-200.0;775.0;6.0;11.6;80.0;1.0924;1281.0;1161.0;810.0;958.0;1.6;117.0;231.0
-200.0;980.0;6.7;21.7;50.8;1.3019;1615.0;942.0;846.0;905.0;1.3;92.0;78.0
-200.0;919.0;8.9;23.3;44.5;1.2566;1683.0;979.0;937.0;858.0;1.8;101.0;94.0
-200.0;775.0;5.7;12.8;65.5;0.964;1231.0;1124.0;799.0;969.0;1.6;134.0;277.0
-200.0;772.0;5.8;13.6;68.9;1.0699;1288.0;1163.0;801.0;876.0;1.4;99.0;186.0
-200.0;954.0;8.0;20.9;54.8;1.3387;1691.0;983.0;901.0;986.0;1.5;96.0;187.0
-200.0;828.0;5.2;12.0;72.3;1.0095;1217.0;1113.0;776.0;881.0;1.3;114.0;193.0
-200.0;700.0;7.4;11.2;79.6;1.0587;1328.0;1178.0;873.0;987.0;2.3;137.0;316.0
-200.0;684.0;8.6;12.9;63.2;0.9335;1324.0;1131.0;926.0;1036.0;1.9;127.0;288.0
-200.0;796.0;5.7;14.4;57.1;0.9309;1193.0;1045.0;800.0;839.0;1.5;109.0;206.0
-200.0;840.0;5.0;15.0;57.2;0.9698;1192.0;1034.0;763.0;761.0;1.4;97.0;163.0
-200.0;735.0;6.9;13.3;68.2;1.0356;1276.0;1138.0;854.0;911.0;2.2;117.0;262.0
-200.0;705.0;8.1;12.9;62.4;0.9258;1288.0;1107.0;905.0;966.0;2.1;116.0;263.0
-200.0;706.0;7.5;12.4;64.7;0.9266;1264.0;1117.0;876.0;1057.0;2.1;123.0;300.0
-200.0;1044.0;8.4;22.3;33.6;0.8913;1515.0;976.0;916.0;880.0;1.2;117.0;117.0
-200.0;993.0;9.8;23.6;30.1;0.8663;1573.0;997.0;971.0;930.0;1.5;128.0;127.0
-200.0;1030.0;9.1;17.8;41.7;0.844;1509.0;956.0;945.0;892.0;1.6;107.0;107.0
-200.0;959.0;10.4;20.2;47.2;1.1043;1680.0;1081.0;992.0;935.0;1.8;119.0;147.0
-200.0;966.0;12.2;28.0;23.2;0.8613;1590.0;1039.0;1055.0;845.0;1.7;117.0;131.0
-200.0;720.0;6.2;11.1;70.2;0.9276;1247.0;1108.0;823.0;961.0;1.5;117.0;237.0
-200.0;733.0;5.8;13.4;61.0;0.9348;1225.0;1122.0;803.0;960.0;1.5;115.0;211.0
-200.0;925.0;12.0;21.2;18.9;0.471;1416.0;1006.0;1048.0;966.0;2.1;114.0;147.0
-200.0;896.0;13.5;22.6;17.2;0.4656;1392.0;997.0;1100.0;987.0;2.4;106.0;157.0
-200.0;959.0;12.0;24.5;15.4;0.4663;1397.0;996.0;1048.0;822.0;2.0;108.0;139.0
-200.0;1010.0;7.8;17.5;30.9;0.6111;1394.0;1002.0;893.0;775.0;1.6;111.0;165.0
-200.0;739.0;6.3;15.9;52.2;0.9377;1223.0;1099.0;826.0;940.0;1.6;120.0;230.0
-200.0;726.0;5.9;15.6;54.0;0.9515;1233.0;1124.0;805.0;938.0;1.6;128.0;240.0
-200.0;948.0;6.0;20.5;49.3;1.173;1571.0;1110.0;814.0;854.0;1.1;73.0;75.0
-200.0;934.0;6.1;21.4;46.6;1.1764;1563.0;1094.0;815.0;852.0;1.0;69.0;74.0
-200.0;972.0;5.8;25.3;36.3;1.1513;1528.0;1085.0;805.0;718.0;1.1;65.0;69.0
-200.0;997.0;6.8;24.8;29.5;0.9077;1502.0;1070.0;850.0;778.0;1.4;91.0;94.0
-200.0;991.0;6.9;25.8;27.7;0.9076;1490.0;1079.0;851.0;738.0;1.5;81.0;93.0
-200.0;660.0;8.5;16.3;51.5;0.9462;1310.0;1186.0;921.0;1040.0;2.0;138.0;295.0
-200.0;954.0;4.9;18.0;57.6;1.1788;1501.0;973.0;761.0;815.0;-200.0;55.0;49.0
-200.0;733.0;6.2;16.5;50.8;0.9442;1238.0;1096.0;819.0;904.0;1.7;127.0;243.0
-200.0;930.0;6.4;21.2;48.3;1.2034;1565.0;1123.0;832.0;792.0;1.2;68.0;65.0
-200.0;685.0;7.7;15.6;54.8;0.966;1288.0;1173.0;885.0;1038.0;1.9;134.0;274.0
-200.0;872.0;8.3;28.3;27.8;1.0539;1605.0;1154.0;912.0;825.0;1.4;76.0;78.0
-200.0;795.0;9.2;17.2;52.9;1.0276;1643.0;1153.0;947.0;1076.0;1.2;80.0;107.0
-200.0;770.0;9.7;17.6;47.6;0.9465;1594.0;1123.0;966.0;1183.0;1.5;93.0;91.0
-200.0;889.0;6.8;20.5;42.0;1.0004;1506.0;1045.0;850.0;1102.0;1.2;93.0;78.0
-200.0;900.0;5.8;18.0;53.0;1.0832;1490.0;1046.0;803.0;823.0;0.8;73.0;48.0
-200.0;823.0;9.3;20.8;41.8;1.0155;1592.0;1197.0;950.0;918.0;2.0;118.0;110.0
-200.0;719.0;7.6;6.0;78.5;0.7377;1218.0;1102.0;884.0;940.0;1.7;99.0;284.0
-200.0;983.0;5.7;16.4;52.1;0.9612;1462.0;980.0;800.0;810.0;0.7;54.0;46.0
-200.0;1012.0;4.2;19.2;43.6;0.9591;1407.0;940.0;724.0;867.0;0.7;68.0;44.0
-200.0;859.0;7.7;19.3;43.0;0.9535;1542.0;1069.0;887.0;1041.0;1.2;84.0;70.0
-200.0;883.0;8.3;20.2;38.6;0.9016;1507.0;1083.0;911.0;985.0;1.7;96.0;107.0
-200.0;910.0;8.7;21.1;36.5;0.9019;1518.0;1081.0;929.0;937.0;1.2;75.0;65.0
-200.0;862.0;10.1;31.7;19.5;0.8981;1573.0;1158.0;981.0;775.0;1.9;105.0;96.0
-200.0;931.0;6.3;17.1;45.3;0.8784;1487.0;1022.0;825.0;931.0;0.9;54.0;68.0
-200.0;1014.0;7.1;20.9;28.8;0.7014;1398.0;964.0;861.0;735.0;1.2;73.0;69.0
-200.0;990.0;9.1;25.8;19.5;0.6392;1423.0;984.0;945.0;747.0;1.7;88.0;115.0
-200.0;945.0;8.9;18.5;31.2;0.6611;1444.0;1010.0;937.0;949.0;2.0;142.0;180.0
-200.0;944.0;7.0;16.0;38.1;0.6879;1420.0;1009.0;859.0;1016.0;1.3;102.0;132.0
-200.0;698.0;4.9;18.7;48.0;1.0259;1277.0;1198.0;758.0;1001.0;1.2;107.0;142.0
-200.0;764.0;6.0;14.1;59.6;0.9563;1204.0;1102.0;813.0;1000.0;1.6;123.0;213.0
-200.0;750.0;6.3;14.0;61.4;0.9773;1222.0;1120.0;826.0;974.0;1.7;127.0;242.0
-200.0;771.0;5.5;13.5;63.4;0.9755;1206.0;1093.0;789.0;949.0;1.6;127.0;241.0
-200.0;764.0;5.6;13.2;64.2;0.9706;1216.0;1112.0;791.0;934.0;1.3;118.0;218.0
-200.0;919.0;7.1;17.0;43.3;0.8341;1450.0;998.0;859.0;1045.0;1.5;88.0;90.0
-200.0;822.0;10.5;18.1;40.9;0.8441;1564.0;1132.0;996.0;1205.0;2.3;95.0;102.0
-200.0;879.0;9.9;20.2;34.3;0.8017;1552.0;1101.0;972.0;1001.0;1.6;97.0;95.0
-200.0;852.0;10.2;20.9;33.2;0.8098;1574.0;1101.0;986.0;1100.0;2.2;124.0;163.0
-200.0;910.0;11.0;23.8;27.1;0.7858;1564.0;1125.0;1016.0;991.0;2.3;117.0;148.0
-200.0;1015.0;8.6;25.0;24.2;0.7568;1463.0;988.0;924.0;835.0;1.6;93.0;113.0
-200.0;964.0;5.4;17.4;43.4;0.8553;1389.0;935.0;786.0;954.0;1.0;71.0;55.0
-200.0;843.0;9.7;19.1;38.3;0.8381;1520.0;1131.0;965.0;1223.0;1.9;103.0;107.0
-200.0;882.0;13.1;28.1;21.9;0.8184;1584.0;1113.0;1086.0;926.0;2.3;119.0;138.0
-200.0;869.0;12.5;27.1;21.6;0.7618;1573.0;1048.0;1068.0;993.0;2.1;110.0;147.0
-200.0;923.0;10.0;25.5;25.6;0.8218;1515.0;987.0;979.0;962.0;1.9;101.0;130.0
-200.0;882.0;8.4;17.2;52.3;1.0169;1617.0;1033.0;917.0;905.0;1.5;95.0;118.0
-200.0;894.0;6.5;16.0;58.3;1.0481;1524.0;983.0;833.0;1012.0;1.2;102.0;116.0
-200.0;883.0;6.9;16.3;57.0;1.0484;1538.0;1014.0;853.0;975.0;1.3;91.0;75.0
-200.0;818.0;9.8;19.5;45.5;1.0189;1626.0;1084.0;970.0;845.0;2.1;98.0;132.0
-200.0;815.0;9.4;16.2;55.6;1.0151;1652.0;1133.0;957.0;944.0;2.0;106.0;174.0
-200.0;680.0;7.5;14.0;60.4;0.9622;1297.0;1180.0;877.0;1131.0;1.9;128.0;242.0
-200.0;807.0;3.9;13.2;69.9;1.0526;1210.0;1052.0;704.0;909.0;1.2;96.0;141.0
-200.0;949.0;6.5;16.2;50.2;0.9156;1455.0;1003.0;836.0;748.0;1.6;96.0;98.0
-200.0;959.0;6.9;16.8;45.6;0.8636;1452.0;984.0;851.0;817.0;1.6;101.0;112.0
-200.0;846.0;9.4;16.7;47.2;0.892;1570.0;1074.0;954.0;956.0;2.2;112.0;136.0
-200.0;685.0;6.7;12.3;73.3;1.0448;1336.0;1162.0;843.0;1027.0;0.4;104.0;303.0
