NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;1.7;79.0;69.0;706.0;10.6;34.7;35.9;1.9528;1766.0;1118.0;999.0;878.0
-200.0;1.8;96.0;91.0;720.0;10.9;38.8;24.7;1.6772;1725.0;1110.0;1012.0;905.0
-200.0;1.8;126.0;105.0;760.0;9.7;39.6;23.3;1.6535;1649.0;1082.0;965.0;844.0
-200.0;1.2;88.0;67.0;841.0;6.7;39.8;25.4;1.8213;1566.0;1034.0;845.0;702.0
-200.0;1.1;75.0;59.0;819.0;7.2;40.5;23.3;1.7416;1544.0;1013.0;864.0;644.0
-200.0;1.5;86.0;88.0;764.0;9.2;39.0;23.7;1.6346;1607.0;1048.0;949.0;831.0
-200.0;1.5;72.0;64.0;783.0;7.5;34.4;31.9;1.7005;1617.0;1016.0;880.0;684.0
-200.0;1.2;71.0;52.0;835.0;6.7;33.9;32.3;1.6809;1567.0;982.0;844.0;638.0
-200.0;1.4;65.0;54.0;787.0;7.7;34.2;31.5;1.6675;1630.0;1019.0;889.0;745.0
-200.0;1.6;71.0;72.0;764.0;8.3;34.3;31.5;1.6745;1661.0;1032.0;912.0;826.0
-200.0;1.2;39.0;42.0;800.0;8.0;32.7;34.1;1.6592;1608.0;983.0;897.0;804.0
-200.0;1.4;79.0;87.0;813.0;4.6;25.4;68.0;2.1806;1695.0;1032.0;744.0;778.0
-200.0;1.2;64.0;62.0;839.0;5.2;27.3;51.3;1.835;1621.0;963.0;774.0;758.0
-200.0;1.0;47.0;46.0;901.0;4.5;25.1;56.6;1.7798;1585.0;921.0;738.0;779.0
-200.0;1.1;55.0;43.0;816.0;5.8;25.4;55.1;1.7628;1571.0;918.0;805.0;759.0
-200.0;1.5;69.0;65.0;767.0;7.4;25.7;54.1;1.7546;1617.0;963.0;872.0;803.0
-200.0;1.6;93.0;78.0;740.0;8.4;29.7;41.7;1.7081;1649.0;981.0;917.0;714.0
-200.0;1.6;86.0;65.0;777.0;8.3;32.2;37.4;1.7655;1648.0;990.0;912.0;689.0
-200.0;1.6;95.0;71.0;783.0;8.4;34.9;33.4;1.8384;1643.0;1008.0;915.0;672.0
-200.0;1.7;94.0;103.0;692.0;9.8;25.5;58.0;1.8611;1760.0;1019.0;971.0;1057.0
-200.0;1.1;64.0;57.0;761.0;7.9;32.5;40.6;1.9481;1649.0;970.0;894.0;756.0
-200.0;2.3;152.0;293.0;710.0;8.4;12.3;38.4;0.5488;1124.0;1089.0;916.0;903.0
-200.0;-200.0;69.0;78.0;791.0;5.8;26.7;53.3;1.8366;1658.0;963.0;804.0;861.0
-200.0;-200.0;77.0;81.0;809.0;6.4;25.7;46.8;1.523;1566.0;935.0;832.0;778.0
-200.0;-200.0;85.0;81.0;716.0;10.7;27.0;41.6;1.4596;1667.0;1052.0;1002.0;908.0
-200.0;-200.0;48.0;36.0;862.0;4.9;23.0;49.9;1.3849;1504.0;894.0;761.0;768.0
-200.0;2.1;167.0;317.0;707.0;8.4;10.9;44.8;0.5849;1122.0;1051.0;914.0;913.0
-200.0;-200.0;52.0;52.0;894.0;4.1;23.0;52.2;1.4516;1494.0;882.0;716.0;790.0
-200.0;-200.0;69.0;55.0;841.0;5.6;23.5;51.3;1.467;1551.0;942.0;791.0;859.0
-200.0;-200.0;81.0;62.0;747.0;8.0;25.1;46.3;1.4486;1620.0;1005.0;900.0;1000.0
-200.0;-200.0;104.0;110.0;677.0;11.1;25.7;46.1;1.5025;1720.0;1083.0;1019.0;1087.0
-200.0;-200.0;72.0;74.0;807.0;7.1;21.2;41.2;1.0246;1488.0;918.0;860.0;943.0
-200.0;-200.0;88.0;69.0;874.0;7.2;25.3;28.4;0.9041;1421.0;858.0;866.0;715.0
-200.0;-200.0;100.0;82.0;892.0;6.7;26.1;28.3;0.9456;1438.0;888.0;843.0;729.0
-200.0;-200.0;114.0;124.0;846.0;9.3;27.7;24.2;0.882;1479.0;912.0;951.0;861.0
-200.0;-200.0;111.0;109.0;819.0;10.6;28.4;24.7;0.9404;1536.0;933.0;1001.0;776.0
-200.0;-200.0;128.0;136.0;781.0;11.9;31.4;22.7;1.027;1602.0;1003.0;1045.0;865.0
-200.0;-200.0;119.0;123.0;818.0;10.7;32.4;22.4;1.0701;1577.0;989.0;1004.0;783.0
-200.0;-200.0;108.0;126.0;839.0;8.5;31.2;26.6;1.192;1572.0;981.0;918.0;785.0
-200.0;-200.0;109.0;143.0;780.0;9.3;29.3;31.0;1.2445;1600.0;999.0;953.0;879.0
-200.0;1.7;197.0;337.0;719.0;7.7;4.4;79.1;0.6687;1208.0;1126.0;886.0;936.0
-200.0;-200.0;104.0;116.0;765.0;9.1;26.2;38.5;1.2932;1608.0;991.0;944.0;868.0
-200.0;2.2;164.0;256.0;609.0;10.9;5.1;75.0;0.6646;1282.0;1214.0;1010.0;1006.0
-200.0;-200.0;102.0;119.0;728.0;9.6;24.6;45.1;1.3714;1694.0;1041.0;962.0;936.0
-200.0;-200.0;115.0;181.0;724.0;9.2;24.7;46.8;1.4337;1724.0;1086.0;947.0;1134.0
-200.0;-200.0;92.0;135.0;796.0;6.9;23.1;48.8;1.3638;1621.0;996.0;853.0;1023.0
-200.0;-200.0;80.0;52.0;873.0;6.0;28.3;35.5;1.3414;1511.0;912.0;810.0;861.0
-200.0;-200.0;97.0;65.0;813.0;8.0;27.7;37.9;1.3842;1613.0;997.0;898.0;856.0
119.0;0.9;64.0;75.0;931.0;5.7;14.0;59.7;0.9499;1483.0;1021.0;800.0;1019.0
-200.0;-200.0;92.0;62.0;881.0;7.0;28.4;35.8;1.3665;1549.0;950.0;856.0;780.0
-200.0;-200.0;106.0;82.0;815.0;9.4;29.1;33.1;1.3126;1616.0;991.0;953.0;924.0
-200.0;-200.0;130.0;122.0;756.0;11.8;30.5;29.9;1.2875;1697.0;1029.0;1042.0;1062.0
-200.0;-200.0;118.0;124.0;767.0;12.0;34.6;23.5;1.2691;1651.0;1026.0;1048.0;912.0
-200.0;1.5;73.0;71.0;790.0;7.1;27.0;47.1;1.6573;1673.0;1077.0;859.0;724.0
-200.0;1.0;65.0;69.0;733.0;8.1;25.2;49.1;1.5546;1715.0;1062.0;902.0;1055.0
-200.0;1.1;60.0;58.0;781.0;6.3;25.0;49.2;1.5418;1627.0;1032.0;826.0;1075.0
86.0;1.0;74.0;54.0;999.0;4.4;18.1;44.7;0.9186;1396.0;953.0;735.0;898.0
-200.0;0.8;50.0;48.0;867.0;4.1;24.9;50.6;1.5755;1527.0;954.0;715.0;1010.0
-200.0;1.0;70.0;72.0;796.0;5.4;23.8;55.4;1.6073;1595.0;1015.0;781.0;1181.0
-200.0;1.3;67.0;50.0;794.0;6.4;26.4;47.1;1.5947;1580.0;1044.0;832.0;1160.0
-200.0;1.6;70.0;62.0;713.0;9.6;26.9;46.1;1.608;1719.0;1125.0;963.0;1179.0
-200.0;-200.0;99.0;87.0;733.0;11.5;41.6;14.5;1.1483;1576.0;1128.0;1032.0;876.0
-200.0;-200.0;106.0;97.0;767.0;10.2;42.7;14.4;1.2092;1532.0;1105.0;984.0;868.0
-200.0;-200.0;107.0;98.0;778.0;10.3;42.0;14.2;1.1517;1537.0;1109.0;989.0;819.0
-200.0;-200.0;123.0;110.0;741.0;11.5;40.4;15.0;1.1125;1561.0;1115.0;1031.0;870.0
-200.0;-200.0;133.0;143.0;685.0;12.9;38.3;19.4;1.2851;1662.0;1209.0;1082.0;978.0
91.0;1.2;74.0;80.0;897.0;5.9;15.7;78.4;1.3917;1628.0;1097.0;809.0;1050.0
-200.0;-200.0;101.0;106.0;771.0;10.4;41.4;14.2;1.1128;1544.0;1083.0;994.0;927.0
-200.0;-200.0;132.0;158.0;714.0;14.0;42.8;12.3;1.0326;1625.0;1127.0;1117.0;1092.0
48.0;0.8;66.0;68.0;1005.0;4.5;15.7;74.7;1.3194;1563.0;1005.0;738.0;917.0
-200.0;-200.0;126.0;108.0;761.0;11.0;40.5;14.9;1.114;1533.0;1100.0;1014.0;959.0
-200.0;-200.0;129.0;115.0;777.0;10.9;41.4;13.8;1.0786;1523.0;1078.0;1012.0;868.0
-200.0;0.8;89.0;111.0;758.0;8.3;21.4;46.5;1.172;1604.0;1044.0;912.0;1177.0
-200.0;0.3;75.0;75.0;936.0;4.1;21.2;46.3;1.1501;1455.0;925.0;717.0;970.0
-200.0;1.6;102.0;123.0;745.0;11.7;29.0;27.0;1.063;1635.0;1147.0;1040.0;1155.0
-200.0;1.2;99.0;102.0;825.0;9.0;29.7;24.8;1.016;1520.0;1067.0;938.0;912.0
-200.0;0.8;73.0;68.0;874.0;7.4;31.6;22.9;1.0469;1464.0;1017.0;873.0;721.0
-200.0;0.8;91.0;73.0;889.0;7.3;36.3;16.3;0.9727;1407.0;1016.0;868.0;665.0
-200.0;1.7;106.0;126.0;616.0;8.4;19.9;34.1;0.782;1293.0;1149.0;917.0;773.0
-200.0;1.1;92.0;118.0;666.0;6.5;19.5;39.3;0.882;1278.0;1168.0;836.0;822.0
-200.0;0.9;97.0;82.0;831.0;7.4;31.6;23.8;1.0842;1481.0;1065.0;872.0;927.0
-200.0;0.9;102.0;93.0;786.0;7.1;25.7;34.8;1.1292;1519.0;1088.0;862.0;1110.0
-200.0;0.6;85.0;84.0;893.0;4.7;22.6;31.0;0.8372;1417.0;982.0;750.0;881.0
-200.0;1.1;64.0;46.0;871.0;5.5;24.3;38.1;1.1398;1447.0;971.0;790.0;875.0
-200.0;1.2;70.0;57.0;869.0;5.5;26.3;33.1;1.1199;1422.0;986.0;790.0;853.0
-200.0;2.2;114.0;132.0;727.0;10.5;25.8;33.0;1.0826;1591.0;1136.0;995.0;1236.0
-200.0;1.2;67.0;75.0;916.0;6.5;16.9;66.5;1.2688;1632.0;1012.0;833.0;862.0
-200.0;1.5;73.0;79.0;926.0;6.5;17.7;62.0;1.2458;1615.0;1049.0;836.0;901.0
-200.0;2.4;120.0;125.0;717.0;11.8;26.8;29.9;1.0402;1644.0;1165.0;1043.0;1188.0
-200.0;2.8;112.0;156.0;835.0;10.8;19.0;51.7;1.1222;1674.0;1171.0;1006.0;988.0
-200.0;2.0;100.0;109.0;866.0;9.4;17.8;55.5;1.1174;1656.0;1085.0;954.0;871.0
-200.0;2.3;112.0;100.0;746.0;11.6;27.9;27.6;1.0252;1611.0;1142.0;1035.0;1062.0
-200.0;1.9;106.0;88.0;830.0;8.7;29.7;24.2;0.9926;1475.0;1050.0;927.0;836.0
-200.0;2.0;120.0;107.0;810.0;9.6;31.7;21.6;0.9959;1496.0;1050.0;962.0;879.0
-200.0;2.1;112.0;95.0;787.0;10.7;34.0;19.2;1.0073;1524.0;1083.0;1003.0;842.0
-200.0;1.6;94.0;69.0;849.0;8.0;37.4;17.0;1.0757;1464.0;1046.0;901.0;722.0
-200.0;1.4;87.0;70.0;884.0;7.2;41.1;13.1;1.0124;1435.0;1012.0;868.0;700.0
-200.0;0.8;46.0;48.0;1036.0;4.8;14.3;66.2;1.0728;1518.0;911.0;751.0;817.0
-200.0;1.2;68.0;87.0;951.0;5.9;16.0;61.6;1.1083;1568.0;988.0;806.0;940.0
-200.0;1.4;77.0;94.0;920.0;6.9;17.7;56.4;1.1342;1595.0;1046.0;851.0;908.0
-200.0;1.6;79.0;89.0;890.0;8.5;21.3;44.7;1.1157;1639.0;1085.0;918.0;871.0
-200.0;1.3;72.0;78.0;1015.0;6.1;23.6;36.4;1.0431;1531.0;1008.0;816.0;689.0
-200.0;1.6;94.0;97.0;903.0;7.1;18.0;49.3;1.0086;1534.0;1031.0;861.0;825.0
-200.0;1.4;91.0;76.0;862.0;8.2;39.3;13.9;0.9715;1427.0;1003.0;907.0;680.0
-200.0;1.5;94.0;78.0;840.0;8.3;36.9;17.2;1.0576;1428.0;1019.0;913.0;759.0
-200.0;1.9;117.0;120.0;775.0;11.0;35.1;19.2;1.0664;1543.0;1040.0;1015.0;1025.0
-200.0;1.9;116.0;148.0;734.0;10.3;25.0;38.3;1.198;1633.0;1084.0;990.0;1284.0
-200.0;1.3;81.0;108.0;912.0;6.9;14.5;78.3;1.2851;1673.0;1060.0;851.0;805.0
-200.0;2.0;111.0;175.0;713.0;10.7;22.8;43.0;1.1731;1628.0;1079.0;1004.0;1302.0
-200.0;1.3;75.0;83.0;793.0;8.2;21.1;46.9;1.1585;1546.0;974.0;908.0;1057.0
-200.0;0.7;63.0;51.0;917.0;5.0;21.3;46.5;1.1608;1430.0;865.0;764.0;826.0
-200.0;0.6;58.0;46.0;988.0;3.6;21.6;45.0;1.151;1367.0;834.0;689.0;796.0
-200.0;0.9;76.0;56.0;919.0;4.6;21.3;45.9;1.1471;1415.0;863.0;746.0;961.0
-200.0;1.2;77.0;71.0;816.0;8.3;22.2;43.0;1.1363;1552.0;949.0;910.0;1015.0
-200.0;1.6;93.0;93.0;765.0;9.4;23.6;39.2;1.1306;1581.0;977.0;956.0;1114.0
-200.0;3.3;122.0;169.0;804.0;12.4;14.4;64.2;1.049;1728.0;1138.0;1063.0;983.0
-200.0;1.8;92.0;92.0;892.0;9.4;15.6;58.3;1.0266;1626.0;1008.0;954.0;834.0
-200.0;2.1;97.0;107.0;824.0;11.0;15.0;61.4;1.0385;1722.0;1075.0;1015.0;949.0
-200.0;2.2;98.0;122.0;870.0;8.9;13.7;65.8;1.0254;1605.0;1034.0;935.0;941.0
-200.0;1.6;93.0;100.0;973.0;6.6;12.3;66.4;0.944;1497.0;934.0;841.0;756.0
-200.0;2.2;119.0;142.0;695.0;13.6;25.7;33.5;1.0918;1686.0;1090.0;1103.0;1235.0
-200.0;1.8;81.0;93.0;938.0;7.3;14.1;64.9;1.0405;1586.0;1021.0;871.0;805.0
-200.0;2.3;102.0;145.0;879.0;8.2;13.8;64.7;1.0168;1579.0;1059.0;907.0;970.0
-200.0;2.3;124.0;144.0;748.0;12.3;26.9;30.5;1.0671;1629.0;1041.0;1060.0;1185.0
-200.0;2.4;173.0;191.0;754.0;13.0;38.1;16.5;1.0828;1648.0;1098.0;1084.0;985.0
-200.0;2.2;110.0;132.0;904.0;10.9;19.7;28.5;0.6445;1526.0;926.0;1010.0;720.0
-200.0;2.1;120.0;120.0;769.0;11.9;36.5;16.7;1.0045;1578.0;1003.0;1047.0;782.0
-200.0;2.1;125.0;156.0;795.0;10.9;34.4;19.9;1.0647;1548.0;1014.0;1012.0;851.0
-200.0;2.1;142.0;206.0;749.0;12.0;32.8;25.2;1.2325;1701.0;1108.0;1049.0;1137.0
-200.0;2.0;138.0;196.0;802.0;9.3;28.8;33.0;1.2825;1593.0;1051.0;950.0;1040.0
-200.0;1.0;67.0;48.0;904.0;6.5;23.8;36.9;1.0748;1440.0;886.0;834.0;767.0
-200.0;1.7;97.0;99.0;779.0;10.2;24.3;36.3;1.0852;1572.0;981.0;985.0;1020.0
-200.0;1.9;100.0;102.0;779.0;10.8;24.5;35.7;1.0807;1589.0;1010.0;1006.0;1000.0
-200.0;1.4;101.0;96.0;849.0;9.0;25.3;30.0;0.9508;1488.0;951.0;939.0;868.0
-200.0;1.9;123.0;134.0;787.0;11.2;26.3;27.3;0.9238;1552.0;970.0;1023.0;1074.0
-200.0;3.0;160.0;189.0;717.0;15.5;29.7;25.0;1.0246;1705.0;1093.0;1163.0;1139.0
-200.0;2.1;136.0;203.0;865.0;11.7;32.3;16.7;0.7946;1496.0;934.0;1041.0;936.0
-200.0;2.1;113.0;176.0;848.0;12.4;35.3;13.8;0.7767;1539.0;940.0;1063.0;929.0
-200.0;2.0;127.0;200.0;800.0;14.4;35.7;13.6;0.7836;1612.0;966.0;1131.0;968.0
-200.0;2.0;106.0;162.0;829.0;11.9;34.1;16.0;0.8408;1525.0;944.0;1045.0;884.0
-200.0;1.1;69.0;72.0;925.0;6.7;23.0;33.8;0.9406;1448.0;868.0;846.0;836.0
-200.0;1.4;89.0;108.0;840.0;8.8;23.6;33.8;0.9685;1522.0;927.0;930.0;1026.0
-200.0;2.0;105.0;149.0;870.0;10.8;33.8;13.9;0.7172;1448.0;888.0;1007.0;794.0
-200.0;0.9;78.0;77.0;961.0;6.0;14.2;64.1;1.0346;1518.0;959.0;812.0;910.0
-200.0;1.5;95.0;117.0;890.0;7.5;22.5;36.8;0.988;1488.0;904.0;877.0;781.0
-200.0;3.1;119.0;220.0;693.0;14.0;24.0;36.3;1.0708;1762.0;1073.0;1117.0;1052.0
-200.0;1.6;106.0;144.0;842.0;8.3;24.8;33.1;1.0222;1551.0;942.0;912.0;814.0
-200.0;1.3;72.0;105.0;888.0;6.4;26.0;34.9;1.1509;1514.0;933.0;831.0;710.0
-200.0;2.3;94.0;132.0;765.0;14.4;23.8;31.7;0.9212;1728.0;1140.0;1129.0;1023.0
-200.0;1.6;80.0;122.0;868.0;7.4;24.2;36.9;1.0966;1550.0;958.0;873.0;750.0
-200.0;2.1;96.0;164.0;835.0;9.6;27.0;27.9;0.9812;1592.0;962.0;963.0;843.0
-200.0;2.1;104.0;183.0;779.0;12.1;28.5;27.3;1.0479;1690.0;1024.0;1052.0;952.0
-200.0;1.6;102.0;172.0;891.0;7.4;25.7;33.0;1.0763;1525.0;957.0;875.0;871.0
-200.0;1.5;107.0;177.0;907.0;6.8;23.4;39.4;1.1172;1496.0;942.0;849.0;894.0
-200.0;2.9;107.0;136.0;748.0;13.4;17.4;48.6;0.9559;1709.0;1159.0;1097.0;995.0
-200.0;1.4;93.0;89.0;799.0;8.8;26.7;36.4;1.2596;1612.0;997.0;933.0;763.0
-200.0;2.2;112.0;136.0;846.0;9.4;16.7;47.2;0.892;1570.0;1074.0;954.0;956.0
-200.0;1.6;101.0;112.0;959.0;6.9;16.8;45.6;0.8636;1452.0;984.0;851.0;817.0
-200.0;1.1;84.0;91.0;859.0;6.8;25.0;41.6;1.301;1572.0;959.0;848.0;739.0
-200.0;0.9;74.0;92.0;886.0;5.9;22.0;51.0;1.3296;1551.0;958.0;805.0;835.0
-200.0;1.0;97.0;140.0;778.0;3.9;14.0;59.7;0.9491;1178.0;1041.0;706.0;756.0
-200.0;1.0;70.0;57.0;845.0;6.7;21.6;51.9;1.3254;1539.0;940.0;845.0;704.0
-200.0;1.4;68.0;106.0;890.0;9.1;16.0;47.4;0.8564;1576.0;1065.0;942.0;1067.0
-200.0;1.5;95.0;91.0;776.0;9.6;22.2;49.5;1.3081;1661.0;1016.0;963.0;811.0
-200.0;2.3;125.0;152.0;727.0;11.8;23.0;46.2;1.2815;1719.0;1147.0;1043.0;1042.0
-200.0;1.5;104.0;98.0;794.0;9.5;23.7;43.4;1.2495;1648.0;1049.0;958.0;861.0
-200.0;1.6;93.0;113.0;1015.0;8.6;25.0;24.2;0.7568;1463.0;988.0;924.0;835.0
-200.0;1.6;92.0;96.0;1013.0;7.9;28.2;19.0;0.7164;1400.0;1017.0;897.0;780.0
-200.0;1.4;82.0;80.0;1022.0;7.7;29.5;19.8;0.8013;1405.0;1021.0;889.0;684.0
-200.0;1.7;112.0;113.0;776.0;10.2;24.8;36.8;1.1357;1614.0;1036.0;986.0;868.0
-200.0;1.5;116.0;111.0;856.0;9.5;33.9;18.4;0.9587;1544.0;995.0;959.0;690.0
-200.0;1.7;137.0;149.0;828.0;9.6;32.9;20.1;0.9902;1546.0;1002.0;964.0;786.0
-200.0;1.8;130.0;166.0;829.0;9.4;30.5;24.7;1.0592;1527.0;1036.0;955.0;840.0
-200.0;1.3;102.0;132.0;944.0;7.0;16.0;38.1;0.6879;1420.0;1009.0;859.0;1016.0
-200.0;1.8;115.0;154.0;785.0;9.7;27.4;32.0;1.1545;1640.0;1079.0;966.0;927.0
-200.0;1.0;74.0;65.0;823.0;6.2;27.9;41.6;1.5425;1585.0;1023.0;822.0;1050.0
-200.0;2.4;125.0;322.0;707.0;8.2;12.6;76.5;1.1106;1317.0;1170.0;906.0;1046.0
-200.0;0.6;60.0;43.0;853.0;5.8;27.5;34.0;1.231;1507.0;962.0;803.0;1066.0
-200.0;0.7;54.0;46.0;983.0;5.7;16.4;52.1;0.9612;1462.0;980.0;800.0;810.0
-200.0;0.9;79.0;65.0;809.0;7.2;28.4;32.5;1.2361;1532.0;1011.0;864.0;1231.0
-200.0;2.2;138.0;145.0;772.0;13.7;32.6;19.3;0.935;1701.0;1248.0;1108.0;969.0
-200.0;1.4;106.0;200.0;819.0;5.7;12.6;74.3;1.0843;1232.0;1061.0;800.0;862.0
-200.0;1.2;93.0;78.0;889.0;6.8;20.5;42.0;1.0004;1506.0;1045.0;850.0;1102.0
-200.0;0.6;64.0;42.0;1039.0;3.8;20.1;42.0;0.9763;1382.0;937.0;698.0;768.0
-200.0;2.1;121.0;244.0;787.0;7.0;12.9;72.1;1.0658;1220.0;1109.0;855.0;866.0
-200.0;1.4;101.0;199.0;848.0;5.6;13.1;70.5;1.0594;1202.0;1025.0;794.0;788.0
-200.0;2.0;154.0;207.0;761.0;11.9;38.3;17.0;1.1216;1623.0;1117.0;1045.0;1260.0
-200.0;1.4;100.0;190.0;822.0;5.1;12.4;73.8;1.0574;1196.0;1086.0;769.0;857.0
-200.0;0.7;62.0;65.0;894.0;7.0;14.9;54.7;0.9203;1488.0;998.0;856.0;926.0
-200.0;0.5;53.0;46.0;997.0;4.0;24.0;37.8;1.1077;1432.0;894.0;709.0;853.0
-200.0;0.8;69.0;55.0;931.0;5.1;25.7;33.9;1.1065;1463.0;895.0;767.0;985.0
-200.0;1.1;65.0;69.0;972.0;5.8;25.3;36.3;1.1513;1528.0;1085.0;805.0;718.0
-200.0;0.9;56.0;57.0;986.0;5.5;23.9;40.4;1.1787;1552.0;1066.0;787.0;689.0
-200.0;1.6;95.0;106.0;773.0;9.2;26.3;33.7;1.1377;1609.0;992.0;948.0;1271.0
-200.0;1.8;132.0;165.0;794.0;11.3;39.9;15.8;1.141;1622.0;1058.0;1026.0;931.0
-200.0;1.9;104.0;108.0;776.0;9.6;26.2;39.7;1.3249;1674.0;1062.0;962.0;1030.0
-200.0;0.7;57.0;59.0;906.0;5.6;21.1;47.3;1.1654;1521.0;879.0;792.0;825.0
-200.0;1.0;68.0;56.0;877.0;5.9;29.6;37.7;1.544;1606.0;1025.0;809.0;690.0
-200.0;1.0;65.0;56.0;859.0;6.0;25.4;49.3;1.5732;1634.0;1009.0;810.0;772.0
-200.0;1.1;69.0;64.0;835.0;6.1;23.7;54.3;1.5731;1669.0;1022.0;817.0;821.0
-200.0;1.1;82.0;101.0;949.0;8.8;15.2;31.0;0.5329;1405.0;1002.0;932.0;917.0
-200.0;0.6;44.0;40.0;972.0;4.0;21.3;56.7;1.4178;1559.0;899.0;708.0;780.0
-200.0;2.1;91.0;149.0;820.0;15.3;19.2;20.0;0.439;1459.0;1058.0;1158.0;1187.0
-200.0;0.6;43.0;31.0;971.0;3.8;20.3;59.6;1.3994;1528.0;886.0;702.0;767.0
-200.0;0.6;49.0;38.0;949.0;4.3;21.2;56.8;1.4094;1550.0;914.0;725.0;780.0
-200.0;1.1;71.0;65.0;816.0;7.2;22.6;51.0;1.3805;1639.0;1007.0;864.0;987.0
-200.0;1.2;93.0;79.0;909.0;8.0;36.9;17.5;1.0789;1524.0;970.0;900.0;664.0
-200.0;1.1;82.0;65.0;930.0;7.1;38.0;16.8;1.0933;1479.0;956.0;862.0;636.0
-200.0;0.8;70.0;64.0;1002.0;6.2;37.9;15.0;0.9721;1391.0;896.0;822.0;722.0
-200.0;2.8;154.0;209.0;752.0;14.2;29.5;23.8;0.9623;1688.0;1073.0;1124.0;1175.0
-200.0;2.4;163.0;161.0;757.0;13.8;33.6;20.7;1.059;1691.0;1065.0;1110.0;871.0
-200.0;2.1;174.0;149.0;804.0;11.8;34.8;19.3;1.0543;1647.0;1035.0;1043.0;749.0
-200.0;1.9;149.0;162.0;778.0;10.5;37.1;23.0;1.4229;1681.0;1105.0;995.0;821.0
-200.0;1.7;119.0;115.0;745.0;11.2;38.1;22.6;1.4868;1735.0;1124.0;1021.0;827.0
-200.0;1.7;117.0;125.0;763.0;11.0;38.8;20.7;1.4036;1732.0;1099.0;1015.0;839.0
-200.0;1.9;120.0;125.0;730.0;12.0;36.9;23.3;1.4313;1771.0;1125.0;1051.0;923.0
-200.0;1.8;112.0;164.0;777.0;10.1;34.6;27.7;1.4991;1745.0;1105.0;980.0;980.0
-200.0;0.7;57.0;49.0;892.0;4.6;24.6;59.1;1.8013;1656.0;952.0;742.0;953.0
-200.0;0.7;54.0;47.0;984.0;5.0;23.7;47.1;1.3602;1552.0;901.0;763.0;717.0
-200.0;1.5;78.0;90.0;917.0;6.7;32.3;30.4;1.445;1599.0;1030.0;844.0;747.0
-200.0;1.3;73.0;80.0;955.0;6.1;34.0;26.4;1.3781;1567.0;1010.0;816.0;741.0
-200.0;1.2;73.0;70.0;935.0;6.7;37.2;20.5;1.2813;1565.0;1019.0;842.0;729.0
-200.0;1.6;84.0;89.0;920.0;7.5;35.9;18.8;1.0912;1539.0;951.0;880.0;637.0
-200.0;1.6;89.0;88.0;882.0;8.3;35.5;20.3;1.1586;1596.0;972.0;912.0;675.0
-200.0;1.9;93.0;95.0;826.0;9.8;34.7;22.6;1.2297;1684.0;1014.0;970.0;763.0
-200.0;2.1;108.0;130.0;808.0;10.0;34.0;25.6;1.3363;1688.0;1070.0;976.0;819.0
-200.0;1.9;102.0;145.0;828.0;9.1;32.9;28.0;1.3789;1713.0;1090.0;942.0;876.0
-200.0;1.9;113.0;153.0;858.0;8.0;29.9;33.2;1.3793;1671.0;1049.0;898.0;921.0
-200.0;2.1;103.0;109.0;802.0;11.1;33.3;23.9;1.2085;1732.0;1075.0;1020.0;797.0
-200.0;1.6;89.0;85.0;889.0;7.8;35.3;20.8;1.1664;1602.0;989.0;889.0;664.0
-200.0;1.5;83.0;93.0;874.0;7.2;31.1;32.4;1.4351;1651.0;1029.0;866.0;727.0
-200.0;1.8;103.0;112.0;900.0;11.4;22.1;44.1;1.1573;1710.0;1100.0;1028.0;994.0
-200.0;1.8;119.0;147.0;959.0;10.4;20.2;47.2;1.1043;1680.0;1081.0;992.0;935.0
-200.0;0.9;102.0;104.0;1070.0;7.0;20.0;47.6;1.103;1547.0;976.0;858.0;839.0
-200.0;1.0;96.0;97.0;1082.0;7.0;19.8;46.8;1.0697;1546.0;979.0;857.0;797.0
-200.0;1.6;92.0;118.0;879.0;6.6;29.1;37.4;1.4833;1656.0;1045.0;840.0;807.0
-200.0;1.3;74.0;93.0;864.0;7.1;27.0;40.8;1.4286;1649.0;1020.0;860.0;875.0
-200.0;1.9;110.0;126.0;767.0;12.7;34.4;22.5;1.205;1786.0;1085.0;1075.0;913.0
-200.0;2.1;101.0;132.0;796.0;11.8;35.4;19.9;1.1222;1711.0;1023.0;1042.0;910.0
-200.0;2.2;106.0;163.0;763.0;13.1;34.9;20.5;1.1279;1762.0;1053.0;1087.0;1023.0
-200.0;1.0;51.0;73.0;934.0;6.7;20.3;52.3;1.2367;1656.0;917.0;842.0;819.0
-200.0;1.1;95.0;89.0;1045.0;8.8;27.4;23.8;0.858;1506.0;990.0;930.0;739.0
-200.0;0.8;66.0;51.0;1004.0;4.6;22.8;43.9;1.202;1496.0;849.0;744.0;806.0
-200.0;1.2;152.0;314.0;732.0;7.3;7.1;65.4;0.6644;1158.0;1036.0;868.0;958.0
-200.0;2.0;122.0;237.0;666.0;7.9;16.2;53.0;0.9687;1312.0;1185.0;893.0;1011.0
-200.0;1.9;134.0;274.0;685.0;7.7;15.6;54.8;0.966;1288.0;1173.0;885.0;1038.0
-200.0;1.7;102.0;117.0;878.0;9.5;30.9;30.3;1.3306;1684.0;1014.0;958.0;767.0
