NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;2.8;161.0;443.0;687.0;8.8;4.7;69.0;0.5936;1133.0;1153.0;933.0;1268.0
-200.0;2.7;170.0;482.0;648.0;10.1;5.1;68.2;0.6033;1193.0;1188.0;983.0;1338.0
-200.0;-200.0;-200.0;-200.0;876.0;8.5;18.8;48.0;1.0323;1594.0;1058.0;921.0;893.0
-200.0;-200.0;-200.0;-200.0;947.0;6.8;19.5;43.3;0.9706;1503.0;990.0;846.0;715.0
-200.0;-200.0;-200.0;-200.0;950.0;7.5;18.5;45.5;0.9606;1574.0;1018.0;879.0;685.0
-200.0;-200.0;-200.0;-200.0;811.0;10.9;18.0;46.7;0.9569;1709.0;1105.0;1010.0;947.0
-200.0;2.7;188.0;473.0;629.0;11.2;6.2;62.4;0.5958;1233.0;1207.0;1023.0;1373.0
-200.0;-200.0;-200.0;-200.0;892.0;7.9;12.1;75.6;1.0662;1565.0;1088.0;893.0;741.0
-200.0;-200.0;-200.0;-200.0;872.0;8.8;11.1;75.6;0.9974;1602.0;1084.0;933.0;801.0
-200.0;-200.0;-200.0;-200.0;797.0;11.5;10.5;79.0;1.0016;1701.0;1207.0;1032.0;969.0
-200.0;-200.0;-200.0;-200.0;808.0;11.8;10.0;80.5;0.9853;1684.0;1186.0;1042.0;1038.0
-200.0;-200.0;-200.0;-200.0;916.0;8.3;11.3;70.5;0.9389;1528.0;1053.0;911.0;889.0
-200.0;-200.0;-200.0;-200.0;921.0;7.9;10.7;71.5;0.9197;1508.0;1032.0;895.0;879.0
-200.0;-200.0;-200.0;-200.0;960.0;6.7;9.9;74.0;0.9009;1476.0;989.0;846.0;846.0
-200.0;-200.0;-200.0;-200.0;1260.0;2.9;10.0;79.6;0.98;1410.0;878.0;644.0;685.0
-200.0;-200.0;-200.0;-200.0;1056.0;5.0;10.2;74.0;0.9176;1431.0;951.0;766.0;747.0
-200.0;-200.0;-200.0;-200.0;1017.0;5.3;10.1;77.5;0.9579;1444.0;985.0;780.0;791.0
-200.0;2.3;179.0;356.0;735.0;8.1;7.3;52.8;0.5404;1098.0;1059.0;905.0;1130.0
-200.0;4.0;195.0;454.0;609.0;13.6;7.8;50.8;0.5384;1309.0;1197.0;1102.0;1253.0
-200.0;3.4;189.0;399.0;625.0;12.6;8.6;48.2;0.5385;1229.0;1162.0;1070.0;1237.0
-200.0;2.8;177.0;353.0;631.0;12.1;10.2;43.1;0.5366;1233.0;1148.0;1054.0;1157.0
-200.0;2.3;152.0;293.0;710.0;8.4;12.3;38.4;0.5488;1124.0;1089.0;916.0;903.0
-200.0;2.0;150.0;296.0;723.0;7.9;12.6;38.5;0.5586;1104.0;1040.0;893.0;835.0
-200.0;-200.0;-200.0;-200.0;942.0;7.6;10.3;79.4;0.9927;1625.0;1070.0;883.0;925.0
-200.0;1.8;140.0;253.0;762.0;6.7;12.5;38.5;0.5568;1067.0;1016.0;842.0;778.0
-200.0;2.2;137.0;305.0;727.0;7.6;11.5;42.1;0.5706;1097.0;1021.0;882.0;847.0
-200.0;2.1;167.0;317.0;707.0;8.4;10.9;44.8;0.5849;1122.0;1051.0;914.0;913.0
-200.0;1.7;153.0;298.0;771.0;6.6;13.0;40.3;0.6028;1084.0;1021.0;839.0;914.0
-200.0;0.8;131.0;197.0;937.0;3.0;3.6;84.4;0.6724;1051.0;968.0;652.0;788.0
-200.0;0.9;100.0;117.0;956.0;2.9;4.0;80.8;0.6666;1023.0;949.0;647.0;762.0
-200.0;1.1;120.0;142.0;977.0;2.6;5.1;74.5;0.6626;983.0;937.0;625.0;798.0
-200.0;-200.0;-200.0;-200.0;792.0;12.3;16.8;50.4;0.9545;1704.0;1114.0;1059.0;1182.0
-200.0;-200.0;-200.0;-200.0;932.0;7.7;16.0;52.0;0.9375;1550.0;991.0;889.0;933.0
-200.0;-200.0;-200.0;-200.0;933.0;7.1;18.8;45.8;0.9855;1492.0;1020.0;863.0;1074.0
-200.0;-200.0;-200.0;-200.0;973.0;6.4;17.1;50.8;0.9828;1469.0;991.0;828.0;993.0
-200.0;1.6;172.0;248.0;831.0;4.7;3.2;83.0;0.645;1051.0;1018.0;750.0;916.0
-200.0;1.5;167.0;231.0;825.0;4.6;4.2;77.9;0.6479;1053.0;1016.0;744.0;1020.0
-200.0;2.6;226.0;391.0;657.0;9.6;4.3;78.9;0.6621;1212.0;1145.0;962.0;1192.0
-200.0;1.4;167.0;243.0;881.0;3.8;3.1;83.0;0.6419;1022.0;944.0;697.0;688.0
-200.0;1.9;198.0;360.0;740.0;6.2;4.3;79.8;0.6706;1114.0;1033.0;820.0;870.0
-200.0;1.7;197.0;337.0;719.0;7.7;4.4;79.1;0.6687;1208.0;1126.0;886.0;936.0
251.0;2.6;100.0;148.0;707.0;13.4;16.1;57.4;1.0451;1763.0;1349.0;1097.0;1442.0
-200.0;2.2;164.0;256.0;609.0;10.9;5.1;75.0;0.6646;1282.0;1214.0;1010.0;1006.0
-200.0;2.5;202.0;379.0;639.0;10.0;10.9;34.9;0.4568;1147.0;1204.0;979.0;1326.0
173.0;1.8;87.0;109.0;827.0;9.0;16.3;55.3;1.0178;1597.0;1161.0;938.0;1243.0
113.0;1.1;-200.0;-200.0;916.0;5.8;15.7;53.6;0.9483;1481.0;1022.0;802.0;1078.0
55.0;-200.0;60.0;45.0;1045.0;3.8;16.9;49.8;0.9514;1430.0;948.0;700.0;939.0
65.0;0.7;65.0;71.0;1045.0;3.7;14.8;57.7;0.9644;1403.0;933.0;697.0;937.0
119.0;0.9;64.0;75.0;931.0;5.7;14.0;59.7;0.9499;1483.0;1021.0;800.0;1019.0
-200.0;1.9;194.0;339.0;678.0;8.5;0.6;65.0;0.4231;1072.0;1100.0;919.0;1191.0
-200.0;1.1;148.0;235.0;819.0;4.5;0.9;64.6;0.4294;941.0;993.0;736.0;1018.0
-200.0;0.8;104.0;126.0;950.0;2.3;1.9;60.3;0.4293;866.0;911.0;606.0;894.0
-200.0;0.8;89.0;108.0;962.0;2.4;1.9;60.0;0.4276;867.0;922.0;611.0;893.0
-200.0;0.9;98.0;117.0;948.0;2.6;2.3;58.9;0.4317;860.0;931.0;627.0;911.0
49.0;0.7;46.0;35.0;1308.0;2.3;15.6;44.9;0.792;1271.0;889.0;603.0;455.0
128.0;1.7;81.0;118.0;979.0;8.8;24.8;25.3;0.7793;1474.0;1066.0;931.0;757.0
86.0;1.0;74.0;54.0;999.0;4.4;18.1;44.7;0.9186;1396.0;953.0;735.0;898.0
51.0;0.6;64.0;41.0;1139.0;2.8;16.5;50.1;0.9331;1359.0;892.0;639.0;803.0
-200.0;1.0;115.0;220.0;893.0;4.0;6.4;43.8;0.423;935.0;1033.0;711.0;893.0
-200.0;2.3;173.0;326.0;715.0;7.9;5.7;42.1;0.3885;1024.0;1102.0;897.0;1196.0
-200.0;2.6;187.0;326.0;721.0;7.4;5.7;42.1;0.3883;984.0;1107.0;874.0;1208.0
-200.0;2.7;192.0;375.0;643.0;11.0;5.4;43.8;0.3945;1101.0;1196.0;1014.0;1334.0
-200.0;2.4;200.0;357.0;712.0;8.3;5.8;40.3;0.374;1016.0;1089.0;913.0;1208.0
-200.0;2.8;216.0;408.0;640.0;10.7;5.0;46.6;0.4099;1111.0;1177.0;1004.0;1341.0
275.0;3.1;108.0;167.0;718.0;13.7;17.7;66.9;1.3422;1872.0;1406.0;1107.0;1384.0
116.0;1.7;76.0;91.0;830.0;7.6;15.7;78.6;1.3943;1696.0;1179.0;884.0;1086.0
91.0;1.2;74.0;80.0;897.0;5.9;15.7;78.4;1.3917;1628.0;1097.0;809.0;1050.0
71.0;1.0;-200.0;-200.0;963.0;5.0;15.7;77.4;1.3683;1598.0;1054.0;761.0;965.0
59.0;-200.0;56.0;46.0;1009.0;4.0;15.4;78.5;1.3635;1554.0;1017.0;711.0;906.0
48.0;0.8;66.0;68.0;1005.0;4.5;15.7;74.7;1.3194;1563.0;1005.0;738.0;917.0
-200.0;4.1;188.0;502.0;559.0;17.0;9.4;36.7;0.4324;1243.0;1259.0;1211.0;1531.0
-200.0;2.2;153.0;313.0;641.0;9.5;7.4;44.5;0.4582;1110.0;1143.0;960.0;1136.0
-200.0;1.6;148.0;252.0;720.0;7.0;8.2;41.8;0.4563;1010.0;1083.0;856.0;975.0
-200.0;1.5;155.0;259.0;783.0;5.6;8.9;37.9;0.4318;967.0;1025.0;795.0;881.0
-200.0;1.6;155.0;253.0;793.0;5.7;9.3;34.6;0.405;942.0;1007.0;798.0;867.0
-200.0;1.5;137.0;199.0;801.0;6.0;8.5;36.3;0.4026;939.0;987.0;810.0;830.0
-200.0;0.5;62.0;66.0;994.0;1.8;8.3;67.2;0.7382;1024.0;923.0;567.0;688.0
-200.0;0.9;-200.0;-200.0;1116.0;2.0;9.5;69.9;0.8298;1019.0;883.0;583.0;710.0
-200.0;1.7;106.0;126.0;616.0;8.4;19.9;34.1;0.782;1293.0;1149.0;917.0;773.0
-200.0;1.1;92.0;118.0;666.0;6.5;19.5;39.3;0.882;1278.0;1168.0;836.0;822.0
-200.0;3.9;138.0;379.0;666.0;9.5;5.3;61.1;0.5499;1124.0;1209.0;958.0;1662.0
-200.0;1.8;194.0;340.0;727.0;7.6;11.4;27.8;0.3748;979.0;1064.0;881.0;1099.0
-200.0;1.6;180.0;277.0;729.0;6.9;10.5;33.4;0.4246;996.0;1088.0;853.0;1122.0
-200.0;-200.0;42.0;35.0;1134.0;3.5;16.2;69.9;1.2756;1492.0;882.0;685.0;673.0
-200.0;0.4;53.0;41.0;1257.0;2.2;17.9;52.4;1.0655;1374.0;886.0;598.0;506.0
-200.0;0.7;35.0;30.0;1180.0;3.1;16.7;66.9;1.2631;1452.0;875.0;659.0;561.0
-200.0;1.2;67.0;75.0;916.0;6.5;16.9;66.5;1.2688;1632.0;1012.0;833.0;862.0
-200.0;1.5;73.0;79.0;926.0;6.5;17.7;62.0;1.2458;1615.0;1049.0;836.0;901.0
-200.0;4.0;131.0;195.0;759.0;14.7;20.7;42.8;1.0298;1780.0;1330.0;1140.0;1062.0
-200.0;2.8;112.0;156.0;835.0;10.8;19.0;51.7;1.1222;1674.0;1171.0;1006.0;988.0
-200.0;2.0;100.0;109.0;866.0;9.4;17.8;55.5;1.1174;1656.0;1085.0;954.0;871.0
-200.0;3.6;115.0;184.0;727.0;14.8;17.4;57.6;1.1342;1851.0;1358.0;1144.0;1243.0
-200.0;3.7;129.0;190.0;765.0;13.3;17.6;58.5;1.1645;1769.0;1385.0;1094.0;1175.0
-200.0;1.6;-200.0;-200.0;910.0;6.6;14.8;67.6;1.1352;1580.0;1000.0;838.0;942.0
-200.0;-200.0;35.0;26.0;1141.0;3.3;14.8;65.8;1.1028;1460.0;854.0;670.0;684.0
-200.0;0.5;42.0;26.0;1277.0;2.5;20.5;54.3;1.2926;1452.0;780.0;621.0;586.0
-200.0;0.7;45.0;57.0;1138.0;3.6;13.1;70.2;1.0554;1456.0;866.0;689.0;767.0
-200.0;0.8;46.0;48.0;1036.0;4.8;14.3;66.2;1.0728;1518.0;911.0;751.0;817.0
-200.0;1.2;68.0;87.0;951.0;5.9;16.0;61.6;1.1083;1568.0;988.0;806.0;940.0
-200.0;1.4;77.0;94.0;920.0;6.9;17.7;56.4;1.1342;1595.0;1046.0;851.0;908.0
-200.0;1.6;79.0;89.0;890.0;8.5;21.3;44.7;1.1157;1639.0;1085.0;918.0;871.0
-200.0;1.3;72.0;78.0;1015.0;6.1;23.6;36.4;1.0431;1531.0;1008.0;816.0;689.0
-200.0;1.6;94.0;97.0;903.0;7.1;18.0;49.3;1.0086;1534.0;1031.0;861.0;825.0
-200.0;2.2;225.0;410.0;689.0;8.6;8.7;36.3;0.4074;1022.0;1114.0;922.0;1223.0
-200.0;2.1;224.0;455.0;658.0;10.0;6.0;46.4;0.4367;1120.0;1223.0;979.0;1332.0
-200.0;1.0;146.0;228.0;944.0;3.0;5.9;45.1;0.4211;885.0;991.0;653.0;931.0
-200.0;0.8;54.0;56.0;1109.0;3.5;14.6;77.1;1.2727;1526.0;927.0;682.0;580.0
-200.0;1.3;81.0;108.0;912.0;6.9;14.5;78.3;1.2851;1673.0;1060.0;851.0;805.0
-200.0;2.0;174.0;243.0;720.0;7.7;7.2;39.4;0.4032;1017.0;1081.0;885.0;1058.0
-200.0;2.3;204.0;295.0;707.0;8.2;7.8;37.6;0.4004;1025.0;1101.0;908.0;1095.0
-200.0;1.9;194.0;291.0;740.0;7.5;8.7;33.9;0.3832;989.0;1067.0;879.0;996.0
-200.0;2.9;123.0;214.0;737.0;13.0;16.3;68.6;1.2657;1876.0;1172.0;1085.0;1102.0
-200.0;2.6;120.0;190.0;735.0;13.0;17.2;62.9;1.2228;1887.0;1143.0;1083.0;1083.0
-200.0;3.0;113.0;182.0;709.0;14.5;17.4;61.1;1.206;1920.0;1167.0;1134.0;1083.0
-200.0;1.7;187.0;285.0;771.0;6.9;10.5;27.8;0.3525;941.0;1022.0;854.0;926.0
-200.0;3.3;122.0;169.0;804.0;12.4;14.4;64.2;1.049;1728.0;1138.0;1063.0;983.0
-200.0;1.8;92.0;92.0;892.0;9.4;15.6;58.3;1.0266;1626.0;1008.0;954.0;834.0
-200.0;2.1;97.0;107.0;824.0;11.0;15.0;61.4;1.0385;1722.0;1075.0;1015.0;949.0
-200.0;2.2;98.0;122.0;870.0;8.9;13.7;65.8;1.0254;1605.0;1034.0;935.0;941.0
-200.0;1.6;93.0;100.0;973.0;6.6;12.3;66.4;0.944;1497.0;934.0;841.0;756.0
-200.0;0.9;65.0;51.0;1133.0;3.9;15.4;58.8;1.0215;1422.0;883.0;705.0;655.0
-200.0;1.8;81.0;93.0;938.0;7.3;14.1;64.9;1.0405;1586.0;1021.0;871.0;805.0
-200.0;2.3;102.0;145.0;879.0;8.2;13.8;64.7;1.0168;1579.0;1059.0;907.0;970.0
-200.0;1.3;101.0;90.0;1027.0;6.3;19.7;33.7;0.7646;1405.0;844.0;825.0;536.0
-200.0;1.5;95.0;89.0;989.0;8.2;21.2;27.7;0.6864;1418.0;851.0;906.0;545.0
-200.0;2.2;110.0;132.0;904.0;10.9;19.7;28.5;0.6445;1526.0;926.0;1010.0;720.0
-200.0;3.6;124.0;187.0;691.0;17.9;12.9;69.1;1.0249;1948.0;1247.0;1238.0;1036.0
-200.0;4.3;133.0;222.0;684.0;17.4;12.7;70.4;1.0294;1911.0;1205.0;1222.0;1127.0
-200.0;1.4;156.0;227.0;843.0;5.0;12.0;24.3;0.3393;863.0;968.0;765.0;692.0
-200.0;1.3;137.0;197.0;891.0;4.3;4.1;42.9;0.3551;908.0;984.0;727.0;913.0
-200.0;-200.0;-200.0;-200.0;1028.0;5.9;10.3;75.6;0.9458;1479.0;995.0;808.0;685.0
-200.0;-200.0;-200.0;-200.0;857.0;8.5;11.0;75.0;0.9821;1589.0;1093.0;918.0;939.0
-200.0;-200.0;-200.0;-200.0;884.0;7.7;13.6;66.1;1.0236;1588.0;1079.0;885.0;974.0
-200.0;-200.0;-200.0;-200.0;910.0;6.9;14.7;63.1;1.0488;1575.0;1084.0;852.0;959.0
-200.0;-200.0;-200.0;-200.0;791.0;10.1;13.8;72.3;1.1361;1739.0;1204.0;982.0;1067.0
-200.0;-200.0;-200.0;-200.0;743.0;13.4;16.5;58.2;1.0813;1847.0;1194.0;1097.0;1049.0
-200.0;-200.0;-200.0;-200.0;827.0;9.2;16.2;60.0;1.0937;1671.0;1124.0;949.0;1008.0
-200.0;-200.0;-200.0;-200.0;1222.0;2.9;9.5;80.2;0.9533;1357.0;887.0;648.0;553.0
-200.0;2.8;208.0;467.0;680.0;9.7;7.1;43.9;0.4433;1102.0;1130.0;968.0;1220.0
-200.0;2.6;207.0;356.0;653.0;11.3;7.7;41.9;0.4409;1147.0;1125.0;1025.0;1200.0
-200.0;-200.0;-200.0;-200.0;835.0;9.9;14.1;56.2;0.9028;1603.0;1072.0;976.0;1018.0
-200.0;-200.0;-200.0;-200.0;858.0;9.3;13.8;58.3;0.9147;1573.0;1070.0;952.0;966.0
-200.0;-200.0;-200.0;-200.0;979.0;6.9;13.7;59.7;0.9285;1457.0;1021.0;853.0;901.0
-200.0;0.9;78.0;77.0;961.0;6.0;14.2;64.1;1.0346;1518.0;959.0;812.0;910.0
-200.0;0.4;53.0;36.0;1187.0;2.8;15.0;59.8;1.0142;1362.0;834.0;637.0;699.0
-200.0;3.0;204.0;386.0;639.0;11.8;8.1;41.0;0.4458;1169.0;1146.0;1043.0;1248.0
-200.0;2.2;197.0;345.0;687.0;9.4;9.1;37.8;0.4372;1085.0;1096.0;954.0;1139.0
-200.0;1.9;184.0;312.0;719.0;8.8;11.4;32.6;0.4373;1018.0;1079.0;932.0;1056.0
-200.0;2.3;94.0;132.0;765.0;14.4;23.8;31.7;0.9212;1728.0;1140.0;1129.0;1023.0
-200.0;1.4;156.0;236.0;816.0;6.1;11.3;33.5;0.4476;959.0;987.0;816.0;821.0
-200.0;1.5;165.0;276.0;792.0;6.6;12.1;32.3;0.4548;979.0;998.0;841.0;884.0
-200.0;1.9;149.0;312.0;712.0;8.6;12.9;31.8;0.4707;1085.0;1084.0;923.0;1046.0
-200.0;2.4;123.0;162.0;724.0;12.7;17.3;61.1;1.1957;1806.0;1250.0;1074.0;1166.0
-200.0;2.8;116.0;157.0;727.0;13.0;17.7;56.3;1.13;1797.0;1222.0;1084.0;1108.0
-200.0;2.9;107.0;136.0;748.0;13.4;17.4;48.6;0.9559;1709.0;1159.0;1097.0;995.0
-200.0;3.4;123.0;166.0;740.0;14.8;17.6;43.7;0.8698;1767.0;1192.0;1143.0;1108.0
-200.0;2.2;112.0;136.0;846.0;9.4;16.7;47.2;0.892;1570.0;1074.0;954.0;956.0
-200.0;1.6;101.0;112.0;959.0;6.9;16.8;45.6;0.8636;1452.0;984.0;851.0;817.0
-200.0;1.2;138.0;229.0;781.0;6.3;14.5;28.3;0.4665;994.0;1019.0;825.0;901.0
-200.0;-200.0;58.0;48.0;1043.0;4.4;14.6;51.4;0.8489;1324.0;867.0;734.0;808.0
-200.0;0.5;44.0;33.0;1171.0;2.8;15.7;46.9;0.8329;1271.0;839.0;638.0;643.0
-200.0;0.6;49.0;41.0;1091.0;3.9;15.3;49.7;0.8552;1322.0;873.0;704.0;756.0
-200.0;1.4;68.0;106.0;890.0;9.1;16.0;47.4;0.8564;1576.0;1065.0;942.0;1067.0
-200.0;2.6;108.0;208.0;727.0;13.6;17.6;43.3;0.8647;1721.0;1187.0;1104.0;1391.0
-200.0;3.2;136.0;190.0;575.0;19.5;29.1;34.8;1.38;1996.0;1347.0;1282.0;1661.0
-200.0;2.6;127.0;191.0;802.0;12.7;23.1;30.3;0.8425;1653.0;1157.0;1072.0;1327.0
-200.0;1.6;93.0;113.0;1015.0;8.6;25.0;24.2;0.7568;1463.0;988.0;924.0;835.0
-200.0;1.6;92.0;96.0;1013.0;7.9;28.2;19.0;0.7164;1400.0;1017.0;897.0;780.0
-200.0;1.4;82.0;80.0;1022.0;7.7;29.5;19.8;0.8013;1405.0;1021.0;889.0;684.0
-200.0;0.9;56.0;45.0;1173.0;4.8;30.6;19.4;0.8348;1311.0;941.0;753.0;468.0
-200.0;1.7;156.0;242.0;793.0;5.6;4.5;47.9;0.4079;915.0;1032.0;791.0;1278.0
-200.0;3.0;150.0;289.0;777.0;6.1;7.3;43.8;0.4505;966.0;1054.0;818.0;1210.0
-200.0;0.5;75.0;65.0;1059.0;3.5;15.8;36.5;0.6535;1220.0;930.0;684.0;779.0
-200.0;1.3;102.0;132.0;944.0;7.0;16.0;38.1;0.6879;1420.0;1009.0;859.0;1016.0
-200.0;3.3;172.0;357.0;683.0;9.8;7.8;41.3;0.4389;1059.0;1133.0;971.0;1332.0
-200.0;2.1;184.0;426.0;705.0;7.6;9.5;34.6;0.411;985.0;1085.0;882.0;1433.0
-200.0;0.5;37.0;38.0;1155.0;3.1;17.0;44.6;0.8593;1361.0;903.0;656.0;618.0
-200.0;0.3;16.0;9.0;1795.0;0.7;19.5;46.3;1.0363;1235.0;716.0;461.0;350.0
-200.0;0.7;54.0;46.0;983.0;5.7;16.4;52.1;0.9612;1462.0;980.0;800.0;810.0
-200.0;2.7;150.0;167.0;717.0;16.0;32.4;20.4;0.9732;1799.0;1288.0;1179.0;1074.0
-200.0;2.2;138.0;145.0;772.0;13.7;32.6;19.3;0.935;1701.0;1248.0;1108.0;969.0
-200.0;1.3;146.0;200.0;813.0;4.8;4.2;49.4;0.412;921.0;1038.0;756.0;1317.0
-200.0;1.2;93.0;78.0;889.0;6.8;20.5;42.0;1.0004;1506.0;1045.0;850.0;1102.0
-200.0;0.6;64.0;42.0;1039.0;3.8;20.1;42.0;0.9763;1382.0;937.0;698.0;768.0
-200.0;0.3;58.0;35.0;1167.0;2.5;20.0;41.5;0.9571;1331.0;875.0;622.0;656.0
-200.0;1.4;161.0;231.0;798.0;5.4;5.1;45.6;0.4056;940.0;1055.0;782.0;1377.0
-200.0;-200.0;47.0;33.0;1089.0;2.8;16.5;50.2;0.932;1330.0;888.0;640.0;670.0
-200.0;0.3;47.0;38.0;1135.0;2.6;16.4;50.2;0.931;1319.0;881.0;624.0;656.0
-200.0;0.7;62.0;65.0;894.0;7.0;14.9;54.7;0.9203;1488.0;998.0;856.0;926.0
-200.0;2.7;194.0;398.0;711.0;11.7;13.2;17.3;0.2606;976.0;1056.0;1040.0;1187.0
-200.0;2.5;181.0;414.0;707.0;11.9;12.5;17.2;0.2477;983.0;1060.0;1048.0;1246.0
-200.0;1.1;65.0;69.0;972.0;5.8;25.3;36.3;1.1513;1528.0;1085.0;805.0;718.0
-200.0;0.9;56.0;57.0;986.0;5.5;23.9;40.4;1.1787;1552.0;1066.0;787.0;689.0
-200.0;0.5;84.0;65.0;1120.0;4.3;16.7;28.3;0.5316;1187.0;859.0;727.0;753.0
-200.0;0.3;22.0;28.0;1775.0;0.4;10.4;38.6;0.4862;805.0;683.0;426.0;302.0
-200.0;1.6;167.0;248.0;888.0;5.1;4.2;49.5;0.4118;920.0;932.0;767.0;669.0
-200.0;2.1;174.0;279.0;793.0;7.3;4.7;47.2;0.4075;997.0;994.0;871.0;836.0
-200.0;1.4;147.0;222.0;871.0;5.3;4.4;48.4;0.4087;925.0;943.0;781.0;722.0
-200.0;1.8;191.0;325.0;842.0;5.7;4.5;49.6;0.421;941.0;970.0;798.0;874.0
-200.0;1.5;176.0;279.0;838.0;5.9;4.6;49.7;0.4271;975.0;990.0;808.0;901.0
-200.0;1.1;82.0;101.0;949.0;8.8;15.2;31.0;0.5329;1405.0;1002.0;932.0;917.0
-200.0;1.8;184.0;296.0;822.0;6.4;4.3;48.4;0.4043;966.0;984.0;832.0;892.0
-200.0;2.1;91.0;149.0;820.0;15.3;19.2;20.0;0.439;1459.0;1058.0;1158.0;1187.0
-200.0;2.2;206.0;342.0;742.0;8.2;4.1;49.8;0.4117;1055.0;1050.0;909.0;993.0
-200.0;1.6;167.0;274.0;827.0;6.2;4.2;48.7;0.4073;992.0;1024.0;823.0;879.0
-200.0;1.5;126.0;198.0;900.0;4.7;7.3;36.8;0.3779;900.0;928.0;748.0;685.0
-200.0;0.2;87.0;117.0;1009.0;2.6;4.2;46.8;0.39;857.0;872.0;628.0;560.0
-200.0;1.1;151.0;232.0;794.0;6.2;4.7;50.8;0.4398;1025.0;1006.0;822.0;897.0
-200.0;1.4;169.0;261.0;763.0;7.6;4.9;47.9;0.418;1048.0;1011.0;884.0;910.0
-200.0;1.4;185.0;302.0;729.0;9.2;5.3;44.4;0.397;1073.0;1024.0;945.0;1026.0
-200.0;2.2;136.0;188.0;1144.0;14.9;26.1;23.8;0.7938;1392.0;1137.0;1146.0;1327.0
-200.0;1.8;135.0;159.0;1118.0;13.8;28.8;21.1;0.8193;1436.0;1139.0;1109.0;1292.0
-200.0;1.6;115.0;146.0;1156.0;12.3;29.6;19.4;0.7897;1416.0;1099.0;1059.0;1114.0
-200.0;1.8;112.0;127.0;1128.0;14.0;31.6;16.4;0.7489;1449.0;1088.0;1116.0;1060.0
-200.0;-200.0;-200.0;-200.0;1085.0;6.5;16.0;47.9;0.8659;1429.0;963.0;836.0;920.0
-200.0;-200.0;-200.0;-200.0;904.0;16.2;23.7;28.4;0.8225;1735.0;1136.0;1187.0;1127.0
-200.0;-200.0;-200.0;-200.0;961.0;13.3;21.3;33.0;0.8284;1661.0;1110.0;1093.0;1091.0
-200.0;-200.0;-200.0;-200.0;1032.0;10.3;20.5;35.3;0.8435;1553.0;1026.0;990.0;972.0
-200.0;-200.0;-200.0;-200.0;1026.0;9.6;19.4;38.1;0.8511;1530.0;1038.0;961.0;949.0
-200.0;-200.0;-200.0;-200.0;1015.0;7.8;19.4;40.7;0.9045;1480.0;975.0;892.0;890.0
-200.0;-200.0;-200.0;-200.0;1089.0;6.1;17.8;44.9;0.903;1403.0;908.0;814.0;763.0
-200.0;-200.0;-200.0;-200.0;1074.0;6.2;16.6;49.7;0.9295;1439.0;896.0;820.0;833.0
-200.0;1.0;177.0;294.0;752.0;8.5;5.1;43.0;0.3821;1033.0;1004.0;918.0;990.0
-200.0;0.3;126.0;188.0;912.0;4.2;4.8;49.7;0.4305;922.0;916.0;720.0;707.0
-200.0;0.3;133.0;203.0;924.0;4.2;5.7;43.1;0.3984;900.0;902.0;721.0;666.0
-200.0;-200.0;-200.0;-200.0;992.0;8.2;14.9;54.8;0.9247;1536.0;958.0;907.0;882.0
-200.0;1.2;83.0;222.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;0.4;188.0;297.0;935.0;3.8;5.0;51.4;0.4534;924.0;892.0;702.0;735.0
-200.0;0.5;147.0;236.0;856.0;5.1;3.4;62.7;0.4943;1000.0;951.0;769.0;735.0
-200.0;-200.0;-200.0;-200.0;998.0;9.6;24.3;35.1;1.0477;1609.0;1050.0;963.0;901.0
-200.0;2.2;114.0;141.0;843.0;13.9;21.5;48.1;1.2148;1805.0;1176.0;1114.0;1102.0
-200.0;1.8;103.0;112.0;900.0;11.4;22.1;44.1;1.1573;1710.0;1100.0;1028.0;994.0
-200.0;1.8;119.0;147.0;959.0;10.4;20.2;47.2;1.1043;1680.0;1081.0;992.0;935.0
-200.0;0.9;102.0;104.0;1070.0;7.0;20.0;47.6;1.103;1547.0;976.0;858.0;839.0
-200.0;1.0;96.0;97.0;1082.0;7.0;19.8;46.8;1.0697;1546.0;979.0;857.0;797.0
-200.0;0.3;60.0;52.0;1411.0;3.0;22.0;31.9;0.8335;1269.0;811.0;653.0;486.0
-200.0;0.7;157.0;243.0;853.0;5.4;4.2;50.1;0.4168;969.0;938.0;785.0;704.0
-200.0;-200.0;180.0;281.0;756.0;7.0;8.9;49.1;0.5629;1075.0;1095.0;857.0;1020.0
-200.0;-200.0;169.0;328.0;706.0;9.0;8.3;41.3;0.4533;1088.0;1138.0;940.0;1359.0
-200.0;-200.0;162.0;292.0;791.0;6.4;5.0;47.5;0.418;987.0;1039.0;828.0;1115.0
-200.0;-200.0;121.0;189.0;915.0;4.4;3.1;53.5;0.4123;942.0;956.0;735.0;945.0
-200.0;1.1;95.0;89.0;1045.0;8.8;27.4;23.8;0.858;1506.0;990.0;930.0;739.0
-200.0;0.2;128.0;194.0;923.0;3.7;6.4;67.4;0.6537;1020.0;912.0;692.0;713.0
-200.0;1.2;152.0;314.0;732.0;7.3;7.1;65.4;0.6644;1158.0;1036.0;868.0;958.0
-200.0;1.5;140.0;341.0;783.0;6.9;3.4;58.5;0.4608;1025.0;1039.0;855.0;1210.0
