NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;0.5;37.0;38.0;1155.0;3.1;17.0;44.6;0.8593;1361.0;903.0;656.0;618.0
-200.0;0.9;54.0;68.0;931.0;6.3;17.1;?;0.8784;1487.0;1022.0;825.0;931.0
-200.0;2.7;94.0;192.0;628.0;19.3;17.1;?;0.901;1970.0;1378.0;1277.0;1519.0
-200.0;6.5;139.0;346.0;484.0;38.9;18.8;?;0.8547;?;1745.0;1748.0;2054.0
-200.0;3.2;115.0;225.0;719.0;14.6;20.3;38.1;0.8946;?;1326.0;1137.0;1550.0
-200.0;2.4;119.0;199.0;794.0;12.3;25.3;27.0;0.8565;?;1215.0;1062.0;1381.0
-200.0;1.9;103.0;140.0;854.0;11.0;27.4;22.8;0.8219;?;1138.0;1015.0;1115.0
-200.0;2.7;123.0;162.0;765.0;15.4;30.0;20.0;0.8338;?;1244.0;1162.0;1189.0
-200.0;2.9;126.0;173.0;736.0;17.0;30.9;19.1;0.8394;?;1261.0;1210.0;1200.0
-200.0;2.0;106.0;121.0;818.0;12.5;30.6;20.2;0.8719;?;1182.0;1066.0;965.0
-200.0;2.3;127.0;133.0;783.0;13.8;32.2;18.9;0.8964;?;1208.0;1111.0;1018.0
-200.0;1.9;105.0;96.0;862.0;10.1;31.7;?;0.8981;?;1158.0;981.0;775.0
-200.0;3.0;130.0;141.0;701.0;19.3;30.9;?;0.8996;1873.0;1346.0;1278.0;1193.0
-200.0;4.4;160.0;221.0;664.0;22.7;27.5;?;0.8899;1988.0;1443.0;1371.0;1425.0
-200.0;4.7;162.0;232.0;635.0;25.5;25.8;?;0.8821;2068.0;1440.0;1443.0;1594.0
-200.0;3.4;135.0;174.0;751.0;15.8;23.7;?;0.8633;1750.0;1232.0;1173.0;1284.0
-200.0;2.4;122.0;138.0;812.0;12.3;22.2;?;0.8806;1648.0;1159.0;1061.0;1174.0
-200.0;1.2;75.0;65.0;910.0;8.7;21.1;?;0.9019;1518.0;1081.0;929.0;937.0
-200.0;1.7;96.0;107.0;883.0;8.3;20.2;?;0.9016;1507.0;1083.0;911.0;985.0
-200.0;1.2;84.0;70.0;859.0;7.7;19.3;?;0.9535;1542.0;1069.0;887.0;1041.0
-200.0;0.7;68.0;44.0;1012.0;4.2;19.2;?;0.9591;1407.0;940.0;724.0;867.0
-200.0;0.5;65.0;41.0;1094.0;3.0;18.4;?;0.9599;1367.0;901.0;653.0;822.0
-200.0;0.3;-200.0;-200.0;1224.0;1.8;18.7;?;0.9453;1297.0;848.0;571.0;624.0
-200.0;-200.0;52.0;33.0;1211.0;2.2;16.3;?;0.9468;1332.0;846.0;598.0;669.0
-200.0;0.3;46.0;32.0;1219.0;2.2;17.0;49.2;0.9459;1318.0;848.0;598.0;628.0
-200.0;0.7;54.0;46.0;983.0;5.7;16.4;52.1;0.9612;1462.0;980.0;800.0;810.0
-200.0;?;94.0;173.0;618.0;20.9;16.4;53.4;0.9863;2044.0;1408.0;1321.0;1495.0
-200.0;?;155.0;320.0;490.0;36.7;?;46.8;0.99;2545.0;1716.0;1701.0;2018.0
-200.0;?;165.0;294.0;625.0;22.0;?;41.1;1.0104;2006.0;1475.0;1351.0;1696.0
-200.0;?;134.0;182.0;772.0;13.4;?;28.9;0.9785;1711.0;1262.0;1096.0;1340.0
-200.0;?;122.0;154.0;813.0;11.5;?;26.3;0.9652;1640.0;1156.0;1034.0;1123.0
-200.0;?;113.0;118.0;796.0;13.4;?;22.1;0.9281;1688.0;1192.0;1097.0;971.0
-200.0;?;115.0;116.0;746.0;15.2;?;22.9;1.0144;1740.0;1233.0;1154.0;1000.0
-200.0;?;118.0;121.0;792.0;13.0;?;22.6;1.0012;1702.0;1208.0;1083.0;891.0
-200.0;?;125.0;116.0;784.0;14.0;?;?;?;1715.0;1215.0;1116.0;852.0
-200.0;?;135.0;144.0;747.0;15.5;?;?;?;1774.0;1251.0;1165.0;975.0
-200.0;3.4;149.0;176.0;689.0;19.3;?;?;?;1899.0;1358.0;1278.0;1192.0
-200.0;4.3;162.0;214.0;645.0;21.9;?;30.1;?;1961.0;1379.0;1349.0;1373.0
-200.0;3.8;151.0;191.0;659.0;21.1;?;31.5;?;1961.0;1379.0;1326.0;?
-200.0;3.8;154.0;205.0;670.0;18.4;?;36.5;?;1889.0;1373.0;1252.0;?
-200.0;2.0;118.0;110.0;823.0;9.3;20.8;41.8;?;1592.0;1197.0;950.0;?
-200.0;1.7;103.0;95.0;815.0;9.0;?;47.1;?;1622.0;1238.0;940.0;877.0
-200.0;2.0;122.0;126.0;781.0;9.6;?;52.2;?;1665.0;1255.0;963.0;1024.0
-200.0;1.5;?;90.0;821.0;8.2;?;50.1;?;1574.0;1164.0;908.0;1019.0
-200.0;0.8;73.0;48.0;900.0;5.8;?;53.0;?;1490.0;1046.0;803.0;823.0
-200.0;0.5;59.0;38.0;1043.0;3.1;?;51.7;?;1398.0;956.0;661.0;701.0
-200.0;0.3;-200.0;-200.0;1217.0;1.7;?;46.2;1.056;1329.0;885.0;565.0;542.0
-200.0;-200.0;26.0;14.0;1265.0;1.6;?;47.7;1.0736;1317.0;877.0;549.0;463.0
-200.0;0.3;35.0;26.0;1168.0;2.3;?;54.1;1.0582;1363.0;925.0;609.0;533.0
-200.0;0.9;68.0;83.0;885.0;6.6;?;59.0;1.0495;1553.0;1086.0;837.0;906.0
-200.0;2.8;97.0;188.0;593.0;19.6;?;55.9;1.0486;2053.0;1490.0;1286.0;1447.0
-200.0;5.4;146.0;253.0;489.0;32.9;?;52.8;1.1279;2503.0;1763.0;1617.0;1835.0
-200.0;4.0;83.0;149.0;637.0;18.1;?;46.4;1.1227;1961.0;1462.0;?;1552.0
-200.0;2.2;117.0;155.0;787.0;12.4;?;30.0;0.9972;1707.0;1232.0;?;1092.0
-200.0;2.2;117.0;146.0;779.0;12.5;?;25.8;0.9989;1702.0;1239.0;?;1071.0
-200.0;2.0;108.0;121.0;796.0;12.0;30.3;23.3;0.9869;1689.0;1218.0;?;881.0
-200.0;2.0;107.0;111.0;756.0;13.3;31.3;22.3;1.0043;1729.0;1235.0;?;907.0
-200.0;1.9;120.0;116.0;791.0;12.3;31.1;22.3;0.9888;1649.0;1196.0;?;899.0
-200.0;2.7;150.0;167.0;717.0;16.0;32.4;20.4;0.9732;1799.0;1288.0;1179.0;1074.0
-200.0;2.2;138.0;145.0;772.0;13.7;32.6;19.3;0.935;1701.0;1248.0;1108.0;969.0
-200.0;3.5;148.0;192.0;663.0;21.7;31.2;20.3;0.9064;1959.0;1401.0;1342.0;1267.0
-200.0;4.1;168.0;231.0;645.0;23.7;27.7;24.8;0.9106;2009.0;?;1396.0;1402.0
-200.0;4.4;172.0;248.0;655.0;22.1;25.7;27.9;0.908;1956.0;?;1354.0;1437.0
-200.0;4.5;179.0;267.0;683.0;20.6;24.1;29.9;0.8879;1870.0;?;1312.0;1382.0
-200.0;2.9;143.0;181.0;771.0;13.4;22.2;34.4;0.9072;1680.0;?;1097.0;1280.0
-200.0;2.6;137.0;163.0;773.0;12.8;20.7;38.0;0.9149;1706.0;?;1077.0;1250.0
-200.0;2.1;117.0;141.0;745.0;12.3;20.2;42.8;0.9983;1693.0;?;1060.0;1359.0
-200.0;1.2;93.0;78.0;889.0;6.8;20.5;42.0;1.0004;1506.0;1045.0;850.0;1102.0
-200.0;0.6;64.0;42.0;1039.0;3.8;20.1;42.0;0.9763;1382.0;937.0;698.0;768.0
-200.0;0.3;58.0;35.0;1167.0;2.5;20.0;41.5;0.9571;1331.0;875.0;622.0;656.0
-200.0;0.3;-200.0;-200.0;1123.0;2.7;16.3;51.6;0.9461;1344.0;889.0;633.0;683.0
-200.0;-200.0;47.0;33.0;1089.0;2.8;16.5;50.2;0.932;1330.0;888.0;640.0;670.0
-200.0;0.3;47.0;38.0;1135.0;2.6;16.4;50.2;0.931;1319.0;881.0;624.0;656.0
-200.0;0.7;62.0;65.0;894.0;7.0;14.9;54.7;0.9203;1488.0;998.0;856.0;926.0
-200.0;4.2;?;296.0;551.0;26.2;16.4;51.3;0.9474;2205.0;1517.0;1460.0;1677.0
-200.0;4.8;?;303.0;543.0;28.2;18.2;46.2;0.9575;2275.0;1522.0;1509.0;1828.0
-200.0;3.4;?;244.0;635.0;20.2;20.7;40.0;0.9639;1964.0;1417.0;1303.0;1752.0
-200.0;2.8;?;216.0;700.0;17.1;26.5;27.0;0.9217;1845.0;1329.0;1214.0;1581.0
-200.0;1.8;?;137.0;825.0;11.2;28.5;23.8;0.915;1622.0;1203.0;1023.0;1132.0
-200.0;1.9;?;120.0;788.0;11.6;29.7;23.7;0.9714;1658.0;1234.0;1037.0;1037.0
-200.0;2.0;?;100.0;750.0;13.2;31.7;21.7;0.9966;1719.0;1286.0;1090.0;1023.0
-200.0;1.9;?;103.0;749.0;12.7;31.7;21.5;0.9902;1690.0;1298.0;1075.0;1022.0
-200.0;2.0;?;123.0;757.0;13.0;32.8;19.5;0.9515;1724.0;1308.0;1084.0;989.0
-200.0;2.3;?;136.0;783.0;13.5;32.5;18.6;0.8948;1680.0;1276.0;1099.0;925.0
-200.0;2.7;?;158.0;815.0;10.2;30.2;22.6;0.9524;1572.0;1234.0;985.0;795.0
-200.0;3.6;?;216.0;670.0;20.1;27.6;25.7;0.9382;1923.0;1419.0;1300.0;1263.0
-200.0;3.8;?;211.0;716.0;19.1;25.9;24.9;0.8195;1815.0;1325.0;1273.0;1184.0
-200.0;3.5;?;202.0;715.0;17.5;23.9;29.4;0.8589;1794.0;1346.0;1224.0;1272.0
-200.0;2.5;?;147.0;772.0;13.8;22.3;32.1;0.8515;1698.0;1241.0;1110.0;1177.0
-200.0;2.5;126.0;?;771.0;13.3;20.5;35.9;0.8565;1682.0;1274.0;1094.0;1231.0
-200.0;3.0;127.0;?;732.0;14.8;19.8;37.2;0.8509;1745.0;1321.0;1144.0;1243.0
-200.0;3.7;126.0;?;662.0;18.0;19.1;41.9;0.9158;1841.0;1424.0;1240.0;1427.0
-200.0;3.3;124.0;?;674.0;16.0;17.8;46.1;?;1782.0;1357.0;1178.0;1454.0
-200.0;1.5;93.0;?;770.0;9.7;17.6;47.6;?;1594.0;1123.0;966.0;1183.0
-200.0;0.7;-200.0;?;902.0;6.2;17.9;46.3;0.9394;1455.0;1003.0;820.0;908.0
-200.0;-200.0;58.0;?;994.0;4.0;16.9;49.8;0.9544;1385.0;951.0;713.0;821.0
-200.0;0.5;59.0;?;1024.0;3.6;15.8;53.8;0.9615;1374.0;941.0;687.0;777.0
-200.0;0.5;66.0;?;959.0;4.6;16.5;53.5;0.9928;1426.0;986.0;745.0;888.0
-200.0;1.2;80.0;?;795.0;9.2;17.2;52.9;1.0276;1643.0;1153.0;947.0;1076.0
-200.0;2.2;94.0;?;696.0;14.6;19.3;48.3;1.0723;1846.0;1323.0;1137.0;1285.0
-200.0;2.2;102.0;?;743.0;11.7;20.6;47.1;1.1287;1740.0;1315.0;1040.0;1315.0
-200.0;2.1;96.0;?;777.0;11.0;23.7;40.0;1.153;1731.0;1303.0;1015.0;1250.0
-200.0;1.8;91.0;?;813.0;11.6;25.6;32.5;1.053;?;1238.0;1037.0;978.0
-200.0;2.2;104.0;?;772.0;12.9;27.2;28.1;0.9989;?;1259.0;1080.0;1072.0
-200.0;2.0;84.0;104.0;770.0;12.6;27.9;28.1;1.0394;?;1246.0;1070.0;1064.0
-200.0;1.4;76.0;78.0;872.0;8.3;28.3;27.8;1.0539;?;1154.0;912.0;825.0
-200.0;1.8;87.0;97.0;800.0;10.5;29.2;27.0;1.081;?;1237.0;997.0;924.0
-200.0;2.1;101.0;115.0;773.0;11.7;28.9;29.3;1.1503;?;1315.0;1041.0;966.0
-200.0;2.8;115.0;152.0;680.0;15.8;25.4;39.8;1.2771;?;1466.0;1174.0;1302.0
-200.0;2.8;110.0;157.0;710.0;13.9;25.2;40.1;1.2642;?;1409.0;1113.0;1256.0
-200.0;2.7;103.0;132.0;693.0;15.7;24.5;39.4;1.1963;?;1366.0;1171.0;1068.0
-200.0;1.8;90.0;98.0;781.0;10.9;22.3;45.4;1.2088;?;1241.0;1011.0;1070.0
-200.0;1.2;68.0;65.0;930.0;?;?;48.3;1.2034;?;?;832.0;792.0
-200.0;2.6;85.0;101.0;757.0;?;?;50.5;1.2082;1891.0;?;1075.0;1017.0
-200.0;3.1;100.0;134.0;681.0;?;?;52.9;1.234;1949.0;?;1159.0;1207.0
-200.0;4.1;114.0;177.0;608.0;20.5;?;54.5;1.2488;2107.0;?;1311.0;1499.0
-200.0;3.6;108.0;179.0;660.0;15.9;?;56.2;1.2624;1931.0;?;1177.0;1474.0
-200.0;1.9;78.0;105.0;759.0;10.4;?;58.0;1.2581;1780.0;?;994.0;1163.0
-200.0;1.9;-200.0;-200.0;671.0;12.6;?;61.6;1.2679;1873.0;1199.0;1070.0;1189.0
-200.0;-200.0;55.0;49.0;954.0;4.9;?;57.6;1.1788;1501.0;973.0;761.0;815.0
-200.0;0.3;37.0;27.0;1247.0;2.1;17.7;56.0;1.1215;1374.0;864.0;591.0;507.0
-200.0;0.4;53.0;41.0;1257.0;2.2;17.9;52.4;1.0655;1374.0;886.0;598.0;506.0
-200.0;0.8;79.0;78.0;1092.0;4.0;18.9;?;1.0668;1455.0;988.0;713.0;716.0
-200.0;0.8;65.0;68.0;1034.0;4.3;20.0;?;1.1199;1490.0;1008.0;729.0;795.0
-200.0;0.8;64.0;64.0;1156.0;3.8;20.6;?;0.9841;1393.0;976.0;698.0;594.0
-200.0;0.8;66.0;67.0;1137.0;4.1;23.6;?;0.9749;1392.0;978.0;718.0;565.0
-200.0;0.9;53.0;54.0;1105.0;4.5;26.7;?;0.9688;1407.0;987.0;740.0;523.0
-200.0;1.2;69.0;67.0;1071.0;5.3;26.8;?;0.9785;1452.0;1030.0;778.0;591.0
-200.0;1.0;57.0;51.0;1129.0;4.2;27.7;?;0.9467;1393.0;955.0;?;559.0
-200.0;0.8;36.0;28.0;1247.0;3.3;28.8;?;0.8864;1346.0;924.0;?;430.0
-200.0;1.1;57.0;51.0;1091.0;4.9;26.8;?;0.9462;1434.0;1005.0;?;522.0
-200.0;1.5;73.0;77.0;1023.0;6.1;25.9;?;0.9423;1468.0;1059.0;?;641.0
-200.0;1.5;81.0;93.0;991.0;6.9;25.8;?;0.9076;1490.0;1079.0;?;738.0
-200.0;1.4;91.0;94.0;997.0;6.8;24.8;?;0.9077;1502.0;1070.0;?;778.0
-200.0;1.1;65.0;69.0;972.0;5.8;25.3;36.3;1.1513;1528.0;1085.0;805.0;718.0
-200.0;0.9;56.0;57.0;986.0;5.5;23.9;40.4;1.1787;1552.0;1066.0;787.0;689.0
-200.0;1.0;69.0;74.0;934.0;6.1;21.4;?;1.1764;1563.0;1094.0;815.0;852.0
-200.0;1.1;73.0;75.0;948.0;6.0;20.5;?;1.173;1571.0;1110.0;814.0;854.0
-200.0;1.0;76.0;73.0;1081.0;4.2;19.2;?;0.9339;1388.0;968.0;719.0;664.0
-200.0;0.7;67.0;56.0;1163.0;4.1;19.2;?;0.8352;1351.0;906.0;714.0;544.0
-200.0;0.5;44.0;31.0;1285.0;2.4;17.2;?;0.8394;1276.0;849.0;615.0;461.0
-200.0;0.2;21.0;13.0;1536.0;1.0;15.8;?;0.8052;1169.0;774.0;500.0;352.0
-200.0;-200.0;-200.0;-200.0;1807.0;0.6;15.7;?;0.7464;1111.0;746.0;450.0;308.0
-200.0;-200.0;19.0;14.0;1904.0;0.5;16.3;41.0;0.7513;1110.0;753.0;?;301.0
-200.0;0.1;29.0;23.0;1803.0;0.7;16.1;36.5;0.664;1089.0;749.0;?;307.0
-200.0;0.5;69.0;72.0;1288.0;2.8;16.5;36.2;0.6752;1255.0;864.0;?;441.0
-200.0;?;111.0;165.0;1010.0;7.8;17.5;30.9;0.6111;1394.0;1002.0;?;775.0
-200.0;?;81.0;118.0;944.0;9.7;18.4;24.0;0.5046;1379.0;970.0;?;907.0
-200.0;?;56.0;85.0;1066.0;6.9;19.2;23.8;0.5235;1271.0;898.0;?;763.0
-200.0;?;90.0;116.0;1155.0;5.8;21.7;18.1;0.4642;1179.0;847.0;?;649.0
-200.0;?;85.0;112.0;1203.0;5.5;22.3;17.0;0.4513;1162.0;847.0;?;598.0
-200.0;?;83.0;100.0;1139.0;6.8;22.8;16.1;0.4404;1208.0;871.0;?;579.0
-200.0;?;85.0;109.0;1107.0;7.2;23.8;14.5;0.4222;1212.0;869.0;?;596.0
-200.0;?;85.0;111.0;1160.0;6.9;25.1;13.1;0.4129;1200.0;875.0;?;595.0
-200.0;?;81.0;109.0;1122.0;7.5;25.8;12.9;0.4219;1238.0;895.0;?;607.0
-200.0;?;92.0;114.0;1101.0;7.7;25.5;14.0;0.4495;1259.0;926.0;885.0;662.0
-200.0;?;108.0;139.0;959.0;12.0;24.5;15.4;?;1397.0;996.0;1048.0;822.0
-200.0;?;106.0;157.0;896.0;13.5;22.6;17.2;?;1392.0;997.0;1100.0;987.0
-200.0;?;114.0;147.0;925.0;12.0;21.2;18.9;0.471;1416.0;1006.0;1048.0;966.0
-200.0;?;96.0;102.0;1072.0;?;19.1;22.8;0.501;1241.0;895.0;845.0;763.0
-200.0;0.7;77.0;73.0;1154.0;?;18.4;24.6;0.5169;1213.0;862.0;751.0;617.0
-200.0;0.7;73.0;65.0;1159.0;?;17.3;25.6;0.5032;1209.0;858.0;756.0;564.0
-200.0;0.8;86.0;76.0;1134.0;?;16.5;24.9;0.4642;1184.0;853.0;762.0;646.0
-200.0;0.5;84.0;65.0;1120.0;4.3;16.7;28.3;0.5316;1187.0;859.0;727.0;753.0
-200.0;0.2;56.0;41.0;1200.0;2.7;15.5;32.2;0.5641;1150.0;837.0;634.0;669.0
-200.0;-200.0;31.0;17.0;1522.0;0.9;17.5;29.1;0.5773;1063.0;746.0;493.0;435.0
-200.0;-200.0;-200.0;-200.0;1472.0;1.2;13.3;35.6;0.5393;1068.0;752.0;515.0;436.0
-200.0;-200.0;30.0;19.0;1559.0;0.9;14.0;33.7;0.5355;1048.0;742.0;489.0;403.0
-200.0;0.1;51.0;45.0;1386.0;1.7;11.6;40.0;0.5462;1107.0;774.0;560.0;532.0
-200.0;0.2;45.0;40.0;1291.0;2.6;13.4;34.5;0.5272;1125.0;798.0;630.0;536.0
-200.0;1.1;82.0;101.0;949.0;8.8;15.2;31.0;0.5329;1405.0;1002.0;932.0;917.0
-200.0;3.0;100.0;183.0;657.0;22.2;16.3;27.5;0.5066;1786.0;1210.0;1356.0;1481.0
-200.0;2.1;91.0;149.0;820.0;15.3;19.2;20.0;0.439;1459.0;1058.0;1158.0;1187.0
-200.0;2.6;130.0;207.0;885.0;14.0;24.9;13.0;0.4038;1451.0;1106.0;1118.0;?
-200.0;3.2;155.0;289.0;815.0;18.5;28.3;9.9;0.3754;1541.0;1153.0;1253.0;?
-200.0;2.1;114.0;159.0;913.0;13.5;29.2;9.8;0.3914;1391.0;1047.0;1101.0;?
-200.0;2.2;127.0;162.0;874.0;15.8;31.6;9.2;0.419;1459.0;1091.0;1172.0;?
-200.0;2.4;138.0;173.0;796.0;18.5;32.6;9.3;0.4499;1595.0;1162.0;1253.0;?
-200.0;-200.0;-200.0;-200.0;925.0;12.6;32.6;9.2;0.4463;1401.0;1059.0;1070.0;?
-200.0;-200.0;-200.0;-200.0;939.0;12.0;32.3;10.0;0.4747;1390.0;1083.0;1051.0;?
-200.0;?;-200.0;-200.0;867.0;15.4;32.1;10.7;0.4996;1512.0;1150.0;1161.0;?
-200.0;?;-200.0;-200.0;720.0;24.9;29.7;12.2;0.5007;1859.0;1321.0;1426.0;1395.0
-200.0;?;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;4.0;-200.0;-200.0;946.0;40.2;20.4;35.7;0.844;1467.0;1303.0;1776.0;1608.0
-200.0;2.2;136.0;188.0;1144.0;14.9;26.1;23.8;0.7938;1392.0;1137.0;1146.0;1327.0
-200.0;1.8;135.0;159.0;1118.0;13.8;28.8;21.1;0.8193;1436.0;1139.0;1109.0;1292.0
-200.0;1.6;115.0;146.0;1156.0;12.3;29.6;19.4;0.7897;1416.0;1099.0;1059.0;1114.0
-200.0;1.8;112.0;127.0;1128.0;14.0;31.6;16.4;0.7489;1449.0;1088.0;1116.0;1060.0
-200.0;1.6;112.0;128.0;1237.0;?;32.3;?;0.6303;1345.0;1027.0;1041.0;915.0
-200.0;1.6;109.0;120.0;1200.0;?;31.8;?;0.6249;1366.0;1014.0;1049.0;893.0
-200.0;1.3;112.0;115.0;1276.0;?;31.8;?;0.6394;1325.0;969.0;968.0;?
-200.0;-200.0;-200.0;-200.0;1023.0;18.0;31.0;?;0.7039;1591.0;1120.0;1238.0;?
-200.0;-200.0;-200.0;-200.0;933.0;22.6;28.6;?;0.7216;1707.0;1131.0;1368.0;?
-200.0;-200.0;-200.0;-200.0;933.0;22.7;26.7;?;0.6754;1709.0;1130.0;1368.0;?
-200.0;-200.0;-200.0;-200.0;939.0;20.3;25.0;?;0.7616;1720.0;1123.0;1304.0;?
-200.0;-200.0;-200.0;-200.0;1064.0;13.1;22.8;?;0.7804;1536.0;1069.0;1086.0;?
-200.0;-200.0;-200.0;-200.0;1116.0;10.9;21.7;?;0.7458;1480.0;1021.0;1010.0;?
-200.0;-200.0;-200.0;-200.0;1012.0;13.3;21.1;?;0.7617;1564.0;1101.0;1093.0;?
-200.0;-200.0;-200.0;-200.0;1072.0;9.5;19.9;?;0.8349;1471.0;1026.0;960.0;?
-200.0;-200.0;-200.0;-200.0;1155.0;6.6;18.6;?;0.8355;1393.0;949.0;841.0;?
-200.0;-200.0;-200.0;-200.0;1295.0;3.6;18.6;?;0.8228;1288.0;846.0;687.0;?
-200.0;-200.0;-200.0;-200.0;1417.0;2.3;19.0;?;0.8468;1248.0;811.0;606.0;?
-200.0;-200.0;-200.0;-200.0;1442.0;2.0;18.0;40.9;0.8394;1232.0;803.0;586.0;?
-200.0;-200.0;-200.0;-200.0;1246.0;4.1;15.5;48.6;0.8505;1367.0;882.0;715.0;?
-200.0;-200.0;-200.0;-200.0;1085.0;6.5;16.0;47.9;0.8659;1429.0;963.0;836.0;920.0
-200.0;-200.0;-200.0;-200.0;739.0;?;17.0;46.0;0.883;2102.0;1413.0;1424.0;1544.0
-200.0;-200.0;-200.0;-200.0;632.0;?;19.0;41.6;0.9039;2337.0;1485.0;1650.0;1789.0
-200.0;-200.0;-200.0;-200.0;749.0;?;21.8;?;0.9002;2043.0;1354.0;1418.0;1629.0
-200.0;-200.0;-200.0;-200.0;1071.0;?;25.6;?;0.9088;1513.0;1074.0;939.0;997.0
-200.0;-200.0;-200.0;-200.0;1132.0;?;26.4;?;0.7853;1446.0;1022.0;914.0;847.0
-200.0;-200.0;-200.0;-200.0;995.0;?;27.1;?;0.856;1586.0;1100.0;1034.0;958.0
-200.0;-200.0;-200.0;-200.0;1009.0;?;27.5;?;0.7565;1574.0;1073.0;1052.0;854.0
-200.0;-200.0;-200.0;-200.0;1071.0;?;29.5;?;0.8015;1515.0;1049.0;983.0;782.0
-200.0;-200.0;-200.0;-200.0;1016.0;?;30.6;?;0.8014;1580.0;1086.0;1048.0;888.0
-200.0;-200.0;-200.0;-200.0;1066.0;?;31.3;?;0.7106;1521.0;1059.0;1027.0;764.0
-200.0;-200.0;-200.0;-200.0;842.0;20.2;29.4;?;0.8452;1801.0;1244.0;1301.0;1170.0
-200.0;-200.0;-200.0;-200.0;767.0;24.8;27.0;?;0.8256;1986.0;1320.0;1423.0;1385.0
-200.0;-200.0;-200.0;-200.0;822.0;20.3;25.8;?;0.8758;1868.0;1236.0;1304.0;1237.0
-200.0;-200.0;-200.0;-200.0;904.0;16.2;23.7;28.4;0.8225;1735.0;1136.0;1187.0;1127.0
-200.0;-200.0;-200.0;-200.0;961.0;13.3;21.3;33.0;0.8284;1661.0;1110.0;1093.0;1091.0
-200.0;-200.0;-200.0;-200.0;1032.0;10.3;20.5;35.3;0.8435;1553.0;1026.0;990.0;972.0
-200.0;-200.0;-200.0;-200.0;1026.0;9.6;19.4;38.1;0.8511;1530.0;1038.0;961.0;949.0
-200.0;-200.0;-200.0;-200.0;1015.0;7.8;19.4;40.7;0.9045;1480.0;975.0;892.0;890.0
-200.0;-200.0;-200.0;-200.0;1089.0;6.1;17.8;44.9;0.903;1403.0;908.0;814.0;763.0
-200.0;-200.0;-200.0;-200.0;1074.0;6.2;16.6;49.7;0.9295;1439.0;896.0;820.0;833.0
-200.0;-200.0;-200.0;-200.0;1221.0;3.8;16.5;48.6;0.9028;1321.0;810.0;697.0;675.0
-200.0;-200.0;-200.0;-200.0;1305.0;2.8;15.2;53.6;0.919;1309.0;789.0;638.0;672.0
-200.0;-200.0;-200.0;-200.0;1276.0;3.4;15.5;51.7;0.9019;1339.0;814.0;678.0;626.0
-200.0;-200.0;-200.0;-200.0;992.0;8.2;14.9;54.8;0.9247;1536.0;958.0;907.0;882.0
-200.0;-200.0;-200.0;-200.0;762.0;19.2;16.3;51.3;0.9416;1914.0;1213.0;1274.0;1264.0
-200.0;-200.0;-200.0;-200.0;722.0;22.6;18.4;45.7;0.9559;2008.0;1221.0;1367.0;1330.0
-200.0;-200.0;-200.0;-200.0;774.0;19.4;20.8;43.6;1.0614;1952.0;1245.0;1281.0;1324.0
-200.0;-200.0;-200.0;-200.0;998.0;9.6;24.3;35.1;1.0477;1609.0;1050.0;963.0;901.0
-200.0;-200.0;-200.0;-200.0;1012.0;?;26.4;29.3;0.9889;1600.0;1048.0;969.0;852.0
-200.0;-200.0;-200.0;-200.0;?;?;28.3;25.0;0.9495;1738.0;1141.0;1128.0;1009.0
-200.0;-200.0;-200.0;-200.0;?;12.1;28.9;23.7;0.9285;1641.0;1052.0;1053.0;831.0
-200.0;-200.0;-200.0;-200.0;?;13.5;28.5;25.8;0.9931;1706.0;1152.0;1099.0;954.0
