NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;3.8;163.0;420.0;873.0;18.1;28.2;24.8;0.936;1463.0;1254.0;1241.0;1431.0
-200.0;2.1;95.0;109.0;822.0;9.9;20.9;51.0;1.2446;1722.0;1017.0;975.0;1014.0
-200.0;2.8;126.0;205.0;815.0;16.5;35.9;18.9;1.0999;1848.0;1054.0;1195.0;1078.0
-200.0;1.7;79.0;69.0;706.0;10.6;34.7;35.9;1.9528;1766.0;1118.0;999.0;878.0
-200.0;0.9;156.0;285.0;622.0;8.3;15.6;40.0;0.7018;1208.0;1153.0;910.0;827.0
-200.0;2.4;151.0;345.0;866.0;15.4;34.3;17.7;0.9416;1499.0;1112.0;1161.0;1088.0
-200.0;-200.0;49.0;27.0;949.0;4.1;25.8;40.9;1.3377;1466.0;838.0;719.0;707.0
778.0;5.2;149.0;251.0;594.0;24.4;19.6;35.5;0.8017;2046.0;1560.0;1413.0;1642.0
-200.0;1.6;86.0;65.0;777.0;8.3;32.2;37.4;1.7655;1648.0;990.0;912.0;689.0
-200.0;1.8;96.0;151.0;886.0;8.7;21.5;44.5;1.129;1665.0;993.0;927.0;842.0
-200.0;1.7;60.0;46.0;735.0;8.5;37.2;29.1;1.8185;1676.0;1063.0;919.0;821.0
-200.0;1.9;-200.0;-200.0;720.0;10.3;30.1;28.7;1.2052;1490.0;1055.0;988.0;874.0
66.0;1.8;88.0;108.0;998.0;7.0;13.4;61.3;0.9361;1566.0;1224.0;855.0;1149.0
78.0;1.5;71.0;98.0;1050.0;6.7;7.2;63.9;0.65;1418.0;1124.0;842.0;936.0
-200.0;1.4;53.0;239.0;740.0;10.1;19.7;74.4;1.6829;1699.0;1066.0;982.0;1065.0
-200.0;1.3;72.0;105.0;888.0;6.4;26.0;34.9;1.1509;1514.0;933.0;831.0;710.0
-200.0;1.5;69.0;65.0;767.0;7.4;25.7;54.1;1.7546;1617.0;963.0;872.0;803.0
-200.0;-200.0;-200.0;-200.0;516.0;22.1;25.8;44.7;1.459;1931.0;1381.0;1355.0;1583.0
-200.0;2.9;112.0;320.0;733.0;15.2;23.6;42.8;1.23;1660.0;1140.0;1155.0;1105.0
-200.0;1.4;95.0;187.0;863.0;4.6;7.0;73.6;0.7417;1069.0;991.0;744.0;949.0
65.0;0.7;65.0;71.0;1045.0;3.7;14.8;57.7;0.9644;1403.0;933.0;697.0;937.0
-200.0;1.9;125.0;169.0;837.0;10.0;28.0;36.6;1.3603;1705.0;1041.0;979.0;1053.0
-200.0;1.1;69.0;64.0;835.0;6.1;23.7;54.3;1.5731;1669.0;1022.0;817.0;821.0
-200.0;1.3;115.0;161.0;897.0;3.6;3.8;66.2;0.5359;947.0;942.0;688.0;882.0
-200.0;-200.0;92.0;62.0;881.0;7.0;28.4;35.8;1.3665;1549.0;950.0;856.0;780.0
-200.0;1.9;110.0;126.0;767.0;12.7;34.4;22.5;1.205;1786.0;1085.0;1075.0;913.0
-200.0;0.2;87.0;117.0;1009.0;2.6;4.2;46.8;0.39;857.0;872.0;628.0;560.0
-200.0;1.3;77.0;123.0;812.0;9.3;18.3;60.8;1.2635;1735.0;966.0;951.0;996.0
-200.0;1.5;-200.0;-200.0;702.0;8.1;27.8;40.7;1.5002;1516.0;1080.0;902.0;1048.0
-200.0;-200.0;-200.0;-200.0;838.0;5.5;25.4;52.7;1.6867;1608.0;987.0;790.0;830.0
-200.0;1.3;72.0;78.0;1015.0;6.1;23.6;36.4;1.0431;1531.0;1008.0;816.0;689.0
-200.0;1.8;107.0;125.0;881.0;9.5;31.5;28.7;1.3058;1657.0;998.0;958.0;778.0
-200.0;1.0;39.0;31.0;803.0;6.3;31.0;42.9;1.8909;1612.0;1012.0;824.0;710.0
-200.0;6.8;170.0;649.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;1.3;81.0;108.0;912.0;6.9;14.5;78.3;1.2851;1673.0;1060.0;851.0;805.0
-200.0;1.4;78.0;189.0;957.0;6.6;27.7;28.1;1.0272;1319.0;930.0;838.0;680.0
-200.0;1.5;124.0;203.0;920.0;3.7;8.8;45.0;0.5114;912.0;942.0;696.0;682.0
-200.0;2.6;152.0;278.0;645.0;14.6;30.5;34.9;1.5015;1696.0;1207.0;1136.0;1024.0
-200.0;1.6;-200.0;-200.0;910.0;6.6;14.8;67.6;1.1352;1580.0;1000.0;838.0;942.0
-200.0;1.9;105.0;127.0;841.0;9.8;27.4;37.0;1.3319;1728.0;1037.0;969.0;865.0
-200.0;1.8;103.0;118.0;865.0;9.4;29.4;32.9;1.3244;1697.0;1014.0;954.0;818.0
-200.0;0.3;31.0;42.0;1666.0;0.6;10.7;36.1;0.4639;800.0;679.0;449.0;314.0
-200.0;3.0;113.0;182.0;709.0;14.5;17.4;61.1;1.206;1920.0;1167.0;1134.0;1083.0
-200.0;1.2;65.0;53.0;845.0;6.0;28.6;53.7;2.0691;1657.0;989.0;814.0;680.0
-200.0;1.7;106.0;120.0;866.0;9.8;31.3;28.7;1.2885;1682.0;1007.0;971.0;802.0
-200.0;-200.0;135.0;121.0;647.0;14.5;30.9;34.2;1.5064;1828.0;1145.0;1134.0;1108.0
-200.0;2.4;133.0;350.0;781.0;10.7;14.9;24.9;0.4178;1071.0;1006.0;1005.0;1045.0
-200.0;0.9;47.0;103.0;1222.0;3.0;21.6;33.4;0.8519;1104.0;819.0;655.0;507.0
-200.0;2.3;103.0;157.0;846.0;10.2;23.5;41.2;1.1759;1726.0;1000.0;985.0;879.0
-200.0;1.2;78.0;124.0;1699.0;4.0;16.3;59.7;1.0941;1182.0;996.0;710.0;783.0
-200.0;-200.0;128.0;136.0;781.0;11.9;31.4;22.7;1.027;1602.0;1003.0;1045.0;865.0
-200.0;1.2;71.0;52.0;835.0;6.7;33.9;32.3;1.6809;1567.0;982.0;844.0;638.0
-200.0;3.9;108.0;280.0;568.0;22.0;19.7;51.9;1.1796;2140.0;1446.0;1350.0;1630.0
-200.0;-200.0;-200.0;-200.0;669.0;14.8;12.5;42.8;0.6177;1327.0;1094.0;1144.0;1209.0
-200.0;2.9;107.0;136.0;748.0;13.4;17.4;48.6;0.9559;1709.0;1159.0;1097.0;995.0
