InertialMeasurementUnit R-SHOE EuZ;Accelerometer RKN_ accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE EuY
-159;-47.0;403.0;571;279.0;168;475;-38
-152;116.0;281.0;644;223.0;93;553;-44
-174;84.0;-50.0;801;260.0;67;394;-22
-157;-20.0;12.0;799;315.0;64;398;-27
-158;-3.0;26.0;797;305.0;61;379;-26
-158;-6.0;17.0;800;327.0;65;378;-26
-158;-36.0;28.0;799;308.0;64;381;-26
-157;12.0;-41.0;805;160.0;71;377;-27
-158;-38.0;26.0;796;300.0;70;373;-26
-158;-38.0;60.0;789;308.0;75;370;-26
-162;-19.0;-29.0;807;352.0;68;394;-29
-157;-57.0;-251.0;801;380.0;60;391;-28
-159;92.0;-15.0;799;208.0;70;363;-24
-159;92.0;-19.0;802;200.0;65;366;-24
-158;-7.0;-69.0;793;306.0;69;386;-26
-156;121.0;-58.0;778;424.0;91;371;-20
-155;60.0;22.0;809;292.0;70;377;-43
-158;-26.0;-21.0;788;305.0;71;382;-26
-160;-40.0;-75.0;779;254.0;75;404;-28
-159;99.0;54.0;800;218.0;70;363;-24
-160;-25.0;-89.0;772;212.0;70;426;-28
-165;-30.0;-94.0;803;219.0;77;388;-25
-158;45.0;-20.0;784;181.0;74;380;-26
-165;-4.0;11.0;802;151.0;76;384;-25
-165;-45.0;105.0;801;187.0;78;383;-25
-160;-26.0;-124.0;770;233.0;74;422;-28
-158;16.0;88.0;785;252.0;77;354;-24
-166;48.0;116.0;821;281.0;42;433;-34
-155;71.0;23.0;808;281.0;71;376;-43
-164;-23.0;144.0;800;240.0;72;387;-24
-155;52.0;102.0;804;350.0;75;372;-43
-160;-35.0;-108.0;762;242.0;76;427;-28
-169;-1.0;165.0;788;273.0;102;329;-25
-170;0.0;103.0;829;311.0;52;393;-25
-162;-20.0;-18.0;806;262.0;63;393;-25
-162;-46.0;82.0;794;257.0;72;390;-25
-162;-23.0;82.0;796;277.0;74;389;-25
-157;-51.0;-32.0;807;302.0;64;386;-31
-159;107.0;31.0;796;218.0;71;369;-24
-159;110.0;11.0;802;214.0;66;369;-24
-157;-52.0;-67.0;802;228.0;74;380;-31
-159;107.0;-9.0;801;228.0;65;370;-24
-154;-18.0;141.0;808;189.0;73;375;-19
-154;-21.0;-72.0;898;319.0;-6;468;-30
-159;7.0;-65.0;803;227.0;66;366;-23
-162;17.0;-31.0;796;260.0;72;386;-23
-159;38.0;30.0;783;276.0;70;359;-24
-164;-184.0;72.0;799;285.0;75;389;-13
-164;-385.0;-35.0;790;344.0;81;411;-13
-169;-16.0;16.0;806;244.0;78;372;-26
-162;-36.0;30.0;797;279.0;71;386;-25
-156;159.0;84.0;804;454.0;73;399;-25
-159;105.0;4.0;798;202.0;70;367;-24
-159;108.0;40.0;803;233.0;64;370;-24
-162;-50.0;42.0;795;272.0;75;384;-25
-160;-35.0;-82.0;787;246.0;68;412;-29
-162;-21.0;-36.0;793;268.0;71;393;-25
-160;0.0;-102.0;788;240.0;67;405;-29
-161;-10.0;125.0;793;295.0;55;409;-25
-162;5.0;-9.0;803;272.0;64;392;-25
-163;74.0;44.0;798;271.0;70;390;-23
-157;54.0;15.0;809;160.0;70;372;-27
-160;-58.0;-120.0;788;231.0;67;406;-29
-157;37.0;18.0;809;161.0;69;374;-27
-162;14.0;-38.0;798;254.0;68;394;-25
-180;-85.0;-50.0;819;489.0;81;446;-20
-160;-68.0;-76.0;782;243.0;78;397;-29
-167;97.0;56.0;802;209.0;70;387;-25
-162;-28.0;68.0;797;262.0;71;388;-25
-156;-11.0;171.0;795;255.0;68;388;-27
-162;-25.0;137.0;795;265.0;73;390;-25
-162;-25.0;133.0;794;257.0;74;387;-25
-162;-63.0;70.0;798;290.0;68;392;-25
-163;-18.0;51.0;804;231.0;63;376;-23
-162;-87.0;70.0;797;291.0;68;392;-25
-155;-18.0;58.0;804;341.0;71;384;-43
-162;-95.0;-23.0;803;283.0;67;390;-25
-162;-10.0;-92.0;797;261.0;73;394;-25
-162;-34.0;-94.0;794;177.0;75;389;-25
-155;30.0;-79.0;806;220.0;66;404;-28
-160;97.0;282.0;800;256.0;66;367;-24
-155;62.0;48.0;801;210.0;91;393;-31
-167;112.0;20.0;808;229.0;69;384;-25
-160;-78.0;-16.0;787;230.0;71;401;-29
-159;85.0;-6.0;801;206.0;68;369;-24
-167;100.0;-5.0;805;232.0;70;386;-25
-167;102.0;4.0;805;248.0;70;386;-25
-167;90.0;18.0;806;241.0;71;379;-25
-167;222.0;-289.0;2210;133.0;-941;-1888;-12
-156;32.0;156.0;802;218.0;77;376;-31
-174;54.0;-74.0;790;302.0;75;353;-34
-163;-5.0;-39.0;794;244.0;74;388;-23
-170;77.0;-111.0;790;191.0;79;393;-23
-162;36.0;-26.0;801;216.0;90;366;-26
-160;26.0;2.0;812;217.0;35;441;-24
-163;-3.0;-22.0;801;192.0;70;386;-23
-159;98.0;-13.0;801;194.0;67;370;-24
-142;93.0;-30.0;826;248.0;117;379;-32
-156;-30.0;38.0;795;182.0;87;373;-31
-156;227.0;-110.0;624;68.0;-218;1262;-26
-163;56.0;66.0;797;229.0;73;385;-23
-163;61.0;58.0;800;233.0;72;383;-23
-163;40.0;51.0;795;205.0;73;390;-23
-163;0.0;8.0;801;206.0;69;386;-23
-164;-56.0;-65.0;805;228.0;85;381;-34
-169;133.0;651.0;31;208.0;720;768;-20
-156;244.0;-89.0;719;305.0;5;613;-39
-162;-11.0;53.0;796;243.0;74;377;-23
-156;-10.0;-85.0;807;210.0;70;378;-31
-156;-70.0;-1.0;801;195.0;72;383;-31
-161;-4.0;-200.0;-337;206.0;323;2075;-23
-162;-21.0;47.0;796;223.0;71;378;-23
-156;-41.0;124.0;806;252.0;71;379;-31
-167;95.0;-28.0;810;209.0;67;388;-25
-163;47.0;48.0;799;226.0;68;388;-23
-156;31.0;-50.0;801;251.0;93;388;-28
-163;27.0;83.0;800;213.0;69;383;-23
-156;-25.0;109.0;802;266.0;74;380;-31
-164;21.0;92.0;812;181.0;73;390;-26
-164;19.0;89.0;806;191.0;76;391;-26
-159;31.0;49.0;798;192.0;67;372;-24
-131;-383.0;-281.0;44;465.0;131;840;-72
-175;-34.0;-93.0;795;241.0;83;399;-34
-150;-324.0;134.0;761;412.0;81;394;-37
-162;44.0;27.0;799;231.0;69;385;-23
-161;-61.0;-82.0;799;258.0;68;390;-26
-159;132.0;-182.0;802;201.0;66;370;-24
-156;10.0;-120.0;787;204.0;71;406;-27
-156;-15.0;-18.0;789;181.0;71;398;-27
-156;0.0;-55.0;789;259.0;72;398;-27
-164;271.0;-244.0;795;417.0;73;391;-39
-164;-18.0;-1.0;801;308.0;73;391;-13
-162;0.0;92.0;793;238.0;76;382;-23
-156;40.0;-417.0;615;258.0;100;605;-38
-143;202.0;-151.0;617;441.0;82;553;-39
-162;-17.0;-25.0;799;242.0;67;384;-23
-162;0.0;82.0;799;244.0;67;384;-23
-162;-2.0;88.0;797;212.0;73;382;-23
-119;-53.0;-384.0;671;-46.0;374;486;-63
-162;-10.0;-18.0;799;232.0;67;383;-23
-168;-578.0;-330.0;801;306.0;90;364;-34
-165;-87.0;-68.0;785;261.0;75;408;-28
-156;-3.0;190.0;788;223.0;74;396;-27
-169;23.0;64.0;653;341.0;99;596;-37
-162;11.0;-20.0;800;221.0;67;384;-23
-162;31.0;98.0;799;220.0;71;383;-23
-167;-144.0;-176.0;750;230.0;105;451;-33
-164;-26.0;19.0;786;332.0;73;415;-28
-151;32.0;147.0;552;358.0;102;624;-41
-156;20.0;-145.0;695;259.0;125;488;-29
-156;65.0;-70.0;802;219.0;71;380;-27
-162;30.0;69.0;799;231.0;69;388;-23
-162;34.0;-4.0;800;241.0;66;385;-23
-156;60.0;-54.0;802;205.0;72;380;-27
-160;-43.0;103.0;781;232.0;66;406;-26
-162;14.0;-49.0;800;221.0;68;385;-23
-156;51.0;-16.0;803;254.0;71;379;-27
-162;18.0;-41.0;800;231.0;71;383;-23
-160;-60.0;145.0;772;239.0;70;410;-26
-174;-11.0;-147.0;851;277.0;-33;484;-22
-162;-6.0;-29.0;798;247.0;70;386;-23
-167;105.0;-32.0;811;211.0;63;393;-25
-162;29.0;-57.0;802;234.0;66;386;-23
-167;96.0;6.0;806;220.0;75;381;-25
-162;-12.0;65.0;801;230.0;68;384;-23
-166;6.0;51.0;809;212.0;69;368;-23
-178;-42.0;94.0;816;333.0;99;390;-40
-163;-71.0;6.0;813;226.0;74;369;-25
-154;-40.0;550.0;807;294.0;96;378;-30
-166;20.0;8.0;811;240.0;69;371;-23
-166;29.0;-61.0;805;223.0;72;367;-23
-166;29.0;113.0;783;285.0;102;355;-23
-165;60.0;186.0;815;387.0;48;378;-28
-162;-7.0;139.0;802;229.0;69;386;-23
-162;3.0;74.0;795;214.0;72;388;-23
-159;-8.0;7.0;814;154.0;67;381;-28
-163;50.0;-144.0;800;251.0;69;393;-23
-169;-25.0;105.0;677;349.0;98;575;-37
-162;30.0;-36.0;809;242.0;57;387;-23
-156;-55.0;-52.0;802;246.0;73;375;-26
-162;-20.0;-75.0;798;244.0;71;386;-23
-162;0.0;-103.0;803;247.0;67;386;-23
-114;1.0;-1011.0;733;127.0;631;260;-79
-156;32.0;98.0;799;169.0;71;383;-31
-159;96.0;94.0;798;172.0;70;371;-24
-157;-51.0;-74.0;801;266.0;71;378;-26
-162;-4.0;-78.0;795;246.0;74;385;-23
-156;32.0;-32.0;801;268.0;71;377;-26
-162;-84.0;18.0;802;341.0;70;394;-29
-157;25.0;-98.0;799;236.0;72;378;-26
-157;-21.0;-68.0;799;223.0;73;378;-26
-163;-61.0;-105.0;809;233.0;70;369;-25
-162;-5.0;77.0;799;230.0;68;386;-23
-156;-42.0;-54.0;803;254.0;70;375;-26
-164;437.0;-91.0;714;329.0;477;101;-58
-156;-10.0;9.0;800;182.0;71;378;-31
-162;27.0;-18.0;810;250.0;60;390;-23
-162;9.0;-19.0;800;245.0;70;386;-23
-167;168.0;185.0;728;255.0;90;508;-33
-162;12.0;25.0;803;234.0;68;381;-23
-157;-9.0;-93.0;797;240.0;71;382;-26
-156;-20.0;-83.0;798;231.0;69;381;-26
-157;-11.0;-74.0;795;231.0;71;383;-26
-157;-39.0;-38.0;795;236.0;72;384;-26
-151;32.0;-50.0;557;307.0;99;632;-42
-156;1.0;-40.0;794;245.0;71;382;-26
-168;263.0;-44.0;688;384.0;98;559;-36
-157;11.0;-38.0;794;243.0;73;384;-26
-157;-22.0;-59.0;795;235.0;73;384;-26
-156;-28.0;-98.0;799;226.0;65;388;-26
-156;-22.0;-56.0;798;213.0;67;387;-26
-158;-10.0;77.0;788;261.0;72;376;-27
-163;16.0;278.0;728;257.0;79;469;-28
-156;-36.0;-71.0;799;215.0;66;388;-26
-162;4.0;-73.0;796;271.0;68;394;-23
-157;-20.0;-107.0;799;233.0;66;388;-26
-156;-1.0;-136.0;800;241.0;69;381;-26
-156;-1.0;-54.0;796;251.0;68;386;-26
-162;-36.0;-97.0;795;261.0;75;379;-23
-156;-23.0;-35.0;794;240.0;69;385;-26
-162;16.0;-104.0;797;241.0;72;384;-23
-162;-1.0;-67.0;800;241.0;68;382;-23
-172;-419.0;49.0;613;353.0;103;621;-37
173;-545.0;64.0;797;151.0;112;390;-17
-158;-51.0;-217.0;627;449.0;111;611;-44
-162;-14.0;-10.0;801;241.0;68;381;-23
-162;-7.0;-47.0;798;243.0;70;382;-23
-162;-20.0;-26.0;796;248.0;72;385;-23
-157;-30.0;124.0;794;252.0;76;386;-27
-162;-16.0;-56.0;798;225.0;70;388;-23
-156;-41.0;35.0;800;248.0;67;383;-27
-157;-13.0;-26.0;797;269.0;65;388;-26
-41;-261.0;-19.0;1386;266.0;858;382;-78
-156;-22.0;100.0;801;248.0;63;385;-27
-159;11.0;119.0;794;211.0;66;367;-24
-162;-3.0;213.0;798;253.0;72;383;-23
-161;46.0;314.0;488;-169.0;140;605;-22
-156;-30.0;91.0;794;243.0;70;386;-26
-156;-10.0;99.0;793;240.0;69;388;-26
-156;-29.0;121.0;797;259.0;67;385;-26
-157;10.0;122.0;796;271.0;68;386;-26
-157;-27.0;118.0;797;260.0;68;386;-26
-161;70.0;86.0;830;275.0;50;372;-22
-165;-42.0;195.0;809;243.0;71;386;-25
-156;51.0;-8.0;805;182.0;67;378;-31
-156;-16.0;93.0;796;238.0;68;385;-27
-156;-25.0;109.0;793;248.0;68;392;-27
-156;105.0;3.0;800;184.0;74;376;-31
-157;79.0;-63.0;788;167.0;62;385;-23
-156;51.0;-63.0;804;192.0;69;376;-31
-157;-39.0;94.0;797;252.0;66;396;-27
-156;-37.0;162.0;796;251.0;68;386;-26
-156;-8.0;-52.0;793;230.0;69;401;-27
-157;-33.0;-159.0;802;243.0;66;388;-26
-157;1.0;150.0;797;250.0;68;389;-26
-162;-21.0;82.0;794;251.0;73;386;-23
-156;100.0;60.0;804;205.0;70;373;-31
-159;25.0;41.0;799;172.0;63;376;-24
-159;110.0;293.0;804;147.0;70;382;-26
-159;20.0;-4.0;797;193.0;64;379;-24
-162;13.0;-13.0;796;215.0;71;387;-23
-159;40.0;95.0;796;168.0;69;368;-24
-156;-13.0;102.0;793;231.0;69;401;-27
-156;-28.0;117.0;788;228.0;72;401;-27
-169;-43.0;7.0;660;384.0;104;585;-37
-169;59.0;4.0;667;358.0;105;577;-37
-157;-4.0;-35.0;782;129.0;66;379;-23
-163;55.0;-142.0;800;459.0;82;380;-26
-159;-12.0;237.0;798;232.0;71;376;-24
-159;11.0;50.0;804;333.0;68;388;-26
-156;12.0;112.0;787;257.0;73;396;-27
-156;-20.0;131.0;786;234.0;75;397;-27
-153;104.0;6.0;882;585.0;-379;1129;-62
-164;-198.0;-25.0;804;307.0;71;388;-13
-156;132.0;19.0;806;251.0;72;385;-25
-171;-648.0;74.0;785;234.0;83;395;-27
-159;148.0;74.0;799;191.0;67;372;-24
-163;16.0;948.0;800;291.0;71;382;-13
-156;99.0;67.0;807;199.0;69;372;-31
-155;82.0;62.0;862;327.0;-55;330;-30
-164;-272.0;339.0;811;244.0;70;384;-31
-154;213.0;-12.0;811;150.0;69;382;-19
-159;137.0;-83.0;803;209.0;65;368;-24
-168;3.0;143.0;643;372.0;114;585;-37
-156;112.0;-75.0;797;281.0;71;365;-31
-151;99.0;48.0;592;351.0;25;827;-39
-159;91.0;227.0;799;185.0;68;371;-24
-157;-33.0;-109.0;807;282.0;67;384;-27
-167;-56.0;-204.0;846;296.0;-9;291;-23
-156;327.0;36.0;663;198.0;138;501;-39
-155;-114.0;78.0;816;358.0;61;383;-43
-159;90.0;84.0;808;216.0;61;368;-24
-159;155.0;-19.0;799;180.0;70;370;-24
-173;-228.0;738.0;817;409.0;85;379;-34
-155;166.0;28.0;807;302.0;70;378;-43
-159;102.0;-2.0;804;186.0;68;364;-24
-155;-589.0;709.0;779;323.0;87;403;-25
-159;104.0;12.0;803;201.0;67;365;-24
176;20.0;-48.0;796;89.0;75;391;-25
-158;-20.0;348.0;797;238.0;68;385;-27
-159;117.0;18.0;807;222.0;64;366;-24
-159;102.0;52.0;801;201.0;67;365;-24
-167;914.0;-57.0;780;384.0;94;421;-15
-164;544.0;291.0;788;304.0;73;412;-28
-159;109.0;83.0;792;206.0;73;366;-24
-124;-168.0;-61.0;778;406.0;205;420;-40
-134;-372.0;21.0;48;442.0;131;838;-73
-159;108.0;58.0;803;215.0;64;371;-24
-145;49.0;-1360.0;690;213.0;68;464;-38
-174;-648.0;335.0;795;232.0;80;401;-36
-151;-39.0;64.0;802;-155.0;67;390;-10
-123;13.0;317.0;785;-156.0;335;244;-49
-158;-134.0;-115.0;797;289.0;75;382;-31
176;47.0;348.0;807;81.0;65;388;-25
-139;79.0;108.0;932;339.0;147;355;-51
-175;225.0;2.0;815;235.0;62;372;-28
-159;13.0;-450.0;809;367.0;64;379;-25
-156;186.0;-7.0;802;262.0;77;383;-25
-167;-50.0;-256.0;795;223.0;79;387;-25
-175;226.0;76.0;807;243.0;70;366;-28
-159;158.0;37.0;801;215.0;67;369;-24
-153;-75.0;179.0;808;136.0;72;380;-19
-176;166.0;-193.0;800;-302.0;91;385;-23
-164;-21.0;-367.0;807;260.0;71;387;-31
-166;-155.0;-82.0;798;421.0;82;374;-38
-159;133.0;-46.0;797;181.0;71;368;-24
-156;103.0;-77.0;803;178.0;72;378;-31
-158;45.0;-136.0;809;363.0;48;462;-37
-162;-38.0;-249.0;802;108.0;73;392;-26
-161;26.0;-198.0;809;185.0;70;384;-22
-158;-4.0;-118.0;800;347.0;91;357;-28
-151;137.0;-217.0;801;84.0;67;402;-10
-170;113.0;609.0;1118;294.0;-379;852;-23
-159;88.0;56.0;804;165.0;66;370;-24
-168;26.0;-77.0;660;533.0;243;370;-32
-159;102.0;22.0;803;210.0;67;361;-24
-160;89.0;32.0;802;161.0;67;366;-24
-131;-404.0;623.0;47;453.0;132;840;-71
-159;107.0;33.0;803;208.0;64;366;-24
-156;-52.0;-550.0;793;-42.0;67;403;-27
174;-17.0;-403.0;2751;-60.0;-1907;-753;18
-159;112.0;16.0;796;192.0;69;368;-24
-145;723.0;880.0;818;382.0;86;403;-30
-159;147.0;91.0;799;213.0;68;368;-24
-170;4.0;-122.0;805;290.0;75;380;-32
-213;42.0;-66.0;807;249.0;108;372;-3
-159;116.0;64.0;800;208.0;67;370;-24
-167;130.0;235.0;801;-417.0;80;370;-28
-159;115.0;44.0;803;200.0;66;364;-24
-159;109.0;24.0;800;182.0;66;368;-24
-163;90.0;119.0;817;-48.0;73;383;-31
-151;206.0;-171.0;793;4.0;75;389;-10
-159;131.0;62.0;806;231.0;63;364;-24
-159;152.0;16.0;797;211.0;65;368;-24
-159;273.0;-165.0;801;255.0;61;370;-24
-159;94.0;-280.0;794;174.0;55;381;-24
-159;117.0;101.0;803;222.0;66;367;-24
-162;-22.0;256.0;805;278.0;70;382;-25
-174;146.0;35.0;805;158.0;71;382;-31
-155;15.0;267.0;801;132.0;68;392;-27
-164;160.0;-347.0;808;246.0;72;378;-27
-159;121.0;6.0;797;199.0;71;362;-24
-167;171.0;-31.0;808;211.0;72;379;-25
-156;173.0;-69.0;791;345.0;75;391;-27
-159;100.0;54.0;799;185.0;69;367;-24
-166;61.0;436.0;791;201.0;76;399;-26
-156;167.0;462.0;818;427.0;-53;785;-41
-159;129.0;19.0;797;231.0;68;365;-24
-156;142.0;572.0;801;178.0;72;375;-31
-159;126.0;-54.0;805;191.0;63;370;-24
-159;99.0;60.0;802;194.0;65;371;-24
-162;262.0;41.0;803;325.0;68;390;-29
-159;111.0;-28.0;805;201.0;63;366;-24
-115;66.0;-530.0;507;281.0;1145;-34;-62
-154;221.0;151.0;806;131.0;74;387;-19
-159;115.0;14.0;795;191.0;72;370;-24
-166;238.0;223.0;812;413.0;69;374;-38
-159;130.0;138.0;799;210.0;67;374;-24
-183;-228.0;-242.0;802;496.0;114;380;-12
-159;120.0;-2.0;802;195.0;63;373;-24
-159;115.0;31.0;801;200.0;69;370;-24
-159;112.0;25.0;802;209.0;66;371;-24
-160;322.0;-2.0;794;514.0;86;361;-23
-159;111.0;20.0;795;182.0;70;379;-24
-152;-97.0;153.0;1022;276.0;248;-250;-33
-159;116.0;31.0;803;189.0;65;374;-24
-156;83.0;163.0;621;603.0;105;598;-39
-157;131.0;70.0;809;141.0;67;380;-27
-171;7.0;-841.0;1186;143.0;-618;1111;-48
-156;150.0;47.0;577;436.0;113;573;-40
-168;-315.0;-521.0;813;118.0;67;395;-23
-159;115.0;26.0;799;188.0;69;369;-24
-169;-404.0;330.0;808;456.0;73;382;-24
-160;-675.0;638.0;804;-546.0;110;408;-11
-161;134.0;-82.0;906;190.0;36;84;-16
-159;110.0;10.0;796;199.0;68;366;-24
-159;101.0;20.0;798;180.0;70;365;-24
-159;121.0;16.0;799;209.0;67;368;-24
-157;142.0;5.0;806;151.0;69;378;-27
-155;124.0;-726.0;1191;94.0;164;-177;-30
-159;116.0;21.0;796;202.0;67;372;-24
-152;46.0;182.0;775;299.0;134;258;-21
-159;129.0;39.0;800;221.0;69;360;-24
-166;-713.0;88.0;808;919.0;67;389;-28
-170;36.0;415.0;802;515.0;71;382;-29
-156;190.0;-63.0;813;253.0;66;394;-25
-155;-99.0;275.0;820;352.0;54;390;-43
-159;132.0;30.0;805;207.0;65;363;-24
-167;121.0;13.0;803;212.0;75;382;-25
-164;-141.0;-165.0;811;-4.0;63;400;-28
-161;127.0;22.0;975;183.0;-22;42;-16
-159;106.0;53.0;797;214.0;70;362;-24
-159;142.0;61.0;800;211.0;69;365;-24
-217;78.0;-320.0;778;242.0;230;331;-42
-159;121.0;-15.0;803;204.0;68;366;-24
-159;111.0;-3.0;801;208.0;67;368;-24
-159;-77.0;-394.0;2375;17.0;-1159;1206;-65
-161;107.0;-187.0;810;294.0;71;386;-22
-159;107.0;-13.0;799;200.0;69;367;-24
-161;89.0;-614.0;806;199.0;68;393;-22
-159;130.0;-46.0;806;212.0;65;365;-24
-159;111.0;20.0;803;194.0;67;363;-24
-159;116.0;34.0;799;201.0;67;364;-24
-159;124.0;19.0;801;201.0;67;365;-24
-159;122.0;37.0;805;216.0;65;363;-24
-159;143.0;34.0;807;198.0;63;373;-24
-157;131.0;32.0;806;139.0;70;378;-27
-171;-200.0;-186.0;807;301.0;71;393;-21
-159;127.0;33.0;802;202.0;67;364;-24
-157;114.0;12.0;811;150.0;67;375;-27
-156;122.0;-88.0;803;193.0;71;372;-31
-159;99.0;31.0;802;199.0;69;360;-24
-174;-224.0;236.0;806;308.0;79;385;-31
-167;-743.0;-44.0;807;-292.0;49;405;-24
176;30.0;-385.0;807;103.0;66;397;-25
-174;58.0;-934.0;800;287.0;109;385;-32
-161;-3.0;99.0;808;657.0;84;384;-30
-161;-13.0;1759.0;792;221.0;76;402;-27
-159;146.0;-2.0;801;219.0;67;367;-24
-167;172.0;233.0;829;344.0;163;297;-51
-37;434.0;326.0;768;186.0;915;193;-81
-159;135.0;-25.0;802;218.0;67;362;-24
-166;25.0;511.0;796;-118.0;79;404;-27
-159;139.0;5.0;801;187.0;66;374;-24
-159;131.0;-22.0;803;190.0;64;370;-24
-147;338.0;341.0;625;404.0;169;436;-28
-159;110.0;-22.0;801;191.0;66;370;-24
-153;205.0;48.0;804;146.0;72;386;-19
-159;132.0;43.0;802;199.0;65;369;-24
-160;-318.0;-654.0;795;320.0;85;411;-12
-159;157.0;-126.0;-2074;215.0;3159;2695;-6
-159;121.0;88.0;799;182.0;68;370;-24
