Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
262.0;2.0;113.0;-199.0;-994.0;-459.0;444.0;3.0;904.0
276.0;-37.0;?;-198.0;-991.0;-440.0;445.0;-12.0;914.0
230.0;4.0;107.0;-196.0;-983.0;-451.0;454.0;-38.0;914.0
231.0;-41.0;104.0;-190.0;-991.0;-460.0;457.0;-39.0;922.0
234.0;-17.0;105.0;-194.0;-995.0;-471.0;425.0;-29.0;912.0
243.0;-42.0;107.0;-202.0;-999.0;-454.0;446.0;-50.0;914.0
244.0;-114.0;110.0;-197.0;-1002.0;-474.0;447.0;-49.0;898.0
243.0;-130.0;108.0;-185.0;-1002.0;-502.0;483.0;-46.0;913.0
247.0;-187.0;117.0;-183.0;-1008.0;-526.0;478.0;-43.0;894.0
260.0;-234.0;119.0;-178.0;-1008.0;-529.0;473.0;-57.0;857.0
217.0;-324.0;136.0;-152.0;?;-531.0;497.0;-10.0;851.0
232.0;-376.0;153.0;-129.0;-1006.0;-528.0;456.0;12.0;857.0
226.0;-434.0;163.0;-104.0;-997.0;-535.0;450.0;-24.0;862.0
210.0;-431.0;173.0;-74.0;-979.0;-569.0;456.0;-58.0;808.0
194.0;-362.0;138.0;-60.0;-967.0;-570.0;463.0;-14.0;800.0
167.0;-293.0;141.0;-63.0;-976.0;-561.0;445.0;29.0;800.0
130.0;-201.0;166.0;-89.0;-961.0;-551.0;387.0;-32.0;818.0
131.0;-158.0;182.0;-134.0;-956.0;-520.0;395.0;-54.0;819.0
160.0;-79.0;159.0;-126.0;-961.0;-531.0;376.0;-45.0;839.0
?;7.0;170.0;-107.0;-953.0;-539.0;376.0;-86.0;847.0
204.0;12.0;190.0;-136.0;?;-526.0;314.0;-98.0;850.0
166.0;-42.0;186.0;-180.0;-958.0;-505.0;336.0;-118.0;857.0
153.0;-58.0;178.0;-212.0;-977.0;-500.0;328.0;-108.0;858.0
165.0;-75.0;172.0;-229.0;-980.0;-472.0;279.0;-103.0;865.0
209.0;-61.0;164.0;-225.0;-981.0;-427.0;274.0;-63.0;835.0
236.0;-72.0;159.0;-201.0;-984.0;-441.0;269.0;-56.0;883.0
231.0;-90.0;143.0;-211.0;-983.0;-454.0;266.0;-13.0;884.0
242.0;-173.0;118.0;-197.0;-970.0;-469.0;298.0;-29.0;867.0
251.0;-182.0;97.0;-220.0;-951.0;?;350.0;-70.0;878.0
244.0;-203.0;?;-218.0;-975.0;-435.0;380.0;-63.0;876.0
240.0;-229.0;82.0;-273.0;-976.0;-452.0;320.0;-49.0;?
267.0;-147.0;88.0;-308.0;-998.0;-413.0;278.0;-27.0;899.0
292.0;-74.0;78.0;-352.0;-985.0;-429.0;300.0;-55.0;923.0
315.0;-108.0;93.0;-380.0;-971.0;-429.0;?;-97.0;932.0
337.0;-110.0;?;-317.0;-963.0;-426.0;304.0;-66.0;900.0
321.0;-194.0;83.0;-280.0;-976.0;-493.0;312.0;-31.0;876.0
296.0;-287.0;87.0;-276.0;-997.0;-476.0;343.0;-11.0;841.0
315.0;-351.0;87.0;-281.0;-1025.0;-499.0;344.0;?;784.0
275.0;-418.0;108.0;-299.0;-1009.0;-508.0;334.0;20.0;794.0
268.0;-442.0;125.0;-308.0;-982.0;-518.0;333.0;7.0;808.0
294.0;-444.0;132.0;-288.0;-954.0;-526.0;320.0;6.0;815.0
332.0;-454.0;152.0;-256.0;-930.0;-497.0;319.0;48.0;810.0
348.0;-409.0;136.0;-258.0;-922.0;-516.0;352.0;?;?
263.0;-374.0;144.0;-224.0;-931.0;-494.0;347.0;-12.0;786.0
274.0;-296.0;?;-227.0;-934.0;-492.0;327.0;13.0;771.0
242.0;-269.0;145.0;-234.0;-926.0;-513.0;324.0;46.0;?
225.0;-260.0;154.0;-216.0;-920.0;-502.0;325.0;71.0;739.0
231.0;-202.0;143.0;-235.0;-905.0;-673.0;290.0;85.0;888.0
190.0;-148.0;159.0;-190.0;-903.0;-592.0;?;-42.0;839.0
220.0;-94.0;151.0;-160.0;-890.0;-780.0;449.0;-208.0;916.0
?;-4.0;161.0;?;-892.0;-858.0;511.0;-141.0;890.0
161.0;294.0;313.0;-156.0;-1122.0;-779.0;369.0;-279.0;869.0
165.0;64.0;343.0;-121.0;-1152.0;-768.0;440.0;-438.0;778.0
?;22.0;390.0;34.0;-1218.0;-707.0;538.0;?;745.0
?;260.0;387.0;90.0;-1140.0;-651.0;529.0;-237.0;751.0
50.0;229.0;396.0;85.0;-1050.0;-567.0;431.0;-200.0;739.0
-51.0;108.0;403.0;18.0;-1004.0;-554.0;416.0;-213.0;756.0
?;112.0;370.0;-9.0;-951.0;-525.0;?;-178.0;753.0
-20.0;136.0;295.0;-24.0;-914.0;-513.0;335.0;-205.0;744.0
42.0;129.0;250.0;-48.0;-891.0;-513.0;339.0;-255.0;772.0
23.0;96.0;232.0;-42.0;-887.0;-530.0;380.0;-271.0;802.0
76.0;-89.0;225.0;-71.0;-868.0;-521.0;384.0;-237.0;826.0
147.0;-137.0;210.0;-118.0;-867.0;-528.0;431.0;-178.0;837.0
148.0;-184.0;204.0;-137.0;-900.0;-521.0;488.0;-126.0;830.0
170.0;-201.0;198.0;-158.0;-935.0;-520.0;423.0;?;819.0
167.0;-223.0;184.0;-165.0;-946.0;-551.0;399.0;-74.0;810.0
213.0;-215.0;180.0;-169.0;-944.0;-562.0;429.0;-69.0;822.0
217.0;-218.0;162.0;-172.0;-932.0;-597.0;446.0;-52.0;848.0
238.0;-226.0;172.0;-173.0;-937.0;-610.0;523.0;1.0;788.0
284.0;-199.0;194.0;-200.0;-944.0;-764.0;526.0;106.0;1011.0
275.0;-170.0;216.0;-198.0;-966.0;-1016.0;497.0;1.0;1084.0
256.0;-75.0;215.0;-206.0;-986.0;-672.0;?;-686.0;586.0
297.0;118.0;236.0;-170.0;?;-681.0;470.0;-437.0;600.0
277.0;303.0;371.0;-44.0;-1413.0;-816.0;367.0;-143.0;743.0
233.0;-60.0;?;-171.0;-1149.0;-750.0;49.0;-140.0;710.0
244.0;-167.0;472.0;-331.0;-824.0;-731.0;406.0;-375.0;794.0
361.0;-120.0;383.0;-339.0;?;-687.0;393.0;-210.0;752.0
231.0;43.0;406.0;-46.0;-901.0;-599.0;381.0;-144.0;687.0
-40.0;176.0;386.0;33.0;-951.0;-575.0;216.0;?;689.0
58.0;?;396.0;-148.0;?;-572.0;298.0;-169.0;670.0
119.0;-37.0;347.0;-241.0;?;?;279.0;-110.0;?
92.0;-80.0;294.0;-209.0;-855.0;-593.0;267.0;-88.0;583.0
203.0;-133.0;268.0;-206.0;-835.0;-623.0;264.0;-75.0;574.0
176.0;-94.0;267.0;-232.0;-817.0;-630.0;335.0;-72.0;577.0
140.0;-70.0;285.0;-249.0;-811.0;-797.0;311.0;-109.0;756.0
190.0;12.0;313.0;-290.0;-757.0;-878.0;196.0;-50.0;1015.0
224.0;138.0;338.0;-330.0;-732.0;-652.0;?;-326.0;669.0
245.0;226.0;332.0;-320.0;-775.0;-820.0;375.0;-537.0;775.0
257.0;321.0;433.0;-272.0;-904.0;-660.0;478.0;-318.0;836.0
259.0;336.0;454.0;-232.0;-1141.0;-725.0;439.0;-254.0;934.0
202.0;135.0;391.0;27.0;-1022.0;-620.0;494.0;-284.0;876.0
216.0;361.0;385.0;58.0;-945.0;-611.0;442.0;-339.0;822.0
157.0;520.0;347.0;-45.0;-1060.0;-494.0;426.0;-130.0;785.0
-11.0;547.0;300.0;-17.0;-1110.0;-453.0;371.0;-44.0;787.0
-12.0;472.0;266.0;-22.0;-1046.0;-449.0;377.0;-124.0;809.0
111.0;?;255.0;-222.0;-952.0;-479.0;362.0;-128.0;783.0
189.0;286.0;207.0;-318.0;-894.0;-542.0;320.0;-53.0;?
232.0;130.0;192.0;-225.0;-876.0;-544.0;431.0;13.0;839.0
268.0;-81.0;159.0;-156.0;?;?;437.0;-20.0;866.0
271.0;-151.0;174.0;-141.0;-887.0;-587.0;451.0;-48.0;924.0
226.0;-147.0;189.0;-88.0;-925.0;-658.0;466.0;-8.0;1037.0
234.0;-68.0;161.0;19.0;-960.0;-881.0;372.0;-14.0;972.0
214.0;-9.0;169.0;125.0;-994.0;-905.0;275.0;-296.0;710.0
198.0;11.0;224.0;?;-1042.0;-887.0;435.0;-319.0;425.0
90.0;?;363.0;-56.0;-1190.0;-938.0;238.0;-143.0;418.0
67.0;-373.0;467.0;-178.0;-1181.0;-864.0;-86.0;-266.0;486.0
112.0;-235.0;531.0;-218.0;-957.0;-896.0;-115.0;-416.0;576.0
126.0;-139.0;622.0;34.0;-736.0;-870.0;263.0;-293.0;609.0
240.0;-47.0;?;154.0;-717.0;-783.0;184.0;?;567.0
139.0;211.0;619.0;29.0;-770.0;-719.0;-57.0;-29.0;599.0
-340.0;223.0;?;93.0;-887.0;-670.0;-15.0;-138.0;581.0
-224.0;221.0;564.0;38.0;-849.0;-700.0;18.0;-169.0;622.0
-139.0;269.0;513.0;75.0;-816.0;-639.0;-15.0;-164.0;584.0
-210.0;206.0;457.0;-23.0;-807.0;-638.0;5.0;-72.0;615.0
-75.0;155.0;429.0;-154.0;-783.0;-589.0;16.0;-13.0;608.0
-84.0;88.0;420.0;-170.0;-787.0;-512.0;-83.0;49.0;606.0
-79.0;43.0;386.0;-124.0;-785.0;-541.0;-67.0;70.0;614.0
36.0;-5.0;352.0;-164.0;-784.0;-566.0;-13.0;42.0;613.0
51.0;-77.0;320.0;-175.0;-767.0;-528.0;-70.0;10.0;473.0
64.0;-222.0;279.0;-159.0;-749.0;?;-172.0;?;347.0
77.0;-444.0;313.0;-145.0;-738.0;-598.0;-177.0;147.0;219.0
49.0;?;318.0;-137.0;-736.0;-608.0;-150.0;215.0;325.0
50.0;-917.0;378.0;-56.0;-649.0;-844.0;-119.0;9.0;281.0
36.0;-956.0;407.0;120.0;-598.0;-838.0;?;-39.0;225.0
-26.0;-782.0;360.0;355.0;-540.0;-670.0;-170.0;131.0;175.0
-154.0;-716.0;434.0;465.0;-611.0;-685.0;-189.0;105.0;141.0
-254.0;-687.0;490.0;228.0;-602.0;-681.0;-293.0;89.0;216.0
-393.0;-557.0;476.0;-68.0;-563.0;-660.0;-282.0;119.0;188.0
-408.0;-363.0;464.0;-350.0;-471.0;-617.0;-163.0;?;219.0
-243.0;-180.0;441.0;-387.0;-480.0;-575.0;-313.0;10.0;222.0
-24.0;47.0;389.0;-434.0;-474.0;-538.0;-312.0;-13.0;212.0
113.0;46.0;390.0;-293.0;-463.0;-633.0;-404.0;-53.0;275.0
132.0;34.0;380.0;-248.0;-458.0;?;-363.0;-268.0;403.0
95.0;-41.0;357.0;-176.0;-415.0;-1209.0;-397.0;-449.0;450.0
52.0;-89.0;361.0;-266.0;-425.0;-1191.0;-286.0;-848.0;133.0
91.0;-279.0;496.0;-291.0;?;-932.0;-99.0;-592.0;-139.0
63.0;-739.0;780.0;-122.0;-740.0;-919.0;96.0;-471.0;-278.0
109.0;-1502.0;1038.0;358.0;?;-934.0;-107.0;-615.0;-477.0
45.0;-1855.0;901.0;839.0;-611.0;-605.0;379.0;-677.0;-712.0
-209.0;?;930.0;878.0;-430.0;-636.0;260.0;-233.0;-545.0
-523.0;-1903.0;956.0;808.0;-265.0;-712.0;93.0;-335.0;-297.0
-750.0;-1666.0;940.0;726.0;-54.0;-779.0;-29.0;?;-361.0
-873.0;-1322.0;849.0;906.0;159.0;-828.0;-89.0;-581.0;-323.0
?;-874.0;758.0;934.0;41.0;-1025.0;-98.0;-451.0;-272.0
-656.0;-724.0;894.0;575.0;-135.0;-1172.0;?;?;-213.0
-656.0;-665.0;882.0;317.0;-98.0;-1135.0;-336.0;-643.0;-224.0
-677.0;-487.0;837.0;343.0;-87.0;-1089.0;-137.0;-753.0;-227.0
-423.0;-341.0;?;256.0;-210.0;-1157.0;-154.0;-579.0;-266.0
-370.0;-240.0;1090.0;276.0;-361.0;-1136.0;-315.0;-536.0;-358.0
?;-178.0;1073.0;312.0;-333.0;-1167.0;-252.0;-590.0;-324.0
-386.0;-64.0;1049.0;342.0;-279.0;-1128.0;-271.0;-543.0;-259.0
-302.0;13.0;1125.0;250.0;-267.0;-1128.0;-223.0;-501.0;-314.0
-284.0;59.0;1113.0;-86.0;-183.0;-1101.0;-245.0;-479.0;-344.0
-148.0;245.0;1110.0;174.0;-233.0;?;-171.0;-422.0;-177.0
-71.0;461.0;1079.0;267.0;-268.0;-1028.0;-114.0;-384.0;-112.0
-68.0;754.0;1050.0;453.0;-220.0;-984.0;-148.0;-357.0;-108.0
-418.0;1151.0;1085.0;805.0;-226.0;-974.0;-57.0;-330.0;34.0
-475.0;1137.0;1012.0;?;-320.0;-939.0;?;-342.0;88.0
-538.0;1195.0;947.0;202.0;-380.0;-989.0;-44.0;-289.0;93.0
?;1232.0;903.0;-25.0;-394.0;-982.0;-57.0;-281.0;152.0
-457.0;1191.0;867.0;398.0;-476.0;-1016.0;-70.0;-301.0;?
-432.0;1064.0;841.0;636.0;-505.0;-999.0;-35.0;-273.0;211.0
?;895.0;843.0;?;-505.0;-1048.0;-22.0;-258.0;135.0
?;820.0;831.0;195.0;-550.0;-1093.0;-13.0;-259.0;235.0
-629.0;759.0;825.0;157.0;-581.0;-1137.0;-62.0;-248.0;230.0
-422.0;584.0;846.0;344.0;?;-1046.0;-161.0;?;204.0
-357.0;515.0;838.0;300.0;-571.0;-1016.0;67.0;-241.0;223.0
?;?;870.0;513.0;-661.0;-963.0;52.0;-159.0;123.0
-339.0;438.0;?;255.0;-615.0;-938.0;72.0;-32.0;50.0
-502.0;368.0;855.0;480.0;-636.0;-892.0;47.0;-119.0;86.0
-420.0;?;838.0;356.0;-656.0;-884.0;22.0;-54.0;69.0
-441.0;401.0;757.0;437.0;-564.0;-901.0;-38.0;-3.0;100.0
-496.0;631.0;741.0;430.0;-484.0;-764.0;-19.0;43.0;284.0
-418.0;698.0;719.0;637.0;-511.0;-803.0;55.0;75.0;410.0
-535.0;826.0;691.0;432.0;?;-721.0;176.0;73.0;526.0
-483.0;1053.0;608.0;105.0;-522.0;-700.0;271.0;212.0;763.0
-572.0;1435.0;485.0;227.0;-591.0;-827.0;323.0;257.0;920.0
-382.0;1574.0;494.0;-156.0;-703.0;-731.0;480.0;179.0;1005.0
-178.0;1748.0;384.0;-345.0;-853.0;-616.0;451.0;108.0;871.0
-247.0;1753.0;350.0;-296.0;-1039.0;-475.0;618.0;159.0;786.0
-29.0;1746.0;297.0;-450.0;?;-384.0;634.0;260.0;791.0
73.0;1636.0;224.0;-504.0;-1203.0;-480.0;614.0;222.0;846.0
107.0;1492.0;106.0;-406.0;-1061.0;-544.0;667.0;105.0;919.0
334.0;1466.0;56.0;-497.0;-933.0;-588.0;736.0;51.0;983.0
357.0;1329.0;32.0;-301.0;-907.0;-523.0;799.0;-89.0;910.0
425.0;1118.0;57.0;-302.0;-981.0;-414.0;756.0;-79.0;659.0
442.0;1022.0;72.0;-333.0;-1036.0;-513.0;770.0;-143.0;743.0
479.0;857.0;68.0;-316.0;?;-546.0;?;-247.0;743.0
426.0;707.0;137.0;-466.0;?;-427.0;891.0;-249.0;709.0
426.0;571.0;49.0;-636.0;-898.0;-378.0;943.0;-115.0;788.0
436.0;438.0;49.0;-497.0;-928.0;-450.0;903.0;-96.0;734.0
611.0;379.0;52.0;-618.0;-913.0;-426.0;?;?;721.0
?;448.0;-16.0;-522.0;-881.0;-433.0;926.0;-147.0;735.0
503.0;289.0;-15.0;-331.0;-921.0;-539.0;942.0;-194.0;739.0
525.0;284.0;29.0;-383.0;-870.0;-469.0;906.0;-253.0;859.0
473.0;199.0;-7.0;-514.0;-847.0;-459.0;903.0;-239.0;846.0
553.0;181.0;-14.0;-636.0;-866.0;-452.0;882.0;-179.0;806.0
570.0;411.0;?;-525.0;-907.0;-400.0;898.0;-170.0;747.0
591.0;471.0;12.0;-207.0;-944.0;-388.0;891.0;-220.0;723.0
661.0;539.0;-18.0;-211.0;-950.0;-231.0;929.0;-273.0;695.0
654.0;547.0;14.0;-312.0;-871.0;-280.0;901.0;-294.0;738.0
-111.0;-969.0;190.0;74.0;-1154.0;-708.0;470.0;381.0;447.0
-518.0;-1105.0;?;-223.0;-1153.0;-858.0;514.0;456.0;348.0
-219.0;-1317.0;168.0;2.0;-1157.0;-773.0;145.0;521.0;310.0
86.0;-1512.0;?;334.0;-881.0;-711.0;207.0;372.0;218.0
10.0;-1678.0;223.0;788.0;-754.0;-887.0;319.0;286.0;302.0
-369.0;-1584.0;312.0;491.0;-726.0;-849.0;?;202.0;124.0
-675.0;-1454.0;334.0;375.0;-761.0;-972.0;213.0;248.0;193.0
-606.0;-1301.0;370.0;386.0;-662.0;-987.0;247.0;210.0;118.0
-453.0;-1197.0;415.0;387.0;-750.0;-955.0;162.0;35.0;93.0
-455.0;-1056.0;525.0;133.0;-732.0;-966.0;63.0;103.0;30.0
-414.0;-1005.0;586.0;190.0;-782.0;-1013.0;171.0;112.0;87.0
-449.0;-899.0;623.0;476.0;-778.0;-1053.0;175.0;15.0;63.0
-284.0;-936.0;678.0;193.0;-721.0;?;101.0;-20.0;73.0
-639.0;-807.0;675.0;339.0;-662.0;-1014.0;145.0;-81.0;?
-384.0;-700.0;720.0;446.0;-681.0;-1185.0;13.0;-42.0;281.0
-599.0;-634.0;707.0;398.0;-661.0;-1090.0;-41.0;13.0;245.0
-435.0;-681.0;767.0;?;-768.0;-1033.0;-158.0;-267.0;80.0
-609.0;-597.0;702.0;309.0;-761.0;-712.0;-18.0;-204.0;?
-374.0;-808.0;783.0;229.0;-897.0;-1078.0;-14.0;-125.0;-115.0
-572.0;-1193.0;803.0;265.0;-853.0;-999.0;-117.0;-249.0;-310.0
-311.0;-1576.0;812.0;359.0;-844.0;-970.0;-274.0;-341.0;-202.0
-526.0;-1564.0;808.0;537.0;?;-1048.0;-153.0;-312.0;-448.0
-525.0;-1971.0;968.0;413.0;-668.0;-969.0;-419.0;-435.0;-454.0
-587.0;-2019.0;975.0;514.0;-429.0;-1025.0;-253.0;-476.0;-502.0
-498.0;-2073.0;1006.0;497.0;-437.0;-1026.0;-389.0;-422.0;-525.0
-415.0;-2029.0;1044.0;395.0;-275.0;-1022.0;-325.0;-515.0;-516.0
-607.0;-1974.0;1014.0;446.0;-143.0;-1068.0;-378.0;-490.0;-437.0
-536.0;-1901.0;1027.0;605.0;-31.0;-1092.0;-441.0;-435.0;-438.0
-564.0;-1638.0;1005.0;259.0;122.0;-1085.0;-356.0;-468.0;-456.0
?;-1170.0;973.0;75.0;178.0;-1061.0;-375.0;-530.0;-392.0
-604.0;-659.0;974.0;377.0;102.0;-1078.0;?;-505.0;-404.0
-116.0;-369.0;1065.0;642.0;125.0;-1150.0;-408.0;-486.0;-375.0
-336.0;-19.0;1070.0;436.0;112.0;-1121.0;-377.0;-531.0;-329.0
-873.0;299.0;?;448.0;65.0;-1136.0;-313.0;-451.0;-318.0
-650.0;533.0;1097.0;432.0;23.0;-1076.0;-388.0;-449.0;-277.0
-446.0;724.0;1079.0;421.0;12.0;-1008.0;-276.0;-548.0;-197.0
-504.0;1054.0;1061.0;440.0;-42.0;-972.0;-137.0;-473.0;-110.0
-435.0;1206.0;1073.0;?;-50.0;-947.0;-256.0;-384.0;-31.0
-454.0;1518.0;1013.0;294.0;?;-813.0;-105.0;-332.0;78.0
-435.0;1729.0;993.0;?;-186.0;-817.0;-138.0;-370.0;165.0
-378.0;1872.0;922.0;258.0;-258.0;?;-162.0;-477.0;?
-355.0;2063.0;?;217.0;-329.0;-541.0;-53.0;-539.0;247.0
-318.0;2137.0;789.0;283.0;-390.0;-545.0;-29.0;-483.0;375.0
-280.0;2169.0;722.0;169.0;-440.0;-568.0;153.0;-486.0;345.0
-251.0;2409.0;625.0;64.0;-421.0;-552.0;104.0;-387.0;471.0
-181.0;2079.0;580.0;57.0;-422.0;-551.0;192.0;-451.0;615.0
-74.0;1707.0;?;31.0;-500.0;-491.0;192.0;-470.0;650.0
-84.0;1398.0;489.0;-21.0;-510.0;-500.0;226.0;-441.0;641.0
-98.0;1223.0;465.0;12.0;-571.0;-489.0;188.0;-341.0;654.0
74.0;1056.0;458.0;9.0;-678.0;-514.0;152.0;-343.0;629.0
77.0;896.0;405.0;-27.0;-727.0;-474.0;194.0;-384.0;686.0
86.0;716.0;397.0;-30.0;-703.0;-526.0;294.0;-364.0;773.0
133.0;600.0;402.0;-84.0;?;-532.0;325.0;-363.0;821.0
109.0;354.0;419.0;-87.0;-721.0;-564.0;394.0;-393.0;880.0
73.0;437.0;332.0;-98.0;-763.0;-555.0;371.0;-302.0;816.0
169.0;459.0;362.0;-59.0;-812.0;-794.0;492.0;-287.0;1041.0
240.0;380.0;405.0;-109.0;?;-957.0;93.0;-122.0;922.0
197.0;?;385.0;-63.0;-942.0;-906.0;122.0;-336.0;578.0
181.0;424.0;370.0;82.0;-969.0;-864.0;402.0;-174.0;635.0
171.0;607.0;438.0;75.0;?;-880.0;?;-88.0;733.0
81.0;366.0;724.0;20.0;-977.0;-897.0;-530.0;-452.0;582.0
76.0;638.0;613.0;-313.0;?;-835.0;-426.0;-453.0;451.0
141.0;882.0;691.0;-517.0;?;-681.0;?;-243.0;537.0
?;536.0;844.0;-800.0;-868.0;-683.0;-165.0;-27.0;593.0
320.0;53.0;671.0;-486.0;-767.0;-686.0;-150.0;-134.0;596.0
291.0;624.0;624.0;-3.0;-697.0;-653.0;-125.0;-201.0;625.0
89.0;674.0;604.0;174.0;?;-612.0;-68.0;-115.0;669.0
-173.0;617.0;534.0;57.0;-712.0;-597.0;-143.0;-43.0;749.0
-149.0;610.0;496.0;112.0;-727.0;-579.0;?;-113.0;779.0
-121.0;699.0;457.0;?;-743.0;-524.0;45.0;-157.0;861.0
-147.0;692.0;445.0;-99.0;-761.0;-513.0;60.0;-144.0;885.0
-125.0;648.0;412.0;-129.0;-826.0;-487.0;4.0;-103.0;865.0
-19.0;575.0;381.0;-163.0;-865.0;-481.0;46.0;-63.0;870.0
66.0;521.0;329.0;-178.0;-905.0;-460.0;84.0;-30.0;803.0
101.0;446.0;298.0;-171.0;-958.0;-590.0;168.0;?;706.0
140.0;393.0;273.0;-167.0;-956.0;-554.0;170.0;73.0;582.0
109.0;312.0;264.0;-125.0;-925.0;-508.0;81.0;77.0;679.0
92.0;233.0;?;-91.0;-906.0;-459.0;59.0;-55.0;789.0
62.0;204.0;316.0;-145.0;?;-888.0;-7.0;32.0;1265.0
?;515.0;327.0;-213.0;-736.0;-559.0;-105.0;-141.0;?
106.0;?;251.0;-284.0;-730.0;-669.0;254.0;-659.0;1012.0
151.0;911.0;264.0;-346.0;-818.0;-571.0;283.0;-400.0;935.0
219.0;1117.0;387.0;-390.0;?;-494.0;276.0;-210.0;925.0
277.0;489.0;441.0;-268.0;-1341.0;-444.0;158.0;-139.0;825.0
280.0;150.0;?;115.0;-1167.0;-397.0;237.0;-174.0;737.0
225.0;151.0;305.0;377.0;-1098.0;-387.0;183.0;-121.0;806.0
?;163.0;284.0;241.0;-1029.0;-454.0;277.0;-116.0;866.0
-225.0;77.0;182.0;157.0;-949.0;-469.0;238.0;-143.0;921.0
-38.0;100.0;199.0;67.0;-837.0;-465.0;271.0;-137.0;932.0
33.0;-28.0;196.0;-99.0;-841.0;-403.0;296.0;-109.0;878.0
83.0;-75.0;167.0;-127.0;-916.0;-442.0;343.0;-61.0;830.0
?;25.0;184.0;-60.0;-975.0;-386.0;320.0;-2.0;814.0
148.0;-37.0;210.0;-22.0;-1006.0;-416.0;336.0;72.0;847.0
207.0;-143.0;191.0;-27.0;-967.0;-420.0;394.0;116.0;?
244.0;-117.0;160.0;-46.0;-910.0;-502.0;375.0;118.0;990.0
172.0;-54.0;136.0;-107.0;-889.0;-543.0;350.0;122.0;1022.0
152.0;-75.0;146.0;-162.0;-902.0;-580.0;376.0;168.0;1032.0
163.0;-81.0;?;-210.0;-935.0;-813.0;495.0;223.0;1144.0
252.0;-30.0;205.0;-299.0;?;-883.0;275.0;71.0;946.0
328.0;-87.0;238.0;-364.0;-1106.0;-694.0;138.0;-564.0;619.0
401.0;-11.0;290.0;-298.0;-1118.0;-821.0;?;-643.0;720.0
396.0;7.0;418.0;-192.0;-1200.0;-706.0;234.0;-303.0;585.0
396.0;7.0;602.0;-237.0;-1242.0;-639.0;120.0;-235.0;736.0
296.0;85.0;582.0;-316.0;-859.0;-524.0;90.0;-148.0;710.0
377.0;-40.0;603.0;-156.0;-886.0;-534.0;221.0;?;732.0
246.0;270.0;442.0;122.0;-825.0;-492.0;210.0;-128.0;730.0
29.0;551.0;413.0;249.0;-803.0;-482.0;145.0;-37.0;789.0
51.0;543.0;377.0;?;-836.0;-510.0;140.0;-23.0;843.0
-49.0;331.0;341.0;-260.0;-820.0;-500.0;199.0;-2.0;832.0
24.0;221.0;309.0;-255.0;-828.0;-490.0;219.0;8.0;810.0
230.0;106.0;287.0;-216.0;-849.0;-459.0;282.0;78.0;799.0
211.0;-83.0;285.0;-230.0;-894.0;-424.0;221.0;149.0;748.0
190.0;-120.0;254.0;-245.0;-916.0;-419.0;226.0;187.0;768.0
272.0;-131.0;242.0;-236.0;?;-432.0;216.0;179.0;?
269.0;-34.0;211.0;-222.0;-897.0;-483.0;208.0;62.0;1000.0
231.0;194.0;182.0;-210.0;-847.0;-505.0;220.0;-14.0;1039.0
203.0;260.0;194.0;-192.0;-828.0;-729.0;245.0;81.0;1124.0
236.0;184.0;235.0;-263.0;-910.0;-935.0;346.0;70.0;1121.0
231.0;36.0;274.0;-309.0;-1032.0;-796.0;281.0;-258.0;914.0
298.0;-118.0;246.0;-319.0;-1103.0;-734.0;63.0;-314.0;706.0
292.0;-119.0;328.0;-330.0;-1175.0;-586.0;97.0;-345.0;631.0
277.0;?;523.0;-332.0;-1359.0;-538.0;353.0;-488.0;685.0
307.0;-24.0;580.0;-273.0;-1126.0;-577.0;373.0;-323.0;683.0
385.0;392.0;449.0;-275.0;-941.0;-645.0;339.0;-237.0;790.0
248.0;?;507.0;-280.0;-765.0;?;212.0;-108.0;803.0
113.0;291.0;444.0;-229.0;-845.0;-500.0;195.0;-64.0;782.0
162.0;31.0;443.0;-210.0;-847.0;-481.0;291.0;-145.0;823.0
172.0;74.0;357.0;-119.0;?;-510.0;334.0;-117.0;877.0
?;224.0;?;-65.0;-907.0;-469.0;326.0;-108.0;874.0
103.0;195.0;298.0;-24.0;-879.0;-453.0;371.0;?;861.0
111.0;127.0;280.0;16.0;-896.0;-456.0;413.0;22.0;842.0
114.0;-24.0;260.0;?;-941.0;-435.0;437.0;97.0;760.0
82.0;-84.0;242.0;-105.0;-938.0;-462.0;457.0;115.0;752.0
85.0;-98.0;201.0;-123.0;-939.0;-420.0;457.0;128.0;880.0
194.0;-92.0;206.0;-129.0;-904.0;-485.0;330.0;63.0;1078.0
191.0;-87.0;204.0;-148.0;-870.0;-648.0;?;-112.0;1305.0
228.0;-40.0;?;-167.0;-824.0;-785.0;355.0;-96.0;1232.0
264.0;171.0;145.0;-172.0;-923.0;-620.0;248.0;-105.0;872.0
244.0;-5.0;259.0;-183.0;-1068.0;-588.0;491.0;26.0;726.0
306.0;-116.0;342.0;?;-1313.0;-593.0;?;99.0;615.0
325.0;-285.0;475.0;-354.0;-1398.0;-664.0;167.0;1.0;618.0
397.0;-422.0;380.0;-476.0;-1103.0;-719.0;-102.0;-18.0;698.0
507.0;-193.0;?;-378.0;-925.0;-668.0;-221.0;-170.0;727.0
472.0;-110.0;?;-159.0;-759.0;-644.0;173.0;-186.0;717.0
