InertialMeasurementUnit L-SHOE EuX;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;Accelerometer LWR accY;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;Accelerometer LH accZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
99;388.0;1000.0;861.0;346.0;537.0;1027.0;46.0;1002.0;-922.0;-312.0;415.0
99;418.0;971.0;864.0;351.0;539.0;1055.0;43.0;1011.0;-918.0;-335.0;435.0
164;461.0;962.0;943.0;340.0;572.0;1286.0;186.0;988.0;-876.0;-442.0;580.0
99;399.0;980.0;872.0;377.0;543.0;1049.0;89.0;1020.0;-973.0;-394.0;449.0
99;283.0;976.0;879.0;356.0;536.0;982.0;99.0;1011.0;-958.0;-300.0;339.0
99;388.0;948.0;895.0;395.0;547.0;1009.0;50.0;1008.0;-969.0;-395.0;426.0
99;404.0;943.0;874.0;399.0;550.0;946.0;73.0;1015.0;-960.0;-396.0;442.0
99;393.0;955.0;852.0;401.0;552.0;981.0;51.0;1017.0;-948.0;-371.0;449.0
159;391.0;890.0;810.0;394.0;579.0;959.0;-125.0;1030.0;-854.0;-309.0;575.0
99;381.0;952.0;851.0;399.0;553.0;967.0;42.0;1019.0;-933.0;-363.0;423.0
99;378.0;944.0;868.0;396.0;555.0;965.0;47.0;1002.0;-920.0;-327.0;408.0
99;383.0;943.0;859.0;395.0;556.0;974.0;76.0;1023.0;-918.0;-358.0;390.0
99;394.0;953.0;866.0;396.0;555.0;949.0;131.0;1017.0;-934.0;-362.0;380.0
99;382.0;950.0;846.0;395.0;555.0;956.0;113.0;1001.0;-938.0;-356.0;394.0
99;387.0;951.0;848.0;391.0;554.0;1066.0;22.0;1031.0;-930.0;-315.0;394.0
99;399.0;970.0;869.0;389.0;553.0;1044.0;37.0;1030.0;-937.0;-311.0;365.0
99;381.0;959.0;886.0;388.0;553.0;1036.0;65.0;1021.0;-930.0;-352.0;421.0
99;358.0;957.0;887.0;385.0;551.0;1037.0;38.0;1017.0;-931.0;-335.0;448.0
99;382.0;960.0;871.0;379.0;550.0;1009.0;60.0;992.0;-956.0;-362.0;421.0
99;387.0;945.0;871.0;375.0;548.0;1044.0;55.0;1011.0;-957.0;-372.0;413.0
99;398.0;952.0;863.0;367.0;547.0;1012.0;59.0;1015.0;-953.0;-358.0;384.0
99;371.0;940.0;863.0;359.0;547.0;984.0;80.0;1041.0;-954.0;-303.0;392.0
99;365.0;924.0;855.0;358.0;549.0;999.0;52.0;1015.0;-956.0;-312.0;417.0
99;361.0;934.0;874.0;356.0;546.0;1013.0;29.0;1027.0;-948.0;-335.0;410.0
99;385.0;964.0;849.0;359.0;547.0;975.0;44.0;1015.0;-946.0;-308.0;405.0
99;373.0;965.0;860.0;358.0;548.0;993.0;49.0;1037.0;-947.0;-311.0;402.0
99;355.0;923.0;875.0;364.0;549.0;1006.0;41.0;1037.0;-940.0;-335.0;404.0
99;393.0;924.0;866.0;367.0;548.0;996.0;51.0;1020.0;-937.0;-343.0;389.0
99;372.0;943.0;865.0;368.0;547.0;958.0;52.0;1013.0;-941.0;-317.0;418.0
99;384.0;960.0;865.0;367.0;548.0;968.0;57.0;1033.0;-948.0;-331.0;387.0
99;398.0;944.0;855.0;367.0;547.0;1003.0;39.0;1028.0;-931.0;-345.0;392.0
99;376.0;961.0;865.0;365.0;546.0;1018.0;3.0;1023.0;-939.0;-313.0;438.0
99;394.0;952.0;886.0;362.0;544.0;1028.0;22.0;1012.0;-960.0;-351.0;434.0
99;361.0;958.0;873.0;358.0;539.0;973.0;77.0;1048.0;-954.0;-355.0;402.0
99;350.0;948.0;873.0;356.0;540.0;975.0;75.0;1020.0;-955.0;-324.0;374.0
99;366.0;956.0;876.0;354.0;539.0;978.0;42.0;1032.0;-955.0;-313.0;396.0
99;378.0;934.0;837.0;351.0;537.0;1005.0;61.0;1032.0;-961.0;-312.0;397.0
99;370.0;952.0;885.0;351.0;539.0;1015.0;40.0;1039.0;-960.0;-317.0;394.0
99;378.0;965.0;868.0;351.0;535.0;997.0;44.0;1028.0;-955.0;-322.0;380.0
99;370.0;952.0;851.0;349.0;536.0;1008.0;60.0;1028.0;-948.0;-325.0;408.0
99;379.0;944.0;882.0;349.0;535.0;999.0;50.0;1017.0;-950.0;-324.0;385.0
99;349.0;943.0;882.0;353.0;536.0;989.0;68.0;1027.0;-946.0;-323.0;409.0
99;349.0;962.0;896.0;354.0;535.0;993.0;65.0;1031.0;-946.0;-329.0;378.0
99;379.0;976.0;876.0;364.0;535.0;991.0;93.0;1042.0;-956.0;-329.0;401.0
99;394.0;961.0;877.0;367.0;538.0;1009.0;60.0;1022.0;-954.0;-345.0;395.0
99;378.0;954.0;868.0;368.0;536.0;1000.0;51.0;1031.0;-937.0;-350.0;394.0
99;393.0;920.0;868.0;367.0;537.0;981.0;37.0;1011.0;-944.0;-305.0;404.0
99;401.0;916.0;857.0;366.0;536.0;983.0;27.0;1022.0;-950.0;-326.0;404.0
99;377.0;934.0;858.0;367.0;536.0;995.0;32.0;1032.0;-958.0;-338.0;390.0
99;361.0;948.0;843.0;365.0;534.0;1005.0;11.0;1038.0;-958.0;-311.0;406.0
99;376.0;936.0;852.0;360.0;533.0;979.0;49.0;1016.0;-928.0;-352.0;442.0
99;388.0;934.0;847.0;359.0;533.0;1005.0;-13.0;987.0;-941.0;-358.0;439.0
99;369.0;905.0;846.0;358.0;531.0;987.0;16.0;1019.0;-949.0;-362.0;431.0
99;370.0;979.0;823.0;356.0;529.0;997.0;65.0;1030.0;-934.0;-356.0;386.0
99;372.0;960.0;898.0;351.0;524.0;991.0;118.0;1011.0;-918.0;-356.0;365.0
99;387.0;960.0;886.0;349.0;525.0;992.0;91.0;1020.0;-890.0;-335.0;365.0
99;345.0;944.0;893.0;344.0;523.0;1004.0;39.0;1011.0;-912.0;-326.0;396.0
99;358.0;955.0;881.0;340.0;519.0;1018.0;-4.0;1013.0;-974.0;-349.0;407.0
99;364.0;946.0;868.0;337.0;518.0;1016.0;41.0;1004.0;-965.0;-308.0;413.0
99;361.0;951.0;878.0;337.0;521.0;983.0;59.0;1008.0;-936.0;-325.0;398.0
99;387.0;960.0;860.0;340.0;520.0;979.0;43.0;1009.0;-950.0;-342.0;407.0
99;373.0;933.0;861.0;352.0;529.0;987.0;74.0;1008.0;-950.0;-337.0;407.0
99;373.0;936.0;857.0;354.0;530.0;973.0;63.0;1011.0;-940.0;-359.0;413.0
99;374.0;955.0;868.0;358.0;533.0;986.0;62.0;1011.0;-943.0;-353.0;423.0
99;363.0;959.0;860.0;366.0;536.0;988.0;76.0;1020.0;-949.0;-362.0;408.0
99;372.0;936.0;855.0;367.0;537.0;996.0;89.0;1024.0;-936.0;-341.0;405.0
99;349.0;953.0;889.0;368.0;539.0;997.0;51.0;1029.0;-942.0;-350.0;379.0
99;323.0;952.0;864.0;368.0;539.0;1007.0;49.0;999.0;-937.0;-340.0;405.0
99;343.0;969.0;856.0;368.0;537.0;989.0;84.0;1024.0;-949.0;-332.0;384.0
99;339.0;951.0;891.0;363.0;537.0;999.0;73.0;1008.0;-952.0;-313.0;347.0
99;352.0;944.0;869.0;362.0;537.0;975.0;62.0;1024.0;-956.0;-309.0;377.0
99;370.0;963.0;875.0;358.0;534.0;977.0;47.0;1018.0;-944.0;-319.0;411.0
99;380.0;961.0;877.0;357.0;533.0;1017.0;28.0;1027.0;-954.0;-311.0;405.0
99;385.0;960.0;852.0;353.0;533.0;996.0;49.0;1001.0;-958.0;-322.0;416.0
99;360.0;927.0;887.0;356.0;535.0;986.0;55.0;1032.0;-945.0;-337.0;401.0
99;375.0;940.0;865.0;357.0;532.0;987.0;73.0;1016.0;-958.0;-321.0;405.0
99;363.0;943.0;849.0;357.0;532.0;986.0;81.0;1023.0;-952.0;-336.0;393.0
99;379.0;952.0;855.0;354.0;532.0;984.0;62.0;1005.0;-949.0;-308.0;377.0
99;343.0;962.0;866.0;352.0;533.0;996.0;62.0;1002.0;-952.0;-305.0;394.0
99;335.0;965.0;875.0;353.0;532.0;983.0;82.0;1028.0;-941.0;-316.0;386.0
99;372.0;933.0;877.0;354.0;532.0;988.0;76.0;1016.0;-940.0;-343.0;374.0
99;358.0;971.0;866.0;354.0;532.0;998.0;54.0;1000.0;-960.0;-315.0;395.0
99;364.0;939.0;872.0;355.0;531.0;1013.0;32.0;1011.0;-954.0;-327.0;384.0
99;349.0;958.0;862.0;354.0;535.0;988.0;81.0;1002.0;-947.0;-329.0;385.0
99;343.0;970.0;878.0;354.0;532.0;1004.0;103.0;1038.0;-954.0;-324.0;376.0
99;348.0;969.0;880.0;358.0;535.0;1002.0;80.0;1009.0;-951.0;-318.0;351.0
99;358.0;971.0;882.0;361.0;537.0;987.0;78.0;1032.0;-944.0;-322.0;384.0
99;359.0;971.0;879.0;360.0;534.0;985.0;54.0;1011.0;-963.0;-305.0;411.0
99;369.0;980.0;877.0;360.0;535.0;1011.0;30.0;1013.0;-954.0;-329.0;391.0
99;344.0;961.0;861.0;360.0;536.0;1020.0;24.0;1001.0;-956.0;-313.0;419.0
99;324.0;963.0;873.0;362.0;537.0;1016.0;26.0;1013.0;-957.0;-327.0;425.0
99;350.0;958.0;878.0;362.0;537.0;1001.0;27.0;1023.0;-947.0;-344.0;397.0
99;337.0;953.0;877.0;361.0;537.0;1009.0;59.0;1018.0;-962.0;-324.0;374.0
99;358.0;966.0;876.0;362.0;538.0;991.0;60.0;1031.0;-969.0;-340.0;403.0
99;355.0;957.0;875.0;361.0;540.0;968.0;79.0;1020.0;-960.0;-312.0;334.0
99;347.0;947.0;874.0;363.0;541.0;996.0;70.0;1023.0;-944.0;-320.0;380.0
99;338.0;966.0;885.0;362.0;541.0;990.0;37.0;1031.0;-952.0;-320.0;393.0
99;349.0;969.0;890.0;367.0;541.0;985.0;101.0;1015.0;-958.0;-308.0;402.0
99;378.0;971.0;870.0;367.0;542.0;962.0;122.0;1015.0;-950.0;-331.0;356.0
99;368.0;945.0;877.0;364.0;539.0;1014.0;50.0;1016.0;-957.0;-306.0;387.0
99;356.0;962.0;877.0;363.0;537.0;981.0;52.0;1014.0;-957.0;-322.0;358.0
99;349.0;948.0;877.0;358.0;538.0;992.0;49.0;1021.0;-943.0;-299.0;363.0
99;349.0;958.0;877.0;354.0;537.0;1020.0;16.0;1041.0;-964.0;-310.0;424.0
99;350.0;952.0;885.0;356.0;534.0;987.0;81.0;1027.0;-957.0;-332.0;376.0
99;359.0;932.0;878.0;353.0;530.0;997.0;96.0;1041.0;-954.0;-331.0;376.0
99;349.0;933.0;870.0;350.0;528.0;985.0;89.0;1015.0;-948.0;-318.0;370.0
99;359.0;951.0;872.0;343.0;523.0;984.0;25.0;1042.0;-949.0;-308.0;390.0
99;348.0;951.0;880.0;340.0;522.0;995.0;61.0;1030.0;-946.0;-318.0;386.0
99;360.0;926.0;849.0;334.0;517.0;990.0;78.0;1012.0;-945.0;-319.0;391.0
99;363.0;970.0;878.0;335.0;517.0;983.0;79.0;1029.0;-944.0;-322.0;383.0
99;368.0;944.0;885.0;332.0;517.0;996.0;98.0;1040.0;-935.0;-330.0;374.0
99;375.0;943.0;876.0;335.0;516.0;996.0;54.0;1031.0;-938.0;-319.0;374.0
99;372.0;946.0;875.0;333.0;515.0;1014.0;42.0;1041.0;-942.0;-341.0;391.0
99;384.0;990.0;883.0;334.0;515.0;1016.0;41.0;1029.0;-945.0;-320.0;419.0
99;399.0;982.0;891.0;332.0;512.0;1016.0;69.0;1012.0;-962.0;-324.0;405.0
99;363.0;967.0;873.0;333.0;512.0;1015.0;29.0;1019.0;-958.0;-348.0;414.0
99;359.0;972.0;875.0;331.0;510.0;1003.0;55.0;1013.0;-953.0;-351.0;419.0
99;349.0;943.0;886.0;324.0;506.0;977.0;59.0;1038.0;-966.0;-360.0;374.0
99;365.0;965.0;850.0;312.0;499.0;973.0;106.0;1024.0;-945.0;-322.0;374.0
99;364.0;962.0;878.0;310.0;498.0;1031.0;65.0;1027.0;-945.0;-312.0;396.0
99;381.0;935.0;884.0;309.0;495.0;989.0;61.0;1022.0;-958.0;-335.0;371.0
99;355.0;965.0;874.0;309.0;495.0;990.0;88.0;1021.0;-933.0;-356.0;381.0
99;362.0;935.0;885.0;306.0;494.0;1016.0;60.0;1000.0;-970.0;-302.0;390.0
99;368.0;961.0;893.0;307.0;495.0;1005.0;71.0;1013.0;-945.0;-358.0;392.0
99;386.0;978.0;881.0;306.0;495.0;1005.0;71.0;1030.0;-944.0;-322.0;392.0
99;378.0;980.0;890.0;306.0;496.0;1020.0;7.0;1022.0;-965.0;-335.0;410.0
99;354.0;938.0;871.0;314.0;499.0;971.0;96.0;1022.0;-954.0;-362.0;423.0
99;388.0;934.0;858.0;320.0;502.0;995.0;35.0;994.0;-954.0;-322.0;365.0
99;367.0;950.0;858.0;322.0;503.0;979.0;87.0;1021.0;-966.0;-336.0;375.0
99;365.0;958.0;858.0;322.0;505.0;979.0;91.0;1000.0;-946.0;-382.0;385.0
99;369.0;953.0;857.0;321.0;506.0;997.0;52.0;1038.0;-929.0;-316.0;396.0
99;419.0;973.0;865.0;322.0;507.0;1025.0;20.0;1021.0;-946.0;-317.0;422.0
99;376.0;933.0;870.0;327.0;510.0;1020.0;2.0;1033.0;-939.0;-326.0;448.0
99;367.0;939.0;861.0;330.0;511.0;970.0;17.0;1012.0;-952.0;-352.0;486.0
99;349.0;945.0;883.0;334.0;514.0;1026.0;64.0;1023.0;-957.0;-379.0;439.0
99;349.0;933.0;878.0;338.0;514.0;1008.0;75.0;1016.0;-963.0;-385.0;421.0
99;349.0;924.0;878.0;341.0;515.0;983.0;77.0;1008.0;-932.0;-397.0;390.0
99;396.0;935.0;848.0;337.0;512.0;1010.0;56.0;1035.0;-948.0;-332.0;356.0
99;364.0;938.0;849.0;333.0;513.0;998.0;69.0;1020.0;-960.0;-332.0;364.0
99;394.0;940.0;848.0;329.0;513.0;966.0;78.0;1023.0;-944.0;-317.0;394.0
99;368.0;944.0;886.0;324.0;512.0;1034.0;27.0;1009.0;-928.0;-297.0;401.0
99;344.0;959.0;839.0;326.0;513.0;1021.0;23.0;1031.0;-935.0;-325.0;428.0
99;400.0;935.0;866.0;332.0;513.0;1017.0;34.0;1006.0;-949.0;-359.0;426.0
99;382.0;954.0;875.0;334.0;514.0;984.0;32.0;1037.0;-938.0;-393.0;439.0
99;369.0;943.0;870.0;335.0;515.0;974.0;80.0;1017.0;-959.0;-353.0;398.0
99;350.0;954.0;893.0;334.0;514.0;1021.0;36.0;1018.0;-947.0;-326.0;369.0
99;345.0;961.0;879.0;333.0;514.0;970.0;88.0;1016.0;-957.0;-344.0;363.0
99;347.0;946.0;877.0;333.0;515.0;1010.0;75.0;1012.0;-949.0;-340.0;394.0
99;369.0;946.0;877.0;331.0;513.0;999.0;58.0;1016.0;-947.0;-288.0;411.0
99;401.0;956.0;874.0;331.0;514.0;1007.0;40.0;993.0;-946.0;-314.0;387.0
99;397.0;945.0;860.0;330.0;513.0;997.0;61.0;1031.0;-951.0;-310.0;410.0
99;387.0;940.0;872.0;333.0;513.0;1025.0;29.0;1011.0;-942.0;-319.0;432.0
99;369.0;954.0;872.0;332.0;514.0;1004.0;-1.0;1030.0;-943.0;-317.0;416.0
99;388.0;961.0;875.0;334.0;516.0;1008.0;51.0;1015.0;-948.0;-365.0;433.0
99;367.0;952.0;863.0;336.0;517.0;976.0;64.0;1024.0;-949.0;-370.0;410.0
99;377.0;940.0;822.0;336.0;518.0;968.0;66.0;1023.0;-959.0;-364.0;396.0
99;402.0;948.0;849.0;336.0;515.0;964.0;60.0;1035.0;-948.0;-370.0;384.0
99;395.0;962.0;869.0;334.0;514.0;1005.0;29.0;1005.0;-941.0;-345.0;412.0
99;396.0;939.0;877.0;330.0;514.0;1017.0;22.0;1021.0;-930.0;-339.0;435.0
99;392.0;948.0;862.0;329.0;512.0;988.0;20.0;1021.0;-933.0;-345.0;435.0
99;379.0;940.0;877.0;326.0;510.0;1013.0;32.0;1041.0;-946.0;-330.0;429.0
99;402.0;923.0;880.0;326.0;510.0;997.0;51.0;1028.0;-949.0;-335.0;404.0
99;379.0;952.0;846.0;324.0;509.0;994.0;31.0;1035.0;-940.0;-344.0;429.0
99;350.0;951.0;855.0;323.0;510.0;997.0;24.0;1011.0;-945.0;-332.0;408.0
99;387.0;952.0;858.0;322.0;510.0;998.0;30.0;1036.0;-949.0;-352.0;404.0
99;399.0;933.0;850.0;325.0;512.0;990.0;59.0;1018.0;-938.0;-345.0;422.0
99;389.0;930.0;849.0;330.0;513.0;996.0;52.0;1018.0;-937.0;-352.0;414.0
99;390.0;927.0;848.0;331.0;512.0;952.0;58.0;1019.0;-940.0;-352.0;405.0
99;397.0;947.0;840.0;331.0;513.0;986.0;48.0;1037.0;-948.0;-344.0;424.0
99;385.0;956.0;851.0;332.0;515.0;985.0;37.0;1011.0;-933.0;-357.0;426.0
99;387.0;956.0;857.0;332.0;514.0;975.0;79.0;1020.0;-931.0;-345.0;430.0
99;405.0;938.0;867.0;334.0;516.0;993.0;34.0;1028.0;-941.0;-352.0;425.0
99;409.0;930.0;883.0;335.0;515.0;988.0;52.0;1014.0;-943.0;-353.0;430.0
99;379.0;962.0;838.0;333.0;518.0;998.0;26.0;1011.0;-940.0;-364.0;435.0
99;389.0;958.0;855.0;337.0;518.0;998.0;18.0;1037.0;-936.0;-373.0;433.0
99;405.0;941.0;858.0;337.0;519.0;1007.0;28.0;1020.0;-942.0;-367.0;435.0
99;397.0;954.0;857.0;338.0;520.0;990.0;38.0;999.0;-946.0;-374.0;445.0
99;371.0;925.0;862.0;339.0;519.0;998.0;29.0;1010.0;-942.0;-377.0;441.0
99;362.0;959.0;848.0;339.0;519.0;968.0;61.0;1010.0;-941.0;-382.0;402.0
99;334.0;956.0;859.0;339.0;521.0;981.0;58.0;1031.0;-933.0;-370.0;419.0
99;341.0;945.0;871.0;333.0;518.0;1000.0;73.0;1019.0;-933.0;-346.0;363.0
99;348.0;951.0;887.0;334.0;517.0;972.0;91.0;1021.0;-938.0;-325.0;371.0
99;349.0;943.0;870.0;333.0;518.0;979.0;86.0;1018.0;-941.0;-328.0;375.0
99;367.0;953.0;886.0;330.0;516.0;991.0;58.0;1040.0;-948.0;-296.0;366.0
99;381.0;971.0;860.0;332.0;517.0;1001.0;51.0;1023.0;-950.0;-293.0;405.0
99;382.0;969.0;876.0;335.0;521.0;1026.0;5.0;1020.0;-951.0;-303.0;416.0
99;381.0;959.0;877.0;338.0;524.0;1025.0;41.0;1012.0;-963.0;-323.0;441.0
99;359.0;958.0;870.0;348.0;529.0;1013.0;31.0;1022.0;-960.0;-366.0;431.0
99;349.0;934.0;883.0;352.0;529.0;997.0;77.0;995.0;-948.0;-371.0;375.0
99;348.0;972.0;895.0;350.0;528.0;990.0;74.0;1010.0;-948.0;-339.0;375.0
99;353.0;935.0;887.0;350.0;527.0;986.0;94.0;1020.0;-946.0;-340.0;355.0
99;381.0;941.0;858.0;349.0;528.0;985.0;94.0;1027.0;-950.0;-330.0;365.0
99;359.0;962.0;859.0;347.0;526.0;995.0;59.0;1024.0;-945.0;-321.0;376.0
99;352.0;961.0;883.0;343.0;525.0;995.0;59.0;1026.0;-951.0;-299.0;380.0
99;363.0;963.0;856.0;337.0;523.0;988.0;19.0;1032.0;-949.0;-303.0;441.0
99;369.0;951.0;869.0;335.0;521.0;1006.0;10.0;1014.0;-949.0;-302.0;413.0
99;368.0;944.0;878.0;333.0;521.0;1005.0;60.0;1011.0;-952.0;-319.0;403.0
99;329.0;940.0;874.0;334.0;519.0;977.0;80.0;1034.0;-957.0;-346.0;422.0
99;382.0;948.0;878.0;336.0;518.0;1007.0;58.0;1028.0;-946.0;-318.0;412.0
99;373.0;961.0;873.0;337.0;520.0;1004.0;51.0;1023.0;-943.0;-335.0;409.0
99;350.0;969.0;871.0;335.0;519.0;1016.0;42.0;1035.0;-947.0;-332.0;421.0
99;374.0;961.0;858.0;338.0;520.0;995.0;66.0;1012.0;-946.0;-340.0;413.0
99;397.0;942.0;872.0;339.0;521.0;1011.0;55.0;1013.0;-936.0;-327.0;384.0
99;361.0;955.0;877.0;343.0;521.0;1011.0;33.0;1011.0;-946.0;-329.0;424.0
99;387.0;970.0;857.0;343.0;522.0;991.0;30.0;1026.0;-947.0;-323.0;423.0
99;386.0;950.0;859.0;343.0;523.0;1006.0;48.0;1031.0;-948.0;-317.0;418.0
99;383.0;932.0;880.0;342.0;523.0;1006.0;42.0;1020.0;-946.0;-328.0;417.0
99;345.0;979.0;859.0;340.0;523.0;1007.0;34.0;1022.0;-949.0;-344.0;412.0
99;349.0;968.0;871.0;339.0;520.0;986.0;54.0;1021.0;-941.0;-343.0;422.0
99;330.0;963.0;875.0;339.0;522.0;1004.0;57.0;1015.0;-942.0;-342.0;392.0
99;349.0;943.0;876.0;340.0;522.0;1003.0;83.0;1003.0;-947.0;-340.0;382.0
99;340.0;951.0;895.0;341.0;522.0;1009.0;64.0;1024.0;-949.0;-316.0;367.0
99;347.0;955.0;886.0;338.0;521.0;990.0;94.0;1019.0;-951.0;-317.0;335.0
99;380.0;950.0;896.0;336.0;519.0;994.0;92.0;1011.0;-955.0;-284.0;388.0
99;390.0;941.0;870.0;338.0;520.0;968.0;70.0;1016.0;-952.0;-298.0;397.0
99;369.0;964.0;842.0;338.0;522.0;988.0;71.0;1030.0;-954.0;-295.0;418.0
99;358.0;945.0;893.0;351.0;527.0;1035.0;76.0;1018.0;-942.0;-357.0;421.0
99;379.0;933.0;907.0;351.0;526.0;955.0;134.0;1013.0;-944.0;-371.0;405.0
99;349.0;946.0;856.0;347.0;521.0;947.0;137.0;1013.0;-967.0;-342.0;345.0
99;371.0;939.0;856.0;338.0;517.0;1012.0;93.0;1026.0;-969.0;-344.0;337.0
139;430.0;863.0;620.0;-119.0;397.0;664.0;675.0;1005.0;-882.0;-430.0;-16.0
99;364.0;973.0;885.0;328.0;515.0;972.0;227.0;1009.0;-939.0;-304.0;354.0
99;302.0;952.0;893.0;355.0;533.0;995.0;80.0;1031.0;-961.0;-306.0;354.0
99;315.0;951.0;877.0;356.0;532.0;993.0;88.0;1042.0;-965.0;-302.0;344.0
99;343.0;968.0;868.0;345.0;527.0;1044.0;190.0;1012.0;-973.0;-344.0;359.0
99;325.0;951.0;888.0;351.0;528.0;1021.0;212.0;1011.0;-953.0;-370.0;336.0
99;382.0;960.0;876.0;356.0;531.0;1029.0;214.0;1022.0;-957.0;-372.0;328.0
99;321.0;960.0;868.0;355.0;530.0;1001.0;57.0;1031.0;-958.0;-303.0;398.0
99;356.0;960.0;874.0;357.0;533.0;1002.0;37.0;1023.0;-959.0;-304.0;413.0
99;324.0;964.0;886.0;361.0;535.0;1025.0;51.0;1036.0;-957.0;-300.0;400.0
99;339.0;962.0;887.0;363.0;537.0;986.0;73.0;1043.0;-957.0;-304.0;383.0
99;338.0;953.0;899.0;366.0;537.0;988.0;90.0;1017.0;-953.0;-309.0;387.0
99;348.0;959.0;885.0;370.0;540.0;997.0;82.0;1037.0;-952.0;-314.0;351.0
99;341.0;954.0;896.0;370.0;541.0;1010.0;93.0;1028.0;-949.0;-314.0;352.0
99;340.0;960.0;877.0;372.0;543.0;1011.0;89.0;1011.0;-951.0;-322.0;374.0
99;345.0;943.0;895.0;330.0;510.0;970.0;164.0;1022.0;-977.0;-242.0;401.0
99;339.0;953.0;867.0;323.0;506.0;985.0;82.0;1000.0;-977.0;-288.0;401.0
99;348.0;952.0;874.0;316.0;504.0;1007.0;28.0;1025.0;-972.0;-283.0;369.0
99;359.0;943.0;885.0;315.0;502.0;1015.0;9.0;1025.0;-964.0;-316.0;380.0
99;349.0;942.0;868.0;311.0;501.0;990.0;50.0;1035.0;-961.0;-303.0;403.0
99;352.0;979.0;871.0;314.0;498.0;990.0;70.0;1010.0;-956.0;-319.0;364.0
99;343.0;958.0;861.0;319.0;499.0;985.0;91.0;1022.0;-950.0;-319.0;389.0
99;398.0;959.0;892.0;327.0;501.0;1020.0;49.0;1003.0;-944.0;-305.0;368.0
99;349.0;950.0;875.0;328.0;500.0;1023.0;26.0;1028.0;-955.0;-295.0;410.0
99;365.0;937.0;886.0;326.0;501.0;1020.0;33.0;1031.0;-958.0;-299.0;402.0
99;377.0;969.0;865.0;326.0;501.0;976.0;21.0;1010.0;-945.0;-296.0;380.0
119;394.0;947.0;844.0;342.0;554.0;1190.0;-18.0;991.0;-962.0;-191.0;429.0
99;379.0;944.0;889.0;320.0;501.0;1008.0;8.0;1030.0;-967.0;-308.0;423.0
99;387.0;926.0;867.0;320.0;502.0;1008.0;21.0;1004.0;-971.0;-333.0;452.0
99;330.0;949.0;885.0;326.0;504.0;1016.0;47.0;998.0;-968.0;-336.0;418.0
99;350.0;945.0;884.0;334.0;503.0;1015.0;75.0;1027.0;-950.0;-324.0;371.0
99;355.0;942.0;873.0;331.0;501.0;991.0;49.0;1034.0;-961.0;-270.0;404.0
99;328.0;963.0;880.0;323.0;497.0;1012.0;35.0;1040.0;-945.0;-306.0;400.0
99;368.0;977.0;886.0;315.0;495.0;995.0;69.0;1047.0;-950.0;-323.0;365.0
99;366.0;976.0;883.0;316.0;497.0;991.0;58.0;1021.0;-948.0;-306.0;374.0
99;345.0;953.0;882.0;317.0;496.0;996.0;61.0;1021.0;-961.0;-311.0;399.0
99;361.0;965.0;886.0;319.0;498.0;969.0;62.0;1045.0;-956.0;-311.0;404.0
99;369.0;960.0;847.0;325.0;502.0;999.0;40.0;1022.0;-959.0;-315.0;426.0
99;366.0;960.0;878.0;324.0;501.0;1015.0;58.0;1034.0;-955.0;-331.0;423.0
99;374.0;933.0;877.0;327.0;502.0;1003.0;77.0;1020.0;-948.0;-339.0;415.0
99;338.0;946.0;888.0;328.0;503.0;977.0;63.0;1031.0;-950.0;-325.0;396.0
99;356.0;958.0;856.0;326.0;501.0;975.0;48.0;1021.0;-949.0;-342.0;383.0
99;351.0;986.0;868.0;327.0;502.0;997.0;43.0;1041.0;-952.0;-356.0;409.0
99;323.0;983.0;871.0;330.0;501.0;984.0;72.0;1019.0;-955.0;-347.0;368.0
99;310.0;971.0;881.0;331.0;500.0;1007.0;63.0;1013.0;-948.0;-341.0;414.0
99;329.0;979.0;896.0;324.0;499.0;1019.0;50.0;1024.0;-956.0;-296.0;375.0
99;321.0;967.0;886.0;323.0;498.0;1043.0;26.0;1027.0;-969.0;-316.0;416.0
99;322.0;943.0;918.0;320.0;496.0;986.0;74.0;1014.0;-954.0;-312.0;373.0
99;341.0;932.0;880.0;314.0;495.0;978.0;61.0;1015.0;-973.0;-311.0;367.0
99;381.0;917.0;865.0;311.0;494.0;979.0;59.0;1013.0;-978.0;-270.0;378.0
99;373.0;943.0;889.0;309.0;494.0;998.0;55.0;1031.0;-955.0;-271.0;364.0
99;362.0;982.0;856.0;296.0;496.0;1012.0;11.0;1031.0;-939.0;-280.0;411.0
99;373.0;980.0;878.0;297.0;498.0;1029.0;35.0;1031.0;-948.0;-288.0;399.0
99;363.0;962.0;876.0;331.0;515.0;990.0;90.0;1039.0;-972.0;-321.0;405.0
99;386.0;967.0;864.0;347.0;524.0;1003.0;70.0;1017.0;-964.0;-339.0;397.0
99;346.0;949.0;880.0;357.0;527.0;990.0;71.0;1028.0;-964.0;-338.0;375.0
99;360.0;930.0;888.0;376.0;540.0;987.0;69.0;1001.0;-941.0;-369.0;385.0
99;338.0;966.0;888.0;378.0;541.0;983.0;51.0;1039.0;-943.0;-361.0;401.0
99;330.0;964.0;865.0;382.0;543.0;982.0;60.0;1023.0;-948.0;-356.0;410.0
