Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX
743.0;158.0;-631.0;-59.0;?;-815.0
755.0;157.0;-631.0;-62.0;-465.0;-808.0
756.0;160.0;-632.0;-65.0;-446.0;-786.0
731.0;157.0;-632.0;-70.0;-425.0;-755.0
719.0;157.0;-632.0;-73.0;-412.0;-774.0
717.0;152.0;-632.0;-79.0;-392.0;-785.0
693.0;150.0;-629.0;-85.0;?;-795.0
733.0;143.0;-630.0;-91.0;-360.0;-797.0
777.0;137.0;-628.0;-98.0;-348.0;-817.0
?;132.0;-627.0;-111.0;-340.0;-816.0
776.0;125.0;-627.0;-115.0;-333.0;?
747.0;119.0;-628.0;-123.0;-331.0;-810.0
742.0;109.0;-628.0;-132.0;-319.0;-844.0
771.0;103.0;-626.0;?;-296.0;-822.0
792.0;87.0;?;?;-261.0;-794.0
?;77.0;-620.0;-160.0;-222.0;-760.0
751.0;69.0;-618.0;-171.0;-183.0;-768.0
704.0;54.0;?;-188.0;-139.0;-785.0
732.0;41.0;?;-204.0;-120.0;-884.0
759.0;29.0;-614.0;-217.0;-127.0;-921.0
848.0;17.0;-611.0;-229.0;-130.0;-948.0
870.0;4.0;-608.0;-240.0;-129.0;?
883.0;-6.0;-605.0;-241.0;-122.0;-937.0
?;-17.0;-606.0;-247.0;-91.0;-907.0
981.0;-193.0;-523.0;-386.0;62.0;-1127.0
1100.0;-191.0;-532.0;-385.0;42.0;-923.0
983.0;-189.0;-541.0;-382.0;?;?
943.0;-184.0;-542.0;-380.0;19.0;-993.0
1094.0;-180.0;-541.0;-376.0;10.0;-1048.0
1006.0;-173.0;-544.0;-369.0;-4.0;-1051.0
1042.0;-166.0;-542.0;-365.0;-12.0;-1058.0
1023.0;-161.0;-534.0;-362.0;-15.0;-1049.0
1009.0;-157.0;-531.0;-356.0;-17.0;-1022.0
996.0;-155.0;-525.0;-354.0;-24.0;-1011.0
1026.0;-151.0;?;-357.0;-27.0;-1002.0
990.0;-143.0;-529.0;-357.0;-49.0;-968.0
969.0;-140.0;-529.0;-358.0;-70.0;-983.0
949.0;-138.0;-523.0;-358.0;-73.0;-984.0
1008.0;-133.0;-521.0;-360.0;-71.0;-972.0
989.0;-132.0;-510.0;-361.0;-52.0;-1005.0
973.0;-130.0;-498.0;-366.0;-38.0;-961.0
1012.0;-133.0;-488.0;-370.0;-31.0;-920.0
992.0;-139.0;-476.0;-377.0;-22.0;-949.0
?;-150.0;-461.0;-382.0;-13.0;-1052.0
951.0;-162.0;-441.0;-386.0;6.0;-1099.0
1086.0;-174.0;-409.0;-390.0;39.0;-899.0
1074.0;-183.0;-367.0;-398.0;79.0;-667.0
866.0;-202.0;-319.0;-415.0;?;-630.0
616.0;-212.0;-270.0;-433.0;175.0;-910.0
647.0;-223.0;-221.0;-450.0;220.0;-996.0
895.0;-237.0;-192.0;-464.0;250.0;-953.0
910.0;-247.0;-172.0;-474.0;276.0;-969.0
846.0;-250.0;-157.0;-486.0;315.0;-952.0
854.0;-256.0;-145.0;-499.0;353.0;-869.0
823.0;-262.0;-139.0;-510.0;385.0;-843.0
793.0;-268.0;-133.0;-513.0;414.0;-868.0
?;-273.0;-122.0;-519.0;439.0;-873.0
790.0;-281.0;-118.0;-525.0;458.0;-863.0
?;-286.0;-115.0;-527.0;467.0;-833.0
805.0;-294.0;-116.0;-533.0;469.0;-824.0
742.0;-302.0;-116.0;-537.0;467.0;-841.0
769.0;-310.0;-112.0;-541.0;461.0;-841.0
805.0;-316.0;-109.0;-544.0;452.0;-831.0
816.0;-324.0;-108.0;-548.0;433.0;-842.0
777.0;-325.0;-115.0;-548.0;406.0;-866.0
771.0;-337.0;-120.0;-552.0;389.0;-935.0
816.0;-344.0;-131.0;-552.0;373.0;-984.0
877.0;-351.0;-147.0;-555.0;356.0;-1034.0
928.0;-362.0;-159.0;-561.0;347.0;-1187.0
1028.0;-366.0;-165.0;-566.0;348.0;-1181.0
1258.0;-363.0;-162.0;-562.0;355.0;-911.0
1234.0;-362.0;-155.0;-554.0;380.0;-1034.0
959.0;-354.0;-157.0;-540.0;413.0;-1158.0
1044.0;-342.0;-164.0;-533.0;447.0;-1023.0
1127.0;?;-166.0;-530.0;498.0;-851.0
1003.0;-311.0;?;-533.0;554.0;-820.0
839.0;-292.0;?;-536.0;609.0;-816.0
792.0;-273.0;-190.0;-536.0;659.0;-877.0
802.0;-256.0;-199.0;-534.0;690.0;-973.0
?;-237.0;-213.0;-528.0;709.0;-1018.0
928.0;-216.0;-224.0;-523.0;709.0;-1035.0
963.0;-191.0;-241.0;-513.0;687.0;-1042.0
960.0;-168.0;-267.0;-499.0;648.0;-1021.0
960.0;-141.0;-300.0;-487.0;592.0;-996.0
923.0;-110.0;-347.0;-473.0;?;-994.0
?;-86.0;-393.0;-455.0;419.0;-1023.0
926.0;-60.0;-440.0;-439.0;317.0;-1039.0
970.0;-34.0;-488.0;-415.0;199.0;-1024.0
994.0;-11.0;-532.0;-383.0;78.0;-1074.0
985.0;15.0;-572.0;-344.0;?;-1292.0
1095.0;39.0;-599.0;-298.0;-178.0;-1085.0
1303.0;63.0;-618.0;-254.0;-264.0;-778.0
903.0;77.0;-623.0;-217.0;-322.0;-918.0
864.0;90.0;-628.0;-184.0;-343.0;-694.0
868.0;104.0;-629.0;-157.0;-343.0;-558.0
?;116.0;-635.0;-135.0;-335.0;-588.0
594.0;130.0;?;-115.0;-318.0;-568.0
?;144.0;-635.0;-95.0;-303.0;-573.0
572.0;156.0;-630.0;?;-283.0;-615.0
585.0;168.0;-620.0;-56.0;-250.0;-614.0
608.0;175.0;-614.0;-43.0;-221.0;?
579.0;183.0;-612.0;-34.0;-199.0;-664.0
592.0;189.0;-610.0;-24.0;-168.0;-668.0
644.0;191.0;-604.0;-20.0;-142.0;-716.0
660.0;189.0;-600.0;-22.0;-109.0;?
687.0;196.0;?;-10.0;-91.0;?
772.0;203.0;-591.0;10.0;-86.0;-796.0
?;203.0;-591.0;23.0;-84.0;-821.0
768.0;202.0;-587.0;20.0;?;-818.0
785.0;203.0;-586.0;11.0;-102.0;-812.0
777.0;199.0;-588.0;-3.0;-115.0;-820.0
765.0;200.0;-588.0;?;-131.0;-858.0
774.0;201.0;-590.0;-18.0;-153.0;-918.0
810.0;201.0;-595.0;-26.0;-182.0;-940.0
869.0;199.0;-599.0;-28.0;-215.0;-949.0
865.0;195.0;-603.0;-38.0;-242.0;-1031.0
890.0;193.0;-609.0;-54.0;-273.0;-1082.0
970.0;188.0;-611.0;-72.0;-299.0;-1053.0
1034.0;182.0;-611.0;-85.0;-322.0;-1011.0
989.0;174.0;-612.0;-97.0;?;?
968.0;166.0;-613.0;-100.0;-340.0;-993.0
968.0;161.0;-611.0;-103.0;-338.0;-993.0
985.0;?;-612.0;-103.0;-337.0;-969.0
996.0;151.0;?;-101.0;?;-931.0
968.0;150.0;-608.0;-94.0;-324.0;-927.0
919.0;145.0;-608.0;-93.0;-321.0;-953.0
949.0;146.0;-605.0;-97.0;-317.0;-963.0
967.0;143.0;-597.0;-104.0;-308.0;-1010.0
957.0;138.0;-591.0;-111.0;-295.0;-999.0
1001.0;130.0;-580.0;-115.0;-281.0;-923.0
964.0;126.0;-572.0;-119.0;-263.0;-896.0
869.0;118.0;-565.0;-125.0;-241.0;-932.0
?;110.0;-557.0;-131.0;-225.0;-977.0
922.0;107.0;-548.0;-135.0;-207.0;-997.0
952.0;103.0;-543.0;-143.0;-193.0;-1006.0
980.0;97.0;-531.0;-147.0;-179.0;-992.0
985.0;94.0;-523.0;-152.0;-169.0;-968.0
?;92.0;-521.0;-158.0;-156.0;-971.0
884.0;94.0;-519.0;-161.0;-145.0;-971.0
916.0;92.0;-517.0;-165.0;-138.0;-951.0
928.0;91.0;-520.0;-169.0;-132.0;-935.0
909.0;90.0;-521.0;?;-131.0;?
898.0;88.0;-519.0;-171.0;-137.0;-940.0
?;91.0;-520.0;-171.0;-146.0;-927.0
925.0;89.0;-522.0;-173.0;-161.0;-932.0
897.0;90.0;-523.0;-173.0;-170.0;-950.0
898.0;90.0;-523.0;-175.0;-179.0;-944.0
?;92.0;-527.0;-172.0;-190.0;-944.0
930.0;93.0;-530.0;-170.0;-199.0;-944.0
921.0;92.0;-534.0;-169.0;-209.0;-945.0
923.0;?;-537.0;-166.0;-217.0;-945.0
939.0;95.0;-541.0;-163.0;-223.0;?
927.0;94.0;-545.0;-162.0;-228.0;-945.0
917.0;99.0;-547.0;-162.0;-227.0;-949.0
913.0;101.0;-549.0;-159.0;-226.0;-935.0
921.0;100.0;-549.0;-160.0;-224.0;-932.0
924.0;99.0;-548.0;-159.0;-225.0;-928.0
922.0;99.0;-547.0;-160.0;-223.0;-933.0
904.0;100.0;-547.0;-162.0;-221.0;-957.0
932.0;98.0;-547.0;-163.0;-220.0;-958.0
935.0;101.0;-544.0;-162.0;?;-955.0
920.0;99.0;-544.0;-163.0;-216.0;-941.0
914.0;100.0;-543.0;?;-215.0;-931.0
892.0;101.0;-544.0;-152.0;-211.0;-943.0
920.0;98.0;-543.0;-150.0;-208.0;-961.0
921.0;96.0;-542.0;-145.0;-207.0;-976.0
933.0;96.0;-541.0;-138.0;-207.0;-986.0
961.0;102.0;-541.0;-131.0;-210.0;-977.0
?;109.0;-542.0;-128.0;-210.0;-969.0
925.0;116.0;-547.0;-122.0;-211.0;-965.0
918.0;122.0;-556.0;-118.0;-215.0;-952.0
909.0;132.0;-561.0;-112.0;-223.0;-951.0
933.0;144.0;-567.0;-103.0;?;-996.0
940.0;154.0;-575.0;-95.0;-239.0;-1009.0
970.0;166.0;-583.0;-84.0;-251.0;-1007.0
959.0;177.0;?;-70.0;-258.0;-959.0
947.0;186.0;-589.0;-57.0;-263.0;-903.0
918.0;198.0;-595.0;-40.0;-262.0;-900.0
850.0;207.0;-601.0;-26.0;-264.0;-883.0
852.0;217.0;-607.0;-19.0;-263.0;-859.0
854.0;222.0;-612.0;-11.0;-261.0;-864.0
835.0;229.0;-614.0;-2.0;-263.0;-870.0
856.0;238.0;-617.0;3.0;-261.0;-864.0
860.0;245.0;-621.0;10.0;-259.0;-849.0
830.0;254.0;-625.0;15.0;-257.0;-847.0
811.0;258.0;-630.0;21.0;-257.0;-836.0
810.0;264.0;-633.0;31.0;-255.0;-831.0
815.0;272.0;-637.0;35.0;?;-813.0
819.0;280.0;-641.0;34.0;-251.0;-811.0
801.0;281.0;-642.0;30.0;-251.0;-819.0
817.0;290.0;-641.0;27.0;-249.0;-802.0
831.0;297.0;-641.0;23.0;-244.0;-805.0
795.0;298.0;-640.0;33.0;-239.0;-708.0
783.0;294.0;-643.0;37.0;-242.0;-818.0
721.0;287.0;-637.0;15.0;-241.0;-845.0
832.0;285.0;-632.0;-5.0;-237.0;-826.0
?;?;-630.0;?;-230.0;-850.0
807.0;285.0;-630.0;-32.0;-225.0;-918.0
840.0;289.0;-631.0;-39.0;-230.0;-891.0
872.0;296.0;-638.0;-37.0;-235.0;?
834.0;301.0;-642.0;-34.0;-243.0;-905.0
839.0;310.0;?;-20.0;-250.0;-901.0
895.0;?;-644.0;-5.0;-252.0;?
872.0;330.0;-644.0;0.0;-258.0;-784.0
784.0;343.0;-646.0;13.0;-258.0;-772.0
770.0;358.0;-646.0;13.0;-264.0;-722.0
780.0;365.0;-650.0;13.0;-272.0;-687.0
725.0;372.0;-652.0;22.0;-275.0;-648.0
731.0;383.0;-651.0;30.0;-274.0;-574.0
685.0;382.0;-643.0;42.0;-274.0;-599.0
617.0;376.0;-641.0;52.0;-272.0;-601.0
669.0;372.0;-637.0;51.0;-263.0;?
656.0;360.0;-632.0;37.0;-258.0;-661.0
668.0;357.0;-629.0;21.0;-247.0;-664.0
730.0;349.0;-625.0;26.0;-241.0;-685.0
713.0;343.0;-623.0;37.0;-236.0;-701.0
732.0;340.0;-620.0;43.0;-228.0;-709.0
717.0;336.0;-616.0;35.0;-221.0;-698.0
708.0;328.0;-615.0;23.0;-212.0;-706.0
707.0;323.0;-614.0;?;-203.0;-710.0
732.0;318.0;-613.0;7.0;-197.0;-710.0
744.0;312.0;-610.0;2.0;-196.0;-727.0
729.0;307.0;-610.0;-4.0;-191.0;-743.0
755.0;303.0;-607.0;?;-192.0;-751.0
772.0;299.0;-606.0;-24.0;-196.0;-742.0
?;297.0;-605.0;-31.0;-196.0;-741.0
762.0;295.0;-606.0;-37.0;?;-740.0
?;?;-605.0;-39.0;-202.0;-734.0
769.0;289.0;-605.0;-41.0;-205.0;-725.0
758.0;286.0;?;-37.0;-206.0;-739.0
762.0;284.0;?;-37.0;-212.0;-723.0
776.0;283.0;-608.0;-35.0;-216.0;-732.0
758.0;283.0;-608.0;-30.0;-219.0;-730.0
773.0;277.0;-608.0;-34.0;-223.0;-729.0
?;276.0;-609.0;-39.0;-222.0;-727.0
739.0;274.0;-608.0;-44.0;-220.0;-737.0
761.0;270.0;-608.0;-45.0;-220.0;-725.0
765.0;272.0;-607.0;-44.0;-219.0;-728.0
751.0;270.0;-607.0;-41.0;-217.0;-730.0
754.0;269.0;-609.0;-40.0;-217.0;-735.0
761.0;267.0;-608.0;-38.0;-214.0;-748.0
?;267.0;-606.0;-41.0;-210.0;-737.0
769.0;265.0;-604.0;-41.0;-209.0;-740.0
751.0;264.0;-603.0;-40.0;-206.0;-745.0
759.0;265.0;-602.0;-39.0;-204.0;-745.0
779.0;262.0;-602.0;-42.0;-204.0;-743.0
784.0;263.0;-603.0;-40.0;-204.0;-744.0
751.0;?;?;-38.0;-207.0;-742.0
781.0;262.0;-603.0;-41.0;-207.0;-734.0
761.0;262.0;-605.0;-36.0;-207.0;-734.0
747.0;262.0;-603.0;-35.0;-208.0;-732.0
755.0;262.0;-603.0;?;-208.0;-737.0
755.0;261.0;-604.0;-38.0;-207.0;-738.0
772.0;258.0;-603.0;-39.0;-208.0;-735.0
760.0;256.0;-601.0;-39.0;-207.0;-757.0
?;261.0;-600.0;-38.0;-204.0;-761.0
790.0;261.0;-597.0;-38.0;-200.0;-744.0
785.0;259.0;-595.0;-42.0;-196.0;-744.0
791.0;258.0;?;-44.0;-189.0;-738.0
752.0;258.0;-590.0;-48.0;-186.0;-730.0
758.0;253.0;-588.0;-54.0;-184.0;-740.0
778.0;?;?;-58.0;-183.0;-733.0
766.0;254.0;-589.0;-61.0;-186.0;-743.0
753.0;256.0;-589.0;?;-184.0;-738.0
781.0;258.0;-590.0;-69.0;-182.0;-735.0
759.0;258.0;-589.0;-72.0;-185.0;-739.0
753.0;259.0;-588.0;-72.0;-186.0;-737.0
756.0;260.0;-590.0;-71.0;-186.0;-735.0
750.0;266.0;-591.0;-72.0;-190.0;-735.0
767.0;266.0;-592.0;-73.0;-190.0;-733.0
763.0;268.0;-593.0;-65.0;-193.0;-731.0
756.0;271.0;-595.0;-57.0;-191.0;-729.0
760.0;275.0;-597.0;-52.0;-196.0;-729.0
751.0;275.0;-599.0;-49.0;-197.0;-727.0
?;278.0;-599.0;-43.0;-201.0;-731.0
741.0;278.0;-600.0;-40.0;-205.0;-733.0
750.0;285.0;-602.0;-38.0;-208.0;-711.0
750.0;289.0;?;?;?;-725.0
739.0;289.0;-602.0;-40.0;-213.0;-720.0
745.0;293.0;-602.0;-38.0;-213.0;-725.0
755.0;294.0;-601.0;-30.0;-214.0;-717.0
742.0;295.0;-600.0;-25.0;-211.0;-714.0
746.0;295.0;-602.0;-19.0;-212.0;-705.0
727.0;298.0;-600.0;-15.0;-211.0;-692.0
729.0;298.0;-599.0;-13.0;-220.0;-684.0
?;296.0;-600.0;-9.0;-219.0;-692.0
715.0;298.0;-598.0;-7.0;-213.0;-684.0
736.0;296.0;-599.0;-4.0;-213.0;-687.0
730.0;293.0;-599.0;-3.0;-211.0;-694.0
723.0;298.0;-599.0;-1.0;-209.0;-690.0
751.0;302.0;-601.0;-1.0;-212.0;-709.0
722.0;304.0;-601.0;8.0;-215.0;-654.0
731.0;302.0;-603.0;6.0;-214.0;-648.0
655.0;297.0;-603.0;-6.0;-216.0;-720.0
735.0;295.0;-602.0;-10.0;-216.0;-707.0
781.0;297.0;-601.0;-15.0;-213.0;-716.0
737.0;298.0;-598.0;-17.0;-216.0;-781.0
763.0;299.0;-602.0;-10.0;-222.0;-810.0
808.0;304.0;-607.0;-8.0;-233.0;-805.0
794.0;310.0;?;2.0;-248.0;-847.0
810.0;312.0;-614.0;31.0;-264.0;-805.0
854.0;320.0;-617.0;67.0;-276.0;-762.0
797.0;326.0;-617.0;100.0;-287.0;-685.0
779.0;337.0;-621.0;129.0;-299.0;-612.0
684.0;350.0;?;162.0;-306.0;-526.0
650.0;365.0;-623.0;185.0;-317.0;-401.0
552.0;381.0;-622.0;202.0;-323.0;-356.0
441.0;404.0;-623.0;224.0;-332.0;-443.0
464.0;418.0;-625.0;241.0;-340.0;-394.0
510.0;432.0;-628.0;261.0;-349.0;-343.0
421.0;444.0;-636.0;264.0;-349.0;-380.0
423.0;450.0;-634.0;261.0;-350.0;-406.0
451.0;?;-634.0;?;-346.0;-445.0
467.0;459.0;-631.0;250.0;-337.0;-467.0
501.0;458.0;-628.0;243.0;-332.0;-445.0
511.0;462.0;-624.0;244.0;-330.0;-441.0
470.0;464.0;-623.0;242.0;-327.0;-413.0
459.0;457.0;-617.0;250.0;-320.0;-423.0
464.0;450.0;-610.0;248.0;-307.0;-434.0
483.0;443.0;-601.0;232.0;-292.0;-444.0
?;438.0;-588.0;229.0;-276.0;-452.0
528.0;435.0;-580.0;233.0;-252.0;-439.0
532.0;?;-568.0;240.0;-220.0;-472.0
532.0;427.0;-558.0;241.0;-199.0;-486.0
532.0;426.0;-554.0;?;-181.0;?
?;425.0;-552.0;242.0;?;-471.0
545.0;424.0;-551.0;237.0;-183.0;-455.0
513.0;423.0;-549.0;239.0;-186.0;-423.0
505.0;421.0;-551.0;240.0;?;-411.0
471.0;415.0;-548.0;240.0;-202.0;-406.0
491.0;413.0;-548.0;242.0;-206.0;-394.0
493.0;409.0;-545.0;236.0;-202.0;-408.0
493.0;401.0;-542.0;231.0;-200.0;-438.0
501.0;396.0;-542.0;227.0;-200.0;-455.0
531.0;391.0;-545.0;226.0;-192.0;-453.0
544.0;380.0;-541.0;217.0;-183.0;-467.0
525.0;374.0;-540.0;206.0;-175.0;-489.0
534.0;365.0;-536.0;192.0;-166.0;-493.0
568.0;357.0;-533.0;168.0;-159.0;-514.0
561.0;351.0;-532.0;145.0;-153.0;-533.0
560.0;344.0;-531.0;122.0;?;-540.0
580.0;340.0;-529.0;107.0;-149.0;-549.0
600.0;340.0;-531.0;104.0;-147.0;-571.0
610.0;338.0;-532.0;109.0;-144.0;-591.0
647.0;343.0;-532.0;122.0;-148.0;-584.0
638.0;344.0;?;130.0;-151.0;-605.0
616.0;346.0;-535.0;135.0;-155.0;-621.0
668.0;346.0;-537.0;138.0;-161.0;-609.0
658.0;347.0;-537.0;145.0;-162.0;-616.0
646.0;346.0;-536.0;154.0;-164.0;-601.0
635.0;344.0;-536.0;155.0;-165.0;-594.0
669.0;340.0;-534.0;149.0;-169.0;-591.0
662.0;337.0;-533.0;?;-169.0;-590.0
644.0;336.0;?;125.0;-170.0;-591.0
656.0;331.0;-533.0;?;?;-534.0
603.0;330.0;-534.0;125.0;-173.0;-508.0
551.0;324.0;-532.0;130.0;-166.0;-515.0
571.0;?;-529.0;128.0;-162.0;-532.0
591.0;314.0;-524.0;124.0;-153.0;-552.0
625.0;310.0;-517.0;119.0;-145.0;-574.0
642.0;?;-517.0;118.0;-140.0;-579.0
627.0;305.0;-513.0;116.0;-137.0;-589.0
635.0;302.0;-512.0;117.0;-132.0;-581.0
623.0;298.0;-510.0;118.0;-126.0;-589.0
631.0;293.0;-508.0;117.0;-119.0;-585.0
?;287.0;-504.0;113.0;-117.0;-577.0
633.0;289.0;-501.0;113.0;-114.0;-566.0
645.0;282.0;-500.0;?;-112.0;-574.0
636.0;279.0;-496.0;108.0;-110.0;-583.0
651.0;279.0;-494.0;107.0;-110.0;-580.0
648.0;280.0;-494.0;106.0;-110.0;-600.0
662.0;275.0;-493.0;105.0;-109.0;-602.0
674.0;277.0;-492.0;107.0;?;-593.0
645.0;277.0;-494.0;111.0;-114.0;-577.0
646.0;275.0;-495.0;112.0;-112.0;-576.0
646.0;276.0;-497.0;112.0;-112.0;-563.0
643.0;280.0;-494.0;115.0;-112.0;-574.0
637.0;277.0;-493.0;119.0;-113.0;-592.0
662.0;279.0;-497.0;120.0;-116.0;-581.0
639.0;282.0;-499.0;121.0;-119.0;-597.0
633.0;283.0;-500.0;122.0;-124.0;-583.0
649.0;282.0;-502.0;123.0;-124.0;-588.0
643.0;285.0;-503.0;124.0;-124.0;-581.0
653.0;288.0;-502.0;126.0;-125.0;-588.0
655.0;290.0;-504.0;127.0;-124.0;-599.0
655.0;293.0;-503.0;129.0;-127.0;-583.0
655.0;295.0;-503.0;138.0;-127.0;-591.0
655.0;294.0;?;141.0;-126.0;-584.0
646.0;299.0;-502.0;142.0;-124.0;?
?;298.0;-501.0;?;-120.0;-581.0
654.0;301.0;-501.0;150.0;-117.0;-567.0
645.0;304.0;-502.0;159.0;-115.0;-576.0
646.0;311.0;-503.0;164.0;-111.0;-562.0
?;315.0;?;173.0;-113.0;-554.0
612.0;323.0;-513.0;177.0;-120.0;-559.0
604.0;330.0;-515.0;183.0;-119.0;-557.0
616.0;336.0;-521.0;192.0;-124.0;-554.0
604.0;340.0;-524.0;205.0;-127.0;-553.0
614.0;350.0;-528.0;216.0;-136.0;-543.0
618.0;359.0;-533.0;223.0;-141.0;-540.0
615.0;372.0;-539.0;231.0;-149.0;-544.0
619.0;378.0;-543.0;238.0;-158.0;-531.0
599.0;386.0;?;245.0;-170.0;-530.0
607.0;391.0;-553.0;245.0;-177.0;-516.0
589.0;395.0;-555.0;252.0;-184.0;-523.0
580.0;404.0;-558.0;254.0;-187.0;-526.0
601.0;409.0;-562.0;254.0;-191.0;-517.0
603.0;411.0;?;252.0;-191.0;-535.0
?;417.0;-566.0;254.0;-192.0;-573.0
626.0;419.0;-567.0;256.0;-195.0;-578.0
656.0;422.0;-566.0;261.0;-188.0;-549.0
650.0;429.0;-565.0;265.0;-185.0;-530.0
591.0;437.0;-569.0;273.0;-182.0;-558.0
577.0;437.0;-573.0;276.0;-185.0;-570.0
592.0;444.0;-581.0;275.0;-189.0;-571.0
633.0;452.0;-590.0;273.0;-193.0;-565.0
621.0;458.0;-595.0;272.0;-205.0;-573.0
623.0;467.0;-603.0;277.0;-213.0;-552.0
613.0;474.0;-610.0;283.0;-223.0;-568.0
588.0;479.0;-617.0;282.0;-233.0;?
617.0;487.0;-624.0;277.0;-241.0;-559.0
597.0;495.0;-629.0;268.0;-253.0;-532.0
576.0;495.0;-632.0;259.0;-262.0;-513.0
560.0;?;-633.0;256.0;-268.0;-499.0
554.0;494.0;-634.0;253.0;-276.0;-492.0
530.0;?;-634.0;253.0;-283.0;-471.0
563.0;?;-634.0;252.0;-290.0;-474.0
541.0;485.0;-634.0;252.0;-296.0;-470.0
523.0;478.0;-629.0;248.0;-299.0;-457.0
534.0;472.0;-627.0;231.0;-303.0;-511.0
537.0;?;-623.0;219.0;-303.0;-568.0
594.0;459.0;-619.0;205.0;-298.0;?
663.0;460.0;-614.0;180.0;-289.0;-603.0
672.0;459.0;-610.0;168.0;-276.0;-623.0
?;462.0;-609.0;172.0;-264.0;-547.0
599.0;467.0;-608.0;183.0;-250.0;-518.0
570.0;469.0;-610.0;193.0;-242.0;-539.0
591.0;472.0;-613.0;192.0;-246.0;-443.0
601.0;476.0;-619.0;193.0;-256.0;-411.0
502.0;478.0;-624.0;185.0;-269.0;-438.0
478.0;476.0;-626.0;175.0;?;-484.0
544.0;475.0;-630.0;?;-292.0;-505.0
576.0;466.0;-632.0;176.0;-303.0;-586.0
645.0;456.0;-634.0;194.0;-316.0;-646.0
724.0;450.0;-635.0;213.0;-326.0;-683.0
773.0;445.0;-636.0;228.0;-329.0;-754.0
796.0;440.0;-637.0;242.0;-329.0;-791.0
842.0;436.0;-640.0;264.0;-325.0;-767.0
821.0;434.0;-643.0;290.0;-317.0;-716.0
758.0;421.0;-645.0;317.0;-301.0;-678.0
717.0;?;-653.0;334.0;-284.0;-678.0
675.0;403.0;-652.0;346.0;?;-696.0
684.0;386.0;-653.0;?;-253.0;-731.0
696.0;368.0;-651.0;340.0;-243.0;-732.0
741.0;348.0;-645.0;322.0;-233.0;-706.0
705.0;324.0;-642.0;306.0;-221.0;-737.0
722.0;303.0;-634.0;287.0;-209.0;-768.0
742.0;283.0;-625.0;253.0;-195.0;-822.0
799.0;260.0;-613.0;205.0;-185.0;-853.0
849.0;238.0;-601.0;145.0;-175.0;-867.0
821.0;216.0;-590.0;?;-168.0;-910.0
824.0;189.0;-578.0;24.0;-163.0;-967.0
887.0;159.0;-564.0;-42.0;-152.0;-1004.0
904.0;130.0;-545.0;-104.0;-137.0;-1024.0
954.0;93.0;-523.0;-168.0;-108.0;-1006.0
970.0;60.0;-496.0;-216.0;?;-966.0
976.0;26.0;-466.0;-253.0;-22.0;-1002.0
968.0;-10.0;-432.0;-292.0;33.0;-1009.0
987.0;-42.0;-397.0;-325.0;81.0;?
988.0;-75.0;-362.0;-359.0;138.0;-1027.0
1032.0;-104.0;-321.0;-398.0;191.0;-1067.0
1080.0;-127.0;-282.0;-437.0;?;-1108.0
1119.0;-148.0;-235.0;-471.0;293.0;-1123.0
1141.0;-172.0;-188.0;-502.0;345.0;?
1112.0;-185.0;-141.0;-524.0;394.0;-1077.0
1063.0;-204.0;-101.0;-550.0;432.0;-1035.0
1025.0;-225.0;-56.0;-574.0;461.0;-1032.0
979.0;-241.0;-21.0;-591.0;466.0;-1055.0
949.0;?;13.0;-607.0;446.0;-1209.0
1038.0;-275.0;40.0;-621.0;406.0;-1054.0
1030.0;-291.0;50.0;?;355.0;-924.0
868.0;-309.0;56.0;-641.0;292.0;-938.0
790.0;?;49.0;-647.0;216.0;-1059.0
840.0;-338.0;27.0;-648.0;135.0;-1016.0
910.0;-352.0;-13.0;-645.0;57.0;-833.0
367.0;?;-244.0;-614.0;-60.0;-610.0
684.0;?;-254.0;-605.0;-57.0;?
472.0;-349.0;-266.0;-602.0;-67.0;-612.0
?;-337.0;-267.0;-592.0;-60.0;-579.0
567.0;-332.0;-270.0;-585.0;?;-520.0
514.0;-328.0;?;-580.0;-52.0;-538.0
473.0;-321.0;-269.0;-573.0;?;-512.0
491.0;-318.0;-277.0;-567.0;-51.0;-550.0
417.0;?;-281.0;-563.0;-57.0;-566.0
547.0;-312.0;-290.0;?;-54.0;-591.0
504.0;-305.0;-295.0;-549.0;-42.0;-592.0
559.0;-305.0;-298.0;-542.0;-39.0;-590.0
484.0;-299.0;-305.0;-535.0;-28.0;-583.0
541.0;-292.0;-306.0;-526.0;-3.0;-637.0
518.0;-289.0;-302.0;-520.0;17.0;-609.0
591.0;-284.0;-299.0;-513.0;45.0;-603.0
529.0;-282.0;-291.0;-506.0;81.0;-667.0
603.0;-277.0;-274.0;-503.0;130.0;-678.0
634.0;-272.0;-248.0;-497.0;200.0;-739.0
674.0;-266.0;-215.0;-488.0;274.0;-746.0
721.0;-264.0;-170.0;-481.0;361.0;-721.0
694.0;-258.0;-121.0;-466.0;445.0;-729.0
720.0;-258.0;-62.0;-451.0;502.0;-801.0
825.0;-260.0;30.0;?;549.0;-958.0
982.0;-260.0;141.0;-422.0;581.0;-1097.0
1141.0;-264.0;269.0;-410.0;602.0;-1390.0
1216.0;-261.0;369.0;-404.0;594.0;-1407.0
1265.0;-258.0;432.0;-393.0;?;-1216.0
