InertialMeasurementUnit L-SHOE EuX;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;Accelerometer LWR accY;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;Accelerometer LH accZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
120;456.0;1011.0;1024.0;392.0;564.0;1162.0;59.0;1017.0;-930.0;-343.0;474.0
99;355.0;942.0;873.0;331.0;501.0;991.0;49.0;1034.0;-961.0;-270.0;404.0
-142;366.0;897.0;784.0;81.0;318.0;946.0;208.0;1007.0;-902.0;-376.0;335.0
99;330.0;949.0;885.0;326.0;504.0;1016.0;47.0;998.0;-968.0;-336.0;418.0
40;91.0;1007.0;974.0;797.0;169.0;1013.0;181.0;909.0;-1002.0;-67.0;168.0
99;387.0;926.0;867.0;320.0;502.0;1008.0;21.0;1004.0;-971.0;-333.0;452.0
28;366.0;970.0;722.0;410.0;304.0;1057.0;-93.0;1029.0;-1027.0;-271.0;564.0
99;365.0;937.0;886.0;326.0;501.0;1020.0;33.0;1031.0;-958.0;-299.0;402.0
93;-99.0;999.0;1001.0;734.0;-3.0;1029.0;209.0;847.0;-1003.0;114.0;45.0
99;362.0;982.0;856.0;296.0;496.0;1012.0;11.0;1031.0;-939.0;-280.0;411.0
99;398.0;959.0;892.0;327.0;501.0;1020.0;49.0;1003.0;-944.0;-305.0;368.0
104;318.0;995.0;897.0;247.0;458.0;988.0;86.0;993.0;-945.0;-323.0;314.0
100;424.0;906.0;900.0;416.0;544.0;1258.0;-275.0;970.0;-798.0;-255.0;516.0
99;399.0;970.0;869.0;389.0;553.0;1044.0;37.0;1030.0;-937.0;-311.0;365.0
99;349.0;942.0;868.0;311.0;501.0;990.0;50.0;1035.0;-961.0;-303.0;403.0
119;406.0;954.0;1010.0;353.0;558.0;1169.0;-30.0;1032.0;-904.0;-232.0;640.0
99;359.0;943.0;885.0;315.0;502.0;1015.0;9.0;1025.0;-964.0;-316.0;380.0
103;302.0;968.0;868.0;211.0;449.0;978.0;51.0;1017.0;-989.0;-252.0;296.0
99;339.0;953.0;867.0;323.0;506.0;985.0;82.0;1000.0;-977.0;-288.0;401.0
-98;316.0;949.0;855.0;287.0;511.0;977.0;85.0;1021.0;-959.0;-278.0;359.0
-98;359.0;950.0;902.0;285.0;509.0;1002.0;42.0;1029.0;-952.0;-314.0;404.0
106;329.0;991.0;943.0;426.0;569.0;1053.0;112.0;1059.0;-990.0;-317.0;356.0
-98;351.0;970.0;876.0;283.0;510.0;994.0;65.0;1016.0;-950.0;-327.0;378.0
-145;325.0;968.0;913.0;351.0;537.0;1098.0;-96.0;1001.0;-873.0;-355.0;511.0
99;339.0;962.0;887.0;363.0;537.0;986.0;73.0;1043.0;-957.0;-304.0;383.0
-98;355.0;951.0;872.0;279.0;507.0;999.0;46.0;1011.0;-950.0;-326.0;388.0
-98;373.0;963.0;877.0;278.0;507.0;987.0;52.0;1020.0;-948.0;-321.0;412.0
-98;359.0;941.0;883.0;279.0;507.0;1001.0;50.0;1021.0;-951.0;-325.0;404.0
-98;373.0;958.0;887.0;279.0;505.0;992.0;59.0;1020.0;-947.0;-328.0;430.0
99;376.0;961.0;865.0;365.0;546.0;1018.0;3.0;1023.0;-939.0;-313.0;438.0
99;394.0;952.0;886.0;362.0;544.0;1028.0;22.0;1012.0;-960.0;-351.0;434.0
-98;363.0;961.0;886.0;279.0;506.0;1016.0;41.0;1030.0;-947.0;-326.0;404.0
-98;367.0;945.0;873.0;280.0;506.0;1000.0;19.0;1030.0;-948.0;-325.0;404.0
-98;379.0;952.0;873.0;280.0;506.0;984.0;38.0;1033.0;-950.0;-328.0;432.0
-98;379.0;961.0;889.0;280.0;506.0;988.0;18.0;1016.0;-953.0;-330.0;390.0
99;370.0;952.0;885.0;351.0;539.0;1015.0;40.0;1039.0;-960.0;-317.0;394.0
-98;365.0;963.0;875.0;280.0;506.0;987.0;38.0;1015.0;-949.0;-338.0;428.0
-151;389.0;926.0;866.0;296.0;494.0;1015.0;-19.0;1011.0;-947.0;-361.0;506.0
-98;380.0;952.0;866.0;279.0;505.0;996.0;29.0;1030.0;-945.0;-325.0;408.0
-98;378.0;954.0;868.0;279.0;505.0;997.0;30.0;1010.0;-947.0;-314.0;432.0
-98;351.0;955.0;878.0;277.0;506.0;989.0;60.0;1020.0;-950.0;-329.0;422.0
97;284.0;1037.0;982.0;409.0;577.0;1086.0;47.0;1108.0;-1012.0;-310.0;436.0
-98;378.0;952.0;864.0;279.0;506.0;992.0;42.0;1017.0;-946.0;-341.0;406.0
109;319.0;911.0;927.0;366.0;559.0;976.0;118.0;954.0;-969.0;-310.0;401.0
99;321.0;960.0;868.0;355.0;530.0;1001.0;57.0;1031.0;-958.0;-303.0;398.0
99;315.0;951.0;877.0;356.0;532.0;993.0;88.0;1042.0;-965.0;-302.0;344.0
113;266.0;1008.0;922.0;324.0;500.0;1038.0;78.0;1034.0;-939.0;-308.0;337.0
-98;375.0;964.0;890.0;280.0;506.0;977.0;39.0;1021.0;-953.0;-335.0;413.0
-98;376.0;937.0;875.0;280.0;507.0;1027.0;30.0;1011.0;-952.0;-326.0;420.0
-98;393.0;949.0;877.0;281.0;505.0;1005.0;31.0;1019.0;-942.0;-341.0;394.0
99;358.0;945.0;893.0;351.0;527.0;1035.0;76.0;1018.0;-942.0;-357.0;421.0
108;226.0;942.0;960.0;618.0;662.0;1047.0;162.0;1270.0;-916.0;-594.0;220.0
133;498.0;870.0;766.0;640.0;830.0;869.0;454.0;1011.0;-875.0;-378.0;457.0
-98;377.0;920.0;867.0;279.0;504.0;1016.0;10.0;1011.0;-949.0;-325.0;415.0
-98;401.0;943.0;860.0;278.0;506.0;1006.0;20.0;1010.0;-943.0;-331.0;435.0
99;358.0;955.0;881.0;340.0;519.0;1018.0;-4.0;1013.0;-974.0;-349.0;407.0
-151;408.0;951.0;880.0;310.0;499.0;1032.0;-20.0;1006.0;-938.0;-370.0;455.0
-98;367.0;949.0;881.0;278.0;504.0;1002.0;12.0;1041.0;-949.0;-321.0;393.0
-98;347.0;944.0;876.0;275.0;506.0;975.0;76.0;1018.0;-943.0;-324.0;391.0
-98;408.0;943.0;883.0;277.0;504.0;984.0;64.0;1030.0;-944.0;-328.0;416.0
-98;377.0;941.0;869.0;279.0;508.0;1000.0;30.0;1017.0;-946.0;-332.0;411.0
-98;390.0;954.0;876.0;280.0;504.0;1016.0;9.0;1012.0;-950.0;-328.0;428.0
-98;381.0;949.0;853.0;281.0;504.0;1004.0;25.0;1016.0;-952.0;-335.0;392.0
133;434.0;822.0;808.0;90.0;337.0;1062.0;9.0;975.0;-966.0;-271.0;361.0
-98;373.0;944.0;860.0;280.0;507.0;987.0;41.0;1040.0;-955.0;-326.0;426.0
-98;386.0;953.0;886.0;283.0;506.0;987.0;24.0;1031.0;-954.0;-319.0;388.0
107;425.0;911.0;775.0;359.0;538.0;972.0;-52.0;993.0;-1098.0;-370.0;495.0
99;340.0;951.0;895.0;341.0;522.0;1009.0;64.0;1024.0;-949.0;-316.0;367.0
-98;386.0;948.0;858.0;279.0;506.0;986.0;30.0;1024.0;-951.0;-311.0;415.0
-98;374.0;931.0;881.0;277.0;505.0;1005.0;29.0;994.0;-950.0;-304.0;422.0
99;380.0;961.0;877.0;357.0;533.0;1017.0;28.0;1027.0;-954.0;-311.0;405.0
163;375.0;858.0;786.0;353.0;515.0;1082.0;-196.0;956.0;-1055.0;-97.0;403.0
-98;350.0;960.0;891.0;276.0;505.0;978.0;21.0;1024.0;-951.0;-321.0;415.0
-102;368.0;981.0;864.0;306.0;232.0;1002.0;76.0;1019.0;-964.0;-370.0;414.0
-98;340.0;952.0;861.0;272.0;507.0;989.0;53.0;1028.0;-956.0;-335.0;398.0
-151;320.0;930.0;871.0;251.0;447.0;992.0;98.0;1021.0;-959.0;-383.0;335.0
-113;266.0;944.0;869.0;354.0;471.0;990.0;24.0;1229.0;-982.0;-554.0;296.0
-117;368.0;899.0;831.0;300.0;472.0;1011.0;-8.0;1136.0;-885.0;-382.0;441.0
101;376.0;940.0;867.0;880.0;935.0;1006.0;20.0;1080.0;-948.0;-329.0;422.0
-46;424.0;819.0;691.0;1207.0;1042.0;914.0;11.0;948.0;-1076.0;-239.0;379.0
69;416.0;934.0;886.0;629.0;601.0;1053.0;29.0;1025.0;-985.0;-336.0;515.0
99;345.0;979.0;859.0;340.0;523.0;1007.0;34.0;1022.0;-949.0;-344.0;412.0
99;325.0;951.0;888.0;351.0;528.0;1021.0;212.0;1011.0;-953.0;-370.0;336.0
-122;438.0;1056.0;1033.0;239.0;558.0;1188.0;169.0;1092.0;-961.0;-507.0;365.0
-98;382.0;965.0;885.0;281.0;509.0;1001.0;27.0;990.0;-957.0;-335.0;394.0
-94;385.0;756.0;917.0;259.0;417.0;929.0;175.0;953.0;-1124.0;-114.0;218.0
104;331.0;988.0;890.0;112.0;385.0;999.0;72.0;867.0;-952.0;-225.0;410.0
99;344.0;961.0;861.0;360.0;536.0;1020.0;24.0;1001.0;-956.0;-313.0;419.0
99;324.0;963.0;873.0;362.0;537.0;1016.0;26.0;1013.0;-957.0;-327.0;425.0
154;336.0;1020.0;925.0;259.0;524.0;1037.0;49.0;680.0;-872.0;-343.0;359.0
-98;394.0;961.0;878.0;286.0;509.0;1024.0;31.0;1031.0;-956.0;-325.0;412.0
-98;375.0;956.0;868.0;292.0;511.0;997.0;19.0;1050.0;-946.0;-294.0;432.0
-145;378.0;868.0;846.0;311.0;534.0;1009.0;-8.0;1182.0;-931.0;-275.0;504.0
-145;357.0;896.0;855.0;320.0;535.0;994.0;12.0;954.0;-924.0;-291.0;499.0
99;338.0;966.0;885.0;362.0;541.0;990.0;37.0;1031.0;-952.0;-320.0;393.0
-106;298.0;933.0;858.0;224.0;341.0;926.0;207.0;999.0;-1056.0;-355.0;201.0
-154;349.0;933.0;853.0;305.0;465.0;983.0;87.0;950.0;-952.0;-296.0;364.0
-154;331.0;963.0;885.0;283.0;467.0;989.0;113.0;1031.0;-972.0;-290.0;354.0
57;268.0;733.0;901.0;484.0;475.0;1057.0;96.0;850.0;-926.0;-178.0;518.0
91;227.0;890.0;875.0;319.0;525.0;964.0;124.0;815.0;-1362.0;-237.0;348.0
98;344.0;979.0;909.0;354.0;555.0;1126.0;-80.0;1064.0;-1004.0;-294.0;479.0
99;350.0;969.0;871.0;335.0;519.0;1016.0;42.0;1035.0;-947.0;-332.0;421.0
106;372.0;962.0;884.0;386.0;559.0;995.0;89.0;1029.0;-989.0;-290.0;359.0
107;349.0;934.0;904.0;407.0;564.0;1035.0;54.0;1014.0;-984.0;-328.0;403.0
120;277.0;869.0;993.0;507.0;640.0;1148.0;71.0;1040.0;-1005.0;-285.0;377.0
-154;359.0;942.0;867.0;305.0;465.0;977.0;122.0;958.0;-948.0;-295.0;370.0
-102;344.0;954.0;876.0;313.0;239.0;994.0;124.0;1007.0;-955.0;-341.0;377.0
-152;348.0;983.0;924.0;311.0;467.0;1013.0;148.0;965.0;-938.0;-313.0;373.0
-94;354.0;1030.0;893.0;806.0;859.0;1046.0;-31.0;1085.0;-838.0;-423.0;429.0
163;256.0;1202.0;823.0;756.0;804.0;914.0;-80.0;950.0;-789.0;-400.0;317.0
99;369.0;951.0;869.0;335.0;521.0;1006.0;10.0;1014.0;-949.0;-302.0;413.0
99;384.0;990.0;883.0;334.0;515.0;1016.0;41.0;1029.0;-945.0;-320.0;419.0
-108;520.0;1432.0;902.0;143.0;267.0;969.0;84.0;968.0;-816.0;-442.0;522.0
99;363.0;967.0;873.0;333.0;512.0;1015.0;29.0;1019.0;-958.0;-348.0;414.0
-98;323.0;956.0;867.0;291.0;510.0;995.0;67.0;998.0;-959.0;-306.0;383.0
-134;233.0;1003.0;876.0;226.0;514.0;977.0;61.0;1026.0;-1007.0;-133.0;325.0
99;363.0;963.0;856.0;337.0;523.0;988.0;19.0;1032.0;-949.0;-303.0;441.0
176;462.0;903.0;901.0;122.0;339.0;1275.0;146.0;1031.0;-988.0;-353.0;431.0
100;407.0;917.0;863.0;241.0;494.0;1010.0;97.0;898.0;-936.0;-415.0;402.0
107;404.0;924.0;813.0;314.0;534.0;1026.0;5.0;939.0;-905.0;-341.0;415.0
104;345.0;952.0;902.0;119.0;385.0;1052.0;102.0;948.0;-972.0;-231.0;419.0
150;341.0;992.0;934.0;138.0;384.0;1099.0;181.0;939.0;-993.0;-343.0;325.0
147;452.0;1020.0;909.0;74.0;349.0;944.0;168.0;1023.0;-931.0;-259.0;476.0
99;359.0;958.0;870.0;348.0;529.0;1013.0;31.0;1022.0;-960.0;-366.0;431.0
99;381.0;959.0;877.0;338.0;524.0;1025.0;41.0;1012.0;-963.0;-323.0;441.0
99;388.0;962.0;868.0;320.0;499.0;1059.0;-13.0;1013.0;-966.0;-288.0;445.0
-154;356.0;965.0;896.0;321.0;472.0;998.0;82.0;952.0;-953.0;-292.0;365.0
166;410.0;753.0;686.0;983.0;907.0;832.0;93.0;1230.0;-1068.0;-174.0;391.0
99;395.0;949.0;840.0;334.0;528.0;1024.0;1.0;1020.0;-957.0;-440.0;474.0
99;419.0;973.0;865.0;322.0;507.0;1025.0;20.0;1021.0;-946.0;-317.0;422.0
99;376.0;933.0;870.0;327.0;510.0;1020.0;2.0;1033.0;-939.0;-326.0;448.0
99;367.0;939.0;861.0;330.0;511.0;970.0;17.0;1012.0;-952.0;-352.0;486.0
99;349.0;945.0;883.0;334.0;514.0;1026.0;64.0;1023.0;-957.0;-379.0;439.0
99;373.0;943.0;889.0;309.0;494.0;998.0;55.0;1031.0;-955.0;-271.0;364.0
-154;377.0;917.0;866.0;321.0;474.0;992.0;59.0;925.0;-955.0;-294.0;386.0
71;322.0;1003.0;900.0;817.0;508.0;971.0;149.0;950.0;-933.0;-322.0;368.0
-117;387.0;933.0;854.0;218.0;442.0;1019.0;12.0;890.0;-911.0;-288.0;370.0
8;377.0;1005.0;987.0;762.0;887.0;1196.0;-286.0;967.0;-980.0;-255.0;441.0
99;368.0;944.0;886.0;324.0;512.0;1034.0;27.0;1009.0;-928.0;-297.0;401.0
99;344.0;959.0;839.0;326.0;513.0;1021.0;23.0;1031.0;-935.0;-325.0;428.0
-159;355.0;998.0;887.0;321.0;617.0;1042.0;63.0;619.0;-1016.0;-364.0;383.0
-26;278.0;831.0;815.0;593.0;660.0;882.0;132.0;1512.0;-1185.0;-387.0;280.0
121;279.0;1026.0;990.0;436.0;626.0;1140.0;270.0;983.0;-995.0;-168.0;284.0
99;350.0;954.0;893.0;334.0;514.0;1021.0;36.0;1018.0;-947.0;-326.0;369.0
98;365.0;1000.0;995.0;572.0;688.0;1142.0;50.0;996.0;-860.0;-266.0;437.0
134;409.0;920.0;848.0;626.0;595.0;1092.0;13.0;988.0;-1109.0;-325.0;462.0
-176;332.0;1011.0;950.0;308.0;522.0;1054.0;111.0;1009.0;-964.0;-284.0;452.0
-135;435.0;888.0;773.0;536.0;815.0;883.0;140.0;792.0;-874.0;-183.0;374.0
-5;428.0;1143.0;971.0;1152.0;1002.0;1242.0;51.0;558.0;-876.0;-475.0;521.0
39;403.0;949.0;840.0;454.0;186.0;969.0;214.0;1162.0;-927.0;-427.0;384.0
99;369.0;954.0;872.0;332.0;514.0;1004.0;-1.0;1030.0;-943.0;-317.0;416.0
-38;345.0;1120.0;934.0;399.0;664.0;1184.0;-40.0;962.0;-1278.0;-264.0;481.0
112;408.0;983.0;918.0;471.0;341.0;1088.0;-8.0;481.0;-885.0;-408.0;492.0
-151;359.0;1137.0;1269.0;515.0;577.0;1328.0;143.0;996.0;-862.0;-332.0;335.0
-130;308.0;1035.0;1224.0;573.0;635.0;1344.0;127.0;1010.0;-768.0;-303.0;508.0
-19;395.0;952.0;895.0;283.0;527.0;1052.0;-49.0;1071.0;-914.0;-250.0;495.0
-19;402.0;951.0;893.0;285.0;523.0;983.0;112.0;1028.0;-951.0;-325.0;433.0
-19;351.0;952.0;869.0;278.0;525.0;1022.0;92.0;1032.0;-931.0;-315.0;437.0
152;94.0;971.0;992.0;385.0;569.0;1038.0;-7.0;969.0;-964.0;-26.0;288.0
-133;452.0;916.0;842.0;43.0;312.0;1000.0;211.0;1001.0;-937.0;-398.0;477.0
99;304.0;996.0;912.0;386.0;553.0;1043.0;104.0;1020.0;-1004.0;-244.0;324.0
82;583.0;711.0;676.0;842.0;395.0;926.0;-118.0;937.0;-762.0;-640.0;559.0
112;357.0;947.0;920.0;573.0;369.0;1046.0;45.0;1038.0;-994.0;-318.0;411.0
-151;387.0;944.0;869.0;221.0;432.0;1012.0;60.0;1020.0;-945.0;-318.0;438.0
149;377.0;995.0;812.0;292.0;494.0;1064.0;-51.0;1006.0;-884.0;-385.0;348.0
86;225.0;1088.0;975.0;371.0;256.0;1087.0;140.0;1188.0;-1170.0;-437.0;266.0
-127;281.0;1009.0;820.0;175.0;495.0;984.0;-117.0;1030.0;-1004.0;-160.0;381.0
-177;375.0;958.0;868.0;109.0;375.0;986.0;131.0;1008.0;-953.0;-327.0;359.0
-98;345.0;944.0;902.0;286.0;511.0;1005.0;90.0;1041.0;-958.0;-323.0;339.0
116;449.0;916.0;843.0;309.0;497.0;1020.0;14.0;1024.0;-929.0;-362.0;489.0
-151;350.0;966.0;877.0;226.0;433.0;1064.0;24.0;1041.0;-949.0;-224.0;434.0
133;417.0;961.0;952.0;42.0;337.0;1042.0;39.0;1066.0;-943.0;-174.0;542.0
-177;387.0;953.0;861.0;122.0;384.0;995.0;90.0;951.0;-950.0;-342.0;392.0
-159;371.0;973.0;869.0;215.0;486.0;1030.0;39.0;1001.0;-969.0;-270.0;414.0
-113;652.0;671.0;557.0;-209.0;302.0;715.0;-206.0;1025.0;-650.0;-581.0;717.0
-151;393.0;853.0;825.0;248.0;466.0;979.0;29.0;994.0;-950.0;-370.0;431.0
-98;342.0;952.0;880.0;283.0;510.0;1029.0;23.0;1025.0;-957.0;-307.0;404.0
-147;316.0;999.0;933.0;319.0;447.0;1010.0;156.0;966.0;-990.0;-293.0;295.0
-98;350.0;970.0;892.0;279.0;505.0;1004.0;37.0;1017.0;-954.0;-339.0;417.0
61;376.0;780.0;706.0;764.0;540.0;743.0;163.0;1119.0;-1069.0;-222.0;338.0
62;330.0;955.0;876.0;866.0;596.0;1048.0;32.0;992.0;-951.0;-291.0;379.0
149;248.0;1139.0;972.0;122.0;372.0;1058.0;-144.0;1010.0;-1001.0;-126.0;349.0
154;370.0;897.0;915.0;361.0;559.0;1096.0;67.0;897.0;-942.0;-236.0;430.0
99;437.0;1003.0;856.0;332.0;565.0;988.0;60.0;1008.0;-916.0;-262.0;350.0
1;593.0;770.0;608.0;889.0;359.0;551.0;741.0;964.0;-747.0;-366.0;88.0
133;418.0;1085.0;896.0;114.0;351.0;1082.0;-17.0;1101.0;-1002.0;-314.0;541.0
-154;330.0;965.0;880.0;341.0;492.0;1062.0;23.0;995.0;-949.0;-248.0;381.0
94;370.0;1010.0;993.0;483.0;524.0;1265.0;132.0;1019.0;-1026.0;-479.0;471.0
-143;1001.0;-134.0;-343.0;-315.0;-688.0;-365.0;-391.0;334.0;73.0;-995.0;787.0
-169;310.0;885.0;949.0;246.0;428.0;1066.0;155.0;829.0;-956.0;-250.0;322.0
121;487.0;1043.0;1128.0;270.0;442.0;1503.0;141.0;1021.0;-951.0;-423.0;469.0
-149;229.0;1048.0;862.0;279.0;382.0;988.0;35.0;956.0;-949.0;-226.0;401.0
-134;183.0;1020.0;950.0;279.0;528.0;1015.0;76.0;1012.0;-988.0;-164.0;309.0
-179;144.0;956.0;959.0;403.0;586.0;1029.0;-19.0;941.0;-989.0;-90.0;307.0
-110;237.0;1087.0;905.0;298.0;511.0;1021.0;39.0;825.0;-966.0;-314.0;223.0
-22;718.0;710.0;467.0;-111.0;328.0;510.0;583.0;915.0;-666.0;-560.0;182.0
-179;155.0;962.0;933.0;418.0;600.0;1035.0;-7.0;1053.0;-956.0;-65.0;332.0
-118;721.0;487.0;187.0;-352.0;295.0;288.0;-108.0;982.0;-447.0;-798.0;393.0
-131;186.0;1100.0;1340.0;-127.0;267.0;1223.0;371.0;1302.0;-923.0;-260.0;512.0
177;324.0;896.0;1016.0;270.0;314.0;1225.0;-53.0;1045.0;-1034.0;-362.0;412.0
-151;405.0;898.0;828.0;255.0;483.0;993.0;22.0;1012.0;-933.0;-318.0;436.0
-159;304.0;971.0;855.0;272.0;534.0;1060.0;-4.0;996.0;-999.0;-192.0;399.0
104;360.0;936.0;915.0;128.0;388.0;1074.0;42.0;891.0;-994.0;-209.0;377.0
109;228.0;1068.0;939.0;171.0;421.0;1027.0;83.0;975.0;-970.0;-201.0;305.0
-151;406.0;938.0;854.0;251.0;464.0;1016.0;41.0;1031.0;-948.0;-363.0;469.0
-117;461.0;882.0;818.0;230.0;419.0;971.0;-20.0;1020.0;-921.0;-355.0;460.0
99;417.0;947.0;1019.0;402.0;531.0;1190.0;-55.0;958.0;-868.0;-498.0;468.0
134;415.0;982.0;927.0;249.0;456.0;1079.0;94.0;962.0;-974.0;-425.0;465.0
-73;756.0;666.0;469.0;478.0;13.0;347.0;-346.0;983.0;-666.0;-795.0;819.0
-172;348.0;987.0;899.0;90.0;416.0;1077.0;-106.0;1062.0;-949.0;-184.0;454.0
102;271.0;854.0;801.0;494.0;584.0;1017.0;238.0;1030.0;-1136.0;-242.0;177.0
43;540.0;775.0;596.0;897.0;730.0;772.0;339.0;1030.0;-790.0;-522.0;263.0
-133;328.0;920.0;853.0;93.0;343.0;989.0;110.0;1054.0;-1022.0;-511.0;381.0
79;485.0;1199.0;927.0;605.0;590.0;608.0;174.0;1024.0;-994.0;-426.0;404.0
-151;388.0;952.0;858.0;253.0;461.0;1007.0;30.0;1024.0;-937.0;-314.0;493.0
-151;410.0;941.0;867.0;213.0;430.0;1036.0;34.0;1015.0;-940.0;-347.0;440.0
-127;458.0;905.0;827.0;71.0;372.0;960.0;-63.0;1001.0;-919.0;-376.0;481.0
-102;317.0;951.0;886.0;305.0;226.0;997.0;87.0;1035.0;-954.0;-305.0;345.0
-155;426.0;1231.0;1087.0;1007.0;926.0;1270.0;193.0;886.0;-806.0;-424.0;433.0
-38;279.0;952.0;1048.0;1052.0;945.0;1126.0;-5.0;1883.0;-1299.0;-406.0;407.0
-151;365.0;925.0;856.0;260.0;485.0;989.0;9.0;1024.0;-938.0;-317.0;467.0
-172;166.0;965.0;921.0;46.0;381.0;1013.0;106.0;1011.0;-961.0;-178.0;274.0
-152;217.0;1057.0;1017.0;180.0;401.0;1043.0;228.0;982.0;-981.0;-309.0;317.0
-102;358.0;962.0;888.0;316.0;238.0;1016.0;81.0;1014.0;-965.0;-301.0;349.0
98;318.0;973.0;989.0;286.0;517.0;1021.0;215.0;1037.0;-964.0;-237.0;352.0
