InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
643.0;-4;67.0;908.0;603.0;-52.0;-141.0;-4
685.0;-32;-19.0;950.0;574.0;-4.0;-126.0;-32
-9.0;20;656.0;975.0;-166.0;90.0;105.0;20
644.0;-40;27.0;921.0;603.0;-42.0;-116.0;-40
644.0;-16;29.0;931.0;602.0;-68.0;-115.0;-16
29.0;-4;378.0;891.0;-45.0;-40.0;173.0;-4
231.0;-84;-79.0;784.0;246.0;-117.0;389.0;-84
16.0;-10;-18.0;865.0;216.0;-131.0;-146.0;-10
687.0;-12;-32.0;937.0;574.0;-6.0;-168.0;-12
688.0;-29;-40.0;928.0;573.0;-16.0;-180.0;-29
644.0;-4;48.0;932.0;602.0;-76.0;-145.0;-4
644.0;49;32.0;900.0;603.0;-89.0;-128.0;49
691.0;-24;-28.0;947.0;574.0;-2.0;-155.0;-24
776.0;-221;-359.0;928.0;591.0;126.0;-89.0;-221
698.0;-10;-88.0;937.0;609.0;124.0;-188.0;-10
824.0;-49;-37.0;784.0;567.0;-290.0;298.0;-49
644.0;-24;49.0;915.0;603.0;-94.0;-122.0;-24
640.0;-9;-65.0;864.0;600.0;-143.0;61.0;-9
645.0;-33;48.0;925.0;602.0;-96.0;-89.0;-33
288.0;10;-31.0;691.0;304.0;218.0;53.0;10
706.0;-31;120.0;966.0;489.0;153.0;295.0;-31
767.0;474;-329.0;805.0;582.0;-112.0;-282.0;474
19.0;6;177.0;976.0;-77.0;46.0;-332.0;6
-45.0;-15;100.0;956.0;-75.0;-59.0;-163.0;-15
644.0;-28;22.0;910.0;603.0;-64.0;-67.0;-28
644.0;1;83.0;926.0;604.0;-48.0;-89.0;1
644.0;5;59.0;918.0;604.0;-64.0;-116.0;5
644.0;3;53.0;949.0;603.0;-61.0;-139.0;3
766.0;-6;97.0;959.0;599.0;244.0;-415.0;-6
644.0;1;62.0;924.0;603.0;-51.0;-135.0;1
643.0;-9;33.0;914.0;603.0;-57.0;-67.0;-9
596.0;-559;386.0;1126.0;404.0;-19.0;40.0;-559
643.0;4;70.0;911.0;603.0;-56.0;-109.0;4
742.0;14;93.0;937.0;490.0;70.0;-187.0;14
703.0;129;-773.0;1001.0;535.0;-70.0;-200.0;129
642.0;-12;-287.0;710.0;601.0;-12.0;225.0;-12
53.0;9;-22.0;992.0;239.0;146.0;-190.0;9
643.0;-52;5.0;917.0;603.0;-48.0;-48.0;-52
54.0;-7;154.0;999.0;238.0;45.0;-197.0;-7
644.0;-11;20.0;920.0;603.0;-33.0;-44.0;-11
644.0;33;-11.0;920.0;603.0;-25.0;-47.0;33
644.0;10;-24.0;917.0;603.0;0.0;-2.0;10
645.0;-21;-58.0;909.0;603.0;20.0;54.0;-21
769.0;-14;99.0;937.0;613.0;349.0;41.0;-14
-138.0;16;-105.0;994.0;-276.0;-37.0;685.0;16
289.0;-111;-33.0;615.0;313.0;-160.0;119.0;-111
952.0;-18;139.0;956.0;229.0;-16.0;-8.0;-18
15.0;-7;-73.0;872.0;214.0;54.0;214.0;-7
743.0;-14;22.0;904.0;625.0;-243.0;-717.0;-14
855.0;-35;-297.0;1015.0;485.0;94.0;147.0;-35
816.0;4;129.0;874.0;573.0;37.0;-243.0;4
456.0;835;682.0;940.0;470.0;-169.0;150.0;835
830.0;78;65.0;965.0;313.0;-884.0;-660.0;78
795.0;0;-229.0;916.0;568.0;0.0;-266.0;0
170.0;460;-45.0;1035.0;283.0;-344.0;-100.0;460
94.0;159;145.0;876.0;83.0;-466.0;-307.0;159
680.0;1078;-194.0;1014.0;262.0;-677.0;-631.0;1078
209.0;160;-96.0;912.0;175.0;-258.0;-85.0;160
96.0;229;-110.0;991.0;-36.0;-391.0;282.0;229
71.0;308;-847.0;929.0;207.0;-46.0;406.0;308
542.0;-137;-318.0;922.0;432.0;-488.0;-275.0;-137
765.0;-12;-321.0;956.0;635.0;-619.0;-1576.0;-12
424.0;9;524.0;810.0;299.0;96.0;-462.0;9
302.0;14;44.0;942.0;-83.0;182.0;23.0;14
480.0;49;160.0;1670.0;462.0;416.0;-110.0;49
720.0;-19;47.0;971.0;491.0;122.0;67.0;-19
349.0;51;83.0;1105.0;299.0;267.0;12.0;51
772.0;-42;286.0;986.0;481.0;621.0;1946.0;-42
301.0;-5;28.0;940.0;-82.0;151.0;19.0;-5
441.0;-1535;-378.0;1172.0;404.0;41.0;314.0;-1535
749.0;85;-136.0;962.0;518.0;-26.0;-107.0;85
650.0;-201;-111.0;692.0;433.0;198.0;-67.0;-201
174.0;-493;236.0;933.0;285.0;-377.0;312.0;-493
-550.0;-1147;-23.0;1082.0;-423.0;6.0;591.0;-1147
131.0;92;-199.0;720.0;215.0;379.0;-175.0;92
445.0;30;-50.0;654.0;-148.0;261.0;358.0;30
754.0;-38;-15.0;945.0;512.0;-67.0;15.0;-38
757.0;-9;129.0;952.0;554.0;-91.0;-106.0;-9
232.0;-90;74.0;750.0;300.0;-100.0;-344.0;-90
771.0;-197;269.0;947.0;599.0;-369.0;447.0;-197
-5.0;-3;55.0;1004.0;95.0;-48.0;-443.0;-3
741.0;0;-250.0;964.0;493.0;-239.0;60.0;0
773.0;-427;321.0;910.0;584.0;118.0;-510.0;-427
586.0;-24;730.0;926.0;453.0;81.0;600.0;-24
461.0;-10;229.0;826.0;285.0;-15.0;250.0;-10
80.0;78;83.0;1310.0;192.0;-157.0;78.0;78
703.0;-6;194.0;937.0;628.0;-111.0;-5.0;-6
802.0;-22;617.0;920.0;596.0;280.0;-467.0;-22
299.0;74;-58.0;1083.0;308.0;248.0;-171.0;74
529.0;-16;-584.0;848.0;431.0;410.0;374.0;-16
87.0;2;104.0;907.0;104.0;-40.0;459.0;2
614.0;5;182.0;859.0;357.0;513.0;-697.0;5
-11.0;68;-153.0;960.0;130.0;-164.0;-50.0;68
-11.0;-11;-540.0;978.0;-177.0;-22.0;-188.0;-11
30.0;-134;-635.0;968.0;-148.0;233.0;76.0;-134
-33.0;-84;-94.0;1031.0;218.0;259.0;221.0;-84
138.0;116;823.0;938.0;25.0;-115.0;22.0;116
713.0;-3;44.0;982.0;556.0;-34.0;-162.0;-3
759.0;-19;136.0;945.0;549.0;-48.0;25.0;-19
-154.0;54;227.0;908.0;11.0;-363.0;-450.0;54
114.0;-48;334.0;1176.0;204.0;-113.0;-472.0;-48
340.0;298;202.0;990.0;243.0;344.0;-312.0;298
659.0;792;684.0;876.0;408.0;271.0;-1374.0;792
838.0;16;76.0;939.0;542.0;153.0;-23.0;16
141.0;-20;-173.0;977.0;267.0;59.0;-258.0;-20
-26.0;9;92.0;860.0;66.0;-344.0;-19.0;9
320.0;1160;-68.0;1017.0;174.0;92.0;165.0;1160
274.0;-18;-291.0;913.0;266.0;-3.0;-389.0;-18
139.0;-45;-140.0;944.0;265.0;-160.0;-309.0;-45
130.0;-33;-166.0;750.0;199.0;-333.0;-102.0;-33
-45.0;-89;407.0;988.0;94.0;-220.0;-288.0;-89
374.0;47;57.0;721.0;230.0;-337.0;322.0;47
-14.0;-1;-53.0;931.0;150.0;-30.0;-120.0;-1
238.0;-14;312.0;906.0;366.0;-1.0;-155.0;-14
333.0;-19;714.0;887.0;358.0;-181.0;-763.0;-19
-16.0;6;-70.0;946.0;149.0;28.0;-69.0;6
790.0;-9;-78.0;811.0;613.0;82.0;191.0;-9
496.0;18;51.0;858.0;327.0;-681.0;-367.0;18
303.0;12;-106.0;921.0;-84.0;172.0;-135.0;12
399.0;-57;-40.0;800.0;265.0;12.0;486.0;-57
677.0;-17;-6.0;951.0;572.0;-23.0;-336.0;-17
-5.0;22;146.0;782.0;-203.0;-118.0;-205.0;22
455.0;25;47.0;897.0;446.0;-424.0;852.0;25
717.0;6;16.0;955.0;549.0;-63.0;-151.0;6
642.0;19;-896.0;958.0;472.0;-880.0;53.0;19
589.0;63;-107.0;944.0;237.0;-212.0;-438.0;63
722.0;-5;-716.0;1012.0;600.0;979.0;145.0;-5
247.0;-13;1022.0;943.0;369.0;310.0;-522.0;-13
849.0;-52;1358.0;920.0;514.0;666.0;-217.0;-52
197.0;-33;460.0;912.0;227.0;307.0;-3977.0;-33
438.0;-568;-400.0;959.0;483.0;-187.0;-130.0;-568
728.0;579;393.0;948.0;552.0;-65.0;547.0;579
681.0;12;-68.0;893.0;592.0;-92.0;42.0;12
397.0;-73;-105.0;748.0;242.0;4.0;-299.0;-73
710.0;1767;783.0;949.0;547.0;-1.0;-742.0;1767
765.0;-21;1044.0;965.0;631.0;90.0;-684.0;-21
312.0;20;230.0;908.0;264.0;-223.0;-476.0;20
637.0;-1;1055.0;928.0;508.0;88.0;-1299.0;-1
434.0;-23;-73.0;700.0;-186.0;-45.0;-28.0;-23
743.0;-41;618.0;852.0;636.0;62.0;-1708.0;-41
296.0;2;194.0;916.0;390.0;-74.0;227.0;2
290.0;-23;53.0;905.0;373.0;65.0;428.0;-23
509.0;228;429.0;1237.0;483.0;-228.0;-327.0;228
480.0;-669;-328.0;1158.0;331.0;-120.0;1104.0;-669
121.0;-3143;-279.0;1002.0;212.0;-71.0;271.0;-3143
457.0;-7;-171.0;701.0;-92.0;-5.0;165.0;-7
219.0;-100;185.0;659.0;242.0;-167.0;-154.0;-100
282.0;2089;-312.0;940.0;164.0;202.0;696.0;2089
307.0;-238;325.0;825.0;335.0;-137.0;-376.0;-238
656.0;19;35.0;833.0;519.0;-142.0;54.0;19
386.0;19;-326.0;884.0;329.0;-351.0;499.0;19
14.0;18;-123.0;819.0;-210.0;-99.0;75.0;18
-323.0;-1764;-237.0;938.0;-363.0;-204.0;-130.0;-1764
297.0;-125;65.0;817.0;396.0;-303.0;9.0;-125
12.0;-9;-249.0;1034.0;186.0;679.0;219.0;-9
-27.0;-21;82.0;977.0;198.0;198.0;38.0;-21
-493.0;417;-10.0;1005.0;-497.0;137.0;10.0;417
-213.0;-30;0.0;792.0;-165.0;156.0;-35.0;-30
24.0;-1;-6.0;979.0;-79.0;19.0;-118.0;-1
63.0;2;18.0;994.0;-69.0;-334.0;-456.0;2
-682.0;-1;-8.0;934.0;-592.0;-4.0;33.0;-1
743.0;-1376;777.0;803.0;542.0;-144.0;-642.0;-1376
-24.0;-43;30.0;970.0;200.0;-105.0;86.0;-43
-84.0;-26;38.0;918.0;-162.0;-189.0;64.0;-26
-696.0;1;443.0;929.0;-571.0;-148.0;324.0;1
-856.0;1129;318.0;1045.0;-455.0;216.0;-39.0;1129
-297.0;67;-344.0;939.0;-241.0;-231.0;-68.0;67
-54.0;14;-39.0;975.0;-82.0;14.0;-192.0;14
-201.0;20;-266.0;854.0;-215.0;73.0;-467.0;20
-13.0;-11;283.0;976.0;-167.0;-60.0;-32.0;-11
-58.0;-16;-27.0;979.0;-86.0;-12.0;-35.0;-16
-57.0;-2;33.0;969.0;-85.0;-6.0;58.0;-2
-79.0;10;-69.0;715.0;-245.0;31.0;-228.0;10
24.0;-25;-14.0;839.0;161.0;-28.0;-177.0;-25
-656.0;20;-648.0;965.0;-591.0;-3397.0;-3182.0;20
-75.0;-22;-653.0;1005.0;163.0;-206.0;-589.0;-22
-246.0;-73;288.0;876.0;-282.0;-181.0;-987.0;-73
-41.0;-22;-28.0;838.0;38.0;-156.0;1967.0;-22
758.0;-7;80.0;898.0;645.0;-26.0;-263.0;-7
743.0;-13;-14.0;899.0;663.0;52.0;174.0;-13
-656.0;-66;-614.0;908.0;-527.0;-479.0;567.0;-66
754.0;-31;60.0;953.0;620.0;179.0;55.0;-31
757.0;-23;19.0;933.0;644.0;-278.0;-166.0;-23
730.0;-24;-64.0;978.0;509.0;-41.0;261.0;-24
-319.0;9;75.0;906.0;-230.0;318.0;122.0;9
-241.0;5;-639.0;914.0;-305.0;-389.0;-44.0;5
770.0;-27;-85.0;916.0;636.0;186.0;-88.0;-27
-71.0;53;-291.0;673.0;-230.0;-371.0;-422.0;53
-45.0;-46;-152.0;956.0;122.0;-130.0;-205.0;-46
753.0;0;-108.0;867.0;588.0;-70.0;808.0;0
-258.0;-65;15.0;888.0;-307.0;-351.0;175.0;-65
763.0;16;22.0;930.0;608.0;29.0;-8.0;16
764.0;-1;-9.0;952.0;608.0;44.0;-7.0;-1
-692.0;10;546.0;942.0;-653.0;148.0;-155.0;10
715.0;31;-174.0;948.0;500.0;-256.0;494.0;31
765.0;-26;10.0;952.0;606.0;-3.0;-24.0;-26
755.0;122;-286.0;840.0;637.0;285.0;-851.0;122
-73.0;-11;-91.0;980.0;85.0;170.0;-1084.0;-11
470.0;11;-674.0;932.0;419.0;349.0;-48.0;11
-527.0;1;639.0;918.0;-54.0;-352.0;-117.0;1
729.0;6;69.0;958.0;640.0;3.0;-52.0;6
713.0;-27;-197.0;958.0;693.0;-37.0;224.0;-27
725.0;11;13.0;919.0;652.0;-19.0;-50.0;11
725.0;10;42.0;907.0;651.0;-7.0;-44.0;10
725.0;2;44.0;937.0;651.0;-15.0;-55.0;2
729.0;46;-23.0;945.0;640.0;15.0;31.0;46
726.0;-5;-12.0;926.0;651.0;-15.0;-16.0;-5
726.0;8;-31.0;927.0;651.0;8.0;-2.0;8
729.0;28;-34.0;964.0;640.0;24.0;14.0;28
729.0;40;-9.0;949.0;640.0;-29.0;2.0;40
736.0;-70;-18.0;592.0;577.0;119.0;56.0;-70
725.0;16;2.0;922.0;652.0;-9.0;-61.0;16
802.0;23;-665.0;898.0;597.0;-287.0;358.0;23
762.0;-16;197.0;929.0;637.0;-95.0;95.0;-16
726.0;31;-37.0;918.0;651.0;-1.0;-14.0;31
725.0;24;-10.0;918.0;652.0;0.0;-28.0;24
725.0;2;19.0;917.0;652.0;-7.0;-27.0;2
725.0;1;-2.0;929.0;652.0;6.0;-23.0;1
759.0;-11;-487.0;904.0;650.0;-759.0;-436.0;-11
725.0;-6;3.0;924.0;653.0;0.0;-49.0;-6
729.0;34;8.0;937.0;640.0;-19.0;18.0;34
729.0;24;11.0;966.0;640.0;3.0;12.0;24
650.0;-59;-1209.0;988.0;538.0;-411.0;858.0;-59
725.0;-2;19.0;911.0;653.0;-7.0;0.0;-2
729.0;-3;13.0;955.0;640.0;-24.0;-20.0;-3
729.0;2;10.0;956.0;640.0;6.0;-30.0;2
770.0;-25;439.0;956.0;592.0;-288.0;-1215.0;-25
729.0;-12;-11.0;944.0;641.0;-28.0;-26.0;-12
764.0;-17;10.0;924.0;641.0;-186.0;153.0;-17
729.0;-5;0.0;942.0;641.0;-18.0;-38.0;-5
278.0;-5;-625.0;1335.0;307.0;107.0;122.0;-5
83.0;10;-227.0;980.0;-65.0;-336.0;-2576.0;10
725.0;-5;24.0;915.0;653.0;-13.0;-61.0;-5
730.0;1;11.0;952.0;640.0;-7.0;-71.0;1
-662.0;1721;468.0;911.0;-601.0;194.0;-856.0;1721
723.0;-1;11.0;918.0;655.0;-45.0;-13.0;-1
723.0;-9;-2.0;918.0;655.0;-26.0;-25.0;-9
730.0;10;30.0;964.0;640.0;-30.0;-20.0;10
729.0;-4;27.0;957.0;640.0;-7.0;-40.0;-4
729.0;5;10.0;947.0;641.0;-22.0;-66.0;5
772.0;-30;-23.0;934.0;615.0;300.0;247.0;-30
729.0;-16;12.0;947.0;641.0;-43.0;-72.0;-16
728.0;18;50.0;954.0;640.0;-44.0;-51.0;18
746.0;-25;277.0;952.0;494.0;211.0;52.0;-25
658.0;4;-1826.0;913.0;570.0;-193.0;133.0;4
13.0;-37;338.0;909.0;226.0;-48.0;-444.0;-37
729.0;11;2.0;955.0;641.0;-28.0;-29.0;11
729.0;29;0.0;946.0;641.0;-33.0;-29.0;29
729.0;-3;23.0;963.0;640.0;-52.0;-56.0;-3
722.0;-21;160.0;939.0;491.0;209.0;-128.0;-21
645.0;-4;738.0;823.0;510.0;-331.0;-708.0;-4
804.0;-18;91.0;829.0;594.0;-96.0;-172.0;-18
807.0;-19;-189.0;841.0;589.0;-169.0;133.0;-19
808.0;3;221.0;852.0;588.0;-15.0;-128.0;3
729.0;12;2.0;955.0;640.0;-53.0;-83.0;12
778.0;24;0.0;958.0;479.0;35.0;1226.0;24
730.0;-23;20.0;963.0;509.0;59.0;-1073.0;-23
728.0;13;35.0;951.0;640.0;-41.0;-62.0;13
-284.0;74;116.0;965.0;-290.0;-351.0;-851.0;74
57.0;-49;462.0;872.0;120.0;-86.0;-1465.0;-49
-43.0;-66;406.0;925.0;-143.0;336.0;-2041.0;-66
94.0;771;77.0;884.0;197.0;134.0;-486.0;771
-768.0;-37;-86.0;907.0;-508.0;37.0;395.0;-37
711.0;-26;-489.0;806.0;516.0;-51.0;1492.0;-26
757.0;9;-23.0;907.0;648.0;79.0;-41.0;9
750.0;-406;-477.0;827.0;531.0;272.0;-7.0;-406
776.0;8;-241.0;951.0;544.0;379.0;-333.0;8
739.0;-4;245.0;962.0;639.0;1.0;-240.0;-4
-123.0;-141;59.0;742.0;-265.0;100.0;-531.0;-141
804.0;-4;-6.0;927.0;588.0;-3.0;-31.0;-4
-80.0;-66;665.0;954.0;-205.0;199.0;-668.0;-66
-374.0;-22;-207.0;868.0;-238.0;583.0;-205.0;-22
764.0;-1;-2.0;937.0;607.0;6.0;-165.0;-1
728.0;-11;10.0;955.0;640.0;-49.0;-110.0;-11
762.0;23;8.0;911.0;640.0;29.0;337.0;23
186.0;2;329.0;683.0;245.0;18.0;61.0;2
729.0;15;88.0;966.0;640.0;13.0;-50.0;15
-14.0;-11;189.0;995.0;-127.0;493.0;1043.0;-11
769.0;-29;-119.0;964.0;600.0;57.0;6.0;-29
723.0;50;9.0;920.0;653.0;7.0;23.0;50
757.0;2;7.0;895.0;648.0;57.0;5.0;2
726.0;-17;-7.0;912.0;651.0;6.0;0.0;-17
773.0;40;364.0;932.0;630.0;145.0;-415.0;40
-46.0;-51;139.0;1008.0;212.0;-124.0;-202.0;-51
728.0;1;38.0;974.0;640.0;-52.0;-105.0;1
809.0;6;-215.0;838.0;586.0;-133.0;-28.0;6
756.0;-41;-55.0;983.0;589.0;-92.0;2.0;-41
726.0;17;-29.0;927.0;651.0;-13.0;21.0;17
725.0;-12;-26.0;911.0;652.0;3.0;15.0;-12
728.0;42;36.0;966.0;640.0;-58.0;-91.0;42
798.0;7;23.0;931.0;594.0;-1.0;-20.0;7
725.0;-13;0.0;909.0;652.0;16.0;-3.0;-13
726.0;-33;-4.0;930.0;651.0;2.0;5.0;-33
759.0;3;167.0;975.0;620.0;-162.0;-306.0;3
725.0;-11;23.0;935.0;653.0;-5.0;-72.0;-11
718.0;10;1502.0;915.0;554.0;-336.0;-131.0;10
725.0;-11;95.0;936.0;654.0;41.0;-38.0;-11
725.0;-33;14.0;914.0;653.0;3.0;-36.0;-33
725.0;9;-27.0;924.0;653.0;15.0;0.0;9
725.0;2;-39.0;919.0;653.0;-25.0;-5.0;2
754.0;22;-62.0;881.0;635.0;-116.0;-61.0;22
823.0;-6;-165.0;865.0;567.0;-220.0;-7.0;-6
725.0;2;11.0;916.0;653.0;-45.0;-90.0;2
725.0;-10;-4.0;934.0;653.0;-51.0;-71.0;-10
724.0;7;13.0;932.0;653.0;-58.0;-88.0;7
765.0;-24;-22.0;929.0;584.0;-143.0;-350.0;-24
760.0;-9;57.0;908.0;643.0;-89.0;-101.0;-9
723.0;-11;19.0;926.0;655.0;-30.0;-52.0;-11
732.0;5;139.0;938.0;640.0;-1.0;-94.0;5
765.0;-412;-32.0;819.0;532.0;-73.0;-171.0;-412
724.0;33;32.0;912.0;655.0;-6.0;-11.0;33
-267.0;-104;10.0;908.0;-318.0;-95.0;-142.0;-104
725.0;-22;9.0;926.0;653.0;-41.0;-80.0;-22
839.0;-11;-11.0;915.0;539.0;6.0;-3.0;-11
797.0;0;10.0;949.0;595.0;-37.0;-71.0;0
756.0;-20;92.0;905.0;648.0;821.0;463.0;-20
769.0;5;-129.0;936.0;600.0;19.0;394.0;5
950.0;-4;210.0;954.0;252.0;-82.0;-105.0;-4
841.0;4;0.0;927.0;535.0;-17.0;23.0;4
768.0;-23;-127.0;960.0;600.0;26.0;-105.0;-23
838.0;-11;10.0;936.0;539.0;-18.0;-7.0;-11
841.0;4;10.0;927.0;535.0;-9.0;-26.0;4
798.0;-16;12.0;956.0;594.0;-26.0;7.0;-16
798.0;-32;4.0;938.0;595.0;-5.0;-6.0;-32
804.0;-10;10.0;959.0;589.0;-8.0;-48.0;-10
798.0;-10;231.0;792.0;603.0;-369.0;-544.0;-10
804.0;2;27.0;942.0;588.0;9.0;-39.0;2
804.0;-1;22.0;944.0;588.0;18.0;-70.0;-1
806.0;-3;14.0;912.0;591.0;-1.0;-38.0;-3
716.0;-14;49.0;925.0;669.0;-23.0;-118.0;-14
811.0;0;17.0;840.0;583.0;36.0;61.0;0
805.0;13;14.0;896.0;591.0;-3.0;-3.0;13
811.0;-5;-49.0;850.0;582.0;-74.0;-1.0;-5
790.0;39;-23.0;939.0;571.0;290.0;-96.0;39
798.0;-22;13.0;937.0;594.0;0.0;1.0;-22
219.0;-88;106.0;543.0;260.0;-41.0;-61.0;-88
834.0;-4;35.0;842.0;551.0;-33.0;-103.0;-4
838.0;31;-28.0;940.0;541.0;-17.0;-28.0;31
800.0;11;-601.0;920.0;579.0;169.0;597.0;11
839.0;4;-23.0;932.0;540.0;-9.0;-20.0;4
841.0;2;0.0;927.0;535.0;-28.0;-5.0;2
798.0;45;2.0;944.0;594.0;-40.0;-6.0;45
839.0;-18;-17.0;932.0;540.0;-18.0;-11.0;-18
724.0;-17;72.0;901.0;654.0;10.0;-10.0;-17
838.0;3;4.0;939.0;541.0;-34.0;-19.0;3
798.0;1;17.0;953.0;594.0;-16.0;-35.0;1
838.0;9;-30.0;943.0;541.0;-6.0;8.0;9
841.0;8;4.0;926.0;534.0;-17.0;2.0;8
-226.0;-11;-177.0;811.0;-223.0;-276.0;383.0;-11
838.0;4;-4.0;948.0;541.0;-5.0;-24.0;4
841.0;-8;-7.0;915.0;534.0;-8.0;6.0;-8
838.0;-10;-21.0;919.0;540.0;-13.0;-19.0;-10
841.0;-3;-19.0;930.0;534.0;-10.0;0.0;-3
841.0;-11;12.0;918.0;534.0;-11.0;8.0;-11
841.0;45;-16.0;911.0;535.0;-17.0;27.0;45
813.0;-5;210.0;829.0;583.0;294.0;519.0;-5
794.0;11;80.0;939.0;600.0;-108.0;-183.0;11
839.0;16;-7.0;927.0;540.0;-9.0;14.0;16
740.0;-27;778.0;937.0;626.0;-772.0;-470.0;-27
839.0;7;8.0;936.0;539.0;-22.0;-15.0;7
841.0;19;10.0;914.0;535.0;-7.0;-15.0;19
838.0;11;-9.0;921.0;541.0;-28.0;-13.0;11
841.0;4;-21.0;928.0;536.0;-26.0;-7.0;4
762.0;-27;418.0;925.0;644.0;521.0;-109.0;-27
843.0;2;-22.0;916.0;535.0;-44.0;-24.0;2
803.0;2;-17.0;952.0;589.0;9.0;10.0;2
798.0;14;14.0;950.0;594.0;9.0;-39.0;14
-675.0;25;267.0;905.0;-493.0;-52.0;-1323.0;25
489.0;-331;-427.0;1303.0;458.0;78.0;-195.0;-331
725.0;250;379.0;954.0;548.0;-259.0;174.0;250
724.0;23;18.0;917.0;653.0;-66.0;-112.0;23
379.0;97;-557.0;901.0;-69.0;-184.0;-884.0;97
839.0;-7;10.0;949.0;540.0;-5.0;-11.0;-7
799.0;17;19.0;947.0;592.0;28.0;-9.0;17
838.0;21;-10.0;948.0;540.0;7.0;-10.0;21
817.0;-15;-88.0;863.0;572.0;-18.0;122.0;-15
800.0;6;27.0;946.0;592.0;1.0;5.0;6
839.0;9;-15.0;937.0;540.0;-2.0;-32.0;9
-213.0;38;9.0;909.0;-84.0;439.0;727.0;38
837.0;-8;4.0;850.0;545.0;-19.0;30.0;-8
647.0;-23;-74.0;636.0;483.0;-45.0;-155.0;-23
841.0;-2;6.0;932.0;534.0;-18.0;-15.0;-2
838.0;0;0.0;947.0;541.0;-9.0;-9.0;0
817.0;15;7.0;889.0;572.0;7.0;-14.0;15
760.0;-19;-6.0;917.0;642.0;-118.0;-22.0;-19
837.0;27;10.0;923.0;541.0;-24.0;-20.0;27
839.0;-18;-49.0;963.0;540.0;-21.0;-62.0;-18
841.0;-7;-28.0;918.0;535.0;-34.0;1.0;-7
949.0;-20;-20.0;943.0;258.0;5.0;14.0;-20
840.0;-8;1.0;928.0;536.0;-22.0;9.0;-8
834.0;-7;1.0;956.0;543.0;-49.0;-7.0;-7
834.0;15;-7.0;953.0;543.0;-36.0;2.0;15
419.0;-10;649.0;639.0;-128.0;449.0;715.0;-10
834.0;3;-5.0;947.0;542.0;-26.0;-32.0;3
842.0;-13;-11.0;931.0;536.0;-8.0;-19.0;-13
725.0;-26;10.0;929.0;653.0;21.0;9.0;-26
834.0;3;20.0;957.0;542.0;1.0;-47.0;3
835.0;-3;-11.0;965.0;542.0;-29.0;-4.0;-3
798.0;-31;-7.0;934.0;594.0;-30.0;-48.0;-31
834.0;22;6.0;915.0;546.0;-9.0;-58.0;22
-353.0;-115;-520.0;837.0;-319.0;-44.0;652.0;-115
835.0;-13;-10.0;960.0;542.0;-30.0;-34.0;-13
730.0;-19;-6.0;949.0;509.0;23.0;-592.0;-19
798.0;-6;20.0;939.0;594.0;-21.0;-48.0;-6
834.0;-2;-17.0;971.0;542.0;0.0;-13.0;-2
835.0;20;-1.0;942.0;542.0;1.0;20.0;20
838.0;7;-23.0;939.0;541.0;11.0;0.0;7
408.0;-42;-632.0;638.0;-224.0;-323.0;418.0;-42
838.0;20;13.0;947.0;541.0;-29.0;-7.0;20
801.0;41;30.0;947.0;591.0;1.0;9.0;41
728.0;13;35.0;965.0;641.0;-65.0;-112.0;13
839.0;24;-5.0;947.0;540.0;-4.0;12.0;24
802.0;17;13.0;936.0;590.0;-1.0;55.0;17
712.0;-10;43.0;923.0;672.0;-29.0;-71.0;-10
712.0;-4;11.0;926.0;672.0;-43.0;-69.0;-4
712.0;16;11.0;941.0;672.0;-33.0;-94.0;16
798.0;-11;31.0;951.0;594.0;-8.0;-3.0;-11
839.0;25;6.0;938.0;540.0;-6.0;16.0;25
762.0;17;56.0;933.0;635.0;-23.0;-3.0;17
712.0;-1;18.0;927.0;673.0;14.0;-46.0;-1
840.0;-6;-25.0;923.0;537.0;-31.0;-38.0;-6
839.0;1;8.0;918.0;540.0;10.0;4.0;1
725.0;-42;-18.0;916.0;651.0;-27.0;-7.0;-42
839.0;4;-10.0;912.0;539.0;-13.0;-24.0;4
801.0;10;19.0;942.0;590.0;-8.0;13.0;10
731.0;-11;81.0;956.0;640.0;20.0;-73.0;-11
477.0;-209;404.0;851.0;287.0;718.0;-1.0;-209
839.0;-6;-17.0;914.0;539.0;-25.0;-12.0;-6
839.0;-8;19.0;947.0;539.0;-9.0;-19.0;-8
838.0;7;11.0;924.0;539.0;-15.0;14.0;7
850.0;242;54.0;1012.0;494.0;35.0;-142.0;242
811.0;1;39.0;839.0;584.0;50.0;23.0;1
838.0;13;-14.0;941.0;541.0;-13.0;-25.0;13
798.0;35;-1.0;958.0;594.0;-14.0;-20.0;35
837.0;4;-15.0;901.0;541.0;-25.0;-7.0;4
753.0;-3;68.0;908.0;654.0;26.0;-110.0;-3
726.0;-17;59.0;943.0;651.0;-37.0;-50.0;-17
-384.0;-106;268.0;955.0;-390.0;-684.0;-353.0;-106
801.0;0;23.0;936.0;591.0;20.0;22.0;0
839.0;44;-20.0;945.0;540.0;-19.0;5.0;44
838.0;15;10.0;918.0;539.0;-1.0;10.0;15
838.0;4;-11.0;909.0;539.0;-11.0;-53.0;4
