InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
-618.0;-753.0;711.0;-770.0;-663.0;-227.0;78.0;234.0;59.0;556.0;525.0
-540.0;-800.0;681.0;-795.0;-765.0;-451.0;465.0;498.0;257.0;519.0;711.0
-126.0;-499.0;273.0;-835.0;-997.0;-38.0;206.0;-50.0;56.0;-42.0;216.0
-211.0;-701.0;435.0;-712.0;-943.0;51.0;151.0;329.0;265.0;-13.0;316.0
-211.0;-704.0;428.0;-706.0;-939.0;49.0;153.0;338.0;268.0;0.0;335.0
-211.0;-721.0;402.0;-693.0;-932.0;38.0;155.0;357.0;275.0;12.0;385.0
-79.0;-622.0;193.0;-857.0;-913.0;58.0;185.0;209.0;329.0;240.0;369.0
-565.0;-621.0;611.0;-552.0;-865.0;-64.0;-58.0;36.0;-183.0;79.0;-203.0
-565.0;-620.0;610.0;-567.0;-872.0;-64.0;-57.0;46.0;-178.0;101.0;-202.0
-567.0;-617.0;608.0;-597.0;-884.0;-65.0;-56.0;57.0;-165.0;141.0;-203.0
-567.0;-616.0;606.0;-609.0;-889.0;-66.0;-54.0;58.0;-160.0;156.0;-205.0
-567.0;-614.0;604.0;-618.0;-894.0;-67.0;-52.0;58.0;-156.0;167.0;-207.0
-564.0;-649.0;558.0;-545.0;-905.0;-51.0;-65.0;330.0;304.0;-145.0;410.0
-569.0;-660.0;567.0;-560.0;-907.0;-66.0;-58.0;345.0;316.0;-117.0;430.0
-628.0;-657.0;660.0;-692.0;-857.0;-5.0;122.0;498.0;384.0;239.0;381.0
-632.0;-617.0;623.0;-621.0;-880.0;15.0;90.0;464.0;390.0;103.0;446.0
-673.0;-730.0;748.0;-730.0;-856.0;334.0;-331.0;550.0;482.0;166.0;598.0
-645.0;-756.0;702.0;-712.0;-851.0;344.0;-300.0;568.0;500.0;149.0;645.0
-617.0;-639.0;618.0;-583.0;-876.0;-12.0;67.0;455.0;394.0;53.0;465.0
-647.0;-715.0;682.0;-803.0;-816.0;-228.0;146.0;356.0;-14.0;570.0;580.0
-508.0;-543.0;582.0;-574.0;-849.0;-79.0;-87.0;458.0;219.0;162.0;-101.0
-505.0;-537.0;575.0;-573.0;-853.0;-79.0;-93.0;453.0;211.0;160.0;-107.0
-495.0;-516.0;548.0;-560.0;-873.0;-75.0;-113.0;441.0;177.0;156.0;-126.0
-494.0;-512.0;544.0;-558.0;-874.0;-75.0;-116.0;443.0;178.0;157.0;-130.0
-492.0;-507.0;541.0;-558.0;-873.0;-79.0;-120.0;447.0;190.0;163.0;-134.0
-490.0;-504.0;542.0;-560.0;-872.0;-82.0;-121.0;452.0;197.0;171.0;-134.0
-487.0;-500.0;536.0;-560.0;-874.0;-87.0;-122.0;467.0;206.0;176.0;-137.0
-488.0;-498.0;529.0;-554.0;-872.0;-94.0;-122.0;471.0;208.0;174.0;-137.0
-488.0;-497.0;527.0;-554.0;-868.0;-96.0;-122.0;472.0;210.0;172.0;-136.0
-609.0;-674.0;595.0;-775.0;-857.0;-70.0;-4.0;279.0;-37.0;483.0;545.0
-592.0;-595.0;570.0;-688.0;-891.0;-23.0;-75.0;236.0;-85.0;367.0;435.0
-585.0;-546.0;560.0;-652.0;-902.0;6.0;-121.0;211.0;-104.0;309.0;367.0
-513.0;-655.0;690.0;-533.0;71.0;-144.0;937.0;588.0;390.0;884.0;559.0
-375.0;-531.0;476.0;-532.0;-2.0;-583.0;799.0;527.0;557.0;805.0;381.0
-324.0;-522.0;385.0;-671.0;-487.0;-612.0;757.0;565.0;379.0;697.0;528.0
-237.0;-109.0;212.0;-287.0;164.0;47.0;923.0;215.0;164.0;761.0;391.0
-582.0;-537.0;553.0;-649.0;-909.0;16.0;-138.0;206.0;-114.0;296.0;357.0
-580.0;-536.0;556.0;-648.0;-912.0;22.0;-145.0;198.0;-121.0;289.0;351.0
-579.0;-534.0;559.0;-649.0;-915.0;26.0;-149.0;189.0;-127.0;283.0;344.0
-577.0;-531.0;561.0;-653.0;-921.0;27.0;-151.0;180.0;-131.0;277.0;336.0
-465.0;-583.0;404.0;-759.0;-653.0;398.0;-256.0;187.0;-342.0;554.0;0.0
-574.0;-531.0;567.0;-674.0;-938.0;17.0;-143.0;172.0;-128.0;263.0;313.0
-575.0;-535.0;575.0;-676.0;-939.0;8.0;-136.0;173.0;-125.0;258.0;308.0
-581.0;-550.0;587.0;-677.0;-945.0;-10.0;-121.0;172.0;-119.0;245.0;308.0
-592.0;-583.0;602.0;-664.0;-953.0;-34.0;-109.0;169.0;-117.0;207.0;350.0
-610.0;-761.0;748.0;-697.0;-842.0;340.0;-278.0;565.0;518.0;129.0;436.0
-541.0;-612.0;806.0;-560.0;-883.0;-11.0;-59.0;364.0;346.0;77.0;304.0
-199.0;-452.0;465.0;-578.0;-747.0;-292.0;230.0;550.0;517.0;396.0;675.0
573.0;733.0;-622.0;656.0;902.0;163.0;-61.0;-442.0;-332.0;-52.0;-556.0
-489.0;-496.0;525.0;-553.0;-865.0;-98.0;-121.0;475.0;212.0;171.0;-135.0
-483.0;-538.0;548.0;-554.0;-868.0;-132.0;-100.0;461.0;191.0;134.0;-106.0
-475.0;-554.0;554.0;-557.0;-869.0;-143.0;-93.0;455.0;189.0;123.0;-85.0
-462.0;-572.0;557.0;-562.0;-872.0;-156.0;-86.0;452.0;187.0;113.0;-58.0
-444.0;-593.0;552.0;-566.0;-875.0;-171.0;-78.0;450.0;185.0;100.0;-31.0
-427.0;-616.0;541.0;-569.0;-880.0;-186.0;-71.0;448.0;181.0;86.0;3.0
-384.0;-696.0;519.0;-575.0;-883.0;-229.0;-51.0;429.0;174.0;32.0;156.0
-376.0;-723.0;519.0;-575.0;-881.0;-243.0;-46.0;425.0;173.0;13.0;218.0
-323.0;-871.0;469.0;-563.0;-852.0;-322.0;-7.0;410.0;194.0;-120.0;589.0
-534.0;-620.0;798.0;-542.0;-896.0;-9.0;-66.0;341.0;331.0;38.0;316.0
388.0;357.0;-287.0;235.0;648.0;245.0;-374.0;-78.0;-276.0;571.0;-78.0
-459.0;-631.0;713.0;-437.0;-737.0;13.0;-169.0;262.0;155.0;-311.0;192.0
-479.0;-653.0;743.0;-489.0;-760.0;1.0;-146.0;284.0;172.0;-247.0;207.0
-489.0;-661.0;756.0;-510.0;-770.0;-5.0;-134.0;294.0;180.0;-218.0;211.0
-512.0;-680.0;787.0;-554.0;-780.0;-29.0;-88.0;330.0;210.0;-152.0;211.0
-559.0;-674.0;693.0;-538.0;-864.0;-86.0;-50.0;409.0;401.0;-2.0;445.0
-655.0;-249.0;572.0;-608.0;-813.0;-7.0;-55.0;241.0;-182.0;357.0;-398.0
-625.0;-318.0;657.0;-625.0;-794.0;-16.0;-35.0;262.0;-114.0;439.0;-391.0
-626.0;-318.0;657.0;-624.0;-793.0;-16.0;-36.0;261.0;-114.0;438.0;-392.0
-627.0;-319.0;658.0;-622.0;-791.0;-15.0;-35.0;261.0;-113.0;436.0;-393.0
-631.0;-321.0;657.0;-620.0;-786.0;-14.0;-35.0;259.0;-109.0;433.0;-401.0
-632.0;-322.0;656.0;-618.0;-784.0;-14.0;-35.0;259.0;-109.0;431.0;-404.0
-635.0;-323.0;653.0;-616.0;-782.0;-15.0;-34.0;258.0;-109.0;429.0;-407.0
-637.0;-324.0;649.0;-613.0;-781.0;-16.0;-34.0;257.0;-109.0;426.0;-410.0
-639.0;-324.0;644.0;-611.0;-778.0;-17.0;-33.0;256.0;-107.0;424.0;-413.0
-641.0;-325.0;638.0;-611.0;-775.0;-18.0;-33.0;255.0;-104.0;422.0;-418.0
-643.0;-326.0;634.0;-611.0;-774.0;-18.0;-33.0;255.0;-102.0;421.0;-421.0
-645.0;-327.0;633.0;-612.0;-774.0;-18.0;-33.0;256.0;-101.0;421.0;-424.0
-636.0;-321.0;590.0;-613.0;-776.0;-20.0;-32.0;254.0;-108.0;425.0;-442.0
-636.0;-320.0;594.0;-613.0;-776.0;-21.0;-32.0;255.0;-109.0;425.0;-437.0
-636.0;-320.0;593.0;-613.0;-776.0;-21.0;-32.0;254.0;-110.0;426.0;-437.0
145.0;72.0;25.0;-67.0;380.0;488.0;-676.0;162.0;-112.0;769.0;112.0
-446.0;-602.0;689.0;-381.0;-709.0;22.0;-187.0;239.0;133.0;-371.0;171.0
-636.0;-320.0;592.0;-613.0;-776.0;-21.0;-32.0;254.0;-110.0;426.0;-437.0
-509.0;-740.0;591.0;-630.0;-835.0;-151.0;-39.0;466.0;411.0;-44.0;418.0
-462.0;-793.0;589.0;-507.0;-821.0;-187.0;-14.0;493.0;450.0;-171.0;485.0
-564.0;-671.0;696.0;-542.0;-865.0;-89.0;-48.0;409.0;397.0;-5.0;440.0
-564.0;-673.0;697.0;-544.0;-865.0;-92.0;-46.0;410.0;396.0;-3.0;442.0
-636.0;-320.0;593.0;-613.0;-776.0;-21.0;-33.0;254.0;-110.0;426.0;-435.0
-636.0;-320.0;592.0;-613.0;-775.0;-21.0;-33.0;254.0;-108.0;425.0;-435.0
-636.0;-320.0;592.0;-614.0;-776.0;-20.0;-33.0;255.0;-108.0;424.0;-436.0
-635.0;-320.0;592.0;-615.0;-776.0;-19.0;-33.0;255.0;-108.0;424.0;-435.0
-635.0;-320.0;592.0;-615.0;-777.0;-18.0;-34.0;255.0;-108.0;424.0;-435.0
-635.0;-320.0;592.0;-614.0;-776.0;-18.0;-34.0;255.0;-108.0;424.0;-434.0
-636.0;-320.0;593.0;-615.0;-778.0;-17.0;-34.0;256.0;-108.0;423.0;-433.0
-565.0;-674.0;698.0;-545.0;-866.0;-93.0;-45.0;411.0;396.0;-2.0;442.0
-637.0;-320.0;593.0;-616.0;-779.0;-17.0;-33.0;257.0;-106.0;422.0;-431.0
-566.0;-674.0;699.0;-545.0;-866.0;-93.0;-44.0;411.0;397.0;-2.0;441.0
-83.0;-303.0;450.0;-425.0;-598.0;-263.0;120.0;471.0;473.0;571.0;616.0
-640.0;-319.0;596.0;-618.0;-780.0;-16.0;-31.0;258.0;-99.0;418.0;-427.0
-589.0;-595.0;850.0;-640.0;-828.0;-47.0;-4.0;468.0;393.0;290.0;282.0
-643.0;-318.0;598.0;-621.0;-781.0;-16.0;-29.0;258.0;-96.0;418.0;-424.0
-644.0;-316.0;601.0;-624.0;-783.0;-17.0;-27.0;259.0;-94.0;418.0;-422.0
-652.0;-308.0;607.0;-640.0;-779.0;-13.0;-24.0;264.0;-79.0;413.0;-411.0
-534.0;-720.0;691.0;-653.0;-776.0;-192.0;23.0;562.0;445.0;260.0;389.0
-566.0;-675.0;699.0;-546.0;-866.0;-93.0;-43.0;411.0;396.0;-1.0;441.0
-567.0;-675.0;701.0;-547.0;-867.0;-94.0;-43.0;411.0;396.0;0.0;440.0
-570.0;-675.0;703.0;-549.0;-868.0;-93.0;-41.0;411.0;396.0;3.0;437.0
-654.0;-297.0;610.0;-639.0;-681.0;9.0;-41.0;217.0;-119.0;497.0;-406.0
-649.0;-297.0;598.0;-659.0;-626.0;33.0;-60.0;154.0;-169.0;570.0;-415.0
-610.0;-661.0;813.0;-732.0;-813.0;-91.0;22.0;380.0;248.0;442.0;167.0
-611.0;-659.0;814.0;-732.0;-813.0;-88.0;21.0;380.0;253.0;438.0;166.0
-576.0;-676.0;711.0;-558.0;-872.0;-91.0;-33.0;411.0;392.0;20.0;435.0
-578.0;-676.0;714.0;-560.0;-873.0;-90.0;-30.0;411.0;388.0;28.0;433.0
-580.0;-676.0;718.0;-564.0;-874.0;-90.0;-28.0;411.0;384.0;39.0;431.0
-485.0;-730.0;538.0;-612.0;-827.0;-134.0;-73.0;453.0;402.0;-72.0;435.0
-601.0;-686.0;796.0;-723.0;-821.0;-115.0;16.0;416.0;221.0;431.0;279.0
-604.0;-686.0;798.0;-726.0;-816.0;-119.0;20.0;416.0;222.0;439.0;269.0
-611.0;-657.0;814.0;-731.0;-813.0;-87.0;21.0;381.0;260.0;433.0;166.0
-611.0;-655.0;813.0;-731.0;-812.0;-86.0;20.0;385.0;270.0;427.0;164.0
-610.0;-652.0;812.0;-731.0;-810.0;-85.0;21.0;386.0;280.0;422.0;163.0
-609.0;-650.0;811.0;-731.0;-809.0;-85.0;21.0;391.0;290.0;413.0;162.0
-607.0;-644.0;812.0;-730.0;-803.0;-86.0;24.0;395.0;301.0;409.0;154.0
-606.0;-641.0;812.0;-734.0;-805.0;-84.0;27.0;389.0;284.0;418.0;142.0
-602.0;-585.0;771.0;-602.0;-766.0;-79.0;90.0;565.0;420.0;14.0;353.0
-632.0;-523.0;783.0;-629.0;-814.0;-52.0;67.0;516.0;387.0;26.0;292.0
-629.0;-316.0;670.0;-620.0;-790.0;-19.0;-35.0;258.0;-119.0;433.0;-384.0
-627.0;-313.0;672.0;-620.0;-791.0;-19.0;-36.0;256.0;-120.0;432.0;-383.0
-629.0;-311.0;673.0;-619.0;-791.0;-19.0;-36.0;257.0;-121.0;430.0;-385.0
-14.0;-88.0;138.0;-48.0;-425.0;-77.0;-801.0;-52.0;-46.0;-723.0;-431.0
-602.0;-525.0;775.0;-640.0;-879.0;-44.0;8.0;384.0;300.0;-25.0;-27.0
-316.0;-781.0;662.0;-567.0;-890.0;-171.0;-189.0;223.0;340.0;-276.0;509.0
-556.0;-676.0;695.0;-539.0;-865.0;-76.0;-50.0;408.0;409.0;11.0;447.0
-621.0;-778.0;686.0;-726.0;-844.0;336.0;-353.0;568.0;516.0;142.0;691.0
-623.0;-772.0;690.0;-715.0;-848.0;291.0;-289.0;553.0;514.0;121.0;653.0
-610.0;-783.0;660.0;-707.0;-847.0;290.0;-273.0;555.0;518.0;107.0;684.0
-568.0;-691.0;715.0;-559.0;-860.0;-100.0;-9.0;425.0;432.0;87.0;429.0
-568.0;-696.0;719.0;-564.0;-859.0;-106.0;0.0;430.0;433.0;104.0;424.0
-569.0;-700.0;723.0;-571.0;-858.0;-113.0;9.0;437.0;431.0;125.0;420.0
-501.0;-807.0;530.0;-584.0;-825.0;-160.0;16.0;479.0;485.0;-94.0;651.0
-401.0;-684.0;411.0;-369.0;-586.0;-42.0;-159.0;491.0;193.0;-352.0;434.0
-403.0;-678.0;429.0;-369.0;-575.0;-42.0;-156.0;480.0;198.0;-358.0;438.0
-415.0;-678.0;467.0;-373.0;-580.0;-42.0;-155.0;478.0;203.0;-351.0;439.0
-455.0;-679.0;573.0;-415.0;-583.0;-60.0;-135.0;468.0;218.0;-358.0;361.0
-467.0;-665.0;592.0;-430.0;-585.0;-66.0;-120.0;456.0;215.0;-371.0;324.0
-493.0;-625.0;639.0;-527.0;-647.0;-56.0;-110.0;398.0;274.0;-372.0;251.0
-549.0;-637.0;664.0;-559.0;-776.0;-48.0;-70.0;365.0;293.0;-263.0;313.0
-464.0;-668.0;481.0;-798.0;-501.0;-161.0;59.0;68.0;-21.0;762.0;215.0
-463.0;-668.0;481.0;-795.0;-492.0;-163.0;60.0;65.0;-31.0;768.0;216.0
-603.0;-694.0;708.0;-725.0;-819.0;-76.0;124.0;529.0;335.0;378.0;210.0
-604.0;-692.0;713.0;-725.0;-815.0;-88.0;124.0;530.0;330.0;385.0;187.0
-606.0;-602.0;547.0;-794.0;-742.0;-403.0;469.0;592.0;517.0;426.0;-200.0
-619.0;-682.0;718.0;-710.0;-760.0;-169.0;124.0;509.0;296.0;399.0;41.0
-620.0;-685.0;726.0;-709.0;-755.0;-175.0;121.0;504.0;284.0;404.0;43.0
-620.0;-691.0;736.0;-711.0;-749.0;-181.0;119.0;496.0;271.0;409.0;49.0
-463.0;-668.0;481.0;-791.0;-483.0;-165.0;61.0;61.0;-41.0;774.0;218.0
-576.0;-734.0;694.0;-769.0;-864.0;-168.0;66.0;397.0;150.0;406.0;162.0
-581.0;-735.0;699.0;-772.0;-863.0;-170.0;72.0;391.0;142.0;413.0;158.0
-477.0;-599.0;499.0;-435.0;-925.0;-36.0;-167.0;37.0;-134.0;124.0;-313.0
-553.0;-690.0;702.0;-723.0;-898.0;-133.0;83.0;474.0;263.0;292.0;31.0
-604.0;-730.0;771.0;-728.0;-730.0;-198.0;99.0;440.0;215.0;440.0;109.0
-598.0;-741.0;779.0;-735.0;-723.0;-203.0;95.0;422.0;199.0;452.0;139.0
-569.0;-709.0;732.0;-590.0;-856.0;-130.0;29.0;447.0;423.0;177.0;414.0
-570.0;-713.0;736.0;-601.0;-854.0;-139.0;39.0;450.0;414.0;207.0;413.0
-574.0;-725.0;741.0;-636.0;-843.0;-170.0;73.0;453.0;374.0;297.0;406.0
-575.0;-729.0;742.0;-648.0;-837.0;-181.0;84.0;451.0;357.0;326.0;401.0
-577.0;-737.0;748.0;-675.0;-821.0;-201.0;105.0;444.0;321.0;388.0;391.0
-591.0;-801.0;838.0;-746.0;-737.0;-344.0;341.0;608.0;432.0;504.0;401.0
-533.0;-659.0;700.0;-595.0;-863.0;-135.0;111.0;592.0;428.0;135.0;337.0
-534.0;-649.0;698.0;-605.0;-857.0;-127.0;107.0;605.0;443.0;192.0;331.0
-535.0;-647.0;699.0;-603.0;-856.0;-126.0;107.0;611.0;445.0;201.0;332.0
-530.0;-645.0;697.0;-602.0;-851.0;-120.0;106.0;617.0;456.0;203.0;324.0
-530.0;-646.0;701.0;-601.0;-852.0;-121.0;107.0;616.0;448.0;210.0;323.0
-426.0;-805.0;475.0;-526.0;-783.0;209.0;64.0;482.0;486.0;-243.0;670.0
-444.0;-488.0;455.0;-337.0;-717.0;197.0;-315.0;207.0;387.0;-417.0;146.0
-455.0;-493.0;442.0;-410.0;-770.0;127.0;-208.0;259.0;363.0;-382.0;158.0
-528.0;-653.0;712.0;-594.0;-854.0;-126.0;110.0;617.0;435.0;211.0;324.0
-482.0;-523.0;500.0;-430.0;-765.0;70.0;-160.0;283.0;356.0;-386.0;159.0
-496.0;-542.0;545.0;-434.0;-774.0;49.0;-147.0;298.0;387.0;-361.0;159.0
-500.0;-546.0;556.0;-432.0;-774.0;42.0;-142.0;305.0;400.0;-355.0;153.0
-596.0;-603.0;585.0;-566.0;-869.0;-47.0;-98.0;119.0;-265.0;93.0;409.0
-601.0;-616.0;593.0;-548.0;-840.0;-56.0;-92.0;115.0;-232.0;23.0;426.0
-460.0;-592.0;441.0;-410.0;-753.0;19.0;-171.0;290.0;413.0;-349.0;309.0
-495.0;-647.0;517.0;-453.0;-777.0;-11.0;-132.0;310.0;406.0;-298.0;330.0
-626.0;-304.0;558.0;-622.0;-792.0;-27.0;-25.0;265.0;-117.0;438.0;-439.0
-626.0;-303.0;552.0;-621.0;-793.0;-27.0;-24.0;265.0;-116.0;437.0;-441.0
-626.0;-303.0;552.0;-621.0;-793.0;-27.0;-24.0;265.0;-116.0;437.0;-441.0
-626.0;-303.0;553.0;-621.0;-793.0;-27.0;-23.0;264.0;-118.0;437.0;-439.0
-626.0;-302.0;553.0;-621.0;-794.0;-27.0;-23.0;264.0;-118.0;437.0;-438.0
-626.0;-302.0;554.0;-623.0;-794.0;-26.0;-23.0;263.0;-118.0;437.0;-435.0
-626.0;-302.0;554.0;-623.0;-795.0;-26.0;-22.0;262.0;-118.0;435.0;-434.0
-626.0;-301.0;553.0;-624.0;-796.0;-25.0;-22.0;263.0;-117.0;433.0;-433.0
-626.0;-301.0;553.0;-624.0;-796.0;-25.0;-21.0;263.0;-116.0;432.0;-432.0
-626.0;-300.0;554.0;-625.0;-797.0;-25.0;-20.0;263.0;-114.0;432.0;-431.0
-626.0;-299.0;554.0;-625.0;-797.0;-25.0;-20.0;264.0;-113.0;432.0;-430.0
-627.0;-299.0;555.0;-625.0;-796.0;-24.0;-19.0;263.0;-112.0;434.0;-430.0
-628.0;-300.0;555.0;-623.0;-795.0;-23.0;-20.0;263.0;-112.0;434.0;-432.0
-627.0;-302.0;552.0;-621.0;-793.0;-22.0;-21.0;263.0;-112.0;435.0;-438.0
-625.0;-304.0;549.0;-620.0;-793.0;-21.0;-24.0;264.0;-113.0;436.0;-441.0
-625.0;-305.0;548.0;-620.0;-792.0;-22.0;-25.0;265.0;-115.0;438.0;-441.0
-623.0;-306.0;557.0;-621.0;-791.0;-22.0;-28.0;265.0;-117.0;439.0;-437.0
-623.0;-306.0;572.0;-622.0;-790.0;-23.0;-30.0;265.0;-121.0;441.0;-429.0
-337.0;-399.0;273.0;-261.0;-638.0;224.0;-420.0;90.0;276.0;-578.0;181.0
-573.0;-642.0;699.0;-807.0;-881.0;-187.0;35.0;331.0;141.0;449.0;242.0
-626.0;-302.0;554.0;-623.0;-794.0;-26.0;-23.0;263.0;-118.0;436.0;-435.0
-476.0;-679.0;496.0;-801.0;-508.0;-189.0;88.0;111.0;-47.0;742.0;236.0
-608.0;-714.0;671.0;-633.0;-951.0;-72.0;94.0;84.0;-69.0;-13.0;537.0
-620.0;-725.0;654.0;-759.0;-506.0;-209.0;69.0;16.0;-173.0;752.0;567.0
-481.0;-603.0;719.0;-368.0;-694.0;30.0;-184.0;257.0;62.0;-345.0;181.0
-286.0;-702.0;550.0;-767.0;-961.0;68.0;108.0;285.0;235.0;-19.0;251.0
-250.0;-720.0;294.0;-671.0;-931.0;18.0;103.0;411.0;293.0;-65.0;498.0
-640.0;-297.0;565.0;-599.0;-787.0;-15.0;-37.0;253.0;-143.0;407.0;-442.0
-650.0;-302.0;589.0;-600.0;-785.0;-15.0;-37.0;252.0;-139.0;409.0;-426.0
-653.0;-304.0;605.0;-601.0;-784.0;-16.0;-38.0;251.0;-137.0;411.0;-411.0
-664.0;-666.0;800.0;-704.0;-868.0;-232.0;233.0;491.0;457.0;108.0;283.0
-628.0;-639.0;676.0;-644.0;-879.0;-181.0;133.0;477.0;402.0;27.0;382.0
-628.0;-630.0;694.0;-635.0;-887.0;-174.0;123.0;469.0;373.0;47.0;347.0
-629.0;-637.0;691.0;-630.0;-886.0;-178.0;117.0;465.0;363.0;52.0;363.0
-628.0;-645.0;682.0;-629.0;-887.0;-183.0;110.0;465.0;361.0;55.0;383.0
-618.0;-670.0;655.0;-620.0;-887.0;-186.0;96.0;465.0;360.0;50.0;442.0
-566.0;-621.0;615.0;-524.0;-847.0;-60.0;-62.0;14.0;-192.0;15.0;-216.0
-565.0;-622.0;613.0;-539.0;-860.0;-63.0;-59.0;27.0;-188.0;57.0;-206.0
-562.0;-605.0;594.0;-651.0;-915.0;-69.0;-44.0;53.0;-155.0;205.0;-216.0
-486.0;-602.0;720.0;-363.0;-689.0;27.0;-176.0;260.0;68.0;-356.0;162.0
-610.0;-662.0;811.0;-732.0;-813.0;-94.0;23.0;380.0;244.0;444.0;169.0
-616.0;-667.0;809.0;-733.0;-814.0;-104.0;29.0;380.0;231.0;449.0;178.0
-550.0;-607.0;508.0;-485.0;-882.0;1.0;-113.0;286.0;280.0;-258.0;374.0
-567.0;-675.0;578.0;-576.0;-909.0;-80.0;-46.0;361.0;324.0;-89.0;450.0
-603.0;-694.0;691.0;-723.0;-827.0;-53.0;123.0;523.0;348.0;354.0;261.0
-642.0;-639.0;653.0;-676.0;-868.0;7.0;120.0;486.0;392.0;192.0;414.0
-647.0;-632.0;650.0;-668.0;-871.0;11.0;118.0;478.0;393.0;171.0;424.0
-649.0;-625.0;644.0;-659.0;-875.0;14.0;116.0;472.0;392.0;156.0;431.0
-650.0;-619.0;639.0;-652.0;-878.0;18.0;112.0;469.0;391.0;143.0;437.0
-563.0;-697.0;589.0;-610.0;-912.0;-105.0;-13.0;395.0;338.0;-27.0;478.0
-611.0;-661.0;632.0;-550.0;-872.0;-42.0;51.0;445.0;397.0;-2.0;479.0
-649.0;-258.0;577.0;-604.0;-809.0;-6.0;-55.0;238.0;-178.0;361.0;-398.0
-652.0;-251.0;572.0;-607.0;-813.0;-5.0;-55.0;240.0;-181.0;358.0;-397.0
-625.0;-317.0;656.0;-625.0;-795.0;-15.0;-35.0;262.0;-114.0;439.0;-392.0
-290.0;-736.0;288.0;-548.0;-879.0;52.0;95.0;457.0;379.0;-152.0;555.0
-664.0;-274.0;579.0;-614.0;-813.0;-20.0;-47.0;244.0;-185.0;361.0;-402.0
-658.0;-250.0;573.0;-610.0;-814.0;-9.0;-53.0;242.0;-184.0;357.0;-400.0
-571.0;-744.0;736.0;-697.0;-853.0;-216.0;110.0;501.0;429.0;95.0;358.0
-645.0;-325.0;627.0;-613.0;-776.0;-18.0;-33.0;256.0;-103.0;421.0;-430.0
-644.0;-323.0;617.0;-613.0;-777.0;-18.0;-33.0;256.0;-103.0;421.0;-436.0
-643.0;-322.0;613.0;-614.0;-777.0;-19.0;-34.0;256.0;-103.0;421.0;-439.0
-642.0;-322.0;607.0;-614.0;-777.0;-19.0;-34.0;256.0;-103.0;422.0;-441.0
-641.0;-321.0;602.0;-614.0;-777.0;-19.0;-33.0;255.0;-104.0;423.0;-443.0
-533.0;-741.0;637.0;-640.0;-839.0;-157.0;-6.0;469.0;418.0;-30.0;401.0
-477.0;-539.0;706.0;-295.0;-663.0;59.0;-199.0;203.0;79.0;-454.0;99.0
-596.0;-596.0;857.0;-648.0;-816.0;-59.0;10.0;485.0;404.0;315.0;274.0
-531.0;-722.0;680.0;-659.0;-751.0;-186.0;19.0;573.0;491.0;244.0;409.0
-662.0;-281.0;676.0;-604.0;-803.0;-7.0;-58.0;239.0;-171.0;369.0;-368.0
-620.0;-530.0;759.0;-600.0;-736.0;29.0;114.0;638.0;465.0;341.0;236.0
-626.0;-317.0;660.0;-625.0;-795.0;-17.0;-36.0;262.0;-114.0;439.0;-390.0
-767.0;-225.0;656.0;-770.0;-864.0;-17.0;-24.0;64.0;-107.0;449.0;-678.0
-630.0;-319.0;666.0;-625.0;-794.0;-17.0;-35.0;263.0;-113.0;439.0;-386.0
-631.0;-319.0;671.0;-625.0;-793.0;-17.0;-35.0;262.0;-114.0;439.0;-382.0
-584.0;-590.0;769.0;-594.0;-745.0;17.0;110.0;639.0;449.0;337.0;216.0
-606.0;-671.0;646.0;-531.0;-866.0;-57.0;43.0;439.0;397.0;-40.0;485.0
-609.0;-686.0;799.0;-735.0;-808.0;-127.0;30.0;409.0;219.0;458.0;248.0
-609.0;-685.0;800.0;-738.0;-806.0;-128.0;31.0;406.0;218.0;463.0;241.0
-568.0;-710.0;598.0;-628.0;-911.0;-124.0;8.0;408.0;346.0;3.0;499.0
-441.0;-781.0;584.0;-606.0;-819.0;-180.0;-64.0;504.0;405.0;155.0;564.0
-433.0;-766.0;569.0;-537.0;-835.0;-146.0;-96.0;447.0;399.0;-7.0;551.0
-604.0;-598.0;787.0;-607.0;-763.0;-83.0;97.0;568.0;423.0;21.0;358.0
-632.0;-318.0;673.0;-624.0;-792.0;-17.0;-35.0;261.0;-115.0;437.0;-381.0
-632.0;-318.0;674.0;-623.0;-792.0;-18.0;-35.0;261.0;-115.0;437.0;-381.0
-633.0;-318.0;674.0;-622.0;-791.0;-18.0;-35.0;260.0;-116.0;437.0;-382.0
-632.0;-318.0;673.0;-622.0;-790.0;-18.0;-35.0;259.0;-116.0;435.0;-384.0
-632.0;-318.0;672.0;-622.0;-790.0;-19.0;-35.0;259.0;-117.0;435.0;-386.0
-631.0;-318.0;671.0;-621.0;-790.0;-19.0;-34.0;258.0;-118.0;434.0;-386.0
-592.0;-659.0;816.0;-601.0;-813.0;-96.0;181.0;585.0;333.0;312.0;216.0
-608.0;-686.0;799.0;-743.0;-802.0;-128.0;35.0;401.0;221.0;470.0;227.0
-609.0;-686.0;803.0;-747.0;-800.0;-127.0;36.0;399.0;221.0;478.0;212.0
