InertialMeasurementUnit L-SHOE EuX;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;Accelerometer LWR accY;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;Accelerometer LH accZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
67;379.0;1005.0;957.0;444.0;299.0;1071.0;24.0;1282.0;-971.0;-306.0;450.0
21;291.0;1174.0;1040.0;403.0;528.0;1148.0;214.0;562.0;-859.0;-400.0;351.0
152;152.0;923.0;923.0;342.0;553.0;982.0;11.0;1001.0;-980.0;-24.0;357.0
170;329.0;1001.0;858.0;285.0;461.0;1112.0;-92.0;992.0;-876.0;-394.0;424.0
52;254.0;1051.0;965.0;448.0;379.0;1068.0;211.0;1501.0;-989.0;-213.0;261.0
40;317.0;813.0;731.0;426.0;202.0;795.0;123.0;763.0;-956.0;-305.0;387.0
100;375.0;929.0;868.0;248.0;506.0;1057.0;16.0;1003.0;-959.0;-297.0;483.0
130;422.0;863.0;811.0;199.0;398.0;842.0;188.0;750.0;-856.0;-524.0;318.0
-179;147.0;939.0;931.0;411.0;597.0;1049.0;-44.0;944.0;-960.0;-43.0;321.0
140;439.0;850.0;856.0;558.0;756.0;1057.0;-135.0;1099.0;-989.0;-162.0;600.0
99;329.0;979.0;896.0;324.0;499.0;1019.0;50.0;1024.0;-956.0;-296.0;375.0
12;375.0;1124.0;1145.0;433.0;259.0;1280.0;111.0;965.0;-994.0;-330.0;338.0
62;533.0;875.0;841.0;165.0;515.0;1065.0;-38.0;978.0;-895.0;-353.0;448.0
98;344.0;979.0;909.0;354.0;555.0;1126.0;-80.0;1064.0;-1004.0;-294.0;479.0
-132;432.0;970.0;1075.0;60.0;343.0;1163.0;183.0;1111.0;-929.0;-355.0;517.0
121;279.0;1026.0;990.0;436.0;626.0;1140.0;270.0;983.0;-995.0;-168.0;284.0
-151;407.0;954.0;849.0;215.0;429.0;1008.0;21.0;1011.0;-940.0;-348.0;441.0
117;336.0;1017.0;902.0;248.0;455.0;966.0;66.0;1006.0;-914.0;-242.0;323.0
117;414.0;943.0;836.0;289.0;492.0;1021.0;-92.0;1064.0;-1016.0;-220.0;507.0
113;283.0;1035.0;930.0;290.0;499.0;1031.0;104.0;991.0;-969.0;-229.0;391.0
132;331.0;759.0;737.0;741.0;823.0;845.0;77.0;957.0;-977.0;-150.0;229.0
-18;248.0;1222.0;1107.0;943.0;828.0;1215.0;136.0;966.0;-928.0;-291.0;435.0
-177;375.0;958.0;868.0;109.0;375.0;986.0;131.0;1008.0;-953.0;-327.0;359.0
-27;370.0;990.0;1086.0;380.0;521.0;1286.0;82.0;1848.0;-997.0;-546.0;454.0
99;321.0;967.0;886.0;323.0;498.0;1043.0;26.0;1027.0;-969.0;-316.0;416.0
-139;483.0;898.0;738.0;21.0;298.0;795.0;-111.0;950.0;-860.0;-498.0;619.0
