InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
198.0;231.0;-1247.0;953.0;936.0;-1129.0;634.0;735.0;48.0;188.0
123.0;230.0;-983.0;1076.0;1047.0;-927.0;814.0;426.0;123.0;272.0
102.0;192.0;-964.0;1199.0;926.0;-778.0;1069.0;393.0;71.0;236.0
42.0;355.0;-899.0;1300.0;926.0;-795.0;1054.0;343.0;-35.0;226.0
95.0;296.0;-966.0;1080.0;961.0;-826.0;752.0;454.0;81.0;213.0
14.0;69.0;-986.0;1111.0;889.0;-509.0;531.0;676.0;-38.0;140.0
-85.0;272.0;-1014.0;1122.0;1110.0;-901.0;686.0;374.0;-67.0;284.0
194.0;342.0;-951.0;1059.0;970.0;-768.0;706.0;469.0;129.0;262.0
122.0;371.0;-800.0;910.0;823.0;-684.0;448.0;443.0;73.0;247.0
215.0;89.0;-878.0;1130.0;944.0;-734.0;832.0;529.0;-32.0;193.0
261.0;530.0;-1051.0;872.0;507.0;-607.0;-80.0;478.0;121.0;243.0
110.0;83.0;-1014.0;1137.0;952.0;-656.0;769.0;430.0;16.0;163.0
59.0;278.0;-1015.0;1137.0;904.0;-545.0;754.0;589.0;71.0;190.0
76.0;264.0;-965.0;1079.0;978.0;-836.0;764.0;457.0;59.0;194.0
123.0;284.0;-781.0;968.0;866.0;-700.0;501.0;328.0;55.0;175.0
70.0;257.0;-976.0;1100.0;976.0;-839.0;748.0;455.0;43.0;219.0
83.0;286.0;-969.0;1084.0;952.0;-829.0;745.0;455.0;68.0;197.0
74.0;278.0;-967.0;1068.0;960.0;-836.0;745.0;462.0;79.0;210.0
86.0;278.0;-974.0;1080.0;979.0;-833.0;745.0;462.0;71.0;206.0
58.0;274.0;-993.0;1072.0;1012.0;-850.0;748.0;461.0;46.0;244.0
89.0;278.0;-966.0;1061.0;977.0;-823.0;740.0;478.0;80.0;221.0
69.0;195.0;-1062.0;1118.0;888.0;-640.0;670.0;384.0;-69.0;183.0
94.0;276.0;-967.0;1077.0;957.0;-819.0;748.0;484.0;101.0;246.0
98.0;293.0;-964.0;1085.0;970.0;-821.0;715.0;480.0;60.0;249.0
100.0;258.0;-1003.0;1061.0;997.0;-855.0;765.0;490.0;77.0;209.0
91.0;248.0;-983.0;1118.0;858.0;-610.0;643.0;347.0;60.0;173.0
236.0;234.0;-956.0;1321.0;707.0;-957.0;700.0;407.0;119.0;-2.0
2.0;175.0;-997.0;1101.0;876.0;-597.0;577.0;268.0;-57.0;108.0
74.0;272.0;-975.0;1085.0;979.0;-835.0;726.0;476.0;70.0;215.0
4.0;277.0;-990.0;1066.0;1063.0;-838.0;726.0;559.0;31.0;244.0
138.0;281.0;-968.0;1061.0;985.0;-840.0;769.0;501.0;86.0;200.0
56.0;316.0;-969.0;1070.0;988.0;-821.0;731.0;483.0;60.0;276.0
61.0;281.0;-951.0;1039.0;957.0;-804.0;707.0;469.0;51.0;273.0
34.0;284.0;-946.0;1128.0;957.0;-783.0;902.0;479.0;25.0;380.0
58.0;306.0;-937.0;1088.0;939.0;-790.0;725.0;464.0;67.0;236.0
175.0;434.0;-1002.0;954.0;912.0;-912.0;442.0;490.0;73.0;89.0
153.0;310.0;-953.0;1060.0;977.0;-812.0;749.0;510.0;108.0;229.0
52.0;290.0;-974.0;1073.0;980.0;-829.0;750.0;477.0;71.0;268.0
90.0;289.0;-952.0;1071.0;955.0;-814.0;735.0;459.0;76.0;209.0
170.0;308.0;-954.0;1061.0;980.0;-815.0;711.0;493.0;112.0;222.0
280.0;656.0;-844.0;765.0;793.0;-599.0;91.0;737.0;206.0;428.0
159.0;290.0;-960.0;1061.0;970.0;-831.0;729.0;488.0;80.0;194.0
112.0;129.0;-986.0;1102.0;912.0;-633.0;633.0;159.0;-237.0;12.0
152.0;341.0;-988.0;1046.0;626.0;-418.0;253.0;667.0;-79.0;152.0
76.0;245.0;-982.0;1101.0;876.0;-594.0;585.0;339.0;37.0;156.0
151.0;261.0;-1015.0;1070.0;698.0;-467.0;375.0;708.0;-138.0;70.0
189.0;306.0;-814.0;1124.0;864.0;-749.0;766.0;344.0;193.0;199.0
210.0;199.0;-919.0;1049.0;916.0;-792.0;714.0;414.0;71.0;196.0
249.0;246.0;-967.0;1101.0;858.0;-989.0;828.0;383.0;8.0;-66.0
84.0;277.0;-872.0;1198.0;1028.0;-806.0;984.0;306.0;4.0;123.0
98.0;286.0;-1006.0;1101.0;855.0;-662.0;550.0;400.0;45.0;244.0
219.0;365.0;-824.0;1218.0;870.0;-703.0;938.0;407.0;148.0;241.0
243.0;198.0;-948.0;1137.0;940.0;-473.0;514.0;586.0;132.0;284.0
68.0;287.0;-964.0;1060.0;971.0;-825.0;735.0;452.0;40.0;238.0
167.0;299.0;-962.0;1054.0;972.0;-835.0;730.0;496.0;110.0;185.0
174.0;322.0;-975.0;1017.0;1007.0;-880.0;694.0;500.0;134.0;192.0
72.0;276.0;-967.0;1069.0;987.0;-837.0;730.0;454.0;71.0;194.0
71.0;283.0;-971.0;1100.0;977.0;-830.0;743.0;484.0;83.0;206.0
221.0;268.0;-1042.0;1102.0;930.0;-621.0;559.0;518.0;94.0;212.0
150.0;286.0;-966.0;1070.0;1002.0;-831.0;742.0;500.0;89.0;202.0
65.0;256.0;-957.0;1091.0;978.0;-822.0;753.0;457.0;53.0;248.0
67.0;289.0;-974.0;1074.0;984.0;-837.0;719.0;463.0;91.0;210.0
160.0;281.0;-1041.0;1119.0;884.0;-613.0;538.0;397.0;9.0;232.0
71.0;268.0;-970.0;1082.0;971.0;-833.0;736.0;468.0;89.0;226.0
20.0;275.0;-961.0;1029.0;1005.0;-863.0;791.0;495.0;45.0;232.0
20.0;245.0;-970.0;978.0;949.0;-856.0;630.0;533.0;-41.0;158.0
36.0;206.0;-1007.0;1100.0;868.0;-544.0;546.0;474.0;199.0;175.0
-17.0;129.0;-1012.0;1141.0;1116.0;-979.0;860.0;377.0;-46.0;121.0
75.0;227.0;-978.0;1094.0;990.0;-847.0;747.0;454.0;69.0;194.0
138.0;317.0;-1050.0;939.0;802.0;-1022.0;608.0;452.0;61.0;-152.0
240.0;255.0;-953.0;909.0;897.0;-780.0;596.0;544.0;-37.0;208.0
113.0;241.0;-1013.0;1066.0;826.0;-659.0;518.0;405.0;43.0;205.0
137.0;333.0;-1007.0;1045.0;882.0;-636.0;506.0;307.0;15.0;199.0
212.0;285.0;-998.0;1093.0;1026.0;-845.0;754.0;512.0;121.0;220.0
97.0;132.0;-1342.0;905.0;1003.0;-1261.0;671.0;433.0;111.0;167.0
135.0;290.0;-968.0;1064.0;980.0;-841.0;750.0;503.0;92.0;199.0
83.0;248.0;-981.0;1063.0;1009.0;-852.0;727.0;487.0;79.0;170.0
92.0;273.0;-958.0;1043.0;957.0;-825.0;751.0;460.0;87.0;196.0
53.0;263.0;-982.0;1004.0;934.0;-794.0;694.0;398.0;70.0;192.0
-13.0;156.0;-936.0;1079.0;1027.0;-809.0;806.0;362.0;10.0;294.0
71.0;250.0;-967.0;1050.0;970.0;-825.0;715.0;428.0;55.0;249.0
67.0;252.0;-962.0;1063.0;967.0;-826.0;764.0;431.0;77.0;226.0
73.0;268.0;-961.0;1071.0;963.0;-829.0;764.0;450.0;69.0;233.0
71.0;259.0;-958.0;1060.0;960.0;-821.0;764.0;462.0;80.0;219.0
88.0;257.0;-958.0;1051.0;958.0;-824.0;753.0;450.0;59.0;212.0
76.0;131.0;-1093.0;916.0;1130.0;-1009.0;679.0;553.0;118.0;118.0
92.0;198.0;-960.0;1118.0;778.0;-342.0;370.0;568.0;-117.0;155.0
-73.0;91.0;-1086.0;1109.0;1040.0;-616.0;793.0;346.0;31.0;387.0
6.0;115.0;-1086.0;1085.0;1281.0;-1021.0;734.0;491.0;6.0;208.0
149.0;357.0;-824.0;1102.0;906.0;-673.0;635.0;514.0;63.0;223.0
140.0;285.0;-972.0;1080.0;991.0;-833.0;763.0;491.0;78.0;189.0
97.0;287.0;-1015.0;1081.0;907.0;-665.0;538.0;386.0;82.0;204.0
198.0;356.0;-954.0;1051.0;961.0;-771.0;698.0;477.0;160.0;261.0
40.0;458.0;-944.0;885.0;1023.0;-812.0;377.0;396.0;50.0;243.0
53.0;248.0;-972.0;1075.0;985.0;-841.0;744.0;444.0;41.0;218.0
70.0;289.0;-963.0;1095.0;961.0;-824.0;755.0;461.0;55.0;244.0
131.0;293.0;-961.0;1081.0;993.0;-831.0;745.0;491.0;78.0;210.0
163.0;292.0;-1037.0;1224.0;844.0;-706.0;572.0;459.0;81.0;139.0
247.0;308.0;-1047.0;1125.0;930.0;-626.0;573.0;473.0;83.0;200.0
8.0;256.0;-972.0;1090.0;968.0;-811.0;715.0;361.0;80.0;188.0
197.0;331.0;-948.0;1083.0;873.0;-844.0;694.0;511.0;118.0;356.0
127.0;373.0;-892.0;1018.0;887.0;-737.0;663.0;542.0;119.0;262.0
63.0;365.0;-867.0;1032.0;926.0;-723.0;703.0;527.0;62.0;273.0
70.0;274.0;-966.0;1071.0;952.0;-830.0;744.0;446.0;70.0;209.0
54.0;244.0;-986.0;1053.0;985.0;-846.0;756.0;464.0;57.0;260.0
56.0;247.0;-966.0;1090.0;975.0;-833.0;753.0;456.0;50.0;231.0
73.0;258.0;-965.0;1049.0;976.0;-831.0;747.0;455.0;66.0;211.0
74.0;274.0;-955.0;1063.0;980.0;-824.0;752.0;452.0;73.0;218.0
255.0;205.0;-954.0;1087.0;848.0;-574.0;596.0;676.0;-60.0;121.0
374.0;388.0;-862.0;914.0;791.0;-802.0;486.0;527.0;120.0;-111.0
200.0;161.0;-980.0;1179.0;990.0;-587.0;692.0;417.0;-240.0;34.0
228.0;392.0;-866.0;1090.0;805.0;-747.0;762.0;527.0;198.0;235.0
207.0;212.0;-984.0;1008.0;995.0;-797.0;580.0;490.0;269.0;153.0
141.0;276.0;-970.0;1054.0;979.0;-841.0;735.0;490.0;91.0;197.0
168.0;226.0;-905.0;1026.0;953.0;-757.0;675.0;515.0;113.0;224.0
193.0;163.0;-842.0;1120.0;905.0;-593.0;704.0;475.0;110.0;130.0
-6.0;75.0;-988.0;1088.0;608.0;-325.0;279.0;473.0;-271.0;-143.0
193.0;258.0;-888.0;1037.0;877.0;-746.0;723.0;526.0;139.0;126.0
167.0;129.0;-1133.0;1312.0;1296.0;-1012.0;1114.0;583.0;127.0;285.0
259.0;110.0;-783.0;1069.0;829.0;-755.0;791.0;332.0;-37.0;-26.0
217.0;139.0;-1035.0;1117.0;928.0;-920.0;823.0;456.0;176.0;42.0
3.0;176.0;-887.0;1342.0;1094.0;-766.0;1014.0;257.0;-70.0;202.0
138.0;279.0;-967.0;1092.0;978.0;-834.0;735.0;487.0;84.0;191.0
197.0;172.0;-981.0;1097.0;894.0;-687.0;616.0;500.0;-118.0;55.0
151.0;-135.0;-908.0;1120.0;718.0;-452.0;401.0;457.0;-262.0;-347.0
139.0;278.0;-968.0;1048.0;989.0;-838.0;742.0;487.0;99.0;201.0
265.0;279.0;-783.0;823.0;754.0;-695.0;606.0;435.0;129.0;109.0
240.0;256.0;-968.0;1101.0;939.0;-711.0;659.0;534.0;-68.0;101.0
236.0;133.0;-855.0;1171.0;913.0;-382.0;743.0;557.0;-156.0;306.0
208.0;160.0;-981.0;1082.0;885.0;-696.0;618.0;501.0;-99.0;49.0
221.0;236.0;-1061.0;1052.0;770.0;-591.0;404.0;599.0;-326.0;73.0
220.0;66.0;-864.0;1070.0;864.0;-566.0;607.0;472.0;-190.0;161.0
285.0;-44.0;-911.0;1149.0;950.0;-512.0;724.0;447.0;-88.0;29.0
171.0;238.0;-837.0;993.0;901.0;-727.0;609.0;412.0;56.0;143.0
135.0;267.0;-976.0;1079.0;980.0;-841.0;741.0;488.0;100.0;200.0
294.0;141.0;-968.0;1055.0;765.0;-664.0;505.0;637.0;-15.0;-155.0
216.0;139.0;-973.0;1098.0;889.0;-706.0;629.0;496.0;-119.0;34.0
167.0;-76.0;-887.0;1108.0;929.0;-370.0;579.0;392.0;-99.0;-54.0
370.0;649.0;-871.0;994.0;594.0;-306.0;211.0;796.0;285.0;444.0
232.0;101.0;-976.0;1125.0;961.0;-799.0;735.0;501.0;-51.0;5.0
214.0;158.0;-975.0;1090.0;916.0;-712.0;617.0;492.0;-93.0;27.0
146.0;272.0;-975.0;1075.0;989.0;-837.0;757.0;488.0;95.0;193.0
132.0;152.0;-1053.0;1004.0;902.0;-857.0;621.0;472.0;-60.0;0.0
193.0;453.0;-847.0;931.0;834.0;-601.0;328.0;698.0;153.0;358.0
174.0;379.0;-854.0;963.0;877.0;-734.0;612.0;435.0;143.0;308.0
172.0;248.0;-807.0;899.0;847.0;-699.0;595.0;343.0;117.0;174.0
230.0;416.0;-884.0;981.0;889.0;-746.0;723.0;547.0;222.0;230.0
98.0;335.0;-932.0;1042.0;949.0;-812.0;732.0;422.0;81.0;189.0
53.0;260.0;-971.0;1077.0;975.0;-836.0;739.0;453.0;43.0;233.0
194.0;357.0;-899.0;990.0;925.0;-747.0;586.0;427.0;118.0;259.0
192.0;346.0;-906.0;1000.0;881.0;-754.0;633.0;407.0;129.0;247.0
187.0;288.0;-900.0;1000.0;895.0;-776.0;654.0;424.0;126.0;211.0
32.0;297.0;-926.0;961.0;895.0;-802.0;542.0;350.0;-60.0;231.0
85.0;275.0;-972.0;1074.0;988.0;-838.0;744.0;473.0;81.0;197.0
136.0;271.0;-979.0;1079.0;972.0;-839.0;772.0;457.0;78.0;162.0
251.0;91.0;-955.0;1130.0;828.0;-729.0;646.0;240.0;-230.0;-97.0
74.0;266.0;-970.0;1090.0;967.0;-838.0;776.0;459.0;62.0;219.0
131.0;300.0;-940.0;1066.0;969.0;-808.0;779.0;499.0;113.0;198.0
183.0;346.0;-953.0;1049.0;962.0;-805.0;703.0;544.0;130.0;264.0
141.0;275.0;-970.0;1070.0;980.0;-841.0;766.0;488.0;80.0;187.0
116.0;219.0;-1054.0;1085.0;1012.0;-931.0;920.0;578.0;135.0;225.0
70.0;346.0;-1020.0;1074.0;1097.0;-927.0;796.0;769.0;86.0;280.0
394.0;616.0;-594.0;970.0;382.0;337.0;126.0;803.0;339.0;696.0
30.0;215.0;-975.0;1105.0;988.0;-855.0;759.0;448.0;22.0;214.0
-2.0;-49.0;-988.0;1096.0;1014.0;-896.0;870.0;247.0;57.0;-91.0
174.0;347.0;-738.0;1273.0;839.0;-620.0;993.0;416.0;169.0;272.0
136.0;310.0;-1057.0;1120.0;1002.0;-829.0;850.0;499.0;68.0;178.0
210.0;64.0;-879.0;975.0;1366.0;-737.0;773.0;474.0;93.0;202.0
193.0;286.0;-1106.0;809.0;905.0;-1070.0;504.0;590.0;202.0;-152.0
251.0;282.0;-1013.0;822.0;710.0;-945.0;620.0;466.0;125.0;35.0
55.0;266.0;-977.0;1072.0;991.0;-846.0;749.0;441.0;41.0;217.0
54.0;268.0;-973.0;1084.0;982.0;-839.0;755.0;456.0;66.0;229.0
161.0;272.0;-1049.0;1484.0;1223.0;-908.0;876.0;529.0;109.0;267.0
528.0;812.0;-520.0;672.0;283.0;188.0;-244.0;1019.0;687.0;686.0
103.0;357.0;-979.0;941.0;930.0;-778.0;677.0;412.0;154.0;235.0
166.0;173.0;-1250.0;1343.0;1406.0;-1136.0;1017.0;566.0;89.0;252.0
244.0;-34.0;-915.0;1097.0;862.0;-747.0;637.0;410.0;-100.0;-274.0
-4.0;288.0;-1001.0;1102.0;971.0;-745.0;653.0;522.0;30.0;224.0
81.0;260.0;-971.0;1080.0;983.0;-832.0;755.0;483.0;79.0;206.0
105.0;152.0;-1021.0;1136.0;1047.0;-906.0;820.0;433.0;30.0;105.0
222.0;57.0;-1266.0;1287.0;1161.0;-1141.0;913.0;410.0;112.0;150.0
27.0;260.0;-879.0;1179.0;874.0;-773.0;915.0;281.0;24.0;196.0
145.0;280.0;-976.0;1052.0;993.0;-845.0;746.0;489.0;110.0;179.0
218.0;338.0;-890.0;1362.0;1154.0;-766.0;1049.0;506.0;116.0;313.0
203.0;227.0;-996.0;1090.0;909.0;-697.0;527.0;514.0;-126.0;55.0
218.0;247.0;-932.0;1093.0;1092.0;-772.0;706.0;589.0;22.0;277.0
