InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
715.0;-26;75.0;941.0;670.0;-62.0;-141.0;-26
-54.0;-21;67.0;965.0;83.0;-8.0;-19.0;-21
-57.0;-16;23.0;959.0;-86.0;-19.0;2.0;-16
-515.0;-61;183.0;811.0;-220.0;124.0;15.0;-61
-274.0;-28;-144.0;769.0;-153.0;-99.0;839.0;-28
-498.0;256;-95.0;647.0;-73.0;-134.0;-122.0;256
696.0;10;-802.0;911.0;499.0;350.0;523.0;10
-11.0;-4;483.0;980.0;-166.0;34.0;105.0;-4
691.0;-24;-28.0;947.0;574.0;-2.0;-155.0;-24
712.0;23;-6.0;925.0;672.0;16.0;60.0;23
758.0;6;-11.0;897.0;647.0;63.0;-191.0;6
-702.0;-668;415.0;1048.0;-465.0;50.0;-581.0;-668
826.0;6;102.0;942.0;559.0;-84.0;-104.0;6
-912.0;11;-547.0;775.0;-330.0;-1268.0;-1468.0;11
773.0;20;-479.0;956.0;489.0;-527.0;-340.0;20
299.0;-830;447.0;909.0;344.0;-255.0;-121.0;-830
-687.0;0;-36.0;942.0;-588.0;-30.0;-6.0;0
690.0;-115;169.0;826.0;545.0;322.0;-1212.0;-115
-786.0;51;-1038.0;950.0;-573.0;-591.0;29.0;51
770.0;24;-55.0;908.0;624.0;-233.0;229.0;24
-684.0;11;23.0;928.0;-586.0;2.0;-140.0;11
-111.0;-67;-158.0;908.0;-114.0;-413.0;1426.0;-67
836.0;-3;8.0;848.0;548.0;-7.0;0.0;-3
-738.0;38;706.0;974.0;-574.0;487.0;-199.0;38
-604.0;2178;221.0;918.0;-420.0;74.0;-379.0;2178
725.0;11;13.0;919.0;652.0;-19.0;-50.0;11
59.0;36;-175.0;767.0;256.0;-97.0;-204.0;36
192.0;9;561.0;904.0;223.0;258.0;-3486.0;9
19.0;-5;-39.0;869.0;181.0;-662.0;369.0;-5
478.0;-16;128.0;647.0;-78.0;-186.0;-234.0;-16
949.0;-20;-20.0;943.0;258.0;5.0;14.0;-20
760.0;-9;57.0;908.0;643.0;-89.0;-101.0;-9
289.0;22;-549.0;561.0;315.0;-330.0;31.0;22
-574.0;127;415.0;1249.0;-574.0;-213.0;310.0;127
759.0;19;-479.0;944.0;647.0;-508.0;227.0;19
-44.0;84;543.0;843.0;-221.0;126.0;-472.0;84
773.0;-20;305.0;896.0;629.0;201.0;-97.0;-20
757.0;-7;93.0;907.0;646.0;8.0;-326.0;-7
727.0;-1101;-342.0;1129.0;533.0;-68.0;374.0;-1101
795.0;9;228.0;790.0;606.0;-327.0;-540.0;9
725.0;1;-2.0;929.0;652.0;6.0;-23.0;1
120.0;156;737.0;877.0;242.0;56.0;-702.0;156
650.0;-14;86.0;929.0;600.0;-151.0;-337.0;-14
133.0;-20;-966.0;1160.0;189.0;-283.0;388.0;-20
669.0;1;397.0;960.0;568.0;-200.0;-1746.0;1
481.0;-79;-325.0;810.0;441.0;25.0;1017.0;-79
808.0;-10;-204.0;841.0;587.0;-213.0;76.0;-10
808.0;-8;180.0;851.0;589.0;-92.0;-287.0;-8
-302.0;12;-384.0;924.0;-233.0;-548.0;-646.0;12
-753.0;9;-249.0;842.0;-470.0;129.0;1182.0;9
-222.0;-33;-510.0;943.0;-202.0;144.0;-487.0;-33
759.0;-65;-231.0;978.0;548.0;33.0;347.0;-65
766.0;-6;97.0;959.0;599.0;244.0;-415.0;-6
752.0;2;-252.0;959.0;579.0;-177.0;268.0;2
10.0;-769;-32.0;999.0;106.0;155.0;-1517.0;-769
-677.0;15;375.0;939.0;-570.0;552.0;469.0;15
-284.0;-12;58.0;854.0;-245.0;-89.0;-431.0;-12
56.0;-2;-195.0;868.0;107.0;165.0;428.0;-2
-674.0;32;710.0;860.0;-450.0;-187.0;-54.0;32
-682.0;7;-2.0;933.0;-569.0;-31.0;131.0;7
809.0;30;273.0;905.0;580.0;-89.0;167.0;30
698.0;-23;-110.0;955.0;607.0;124.0;-220.0;-23
