InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
49.0;40.0;-157.0;-140.0;302.0;16.0;328.0;16;186.0;75;-7;125.0;159.0
199.0;-41.0;-210.0;-131.0;571.0;18.0;247.0;-174;285.0;118;-93;31.0;17.0
66.0;19.0;-130.0;-146.0;294.0;17.0;327.0;16;182.0;75;-7;78.0;139.0
63.0;7.0;-100.0;-148.0;294.0;29.0;314.0;16;187.0;75;-7;83.0;155.0
59.0;7.0;-108.0;-150.0;292.0;20.0;325.0;16;182.0;75;-7;118.0;131.0
34.0;0.0;-121.0;-146.0;293.0;20.0;329.0;16;179.0;75;-7;112.0;138.0
37.0;24.0;-135.0;-144.0;290.0;15.0;319.0;16;176.0;75;-7;131.0;154.0
9.0;1.0;-127.0;-147.0;291.0;14.0;315.0;16;181.0;75;-7;101.0;118.0
12.0;1.0;-125.0;-142.0;291.0;14.0;332.0;16;178.0;75;-7;132.0;137.0
-32.0;-3.0;-148.0;-226.0;302.0;35.0;311.0;16;195.0;74;-7;129.0;170.0
0.0;0.0;-114.0;-148.0;291.0;11.0;323.0;16;172.0;75;-7;96.0;115.0
15.0;0.0;-108.0;-147.0;293.0;15.0;322.0;16;175.0;75;-7;112.0;142.0
-10.0;-13.0;-103.0;-149.0;291.0;13.0;326.0;16;173.0;75;-7;122.0;171.0
-4.0;-11.0;-106.0;-148.0;291.0;8.0;340.0;16;174.0;75;-7;110.0;98.0
-41.0;32.0;-101.0;-146.0;290.0;5.0;317.0;16;169.0;75;-7;102.0;159.0
-18.0;12.0;-145.0;-145.0;293.0;7.0;297.0;16;177.0;75;-7;97.0;136.0
-41.0;-6.0;-106.0;-142.0;294.0;2.0;306.0;16;176.0;75;-7;128.0;144.0
-8.0;-1.0;-113.0;-141.0;293.0;-7.0;336.0;16;172.0;75;-7;129.0;166.0
-10.0;28.0;-147.0;-142.0;292.0;7.0;282.0;16;180.0;75;-7;159.0;157.0
40.0;11.0;-127.0;-137.0;294.0;7.0;343.0;16;184.0;74;-7;121.0;170.0
36.0;43.0;-150.0;-136.0;289.0;27.0;346.0;16;175.0;74;-8;159.0;162.0
30.0;17.0;-149.0;-140.0;289.0;29.0;316.0;16;174.0;74;-8;133.0;139.0
45.0;10.0;-142.0;-146.0;285.0;25.0;295.0;16;175.0;74;-8;162.0;96.0
58.0;33.0;-120.0;-160.0;279.0;16.0;328.0;16;162.0;74;-8;167.0;172.0
50.0;20.0;-154.0;-167.0;277.0;-3.0;330.0;16;156.0;74;-8;198.0;149.0
53.0;6.0;-150.0;-168.0;277.0;10.0;322.0;16;186.0;74;-8;184.0;118.0
13.0;38.0;-130.0;-170.0;280.0;15.0;312.0;16;171.0;74;-8;184.0;146.0
-18.0;42.0;-137.0;-175.0;280.0;27.0;323.0;16;178.0;74;-8;185.0;149.0
-26.0;2.0;-135.0;-176.0;290.0;32.0;298.0;16;176.0;74;-7;179.0;163.0
-71.0;10.0;-138.0;-174.0;294.0;30.0;331.0;16;199.0;74;-7;151.0;163.0
-56.0;2.0;-150.0;-171.0;297.0;18.0;334.0;16;177.0;74;-7;123.0;173.0
-81.0;3.0;-149.0;-165.0;299.0;9.0;328.0;16;169.0;74;-7;159.0;174.0
-62.0;10.0;-155.0;-163.0;300.0;3.0;322.0;16;173.0;74;-7;168.0;186.0
-62.0;16.0;-153.0;-159.0;298.0;5.0;300.0;16;176.0;74;-7;158.0;179.0
-27.0;24.0;-150.0;-160.0;301.0;10.0;326.0;16;174.0;74;-7;131.0;161.0
7.0;18.0;-147.0;-164.0;300.0;16.0;330.0;16;177.0;74;-7;156.0;161.0
52.0;30.0;-132.0;-170.0;307.0;13.0;332.0;16;190.0;74;-7;156.0;125.0
65.0;37.0;-146.0;-172.0;309.0;16.0;324.0;16;181.0;74;-7;132.0;165.0
58.0;17.0;-126.0;-170.0;306.0;16.0;332.0;16;183.0;74;-7;112.0;150.0
57.0;7.0;-146.0;-169.0;304.0;12.0;337.0;16;181.0;74;-7;137.0;147.0
23.0;31.0;-137.0;-172.0;304.0;23.0;318.0;16;189.0;74;-7;158.0;151.0
2.0;8.0;-143.0;-174.0;302.0;22.0;332.0;16;184.0;74;-8;158.0;169.0
17.0;10.0;-143.0;-172.0;299.0;27.0;331.0;16;184.0;74;-7;170.0;162.0
49.0;21.0;-148.0;-176.0;301.0;22.0;340.0;16;192.0;74;-7;161.0;131.0
17.0;29.0;-163.0;-182.0;301.0;18.0;314.0;16;205.0;74;-7;141.0;133.0
-4.0;10.0;-138.0;-184.0;304.0;15.0;347.0;16;167.0;74;-7;153.0;133.0
15.0;-3.0;-148.0;-179.0;305.0;11.0;316.0;16;196.0;74;-7;139.0;123.0
9.0;3.0;-134.0;-176.0;301.0;5.0;325.0;16;186.0;74;-7;137.0;133.0
-2.0;5.0;-129.0;-176.0;301.0;1.0;306.0;16;178.0;74;-7;122.0;135.0
0.0;-6.0;-110.0;-175.0;300.0;8.0;338.0;16;158.0;74;-7;147.0;114.0
0.0;-1.0;-115.0;-170.0;301.0;-4.0;304.0;16;182.0;74;-7;172.0;141.0
-2.0;10.0;-116.0;-170.0;302.0;-11.0;304.0;16;167.0;74;-7;124.0;154.0
-12.0;-10.0;-142.0;-163.0;301.0;-7.0;304.0;16;170.0;74;-7;114.0;136.0
12.0;33.0;-136.0;-160.0;300.0;0.0;318.0;16;178.0;74;-7;164.0;136.0
-10.0;-1.0;-121.0;-161.0;297.0;9.0;311.0;16;176.0;74;-7;144.0;127.0
-16.0;3.0;-124.0;-166.0;298.0;19.0;307.0;16;185.0;74;-7;149.0;156.0
-14.0;-3.0;-115.0;-169.0;301.0;15.0;312.0;16;177.0;74;-7;139.0;169.0
-43.0;16.0;-151.0;-163.0;303.0;14.0;335.0;16;187.0;74;-7;134.0;133.0
-10.0;7.0;-136.0;-166.0;304.0;7.0;336.0;16;170.0;74;-7;106.0;164.0
-43.0;17.0;-169.0;-167.0;303.0;1.0;333.0;16;177.0;74;-7;113.0;168.0
40.0;-28.0;-132.0;-174.0;306.0;1.0;315.0;16;185.0;74;-7;143.0;162.0
34.0;23.0;-156.0;-180.0;301.0;12.0;337.0;16;173.0;74;-7;109.0;84.0
28.0;3.0;-97.0;-217.0;288.0;7.0;279.0;16;183.0;74;-7;100.0;125.0
18.0;14.0;-119.0;-227.0;290.0;1.0;325.0;16;187.0;74;-7;120.0;115.0
32.0;6.0;-108.0;-226.0;291.0;1.0;341.0;16;188.0;74;-7;119.0;144.0
51.0;-2.0;-139.0;-229.0;294.0;-6.0;341.0;16;186.0;74;-7;115.0;128.0
62.0;28.0;-126.0;-237.0;295.0;-4.0;343.0;16;174.0;74;-7;101.0;144.0
45.0;10.0;-143.0;-242.0;297.0;0.0;333.0;16;169.0;74;-7;125.0;144.0
34.0;20.0;-141.0;-267.0;295.0;7.0;334.0;16;180.0;74;-7;128.0;142.0
49.0;5.0;-131.0;-268.0;292.0;9.0;333.0;16;165.0;74;-7;101.0;134.0
46.0;2.0;-138.0;-269.0;293.0;11.0;338.0;16;174.0;74;-7;108.0;135.0
45.0;18.0;-134.0;-270.0;290.0;6.0;335.0;16;176.0;74;-7;109.0;135.0
67.0;9.0;-139.0;-281.0;287.0;-4.0;312.0;16;177.0;74;-7;131.0;129.0
82.0;-6.0;-132.0;-288.0;288.0;7.0;329.0;16;184.0;74;-7;137.0;112.0
-30.0;22.0;-147.0;-230.0;302.0;29.0;339.0;16;178.0;74;-7;148.0;158.0
55.0;10.0;-127.0;-324.0;286.0;-5.0;333.0;16;166.0;74;-7;125.0;126.0
41.0;-7.0;-135.0;-318.0;287.0;29.0;319.0;16;189.0;74;-7;125.0;129.0
21.0;18.0;-147.0;-242.0;298.0;12.0;310.0;16;183.0;74;-7;123.0;162.0
240.0;-187.0;-97.0;-770.0;407.0;-70.0;389.0;168;68.0;150;-15;-47.0;191.0
180.0;-27.0;101.0;-596.0;649.0;-162.0;259.0;-177;108.0;-16;-140;-63.0;140.0
109.0;-63.0;-11.0;-482.0;336.0;-66.0;627.0;-12;200.0;154;-46;158.0;348.0
-52.0;1.0;-75.0;-301.0;156.0;-11.0;306.0;-13;148.0;30;-11;217.0;88.0
0.0;20.0;-121.0;-306.0;282.0;9.0;303.0;16;166.0;74;-7;130.0;144.0
151.0;-2.0;-63.0;-577.0;-24.0;-22.0;287.0;36;174.0;30;-11;316.0;-92.0
17.0;29.0;-129.0;-249.0;297.0;8.0;328.0;16;185.0;74;-7;161.0;176.0
-67.0;7.0;-114.0;-305.0;288.0;3.0;320.0;16;170.0;74;-7;122.0;159.0
-63.0;33.0;-143.0;-307.0;289.0;1.0;302.0;16;179.0;74;-7;163.0;166.0
-456.0;116.0;-254.0;-675.0;396.0;54.0;437.0;168;308.0;79;-9;44.0;324.0
-198.0;-32.0;-135.0;-708.0;510.0;-134.0;391.0;165;78.0;49;58;-19.0;335.0
-51.0;5.0;-180.0;-304.0;301.0;3.0;311.0;16;161.0;74;-7;109.0;172.0
-64.0;52.0;-172.0;-293.0;301.0;21.0;324.0;16;178.0;74;-7;136.0;155.0
-34.0;29.0;-150.0;-280.0;299.0;35.0;352.0;16;174.0;74;-7;108.0;204.0
-113.0;232.0;-6.0;-410.0;305.0;-7.0;479.0;-11;134.0;151;-30;43.0;402.0
7.0;-10.0;-168.0;-263.0;313.0;21.0;333.0;16;168.0;74;-7;146.0;179.0
-1.0;48.0;-179.0;-259.0;312.0;22.0;360.0;16;178.0;74;-7;148.0;219.0
-9.0;37.0;-166.0;-248.0;311.0;30.0;333.0;16;197.0;74;-7;140.0;141.0
-10.0;26.0;-161.0;-247.0;309.0;44.0;314.0;16;215.0;74;-7;129.0;163.0
5.0;6.0;-154.0;-245.0;307.0;25.0;327.0;16;162.0;74;-7;137.0;174.0
-33.0;41.0;-167.0;-244.0;306.0;31.0;328.0;16;171.0;74;-7;107.0;173.0
-32.0;28.0;-141.0;-239.0;306.0;45.0;288.0;16;208.0;74;-7;103.0;183.0
9.0;48.0;-150.0;-241.0;307.0;19.0;307.0;16;193.0;74;-7;125.0;165.0
45.0;-1.0;-140.0;-235.0;307.0;23.0;342.0;16;178.0;74;-7;157.0;159.0
46.0;20.0;-142.0;-232.0;306.0;20.0;332.0;16;183.0;74;-7;153.0;167.0
-8.0;21.0;-140.0;-226.0;304.0;21.0;342.0;16;198.0;74;-7;166.0;145.0
33.0;31.0;-138.0;-226.0;304.0;1.0;332.0;16;175.0;74;-7;157.0;172.0
24.0;26.0;-154.0;-223.0;303.0;10.0;324.0;16;182.0;74;-7;114.0;146.0
34.0;12.0;-126.0;-224.0;303.0;15.0;323.0;16;181.0;74;-7;108.0;168.0
17.0;20.0;-145.0;-224.0;303.0;10.0;348.0;16;190.0;74;-7;109.0;174.0
-12.0;9.0;-125.0;-218.0;299.0;14.0;315.0;16;176.0;74;-7;139.0;142.0
21.0;18.0;-143.0;-219.0;299.0;21.0;323.0;16;175.0;74;-7;139.0;161.0
11.0;25.0;-146.0;-219.0;299.0;21.0;339.0;16;180.0;74;-7;110.0;163.0
11.0;12.0;-136.0;-222.0;297.0;35.0;314.0;16;180.0;74;-7;132.0;164.0
8.0;12.0;-141.0;-225.0;292.0;24.0;318.0;16;172.0;74;-7;86.0;184.0
20.0;19.0;-134.0;-226.0;292.0;21.0;308.0;16;180.0;74;-7;96.0;177.0
39.0;23.0;-149.0;-227.0;292.0;9.0;340.0;16;167.0;74;-7;116.0;162.0
20.0;43.0;-148.0;-225.0;291.0;9.0;324.0;16;160.0;74;-7;131.0;178.0
37.0;30.0;-146.0;-226.0;290.0;13.0;329.0;16;167.0;74;-7;96.0;160.0
19.0;16.0;-156.0;-228.0;288.0;9.0;331.0;16;170.0;74;-7;112.0;155.0
24.0;10.0;-153.0;-232.0;289.0;15.0;311.0;16;168.0;74;-7;109.0;177.0
13.0;23.0;-136.0;-240.0;288.0;36.0;329.0;16;182.0;74;-7;117.0;174.0
11.0;10.0;-136.0;-243.0;290.0;38.0;351.0;16;175.0;74;-7;121.0;163.0
-11.0;39.0;-153.0;-243.0;291.0;35.0;333.0;16;183.0;74;-7;103.0;164.0
-32.0;28.0;-142.0;-244.0;291.0;30.0;333.0;16;181.0;74;-7;83.0;160.0
-51.0;10.0;-151.0;-242.0;294.0;26.0;332.0;16;175.0;74;-7;81.0;170.0
-5.0;24.0;-151.0;-239.0;290.0;10.0;329.0;16;175.0;74;-7;118.0;160.0
1.0;18.0;-146.0;-239.0;291.0;13.0;311.0;16;160.0;74;-7;133.0;159.0
17.0;14.0;-143.0;-238.0;292.0;18.0;322.0;16;171.0;74;-7;119.0;170.0
26.0;4.0;-141.0;-237.0;292.0;18.0;303.0;16;175.0;74;-7;119.0;159.0
15.0;19.0;-141.0;-236.0;289.0;20.0;332.0;16;161.0;74;-7;130.0;173.0
-1.0;19.0;-137.0;-231.0;288.0;28.0;333.0;16;168.0;74;-7;123.0;184.0
32.0;27.0;-154.0;-224.0;290.0;31.0;330.0;16;163.0;74;-7;116.0;172.0
-16.0;4.0;-162.0;-221.0;290.0;22.0;303.0;16;168.0;74;-7;115.0;161.0
-1.0;36.0;-164.0;-223.0;289.0;27.0;316.0;16;170.0;74;-7;133.0;167.0
1.0;-8.0;-146.0;-225.0;286.0;32.0;320.0;16;162.0;74;-7;146.0;175.0
0.0;28.0;-157.0;-231.0;292.0;27.0;309.0;16;169.0;74;-7;157.0;180.0
-11.0;26.0;-168.0;-231.0;292.0;30.0;307.0;16;178.0;74;-7;149.0;193.0
-6.0;9.0;-154.0;-235.0;295.0;32.0;329.0;16;173.0;74;-7;129.0;167.0
-1.0;24.0;-161.0;-242.0;295.0;26.0;324.0;16;173.0;74;-7;149.0;174.0
8.0;2.0;-154.0;-244.0;295.0;21.0;331.0;16;181.0;74;-7;136.0;154.0
5.0;8.0;-149.0;-247.0;296.0;20.0;333.0;16;180.0;74;-7;143.0;144.0
-134.0;17.0;-74.0;-162.0;313.0;4.0;312.0;16;180.0;75;-7;118.0;-1.0
124.0;100.0;-484.0;-232.0;864.0;193.0;588.0;-78;626.0;29;-81;83.0;583.0
-93.0;34.0;-134.0;-302.0;285.0;33.0;318.0;16;165.0;74;-7;119.0;139.0
516.0;-19.0;-51.0;-486.0;384.0;-137.0;209.0;151;113.0;37;-8;-36.0;39.0
7.0;-370.0;-226.0;-744.0;508.0;-437.0;483.0;98;329.0;-157;11;-13.0;164.0
324.0;-351.0;-451.0;-403.0;283.0;-493.0;529.0;82;469.0;-178;1;-61.0;432.0
-37.0;-309.0;-417.0;-157.0;862.0;-377.0;286.0;24;466.0;-13;-84;267.0;278.0
107.0;-53.0;-210.0;-188.0;214.0;-118.0;456.0;141;312.0;88;-6;46.0;231.0
-1.0;0.0;-200.0;-213.0;222.0;-80.0;449.0;141;306.0;88;-6;21.0;250.0
38.0;-313.0;-202.0;-806.0;888.0;-253.0;455.0;-146;288.0;-59;-143;-14.0;230.0
-9.0;-320.0;-224.0;-438.0;706.0;-401.0;340.0;6;309.0;49;-14;229.0;271.0
202.0;44.0;-320.0;-123.0;-58.0;94.0;482.0;-11;503.0;156;-8;-158.0;254.0
83.0;-422.0;-67.0;32.0;382.0;-505.0;283.0;106;224.0;114;1;128.0;49.0
405.0;-234.0;-72.0;33.0;384.0;-581.0;367.0;106;153.0;114;1;170.0;85.0
51.0;67.0;-79.0;-63.0;264.0;-29.0;306.0;17;190.0;73;-8;53.0;11.0
51.0;59.0;-121.0;-323.0;284.0;3.0;331.0;16;196.0;74;-7;112.0;126.0
-308.0;-182.0;-245.0;-189.0;343.0;33.0;481.0;152;431.0;108;4;101.0;604.0
-108.0;-21.0;-344.0;-585.0;527.0;-31.0;391.0;-79;279.0;-94;-178;-264.0;98.0
19.0;-107.0;-41.0;631.0;-497.0;39.0;381.0;135;41.0;82;19;890.0;61.0
36.0;-173.0;-130.0;457.0;-53.0;74.0;364.0;135;73.0;80;18;899.0;114.0
-723.0;-88.0;-55.0;437.0;381.0;-139.0;444.0;18;370.0;101;-4;294.0;104.0
411.0;-57.0;-39.0;18.0;326.0;52.0;416.0;69;212.0;103;-8;63.0;82.0
321.0;56.0;-158.0;241.0;-179.0;34.0;392.0;81;324.0;63;-4;142.0;168.0
210.0;-22.0;-3.0;372.0;295.0;-144.0;239.0;29;111.0;61;-9;7.0;-9.0
-439.0;47.0;-145.0;41.0;-16.0;-17.0;473.0;135;263.0;72;-2;-29.0;191.0
157.0;-28.0;-20.0;29.0;293.0;-2.0;286.0;15;196.0;74;-7;204.0;44.0
-170.0;-53.0;160.0;439.0;509.0;-118.0;307.0;-10;197.0;54;-24;161.0;-170.0
359.0;149.0;-410.0;239.0;248.0;159.0;489.0;39;506.0;36;-14;46.0;35.0
-126.0;85.0;-232.0;-477.0;822.0;59.0;436.0;15;290.0;-15;-84;20.0;293.0
29.0;-20.0;-49.0;-808.0;801.0;-19.0;267.0;-175;195.0;117;-98;125.0;105.0
-237.0;156.0;-292.0;134.0;205.0;24.0;428.0;8;277.0;48;-4;-272.0;96.0
-923.0;58.0;-231.0;-178.0;240.0;22.0;446.0;101;188.0;127;-24;-40.0;226.0
189.0;307.0;-529.0;-281.0;-27.0;265.0;595.0;51;632.0;73;0;162.0;539.0
1.0;21.0;-414.0;106.0;758.0;-64.0;408.0;118;616.0;7;-77;502.0;432.0
-165.0;-156.0;-25.0;0.0;258.0;-25.0;355.0;84;282.0;103;-8;180.0;22.0
-347.0;103.0;-263.0;-147.0;312.0;92.0;409.0;-154;357.0;139;-113;1092.0;303.0
-44.0;-113.0;-270.0;-148.0;362.0;175.0;495.0;152;335.0;112;3;201.0;349.0
1005.0;-88.0;-39.0;-112.0;264.0;-31.0;298.0;37;262.0;141;-5;142.0;56.0
107.0;-35.0;-143.0;-209.0;163.0;-42.0;405.0;143;441.0;79;-1;-18.0;83.0
287.0;72.0;-394.0;204.0;159.0;100.0;500.0;68;377.0;91;-6;352.0;301.0
-84.0;-74.0;32.0;148.0;-26.0;-163.0;302.0;82;214.0;35;-10;62.0;114.0
611.0;58.0;219.0;-154.0;325.0;39.0;389.0;141;222.0;119;-10;143.0;-249.0
-879.0;169.0;-344.0;-283.0;845.0;43.0;412.0;3;241.0;-99;-108;-42.0;438.0
-105.0;68.0;-48.0;-145.0;247.0;-90.0;129.0;117;37.0;147;-3;-64.0;81.0
-44.0;-104.0;-53.0;-144.0;290.0;-153.0;212.0;116;181.0;147;-3;-74.0;34.0
-536.0;-221.0;-145.0;-277.0;210.0;114.0;265.0;33;339.0;104;0;376.0;-4.0
137.0;126.0;-316.0;-149.0;242.0;89.0;390.0;100;227.0;151;-3;-100.0;307.0
-1431.0;119.0;-206.0;179.0;-178.0;178.0;474.0;135;326.0;78;19;849.0;263.0
475.0;-369.0;-171.0;79.0;182.0;-351.0;365.0;-3;311.0;153;-11;26.0;250.0
-475.0;27.0;-238.0;-106.0;978.0;193.0;541.0;53;370.0;93;2;-381.0;279.0
38.0;37.0;-157.0;-266.0;113.0;9.0;336.0;109;231.0;158;-3;430.0;200.0
744.0;42.0;-151.0;-109.0;281.0;169.0;512.0;135;215.0;84;18;860.0;173.0
748.0;15.0;-230.0;28.0;400.0;77.0;393.0;128;378.0;-8;-8;229.0;223.0
79.0;0.0;-99.0;-756.0;427.0;-15.0;293.0;168;171.0;150;-16;80.0;135.0
123.0;84.0;-377.0;-110.0;827.0;46.0;562.0;41;607.0;-15;-71;394.0;413.0
-115.0;241.0;-495.0;-497.0;103.0;176.0;581.0;-2;537.0;48;-8;268.0;523.0
-270.0;-104.0;-223.0;414.0;525.0;-41.0;177.0;-13;172.0;-59;-32;-27.0;76.0
-132.0;78.0;-245.0;-233.0;1136.0;-140.0;518.0;89;200.0;118;-21;1062.0;259.0
-344.0;-277.0;-218.0;-686.0;864.0;-303.0;478.0;-145;290.0;-67;-147;312.0;302.0
-500.0;-338.0;-284.0;-279.0;422.0;-584.0;550.0;-152;307.0;14;-99;729.0;331.0
80.0;85.0;-268.0;-162.0;302.0;48.0;350.0;101;189.0;157;-1;22.0;313.0
-106.0;152.0;-29.0;-26.0;305.0;-8.0;441.0;126;365.0;-5;-10;142.0;-5.0
833.0;-133.0;-22.0;-403.0;953.0;-10.0;417.0;-50;297.0;99;-64;43.0;-15.0
165.0;62.0;-260.0;-126.0;833.0;68.0;493.0;46;238.0;124;-25;-706.0;123.0
48.0;-58.0;-24.0;-496.0;432.0;79.0;414.0;144;293.0;37;-8;-72.0;69.0
-236.0;55.0;-54.0;-519.0;972.0;-71.0;404.0;125;-6.0;85;10;161.0;384.0
-479.0;-76.0;-152.0;-953.0;859.0;-76.0;278.0;-80;171.0;-66;-137;-79.0;187.0
300.0;191.0;-179.0;-630.0;571.0;1.0;571.0;-148;279.0;-88;-1;563.0;370.0
-19.0;75.0;-188.0;-187.0;911.0;-45.0;387.0;6;323.0;1;-31;123.0;139.0
-5.0;100.0;-262.0;425.0;52.0;109.0;456.0;113;344.0;62;-8;-3.0;310.0
692.0;-83.0;-2.0;436.0;403.0;-101.0;262.0;-1;126.0;92;-13;10.0;189.0
-590.0;150.0;-352.0;-121.0;179.0;59.0;562.0;23;411.0;30;-13;187.0;406.0
98.0;-132.0;17.0;85.0;296.0;-43.0;436.0;-4;115.0;65;5;105.0;295.0
-86.0;-82.0;-78.0;-494.0;232.0;-184.0;318.0;100;194.0;130;7;-420.0;259.0
0.0;-471.0;-115.0;104.0;378.0;-416.0;389.0;104;347.0;120;0;437.0;128.0
95.0;-182.0;-19.0;-412.0;953.0;-65.0;308.0;153;149.0;89;-9;158.0;120.0
187.0;41.0;-224.0;-369.0;253.0;59.0;435.0;116;344.0;128;-7;-157.0;264.0
-425.0;47.0;-263.0;188.0;283.0;-13.0;220.0;15;100.0;38;-6;636.0;94.0
-872.0;38.0;-56.0;-62.0;259.0;-414.0;253.0;32;21.0;121;-6;101.0;46.0
457.0;10.0;-45.0;-273.0;178.0;-147.0;323.0;76;167.0;45;-11;557.0;68.0
-159.0;-134.0;-72.0;25.0;387.0;-249.0;487.0;106;166.0;93;0;187.0;170.0
-186.0;79.0;-237.0;-1.0;858.0;56.0;445.0;22;374.0;-11;-89;354.0;447.0
-38.0;123.0;-253.0;231.0;553.0;284.0;599.0;-17;422.0;36;-63;-83.0;288.0
-4.0;-23.0;-279.0;-293.0;955.0;60.0;470.0;-112;312.0;78;-27;1984.0;64.0
-63.0;286.0;-149.0;82.0;265.0;198.0;350.0;16;-173.0;75;-7;137.0;236.0
402.0;-23.0;33.0;141.0;409.0;-107.0;384.0;75;69.0;48;-31;-38.0;312.0
4.0;39.0;-163.0;399.0;-474.0;25.0;389.0;81;229.0;63;-5;180.0;155.0
-341.0;-273.0;-71.0;119.0;167.0;-35.0;285.0;126;178.0;59;14;170.0;-31.0
169.0;26.0;-192.0;-112.0;-145.0;46.0;339.0;167;157.0;54;-11;-58.0;281.0
988.0;-100.0;-90.0;138.0;511.0;-44.0;241.0;-79;107.0;-56;-80;-162.0;71.0
