Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
213.0;204.0;204.0;-184.0;-974.0;-533.0;378.0;21.0;845.0
287.0;53.0;246.0;-282.0;-1204.0;-645.0;356.0;-262.0;866.0
159.0;47.0;263.0;-177.0;-932.0;-578.0;405.0;-20.0;776.0
193.0;25.0;181.0;-180.0;-970.0;-538.0;385.0;10.0;830.0
204.0;16.0;183.0;-165.0;-974.0;-548.0;432.0;0.0;839.0
212.0;3.0;208.0;-198.0;-949.0;-527.0;419.0;16.0;838.0
106.0;69.0;222.0;-159.0;-967.0;-582.0;429.0;-27.0;755.0
173.0;91.0;259.0;-189.0;-942.0;-569.0;410.0;-14.0;772.0
171.0;121.0;263.0;-198.0;-942.0;-580.0;397.0;0.0;782.0
156.0;445.0;157.0;-150.0;-1003.0;-546.0;364.0;74.0;775.0
145.0;390.0;464.0;-211.0;-1056.0;-454.0;273.0;-75.0;694.0
87.0;188.0;285.0;-92.0;-913.0;-492.0;285.0;-146.0;821.0
205.0;-25.0;184.0;-182.0;-976.0;-532.0;417.0;-20.0;840.0
243.0;904.0;327.0;-203.0;-916.0;-490.0;474.0;-9.0;876.0
290.0;-200.0;106.0;-184.0;-877.0;-872.0;653.0;112.0;1017.0
294.0;48.0;269.0;-247.0;-953.0;-603.0;431.0;-20.0;751.0
214.0;31.0;182.0;-162.0;-972.0;-554.0;399.0;0.0;850.0
1.0;-357.0;403.0;-31.0;-763.0;-521.0;202.0;-84.0;671.0
145.0;0.0;324.0;-192.0;-888.0;-632.0;343.0;-43.0;730.0
142.0;59.0;377.0;-147.0;-896.0;-707.0;261.0;-129.0;668.0
204.0;-1.0;205.0;-202.0;-953.0;-530.0;432.0;12.0;829.0
50.0;48.0;351.0;-86.0;-886.0;-667.0;263.0;-9.0;660.0
174.0;-241.0;187.0;-147.0;-960.0;-559.0;466.0;-87.0;855.0
112.0;6.0;246.0;-118.0;-962.0;-509.0;326.0;-76.0;860.0
167.0;-51.0;210.0;-317.0;-856.0;-541.0;327.0;-12.0;790.0
312.0;5.0;123.0;-248.0;-896.0;-491.0;324.0;-51.0;784.0
172.0;211.0;142.0;-234.0;-1132.0;-394.0;324.0;-79.0;784.0
104.0;93.0;146.0;-79.0;-744.0;-509.0;422.0;13.0;837.0
120.0;66.0;313.0;-159.0;-895.0;-618.0;373.0;-38.0;725.0
261.0;148.0;187.0;-92.0;-865.0;-560.0;469.0;17.0;908.0
213.0;-43.0;203.0;-183.0;-975.0;-514.0;405.0;-59.0;878.0
232.0;130.0;192.0;-225.0;-876.0;-544.0;431.0;13.0;839.0
187.0;-28.0;197.0;-247.0;-946.0;-542.0;460.0;-12.0;807.0
193.0;57.0;218.0;-191.0;-954.0;-520.0;415.0;6.0;838.0
273.0;0.0;65.0;-257.0;-979.0;-480.0;462.0;21.0;875.0
170.0;164.0;212.0;-173.0;-921.0;-571.0;348.0;-38.0;779.0
129.0;-94.0;227.0;-186.0;-951.0;-660.0;294.0;-137.0;744.0
290.0;87.0;146.0;-304.0;-1200.0;-649.0;229.0;-210.0;831.0
862.0;-1.0;126.0;-890.0;-994.0;-405.0;445.0;-32.0;910.0
85.0;-263.0;216.0;-141.0;-945.0;-568.0;225.0;64.0;851.0
206.0;-56.0;312.0;-193.0;-958.0;-670.0;419.0;-209.0;745.0
235.0;-32.0;147.0;-250.0;-961.0;-624.0;238.0;-63.0;803.0
114.0;13.0;320.0;-154.0;-896.0;-600.0;388.0;-29.0;749.0
305.0;-55.0;125.0;-363.0;-964.0;-532.0;424.0;13.0;835.0
242.0;-184.0;170.0;-113.0;-987.0;-562.0;163.0;-27.0;867.0
302.0;-108.0;166.0;-279.0;-1113.0;-801.0;295.0;-209.0;858.0
40.0;-115.0;107.0;-185.0;-917.0;-584.0;210.0;-258.0;712.0
225.0;64.0;337.0;-168.0;-1240.0;-589.0;278.0;-89.0;687.0
303.0;-16.0;215.0;-47.0;-833.0;-754.0;475.0;-6.0;826.0
251.0;-120.0;89.0;-246.0;-1093.0;-684.0;346.0;-365.0;728.0
222.0;-20.0;341.0;-148.0;-894.0;-401.0;305.0;-158.0;825.0
215.0;70.0;288.0;-206.0;-945.0;-621.0;405.0;-67.0;766.0
203.0;-25.0;155.0;-181.0;-915.0;-581.0;320.0;54.0;785.0
146.0;-168.0;44.0;-156.0;-907.0;-545.0;188.0;32.0;681.0
102.0;12.0;315.0;-160.0;-896.0;-610.0;375.0;-33.0;744.0
246.0;65.0;175.0;-163.0;-985.0;-557.0;391.0;-109.0;868.0
95.0;23.0;323.0;-152.0;-892.0;-619.0;356.0;-48.0;715.0
234.0;-26.0;216.0;-31.0;-875.0;-491.0;392.0;-172.0;846.0
273.0;26.0;111.0;-221.0;-993.0;-443.0;475.0;-57.0;900.0
387.0;-5.0;150.0;-469.0;-945.0;-502.0;439.0;15.0;826.0
217.0;219.0;167.0;-227.0;-810.0;-688.0;348.0;-76.0;1041.0
171.0;14.0;217.0;-125.0;-965.0;-538.0;425.0;1.0;840.0
127.0;-22.0;207.0;-140.0;-970.0;-562.0;464.0;-32.0;848.0
204.0;65.0;176.0;-144.0;-975.0;-510.0;465.0;-75.0;884.0
141.0;-201.0;429.0;-111.0;-1175.0;-554.0;175.0;-114.0;697.0
322.0;-216.0;152.0;-268.0;-970.0;-478.0;384.0;-118.0;892.0
320.0;350.0;194.0;-179.0;-869.0;-425.0;392.0;102.0;923.0
285.0;-32.0;108.0;-294.0;-943.0;-795.0;151.0;-218.0;713.0
-598.0;-59.0;910.0;528.0;-121.0;-823.0;-351.0;-462.0;-358.0
286.0;140.0;111.0;-266.0;-987.0;-445.0;371.0;4.0;906.0
102.0;20.0;207.0;-149.0;-953.0;-573.0;315.0;140.0;832.0
681.0;-5.0;287.0;-842.0;-928.0;-631.0;399.0;72.0;706.0
122.0;270.0;294.0;-328.0;-1355.0;-437.0;294.0;-59.0;840.0
153.0;180.0;230.0;-1.0;-930.0;-391.0;382.0;-57.0;944.0
112.0;8.0;321.0;-159.0;-895.0;-618.0;383.0;-17.0;737.0
294.0;-65.0;143.0;-282.0;-826.0;-934.0;326.0;105.0;1016.0
-183.0;231.0;615.0;194.0;-603.0;-753.0;-21.0;-139.0;418.0
161.0;-145.0;232.0;-39.0;-1021.0;-527.0;267.0;171.0;733.0
235.0;-37.0;91.0;-239.0;-977.0;-400.0;354.0;57.0;914.0
58.0;191.0;461.0;23.0;-788.0;-649.0;264.0;-101.0;805.0
171.0;-138.0;303.0;-174.0;-997.0;-472.0;165.0;86.0;722.0
304.0;-42.0;62.0;-290.0;-976.0;-422.0;415.0;9.0;896.0
41.0;-7.0;365.0;-352.0;-1133.0;-490.0;354.0;-100.0;786.0
113.0;488.0;464.0;-12.0;-859.0;-686.0;527.0;-155.0;813.0
7.0;149.0;479.0;-141.0;-848.0;-895.0;367.0;-122.0;100.0
19.0;-32.0;392.0;-79.0;-882.0;-695.0;317.0;-28.0;622.0
217.0;71.0;131.0;-186.0;-980.0;-460.0;474.0;-46.0;908.0
330.0;258.0;212.0;-262.0;-986.0;-630.0;395.0;4.0;798.0
120.0;292.0;450.0;-16.0;-901.0;-777.0;413.0;-221.0;618.0
119.0;1438.0;617.0;63.0;-667.0;-587.0;204.0;-11.0;809.0
155.0;379.0;523.0;-76.0;-728.0;-603.0;251.0;-184.0;816.0
287.0;-58.0;147.0;-346.0;-750.0;-582.0;285.0;72.0;1061.0
276.0;370.0;278.0;-205.0;-928.0;-539.0;595.0;49.0;901.0
-87.0;-48.0;370.0;-47.0;-913.0;-346.0;195.0;-71.0;728.0
22.0;606.0;623.0;-41.0;-643.0;-758.0;170.0;-61.0;533.0
43.0;273.0;300.0;-269.0;-988.0;-456.0;382.0;-121.0;842.0
77.0;-174.0;299.0;-37.0;-935.0;-575.0;413.0;-153.0;821.0
20.0;147.0;216.0;31.0;-896.0;-419.0;397.0;-10.0;851.0
-453.0;-1528.0;752.0;-31.0;-488.0;-847.0;-314.0;-478.0;-314.0
15.0;-94.0;217.0;-346.0;-928.0;-559.0;432.0;-51.0;783.0
182.0;-59.0;224.0;-154.0;-975.0;-510.0;415.0;-59.0;867.0
276.0;-152.0;207.0;-217.0;-947.0;-559.0;375.0;-252.0;824.0
238.0;-226.0;172.0;-173.0;-937.0;-610.0;523.0;1.0;788.0
121.0;-36.0;206.0;-101.0;-980.0;-569.0;469.0;-62.0;846.0
79.0;134.0;206.0;123.0;-988.0;-581.0;469.0;-87.0;808.0
122.0;93.0;291.0;-80.0;-970.0;-613.0;362.0;-20.0;818.0
171.0;-147.0;190.0;-45.0;-1028.0;-505.0;448.0;-99.0;898.0
-108.0;3.0;315.0;-170.0;-915.0;-699.0;408.0;-30.0;697.0
80.0;12.0;96.0;-273.0;-991.0;-413.0;385.0;39.0;919.0
139.0;54.0;201.0;-168.0;-964.0;-542.0;314.0;29.0;818.0
-76.0;-67.0;204.0;-361.0;-875.0;-593.0;420.0;65.0;755.0
133.0;140.0;132.0;-55.0;-974.0;-457.0;435.0;-1.0;901.0
241.0;139.0;239.0;-211.0;-1150.0;-725.0;345.0;-311.0;695.0
252.0;-67.0;332.0;-103.0;-928.0;-677.0;425.0;-245.0;689.0
176.0;60.0;211.0;-68.0;-981.0;-552.0;441.0;-78.0;829.0
218.0;12.0;342.0;-189.0;-905.0;-533.0;290.0;4.0;866.0
172.0;196.0;283.0;-140.0;-893.0;-507.0;364.0;66.0;985.0
231.0;-90.0;294.0;-178.0;-972.0;-528.0;269.0;12.0;849.0
284.0;-18.0;93.0;-225.0;-991.0;-441.0;404.0;-28.0;900.0
104.0;-151.0;203.0;-193.0;-963.0;-610.0;518.0;-125.0;794.0
203.0;66.0;181.0;-239.0;-831.0;-448.0;389.0;136.0;937.0
175.0;-86.0;116.0;-107.0;-980.0;-536.0;519.0;68.0;918.0
280.0;-193.0;136.0;-305.0;-881.0;-720.0;417.0;220.0;864.0
400.0;4.0;152.0;-556.0;-964.0;-600.0;536.0;-115.0;861.0
357.0;50.0;313.0;-248.0;-911.0;-580.0;576.0;-40.0;885.0
207.0;-141.0;196.0;-99.0;-999.0;-491.0;429.0;-21.0;844.0
182.0;-471.0;331.0;-163.0;-920.0;-606.0;241.0;14.0;713.0
220.0;107.0;341.0;-236.0;-806.0;-475.0;121.0;-90.0;726.0
257.0;19.0;69.0;-238.0;-990.0;-427.0;434.0;-20.0;913.0
316.0;-100.0;165.0;61.0;-895.0;-452.0;475.0;117.0;1008.0
214.0;121.0;167.0;-263.0;-1001.0;-574.0;526.0;-49.0;886.0
239.0;58.0;155.0;-347.0;-982.0;-740.0;388.0;-275.0;644.0
131.0;-158.0;182.0;-134.0;-956.0;-520.0;395.0;-54.0;819.0
-204.0;-154.0;250.0;-31.0;-910.0;-844.0;232.0;-156.0;420.0
170.0;240.0;221.0;-182.0;-950.0;-551.0;334.0;29.0;831.0
254.0;-75.0;157.0;-103.0;-1002.0;-550.0;499.0;57.0;962.0
172.0;-1.0;81.0;-61.0;-988.0;-420.0;370.0;36.0;914.0
247.0;64.0;142.0;-133.0;-994.0;-534.0;328.0;-114.0;823.0
223.0;-84.0;168.0;-254.0;-960.0;-510.0;466.0;-103.0;829.0
91.0;115.0;249.0;18.0;-837.0;-531.0;255.0;-40.0;916.0
235.0;89.0;142.0;-167.0;-995.0;-402.0;428.0;-20.0;930.0
282.0;-190.0;141.0;-167.0;-926.0;-514.0;451.0;-130.0;892.0
145.0;-28.0;258.0;-158.0;-836.0;-796.0;141.0;6.0;906.0
-62.0;112.0;403.0;241.0;-928.0;-420.0;155.0;-49.0;670.0
260.0;-138.0;239.0;-162.0;-960.0;-585.0;422.0;-186.0;835.0
251.0;-49.0;165.0;-332.0;-921.0;-473.0;288.0;-56.0;730.0
251.0;-70.0;245.0;-136.0;-965.0;-560.0;415.0;-177.0;843.0
135.0;173.0;91.0;-386.0;-1035.0;-490.0;272.0;-190.0;756.0
-47.0;-25.0;869.0;3.0;-481.0;-974.0;-19.0;-342.0;23.0
21.0;32.0;115.0;-200.0;-961.0;-492.0;283.0;-52.0;845.0
165.0;-1.0;188.0;-137.0;-1007.0;-579.0;449.0;-89.0;831.0
165.0;42.0;155.0;-210.0;-997.0;-554.0;239.0;78.0;899.0
247.0;0.0;198.0;-94.0;-992.0;-463.0;466.0;-32.0;967.0
275.0;-210.0;491.0;-331.0;-822.0;-778.0;136.0;-89.0;500.0
50.0;51.0;164.0;-92.0;-767.0;-489.0;386.0;58.0;872.0
-37.0;91.0;276.0;-139.0;-831.0;-707.0;472.0;-136.0;756.0
22.0;-852.0;378.0;-155.0;-888.0;-876.0;145.0;-117.0;347.0
235.0;558.0;271.0;-119.0;-957.0;-483.0;334.0;19.0;847.0
152.0;79.0;249.0;-126.0;-959.0;-530.0;461.0;-183.0;819.0
234.0;106.0;188.0;-202.0;-979.0;-513.0;465.0;-76.0;875.0
