InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
-603.0;-794.0;688.0;-801.0;-944.0;-337.0;326.0;264.0;-33.0;325.0;691.0
-611.0;-752.0;696.0;-826.0;-736.0;-488.0;462.0;404.0;6.0;676.0;702.0
-97.0;-508.0;253.0;-849.0;-996.0;-30.0;208.0;-20.0;84.0;3.0;243.0
-355.0;-710.0;616.0;-783.0;-968.0;85.0;87.0;261.0;209.0;-10.0;233.0
-208.0;-713.0;411.0;-696.0;-934.0;43.0;156.0;352.0;273.0;8.0;366.0
-320.0;-722.0;274.0;-611.0;-904.0;8.0;49.0;476.0;387.0;-37.0;543.0
-111.0;-685.0;162.0;-813.0;-705.0;62.0;110.0;494.0;520.0;479.0;447.0
-506.0;-584.0;511.0;-579.0;-955.0;-69.0;-14.0;-26.0;-96.0;-233.0;-222.0
-580.0;-597.0;620.0;-521.0;-823.0;-49.0;-69.0;-9.0;-166.0;-43.0;-269.0
-567.0;-617.0;608.0;-597.0;-884.0;-65.0;-56.0;57.0;-165.0;141.0;-203.0
-557.0;-594.0;576.0;-689.0;-938.0;-73.0;-31.0;51.0;-138.0;223.0;-235.0
-629.0;-332.0;709.0;-618.0;-901.0;-28.0;-74.0;35.0;-226.0;157.0;-331.0
-530.0;-670.0;605.0;-545.0;-847.0;-43.0;-43.0;302.0;410.0;-290.0;434.0
-577.0;-662.0;705.0;-544.0;-862.0;-37.0;-45.0;371.0;349.0;-163.0;404.0
-553.0;-730.0;754.0;-649.0;-313.0;-30.0;863.0;600.0;581.0;718.0;500.0
-632.0;-617.0;623.0;-621.0;-880.0;15.0;90.0;464.0;390.0;103.0;446.0
-673.0;-730.0;748.0;-730.0;-856.0;334.0;-331.0;550.0;482.0;166.0;598.0
-623.0;-773.0;694.0;-715.0;-844.0;345.0;-315.0;575.0;514.0;148.0;672.0
-611.0;-661.0;632.0;-550.0;-872.0;-42.0;51.0;445.0;397.0;-2.0;479.0
-655.0;-723.0;689.0;-836.0;-751.0;-231.0;263.0;360.0;136.0;584.0;618.0
-508.0;-543.0;582.0;-574.0;-849.0;-79.0;-87.0;458.0;219.0;162.0;-101.0
-505.0;-537.0;575.0;-573.0;-853.0;-79.0;-93.0;453.0;211.0;160.0;-107.0
-495.0;-516.0;548.0;-560.0;-873.0;-75.0;-113.0;441.0;177.0;156.0;-126.0
-494.0;-512.0;544.0;-558.0;-874.0;-75.0;-116.0;443.0;178.0;157.0;-130.0
-492.0;-507.0;541.0;-558.0;-873.0;-79.0;-120.0;447.0;190.0;163.0;-134.0
-490.0;-504.0;542.0;-560.0;-872.0;-82.0;-121.0;452.0;197.0;171.0;-134.0
-487.0;-500.0;536.0;-560.0;-874.0;-87.0;-122.0;467.0;206.0;176.0;-137.0
-488.0;-498.0;529.0;-554.0;-872.0;-94.0;-122.0;471.0;208.0;174.0;-137.0
-488.0;-497.0;527.0;-554.0;-868.0;-96.0;-122.0;472.0;210.0;172.0;-136.0
-636.0;-717.0;659.0;-805.0;-833.0;-160.0;81.0;322.0;-19.0;542.0;588.0
-593.0;-607.0;570.0;-704.0;-885.0;-28.0;-66.0;242.0;-78.0;389.0;453.0
-585.0;-546.0;560.0;-652.0;-902.0;6.0;-121.0;211.0;-104.0;309.0;367.0
-430.0;-654.0;573.0;-721.0;-586.0;-605.0;651.0;627.0;415.0;623.0;700.0
-110.0;-289.0;206.0;-509.0;-174.0;-600.0;763.0;422.0;227.0;836.0;469.0
-313.0;-487.0;462.0;-291.0;253.0;-552.0;825.0;380.0;60.0;866.0;502.0
-236.0;-74.0;171.0;-316.0;37.0;-103.0;925.0;155.0;239.0;856.0;238.0
-582.0;-537.0;553.0;-649.0;-909.0;16.0;-138.0;206.0;-114.0;296.0;357.0
-580.0;-536.0;556.0;-648.0;-912.0;22.0;-145.0;198.0;-121.0;289.0;351.0
-579.0;-534.0;559.0;-649.0;-915.0;26.0;-149.0;189.0;-127.0;283.0;344.0
-577.0;-531.0;561.0;-653.0;-921.0;27.0;-151.0;180.0;-131.0;277.0;336.0
-205.0;-722.0;185.0;-654.0;-861.0;371.0;-283.0;-35.0;-415.0;130.0;459.0
-574.0;-531.0;567.0;-674.0;-938.0;17.0;-143.0;172.0;-128.0;263.0;313.0
-575.0;-535.0;575.0;-676.0;-939.0;8.0;-136.0;173.0;-125.0;258.0;308.0
-581.0;-550.0;587.0;-677.0;-945.0;-10.0;-121.0;172.0;-119.0;245.0;308.0
-592.0;-583.0;602.0;-664.0;-953.0;-34.0;-109.0;169.0;-117.0;207.0;350.0
-581.0;-692.0;718.0;-717.0;-839.0;382.0;-333.0;582.0;515.0;173.0;2.0
-541.0;-612.0;806.0;-560.0;-883.0;-11.0;-59.0;364.0;346.0;77.0;304.0
-230.0;-377.0;498.0;-543.0;-723.0;-312.0;253.0;511.0;509.0;435.0;619.0
573.0;733.0;-622.0;656.0;902.0;163.0;-61.0;-442.0;-332.0;-52.0;-556.0
-489.0;-496.0;525.0;-553.0;-865.0;-98.0;-121.0;475.0;212.0;171.0;-135.0
-483.0;-538.0;548.0;-554.0;-868.0;-132.0;-100.0;461.0;191.0;134.0;-106.0
-475.0;-554.0;554.0;-557.0;-869.0;-143.0;-93.0;455.0;189.0;123.0;-85.0
-462.0;-572.0;557.0;-562.0;-872.0;-156.0;-86.0;452.0;187.0;113.0;-58.0
-444.0;-593.0;552.0;-566.0;-875.0;-171.0;-78.0;450.0;185.0;100.0;-31.0
-427.0;-616.0;541.0;-569.0;-880.0;-186.0;-71.0;448.0;181.0;86.0;3.0
-384.0;-696.0;519.0;-575.0;-883.0;-229.0;-51.0;429.0;174.0;32.0;156.0
-376.0;-723.0;519.0;-575.0;-881.0;-243.0;-46.0;425.0;173.0;13.0;218.0
-343.0;-866.0;530.0;-559.0;-863.0;-317.0;0.0;397.0;216.0;-151.0;553.0
-534.0;-620.0;798.0;-542.0;-896.0;-9.0;-66.0;341.0;331.0;38.0;316.0
199.0;160.0;-43.0;22.0;490.0;422.0;-600.0;65.0;-196.0;704.0;62.0
-459.0;-631.0;713.0;-437.0;-737.0;13.0;-169.0;262.0;155.0;-311.0;192.0
-479.0;-653.0;743.0;-489.0;-760.0;1.0;-146.0;284.0;172.0;-247.0;207.0
-489.0;-661.0;756.0;-510.0;-770.0;-5.0;-134.0;294.0;180.0;-218.0;211.0
-512.0;-680.0;787.0;-554.0;-780.0;-29.0;-88.0;330.0;210.0;-152.0;211.0
-559.0;-674.0;693.0;-538.0;-864.0;-86.0;-50.0;409.0;401.0;-2.0;445.0
-142.0;-104.0;56.0;103.0;-287.0;-442.0;745.0;-216.0;28.0;-812.0;-123.0
-606.0;-602.0;547.0;-794.0;-742.0;-403.0;469.0;592.0;517.0;426.0;-200.0
-650.0;-337.0;611.0;-554.0;-873.0;-34.0;-59.0;55.0;-222.0;134.0;-419.0
-532.0;-730.0;654.0;-499.0;-847.0;-115.0;-9.0;419.0;406.0;-178.0;475.0
-650.0;-619.0;639.0;-652.0;-878.0;18.0;112.0;469.0;391.0;143.0;437.0
-649.0;-625.0;644.0;-659.0;-875.0;14.0;116.0;472.0;392.0;156.0;431.0
-647.0;-632.0;650.0;-668.0;-871.0;11.0;118.0;478.0;393.0;171.0;424.0
-642.0;-639.0;653.0;-676.0;-868.0;7.0;120.0;486.0;392.0;192.0;414.0
-681.0;-567.0;787.0;-693.0;-762.0;-46.0;230.0;602.0;494.0;307.0;301.0
-643.0;-326.0;634.0;-611.0;-774.0;-18.0;-33.0;255.0;-102.0;421.0;-421.0
-652.0;-303.0;643.0;-623.0;-785.0;-10.0;-30.0;260.0;-86.0;414.0;-435.0
-525.0;-740.0;587.0;-589.0;-845.0;-161.0;-3.0;269.0;146.0;-186.0;574.0
-472.0;-700.0;540.0;-548.0;-859.0;-39.0;-85.0;187.0;334.0;-356.0;503.0
-642.0;-322.0;607.0;-614.0;-777.0;-19.0;-34.0;256.0;-103.0;422.0;-441.0
-636.0;-320.0;593.0;-613.0;-776.0;-21.0;-32.0;254.0;-110.0;426.0;-437.0
-43.0;-159.0;224.0;-312.0;59.0;544.0;-773.0;372.0;110.0;833.0;347.0
-446.0;-602.0;689.0;-381.0;-709.0;22.0;-187.0;239.0;133.0;-371.0;171.0
-636.0;-320.0;592.0;-613.0;-776.0;-21.0;-32.0;254.0;-110.0;426.0;-437.0
-616.0;-667.0;809.0;-733.0;-814.0;-104.0;29.0;380.0;231.0;449.0;178.0
-449.0;-807.0;581.0;-510.0;-817.0;-209.0;-10.0;505.0;451.0;-158.0;496.0
-564.0;-671.0;696.0;-542.0;-865.0;-89.0;-48.0;409.0;397.0;-5.0;440.0
-564.0;-673.0;697.0;-544.0;-865.0;-92.0;-46.0;410.0;396.0;-3.0;442.0
-636.0;-320.0;593.0;-613.0;-776.0;-21.0;-33.0;254.0;-110.0;426.0;-435.0
-636.0;-320.0;592.0;-613.0;-775.0;-21.0;-33.0;254.0;-108.0;425.0;-435.0
-636.0;-320.0;592.0;-614.0;-776.0;-20.0;-33.0;255.0;-108.0;424.0;-436.0
-635.0;-320.0;592.0;-615.0;-776.0;-19.0;-33.0;255.0;-108.0;424.0;-435.0
-635.0;-320.0;592.0;-615.0;-777.0;-18.0;-34.0;255.0;-108.0;424.0;-435.0
-635.0;-320.0;592.0;-614.0;-776.0;-18.0;-34.0;255.0;-108.0;424.0;-434.0
-636.0;-320.0;593.0;-615.0;-778.0;-17.0;-34.0;256.0;-108.0;423.0;-433.0
-565.0;-674.0;698.0;-545.0;-866.0;-93.0;-45.0;411.0;396.0;-2.0;442.0
-643.0;-384.0;586.0;-685.0;-819.0;-31.0;-94.0;173.0;-123.0;438.0;-387.0
-566.0;-674.0;699.0;-545.0;-866.0;-93.0;-44.0;411.0;397.0;-2.0;441.0
-531.0;-500.0;754.0;-295.0;-659.0;68.0;-181.0;209.0;63.0;-464.0;-24.0
-643.0;-318.0;598.0;-621.0;-781.0;-16.0;-29.0;258.0;-96.0;418.0;-424.0
-626.0;-331.0;601.0;-566.0;-900.0;-25.0;-77.0;21.0;-294.0;85.0;-396.0
-643.0;-371.0;582.0;-691.0;-826.0;-24.0;-83.0;162.0;-109.0;431.0;-386.0
-633.0;-379.0;578.0;-721.0;-833.0;-39.0;-48.0;126.0;-62.0;460.0;-393.0
-637.0;-377.0;599.0;-782.0;-862.0;-23.0;-58.0;153.0;-2.0;460.0;-385.0
-539.0;-832.0;657.0;-669.0;-752.0;-342.0;228.0;590.0;464.0;329.0;693.0
-566.0;-675.0;699.0;-546.0;-866.0;-93.0;-43.0;411.0;396.0;-1.0;441.0
-567.0;-675.0;701.0;-547.0;-867.0;-94.0;-43.0;411.0;396.0;0.0;440.0
-628.0;-710.0;741.0;-629.0;-840.0;-197.0;130.0;507.0;522.0;-48.0;456.0
-631.0;-309.0;587.0;-684.0;-601.0;22.0;-94.0;137.0;-253.0;637.0;-401.0
-536.0;-736.0;729.0;-620.0;-900.0;-225.0;194.0;517.0;331.0;109.0;379.0
-610.0;-661.0;813.0;-732.0;-813.0;-91.0;22.0;380.0;248.0;442.0;167.0
-611.0;-659.0;814.0;-732.0;-813.0;-88.0;21.0;380.0;253.0;438.0;166.0
-576.0;-676.0;711.0;-558.0;-872.0;-91.0;-33.0;411.0;392.0;20.0;435.0
-578.0;-676.0;714.0;-560.0;-873.0;-90.0;-30.0;411.0;388.0;28.0;433.0
-580.0;-676.0;718.0;-564.0;-874.0;-90.0;-28.0;411.0;384.0;39.0;431.0
-402.0;-838.0;548.0;-530.0;-824.0;-303.0;4.0;439.0;304.0;-172.0;521.0
-601.0;-686.0;796.0;-723.0;-821.0;-115.0;16.0;416.0;221.0;431.0;279.0
-618.0;-670.0;655.0;-620.0;-887.0;-186.0;96.0;465.0;360.0;50.0;442.0
-611.0;-657.0;814.0;-731.0;-813.0;-87.0;21.0;381.0;260.0;433.0;166.0
-611.0;-655.0;813.0;-731.0;-812.0;-86.0;20.0;385.0;270.0;427.0;164.0
-610.0;-652.0;812.0;-731.0;-810.0;-85.0;21.0;386.0;280.0;422.0;163.0
-609.0;-650.0;811.0;-731.0;-809.0;-85.0;21.0;391.0;290.0;413.0;162.0
-606.0;-602.0;867.0;-655.0;-793.0;-86.0;40.0;518.0;420.0;358.0;268.0
-606.0;-641.0;812.0;-734.0;-805.0;-84.0;27.0;389.0;284.0;418.0;142.0
-629.0;-637.0;691.0;-630.0;-886.0;-178.0;117.0;465.0;363.0;52.0;363.0
-632.0;-523.0;783.0;-629.0;-814.0;-52.0;67.0;516.0;387.0;26.0;292.0
-688.0;-266.0;617.0;-713.0;-902.0;14.0;-36.0;-4.0;-144.0;290.0;-375.0
-327.0;-799.0;396.0;-494.0;-791.0;211.0;125.0;451.0;450.0;-280.0;644.0
-507.0;-567.0;746.0;-359.0;-687.0;33.0;-161.0;259.0;82.0;-387.0;69.0
188.0;383.0;-343.0;495.0;241.0;567.0;-811.0;-493.0;-431.0;-782.0;-518.0
-618.0;-726.0;653.0;-755.0;-502.0;-209.0;71.0;15.0;-183.0;753.0;567.0
-417.0;-743.0;522.0;-534.0;-845.0;-70.0;-117.0;226.0;328.0;-360.0;543.0
-556.0;-676.0;695.0;-539.0;-865.0;-76.0;-50.0;408.0;409.0;11.0;447.0
-611.0;-745.0;647.0;-566.0;-886.0;-161.0;140.0;103.0;-103.0;-82.0;603.0
-632.0;-748.0;713.0;-701.0;-852.0;308.0;-244.0;548.0;503.0;117.0;573.0
-618.0;-770.0;702.0;-691.0;-848.0;-203.0;138.0;564.0;511.0;7.0;645.0
-568.0;-691.0;715.0;-559.0;-860.0;-100.0;-9.0;425.0;432.0;87.0;429.0
-568.0;-696.0;719.0;-564.0;-859.0;-106.0;0.0;430.0;433.0;104.0;424.0
-569.0;-709.0;732.0;-590.0;-856.0;-130.0;29.0;447.0;423.0;177.0;414.0
-574.0;-750.0;640.0;-608.0;-859.0;-160.0;46.0;474.0;459.0;-68.0;558.0
-615.0;-779.0;691.0;-787.0;-220.0;-387.0;269.0;165.0;-209.0;908.0;649.0
-403.0;-678.0;429.0;-369.0;-575.0;-42.0;-156.0;480.0;198.0;-358.0;438.0
-415.0;-678.0;467.0;-373.0;-580.0;-42.0;-155.0;478.0;203.0;-351.0;439.0
-455.0;-679.0;573.0;-415.0;-583.0;-60.0;-135.0;468.0;218.0;-358.0;361.0
-467.0;-665.0;592.0;-430.0;-585.0;-66.0;-120.0;456.0;215.0;-371.0;324.0
-611.0;-657.0;748.0;-835.0;-812.0;-225.0;96.0;365.0;188.0;553.0;242.0
-585.0;-623.0;738.0;-551.0;-887.0;-41.0;-39.0;306.0;305.0;-200.0;264.0
-464.0;-670.0;482.0;-784.0;-468.0;-169.0;63.0;55.0;-61.0;782.0;222.0
-474.0;-681.0;491.0;-765.0;-441.0;-183.0;74.0;44.0;-130.0;793.0;239.0
-621.0;-673.0;775.0;-612.0;-791.0;-78.0;216.0;627.0;419.0;330.0;301.0
-518.0;-757.0;827.0;-611.0;-826.0;-105.0;151.0;591.0;307.0;316.0;129.0
-62.0;58.0;-67.0;184.0;-215.0;484.0;-705.0;-244.0;1.0;-814.0;-299.0
-603.0;-694.0;708.0;-725.0;-819.0;-76.0;124.0;529.0;335.0;378.0;210.0
-619.0;-682.0;718.0;-710.0;-760.0;-169.0;124.0;509.0;296.0;399.0;41.0
-620.0;-691.0;736.0;-711.0;-749.0;-181.0;119.0;496.0;271.0;409.0;49.0
-628.0;-300.0;555.0;-623.0;-795.0;-23.0;-20.0;263.0;-112.0;434.0;-432.0
-581.0;-735.0;699.0;-772.0;-863.0;-170.0;72.0;391.0;142.0;413.0;158.0
-627.0;-299.0;555.0;-625.0;-796.0;-24.0;-19.0;263.0;-112.0;434.0;-430.0
-612.0;-430.0;554.0;-451.0;-933.0;52.0;-117.0;42.0;-196.0;37.0;-403.0
-626.0;-299.0;554.0;-625.0;-797.0;-25.0;-20.0;264.0;-113.0;432.0;-430.0
-604.0;-730.0;771.0;-728.0;-730.0;-198.0;99.0;440.0;215.0;440.0;109.0
-611.0;-787.0;673.0;-819.0;-608.0;-396.0;338.0;452.0;75.0;725.0;699.0
-519.0;-722.0;619.0;-657.0;-735.0;-150.0;-12.0;551.0;518.0;156.0;508.0
-534.0;-720.0;691.0;-653.0;-776.0;-192.0;23.0;562.0;445.0;260.0;389.0
-573.0;-764.0;655.0;-732.0;-894.0;-265.0;161.0;460.0;302.0;222.0;528.0
-578.0;-804.0;679.0;-725.0;-901.0;-324.0;212.0;427.0;241.0;296.0;666.0
-587.0;-807.0;681.0;-777.0;-792.0;-310.0;266.0;465.0;353.0;380.0;672.0
-626.0;-300.0;554.0;-625.0;-797.0;-25.0;-20.0;263.0;-114.0;432.0;-431.0
-626.0;-301.0;553.0;-624.0;-796.0;-25.0;-21.0;263.0;-116.0;432.0;-432.0
-626.0;-301.0;553.0;-624.0;-796.0;-25.0;-22.0;263.0;-117.0;433.0;-433.0
-407.0;-750.0;544.0;-513.0;-836.0;-100.0;-131.0;297.0;361.0;-303.0;532.0
-477.0;-628.0;445.0;-438.0;-746.0;64.0;-201.0;259.0;332.0;-426.0;417.0
-578.0;-558.0;528.0;-639.0;-933.0;3.0;-146.0;16.0;-215.0;-49.0;365.0
-500.0;-546.0;556.0;-432.0;-774.0;42.0;-142.0;305.0;400.0;-355.0;153.0
-395.0;-437.0;398.0;-283.0;-689.0;201.0;-388.0;171.0;341.0;-440.0;85.0
-455.0;-493.0;442.0;-410.0;-770.0;127.0;-208.0;259.0;363.0;-382.0;158.0
-627.0;-334.0;609.0;-616.0;-901.0;-28.0;-77.0;38.0;-221.0;151.0;-390.0
-628.0;-630.0;689.0;-638.0;-885.0;-175.0;126.0;472.0;382.0;43.0;352.0
-550.0;-55.0;496.0;-553.0;-880.0;42.0;-218.0;89.0;-184.0;117.0;-378.0
-632.0;-318.0;672.0;-622.0;-790.0;-19.0;-35.0;259.0;-117.0;435.0;-386.0
-568.0;-710.0;598.0;-628.0;-911.0;-124.0;8.0;408.0;346.0;3.0;499.0
-584.0;-590.0;769.0;-594.0;-745.0;17.0;110.0;639.0;449.0;337.0;216.0
-660.0;-439.0;671.0;-601.0;-906.0;-4.0;-104.0;171.0;-115.0;278.0;-361.0
-496.0;-725.0;725.0;-574.0;-824.0;-177.0;121.0;656.0;439.0;255.0;417.0
-635.0;-323.0;653.0;-616.0;-782.0;-15.0;-34.0;258.0;-109.0;429.0;-407.0
-700.0;-218.0;733.0;-614.0;-775.0;-5.0;-32.0;253.0;-92.0;439.0;-561.0
-767.0;-225.0;656.0;-770.0;-864.0;-17.0;-24.0;64.0;-107.0;449.0;-678.0
-612.0;-683.0;805.0;-750.0;-797.0;-123.0;36.0;397.0;216.0;495.0;201.0
422.0;226.0;-442.0;193.0;673.0;-293.0;493.0;-64.0;-244.0;554.0;55.0
-626.0;-302.0;554.0;-623.0;-794.0;-26.0;-23.0;263.0;-118.0;437.0;-435.0
-626.0;-302.0;554.0;-623.0;-795.0;-26.0;-22.0;262.0;-118.0;435.0;-434.0
-534.0;-649.0;698.0;-605.0;-857.0;-127.0;107.0;605.0;443.0;192.0;331.0
-535.0;-684.0;709.0;-594.0;-880.0;-159.0;131.0;569.0;393.0;96.0;359.0
-639.0;-524.0;769.0;-622.0;-730.0;36.0;139.0;631.0;486.0;350.0;248.0
-566.0;-714.0;709.0;-745.0;-889.0;-171.0;130.0;471.0;328.0;274.0;87.0
-597.0;-729.0;716.0;-781.0;-873.0;-169.0;92.0;377.0;142.0;411.0;130.0
-478.0;-675.0;492.0;-757.0;-460.0;-184.0;80.0;15.0;-200.0;784.0;236.0
-643.0;-298.0;575.0;-631.0;-801.0;-9.0;-29.0;259.0;-111.0;425.0;-478.0
-631.0;-295.0;522.0;-612.0;-793.0;-15.0;-34.0;254.0;-146.0;414.0;-474.0
-624.0;-301.0;548.0;-622.0;-792.0;-24.0;-30.0;263.0;-124.0;438.0;-462.0
-623.0;-306.0;557.0;-621.0;-791.0;-22.0;-28.0;265.0;-117.0;439.0;-437.0
-640.0;-313.0;581.0;-620.0;-797.0;-22.0;-34.0;256.0;-131.0;429.0;-437.0
-631.0;-325.0;605.0;-554.0;-919.0;-21.0;-78.0;28.0;-307.0;9.0;-393.0
-619.0;-773.0;727.0;-701.0;-841.0;-295.0;286.0;533.0;541.0;21.0;607.0
-626.0;-302.0;554.0;-623.0;-794.0;-26.0;-23.0;263.0;-118.0;436.0;-435.0
-404.0;-691.0;435.0;-376.0;-592.0;-40.0;-167.0;486.0;179.0;-356.0;437.0
-609.0;-685.0;800.0;-738.0;-806.0;-128.0;31.0;406.0;218.0;463.0;241.0
-596.0;-534.0;782.0;-628.0;-876.0;-34.0;-4.0;382.0;312.0;-48.0;-24.0
-602.0;-585.0;771.0;-602.0;-766.0;-79.0;90.0;565.0;420.0;14.0;353.0
-607.0;-679.0;810.0;-850.0;-997.0;19.0;-19.0;80.0;64.0;47.0;62.0
-668.0;-384.0;662.0;-704.0;-857.0;-3.0;-74.0;102.0;-141.0;391.0;-357.0
-723.0;-201.0;633.0;-620.0;-793.0;-55.0;-40.0;273.0;-136.0;430.0;-669.0
-665.0;-282.0;581.0;-614.0;-813.0;-22.0;-46.0;243.0;-184.0;360.0;-403.0
-674.0;-411.0;691.0;-722.0;-853.0;-21.0;-59.0;155.0;-112.0;427.0;-344.0
-549.0;-826.0;649.0;-700.0;-829.0;-303.0;208.0;603.0;532.0;165.0;700.0
-659.0;-243.0;781.0;-618.0;-799.0;10.0;-65.0;250.0;-122.0;399.0;-376.0
-626.0;-304.0;556.0;-621.0;-791.0;-27.0;-24.0;265.0;-118.0;439.0;-443.0
-654.0;-409.0;644.0;-725.0;-857.0;-22.0;-59.0;120.0;-55.0;414.0;-363.0
-688.0;-262.0;611.0;-788.0;-660.0;2.0;-28.0;-167.0;-295.0;680.0;-374.0
-493.0;-625.0;639.0;-527.0;-647.0;-56.0;-110.0;398.0;274.0;-372.0;251.0
-414.0;-332.0;463.0;-199.0;-608.0;-228.0;396.0;131.0;287.0;-634.0;-68.0
-587.0;-806.0;839.0;-750.0;-744.0;-349.0;349.0;596.0;450.0;462.0;412.0
-588.0;-582.0;568.0;-562.0;-911.0;-35.0;-110.0;125.0;-255.0;47.0;386.0
-626.0;-303.0;552.0;-621.0;-793.0;-27.0;-24.0;265.0;-116.0;437.0;-441.0
-661.0;-667.0;774.0;-692.0;-869.0;-214.0;214.0;484.0;459.0;78.0;310.0
-654.0;-312.0;678.0;-618.0;-796.0;-20.0;-37.0;257.0;-131.0;430.0;-424.0
-666.0;-323.0;796.0;-617.0;-804.0;-7.0;-48.0;256.0;-131.0;417.0;-321.0
-757.0;-280.0;725.0;-840.0;-878.0;-12.0;64.0;111.0;-46.0;463.0;-376.0
-551.0;-746.0;844.0;-603.0;-775.0;-80.0;202.0;635.0;427.0;357.0;288.0
-664.0;-274.0;589.0;-874.0;-973.0;-31.0;15.0;22.0;62.0;95.0;-409.0
-645.0;-419.0;632.0;-701.0;-812.0;-32.0;-70.0;177.0;-41.0;437.0;-369.0
-522.0;-741.0;615.0;-636.0;-838.0;-154.0;-23.0;468.0;413.0;-34.0;410.0
-528.0;-653.0;712.0;-594.0;-854.0;-126.0;110.0;617.0;435.0;211.0;324.0
-625.0;-302.0;552.0;-622.0;-792.0;-27.0;-23.0;263.0;-122.0;438.0;-452.0
