InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
148.0;263.0;-179.0;483.0;-471.0;382.0;-489.0
144.0;263.0;-175.0;481.0;-466.0;379.0;-489.0
134.0;259.0;-162.0;482.0;-460.0;371.0;-483.0
132.0;257.0;-155.0;483.0;-457.0;368.0;-481.0
129.0;256.0;-149.0;481.0;-452.0;362.0;-478.0
125.0;250.0;-128.0;483.0;-443.0;355.0;-471.0
121.0;247.0;-113.0;484.0;-432.0;348.0;-459.0
120.0;245.0;-107.0;486.0;-431.0;347.0;-453.0
119.0;244.0;-102.0;485.0;-428.0;345.0;-447.0
123.0;245.0;-104.0;488.0;-433.0;348.0;-439.0
126.0;242.0;-107.0;488.0;-438.0;352.0;-436.0
130.0;244.0;-105.0;490.0;-440.0;357.0;-436.0
132.0;245.0;-111.0;491.0;-446.0;361.0;-439.0
139.0;251.0;-118.0;490.0;-446.0;371.0;-442.0
150.0;262.0;-132.0;489.0;-455.0;378.0;-450.0
154.0;272.0;-137.0;487.0;-453.0;381.0;-454.0
159.0;282.0;-131.0;481.0;-436.0;386.0;-456.0
165.0;292.0;-126.0;475.0;-416.0;387.0;-467.0
176.0;306.0;-121.0;468.0;-386.0;393.0;-475.0
184.0;317.0;-128.0;466.0;-362.0;398.0;-483.0
189.0;327.0;-137.0;461.0;-349.0;404.0;-491.0
196.0;346.0;-192.0;448.0;-341.0;406.0;-539.0
238.0;356.0;-170.0;483.0;-547.0;457.0;-481.0
225.0;323.0;-123.0;484.0;-572.0;442.0;-438.0
220.0;316.0;-112.0;486.0;-579.0;438.0;-429.0
213.0;309.0;-97.0;486.0;-583.0;434.0;-417.0
201.0;301.0;-81.0;485.0;-585.0;425.0;-405.0
175.0;291.0;-48.0;482.0;-585.0;394.0;-390.0
148.0;278.0;-20.0;476.0;-580.0;373.0;-368.0
132.0;280.0;37.0;463.0;-569.0;361.0;-340.0
106.0;284.0;85.0;451.0;-540.0;330.0;-331.0
92.0;294.0;96.0;445.0;-521.0;315.0;-330.0
71.0;306.0;109.0;435.0;-480.0;294.0;-325.0
68.0;308.0;96.0;429.0;-462.0;294.0;-328.0
72.0;311.0;8.0;421.0;-427.0;297.0;-346.0
77.0;315.0;-37.0;421.0;-417.0;302.0;-351.0
91.0;319.0;-125.0;419.0;-407.0;312.0;-367.0
112.0;332.0;-260.0;416.0;-451.0;334.0;-398.0
-49.0;-48.0;336.0;500.0;-672.0;244.0;-202.0
454.0;-33.0;468.0;503.0;-213.0;393.0;-288.0
133.0;193.0;-150.0;551.0;-582.0;495.0;-415.0
105.0;150.0;-164.0;550.0;-581.0;477.0;-401.0
89.0;137.0;-160.0;545.0;-578.0;464.0;-391.0
75.0;125.0;-160.0;544.0;-577.0;451.0;-384.0
66.0;114.0;-161.0;542.0;-575.0;446.0;-379.0
59.0;105.0;-158.0;538.0;-573.0;434.0;-382.0
48.0;96.0;-161.0;538.0;-567.0;422.0;-382.0
42.0;94.0;-165.0;535.0;-557.0;411.0;-387.0
42.0;95.0;-170.0;532.0;-552.0;408.0;-392.0
40.0;95.0;-171.0;532.0;-545.0;410.0;-395.0
-21.0;53.0;5.0;552.0;-243.0;242.0;-356.0
-25.0;59.0;-1.0;560.0;-238.0;210.0;-358.0
-17.0;68.0;-9.0;564.0;-250.0;204.0;-363.0
-9.0;74.0;-12.0;566.0;-260.0;201.0;-376.0
1.0;86.0;-20.0;567.0;-269.0;208.0;-390.0
17.0;96.0;-31.0;569.0;-278.0;220.0;-402.0
31.0;107.0;-38.0;569.0;-281.0;237.0;-415.0
67.0;133.0;-68.0;569.0;-288.0;285.0;-433.0
89.0;152.0;-89.0;566.0;-292.0;318.0;-441.0
112.0;175.0;-116.0;563.0;-300.0;343.0;-453.0
140.0;198.0;-147.0;557.0;-315.0;380.0;-467.0
252.0;270.0;-242.0;538.0;-394.0;495.0;-522.0
213.0;-241.0;-575.0;547.0;-357.0;-9.0;-641.0
191.0;-248.0;-259.0;551.0;-504.0;-51.0;-421.0
317.0;-167.0;-58.0;509.0;-541.0;50.0;-433.0
369.0;-147.0;14.0;517.0;-431.0;113.0;-320.0
375.0;-151.0;27.0;519.0;-407.0;129.0;-303.0
383.0;-159.0;42.0;524.0;-382.0;147.0;-293.0
391.0;-161.0;66.0;521.0;-359.0;173.0;-280.0
396.0;-166.0;101.0;521.0;-346.0;197.0;-274.0
38.0;95.0;-172.0;528.0;-540.0;409.0;-395.0
46.0;99.0;-173.0;528.0;-523.0;421.0;-401.0
51.0;100.0;-175.0;527.0;-520.0;427.0;-400.0
61.0;101.0;-179.0;528.0;-521.0;439.0;-398.0
74.0;103.0;-182.0;525.0;-519.0;455.0;-396.0
78.0;101.0;-185.0;523.0;-520.0;457.0;-397.0
80.0;103.0;-186.0;524.0;-518.0;461.0;-399.0
83.0;102.0;-189.0;524.0;-517.0;464.0;-397.0
474.0;413.0;-272.0;455.0;-544.0;241.0;-550.0
372.0;405.0;-65.0;408.0;-513.0;427.0;-510.0
304.0;276.0;-97.0;403.0;-491.0;283.0;-412.0
278.0;252.0;-87.0;404.0;-484.0;261.0;-392.0
215.0;205.0;-62.0;401.0;-463.0;223.0;-347.0
189.0;185.0;-49.0;398.0;-451.0;214.0;-329.0
165.0;169.0;-35.0;395.0;-437.0;212.0;-310.0
141.0;159.0;-23.0;392.0;-422.0;221.0;-296.0
101.0;148.0;-2.0;393.0;-405.0;246.0;-280.0
39.0;132.0;27.0;398.0;-405.0;198.0;-263.0
8.0;119.0;43.0;402.0;-400.0;165.0;-247.0
-4.0;105.0;59.0;402.0;-396.0;155.0;-228.0
-27.0;84.0;79.0;399.0;-386.0;154.0;-208.0
-62.0;63.0;97.0;400.0;-375.0;137.0;-187.0
-107.0;34.0;113.0;397.0;-366.0;89.0;-162.0
629.0;557.0;-60.0;550.0;-32.0;-52.0;-486.0
577.0;138.0;72.0;342.0;-88.0;147.0;-254.0
-211.0;-75.0;247.0;348.0;-366.0;-113.0;-59.0
-77.0;-51.0;262.0;376.0;-402.0;84.0;-83.0
-50.0;-47.0;261.0;382.0;-406.0;133.0;-89.0
15.0;-57.0;793.0;1143.0;-865.0;145.0;-357.0
223.0;151.0;595.0;897.0;-822.0;263.0;-545.0
-11.0;-41.0;273.0;397.0;-409.0;197.0;-94.0
2.0;-35.0;295.0;423.0;-412.0;206.0;-96.0
-71.0;-26.0;341.0;475.0;-443.0;98.0;-100.0
-93.0;-18.0;354.0;485.0;-440.0;74.0;-103.0
-94.0;-13.0;360.0;494.0;-429.0;77.0;-111.0
-106.0;-7.0;359.0;505.0;-418.0;101.0;-137.0
-106.0;-2.0;372.0;514.0;-418.0;93.0;-158.0
-96.0;4.0;381.0;519.0;-420.0;77.0;-160.0
-89.0;10.0;389.0;522.0;-422.0;64.0;-164.0
-79.0;13.0;397.0;523.0;-424.0;46.0;-164.0
118.0;-458.0;1026.0;917.0;-368.0;-23.0;-4.0
-37.0;32.0;425.0;531.0;-431.0;37.0;-176.0
-27.0;41.0;439.0;537.0;-434.0;36.0;-180.0
-7.0;58.0;468.0;554.0;-465.0;61.0;-186.0
1.0;65.0;480.0;561.0;-482.0;70.0;-192.0
22.0;73.0;484.0;571.0;-500.0;93.0;-197.0
95.0;100.0;484.0;592.0;-533.0;179.0;-228.0
495.0;309.0;452.0;644.0;-495.0;433.0;-420.0
276.0;17.0;713.0;965.0;-697.0;380.0;-351.0
-156.0;-34.0;396.0;430.0;-163.0;-263.0;-97.0
-31.0;86.0;183.0;446.0;-181.0;-82.0;-177.0
18.0;125.0;102.0;451.0;-227.0;-21.0;-210.0
49.0;138.0;75.0;453.0;-255.0;12.0;-230.0
-30.0;-486.0;959.0;832.0;-135.0;-95.0;243.0
-227.0;-456.0;771.0;605.0;-266.0;-246.0;243.0
-180.0;-347.0;661.0;486.0;-109.0;-253.0;216.0
-286.0;-610.0;721.0;328.0;54.0;-321.0;484.0
-42.0;-185.0;451.0;476.0;-118.0;-179.0;43.0
83.0;-94.0;366.0;522.0;-151.0;-20.0;-22.0
138.0;-53.0;314.0;576.0;-250.0;31.0;-96.0
153.0;-38.0;285.0;589.0;-275.0;46.0;-131.0
156.0;-30.0;270.0;589.0;-283.0;63.0;-145.0
174.0;-22.0;270.0;626.0;-317.0;162.0;-173.0
209.0;-36.0;275.0;656.0;-341.0;229.0;-196.0
226.0;-45.0;271.0;670.0;-355.0;242.0;-220.0
270.0;-26.0;254.0;688.0;-377.0;293.0;-268.0
314.0;-2.0;271.0;727.0;-400.0;390.0;-246.0
318.0;-6.0;287.0;739.0;-411.0;405.0;-243.0
320.0;-21.0;297.0;748.0;-421.0;413.0;-245.0
321.0;-24.0;311.0;762.0;-437.0;423.0;-247.0
334.0;-16.0;348.0;789.0;-499.0;440.0;-265.0
314.0;-13.0;402.0;829.0;-559.0;417.0;-311.0
470.0;89.0;355.0;837.0;-654.0;496.0;-370.0
247.0;-161.0;363.0;608.0;-121.0;124.0;-130.0
259.0;-164.0;366.0;618.0;-140.0;145.0;-152.0
267.0;-163.0;371.0;625.0;-163.0;165.0;-159.0
288.0;-168.0;485.0;663.0;-239.0;213.0;-110.0
218.0;-251.0;605.0;681.0;-251.0;260.0;5.0
236.0;-296.0;817.0;801.0;-235.0;194.0;-12.0
276.0;-480.0;1331.0;1056.0;-363.0;359.0;42.0
401.0;-161.0;-190.0;180.0;82.0;129.0;-157.0
217.0;-63.0;79.0;319.0;83.0;-2.0;-14.0
302.0;-18.0;94.0;402.0;0.0;106.0;-94.0
399.0;35.0;113.0;520.0;-132.0;317.0;-211.0
302.0;-247.0;92.0;515.0;-165.0;551.0;-150.0
422.0;47.0;113.0;559.0;-198.0;358.0;-258.0
433.0;50.0;117.0;581.0;-235.0;381.0;-285.0
447.0;54.0;121.0;595.0;-257.0;403.0;-306.0
483.0;51.0;145.0;650.0;-325.0;463.0;-363.0
493.0;38.0;178.0;680.0;-364.0;470.0;-399.0
494.0;-47.0;437.0;741.0;-442.0;429.0;-344.0
715.0;204.0;115.0;632.0;-493.0;595.0;-618.0
367.0;259.0;-197.0;530.0;-277.0;553.0;-443.0
426.0;368.0;-140.0;504.0;-528.0;-180.0;-455.0
366.0;351.0;-355.0;515.0;-125.0;48.0;-551.0
228.0;240.0;60.0;525.0;-855.0;-242.0;-518.0
288.0;24.0;198.0;435.0;-766.0;-180.0;-197.0
128.0;337.0;-85.0;582.0;-427.0;406.0;-406.0
116.0;315.0;-17.0;590.0;-405.0;409.0;-315.0
72.0;257.0;-15.0;640.0;-480.0;367.0;-438.0
-19.0;137.0;-100.0;652.0;-766.0;302.0;-564.0
241.0;244.0;-86.0;457.0;-624.0;239.0;-376.0
221.0;226.0;-58.0;451.0;-629.0;224.0;-358.0
204.0;212.0;-27.0;446.0;-634.0;210.0;-337.0
170.0;181.0;44.0;434.0;-650.0;181.0;-290.0
151.0;165.0;74.0;430.0;-655.0;166.0;-269.0
70.0;82.0;178.0;413.0;-682.0;113.0;-197.0
43.0;64.0;207.0;412.0;-677.0;91.0;-177.0
16.0;53.0;234.0;411.0;-668.0;69.0;-158.0
-13.0;37.0;258.0;410.0;-658.0;49.0;-139.0
68.0;-61.0;99.0;515.0;-688.0;440.0;-176.0
61.0;-77.0;176.0;509.0;-658.0;321.0;-202.0
20.0;-119.0;251.0;494.0;-641.0;314.0;-135.0
-97.0;-194.0;288.0;483.0;-657.0;286.0;-22.0
398.0;398.0;147.0;578.0;-487.0;330.0;-560.0
272.0;399.0;54.0;411.0;-534.0;496.0;-383.0
148.0;277.0;-231.0;474.0;-502.0;380.0;-492.0
451.0;-70.0;114.0;609.0;-125.0;426.0;-486.0
52.0;119.0;-218.0;507.0;-546.0;417.0;-471.0
56.0;122.0;-215.0;506.0;-547.0;422.0;-469.0
443.0;-52.0;-193.0;571.0;-531.0;333.0;-331.0
622.0;212.0;135.0;324.0;-142.0;456.0;-354.0
608.0;301.0;285.0;413.0;-209.0;402.0;-338.0
716.0;439.0;249.0;403.0;-188.0;684.0;-436.0
444.0;-50.0;-196.0;574.0;-531.0;333.0;-333.0
447.0;-53.0;-196.0;575.0;-531.0;332.0;-336.0
56.0;-22.0;-75.0;538.0;-631.0;17.0;-240.0
63.0;124.0;-216.0;505.0;-549.0;428.0;-471.0
50.0;118.0;-219.0;510.0;-546.0;413.0;-468.0
453.0;-68.0;192.0;610.0;-167.0;419.0;-510.0
68.0;127.0;-215.0;507.0;-552.0;434.0;-475.0
450.0;-65.0;-4.0;613.0;-222.0;409.0;-523.0
605.0;390.0;207.0;487.0;-444.0;570.0;-461.0
74.0;130.0;-213.0;508.0;-550.0;440.0;-476.0
455.0;-64.0;67.0;609.0;-151.0;414.0;-506.0
82.0;134.0;-216.0;504.0;-551.0;448.0;-474.0
87.0;137.0;-216.0;505.0;-549.0;452.0;-475.0
110.0;154.0;-215.0;509.0;-554.0;472.0;-477.0
118.0;158.0;-215.0;511.0;-552.0;480.0;-475.0
457.0;-64.0;35.0;613.0;-160.0;421.0;-501.0
453.0;-62.0;-59.0;611.0;-205.0;409.0;-510.0
13.0;-487.0;774.0;197.0;322.0;-281.0;436.0
48.0;117.0;-221.0;509.0;-543.0;408.0;-463.0
452.0;-61.0;-105.0;612.0;-241.0;413.0;-506.0
44.0;119.0;-225.0;513.0;-544.0;403.0;-465.0
75.0;9.0;-351.0;634.0;-531.0;356.0;-570.0
161.0;356.0;-401.0;427.0;-630.0;384.0;-440.0
304.0;402.0;-203.0;479.0;-558.0;515.0;-536.0
88.0;-139.0;-355.0;181.0;-150.0;-26.0;-313.0
11.0;-64.0;114.0;479.0;-712.0;109.0;-137.0
-21.0;-79.0;129.0;477.0;-708.0;136.0;-124.0
369.0;-463.0;379.0;-127.0;-358.0;61.0;-433.0
235.0;348.0;-277.0;512.0;-569.0;479.0;-547.0
33.0;-137.0;-201.0;1091.0;-1067.0;287.0;-795.0
242.0;63.0;190.0;749.0;-959.0;587.0;-446.0
103.0;181.0;40.0;536.0;-863.0;443.0;-521.0
111.0;185.0;71.0;530.0;-874.0;449.0;-507.0
137.0;235.0;74.0;526.0;-891.0;451.0;-523.0
176.0;302.0;21.0;518.0;-878.0;507.0;-560.0
297.0;-499.0;390.0;-134.0;-273.0;96.0;-51.0
1.0;-385.0;474.0;-45.0;411.0;-61.0;105.0
234.0;425.0;-195.0;449.0;-517.0;558.0;-511.0
508.0;-85.0;546.0;504.0;-128.0;277.0;-238.0
549.0;22.0;331.0;484.0;-217.0;403.0;-363.0
541.0;-93.0;343.0;509.0;-148.0;315.0;-324.0
541.0;-93.0;318.0;508.0;-156.0;316.0;-334.0
154.0;144.0;-17.0;529.0;-788.0;438.0;-373.0
95.0;249.0;-17.0;501.0;-861.0;435.0;-539.0
529.0;-109.0;316.0;503.0;-171.0;311.0;-340.0
524.0;-109.0;342.0;501.0;-174.0;310.0;-337.0
517.0;-115.0;377.0;500.0;-172.0;313.0;-323.0
131.0;272.0;11.0;512.0;-871.0;477.0;-553.0
168.0;308.0;8.0;509.0;-861.0;511.0;-560.0
191.0;337.0;-5.0;507.0;-861.0;532.0;-582.0
234.0;360.0;9.0;511.0;-871.0;557.0;-601.0
319.0;396.0;-10.0;531.0;-853.0;627.0;-639.0
585.0;220.0;450.0;512.0;-353.0;544.0;-324.0
535.0;545.0;-234.0;394.0;-532.0;559.0;-614.0
609.0;471.0;-240.0;453.0;-508.0;656.0;-609.0
433.0;396.0;-342.0;488.0;-618.0;499.0;-517.0
527.0;442.0;-469.0;461.0;-448.0;476.0;-603.0
261.0;185.0;-26.0;545.0;-718.0;521.0;-403.0
430.0;344.0;117.0;538.0;-791.0;642.0;-523.0
161.0;-309.0;-282.0;552.0;-732.0;641.0;-322.0
266.0;-400.0;93.0;564.0;-576.0;850.0;75.0
343.0;138.0;372.0;615.0;-811.0;686.0;-349.0
-168.0;-11.0;347.0;495.0;-723.0;44.0;-146.0
-36.0;112.0;-217.0;551.0;-464.0;270.0;-305.0
365.0;198.0;-32.0;557.0;-686.0;534.0;-411.0
-323.0;-368.0;507.0;437.0;-373.0;-202.0;232.0
-246.0;-194.0;280.0;445.0;-614.0;-41.0;12.0
410.0;197.0;-29.0;558.0;-673.0;531.0;-409.0
422.0;195.0;-30.0;559.0;-670.0;531.0;-413.0
443.0;200.0;-38.0;557.0;-657.0;522.0;-422.0
461.0;40.0;-231.0;588.0;-557.0;508.0;-236.0
431.0;166.0;442.0;1005.0;-871.0;625.0;-550.0
442.0;-51.0;-186.0;568.0;-530.0;335.0;-325.0
626.0;223.0;651.0;404.0;-7.0;691.0;-160.0
553.0;151.0;603.0;504.0;-199.0;446.0;-214.0
434.0;-99.0;871.0;515.0;-22.0;705.0;91.0
-215.0;-318.0;392.0;561.0;-498.0;34.0;79.0
434.0;-52.0;-186.0;569.0;-530.0;319.0;-325.0
444.0;294.0;-201.0;578.0;-553.0;663.0;-565.0
272.0;316.0;-125.0;556.0;-558.0;575.0;-486.0
-122.0;-119.0;168.0;463.0;-699.0;139.0;-85.0
166.0;249.0;-132.0;555.0;-567.0;513.0;-432.0
-142.0;148.0;-247.0;510.0;-806.0;174.0;-535.0
580.0;249.0;533.0;956.0;-775.0;739.0;-488.0
422.0;-25.0;-241.0;613.0;-563.0;365.0;-447.0
436.0;415.0;147.0;561.0;-460.0;375.0;-548.0
587.0;525.0;-436.0;580.0;-175.0;-42.0;-694.0
528.0;454.0;190.0;520.0;-515.0;446.0;-541.0
509.0;-39.0;-249.0;593.0;-523.0;301.0;-387.0
379.0;478.0;80.0;357.0;-366.0;386.0;-382.0
121.0;171.0;-163.0;550.0;-582.0;485.0;-408.0
285.0;401.0;-2.0;423.0;-576.0;495.0;-436.0
341.0;469.0;140.0;357.0;-341.0;383.0;-334.0
282.0;402.0;8.0;424.0;-573.0;496.0;-429.0
573.0;83.0;-222.0;629.0;-619.0;667.0;-497.0
119.0;-180.0;141.0;188.0;356.0;-156.0;135.0
-130.0;-15.0;322.0;391.0;-618.0;-17.0;-86.0
316.0;459.0;182.0;350.0;-334.0;385.0;-300.0
310.0;457.0;189.0;349.0;-333.0;385.0;-295.0
305.0;456.0;196.0;348.0;-333.0;384.0;-290.0
-305.0;-137.0;-100.0;535.0;-362.0;-23.0;-57.0
-345.0;-258.0;-37.0;520.0;-321.0;12.0;-8.0
-324.0;-408.0;347.0;650.0;-619.0;7.0;-174.0
-226.0;-200.0;257.0;436.0;-811.0;108.0;-102.0
-107.0;-73.0;78.0;544.0;-678.0;187.0;-198.0
-30.0;-41.0;-166.0;579.0;-642.0;274.0;-425.0
-69.0;84.0;-9.0;433.0;-816.0;115.0;-309.0
-167.0;-240.0;163.0;445.0;-365.0;88.0;-121.0
-292.0;-508.0;288.0;179.0;47.0;110.0;188.0
299.0;455.0;199.0;347.0;-329.0;381.0;-285.0
296.0;455.0;192.0;347.0;-335.0;378.0;-288.0
291.0;455.0;195.0;349.0;-337.0;376.0;-288.0
288.0;454.0;192.0;349.0;-342.0;376.0;-288.0
450.0;380.0;-415.0;515.0;-4.0;624.0;-663.0
584.0;-45.0;139.0;590.0;-339.0;439.0;-324.0
83.0;-395.0;812.0;799.0;-145.0;-111.0;-48.0
398.0;-64.0;594.0;455.0;-156.0;91.0;-305.0
180.0;-194.0;707.0;526.0;-103.0;-151.0;-3.0
363.0;-90.0;594.0;508.0;-125.0;48.0;-141.0
421.0;15.0;484.0;470.0;-130.0;140.0;-262.0
413.0;92.0;497.0;413.0;-10.0;114.0;-193.0
636.0;160.0;109.0;789.0;-668.0;553.0;-474.0
546.0;-4.0;-164.0;615.0;-455.0;416.0;-417.0
285.0;455.0;191.0;349.0;-346.0;377.0;-288.0
285.0;454.0;192.0;350.0;-346.0;377.0;-286.0
290.0;453.0;224.0;357.0;-346.0;388.0;-262.0
290.0;450.0;229.0;357.0;-346.0;390.0;-261.0
161.0;355.0;-162.0;573.0;-450.0;435.0;-466.0
402.0;-58.0;-587.0;581.0;-166.0;239.0;-730.0
482.0;29.0;-121.0;576.0;-618.0;371.0;-418.0
554.0;485.0;-580.0;445.0;-571.0;597.0;-634.0
195.0;368.0;-101.0;581.0;-784.0;459.0;-648.0
488.0;26.0;-118.0;578.0;-620.0;372.0;-417.0
92.0;-43.0;-532.0;1072.0;-1103.0;320.0;-1011.0
263.0;-57.0;499.0;882.0;-617.0;341.0;-360.0
-142.0;250.0;-80.0;532.0;-853.0;151.0;-542.0
393.0;-70.0;736.0;832.0;-384.0;383.0;-276.0
-338.0;-676.0;830.0;252.0;178.0;-423.0;558.0
493.0;22.0;-118.0;582.0;-620.0;366.0;-418.0
385.0;389.0;145.0;598.0;-526.0;290.0;-563.0
91.0;183.0;-199.0;537.0;-555.0;389.0;-512.0
392.0;384.0;139.0;608.0;-531.0;286.0;-563.0
814.0;596.0;-533.0;497.0;-257.0;-25.0;-863.0
422.0;381.0;107.0;622.0;-566.0;289.0;-573.0
111.0;250.0;11.0;510.0;-866.0;460.0;-532.0
-317.0;-90.0;210.0;332.0;-297.0;-204.0;-57.0
290.0;443.0;225.0;359.0;-376.0;425.0;-265.0
334.0;419.0;-380.0;514.0;-678.0;585.0;-684.0
144.0;230.0;-155.0;552.0;-569.0;455.0;-517.0
128.0;186.0;-229.0;577.0;-555.0;437.0;-524.0
7.0;59.0;222.0;522.0;-818.0;359.0;-274.0
290.0;441.0;225.0;360.0;-377.0;427.0;-270.0
291.0;439.0;223.0;363.0;-376.0;430.0;-271.0
173.0;80.0;-423.0;605.0;-243.0;420.0;-636.0
291.0;439.0;228.0;363.0;-372.0;428.0;-269.0
371.0;361.0;-299.0;524.0;-362.0;375.0;-590.0
-98.0;208.0;74.0;558.0;-782.0;160.0;-409.0
-36.0;204.0;168.0;542.0;-732.0;280.0;-346.0
9.0;243.0;127.0;527.0;-840.0;292.0;-484.0
295.0;439.0;221.0;363.0;-379.0;433.0;-274.0
295.0;439.0;223.0;364.0;-374.0;433.0;-270.0
215.0;216.0;295.0;557.0;-836.0;493.0;-437.0
295.0;441.0;224.0;366.0;-373.0;438.0;-273.0
295.0;439.0;222.0;366.0;-372.0;439.0;-273.0
496.0;18.0;-115.0;582.0;-622.0;364.0;-419.0
293.0;440.0;222.0;366.0;-369.0;436.0;-271.0
294.0;438.0;195.0;368.0;-385.0;436.0;-293.0
296.0;440.0;170.0;369.0;-403.0;440.0;-315.0
294.0;431.0;55.0;375.0;-444.0;441.0;-414.0
-187.0;-286.0;615.0;649.0;-627.0;110.0;59.0
58.0;302.0;-198.0;543.0;-772.0;342.0;-638.0
256.0;357.0;-255.0;502.0;-400.0;516.0;-575.0
162.0;272.0;-216.0;484.0;-491.0;391.0;-500.0
161.0;271.0;-229.0;486.0;-492.0;393.0;-505.0
161.0;274.0;-234.0;484.0;-491.0;392.0;-507.0
161.0;273.0;-236.0;482.0;-488.0;392.0;-509.0
-232.0;62.0;-35.0;522.0;-472.0;77.0;-272.0
332.0;2.0;367.0;523.0;-819.0;6.0;-192.0
410.0;58.0;373.0;298.0;-69.0;334.0;-108.0
32.0;265.0;-557.0;480.0;-618.0;315.0;-753.0
471.0;184.0;506.0;310.0;-79.0;308.0;-181.0
442.0;39.0;403.0;285.0;12.0;266.0;-73.0
429.0;9.0;394.0;339.0;-96.0;187.0;-89.0
442.0;65.0;443.0;247.0;69.0;186.0;-34.0
-181.0;53.0;-82.0;529.0;-452.0;138.0;-303.0
-150.0;53.0;-90.0;531.0;-442.0;173.0;-314.0
-140.0;50.0;-96.0;532.0;-438.0;182.0;-295.0
154.0;278.0;-236.0;476.0;-498.0;380.0;-496.0
-137.0;48.0;-95.0;530.0;-450.0;191.0;-302.0
147.0;276.0;-226.0;473.0;-507.0;377.0;-490.0
-132.0;46.0;-103.0;530.0;-452.0;195.0;-311.0
-129.0;46.0;-113.0;533.0;-446.0;195.0;-304.0
-122.0;37.0;-122.0;537.0;-446.0;203.0;-298.0
83.0;107.0;-196.0;522.0;-519.0;465.0;-402.0
93.0;117.0;-196.0;525.0;-529.0;472.0;-404.0
98.0;125.0;-204.0;525.0;-537.0;475.0;-404.0
105.0;135.0;-208.0;525.0;-544.0;482.0;-409.0
111.0;150.0;-212.0;525.0;-550.0;489.0;-412.0
123.0;164.0;-210.0;525.0;-557.0;496.0;-417.0
-121.0;28.0;-121.0;540.0;-447.0;204.0;-294.0
-229.0;-143.0;476.0;363.0;-522.0;-111.0;72.0
-128.0;-178.0;311.0;488.0;-462.0;145.0;-10.0
-237.0;-160.0;64.0;401.0;-768.0;5.0;-86.0
-142.0;8.0;-131.0;550.0;-469.0;184.0;-286.0
575.0;397.0;-138.0;470.0;-105.0;650.0;-517.0
537.0;91.0;302.0;362.0;-118.0;286.0;-247.0
510.0;42.0;273.0;294.0;-12.0;250.0;-227.0
275.0;201.0;-17.0;541.0;-92.0;535.0;-340.0
280.0;400.0;20.0;424.0;-572.0;494.0;-421.0
221.0;205.0;30.0;544.0;-59.0;504.0;-314.0
566.0;254.0;425.0;390.0;-128.0;314.0;-339.0
385.0;82.0;373.0;294.0;-20.0;24.0;-160.0
423.0;85.0;556.0;242.0;150.0;136.0;-38.0
267.0;402.0;-33.0;412.0;-558.0;490.0;-443.0
270.0;402.0;-2.0;413.0;-553.0;492.0;-423.0
74.0;204.0;322.0;603.0;-861.0;315.0;-373.0
476.0;-127.0;564.0;317.0;-43.0;209.0;-52.0
38.0;167.0;239.0;476.0;-805.0;231.0;-309.0
657.0;193.0;284.0;359.0;-47.0;462.0;-284.0
443.0;-62.0;-175.0;612.0;-310.0;400.0;-528.0
13.0;-25.0;-301.0;599.0;-568.0;306.0;-510.0
46.0;207.0;-213.0;493.0;-572.0;383.0;-480.0
18.0;143.0;-335.0;461.0;-648.0;296.0;-409.0
-28.0;21.0;-250.0;496.0;-509.0;176.0;-427.0
495.0;494.0;-78.0;375.0;-374.0;404.0;-478.0
284.0;405.0;-11.0;422.0;-578.0;495.0;-442.0
-402.0;-136.0;399.0;494.0;-612.0;-260.0;-103.0
329.0;465.0;169.0;353.0;-330.0;384.0;-310.0
-176.0;-190.0;-6.0;453.0;-446.0;91.0;-264.0
178.0;366.0;-185.0;567.0;-463.0;447.0;-467.0
294.0;443.0;231.0;358.0;-373.0;426.0;-265.0
292.0;443.0;229.0;359.0;-375.0;430.0;-270.0
597.0;376.0;-70.0;483.0;266.0;681.0;-459.0
148.0;200.0;-216.0;523.0;-561.0;515.0;-434.0
294.0;442.0;227.0;363.0;-373.0;432.0;-268.0
293.0;440.0;228.0;364.0;-371.0;437.0;-269.0
-180.0;-24.0;-114.0;555.0;-534.0;143.0;-283.0
516.0;12.0;-111.0;595.0;-634.0;351.0;-422.0
376.0;487.0;-53.0;401.0;-371.0;600.0;-445.0
-230.0;-146.0;188.0;464.0;-662.0;101.0;-59.0
-300.0;-180.0;-234.0;610.0;-820.0;-15.0;-510.0
400.0;-25.0;-409.0;617.0;-799.0;319.0;-540.0
447.0;-65.0;-127.0;612.0;-238.0;413.0;-507.0
-10.0;-19.0;-472.0;599.0;-179.0;250.0;-637.0
53.0;77.0;-269.0;568.0;-439.0;415.0;-379.0
-194.0;156.0;-7.0;532.0;-450.0;94.0;-338.0
-190.0;-18.0;-118.0;509.0;-344.0;105.0;-92.0
-170.0;174.0;-29.0;541.0;-474.0;120.0;-382.0
560.0;-117.0;432.0;183.0;237.0;601.0;55.0
-324.0;118.0;-62.0;505.0;-767.0;-69.0;-472.0
-26.0;266.0;-204.0;564.0;-610.0;257.0;-587.0
126.0;165.0;-218.0;513.0;-554.0;486.0;-479.0
147.0;180.0;-221.0;511.0;-550.0;508.0;-485.0
