InertialMeasurementUnit L-SHOE EuX;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;Accelerometer LWR accY;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;Accelerometer LH accZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
-75;273.0;919.0;1036.0;283.0;138.0;1437.0;-581.0;2092.0;?;-255.0;588.0
-75;228.0;826.0;873.0;299.0;161.0;1164.0;-265.0;1617.0;-1554.0;-288.0;396.0
-75;298.0;841.0;777.0;318.0;191.0;1015.0;18.0;1310.0;-1121.0;-333.0;381.0
-75;403.0;841.0;737.0;339.0;219.0;945.0;196.0;1155.0;-644.0;-307.0;400.0
-75;438.0;828.0;799.0;351.0;235.0;849.0;222.0;1033.0;-973.0;-329.0;417.0
-75;398.0;857.0;798.0;353.0;243.0;807.0;284.0;932.0;-1077.0;-206.0;412.0
-75;368.0;895.0;782.0;349.0;249.0;820.0;212.0;885.0;-903.0;-218.0;407.0
-75;359.0;860.0;813.0;345.0;?;863.0;117.0;755.0;-807.0;-282.0;371.0
-75;388.0;828.0;793.0;343.0;257.0;847.0;76.0;666.0;-815.0;?;379.0
-75;435.0;834.0;723.0;332.0;258.0;?;-6.0;580.0;-855.0;-264.0;409.0
-75;463.0;960.0;775.0;330.0;260.0;1033.0;-18.0;746.0;-845.0;-298.0;383.0
-73;437.0;?;835.0;329.0;262.0;1167.0;8.0;1052.0;-865.0;-356.0;?
-73;436.0;1041.0;966.0;329.0;265.0;1082.0;116.0;327.0;?;-388.0;490.0
-73;506.0;1187.0;924.0;330.0;267.0;1154.0;205.0;649.0;-840.0;-414.0;473.0
-68;415.0;1267.0;1131.0;337.0;267.0;1309.0;233.0;145.0;-800.0;-387.0;378.0
-70;300.0;1109.0;1138.0;344.0;270.0;1008.0;217.0;1457.0;-845.0;-349.0;569.0
-26;228.0;1201.0;954.0;353.0;275.0;1153.0;150.0;2046.0;-946.0;-375.0;599.0
54;209.0;1383.0;1073.0;363.0;285.0;1476.0;76.0;939.0;-1064.0;-438.0;401.0
79;238.0;1302.0;1277.0;372.0;297.0;1485.0;182.0;401.0;-985.0;-433.0;383.0
68;229.0;1036.0;1299.0;384.0;316.0;1189.0;269.0;1263.0;-1218.0;-408.0;412.0
56;193.0;834.0;1055.0;399.0;335.0;962.0;313.0;1169.0;-1244.0;-608.0;?
40;272.0;848.0;883.0;419.0;357.0;961.0;250.0;881.0;-953.0;-631.0;369.0
20;260.0;817.0;861.0;443.0;375.0;?;166.0;810.0;-1132.0;-448.0;328.0
-6;269.0;822.0;855.0;480.0;395.0;1001.0;120.0;993.0;-1332.0;-324.0;270.0
-25;312.0;?;?;511.0;412.0;951.0;158.0;979.0;-1306.0;-209.0;195.0
?;330.0;849.0;811.0;553.0;439.0;883.0;225.0;?;-1038.0;?;171.0
-33;375.0;906.0;?;?;464.0;917.0;229.0;945.0;-908.0;-201.0;195.0
-36;?;903.0;825.0;651.0;481.0;926.0;227.0;942.0;-897.0;-277.0;213.0
-39;420.0;1023.0;756.0;697.0;497.0;991.0;257.0;946.0;-908.0;-300.0;245.0
-40;410.0;1119.0;954.0;733.0;502.0;1173.0;253.0;997.0;-889.0;-258.0;246.0
-39;417.0;1099.0;1051.0;765.0;?;1181.0;250.0;936.0;-881.0;-239.0;265.0
-37;480.0;1141.0;1019.0;789.0;529.0;1142.0;251.0;973.0;-894.0;-243.0;257.0
-35;465.0;1071.0;1118.0;810.0;545.0;1273.0;?;1103.0;-907.0;-257.0;282.0
-35;383.0;782.0;1110.0;824.0;557.0;964.0;17.0;1201.0;-889.0;-192.0;372.0
-37;334.0;755.0;773.0;839.0;568.0;918.0;-48.0;1439.0;-1064.0;-236.0;505.0
-35;363.0;1057.0;741.0;854.0;581.0;1284.0;-169.0;1027.0;-1158.0;-238.0;463.0
-34;?;1058.0;1016.0;864.0;583.0;1414.0;-322.0;969.0;-1142.0;-236.0;537.0
-34;?;886.0;1051.0;875.0;586.0;1262.0;-312.0;2027.0;-1228.0;-182.0;623.0
-34;321.0;825.0;908.0;884.0;590.0;1012.0;-204.0;1919.0;-1234.0;?;599.0
-35;388.0;759.0;756.0;903.0;598.0;867.0;-37.0;1419.0;-834.0;-333.0;504.0
-35;428.0;774.0;710.0;902.0;597.0;891.0;8.0;1218.0;-821.0;-315.0;467.0
-35;408.0;783.0;763.0;898.0;600.0;900.0;7.0;1048.0;-1113.0;?;508.0
-35;388.0;825.0;747.0;889.0;604.0;922.0;-10.0;892.0;-1077.0;-356.0;446.0
?;377.0;848.0;762.0;883.0;600.0;919.0;15.0;877.0;-912.0;-285.0;430.0
-35;363.0;824.0;774.0;871.0;599.0;886.0;18.0;620.0;-846.0;-361.0;453.0
-35;390.0;806.0;755.0;858.0;590.0;843.0;51.0;609.0;-788.0;-234.0;444.0
-34;446.0;865.0;719.0;853.0;584.0;914.0;27.0;573.0;-822.0;?;483.0
-35;?;1027.0;767.0;840.0;577.0;1036.0;88.0;1024.0;-820.0;-345.0;487.0
-34;409.0;1149.0;?;833.0;?;1237.0;24.0;650.0;-830.0;-392.0;544.0
-31;418.0;1190.0;1015.0;818.0;565.0;1260.0;42.0;359.0;-832.0;?;571.0
-35;478.0;1312.0;1044.0;811.0;562.0;?;149.0;733.0;-810.0;-389.0;508.0
-28;385.0;1243.0;1248.0;805.0;556.0;1389.0;211.0;403.0;-784.0;-349.0;429.0
-30;294.0;945.0;1153.0;801.0;552.0;888.0;233.0;1690.0;-868.0;-367.0;582.0
1;301.0;?;859.0;800.0;550.0;987.0;228.0;1204.0;-986.0;-440.0;527.0
103;329.0;1296.0;954.0;795.0;551.0;1320.0;129.0;450.0;-1122.0;-503.0;360.0
139;320.0;1192.0;1209.0;793.0;560.0;1311.0;175.0;1295.0;-1116.0;-392.0;412.0
112;285.0;972.0;1117.0;790.0;569.0;1035.0;236.0;1038.0;-1293.0;-369.0;449.0
102;223.0;898.0;919.0;787.0;586.0;920.0;257.0;1128.0;-1263.0;-540.0;391.0
86;294.0;882.0;875.0;788.0;596.0;985.0;186.0;794.0;-848.0;?;346.0
63;311.0;849.0;887.0;792.0;607.0;1029.0;137.0;903.0;-1029.0;-333.0;345.0
36;323.0;803.0;850.0;798.0;621.0;970.0;?;?;-1274.0;-322.0;?
20;294.0;783.0;820.0;811.0;?;916.0;193.0;1004.0;-1173.0;-350.0;275.0
12;318.0;817.0;772.0;825.0;651.0;883.0;?;844.0;-951.0;-312.0;256.0
6;379.0;832.0;775.0;842.0;664.0;902.0;208.0;974.0;-882.0;-337.0;238.0
3;419.0;822.0;787.0;863.0;674.0;898.0;206.0;858.0;-896.0;-320.0;195.0
-1;501.0;940.0;777.0;887.0;678.0;955.0;218.0;?;-903.0;-265.0;248.0
-3;486.0;1024.0;842.0;921.0;688.0;1073.0;192.0;980.0;-890.0;-255.0;288.0
-2;488.0;1004.0;931.0;945.0;692.0;1074.0;214.0;1031.0;-861.0;-297.0;?
-1;508.0;1066.0;967.0;973.0;701.0;1120.0;152.0;959.0;-849.0;-335.0;?
1;544.0;1210.0;966.0;999.0;710.0;1277.0;71.0;1107.0;-860.0;-327.0;383.0
1;321.0;862.0;1183.0;1022.0;718.0;?;-98.0;1290.0;-894.0;-321.0;499.0
1;395.0;740.0;850.0;1050.0;733.0;869.0;-76.0;1573.0;-988.0;-318.0;474.0
2;305.0;1083.0;711.0;1070.0;740.0;1297.0;-156.0;1249.0;-1054.0;-319.0;438.0
2;347.0;1046.0;1081.0;1092.0;749.0;1338.0;?;1004.0;-1055.0;-343.0;531.0
2;362.0;875.0;?;1116.0;752.0;1161.0;-202.0;2200.0;-1160.0;-334.0;643.0
2;?;753.0;854.0;?;760.0;930.0;-58.0;1736.0;-1316.0;-284.0;470.0
?;412.0;763.0;766.0;1129.0;751.0;894.0;-13.0;1392.0;-845.0;-322.0;442.0
2;494.0;771.0;736.0;1130.0;746.0;907.0;7.0;1103.0;-805.0;-270.0;432.0
2;445.0;799.0;727.0;1124.0;745.0;910.0;66.0;1032.0;-1177.0;-371.0;417.0
2;448.0;816.0;742.0;1110.0;738.0;928.0;96.0;875.0;-1088.0;-396.0;434.0
2;432.0;?;754.0;1093.0;728.0;954.0;111.0;949.0;-875.0;-244.0;?
?;382.0;885.0;783.0;1070.0;704.0;975.0;81.0;757.0;-799.0;-255.0;496.0
2;387.0;826.0;815.0;1050.0;683.0;907.0;59.0;756.0;-799.0;-325.0;527.0
2;?;?;757.0;1021.0;656.0;952.0;54.0;556.0;-814.0;-388.0;527.0
?;468.0;1032.0;824.0;989.0;634.0;1121.0;0.0;986.0;-832.0;-408.0;507.0
2;398.0;1076.0;954.0;955.0;616.0;1152.0;64.0;551.0;-847.0;-442.0;555.0
0;499.0;1102.0;941.0;919.0;607.0;1105.0;113.0;714.0;-870.0;-469.0;540.0
1;521.0;1269.0;1004.0;890.0;598.0;1328.0;200.0;543.0;-851.0;-475.0;415.0
3;404.0;1144.0;1182.0;868.0;589.0;1136.0;226.0;219.0;-782.0;-419.0;467.0
22;359.0;987.0;1041.0;859.0;582.0;900.0;253.0;1886.0;-877.0;-383.0;609.0
84;151.0;?;868.0;863.0;581.0;1239.0;148.0;1800.0;-1008.0;-412.0;425.0
135;401.0;1335.0;1061.0;882.0;591.0;1385.0;164.0;692.0;-1010.0;-468.0;323.0
141;-210.0;1178.0;1249.0;906.0;609.0;1327.0;209.0;630.0;-1070.0;-345.0;451.0
135;-311.0;990.0;1188.0;940.0;644.0;1122.0;206.0;1442.0;-1272.0;-446.0;540.0
120;421.0;945.0;1059.0;978.0;689.0;1072.0;202.0;1029.0;-1112.0;-647.0;480.0
97;209.0;889.0;963.0;1031.0;735.0;1160.0;152.0;1024.0;-921.0;-549.0;456.0
77;399.0;845.0;976.0;1096.0;788.0;1187.0;79.0;910.0;-1130.0;-442.0;424.0
51;380.0;662.0;930.0;1176.0;?;1096.0;6.0;1097.0;-1295.0;-365.0;404.0
24;476.0;614.0;773.0;1264.0;912.0;919.0;-8.0;938.0;?;-299.0;315.0
12;492.0;590.0;?;1356.0;966.0;828.0;-87.0;?;-1006.0;-250.0;334.0
7;477.0;618.0;545.0;1446.0;1017.0;729.0;-80.0;882.0;-940.0;-266.0;314.0
2;544.0;590.0;498.0;1526.0;1054.0;?;-54.0;978.0;-976.0;-366.0;348.0
-3;583.0;697.0;535.0;1585.0;1081.0;821.0;-75.0;978.0;-952.0;-367.0;?
-5;616.0;904.0;650.0;1618.0;1104.0;1016.0;24.0;908.0;-837.0;-342.0;?
-5;660.0;1016.0;844.0;1628.0;1119.0;1178.0;124.0;992.0;-762.0;?;296.0
-5;693.0;?;980.0;1626.0;1146.0;?;215.0;1025.0;-702.0;-352.0;405.0
-2;532.0;1312.0;1164.0;1620.0;1172.0;1676.0;155.0;1248.0;-671.0;-362.0;451.0
-2;288.0;911.0;1472.0;?;?;?;193.0;1349.0;-683.0;-293.0;516.0
-2;229.0;1035.0;972.0;1604.0;1200.0;1104.0;236.0;1553.0;-823.0;-278.0;571.0
-1;172.0;1332.0;988.0;1614.0;1208.0;1450.0;72.0;897.0;-1017.0;-349.0;499.0
0;155.0;1080.0;1299.0;1624.0;1200.0;1320.0;?;1291.0;-1128.0;-436.0;504.0
0;266.0;879.0;1057.0;1630.0;1191.0;1063.0;29.0;2160.0;-1358.0;-389.0;521.0
0;282.0;823.0;871.0;1630.0;1179.0;858.0;107.0;1526.0;-1523.0;-431.0;352.0
0;341.0;794.0;792.0;1617.0;1151.0;846.0;42.0;1356.0;-920.0;-510.0;333.0
0;392.0;740.0;750.0;1604.0;1126.0;802.0;68.0;1116.0;-1021.0;-349.0;346.0
0;408.0;730.0;671.0;1568.0;1104.0;805.0;71.0;1038.0;-1299.0;-279.0;342.0
0;424.0;768.0;656.0;1535.0;1077.0;835.0;51.0;905.0;-1053.0;-158.0;359.0
0;466.0;?;723.0;1502.0;1036.0;870.0;41.0;941.0;-861.0;-135.0;390.0
0;419.0;810.0;737.0;1483.0;999.0;908.0;25.0;?;-819.0;-204.0;471.0
1;468.0;827.0;741.0;1453.0;957.0;916.0;-2.0;677.0;-803.0;-324.0;523.0
-1;484.0;978.0;750.0;1433.0;925.0;1062.0;-18.0;?;-752.0;-387.0;533.0
2;491.0;1115.0;857.0;1412.0;902.0;1229.0;-40.0;827.0;-759.0;-436.0;567.0
-1;461.0;1084.0;1030.0;1390.0;885.0;1180.0;44.0;1060.0;-786.0;-418.0;588.0
2;563.0;1146.0;955.0;1370.0;875.0;1120.0;149.0;373.0;-809.0;-426.0;547.0
3;455.0;1114.0;1111.0;1350.0;863.0;1137.0;167.0;347.0;-804.0;?;464.0
-4;367.0;1020.0;1031.0;1337.0;857.0;1020.0;127.0;520.0;-812.0;-420.0;631.0
71;274.0;1275.0;823.0;1326.0;850.0;?;92.0;2261.0;-962.0;-440.0;613.0
155;213.0;1451.0;1099.0;1321.0;854.0;1524.0;137.0;2271.0;-1115.0;-478.0;429.0
161;238.0;1372.0;1344.0;1309.0;865.0;1503.0;287.0;-119.0;-1016.0;-452.0;481.0
160;233.0;?;1349.0;1302.0;890.0;1250.0;347.0;1194.0;-1163.0;-397.0;570.0
?;352.0;1003.0;1146.0;?;921.0;?;308.0;1400.0;-1131.0;-620.0;548.0
94;339.0;914.0;1035.0;1303.0;956.0;1251.0;245.0;970.0;-885.0;?;477.0
81;345.0;803.0;1033.0;1316.0;999.0;1252.0;170.0;987.0;-1157.0;-577.0;432.0
55;359.0;725.0;995.0;1335.0;1035.0;1184.0;?;1000.0;?;-430.0;385.0
19;363.0;599.0;?;1359.0;1076.0;1043.0;51.0;1067.0;-1326.0;-314.0;252.0
14;414.0;606.0;716.0;1381.0;1104.0;905.0;77.0;985.0;-1084.0;-230.0;181.0
10;397.0;?;642.0;1416.0;1130.0;757.0;79.0;880.0;-971.0;-188.0;184.0
3;511.0;596.0;605.0;1427.0;1134.0;719.0;81.0;922.0;-1005.0;?;157.0
2;553.0;726.0;560.0;1416.0;1133.0;838.0;43.0;949.0;-997.0;-400.0;184.0
-1;515.0;896.0;665.0;1374.0;1122.0;1022.0;67.0;952.0;-892.0;-388.0;178.0
0;505.0;1006.0;842.0;1327.0;1116.0;1173.0;130.0;882.0;-817.0;-325.0;?
2;547.0;1198.0;?;1278.0;1122.0;1343.0;206.0;?;-753.0;?;290.0
4;460.0;1352.0;1245.0;1232.0;1116.0;1690.0;173.0;1198.0;-703.0;-193.0;321.0
2;203.0;907.0;1462.0;1197.0;1115.0;1238.0;204.0;1373.0;-724.0;-174.0;438.0
1;155.0;1089.0;1029.0;1183.0;1113.0;1234.0;150.0;?;-850.0;-214.0;603.0
2;162.0;1228.0;1124.0;1193.0;1115.0;1611.0;-170.0;403.0;-1008.0;-254.0;635.0
3;158.0;?;1312.0;1203.0;1105.0;1497.0;-299.0;1270.0;-1100.0;-279.0;584.0
3;216.0;908.0;1056.0;1235.0;1102.0;1220.0;-56.0;1961.0;-1387.0;-257.0;437.0
?;217.0;987.0;962.0;1272.0;1097.0;1000.0;157.0;1772.0;-1504.0;-396.0;339.0
3;?;802.0;876.0;1316.0;1091.0;881.0;?;1470.0;-1000.0;-449.0;332.0
3;417.0;814.0;761.0;1330.0;1080.0;798.0;224.0;1252.0;-1155.0;-348.0;?
3;423.0;815.0;729.0;1315.0;1055.0;780.0;269.0;1104.0;-1305.0;-210.0;423.0
3;376.0;836.0;752.0;1300.0;1037.0;823.0;188.0;917.0;-1069.0;-34.0;395.0
3;404.0;?;785.0;1277.0;1010.0;900.0;93.0;918.0;-937.0;-90.0;369.0
2;377.0;853.0;804.0;1256.0;989.0;969.0;-7.0;660.0;-882.0;-287.0;436.0
3;413.0;930.0;783.0;1233.0;966.0;1024.0;-32.0;714.0;-813.0;-396.0;463.0
1;467.0;1142.0;861.0;1217.0;?;1255.0;-62.0;679.0;-814.0;?;474.0
3;434.0;1100.0;1022.0;1200.0;?;1250.0;-44.0;949.0;-819.0;-416.0;566.0
0;468.0;981.0;1044.0;1179.0;?;1107.0;47.0;893.0;-844.0;-379.0;643.0
-1;568.0;1222.0;879.0;1160.0;886.0;1212.0;127.0;462.0;-849.0;-398.0;441.0
4;426.0;1025.0;1090.0;1145.0;?;1069.0;105.0;336.0;-833.0;-375.0;570.0
4;337.0;970.0;916.0;?;860.0;?;44.0;770.0;-923.0;-371.0;689.0
77;290.0;1196.0;770.0;1129.0;849.0;1183.0;42.0;2128.0;-1108.0;-478.0;442.0
152;257.0;1394.0;1082.0;1123.0;849.0;1526.0;30.0;1281.0;-1076.0;?;444.0
137;171.0;1336.0;1288.0;1114.0;849.0;1430.0;179.0;371.0;-960.0;-327.0;509.0
124;136.0;1125.0;1266.0;?;859.0;1219.0;293.0;1130.0;-1147.0;-491.0;517.0
109;78.0;1006.0;1112.0;1121.0;876.0;1159.0;333.0;1267.0;-1021.0;-754.0;461.0
82;184.0;933.0;1078.0;1128.0;894.0;1148.0;356.0;?;-900.0;-584.0;387.0
58;281.0;887.0;1036.0;1142.0;922.0;1242.0;209.0;957.0;-1117.0;-488.0;430.0
29;292.0;883.0;1015.0;1151.0;947.0;1461.0;-147.0;?;-1375.0;-405.0;394.0
15;352.0;776.0;987.0;1176.0;?;1301.0;-97.0;1189.0;-1270.0;-301.0;330.0
9;410.0;720.0;888.0;?;1011.0;1113.0;56.0;900.0;-1079.0;-198.0;248.0
2;528.0;687.0;826.0;1229.0;1034.0;906.0;207.0;923.0;-1007.0;?;248.0
-3;574.0;795.0;745.0;1246.0;1045.0;859.0;167.0;886.0;-994.0;-216.0;294.0
-7;552.0;907.0;782.0;1240.0;1041.0;956.0;133.0;?;-1009.0;-262.0;263.0
-9;526.0;925.0;832.0;1218.0;1040.0;979.0;109.0;963.0;-1024.0;-312.0;268.0
-8;562.0;931.0;849.0;1184.0;?;972.0;130.0;985.0;-951.0;-389.0;266.0
?;553.0;1185.0;849.0;1124.0;1030.0;1292.0;75.0;1084.0;-917.0;-389.0;325.0
-5;353.0;976.0;1145.0;1058.0;1018.0;1266.0;-89.0;1159.0;-869.0;-324.0;390.0
-7;340.0;688.0;964.0;990.0;1010.0;902.0;20.0;1498.0;-942.0;-300.0;404.0
-6;515.0;1053.0;660.0;947.0;1000.0;1292.0;-79.0;1271.0;-988.0;-288.0;348.0
-6;388.0;1068.0;1061.0;926.0;990.0;1416.0;-184.0;730.0;-993.0;-308.0;437.0
-6;510.0;935.0;1105.0;923.0;982.0;1334.0;-216.0;1620.0;-1034.0;-319.0;643.0
-6;376.0;780.0;955.0;937.0;?;1118.0;-45.0;1891.0;-1312.0;-274.0;539.0
-6;460.0;739.0;850.0;985.0;985.0;979.0;-18.0;1631.0;-987.0;-274.0;491.0
-6;470.0;763.0;?;1019.0;991.0;1023.0;-27.0;1247.0;-780.0;?;534.0
-6;502.0;849.0;776.0;1046.0;998.0;1071.0;?;1181.0;-1209.0;-281.0;469.0
-6;466.0;878.0;820.0;1080.0;998.0;1076.0;?;1009.0;-1217.0;-428.0;453.0
-6;?;934.0;887.0;1108.0;1008.0;1064.0;196.0;952.0;?;-338.0;515.0
-6;425.0;867.0;893.0;?;1015.0;974.0;191.0;812.0;-880.0;-323.0;602.0
-5;431.0;922.0;823.0;1152.0;1014.0;953.0;166.0;681.0;-847.0;-386.0;639.0
?;424.0;1052.0;816.0;1152.0;1009.0;1141.0;83.0;650.0;-846.0;-495.0;545.0
-5;428.0;1143.0;971.0;1152.0;1002.0;1242.0;51.0;558.0;-876.0;-475.0;521.0
-6;431.0;1062.0;998.0;1150.0;997.0;1065.0;150.0;1038.0;-925.0;-501.0;540.0
-7;449.0;1223.0;967.0;1141.0;989.0;1255.0;212.0;791.0;-933.0;-545.0;470.0
-6;383.0;1208.0;1094.0;1132.0;982.0;1249.0;264.0;597.0;-861.0;?;430.0
6;320.0;956.0;1061.0;1122.0;972.0;899.0;286.0;399.0;-849.0;-488.0;629.0
57;311.0;1226.0;874.0;1121.0;966.0;?;139.0;957.0;-1022.0;-458.0;482.0
107;295.0;1442.0;1106.0;1115.0;960.0;1560.0;150.0;1718.0;-1057.0;-487.0;391.0
118;318.0;1405.0;1362.0;1103.0;959.0;1579.0;243.0;967.0;?;-464.0;489.0
111;221.0;1128.0;1404.0;1102.0;?;1274.0;313.0;460.0;-1194.0;-458.0;515.0
93;237.0;947.0;1177.0;1102.0;974.0;1153.0;324.0;1289.0;-1170.0;-595.0;468.0
81;231.0;834.0;1065.0;1091.0;979.0;1214.0;218.0;1252.0;-887.0;-542.0;?
56;337.0;779.0;1026.0;1076.0;976.0;1243.0;108.0;1057.0;-1161.0;-442.0;375.0
22;382.0;734.0;963.0;1045.0;965.0;1140.0;54.0;898.0;-1416.0;-457.0;344.0
7;398.0;580.0;?;1006.0;951.0;985.0;-3.0;1059.0;-1436.0;-346.0;284.0
-4;423.0;514.0;676.0;974.0;943.0;788.0;-9.0;1049.0;-1144.0;-251.0;230.0
-13;492.0;558.0;557.0;919.0;925.0;715.0;-33.0;?;?;-217.0;258.0
-18;517.0;553.0;515.0;855.0;903.0;713.0;-59.0;914.0;-993.0;-292.0;258.0
-23;563.0;702.0;526.0;769.0;870.0;837.0;-46.0;937.0;-974.0;-326.0;262.0
-24;600.0;853.0;627.0;697.0;835.0;963.0;47.0;1018.0;-876.0;-306.0;273.0
-26;560.0;943.0;770.0;638.0;808.0;1113.0;112.0;904.0;-783.0;-260.0;341.0
?;587.0;1064.0;895.0;581.0;772.0;1218.0;211.0;1095.0;?;-287.0;334.0
-26;554.0;1303.0;1057.0;?;742.0;1539.0;234.0;1217.0;-661.0;-293.0;366.0
-25;312.0;1120.0;1439.0;513.0;708.0;1474.0;219.0;1203.0;-694.0;-294.0;?
-26;253.0;953.0;1198.0;504.0;688.0;1069.0;368.0;1668.0;-821.0;-302.0;400.0
-26;179.0;1353.0;978.0;494.0;664.0;?;275.0;939.0;-940.0;-332.0;321.0
-26;143.0;1213.0;1354.0;504.0;651.0;1408.0;43.0;938.0;-1031.0;-349.0;469.0
-26;166.0;930.0;1220.0;523.0;646.0;1243.0;-21.0;2116.0;-1237.0;-329.0;527.0
?;151.0;747.0;988.0;564.0;?;1004.0;36.0;1842.0;-1511.0;-332.0;324.0
-26;278.0;831.0;815.0;593.0;660.0;882.0;132.0;1512.0;-1185.0;-387.0;280.0
-26;311.0;789.0;781.0;601.0;653.0;851.0;102.0;1165.0;?;-284.0;351.0
-26;369.0;791.0;739.0;620.0;652.0;867.0;90.0;1069.0;-1367.0;-380.0;373.0
-26;374.0;807.0;739.0;625.0;642.0;880.0;95.0;854.0;-1219.0;-286.0;345.0
-26;397.0;848.0;740.0;632.0;644.0;899.0;129.0;?;-976.0;-72.0;325.0
-27;374.0;845.0;788.0;628.0;636.0;902.0;113.0;707.0;-841.0;-110.0;389.0
-25;412.0;861.0;750.0;620.0;624.0;920.0;92.0;748.0;-827.0;-254.0;486.0
-28;425.0;957.0;796.0;613.0;618.0;1011.0;40.0;550.0;-800.0;-351.0;502.0
-25;404.0;1152.0;860.0;604.0;609.0;1231.0;-31.0;1019.0;-796.0;-368.0;553.0
-28;320.0;1152.0;1035.0;593.0;607.0;1300.0;-88.0;709.0;-822.0;?;619.0
-32;451.0;1193.0;1027.0;?;597.0;1222.0;101.0;548.0;-838.0;-435.0;542.0
-21;?;1162.0;1087.0;566.0;592.0;1159.0;153.0;552.0;-830.0;-461.0;467.0
-46;390.0;1012.0;1087.0;551.0;580.0;?;132.0;333.0;-830.0;-420.0;588.0
18;376.0;1153.0;856.0;539.0;570.0;1153.0;123.0;1736.0;-932.0;-445.0;487.0
140;279.0;1383.0;1032.0;521.0;560.0;1420.0;123.0;2017.0;-1111.0;-491.0;356.0
142;224.0;1443.0;1233.0;508.0;554.0;1477.0;215.0;?;-1090.0;-424.0;425.0
127;176.0;1234.0;1336.0;503.0;553.0;1347.0;268.0;589.0;-1160.0;-306.0;465.0
114;140.0;990.0;1240.0;498.0;555.0;1124.0;243.0;1414.0;-1135.0;-515.0;480.0
81;123.0;906.0;1049.0;504.0;565.0;1081.0;195.0;1135.0;-962.0;-611.0;444.0
55;165.0;845.0;987.0;511.0;569.0;?;110.0;984.0;-1114.0;-532.0;364.0
19;235.0;818.0;?;539.0;585.0;1108.0;117.0;914.0;-1330.0;-532.0;270.0
-3;347.0;?;888.0;585.0;615.0;1033.0;?;1027.0;-1402.0;?;295.0
-12;345.0;720.0;824.0;648.0;650.0;914.0;111.0;1107.0;-1250.0;-238.0;237.0
-20;346.0;648.0;725.0;730.0;686.0;844.0;133.0;817.0;-1023.0;-113.0;179.0
-21;435.0;752.0;?;816.0;717.0;852.0;166.0;870.0;-948.0;-88.0;140.0
-23;437.0;885.0;719.0;899.0;746.0;984.0;196.0;?;-939.0;-149.0;115.0
-29;453.0;1030.0;871.0;973.0;766.0;1087.0;253.0;907.0;-926.0;-208.0;200.0
-30;402.0;1042.0;976.0;1037.0;788.0;1074.0;307.0;872.0;-881.0;-238.0;226.0
-27;452.0;1338.0;1026.0;1081.0;805.0;?;275.0;985.0;-811.0;-222.0;250.0
-25;287.0;1382.0;1257.0;1120.0;828.0;1562.0;134.0;1062.0;-788.0;-207.0;291.0
-25;135.0;824.0;1443.0;1145.0;850.0;959.0;216.0;1350.0;-847.0;-167.0;334.0
-27;177.0;969.0;?;1170.0;872.0;987.0;177.0;1428.0;-1015.0;-206.0;326.0
-25;160.0;1227.0;1042.0;1195.0;893.0;1479.0;-132.0;1145.0;-1108.0;-234.0;439.0
-23;261.0;?;1253.0;1219.0;907.0;1462.0;-290.0;?;-1083.0;-222.0;535.0
-23;178.0;831.0;1042.0;1252.0;928.0;1274.0;-201.0;2126.0;-1376.0;-149.0;371.0
-23;216.0;758.0;943.0;1269.0;936.0;1012.0;42.0;1839.0;-1494.0;-162.0;295.0
-23;387.0;800.0;824.0;1282.0;936.0;883.0;?;1652.0;-805.0;-215.0;364.0
-23;395.0;791.0;782.0;?;936.0;880.0;127.0;1247.0;-1062.0;-142.0;427.0
-23;354.0;842.0;753.0;1295.0;930.0;929.0;31.0;887.0;-1323.0;-186.0;381.0
?;358.0;?;777.0;1286.0;915.0;986.0;43.0;857.0;-1081.0;-87.0;406.0
-23;408.0;908.0;831.0;1267.0;901.0;946.0;85.0;874.0;-959.0;-130.0;505.0
-22;?;867.0;856.0;1247.0;885.0;?;108.0;721.0;?;-287.0;463.0
-22;526.0;901.0;818.0;1222.0;869.0;928.0;59.0;738.0;-834.0;-357.0;423.0
-21;530.0;1013.0;821.0;1200.0;855.0;1059.0;19.0;542.0;-825.0;-335.0;462.0
-21;450.0;969.0;892.0;1173.0;839.0;1110.0;-20.0;984.0;-844.0;-363.0;601.0
-20;457.0;1059.0;?;1155.0;827.0;1201.0;18.0;703.0;-907.0;-433.0;?
-18;431.0;1386.0;927.0;1138.0;814.0;1481.0;125.0;664.0;-886.0;-427.0;409.0
-14;240.0;1228.0;1279.0;1128.0;804.0;1166.0;226.0;548.0;-870.0;-429.0;497.0
22;252.0;1173.0;1036.0;1125.0;795.0;1073.0;242.0;453.0;-895.0;-495.0;749.0
?;157.0;1446.0;?;?;794.0;1447.0;?;2137.0;-1019.0;-592.0;411.0
113;247.0;1439.0;?;1122.0;811.0;1637.0;323.0;?;-980.0;-524.0;453.0
110;147.0;1278.0;1475.0;1123.0;837.0;1526.0;?;376.0;-1020.0;-378.0;513.0
97;521.0;1002.0;1328.0;1131.0;885.0;1335.0;344.0;898.0;-1345.0;-472.0;511.0
87;314.0;897.0;1178.0;1143.0;937.0;1295.0;317.0;1222.0;-1076.0;-738.0;402.0
