InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
15.0;66.0;9.0;-467.0;327.0;-61.0;560.0;-12;147.0;154;-45;16.0;428.0
781.0;7.0;-150.0;-676.0;703.0;37.0;572.0;-164;262.0;-7;-169;146.0;15.0
-475.0;27.0;-238.0;-106.0;978.0;193.0;541.0;53;370.0;93;2;-381.0;279.0
-998.0;69.0;-252.0;116.0;569.0;62.0;391.0;-28;261.0;-10;-52;-256.0;236.0
231.0;157.0;-98.0;275.0;234.0;-34.0;426.0;-172;143.0;107;-50;160.0;266.0
-97.0;-140.0;-228.0;-322.0;640.0;48.0;456.0;150;253.0;83;-25;138.0;-11.0
-88.0;-239.0;-203.0;-970.0;952.0;-262.0;447.0;-147;281.0;-58;-142;19.0;254.0
118.0;18.0;-197.0;-443.0;-196.0;37.0;334.0;167;221.0;150;-12;40.0;173.0
-92.0;8.0;-122.0;-249.0;305.0;24.0;322.0;16;172.0;74;-7;78.0;146.0
20.0;19.0;-134.0;-226.0;292.0;21.0;308.0;16;180.0;74;-7;96.0;177.0
80.0;85.0;-268.0;-162.0;302.0;48.0;350.0;101;189.0;157;-1;22.0;313.0
-33.0;41.0;-167.0;-244.0;306.0;31.0;328.0;16;171.0;74;-7;107.0;173.0
119.0;157.0;20.0;-190.0;1120.0;-43.0;119.0;-148;24.0;70;-54;203.0;162.0
26.0;4.0;-141.0;-237.0;292.0;18.0;303.0;16;175.0;74;-7;119.0;159.0
411.0;-57.0;-39.0;18.0;326.0;52.0;416.0;69;212.0;103;-8;63.0;82.0
-364.0;-27.0;-100.0;-7.0;275.0;-36.0;304.0;15;109.0;74;-8;0.0;86.0
-279.0;-346.0;-53.0;377.0;-168.0;-267.0;377.0;135;8.0;80;19;873.0;112.0
-8.0;-68.0;-346.0;-180.0;884.0;92.0;188.0;80;282.0;-33;-2;-14.0;180.0
-433.0;79.0;-160.0;169.0;40.0;8.0;407.0;39;222.0;63;-5;229.0;411.0
-453.0;97.0;-170.0;111.0;-78.0;-38.0;424.0;139;235.0;72;-2;-58.0;200.0
65.0;-183.0;2.0;-618.0;392.0;-149.0;513.0;99;106.0;147;12;-1.0;100.0
15.0;12.0;-155.0;-323.0;289.0;32.0;352.0;16;204.0;74;-7;111.0;162.0
-810.0;30.0;-196.0;-494.0;911.0;-66.0;387.0;124;252.0;-37;14;-192.0;251.0
-456.0;116.0;-254.0;-675.0;396.0;54.0;437.0;168;308.0;79;-9;44.0;324.0
93.0;15.0;62.0;-618.0;725.0;-167.0;324.0;-169;117.0;-7;-169;115.0;156.0
1101.0;-78.0;-86.0;153.0;297.0;-60.0;180.0;15;185.0;29;-2;-71.0;55.0
166.0;-144.0;-87.0;424.0;437.0;-91.0;288.0;-139;157.0;-7;-38;10.0;173.0
-122.0;-16.0;-138.0;-215.0;293.0;3.0;291.0;16;163.0;74;-7;112.0;107.0
135.0;-134.0;-21.0;-395.0;215.0;-398.0;277.0;80;215.0;104;-1;-398.0;1.0
