InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
-650.0;-619.0;639.0;-652.0;-878.0;18.0;112.0;469.0;391.0;143.0;437.0
-587.0;-734.0;705.0;-774.0;-865.0;-170.0;77.0;385.0;136.0;417.0;152.0
-538.0;-671.0;613.0;-543.0;-841.0;-49.0;-34.0;326.0;418.0;-287.0;433.0
-97.0;-508.0;253.0;-849.0;-996.0;-30.0;208.0;-20.0;84.0;3.0;243.0
-355.0;-710.0;616.0;-783.0;-968.0;85.0;87.0;261.0;209.0;-10.0;233.0
-211.0;-721.0;402.0;-693.0;-932.0;38.0;155.0;357.0;275.0;12.0;385.0
-648.0;-339.0;610.0;-555.0;-872.0;-28.0;-66.0;55.0;-224.0;136.0;-419.0
-573.0;-679.0;854.0;-557.0;-781.0;-78.0;31.0;408.0;259.0;-169.0;146.0
-561.0;-679.0;696.0;-543.0;-864.0;-77.0;-39.0;404.0;419.0;39.0;443.0
-614.0;-757.0;662.0;-694.0;-850.0;-268.0;204.0;563.0;516.0;68.0;632.0
-562.0;-602.0;591.0;-661.0;-921.0;-70.0;-42.0;53.0;-155.0;214.0;-219.0
-614.0;-782.0;681.0;-722.0;-838.0;359.0;-355.0;579.0;522.0;152.0;698.0
-688.0;-262.0;611.0;-788.0;-660.0;2.0;-28.0;-167.0;-295.0;680.0;-374.0
-630.0;-769.0;702.0;-720.0;-849.0;289.0;-324.0;552.0;514.0;114.0;650.0
-645.0;-523.0;773.0;-629.0;-729.0;36.0;146.0;628.0;491.0;347.0;247.0
-610.0;-661.0;813.0;-732.0;-813.0;-91.0;22.0;380.0;248.0;442.0;167.0
-555.0;-676.0;694.0;-538.0;-865.0;-73.0;-51.0;407.0;410.0;15.0;449.0
-531.0;-500.0;754.0;-295.0;-659.0;68.0;-181.0;209.0;63.0;-464.0;-24.0
217.0;299.0;-345.0;408.0;186.0;-393.0;899.0;-533.0;-445.0;-825.0;-454.0
-355.0;-322.0;291.0;-205.0;-577.0;259.0;-449.0;41.0;265.0;-628.0;101.0
-550.0;-55.0;496.0;-553.0;-880.0;42.0;-218.0;89.0;-184.0;117.0;-378.0
-631.0;-325.0;605.0;-553.0;-916.0;-22.0;-78.0;28.0;-303.0;14.0;-393.0
-643.0;-372.0;609.0;-772.0;-853.0;-30.0;-50.0;162.0;-21.0;459.0;-381.0
-665.0;-282.0;581.0;-614.0;-813.0;-22.0;-46.0;243.0;-184.0;360.0;-403.0
-482.0;-791.0;601.0;-562.0;-808.0;-244.0;22.0;387.0;216.0;-263.0;603.0
-330.0;-788.0;683.0;-502.0;-905.0;-174.0;-164.0;263.0;298.0;-239.0;502.0
-584.0;-675.0;725.0;-573.0;-876.0;-89.0;-24.0;410.0;373.0;63.0;424.0
-668.0;-384.0;662.0;-704.0;-857.0;-3.0;-74.0;102.0;-141.0;391.0;-357.0
-478.0;-675.0;492.0;-757.0;-460.0;-184.0;80.0;15.0;-200.0;784.0;236.0
-352.0;-799.0;418.0;-492.0;-788.0;204.0;115.0;462.0;455.0;-276.0;648.0
-689.0;-273.0;618.0;-857.0;-971.0;-20.0;-8.0;-1.0;59.0;125.0;-371.0
-499.0;-685.0;711.0;-548.0;-850.0;66.0;-132.0;312.0;345.0;-189.0;175.0
-563.0;-670.0;696.0;-541.0;-865.0;-89.0;-49.0;409.0;398.0;-3.0;440.0
