InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
49.0;40.0;-157.0;-140.0;302.0;16.0;328.0;16;186.0;75;-7;125.0;159.0
84.0;9.0;-130.0;-144.0;297.0;19.0;318.0;16;175.0;75;-7;109.0;140.0
66.0;19.0;-130.0;-146.0;294.0;17.0;327.0;16;182.0;75;-7;78.0;139.0
63.0;7.0;-100.0;-148.0;294.0;29.0;314.0;16;187.0;75;-7;83.0;155.0
59.0;7.0;-108.0;-150.0;292.0;20.0;325.0;16;182.0;75;-7;118.0;131.0
34.0;0.0;-121.0;-146.0;293.0;20.0;329.0;16;179.0;75;-7;112.0;138.0
37.0;24.0;-135.0;-144.0;290.0;15.0;319.0;16;176.0;75;-7;131.0;154.0
24.0;-12.0;-121.0;-142.0;292.0;11.0;332.0;16;179.0;75;-7;132.0;129.0
12.0;1.0;-125.0;-142.0;291.0;14.0;332.0;16;178.0;75;-7;132.0;137.0
9.0;1.0;-127.0;-147.0;291.0;14.0;315.0;16;181.0;75;-7;101.0;118.0
0.0;0.0;-114.0;-148.0;291.0;11.0;323.0;16;172.0;75;-7;96.0;115.0
15.0;0.0;-108.0;-147.0;293.0;15.0;322.0;16;175.0;75;-7;112.0;142.0
-10.0;-13.0;-103.0;-149.0;291.0;13.0;326.0;16;173.0;75;-7;122.0;171.0
-4.0;-11.0;-106.0;-148.0;291.0;8.0;340.0;16;174.0;75;-7;110.0;98.0
-41.0;32.0;-101.0;-146.0;290.0;5.0;317.0;16;169.0;75;-7;102.0;159.0
-18.0;12.0;-145.0;-145.0;293.0;7.0;297.0;16;177.0;75;-7;97.0;136.0
-41.0;-6.0;-106.0;-142.0;294.0;2.0;306.0;16;176.0;75;-7;128.0;144.0
-8.0;-1.0;-113.0;-141.0;293.0;-7.0;336.0;16;172.0;75;-7;129.0;166.0
-10.0;28.0;-147.0;-142.0;292.0;7.0;282.0;16;180.0;75;-7;159.0;157.0
40.0;11.0;-127.0;-137.0;294.0;7.0;343.0;16;184.0;74;-7;121.0;170.0
36.0;43.0;-150.0;-136.0;289.0;27.0;346.0;16;175.0;74;-8;159.0;162.0
30.0;17.0;-149.0;-140.0;289.0;29.0;316.0;16;174.0;74;-8;133.0;139.0
45.0;10.0;-142.0;-146.0;285.0;25.0;295.0;16;175.0;74;-8;162.0;96.0
58.0;33.0;-120.0;-160.0;279.0;16.0;328.0;16;162.0;74;-8;167.0;172.0
50.0;20.0;-154.0;-167.0;277.0;-3.0;330.0;16;156.0;74;-8;198.0;149.0
53.0;6.0;-150.0;-168.0;277.0;10.0;322.0;16;186.0;74;-8;184.0;118.0
13.0;38.0;-130.0;-170.0;280.0;15.0;312.0;16;171.0;74;-8;184.0;146.0
-18.0;42.0;-137.0;-175.0;280.0;27.0;323.0;16;178.0;74;-8;185.0;149.0
-26.0;2.0;-135.0;-176.0;290.0;32.0;298.0;16;176.0;74;-7;179.0;163.0
-71.0;10.0;-138.0;-174.0;294.0;30.0;331.0;16;199.0;74;-7;151.0;163.0
-56.0;2.0;-150.0;-171.0;297.0;18.0;334.0;16;177.0;74;-7;123.0;173.0
-81.0;3.0;-149.0;-165.0;299.0;9.0;328.0;16;169.0;74;-7;159.0;174.0
-62.0;10.0;-155.0;-163.0;300.0;3.0;322.0;16;173.0;74;-7;168.0;186.0
-62.0;16.0;-153.0;-159.0;298.0;5.0;300.0;16;176.0;74;-7;158.0;179.0
-27.0;24.0;-150.0;-160.0;301.0;10.0;326.0;16;174.0;74;-7;131.0;161.0
7.0;18.0;-147.0;-164.0;300.0;16.0;330.0;16;177.0;74;-7;156.0;161.0
52.0;30.0;-132.0;-170.0;307.0;13.0;332.0;16;190.0;74;-7;156.0;125.0
65.0;37.0;-146.0;-172.0;309.0;16.0;324.0;16;181.0;74;-7;132.0;165.0
58.0;17.0;-126.0;-170.0;306.0;16.0;332.0;16;183.0;74;-7;112.0;150.0
57.0;7.0;-146.0;-169.0;304.0;12.0;337.0;16;181.0;74;-7;137.0;147.0
23.0;31.0;-137.0;-172.0;304.0;23.0;318.0;16;189.0;74;-7;158.0;151.0
2.0;8.0;-143.0;-174.0;302.0;22.0;332.0;16;184.0;74;-8;158.0;169.0
17.0;10.0;-143.0;-172.0;299.0;27.0;331.0;16;184.0;74;-7;170.0;162.0
49.0;21.0;-148.0;-176.0;301.0;22.0;340.0;16;192.0;74;-7;161.0;131.0
17.0;29.0;-163.0;-182.0;301.0;18.0;314.0;16;205.0;74;-7;141.0;133.0
-4.0;10.0;-138.0;-184.0;304.0;15.0;347.0;16;167.0;74;-7;153.0;133.0
15.0;-3.0;-148.0;-179.0;305.0;11.0;316.0;16;196.0;74;-7;139.0;123.0
9.0;3.0;-134.0;-176.0;301.0;5.0;325.0;16;186.0;74;-7;137.0;133.0
-2.0;5.0;-129.0;-176.0;301.0;1.0;306.0;16;178.0;74;-7;122.0;135.0
0.0;-6.0;-110.0;-175.0;300.0;8.0;338.0;16;158.0;74;-7;147.0;114.0
0.0;-1.0;-115.0;-170.0;301.0;-4.0;304.0;16;182.0;74;-7;172.0;141.0
-2.0;10.0;-116.0;-170.0;302.0;-11.0;304.0;16;167.0;74;-7;124.0;154.0
-12.0;-10.0;-142.0;-163.0;301.0;-7.0;304.0;16;170.0;74;-7;114.0;136.0
12.0;33.0;-136.0;-160.0;300.0;0.0;318.0;16;178.0;74;-7;164.0;136.0
-10.0;-1.0;-121.0;-161.0;297.0;9.0;311.0;16;176.0;74;-7;144.0;127.0
-16.0;3.0;-124.0;-166.0;298.0;19.0;307.0;16;185.0;74;-7;149.0;156.0
-14.0;-3.0;-115.0;-169.0;301.0;15.0;312.0;16;177.0;74;-7;139.0;169.0
-43.0;16.0;-151.0;-163.0;303.0;14.0;335.0;16;187.0;74;-7;134.0;133.0
-10.0;7.0;-136.0;-166.0;304.0;7.0;336.0;16;170.0;74;-7;106.0;164.0
-43.0;17.0;-169.0;-167.0;303.0;1.0;333.0;16;177.0;74;-7;113.0;168.0
40.0;-28.0;-132.0;-174.0;306.0;1.0;315.0;16;185.0;74;-7;143.0;162.0
34.0;23.0;-156.0;-180.0;301.0;12.0;337.0;16;173.0;74;-7;109.0;84.0
28.0;3.0;-97.0;-217.0;288.0;7.0;279.0;16;183.0;74;-7;100.0;125.0
18.0;14.0;-119.0;-227.0;290.0;1.0;325.0;16;187.0;74;-7;120.0;115.0
32.0;6.0;-108.0;-226.0;291.0;1.0;341.0;16;188.0;74;-7;119.0;144.0
51.0;-2.0;-139.0;-229.0;294.0;-6.0;341.0;16;186.0;74;-7;115.0;128.0
62.0;28.0;-126.0;-237.0;295.0;-4.0;343.0;16;174.0;74;-7;101.0;144.0
45.0;10.0;-143.0;-242.0;297.0;0.0;333.0;16;169.0;74;-7;125.0;144.0
34.0;20.0;-141.0;-267.0;295.0;7.0;334.0;16;180.0;74;-7;128.0;142.0
49.0;5.0;-131.0;-268.0;292.0;9.0;333.0;16;165.0;74;-7;101.0;134.0
46.0;2.0;-138.0;-269.0;293.0;11.0;338.0;16;174.0;74;-7;108.0;135.0
45.0;18.0;-134.0;-270.0;290.0;6.0;335.0;16;176.0;74;-7;109.0;135.0
67.0;9.0;-139.0;-281.0;287.0;-4.0;312.0;16;177.0;74;-7;131.0;129.0
82.0;-6.0;-132.0;-288.0;288.0;7.0;329.0;16;184.0;74;-7;137.0;112.0
516.0;-19.0;-51.0;-486.0;384.0;-137.0;209.0;151;113.0;37;-8;-36.0;39.0
53.0;29.0;-121.0;-313.0;286.0;16.0;341.0;16;183.0;74;-7;118.0;127.0
41.0;-7.0;-135.0;-318.0;287.0;29.0;319.0;16;189.0;74;-7;125.0;129.0
34.0;-28.0;-114.0;-324.0;286.0;26.0;307.0;16;181.0;74;-7;129.0;112.0
58.0;-5.0;-138.0;-325.0;289.0;16.0;332.0;16;179.0;74;-7;112.0;163.0
55.0;10.0;-127.0;-324.0;286.0;-5.0;333.0;16;166.0;74;-7;125.0;126.0
-5.0;-7.0;-133.0;-312.0;280.0;-2.0;378.0;16;181.0;74;-7;137.0;165.0
-18.0;14.0;-128.0;-306.0;281.0;18.0;321.0;16;173.0;74;-7;152.0;136.0
0.0;20.0;-121.0;-306.0;282.0;9.0;303.0;16;166.0;74;-7;130.0;144.0
-42.0;-18.0;-133.0;-299.0;282.0;21.0;323.0;16;184.0;74;-7;148.0;82.0
-93.0;34.0;-134.0;-302.0;285.0;33.0;318.0;16;165.0;74;-7;119.0;139.0
-67.0;7.0;-114.0;-305.0;288.0;3.0;320.0;16;170.0;74;-7;122.0;159.0
-63.0;33.0;-143.0;-307.0;289.0;1.0;302.0;16;179.0;74;-7;163.0;166.0
-111.0;23.0;-141.0;-306.0;292.0;23.0;325.0;16;206.0;74;-7;145.0;191.0
-82.0;1.0;-160.0;-309.0;296.0;6.0;334.0;16;157.0;74;-7;109.0;176.0
-51.0;5.0;-180.0;-304.0;301.0;3.0;311.0;16;161.0;74;-7;109.0;172.0
-64.0;52.0;-172.0;-293.0;301.0;21.0;324.0;16;178.0;74;-7;136.0;155.0
-34.0;29.0;-150.0;-280.0;299.0;35.0;352.0;16;174.0;74;-7;108.0;204.0
-46.0;85.0;-161.0;-270.0;309.0;12.0;354.0;16;200.0;74;-7;146.0;200.0
7.0;-10.0;-168.0;-263.0;313.0;21.0;333.0;16;168.0;74;-7;146.0;179.0
-1.0;48.0;-179.0;-259.0;312.0;22.0;360.0;16;178.0;74;-7;148.0;219.0
-9.0;37.0;-166.0;-248.0;311.0;30.0;333.0;16;197.0;74;-7;140.0;141.0
-10.0;26.0;-161.0;-247.0;309.0;44.0;314.0;16;215.0;74;-7;129.0;163.0
5.0;6.0;-154.0;-245.0;307.0;25.0;327.0;16;162.0;74;-7;137.0;174.0
-33.0;41.0;-167.0;-244.0;306.0;31.0;328.0;16;171.0;74;-7;107.0;173.0
-32.0;28.0;-141.0;-239.0;306.0;45.0;288.0;16;208.0;74;-7;103.0;183.0
9.0;48.0;-150.0;-241.0;307.0;19.0;307.0;16;193.0;74;-7;125.0;165.0
45.0;-1.0;-140.0;-235.0;307.0;23.0;342.0;16;178.0;74;-7;157.0;159.0
46.0;20.0;-142.0;-232.0;306.0;20.0;332.0;16;183.0;74;-7;153.0;167.0
-8.0;21.0;-140.0;-226.0;304.0;21.0;342.0;16;198.0;74;-7;166.0;145.0
33.0;31.0;-138.0;-226.0;304.0;1.0;332.0;16;175.0;74;-7;157.0;172.0
24.0;26.0;-154.0;-223.0;303.0;10.0;324.0;16;182.0;74;-7;114.0;146.0
34.0;12.0;-126.0;-224.0;303.0;15.0;323.0;16;181.0;74;-7;108.0;168.0
17.0;20.0;-145.0;-224.0;303.0;10.0;348.0;16;190.0;74;-7;109.0;174.0
-12.0;9.0;-125.0;-218.0;299.0;14.0;315.0;16;176.0;74;-7;139.0;142.0
21.0;18.0;-143.0;-219.0;299.0;21.0;323.0;16;175.0;74;-7;139.0;161.0
11.0;25.0;-146.0;-219.0;299.0;21.0;339.0;16;180.0;74;-7;110.0;163.0
11.0;12.0;-136.0;-222.0;297.0;35.0;314.0;16;180.0;74;-7;132.0;164.0
8.0;12.0;-141.0;-225.0;292.0;24.0;318.0;16;172.0;74;-7;86.0;184.0
20.0;19.0;-134.0;-226.0;292.0;21.0;308.0;16;180.0;74;-7;96.0;177.0
39.0;23.0;-149.0;-227.0;292.0;9.0;340.0;16;167.0;74;-7;116.0;162.0
20.0;43.0;-148.0;-225.0;291.0;9.0;324.0;16;160.0;74;-7;131.0;178.0
37.0;30.0;-146.0;-226.0;290.0;13.0;329.0;16;167.0;74;-7;96.0;160.0
19.0;16.0;-156.0;-228.0;288.0;9.0;331.0;16;170.0;74;-7;112.0;155.0
24.0;10.0;-153.0;-232.0;289.0;15.0;311.0;16;168.0;74;-7;109.0;177.0
13.0;23.0;-136.0;-240.0;288.0;36.0;329.0;16;182.0;74;-7;117.0;174.0
11.0;10.0;-136.0;-243.0;290.0;38.0;351.0;16;175.0;74;-7;121.0;163.0
-11.0;39.0;-153.0;-243.0;291.0;35.0;333.0;16;183.0;74;-7;103.0;164.0
-32.0;28.0;-142.0;-244.0;291.0;30.0;333.0;16;181.0;74;-7;83.0;160.0
-51.0;10.0;-151.0;-242.0;294.0;26.0;332.0;16;175.0;74;-7;81.0;170.0
-5.0;24.0;-151.0;-239.0;290.0;10.0;329.0;16;175.0;74;-7;118.0;160.0
1.0;18.0;-146.0;-239.0;291.0;13.0;311.0;16;160.0;74;-7;133.0;159.0
17.0;14.0;-143.0;-238.0;292.0;18.0;322.0;16;171.0;74;-7;119.0;170.0
26.0;4.0;-141.0;-237.0;292.0;18.0;303.0;16;175.0;74;-7;119.0;159.0
15.0;19.0;-141.0;-236.0;289.0;20.0;332.0;16;161.0;74;-7;130.0;173.0
-1.0;19.0;-137.0;-231.0;288.0;28.0;333.0;16;168.0;74;-7;123.0;184.0
32.0;27.0;-154.0;-224.0;290.0;31.0;330.0;16;163.0;74;-7;116.0;172.0
-16.0;4.0;-162.0;-221.0;290.0;22.0;303.0;16;168.0;74;-7;115.0;161.0
-1.0;36.0;-164.0;-223.0;289.0;27.0;316.0;16;170.0;74;-7;133.0;167.0
1.0;-8.0;-146.0;-225.0;286.0;32.0;320.0;16;162.0;74;-7;146.0;175.0
0.0;28.0;-157.0;-231.0;292.0;27.0;309.0;16;169.0;74;-7;157.0;180.0
-11.0;26.0;-168.0;-231.0;292.0;30.0;307.0;16;178.0;74;-7;149.0;193.0
-6.0;9.0;-154.0;-235.0;295.0;32.0;329.0;16;173.0;74;-7;129.0;167.0
-1.0;24.0;-161.0;-242.0;295.0;26.0;324.0;16;173.0;74;-7;149.0;174.0
8.0;2.0;-154.0;-244.0;295.0;21.0;331.0;16;181.0;74;-7;136.0;154.0
5.0;8.0;-149.0;-247.0;296.0;20.0;333.0;16;180.0;74;-7;143.0;144.0
8.0;38.0;-147.0;-246.0;296.0;14.0;331.0;16;188.0;74;-7;150.0;165.0
17.0;29.0;-129.0;-249.0;297.0;8.0;328.0;16;185.0;74;-7;161.0;176.0
21.0;18.0;-147.0;-242.0;298.0;12.0;310.0;16;183.0;74;-7;123.0;162.0
-30.0;22.0;-147.0;-230.0;302.0;29.0;339.0;16;178.0;74;-7;148.0;158.0
-32.0;-3.0;-148.0;-226.0;302.0;35.0;311.0;16;195.0;74;-7;129.0;170.0
-45.0;16.0;-149.0;-224.0;303.0;39.0;331.0;16;192.0;74;-7;119.0;183.0
-55.0;5.0;-153.0;-220.0;300.0;32.0;339.0;16;195.0;74;-7;149.0;173.0
-36.0;29.0;-152.0;-220.0;300.0;33.0;352.0;16;184.0;74;-7;132.0;160.0
28.0;35.0;-142.0;-221.0;300.0;11.0;337.0;16;184.0;74;-7;118.0;179.0
37.0;12.0;-143.0;-224.0;301.0;13.0;340.0;16;191.0;74;-7;137.0;191.0
53.0;55.0;-150.0;-219.0;302.0;12.0;320.0;16;186.0;74;-7;139.0;154.0
30.0;20.0;-162.0;-215.0;302.0;10.0;328.0;16;193.0;74;-7;134.0;159.0
45.0;44.0;-148.0;-212.0;301.0;23.0;344.0;16;197.0;74;-7;132.0;165.0
53.0;39.0;-151.0;-214.0;300.0;24.0;343.0;16;188.0;74;-7;136.0;156.0
34.0;7.0;-151.0;-221.0;298.0;39.0;327.0;16;195.0;74;-7;158.0;145.0
2.0;29.0;-142.0;-226.0;295.0;35.0;331.0;16;189.0;74;-7;122.0;155.0
7.0;29.0;-139.0;-225.0;295.0;34.0;352.0;16;194.0;74;-7;142.0;161.0
-5.0;20.0;-149.0;-227.0;296.0;20.0;334.0;16;187.0;74;-7;132.0;156.0
13.0;8.0;-148.0;-227.0;296.0;13.0;329.0;16;185.0;74;-7;116.0;170.0
13.0;32.0;-143.0;-227.0;295.0;14.0;341.0;16;187.0;74;-7;115.0;182.0
4.0;41.0;-153.0;-223.0;296.0;24.0;317.0;16;183.0;74;-7;134.0;177.0
21.0;17.0;-160.0;-225.0;297.0;31.0;331.0;16;185.0;74;-7;111.0;181.0
5.0;35.0;-158.0;-224.0;296.0;31.0;334.0;16;195.0;74;-7;117.0;153.0
-7.0;28.0;-155.0;-229.0;299.0;34.0;341.0;16;187.0;74;-8;99.0;173.0
-1.0;20.0;-159.0;-226.0;298.0;26.0;351.0;16;192.0;74;-7;124.0;182.0
-22.0;40.0;-143.0;-233.0;298.0;26.0;334.0;16;184.0;74;-7;139.0;164.0
-9.0;19.0;-157.0;-230.0;298.0;20.0;340.0;16;178.0;74;-7;120.0;174.0
4.0;16.0;-157.0;-234.0;301.0;19.0;335.0;16;201.0;74;-7;136.0;172.0
-14.0;35.0;-150.0;-233.0;301.0;18.0;316.0;16;193.0;74;-7;133.0;161.0
29.0;30.0;-149.0;-232.0;300.0;18.0;340.0;16;184.0;74;-7;117.0;168.0
20.0;1.0;-149.0;-232.0;300.0;22.0;345.0;16;186.0;74;-7;132.0;168.0
28.0;24.0;-157.0;-235.0;300.0;29.0;334.0;16;188.0;74;-7;122.0;173.0
40.0;23.0;-152.0;-232.0;301.0;30.0;330.0;16;193.0;74;-7;129.0;182.0
32.0;31.0;-155.0;-231.0;300.0;27.0;332.0;16;176.0;74;-7;109.0;183.0
-5.0;21.0;-153.0;-233.0;300.0;28.0;333.0;16;188.0;74;-7;128.0;139.0
11.0;38.0;-157.0;-235.0;302.0;28.0;305.0;16;189.0;74;-7;149.0;141.0
20.0;29.0;-141.0;-232.0;300.0;18.0;319.0;16;202.0;74;-7;128.0;174.0
4.0;19.0;-131.0;-233.0;301.0;17.0;331.0;16;202.0;74;-7;126.0;160.0
-13.0;20.0;-139.0;-225.0;306.0;11.0;338.0;16;194.0;74;-7;139.0;154.0
13.0;25.0;-133.0;-222.0;304.0;12.0;353.0;16;189.0;74;-7;115.0;146.0
7.0;9.0;-151.0;-216.0;305.0;11.0;339.0;16;198.0;74;-7;136.0;155.0
-8.0;33.0;-147.0;-213.0;305.0;18.0;344.0;16;188.0;74;-7;148.0;145.0
2.0;40.0;-153.0;-210.0;301.0;24.0;322.0;16;179.0;74;-7;108.0;145.0
1.0;-15.0;-137.0;-213.0;301.0;21.0;332.0;16;178.0;74;-7;101.0;164.0
83.0;19.0;-141.0;-213.0;301.0;17.0;322.0;16;185.0;74;-7;133.0;164.0
104.0;-10.0;-148.0;-212.0;301.0;9.0;316.0;16;200.0;74;-7;137.0;180.0
95.0;-21.0;-139.0;-211.0;297.0;10.0;320.0;16;201.0;74;-7;128.0;188.0
126.0;-24.0;-138.0;-210.0;295.0;11.0;323.0;16;192.0;74;-7;125.0;169.0
54.0;-14.0;-159.0;-206.0;296.0;4.0;344.0;16;170.0;74;-7;112.0;135.0
-5.0;26.0;-160.0;-207.0;294.0;15.0;314.0;16;158.0;74;-7;139.0;128.0
-30.0;12.0;-168.0;-211.0;293.0;-11.0;313.0;16;155.0;74;-7;116.0;131.0
-122.0;-16.0;-138.0;-215.0;293.0;3.0;291.0;16;163.0;74;-7;112.0;107.0
-87.0;-2.0;-130.0;-220.0;292.0;33.0;311.0;16;149.0;74;-7;99.0;123.0
-156.0;20.0;-132.0;-228.0;294.0;-1.0;306.0;16;181.0;74;-7;89.0;135.0
-68.0;-10.0;-136.0;-259.0;307.0;-17.0;343.0;16;195.0;74;-7;144.0;134.0
-37.0;-9.0;-149.0;-275.0;310.0;-23.0;319.0;16;190.0;74;-7;159.0;162.0
26.0;21.0;-149.0;-282.0;312.0;12.0;342.0;16;203.0;74;-7;150.0;176.0
51.0;5.0;-131.0;-283.0;310.0;30.0;332.0;16;205.0;74;-7;113.0;163.0
69.0;46.0;-136.0;-287.0;307.0;-8.0;339.0;16;189.0;74;-7;115.0;158.0
111.0;35.0;-119.0;-288.0;307.0;29.0;341.0;16;214.0;74;-7;128.0;153.0
97.0;34.0;-135.0;-287.0;306.0;12.0;358.0;16;224.0;74;-7;139.0;144.0
70.0;19.0;-146.0;-288.0;303.0;46.0;329.0;16;210.0;74;-7;147.0;184.0
42.0;27.0;-160.0;-293.0;303.0;50.0;390.0;16;217.0;74;-7;129.0;160.0
-5.0;39.0;-153.0;-292.0;304.0;56.0;361.0;16;220.0;74;-7;149.0;176.0
39.0;19.0;-162.0;-297.0;301.0;51.0;360.0;16;216.0;74;-7;124.0;142.0
-20.0;15.0;-158.0;-320.0;298.0;23.0;357.0;16;196.0;74;-7;129.0;143.0
9.0;24.0;-153.0;-326.0;299.0;28.0;350.0;16;193.0;74;-7;122.0;151.0
-14.0;46.0;-152.0;-330.0;297.0;16.0;357.0;16;204.0;74;-7;126.0;157.0
17.0;28.0;-154.0;-319.0;296.0;19.0;332.0;16;211.0;74;-7;129.0;178.0
9.0;16.0;-150.0;-314.0;296.0;19.0;352.0;16;208.0;74;-7;127.0;174.0
1.0;47.0;-188.0;-311.0;297.0;35.0;353.0;16;196.0;74;-7;119.0;158.0
-15.0;19.0;-185.0;-310.0;296.0;59.0;357.0;16;214.0;74;-7;111.0;165.0
4.0;8.0;-137.0;-328.0;293.0;-1.0;364.0;16;194.0;74;-7;93.0;151.0
43.0;35.0;-135.0;-330.0;292.0;-4.0;349.0;16;186.0;74;-7;146.0;163.0
26.0;39.0;-160.0;-334.0;291.0;7.0;330.0;16;198.0;74;-7;141.0;164.0
43.0;30.0;-161.0;-331.0;293.0;3.0;362.0;16;199.0;74;-7;129.0;166.0
49.0;29.0;-157.0;-331.0;292.0;32.0;323.0;16;187.0;74;-7;128.0;171.0
1.0;0.0;-153.0;-328.0;292.0;38.0;337.0;16;199.0;74;-7;104.0;163.0
15.0;12.0;-155.0;-323.0;289.0;32.0;352.0;16;204.0;74;-7;111.0;162.0
-20.0;27.0;-154.0;-309.0;290.0;20.0;341.0;16;197.0;74;-7;138.0;165.0
-5.0;13.0;-162.0;-310.0;291.0;14.0;355.0;16;198.0;74;-7;121.0;161.0
-15.0;2.0;-149.0;-315.0;292.0;35.0;322.0;16;189.0;74;-7;99.0;173.0
-1.0;-14.0;-153.0;-316.0;291.0;20.0;363.0;16;182.0;74;-7;126.0;163.0
21.0;12.0;-155.0;-320.0;289.0;23.0;341.0;16;193.0;74;-7;109.0;155.0
51.0;0.0;-163.0;-320.0;289.0;15.0;333.0;16;202.0;74;-7;100.0;135.0
-5.0;10.0;-146.0;-322.0;287.0;18.0;349.0;16;191.0;74;-7;74.0;111.0
39.0;39.0;-140.0;-321.0;284.0;6.0;342.0;16;161.0;74;-7;69.0;119.0
51.0;59.0;-121.0;-323.0;284.0;3.0;331.0;16;196.0;74;-7;112.0;126.0
24.0;9.0;-118.0;-322.0;285.0;2.0;329.0;16;196.0;74;-7;111.0;157.0
-3.0;17.0;-93.0;-319.0;290.0;23.0;324.0;16;190.0;74;-7;128.0;197.0
10.0;17.0;-137.0;-313.0;296.0;33.0;331.0;16;228.0;74;-7;120.0;202.0
-15.0;25.0;-149.0;-309.0;304.0;26.0;344.0;16;226.0;74;-7;89.0;211.0
-7.0;-6.0;-174.0;-299.0;305.0;35.0;391.0;16;208.0;74;-7;91.0;180.0
-15.0;-7.0;-185.0;-274.0;313.0;38.0;362.0;16;191.0;74;-7;119.0;134.0
-92.0;8.0;-122.0;-249.0;305.0;24.0;322.0;16;172.0;74;-7;78.0;146.0
-141.0;-17.0;-130.0;-233.0;301.0;6.0;312.0;16;194.0;74;-7;85.0;178.0
-141.0;8.0;-122.0;-226.0;297.0;0.0;316.0;16;192.0;74;-7;112.0;188.0
-116.0;3.0;-148.0;-213.0;293.0;-12.0;345.0;16;170.0;74;-7;134.0;164.0
-103.0;17.0;-153.0;-209.0;294.0;-8.0;342.0;16;173.0;74;-7;115.0;172.0
-11.0;16.0;-137.0;-197.0;296.0;5.0;302.0;16;171.0;74;-7;93.0;169.0
4.0;9.0;-142.0;-193.0;299.0;13.0;304.0;16;187.0;74;-7;109.0;172.0
13.0;10.0;-135.0;-193.0;302.0;15.0;314.0;16;181.0;74;-7;119.0;151.0
14.0;10.0;-145.0;-189.0;302.0;14.0;324.0;16;171.0;74;-7;107.0;152.0
12.0;10.0;-148.0;-186.0;304.0;16.0;333.0;16;171.0;74;-7;100.0;147.0
42.0;12.0;-146.0;-186.0;304.0;10.0;321.0;16;178.0;74;-7;109.0;150.0
64.0;29.0;-143.0;-184.0;303.0;13.0;314.0;16;185.0;74;-7;78.0;151.0
66.0;28.0;-134.0;-184.0;301.0;10.0;311.0;16;181.0;74;-7;99.0;136.0
54.0;34.0;-134.0;-187.0;298.0;8.0;324.0;16;186.0;74;-7;109.0;123.0
60.0;34.0;-130.0;-188.0;300.0;8.0;328.0;16;194.0;74;-7;116.0;134.0
18.0;30.0;-126.0;-190.0;296.0;11.0;338.0;16;193.0;74;-7;140.0;135.0
-1.0;13.0;-118.0;-192.0;295.0;14.0;344.0;16;190.0;74;-7;98.0;125.0
35.0;-6.0;-118.0;-191.0;296.0;28.0;352.0;16;190.0;74;-7;89.0;122.0
-51.0;17.0;-116.0;-190.0;299.0;31.0;322.0;16;202.0;74;-7;99.0;118.0
-65.0;20.0;-115.0;-187.0;301.0;28.0;333.0;16;191.0;74;-7;119.0;99.0
-82.0;19.0;-101.0;-181.0;304.0;22.0;342.0;16;184.0;74;-7;108.0;112.0
-113.0;28.0;-103.0;-178.0;309.0;10.0;331.0;16;181.0;74;-7;111.0;67.0
-115.0;11.0;-91.0;-171.0;312.0;6.0;321.0;16;186.0;75;-7;119.0;29.0
-134.0;17.0;-74.0;-162.0;313.0;4.0;312.0;16;180.0;75;-7;118.0;-1.0
20.0;-61.0;-251.0;-92.0;513.0;-146.0;423.0;156;524.0;-7;-97;398.0;199.0
25.0;-167.0;-278.0;-206.0;372.0;136.0;448.0;151;398.0;115;2;175.0;382.0
54.0;-115.0;-237.0;-154.0;348.0;-55.0;486.0;151;355.0;141;0;385.0;393.0
-123.0;-243.0;-187.0;-106.0;318.0;-100.0;521.0;151;233.0;151;0;372.0;373.0
-67.0;-186.0;-7.0;-89.0;296.0;-89.0;523.0;151;204.0;158;0;413.0;389.0
115.0;146.0;-201.0;-261.0;733.0;132.0;570.0;-136;365.0;-23;-164;316.0;182.0
150.0;-42.0;19.0;-40.0;182.0;-159.0;332.0;43;132.0;120;-6;106.0;205.0
88.0;224.0;-196.0;-107.0;510.0;148.0;380.0;-137;362.0;-48;-65;198.0;329.0
-161.0;153.0;-256.0;91.0;401.0;90.0;512.0;-138;370.0;53;-12;57.0;213.0
-270.0;-104.0;-223.0;414.0;525.0;-41.0;177.0;-13;172.0;-59;-32;-27.0;76.0
-302.0;-103.0;73.0;-348.0;894.0;-256.0;134.0;138;-16.0;60;-3;488.0;88.0
-114.0;11.0;-33.0;-81.0;605.0;-74.0;289.0;133;194.0;-1;-6;375.0;37.0
-88.0;-15.0;-44.0;-81.0;609.0;-64.0;310.0;132;194.0;-1;-6;375.0;-58.0
-298.0;273.0;-239.0;-77.0;668.0;53.0;506.0;-39;258.0;19;-112;56.0;38.0
-49.0;130.0;-175.0;-240.0;297.0;104.0;449.0;24;442.0;57;-10;100.0;390.0
-64.0;24.0;-117.0;20.0;774.0;25.0;427.0;42;267.0;-15;-71;318.0;183.0
-400.0;-97.0;151.0;390.0;530.0;-1.0;389.0;-3;184.0;54;-24;368.0;-52.0
133.0;-369.0;-283.0;76.0;25.0;86.0;500.0;-163;325.0;170;0;180.0;70.0
