InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
745.0;-101;-387.0;707.0;573.0;11.0;1627.0;-101
749.0;1;-410.0;740.0;?;0.0;1413.0;1
755.0;-3;-310.0;732.0;582.0;-56.0;873.0;-3
761.0;-29;-239.0;967.0;585.0;-48.0;575.0;-29
766.0;-210;-285.0;1378.0;589.0;12.0;463.0;-210
771.0;-572;-415.0;1303.0;592.0;55.0;483.0;-572
774.0;-1087;-533.0;1014.0;594.0;-33.0;507.0;-1087
776.0;-1619;-586.0;1388.0;595.0;-99.0;485.0;-1619
776.0;-807;-497.0;1466.0;594.0;12.0;190.0;-807
776.0;-221;-359.0;928.0;591.0;126.0;-89.0;-221
777.0;-154;-283.0;897.0;592.0;265.0;-136.0;-154
778.0;1067;-373.0;1227.0;594.0;202.0;425.0;1067
780.0;1458;-355.0;1064.0;589.0;239.0;632.0;1458
788.0;1142;-148.0;685.0;577.0;194.0;124.0;1142
792.0;1225;407.0;628.0;574.0;184.0;-727.0;1225
791.0;1049;704.0;778.0;575.0;129.0;-1332.0;1049
786.0;?;592.0;879.0;579.0;-6.0;-1036.0;676
780.0;347;442.0;988.0;582.0;87.0;-655.0;347
773.0;-427;321.0;910.0;584.0;118.0;-510.0;-427
768.0;-1450;382.0;829.0;582.0;-228.0;-767.0;-1450
763.0;-859;621.0;930.0;580.0;-437.0;-1086.0;-859
759.0;-870;834.0;1086.0;578.0;-391.0;-1079.0;-870
754.0;453;961.0;1254.0;577.0;-437.0;-914.0;453
750.0;1131;887.0;1348.0;576.0;-401.0;-656.0;1131
748.0;-3590;683.0;1457.0;573.0;-280.0;-478.0;-3590
747.0;-2413;504.0;1218.0;572.0;-94.0;-324.0;-2413
747.0;1602;?;?;570.0;-96.0;-98.0;1602
744.0;634;-306.0;806.0;569.0;-218.0;145.0;634
741.0;227;-591.0;?;572.0;-62.0;273.0;227
743.0;-29;-541.0;1203.0;576.0;190.0;66.0;-29
748.0;-225;-536.0;932.0;576.0;108.0;100.0;-225
751.0;-2;-385.0;676.0;577.0;172.0;540.0;-2
755.0;-149;-135.0;582.0;581.0;177.0;414.0;-149
758.0;-107;-213.0;554.0;584.0;-81.0;652.0;-107
760.0;?;-439.0;744.0;590.0;-39.0;1318.0;-127
763.0;-84;-485.0;752.0;594.0;38.0;1348.0;-84
766.0;54;-496.0;738.0;597.0;-86.0;1139.0;54
770.0;68;-496.0;757.0;600.0;-109.0;929.0;68
?;-71;-474.0;1119.0;603.0;-114.0;824.0;?
?;-451;-527.0;1482.0;604.0;-111.0;791.0;-451
779.0;-1026;-569.0;1058.0;605.0;-22.0;630.0;-1026
782.0;-1588;-508.0;1305.0;604.0;-109.0;222.0;-1588
784.0;-1732;-301.0;1675.0;603.0;21.0;-208.0;-1732
784.0;-678;-15.0;842.0;603.0;276.0;-483.0;?
784.0;315;61.0;699.0;603.0;371.0;-312.0;315
785.0;784;47.0;1175.0;604.0;423.0;155.0;784
786.0;1673;-66.0;1187.0;?;222.0;746.0;1673
793.0;?;-89.0;824.0;592.0;78.0;522.0;1903
?;204;676.0;895.0;545.0;215.0;-1442.0;204
745.0;10;646.0;890.0;543.0;-6.0;-778.0;10
737.0;?;693.0;850.0;539.0;-273.0;-585.0;-734
731.0;-369;843.0;877.0;532.0;-462.0;-544.0;?
724.0;64;909.0;1028.0;527.0;-476.0;-592.0;64
717.0;505;903.0;1175.0;520.0;-464.0;-645.0;505
709.0;612;844.0;1332.0;516.0;-374.0;-640.0;612
704.0;132;556.0;1370.0;511.0;-287.0;-538.0;132
699.0;461;292.0;1249.0;507.0;-234.0;-369.0;461
693.0;434;-8.0;759.0;503.0;-183.0;-185.0;434
683.0;312;-488.0;846.0;498.0;?;171.0;312
677.0;293;-871.0;1376.0;496.0;-252.0;456.0;293
677.0;-206;-844.0;1272.0;500.0;174.0;193.0;-206
682.0;-204;-718.0;997.0;502.0;329.0;-8.0;-204
687.0;-102;-503.0;747.0;504.0;448.0;245.0;-102
693.0;-85;-91.0;608.0;510.0;416.0;136.0;-85
699.0;-86;-212.0;524.0;?;?;243.0;-86
702.0;-191;-533.0;704.0;520.0;96.0;1220.0;-191
705.0;-97;-610.0;753.0;525.0;116.0;1557.0;-97
710.0;-97;-583.0;802.0;530.0;-19.0;1302.0;-97
716.0;-180;-460.0;762.0;534.0;-119.0;877.0;-180
720.0;-149;-321.0;1008.0;535.0;-109.0;577.0;-149
722.0;-512;-279.0;1447.0;535.0;?;495.0;-512
723.0;-559;-332.0;?;534.0;-52.0;472.0;-559
727.0;-1101;-342.0;1129.0;533.0;-68.0;374.0;-1101
?;-1706;-394.0;1758.0;531.0;-97.0;466.0;-1706
732.0;-110;-264.0;1103.0;528.0;-40.0;423.0;-110
734.0;395;-149.0;765.0;527.0;134.0;149.0;395
740.0;-268;-95.0;1177.0;527.0;247.0;94.0;-268
743.0;732;-129.0;1187.0;527.0;215.0;430.0;732
752.0;1428;58.0;854.0;518.0;263.0;?;1428
760.0;771;298.0;751.0;514.0;155.0;-228.0;771
759.0;98;620.0;846.0;519.0;217.0;-979.0;98
754.0;46;619.0;864.0;521.0;248.0;-1455.0;46
747.0;-272;643.0;839.0;523.0;233.0;-1321.0;-272
739.0;-148;608.0;905.0;524.0;159.0;-871.0;-148
732.0;-374;628.0;808.0;523.0;-150.0;-566.0;-374
727.0;-832;?;849.0;521.0;-340.0;-536.0;-832
722.0;571;857.0;912.0;519.0;-425.0;-542.0;571
719.0;1453;902.0;1095.0;516.0;-392.0;-476.0;1453
714.0;2529;821.0;1245.0;514.0;-354.0;-465.0;2529
710.0;-126;638.0;1420.0;511.0;-315.0;-351.0;-126
708.0;-4291;420.0;1331.0;509.0;-161.0;-233.0;-4291
706.0;-1045;218.0;1034.0;510.0;-67.0;-196.0;?
704.0;840;?;683.0;509.0;-60.0;-134.0;840
698.0;-181;-658.0;971.0;508.0;-121.0;219.0;-181
696.0;202;-910.0;1340.0;511.0;56.0;494.0;202
697.0;?;-864.0;1198.0;516.0;290.0;380.0;-137
700.0;-72;-837.0;932.0;518.0;?;371.0;-72
703.0;13;-572.0;696.0;522.0;297.0;494.0;13
710.0;-74;-202.0;517.0;525.0;51.0;112.0;-74
716.0;38;-314.0;574.0;527.0;-208.0;407.0;?
721.0;-54;-426.0;783.0;531.0;-130.0;1328.0;-54
727.0;-58;-350.0;834.0;?;-75.0;1555.0;-58
734.0;-32;-233.0;767.0;538.0;-190.0;1194.0;-32
741.0;-110;-85.0;753.0;541.0;-225.0;793.0;-110
747.0;-127;-36.0;1104.0;546.0;?;578.0;-127
751.0;-522;-98.0;1462.0;550.0;-77.0;515.0;-522
753.0;-599;-231.0;1034.0;551.0;-72.0;417.0;-599
755.0;-1001;-287.0;1233.0;551.0;-35.0;267.0;?
757.0;-1509;-334.0;1537.0;550.0;-74.0;321.0;-1509
759.0;-65;-231.0;978.0;548.0;33.0;347.0;-65
759.0;879;-90.0;630.0;547.0;238.0;216.0;879
759.0;746;-28.0;1267.0;550.0;294.0;183.0;746
761.0;827;-128.0;1246.0;549.0;242.0;549.0;827
765.0;?;-81.0;859.0;541.0;229.0;469.0;519
771.0;341;122.0;655.0;537.0;103.0;?;341
770.0;359;?;763.0;537.0;134.0;-844.0;359
767.0;311;386.0;869.0;535.0;172.0;-1543.0;311
763.0;263;423.0;919.0;535.0;206.0;-1497.0;263
758.0;232;388.0;969.0;534.0;84.0;-1233.0;232
753.0;-66;302.0;?;531.0;-77.0;-894.0;-66
750.0;-448;357.0;807.0;528.0;-396.0;-802.0;-448
747.0;-340;409.0;920.0;524.0;-505.0;-707.0;-340
744.0;232;499.0;1114.0;524.0;-450.0;-568.0;232
740.0;1359;509.0;?;522.0;-344.0;-431.0;1359
736.0;2133;395.0;1281.0;519.0;-222.0;-253.0;2133
733.0;558;223.0;1298.0;518.0;-161.0;-166.0;558
728.0;-653;123.0;1234.0;522.0;-54.0;-189.0;?
724.0;723;-6.0;849.0;523.0;14.0;-260.0;723
715.0;636;-469.0;768.0;519.0;-43.0;-96.0;636
708.0;-252;-696.0;?;519.0;117.0;-42.0;-252
745.0;1256;571.0;907.0;498.0;62.0;-1393.0;1256
737.0;998;547.0;836.0;497.0;96.0;-1533.0;998
727.0;614;422.0;852.0;495.0;96.0;-1223.0;614
719.0;204;415.0;885.0;493.0;1.0;-1048.0;204
711.0;-585;562.0;850.0;490.0;?;-977.0;-585
704.0;-872;591.0;918.0;492.0;-533.0;-669.0;-872
696.0;1050;?;1044.0;490.0;-715.0;89.0;1050
687.0;1833;557.0;1187.0;489.0;-860.0;?;1833
678.0;1230;408.0;1267.0;487.0;-627.0;763.0;1230
671.0;582;319.0;1372.0;485.0;-469.0;132.0;582
663.0;-307;?;1268.0;485.0;-373.0;-419.0;-307
657.0;605;101.0;738.0;?;-267.0;-649.0;605
724.0;11;518.0;721.0;478.0;440.0;-1041.0;11
722.0;289;757.0;?;476.0;375.0;-1668.0;289
716.0;44;867.0;870.0;473.0;395.0;-2034.0;?
708.0;95;1001.0;846.0;471.0;332.0;-1844.0;95
702.0;-41;1024.0;937.0;469.0;234.0;-1389.0;-41
695.0;-247;921.0;878.0;466.0;-50.0;-799.0;-247
690.0;-739;?;854.0;461.0;-258.0;-349.0;-739
684.0;-233;?;927.0;458.0;-395.0;-115.0;-233
679.0;1372;651.0;1058.0;454.0;-414.0;51.0;1372
674.0;1535;556.0;?;451.0;-506.0;49.0;1535
670.0;-88;708.0;1365.0;449.0;-671.0;-435.0;-88
667.0;-823;756.0;1378.0;447.0;-670.0;-1297.0;-823
663.0;-14;484.0;1092.0;447.0;-439.0;-1724.0;-14
658.0;415;126.0;705.0;448.0;-261.0;-1459.0;415
650.0;337;-255.0;917.0;443.0;-100.0;-872.0;337
645.0;221;-558.0;1394.0;446.0;45.0;-214.0;221
644.0;-89;-695.0;1221.0;453.0;228.0;490.0;-89
647.0;-218;-911.0;939.0;455.0;-17.0;1361.0;-218
650.0;-97;-557.0;773.0;?;?;1807.0;-97
655.0;-77;-484.0;625.0;462.0;34.0;955.0;-77
659.0;-204;-630.0;580.0;461.0;-211.0;133.0;-204
661.0;-272;-776.0;667.0;461.0;-208.0;23.0;-272
665.0;-265;-788.0;811.0;462.0;-58.0;327.0;-265
669.0;-184;-615.0;740.0;463.0;-5.0;866.0;-184
671.0;-95;-561.0;692.0;463.0;?;958.0;-95
672.0;-112;-489.0;1026.0;?;162.0;803.0;-112
?;-68;-469.0;1322.0;462.0;201.0;707.0;-68
669.0;-443;-489.0;1052.0;460.0;231.0;568.0;-443
667.0;-1532;-471.0;1145.0;457.0;217.0;412.0;-1532
663.0;-1702;-339.0;1721.0;454.0;200.0;218.0;-1702
659.0;-1135;-166.0;952.0;453.0;218.0;32.0;-1135
656.0;-1266;-27.0;704.0;451.0;212.0;55.0;-1266
654.0;159;-127.0;1228.0;448.0;152.0;296.0;159
653.0;2236;-337.0;1291.0;443.0;177.0;756.0;2236
658.0;2134;-204.0;?;432.0;236.0;492.0;2134
664.0;1712;55.0;672.0;424.0;176.0;-399.0;1712
659.0;1434;415.0;762.0;420.0;237.0;-1332.0;1434
650.0;1002;536.0;809.0;414.0;276.0;-1972.0;1002
640.0;1167;557.0;792.0;411.0;216.0;-1684.0;1167
632.0;852;564.0;950.0;408.0;114.0;-1112.0;852
622.0;194;531.0;902.0;406.0;-51.0;?;?
617.0;196;548.0;868.0;404.0;-368.0;?;196
611.0;-66;601.0;966.0;401.0;-579.0;-303.0;-66
605.0;?;?;1120.0;400.0;-521.0;-167.0;260
600.0;1304;630.0;1159.0;400.0;-454.0;-110.0;1304
597.0;95;573.0;1286.0;399.0;-308.0;-76.0;95
596.0;-1617;476.0;1303.0;400.0;-196.0;1.0;-1617
596.0;-559;386.0;1126.0;404.0;-19.0;40.0;-559
596.0;552;144.0;688.0;406.0;-35.0;81.0;552
591.0;289;-404.0;1017.0;403.0;-107.0;284.0;289
592.0;80;-823.0;1450.0;403.0;-32.0;501.0;80
?;-62;-1090.0;1242.0;410.0;-114.0;622.0;-62
610.0;-166;-1209.0;863.0;416.0;-450.0;558.0;-166
619.0;-101;-834.0;632.0;428.0;-374.0;630.0;-101
631.0;-79;-293.0;513.0;442.0;-535.0;366.0;-79
638.0;-198;-333.0;554.0;451.0;-359.0;646.0;-198
643.0;-240;-546.0;717.0;459.0;?;1414.0;-240
651.0;-108;-604.0;760.0;467.0;76.0;1340.0;-108
659.0;-84;-513.0;667.0;474.0;?;799.0;-84
666.0;?;-324.0;764.0;479.0;-85.0;478.0;-106
673.0;-93;-197.0;1163.0;483.0;45.0;302.0;-93
676.0;-64;-610.0;888.0;487.0;-279.0;1296.0;-64
681.0;-25;-576.0;793.0;489.0;-194.0;1449.0;-25
?;9;-529.0;710.0;491.0;-219.0;1361.0;9
694.0;-6;-404.0;882.0;495.0;-167.0;1037.0;-6
?;-257;-303.0;1337.0;498.0;-85.0;405.0;-257
702.0;-726;-303.0;1320.0;500.0;-1.0;-93.0;-726
706.0;-1132;-434.0;913.0;500.0;4.0;-259.0;-1132
709.0;-1655;-529.0;1415.0;499.0;-66.0;-258.0;-1655
712.0;-1581;-418.0;1550.0;499.0;-79.0;-161.0;-1581
714.0;-631;-166.0;825.0;500.0;60.0;-210.0;-631
715.0;-604;10.0;883.0;503.0;213.0;-63.0;-604
719.0;-541;-181.0;1227.0;507.0;150.0;407.0;-541
722.0;1241;-279.0;1079.0;504.0;202.0;564.0;1241
729.0;2089;74.0;788.0;493.0;?;-321.0;2089
732.0;1156;485.0;712.0;493.0;121.0;-1374.0;1156
727.0;?;708.0;784.0;494.0;236.0;-2377.0;634
721.0;579;783.0;812.0;493.0;162.0;-2425.0;579
?;?;783.0;826.0;493.0;-25.0;-1686.0;392
700.0;227;679.0;954.0;492.0;-152.0;-1077.0;227
692.0;-905;737.0;831.0;489.0;-259.0;-848.0;-905
686.0;-1005;910.0;892.0;487.0;-430.0;-780.0;-1005
681.0;-3;1038.0;1047.0;486.0;-435.0;-813.0;-3
676.0;-291;1103.0;1165.0;484.0;-415.0;-781.0;-291
671.0;1258;1025.0;1335.0;485.0;-302.0;-613.0;1258
668.0;-1531;803.0;1388.0;484.0;-136.0;-378.0;-1531
665.0;-5042;564.0;1204.0;485.0;67.0;-31.0;-5042
665.0;-476;-64.0;847.0;485.0;46.0;367.0;-476
660.0;978;-708.0;809.0;480.0;-64.0;663.0;978
657.0;-105;-992.0;1409.0;478.0;-10.0;552.0;-105
658.0;375;-845.0;?;483.0;324.0;-58.0;375
663.0;-176;-727.0;903.0;486.0;268.0;-341.0;-176
670.0;50;-749.0;740.0;487.0;335.0;106.0;50
681.0;39;-408.0;570.0;?;645.0;322.0;39
690.0;-112;-221.0;626.0;493.0;313.0;-45.0;-112
697.0;-44;-417.0;563.0;501.0;86.0;566.0;-44
703.0;-33;-527.0;765.0;?;5.0;1355.0;-33
711.0;-26;-489.0;806.0;516.0;-51.0;1492.0;-26
719.0;10;-494.0;894.0;522.0;-128.0;1374.0;10
729.0;-207;-408.0;1199.0;528.0;-189.0;1045.0;-207
738.0;-707;-391.0;1456.0;531.0;-156.0;793.0;-707
746.0;-890;-419.0;1080.0;535.0;-74.0;617.0;-890
753.0;-1686;?;1454.0;537.0;-105.0;580.0;-1686
756.0;-1761;-529.0;1327.0;539.0;-10.0;?;-1761
758.0;-365;-318.0;801.0;540.0;221.0;?;-365
761.0;-338;-200.0;1042.0;542.0;426.0;53.0;-338
767.0;-425;-186.0;1235.0;542.0;351.0;365.0;-425
772.0;1010;-344.0;1035.0;540.0;244.0;844.0;1010
779.0;1529;-290.0;800.0;532.0;283.0;544.0;1529
782.0;714;114.0;752.0;531.0;205.0;-281.0;714
781.0;275;527.0;811.0;532.0;163.0;-1318.0;275
778.0;13;597.0;827.0;534.0;83.0;-1552.0;13
773.0;-325;528.0;789.0;537.0;55.0;?;-325
767.0;-315;510.0;887.0;539.0;57.0;-705.0;-315
762.0;-1261;522.0;841.0;539.0;-126.0;-463.0;-1261
758.0;-1004;648.0;855.0;539.0;-377.0;-538.0;-1004
755.0;470;?;1001.0;538.0;-480.0;?;470
751.0;956;842.0;1171.0;539.0;-441.0;-764.0;956
747.0;2222;873.0;1361.0;540.0;-363.0;-725.0;2222
744.0;1063;768.0;1444.0;541.0;-218.0;-513.0;1063
742.0;-461;554.0;1274.0;542.0;-127.0;-206.0;-461
742.0;628;307.0;853.0;543.0;?;-118.0;628
738.0;356;-2.0;685.0;544.0;-17.0;?;356
734.0;76;-536.0;1123.0;546.0;-79.0;57.0;76
735.0;112;-569.0;1305.0;550.0;52.0;22.0;112
736.0;-181;-526.0;1019.0;556.0;49.0;?;-181
738.0;0;-541.0;?;558.0;28.0;413.0;0
741.0;12;-255.0;585.0;561.0;?;499.0;12
744.0;-53;11.0;593.0;563.0;-85.0;78.0;-53
747.0;?;-160.0;711.0;566.0;-253.0;597.0;17
749.0;67;-307.0;728.0;571.0;-191.0;?;67
752.0;78;-368.0;737.0;574.0;-158.0;1139.0;78
756.0;129;-372.0;713.0;576.0;-245.0;855.0;129
760.0;87;-350.0;1012.0;577.0;-229.0;601.0;87
764.0;-335;-350.0;?;578.0;-97.0;455.0;-335
767.0;-852;-395.0;1285.0;580.0;27.0;355.0;-852
771.0;-1088;-589.0;961.0;580.0;172.0;343.0;-1088
774.0;-1559;-726.0;1456.0;579.0;258.0;340.0;-1559
777.0;-989;-704.0;1412.0;577.0;206.0;246.0;-989
778.0;-108;-549.0;743.0;576.0;286.0;26.0;-108
778.0;22;-362.0;1026.0;579.0;363.0;-86.0;22
779.0;1515;-307.0;1323.0;?;?;261.0;1515
781.0;2164;-345.0;910.0;577.0;223.0;514.0;2164
779.0;-218;618.0;874.0;582.0;202.0;-1099.0;-218
774.0;-26;679.0;892.0;582.0;28.0;-875.0;-26
770.0;-1159;819.0;868.0;581.0;-248.0;-762.0;-1159
767.0;-540;976.0;990.0;578.0;-378.0;-722.0;-540
763.0;137;955.0;1154.0;577.0;-346.0;-641.0;?
758.0;-29;879.0;1329.0;576.0;-323.0;-535.0;-29
755.0;262;739.0;1464.0;573.0;-262.0;-398.0;262
752.0;-2302;469.0;1435.0;571.0;-163.0;-172.0;-2302
750.0;-1418;302.0;998.0;570.0;-57.0;-194.0;-1418
746.0;938;25.0;661.0;568.0;-24.0;-257.0;938
741.0;189;-548.0;1011.0;567.0;-215.0;-99.0;189
740.0;145;-808.0;1278.0;566.0;-134.0;249.0;145
742.0;-39;?;1074.0;563.0;159.0;327.0;-39
745.0;-151;-844.0;822.0;556.0;111.0;647.0;?
747.0;-6;-433.0;607.0;556.0;102.0;729.0;-6
748.0;-74;?;?;557.0;-265.0;420.0;-74
750.0;-62;-376.0;?;556.0;-435.0;1054.0;-62
750.0;-100;-614.0;?;558.0;-242.0;1852.0;-100
751.0;-43;-603.0;771.0;560.0;-247.0;1726.0;-43
752.0;-89;-583.0;768.0;560.0;-355.0;1278.0;-89
753.0;-46;-518.0;904.0;?;-372.0;912.0;-46
755.0;-371;-507.0;1396.0;555.0;-283.0;698.0;-371
755.0;-562;-580.0;1290.0;552.0;-165.0;611.0;?
754.0;-793;-633.0;960.0;547.0;?;489.0;-793
753.0;-1532;-691.0;1453.0;543.0;20.0;350.0;-1532
751.0;-1220;-642.0;1390.0;?;69.0;173.0;-1220
750.0;-406;-477.0;827.0;531.0;272.0;-7.0;-406
750.0;832;-220.0;1086.0;527.0;409.0;?;832
749.0;2000;-244.0;1201.0;522.0;361.0;287.0;2000
750.0;1667;-219.0;913.0;513.0;?;507.0;1667
756.0;1145;36.0;748.0;502.0;323.0;28.0;1145
754.0;?;496.0;774.0;499.0;211.0;-896.0;715
?;118;?;817.0;494.0;371.0;-1651.0;118
741.0;-166;760.0;809.0;488.0;301.0;?;-166
731.0;-287;847.0;875.0;484.0;193.0;-1627.0;-287
720.0;-428;884.0;?;480.0;-61.0;-1175.0;-428
712.0;?;983.0;814.0;475.0;-372.0;-908.0;?
704.0;-511;1090.0;905.0;469.0;-555.0;-714.0;-511
696.0;1102;?;1083.0;462.0;-543.0;-590.0;1102
688.0;1905;1097.0;1212.0;457.0;-468.0;-574.0;1905
679.0;1551;?;1388.0;452.0;-370.0;-460.0;1551
673.0;909;631.0;?;447.0;-284.0;-218.0;909
666.0;-121;363.0;1200.0;444.0;-146.0;-62.0;-121
?;408;-20.0;705.0;440.0;-136.0;-25.0;408
648.0;840;?;?;435.0;-248.0;87.0;840
639.0;141;-867.0;1268.0;434.0;-169.0;228.0;141
635.0;-1;-1032.0;1264.0;435.0;198.0;55.0;?
637.0;-135;-1018.0;939.0;437.0;274.0;-5.0;-135
640.0;-125;?;748.0;438.0;301.0;220.0;-125
643.0;-70;-358.0;574.0;441.0;314.0;-116.0;-70
645.0;-198;-269.0;550.0;443.0;-38.0;-269.0;-198
647.0;-185;-580.0;741.0;447.0;-138.0;864.0;-185
649.0;-188;-695.0;784.0;452.0;-25.0;1738.0;-188
652.0;-99;-657.0;711.0;454.0;-63.0;1559.0;-99
?;-18;-569.0;679.0;?;-142.0;990.0;-18
657.0;-218;-441.0;1100.0;455.0;-148.0;602.0;-218
658.0;-149;-383.0;1433.0;454.0;-81.0;417.0;-149
656.0;-424;-410.0;1029.0;452.0;?;?;-424
654.0;-1369;-486.0;1141.0;448.0;-41.0;281.0;-1369
?;-1590;-507.0;1952.0;443.0;-63.0;200.0;-1590
651.0;-853;-373.0;875.0;438.0;1.0;116.0;-853
650.0;-201;-111.0;692.0;433.0;198.0;-67.0;-201
654.0;-705;28.0;1278.0;434.0;348.0;-128.0;-705
656.0;119;-59.0;1269.0;430.0;319.0;296.0;?
665.0;2145;159.0;832.0;423.0;316.0;45.0;2145
675.0;1763;383.0;750.0;420.0;139.0;?;1763
675.0;830;765.0;785.0;424.0;280.0;-1390.0;830
669.0;707;859.0;788.0;419.0;256.0;-1731.0;707
660.0;-31;844.0;787.0;417.0;184.0;-1522.0;-31
648.0;145;856.0;875.0;414.0;157.0;-1316.0;145
639.0;-491;793.0;848.0;410.0;-121.0;-1147.0;-491
632.0;-1144;901.0;845.0;405.0;-348.0;-1114.0;-1144
625.0;539;1009.0;979.0;401.0;-452.0;-970.0;539
618.0;-605;1016.0;1160.0;397.0;-460.0;-802.0;-605
609.0;945;945.0;1364.0;393.0;-388.0;-626.0;945
604.0;650;745.0;1435.0;390.0;-323.0;-295.0;650
602.0;-4375;538.0;1297.0;389.0;-162.0;26.0;-4375
600.0;-842;270.0;898.0;391.0;-45.0;146.0;-842
592.0;1477;-98.0;741.0;392.0;-145.0;199.0;1477
590.0;-268;-573.0;?;391.0;-262.0;347.0;-268
592.0;155;-778.0;1310.0;400.0;172.0;448.0;155
598.0;-204;-937.0;989.0;405.0;359.0;322.0;-204
603.0;-120;-728.0;750.0;408.0;358.0;153.0;-120
612.0;-73;6.0;627.0;421.0;?;-223.0;-73
623.0;-261;-51.0;450.0;433.0;-205.0;-125.0;?
629.0;-263;-561.0;594.0;442.0;-209.0;1147.0;-263
631.0;-199;-766.0;755.0;447.0;91.0;2053.0;-199
634.0;-77;-729.0;703.0;452.0;-93.0;1733.0;-77
636.0;3;-606.0;646.0;455.0;-261.0;1016.0;3
640.0;-6;-473.0;?;459.0;-254.0;495.0;-6
638.0;-350;-381.0;1630.0;457.0;-216.0;200.0;-350
692.0;-475;1126.0;?;479.0;-441.0;-1084.0;-475
687.0;2812;1179.0;1164.0;478.0;-460.0;-910.0;2812
682.0;1269;1196.0;1269.0;478.0;?;-777.0;1269
679.0;2226;1022.0;1461.0;477.0;-316.0;-702.0;2226
674.0;-1672;850.0;1463.0;478.0;-175.0;-514.0;-1672
?;-4711;678.0;988.0;483.0;-42.0;-304.0;-4711
667.0;1037;211.0;633.0;487.0;-100.0;-52.0;1037
660.0;501;-497.0;1008.0;488.0;-317.0;334.0;501
660.0;-309;-981.0;1298.0;493.0;-232.0;613.0;-309
663.0;393;-1080.0;1095.0;498.0;104.0;281.0;393
667.0;?;-1042.0;786.0;500.0;289.0;36.0;-490
672.0;127;-655.0;599.0;505.0;340.0;125.0;127
680.0;?;-366.0;469.0;510.0;259.0;-28.0;-33
686.0;-80;-582.0;607.0;?;-28.0;?;-80
691.0;98;-817.0;764.0;515.0;-12.0;1204.0;98
695.0;91;-822.0;830.0;516.0;-44.0;?;91
701.0;132;-671.0;761.0;519.0;-126.0;1244.0;132
707.0;54;-464.0;885.0;523.0;-118.0;845.0;54
713.0;-268;-301.0;1295.0;524.0;-25.0;498.0;-268
?;-532;-178.0;1396.0;523.0;92.0;163.0;-532
716.0;-709;-232.0;1031.0;518.0;?;4.0;-709
718.0;-1212;-373.0;1449.0;516.0;100.0;-97.0;-1212
717.0;-839;-373.0;1524.0;511.0;162.0;-67.0;-839
719.0;134;-328.0;675.0;504.0;?;-107.0;134
717.0;842;-144.0;?;501.0;340.0;?;842
722.0;1708;?;1134.0;502.0;366.0;-123.0;1708
727.0;1532;75.0;1040.0;500.0;312.0;?;1532
734.0;605;187.0;813.0;492.0;244.0;-569.0;605
738.0;279;454.0;643.0;493.0;112.0;-1041.0;279
735.0;195;747.0;780.0;498.0;247.0;-1669.0;?
727.0;241;800.0;861.0;?;143.0;-1869.0;?
719.0;?;823.0;850.0;496.0;-16.0;-1550.0;324
708.0;30;772.0;879.0;492.0;-80.0;-915.0;30
700.0;-517;726.0;837.0;489.0;-270.0;-546.0;-517
695.0;-764;782.0;921.0;484.0;-473.0;-559.0;-764
691.0;-210;842.0;1155.0;480.0;-548.0;-681.0;-210
686.0;561;775.0;1225.0;476.0;-528.0;-618.0;561
680.0;551;623.0;1357.0;474.0;-453.0;-387.0;551
675.0;425;485.0;1445.0;473.0;-347.0;-140.0;425
670.0;530;293.0;1181.0;474.0;-127.0;-1.0;530
666.0;229;-35.0;640.0;477.0;-4.0;158.0;229
658.0;?;-607.0;951.0;474.0;-120.0;417.0;-23
656.0;106;-984.0;1401.0;477.0;-62.0;619.0;106
659.0;0;-1065.0;1104.0;485.0;237.0;482.0;0
664.0;-203;-1050.0;859.0;487.0;301.0;147.0;-203
669.0;-121;-742.0;679.0;490.0;269.0;154.0;-121
678.0;1;-318.0;565.0;494.0;263.0;-12.0;?
687.0;-43;-305.0;576.0;497.0;-145.0;193.0;-43
693.0;-77;-540.0;704.0;504.0;-236.0;1302.0;-77
?;-4;-573.0;784.0;?;-145.0;1693.0;-4
709.0;-31;-478.0;801.0;513.0;-168.0;1573.0;-31
719.0;-30;-412.0;838.0;518.0;-183.0;1149.0;-30
729.0;-209;-320.0;1248.0;524.0;-152.0;881.0;-209
737.0;-426;-352.0;1509.0;528.0;?;698.0;-426
739.0;-797;-457.0;922.0;528.0;-37.0;446.0;-797
747.0;-1719;-565.0;1457.0;532.0;-78.0;279.0;-1719
746.0;-1598;-544.0;1626.0;?;-67.0;129.0;-1598
746.0;-268;-353.0;665.0;526.0;?;-50.0;-268
746.0;1083;-111.0;952.0;524.0;269.0;-143.0;1083
751.0;1857;-40.0;1282.0;527.0;355.0;13.0;?
753.0;1550;-80.0;1018.0;527.0;249.0;436.0;1550
761.0;949;142.0;760.0;519.0;238.0;136.0;949
767.0;567;412.0;668.0;518.0;100.0;-449.0;567
764.0;-35;?;835.0;525.0;192.0;-1283.0;-35
757.0;-382;719.0;824.0;527.0;188.0;-1544.0;-382
750.0;-346;756.0;806.0;530.0;163.0;-1269.0;-346
741.0;-408;750.0;906.0;531.0;109.0;-831.0;-408
