NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;8;35
1;0;0;0;260014;0;0;0;16
1;0;0;0;260014;0;0;4;35
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;3;15
1;0;0;0;260014;0;0;3;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;5;35
1;0;0;0;260014;0;0;3;35
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;3;15
1;0;0;0;260014;0;0;3;15
1;0;0;0;260014;0;0;4;15
1;0;0;0;260014;0;0;4;15
1;0;0;0;260014;0;0;1;16
1;0;0;0;260014;0;0;8;35
1;0;0;0;260014;0;0;6;15
1;0;0;0;260014;0;0;0;17
1;0;0;0;260014;0;0;8;35
1;0;0;0;260014;0;0;3;35
1;0;0;0;260014;0;0;2;15
1;0;0;0;260014;0;0;3;35
1;0;0;0;260014;0;0;5;35
1;0;0;0;260014;0;0;11;31
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;11;31
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;6;15
1;0;0;0;260014;0;0;4;15
1;0;0;0;260014;0;0;4;15
1;0;0;0;260014;0;0;3;15
1;0;0;0;260014;0;0;3;35
1;0;0;0;260014;0;0;-1;14
1;0;0;0;260014;0;0;11;35
1;0;0;0;260014;0;0;7;37
1;0;0;0;260014;0;0;5;12
1;0;0;0;260014;0;0;7;12
1;0;0;0;260014;0;0;4;14
1;0;0;0;260014;0;0;6;36
1;0;0;0;260014;0;0;9;36
1;0;0;0;260014;0;0;10;35
1;0;0;0;260014;0;0;10;35
1;0;0;0;260014;0;0;5;37
1;0;0;0;260014;0;0;5;37
1;0;0;0;260014;0;0;8;13
1;0;0;0;260014;0;0;6;37
1;0;0;0;260014;0;0;4;13
1;0;0;0;260014;0;0;6;37
1;0;0;0;260014;0;0;3;12
1;0;0;0;260014;0;0;10;35
1;0;0;0;260014;0;0;9;35
1;0;0;0;22011;1;0;-39;-182
1;0;0;0;193691;0;78039;162;701
1;0;0;0;260014;0;0;4;13
1;0;0;0;260014;0;0;8;36
1;0;0;0;260014;0;0;7;37
1;0;0;0;260014;0;0;7;12
1;0;0;0;260014;0;0;3;12
1;0;0;0;260014;0;0;5;13
1;0;0;0;260014;0;0;2;36
1;0;0;0;260014;0;0;0;14
1;0;1;0;260014;0;0;5;14
1;0;1;0;260014;0;0;5;14
1;0;0;0;260014;0;0;9;35
1;0;0;0;260014;0;0;9;36
1;0;0;0;260014;0;0;5;37
1;0;0;0;260014;0;0;9;35
1;0;0;0;260014;0;0;11;35
1;0;0;0;260014;0;0;3;14
1;0;0;0;260014;0;0;5;36
1;0;0;0;260014;0;0;10;35
1;0;0;0;260014;0;0;9;35
1;0;0;0;260014;0;0;7;37
1;0;0;0;260014;0;0;4;14
1;0;0;0;260014;0;0;4;14
1;0;0;0;260014;0;0;4;13
1;0;0;0;260014;0;0;3;36
1;0;0;0;260014;0;0;7;37
1;0;0;0;260014;0;0;9;35
1;0;0;0;260014;0;0;9;35
1;0;0;0;260014;0;0;1;14
1;0;0;0;260014;0;0;3;12
1;0;0;0;260014;0;0;6;14
1;0;0;0;260014;0;0;6;14
1;0;0;0;260014;0;0;2;13
1;0;0;0;260014;0;0;1;15
1;0;0;0;260014;0;0;1;15
1;0;0;0;260014;0;0;2;14
1;0;0;0;260014;0;0;8;37
1;0;0;0;260014;0;0;9;36
1;0;0;0;260014;0;0;0;14
1;0;0;0;260014;0;0;7;13
1;0;0;0;260014;0;0;7;13
1;0;0;0;260014;0;0;9;35
1;0;0;0;260014;0;0;3;14
1;0;0;0;260014;0;0;2;13
1;0;0;0;260014;0;0;5;13
1;0;0;0;260014;0;0;7;37
1;0;0;0;260014;0;0;3;13
1;0;0;0;260014;0;0;5;13
1;0;0;0;260014;0;0;0;15
1;0;0;0;260014;0;0;5;13
1;0;0;0;260014;0;0;3;13
1;0;0;0;260014;0;0;0;14
1;0;0;0;260014;0;0;2;12
1;0;0;0;260014;0;0;5;36
1;0;0;0;260014;0;0;3;13
1;0;0;0;260014;0;0;6;14
1;0;0;0;260014;0;0;6;14
1;0;0;0;260014;0;0;2;35
1;0;0;0;260014;0;0;4;12
1;0;0;0;260014;0;0;6;13
1;0;0;0;260014;0;0;6;13
1;0;0;0;260014;0;0;2;12
1;0;1;0;260014;0;0;1;13
1;0;0;0;260014;0;0;5;13
1;0;0;0;260014;0;0;5;13
1;0;0;0;260014;0;0;2;13
1;0;0;0;260014;0;0;2;13
1;0;0;0;260014;0;0;5;37
1;0;0;0;260014;0;0;10;35
1;0;0;0;260014;0;0;2;13
1;0;0;0;260014;0;0;1;15
1;0;0;0;260014;0;0;1;15
1;0;0;0;260014;0;0;2;13
1;0;0;0;260014;0;0;6;13
1;0;0;0;260014;0;0;7;12
1;0;0;0;260014;0;0;6;42
1;0;0;0;260014;0;0;0;10
1;0;0;0;260014;0;0;1;12
1;0;0;0;260014;0;0;9;40
1;0;0;0;260014;0;0;-3;9
1;0;0;0;260014;0;0;9;40
1;0;1;0;260014;0;0;7;40
1;0;0;0;260014;0;0;7;9
1;0;0;0;260014;0;0;1;12
1;0;0;0;154570;0;-78068;-34;-193
1;0;0;0;268975;0;0;0;12
1;0;0;0;260014;0;0;8;39
1;0;0;0;260014;0;0;7;9
1;0;0;0;260014;0;0;2;8
1;0;0;0;260014;0;0;0;12
1;0;0;0;260014;0;0;5;38
1;0;0;0;260014;0;0;-3;9
1;0;0;0;260014;0;0;-2;13
1;0;0;0;260014;0;0;6;39
1;0;0;0;260014;0;0;4;39
1;0;0;0;260014;0;0;9;39
1;0;0;0;260014;0;0;0;0
1;0;0;0;260014;0;0;1;8
1;0;0;0;260014;0;0;9;39
1;0;0;0;260014;0;0;6;42
1;0;0;0;260014;0;0;1;8
1;0;0;0;268975;0;0;0;0
1;0;0;0;260014;0;0;4;8
1;0;0;0;260014;0;0;7;40
1;0;0;0;260014;0;0;6;40
1;0;0;0;260014;0;0;5;8
1;0;0;0;260014;0;0;6;42
1;0;0;0;260014;0;0;6;39
1;0;0;0;260014;0;0;9;40
1;0;0;0;260014;0;0;2;10
1;0;0;0;260014;0;0;10;37
1;0;0;0;260014;0;0;8;41
1;0;0;0;290435;0;82012;68;1035
1;0;0;0;260014;0;0;3;11
1;0;0;0;260014;0;0;6;42
1;0;0;0;260014;0;0;9;37
1;0;0;0;260014;0;0;7;40
1;0;0;0;260014;0;0;7;40
1;0;0;0;260014;0;0;10;37
1;0;0;0;260014;0;0;7;42
1;0;0;0;253547;0;-81229;-103;-639
1;0;0;0;260014;0;0;6;38
1;0;0;0;260014;0;0;6;38
1;0;0;0;260014;0;0;5;8
1;0;0;0;260014;0;0;3;9
1;0;0;0;260014;0;0;6;38
1;0;0;0;260014;0;0;3;40
1;0;0;0;260014;0;0;5;40
1;0;0;0;260014;0;0;3;9
1;0;0;0;260014;0;0;5;8
1;0;0;0;260014;0;0;7;10
1;0;0;0;260014;0;0;3;9
1;0;0;0;260014;0;0;10;37
1;0;0;0;260014;0;0;10;37
1;0;0;0;260014;0;0;6;40
1;0;0;0;260014;0;0;6;42
1;0;0;0;260014;0;0;5;8
1;0;0;0;260014;0;0;3;40
1;0;0;0;260014;0;0;3;9
1;0;0;0;260014;0;0;4;41
1;0;0;0;260014;0;0;3;8
1;0;0;0;260014;0;0;2;9
1;0;0;0;260014;0;0;5;40
1;0;0;0;260014;0;0;3;10
1;0;0;0;260014;0;0;5;40
1;0;0;0;260014;0;0;5;38
1;0;0;0;260014;0;0;4;10
1;0;0;0;260014;0;0;7;39
1;0;0;0;260014;0;0;1;12
1;0;0;0;260014;0;0;10;39
1;0;0;0;260014;0;0;11;39
1;0;0;0;260014;0;0;0;8
1;0;0;0;260014;0;0;0;12
1;0;0;0;260014;0;0;0;12
1;0;0;0;260014;0;0;3;39
1;0;0;0;260014;0;0;-1;10
1;0;0;0;260014;0;0;6;42
1;0;0;0;260014;0;0;8;40
1;0;0;0;260014;0;0;0;11
1;0;0;0;260014;0;0;4;8
1;0;0;0;260014;0;0;4;40
1;0;0;0;260014;0;0;3;8
1;0;0;0;260014;0;0;1;12
1;0;0;0;260014;0;0;2;42
1;0;0;0;260014;0;0;11;38
1;0;0;0;260014;0;0;-1;-6
1;0;0;0;260014;0;0;0;10
1;0;0;0;260014;0;0;3;38
1;0;0;0;260014;0;0;11;38
1;0;0;0;260014;0;0;5;40
1;0;0;0;260014;0;0;8;39
1;0;0;0;260014;0;0;0;8
1;0;0;0;54955;0;80272;255;401
1;0;0;0;260014;0;0;-3;8
1;0;0;0;260014;0;0;6;40
1;0;0;0;260014;0;0;6;40
1;0;0;0;260014;0;0;1;8
1;0;1;0;260014;0;0;-1;13
1;0;0;0;260014;0;0;0;9
1;0;0;0;260014;0;0;6;42
1;0;0;0;260014;0;0;1;9
1;0;0;0;260014;0;0;1;9
1;0;1;0;260014;0;0;7;7
1;0;0;0;260014;0;0;5;8
1;0;0;0;260014;0;0;6;40
1;0;0;0;260014;0;0;5;8
1;0;0;0;260014;0;0;5;40
1;0;0;0;260014;0;0;7;7
1;0;0;0;260014;0;0;7;7
1;0;0;0;268975;0;0;2;0
1;0;0;0;260014;0;0;6;40
1;0;0;0;260014;0;0;6;40
1;0;0;0;260014;0;0;-1;13
1;0;0;0;260014;0;0;4;40
1;0;0;0;260014;0;0;4;40
1;0;0;0;260014;0;0;3;41
1;0;0;0;260014;0;0;4;39
1;0;0;0;260014;0;0;3;41
1;0;0;0;260014;0;0;1;12
1;0;0;0;260014;0;0;2;10
1;0;0;0;260014;0;0;3;8
1;0;0;0;260014;0;0;3;8
1;0;0;0;260014;0;0;-3;-22
1;0;0;0;260014;0;0;6;40
1;0;0;0;260014;0;0;1;8
1;0;0;0;260014;0;0;2;11
1;0;0;0;260014;0;0;-1;-16
1;0;0;0;260014;0;0;1;6
1;0;0;0;260014;0;0;1;6
1;0;0;0;260014;0;0;6;49
1;0;0;0;260014;0;0;8;47
1;0;0;0;260014;0;0;6;44
1;0;0;0;260014;0;0;1;6
1;0;0;0;260014;0;0;7;43
1;0;0;0;260014;0;0;7;43
1;0;0;0;260014;0;0;7;53
1;0;0;0;346173;0;-80156;-95;-792
1;0;0;0;260014;0;0;4;44
1;0;0;0;140012;0;0;-33;-154
1;0;0;0;260014;0;0;0;4
1;0;0;0;66642;0;-81026;-178;-136
1;0;0;0;326047;0;80446;174;-115
1;0;0;0;126498;0;79866;49;-20
