MotorData.ActPosition;NVL_Recv_Storage.GL_I_Slider_OUT;MotorData.Motor_Pos2reached;MotorData.ActSpeed;MotorData.IsAcceleration;NVL_Recv_Storage.GL_I_Slider_IN;MotorData.IsForce;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Storage.GL_LightBarrier;MotorData.ActCurrent;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;NVL_Recv_Storage.GL_I_ProcessStarted;MotorData.Motor_Pos1reached;NVL_Send_Storage.ActivateStorage;PLC_PRG.Gripper;MotorData.Motor_Pos3reached
328889;0;0;-69977;-1015;1;-162;1;1;-889;0;1;0;0;0;0;1;0
322567;0;0;-72616;0;1;-49;1;1;-743;0;1;0;0;0;0;1;0
319203;0;0;-65598;1015;1;-51;1;1;-281;0;1;0;0;0;0;1;0
312707;0;0;-65975;0;1;-65;1;1;-469;0;1;0;0;0;0;1;0
312707;0;0;-65975;0;1;-65;1;1;-469;0;1;0;0;0;0;1;0
306559;0;0;-93960;0;1;-233;1;1;-381;0;1;0;0;0;0;1;0
306559;0;0;-93960;0;1;-233;1;1;-381;0;1;0;0;0;0;1;0
303427;0;0;-93409;0;1;-20;1;1;435;0;1;0;0;0;0;1;0
299686;0;0;-72587;0;1;-56;1;1;-175;0;1;0;0;0;0;1;0
293683;0;0;-88972;-1015;1;28;1;1;-495;0;1;0;0;0;0;1;0
287680;0;0;-73022;0;1;-50;1;1;116;0;1;0;0;0;0;1;0
287680;0;0;-73022;0;1;-50;1;1;116;0;1;0;0;0;0;1;0
284084;0;0;-90422;0;1;-26;1;1;148;0;1;0;0;0;0;1;0
277907;0;0;-89494;0;1;-37;1;1;-541;0;1;0;0;0;0;1;0
274804;0;0;-63626;0;1;10;1;1;-387;0;1;0;0;0;0;1;0
267989;0;0;-84187;0;1;-84;1;1;-341;0;1;0;0;0;0;1;0
267989;0;0;-84187;0;1;-84;1;1;-341;0;1;0;0;0;0;1;0
262073;0;0;-69600;0;1;-141;1;1;-386;0;1;0;0;0;0;1;0
260072;0;0;-2697;0;1;-34;1;1;-153;0;1;0;0;0;0;1;0
260072;0;0;-2697;0;1;-34;1;1;-153;0;1;0;0;0;0;1;0
260014;0;0;0;0;1;32;1;1;19;0;1;0;0;0;0;1;0
260014;0;0;0;0;1;8;1;1;33;0;0;0;0;0;0;1;1
260014;0;0;0;0;1;8;1;1;33;0;0;0;0;0;0;1;1
260014;0;0;0;0;1;5;1;1;19;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;26;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;9;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;9;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;14;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;8;1;1;26;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;15;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;21;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;21;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;16;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;31;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;7;1;1;30;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;7;1;1;30;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;26;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;26;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;30;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;26;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;24;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;24;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;26;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;22;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;18;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;18;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;28;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;40;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;7;1;1;28;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;19;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;14;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;14;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;14;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;28;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;7;1;1;30;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;32;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;32;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;30;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;23;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;23;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;7;1;1;27;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;28;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;10;1;1;37;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;10;1;1;37;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;31;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;21;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;19;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;35;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;35;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;26;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;17;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;31;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;31;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;31;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;32;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;31;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;31;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;30;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;11;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;7;1;1;10;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;7;1;1;10;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;19;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;22;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;5;1;1;22;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;15;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;28;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;28;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;7;1;1;19;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;12;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;35;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;21;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;21;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;23;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;16;0;0;0;1;0;0;0;1
260014;0;0;0;0;1;6;1;1;35;0;0;0;1;0;0;0;1
260014;0;0;0;0;1;6;1;1;17;0;0;0;1;0;1;0;1
260014;0;0;0;0;1;6;1;1;17;0;0;0;1;0;1;0;1
260014;0;0;0;0;1;6;1;1;17;0;0;0;1;0;1;0;1
260014;0;0;0;0;1;2;1;1;18;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;3;1;1;6;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;3;1;0;13;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;3;1;1;49;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;3;1;1;49;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;5;1;1;27;0;0;0;1;0;1;0;1
260014;1;0;0;0;0;7;1;1;21;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;4;1;1;30;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;16;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;16;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;23;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;7;1;1;32;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;20;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;20;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;20;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;26;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;31;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;26;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;13;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;4;1;1;31;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;7;1;1;34;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;40;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;40;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;27;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;4;1;1;26;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;20;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;29;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;20;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;31;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;31;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;17;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;4;1;1;25;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;16;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;24;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;30;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;30;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;30;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;31;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;20;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;30;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;15;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;4;1;1;18;0;0;0;0;0;0;0;1
260014;1;0;0;0;0;4;1;1;18;0;0;0;0;0;0;0;1
260014;1;0;0;0;0;5;1;1;43;0;0;0;0;0;0;0;1
260014;1;0;0;0;0;5;1;1;20;0;0;0;0;0;0;0;1
260014;1;0;0;0;0;8;1;1;35;0;0;0;0;0;0;0;1
260014;1;0;0;0;0;4;1;1;30;0;0;0;0;0;0;0;1
260014;1;0;0;0;0;4;1;1;30;0;0;0;0;0;0;0;1
260014;1;0;0;0;0;6;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;0;5;1;1;33;0;0;0;0;0;0;0;1
260014;0;0;0;0;0;5;1;1;33;0;0;0;0;0;0;0;1
260014;0;0;0;0;0;5;1;1;31;0;0;0;0;0;0;0;1
260014;0;0;0;0;0;5;1;1;19;0;0;0;0;0;0;0;1
260014;0;0;0;0;0;5;1;1;19;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;30;0;0;0;0;0;0;0;1
259289;0;0;-51446;-3016;1;-226;1;1;-854;0;0;0;0;0;0;0;0
252590;0;0;-74936;0;1;-158;1;1;69;0;0;0;0;0;0;0;0
249545;0;0;-69513;0;1;-32;1;1;-46;0;0;0;0;0;0;0;0
249545;0;0;-69513;0;1;-32;1;1;-46;0;0;0;0;0;0;0;0
245398;0;0;-74066;-1015;1;-57;1;1;-421;0;0;0;0;0;0;0;0
239308;0;0;-89320;2030;1;-12;1;1;-441;0;0;0;0;0;0;0;0
233073;0;0;-82998;-1015;1;-43;1;1;-537;0;0;0;0;0;0;0;0
230115;0;0;-72877;-1015;1;-140;1;1;-732;0;0;0;0;0;0;0;0
230115;0;0;-72877;-1015;1;-140;1;1;-732;0;0;0;0;0;0;0;0
230115;0;0;-72877;-1015;1;-140;1;1;-732;0;0;0;0;0;0;0;0
223213;0;0;-67048;0;1;-116;1;1;20;0;0;0;0;0;0;0;0
217152;0;0;-81983;0;1;67;1;1;-520;0;0;0;0;0;0;0;0
217152;0;0;-81983;0;1;67;1;1;-520;0;0;0;0;0;0;0;0
213875;0;0;-84390;0;1;-87;1;1;-171;0;0;0;0;0;0;0;0
206828;0;0;-84390;0;1;-75;1;1;-515;0;0;0;0;0;0;0;0
203696;0;0;-94453;0;1;49;1;1;-188;0;0;0;0;0;0;0;0
196968;0;0;-75313;0;1;-45;1;1;-435;0;0;0;0;0;0;0;0
192734;0;0;-90045;0;1;-15;1;1;-655;0;0;0;0;0;0;0;0
192734;0;0;-90045;0;1;-15;1;1;-655;0;0;0;0;0;0;0;0
188964;0;0;-81374;0;1;-90;1;1;-739;0;0;0;0;0;0;0;0
182816;0;0;-67077;0;1;-181;1;1;-354;0;0;0;0;0;0;0;0
179365;0;0;-68063;0;1;-80;1;1;-558;0;0;0;0;0;0;0;0
179365;0;0;-68063;0;1;-80;1;1;-558;0;0;0;0;0;0;0;0
172492;0;0;-68672;0;1;-96;1;1;-606;0;0;0;0;0;0;0;0
172492;0;0;-68672;0;1;-96;1;1;-606;0;0;0;0;0;0;0;0
169215;0;0;-67251;0;1;-53;1;1;-465;0;0;0;0;0;0;0;0
162748;0;0;-66439;0;1;-176;1;1;-265;0;0;0;0;0;0;0;0
155846;0;0;-65772;0;1;-152;1;1;-429;0;0;0;0;0;0;0;0
152250;0;0;-94279;1015;1;-44;1;1;-302;0;0;0;0;0;0;0;0
152250;0;0;-94279;1015;1;-44;1;1;-302;0;0;0;0;0;0;0;0
146160;0;0;-83317;0;1;-41;1;1;-420;0;0;0;0;0;0;0;0
142332;0;0;-87145;0;1;-68;1;1;56;0;0;0;0;0;0;0;0
136329;0;0;-58812;-1015;1;-62;1;1;117;0;0;0;0;0;0;0;0
132965;0;0;-91640;-1015;1;-157;1;1;-222;0;0;0;0;0;0;0;0
132965;0;0;-91640;-1015;1;-157;1;1;-222;0;0;0;0;0;0;0;0
126556;0;0;-90596;0;1;-133;1;1;-550;0;0;0;0;0;0;0;0
126556;0;0;-90596;0;1;-133;1;1;-550;0;0;0;0;0;0;0;0
122960;0;0;-61596;1015;1;-89;1;1;-630;0;0;0;0;0;0;0;0
116580;0;0;-69136;0;1;-83;1;1;-197;0;0;0;0;0;0;0;0
116580;0;0;-69136;0;1;-83;1;1;-197;0;0;0;0;0;0;0;0
113361;0;0;-82244;0;1;-157;1;1;-263;0;0;0;0;0;0;0;0
105676;0;0;-68092;0;1;-52;1;1;-915;0;0;0;0;0;0;0;0
102254;0;0;-77111;0;1;-33;1;1;-290;0;0;0;0;0;0;0;0
95845;0;0;-75139;0;1;-145;1;1;-311;0;0;0;0;0;0;0;0
95845;0;0;-75139;0;1;-145;1;1;-311;0;0;0;0;0;0;0;0
92336;0;0;-72239;0;1;-141;1;1;-350;0;0;0;0;0;0;0;0
86014;0;0;-82824;1015;1;-42;1;1;-755;0;0;0;0;0;0;0;0
79199;0;0;-95816;0;1;36;1;1;-240;0;0;0;0;0;0;0;0
75835;0;0;-81519;-1015;1;-174;1;1;-648;0;0;0;0;0;0;0;0
75835;0;0;-81519;-1015;1;-174;1;1;-648;0;0;0;0;0;0;0;0
75835;0;0;-81519;-1015;1;-174;1;1;-648;0;0;0;0;0;0;0;0
69600;0;0;-73080;0;1;-175;1;1;-417;0;0;0;0;0;0;0;0
66149;0;0;-58290;1015;1;-52;1;1;-256;0;0;0;0;0;0;0;0
59044;0;0;-85869;-1015;1;-173;1;1;-835;0;0;0;0;0;0;0;0
59044;0;0;-85869;-1015;1;-173;1;1;-835;0;0;0;0;0;0;0;0
55593;0;0;-73428;1015;1;-44;1;1;-1007;0;0;0;0;0;0;0;0
49039;0;0;-91698;-1015;1;-111;1;1;-419;0;0;0;0;0;0;0;0
45356;0;0;-83462;0;1;-132;1;1;-364;0;0;0;0;0;0;0;0
39034;0;0;-83085;1015;1;-93;1;1;-377;0;0;0;0;0;0;0;0
39034;0;0;-83085;1015;1;-93;1;1;-377;0;0;0;0;0;0;0;0
35583;0;0;-70093;1015;1;-251;1;1;-834;0;0;0;0;0;0;0;0
28246;0;0;-96773;0;1;-108;1;1;-774;0;0;0;0;0;0;0;0
22475;0;0;-42630;986;1;-228;1;1;-607;0;0;0;0;0;0;0;0
22475;0;0;-42630;986;1;-228;1;1;-607;0;0;0;0;0;0;0;0
22011;0;0;-20445;0;1;-36;1;1;-320;0;0;0;0;0;0;0;0
22011;0;0;-20445;0;1;-36;1;1;-320;0;0;0;0;0;0;0;0
22011;0;0;0;0;1;-35;1;1;-159;0;0;0;0;0;0;0;0
22011;0;0;0;0;1;-34;1;1;-164;0;0;0;0;1;0;0;0
22011;0;0;0;0;1;-33;1;1;-162;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-33;1;1;-162;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-36;1;1;-160;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-37;1;1;-164;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-33;1;1;-171;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-33;1;1;-171;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-37;1;1;-174;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-33;1;1;-162;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-37;1;1;-162;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-35;1;1;-159;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-35;1;1;-159;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-35;1;1;-159;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-34;1;1;-162;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-37;1;1;-155;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-37;1;1;-155;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-36;1;1;-167;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-36;1;1;-167;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-35;1;1;-164;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-36;1;1;-170;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-35;1;1;-174;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-35;1;1;-174;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-36;1;1;-164;0;0;0;0;1;0;1;0
22011;0;0;69687;2001;1;226;1;1;-161;0;0;0;0;1;0;1;0
27289;0;0;84158;0;1;14;1;1;779;0;0;0;0;0;0;1;0
30711;0;0;71804;0;1;44;1;1;414;0;0;0;0;0;0;1;0
30711;0;0;71804;0;1;44;1;1;414;0;0;0;0;0;0;1;0
30711;0;0;71804;0;1;44;1;1;414;0;0;0;0;0;0;1;0
37207;0;0;85057;0;1;210;1;1;108;0;0;0;0;0;0;1;0
43442;0;0;82998;0;1;240;1;1;974;0;0;0;0;0;0;1;0
47125;0;0;79460;1015;1;121;1;1;1029;0;0;0;0;0;0;1;0
53215;0;0;81983;1015;1;79;1;1;248;0;0;0;0;0;0;1;0
53215;0;0;81983;1015;1;79;1;1;248;0;0;0;0;0;0;1;0
56811;0;0;75139;0;1;48;1;1;295;0;0;0;0;0;0;1;0
63684;0;0;67860;1015;1;68;1;1;73;0;0;0;0;0;0;1;0
66961;0;0;90973;1015;1;183;1;1;390;0;0;0;0;0;0;1;0
66961;0;0;90973;1015;1;183;1;1;390;0;0;0;0;0;0;1;0
73051;0;0;83404;0;1;195;1;1;547;0;0;0;0;0;0;1;0
77053;0;0;70760;0;1;142;1;1;318;0;0;0;0;0;0;1;0
82969;0;0;70789;0;1;110;1;1;84;0;0;0;0;0;0;1;0
82969;0;0;70789;0;1;110;1;1;84;0;0;0;0;0;0;1;0
89059;0;0;72442;0;1;111;1;1;128;0;0;0;0;0;0;1;0
89059;0;0;72442;0;1;111;1;1;128;0;0;0;0;0;0;1;0
92887;0;0;78445;0;1;158;1;1;509;0;0;0;0;0;0;1;0
99035;0;0;78271;0;1;40;1;1;-150;0;0;0;0;0;0;1;0
102486;0;0;94076;0;1;8;1;1;236;0;0;0;0;0;0;1;0
109533;0;0;79141;-1015;1;73;1;1;409;0;0;0;0;0;0;1;0
109533;0;0;79141;-1015;1;73;1;1;409;0;0;0;0;0;0;1;0
113448;0;0;68092;0;1;102;1;1;844;0;0;0;0;0;0;1;0
119944;0;0;69107;0;1;26;1;1;20;0;0;0;0;0;0;1;0
123134;0;0;96425;0;1;139;1;1;481;0;0;0;0;0;0;1;0
130500;0;0;87261;0;1;103;1;1;560;0;0;0;0;0;0;1;0
130500;0;0;87261;0;1;103;1;1;560;0;0;0;0;0;0;1;0
133603;0;0;81867;-1015;1;1;1;1;228;0;0;0;0;0;0;1;0
133603;0;0;81867;-1015;1;1;1;1;228;0;0;0;0;0;0;1;0
139925;0;0;69049;1015;1;63;1;1;553;0;0;0;0;0;0;1;0
143840;0;0;56231;0;1;34;1;1;14;0;0;0;0;0;0;1;0
150162;0;0;59508;0;1;118;1;1;763;0;0;0;0;0;0;1;0
150162;0;0;59508;0;1;118;1;1;763;0;0;0;0;0;0;1;0
153294;0;0;83984;0;1;49;1;1;503;0;0;0;0;0;0;1;0
160341;0;0;60204;0;1;132;1;1;575;0;0;0;0;0;0;1;0
163444;0;0;63684;1015;1;1;1;1;113;0;0;0;0;0;0;1;0
169940;0;0;54404;0;1;176;1;1;260;0;0;0;0;0;0;1;0
169940;0;0;54404;0;1;176;1;1;260;0;0;0;0;0;0;1;0
177045;0;0;103037;-1015;1;156;1;1;411;0;0;0;0;0;0;1;0
180670;0;0;52084;0;1;5;1;1;376;0;0;0;0;0;0;1;0
180670;0;0;52084;0;1;5;1;1;376;0;0;0;0;0;0;1;0
184005;0;0;79402;-1015;1;84;1;1;-107;0;0;0;0;0;0;1;0
190182;0;0;94656;0;1;114;1;1;297;0;0;0;0;0;0;1;0
190182;0;0;94656;0;1;114;1;1;297;0;0;0;0;0;0;1;0
193865;0;0;96425;1015;1;60;1;1;-358;0;0;0;0;0;0;1;0
200274;0;0;68904;1015;1;58;1;1;167;0;0;0;0;0;0;1;0
206190;0;0;86188;-1015;1;116;1;1;1027;0;0;0;0;0;0;1;0
209699;0;0;67251;0;1;3;1;1;510;0;0;0;0;0;0;1;0
209699;0;0;67251;0;1;3;1;1;510;0;0;0;0;0;0;1;0
216514;0;0;82621;0;1;132;1;1;780;0;0;0;0;0;0;1;0
219791;0;0;84216;0;1;-2;1;1;728;0;0;0;0;0;0;1;0
226577;0;0;92916;0;1;127;1;1;576;0;0;0;0;0;0;1;0
226577;0;0;92916;0;1;127;1;1;576;0;0;0;0;0;0;1;0
226577;0;0;92916;0;1;127;1;1;576;0;0;0;0;0;0;1;0
232812;0;0;89291;0;1;141;1;1;281;0;0;0;0;0;0;1;0
235944;0;0;80272;1015;1;86;1;1;564;0;0;0;0;0;0;1;0
239453;0;0;86333;1015;1;134;1;1;614;0;0;0;0;0;0;1;0
246761;0;0;53534;1015;1;-45;1;1;348;0;0;0;0;0;0;1;0
246761;0;0;53534;1015;1;-45;1;1;348;0;0;0;0;0;0;1;0
252909;0;0;85028;-1015;1;19;1;1;507;0;0;0;0;0;0;1;0
256418;0;0;95816;-1015;1;17;1;1;177;0;0;0;0;0;0;1;0
263146;0;0;75864;0;1;175;1;1;-64;0;0;0;0;0;0;1;0
266104;0;0;77082;0;1;10;1;1;758;0;0;0;0;0;0;1;0
266104;0;0;77082;0;1;10;1;1;758;0;0;0;0;0;0;1;0
272339;0;0;69426;0;1;136;1;1;1017;0;0;0;0;0;0;1;0
276341;0;0;95004;0;1;149;1;1;109;0;0;0;0;0;0;1;0
282431;0;0;65105;0;1;84;1;1;263;0;0;0;0;0;0;1;0
288347;0;0;92800;0;1;-26;1;1;380;0;0;0;0;0;0;1;0
288347;0;0;92800;0;1;-26;1;1;380;0;0;0;0;0;0;1;0
288347;0;0;92800;0;1;-26;1;1;380;0;0;0;0;0;0;1;0
292117;0;0;62002;0;1;-1;1;1;303;0;0;0;0;0;0;1;0
298352;0;0;85028;0;1;81;1;1;-92;0;0;0;0;0;0;1;0
301542;0;0;93206;-1015;1;-20;1;1;567;0;0;0;0;0;0;1;0
301542;0;0;93206;-1015;1;-20;1;1;567;0;0;0;0;0;0;1;0
308270;0;0;79025;0;1;196;1;1;767;0;0;0;0;0;0;1;0
314273;0;0;76415;-1015;1;214;1;1;450;0;0;0;0;0;0;1;0
317463;0;0;74849;0;1;35;1;1;425;0;0;0;0;0;0;1;0
324365;0;0;83868;-1015;1;-2;1;1;780;0;0;0;0;0;0;1;0
324365;0;0;83868;-1015;1;-2;1;1;780;0;0;0;0;0;0;1;0
327468;0;0;77140;0;1;64;1;1;826;0;0;0;0;0;0;1;0
334051;0;0;76792;-1015;1;138;1;1;832;0;0;0;0;0;0;1;0
337328;0;0;75980;0;1;112;1;1;827;0;0;0;0;0;0;1;0
337328;0;0;75980;0;1;112;1;1;827;0;0;0;0;0;0;1;0
350030;0;0;74994;-1015;1;210;1;1;664;0;0;0;0;0;0;1;0
353568;0;0;93844;-1015;1;-7;1;1;52;0;0;0;0;0;0;1;0
359977;0;0;84390;-1015;1;47;1;1;-24;0;0;0;0;0;0;1;0
359977;0;0;84390;-1015;1;47;1;1;-24;0;0;0;0;0;0;1;0
363312;0;0;82534;0;1;248;1;1;56;0;0;0;0;0;0;1;0
369721;0;0;90770;0;1;-1;1;1;831;0;0;0;0;0;0;1;0
373491;0;0;89755;0;1;215;1;1;467;0;0;0;0;0;0;1;0
373491;0;0;89755;0;1;215;1;1;467;0;0;0;0;0;0;1;0
379639;0;0;87319;-1015;1;234;1;1;1007;0;0;0;0;0;0;1;0
385961;0;0;65772;-1015;1;215;1;1;1000;0;0;0;0;0;0;1;0
389441;0;0;77459;-3016;1;49;1;1;718;0;0;0;0;0;0;1;0
