InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
469.0;440.0;-417.0;26;239.0;-104;147.0;72.0;-101.0;28.0;-198.0
490.0;450.0;-364.0;24;398.0;-100;25.0;-37.0;-154.0;125.0;-294.0
528.0;509.0;-645.0;24;78.0;-12;-662.0;-209.0;-71.0;123.0;-241.0
477.0;432.0;-184.0;102;216.0;-11;428.0;18.0;-471.0;-35.0;-313.0
573.0;511.0;12.0;135;-61.0;19;539.0;-89.0;-366.0;73.0;-153.0
684.0;501.0;-82.0;135;-37.0;19;534.0;-83.0;-170.0;28.0;-120.0
443.0;470.0;-203.0;102;288.0;-10;416.0;-60.0;-311.0;45.0;-262.0
451.0;483.0;-194.0;102;366.0;-10;390.0;-67.0;-285.0;71.0;-257.0
456.0;486.0;-190.0;102;386.0;-10;385.0;-67.0;-279.0;78.0;-263.0
475.0;492.0;-189.0;105;450.0;-10;354.0;-55.0;-263.0;93.0;-307.0
483.0;493.0;-188.0;106;467.0;-10;334.0;-50.0;-263.0;96.0;-329.0
512.0;492.0;-189.0;121;501.0;-10;239.0;-30.0;-245.0;105.0;-433.0
158.0;478.0;14.0;151;304.0;0;210.0;-282.0;-395.0;328.0;-521.0
226.0;465.0;-36.0;151;333.0;-1;230.0;-249.0;-338.0;288.0;-436.0
239.0;461.0;-48.0;150;344.0;-1;251.0;-241.0;-304.0;279.0;-395.0
252.0;461.0;-58.0;150;352.0;-2;271.0;-233.0;-276.0;271.0;-353.0
274.0;459.0;-81.0;155;369.0;-1;288.0;-219.0;-226.0;256.0;-281.0
304.0;457.0;-117.0;159;381.0;-1;292.0;-201.0;-172.0;233.0;-204.0
325.0;455.0;-137.0;159;399.0;-1;283.0;-185.0;-163.0;216.0;-183.0
38.0;1091.0;-45.0;125;372.0;-6;-198.0;-15.0;-99.0;-101.0;40.0
21.0;1091.0;-47.0;124;361.0;-5;-193.0;-17.0;-94.0;-93.0;61.0
329.0;454.0;-148.0;158;413.0;0;274.0;-179.0;-163.0;212.0;-171.0
326.0;454.0;-149.0;157;429.0;0;266.0;-177.0;-170.0;213.0;-159.0
321.0;457.0;-147.0;156;436.0;0;263.0;-178.0;-175.0;216.0;-157.0
305.0;461.0;-139.0;154;456.0;1;259.0;-179.0;-168.0;224.0;-141.0
301.0;460.0;-109.0;151;479.0;1;294.0;-165.0;-194.0;212.0;-136.0
306.0;460.0;-103.0;156;479.0;1;301.0;-160.0;-200.0;205.0;-135.0
519.0;513.0;-436.0;16;503.0;-7;73.0;50.0;-144.0;94.0;-226.0
518.0;513.0;-436.0;16;505.0;-7;72.0;48.0;-145.0;95.0;-228.0
310.0;459.0;-99.0;164;483.0;1;311.0;-153.0;-203.0;196.0;-134.0
322.0;453.0;-87.0;179;491.0;1;341.0;-137.0;-193.0;175.0;-122.0
324.0;451.0;-80.0;146;495.0;1;357.0;-127.0;-191.0;163.0;-116.0
-176.0;632.0;384.0;170;576.0;-3;-226.0;-211.0;-280.0;449.0;-651.0
304.0;528.0;-58.0;-2;616.0;-25;-263.0;-168.0;-481.0;267.0;-496.0
285.0;472.0;-60.0;125;654.0;-3;-68.0;-205.0;-439.0;321.0;-431.0
232.0;501.0;48.0;131;610.0;8;-35.0;-181.0;-329.0;349.0;-352.0
336.0;489.0;-124.0;40;536.0;5;190.0;-112.0;-265.0;227.0;-261.0
349.0;490.0;-151.0;41;525.0;5;252.0;-91.0;-239.0;204.0;-229.0
371.0;500.0;-222.0;40;471.0;6;380.0;-39.0;-218.0;125.0;-139.0
409.0;515.0;-305.0;40;340.0;1;480.0;50.0;-262.0;-14.0;-18.0
380.0;516.0;-324.0;37;252.0;-3;626.0;173.0;-233.0;-153.0;106.0
391.0;517.0;-286.0;80;463.0;-5;850.0;21.0;-397.0;134.0;37.0
416.0;483.0;-342.0;81;424.0;-5;911.0;82.0;-293.0;75.0;151.0
329.0;455.0;-81.0;161;504.0;1;381.0;-112.0;-205.0;143.0;-120.0
325.0;458.0;-72.0;-132;506.0;1;392.0;-107.0;-205.0;134.0;-121.0
320.0;459.0;-61.0;-190;510.0;1;403.0;-101.0;-209.0;127.0;-120.0
300.0;476.0;-43.0;-166;525.0;1;416.0;-97.0;-228.0;125.0;-129.0
291.0;479.0;-36.0;-149;535.0;1;418.0;-98.0;-236.0;130.0;-139.0
280.0;485.0;-34.0;-162;540.0;0;417.0;-102.0;-245.0;137.0;-152.0
264.0;493.0;-24.0;-163;549.0;0;413.0;-108.0;-251.0;146.0;-167.0
251.0;496.0;-17.0;-160;554.0;-3;406.0;-116.0;-255.0;157.0;-185.0
404.0;468.0;-443.0;31;153.0;-1;472.0;249.0;-184.0;-270.0;-132.0
412.0;505.0;-383.0;97;203.0;-4;394.0;74.0;-234.0;-127.0;-216.0
415.0;512.0;-373.0;97;232.0;-4;426.0;57.0;-206.0;-104.0;-197.0
471.0;447.0;-355.0;113;342.0;-7;645.0;37.0;-120.0;17.0;-211.0
474.0;446.0;-390.0;113;302.0;-7;694.0;63.0;4.0;-9.0;-114.0
498.0;358.0;-312.0;139;402.0;-5;847.0;3.0;-74.0;0.0;3.0
499.0;363.0;-318.0;139;429.0;-6;828.0;3.0;-139.0;11.0;-16.0
641.0;534.0;-506.0;86;519.0;-6;676.0;16.0;-142.0;104.0;105.0
566.0;438.0;-299.0;148;579.0;-7;562.0;-109.0;-96.0;240.0;-70.0
403.0;571.0;-280.0;97;369.0;-1;584.0;-24.0;-25.0;6.0;-101.0
387.0;586.0;-244.0;97;455.0;-1;488.0;-59.0;-194.0;61.0;-194.0
390.0;585.0;-242.0;97;451.0;-1;467.0;-62.0;-224.0;65.0;-202.0
391.0;584.0;-241.0;97;453.0;0;446.0;-68.0;-251.0;79.0;-205.0
595.0;573.0;-506.0;106;449.0;-10;724.0;36.0;-333.0;110.0;-72.0
379.0;588.0;-242.0;97;472.0;0;410.0;-97.0;-292.0;111.0;-205.0
377.0;589.0;-238.0;101;480.0;0;388.0;-86.0;-308.0;118.0;-198.0
400.0;584.0;-249.0;103;452.0;-1;342.0;-27.0;-322.0;64.0;-210.0
414.0;581.0;-256.0;103;430.0;-1;332.0;-4.0;-323.0;36.0;-215.0
440.0;575.0;-268.0;103;380.0;-1;339.0;18.0;-301.0;15.0;-225.0
-88.0;1008.0;-85.0;59;131.0;-27;257.0;121.0;-59.0;-80.0;-84.0
-83.0;992.0;-119.0;37;68.0;-26;230.0;140.0;-54.0;-98.0;-102.0
-68.0;993.0;-132.0;32;57.0;-25;211.0;144.0;-55.0;-104.0;-119.0
-48.0;990.0;-141.0;29;45.0;-25;193.0;144.0;-51.0;-111.0;-138.0
19.0;989.0;-144.0;12;121.0;-25;153.0;107.0;-48.0;-95.0;-198.0
38.0;992.0;-138.0;4;176.0;-25;135.0;84.0;-50.0;-80.0;-220.0
60.0;994.0;-134.0;-3;238.0;-25;106.0;74.0;-62.0;-78.0;-242.0
79.0;996.0;-113.0;-2;389.0;-25;70.0;65.0;-81.0;-96.0;-266.0
70.0;1006.0;-85.0;29;609.0;-24;42.0;58.0;-76.0;-107.0;-266.0
38.0;1042.0;-17.0;59;754.0;17;32.0;69.0;-50.0;-103.0;-257.0
427.0;568.0;-284.0;102;381.0;0;317.0;-25.0;-286.0;63.0;-276.0
262.0;1439.0;-187.0;107;1101.0;-8;196.0;85.0;2.0;-38.0;-181.0
103.0;1023.0;-40.0;152;579.0;7;82.0;-5.0;-96.0;74.0;-267.0
56.0;1027.0;7.0;50;490.0;-17;57.0;-38.0;-58.0;55.0;-267.0
56.0;1027.0;5.0;50;436.0;-20;80.0;-45.0;-50.0;78.0;-246.0
17.0;1031.0;-31.0;51;317.0;0;175.0;-25.0;-19.0;74.0;-194.0
-46.0;1031.0;-71.0;55;252.0;-15;246.0;42.0;-29.0;-4.0;-157.0
-70.0;1023.0;-127.0;58;193.0;-12;254.0;101.0;-34.0;-64.0;-121.0
-39.0;1015.0;-169.0;52;187.0;-8;216.0;122.0;-8.0;-93.0;-121.0
180.0;983.0;-154.0;32;353.0;5;145.0;22.0;12.0;38.0;-183.0
158.0;982.0;-166.0;32;327.0;1;182.0;20.0;22.0;42.0;-162.0
132.0;984.0;-171.0;32;288.0;-5;217.0;37.0;25.0;31.0;-142.0
117.0;981.0;-189.0;32;239.0;-13;250.0;67.0;26.0;3.0;-120.0
49.0;977.0;-230.0;32;106.0;-27;339.0;163.0;-5.0;-145.0;-91.0
-89.0;958.0;-298.0;32;62.0;-30;388.0;298.0;-80.0;-608.0;-52.0
-83.0;1107.0;-37.0;-5;310.0;-23;424.0;518.0;167.0;-412.0;382.0
182.0;1509.0;-150.0;52;778.0;-9;375.0;94.0;64.0;-44.0;-29.0
211.0;1458.0;-298.0;30;407.0;-8;345.0;147.0;4.0;-53.0;-26.0
431.0;566.0;-284.0;103;370.0;0;312.0;-35.0;-285.0;73.0;-288.0
-235.0;443.0;-148.0;19;-347.0;-48;-659.0;-492.0;-368.0;464.0;-376.0
59.0;423.0;-311.0;0;-216.0;-6;-584.0;-364.0;-299.0;307.0;-182.0
193.0;451.0;-129.0;-121;-21.0;-17;-19.0;-87.0;-158.0;206.0;-374.0
123.0;441.0;-153.0;-115;-142.0;-61;102.0;4.0;-128.0;98.0;-290.0
87.0;436.0;-163.0;-106;-200.0;-51;131.0;31.0;-108.0;67.0;-258.0
67.0;433.0;-169.0;-103;-232.0;-48;141.0;43.0;-95.0;54.0;-245.0
49.0;430.0;-173.0;-110;-263.0;-47;149.0;52.0;-79.0;44.0;-237.0
18.0;439.0;-181.0;-105;-327.0;-49;161.0;65.0;-55.0;32.0;-244.0
426.0;568.0;-277.0;103;367.0;0;307.0;-46.0;-286.0;84.0;-304.0
-159.0;546.0;-362.0;-10;-595.0;-38;-568.0;-383.0;-301.0;235.0;-218.0
53.0;605.0;-188.0;-16;4.0;-47;70.0;65.0;-12.0;-25.0;-355.0
47.0;620.0;-189.0;-15;73.0;-45;65.0;78.0;-2.0;-31.0;-355.0
412.0;570.0;-272.0;102;373.0;0;307.0;-55.0;-292.0;97.0;-319.0
46.0;652.0;-183.0;-10;173.0;-34;66.0;94.0;22.0;-25.0;-351.0
42.0;670.0;-176.0;-11;197.0;-23;70.0;93.0;36.0;-16.0;-344.0
29.0;691.0;-167.0;-10;204.0;-13;77.0;87.0;51.0;-6.0;-334.0
22.0;709.0;-160.0;-11;194.0;-11;82.0;76.0;58.0;8.0;-328.0
8.0;765.0;-133.0;-11;96.0;-15;138.0;45.0;75.0;36.0;-272.0
6.0;780.0;-135.0;-11;45.0;-19;184.0;41.0;89.0;38.0;-233.0
-6.0;796.0;-134.0;-11;16.0;-23;236.0;48.0;102.0;32.0;-195.0
-26.0;807.0;-135.0;-11;-5.0;-24;288.0;64.0;109.0;17.0;-161.0
-164.0;874.0;-168.0;-11;-151.0;-9;446.0;175.0;75.0;-102.0;-7.0
375.0;582.0;-247.0;102;366.0;0;312.0;-82.0;-310.0;126.0;-348.0
58.0;1024.0;-195.0;23;314.0;-3;270.0;181.0;100.0;-180.0;-154.0
63.0;1068.0;-147.0;-2;619.0;12;250.0;184.0;144.0;-139.0;-134.0
166.0;1249.0;-194.0;5;812.0;-11;354.0;230.0;162.0;-232.0;-40.0
348.0;583.0;-235.0;103;360.0;0;323.0;-98.0;-325.0;144.0;-364.0
17.0;1251.0;-18.0;36;668.0;10;318.0;182.0;133.0;-38.0;-58.0
14.0;1084.0;-88.0;-3;350.0;4;309.0;100.0;175.0;-31.0;-62.0
335.0;590.0;-223.0;102;353.0;0;331.0;-111.0;-329.0;156.0;-368.0
439.0;978.0;-248.0;137;832.0;-16;166.0;55.0;-8.0;33.0;-226.0
108.0;943.0;-17.0;62;811.0;15;116.0;-9.0;27.0;100.0;-255.0
-269.0;753.0;-321.0;24;730.0;-2;-252.0;-214.0;35.0;-87.0;125.0
-11.0;890.0;16.0;62;637.0;5;258.0;-5.0;62.0;118.0;-134.0
-15.0;860.0;10.0;62;594.0;-9;324.0;29.0;39.0;76.0;-73.0
321.0;595.0;-214.0;103;351.0;0;340.0;-123.0;-329.0;169.0;-372.0
293.0;597.0;-197.0;103;353.0;0;350.0;-145.0;-330.0;195.0;-381.0
289.0;601.0;-187.0;104;348.0;0;350.0;-149.0;-336.0;195.0;-383.0
224.0;611.0;-200.0;104;48.0;0;344.0;-158.0;-352.0;204.0;-392.0
255.0;608.0;-141.0;104;409.0;-1;341.0;-180.0;-354.0;203.0;-393.0
277.0;611.0;-139.0;104;468.0;-1;337.0;-188.0;-359.0;188.0;-392.0
262.0;615.0;-170.0;104;238.0;-1;336.0;-193.0;-363.0;187.0;-391.0
298.0;618.0;-140.0;105;316.0;-1;331.0;-198.0;-371.0;173.0;-391.0
281.0;619.0;-157.0;104;284.0;-1;321.0;-205.0;-397.0;157.0;-399.0
285.0;615.0;-126.0;104;366.0;-1;319.0;-205.0;-404.0;155.0;-398.0
266.0;621.0;-164.0;104;323.0;-1;308.0;-213.0;-419.0;151.0;-403.0
264.0;615.0;-140.0;104;388.0;-1;300.0;-221.0;-423.0;148.0;-406.0
267.0;613.0;-138.0;104;388.0;-1;295.0;-224.0;-425.0;142.0;-411.0
277.0;615.0;-168.0;104;322.0;-1;294.0;-221.0;-423.0;133.0;-412.0
-34.0;843.0;15.0;63;538.0;-11;353.0;50.0;15.0;70.0;-41.0
291.0;615.0;-144.0;105;392.0;-1;302.0;-214.0;-406.0;121.0;-409.0
301.0;613.0;-155.0;105;363.0;0;311.0;-209.0;-389.0;120.0;-408.0
306.0;611.0;-149.0;105;377.0;0;315.0;-206.0;-371.0;120.0;-405.0
309.0;613.0;-148.0;105;380.0;0;312.0;-203.0;-371.0;120.0;-406.0
308.0;614.0;-142.0;105;382.0;0;314.0;-201.0;-363.0;129.0;-408.0
310.0;617.0;-174.0;105;315.0;0;317.0;-202.0;-361.0;127.0;-406.0
306.0;615.0;-147.0;104;373.0;0;320.0;-205.0;-359.0;128.0;-404.0
308.0;614.0;-146.0;105;366.0;0;321.0;-206.0;-359.0;129.0;-403.0
307.0;615.0;-140.0;105;379.0;0;321.0;-206.0;-360.0;130.0;-403.0
307.0;616.0;-147.0;104;364.0;0;322.0;-207.0;-361.0;130.0;-404.0
307.0;615.0;-145.0;104;371.0;0;323.0;-208.0;-361.0;131.0;-403.0
308.0;613.0;-143.0;105;381.0;0;324.0;-209.0;-361.0;130.0;-403.0
308.0;616.0;-176.0;104;316.0;0;322.0;-211.0;-357.0;131.0;-399.0
306.0;612.0;-153.0;105;366.0;0;322.0;-212.0;-358.0;132.0;-399.0
304.0;614.0;-145.0;105;381.0;0;321.0;-212.0;-359.0;134.0;-397.0
301.0;612.0;-149.0;105;375.0;0;320.0;-213.0;-357.0;137.0;-398.0
301.0;613.0;-141.0;104;396.0;0;323.0;-214.0;-352.0;140.0;-396.0
293.0;616.0;-142.0;105;390.0;0;324.0;-218.0;-348.0;145.0;-392.0
293.0;615.0;-161.0;105;347.0;0;316.0;-219.0;-352.0;146.0;-393.0
290.0;611.0;-131.0;105;417.0;0;312.0;-220.0;-351.0;149.0;-392.0
288.0;618.0;-168.0;105;326.0;0;299.0;-220.0;-351.0;146.0;-388.0
289.0;611.0;-139.0;105;391.0;0;298.0;-219.0;-348.0;147.0;-386.0
288.0;616.0;-167.0;105;335.0;0;295.0;-218.0;-343.0;146.0;-382.0
292.0;613.0;-145.0;105;388.0;0;294.0;-218.0;-343.0;147.0;-382.0
292.0;612.0;-137.0;104;400.0;0;298.0;-218.0;-337.0;148.0;-380.0
291.0;618.0;-175.0;104;320.0;-1;294.0;-218.0;-336.0;146.0;-378.0
292.0;611.0;-138.0;104;409.0;0;296.0;-218.0;-338.0;148.0;-375.0
293.0;613.0;-132.0;104;421.0;0;303.0;-218.0;-338.0;149.0;-374.0
291.0;609.0;-136.0;105;414.0;0;305.0;-216.0;-335.0;150.0;-372.0
293.0;610.0;-131.0;105;426.0;0;315.0;-217.0;-332.0;152.0;-370.0
291.0;616.0;-180.0;104;316.0;0;308.0;-216.0;-332.0;148.0;-368.0
294.0;613.0;-143.0;105;409.0;-1;312.0;-216.0;-327.0;151.0;-365.0
296.0;612.0;-146.0;105;393.0;0;306.0;-216.0;-327.0;147.0;-362.0
298.0;610.0;-138.0;105;419.0;0;315.0;-216.0;-325.0;147.0;-360.0
305.0;609.0;-150.0;104;389.0;0;297.0;-215.0;-331.0;142.0;-356.0
-57.0;837.0;16.0;63;496.0;-11;362.0;49.0;4.0;72.0;-30.0
-81.0;829.0;23.0;64;455.0;-11;366.0;47.0;-5.0;68.0;-22.0
-106.0;820.0;31.0;65;417.0;-10;368.0;46.0;-14.0;69.0;-17.0
300.0;612.0;-136.0;104;413.0;0;313.0;-207.0;-347.0;144.0;-357.0
304.0;616.0;-166.0;106;336.0;0;311.0;-207.0;-344.0;141.0;-355.0
304.0;612.0;-147.0;105;386.0;0;309.0;-206.0;-342.0;140.0;-353.0
303.0;609.0;-134.0;105;426.0;0;321.0;-206.0;-335.0;142.0;-352.0
-262.0;779.0;77.0;51;206.0;-8;316.0;1.0;-43.0;57.0;-62.0
-379.0;754.0;112.0;37;56.0;-8;263.0;-47.0;-59.0;72.0;-130.0
-490.0;731.0;132.0;28;-78.0;-8;232.0;-87.0;-50.0;84.0;-160.0
304.0;615.0;-169.0;105;348.0;0;315.0;-206.0;-334.0;139.0;-351.0
-532.0;214.0;238.0;15;-409.0;-77;-813.0;-468.0;-459.0;611.0;-595.0
-514.0;472.0;225.0;10;-221.0;-111;-822.0;-575.0;39.0;618.0;-526.0
-212.0;658.0;1.0;16;-36.0;-6;59.0;-57.0;-5.0;-36.0;-228.0
306.0;610.0;-150.0;104;386.0;0;312.0;-205.0;-334.0;139.0;-351.0
305.0;612.0;-176.0;105;333.0;0;313.0;-205.0;-332.0;137.0;-351.0
303.0;607.0;-152.0;105;399.0;0;316.0;-206.0;-329.0;137.0;-351.0
304.0;607.0;-141.0;106;426.0;0;328.0;-205.0;-324.0;138.0;-350.0
-146.0;650.0;-35.0;15;7.0;-6;52.0;-45.0;7.0;-49.0;-228.0
-70.0;646.0;-78.0;16;47.0;-4;49.0;-34.0;15.0;-60.0;-228.0
104.0;624.0;-183.0;18;76.0;4;66.0;-16.0;40.0;-70.0;-207.0
154.0;616.0;-213.0;18;63.0;6;78.0;-23.0;45.0;-64.0;-199.0
206.0;611.0;-231.0;18;35.0;7;93.0;-31.0;49.0;-55.0;-186.0
228.0;598.0;-244.0;18;-9.0;7;121.0;-30.0;61.0;-50.0;-159.0
545.0;245.0;-244.0;146;-252.0;-4;81.0;-105.0;154.0;8.0;-384.0
198.0;576.0;-253.0;18;-101.0;3;217.0;9.0;100.0;-65.0;-74.0
392.0;537.0;-261.0;71;521.0;-4;114.0;4.0;-439.0;81.0;-278.0
391.0;534.0;-261.0;71;527.0;-4;110.0;3.0;-441.0;83.0;-277.0
392.0;534.0;-260.0;71;528.0;-4;103.0;4.0;-447.0;84.0;-278.0
395.0;533.0;-262.0;71;528.0;-4;102.0;2.0;-443.0;91.0;-278.0
395.0;530.0;-261.0;71;524.0;-4;102.0;0.0;-439.0;97.0;-277.0
397.0;528.0;-260.0;72;522.0;-4;102.0;-2.0;-433.0;104.0;-276.0
400.0;527.0;-262.0;71;518.0;-4;109.0;-4.0;-423.0;110.0;-280.0
404.0;523.0;-260.0;71;508.0;-4;133.0;-3.0;-394.0;117.0;-299.0
412.0;515.0;-268.0;71;486.0;-4;191.0;0.0;-361.0;118.0;-333.0
414.0;512.0;-271.0;71;479.0;-5;217.0;1.0;-353.0;119.0;-335.0
414.0;510.0;-270.0;71;475.0;-5;241.0;-1.0;-345.0;122.0;-328.0
417.0;503.0;-264.0;71;481.0;-5;291.0;-14.0;-327.0;132.0;-290.0
545.0;535.0;-386.0;105;675.0;-4;558.0;-43.0;-466.0;171.0;-227.0
429.0;498.0;-271.0;71;499.0;-6;311.0;-14.0;-266.0;116.0;-231.0
434.0;499.0;-273.0;71;505.0;-6;309.0;-12.0;-257.0;111.0;-225.0
438.0;497.0;-278.0;71;515.0;-6;297.0;-8.0;-269.0;104.0;-228.0
437.0;501.0;-278.0;71;519.0;-6;292.0;-5.0;-277.0;100.0;-235.0
434.0;502.0;-282.0;71;516.0;-6;282.0;-6.0;-287.0;104.0;-245.0
433.0;503.0;-280.0;71;517.0;-6;281.0;-5.0;-288.0;106.0;-248.0
337.0;524.0;-85.0;-167;518.0;-18;146.0;-75.0;-181.0;218.0;-360.0
350.0;523.0;-105.0;-167;493.0;-16;164.0;-55.0;-181.0;200.0;-344.0
360.0;520.0;-123.0;-167;473.0;-17;178.0;-38.0;-181.0;183.0;-330.0
379.0;504.0;-172.0;-165;390.0;-15;205.0;6.0;-190.0;146.0;-299.0
398.0;482.0;-205.0;-162;327.0;-13;210.0;29.0;-193.0;122.0;-287.0
406.0;478.0;-216.0;-167;314.0;-13;207.0;33.0;-192.0;117.0;-288.0
426.0;460.0;-236.0;-151;301.0;-13;201.0;37.0;-191.0;101.0;-297.0
447.0;455.0;-245.0;-127;312.0;-13;204.0;39.0;-185.0;78.0;-296.0
451.0;452.0;-245.0;-167;332.0;-13;204.0;34.0;-183.0;73.0;-294.0
454.0;453.0;-247.0;-74;365.0;-13;202.0;25.0;-184.0;70.0;-293.0
462.0;450.0;-257.0;120;428.0;-13;199.0;18.0;-183.0;59.0;-288.0
461.0;450.0;-259.0;139;469.0;-13;195.0;22.0;-183.0;41.0;-284.0
456.0;450.0;-259.0;113;481.0;-13;193.0;21.0;-185.0;34.0;-281.0
450.0;458.0;-269.0;108;495.0;-13;204.0;22.0;-178.0;29.0;-274.0
449.0;458.0;-274.0;106;496.0;-13;210.0;23.0;-173.0;33.0;-270.0
451.0;455.0;-284.0;105;444.0;-8;241.0;35.0;-164.0;44.0;-260.0
451.0;456.0;-287.0;106;418.0;-8;248.0;36.0;-166.0;50.0;-263.0
453.0;456.0;-293.0;106;394.0;-8;259.0;35.0;-165.0;60.0;-267.0
453.0;458.0;-295.0;106;380.0;-8;271.0;34.0;-163.0;69.0;-270.0
303.0;611.0;-174.0;105;354.0;0;323.0;-206.0;-326.0;137.0;-349.0
302.0;606.0;-152.0;105;407.0;0;332.0;-206.0;-321.0;139.0;-348.0
295.0;606.0;-162.0;105;384.0;0;315.0;-203.0;-331.0;132.0;-345.0
308.0;604.0;-158.0;104;361.0;0;300.0;-162.0;-339.0;88.0;-351.0
318.0;601.0;-140.0;105;395.0;0;311.0;-144.0;-336.0;78.0;-357.0
331.0;604.0;-162.0;105;335.0;0;297.0;-124.0;-342.0;70.0;-377.0
338.0;600.0;-153.0;106;365.0;0;302.0;-123.0;-344.0;73.0;-393.0
335.0;599.0;-170.0;106;339.0;0;287.0;-123.0;-369.0;82.0;-426.0
338.0;597.0;-159.0;106;386.0;0;306.0;-129.0;-364.0;90.0;-435.0
317.0;599.0;-192.0;106;275.0;0;312.0;-134.0;-361.0;101.0;-439.0
306.0;595.0;-210.0;105;223.0;0;363.0;-145.0;-330.0;127.0;-434.0
318.0;594.0;-189.0;106;294.0;0;370.0;-150.0;-326.0;135.0;-430.0
323.0;591.0;-173.0;106;378.0;0;383.0;-156.0;-321.0;145.0;-426.0
306.0;591.0;-187.0;106;295.0;0;387.0;-166.0;-323.0;170.0;-422.0
324.0;590.0;-159.0;106;439.0;0;399.0;-168.0;-322.0;165.0;-420.0
291.0;593.0;-202.0;106;258.0;0;395.0;-165.0;-326.0;174.0;-417.0
323.0;592.0;-163.0;106;382.0;0;401.0;-163.0;-323.0;174.0;-415.0
290.0;589.0;-179.0;105;328.0;0;395.0;-167.0;-321.0;200.0;-417.0
281.0;588.0;-179.0;106;331.0;0;392.0;-173.0;-319.0;195.0;-419.0
304.0;586.0;-188.0;106;308.0;0;379.0;-181.0;-314.0;166.0;-430.0
324.0;584.0;-194.0;106;304.0;0;376.0;-181.0;-314.0;157.0;-433.0
447.0;459.0;-310.0;107;342.0;-8;301.0;42.0;-158.0;74.0;-272.0
450.0;457.0;-321.0;108;300.0;-7;320.0;52.0;-132.0;53.0;-264.0
461.0;450.0;-329.0;108;302.0;-7;329.0;63.0;-114.0;35.0;-279.0
480.0;439.0;-339.0;108;327.0;-6;352.0;72.0;-123.0;15.0;-293.0
480.0;438.0;-337.0;109;343.0;-6;347.0;68.0;-133.0;16.0;-300.0
231.0;614.0;93.0;135;-126.0;18;133.0;-152.0;-412.0;263.0;-575.0
483.0;435.0;-333.0;109;353.0;-6;337.0;63.0;-151.0;18.0;-309.0
339.0;582.0;-194.0;106;309.0;0;368.0;-174.0;-310.0;153.0;-441.0
347.0;495.0;93.0;135;85.0;18;198.0;-175.0;-172.0;293.0;-545.0
345.0;494.0;92.0;135;87.0;18;198.0;-176.0;-171.0;294.0;-543.0
342.0;491.0;97.0;135;89.0;18;207.0;-178.0;-175.0;294.0;-540.0
341.0;487.0;100.0;135;89.0;18;218.0;-178.0;-182.0;294.0;-538.0
343.0;581.0;-198.0;106;322.0;0;362.0;-177.0;-305.0;156.0;-446.0
350.0;579.0;-205.0;106;323.0;0;357.0;-177.0;-301.0;148.0;-449.0
353.0;577.0;-211.0;106;313.0;0;357.0;-177.0;-301.0;142.0;-449.0
362.0;573.0;-220.0;106;283.0;0;354.0;-178.0;-301.0;122.0;-447.0
369.0;572.0;-221.0;106;272.0;0;353.0;-176.0;-300.0;117.0;-446.0
484.0;433.0;-326.0;108;374.0;-6;310.0;57.0;-195.0;22.0;-327.0
485.0;430.0;-323.0;108;380.0;-7;296.0;56.0;-207.0;23.0;-335.0
486.0;426.0;-319.0;108;387.0;-7;253.0;48.0;-229.0;31.0;-359.0
490.0;427.0;-319.0;108;390.0;-7;226.0;43.0;-236.0;38.0;-370.0
388.0;570.0;-233.0;106;270.0;0;350.0;-179.0;-297.0;94.0;-445.0
393.0;568.0;-233.0;106;263.0;0;348.0;-176.0;-297.0;84.0;-446.0
399.0;569.0;-232.0;106;252.0;0;346.0;-171.0;-297.0;70.0;-446.0
411.0;568.0;-233.0;106;227.0;1;343.0;-158.0;-300.0;43.0;-446.0
416.0;569.0;-230.0;106;227.0;1;342.0;-150.0;-300.0;37.0;-446.0
420.0;569.0;-232.0;106;230.0;1;341.0;-143.0;-301.0;34.0;-446.0
221.0;484.0;100.0;135;-35.0;18;461.0;-198.0;-227.0;265.0;-375.0
221.0;484.0;99.0;135;-38.0;19;462.0;-198.0;-229.0;265.0;-370.0
423.0;569.0;-231.0;106;234.0;1;341.0;-136.0;-300.0;36.0;-445.0
409.0;568.0;-235.0;106;275.0;1;337.0;-145.0;-299.0;72.0;-445.0
404.0;568.0;-232.0;106;302.0;1;335.0;-147.0;-299.0;91.0;-447.0
391.0;568.0;-233.0;106;335.0;1;332.0;-154.0;-300.0;123.0;-450.0
489.0;426.0;-318.0;108;395.0;-7;193.0;37.0;-234.0;45.0;-378.0
491.0;425.0;-316.0;108;402.0;-7;109.0;28.0;-239.0;60.0;-395.0
603.0;488.0;-541.0;31;428.0;-11;-87.0;10.0;-468.0;129.0;-476.0
422.0;545.0;-290.0;111;314.0;-1;-100.0;31.0;-285.0;-50.0;-511.0
791.0;406.0;-140.0;166;211.0;-7;17.0;-232.0;85.0;96.0;-345.0
499.0;430.0;-328.0;109;389.0;-7;233.0;15.0;33.0;68.0;-301.0
386.0;569.0;-226.0;106;341.0;1;328.0;-162.0;-300.0;132.0;-452.0
