InertialMeasurementUnit RLA accZ;Accelerometer RUA^ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
446.0;1064.0;-830.0;289.0;275.0;602.0;-963.0;962.0;241.0
472.0;1070.0;-828.0;300.0;284.0;588.0;-968.0;988.0;225.0
456.0;1064.0;-831.0;298.0;276.0;582.0;-971.0;973.0;234.0
457.0;1071.0;-823.0;282.0;272.0;598.0;-959.0;961.0;217.0
455.0;1084.0;-829.0;295.0;286.0;612.0;-969.0;952.0;197.0
462.0;1068.0;-836.0;271.0;278.0;581.0;-967.0;960.0;210.0
462.0;1080.0;-833.0;291.0;278.0;601.0;-974.0;979.0;206.0
476.0;1055.0;-844.0;297.0;276.0;572.0;-987.0;1005.0;250.0
476.0;1060.0;-833.0;299.0;286.0;587.0;-978.0;980.0;229.0
478.0;1061.0;-823.0;291.0;278.0;618.0;-966.0;977.0;221.0
480.0;1079.0;-811.0;290.0;307.0;602.0;-955.0;960.0;228.0
484.0;1077.0;-819.0;309.0;276.0;612.0;-967.0;957.0;246.0
480.0;1085.0;-821.0;315.0;293.0;595.0;-964.0;970.0;249.0
521.0;1044.0;-943.0;298.0;347.0;574.0;-1001.0;1005.0;179.0
450.0;1057.0;-829.0;277.0;290.0;604.0;-962.0;975.0;230.0
476.0;1086.0;-820.0;274.0;279.0;601.0;-958.0;950.0;217.0
478.0;1077.0;-841.0;283.0;264.0;589.0;-979.0;993.0;209.0
474.0;1058.0;-838.0;280.0;284.0;598.0;-974.0;973.0;199.0
476.0;1085.0;-835.0;281.0;272.0;611.0;-975.0;979.0;215.0
473.0;1060.0;-826.0;291.0;307.0;591.0;-969.0;979.0;230.0
474.0;1058.0;-822.0;292.0;335.0;603.0;-968.0;979.0;245.0
465.0;1038.0;-812.0;303.0;315.0;617.0;-960.0;963.0;260.0
460.0;1040.0;-804.0;315.0;312.0;628.0;-953.0;953.0;269.0
469.0;1039.0;-804.0;333.0;281.0;603.0;-951.0;957.0;273.0
471.0;1040.0;-799.0;323.0;292.0;625.0;-944.0;935.0;259.0
472.0;1060.0;-793.0;318.0;314.0;612.0;-932.0;953.0;240.0
445.0;1067.0;-832.0;274.0;278.0;573.0;-960.0;973.0;223.0
455.0;1067.0;-807.0;307.0;300.0;630.0;-956.0;951.0;270.0
457.0;1078.0;-811.0;320.0;308.0;621.0;-959.0;943.0;268.0
481.0;1093.0;-831.0;300.0;303.0;615.0;-974.0;976.0;288.0
452.0;1063.0;-824.0;302.0;272.0;618.0;-957.0;963.0;231.0
503.0;1079.0;-840.0;305.0;338.0;621.0;-989.0;998.0;273.0
491.0;1061.0;-824.0;310.0;306.0;608.0;-970.0;988.0;250.0
497.0;1082.0;-819.0;309.0;291.0;608.0;-965.0;978.0;244.0
488.0;1090.0;-826.0;309.0;265.0;584.0;-969.0;979.0;238.0
453.0;1064.0;-837.0;306.0;256.0;606.0;-971.0;990.0;240.0
463.0;1057.0;-847.0;285.0;246.0;563.0;-987.0;990.0;220.0
459.0;1073.0;-835.0;278.0;266.0;575.0;-968.0;992.0;198.0
445.0;1072.0;-843.0;269.0;253.0;556.0;-971.0;999.0;205.0
456.0;1079.0;-833.0;302.0;274.0;612.0;-971.0;981.0;233.0
455.0;1079.0;-826.0;319.0;269.0;611.0;-961.0;986.0;244.0
450.0;1080.0;-841.0;281.0;288.0;591.0;-977.0;971.0;215.0
456.0;1088.0;-837.0;271.0;268.0;610.0;-980.0;990.0;228.0
464.0;1090.0;-832.0;283.0;276.0;603.0;-975.0;980.0;234.0
472.0;1080.0;-839.0;291.0;286.0;621.0;-981.0;990.0;227.0
480.0;1090.0;-837.0;292.0;274.0;609.0;-981.0;977.0;228.0
488.0;1079.0;-830.0;287.0;252.0;610.0;-972.0;982.0;228.0
477.0;1079.0;-841.0;296.0;271.0;621.0;-982.0;992.0;226.0
476.0;1078.0;-834.0;299.0;265.0;568.0;-974.0;976.0;217.0
450.0;1062.0;-837.0;280.0;267.0;613.0;-973.0;979.0;224.0
439.0;1080.0;-828.0;299.0;274.0;617.0;-962.0;968.0;226.0
441.0;1073.0;-833.0;295.0;286.0;624.0;-967.0;978.0;233.0
439.0;1073.0;-840.0;272.0;259.0;583.0;-976.0;980.0;225.0
448.0;1084.0;-824.0;289.0;270.0;600.0;-962.0;972.0;224.0
452.0;1061.0;-834.0;300.0;286.0;579.0;-967.0;961.0;223.0
449.0;1085.0;-845.0;310.0;270.0;585.0;-984.0;990.0;235.0
461.0;1090.0;-842.0;296.0;286.0;603.0;-984.0;983.0;206.0
456.0;1080.0;-833.0;298.0;277.0;590.0;-970.0;968.0;239.0
467.0;1079.0;-831.0;293.0;274.0;602.0;-969.0;973.0;232.0
454.0;1079.0;-831.0;265.0;287.0;601.0;-966.0;978.0;226.0
468.0;1080.0;-816.0;302.0;271.0;607.0;-954.0;972.0;233.0
468.0;1093.0;-820.0;267.0;279.0;603.0;-953.0;969.0;195.0
463.0;1074.0;-837.0;260.0;289.0;600.0;-974.0;984.0;210.0
463.0;1079.0;-833.0;270.0;270.0;590.0;-967.0;989.0;214.0
458.0;1079.0;-837.0;310.0;286.0;591.0;-978.0;981.0;247.0
468.0;1082.0;-833.0;291.0;268.0;591.0;-970.0;971.0;226.0
473.0;1087.0;-825.0;299.0;269.0;572.0;-965.0;989.0;231.0
470.0;1060.0;-835.0;259.0;256.0;582.0;-971.0;990.0;203.0
463.0;1050.0;-834.0;265.0;236.0;592.0;-968.0;976.0;195.0
454.0;1075.0;-827.0;257.0;254.0;572.0;-956.0;982.0;200.0
439.0;1089.0;-853.0;240.0;258.0;608.0;-978.0;981.0;183.0
443.0;1088.0;-832.0;288.0;262.0;586.0;-970.0;968.0;216.0
384.0;931.0;-931.0;310.0;157.0;489.0;-1044.0;1062.0;257.0
461.0;1065.0;-834.0;292.0;232.0;556.0;-973.0;974.0;207.0
353.0;1201.0;-1145.0;85.0;-5.0;386.0;-1276.0;990.0;229.0
502.0;1210.0;-735.0;157.0;128.0;571.0;-879.0;1240.0;266.0
462.0;1062.0;-857.0;253.0;254.0;557.0;-971.0;971.0;174.0
457.0;1074.0;-847.0;282.0;273.0;594.0;-978.0;989.0;209.0
237.0;1146.0;-958.0;111.0;205.0;638.0;-1105.0;1136.0;258.0
454.0;1078.0;-835.0;276.0;274.0;601.0;-967.0;991.0;207.0
440.0;1055.0;-838.0;271.0;257.0;581.0;-967.0;963.0;198.0
442.0;1060.0;-846.0;276.0;252.0;576.0;-974.0;980.0;216.0
450.0;1077.0;-843.0;269.0;230.0;571.0;-973.0;999.0;219.0
378.0;1018.0;-806.0;349.0;313.0;571.0;-971.0;995.0;272.0
448.0;1072.0;-815.0;291.0;276.0;591.0;-953.0;953.0;231.0
462.0;1060.0;-821.0;281.0;259.0;611.0;-958.0;960.0;219.0
478.0;1078.0;-836.0;290.0;289.0;637.0;-976.0;971.0;215.0
479.0;1080.0;-834.0;309.0;277.0;639.0;-977.0;989.0;233.0
455.0;1100.0;-839.0;304.0;257.0;556.0;-976.0;976.0;219.0
375.0;1199.0;-862.0;357.0;57.0;537.0;-905.0;1082.0;309.0
466.0;1081.0;-833.0;289.0;267.0;572.0;-971.0;958.0;214.0
459.0;1076.0;-834.0;274.0;276.0;573.0;-974.0;989.0;229.0
454.0;1062.0;-831.0;277.0;280.0;582.0;-970.0;981.0;237.0
453.0;1059.0;-827.0;282.0;260.0;579.0;-964.0;980.0;219.0
458.0;1059.0;-823.0;272.0;272.0;601.0;-961.0;963.0;213.0
460.0;1065.0;-827.0;262.0;269.0;621.0;-962.0;970.0;212.0
457.0;1080.0;-825.0;272.0;275.0;610.0;-963.0;989.0;228.0
474.0;1078.0;-821.0;292.0;283.0;611.0;-960.0;960.0;250.0
453.0;1090.0;-815.0;300.0;315.0;613.0;-960.0;962.0;232.0
451.0;1070.0;-830.0;288.0;306.0;640.0;-969.0;974.0;253.0
478.0;1063.0;-829.0;311.0;252.0;632.0;-970.0;989.0;246.0
478.0;1072.0;-819.0;313.0;292.0;587.0;-959.0;971.0;238.0
460.0;1060.0;-843.0;269.0;267.0;575.0;-975.0;991.0;210.0
455.0;1049.0;-831.0;287.0;258.0;574.0;-965.0;976.0;211.0
452.0;1063.0;-824.0;254.0;274.0;602.0;-955.0;980.0;218.0
444.0;1085.0;-828.0;267.0;281.0;627.0;-964.0;965.0;236.0
440.0;1079.0;-834.0;286.0;291.0;630.0;-973.0;974.0;247.0
439.0;1089.0;-833.0;263.0;279.0;606.0;-965.0;963.0;198.0
481.0;1092.0;-846.0;310.0;263.0;593.0;-988.0;981.0;233.0
307.0;1350.0;-803.0;136.0;250.0;635.0;-890.0;1008.0;156.0
479.0;1051.0;-852.0;301.0;246.0;581.0;-995.0;1000.0;210.0
459.0;1095.0;-845.0;281.0;262.0;578.0;-974.0;990.0;201.0
370.0;1010.0;-890.0;243.0;247.0;591.0;-957.0;953.0;241.0
299.0;1104.0;-851.0;268.0;164.0;579.0;-982.0;962.0;206.0
271.0;1210.0;-892.0;111.0;257.0;714.0;-991.0;1005.0;369.0
451.0;1085.0;-849.0;300.0;246.0;607.0;-984.0;998.0;209.0
460.0;1095.0;-992.0;256.0;137.0;600.0;-1105.0;1375.0;211.0
469.0;1105.0;-836.0;294.0;252.0;582.0;-970.0;987.0;209.0
338.0;1070.0;-812.0;339.0;337.0;687.0;-987.0;966.0;165.0
279.0;1080.0;-850.0;326.0;277.0;661.0;-1001.0;949.0;177.0
503.0;994.0;-674.0;634.0;536.0;1013.0;-999.0;886.0;230.0
511.0;1178.0;-1210.0;193.0;92.0;480.0;-1356.0;1207.0;238.0
498.0;1078.0;-846.0;231.0;278.0;568.0;-976.0;1002.0;181.0
464.0;1072.0;-843.0;258.0;270.0;590.0;-976.0;992.0;224.0
532.0;1116.0;-841.0;323.0;216.0;605.0;-957.0;990.0;210.0
703.0;1038.0;-1048.0;180.0;56.0;451.0;-1180.0;1388.0;204.0
452.0;1080.0;-837.0;270.0;278.0;552.0;-970.0;987.0;205.0
660.0;1055.0;-900.0;324.0;312.0;624.0;-993.0;1038.0;259.0
589.0;1146.0;-1089.0;198.0;132.0;626.0;-1200.0;1330.0;189.0
629.0;1074.0;-447.0;707.0;269.0;870.0;-964.0;752.0;212.0
566.0;1343.0;-1136.0;307.0;173.0;562.0;-1250.0;1406.0;252.0
501.0;1093.0;-739.0;262.0;359.0;587.0;-998.0;1081.0;376.0
506.0;798.0;-883.0;214.0;299.0;461.0;-970.0;801.0;41.0
400.0;1234.0;-982.0;170.0;148.0;593.0;-1046.0;1158.0;-89.0
591.0;1020.0;-861.0;287.0;336.0;593.0;-996.0;1021.0;399.0
602.0;1279.0;-999.0;187.0;98.0;698.0;-1123.0;1280.0;288.0
116.0;1036.0;-767.0;577.0;265.0;788.0;-1028.0;747.0;13.0
93.0;1076.0;-764.0;494.0;181.0;650.0;-984.0;946.0;155.0
413.0;926.0;-1062.0;102.0;125.0;414.0;-1085.0;956.0;86.0
493.0;1079.0;-832.0;243.0;285.0;527.0;-966.0;981.0;197.0
336.0;1056.0;-907.0;252.0;146.0;588.0;-1017.0;1071.0;244.0
160.0;1113.0;-794.0;392.0;93.0;668.0;-987.0;992.0;-102.0
467.0;985.0;-872.0;197.0;347.0;529.0;-913.0;820.0;-58.0
456.0;889.0;-1180.0;-36.0;141.0;406.0;-1276.0;1024.0;94.0
543.0;1255.0;-946.0;203.0;136.0;743.0;-1104.0;1211.0;327.0
571.0;1323.0;-957.0;396.0;231.0;666.0;-1044.0;1258.0;420.0
499.0;1084.0;-859.0;252.0;240.0;620.0;-1017.0;1027.0;248.0
489.0;1000.0;-1096.0;33.0;156.0;502.0;-1152.0;1220.0;200.0
703.0;1187.0;-978.0;260.0;116.0;494.0;-1078.0;1140.0;161.0
455.0;1112.0;-838.0;256.0;310.0;569.0;-970.0;980.0;237.0
