Accelerometer LH accX;Accelerometer LUA_ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;Accelerometer LUA_ accY
378.0;359.0;879.0;-305.0;54.0;-11.0;10.0;971.0
340.0;369.0;877.0;-329.0;30.0;-7.0;-10.0;980.0
368.0;344.0;861.0;-313.0;24.0;-14.0;24.0;961.0
368.0;324.0;873.0;-327.0;26.0;0.0;33.0;963.0
326.0;358.0;876.0;-340.0;60.0;22.0;-10.0;966.0
328.0;367.0;858.0;-345.0;69.0;19.0;3.0;969.0
330.0;351.0;870.0;-318.0;71.0;16.0;-21.0;954.0
366.0;355.0;875.0;-312.0;79.0;15.0;-3.0;957.0
371.0;354.0;865.0;-311.0;91.0;16.0;11.0;957.0
380.0;338.0;885.0;-320.0;37.0;7.0;7.0;966.0
362.0;346.0;876.0;-328.0;76.0;-2.0;28.0;951.0
322.0;378.0;870.0;-331.0;122.0;3.0;-28.0;971.0
278.0;378.0;874.0;-326.0;99.0;1.0;-28.0;951.0
307.0;368.0;877.0;-306.0;50.0;-9.0;-8.0;945.0
331.0;356.0;877.0;-322.0;52.0;5.0;16.0;962.0
351.0;349.0;877.0;-299.0;49.0;-6.0;40.0;948.0
379.0;349.0;877.0;-310.0;16.0;12.0;23.0;958.0
398.0;349.0;878.0;-337.0;29.0;15.0;20.0;970.0
399.0;348.0;894.0;-332.0;66.0;11.0;12.0;959.0
391.0;352.0;879.0;-324.0;89.0;14.0;-1.0;982.0
360.0;350.0;885.0;-332.0;81.0;7.0;3.0;952.0
339.0;362.0;880.0;-324.0;61.0;1.0;14.0;941.0
343.0;365.0;882.0;-336.0;73.0;1.0;6.0;965.0
344.0;348.0;874.0;-332.0;67.0;-6.0;-2.0;951.0
322.0;359.0;878.0;-331.0;96.0;-1.0;8.0;932.0
311.0;349.0;870.0;-318.0;89.0;-4.0;28.0;933.0
312.0;359.0;872.0;-308.0;25.0;0.0;10.0;951.0
324.0;348.0;880.0;-318.0;61.0;3.0;10.0;951.0
346.0;350.0;860.0;-307.0;64.0;0.0;-12.0;955.0
354.0;359.0;858.0;-311.0;71.0;8.0;-4.0;955.0
329.0;360.0;849.0;-319.0;78.0;7.0;20.0;926.0
348.0;357.0;868.0;-294.0;67.0;9.0;5.0;975.0
365.0;363.0;878.0;-322.0;79.0;7.0;0.0;970.0
368.0;368.0;885.0;-330.0;98.0;11.0;2.0;944.0
403.0;375.0;876.0;-319.0;54.0;6.0;18.0;943.0
392.0;372.0;875.0;-341.0;42.0;6.0;5.0;946.0
377.0;358.0;918.0;-296.0;31.0;3.0;-30.0;1043.0
362.0;399.0;891.0;-324.0;69.0;-4.0;12.0;982.0
396.0;363.0;873.0;-348.0;29.0;-4.0;9.0;967.0
342.0;359.0;875.0;-351.0;55.0;7.0;-6.0;972.0
362.0;359.0;834.0;-311.0;140.0;74.0;48.0;1009.0
377.0;365.0;850.0;-322.0;106.0;16.0;-5.0;965.0
297.0;364.0;878.0;-312.0;65.0;3.0;-22.0;962.0
400.0;381.0;884.0;-335.0;61.0;3.0;3.0;935.0
325.0;355.0;874.0;-356.0;88.0;8.0;10.0;965.0
371.0;358.0;882.0;-315.0;34.0;-2.0;-7.0;950.0
357.0;352.0;850.0;-318.0;67.0;9.0;20.0;964.0
384.0;378.0;890.0;-335.0;7.0;12.0;10.0;980.0
370.0;377.0;873.0;-350.0;43.0;21.0;-18.0;980.0
408.0;319.0;924.0;-366.0;132.0;18.0;31.0;922.0
326.0;396.0;868.0;-349.0;47.0;17.0;4.0;925.0
287.0;388.0;858.0;-322.0;35.0;3.0;7.0;934.0
305.0;367.0;858.0;-336.0;87.0;1.0;33.0;950.0
359.0;365.0;858.0;-382.0;91.0;23.0;23.0;958.0
360.0;419.0;865.0;-317.0;20.0;3.0;5.0;973.0
381.0;401.0;859.0;-342.0;27.0;14.0;14.0;952.0
413.0;376.0;870.0;-326.0;2.0;13.0;54.0;933.0
1094.0;455.0;812.0;-383.0;20.0;-180.0;-11.0;887.0
329.0;320.0;866.0;-449.0;62.0;55.0;42.0;819.0
245.0;371.0;817.0;-482.0;60.0;36.0;-31.0;888.0
352.0;398.0;833.0;-395.0;97.0;-35.0;184.0;952.0
424.0;344.0;839.0;-325.0;23.0;30.0;37.0;959.0
554.0;437.0;903.0;-229.0;-23.0;-6.0;-6.0;951.0
337.0;400.0;866.0;-359.0;34.0;31.0;41.0;935.0
382.0;382.0;875.0;-393.0;32.0;35.0;14.0;954.0
328.0;349.0;878.0;-385.0;75.0;35.0;29.0;933.0
341.0;369.0;870.0;-353.0;80.0;19.0;48.0;943.0
380.0;358.0;865.0;-362.0;52.0;42.0;18.0;933.0
303.0;350.0;893.0;-326.0;36.0;23.0;-1.0;954.0
317.0;347.0;877.0;-340.0;75.0;20.0;20.0;946.0
325.0;366.0;885.0;-340.0;86.0;21.0;21.0;933.0
330.0;369.0;877.0;-288.0;58.0;1.0;31.0;946.0
359.0;397.0;860.0;-310.0;61.0;10.0;20.0;945.0
399.0;369.0;872.0;-317.0;-1.0;14.0;9.0;954.0
402.0;385.0;860.0;-336.0;0.0;21.0;25.0;964.0
377.0;398.0;868.0;-370.0;18.0;31.0;40.0;952.0
383.0;398.0;850.0;-362.0;60.0;35.0;10.0;944.0
323.0;379.0;862.0;-370.0;46.0;33.0;0.0;925.0
351.0;367.0;863.0;-370.0;64.0;26.0;1.0;952.0
359.0;377.0;822.0;-364.0;66.0;24.0;12.0;940.0
338.0;366.0;850.0;-347.0;50.0;9.0;23.0;962.0
336.0;395.0;869.0;-345.0;29.0;9.0;43.0;962.0
334.0;382.0;868.0;-356.0;41.0;13.0;30.0;954.0
329.0;396.0;877.0;-339.0;22.0;9.0;16.0;939.0
369.0;392.0;862.0;-345.0;20.0;18.0;22.0;948.0
338.0;383.0;859.0;-333.0;20.0;15.0;10.0;953.0
354.0;402.0;880.0;-335.0;51.0;26.0;43.0;923.0
351.0;379.0;846.0;-344.0;31.0;38.0;10.0;952.0
364.0;350.0;855.0;-332.0;24.0;33.0;27.0;951.0
370.0;387.0;858.0;-352.0;30.0;35.0;39.0;952.0
360.0;399.0;850.0;-345.0;59.0;26.0;10.0;933.0
341.0;389.0;849.0;-352.0;52.0;19.0;-7.0;930.0
367.0;385.0;851.0;-357.0;37.0;12.0;19.0;956.0
380.0;387.0;857.0;-345.0;79.0;13.0;18.0;956.0
350.0;376.0;859.0;-351.0;42.0;11.0;20.0;932.0
351.0;416.0;868.0;-355.0;20.0;18.0;14.0;944.0
347.0;405.0;867.0;-352.0;34.0;19.0;-3.0;938.0
366.0;388.0;846.0;-358.0;36.0;28.0;19.0;933.0
381.0;388.0;842.0;-350.0;30.0;26.0;29.0;951.0
380.0;379.0;838.0;-364.0;26.0;31.0;27.0;962.0
381.0;399.0;876.0;-370.0;21.0;27.0;36.0;934.0
462.0;424.0;898.0;-385.0;9.0;48.0;-10.0;959.0
394.0;397.0;857.0;-374.0;38.0;32.0;-8.0;954.0
359.0;413.0;861.0;-375.0;43.0;33.0;14.0;931.0
370.0;377.0;833.0;-374.0;61.0;27.0;28.0;942.0
359.0;362.0;848.0;-382.0;61.0;30.0;26.0;959.0
339.0;334.0;859.0;-370.0;58.0;32.0;9.0;956.0
336.0;347.0;864.0;-366.0;89.0;26.0;24.0;962.0
307.0;348.0;887.0;-325.0;91.0;20.0;8.0;951.0
330.0;349.0;870.0;-328.0;86.0;19.0;38.0;943.0
310.0;351.0;876.0;-294.0;79.0;8.0;29.0;943.0
309.0;367.0;886.0;-296.0;58.0;11.0;28.0;953.0
380.0;382.0;876.0;-303.0;5.0;24.0;22.0;969.0
404.0;359.0;879.0;-355.0;28.0;39.0;16.0;961.0
389.0;359.0;870.0;-366.0;31.0;37.0;6.0;958.0
351.0;340.0;865.0;-373.0;74.0;27.0;19.0;961.0
356.0;349.0;883.0;-371.0;77.0;19.0;38.0;934.0
314.0;348.0;895.0;-339.0;74.0;15.0;9.0;972.0
297.0;353.0;887.0;-340.0;94.0;11.0;35.0;935.0
310.0;381.0;858.0;-330.0;94.0;2.0;43.0;941.0
297.0;359.0;859.0;-321.0;59.0;13.0;12.0;962.0
356.0;359.0;888.0;-294.0;26.0;12.0;55.0;960.0
350.0;369.0;869.0;-302.0;10.0;23.0;44.0;951.0
348.0;355.0;885.0;-336.0;32.0;39.0;7.0;956.0
345.0;368.0;878.0;-319.0;60.0;40.0;15.0;944.0
328.0;329.0;874.0;-346.0;80.0;35.0;29.0;940.0
335.0;375.0;883.0;-337.0;70.0;34.0;29.0;970.0
341.0;360.0;894.0;-338.0;63.0;29.0;29.0;952.0
336.0;360.0;889.0;-335.0;56.0;22.0;19.0;962.0
358.0;382.0;858.0;-331.0;41.0;14.0;27.0;953.0
369.0;401.0;874.0;-318.0;55.0;14.0;32.0;928.0
340.0;373.0;873.0;-335.0;51.0;24.0;41.0;961.0
351.0;354.0;870.0;-349.0;58.0;31.0;35.0;948.0
333.0;374.0;858.0;-340.0;66.0;30.0;4.0;961.0
337.0;351.0;863.0;-358.0;44.0;34.0;28.0;953.0
338.0;397.0;872.0;-327.0;55.0;26.0;40.0;942.0
339.0;368.0;857.0;-317.0;57.0;20.0;19.0;943.0
324.0;359.0;884.0;-343.0;81.0;23.0;17.0;955.0
352.0;361.0;877.0;-329.0;33.0;19.0;16.0;955.0
358.0;387.0;857.0;-323.0;30.0;20.0;10.0;970.0
352.0;386.0;859.0;-317.0;48.0;18.0;30.0;950.0
351.0;385.0;876.0;-347.0;9.0;29.0;24.0;943.0
340.0;383.0;880.0;-328.0;42.0;24.0;22.0;932.0
349.0;379.0;880.0;-345.0;62.0;25.0;26.0;934.0
330.0;358.0;859.0;-347.0;58.0;30.0;23.0;959.0
343.0;341.0;885.0;-337.0;73.0;29.0;28.0;956.0
296.0;340.0;895.0;-316.0;64.0;19.0;11.0;951.0
305.0;315.0;885.0;-304.0;91.0;17.0;19.0;972.0
312.0;347.0;879.0;-292.0;67.0;19.0;28.0;984.0
318.0;380.0;896.0;-284.0;92.0;11.0;20.0;950.0
389.0;369.0;842.0;-295.0;71.0;11.0;-1.0;964.0
380.0;364.0;856.0;-294.0;57.0;11.0;9.0;966.0
470.0;360.0;1055.0;-376.0;68.0;21.0;-227.0;1016.0
311.0;358.0;888.0;-301.0;81.0;-27.0;-9.0;962.0
288.0;349.0;856.0;-342.0;137.0;10.0;-21.0;946.0
312.0;366.0;898.0;-304.0;42.0;-96.0;-43.0;986.0
337.0;331.0;911.0;-303.0;93.0;-25.0;-24.0;979.0
297.0;356.0;893.0;-308.0;80.0;-19.0;-6.0;971.0
204.0;402.0;934.0;-385.0;-41.0;112.0;134.0;955.0
339.0;398.0;871.0;-321.0;31.0;100.0;107.0;952.0
226.0;399.0;962.0;-383.0;10.0;72.0;119.0;988.0
360.0;304.0;886.0;-320.0;251.0;-80.0;-20.0;968.0
283.0;307.0;906.0;-309.0;100.0;-23.0;5.0;994.0
161.0;415.0;753.0;-526.0;37.0;62.0;-25.0;977.0
343.0;370.0;853.0;-342.0;62.0;25.0;21.0;941.0
258.0;390.0;839.0;-375.0;43.0;76.0;120.0;931.0
312.0;416.0;858.0;-328.0;60.0;86.0;102.0;936.0
364.0;420.0;830.0;-334.0;76.0;89.0;95.0;945.0
294.0;393.0;859.0;-350.0;97.0;107.0;115.0;922.0
345.0;359.0;876.0;-343.0;27.0;34.0;29.0;952.0
304.0;365.0;889.0;-324.0;59.0;16.0;16.0;965.0
323.0;402.0;893.0;-325.0;112.0;133.0;103.0;951.0
277.0;343.0;885.0;-248.0;99.0;7.0;33.0;958.0
289.0;339.0;867.0;-288.0;82.0;46.0;19.0;953.0
305.0;340.0;878.0;-334.0;41.0;51.0;19.0;962.0
338.0;337.0;868.0;-291.0;65.0;30.0;11.0;953.0
424.0;331.0;890.0;-225.0;72.0;-8.0;39.0;988.0
350.0;342.0;886.0;-287.0;84.0;23.0;15.0;976.0
337.0;352.0;871.0;-319.0;70.0;28.0;24.0;979.0
350.0;343.0;861.0;-319.0;91.0;18.0;31.0;958.0
340.0;345.0;893.0;-326.0;51.0;16.0;46.0;943.0
336.0;390.0;867.0;-307.0;58.0;0.0;53.0;948.0
281.0;388.0;868.0;-288.0;-13.0;19.0;16.0;962.0
411.0;387.0;867.0;-333.0;21.0;44.0;38.0;926.0
384.0;296.0;989.0;-375.0;-5.0;87.0;-17.0;1111.0
366.0;330.0;885.0;-336.0;47.0;41.0;24.0;949.0
396.0;362.0;891.0;-425.0;71.0;108.0;82.0;993.0
248.0;299.0;913.0;-337.0;152.0;35.0;64.0;985.0
351.0;358.0;874.0;-331.0;90.0;8.0;51.0;947.0
303.0;350.0;884.0;-324.0;75.0;-1.0;8.0;945.0
285.0;356.0;895.0;-315.0;105.0;2.0;8.0;955.0
359.0;355.0;873.0;-270.0;49.0;-4.0;35.0;942.0
295.0;334.0;870.0;-323.0;89.0;7.0;39.0;956.0
320.0;328.0;880.0;-306.0;35.0;15.0;40.0;963.0
310.0;340.0;861.0;-326.0;16.0;32.0;29.0;960.0
328.0;330.0;886.0;-307.0;42.0;19.0;39.0;971.0
332.0;341.0;877.0;-303.0;63.0;41.0;38.0;963.0
314.0;368.0;886.0;-323.0;69.0;38.0;0.0;977.0
341.0;366.0;883.0;-306.0;58.0;37.0;10.0;976.0
352.0;345.0;882.0;-311.0;61.0;28.0;24.0;953.0
351.0;347.0;873.0;-306.0;21.0;14.0;13.0;979.0
390.0;369.0;847.0;-315.0;40.0;21.0;18.0;960.0
353.0;374.0;877.0;-339.0;77.0;35.0;2.0;933.0
359.0;338.0;888.0;-325.0;63.0;20.0;-14.0;946.0
362.0;356.0;856.0;-342.0;48.0;30.0;6.0;958.0
306.0;323.0;871.0;-347.0;72.0;15.0;0.0;983.0
356.0;310.0;881.0;-341.0;63.0;19.0;18.0;971.0
314.0;320.0;877.0;-320.0;45.0;7.0;22.0;990.0
315.0;327.0;938.0;-301.0;65.0;56.0;114.0;1007.0
350.0;321.0;886.0;-316.0;26.0;12.0;55.0;967.0
313.0;329.0;912.0;-338.0;74.0;3.0;59.0;947.0
311.0;322.0;918.0;-312.0;74.0;2.0;9.0;943.0
294.0;369.0;855.0;-239.0;57.0;8.0;42.0;912.0
290.0;348.0;861.0;-281.0;66.0;26.0;25.0;943.0
310.0;349.0;853.0;-278.0;19.0;35.0;-6.0;974.0
330.0;373.0;878.0;-288.0;35.0;38.0;-7.0;980.0
347.0;357.0;894.0;-311.0;78.0;36.0;8.0;972.0
465.0;437.0;1013.0;-304.0;117.0;48.0;10.0;1133.0
379.0;373.0;886.0;-314.0;64.0;24.0;8.0;952.0
383.0;363.0;876.0;-321.0;90.0;11.0;-12.0;962.0
248.0;210.0;690.0;-473.0;154.0;38.0;30.0;920.0
403.0;346.0;880.0;-338.0;71.0;-5.0;18.0;949.0
428.0;403.0;841.0;-339.0;71.0;-11.0;4.0;971.0
389.0;399.0;870.0;-349.0;50.0;-12.0;3.0;979.0
388.0;349.0;873.0;-362.0;45.0;-8.0;17.0;950.0
368.0;360.0;888.0;-369.0;69.0;-5.0;9.0;930.0
356.0;338.0;888.0;-361.0;51.0;1.0;-5.0;966.0
355.0;327.0;881.0;-344.0;53.0;4.0;13.0;962.0
337.0;348.0;887.0;-348.0;79.0;13.0;9.0;953.0
336.0;322.0;871.0;-338.0;77.0;15.0;10.0;961.0
325.0;340.0;886.0;-328.0;72.0;16.0;10.0;971.0
320.0;340.0;877.0;-322.0;89.0;10.0;12.0;960.0
320.0;341.0;896.0;-314.0;93.0;10.0;30.0;954.0
330.0;348.0;885.0;-314.0;82.0;13.0;29.0;959.0
322.0;338.0;899.0;-309.0;90.0;10.0;28.0;953.0
331.0;323.0;865.0;-304.0;51.0;8.0;34.0;979.0
321.0;324.0;886.0;-300.0;51.0;8.0;34.0;964.0
321.0;338.0;874.0;-303.0;37.0;11.0;30.0;961.0
320.0;356.0;874.0;-304.0;37.0;14.0;13.0;960.0
306.0;321.0;868.0;-303.0;57.0;22.0;-3.0;960.0
288.0;315.0;882.0;-304.0;48.0;28.0;-6.0;969.0
279.0;315.0;877.0;-302.0;88.0;29.0;9.0;951.0
275.0;244.0;905.0;-278.0;109.0;10.0;28.0;1029.0
562.0;332.0;1087.0;-389.0;208.0;47.0;36.0;960.0
295.0;419.0;856.0;-359.0;69.0;101.0;83.0;926.0
4.0;323.0;782.0;-354.0;107.0;-106.0;-140.0;708.0
146.0;325.0;918.0;-221.0;80.0;-5.0;16.0;964.0
151.0;348.0;832.0;-302.0;151.0;53.0;-78.0;885.0
58.0;67.0;962.0;-40.0;132.0;-12.0;78.0;988.0
341.0;350.0;892.0;-339.0;37.0;33.0;29.0;970.0
324.0;371.0;861.0;-330.0;51.0;28.0;30.0;951.0
369.0;351.0;878.0;-329.0;60.0;29.0;26.0;955.0
545.0;-91.0;1059.0;-41.0;-275.0;101.0;169.0;987.0
318.0;325.0;875.0;-298.0;50.0;8.0;4.0;911.0
234.0;311.0;872.0;-318.0;138.0;7.0;44.0;946.0
69.0;210.0;844.0;-356.0;137.0;36.0;147.0;944.0
291.0;179.0;919.0;-76.0;86.0;-73.0;414.0;936.0
360.0;375.0;876.0;-322.0;42.0;23.0;3.0;957.0
63.0;445.0;794.0;-345.0;-25.0;193.0;49.0;875.0
242.0;409.0;707.0;-259.0;57.0;205.0;29.0;772.0
325.0;368.0;832.0;-329.0;101.0;11.0;-28.0;953.0
339.0;367.0;860.0;-290.0;101.0;2.0;-17.0;951.0
281.0;494.0;814.0;-370.0;43.0;131.0;135.0;887.0
360.0;495.0;797.0;-342.0;-32.0;68.0;116.0;890.0
512.0;262.0;892.0;-247.0;-176.0;28.0;206.0;861.0
427.0;392.0;817.0;-177.0;185.0;-25.0;73.0;904.0
362.0;472.0;848.0;-320.0;46.0;79.0;74.0;896.0
379.0;451.0;849.0;-331.0;59.0;90.0;93.0;914.0
352.0;378.0;868.0;-314.0;30.0;21.0;46.0;954.0
526.0;313.0;841.0;-266.0;294.0;-90.0;-107.0;991.0
346.0;380.0;866.0;-325.0;29.0;22.0;31.0;952.0
329.0;369.0;875.0;-319.0;27.0;25.0;50.0;939.0
408.0;437.0;844.0;-410.0;81.0;105.0;139.0;903.0
380.0;461.0;801.0;-544.0;71.0;142.0;63.0;856.0
270.0;394.0;863.0;-491.0;59.0;178.0;91.0;921.0
335.0;368.0;870.0;-341.0;43.0;27.0;48.0;938.0
300.0;410.0;882.0;-357.0;33.0;81.0;99.0;942.0
603.0;309.0;896.0;-374.0;148.0;73.0;-58.0;1120.0
307.0;428.0;878.0;-326.0;23.0;72.0;66.0;971.0
352.0;508.0;826.0;-357.0;-276.0;76.0;150.0;988.0
362.0;398.0;878.0;-339.0;71.0;75.0;70.0;954.0
328.0;351.0;842.0;-328.0;41.0;22.0;38.0;957.0
350.0;365.0;875.0;-338.0;38.0;20.0;40.0;963.0
341.0;379.0;889.0;-330.0;18.0;23.0;29.0;961.0
327.0;392.0;894.0;-300.0;132.0;107.0;102.0;970.0
101.0;314.0;1223.0;-222.0;368.0;-38.0;70.0;1192.0
351.0;379.0;873.0;-328.0;38.0;25.0;39.0;952.0
323.0;372.0;902.0;-338.0;47.0;75.0;92.0;967.0
299.0;367.0;892.0;-332.0;64.0;74.0;76.0;981.0
413.0;446.0;960.0;-420.0;103.0;144.0;87.0;993.0
239.0;452.0;1048.0;-500.0;158.0;31.0;-29.0;1128.0
169.0;360.0;946.0;-517.0;150.0;-14.0;-39.0;1034.0
326.0;402.0;891.0;-360.0;118.0;-11.0;-15.0;953.0
341.0;380.0;892.0;-347.0;90.0;-26.0;-10.0;953.0
262.0;416.0;866.0;-316.0;157.0;-25.0;11.0;934.0
316.0;289.0;914.0;-309.0;112.0;160.0;169.0;959.0
325.0;367.0;873.0;-325.0;19.0;26.0;27.0;945.0
247.0;369.0;865.0;-361.0;94.0;83.0;68.0;943.0
358.0;362.0;864.0;-329.0;21.0;33.0;21.0;970.0
263.0;388.0;863.0;-326.0;134.0;-23.0;-5.0;951.0
270.0;413.0;847.0;-308.0;131.0;-23.0;-25.0;930.0
256.0;408.0;819.0;-322.0;162.0;-12.0;28.0;980.0
303.0;397.0;840.0;-348.0;122.0;-3.0;8.0;938.0
324.0;372.0;840.0;-357.0;137.0;12.0;21.0;928.0
315.0;370.0;888.0;-440.0;198.0;23.0;18.0;964.0
382.0;529.0;792.0;-479.0;596.0;-270.0;-146.0;932.0
417.0;705.0;330.0;-439.0;679.0;-615.0;-346.0;582.0
342.0;388.0;883.0;-328.0;43.0;37.0;42.0;946.0
329.0;363.0;886.0;-326.0;41.0;32.0;39.0;961.0
303.0;361.0;877.0;-321.0;53.0;27.0;35.0;967.0
78.0;526.0;889.0;-274.0;213.0;-45.0;-48.0;988.0
263.0;408.0;818.0;-323.0;98.0;-12.0;-1.0;970.0
305.0;405.0;867.0;-325.0;99.0;-10.0;11.0;948.0
335.0;382.0;885.0;-326.0;145.0;-13.0;-9.0;940.0
290.0;394.0;859.0;-350.0;187.0;-10.0;-17.0;943.0
225.0;357.0;874.0;-301.0;306.0;3.0;-16.0;968.0
279.0;359.0;869.0;-342.0;180.0;-11.0;-1.0;956.0
280.0;387.0;855.0;-327.0;147.0;-15.0;0.0;950.0
343.0;373.0;887.0;-328.0;59.0;35.0;32.0;958.0
224.0;447.0;846.0;-377.0;213.0;64.0;48.0;913.0
262.0;324.0;903.0;-344.0;240.0;-25.0;107.0;937.0
272.0;378.0;859.0;-318.0;162.0;-13.0;-5.0;950.0
305.0;393.0;859.0;-297.0;144.0;-35.0;5.0;939.0
50.0;383.0;940.0;-178.0;258.0;30.0;-109.0;970.0
300.0;404.0;861.0;-365.0;157.0;-4.0;-5.0;954.0
257.0;391.0;851.0;-364.0;135.0;-8.0;23.0;943.0
356.0;345.0;872.0;-326.0;15.0;25.0;28.0;961.0
358.0;375.0;889.0;-328.0;3.0;31.0;53.0;946.0
26.0;598.0;812.0;-461.0;-15.0;-139.0;-117.0;888.0
317.0;397.0;864.0;-326.0;97.0;-21.0;-18.0;944.0
330.0;399.0;862.0;-325.0;123.0;-24.0;13.0;970.0
332.0;397.0;840.0;-322.0;153.0;-21.0;16.0;951.0
284.0;370.0;876.0;-326.0;143.0;-29.0;5.0;935.0
282.0;318.0;806.0;-172.0;668.0;-446.0;-250.0;949.0
336.0;373.0;854.0;-333.0;98.0;-20.0;11.0;929.0
347.0;387.0;853.0;-321.0;39.0;-18.0;1.0;933.0
329.0;380.0;856.0;-328.0;77.0;-8.0;-18.0;956.0
333.0;385.0;862.0;-346.0;79.0;1.0;11.0;927.0
337.0;378.0;854.0;-336.0;76.0;7.0;23.0;946.0
330.0;362.0;869.0;-335.0;84.0;9.0;14.0;950.0
334.0;358.0;880.0;-346.0;93.0;6.0;0.0;952.0
367.0;387.0;861.0;-342.0;90.0;10.0;20.0;953.0
344.0;359.0;857.0;-335.0;92.0;6.0;28.0;958.0
349.0;393.0;858.0;-345.0;72.0;3.0;8.0;925.0
360.0;394.0;858.0;-339.0;61.0;-11.0;11.0;971.0
348.0;391.0;858.0;-331.0;40.0;-15.0;9.0;958.0
343.0;397.0;868.0;-334.0;45.0;-27.0;27.0;931.0
328.0;383.0;867.0;-346.0;55.0;-42.0;14.0;946.0
328.0;388.0;868.0;-334.0;70.0;-47.0;15.0;942.0
327.0;388.0;864.0;-331.0;42.0;-51.0;14.0;937.0
358.0;383.0;855.0;-349.0;44.0;-55.0;16.0;930.0
336.0;377.0;841.0;-349.0;29.0;-51.0;8.0;939.0
323.0;399.0;858.0;-344.0;-63.0;-200.0;-132.0;948.0
380.0;379.0;853.0;-346.0;66.0;-25.0;10.0;943.0
352.0;358.0;867.0;-344.0;97.0;-18.0;-11.0;963.0
359.0;375.0;868.0;-327.0;131.0;-13.0;-8.0;958.0
360.0;411.0;868.0;-337.0;122.0;-5.0;1.0;944.0
392.0;388.0;849.0;-319.0;92.0;9.0;-24.0;951.0
548.0;435.0;968.0;-337.0;278.0;-57.0;17.0;1022.0
384.0;399.0;868.0;-314.0;122.0;4.0;-29.0;954.0
398.0;408.0;869.0;-304.0;101.0;-4.0;-13.0;939.0
348.0;400.0;854.0;-327.0;98.0;-9.0;-11.0;950.0
333.0;414.0;872.0;-337.0;91.0;-25.0;11.0;947.0
312.0;399.0;855.0;-348.0;18.0;-50.0;19.0;952.0
336.0;380.0;862.0;-324.0;21.0;-47.0;19.0;952.0
221.0;463.0;840.0;-374.0;-5.0;-182.0;-3.0;952.0
320.0;393.0;874.0;-360.0;49.0;-42.0;9.0;953.0
378.0;320.0;901.0;-415.0;86.0;-138.0;-22.0;996.0
313.0;382.0;877.0;-319.0;63.0;-46.0;17.0;946.0
321.0;388.0;876.0;-327.0;64.0;-41.0;33.0;944.0
455.0;396.0;875.0;-358.0;159.0;-64.0;8.0;950.0
463.0;343.0;852.0;-264.0;130.0;-3.0;-90.0;1068.0
199.0;291.0;905.0;-341.0;96.0;95.0;89.0;971.0
333.0;371.0;880.0;-319.0;46.0;30.0;51.0;949.0
380.0;493.0;1417.0;-119.0;233.0;-54.0;-74.0;841.0
383.0;400.0;902.0;-316.0;45.0;31.0;-16.0;955.0
301.0;480.0;949.0;-387.0;89.0;-114.0;-57.0;936.0
316.0;351.0;876.0;-327.0;65.0;25.0;39.0;970.0
79.0;353.0;847.0;-390.0;76.0;104.0;62.0;902.0
260.0;349.0;859.0;-344.0;61.0;63.0;62.0;944.0
480.0;374.0;766.0;-241.0;123.0;17.0;152.0;877.0
311.0;377.0;884.0;-329.0;91.0;57.0;76.0;925.0
309.0;386.0;878.0;-309.0;80.0;53.0;67.0;933.0
292.0;376.0;876.0;-299.0;67.0;53.0;68.0;951.0
334.0;311.0;877.0;-322.0;49.0;28.0;58.0;962.0
302.0;384.0;877.0;-290.0;39.0;53.0;87.0;940.0
338.0;386.0;858.0;-284.0;70.0;56.0;64.0;955.0
329.0;404.0;871.0;-308.0;51.0;58.0;70.0;950.0
563.0;583.0;620.0;-517.0;255.0;-396.0;-350.0;808.0
577.0;440.0;920.0;-351.0;52.0;-49.0;11.0;1110.0
332.0;401.0;877.0;-319.0;64.0;66.0;73.0;953.0
330.0;389.0;875.0;-316.0;66.0;68.0;88.0;943.0
320.0;348.0;881.0;-340.0;83.0;66.0;58.0;951.0
299.0;388.0;871.0;-341.0;82.0;47.0;59.0;955.0
314.0;401.0;877.0;-333.0;47.0;43.0;74.0;918.0
310.0;376.0;896.0;-332.0;56.0;42.0;65.0;961.0
300.0;365.0;875.0;-323.0;44.0;42.0;75.0;959.0
307.0;387.0;869.0;-318.0;60.0;49.0;67.0;944.0
305.0;397.0;871.0;-331.0;74.0;54.0;69.0;951.0
299.0;380.0;851.0;-321.0;74.0;44.0;69.0;942.0
301.0;359.0;858.0;-325.0;68.0;52.0;58.0;933.0
316.0;380.0;862.0;-328.0;82.0;60.0;77.0;933.0
331.0;366.0;874.0;-321.0;62.0;58.0;67.0;946.0
321.0;362.0;872.0;-321.0;80.0;59.0;67.0;961.0
321.0;368.0;856.0;-329.0;60.0;65.0;57.0;965.0
310.0;391.0;868.0;-326.0;63.0;58.0;73.0;947.0
337.0;385.0;877.0;-328.0;86.0;56.0;55.0;931.0
343.0;342.0;880.0;-307.0;23.0;26.0;45.0;952.0
318.0;387.0;885.0;-322.0;84.0;54.0;71.0;922.0
303.0;391.0;876.0;-328.0;57.0;49.0;70.0;949.0
298.0;377.0;852.0;-323.0;61.0;46.0;86.0;933.0
316.0;399.0;851.0;-323.0;47.0;48.0;57.0;940.0
317.0;359.0;902.0;-314.0;42.0;29.0;23.0;950.0
321.0;383.0;861.0;-326.0;51.0;44.0;67.0;935.0
