Accelerometer LH accX;Accelerometer LUA_ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;Accelerometer LUA_ accY
342.0;359.0;875.0;-351.0;55.0;7.0;-6.0;972.0
412.0;331.0;856.0;-279.0;-33.0;-32.0;-20.0;988.0
455.0;441.0;1039.0;-352.0;46.0;-8.0;56.0;1167.0
326.0;358.0;876.0;-340.0;60.0;22.0;-10.0;966.0
328.0;367.0;858.0;-345.0;69.0;19.0;3.0;969.0
330.0;351.0;870.0;-318.0;71.0;16.0;-21.0;954.0
366.0;355.0;875.0;-312.0;79.0;15.0;-3.0;957.0
371.0;354.0;865.0;-311.0;91.0;16.0;11.0;957.0
396.0;363.0;873.0;-348.0;29.0;-4.0;9.0;967.0
362.0;346.0;876.0;-328.0;76.0;-2.0;28.0;951.0
665.0;413.0;954.0;-233.0;-1.0;59.0;165.0;843.0
368.0;368.0;885.0;-330.0;98.0;11.0;2.0;944.0
307.0;368.0;877.0;-306.0;50.0;-9.0;-8.0;945.0
331.0;356.0;877.0;-322.0;52.0;5.0;16.0;962.0
361.0;332.0;910.0;-281.0;52.0;0.0;48.0;930.0
365.0;363.0;878.0;-322.0;79.0;7.0;0.0;970.0
348.0;357.0;868.0;-294.0;67.0;9.0;5.0;975.0
329.0;360.0;849.0;-319.0;78.0;7.0;20.0;926.0
354.0;359.0;858.0;-311.0;71.0;8.0;-4.0;955.0
360.0;350.0;885.0;-332.0;81.0;7.0;3.0;952.0
339.0;362.0;880.0;-324.0;61.0;1.0;14.0;941.0
343.0;365.0;882.0;-336.0;73.0;1.0;6.0;965.0
344.0;348.0;874.0;-332.0;67.0;-6.0;-2.0;951.0
322.0;359.0;878.0;-331.0;96.0;-1.0;8.0;932.0
311.0;349.0;870.0;-318.0;89.0;-4.0;28.0;933.0
281.0;388.0;868.0;-288.0;-13.0;19.0;16.0;962.0
324.0;348.0;880.0;-318.0;61.0;3.0;10.0;951.0
271.0;309.0;896.0;-257.0;21.0;5.0;85.0;1001.0
280.0;177.0;825.0;-206.0;177.0;-67.0;210.0;969.0
339.0;398.0;871.0;-321.0;31.0;100.0;107.0;952.0
269.0;389.0;855.0;-374.0;53.0;103.0;115.0;923.0
237.0;306.0;908.0;-336.0;80.0;-86.0;-2.0;983.0
295.0;408.0;889.0;-341.0;69.0;93.0;77.0;933.0
371.0;354.0;938.0;-379.0;228.0;13.0;-109.0;1110.0
387.0;295.0;901.0;-209.0;78.0;-19.0;7.0;959.0
138.0;323.0;813.0;-357.0;-66.0;-4.0;53.0;1004.0
393.0;300.0;965.0;-286.0;-57.0;-60.0;66.0;965.0
14.0;368.0;848.0;-277.0;117.0;-126.0;-117.0;782.0
360.0;384.0;883.0;-320.0;41.0;-3.0;-17.0;990.0
315.0;327.0;938.0;-301.0;65.0;56.0;114.0;1007.0
653.0;245.0;883.0;-408.0;12.0;158.0;112.0;1058.0
361.0;160.0;1232.0;-118.0;-171.0;-96.0;97.0;1253.0
617.0;609.0;629.0;-617.0;-870.0;265.0;166.0;821.0
341.0;340.0;935.0;-312.0;115.0;111.0;68.0;999.0
546.0;406.0;914.0;-398.0;92.0;19.0;1.0;948.0
448.0;450.0;892.0;-363.0;-20.0;-3.0;28.0;969.0
313.0;453.0;785.0;-325.0;-28.0;122.0;213.0;836.0
290.0;399.0;878.0;-335.0;41.0;60.0;112.0;967.0
441.0;412.0;1230.0;-335.0;118.0;2.0;124.0;1304.0
837.0;475.0;731.0;-474.0;-163.0;56.0;-34.0;905.0
345.0;379.0;859.0;-312.0;35.0;-14.0;-31.0;959.0
207.0;405.0;833.0;-420.0;2.0;105.0;66.0;874.0
178.0;302.0;1007.0;-262.0;83.0;153.0;147.0;886.0
442.0;526.0;785.0;-414.0;-9.0;155.0;121.0;897.0
596.0;353.0;1170.0;-411.0;158.0;53.0;38.0;1113.0
92.0;54.0;971.0;-65.0;154.0;-22.0;78.0;1020.0
382.0;378.0;930.0;-246.0;86.0;78.0;20.0;980.0
250.0;260.0;946.0;-177.0;64.0;78.0;75.0;1031.0
330.0;262.0;959.0;-204.0;82.0;88.0;135.0;1020.0
274.0;339.0;955.0;-238.0;-110.0;-103.0;181.0;1128.0
273.0;119.0;745.0;-265.0;61.0;-55.0;62.0;839.0
213.0;379.0;879.0;-269.0;-46.0;153.0;175.0;939.0
260.0;387.0;839.0;-269.0;18.0;40.0;14.0;952.0
223.0;359.0;922.0;-394.0;30.0;55.0;87.0;981.0
333.0;316.0;892.0;-379.0;56.0;-139.0;9.0;1008.0
894.0;646.0;565.0;-554.0;-429.0;35.0;51.0;780.0
362.0;388.0;868.0;-337.0;25.0;36.0;9.0;971.0
303.0;350.0;893.0;-326.0;36.0;23.0;-1.0;954.0
53.0;-87.0;980.0;106.0;198.0;-82.0;2.0;999.0
645.0;458.0;959.0;-303.0;182.0;9.0;-17.0;950.0
219.0;405.0;931.0;-177.0;29.0;-128.0;57.0;1160.0
308.0;331.0;1050.0;-448.0;173.0;-20.0;-72.0;957.0
122.0;261.0;882.0;-365.0;172.0;-7.0;-29.0;952.0
286.0;351.0;885.0;-292.0;65.0;-17.0;-10.0;971.0
239.0;324.0;1020.0;-286.0;40.0;27.0;135.0;1022.0
292.0;289.0;924.0;-275.0;113.0;-19.0;-54.0;988.0
294.0;339.0;796.0;-172.0;689.0;-481.0;-272.0;935.0
429.0;335.0;978.0;-289.0;329.0;-112.0;-186.0;1028.0
369.0;284.0;1025.0;-402.0;75.0;89.0;26.0;1018.0
20.0;424.0;908.0;-276.0;224.0;-42.0;-74.0;1069.0
383.0;175.0;1257.0;-316.0;276.0;-43.0;269.0;1100.0
331.0;332.0;769.0;75.0;81.0;10.0;99.0;882.0
417.0;705.0;330.0;-439.0;679.0;-615.0;-346.0;582.0
216.0;299.0;858.0;-69.0;71.0;-63.0;-55.0;895.0
231.0;250.0;1000.0;-176.0;-126.0;-5.0;262.0;902.0
404.0;380.0;911.0;-251.0;27.0;122.0;121.0;937.0
501.0;263.0;898.0;-173.0;313.0;-40.0;-81.0;923.0
527.0;478.0;956.0;-406.0;44.0;25.0;10.0;1109.0
408.0;429.0;859.0;-538.0;71.0;122.0;63.0;906.0
326.0;272.0;1183.0;-451.0;209.0;64.0;76.0;1239.0
635.0;228.0;1035.0;-345.0;126.0;105.0;-29.0;1264.0
