InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
-97.0;406.0;?;194.0;-423.0;516.0;569.0
-99.0;411.0;729.0;177.0;-393.0;525.0;571.0
-105.0;412.0;731.0;162.0;-367.0;537.0;578.0
-108.0;417.0;735.0;146.0;-354.0;547.0;584.0
-109.0;415.0;739.0;129.0;-353.0;555.0;587.0
-97.0;413.0;741.0;121.0;-357.0;560.0;585.0
-94.0;414.0;743.0;113.0;-361.0;565.0;581.0
-92.0;419.0;744.0;107.0;-366.0;568.0;578.0
-91.0;425.0;749.0;96.0;-372.0;570.0;584.0
-92.0;427.0;754.0;90.0;-375.0;569.0;612.0
-111.0;428.0;757.0;89.0;-377.0;565.0;634.0
-131.0;426.0;759.0;92.0;-376.0;561.0;654.0
-147.0;426.0;761.0;?;-375.0;557.0;666.0
-161.0;427.0;766.0;93.0;-374.0;557.0;667.0
-169.0;430.0;?;91.0;-376.0;560.0;658.0
-174.0;433.0;774.0;89.0;-377.0;559.0;646.0
-176.0;433.0;780.0;92.0;-374.0;555.0;632.0
-182.0;430.0;786.0;93.0;-364.0;554.0;?
-185.0;423.0;787.0;96.0;-348.0;556.0;612.0
-180.0;414.0;779.0;118.0;-332.0;554.0;605.0
-163.0;405.0;770.0;141.0;-324.0;549.0;592.0
-140.0;398.0;761.0;?;-324.0;544.0;570.0
-119.0;391.0;749.0;184.0;-333.0;538.0;545.0
-96.0;383.0;738.0;204.0;-346.0;532.0;524.0
-75.0;375.0;728.0;223.0;-354.0;524.0;506.0
-58.0;366.0;718.0;239.0;-359.0;516.0;489.0
-45.0;356.0;709.0;253.0;-362.0;509.0;472.0
?;344.0;701.0;263.0;-368.0;501.0;457.0
-27.0;334.0;696.0;271.0;-373.0;492.0;443.0
-19.0;?;690.0;278.0;-376.0;483.0;430.0
-10.0;310.0;683.0;287.0;-374.0;475.0;411.0
-1.0;298.0;674.0;295.0;-368.0;468.0;385.0
6.0;294.0;?;298.0;-357.0;464.0;356.0
13.0;?;668.0;287.0;-345.0;468.0;?
16.0;290.0;679.0;265.0;-331.0;475.0;314.0
18.0;292.0;690.0;243.0;-314.0;483.0;310.0
19.0;298.0;698.0;224.0;-297.0;495.0;312.0
14.0;311.0;701.0;208.0;-286.0;511.0;322.0
9.0;323.0;704.0;194.0;-287.0;526.0;332.0
9.0;331.0;705.0;184.0;-297.0;537.0;338.0
13.0;338.0;?;170.0;-307.0;547.0;340.0
21.0;348.0;717.0;156.0;-314.0;554.0;340.0
28.0;359.0;721.0;145.0;-313.0;561.0;341.0
31.0;367.0;726.0;133.0;-309.0;568.0;351.0
28.0;371.0;730.0;124.0;-302.0;572.0;368.0
20.0;374.0;733.0;119.0;-293.0;572.0;387.0
?;374.0;?;116.0;-283.0;?;408.0
-2.0;372.0;742.0;113.0;-273.0;568.0;428.0
-11.0;369.0;?;112.0;-263.0;567.0;445.0
-17.0;366.0;748.0;111.0;-255.0;569.0;455.0
-21.0;364.0;749.0;112.0;-253.0;573.0;?
-23.0;360.0;752.0;114.0;-249.0;574.0;456.0
-35.0;349.0;756.0;120.0;-235.0;569.0;450.0
-44.0;333.0;764.0;116.0;-214.0;568.0;450.0
-55.0;310.0;764.0;119.0;-181.0;571.0;451.0
-65.0;?;755.0;139.0;-145.0;569.0;453.0
-56.0;259.0;751.0;154.0;-116.0;?;451.0
-39.0;256.0;746.0;166.0;-100.0;559.0;416.0
-23.0;261.0;741.0;179.0;-106.0;553.0;378.0
-8.0;264.0;735.0;193.0;-124.0;543.0;345.0
8.0;264.0;727.0;208.0;-144.0;533.0;317.0
23.0;257.0;719.0;222.0;-164.0;524.0;292.0
37.0;247.0;712.0;232.0;-178.0;514.0;266.0
52.0;231.0;705.0;?;-190.0;503.0;240.0
65.0;216.0;697.0;251.0;-198.0;492.0;216.0
75.0;199.0;689.0;?;-200.0;481.0;196.0
87.0;181.0;679.0;?;-196.0;472.0;175.0
99.0;162.0;667.0;281.0;-186.0;463.0;152.0
111.0;160.0;656.0;289.0;-173.0;455.0;131.0
123.0;161.0;?;285.0;-158.0;451.0;114.0
127.0;151.0;656.0;273.0;?;453.0;107.0
127.0;139.0;665.0;261.0;-87.0;456.0;114.0
130.0;134.0;675.0;246.0;-48.0;462.0;124.0
135.0;138.0;683.0;232.0;-22.0;471.0;?
139.0;152.0;690.0;218.0;-17.0;483.0;147.0
133.0;80.0;796.0;124.0;67.0;525.0;-52.0
143.0;70.0;?;130.0;67.0;519.0;-71.0
151.0;59.0;795.0;132.0;69.0;516.0;-84.0
160.0;45.0;796.0;135.0;75.0;511.0;-94.0
171.0;35.0;797.0;140.0;86.0;507.0;-104.0
186.0;24.0;793.0;150.0;103.0;502.0;-123.0
203.0;20.0;789.0;156.0;127.0;501.0;-147.0
218.0;19.0;794.0;?;152.0;?;?
223.0;15.0;802.0;130.0;171.0;503.0;-169.0
216.0;6.0;807.0;111.0;186.0;507.0;-158.0
214.0;?;810.0;92.0;193.0;516.0;-148.0
217.0;15.0;811.0;74.0;190.0;528.0;-143.0
473.0;-105.0;786.0;-256.0;417.0;552.0;-616.0
480.0;-119.0;792.0;-258.0;438.0;544.0;-623.0
481.0;-131.0;795.0;-249.0;459.0;546.0;-624.0
478.0;-130.0;794.0;-251.0;471.0;545.0;-618.0
475.0;-111.0;?;?;?;547.0;-608.0
471.0;-83.0;785.0;-263.0;?;549.0;-598.0
466.0;-55.0;779.0;-271.0;419.0;549.0;-588.0
462.0;-28.0;775.0;-277.0;?;548.0;-576.0
460.0;-7.0;770.0;-283.0;326.0;546.0;-565.0
460.0;14.0;?;-290.0;282.0;545.0;-558.0
460.0;28.0;756.0;-301.0;250.0;545.0;-555.0
461.0;27.0;747.0;-313.0;245.0;545.0;-559.0
464.0;10.0;740.0;?;267.0;542.0;-567.0
468.0;-13.0;732.0;?;304.0;541.0;-578.0
473.0;-32.0;?;-338.0;340.0;?;-592.0
476.0;-45.0;717.0;-345.0;367.0;541.0;-606.0
474.0;-58.0;708.0;-355.0;389.0;538.0;-621.0
469.0;-71.0;703.0;-360.0;405.0;535.0;-634.0
464.0;-85.0;699.0;-358.0;420.0;540.0;-646.0
461.0;-109.0;?;-351.0;438.0;545.0;-654.0
460.0;-139.0;701.0;-345.0;458.0;547.0;-659.0
457.0;-170.0;?;-339.0;478.0;551.0;-664.0
461.0;-196.0;708.0;-331.0;495.0;557.0;?
473.0;-213.0;711.0;-324.0;501.0;562.0;-685.0
492.0;-224.0;712.0;-319.0;499.0;567.0;-705.0
511.0;-230.0;716.0;-312.0;498.0;571.0;-723.0
526.0;?;720.0;?;489.0;575.0;-735.0
539.0;-219.0;724.0;-296.0;479.0;577.0;-742.0
550.0;-199.0;728.0;-292.0;465.0;576.0;-747.0
559.0;-176.0;729.0;-293.0;451.0;574.0;-752.0
?;-155.0;727.0;?;437.0;570.0;-755.0
572.0;-140.0;728.0;-305.0;425.0;565.0;?
578.0;-130.0;730.0;-310.0;418.0;559.0;-761.0
583.0;-127.0;733.0;-313.0;415.0;553.0;-761.0
591.0;-132.0;737.0;?;420.0;547.0;-760.0
601.0;-143.0;740.0;-319.0;433.0;544.0;-760.0
612.0;-162.0;743.0;-321.0;453.0;542.0;-761.0
619.0;-186.0;751.0;-320.0;479.0;535.0;?
623.0;-203.0;757.0;?;504.0;529.0;-760.0
624.0;-213.0;755.0;-314.0;525.0;533.0;-755.0
622.0;-216.0;750.0;-320.0;540.0;532.0;-747.0
619.0;-211.0;745.0;-326.0;548.0;530.0;-739.0
616.0;-206.0;739.0;-332.0;550.0;529.0;-730.0
613.0;-202.0;732.0;-339.0;543.0;526.0;-723.0
608.0;-195.0;724.0;-348.0;532.0;524.0;-718.0
605.0;-187.0;718.0;-356.0;?;?;-715.0
604.0;-183.0;711.0;-362.0;509.0;?;-717.0
605.0;-182.0;705.0;-367.0;502.0;?;-721.0
?;-185.0;700.0;-372.0;497.0;514.0;-727.0
610.0;-187.0;696.0;-374.0;495.0;513.0;?
614.0;-191.0;691.0;-375.0;496.0;515.0;-743.0
616.0;-197.0;685.0;-379.0;495.0;514.0;-751.0
615.0;-206.0;679.0;-383.0;495.0;513.0;?
615.0;-214.0;676.0;-381.0;496.0;518.0;-762.0
616.0;-226.0;677.0;-376.0;498.0;523.0;-764.0
615.0;-244.0;682.0;-368.0;501.0;525.0;-767.0
617.0;-268.0;687.0;-362.0;512.0;528.0;-774.0
621.0;-301.0;?;-352.0;529.0;534.0;-780.0
626.0;?;701.0;-343.0;544.0;539.0;-790.0
632.0;-344.0;705.0;-336.0;555.0;546.0;-801.0
637.0;-356.0;710.0;-328.0;559.0;552.0;-810.0
640.0;-362.0;716.0;-319.0;?;556.0;-816.0
642.0;-364.0;724.0;-307.0;563.0;560.0;-820.0
645.0;-364.0;732.0;-297.0;566.0;561.0;-825.0
648.0;-363.0;740.0;-285.0;570.0;562.0;-828.0
650.0;-361.0;748.0;-271.0;573.0;565.0;-831.0
649.0;-362.0;755.0;-255.0;576.0;569.0;-834.0
648.0;-363.0;761.0;-242.0;582.0;573.0;-835.0
649.0;-367.0;766.0;-236.0;590.0;570.0;-833.0
652.0;-379.0;768.0;-239.0;599.0;567.0;-831.0
655.0;?;769.0;-236.0;609.0;572.0;-827.0
658.0;?;772.0;-233.0;622.0;573.0;-823.0
663.0;-441.0;774.0;-247.0;634.0;563.0;-818.0
666.0;-449.0;781.0;-252.0;644.0;553.0;-815.0
?;-455.0;785.0;-243.0;651.0;553.0;-815.0
665.0;-456.0;784.0;-245.0;648.0;552.0;-812.0
662.0;-449.0;780.0;-250.0;644.0;554.0;-811.0
660.0;-439.0;?;-256.0;638.0;556.0;-812.0
656.0;-429.0;770.0;-262.0;629.0;558.0;-814.0
652.0;-418.0;766.0;-267.0;620.0;557.0;-818.0
646.0;-406.0;765.0;-270.0;608.0;555.0;-823.0
640.0;-394.0;763.0;-271.0;595.0;556.0;-828.0
634.0;-387.0;760.0;?;582.0;557.0;-833.0
629.0;-385.0;756.0;-274.0;573.0;558.0;-839.0
624.0;-384.0;753.0;-275.0;?;559.0;-845.0
620.0;-385.0;751.0;-274.0;578.0;562.0;-850.0
617.0;-392.0;752.0;-268.0;588.0;564.0;?
615.0;-410.0;749.0;-266.0;595.0;565.0;-857.0
615.0;-427.0;746.0;-268.0;607.0;566.0;-857.0
616.0;-445.0;740.0;-268.0;621.0;573.0;-856.0
613.0;-466.0;740.0;-263.0;634.0;577.0;?
611.0;-490.0;742.0;?;648.0;579.0;-853.0
612.0;-516.0;745.0;-250.0;662.0;579.0;-851.0
611.0;?;748.0;-242.0;671.0;583.0;-851.0
605.0;-556.0;752.0;-232.0;679.0;587.0;-853.0
597.0;-568.0;756.0;-221.0;686.0;591.0;-855.0
589.0;-575.0;761.0;-208.0;694.0;594.0;-856.0
585.0;-579.0;764.0;-196.0;701.0;598.0;-856.0
581.0;-581.0;768.0;-185.0;706.0;600.0;-856.0
574.0;-580.0;771.0;-173.0;707.0;601.0;?
567.0;-580.0;774.0;-161.0;703.0;603.0;-854.0
560.0;-581.0;777.0;-151.0;697.0;603.0;-852.0
551.0;-582.0;780.0;-145.0;689.0;602.0;-850.0
548.0;?;783.0;-143.0;680.0;599.0;-846.0
551.0;-588.0;784.0;-146.0;?;598.0;-841.0
552.0;-589.0;783.0;-147.0;667.0;599.0;-837.0
549.0;-588.0;783.0;-144.0;663.0;601.0;-831.0
552.0;-591.0;?;-155.0;660.0;599.0;-823.0
560.0;-584.0;788.0;-176.0;662.0;?;-819.0
572.0;-580.0;790.0;-181.0;666.0;581.0;-821.0
581.0;-577.0;788.0;-186.0;665.0;581.0;-824.0
588.0;-571.0;785.0;-194.0;657.0;581.0;-827.0
592.0;-563.0;780.0;-204.0;650.0;582.0;-830.0
596.0;-553.0;774.0;-217.0;647.0;582.0;-833.0
598.0;-543.0;?;-230.0;643.0;583.0;-837.0
596.0;?;762.0;-241.0;636.0;580.0;?
592.0;?;759.0;-251.0;628.0;576.0;-844.0
588.0;-499.0;755.0;-258.0;618.0;575.0;-847.0
586.0;-488.0;750.0;?;610.0;574.0;-849.0
584.0;-478.0;746.0;-273.0;603.0;572.0;-853.0
584.0;?;741.0;-278.0;598.0;573.0;-856.0
585.0;-471.0;739.0;-278.0;594.0;573.0;-858.0
583.0;-477.0;733.0;-286.0;593.0;571.0;-858.0
583.0;-487.0;726.0;-292.0;598.0;572.0;-856.0
588.0;-499.0;724.0;-290.0;607.0;575.0;-853.0
590.0;-514.0;?;-285.0;617.0;575.0;-851.0
591.0;-530.0;730.0;-282.0;631.0;575.0;-850.0
591.0;-552.0;?;-272.0;646.0;577.0;-849.0
586.0;-574.0;743.0;-258.0;659.0;580.0;-850.0
579.0;-593.0;?;-251.0;670.0;583.0;-851.0
571.0;-605.0;751.0;-241.0;677.0;586.0;-851.0
564.0;-612.0;756.0;-229.0;685.0;589.0;-850.0
564.0;-615.0;760.0;-214.0;694.0;?;-849.0
564.0;-618.0;764.0;-203.0;702.0;597.0;-848.0
566.0;-621.0;769.0;-191.0;707.0;598.0;-845.0
566.0;-625.0;774.0;-175.0;709.0;600.0;-843.0
556.0;-628.0;778.0;-163.0;708.0;601.0;-840.0
560.0;-632.0;781.0;-160.0;707.0;?;-836.0
565.0;-635.0;782.0;-165.0;?;597.0;-830.0
568.0;-630.0;781.0;-171.0;703.0;596.0;-826.0
567.0;-625.0;782.0;-166.0;704.0;?;-822.0
570.0;-621.0;785.0;-170.0;703.0;?;-817.0
575.0;-606.0;792.0;-176.0;696.0;582.0;-815.0
583.0;?;796.0;-171.0;683.0;579.0;?
592.0;-580.0;795.0;-174.0;664.0;579.0;-817.0
597.0;-572.0;792.0;-185.0;647.0;577.0;-818.0
603.0;-562.0;787.0;-197.0;641.0;578.0;-818.0
609.0;-555.0;780.0;-212.0;637.0;578.0;-819.0
611.0;-546.0;774.0;-226.0;630.0;578.0;-819.0
611.0;-535.0;771.0;-239.0;?;572.0;-818.0
609.0;-524.0;768.0;-250.0;619.0;567.0;-820.0
606.0;-513.0;764.0;-259.0;615.0;?;-823.0
604.0;-505.0;759.0;-269.0;613.0;560.0;-827.0
601.0;-498.0;755.0;-276.0;614.0;557.0;-832.0
599.0;-496.0;750.0;-282.0;?;555.0;?
596.0;-498.0;746.0;-285.0;623.0;556.0;-842.0
592.0;-506.0;738.0;-295.0;?;554.0;-846.0
589.0;-519.0;731.0;-301.0;636.0;554.0;-846.0
?;-536.0;729.0;-298.0;646.0;558.0;-844.0
594.0;-555.0;730.0;-292.0;656.0;559.0;-840.0
597.0;-575.0;732.0;?;665.0;558.0;-838.0
601.0;-596.0;735.0;-285.0;673.0;561.0;-836.0
597.0;-614.0;740.0;-275.0;680.0;564.0;-837.0
589.0;-627.0;743.0;-268.0;686.0;568.0;-840.0
582.0;-632.0;745.0;-261.0;692.0;573.0;-842.0
577.0;-633.0;749.0;-251.0;701.0;577.0;-844.0
575.0;-631.0;755.0;-236.0;709.0;582.0;-845.0
575.0;-630.0;761.0;?;715.0;585.0;-844.0
576.0;-631.0;766.0;-205.0;719.0;?;-844.0
573.0;-632.0;771.0;-190.0;721.0;592.0;-842.0
566.0;-633.0;774.0;-179.0;721.0;594.0;-839.0
567.0;-636.0;776.0;-174.0;718.0;595.0;-835.0
572.0;-639.0;776.0;-179.0;?;594.0;-830.0
576.0;?;776.0;-189.0;710.0;591.0;-825.0
577.0;-634.0;777.0;-188.0;707.0;592.0;-821.0
?;-627.0;778.0;?;?;594.0;-816.0
583.0;-613.0;780.0;-192.0;692.0;589.0;-811.0
590.0;-592.0;788.0;-200.0;679.0;577.0;-811.0
597.0;-573.0;792.0;-194.0;668.0;574.0;-814.0
599.0;-555.0;791.0;-193.0;656.0;575.0;-817.0
598.0;-542.0;786.0;-198.0;647.0;579.0;-819.0
596.0;-537.0;780.0;-205.0;641.0;582.0;-823.0
597.0;-536.0;773.0;-216.0;638.0;584.0;-828.0
599.0;-537.0;?;-229.0;635.0;582.0;-830.0
598.0;-537.0;763.0;?;631.0;580.0;-833.0
595.0;-535.0;759.0;-251.0;628.0;578.0;-837.0
591.0;-532.0;754.0;-259.0;624.0;577.0;?
586.0;-528.0;750.0;-264.0;624.0;576.0;-846.0
581.0;-524.0;748.0;-267.0;627.0;573.0;-850.0
578.0;-521.0;747.0;-269.0;634.0;572.0;-854.0
576.0;-523.0;747.0;-270.0;641.0;570.0;-857.0
573.0;-532.0;744.0;-273.0;648.0;569.0;-858.0
574.0;-544.0;741.0;-271.0;659.0;572.0;-857.0
578.0;-560.0;743.0;-264.0;666.0;576.0;-855.0
578.0;-579.0;748.0;-255.0;671.0;576.0;-853.0
?;-599.0;751.0;-248.0;674.0;577.0;-852.0
578.0;-616.0;755.0;-239.0;674.0;581.0;-851.0
572.0;-626.0;758.0;-231.0;670.0;584.0;-851.0
564.0;-629.0;760.0;-221.0;665.0;590.0;-850.0
555.0;-627.0;763.0;-210.0;673.0;594.0;-848.0
545.0;-624.0;766.0;-196.0;690.0;?;-846.0
536.0;-622.0;770.0;-181.0;712.0;600.0;-843.0
525.0;-622.0;774.0;-168.0;728.0;603.0;-838.0
515.0;-624.0;777.0;-156.0;734.0;604.0;-833.0
504.0;-626.0;779.0;-146.0;731.0;605.0;-826.0
493.0;?;?;-141.0;724.0;604.0;-820.0
492.0;-629.0;784.0;-137.0;718.0;603.0;-813.0
494.0;-628.0;784.0;-139.0;712.0;603.0;-806.0
?;-621.0;784.0;-141.0;704.0;603.0;-800.0
492.0;-612.0;785.0;-135.0;694.0;604.0;-796.0
486.0;-604.0;786.0;-139.0;680.0;602.0;-794.0
484.0;-589.0;793.0;-145.0;664.0;?;-796.0
610.0;-574.0;755.0;-296.0;663.0;545.0;-818.0
615.0;-567.0;745.0;-310.0;?;543.0;-820.0
614.0;-559.0;737.0;-322.0;652.0;539.0;-821.0
611.0;-549.0;731.0;-333.0;645.0;532.0;-822.0
607.0;-539.0;724.0;-343.0;?;527.0;-823.0
602.0;-531.0;717.0;-352.0;628.0;?;?
599.0;-522.0;709.0;-361.0;619.0;516.0;-829.0
596.0;?;704.0;-367.0;612.0;511.0;-832.0
594.0;-506.0;699.0;-372.0;?;507.0;-834.0
593.0;-506.0;?;-376.0;606.0;503.0;-837.0
591.0;-510.0;683.0;-386.0;604.0;498.0;-838.0
592.0;?;?;-390.0;606.0;496.0;-837.0
599.0;-527.0;677.0;-387.0;612.0;500.0;-836.0
602.0;-538.0;682.0;-377.0;619.0;502.0;-833.0
605.0;-552.0;687.0;-371.0;630.0;504.0;-832.0
609.0;-569.0;693.0;-365.0;645.0;510.0;-830.0
607.0;-588.0;699.0;-358.0;657.0;514.0;?
603.0;-603.0;702.0;-353.0;667.0;520.0;-832.0
598.0;-611.0;705.0;-349.0;676.0;525.0;-834.0
597.0;-613.0;710.0;-341.0;686.0;530.0;-834.0
596.0;-613.0;716.0;-333.0;?;534.0;-834.0
595.0;-613.0;720.0;-328.0;701.0;535.0;-834.0
596.0;-614.0;722.0;-327.0;703.0;535.0;-834.0
?;-617.0;723.0;?;703.0;534.0;-833.0
594.0;-620.0;727.0;-324.0;700.0;533.0;-832.0
593.0;-623.0;732.0;-321.0;697.0;531.0;-831.0
?;-625.0;732.0;-325.0;692.0;528.0;?
597.0;-621.0;734.0;-329.0;?;527.0;-827.0
597.0;-614.0;740.0;-324.0;687.0;527.0;-824.0
599.0;-608.0;743.0;-324.0;685.0;527.0;-821.0
603.0;-599.0;752.0;-326.0;?;518.0;-820.0
607.0;-590.0;760.0;-318.0;678.0;514.0;-822.0
611.0;-583.0;759.0;-312.0;675.0;519.0;-822.0
615.0;-577.0;754.0;-317.0;666.0;521.0;-822.0
618.0;-573.0;747.0;-324.0;661.0;523.0;-824.0
620.0;-569.0;739.0;-332.0;660.0;524.0;-827.0
619.0;-564.0;?;-340.0;657.0;523.0;-829.0
616.0;-560.0;727.0;-349.0;654.0;521.0;-831.0
611.0;-554.0;722.0;-354.0;651.0;519.0;-834.0
606.0;-549.0;719.0;-359.0;646.0;516.0;-837.0
601.0;-545.0;714.0;-364.0;641.0;?;-840.0
597.0;-541.0;710.0;-368.0;637.0;511.0;-843.0
595.0;-536.0;708.0;-370.0;636.0;509.0;-845.0
596.0;-534.0;706.0;-367.0;635.0;510.0;-846.0
596.0;-537.0;704.0;-367.0;634.0;509.0;-847.0
597.0;-544.0;698.0;-372.0;634.0;?;-846.0
602.0;-552.0;?;-370.0;637.0;511.0;-844.0
607.0;-561.0;697.0;-365.0;642.0;516.0;-841.0
608.0;-570.0;700.0;-358.0;647.0;518.0;-839.0
610.0;-580.0;?;-354.0;653.0;522.0;-838.0
610.0;-592.0;710.0;-345.0;660.0;525.0;-837.0
604.0;-604.0;716.0;-338.0;664.0;?;-839.0
597.0;-611.0;721.0;-332.0;669.0;531.0;-841.0
592.0;-613.0;727.0;-325.0;678.0;534.0;-842.0
586.0;-612.0;734.0;-314.0;687.0;538.0;-844.0
581.0;-612.0;741.0;?;694.0;541.0;-845.0
578.0;-612.0;747.0;-290.0;699.0;546.0;-846.0
?;-613.0;751.0;-280.0;701.0;550.0;-846.0
574.0;-615.0;753.0;-277.0;701.0;551.0;-844.0
573.0;-617.0;755.0;-275.0;699.0;551.0;-843.0
573.0;-620.0;757.0;-273.0;696.0;550.0;-841.0
575.0;-621.0;759.0;?;693.0;548.0;?
579.0;-620.0;759.0;-280.0;690.0;547.0;-835.0
580.0;-618.0;759.0;-278.0;686.0;?;-833.0
580.0;-617.0;761.0;-281.0;679.0;549.0;-830.0
583.0;-610.0;765.0;-289.0;665.0;541.0;-829.0
587.0;-603.0;771.0;-285.0;652.0;537.0;-829.0
594.0;-595.0;770.0;?;640.0;537.0;-829.0
600.0;-586.0;767.0;-291.0;628.0;535.0;-826.0
605.0;-576.0;763.0;-296.0;625.0;535.0;-825.0
607.0;-566.0;758.0;-302.0;627.0;534.0;-825.0
609.0;-556.0;?;-309.0;630.0;531.0;?
608.0;-548.0;750.0;-315.0;631.0;528.0;-823.0
605.0;-541.0;747.0;-319.0;632.0;524.0;?
602.0;-537.0;744.0;-321.0;631.0;?;-824.0
600.0;-534.0;740.0;-324.0;629.0;522.0;-827.0
599.0;?;736.0;?;627.0;519.0;-830.0
598.0;-529.0;733.0;-332.0;627.0;518.0;-832.0
600.0;-529.0;728.0;-332.0;630.0;522.0;-834.0
602.0;-534.0;724.0;-332.0;633.0;523.0;-834.0
604.0;-541.0;715.0;-343.0;637.0;519.0;-833.0
609.0;-550.0;708.0;-351.0;645.0;519.0;-832.0
?;?;745.0;-334.0;657.0;498.0;-814.0
629.0;-582.0;737.0;-345.0;649.0;497.0;-811.0
632.0;-576.0;727.0;-356.0;647.0;495.0;-808.0
635.0;-571.0;719.0;-366.0;?;493.0;-806.0
633.0;-563.0;711.0;?;649.0;490.0;-803.0
628.0;-550.0;704.0;-380.0;643.0;492.0;-803.0
?;-540.0;696.0;-387.0;631.0;490.0;-802.0
607.0;-520.0;687.0;-393.0;632.0;489.0;-798.0
602.0;-500.0;678.0;-400.0;630.0;487.0;-793.0
600.0;?;671.0;-406.0;626.0;485.0;-789.0
599.0;?;?;-409.0;620.0;485.0;-788.0
599.0;-479.0;657.0;-411.0;613.0;485.0;-791.0
635.0;-599.0;724.0;-367.0;690.0;478.0;-797.0
642.0;-596.0;722.0;-368.0;684.0;?;-787.0
647.0;-590.0;716.0;-377.0;675.0;473.0;-775.0
650.0;-581.0;708.0;-385.0;670.0;471.0;-764.0
651.0;-571.0;702.0;-393.0;666.0;469.0;-757.0
649.0;-560.0;695.0;-400.0;661.0;466.0;-753.0
644.0;-548.0;690.0;-406.0;655.0;461.0;-750.0
639.0;-538.0;?;-411.0;648.0;458.0;-748.0
634.0;-527.0;679.0;-415.0;641.0;?;-749.0
628.0;-516.0;674.0;-420.0;632.0;451.0;-751.0
618.0;-506.0;670.0;-423.0;625.0;449.0;-747.0
608.0;-494.0;667.0;-424.0;620.0;447.0;-742.0
602.0;-482.0;663.0;-425.0;615.0;447.0;-742.0
600.0;?;658.0;-428.0;608.0;448.0;-746.0
600.0;-468.0;650.0;-435.0;601.0;443.0;-753.0
603.0;-467.0;645.0;-437.0;596.0;446.0;-763.0
609.0;-471.0;644.0;-434.0;592.0;453.0;-774.0
609.0;-480.0;647.0;-428.0;586.0;455.0;?
608.0;-495.0;650.0;-423.0;585.0;?;-789.0
609.0;-515.0;655.0;-419.0;591.0;462.0;-789.0
608.0;-537.0;659.0;-417.0;601.0;461.0;-784.0
607.0;-556.0;661.0;-416.0;612.0;461.0;-777.0
608.0;?;665.0;-413.0;625.0;462.0;-772.0
611.0;-578.0;669.0;-410.0;639.0;463.0;-769.0
615.0;-583.0;?;-409.0;654.0;?;-768.0
620.0;-586.0;?;-406.0;667.0;463.0;-768.0
624.0;-589.0;?;-406.0;675.0;462.0;?
628.0;?;669.0;-406.0;681.0;460.0;-766.0
?;-593.0;667.0;?;685.0;457.0;-764.0
635.0;-598.0;663.0;-411.0;688.0;454.0;-761.0
639.0;?;659.0;-417.0;689.0;453.0;-758.0
643.0;-610.0;656.0;-423.0;692.0;451.0;-756.0
645.0;-612.0;654.0;-429.0;695.0;448.0;-755.0
648.0;-615.0;653.0;-435.0;695.0;443.0;-756.0
653.0;-615.0;?;-442.0;691.0;?;-753.0
657.0;-608.0;664.0;-442.0;686.0;424.0;-748.0
661.0;-602.0;659.0;-445.0;680.0;420.0;-739.0
664.0;-594.0;650.0;-455.0;670.0;414.0;-725.0
664.0;-583.0;640.0;-463.0;663.0;411.0;-711.0
662.0;-568.0;632.0;-470.0;656.0;408.0;-700.0
660.0;-553.0;622.0;-478.0;644.0;406.0;-690.0
655.0;-536.0;617.0;-482.0;628.0;404.0;-683.0
649.0;-518.0;611.0;-486.0;611.0;401.0;-678.0
?;-503.0;605.0;-489.0;?;400.0;-677.0
?;-492.0;600.0;-491.0;580.0;400.0;-681.0
639.0;-483.0;597.0;-492.0;570.0;399.0;-688.0
639.0;-476.0;596.0;-490.0;565.0;400.0;-696.0
641.0;-473.0;596.0;-487.0;565.0;404.0;-707.0
?;?;596.0;-481.0;569.0;406.0;-720.0
641.0;-482.0;591.0;-483.0;576.0;403.0;-730.0
640.0;-489.0;592.0;-480.0;588.0;403.0;-739.0
638.0;-499.0;?;-470.0;602.0;410.0;-746.0
628.0;-513.0;610.0;-451.0;615.0;416.0;-751.0
622.0;-534.0;619.0;?;629.0;428.0;-760.0
616.0;-557.0;631.0;-427.0;643.0;442.0;-768.0
612.0;-577.0;638.0;-419.0;652.0;451.0;-779.0
609.0;-591.0;643.0;-412.0;658.0;459.0;-791.0
609.0;-596.0;651.0;-402.0;665.0;467.0;-799.0
609.0;?;659.0;-393.0;674.0;474.0;-803.0
608.0;-598.0;666.0;-385.0;682.0;479.0;-806.0
609.0;-598.0;?;-377.0;688.0;483.0;-807.0
630.0;-602.0;676.0;-391.0;673.0;487.0;-804.0
626.0;?;681.0;-387.0;683.0;489.0;-811.0
624.0;-609.0;688.0;-381.0;696.0;491.0;-816.0
623.0;-610.0;694.0;-373.0;709.0;495.0;-818.0
622.0;-614.0;698.0;-366.0;721.0;?;-818.0
623.0;-618.0;702.0;-360.0;728.0;?;-818.0
621.0;-624.0;?;-356.0;732.0;500.0;-816.0
618.0;-630.0;709.0;-352.0;733.0;499.0;-814.0
617.0;-636.0;712.0;-351.0;732.0;499.0;-813.0
619.0;-642.0;714.0;-353.0;731.0;500.0;-811.0
620.0;-644.0;715.0;-354.0;728.0;503.0;?
