InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
24.0;17.0;593.0;-152.0;147.0;199.0;-433.0
18.0;8.0;594.0;-128.0;146.0;201.0;-419.0
13.0;4.0;594.0;-118.0;144.0;203.0;-415.0
-7.0;-17.0;594.0;-70.0;138.0;218.0;-396.0
-11.0;-26.0;592.0;-48.0;133.0;226.0;-393.0
-16.0;-44.0;584.0;4.0;121.0;250.0;-388.0
-22.0;-80.0;568.0;69.0;98.0;281.0;-372.0
-34.0;-123.0;513.0;215.0;36.0;323.0;-353.0
-39.0;-133.0;496.0;253.0;29.0;327.0;-350.0
-46.0;-139.0;480.0;287.0;22.0;329.0;-344.0
-65.0;-144.0;464.0;320.0;15.0;330.0;-332.0
-89.0;-145.0;447.0;348.0;4.0;331.0;-308.0
-116.0;-142.0;432.0;374.0;-7.0;331.0;-278.0
-145.0;-135.0;416.0;397.0;-19.0;331.0;-242.0
-192.0;-116.0;386.0;438.0;-34.0;329.0;-184.0
-211.0;-108.0;373.0;454.0;-38.0;327.0;-157.0
-250.0;-85.0;349.0;479.0;-46.0;326.0;-103.0
250.0;173.0;478.0;417.0;149.0;456.0;72.0
311.0;94.0;324.0;458.0;109.0;370.0;-54.0
312.0;96.0;336.0;450.0;106.0;374.0;-37.0
312.0;90.0;349.0;442.0;112.0;377.0;-25.0
309.0;80.0;350.0;443.0;125.0;376.0;-18.0
306.0;70.0;338.0;455.0;141.0;367.0;-15.0
302.0;73.0;324.0;468.0;153.0;359.0;-14.0
294.0;70.0;309.0;492.0;169.0;350.0;-10.0
290.0;67.0;304.0;503.0;179.0;348.0;-11.0
324.0;79.0;290.0;536.0;187.0;345.0;-36.0
329.0;72.0;303.0;528.0;185.0;353.0;-43.0
267.0;58.0;348.0;467.0;91.0;364.0;98.0
284.0;49.0;338.0;478.0;117.0;353.0;116.0
297.0;46.0;329.0;485.0;125.0;346.0;121.0
311.0;47.0;322.0;491.0;127.0;340.0;122.0
326.0;50.0;313.0;498.0;124.0;333.0;123.0
-220.0;-118.0;400.0;482.0;-36.0;428.0;-242.0
-206.0;-123.0;417.0;469.0;-30.0;439.0;-247.0
-189.0;-129.0;433.0;459.0;-25.0;448.0;-256.0
-133.0;-148.0;487.0;423.0;-7.0;476.0;-282.0
-79.0;-176.0;526.0;392.0;16.0;501.0;-317.0
-50.0;-199.0;546.0;376.0;40.0;516.0;-340.0
22.0;-265.0;586.0;338.0;132.0;544.0;-401.0
61.0;-301.0;605.0;319.0;189.0;558.0;-437.0
94.0;-334.0;621.0;298.0;232.0;574.0;-472.0
118.0;-358.0;633.0;277.0;253.0;590.0;-504.0
383.0;28.0;252.0;556.0;164.0;268.0;0.0
379.0;11.0;251.0;556.0;177.0;263.0;-19.0
374.0;-8.0;234.0;561.0;193.0;253.0;-34.0
330.0;-416.0;-14.0;8.0;440.0;-169.0;-308.0
404.0;-43.0;166.0;577.0;234.0;214.0;-5.0
278.0;-52.0;279.0;542.0;258.0;292.0;164.0
427.0;-101.0;133.0;580.0;281.0;252.0;-64.0
333.0;-414.0;-18.0;6.0;441.0;-172.0;-304.0
331.0;-411.0;-19.0;5.0;441.0;-175.0;-293.0
334.0;-408.0;-21.0;3.0;441.0;-179.0;-293.0
338.0;-405.0;-24.0;3.0;442.0;-185.0;-294.0
342.0;-402.0;-26.0;3.0;441.0;-191.0;-296.0
346.0;-399.0;-27.0;3.0;438.0;-195.0;-301.0
350.0;-394.0;-30.0;5.0;432.0;-203.0;-311.0
351.0;-392.0;-33.0;7.0;432.0;-205.0;-310.0
241.0;-391.0;-71.0;30.0;436.0;-212.0;-175.0
247.0;-392.0;-71.0;24.0;434.0;-209.0;-167.0
258.0;-392.0;-72.0;19.0;432.0;-209.0;-172.0
268.0;-390.0;-74.0;14.0;431.0;-212.0;-212.0
369.0;62.0;230.0;533.0;6.0;278.0;65.0
376.0;50.0;229.0;530.0;28.0;283.0;50.0
-274.0;-108.0;334.0;502.0;-18.0;409.0;-182.0
335.0;63.0;289.0;504.0;117.0;331.0;146.0
348.0;72.0;247.0;521.0;-5.0;296.0;109.0
348.0;60.0;249.0;509.0;22.0;302.0;96.0
-118.0;-237.0;484.0;391.0;139.0;511.0;-540.0
-112.0;-243.0;488.0;394.0;145.0;512.0;-557.0
-103.0;-247.0;492.0;398.0;149.0;512.0;-569.0
300.0;68.0;307.0;487.0;42.0;335.0;161.0
-92.0;-251.0;496.0;400.0;152.0;512.0;-576.0
-53.0;-250.0;518.0;404.0;143.0;517.0;-551.0
-46.0;-245.0;521.0;401.0;135.0;520.0;-542.0
-43.0;-243.0;527.0;396.0;132.0;524.0;-533.0
-277.0;-154.0;237.0;547.0;-40.0;219.0;-25.0
-274.0;-154.0;240.0;548.0;-40.0;218.0;-24.0
-270.0;-165.0;248.0;552.0;-23.0;205.0;-22.0
-266.0;-166.0;249.0;550.0;-23.0;206.0;-27.0
422.0;-66.0;170.0;578.0;222.0;199.0;-91.0
-261.0;-165.0;252.0;547.0;-24.0;209.0;-41.0
-254.0;-163.0;260.0;544.0;-27.0;213.0;-59.0
-47.0;-246.0;534.0;389.0;134.0;530.0;-517.0
-13.0;-353.0;593.0;306.0;329.0;580.0;-513.0
-6.0;-353.0;598.0;297.0;320.0;583.0;-525.0
1.0;-350.0;601.0;289.0;308.0;586.0;-537.0
-286.0;-74.0;323.0;526.0;-63.0;384.0;-143.0
-272.0;-83.0;287.0;542.0;58.0;372.0;-813.0
-134.0;-180.0;412.0;464.0;44.0;440.0;-511.0
-127.0;-181.0;416.0;466.0;36.0;440.0;-496.0
-133.0;-232.0;461.0;442.0;148.0;455.0;-512.0
-136.0;-236.0;461.0;436.0;163.0;461.0;-526.0
-304.0;-145.0;288.0;552.0;151.0;382.0;-742.0
-147.0;-253.0;467.0;403.0;191.0;491.0;-573.0
-370.0;-257.0;551.0;351.0;155.0;517.0;-809.0
-117.0;-218.0;485.0;343.0;100.0;489.0;-592.0
-104.0;-206.0;492.0;331.0;49.0;487.0;-595.0
-159.0;-124.0;480.0;396.0;-53.0;432.0;-792.0
-88.0;-196.0;511.0;302.0;19.0;485.0;-594.0
-312.0;25.0;344.0;547.0;-140.0;297.0;-8.0
40.0;147.0;508.0;120.0;40.0;141.0;-647.0
32.0;153.0;504.0;127.0;31.0;134.0;-660.0
7.0;155.0;494.0;131.0;62.0;130.0;-636.0
-136.0;134.0;497.0;99.0;73.0;162.0;-607.0
-153.0;130.0;500.0;90.0;69.0;171.0;-618.0
-34.0;73.0;659.0;-34.0;149.0;234.0;-644.0
-34.0;62.0;657.0;-51.0;151.0;253.0;-641.0
-38.0;65.0;651.0;-44.0;146.0;251.0;-617.0
-43.0;68.0;651.0;-42.0;142.0;249.0;-614.0
-49.0;70.0;649.0;-42.0;138.0;247.0;-614.0
-62.0;74.0;648.0;-43.0;131.0;246.0;-629.0
-75.0;75.0;647.0;-56.0;123.0;250.0;-622.0
-81.0;75.0;647.0;-58.0;121.0;252.0;-617.0
-79.0;73.0;648.0;-70.0;115.0;258.0;-606.0
-84.0;72.0;647.0;-72.0;114.0;259.0;-583.0
-83.0;72.0;648.0;-72.0;114.0;259.0;-578.0
-83.0;72.0;648.0;-72.0;114.0;260.0;-579.0
-75.0;71.0;650.0;-71.0;117.0;259.0;-582.0
-72.0;70.0;651.0;-70.0;118.0;258.0;-581.0
-73.0;70.0;653.0;-70.0;120.0;257.0;-595.0
-73.0;70.0;654.0;-70.0;120.0;257.0;-607.0
-66.0;69.0;658.0;-76.0;121.0;256.0;-612.0
-80.0;67.0;660.0;-79.0;121.0;258.0;-591.0
-79.0;65.0;661.0;-81.0;121.0;261.0;-585.0
-78.0;64.0;661.0;-82.0;122.0;262.0;-586.0
-68.0;63.0;662.0;-81.0;125.0;264.0;-592.0
-61.0;63.0;663.0;-81.0;125.0;265.0;-597.0
-44.0;60.0;664.0;-78.0;128.0;265.0;-600.0
-40.0;60.0;665.0;-75.0;131.0;263.0;-595.0
-39.0;59.0;665.0;-72.0;133.0;261.0;-590.0
-277.0;118.0;205.0;534.0;-7.0;177.0;-100.0
-268.0;111.0;224.0;526.0;17.0;178.0;-111.0
-262.0;107.0;230.0;523.0;16.0;180.0;-122.0
-256.0;101.0;237.0;519.0;13.0;184.0;-133.0
-26.0;90.0;407.0;491.0;-168.0;238.0;-629.0
-32.0;52.0;446.0;456.0;-201.0;304.0;-776.0
-398.0;-110.0;354.0;494.0;-34.0;394.0;-794.0
-239.0;-77.0;373.0;471.0;-107.0;408.0;-776.0
-86.0;-142.0;502.0;385.0;-38.0;457.0;-524.0
-35.0;-226.0;545.0;345.0;45.0;507.0;-586.0
624.0;-534.0;949.0;-102.0;828.0;258.0;-805.0
344.0;59.0;270.0;518.0;12.0;312.0;110.0
338.0;64.0;285.0;513.0;9.0;320.0;110.0
325.0;69.0;300.0;507.0;14.0;331.0;119.0
295.0;119.0;332.0;505.0;-10.0;358.0;176.0
191.0;-419.0;-36.0;23.0;422.0;-138.0;20.0
221.0;-423.0;-80.0;52.0;433.0;-245.0;49.0
271.0;-443.0;-46.0;34.0;453.0;-233.0;31.0
218.0;-418.0;-47.0;42.0;427.0;-200.0;-100.0
270.0;-448.0;-51.0;-12.0;477.0;-182.0;-40.0
220.0;110.0;388.0;449.0;5.0;387.0;291.0
243.0;83.0;367.0;499.0;17.0;334.0;200.0
275.0;2.0;302.0;500.0;196.0;325.0;190.0
278.0;17.0;302.0;501.0;175.0;325.0;205.0
282.0;28.0;301.0;503.0;164.0;324.0;219.0
302.0;7.0;276.0;535.0;189.0;289.0;154.0
360.0;-3.0;194.0;582.0;190.0;288.0;173.0
360.0;-9.0;203.0;544.0;184.0;274.0;98.0
385.0;42.0;259.0;552.0;147.0;276.0;46.0
385.0;44.0;263.0;546.0;142.0;279.0;66.0
423.0;-59.0;133.0;575.0;216.0;187.0;-106.0
381.0;46.0;266.0;541.0;137.0;284.0;84.0
375.0;46.0;273.0;535.0;134.0;292.0;98.0
429.0;-65.0;120.0;575.0;221.0;185.0;-121.0
435.0;-74.0;108.0;577.0;229.0;184.0;-136.0
444.0;-92.0;98.0;576.0;243.0;186.0;-152.0
499.0;-143.0;65.0;599.0;261.0;120.0;-191.0
476.0;-216.0;21.0;649.0;387.0;94.0;-204.0
526.0;-176.0;-20.0;622.0;443.0;56.0;-285.0
416.0;-114.0;117.0;568.0;301.0;207.0;-79.0
413.0;-103.0;123.0;569.0;291.0;211.0;-61.0
428.0;-93.0;101.0;617.0;291.0;184.0;-43.0
433.0;-13.0;100.0;599.0;340.0;226.0;-1.0
422.0;-64.0;136.0;579.0;259.0;199.0;-26.0
424.0;-62.0;137.0;580.0;257.0;196.0;-37.0
422.0;-61.0;143.0;581.0;255.0;196.0;-49.0
418.0;-60.0;144.0;585.0;254.0;193.0;-58.0
411.0;-64.0;145.0;587.0;255.0;188.0;-66.0
400.0;-76.0;156.0;583.0;262.0;188.0;-69.0
394.0;-92.0;154.0;584.0;277.0;186.0;-69.0
407.0;-155.0;151.0;612.0;320.0;161.0;-55.0
443.0;-149.0;87.0;627.0;296.0;104.0;-50.0
450.0;-71.0;78.0;638.0;254.0;133.0;-102.0
426.0;-112.0;120.0;592.0;217.0;171.0;-113.0
437.0;-80.0;111.0;589.0;113.0;165.0;-127.0
464.0;-84.0;72.0;551.0;210.0;190.0;-172.0
457.0;-88.0;81.0;553.0;229.0;196.0;-152.0
434.0;-39.0;105.0;563.0;156.0;218.0;-73.0
433.0;-18.0;111.0;567.0;127.0;222.0;-56.0
411.0;-44.0;154.0;585.0;207.0;192.0;-49.0
367.0;47.0;282.0;527.0;132.0;299.0;108.0
359.0;48.0;290.0;519.0;129.0;308.0;115.0
350.0;51.0;298.0;511.0;125.0;316.0;120.0
400.0;-72.0;149.0;587.0;235.0;191.0;-54.0
396.0;-102.0;118.0;626.0;284.0;191.0;-26.0
52.0;-573.0;769.0;17.0;552.0;613.0;-951.0
403.0;-136.0;141.0;587.0;290.0;185.0;-67.0
411.0;-142.0;136.0;588.0;285.0;185.0;-85.0
418.0;-142.0;132.0;588.0;275.0;183.0;-98.0
426.0;-137.0;128.0;587.0;263.0;180.0;-107.0
433.0;-128.0;123.0;586.0;250.0;175.0;-113.0
437.0;-121.0;120.0;583.0;235.0;172.0;-119.0
439.0;-116.0;120.0;582.0;221.0;171.0;-123.0
438.0;-109.0;121.0;578.0;209.0;172.0;-125.0
438.0;-101.0;120.0;577.0;202.0;174.0;-126.0
441.0;-94.0;112.0;576.0;198.0;181.0;-129.0
339.0;51.0;306.0;505.0;123.0;325.0;122.0
448.0;-105.0;103.0;577.0;210.0;187.0;-132.0
453.0;-111.0;91.0;572.0;228.0;190.0;-135.0
450.0;-134.0;79.0;560.0;284.0;188.0;-173.0
462.0;-133.0;82.0;573.0;317.0;177.0;-130.0
-233.0;-115.0;385.0;494.0;-42.0;419.0;-239.0
-243.0;-109.0;371.0;504.0;-47.0;410.0;-242.0
-254.0;-101.0;358.0;512.0;-53.0;403.0;-252.0
432.0;-114.0;113.0;559.0;263.0;210.0;-100.0
416.0;-42.0;147.0;566.0;192.0;232.0;-33.0
419.0;-25.0;150.0;566.0;174.0;232.0;-17.0
425.0;-15.0;152.0;567.0;162.0;230.0;0.0
-340.0;-57.0;281.0;557.0;-73.0;357.0;-239.0
-281.0;-115.0;251.0;537.0;-36.0;365.0;-263.0
-263.0;-165.0;297.0;518.0;19.0;396.0;-234.0
-248.0;-183.0;317.0;515.0;40.0;409.0;-239.0
-232.0;-203.0;365.0;499.0;50.0;442.0;-249.0
404.0;-24.0;163.0;577.0;181.0;203.0;78.0
379.0;-47.0;191.0;568.0;203.0;208.0;61.0
409.0;-32.0;143.0;571.0;109.0;175.0;-48.0
413.0;-27.0;136.0;574.0;94.0;170.0;-53.0
425.0;-16.0;126.0;577.0;76.0;169.0;-61.0
-76.0;-307.0;506.0;377.0;236.0;525.0;-546.0
-77.0;-297.0;504.0;385.0;217.0;515.0;-582.0
445.0;-38.0;120.0;557.0;103.0;206.0;-80.0
373.0;30.0;197.0;539.0;68.0;248.0;81.0
296.0;21.0;298.0;533.0;123.0;291.0;192.0
288.0;11.0;302.0;529.0;131.0;293.0;207.0
301.0;68.0;326.0;516.0;15.0;341.0;194.0
266.0;55.0;332.0;468.0;18.0;346.0;189.0
-64.0;-270.0;468.0;429.0;159.0;492.0;-582.0
-375.0;6.0;203.0;593.0;-126.0;271.0;127.0
-65.0;-261.0;457.0;438.0;143.0;481.0;-560.0
-178.0;-138.0;374.0;526.0;12.0;373.0;-392.0
-200.0;-140.0;364.0;535.0;16.0;362.0;-375.0
-251.0;-150.0;339.0;554.0;52.0;335.0;-357.0
-335.0;-138.0;311.0;565.0;48.0;322.0;-410.0
402.0;-66.0;154.0;577.0;266.0;266.0;-14.0
330.0;21.0;241.0;540.0;153.0;296.0;131.0
293.0;15.0;269.0;534.0;114.0;289.0;203.0
294.0;24.0;268.0;533.0;96.0;288.0;197.0
437.0;-75.0;153.0;583.0;221.0;186.0;-106.0
453.0;-77.0;138.0;587.0;217.0;173.0;-118.0
302.0;40.0;259.0;534.0;80.0;289.0;178.0
305.0;41.0;247.0;535.0;79.0;288.0;165.0
319.0;17.0;237.0;534.0;94.0;295.0;136.0
288.0;72.0;290.0;514.0;108.0;342.0;206.0
339.0;72.0;282.0;524.0;-7.0;320.0;87.0
-408.0;603.0;-739.0;273.0;-669.0;-585.0;803.0
118.0;-321.0;-230.0;58.0;212.0;-181.0;95.0
172.0;-314.0;-225.0;21.0;205.0;-166.0;-101.0
196.0;-316.0;-223.0;14.0;211.0;-171.0;-136.0
188.0;-317.0;-220.0;9.0;212.0;-172.0;-143.0
192.0;-319.0;-218.0;7.0;213.0;-170.0;-149.0
383.0;1.0;168.0;538.0;100.0;235.0;125.0
389.0;-29.0;158.0;534.0;140.0;237.0;86.0
-51.0;-184.0;-675.0;378.0;211.0;-561.0;-875.0
203.0;-324.0;-214.0;1.0;224.0;-166.0;-161.0
203.0;-326.0;-213.0;0.0;228.0;-165.0;-163.0
204.0;-329.0;-211.0;-2.0;232.0;-163.0;-163.0
203.0;-332.0;-207.0;-3.0;236.0;-161.0;-169.0
211.0;-338.0;-198.0;0.0;247.0;-161.0;-166.0
214.0;-339.0;-197.0;1.0;249.0;-163.0;-161.0
15.0;-278.0;-671.0;384.0;302.0;-573.0;-830.0
224.0;-335.0;-201.0;7.0;247.0;-173.0;-172.0
223.0;-333.0;-202.0;7.0;246.0;-177.0;-168.0
223.0;-331.0;-203.0;8.0;245.0;-181.0;-161.0
219.0;-326.0;-205.0;9.0;242.0;-191.0;-141.0
220.0;-322.0;-209.0;8.0;239.0;-192.0;-133.0
466.0;-205.0;9.0;-574.0;362.0;-94.0;-213.0
344.0;-279.0;-129.0;-259.0;283.0;-137.0;-57.0
357.0;-289.0;-118.0;-220.0;286.0;-159.0;-175.0
360.0;-282.0;-113.0;-212.0;278.0;-165.0;-234.0
370.0;-280.0;-108.0;-205.0;279.0;-174.0;-270.0
370.0;-280.0;-107.0;-201.0;280.0;-176.0;-275.0
369.0;-281.0;-105.0;-197.0;280.0;-177.0;-283.0
368.0;-283.0;-103.0;-193.0;281.0;-178.0;-290.0
361.0;-287.0;-102.0;-186.0;284.0;-180.0;-304.0
720.0;-171.0;-981.0;91.0;137.0;-130.0;-676.0
349.0;-287.0;-97.0;-180.0;287.0;-182.0;-324.0
461.0;-307.0;-987.0;38.0;290.0;-139.0;-879.0
338.0;-211.0;-930.0;49.0;428.0;-330.0;-939.0
335.0;-290.0;-83.0;-263.0;270.0;-167.0;-269.0
295.0;-313.0;-89.0;-443.0;314.0;-132.0;-50.0
649.0;-532.0;625.0;-472.0;656.0;401.0;-701.0
641.0;-468.0;437.0;-581.0;635.0;245.0;-662.0
421.0;-122.0;-130.0;-396.0;267.0;-306.0;-140.0
600.0;-398.0;317.0;-618.0;568.0;196.0;-565.0
446.0;-68.0;-99.0;-613.0;234.0;-220.0;-76.0
291.0;-17.0;145.0;600.0;192.0;271.0;230.0
358.0;2.0;185.0;549.0;194.0;272.0;103.0
368.0;9.0;184.0;555.0;192.0;267.0;94.0
374.0;13.0;182.0;561.0;189.0;260.0;81.0
375.0;14.0;183.0;567.0;189.0;258.0;68.0
359.0;11.0;187.0;578.0;193.0;252.0;57.0
344.0;4.0;195.0;579.0;197.0;253.0;59.0
336.0;-11.0;192.0;582.0;208.0;248.0;66.0
421.0;84.0;197.0;545.0;55.0;305.0;-148.0
332.0;-34.0;186.0;582.0;227.0;245.0;71.0
347.0;-74.0;175.0;587.0;261.0;237.0;66.0
404.0;-43.0;118.0;619.0;298.0;208.0;118.0
393.0;62.0;213.0;568.0;50.0;268.0;-93.0
418.0;-74.0;140.0;602.0;244.0;231.0;127.0
-232.0;518.0;756.0;87.0;-505.0;617.0;788.0
418.0;-82.0;130.0;623.0;253.0;213.0;24.0
397.0;-50.0;151.0;589.0;176.0;214.0;-1.0
399.0;-42.0;152.0;587.0;158.0;215.0;-11.0
409.0;-28.0;140.0;586.0;143.0;215.0;-32.0
424.0;-41.0;115.0;585.0;151.0;220.0;-72.0
423.0;-51.0;103.0;578.0;161.0;220.0;-79.0
383.0;-9.0;159.0;573.0;176.0;252.0;2.0
349.0;-16.0;160.0;596.0;235.0;253.0;138.0
337.0;-49.0;206.0;578.0;222.0;243.0;103.0
341.0;-40.0;206.0;579.0;201.0;245.0;87.0
348.0;-29.0;202.0;579.0;174.0;246.0;70.0
359.0;-16.0;197.0;579.0;145.0;244.0;52.0
370.0;-3.0;192.0;578.0;117.0;241.0;35.0
376.0;8.0;188.0;578.0;90.0;237.0;19.0
383.0;27.0;183.0;577.0;50.0;235.0;-8.0
387.0;35.0;181.0;574.0;40.0;237.0;-18.0
391.0;39.0;175.0;571.0;38.0;238.0;-27.0
393.0;37.0;162.0;573.0;42.0;238.0;-35.0
409.0;21.0;157.0;575.0;65.0;247.0;-55.0
197.0;-434.0;701.0;147.0;383.0;630.0;-743.0
417.0;17.0;139.0;572.0;78.0;246.0;-71.0
418.0;11.0;137.0;563.0;92.0;250.0;-77.0
372.0;46.0;180.0;564.0;107.0;270.0;23.0
-160.0;76.0;331.0;518.0;46.0;171.0;-410.0
402.0;-47.0;159.0;575.0;133.0;220.0;-27.0
403.0;-50.0;160.0;576.0;150.0;219.0;-26.0
403.0;-57.0;162.0;577.0;172.0;220.0;-22.0
373.0;36.0;219.0;577.0;136.0;257.0;6.0
396.0;-81.0;164.0;578.0;225.0;221.0;-12.0
215.0;63.0;362.0;472.0;136.0;385.0;312.0
241.0;64.0;357.0;477.0;104.0;378.0;196.0
392.0;-89.0;165.0;577.0;249.0;221.0;-5.0
392.0;-83.0;169.0;573.0;270.0;219.0;0.0
396.0;-67.0;166.0;576.0;258.0;217.0;-3.0
241.0;143.0;379.0;464.0;-63.0;382.0;232.0
387.0;32.0;216.0;570.0;78.0;260.0;-61.0
389.0;52.0;216.0;568.0;55.0;265.0;-85.0
-266.0;-88.0;357.0;493.0;-38.0;410.0;-60.0
434.0;5.0;120.0;601.0;286.0;234.0;76.0
411.0;9.0;153.0;580.0;160.0;235.0;69.0
457.0;-74.0;106.0;574.0;255.0;196.0;-91.0
439.0;-96.0;122.0;587.0;266.0;247.0;-80.0
353.0;-393.0;-36.0;9.0;435.0;-207.0;-308.0
349.0;-393.0;-39.0;12.0;441.0;-210.0;-305.0
346.0;-394.0;-45.0;20.0;442.0;-217.0;-298.0
269.0;-385.0;-72.0;6.0;427.0;-223.0;-194.0
288.0;-380.0;-62.0;-12.0;425.0;-226.0;-171.0
296.0;-372.0;-44.0;-70.0;424.0;-216.0;-106.0
429.0;-376.0;11.0;-176.0;406.0;-168.0;-101.0
419.0;-7.0;150.0;583.0;202.0;208.0;-7.0
525.0;-145.0;66.0;628.0;432.0;177.0;-199.0
321.0;-448.0;-31.0;-14.0;446.0;-217.0;11.0
363.0;75.0;243.0;533.0;-19.0;278.0;89.0
364.0;70.0;234.0;535.0;-9.0;276.0;76.0
-279.0;-95.0;348.0;505.0;-25.0;403.0;-43.0
-281.0;-101.0;345.0;511.0;-18.0;397.0;-36.0
-281.0;-101.0;343.0;513.0;-15.0;394.0;-31.0
-286.0;-132.0;328.0;544.0;-29.0;382.0;-119.0
372.0;101.0;263.0;531.0;74.0;315.0;192.0
-304.0;-136.0;213.0;547.0;-46.0;236.0;-14.0
-280.0;-150.0;235.0;546.0;-46.0;221.0;-26.0
-274.0;-151.0;241.0;550.0;-43.0;215.0;-21.0
-274.0;-148.0;242.0;551.0;-49.0;213.0;-17.0
-276.0;-144.0;242.0;553.0;-53.0;211.0;-13.0
-275.0;-159.0;247.0;556.0;-33.0;202.0;-13.0
-272.0;-162.0;247.0;554.0;-27.0;204.0;-18.0
323.0;84.0;269.0;529.0;-26.0;288.0;178.0
329.0;77.0;257.0;532.0;-4.0;292.0;115.0
-438.0;-252.0;488.0;425.0;95.0;506.0;-554.0
-423.0;-241.0;505.0;405.0;116.0;500.0;-668.0
-515.0;586.0;775.0;-198.0;-651.0;585.0;850.0
30.0;159.0;500.0;132.0;32.0;129.0;-666.0
18.0;157.0;495.0;135.0;54.0;126.0;-670.0
-167.0;127.0;503.0;80.0;65.0;181.0;-625.0
-163.0;116.0;555.0;10.0;71.0;251.0;-674.0
-24.0;77.0;657.0;-37.0;145.0;235.0;-662.0
-30.0;76.0;658.0;-36.0;147.0;234.0;-652.0
-38.0;70.0;660.0;-37.0;152.0;236.0;-655.0
-50.0;64.0;659.0;-49.0;152.0;246.0;-657.0
-40.0;63.0;658.0;-51.0;152.0;252.0;-648.0
-89.0;103.0;609.0;-27.0;110.0;249.0;-710.0
-62.0;75.0;648.0;-49.0;126.0;248.0;-637.0
-67.0;75.0;648.0;-53.0;124.0;249.0;-632.0
-81.0;75.0;648.0;-62.0;119.0;254.0;-618.0
-82.0;74.0;647.0;-65.0;117.0;255.0;-615.0
-82.0;74.0;648.0;-68.0;115.0;257.0;-614.0
-72.0;70.0;655.0;-71.0;119.0;257.0;-615.0
-371.0;38.0;166.0;591.0;-177.0;244.0;-66.0
-283.0;110.0;223.0;529.0;-124.0;239.0;-115.0
-287.0;112.0;210.0;531.0;-49.0;202.0;-94.0
346.0;69.0;250.0;546.0;2.0;292.0;144.0
312.0;143.0;333.0;511.0;-25.0;357.0;259.0
180.0;-414.0;-29.0;-1.0;380.0;-120.0;119.0
183.0;-415.0;-32.0;7.0;398.0;-124.0;86.0
306.0;80.0;315.0;518.0;-33.0;329.0;158.0
153.0;163.0;435.0;452.0;-88.0;401.0;352.0
309.0;94.0;356.0;511.0;113.0;364.0;242.0
133.0;127.0;444.0;462.0;37.0;424.0;411.0
294.0;-92.0;164.0;625.0;284.0;252.0;275.0
248.0;66.0;339.0;519.0;102.0;333.0;321.0
303.0;23.0;284.0;525.0;174.0;304.0;208.0
307.0;19.0;284.0;528.0;176.0;302.0;193.0
216.0;6.0;807.0;111.0;186.0;507.0;-158.0
223.0;15.0;802.0;130.0;171.0;503.0;-169.0
203.0;20.0;789.0;156.0;127.0;501.0;-147.0
160.0;45.0;796.0;135.0;75.0;511.0;-94.0
432.0;-100.0;196.0;548.0;396.0;227.0;-16.0
440.0;-69.0;110.0;587.0;93.0;164.0;-136.0
442.0;-47.0;108.0;583.0;70.0;168.0;-148.0
455.0;-51.0;79.0;574.0;99.0;178.0;-170.0
522.0;-79.0;56.0;600.0;187.0;127.0;-202.0
434.0;-4.0;115.0;569.0;112.0;223.0;-41.0
451.0;20.0;124.0;581.0;130.0;209.0;-7.0
426.0;-19.0;141.0;590.0;182.0;188.0;-39.0
395.0;-563.0;777.0;-105.0;589.0;620.0;-912.0
431.0;-11.0;153.0;568.0;158.0;227.0;19.0
-381.0;-39.0;214.0;585.0;-64.0;309.0;-206.0
8.0;264.0;727.0;208.0;-144.0;533.0;317.0
436.0;-12.0;116.0;577.0;74.0;174.0;-70.0
-31.0;-322.0;567.0;321.0;411.0;559.0;-849.0
436.0;-66.0;101.0;612.0;228.0;181.0;-65.0
440.0;-18.0;113.0;578.0;80.0;177.0;-72.0
446.0;-29.0;117.0;577.0;93.0;186.0;-76.0
449.0;-32.0;109.0;571.0;102.0;194.0;-82.0
397.0;55.0;209.0;540.0;56.0;244.0;150.0
310.0;38.0;293.0;538.0;105.0;285.0;183.0
286.0;10.0;301.0;530.0;126.0;294.0;212.0
292.0;22.0;301.0;531.0;91.0;300.0;205.0
301.0;94.0;297.0;528.0;77.0;315.0;287.0
-68.0;387.0;684.0;236.0;-294.0;576.0;630.0
-66.0;-277.0;475.0;421.0;173.0;497.0;-598.0
-326.0;-136.0;248.0;541.0;113.0;367.0;-503.0
320.0;6.0;282.0;532.0;145.0;309.0;200.0
360.0;102.0;292.0;506.0;57.0;339.0;105.0
271.0;-40.0;283.0;547.0;233.0;301.0;279.0
358.0;43.0;219.0;545.0;134.0;280.0;177.0
273.0;16.0;282.0;549.0;171.0;297.0;240.0
291.0;6.0;272.0;534.0;136.0;292.0;211.0
381.0;11.0;180.0;541.0;91.0;237.0;141.0
219.0;-317.0;-212.0;6.0;235.0;-198.0;-125.0
194.0;-293.0;-226.0;-12.0;212.0;-223.0;-119.0
191.0;-256.0;-254.0;-36.0;167.0;-240.0;-113.0
328.0;77.0;291.0;523.0;-22.0;322.0;107.0
210.0;-271.0;-206.0;-146.0;242.0;-193.0;-140.0
201.0;-272.0;-203.0;-150.0;244.0;-191.0;-138.0
160.0;-273.0;-199.0;-163.0;248.0;-186.0;-103.0
