NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;-200.0;96.0;80.0;805.0;8.5;26.3;29.0;0.9807;1472.0;939.0;918.0;923.0
-200.0;1.3;-200.0;-200.0;878.0;5.1;25.9;32.9;1.0826;1315.0;965.0;769.0;667.0
-200.0;1.7;-200.0;-200.0;832.0;6.7;26.3;29.5;0.9959;1349.0;1008.0;845.0;856.0
-200.0;1.5;-200.0;-200.0;792.0;7.3;27.5;30.9;1.1155;1376.0;970.0;870.0;943.0
-200.0;-200.0;-200.0;-200.0;784.0;5.7;24.0;50.3;1.476;1407.0;944.0;796.0;1021.0
-200.0;1.7;83.0;73.0;682.0;9.1;27.8;52.6;1.9398;1736.0;1142.0;945.0;793.0
-200.0;1.7;88.0;86.0;666.0;9.5;27.4;55.5;1.9998;1798.0;1170.0;959.0;838.0
-200.0;1.9;68.0;65.0;672.0;9.1;27.3;57.1;2.0426;1775.0;1142.0;945.0;799.0
-200.0;1.2;97.0;74.0;821.0;5.0;26.7;60.1;2.067;1573.0;986.0;762.0;553.0
-200.0;-200.0;-200.0;-200.0;699.0;8.5;24.9;47.9;1.4855;1495.0;1004.0;921.0;1092.0
-200.0;1.5;86.0;85.0;829.0;7.7;32.3;27.2;1.2933;1478.0;975.0;887.0;737.0
-200.0;-200.0;92.0;102.0;685.0;9.5;28.8;48.9;1.9105;1798.0;1122.0;959.0;914.0
-200.0;-200.0;97.0;108.0;659.0;10.3;28.8;48.8;1.9039;1821.0;1121.0;989.0;955.0
-200.0;-200.0;111.0;132.0;645.0;11.2;28.0;49.0;1.8237;1835.0;1150.0;1020.0;1063.0
-200.0;-200.0;89.0;104.0;678.0;9.2;27.5;51.5;1.8664;1751.0;1074.0;949.0;982.0
-200.0;-200.0;87.0;92.0;714.0;8.0;27.3;51.5;1.844;1717.0;1039.0;899.0;914.0
-200.0;-200.0;69.0;78.0;791.0;5.8;26.7;53.3;1.8366;1658.0;963.0;804.0;861.0
-200.0;-200.0;92.0;79.0;805.0;5.4;20.7;81.8;1.9717;1623.0;1002.0;783.0;875.0
-200.0;-200.0;70.0;61.0;816.0;5.5;23.1;70.1;1.9582;1594.0;971.0;789.0;879.0
-200.0;1.4;62.0;75.0;718.0;8.5;23.8;65.0;1.8897;1755.0;974.0;920.0;1062.0
-200.0;1.9;93.0;89.0;681.0;10.9;26.3;51.3;1.7251;1768.0;1033.0;1011.0;875.0
-200.0;1.5;69.0;65.0;767.0;7.4;25.7;54.1;1.7546;1617.0;963.0;872.0;803.0
-200.0;1.0;47.0;46.0;901.0;4.5;25.1;56.6;1.7798;1585.0;921.0;738.0;779.0
-200.0;1.2;64.0;62.0;839.0;5.2;27.3;51.3;1.835;1621.0;963.0;774.0;758.0
-200.0;1.8;102.0;134.0;733.0;9.1;29.9;30.5;1.2616;1570.0;1011.0;945.0;1034.0
-200.0;0.7;37.0;47.0;888.0;4.2;25.8;64.6;2.1195;1651.0;931.0;721.0;799.0
-200.0;0.7;41.0;39.0;893.0;4.5;26.5;60.6;2.063;1623.0;921.0;738.0;818.0
-200.0;1.7;60.0;87.0;672.0;11.0;26.4;61.7;2.0929;1932.0;1139.0;1013.0;1034.0
-200.0;1.1;48.0;39.0;836.0;5.6;27.2;59.3;2.1059;1688.0;968.0;794.0;654.0
-200.0;0.6;-200.0;-200.0;912.0;3.8;19.8;59.3;1.3505;1361.0;835.0;699.0;796.0
-200.0;0.6;37.0;25.0;964.0;3.1;28.3;36.7;1.3878;1349.0;877.0;658.0;663.0
-200.0;0.5;36.0;23.0;1001.0;2.9;25.7;43.8;1.4233;1385.0;867.0;645.0;656.0
-200.0;0.7;34.0;18.0;982.0;3.2;22.8;41.3;1.1284;1265.0;812.0;663.0;709.0
-200.0;1.2;50.0;29.0;844.0;5.7;22.2;43.1;1.1396;1409.0;919.0;799.0;881.0
-200.0;1.1;53.0;44.0;852.0;5.8;24.1;37.9;1.1204;1400.0;904.0;801.0;862.0
-200.0;1.0;41.0;59.0;841.0;5.6;22.2;53.9;1.4201;1493.0;929.0;791.0;789.0
-200.0;2.0;119.0;142.0;717.0;10.0;33.3;28.2;1.4189;1633.0;1094.0;979.0;1192.0
-200.0;-200.0;-200.0;-200.0;803.0;7.8;35.3;23.1;1.2989;1499.0;1022.0;890.0;862.0
-200.0;0.7;-200.0;-200.0;936.0;4.0;22.9;46.5;1.2861;1310.0;882.0;711.0;741.0
-200.0;-200.0;-200.0;-200.0;992.0;2.8;20.0;62.9;1.4495;1285.0;865.0;636.0;761.0
-200.0;0.4;25.0;23.0;1039.0;2.5;23.6;49.2;1.4153;1354.0;828.0;618.0;560.0
-200.0;2.2;139.0;171.0;899.0;12.5;23.8;28.2;0.8219;1663.0;1379.0;1068.0;1374.0
-200.0;1.8;137.0;265.0;670.0;6.6;8.3;64.2;0.7071;1161.0;1177.0;837.0;1448.0
-200.0;2.0;148.0;298.0;671.0;7.3;9.7;60.0;0.7238;1181.0;1165.0;870.0;1482.0
-200.0;1.4;145.0;214.0;795.0;5.2;5.5;49.6;0.4526;949.0;1066.0;771.0;1247.0
-200.0;1.4;167.0;258.0;785.0;5.4;6.6;46.0;0.4505;954.0;1064.0;783.0;1319.0
-200.0;1.9;161.0;311.0;790.0;9.0;9.7;18.6;0.2244;897.0;968.0;938.0;836.0
-200.0;2.5;142.0;297.0;814.0;7.4;1.4;38.0;0.2615;870.0;939.0;872.0;793.0
-200.0;2.4;141.0;309.0;790.0;8.1;1.6;37.9;0.2645;885.0;938.0;903.0;798.0
-200.0;2.4;113.0;171.0;892.0;4.1;9.8;43.3;0.5238;939.0;959.0;717.0;664.0
-200.0;1.4;116.0;179.0;924.0;3.6;9.6;43.5;0.5202;909.0;943.0;688.0;629.0
-200.0;1.5;124.0;203.0;920.0;3.7;8.8;45.0;0.5114;912.0;942.0;696.0;682.0
-200.0;1.5;133.0;227.0;899.0;4.1;6.7;49.5;0.4892;927.0;933.0;714.0;706.0
-200.0;1.0;124.0;182.0;966.0;3.9;6.2;51.3;0.488;926.0;914.0;705.0;687.0
-200.0;0.9;103.0;137.0;993.0;2.7;4.6;60.5;0.5173;897.0;904.0;633.0;717.0
-200.0;2.7;188.0;473.0;629.0;11.2;6.2;62.4;0.5958;1233.0;1207.0;1023.0;1373.0
-200.0;3.2;135.0;178.0;814.0;14.1;16.0;48.4;0.8768;1732.0;1430.0;1121.0;1322.0
-200.0;0.9;63.0;48.0;1229.0;3.6;12.5;69.3;1.0029;1380.0;999.0;688.0;594.0
-200.0;2.8;216.0;408.0;640.0;10.7;5.0;46.6;0.4099;1111.0;1177.0;1004.0;1341.0
-200.0;2.6;107.0;166.0;776.0;12.5;15.0;52.3;0.8881;1764.0;1425.0;1068.0;1341.0
-200.0;2.2;225.0;410.0;689.0;8.6;8.7;36.3;0.4074;1022.0;1114.0;922.0;1223.0
-200.0;2.1;224.0;455.0;658.0;10.0;6.0;46.4;0.4367;1120.0;1223.0;979.0;1332.0
-200.0;0.7;33.0;22.0;1045.0;2.6;26.7;61.0;2.1005;1557.0;853.0;626.0;516.0
-200.0;-200.0;25.0;15.0;1027.0;2.5;26.7;61.0;2.101;1561.0;864.0;617.0;622.0
-200.0;1.0;146.0;228.0;944.0;3.0;5.9;45.1;0.4211;885.0;991.0;653.0;931.0
-200.0;-200.0;-200.0;-200.0;640.0;12.0;28.7;38.2;1.4794;1616.0;1108.0;1051.0;1199.0
-200.0;-200.0;-200.0;-200.0;649.0;10.1;28.1;40.4;1.512;1557.0;1071.0;982.0;1099.0
-200.0;-200.0;-200.0;-200.0;672.0;9.7;27.4;41.4;1.4877;1540.0;1044.0;967.0;1133.0
-200.0;-200.0;-200.0;-200.0;666.0;9.6;26.4;44.0;1.4919;1554.0;1045.0;964.0;1140.0
-200.0;0.7;51.0;45.0;916.0;3.7;26.2;61.6;2.0575;1542.0;942.0;696.0;465.0
-200.0;-200.0;171.0;261.0;654.0;17.9;31.8;19.4;0.8936;1709.0;1088.0;1238.0;1359.0
-200.0;1.0;121.0;165.0;922.0;4.2;9.3;33.8;0.3981;880.0;941.0;723.0;643.0
-200.0;3.0;150.0;289.0;777.0;6.1;7.3;43.8;0.4505;966.0;1054.0;818.0;1210.0
-200.0;3.3;172.0;357.0;683.0;9.8;7.8;41.3;0.4389;1059.0;1133.0;971.0;1332.0
-200.0;1.5;126.0;198.0;900.0;4.7;7.3;36.8;0.3779;900.0;928.0;748.0;685.0
-200.0;1.2;115.0;192.0;930.0;4.1;6.6;41.2;0.4046;893.0;922.0;716.0;643.0
-200.0;-200.0;97.0;171.0;601.0;16.6;21.6;40.9;1.0468;1850.0;1125.0;1199.0;1304.0
-200.0;1.3;-200.0;-200.0;911.0;4.1;25.3;36.9;1.1764;1322.0;957.0;717.0;579.0
-200.0;0.3;126.0;188.0;912.0;4.2;4.8;49.7;0.4305;922.0;916.0;720.0;707.0
-200.0;2.4;95.0;112.0;627.0;13.6;27.8;43.3;1.5929;1866.0;1229.0;1103.0;1320.0
-200.0;3.5;106.0;121.0;637.0;14.4;28.9;39.1;1.537;1839.0;1239.0;1129.0;1308.0
-200.0;1.2;-200.0;-200.0;859.0;5.2;24.6;40.5;1.2362;1352.0;966.0;774.0;644.0
-200.0;0.3;133.0;203.0;924.0;4.2;5.7;43.1;0.3984;900.0;902.0;721.0;666.0
-200.0;0.4;118.0;194.0;928.0;3.9;5.0;50.4;0.443;923.0;909.0;706.0;658.0
-200.0;0.6;-200.0;-200.0;955.0;3.6;21.9;48.3;1.2522;1260.0;856.0;687.0;726.0
-200.0;0.4;123.0;196.0;932.0;4.2;4.7;48.6;0.4194;917.0;893.0;722.0;645.0
112.0;2.0;92.0;103.0;1174.0;9.4;13.3;47.7;0.7255;1559.0;1292.0;955.0;972.0
-200.0;2.9;120.0;122.0;628.0;15.3;31.2;33.2;1.4831;1837.0;1261.0;1158.0;1303.0
-200.0;3.0;154.0;438.0;626.0;14.3;14.8;25.4;0.4259;1191.0;1094.0;1128.0;1280.0
-200.0;2.9;168.0;409.0;635.0;11.4;12.2;47.0;0.6686;1243.0;1188.0;1029.0;1433.0
296.0;2.7;121.0;180.0;826.0;13.4;16.8;35.3;0.6729;1664.0;1207.0;1098.0;1195.0
-200.0;4.1;140.0;124.0;623.0;17.0;39.6;18.8;1.3413;1813.0;1301.0;1210.0;1153.0
-200.0;-200.0;164.0;184.0;645.0;16.1;38.1;18.5;1.2108;1747.0;1245.0;1181.0;1350.0
128.0;1.5;90.0;94.0;1098.0;5.8;18.0;27.1;0.5522;1289.0;1012.0;801.0;525.0
301.0;2.7;106.0;129.0;815.0;11.9;15.9;42.0;0.7541;1638.0;1334.0;1047.0;1038.0
-200.0;3.1;156.0;431.0;546.0;15.2;15.1;49.6;0.8428;1473.0;1243.0;1155.0;1398.0
-200.0;0.6;60.0;66.0;1059.0;1.3;12.9;70.4;1.0444;1122.0;960.0;532.0;724.0
-200.0;0.9;-200.0;-200.0;937.0;2.1;12.8;71.2;1.0454;1147.0;998.0;591.0;820.0
81.0;1.3;82.0;68.0;1180.0;3.8;14.8;41.0;0.685;1287.0;1029.0;702.0;639.0
-200.0;1.4;-200.0;-200.0;871.0;3.8;7.2;72.3;0.7392;1049.0;989.0;701.0;933.0
-200.0;3.4;137.0;567.0;589.0;13.0;5.4;82.6;0.7495;1329.0;1277.0;1085.0;1344.0
308.0;2.4;112.0;164.0;818.0;12.7;19.3;34.2;0.7566;1678.0;1223.0;1075.0;1198.0
-200.0;0.7;63.0;100.0;1049.0;1.8;6.7;75.0;0.7418;993.0;909.0;567.0;694.0
-200.0;1.3;126.0;222.0;1048.0;5.0;5.3;42.3;0.3806;872.0;902.0;761.0;868.0
98.0;1.4;89.0;89.0;1055.0;6.9;21.4;22.7;0.5722;1318.0;942.0;852.0;540.0
-200.0;-200.0;-200.0;-200.0;743.0;10.9;26.1;41.1;1.3705;1562.0;1229.0;1012.0;1103.0
-200.0;-200.0;-200.0;-200.0;716.0;12.3;25.3;44.6;1.4161;1595.0;1287.0;1060.0;1221.0
-200.0;2.6;167.0;613.0;782.0;13.4;5.1;40.8;0.3603;1221.0;1093.0;1098.0;1173.0
-200.0;-200.0;-200.0;-200.0;790.0;12.9;21.3;27.3;0.6856;1653.0;1188.0;1082.0;1077.0
-200.0;-200.0;-200.0;-200.0;1036.0;3.8;21.0;68.6;1.6873;1452.0;900.0;699.0;799.0
-200.0;-200.0;-200.0;-200.0;1070.0;3.7;20.4;70.7;1.6734;1443.0;870.0;692.0;779.0
-200.0;-200.0;-200.0;-200.0;1027.0;4.0;19.4;73.4;1.6417;1436.0;875.0;713.0;809.0
-200.0;0.4;36.0;23.0;1123.0;2.2;23.5;46.7;1.3361;1410.0;829.0;602.0;596.0
-200.0;0.6;-200.0;-200.0;1012.0;3.3;23.5;47.8;1.3607;1477.0;865.0;671.0;807.0
-200.0;1.1;103.0;159.0;1019.0;3.8;11.9;32.4;0.4489;891.0;869.0;702.0;842.0
-200.0;3.3;130.0;467.0;573.0;16.4;19.5;50.1;1.1225;1589.0;1208.0;1191.0;1415.0
-200.0;3.5;113.0;338.0;640.0;18.8;23.0;49.3;1.3689;1790.0;1167.0;1263.0;1212.0
-200.0;3.6;104.0;318.0;658.0;17.6;21.9;53.1;1.3787;1800.0;1164.0;1227.0;1193.0
-200.0;0.4;29.0;18.0;1069.0;2.2;24.3;48.3;1.4449;1346.0;820.0;597.0;603.0
-200.0;0.7;35.0;30.0;1180.0;3.1;16.7;66.9;1.2631;1452.0;875.0;659.0;561.0
-200.0;1.9;-200.0;-200.0;858.0;9.6;21.4;54.8;1.3813;1560.0;966.0;964.0;1231.0
-200.0;-200.0;-200.0;-200.0;1025.0;4.5;17.8;49.5;0.9986;1450.0;977.0;737.0;686.0
-200.0;3.8;187.0;470.0;645.0;15.3;26.2;42.5;1.423;1704.0;1273.0;1159.0;1341.0
-200.0;3.0;128.0;168.0;695.0;15.9;30.3;30.8;1.3044;1934.0;1190.0;1177.0;1046.0
-200.0;-200.0;-200.0;-200.0;1008.0;4.9;18.8;46.4;0.9968;1476.0;1025.0;761.0;700.0
-200.0;0.5;44.0;33.0;1171.0;2.8;15.7;46.9;0.8329;1271.0;839.0;638.0;643.0
-200.0;3.2;171.0;461.0;637.0;15.8;13.4;40.4;0.6178;1363.0;1182.0;1175.0;1463.0
-200.0;0.6;77.0;65.0;1224.0;6.2;30.3;17.0;0.7232;1368.0;912.0;819.0;589.0
-200.0;1.5;-200.0;-200.0;874.0;7.5;13.8;40.7;0.6405;1083.0;909.0;879.0;847.0
-200.0;2.1;-200.0;-200.0;712.0;13.1;12.6;42.4;0.6159;1270.0;1045.0;1087.0;1144.0
-200.0;-200.0;-200.0;-200.0;638.0;11.6;25.4;48.9;1.565;1648.0;1289.0;1037.0;1033.0
-200.0;2.3;103.0;227.0;758.0;15.2;18.5;70.3;1.4826;1958.0;1199.0;1156.0;1272.0
-200.0;2.5;124.0;168.0;761.0;15.7;33.7;25.5;1.3095;1902.0;1146.0;1171.0;1138.0
-200.0;3.1;119.0;365.0;564.0;15.8;27.0;44.2;1.549;1749.0;1324.0;1173.0;1354.0
-200.0;-200.0;50.0;33.0;1138.0;3.3;20.1;57.3;1.3352;1488.0;814.0;673.0;647.0
-200.0;2.1;81.0;241.0;574.0;14.3;24.5;54.5;1.6514;1704.0;1235.0;1125.0;1462.0
-200.0;0.4;53.0;36.0;1146.0;2.6;22.0;44.3;1.1553;1407.0;789.0;623.0;663.0
-200.0;1.0;78.0;75.0;1191.0;3.6;20.3;44.1;1.0392;1388.0;865.0;687.0;521.0
-200.0;-200.0;-200.0;-200.0;666.0;10.0;19.5;69.7;1.5596;1520.0;1103.0;979.0;1156.0
-200.0;0.9;71.0;65.0;1180.0;3.6;20.1;45.2;1.0538;1403.0;848.0;689.0;520.0
-200.0;1.0;67.0;57.0;1134.0;4.1;22.0;44.9;1.1699;1471.0;851.0;718.0;561.0
-200.0;-200.0;-200.0;-200.0;933.0;3.6;18.3;68.5;1.4291;1304.0;917.0;686.0;805.0
-200.0;-200.0;-200.0;-200.0;943.0;3.2;19.8;65.1;1.49;1310.0;889.0;665.0;805.0
-200.0;0.6;32.0;24.0;1205.0;2.6;16.7;67.1;1.2619;1434.0;858.0;624.0;543.0
-200.0;0.6;-200.0;-200.0;1085.0;4.0;20.7;56.1;1.3565;1498.0;836.0;709.0;646.0
150.0;2.6;113.0;166.0;1056.0;11.9;13.6;48.9;0.7578;1692.0;1360.0;1046.0;1268.0
-200.0;0.5;-200.0;-200.0;1024.0;2.6;24.3;49.0;1.4666;1397.0;836.0;626.0;639.0
-200.0;1.4;136.0;263.0;650.0;6.7;2.9;75.6;0.5742;1120.0;1217.0;846.0;1481.0
-200.0;1.2;121.0;212.0;702.0;5.1;2.8;74.1;0.5618;1063.0;1160.0;770.0;1447.0
-200.0;2.8;113.0;195.0;768.0;12.3;15.4;52.1;0.9046;1768.0;1474.0;1061.0;1406.0
47.0;0.7;70.0;51.0;1298.0;2.5;13.0;56.8;0.8444;1330.0;941.0;621.0;714.0
-200.0;0.4;121.0;211.0;966.0;3.6;5.1;50.1;0.4432;909.0;896.0;689.0;614.0
-200.0;0.7;43.0;31.0;1249.0;2.8;21.6;45.8;1.1715;1400.0;792.0;637.0;559.0
-200.0;0.3;126.0;235.0;968.0;3.9;5.7;44.1;0.4063;892.0;876.0;703.0;653.0
-200.0;3.2;182.0;459.0;622.0;12.3;12.3;46.3;0.6597;1257.0;1194.0;1061.0;1473.0
295.0;2.6;114.0;171.0;804.0;11.2;13.6;69.2;1.0746;1748.0;1349.0;1023.0;1054.0
446.0;3.5;129.0;205.0;726.0;14.6;14.1;49.6;0.7931;1747.0;1266.0;1138.0;1370.0
-200.0;2.6;147.0;227.0;675.0;14.3;30.5;32.9;1.4135;1835.0;1227.0;1125.0;1470.0
-200.0;-200.0;-200.0;-200.0;925.0;3.0;9.5;70.1;0.8343;1084.0;961.0;654.0;755.0
-200.0;3.4;171.0;491.0;685.0;12.8;4.3;49.4;0.4138;1120.0;1135.0;1076.0;1396.0
-200.0;3.7;174.0;496.0;651.0;15.0;2.2;58.1;0.4218;1178.0;1184.0;1148.0;1389.0
-200.0;1.6;121.0;263.0;1041.0;4.4;12.5;24.0;0.3462;853.0;856.0;734.0;781.0
-200.0;1.6;116.0;261.0;1034.0;4.8;12.4;24.0;0.3443;860.0;857.0;753.0;754.0
-200.0;-200.0;-200.0;-200.0;603.0;12.8;19.0;71.6;1.5549;1628.0;1217.0;1077.0;1270.0
-200.0;2.8;128.0;639.0;569.0;14.8;15.9;62.7;1.1273;1531.0;1245.0;1143.0;1406.0
-200.0;2.7;149.0;261.0;667.0;13.3;31.6;39.4;1.7969;1942.0;1246.0;1093.0;1357.0
-200.0;2.9;149.0;220.0;728.0;16.9;31.4;28.6;1.298;1925.0;1160.0;1208.0;1330.0
-200.0;-200.0;-200.0;-200.0;1072.0;2.7;17.8;69.8;1.4058;1280.0;826.0;631.0;752.0
-200.0;-200.0;-200.0;-200.0;945.0;3.1;11.1;65.3;0.8601;1082.0;969.0;659.0;691.0
-200.0;2.8;169.0;172.0;822.0;16.8;27.1;23.1;0.818;1767.0;1496.0;1205.0;1347.0
-200.0;-200.0;-200.0;-200.0;528.0;21.1;28.9;36.3;1.4291;1898.0;1364.0;1328.0;1395.0
-200.0;0.6;92.0;114.0;1062.0;1.6;6.1;43.6;0.4129;817.0;918.0;551.0;712.0
-200.0;-200.0;140.0;230.0;600.0;17.9;26.8;29.5;1.0209;1809.0;1145.0;1238.0;1507.0
-200.0;1.3;-200.0;-200.0;1252.0;3.4;13.8;55.1;0.8666;1359.0;997.0;677.0;591.0
-200.0;4.0;186.0;452.0;595.0;14.8;8.3;39.5;0.4318;1208.0;1261.0;1143.0;1477.0
-200.0;-200.0;-200.0;-200.0;1081.0;2.5;20.8;58.8;1.4305;1270.0;820.0;620.0;703.0
-200.0;2.4;83.0;266.0;538.0;16.5;24.4;55.4;1.6712;1781.0;1310.0;1194.0;1487.0
-200.0;1.0;104.0;166.0;1009.0;3.0;6.6;40.2;0.3944;854.0;887.0;649.0;588.0
-200.0;2.6;108.0;182.0;782.0;11.7;16.3;50.0;0.9158;1757.0;1490.0;1039.0;1422.0
-200.0;1.0;-200.0;-200.0;954.0;3.2;24.8;40.1;1.2378;1288.0;921.0;666.0;480.0
-200.0;0.5;-200.0;-200.0;1176.0;2.5;22.7;43.8;1.1952;1403.0;787.0;620.0;618.0
-200.0;0.8;-200.0;-200.0;973.0;3.0;24.2;43.8;1.3057;1272.0;888.0;653.0;497.0
-200.0;0.3;132.0;198.0;987.0;3.4;5.6;42.4;0.3884;866.0;864.0;678.0;579.0
-200.0;3.5;193.0;518.0;509.0;17.5;24.1;20.6;0.6075;1408.0;1315.0;1225.0;1365.0
-200.0;0.6;-200.0;-200.0;1012.0;2.7;24.0;43.7;1.2876;1258.0;847.0;634.0;525.0
-200.0;0.2;107.0;167.0;980.0;3.6;4.5;51.0;0.4327;914.0;879.0;687.0;564.0
-200.0;3.4;144.0;164.0;593.0;18.6;33.3;29.9;1.5079;1914.0;1301.0;1256.0;1382.0
-200.0;0.3;114.0;186.0;972.0;3.6;5.2;44.5;0.3968;880.0;872.0;686.0;603.0
-200.0;3.4;171.0;433.0;539.0;15.9;7.0;43.4;0.4366;1300.0;1288.0;1178.0;1434.0
-200.0;3.8;115.0;274.0;565.0;23.3;22.9;49.1;1.3546;2196.0;1337.0;1386.0;1596.0
294.0;2.6;115.0;191.0;839.0;13.4;11.9;38.4;0.5341;1587.0;1343.0;1096.0;1311.0
-200.0;3.3;166.0;476.0;522.0;17.2;15.8;48.9;0.8707;1545.0;1284.0;1216.0;1415.0
-200.0;0.5;-200.0;-200.0;1099.0;2.1;21.2;43.8;1.088;1245.0;776.0;590.0;602.0
-200.0;3.8;168.0;477.0;476.0;17.8;14.6;41.0;0.6792;1520.0;1434.0;1234.0;1676.0
50.0;1.0;64.0;44.0;1287.0;2.7;14.8;40.8;0.6814;1240.0;973.0;631.0;541.0
-200.0;-200.0;86.0;96.0;1148.0;1.3;2.9;85.3;0.6503;960.0;884.0;528.0;619.0
-200.0;-200.0;-200.0;-200.0;962.0;2.5;9.8;69.4;0.8397;1064.0;916.0;623.0;725.0
-200.0;-200.0;-200.0;-200.0;949.0;2.9;10.2;66.9;0.8323;1084.0;939.0;648.0;680.0
-200.0;0.4;21.0;12.0;1181.0;1.7;21.7;42.6;1.0907;1208.0;762.0;563.0;492.0
-200.0;3.3;175.0;512.0;652.0;12.8;11.0;33.0;0.4331;1168.0;1205.0;1079.0;1476.0
108.0;1.3;81.0;90.0;1152.0;5.1;19.8;23.1;0.5283;1238.0;883.0;766.0;498.0
-200.0;-200.0;-200.0;-200.0;593.0;15.1;21.7;57.6;1.4756;1671.0;1267.0;1151.0;1528.0
-200.0;0.8;76.0;104.0;1105.0;2.4;10.5;37.8;0.4799;873.0;860.0;616.0;754.0
-200.0;1.1;-200.0;-200.0;1015.0;3.6;11.7;33.8;0.4623;897.0;890.0;688.0;840.0
-200.0;0.8;59.0;57.0;1246.0;3.0;21.7;42.7;1.0949;1387.0;852.0;651.0;470.0
-200.0;0.9;61.0;61.0;1270.0;3.4;23.1;39.4;1.0983;1414.0;806.0;675.0;528.0
-200.0;0.7;54.0;51.0;1314.0;2.8;21.6;45.3;1.1533;1412.0;784.0;638.0;529.0
-200.0;2.8;158.0;265.0;650.0;15.6;33.6;28.7;1.4693;1952.0;1226.0;1168.0;1311.0
-200.0;0.5;61.0;107.0;1208.0;2.2;12.8;59.8;0.8801;1089.0;748.0;595.0;677.0
-200.0;0.4;36.0;22.0;1215.0;1.9;22.1;44.3;1.1665;1374.0;758.0;580.0;531.0
-200.0;4.2;206.0;648.0;634.0;18.5;14.8;29.6;0.4965;1370.0;1129.0;1255.0;1365.0
-200.0;0.9;54.0;119.0;1176.0;3.5;23.4;27.1;0.7681;1121.0;838.0;685.0;465.0
-200.0;1.3;143.0;246.0;898.0;6.3;10.1;16.7;0.2062;802.0;909.0;826.0;626.0
-200.0;3.6;110.0;726.0;538.0;17.7;11.1;77.2;1.0175;1605.0;1352.0;1231.0;1530.0
-200.0;0.8;-200.0;-200.0;1184.0;2.0;13.6;82.8;1.2845;1181.0;897.0;581.0;636.0
-200.0;1.2;75.0;124.0;1509.0;4.5;13.2;84.4;1.2779;1288.0;1014.0;737.0;765.0
-200.0;1.0;69.0;105.0;1472.0;3.9;16.0;61.6;1.1127;1202.0;1002.0;704.0;752.0
-200.0;2.4;206.0;463.0;687.0;8.4;7.5;44.0;0.4564;1055.0;1156.0;916.0;1490.0
-200.0;3.2;152.0;304.0;672.0;16.4;28.5;31.7;1.2144;1944.0;1149.0;1192.0;1449.0
-200.0;2.9;253.0;493.0;543.0;15.1;6.6;43.7;0.4273;1268.0;1277.0;1153.0;1520.0
-200.0;2.8;152.0;224.0;831.0;14.3;20.8;34.4;0.8365;1752.0;1473.0;1127.0;1568.0
386.0;3.1;119.0;195.0;755.0;13.5;14.9;59.3;0.9974;1799.0;1390.0;1100.0;1192.0
-200.0;-200.0;-200.0;-200.0;1266.0;0.9;10.7;62.5;0.802;961.0;835.0;484.0;432.0
-200.0;4.9;119.0;555.0;454.0;28.5;18.0;74.8;1.5281;2119.0;1465.0;1515.0;1516.0
-200.0;0.7;54.0;45.0;1340.0;2.3;19.8;45.7;1.0424;1337.0;807.0;606.0;440.0
-200.0;3.5;132.0;602.0;518.0;20.1;20.1;62.0;1.4409;1784.0;1350.0;1299.0;1560.0
-200.0;2.9;134.0;246.0;628.0;14.6;28.2;47.1;1.7752;2021.0;1276.0;1138.0;1430.0
-200.0;5.9;199.0;682.0;407.0;24.4;11.5;53.9;0.7312;1724.0;1552.0;1413.0;2088.0
-200.0;3.8;121.0;637.0;583.0;16.3;13.4;78.8;1.2104;1644.0;1453.0;1190.0;1358.0
-200.0;0.6;69.0;74.0;1102.0;1.3;6.4;42.7;0.4126;802.0;910.0;524.0;600.0
-200.0;4.9;322.0;947.0;495.0;20.7;5.1;50.8;0.4499;1425.0;1429.0;1317.0;1916.0
-200.0;1.0;108.0;144.0;1121.0;1.9;5.7;54.3;0.5022;855.0;855.0;578.0;599.0
-200.0;4.1;210.0;707.0;598.0;16.3;9.1;36.1;0.4172;1237.0;1247.0;1188.0;1692.0
-200.0;-200.0;32.0;20.0;1440.0;1.8;12.3;67.7;0.9665;1280.0;934.0;569.0;397.0
-200.0;5.1;168.0;280.0;683.0;26.4;20.7;31.1;0.7523;2118.0;1667.0;1464.0;1588.0
-200.0;1.2;78.0;124.0;1699.0;4.0;16.3;59.7;1.0941;1182.0;996.0;710.0;783.0
-200.0;6.5;149.0;761.0;398.0;35.3;20.8;64.0;1.5522;2271.0;1633.0;1671.0;1852.0
-200.0;0.7;-200.0;-200.0;1191.0;2.4;33.2;19.0;0.9533;1138.0;822.0;611.0;403.0
-200.0;3.4;162.0;308.0;611.0;17.6;26.7;39.4;1.3556;1954.0;1257.0;1227.0;1608.0
698.0;4.6;186.0;281.0;679.0;25.8;29.5;20.1;0.8136;1985.0;1497.0;1449.0;1532.0
-200.0;2.9;88.0;341.0;535.0;18.7;22.3;60.6;1.6069;1830.0;1315.0;1261.0;1554.0
40.0;0.7;59.0;45.0;1398.0;2.2;8.0;69.4;0.7459;1263.0;925.0;602.0;562.0
-200.0;0.2;46.0;41.0;1378.0;4.2;32.0;15.0;0.7028;1256.0;815.0;723.0;471.0
-200.0;5.0;196.0;733.0;450.0;24.3;10.3;66.3;0.8286;1704.0;1477.0;1412.0;1748.0
