NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;-200.0;96.0;80.0;805.0;8.5;26.3;29.0;0.9807;1472.0;939.0;918.0;923.0
-200.0;1.3;-200.0;-200.0;878.0;5.1;25.9;32.9;1.0826;1315.0;965.0;769.0;667.0
-200.0;1.7;-200.0;-200.0;832.0;6.7;26.3;29.5;0.9959;1349.0;1008.0;845.0;856.0
-200.0;1.5;-200.0;-200.0;792.0;7.3;27.5;30.9;1.1155;1376.0;970.0;870.0;943.0
-200.0;-200.0;-200.0;-200.0;784.0;5.7;24.0;50.3;1.476;1407.0;944.0;796.0;1021.0
-200.0;1.7;83.0;73.0;682.0;9.1;27.8;52.6;1.9398;1736.0;1142.0;945.0;793.0
-200.0;1.7;88.0;86.0;666.0;9.5;27.4;55.5;1.9998;1798.0;1170.0;959.0;838.0
-200.0;1.9;68.0;65.0;672.0;9.1;27.3;57.1;2.0426;1775.0;1142.0;945.0;799.0
-200.0;1.2;97.0;74.0;821.0;5.0;26.7;60.1;2.067;1573.0;986.0;762.0;553.0
-200.0;-200.0;-200.0;-200.0;699.0;8.5;24.9;47.9;1.4855;1495.0;1004.0;921.0;1092.0
-200.0;1.5;86.0;85.0;829.0;7.7;32.3;27.2;1.2933;1478.0;975.0;887.0;737.0
-200.0;-200.0;92.0;102.0;685.0;9.5;28.8;48.9;1.9105;1798.0;1122.0;959.0;914.0
-200.0;-200.0;97.0;108.0;659.0;10.3;28.8;48.8;1.9039;1821.0;1121.0;989.0;955.0
-200.0;-200.0;111.0;132.0;645.0;11.2;28.0;49.0;1.8237;1835.0;1150.0;1020.0;1063.0
-200.0;-200.0;89.0;104.0;678.0;9.2;27.5;51.5;1.8664;1751.0;1074.0;949.0;982.0
-200.0;-200.0;87.0;92.0;714.0;8.0;27.3;51.5;1.844;1717.0;1039.0;899.0;914.0
-200.0;-200.0;69.0;78.0;791.0;5.8;26.7;53.3;1.8366;1658.0;963.0;804.0;861.0
-200.0;-200.0;92.0;79.0;805.0;5.4;20.7;81.8;1.9717;1623.0;1002.0;783.0;875.0
-200.0;-200.0;70.0;61.0;816.0;5.5;23.1;70.1;1.9582;1594.0;971.0;789.0;879.0
-200.0;1.4;62.0;75.0;718.0;8.5;23.8;65.0;1.8897;1755.0;974.0;920.0;1062.0
-200.0;1.9;93.0;89.0;681.0;10.9;26.3;51.3;1.7251;1768.0;1033.0;1011.0;875.0
-200.0;1.5;69.0;65.0;767.0;7.4;25.7;54.1;1.7546;1617.0;963.0;872.0;803.0
-200.0;1.0;47.0;46.0;901.0;4.5;25.1;56.6;1.7798;1585.0;921.0;738.0;779.0
-200.0;1.2;64.0;62.0;839.0;5.2;27.3;51.3;1.835;1621.0;963.0;774.0;758.0
-200.0;1.8;102.0;134.0;733.0;9.1;29.9;30.5;1.2616;1570.0;1011.0;945.0;1034.0
-200.0;0.7;37.0;47.0;888.0;4.2;25.8;64.6;2.1195;1651.0;931.0;721.0;799.0
-200.0;0.7;41.0;39.0;893.0;4.5;26.5;60.6;2.063;1623.0;921.0;738.0;818.0
-200.0;1.7;60.0;87.0;672.0;11.0;26.4;61.7;2.0929;1932.0;1139.0;1013.0;1034.0
-200.0;1.1;48.0;39.0;836.0;5.6;27.2;59.3;2.1059;1688.0;968.0;794.0;654.0
-200.0;0.6;-200.0;-200.0;912.0;3.8;19.8;59.3;1.3505;1361.0;835.0;699.0;796.0
-200.0;0.6;37.0;25.0;964.0;3.1;28.3;36.7;1.3878;1349.0;877.0;658.0;663.0
-200.0;0.5;36.0;23.0;1001.0;2.9;25.7;43.8;1.4233;1385.0;867.0;645.0;656.0
-200.0;0.7;34.0;18.0;982.0;3.2;22.8;41.3;1.1284;1265.0;812.0;663.0;709.0
-200.0;1.2;50.0;29.0;844.0;5.7;22.2;43.1;1.1396;1409.0;919.0;799.0;881.0
-200.0;1.1;53.0;44.0;852.0;5.8;24.1;37.9;1.1204;1400.0;904.0;801.0;862.0
-200.0;1.0;41.0;59.0;841.0;5.6;22.2;53.9;1.4201;1493.0;929.0;791.0;789.0
-200.0;2.0;119.0;142.0;717.0;10.0;33.3;28.2;1.4189;1633.0;1094.0;979.0;1192.0
-200.0;-200.0;-200.0;-200.0;803.0;7.8;35.3;23.1;1.2989;1499.0;1022.0;890.0;862.0
-200.0;0.6;-200.0;-200.0;955.0;3.6;21.9;48.3;1.2522;1260.0;856.0;687.0;726.0
-200.0;-200.0;-200.0;-200.0;743.0;10.9;26.1;41.1;1.3705;1562.0;1229.0;1012.0;1103.0
-200.0;-200.0;-200.0;-200.0;672.0;9.7;27.4;41.4;1.4877;1540.0;1044.0;967.0;1133.0
-200.0;2.8;158.0;265.0;650.0;15.6;33.6;28.7;1.4693;1952.0;1226.0;1168.0;1311.0
-200.0;3.7;174.0;496.0;651.0;15.0;2.2;58.1;0.4218;1178.0;1184.0;1148.0;1389.0
-200.0;0.4;29.0;18.0;1069.0;2.2;24.3;48.3;1.4449;1346.0;820.0;597.0;603.0
-200.0;1.3;-200.0;-200.0;911.0;4.1;25.3;36.9;1.1764;1322.0;957.0;717.0;579.0
-200.0;1.4;167.0;258.0;785.0;5.4;6.6;46.0;0.4505;954.0;1064.0;783.0;1319.0
-200.0;-200.0;-200.0;-200.0;666.0;9.6;26.4;44.0;1.4919;1554.0;1045.0;964.0;1140.0
-200.0;5.8;168.0;674.0;415.0;32.3;25.2;50.6;1.5989;2199.0;1605.0;1603.0;1912.0
-200.0;0.4;37.0;39.0;1498.0;0.6;0.2;40.6;0.2566;602.0;736.0;453.0;268.0
-200.0;1.0;78.0;75.0;1191.0;3.6;20.3;44.1;1.0392;1388.0;865.0;687.0;521.0
-200.0;-200.0;-200.0;-200.0;571.0;14.8;19.2;71.3;1.5723;1671.0;1244.0;1141.0;1337.0
-200.0;1.9;-200.0;-200.0;858.0;9.6;21.4;54.8;1.3813;1560.0;966.0;964.0;1231.0
-200.0;0.7;-200.0;-200.0;1191.0;2.4;33.2;19.0;0.9533;1138.0;822.0;611.0;403.0
-200.0;0.5;28.0;18.0;1620.0;1.3;12.5;66.8;0.962;1260.0;913.0;525.0;370.0
-200.0;0.8;57.0;46.0;1305.0;2.6;19.6;45.3;1.0244;1351.0;814.0;627.0;446.0
-200.0;-200.0;-200.0;-200.0;992.0;2.8;20.0;62.9;1.4495;1285.0;865.0;636.0;761.0
