Accelerometer LUA^ accZ;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK gyroZ
202.0;37.0;210.0;794;429.0;1017.0;-23;-178;285;-484.0;22.0
146.0;506.0;327.0;817;585.0;828.0;-17;90;310;-566.0;-11.0
87.0;497.0;306.0;802;570.0;930.0;-17;94;285;-537.0;-86.0
262.0;493.0;218.0;807;508.0;915.0;-17;165;290;-463.0;-144.0
44.0;250.0;156.0;804;384.0;1003.0;-31;-189;249;-92.0;163.0
113.0;109.0;216.0;762;425.0;1021.0;-28;-176;267;212.0;17.0
301.0;518.0;450.0;746;273.0;1184.0;-44;-145;193;180.0;-132.0
346.0;886.0;812.0;797;457.0;451.0;-26;-176;286;35.0;43.0
204.0;1035.0;1007.0;779;814.0;892.0;-23;-175;338;78.0;2.0
332.0;227.0;408.0;836;434.0;946.0;-35;-169;249;-490.0;-116.0
313.0;376.0;782.0;418;853.0;1035.0;-29;-177;827;-363.0;-184.0
227.0;-145.0;334.0;805;483.0;979.0;-27;175;222;-752.0;-89.0
171.0;171.0;390.0;803;520.0;1054.0;-32;173;268;-319.0;156.0
10.0;114.0;422.0;835;583.0;933.0;-28;180;279;-616.0;457.0
217.0;244.0;413.0;806;582.0;1168.0;-25;181;248;-522.0;357.0
251.0;815.0;644.0;1413;583.0;959.0;-24;174;2981;-96.0;143.0
123.0;72.0;328.0;838;537.0;1033.0;-25;178;394;-488.0;167.0
23.0;-55.0;91.0;785;483.0;779.0;-27;169;271;-442.0;313.0
140.0;222.0;278.0;798;525.0;1022.0;-32;173;271;-360.0;38.0
356.0;636.0;394.0;311;115.0;1073.0;-40;175;707;371.0;194.0
253.0;812.0;590.0;690;321.0;1469.0;-18;20;1755;126.0;251.0
108.0;482.0;518.0;569;361.0;996.0;-31;166;320;-85.0;267.0
116.0;373.0;582.0;659;368.0;1087.0;-34;166;458;-152.0;4.0
41.0;492.0;668.0;281;461.0;934.0;-78;166;-198;21.0;27.0
237.0;204.0;519.0;625;363.0;1024.0;-35;166;322;-176.0;37.0
248.0;189.0;479.0;614;344.0;1083.0;-35;166;338;-181.0;53.0
264.0;183.0;488.0;181;339.0;1046.0;-36;169;295;-194.0;44.0
7.0;853.0;677.0;807;262.0;283.0;-12;-177;336;321.0;33.0
355.0;421.0;564.0;874;321.0;1105.0;-25;169;249;-200.0;-62.0
422.0;643.0;660.0;756;316.0;1688.0;-28;-137;239;275.0;-80.0
169.0;572.0;539.0;830;303.0;941.0;-21;170;205;-109.0;-8.0
197.0;613.0;526.0;816;300.0;926.0;-21;168;221;-75.0;11.0
216.0;834.0;652.0;845;400.0;1082.0;-30;-160;190;267.0;119.0
188.0;913.0;567.0;804;388.0;989.0;-27;131;266;252.0;126.0
426.0;555.0;639.0;746;370.0;892.0;-28;179;278;-39.0;-181.0
157.0;333.0;675.0;796;411.0;996.0;-36;-160;544;-253.0;-195.0
57.0;717.0;1003.0;796;501.0;608.0;-28;179;262;39.0;24.0
-73.0;915.0;825.0;807;389.0;1026.0;-28;178;276;31.0;-87.0
282.0;979.0;876.0;2570;712.0;1454.0;-13;-213;1052;179.0;6.0
158.0;430.0;75.0;804;207.0;959.0;-34;173;342;169.0;465.0
104.0;318.0;146.0;829;404.0;1317.0;-24;164;245;-101.0;212.0
243.0;252.0;561.0;538;338.0;954.0;-40;-160;455;-187.0;258.0
305.0;169.0;613.0;716;388.0;911.0;-44;-160;416;-181.0;90.0
59.0;562.0;700.0;630;394.0;686.0;-54;-110;104;-10.0;-262.0
-494.0;771.0;821.0;803;79.0;974.0;-29;-173;269;58.0;-217.0
206.0;625.0;511.0;972;467.0;1246.0;-33;-179;359;-204.0;285.0
295.0;433.0;626.0;778;430.0;1016.0;-34;-189;213;-176.0;228.0
366.0;221.0;460.0;815;615.0;990.0;-31;198;205;-609.0;651.0
349.0;556.0;629.0;799;371.0;919.0;-27;179;290;-35.0;-114.0
244.0;686.0;1004.0;798;572.0;971.0;-15;179;372;77.0;-278.0
392.0;559.0;634.0;796;374.0;885.0;-26;179;304;-42.0;-40.0
220.0;908.0;840.0;-201;577.0;1036.0;-12;-175;-647;-84.0;210.0
-19.0;127.0;-411.0;746;222.0;823.0;-32;-176;171;-180.0;-433.0
33.0;253.0;108.0;791;441.0;983.0;-33;-178;445;-270.0;-114.0
139.0;176.0;308.0;960;539.0;1100.0;-46;-179;1172;-214.0;-29.0
288.0;556.0;632.0;789;374.0;922.0;-26;180;303;-56.0;-74.0
350.0;556.0;643.0;793;378.0;853.0;-26;179;301;-64.0;-57.0
371.0;552.0;649.0;783;376.0;916.0;-26;179;309;-65.0;10.0
347.0;179.0;578.0;779;355.0;995.0;-42;-160;375;-179.0;204.0
398.0;554.0;651.0;787;378.0;895.0;-26;179;311;-66.0;-20.0
273.0;344.0;549.0;-138;567.0;1275.0;-17;-178;584;-606.0;205.0
99.0;190.0;180.0;669;439.0;924.0;-21;-180;720;-453.0;236.0
383.0;416.0;134.0;1320;326.0;1046.0;-34;-7;670;-257.0;304.0
295.0;457.0;219.0;791;413.0;1020.0;-46;-184;286;-25.0;-164.0
179.0;527.0;386.0;796;242.0;1213.0;-43;-200;198;214.0;-268.0
295.0;945.0;476.0;786;212.0;918.0;-40;-164;244;255.0;651.0
236.0;99.0;7.0;805;240.0;1077.0;-25;-175;242;169.0;-64.0
92.0;484.0;313.0;800;465.0;1145.0;-45;-181;295;-19.0;54.0
56.0;493.0;383.0;814;506.0;909.0;-44;-175;260;-33.0;67.0
382.0;552.0;651.0;791;374.0;887.0;-26;179;306;-65.0;8.0
-67.0;700.0;317.0;563;747.0;712.0;-41;180;323;-101.0;47.0
102.0;491.0;469.0;820;486.0;1106.0;-32;112;427;-564.0;157.0
142.0;471.0;490.0;852;577.0;1043.0;-28;170;126;-739.0;200.0
346.0;382.0;611.0;773;586.0;843.0;-28;163;364;-743.0;415.0
491.0;323.0;-148.0;787;560.0;92.0;-27;-155;245;-611.0;520.0
355.0;424.0;443.0;844;445.0;821.0;-42;-141;252;-560.0;118.0
82.0;511.0;427.0;795;541.0;969.0;-44;220;279;-66.0;181.0
52.0;524.0;445.0;801;559.0;1052.0;-44;153;282;-83.0;105.0
262.0;445.0;470.0;768;533.0;963.0;-33;-221;275;-619.0;-141.0
410.0;555.0;655.0;788;377.0;872.0;-26;179;309;-71.0;14.0
385.0;557.0;654.0;793;376.0;840.0;-26;179;304;-76.0;44.0
465.0;664.0;800.0;799;434.0;793.0;-13;163;279;94.0;149.0
12.0;686.0;582.0;601;554.0;963.0;-83;-172;73;-220.0;-243.0
357.0;415.0;542.0;778;578.0;1060.0;0;-158;249;-136.0;-104.0
293.0;414.0;524.0;763;580.0;917.0;1;-153;247;-135.0;-58.0
-85.0;209.0;253.0;741;483.0;1325.0;-13;-160;163;-19.0;784.0
182.0;503.0;776.0;805;573.0;916.0;-21;164;250;-194.0;-3.0
165.0;682.0;965.0;794;700.0;938.0;-25;179;290;-368.0;72.0
193.0;432.0;295.0;804;232.0;1020.0;-31;-179;278;552.0;36.0
217.0;358.0;755.0;792;865.0;862.0;-32;166;262;-636.0;-570.0
56.0;523.0;467.0;779;510.0;906.0;-36;178;282;-321.0;-311.0
-57.0;354.0;82.0;846;343.0;923.0;-53;153;197;-98.0;-155.0
193.0;126.0;175.0;793;408.0;1032.0;-27;-177;277;-302.0;-289.0
72.0;126.0;189.0;797;408.0;936.0;-27;-177;267;-300.0;-245.0
-47.0;214.0;-172.0;525;275.0;996.0;-44;-175;417;7.0;-151.0
-18.0;224.0;221.0;307;510.0;1041.0;-34;-179;314;-262.0;-142.0
61.0;317.0;234.0;688;503.0;1113.0;-27;-176;244;-465.0;-12.0
334.0;537.0;647.0;791;342.0;805.0;-27;179;306;-93.0;98.0
220.0;610.0;784.0;803;392.0;499.0;-27;200;581;-52.0;61.0
435.0;632.0;653.0;807;413.0;443.0;-29;-182;235;52.0;180.0
255.0;584.0;704.0;782;369.0;1057.0;-49;-165;224;30.0;-310.0
190.0;355.0;822.0;794;978.0;1071.0;-26;-173;278;-501.0;-39.0
154.0;559.0;105.0;772;279.0;456.0;-25;-5;267;256.0;-216.0
5.0;226.0;732.0;621;703.0;984.0;-39;181;412;-402.0;43.0
241.0;738.0;713.0;808;360.0;379.0;-11;172;274;249.0;27.0
276.0;725.0;972.0;807;535.0;424.0;-26;176;257;-11.0;21.0
-77.0;121.0;72.0;471;391.0;1056.0;-39;-176;429;73.0;52.0
195.0;288.0;287.0;783;475.0;788.0;-32;-186;253;-547.0;-114.0
214.0;726.0;863.0;-465;717.0;846.0;-37;-162;505;-257.0;29.0
327.0;831.0;480.0;1983;501.0;1311.0;-25;-181;-1123;-71.0;277.0
182.0;122.0;196.0;793;436.0;973.0;-27;-177;276;-329.0;-50.0
58.0;112.0;180.0;805;382.0;542.0;-27;-181;266;-288.0;205.0
300.0;435.0;622.0;697;396.0;1364.0;-35;-165;282;16.0;-1.0
157.0;121.0;224.0;801;441.0;975.0;-27;-177;282;-328.0;-17.0
163.0;796.0;693.0;808;319.0;940.0;-25;177;339;370.0;-164.0
-304.0;1004.0;824.0;665;239.0;643.0;-37;-178;155;884.0;37.0
153.0;107.0;251.0;793;447.0;992.0;-27;-177;270;-323.0;-103.0
153.0;-77.0;258.0;803;478.0;1009.0;-23;-177;265;-377.0;-170.0
222.0;390.0;503.0;808;557.0;692.0;-41;-163;175;-31.0;32.0
-105.0;46.0;284.0;780;520.0;1025.0;-26;-178;317;-442.0;-102.0
189.0;387.0;510.0;810;567.0;807.0;-41;-168;231;-37.0;-25.0
259.0;-466.0;49.0;801;315.0;987.0;-25;-179;275;34.0;4.0
130.0;333.0;223.0;690;382.0;1127.0;-32;-173;331;-108.0;23.0
209.0;-229.0;13.0;800;350.0;971.0;-25;-179;283;-141.0;83.0
123.0;146.0;200.0;801;402.0;908.0;-27;-180;267;-292.0;-151.0
117.0;384.0;506.0;784;567.0;946.0;-41;-153;280;-37.0;59.0
789.0;-86.0;-337.0;47;-750.0;-394.0;-73;-176;213;159.0;-20.0
92.0;383.0;504.0;785;564.0;1047.0;-41;-166;262;-30.0;88.0
158.0;511.0;300.0;783;164.0;1092.0;-18;95;129;272.0;-157.0
-156.0;165.0;397.0;791;582.0;1054.0;-31;176;273;-376.0;-356.0
207.0;46.0;203.0;846;412.0;1014.0;-26;178;490;-373.0;34.0
233.0;-195.0;105.0;822;429.0;1070.0;-31;174;316;-202.0;-167.0
41.0;-45.0;12.0;652;454.0;912.0;-44;155;321;-220.0;34.0
234.0;108.0;185.0;803;419.0;968.0;-27;160;265;-20.0;-34.0
261.0;-185.0;139.0;814;279.0;1026.0;-31;180;273;-25.0;-20.0
363.0;-152.0;72.0;887;195.0;982.0;-26;-183;134;61.0;68.0
305.0;-134.0;95.0;797;229.0;955.0;-26;-177;274;323.0;43.0
274.0;-481.0;108.0;790;392.0;986.0;-29;178;285;-17.0;-8.0
13.0;378.0;486.0;792;539.0;1344.0;-41;-152;293;-28.0;-110.0
212.0;753.0;602.0;815;347.0;888.0;-31;155;243;275.0;-620.0
179.0;582.0;525.0;825;542.0;1244.0;-19;98;223;222.0;188.0
99.0;29.0;301.0;808;556.0;1020.0;-19;176;253;-216.0;526.0
424.0;306.0;391.0;757;296.0;1085.0;-39;-174;271;-446.0;442.0
283.0;-71.0;-387.0;802;293.0;262.0;-26;-174;266;-282.0;47.0
285.0;208.0;-93.0;796;247.0;744.0;-26;-174;293;-10.0;116.0
167.0;487.0;461.0;799;621.0;1008.0;-35;211;274;-247.0;95.0
206.0;181.0;408.0;725;611.0;1347.0;-32;75;437;-427.0;443.0
-167.0;513.0;602.0;720;851.0;1137.0;-32;178;374;-378.0;-340.0
222.0;1061.0;960.0;1045;994.0;997.0;-35;-181;334;-231.0;405.0
304.0;269.0;-8.0;807;447.0;1020.0;-31;-168;237;-426.0;-209.0
124.0;-47.0;202.0;800;432.0;1151.0;-27;176;260;-79.0;69.0
247.0;217.0;503.0;811;588.0;1059.0;-24;-171;259;-636.0;469.0
-72.0;660.0;796.0;245;443.0;494.0;-45;176;968;-24.0;-208.0
265.0;-283.0;289.0;799;492.0;1021.0;-26;-178;281;-782.0;-39.0
74.0;17.0;365.0;815;498.0;1060.0;-27;80;263;-245.0;30.0
144.0;481.0;664.0;646;406.0;852.0;-77;-174;-419;205.0;-410.0
157.0;923.0;899.0;800;737.0;785.0;-25;177;262;179.0;-44.0
179.0;293.0;450.0;800;571.0;814.0;-31;124;258;-573.0;-25.0
112.0;844.0;818.0;813;509.0;1007.0;-31;185;247;-12.0;-33.0
304.0;262.0;144.0;813;335.0;1033.0;-34;-153;228;-407.0;141.0
640.0;-201.0;296.0;805;559.0;1172.0;-28;-174;272;-758.0;311.0
