Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
965.0;104;-714.0;235.0;217.0;-531.0;-178.0;-45.0;1081.0;-291.0;-846.0;-523.0
996.0;-151;723.0;266.0;196.0;516.0;-218.0;-114.0;1099.0;-257.0;-669.0;-368.0
998.0;-151;724.0;269.0;198.0;517.0;-227.0;-120.0;1118.0;-259.0;-668.0;-374.0
989.0;43;58.0;-676.0;369.0;-102.0;-142.0;452.0;1090.0;496.0;241.0;209.0
997.0;-151;731.0;279.0;238.0;518.0;-240.0;-118.0;1108.0;-264.0;-680.0;-382.0
988.0;-151;734.0;282.0;261.0;519.0;-232.0;-127.0;1070.0;-266.0;-684.0;-391.0
990.0;-151;736.0;286.0;266.0;520.0;-220.0;-140.0;1020.0;-267.0;-689.0;-398.0
982.0;-101;784.0;585.0;188.0;597.0;-243.0;307.0;1069.0;578.0;802.0;-715.0
991.0;169;849.0;412.0;308.0;490.0;60.0;-361.0;1050.0;-450.0;-811.0;-638.0
943.0;117;887.0;314.0;86.0;403.0;169.0;-256.0;1080.0;-408.0;-910.0;-586.0
981.0;140;846.0;259.0;134.0;429.0;7.0;-143.0;1058.0;-356.0;-783.0;-443.0
998.0;152;819.0;244.0;156.0;406.0;-247.0;-124.0;1211.0;-414.0;-778.0;-370.0
997.0;152;821.0;260.0;101.0;415.0;-270.0;-151.0;1224.0;-421.0;-777.0;-391.0
988.0;154;825.0;294.0;194.0;432.0;-254.0;-195.0;1127.0;-430.0;-776.0;-439.0
1005.0;-151;744.0;307.0;369.0;528.0;-254.0;-287.0;940.0;-284.0;-706.0;-453.0
971.0;-151;746.0;315.0;336.0;531.0;-253.0;-332.0;991.0;-292.0;-702.0;-470.0
957.0;-154;820.0;426.0;672.0;548.0;-101.0;-369.0;983.0;-367.0;-727.0;-572.0
1046.0;-154;751.0;402.0;447.0;589.0;-182.0;-399.0;979.0;-390.0;-798.0;-537.0
978.0;-154;751.0;403.0;346.0;590.0;-172.0;-401.0;1020.0;-390.0;-797.0;-538.0
987.0;-151;748.0;321.0;303.0;534.0;-237.0;-369.0;1014.0;-300.0;-697.0;-488.0
920.0;-154;750.0;404.0;419.0;591.0;-168.0;-411.0;1036.0;-388.0;-793.0;-540.0
986.0;-151;750.0;331.0;282.0;538.0;-223.0;-396.0;1056.0;-309.0;-693.0;-501.0
707.0;97;772.0;-281.0;378.0;576.0;-100.0;-45.0;977.0;-321.0;-842.0;-220.0
942.0;-154;751.0;405.0;417.0;591.0;-169.0;-415.0;1018.0;-388.0;-789.0;-539.0
573.0;-198;740.0;-87.0;348.0;527.0;-181.0;-59.0;898.0;-294.0;-826.0;-302.0
900.0;99;717.0;136.0;218.0;499.0;-303.0;39.0;1059.0;-219.0;-807.0;-366.0
966.0;96;720.0;148.0;148.0;502.0;-255.0;51.0;940.0;-217.0;-805.0;-370.0
891.0;97;747.0;198.0;79.0;510.0;-159.0;33.0;973.0;-255.0;-810.0;-400.0
978.0;-151;758.0;354.0;190.0;547.0;-159.0;-421.0;1132.0;-334.0;-706.0;-530.0
988.0;-156;736.0;294.0;347.0;649.0;-258.0;-328.0;1027.0;-510.0;-912.0;-357.0
1001.0;-151;769.0;367.0;119.0;545.0;-70.0;-442.0;1127.0;-366.0;-718.0;-545.0
938.0;-154;719.0;266.0;276.0;653.0;-262.0;-351.0;1041.0;-517.0;-908.0;-313.0
1008.0;-155;713.0;245.0;276.0;651.0;-281.0;-359.0;1028.0;-521.0;-908.0;-298.0
922.0;-150;708.0;229.0;257.0;647.0;-279.0;-363.0;1021.0;-528.0;-910.0;-298.0
979.0;-151;774.0;357.0;143.0;535.0;-126.0;-422.0;1088.0;-368.0;-729.0;-540.0
1053.0;-93;587.0;9.0;137.0;574.0;-283.0;-416.0;1140.0;-591.0;-854.0;-223.0
1006.0;-85;486.0;-171.0;155.0;489.0;-163.0;-369.0;1050.0;-573.0;-803.0;-141.0
992.0;-85;398.0;-319.0;268.0;391.0;-210.0;-309.0;1066.0;-537.0;-709.0;-12.0
1007.0;-32;435.0;-414.0;255.0;277.0;6.0;-440.0;1075.0;-526.0;-730.0;51.0
995.0;-86;278.0;-406.0;407.0;263.0;-359.0;-214.0;1043.0;-449.0;-595.0;87.0
973.0;-86;271.0;-416.0;487.0;242.0;-452.0;-196.0;962.0;-425.0;-578.0;102.0
995.0;-87;263.0;-416.0;496.0;234.0;-202.0;-187.0;916.0;-413.0;-571.0;102.0
980.0;-151;775.0;350.0;210.0;530.0;-211.0;-408.0;1026.0;-364.0;-734.0;-533.0
970.0;-154;753.0;406.0;389.0;590.0;-144.0;-415.0;1030.0;-386.0;-787.0;-538.0
509.0;-224;691.0;321.0;241.0;520.0;-269.0;-13.0;883.0;-232.0;-821.0;-549.0
1008.0;-83;249.0;-403.0;513.0;236.0;-343.0;-185.0;991.0;-398.0;-575.0;95.0
974.0;-83;244.0;-402.0;514.0;236.0;-415.0;-190.0;1000.0;-399.0;-583.0;92.0
979.0;-84;235.0;-402.0;534.0;236.0;-556.0;-202.0;922.0;-407.0;-609.0;82.0
889.0;-116;688.0;319.0;236.0;517.0;-300.0;-11.0;879.0;-231.0;-821.0;-561.0
952.0;-154;755.0;405.0;346.0;589.0;-178.0;-416.0;1060.0;-385.0;-788.0;-541.0
1156.0;102;698.0;298.0;129.0;498.0;-352.0;14.0;887.0;-247.0;-827.0;-597.0
1008.0;-151;778.0;345.0;265.0;523.0;-243.0;-402.0;1036.0;-363.0;-738.0;-531.0
989.0;-68;225.0;-394.0;577.0;243.0;-342.0;-227.0;946.0;-439.0;-642.0;63.0
1001.0;-62;225.0;-388.0;565.0;250.0;-206.0;-245.0;923.0;-450.0;-645.0;58.0
971.0;124;713.0;334.0;78.0;501.0;-364.0;25.0;1258.0;-234.0;-815.0;-583.0
857.0;116;717.0;352.0;104.0;506.0;-319.0;26.0;1212.0;-236.0;-814.0;-592.0
946.0;-137;761.0;485.0;317.0;628.0;-106.0;-414.0;1078.0;-427.0;-825.0;-622.0
956.0;-153;757.0;413.0;280.0;592.0;-179.0;-421.0;1067.0;-387.0;-790.0;-552.0
992.0;-151;780.0;345.0;209.0;522.0;-218.0;-396.0;1163.0;-362.0;-745.0;-533.0
1507.0;52;751.0;63.0;130.0;562.0;-421.0;-39.0;1110.0;-175.0;-850.0;-622.0
1128.0;178;647.0;10.0;18.0;463.0;-300.0;83.0;1007.0;-161.0;-765.0;-639.0
978.0;136;655.0;1.0;165.0;460.0;-381.0;116.0;1329.0;-138.0;-751.0;-552.0
963.0;144;664.0;5.0;204.0;462.0;-262.0;132.0;1142.0;-136.0;-757.0;-509.0
968.0;170;855.0;411.0;57.0;484.0;11.0;-331.0;1132.0;-485.0;-816.0;-585.0
923.0;152;760.0;345.0;210.0;587.0;-96.0;-155.0;1180.0;-368.0;-842.0;-494.0
1006.0;147;751.0;325.0;338.0;588.0;-334.0;-139.0;892.0;-371.0;-832.0;-487.0
971.0;141;752.0;291.0;251.0;580.0;-298.0;-144.0;1022.0;-362.0;-834.0;-479.0
959.0;168;783.0;465.0;342.0;590.0;-240.0;-242.0;1025.0;-425.0;-875.0;-624.0
1003.0;158;769.0;423.0;21.0;604.0;-309.0;-285.0;1122.0;-425.0;-887.0;-571.0
876.0;-169;748.0;256.0;121.0;573.0;-296.0;-163.0;962.0;-363.0;-842.0;-472.0
950.0;-96;747.0;251.0;48.0;572.0;-245.0;-165.0;957.0;-364.0;-844.0;-472.0
997.0;142;723.0;178.0;179.0;558.0;-227.0;-134.0;1139.0;-339.0;-852.0;-416.0
1017.0;142;721.0;169.0;199.0;556.0;-189.0;-125.0;1107.0;-338.0;-851.0;-411.0
990.0;140;669.0;58.0;150.0;531.0;-186.0;2.0;1086.0;-293.0;-839.0;-366.0
996.0;140;640.0;3.0;162.0;520.0;-10.0;12.0;1139.0;-274.0;-860.0;-363.0
982.0;140;621.0;-31.0;135.0;507.0;81.0;17.0;1041.0;-250.0;-872.0;-336.0
1014.0;141;577.0;-97.0;142.0;480.0;60.0;22.0;1116.0;-199.0;-872.0;-265.0
1034.0;142;524.0;-186.0;108.0;441.0;133.0;43.0;1334.0;-134.0;-842.0;-165.0
1117.0;144;468.0;-292.0;61.0;387.0;-80.0;109.0;1154.0;-52.0;-787.0;-36.0
1131.0;147;415.0;-356.0;246.0;346.0;-63.0;155.0;1132.0;13.0;-737.0;66.0
997.0;-151;793.0;354.0;104.0;517.0;-202.0;-362.0;1085.0;-402.0;-783.0;-561.0
930.0;92;615.0;-606.0;243.0;53.0;293.0;268.0;1042.0;300.0;-485.0;443.0
925.0;116;295.0;-475.0;326.0;247.0;-91.0;251.0;989.0;125.0;-652.0;224.0
397.0;-50;-13.0;-519.0;281.0;66.0;-201.0;457.0;1228.0;378.0;-283.0;284.0
986.0;-151;796.0;360.0;203.0;520.0;-126.0;-333.0;891.0;-419.0;-809.0;-573.0
1009.0;-151;789.0;383.0;355.0;545.0;-129.0;-216.0;1096.0;-376.0;-822.0;-572.0
967.0;42;230.0;-467.0;92.0;157.0;-65.0;353.0;1149.0;241.0;-536.0;302.0
931.0;143;679.0;-11.0;165.0;466.0;-162.0;149.0;933.0;-147.0;-765.0;-490.0
884.0;141;683.0;-35.0;117.0;472.0;-260.0;136.0;1142.0;-172.0;-774.0;-455.0
964.0;-99;602.0;-129.0;236.0;432.0;-162.0;143.0;738.0;-106.0;-742.0;-417.0
994.0;-25;226.0;-364.0;533.0;274.0;-270.0;-259.0;880.0;-481.0;-676.0;27.0
987.0;-17;234.0;-335.0;551.0;300.0;-253.0;-299.0;895.0;-503.0;-700.0;-53.0
979.0;99;-684.0;315.0;257.0;-568.0;-189.0;-143.0;1080.0;-353.0;-852.0;-566.0
997.0;-17;252.0;-301.0;553.0;333.0;-368.0;-339.0;1050.0;-521.0;-731.0;-177.0
988.0;-17;293.0;-277.0;380.0;372.0;-324.0;-378.0;1019.0;-558.0;-743.0;-244.0
995.0;-17;297.0;-279.0;530.0;376.0;-346.0;-357.0;992.0;-544.0;-774.0;-287.0
998.0;-17;297.0;-282.0;505.0;378.0;-278.0;-345.0;972.0;-540.0;-787.0;-298.0
1006.0;-17;297.0;-282.0;510.0;379.0;-303.0;-339.0;979.0;-538.0;-791.0;-300.0
988.0;-17;298.0;-275.0;526.0;383.0;-314.0;-335.0;954.0;-536.0;-800.0;-308.0
981.0;-17;300.0;-271.0;484.0;385.0;-367.0;-319.0;951.0;-525.0;-819.0;-329.0
995.0;-17;298.0;-271.0;554.0;385.0;-429.0;-303.0;933.0;-512.0;-834.0;-346.0
996.0;-17;299.0;-267.0;572.0;387.0;-341.0;-275.0;970.0;-491.0;-849.0;-366.0
1142.0;174;601.0;-170.0;-27.0;413.0;-315.0;151.0;1286.0;-94.0;-733.0;-356.0
1028.0;93;440.0;-417.0;-24.0;264.0;-149.0;211.0;1079.0;50.0;-676.0;76.0
1007.0;108;470.0;-364.0;14.0;286.0;-4.0;185.0;1027.0;15.0;-698.0;6.0
970.0;99;-653.0;242.0;266.0;-546.0;-858.0;-38.0;1095.0;-311.0;-843.0;-521.0
978.0;99;-717.0;399.0;262.0;-594.0;-227.0;-192.0;1076.0;-419.0;-853.0;-641.0
1003.0;-17;295.0;-270.0;544.0;389.0;-345.0;-314.0;942.0;-469.0;-820.0;-383.0
978.0;-17;295.0;-275.0;589.0;389.0;-496.0;-167.0;958.0;-459.0;-873.0;-349.0
977.0;99;-725.0;388.0;315.0;-586.0;-184.0;-194.0;1078.0;-413.0;-850.0;-634.0
1012.0;142;532.0;-252.0;54.0;330.0;-102.0;136.0;1074.0;-42.0;-726.0;-112.0
995.0;143;637.0;-194.0;137.0;432.0;77.0;186.0;854.0;-91.0;-737.0;-192.0
976.0;46;76.0;-646.0;503.0;-53.0;-81.0;50.0;995.0;-100.0;275.0;68.0
950.0;-169;-783.0;434.0;293.0;-607.0;-98.0;287.0;1044.0;461.0;888.0;-613.0
984.0;-17;292.0;-276.0;497.0;389.0;-360.0;-275.0;930.0;-474.0;-817.0;-334.0
978.0;-17;291.0;-279.0;578.0;389.0;-360.0;-272.0;951.0;-477.0;-814.0;-335.0
1081.0;-104;703.0;55.0;116.0;543.0;-331.0;-12.0;882.0;-233.0;-822.0;-646.0
1081.0;156;706.0;16.0;115.0;530.0;-309.0;-22.0;1078.0;-232.0;-805.0;-689.0
953.0;151;764.0;-123.0;115.0;525.0;168.0;78.0;842.0;-211.0;-797.0;-354.0
969.0;42;251.0;-448.0;29.0;191.0;-194.0;348.0;1150.0;235.0;-544.0;288.0
977.0;-17;291.0;-278.0;537.0;388.0;-321.0;-258.0;909.0;-476.0;-819.0;-339.0
1127.0;150;767.0;-135.0;131.0;518.0;-76.0;68.0;916.0;-216.0;-801.0;-329.0
659.0;45;62.0;-634.0;588.0;-63.0;-197.0;62.0;840.0;-160.0;189.0;116.0
979.0;80;271.0;-526.0;-128.0;120.0;-354.0;396.0;1179.0;209.0;-596.0;392.0
996.0;-151;739.0;238.0;211.0;491.0;-190.0;7.0;1124.0;-221.0;-596.0;-279.0
910.0;151;761.0;-127.0;81.0;519.0;57.0;61.0;904.0;-219.0;-801.0;-309.0
1110.0;151;753.0;-134.0;30.0;527.0;-412.0;54.0;1092.0;-217.0;-803.0;-297.0
510.0;143;719.0;-127.0;359.0;518.0;-71.0;-11.0;1165.0;-228.0;-823.0;-322.0
980.0;150;684.0;92.0;-116.0;445.0;-96.0;-13.0;1001.0;-233.0;-833.0;-481.0
892.0;-125;664.0;-150.0;196.0;487.0;-242.0;40.0;827.0;-168.0;-797.0;-362.0
1143.0;133;675.0;-163.0;116.0;473.0;-344.0;34.0;1323.0;-163.0;-770.0;-424.0
995.0;-17;288.0;-284.0;589.0;385.0;-322.0;-183.0;907.0;-472.0;-831.0;-342.0
1006.0;-17;288.0;-283.0;582.0;385.0;-332.0;-163.0;898.0;-473.0;-831.0;-341.0
999.0;-17;287.0;-283.0;667.0;384.0;-374.0;-146.0;919.0;-471.0;-834.0;-339.0
979.0;-17;286.0;-287.0;565.0;384.0;-422.0;-175.0;968.0;-474.0;-825.0;-327.0
997.0;-17;287.0;-286.0;590.0;383.0;-332.0;-236.0;915.0;-488.0;-760.0;-332.0
1003.0;156;686.0;-150.0;164.0;476.0;-401.0;48.0;1259.0;-153.0;-758.0;-377.0
982.0;97;296.0;-648.0;272.0;121.0;-171.0;370.0;1068.0;229.0;-489.0;461.0
899.0;154;691.0;-143.0;160.0;480.0;-352.0;58.0;1253.0;-149.0;-755.0;-354.0
988.0;-17;288.0;-288.0;692.0;383.0;-282.0;-243.0;899.0;-488.0;-747.0;-335.0
984.0;-17;286.0;-291.0;660.0;386.0;-412.0;-225.0;884.0;-500.0;-755.0;-397.0
767.0;-171;597.0;47.0;657.0;443.0;-186.0;-76.0;705.0;-408.0;-789.0;-422.0
925.0;-160;634.0;-3.0;722.0;393.0;-252.0;-99.0;659.0;-280.0;-650.0;-373.0
969.0;109;463.0;-29.0;921.0;486.0;-306.0;181.0;227.0;-120.0;-508.0;-760.0
991.0;-17;285.0;-294.0;554.0;389.0;-375.0;-200.0;907.0;-505.0;-713.0;-390.0
1030.0;-160;652.0;6.0;447.0;384.0;-276.0;-118.0;451.0;-294.0;-622.0;-429.0
1010.0;-160;657.0;8.0;581.0;382.0;-290.0;-130.0;610.0;-320.0;-617.0;-480.0
932.0;159;708.0;-135.0;206.0;492.0;-181.0;93.0;929.0;-151.0;-756.0;-293.0
964.0;116;-679.0;325.0;1020.0;-570.0;-814.0;-274.0;212.0;-621.0;-862.0;-679.0
989.0;-17;275.0;-303.0;671.0;387.0;-416.0;-178.0;873.0;-520.0;-666.0;-377.0
977.0;-17;262.0;-318.0;630.0;378.0;-424.0;-189.0;840.0;-521.0;-590.0;-295.0
1084.0;157;719.0;-141.0;142.0;496.0;91.0;101.0;868.0;-154.0;-758.0;-273.0
998.0;81;506.0;-244.0;305.0;303.0;-5.0;222.0;1008.0;1.0;-658.0;69.0
676.0;-98;776.0;166.0;840.0;445.0;-73.0;-434.0;549.0;-358.0;-677.0;-525.0
999.0;-160;623.0;86.0;196.0;433.0;-252.0;-254.0;955.0;-355.0;-800.0;-604.0
920.0;-159;586.0;118.0;712.0;444.0;-299.0;-1.0;943.0;-268.0;-828.0;-472.0
930.0;-162;587.0;116.0;429.0;443.0;-419.0;21.0;790.0;-252.0;-824.0;-459.0
980.0;116;-656.0;367.0;1044.0;-591.0;-914.0;-432.0;360.0;-598.0;-555.0;-486.0
962.0;-122;596.0;114.0;704.0;436.0;-446.0;114.0;604.0;-164.0;-801.0;-358.0
996.0;-17;245.0;-338.0;513.0;368.0;-419.0;-215.0;906.0;-525.0;-439.0;-64.0
981.0;-17;240.0;-343.0;478.0;367.0;-462.0;-254.0;962.0;-535.0;-353.0;145.0
984.0;-17;236.0;-349.0;440.0;367.0;-472.0;-280.0;997.0;-544.0;-341.0;202.0
1001.0;-17;236.0;-347.0;405.0;366.0;-462.0;-282.0;1005.0;-544.0;-343.0;205.0
995.0;-17;236.0;-348.0;391.0;367.0;-476.0;-283.0;996.0;-545.0;-345.0;205.0
1037.0;-97;630.0;185.0;487.0;459.0;-88.0;122.0;1226.0;-134.0;-793.0;-375.0
1000.0;84;525.0;-224.0;251.0;312.0;1.0;208.0;1095.0;-14.0;-674.0;40.0
472.0;-147;625.0;172.0;142.0;485.0;-216.0;43.0;1040.0;-189.0;-842.0;-394.0
341.0;-147;644.0;216.0;332.0;487.0;-372.0;60.0;1026.0;-203.0;-835.0;-437.0
989.0;-17;236.0;-349.0;365.0;367.0;-487.0;-285.0;1028.0;-544.0;-347.0;205.0
997.0;-17;236.0;-348.0;337.0;367.0;-481.0;-285.0;1050.0;-544.0;-349.0;205.0
991.0;-17;237.0;-346.0;290.0;367.0;-498.0;-290.0;1035.0;-543.0;-362.0;210.0
458.0;-147;618.0;153.0;182.0;483.0;-136.0;33.0;1069.0;-185.0;-843.0;-378.0
989.0;-17;236.0;-348.0;296.0;368.0;-486.0;-300.0;1050.0;-546.0;-376.0;213.0
997.0;-17;236.0;-347.0;316.0;369.0;-483.0;-304.0;1019.0;-547.0;-388.0;212.0
989.0;-17;239.0;-344.0;295.0;370.0;-460.0;-324.0;1029.0;-549.0;-434.0;210.0
1729.0;-148;583.0;61.0;248.0;456.0;14.0;85.0;1458.0;-124.0;-824.0;-260.0
943.0;-143;560.0;-17.0;237.0;430.0;-341.0;84.0;952.0;-94.0;-800.0;-177.0
980.0;-140;556.0;-28.0;283.0;426.0;-351.0;83.0;995.0;-89.0;-790.0;-166.0
1240.0;26;544.0;-159.0;136.0;370.0;-286.0;108.0;1225.0;-47.0;-788.0;-60.0
895.0;-84;543.0;-172.0;45.0;364.0;-283.0;134.0;1008.0;-38.0;-786.0;-41.0
998.0;-17;238.0;-342.0;296.0;369.0;-440.0;-327.0;1050.0;-548.0;-442.0;209.0
1291.0;-165;496.0;-266.0;208.0;339.0;-323.0;131.0;943.0;4.0;-778.0;53.0
999.0;-17;240.0;-341.0;290.0;368.0;-437.0;-335.0;1041.0;-548.0;-465.0;209.0
994.0;-17;242.0;-340.0;300.0;368.0;-387.0;-340.0;1046.0;-548.0;-484.0;206.0
997.0;-67;429.0;-451.0;74.0;286.0;-329.0;-496.0;977.0;-601.0;-468.0;198.0
990.0;-17;254.0;-331.0;318.0;369.0;-381.0;-352.0;1040.0;-547.0;-518.0;202.0
989.0;-17;258.0;-328.0;307.0;370.0;-369.0;-357.0;1030.0;-548.0;-527.0;200.0
982.0;-17;280.0;-307.0;312.0;378.0;-366.0;-360.0;1023.0;-557.0;-623.0;119.0
983.0;-17;293.0;-288.0;383.0;384.0;-386.0;-301.0;1016.0;-547.0;-720.0;-56.0
932.0;97;-725.0;253.0;97.0;-519.0;-196.0;-81.0;1090.0;-323.0;-854.0;-561.0
986.0;99;-692.0;354.0;243.0;-584.0;-183.0;-152.0;1086.0;-374.0;-851.0;-595.0
970.0;99;-680.0;359.0;270.0;-594.0;-245.0;-160.0;1079.0;-379.0;-852.0;-598.0
990.0;-17;300.0;-282.0;476.0;384.0;-348.0;-199.0;990.0;-503.0;-818.0;-330.0
1000.0;120;614.0;-141.0;40.0;337.0;-128.0;139.0;1010.0;-47.0;-696.0;-48.0
1155.0;138;674.0;-68.0;225.0;478.0;-306.0;-5.0;1279.0;-208.0;-803.0;-537.0
928.0;150;682.0;-62.0;168.0;478.0;-436.0;4.0;1254.0;-195.0;-793.0;-490.0
977.0;156;687.0;-59.0;118.0;478.0;-445.0;11.0;1268.0;-191.0;-791.0;-460.0
995.0;-17;303.0;-286.0;547.0;382.0;-281.0;-206.0;906.0;-481.0;-828.0;-362.0
979.0;99;-694.0;328.0;277.0;-571.0;-214.0;-159.0;1052.0;-370.0;-857.0;-586.0
1001.0;-17;303.0;-293.0;588.0;379.0;-323.0;-199.0;899.0;-473.0;-824.0;-361.0
1032.0;-167;489.0;-280.0;217.0;335.0;-260.0;119.0;935.0;10.0;-774.0;61.0
535.0;163;640.0;-156.0;386.0;459.0;-178.0;84.0;1222.0;-138.0;-787.0;-235.0
1021.0;-129;598.0;-244.0;255.0;405.0;-218.0;107.0;871.0;-87.0;-742.0;-249.0
995.0;213;693.0;-73.0;156.0;349.0;-76.0;4.0;1076.0;-108.0;-736.0;-198.0
988.0;-170;727.0;-49.0;-75.0;348.0;56.0;-74.0;1163.0;-186.0;-795.0;-319.0
961.0;45;760.0;-40.0;301.0;333.0;3.0;-189.0;1039.0;-294.0;-842.0;-447.0
962.0;-17;299.0;-296.0;648.0;376.0;-339.0;-191.0;895.0;-467.0;-823.0;-358.0
693.0;-166;481.0;-292.0;200.0;333.0;-272.0;110.0;962.0;13.0;-769.0;71.0
988.0;-17;296.0;-300.0;633.0;374.0;-297.0;-186.0;890.0;-464.0;-817.0;-352.0
964.0;99;-683.0;300.0;264.0;-568.0;-210.0;-129.0;1077.0;-345.0;-854.0;-554.0
954.0;-17;290.0;-303.0;702.0;373.0;-292.0;-197.0;871.0;-458.0;-812.0;-339.0
939.0;-17;284.0;-307.0;665.0;370.0;-274.0;-188.0;832.0;-452.0;-811.0;-334.0
921.0;-17;280.0;-309.0;674.0;369.0;-301.0;-185.0;912.0;-448.0;-807.0;-334.0
939.0;-17;279.0;-311.0;673.0;368.0;-324.0;-181.0;867.0;-452.0;-799.0;-332.0
989.0;-17;276.0;-309.0;631.0;368.0;-272.0;-181.0;891.0;-455.0;-788.0;-317.0
981.0;-17;273.0;-308.0;605.0;366.0;-349.0;-165.0;875.0;-447.0;-783.0;-315.0
936.0;101;-689.0;280.0;310.0;-560.0;-228.0;-76.0;1083.0;-342.0;-852.0;-571.0
970.0;-17;256.0;-356.0;632.0;313.0;-267.0;-103.0;911.0;-407.0;-677.0;-184.0
987.0;-17;250.0;-375.0;592.0;296.0;-230.0;-125.0;837.0;-420.0;-650.0;-134.0
964.0;-17;245.0;-383.0;597.0;285.0;-282.0;-146.0;878.0;-426.0;-625.0;-99.0
948.0;-17;244.0;-388.0;597.0;280.0;-327.0;-151.0;871.0;-428.0;-616.0;-87.0
970.0;-18;240.0;-399.0;601.0;263.0;-321.0;-154.0;964.0;-424.0;-600.0;-57.0
969.0;-18;235.0;-400.0;563.0;258.0;-397.0;-151.0;993.0;-422.0;-595.0;-55.0
990.0;-18;210.0;-402.0;649.0;242.0;-367.0;-80.0;903.0;-397.0;-561.0;-53.0
986.0;-16;197.0;-415.0;642.0;227.0;-367.0;-46.0;877.0;-385.0;-524.0;-17.0
1006.0;-12;153.0;-470.0;663.0;175.0;-369.0;-96.0;879.0;-347.0;-293.0;159.0
1018.0;-4;132.0;-523.0;580.0;128.0;-383.0;-158.0;939.0;-374.0;-167.0;328.0
1001.0;162;772.0;-39.0;54.0;326.0;55.0;-219.0;1034.0;-324.0;-849.0;-482.0
854.0;144;933.0;89.0;44.0;317.0;45.0;-222.0;1162.0;-296.0;-861.0;-499.0
1013.0;161;639.0;-221.0;144.0;410.0;-199.0;175.0;885.0;-71.0;-717.0;-155.0
927.0;161;648.0;-223.0;160.0;414.0;-134.0;183.0;882.0;-83.0;-728.0;-148.0
631.0;-166;472.0;-303.0;152.0;331.0;-272.0;107.0;952.0;21.0;-762.0;90.0
780.0;163;654.0;-222.0;65.0;434.0;-213.0;153.0;1318.0;-141.0;-779.0;-118.0
985.0;-164;796.0;-47.0;77.0;307.0;6.0;-267.0;1120.0;-344.0;-847.0;-511.0
426.0;-89;643.0;-268.0;255.0;441.0;-205.0;119.0;835.0;-134.0;-770.0;-107.0
971.0;163;688.0;-262.0;150.0;457.0;-314.0;80.0;1299.0;-190.0;-758.0;-125.0
1023.0;-193;796.0;-46.0;141.0;308.0;15.0;-260.0;1132.0;-342.0;-849.0;-510.0
964.0;167;696.0;-258.0;115.0;462.0;-341.0;86.0;1252.0;-190.0;-758.0;-95.0
962.0;-181;794.0;-33.0;206.0;320.0;-28.0;-303.0;1100.0;-338.0;-848.0;-512.0
971.0;166;731.0;-248.0;146.0;484.0;-128.0;109.0;906.0;-226.0;-778.0;-6.0
951.0;-179;775.0;29.0;235.0;379.0;31.0;-295.0;1090.0;-339.0;-852.0;-516.0
888.0;168;749.0;-221.0;58.0;522.0;-246.0;58.0;1178.0;-316.0;-806.0;10.0
977.0;-179;769.0;40.0;256.0;390.0;13.0;-289.0;1086.0;-339.0;-853.0;-519.0
989.0;-179;749.0;72.0;231.0;423.0;-26.0;-273.0;1114.0;-348.0;-860.0;-528.0
972.0;-179;742.0;81.0;253.0;433.0;-57.0;-272.0;1136.0;-354.0;-862.0;-535.0
967.0;163;483.0;-358.0;-125.0;304.0;-361.0;134.0;1000.0;58.0;-725.0;114.0
985.0;133;498.0;-334.0;-117.0;316.0;-360.0;113.0;958.0;43.0;-732.0;89.0
980.0;199;514.0;-318.0;-114.0;326.0;-322.0;94.0;908.0;27.0;-740.0;76.0
987.0;-147;620.0;-238.0;-216.0;376.0;-308.0;-66.0;1067.0;-55.0;-770.0;10.0
991.0;-210;628.0;-231.0;-29.0;382.0;-317.0;-79.0;1163.0;-63.0;-772.0;4.0
934.0;155;648.0;-183.0;-147.0;415.0;-221.0;-139.0;1168.0;-93.0;-775.0;-71.0
972.0;169;662.0;-88.0;-45.0;476.0;-230.0;-165.0;1062.0;-171.0;-789.0;-232.0
1137.0;174;673.0;22.0;-105.0;560.0;-253.0;-200.0;1155.0;-251.0;-822.0;-371.0
976.0;-179;730.0;97.0;209.0;451.0;-115.0;-270.0;1159.0;-361.0;-863.0;-538.0
913.0;173;690.0;63.0;277.0;589.0;-205.0;-249.0;1275.0;-268.0;-790.0;-419.0
902.0;173;698.0;72.0;156.0;596.0;-158.0;-260.0;1220.0;-282.0;-777.0;-436.0
873.0;170;727.0;111.0;68.0;616.0;-216.0;-295.0;1196.0;-359.0;-764.0;-556.0
984.0;-151;742.0;241.0;285.0;490.0;-167.0;-10.0;1011.0;-236.0;-601.0;-282.0
855.0;160;737.0;129.0;233.0;621.0;-153.0;-165.0;1153.0;-360.0;-927.0;-550.0
1014.0;178;742.0;134.0;387.0;620.0;-122.0;-136.0;1049.0;-364.0;-942.0;-549.0
662.0;37;350.0;-304.0;-52.0;265.0;-217.0;204.0;1186.0;137.0;-611.0;96.0
802.0;91;345.0;-308.0;148.0;247.0;-44.0;235.0;1043.0;140.0;-638.0;78.0
