Accelerometer LUA^ accZ;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK gyroZ
144.0;78.0;252.0;795;464.0;1004.0;-23;-178;287;-393.0;41.0
152.0;61.0;247.0;793;458.0;993.0;-23;-177;283;-424.0;22.0
164.0;55.0;229.0;799;451.0;1017.0;-23;-177;282;-439.0;13.0
157.0;52.0;226.0;800;453.0;1016.0;-23;-177;283;-441.0;15.0
156.0;50.0;225.0;800;451.0;1025.0;-23;-177;286;-444.0;28.0
350.0;1009.0;860.0;518;829.0;1196.0;-70;-177;-424;82.0;-461.0
275.0;498.0;413.0;780;349.0;1057.0;-31;-176;253;-118.0;-175.0
175.0;49.0;229.0;800;452.0;1022.0;-23;-177;281;-447.0;30.0
142.0;41.0;236.0;796;453.0;995.0;-23;-178;279;-455.0;-19.0
332.0;227.0;408.0;836;434.0;946.0;-35;-169;249;-490.0;-116.0
245.0;-434.0;276.0;814;504.0;995.0;-31;164;252;-354.0;-12.0
166.0;47.0;375.0;807;506.0;998.0;-32;173;262;-322.0;42.0
183.0;92.0;396.0;807;514.0;1008.0;-32;173;265;-316.0;76.0
171.0;171.0;390.0;803;520.0;1054.0;-32;173;268;-319.0;156.0
180.0;227.0;377.0;814;593.0;1256.0;-32;83;319;-413.0;341.0
133.0;511.0;46.0;864;329.0;288.0;-24;47;195;208.0;275.0
175.0;208.0;326.0;800;520.0;1029.0;-32;173;265;-358.0;124.0
137.0;216.0;296.0;803;521.0;965.0;-32;173;267;-357.0;77.0
140.0;222.0;278.0;798;525.0;1022.0;-32;173;271;-360.0;38.0
108.0;482.0;518.0;569;361.0;996.0;-31;166;320;-85.0;267.0
147.0;406.0;210.0;761;398.0;907.0;-63;165;925;-84.0;453.0
85.0;393.0;576.0;692;365.0;1065.0;-34;166;492;-141.0;6.0
116.0;373.0;582.0;659;368.0;1087.0;-34;166;458;-152.0;4.0
156.0;294.0;573.0;589;369.0;1046.0;-35;166;376;-174.0;-135.0
237.0;204.0;519.0;625;363.0;1024.0;-35;166;322;-176.0;37.0
248.0;189.0;479.0;614;344.0;1083.0;-35;166;338;-181.0;53.0
264.0;183.0;488.0;181;339.0;1046.0;-36;169;295;-194.0;44.0
-2.0;310.0;514.0;1686;678.0;1228.0;-72;176;87;-600.0;-485.0
355.0;421.0;564.0;874;321.0;1105.0;-25;169;249;-200.0;-62.0
436.0;470.0;560.0;808;320.0;1078.0;-20;170;193;-180.0;50.0
169.0;572.0;539.0;830;303.0;941.0;-21;170;205;-109.0;-8.0
197.0;613.0;526.0;816;300.0;926.0;-21;168;221;-75.0;11.0
175.0;844.0;472.0;814;361.0;1004.0;-21;116;215;7.0;2.0
59.0;909.0;524.0;825;414.0;897.0;-21;114;213;302.0;-44.0
-72.0;660.0;796.0;245;443.0;494.0;-45;176;968;-24.0;-208.0
256.0;627.0;588.0;715;264.0;711.0;-51;-221;336;314.0;-48.0
85.0;632.0;1008.0;793;575.0;639.0;-28;179;270;-78.0;-60.0
57.0;632.0;707.0;820;461.0;917.0;-8;117;249;-40.0;-159.0
98.0;628.0;454.0;1021;244.0;1188.0;-8;51;327;-1.0;175.0
162.0;562.0;108.0;777;150.0;799.0;-31;145;280;335.0;794.0
109.0;340.0;215.0;822;413.0;1129.0;-24;164;255;-49.0;206.0
230.0;378.0;201.0;801;418.0;1585.0;-53;164;240;-120.0;-10.0
216.0;785.0;557.0;832;308.0;1141.0;-13;49;-1167;151.0;268.0
229.0;833.0;891.0;1343;955.0;1401.0;-16;151;-2567;-427.0;261.0
299.0;394.0;567.0;897;322.0;1160.0;-52;-175;238;111.0;-171.0
206.0;625.0;511.0;972;467.0;1246.0;-33;-179;359;-204.0;285.0
295.0;433.0;626.0;778;430.0;1016.0;-34;-189;213;-176.0;228.0
282.0;414.0;600.0;814;429.0;942.0;-34;116;268;-265.0;384.0
79.0;69.0;351.0;801;555.0;1063.0;-31;164;249;-417.0;550.0
118.0;371.0;440.0;491;670.0;940.0;-25;-177;314;-656.0;12.0
-7.0;328.0;315.0;584;597.0;1029.0;-37;-177;427;-455.0;-18.0
60.0;321.0;308.0;656;598.0;1034.0;-36;-177;305;-455.0;-97.0
24.0;255.0;97.0;816;433.0;996.0;-31;-178;310;-277.0;-133.0
33.0;253.0;108.0;791;441.0;983.0;-33;-178;445;-270.0;-114.0
52.0;245.0;144.0;771;456.0;995.0;-35;-179;501;-260.0;-135.0
-137.0;-83.0;328.0;580;538.0;1017.0;-37;-176;297;-205.0;-170.0
283.0;176.0;144.0;798;333.0;1010.0;-33;-167;254;-415.0;74.0
268.0;217.0;140.0;807;336.0;992.0;-34;-166;235;-412.0;147.0
337.0;247.0;140.0;805;336.0;1023.0;-34;-180;225;-410.0;147.0
304.0;262.0;144.0;813;335.0;1033.0;-34;-153;228;-407.0;141.0
541.0;-93.0;-481.0;803;386.0;2261.0;-24;-179;308;-467.0;92.0
239.0;231.0;198.0;745;383.0;1062.0;-36;-168;412;-325.0;213.0
383.0;416.0;134.0;1320;326.0;1046.0;-34;-7;670;-257.0;304.0
340.0;370.0;204.0;1177;496.0;1043.0;-10;-157;142;-595.0;-11.0
336.0;333.0;194.0;654;378.0;1023.0;-39;-170;742;-261.0;175.0
333.0;348.0;279.0;746;391.0;1122.0;-43;-168;359;-103.0;254.0
222.0;310.0;137.0;687;287.0;1033.0;-45;-169;333;28.0;-137.0
194.0;38.0;220.0;796;431.0;967.0;-23;-177;281;-487.0;-36.0
211.0;37.0;216.0;801;428.0;978.0;-23;-177;284;-482.0;3.0
152.0;545.0;477.0;816;473.0;1169.0;-40;77;355;-507.0;-8.0
41.0;492.0;668.0;281;461.0;934.0;-78;166;-198;21.0;27.0
104.0;519.0;440.0;793;452.0;1063.0;-40;121;355;-522.0;132.0
196.0;507.0;424.0;812;440.0;987.0;-40;104;209;-528.0;152.0
297.0;478.0;414.0;792;427.0;861.0;-40;154;241;-537.0;161.0
352.0;440.0;429.0;752;433.0;790.0;-41;-202;285;-553.0;160.0
355.0;424.0;443.0;844;445.0;821.0;-42;-141;252;-560.0;118.0
223.0;162.0;151.0;808;432.0;1062.0;-28;-147;269;-143.0;-321.0
228.0;178.0;117.0;807;376.0;1057.0;-28;-147;273;-76.0;-301.0
-140.0;271.0;35.0;659;306.0;1058.0;-42;-179;340;135.0;-459.0
255.0;164.0;128.0;797;373.0;922.0;-28;-154;288;198.0;150.0
175.0;-16.0;73.0;802;294.0;1039.0;-25;-161;253;50.0;22.0
167.0;164.0;183.0;804;391.0;1000.0;-28;-155;296;203.0;150.0
167.0;33.0;184.0;826;404.0;1278.0;-29;-162;294;157.0;-79.0
64.0;165.0;216.0;803;423.0;1068.0;-28;-170;260;209.0;4.0
129.0;-1.0;220.0;804;270.0;919.0;-28;-167;259;437.0;96.0
153.0;-12.0;75.0;678;456.0;940.0;-43;-170;393;-429.0;-63.0
150.0;86.0;200.0;804;423.0;1052.0;-27;-177;239;-391.0;-87.0
143.0;635.0;428.0;698;212.0;1299.0;-8;64;369;0.0;230.0
432.0;566.0;839.0;764;501.0;1551.0;-86;156;83;-90.0;-268.0
56.0;523.0;467.0;779;510.0;906.0;-36;178;282;-321.0;-311.0
51.0;517.0;392.0;776;474.0;831.0;-36;143;239;-311.0;-306.0
63.0;476.0;213.0;837;368.0;925.0;-34;55;352;-282.0;0.0
132.0;109.0;201.0;789;418.0;992.0;-28;-177;271;-340.0;-147.0
51.0;123.0;194.0;798;411.0;933.0;-27;-177;258;-309.0;-177.0
66.0;224.0;145.0;613;446.0;877.0;-25;-167;463;-203.0;-146.0
123.0;238.0;179.0;623;468.0;1041.0;-26;-188;335;-290.0;-112.0
133.0;205.0;304.0;682;595.0;1205.0;-34;-178;283;-540.0;-94.0
91.0;372.0;310.0;808;543.0;903.0;-30;54;427;-571.0;113.0
72.0;126.0;189.0;797;408.0;936.0;-27;-177;267;-300.0;-245.0
98.0;127.0;188.0;794;409.0;963.0;-27;-177;271;-298.0;-246.0
255.0;584.0;704.0;782;369.0;1057.0;-49;-165;224;30.0;-310.0
255.0;466.0;855.0;802;922.0;1051.0;-26;-160;263;-559.0;12.0
56.0;237.0;677.0;784;672.0;1267.0;-41;131;268;-583.0;-298.0
28.0;374.0;539.0;807;503.0;1045.0;-20;166;260;-471.0;-49.0
217.0;358.0;755.0;792;865.0;862.0;-32;166;262;-636.0;-570.0
132.0;128.0;180.0;786;405.0;1017.0;-27;-177;275;-301.0;-312.0
193.0;126.0;175.0;793;408.0;1032.0;-27;-177;277;-302.0;-289.0
304.0;209.0;31.0;804;452.0;1181.0;-31;-169;244;-472.0;-265.0
127.0;394.0;406.0;416;649.0;949.0;-26;-177;713;-625.0;-152.0
171.0;120.0;165.0;796;427.0;1041.0;-27;-177;275;-329.0;-150.0
182.0;122.0;196.0;793;436.0;973.0;-27;-177;276;-329.0;-50.0
-7.0;181.0;418.0;708;615.0;934.0;-30;-177;319;-741.0;-33.0
292.0;291.0;342.0;790;488.0;1079.0;-23;-172;330;-563.0;-132.0
157.0;121.0;224.0;801;441.0;975.0;-27;-177;282;-328.0;-17.0
151.0;642.0;676.0;795;282.0;1011.0;-30;61;302;192.0;-71.0
151.0;643.0;675.0;834;304.0;853.0;-30;87;222;161.0;13.0
153.0;107.0;251.0;793;447.0;992.0;-27;-177;270;-323.0;-103.0
95.0;90.0;256.0;802;449.0;1005.0;-27;-177;276;-316.0;-138.0
234.0;62.0;271.0;833;513.0;621.0;-21;178;164;-498.0;432.0
94.0;63.0;257.0;799;448.0;1033.0;-27;-177;271;-314.0;-38.0
270.0;254.0;-170.0;633;393.0;430.0;-40;166;436;-480.0;71.0
96.0;45.0;245.0;795;443.0;1016.0;-27;-177;270;-303.0;71.0
164.0;-92.0;206.0;712;448.0;1061.0;-25;-177;129;-203.0;190.0
217.0;148.0;199.0;803;406.0;953.0;-27;-179;267;-285.0;-12.0
123.0;146.0;200.0;801;402.0;908.0;-27;-180;267;-292.0;-151.0
398.0;55.0;107.0;853;358.0;1454.0;-33;-167;236;-396.0;-89.0
154.0;126.0;237.0;803;407.0;639.0;-27;-179;269;-276.0;54.0
4.0;116.0;224.0;801;400.0;561.0;-27;-179;267;-296.0;128.0
176.0;75.0;306.0;797;477.0;999.0;-27;174;279;-362.0;-127.0
163.0;96.0;285.0;797;472.0;968.0;-27;174;283;-328.0;-120.0
204.0;136.0;230.0;797;454.0;978.0;-27;165;283;-244.0;-69.0
193.0;141.0;211.0;794;449.0;978.0;-27;158;280;-204.0;-103.0
199.0;152.0;116.0;801;390.0;1000.0;-27;160;268;-72.0;-45.0
190.0;143.0;124.0;803;395.0;1002.0;-27;160;266;-52.0;-34.0
261.0;-185.0;139.0;814;279.0;1026.0;-31;180;273;-25.0;-20.0
234.0;108.0;185.0;803;419.0;968.0;-27;160;265;-20.0;-34.0
237.0;83.0;226.0;801;437.0;1013.0;-27;160;265;0.0;-23.0
194.0;73.0;234.0;799;444.0;998.0;-27;160;265;7.0;-30.0
518.0;552.0;215.0;1001;311.0;771.0;-56;180;86;122.0;-17.0
213.0;60.0;240.0;798;450.0;1016.0;-27;160;265;9.0;-21.0
124.0;-47.0;202.0;800;432.0;1151.0;-27;176;260;-79.0;69.0
64.0;-52.0;87.0;788;482.0;725.0;-27;169;257;-473.0;236.0
437.0;349.0;492.0;846;350.0;1256.0;-41;-171;284;-268.0;535.0
259.0;447.0;-137.0;783;-99.0;551.0;-34;162;299;289.0;-69.0
158.0;368.0;5.0;802;275.0;992.0;-34;-158;300;-24.0;86.0
226.0;520.0;391.0;824;692.0;1030.0;-26;-176;577;-367.0;-124.0
175.0;738.0;697.0;756;497.0;991.0;-19;-150;219;102.0;-500.0
84.0;495.0;442.0;796;630.0;1102.0;-35;108;319;-266.0;47.0
111.0;492.0;454.0;812;630.0;1074.0;-35;129;285;-263.0;58.0
167.0;487.0;461.0;799;621.0;1008.0;-35;211;274;-247.0;95.0
-80.0;723.0;574.0;841;336.0;1047.0;-39;75;179;-70.0;221.0
-622.0;723.0;824.0;804;122.0;1036.0;-39;172;266;272.0;109.0
-529.0;697.0;855.0;794;133.0;873.0;-38;171;275;170.0;-127.0
-794.0;553.0;639.0;786;149.0;722.0;-10;-179;242;-20.0;-725.0
140.0;49.0;311.0;764;514.0;1000.0;-24;178;258;-429.0;-25.0
130.0;333.0;223.0;690;382.0;1127.0;-32;-173;331;-108.0;23.0
25.0;324.0;246.0;936;388.0;1040.0;-31;-170;151;-113.0;1.0
-28.0;308.0;262.0;679;397.0;1131.0;-31;-158;367;-118.0;68.0
102.0;639.0;981.0;801;419.0;543.0;-27;179;261;38.0;-137.0
247.0;588.0;745.0;858;375.0;567.0;-27;192;369;-73.0;75.0
272.0;545.0;684.0;778;345.0;727.0;-27;177;273;-123.0;106.0
369.0;532.0;648.0;801;341.0;728.0;-27;179;322;-107.0;104.0
334.0;537.0;647.0;791;342.0;805.0;-27;179;306;-93.0;98.0
344.0;543.0;650.0;797;340.0;835.0;-26;179;306;-91.0;67.0
330.0;556.0;649.0;797;372.0;886.0;-26;179;305;-78.0;46.0
385.0;557.0;654.0;793;376.0;840.0;-26;179;304;-76.0;44.0
357.0;558.0;652.0;785;374.0;841.0;-26;179;306;-70.0;35.0
410.0;555.0;655.0;788;377.0;872.0;-26;179;309;-71.0;14.0
382.0;552.0;651.0;791;374.0;887.0;-26;179;306;-65.0;8.0
398.0;554.0;651.0;787;378.0;895.0;-26;179;311;-66.0;-20.0
371.0;552.0;649.0;783;376.0;916.0;-26;179;309;-65.0;10.0
350.0;556.0;643.0;793;378.0;853.0;-26;179;301;-64.0;-57.0
288.0;556.0;632.0;789;374.0;922.0;-26;180;303;-56.0;-74.0
392.0;559.0;634.0;796;374.0;885.0;-26;179;304;-42.0;-40.0
384.0;558.0;635.0;800;375.0;926.0;-26;179;306;-36.0;-63.0
426.0;555.0;639.0;746;370.0;892.0;-28;179;278;-39.0;-181.0
482.0;763.0;700.0;803;352.0;856.0;-25;170;275;166.0;-171.0
135.0;464.0;794.0;695;554.0;885.0;-37;177;160;-38.0;-454.0
-32.0;298.0;274.0;878;404.0;1229.0;-31;-157;177;-127.0;90.0
373.0;554.0;751.0;746;327.0;615.0;-24;176;376;-79.0;-223.0
296.0;865.0;950.0;-517;513.0;352.0;-28;-178;600;-106.0;-26.0
69.0;257.0;218.0;801;406.0;963.0;-31;-174;250;-117.0;85.0
70.0;-42.0;-245.0;817;472.0;957.0;-38;-157;293;-319.0;241.0
191.0;697.0;828.0;814;479.0;1020.0;-39;176;251;-182.0;109.0
208.0;745.0;783.0;804;514.0;1063.0;-25;186;263;-243.0;104.0
356.0;636.0;394.0;311;115.0;1073.0;-40;175;707;371.0;194.0
273.0;510.0;660.0;776;360.0;898.0;-79;175;207;191.0;-95.0
276.0;575.0;521.0;491;219.0;1278.0;-25;-176;381;390.0;58.0
106.0;274.0;443.0;801;536.0;852.0;-15;141;316;-579.0;50.0
-15.0;265.0;76.0;816;341.0;1162.0;-31;-46;229;-39.0;32.0
219.0;294.0;272.0;806;442.0;724.0;-16;79;239;-577.0;-137.0
51.0;335.0;-91.0;1000;341.0;871.0;-63;-170;190;-465.0;-288.0
435.0;649.0;824.0;802;464.0;708.0;-22;-180;279;60.0;-72.0
418.0;592.0;684.0;795;542.0;1022.0;-30;-166;209;1.0;88.0
245.0;605.0;659.0;830;524.0;893.0;-30;-160;213;-80.0;224.0
193.0;823.0;804.0;814;475.0;876.0;-31;-179;236;-321.0;402.0
198.0;584.0;608.0;819;483.0;901.0;-29;170;229;-240.0;159.0
235.0;575.0;606.0;822;484.0;967.0;-28;198;210;-275.0;155.0
281.0;556.0;606.0;822;485.0;1005.0;-28;185;171;-342.0;154.0
145.0;788.0;849.0;802;867.0;984.0;-28;-177;242;-129.0;0.0
201.0;602.0;902.0;791;842.0;1159.0;-24;-209;311;-307.0;-144.0
57.0;637.0;755.0;731;648.0;611.0;-21;151;397;-246.0;103.0
353.0;880.0;831.0;757;935.0;1128.0;-34;26;595;-247.0;336.0
141.0;376.0;542.0;784;435.0;980.0;-34;167;336;-448.0;349.0
140.0;403.0;499.0;804;425.0;984.0;-12;102;249;-378.0;123.0
-423.0;553.0;343.0;753;425.0;1280.0;-40;184;371;-338.0;543.0
484.0;942.0;331.0;697;601.0;1356.0;-64;-174;210;-37.0;-374.0
94.0;481.0;389.0;629;499.0;975.0;-26;-218;342;-87.0;33.0
178.0;477.0;378.0;937;500.0;779.0;-25;-43;281;-87.0;8.0
159.0;513.0;388.0;448;553.0;1044.0;-24;127;222;-72.0;16.0
225.0;997.0;473.0;745;717.0;1064.0;-43;-167;137;-115.0;-295.0
244.0;902.0;615.0;872;870.0;746.0;-22;-139;170;-81.0;-10.0
112.0;842.0;621.0;845;810.0;830.0;-33;150;180;-392.0;407.0
165.0;865.0;874.0;807;748.0;751.0;-25;177;272;25.0;139.0
184.0;403.0;517.0;800;440.0;863.0;-12;-189;268;-372.0;6.0
277.0;400.0;588.0;796;514.0;978.0;-12;-181;246;-386.0;-54.0
-11.0;470.0;714.0;805;262.0;767.0;-33;-168;239;-106.0;220.0
-180.0;551.0;673.0;914;426.0;781.0;-47;-178;343;131.0;255.0
145.0;824.0;688.0;815;472.0;1016.0;-28;174;274;-93.0;-75.0
180.0;819.0;702.0;813;479.0;1063.0;-28;174;272;-97.0;-58.0
187.0;814.0;722.0;812;489.0;1108.0;-28;175;275;-104.0;-58.0
200.0;801.0;798.0;807;517.0;1047.0;-28;175;274;-119.0;-97.0
-9.0;790.0;888.0;807;401.0;575.0;-22;-176;255;88.0;-83.0
-631.0;745.0;745.0;809;42.0;1039.0;-43;-177;270;132.0;-35.0
313.0;376.0;782.0;418;853.0;1035.0;-29;-177;827;-363.0;-184.0
358.0;468.0;759.0;740;607.0;617.0;-15;-170;1002;-266.0;171.0
40.0;512.0;285.0;853;185.0;1075.0;-27;99;265;461.0;292.0
306.0;874.0;965.0;795;512.0;378.0;-27;-178;283;-78.0;34.0
152.0;772.0;841.0;813;548.0;1007.0;-28;175;272;-166.0;24.0
157.0;771.0;828.0;808;540.0;1021.0;-28;175;268;-159.0;-16.0
328.0;663.0;719.0;805;353.0;728.0;-22;-180;271;85.0;165.0
435.0;632.0;653.0;807;413.0;443.0;-29;-182;235;52.0;180.0
-122.0;761.0;858.0;-837;213.0;756.0;-20;-173;1228;-6.0;11.0
426.0;660.0;582.0;687;296.0;702.0;-24;-170;46;42.0;-24.0
467.0;662.0;582.0;780;296.0;677.0;-25;-191;324;44.0;-35.0
316.0;519.0;263.0;789;112.0;1002.0;-8;-190;246;456.0;-26.0
-774.0;829.0;281.0;500;-271.0;1023.0;-61;177;362;303.0;48.0
612.0;410.0;-181.0;801;-130.0;133.0;-31;-178;275;527.0;-60.0
183.0;594.0;559.0;781;319.0;874.0;-56;154;222;42.0;-195.0
153.0;742.0;733.0;740;502.0;1173.0;-19;-171;310;92.0;-508.0
118.0;617.0;399.0;866;472.0;1128.0;-18;94;174;128.0;215.0
325.0;708.0;198.0;800;277.0;1177.0;-28;179;211;107.0;503.0
-319.0;894.0;721.0;819;230.0;1023.0;-37;176;171;255.0;104.0
-253.0;579.0;546.0;801;724.0;800.0;-10;179;273;-302.0;-180.0
139.0;550.0;710.0;809;944.0;145.0;-6;-179;253;-516.0;-7.0
161.0;86.0;389.0;635;522.0;1151.0;-27;84;501;-250.0;333.0
-97.0;548.0;351.0;769;235.0;849.0;-54;-178;-41;473.0;51.0
31.0;483.0;691.0;658;434.0;781.0;-72;-174;-199;189.0;-334.0
264.0;92.0;111.0;842;340.0;975.0;-52;-174;413;-313.0;-132.0
78.0;41.0;330.0;799;572.0;994.0;-19;176;280;-206.0;457.0
38.0;380.0;501.0;795;551.0;1196.0;-41;-161;284;-23.0;-64.0
92.0;383.0;504.0;785;564.0;1047.0;-41;-166;262;-30.0;88.0
117.0;384.0;506.0;784;567.0;946.0;-41;-153;280;-37.0;59.0
189.0;387.0;510.0;810;567.0;807.0;-41;-168;231;-37.0;-25.0
222.0;390.0;503.0;808;557.0;692.0;-41;-163;175;-31.0;32.0
275.0;363.0;360.0;772;463.0;1167.0;-41;-171;305;2.0;-11.0
154.0;257.0;348.0;798;491.0;849.0;-2;-206;236;-158.0;173.0
137.0;697.0;756.0;491;474.0;1026.0;-37;-176;418;-337.0;306.0
327.0;413.0;121.0;1033;390.0;1267.0;-29;-178;416;-162.0;-148.0
-119.0;191.0;770.0;579;662.0;1189.0;-38;-156;319;-394.0;126.0
232.0;334.0;258.0;787;558.0;1151.0;-10;-166;316;-496.0;-597.0
195.0;288.0;287.0;783;475.0;788.0;-32;-186;253;-547.0;-114.0
179.0;293.0;450.0;800;571.0;814.0;-31;124;258;-573.0;-25.0
304.0;269.0;-8.0;807;447.0;1020.0;-31;-168;237;-426.0;-209.0
249.0;797.0;832.0;715;445.0;1052.0;-30;177;391;-536.0;192.0
265.0;999.0;876.0;589;747.0;1403.0;-5;-22;1297;99.0;200.0
192.0;811.0;874.0;735;596.0;1051.0;-28;177;311;-472.0;2.0
179.0;539.0;361.0;814;243.0;710.0;-52;152;269;475.0;-74.0
91.0;549.0;417.0;758;476.0;991.0;-20;122;262;245.0;-105.0
182.0;503.0;776.0;805;573.0;916.0;-21;164;250;-194.0;-3.0
185.0;514.0;788.0;804;559.0;1170.0;-21;185;253;-153.0;-6.0
241.0;532.0;799.0;803;553.0;1101.0;-21;175;261;-114.0;71.0
196.0;623.0;1353.0;803;883.0;800.0;-22;-181;269;41.0;165.0
45.0;384.0;392.0;817;519.0;1127.0;4;-16;257;-72.0;263.0
293.0;414.0;524.0;763;580.0;917.0;1;-153;247;-135.0;-58.0
357.0;415.0;542.0;778;578.0;1060.0;0;-158;249;-136.0;-104.0
-8.0;402.0;469.0;743;547.0;1066.0;-34;-156;112;-192.0;-156.0
-32.0;695.0;405.0;815;743.0;822.0;-33;-178;322;-84.0;-167.0
158.0;519.0;470.0;825;494.0;1093.0;-32;73;396;-540.0;197.0
211.0;381.0;236.0;707;568.0;919.0;-50;-178;459;-538.0;-75.0
131.0;477.0;505.0;803;561.0;1007.0;-28;170;294;-729.0;237.0
159.0;466.0;466.0;803;505.0;906.0;-33;176;221;-594.0;45.0
221.0;451.0;464.0;807;516.0;885.0;-33;-72;259;-612.0;-109.0
262.0;445.0;470.0;768;533.0;963.0;-33;-221;275;-619.0;-141.0
52.0;524.0;445.0;801;559.0;1052.0;-44;153;282;-83.0;105.0
82.0;511.0;427.0;795;541.0;969.0;-44;220;279;-66.0;181.0
87.0;504.0;412.0;792;531.0;918.0;-44;79;272;-58.0;195.0
56.0;493.0;383.0;814;506.0;909.0;-44;-175;260;-33.0;67.0
-103.0;213.0;131.0;441;377.0;1064.0;-44;155;438;-107.0;-282.0
92.0;484.0;313.0;800;465.0;1145.0;-45;-181;295;-19.0;54.0
270.0;475.0;264.0;814;439.0;1126.0;-43;-167;251;-25.0;-85.0
295.0;457.0;219.0;791;413.0;1020.0;-46;-184;286;-25.0;-164.0
243.0;252.0;561.0;538;338.0;954.0;-40;-160;455;-187.0;258.0
347.0;179.0;578.0;779;355.0;995.0;-42;-160;375;-179.0;204.0
-37.0;829.0;877.0;681;328.0;592.0;-28;-175;259;325.0;-7.0
54.0;564.0;700.0;656;377.0;755.0;-54;-213;137;16.0;-271.0
59.0;562.0;700.0;630;394.0;686.0;-54;-110;104;-10.0;-262.0
356.0;173.0;599.0;723;377.0;921.0;-44;-160;396;-177.0;94.0
305.0;169.0;613.0;716;388.0;911.0;-44;-160;416;-181.0;90.0
240.0;472.0;396.0;201;535.0;1129.0;-60;-177;956;-191.0;-730.0
314.0;179.0;619.0;814;392.0;971.0;-44;-160;425;-183.0;29.0
401.0;388.0;879.0;1114;532.0;1222.0;-78;-101;762;-231.0;-698.0
157.0;333.0;675.0;796;411.0;996.0;-36;-160;544;-253.0;-195.0
232.0;444.0;764.0;716;637.0;840.0;-48;-170;548;-327.0;-47.0
124.0;913.0;821.0;806;547.0;976.0;-25;-174;259;-139.0;92.0
50.0;756.0;988.0;799;452.0;647.0;-28;179;261;107.0;119.0
154.0;875.0;818.0;779;355.0;877.0;-22;174;189;326.0;50.0
271.0;897.0;608.0;794;410.0;868.0;-27;183;251;274.0;108.0
70.0;769.0;398.0;485;300.0;967.0;-48;171;594;357.0;-131.0
107.0;102.0;-125.0;583;393.0;788.0;-44;155;350;-115.0;-32.0
262.0;493.0;218.0;807;508.0;915.0;-17;165;290;-463.0;-144.0
87.0;497.0;306.0;802;570.0;930.0;-17;94;285;-537.0;-86.0
146.0;506.0;327.0;817;585.0;828.0;-17;90;310;-566.0;-11.0
83.0;521.0;338.0;811;591.0;779.0;-17;75;306;-574.0;-79.0
240.0;151.0;434.0;710;624.0;1206.0;-32;141;942;-432.0;454.0
89.0;440.0;214.0;656;461.0;794.0;-68;-177;507;-178.0;-79.0
330.0;418.0;123.0;764;397.0;896.0;-23;-175;346;-162.0;-223.0
308.0;428.0;278.0;807;457.0;1374.0;-35;-167;247;-217.0;-27.0
225.0;386.0;189.0;801;377.0;1062.0;-23;-165;277;-163.0;31.0
263.0;382.0;230.0;791;394.0;959.0;-23;-147;284;-160.0;100.0
163.0;388.0;263.0;805;415.0;964.0;-23;-131;301;-159.0;184.0
145.0;400.0;296.0;811;445.0;1014.0;-23;196;277;-162.0;174.0
9.0;427.0;319.0;806;495.0;920.0;-23;157;303;-130.0;133.0
27.0;431.0;316.0;805;499.0;922.0;-23;149;299;-115.0;205.0
258.0;290.0;150.0;811;500.0;815.0;-15;174;258;-125.0;921.0
-92.0;63.0;184.0;654;446.0;1021.0;-43;155;345;-134.0;49.0
-85.0;322.0;59.0;823;404.0;818.0;-47;-175;298;-31.0;688.0
239.0;794.0;549.0;803;335.0;528.0;-25;-168;257;244.0;-44.0
50.0;363.0;585.0;768;680.0;883.0;-34;-131;306;-324.0;-391.0
95.0;381.0;600.0;807;675.0;863.0;-34;-121;212;-328.0;-401.0
-64.0;271.0;208.0;795;376.0;828.0;-33;168;273;-391.0;-7.0
-36.0;267.0;259.0;801;417.0;929.0;-32;187;270;-395.0;-9.0
-57.0;354.0;82.0;846;343.0;923.0;-53;153;197;-98.0;-155.0
-18.0;457.0;304.0;811;556.0;989.0;-45;-181;210;-165.0;58.0
12.0;450.0;325.0;773;554.0;1027.0;-45;-180;229;-162.0;60.0
89.0;445.0;340.0;765;553.0;1075.0;-45;-172;298;-158.0;107.0
178.0;431.0;345.0;790;545.0;898.0;-45;-208;236;-144.0;126.0
159.0;453.0;94.0;757;256.0;909.0;-36;-161;289;-34.0;-52.0
-49.0;380.0;338.0;770;496.0;1375.0;-41;162;292;-79.0;78.0
146.0;477.0;479.0;792;565.0;1234.0;-33;101;259;-111.0;-65.0
148.0;483.0;496.0;798;600.0;1255.0;-33;51;301;-116.0;-19.0
261.0;421.0;313.0;796;522.0;880.0;-45;193;224;-128.0;87.0
293.0;988.0;828.0;-262;746.0;1321.0;-38;-184;65;-222.0;211.0
259.0;845.0;584.0;813;383.0;1153.0;-29;-6;253;242.0;246.0
157.0;923.0;899.0;800;737.0;785.0;-25;177;262;179.0;-44.0
-535.0;780.0;848.0;794;-49.0;942.0;-29;-174;255;310.0;165.0
281.0;461.0;0.0;766;228.0;1279.0;-39;-167;248;-24.0;-35.0
262.0;439.0;588.0;978;284.0;1081.0;-63;-169;8;109.0;-145.0
251.0;815.0;644.0;1413;583.0;959.0;-24;174;2981;-96.0;143.0
