InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
-212.0;11.0;-43.0;158.0;-206.0;74.0;-301.0;24.0;450.0;467.0
145.0;134.0;173.0;435.0;27.0;214.0;-627.0;6.0;310.0;534.0
-15.0;-21.0;103.0;464.0;75.0;73.0;-363.0;18.0;437.0;592.0
-11.0;25.0;107.0;465.0;61.0;53.0;-364.0;-35.0;426.0;611.0
14.0;18.0;110.0;470.0;25.0;28.0;-363.0;16.0;438.0;609.0
10.0;20.0;116.0;462.0;19.0;40.0;-362.0;-18.0;442.0;619.0
12.0;23.0;114.0;459.0;62.0;69.0;-366.0;-111.0;459.0;644.0
8.0;15.0;114.0;463.0;55.0;69.0;-367.0;-48.0;455.0;619.0
-17.0;-8.0;116.0;462.0;34.0;42.0;-371.0;-75.0;450.0;639.0
0.0;0.0;123.0;473.0;15.0;29.0;-376.0;-52.0;447.0;629.0
25.0;8.0;113.0;469.0;-15.0;46.0;-376.0;60.0;436.0;640.0
0.0;5.0;124.0;471.0;5.0;38.0;-381.0;-94.0;441.0;613.0
18.0;22.0;122.0;474.0;34.0;36.0;-381.0;-69.0;446.0;639.0
16.0;9.0;118.0;478.0;42.0;42.0;-387.0;-117.0;455.0;641.0
12.0;-2.0;113.0;471.0;9.0;10.0;-394.0;-132.0;426.0;620.0
22.0;-12.0;127.0;473.0;48.0;48.0;-400.0;-218.0;458.0;639.0
12.0;31.0;125.0;478.0;-26.0;47.0;-410.0;-111.0;441.0;624.0
20.0;12.0;122.0;473.0;21.0;42.0;-414.0;-185.0;432.0;613.0
2.0;30.0;119.0;473.0;-14.0;74.0;-427.0;-78.0;454.0;620.0
-30.0;58.0;124.0;487.0;24.0;79.0;-430.0;39.0;463.0;651.0
18.0;65.0;118.0;481.0;-35.0;16.0;-431.0;-9.0;442.0;603.0
-19.0;81.0;120.0;474.0;-61.0;38.0;-429.0;27.0;442.0;619.0
6.0;25.0;114.0;473.0;-43.0;49.0;-424.0;-9.0;472.0;599.0
3.0;22.0;116.0;480.0;-13.0;39.0;-426.0;-88.0;473.0;606.0
10.0;62.0;112.0;480.0;-95.0;46.0;-437.0;-221.0;440.0;647.0
-11.0;73.0;117.0;479.0;-69.0;76.0;-442.0;-269.0;447.0;632.0
-23.0;65.0;107.0;490.0;-80.0;78.0;-449.0;-174.0;435.0;601.0
-13.0;69.0;89.0;489.0;-57.0;98.0;-452.0;-229.0;445.0;612.0
20.0;-14.0;95.0;488.0;38.0;137.0;-462.0;-140.0;426.0;590.0
62.0;-32.0;127.0;549.0;-13.0;149.0;-469.0;-163.0;464.0;643.0
140.0;98.0;121.0;479.0;-52.0;250.0;-477.0;-133.0;488.0;588.0
86.0;87.0;112.0;478.0;-44.0;202.0;-477.0;-145.0;455.0;608.0
-167.0;98.0;57.0;283.0;-266.0;333.0;-535.0;-233.0;321.0;413.0
-150.0;151.0;65.0;289.0;-74.0;111.0;-549.0;-248.0;312.0;482.0
1.0;5.0;44.0;265.0;122.0;148.0;-373.0;-201.0;460.0;440.0
-18.0;12.0;56.0;257.0;51.0;92.0;-369.0;142.0;414.0;441.0
-23.0;-4.0;53.0;267.0;49.0;66.0;-367.0;251.0;409.0;444.0
6.0;-8.0;55.0;267.0;0.0;51.0;-353.0;-217.0;429.0;395.0
95.0;30.0;81.0;289.0;271.0;-118.0;-322.0;436.0;375.0;481.0
-21.0;24.0;62.0;274.0;16.0;49.0;-377.0;350.0;432.0;413.0
-19.0;-7.0;58.0;276.0;25.0;44.0;-374.0;199.0;417.0;415.0
2.0;10.0;65.0;279.0;32.0;66.0;-373.0;112.0;440.0;410.0
10.0;31.0;36.0;287.0;52.0;-22.0;-364.0;-592.0;380.0;442.0
-7.0;-7.0;42.0;273.0;13.0;-32.0;-353.0;-49.0;401.0;403.0
44.0;25.0;51.0;267.0;39.0;30.0;-361.0;-789.0;436.0;418.0
-7.0;7.0;43.0;266.0;-15.0;11.0;-365.0;99.0;400.0;394.0
41.0;-25.0;74.0;270.0;52.0;147.0;-376.0;89.0;375.0;363.0
88.0;80.0;74.0;265.0;223.0;161.0;-357.0;191.0;371.0;435.0
482.0;80.0;45.0;265.0;675.0;-80.0;-197.0;225.0;304.0;462.0
632.0;-9.0;15.0;339.0;480.0;-164.0;-404.0;253.0;263.0;505.0
-32.0;29.0;75.0;269.0;74.0;111.0;-268.0;244.0;349.0;408.0
-57.0;67.0;76.0;282.0;36.0;135.0;-255.0;277.0;383.0;400.0
-36.0;32.0;87.0;290.0;-23.0;214.0;-248.0;130.0;385.0;415.0
-53.0;77.0;90.0;293.0;-56.0;365.0;-239.0;393.0;389.0;422.0
106.0;305.0;51.0;304.0;-47.0;369.0;-12.0;390.0;343.0;417.0
-38.0;101.0;94.0;264.0;-78.0;213.0;-227.0;-20.0;368.0;508.0
-30.0;106.0;95.0;266.0;-2.0;151.0;-230.0;-165.0;387.0;486.0
81.0;-86.0;83.0;308.0;25.0;-95.0;-258.0;230.0;366.0;479.0
150.0;-330.0;34.0;314.0;132.0;-211.0;-368.0;-232.0;334.0;364.0
216.0;-256.0;-59.0;225.0;-373.0;2.0;-143.0;876.0;408.0;451.0
19.0;-54.0;101.0;310.0;-56.0;-69.0;-254.0;-219.0;407.0;433.0
39.0;-64.0;107.0;316.0;-28.0;-94.0;-255.0;-93.0;392.0;473.0
29.0;-44.0;107.0;326.0;-6.0;-32.0;-255.0;-78.0;395.0;426.0
15.0;-39.0;93.0;333.0;42.0;25.0;-257.0;-93.0;367.0;464.0
24.0;39.0;65.0;346.0;50.0;101.0;-245.0;40.0;408.0;501.0
18.0;23.0;73.0;311.0;-27.0;78.0;-243.0;-123.0;381.0;482.0
7.0;24.0;81.0;302.0;-13.0;32.0;-246.0;-201.0;364.0;468.0
-7.0;-19.0;76.0;320.0;-33.0;34.0;-250.0;17.0;373.0;463.0
-2.0;1.0;81.0;329.0;-1.0;-5.0;-252.0;-102.0;374.0;460.0
-20.0;16.0;93.0;342.0;-4.0;33.0;-256.0;-187.0;385.0;415.0
24.0;56.0;74.0;338.0;55.0;82.0;-261.0;-70.0;396.0;413.0
16.0;53.0;78.0;330.0;28.0;67.0;-263.0;-95.0;391.0;440.0
14.0;-8.0;71.0;322.0;18.0;10.0;-263.0;-19.0;388.0;434.0
2.0;-62.0;87.0;338.0;35.0;-75.0;-262.0;-123.0;368.0;493.0
6.0;-28.0;92.0;348.0;26.0;-71.0;-263.0;-143.0;368.0;464.0
-2.0;-8.0;91.0;346.0;8.0;-18.0;-266.0;17.0;384.0;432.0
37.0;5.0;85.0;332.0;21.0;105.0;-268.0;-35.0;396.0;421.0
-23.0;81.0;81.0;320.0;-4.0;48.0;-263.0;207.0;385.0;443.0
-45.0;48.0;87.0;309.0;18.0;52.0;-254.0;-2.0;377.0;480.0
-46.0;48.0;90.0;329.0;76.0;52.0;-256.0;-331.0;356.0;510.0
160.0;223.0;61.0;308.0;71.0;364.0;-226.0;-53.0;376.0;514.0
34.0;132.0;77.0;300.0;-67.0;228.0;-291.0;57.0;380.0;432.0
-42.0;99.0;77.0;305.0;29.0;73.0;-280.0;213.0;389.0;437.0
-38.0;41.0;83.0;335.0;19.0;-79.0;-272.0;103.0;364.0;483.0
-23.0;11.0;85.0;346.0;3.0;-121.0;-274.0;-4.0;374.0;507.0
84.0;148.0;110.0;418.0;44.0;229.0;-438.0;-376.0;339.0;496.0
48.0;-67.0;91.0;360.0;82.0;-95.0;-401.0;-127.0;405.0;460.0
50.0;-72.0;98.0;351.0;90.0;-81.0;-403.0;-247.0;405.0;452.0
81.0;106.0;99.0;377.0;83.0;16.0;-507.0;-496.0;388.0;515.0
74.0;1.0;129.0;414.0;66.0;14.0;-488.0;-45.0;359.0;454.0
209.0;257.0;197.0;462.0;150.0;310.0;-544.0;-357.0;315.0;442.0
-52.0;306.0;191.0;391.0;-248.0;342.0;-565.0;-400.0;354.0;523.0
48.0;16.0;444.0;374.0;33.0;26.0;125.0;-480.0;407.0;809.0
143.0;212.0;191.0;407.0;145.0;39.0;-238.0;-343.0;329.0;582.0
-966.0;248.0;-189.0;440.0;-910.0;-116.0;189.0;122.0;-52.0;684.0
22.0;61.0;-197.0;320.0;459.0;-308.0;-495.0;81.0;299.0;523.0
164.0;71.0;-150.0;261.0;260.0;-112.0;-547.0;-203.0;371.0;495.0
126.0;103.0;-136.0;278.0;216.0;-106.0;-558.0;-249.0;379.0;484.0
94.0;84.0;-134.0;291.0;191.0;-72.0;-561.0;-264.0;358.0;499.0
86.0;86.0;-80.0;305.0;120.0;2.0;-565.0;-172.0;397.0;495.0
63.0;71.0;-97.0;294.0;98.0;-8.0;-561.0;-184.0;377.0;514.0
-24.0;40.0;-83.0;300.0;29.0;15.0;-562.0;-43.0;409.0;566.0
-26.0;37.0;-85.0;316.0;-12.0;62.0;-561.0;-48.0;411.0;487.0
-19.0;26.0;-80.0;303.0;23.0;39.0;-560.0;-35.0;412.0;495.0
-14.0;32.0;-87.0;309.0;31.0;38.0;-560.0;-14.0;405.0;503.0
-5.0;17.0;-75.0;297.0;14.0;43.0;-562.0;1.0;417.0;526.0
7.0;2.0;-78.0;310.0;-4.0;44.0;-564.0;48.0;409.0;507.0
-9.0;-9.0;-69.0;312.0;6.0;44.0;-562.0;-6.0;435.0;529.0
2.0;-15.0;-74.0;315.0;40.0;18.0;-562.0;-39.0;387.0;491.0
5.0;4.0;-67.0;312.0;17.0;22.0;-562.0;-29.0;382.0;521.0
55.0;-29.0;-78.0;302.0;83.0;-6.0;-565.0;-9.0;402.0;503.0
23.0;-15.0;-89.0;315.0;56.0;14.0;-565.0;9.0;414.0;501.0
-44.0;38.0;-84.0;307.0;-7.0;7.0;-569.0;55.0;398.0;511.0
-10.0;-7.0;-84.0;320.0;-34.0;38.0;-567.0;49.0;399.0;515.0
-30.0;1.0;-76.0;321.0;-50.0;22.0;-569.0;13.0;391.0;537.0
-19.0;-17.0;-78.0;318.0;-14.0;17.0;-572.0;26.0;388.0;498.0
-1.0;-6.0;-87.0;302.0;7.0;26.0;-575.0;7.0;415.0;522.0
-32.0;-2.0;-91.0;304.0;27.0;-25.0;-577.0;58.0;385.0;521.0
23.0;16.0;-68.0;319.0;50.0;18.0;-576.0;-48.0;400.0;493.0
9.0;14.0;-79.0;294.0;-26.0;79.0;-576.0;25.0;402.0;444.0
22.0;-45.0;-74.0;334.0;-32.0;273.0;-580.0;145.0;423.0;517.0
148.0;-76.0;-94.0;330.0;-68.0;330.0;-585.0;275.0;403.0;537.0
-19.0;-13.0;-185.0;253.0;-55.0;84.0;-379.0;277.0;415.0;586.0
-15.0;12.0;-185.0;231.0;-23.0;83.0;-373.0;333.0;402.0;598.0
16.0;0.0;-218.0;198.0;24.0;125.0;-371.0;-38.0;447.0;729.0
-86.0;19.0;-243.0;257.0;44.0;159.0;-379.0;-276.0;442.0;661.0
-55.0;32.0;-277.0;195.0;41.0;78.0;-380.0;-25.0;425.0;562.0
23.0;84.0;-164.0;221.0;-124.0;197.0;-373.0;352.0;415.0;653.0
32.0;92.0;-273.0;189.0;81.0;69.0;-375.0;-250.0;427.0;639.0
-57.0;102.0;-252.0;225.0;12.0;244.0;-340.0;-154.0;404.0;617.0
-1.0;463.0;-430.0;182.0;-102.0;283.0;-322.0;68.0;435.0;523.0
-121.0;561.0;-733.0;219.0;-304.0;-504.0;-301.0;419.0;424.0;-62.0
6.0;3.0;-286.0;172.0;-213.0;-99.0;-329.0;104.0;443.0;632.0
-280.0;135.0;-210.0;174.0;-29.0;-801.0;-31.0;52.0;495.0;492.0
-350.0;-123.0;-71.0;221.0;110.0;3.0;-580.0;-183.0;236.0;407.0
685.0;-553.0;47.0;321.0;194.0;-160.0;-460.0;259.0;316.0;342.0
373.0;-393.0;-258.0;286.0;469.0;77.0;-669.0;406.0;482.0;379.0
-49.0;-9.0;-11.0;162.0;-100.0;108.0;-527.0;372.0;415.0;374.0
-21.0;-35.0;15.0;224.0;-29.0;81.0;-575.0;2.0;416.0;351.0
-26.0;-24.0;21.0;211.0;27.0;-5.0;-575.0;123.0;412.0;371.0
-3.0;-15.0;9.0;240.0;100.0;-31.0;-565.0;185.0;396.0;350.0
39.0;-12.0;-8.0;220.0;16.0;106.0;-560.0;-294.0;362.0;372.0
-32.0;11.0;2.0;218.0;-4.0;80.0;-555.0;102.0;222.0;376.0
9.0;-3.0;4.0;221.0;2.0;107.0;-556.0;-249.0;432.0;381.0
2.0;16.0;16.0;220.0;-17.0;44.0;-557.0;46.0;417.0;367.0
48.0;10.0;27.0;222.0;44.0;44.0;-558.0;49.0;385.0;334.0
134.0;-121.0;-44.0;191.0;173.0;19.0;-571.0;175.0;436.0;334.0
42.0;26.0;-11.0;219.0;50.0;34.0;-561.0;26.0;384.0;365.0
-2.0;30.0;-9.0;224.0;56.0;66.0;-563.0;123.0;414.0;402.0
-38.0;54.0;-20.0;241.0;-64.0;114.0;-565.0;-46.0;399.0;384.0
-94.0;2.0;-11.0;217.0;-167.0;233.0;-565.0;-97.0;402.0;359.0
48.0;-68.0;22.0;220.0;39.0;-7.0;-562.0;63.0;383.0;352.0
-345.0;263.0;-58.0;421.0;132.0;162.0;-591.0;168.0;157.0;543.0
-372.0;608.0;28.0;240.0;-433.0;368.0;-442.0;-1076.0;271.0;543.0
-10.0;226.0;119.0;257.0;31.0;136.0;-451.0;-312.0;331.0;486.0
-52.0;250.0;102.0;259.0;31.0;38.0;-472.0;174.0;350.0;477.0
-42.0;-303.0;-86.0;125.0;-301.0;-8.0;-903.0;-376.0;231.0;494.0
44.0;38.0;221.0;637.0;130.0;-89.0;-233.0;445.0;-84.0;300.0
-24.0;-43.0;119.0;539.0;22.0;-23.0;-406.0;239.0;161.0;341.0
19.0;94.0;105.0;545.0;-2.0;105.0;-441.0;-46.0;205.0;324.0
-233.0;181.0;169.0;559.0;-136.0;291.0;-568.0;184.0;154.0;295.0
8.0;39.0;75.0;509.0;-52.0;-15.0;-444.0;-282.0;142.0;306.0
16.0;98.0;23.0;635.0;53.0;-76.0;-113.0;-683.0;-170.0;162.0
241.0;0.0;191.0;593.0;166.0;-150.0;-602.0;-306.0;166.0;286.0
-221.0;151.0;71.0;297.0;-365.0;393.0;-544.0;121.0;316.0;420.0
-48.0;6.0;89.0;249.0;7.0;66.0;-396.0;344.0;389.0;451.0
-76.0;42.0;88.0;258.0;91.0;-100.0;-398.0;143.0;385.0;453.0
132.0;57.0;133.0;377.0;-109.0;445.0;-536.0;-346.0;375.0;433.0
-14.0;-82.0;18.0;302.0;-410.0;246.0;282.0;-73.0;313.0;701.0
-145.0;5.0;48.0;323.0;-54.0;155.0;-24.0;190.0;282.0;299.0
-82.0;55.0;64.0;419.0;-78.0;273.0;-29.0;44.0;376.0;387.0
-37.0;67.0;108.0;427.0;2.0;37.0;-39.0;-116.0;298.0;363.0
-10.0;35.0;112.0;434.0;87.0;26.0;-42.0;-91.0;270.0;376.0
16.0;82.0;113.0;439.0;82.0;14.0;-43.0;-112.0;260.0;376.0
39.0;68.0;105.0;437.0;126.0;-1.0;-45.0;-158.0;276.0;391.0
57.0;31.0;108.0;418.0;135.0;-23.0;-46.0;-105.0;268.0;348.0
-14.0;42.0;99.0;425.0;13.0;81.0;-63.0;-84.0;234.0;375.0
-28.0;23.0;104.0;430.0;38.0;45.0;-62.0;7.0;262.0;372.0
-5.0;49.0;95.0;435.0;33.0;15.0;-60.0;-26.0;252.0;362.0
9.0;16.0;96.0;432.0;-28.0;45.0;-61.0;-11.0;274.0;383.0
-13.0;-139.0;329.0;334.0;-171.0;66.0;110.0;-218.0;432.0;766.0
70.0;-49.0;107.0;417.0;88.0;-106.0;-49.0;-127.0;263.0;394.0
275.0;-103.0;172.0;525.0;180.0;-278.0;-53.0;-210.0;163.0;313.0
77.0;-169.0;-124.0;538.0;103.0;-144.0;290.0;348.0;-4.0;185.0
38.0;39.0;78.0;422.0;-49.0;146.0;-18.0;-190.0;250.0;347.0
63.0;101.0;117.0;340.0;54.0;95.0;447.0;-396.0;195.0;373.0
-75.0;-19.0;59.0;323.0;33.0;-230.0;-583.0;66.0;279.0;415.0
-41.0;41.0;45.0;310.0;-34.0;96.0;-535.0;-109.0;311.0;433.0
-453.0;469.0;80.0;314.0;-597.0;855.0;-573.0;-529.0;425.0;424.0
-664.0;366.0;23.0;230.0;-321.0;-48.0;-610.0;-487.0;292.0;463.0
-653.0;113.0;98.0;461.0;-1070.0;168.0;219.0;-342.0;273.0;349.0
-499.0;182.0;44.0;230.0;-275.0;389.0;-139.0;226.0;349.0;378.0
-254.0;305.0;-27.0;193.0;-387.0;488.0;-152.0;-244.0;456.0;347.0
-18.0;61.0;51.0;238.0;21.0;104.0;-263.0;-46.0;388.0;387.0
220.0;-561.0;-16.0;247.0;571.0;-954.0;-199.0;-25.0;362.0;336.0
26.0;-2.0;22.0;237.0;75.0;-64.0;-234.0;-28.0;399.0;384.0
103.0;11.0;57.0;256.0;6.0;277.0;-161.0;-82.0;378.0;415.0
84.0;573.0;99.0;250.0;-110.0;926.0;-136.0;-449.0;185.0;359.0
-261.0;344.0;87.0;322.0;44.0;215.0;-159.0;-172.0;109.0;440.0
-64.0;-118.0;-89.0;314.0;-100.0;39.0;-264.0;152.0;-225.0;335.0
-91.0;93.0;-113.0;586.0;-18.0;117.0;128.0;604.0;-209.0;169.0
-335.0;380.0;15.0;416.0;-76.0;-51.0;-577.0;385.0;79.0;194.0
-8.0;230.0;-109.0;580.0;-193.0;232.0;15.0;-539.0;-526.0;29.0
-241.0;74.0;-133.0;168.0;10.0;52.0;-90.0;-107.0;423.0;348.0
-41.0;118.0;-56.0;274.0;-19.0;47.0;-77.0;-107.0;359.0;371.0
-23.0;54.0;-31.0;273.0;-30.0;56.0;-77.0;-112.0;362.0;402.0
-38.0;70.0;-34.0;268.0;-47.0;54.0;-75.0;-105.0;352.0;414.0
-58.0;77.0;-45.0;267.0;-63.0;30.0;-78.0;-84.0;326.0;448.0
-34.0;98.0;-42.0;265.0;-80.0;100.0;-82.0;-101.0;350.0;437.0
-79.0;79.0;-47.0;257.0;-98.0;86.0;-85.0;-116.0;353.0;424.0
-25.0;69.0;-53.0;249.0;-90.0;28.0;-84.0;-171.0;346.0;443.0
-66.0;73.0;-46.0;253.0;-80.0;68.0;-90.0;-192.0;360.0;453.0
-57.0;104.0;-38.0;267.0;-55.0;107.0;-81.0;-215.0;354.0;437.0
-40.0;101.0;-58.0;246.0;-38.0;59.0;-80.0;-59.0;354.0;398.0
-2.0;3.0;-47.0;275.0;-25.0;-61.0;-76.0;-57.0;343.0;435.0
64.0;-34.0;-53.0;269.0;-40.0;-61.0;-78.0;-6.0;373.0;434.0
36.0;15.0;-48.0;285.0;-81.0;-16.0;-82.0;127.0;360.0;463.0
-112.0;-121.0;35.0;192.0;-31.0;-184.0;-89.0;565.0;298.0;335.0
721.0;-5.0;39.0;353.0;330.0;78.0;93.0;324.0;439.0;153.0
772.0;-208.0;168.0;894.0;-389.0;777.0;-641.0;-285.0;98.0;574.0
-120.0;65.0;-303.0;215.0;286.0;-31.0;-406.0;140.0;489.0;607.0
86.0;98.0;-413.0;120.0;295.0;213.0;-547.0;174.0;540.0;451.0
-291.0;172.0;-282.0;371.0;327.0;-137.0;-468.0;-94.0;517.0;502.0
140.0;452.0;48.0;313.0;282.0;404.0;-371.0;-599.0;108.0;421.0
399.0;310.0;40.0;337.0;77.0;490.0;-244.0;-54.0;212.0;570.0
-10.0;249.0;83.0;309.0;87.0;330.0;-270.0;-329.0;116.0;387.0
107.0;333.0;78.0;280.0;406.0;96.0;-733.0;-370.0;128.0;497.0
46.0;204.0;143.0;387.0;49.0;313.0;-705.0;-278.0;319.0;390.0
-98.0;61.0;-27.0;179.0;-109.0;51.0;-178.0;-200.0;399.0;355.0
-63.0;70.0;-27.0;184.0;-31.0;148.0;-152.0;-115.0;422.0;349.0
-1.0;-19.0;-9.0;175.0;48.0;19.0;-146.0;52.0;410.0;365.0
20.0;-19.0;-5.0;183.0;104.0;-23.0;-148.0;34.0;396.0;344.0
64.0;-16.0;-22.0;174.0;114.0;-41.0;-153.0;-5.0;402.0;375.0
72.0;8.0;-26.0;177.0;82.0;-6.0;-155.0;13.0;429.0;375.0
6.0;14.0;-40.0;175.0;58.0;23.0;-154.0;28.0;379.0;367.0
-35.0;50.0;-29.0;171.0;-74.0;120.0;-155.0;8.0;419.0;356.0
-22.0;140.0;4.0;184.0;24.0;162.0;-150.0;-42.0;386.0;386.0
30.0;135.0;1.0;189.0;67.0;122.0;-150.0;-16.0;413.0;376.0
23.0;92.0;1.0;187.0;80.0;94.0;-149.0;-18.0;396.0;395.0
52.0;-56.0;-26.0;181.0;114.0;-126.0;-148.0;29.0;386.0;365.0
81.0;-74.0;-26.0;177.0;107.0;-159.0;-147.0;-12.0;415.0;335.0
57.0;-111.0;-27.0;181.0;105.0;-126.0;-146.0;9.0;382.0;345.0
6.0;277.0;8.0;240.0;68.0;519.0;-160.0;102.0;355.0;439.0
0.0;-103.0;-26.0;188.0;14.0;-89.0;-150.0;37.0;390.0;340.0
25.0;-92.0;-21.0;189.0;-74.0;28.0;-150.0;70.0;361.0;344.0
-53.0;101.0;7.0;153.0;-50.0;166.0;-155.0;50.0;384.0;362.0
40.0;36.0;36.0;274.0;79.0;-25.0;-174.0;56.0;339.0;414.0
72.0;-8.0;39.0;267.0;129.0;-66.0;-170.0;6.0;337.0;394.0
170.0;-144.0;33.0;228.0;251.0;-340.0;-188.0;196.0;302.0;395.0
70.0;-41.0;45.0;295.0;97.0;-110.0;-164.0;-37.0;327.0;402.0
140.0;-200.0;53.0;197.0;6.0;-5.0;-21.0;-422.0;427.0;418.0
19.0;-32.0;32.0;276.0;16.0;18.0;-135.0;64.0;321.0;376.0
-18.0;-18.0;37.0;302.0;4.0;60.0;-130.0;33.0;309.0;377.0
-28.0;18.0;32.0;321.0;-15.0;13.0;-125.0;50.0;328.0;323.0
-132.0;68.0;42.0;323.0;-13.0;-20.0;-122.0;35.0;319.0;350.0
-273.0;270.0;249.0;520.0;52.0;-86.0;4.0;96.0;101.0;377.0
414.0;-480.0;-89.0;80.0;116.0;359.0;-174.0;177.0;431.0;288.0
895.0;-1039.0;-72.0;145.0;854.0;-714.0;-220.0;108.0;232.0;246.0
-339.0;140.0;57.0;-207.0;-445.0;196.0;-103.0;-5.0;564.0;625.0
-20.0;161.0;68.0;-99.0;-77.0;42.0;-189.0;-3.0;425.0;323.0
-98.0;161.0;72.0;-89.0;-210.0;48.0;-190.0;-36.0;425.0;427.0
104.0;101.0;51.0;175.0;203.0;-49.0;-26.0;-157.0;377.0;589.0
-218.0;3.0;55.0;281.0;38.0;-25.0;-124.0;-311.0;349.0;387.0
348.0;-791.0;-402.0;211.0;-171.0;343.0;-528.0;-28.0;87.0;567.0
16.0;-311.0;80.0;254.0;-153.0;274.0;-418.0;-55.0;328.0;483.0
5.0;235.0;138.0;262.0;443.0;317.0;-652.0;332.0;300.0;313.0
27.0;262.0;227.0;283.0;468.0;-399.0;-338.0;-223.0;363.0;561.0
-53.0;170.0;-86.0;203.0;555.0;-740.0;-537.0;-327.0;167.0;336.0
35.0;264.0;35.0;341.0;149.0;168.0;-436.0;-172.0;308.0;454.0
-53.0;81.0;-19.0;174.0;-22.0;261.0;-449.0;67.0;349.0;486.0
-26.0;24.0;-28.0;173.0;4.0;242.0;-452.0;128.0;309.0;397.0
11.0;-26.0;-28.0;170.0;-4.0;224.0;-457.0;141.0;369.0;437.0
1.0;288.0;-37.0;66.0;353.0;320.0;-493.0;-29.0;479.0;479.0
18.0;387.0;45.0;102.0;297.0;85.0;-678.0;354.0;234.0;305.0
-71.0;32.0;-119.0;90.0;-464.0;748.0;-668.0;316.0;514.0;391.0
-5.0;-21.0;-20.0;146.0;-174.0;265.0;-449.0;-74.0;400.0;422.0
-73.0;9.0;-22.0;153.0;-125.0;163.0;-448.0;-184.0;391.0;394.0
8.0;0.0;89.0;158.0;16.0;52.0;-424.0;46.0;638.0;808.0
1.0;24.0;83.0;168.0;8.0;61.0;-414.0;69.0;710.0;770.0
-48.0;16.0;-89.0;-91.0;81.0;97.0;-274.0;-243.0;588.0;611.0
-33.0;-17.0;30.0;196.0;25.0;26.0;-867.0;-90.0;404.0;410.0
-143.0;-135.0;5.0;172.0;-369.0;134.0;-889.0;-106.0;425.0;396.0
37.0;14.0;15.0;176.0;85.0;-24.0;-867.0;-51.0;411.0;397.0
68.0;32.0;19.0;182.0;32.0;68.0;-866.0;76.0;420.0;408.0
0.0;57.0;11.0;172.0;41.0;92.0;-867.0;-29.0;387.0;409.0
664.0;-184.0;27.0;286.0;498.0;1.0;-768.0;734.0;429.0;200.0
-10.0;48.0;13.0;173.0;-6.0;84.0;-866.0;11.0;377.0;389.0
61.0;-15.0;-211.0;271.0;124.0;19.0;-749.0;421.0;433.0;756.0
6.0;13.0;-1.0;598.0;17.0;41.0;-29.0;35.0;-58.0;199.0
-20.0;13.0;97.0;162.0;12.0;40.0;-416.0;-20.0;660.0;818.0
683.0;-359.0;22.0;331.0;642.0;-580.0;60.0;-321.0;334.0;54.0
17.0;2.0;88.0;159.0;25.0;32.0;-420.0;1.0;667.0;797.0
-21.0;3.0;94.0;165.0;20.0;53.0;-419.0;-6.0;667.0;819.0
-15.0;10.0;88.0;164.0;47.0;34.0;-420.0;-9.0;669.0;809.0
0.0;2.0;88.0;165.0;8.0;13.0;-423.0;5.0;673.0;801.0
-25.0;8.0;88.0;163.0;28.0;40.0;-423.0;33.0;670.0;801.0
36.0;-3.0;94.0;163.0;26.0;54.0;-423.0;-19.0;675.0;787.0
-41.0;168.0;19.0;304.0;-414.0;681.0;-193.0;157.0;373.0;424.0
44.0;20.0;88.0;172.0;67.0;-9.0;-422.0;-27.0;667.0;792.0
37.0;172.0;-255.0;321.0;143.0;147.0;-709.0;-231.0;467.0;572.0
48.0;52.0;23.0;259.0;-328.0;556.0;-196.0;-147.0;414.0;419.0
8.0;-10.0;90.0;166.0;38.0;16.0;-409.0;16.0;657.0;815.0
27.0;-14.0;96.0;176.0;33.0;34.0;-411.0;25.0;646.0;825.0
-1226.0;406.0;100.0;496.0;-496.0;415.0;-24.0;1085.0;-3.0;305.0
33.0;-6.0;98.0;173.0;22.0;54.0;-406.0;20.0;658.0;816.0
-238.0;-11.0;-24.0;117.0;140.0;-299.0;-652.0;-107.0;166.0;595.0
-167.0;99.0;87.0;155.0;-45.0;102.0;-304.0;73.0;640.0;810.0
-41.0;26.0;5.0;169.0;6.0;62.0;-859.0;-59.0;405.0;401.0
102.0;126.0;107.0;266.0;312.0;-147.0;-764.0;-106.0;378.0;406.0
119.0;95.0;-14.0;159.0;199.0;170.0;-909.0;77.0;371.0;424.0
-608.0;334.0;109.0;264.0;-1058.0;997.0;-773.0;339.0;258.0;399.0
165.0;-525.0;-119.0;319.0;51.0;265.0;-568.0;96.0;329.0;153.0
-214.0;-54.0;-7.0;138.0;-493.0;297.0;-904.0;202.0;365.0;389.0
96.0;-250.0;-3.0;390.0;96.0;38.0;-554.0;-220.0;213.0;189.0
202.0;98.0;-143.0;362.0;150.0;8.0;-571.0;-522.0;432.0;653.0
61.0;-192.0;-1.0;398.0;87.0;-7.0;-554.0;-561.0;190.0;251.0
-5.0;-23.0;15.0;158.0;55.0;-17.0;-853.0;38.0;443.0;383.0
-30.0;41.0;-11.0;155.0;61.0;48.0;-853.0;69.0;449.0;378.0
