InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accY;Accelerometer BACK accZ
27.0;-183.0;165;245.0;-11;179.0;-848.0
?;-198.0;163;267.0;-10;814.0;-877.0
-13.0;-215.0;161;304.0;-10;-123.0;-666.0
-32.0;-232.0;162;340.0;-9;?;-924.0
-45.0;-242.0;163;367.0;-6;?;?
?;-244.0;162;389.0;-6;1091.0;-620.0
-71.0;-247.0;160;405.0;-6;261.0;-524.0
-85.0;-225.0;160;420.0;-6;1054.0;-391.0
-109.0;-196.0;160;438.0;-6;1174.0;-338.0
-139.0;-157.0;?;458.0;-6;1106.0;-334.0
?;?;160;478.0;-6;?;-370.0
?;-67.0;160;495.0;-5;1027.0;-298.0
?;-24.0;160;501.0;-5;1087.0;-267.0
-224.0;10.0;160;?;-5;867.0;-261.0
-230.0;30.0;160;498.0;-5;981.0;-290.0
-230.0;36.0;160;489.0;-5;800.0;-460.0
-219.0;43.0;159;479.0;-5;1022.0;-493.0
-199.0;41.0;159;465.0;-5;923.0;-430.0
-176.0;43.0;160;451.0;-4;1017.0;-874.0
-155.0;39.0;157;?;-2;865.0;-721.0
-140.0;43.0;165;425.0;-1;1150.0;-579.0
-130.0;49.0;158;418.0;3;1240.0;-916.0
-127.0;47.0;166;?;8;1297.0;-636.0
-132.0;33.0;139;420.0;10;1191.0;-534.0
-143.0;5.0;25;433.0;13;367.0;-512.0
-162.0;-13.0;-2;453.0;12;1568.0;-469.0
-186.0;-29.0;32;479.0;12;1906.0;-380.0
-203.0;-38.0;58;504.0;7;1701.0;-367.0
-213.0;-42.0;80;525.0;6;1294.0;-371.0
-216.0;-52.0;80;540.0;6;1184.0;?
-211.0;-60.0;125;548.0;-14;1120.0;?
-206.0;-71.0;150;550.0;-28;949.0;?
?;-83.0;145;543.0;-23;764.0;-534.0
?;-101.0;158;532.0;-19;642.0;-529.0
-187.0;-117.0;158;520.0;?;622.0;-561.0
-183.0;-134.0;158;509.0;?;550.0;-736.0
-182.0;-149.0;157;502.0;-15;1017.0;-706.0
-185.0;-169.0;154;497.0;-15;1533.0;-865.0
?;?;154;495.0;-15;171.0;-795.0
-191.0;-199.0;154;496.0;-13;70.0;-764.0
-197.0;-209.0;153;495.0;-13;955.0;-712.0
-206.0;-208.0;150;495.0;-13;2809.0;-661.0
?;-200.0;150;496.0;-13;1021.0;-440.0
-226.0;-180.0;150;498.0;?;527.0;-407.0
-244.0;-155.0;150;501.0;-13;1269.0;-382.0
-268.0;-122.0;150;512.0;-13;1216.0;-409.0
-301.0;-91.0;150;529.0;-13;1108.0;-380.0
-327.0;-58.0;?;544.0;-12;834.0;-398.0
-344.0;-24.0;149;555.0;-12;1158.0;-375.0
-356.0;1.0;149;559.0;-12;1070.0;-479.0
-362.0;23.0;149;561.0;-12;796.0;-462.0
-364.0;26.0;148;?;-11;914.0;-684.0
-364.0;27.0;148;566.0;?;948.0;-618.0
-363.0;20.0;148;570.0;-11;923.0;-534.0
?;9.0;147;573.0;?;?;-741.0
-362.0;-1.0;149;576.0;-8;1029.0;-855.0
-363.0;-3.0;146;582.0;-5;?;-994.0
-367.0;-6.0;144;590.0;-1;1371.0;?
-379.0;-8.0;112;599.0;3;1543.0;-610.0
-397.0;-14.0;45;609.0;7;1149.0;-645.0
-423.0;-19.0;25;622.0;8;1124.0;-529.0
-441.0;-18.0;40;634.0;8;2003.0;-441.0
-449.0;-12.0;53;?;?;?;-422.0
-455.0;?;76;651.0;8;1476.0;-459.0
-456.0;?;99;648.0;9;1189.0;-448.0
-449.0;-22.0;120;644.0;9;?;-388.0
-439.0;?;131;638.0;8;?;-402.0
-429.0;-39.0;?;629.0;8;?;-354.0
-418.0;-56.0;141;620.0;3;620.0;-541.0
?;?;151;608.0;?;725.0;-465.0
-394.0;-83.0;150;595.0;-10;469.0;-555.0
-387.0;-88.0;147;582.0;-11;1060.0;-929.0
-385.0;?;145;573.0;-11;521.0;-488.0
-384.0;-81.0;146;570.0;-10;169.0;-799.0
?;-79.0;148;578.0;-9;693.0;-708.0
-392.0;-84.0;147;588.0;-7;82.0;-884.0
?;-87.0;145;595.0;-7;2405.0;-655.0
-427.0;-64.0;144;607.0;-7;?;-450.0
-445.0;-33.0;144;621.0;-7;624.0;-416.0
-466.0;3.0;?;634.0;-7;873.0;-376.0
-490.0;23.0;145;648.0;-6;?;-370.0
-516.0;32.0;145;662.0;-6;?;-418.0
-539.0;41.0;145;671.0;-6;945.0;-348.0
?;?;145;679.0;-6;1067.0;-323.0
-568.0;60.0;144;686.0;-5;?;-350.0
?;64.0;145;694.0;-5;892.0;-518.0
-579.0;70.0;144;701.0;-5;924.0;-622.0
-581.0;65.0;?;706.0;-5;?;?
-580.0;64.0;145;?;-4;952.0;-530.0
-580.0;60.0;143;703.0;-2;?;-644.0
-581.0;52.0;147;697.0;-1;887.0;-536.0
-582.0;42.0;140;689.0;2;1073.0;-920.0
-585.0;31.0;?;680.0;8;1305.0;-942.0
-588.0;?;?;672.0;15;1369.0;-608.0
-589.0;6.0;47;667.0;23;1389.0;-591.0
-588.0;-12.0;7;663.0;?;721.0;-540.0
?;-17.0;20;660.0;24;1598.0;-385.0
-584.0;-19.0;39;662.0;22;1897.0;-354.0
-580.0;-16.0;76;?;17;?;-358.0
-577.0;-19.0;101;665.0;10;1370.0;?
-571.0;-29.0;114;657.0;3;1046.0;-409.0
-563.0;-35.0;125;650.0;?;939.0;-386.0
-553.0;-39.0;132;647.0;-26;874.0;-480.0
-543.0;-52.0;138;643.0;-33;766.0;-552.0
-528.0;-69.0;143;636.0;-32;642.0;-481.0
-512.0;-89.0;145;?;-29;656.0;-671.0
-499.0;-102.0;144;?;-25;953.0;-868.0
-488.0;-124.0;143;610.0;-25;896.0;-622.0
-478.0;-141.0;143;603.0;-28;686.0;-823.0
-472.0;-160.0;145;598.0;-27;237.0;-832.0
-471.0;-165.0;144;594.0;-24;346.0;-711.0
?;?;?;593.0;-25;786.0;?
-487.0;-155.0;141;598.0;-25;2615.0;?
-499.0;-142.0;140;607.0;-25;784.0;-349.0
-514.0;-128.0;140;617.0;-25;789.0;-299.0
-530.0;-109.0;140;631.0;-25;1217.0;-330.0
-552.0;-99.0;140;646.0;-25;1279.0;?
-574.0;-83.0;140;659.0;-24;979.0;-278.0
-593.0;-66.0;139;670.0;-24;1001.0;-314.0
-605.0;-53.0;139;677.0;-24;1101.0;-446.0
-612.0;-43.0;?;685.0;-23;978.0;-462.0
-615.0;-40.0;139;694.0;-23;871.0;-528.0
-618.0;-37.0;138;?;-22;967.0;-580.0
-621.0;-40.0;138;707.0;-21;969.0;-870.0
-625.0;?;139;709.0;?;935.0;-421.0
-628.0;-43.0;135;?;-14;939.0;-975.0
-632.0;-42.0;138;707.0;-9;1106.0;?
-635.0;-43.0;111;704.0;-2;1201.0;-726.0
-630.0;-53.0;52;703.0;7;1432.0;-551.0
-625.0;-69.0;30;704.0;10;535.0;-557.0
?;-78.0;39;703.0;10;747.0;-415.0
-606.0;-93.0;53;?;8;2120.0;-359.0
-594.0;-110.0;71;683.0;4;1765.0;-336.0
-580.0;-136.0;83;?;0;1782.0;-365.0
-572.0;-155.0;?;647.0;?;1137.0;-349.0
-562.0;-170.0;114;641.0;-19;1058.0;-359.0
-555.0;-186.0;126;637.0;-38;868.0;-417.0
-546.0;-206.0;126;630.0;-43;866.0;-452.0
-535.0;-227.0;132;624.0;-46;580.0;-587.0
-524.0;-241.0;139;619.0;?;591.0;-411.0
-513.0;-262.0;?;615.0;-37;416.0;-751.0
-505.0;-293.0;140;613.0;-33;?;-736.0
-498.0;-304.0;138;614.0;-43;181.0;?
-496.0;-314.0;139;617.0;-45;180.0;-758.0
-498.0;-305.0;140;623.0;-44;376.0;-733.0
-506.0;-292.0;138;628.0;-48;1057.0;-631.0
-519.0;-277.0;138;636.0;-49;2443.0;?
-536.0;-240.0;138;646.0;-48;-121.0;-392.0
-555.0;-195.0;137;?;-48;960.0;-328.0
-575.0;-147.0;138;665.0;-47;?;-341.0
-596.0;-108.0;137;?;-47;1303.0;-320.0
-614.0;-61.0;?;680.0;-47;1019.0;-304.0
-627.0;?;137;686.0;-47;1000.0;-339.0
-632.0;-1.0;137;692.0;-46;1086.0;-405.0
-633.0;11.0;137;701.0;-45;958.0;-520.0
-631.0;?;137;709.0;?;899.0;-532.0
-630.0;11.0;137;715.0;-45;909.0;-421.0
?;7.0;136;719.0;-44;969.0;-608.0
?;7.0;137;721.0;-43;969.0;-712.0
-633.0;-5.0;138;721.0;-40;954.0;-609.0
-636.0;-2.0;136;718.0;?;1123.0;-932.0
-639.0;3.0;144;?;-28;1050.0;-782.0
-639.0;6.0;118;710.0;-21;1545.0;-612.0
-634.0;1.0;54;707.0;-13;1303.0;-586.0
-627.0;?;18;703.0;-7;527.0;-425.0
-613.0;-33.0;25;692.0;-7;1928.0;-332.0
-592.0;-63.0;59;679.0;-11;1862.0;-362.0
-573.0;-90.0;69;668.0;-13;1743.0;-385.0
-555.0;-126.0;82;656.0;-12;1353.0;-371.0
?;-156.0;116;647.0;-9;1153.0;-361.0
-537.0;-169.0;121;641.0;?;897.0;-359.0
-536.0;-168.0;126;?;?;800.0;-457.0
-537.0;-163.0;136;635.0;6;743.0;-536.0
-537.0;-159.0;139;631.0;3;614.0;-520.0
-535.0;-148.0;143;628.0;0;558.0;-748.0
-532.0;-140.0;?;?;-1;897.0;-653.0
-528.0;-133.0;140;624.0;?;1393.0;-705.0
-524.0;-130.0;140;627.0;1;734.0;?
-521.0;-122.0;140;634.0;4;?;-749.0
-523.0;-114.0;140;?;6;386.0;-680.0
-532.0;-93.0;139;648.0;6;?;-607.0
-544.0;?;136;659.0;7;2394.0;-438.0
-560.0;-23.0;136;666.0;7;149.0;-394.0
-579.0;24.0;136;671.0;7;1096.0;-388.0
-599.0;67.0;136;?;7;1053.0;-363.0
-616.0;96.0;136;674.0;7;1297.0;-350.0
-626.0;103.0;136;670.0;7;?;-324.0
-629.0;108.0;136;665.0;?;1020.0;-310.0
-627.0;105.0;136;673.0;8;1086.0;-455.0
-624.0;?;135;?;?;916.0;-565.0
-622.0;95.0;134;712.0;9;865.0;-483.0
-622.0;95.0;135;728.0;9;1028.0;?
-624.0;95.0;134;734.0;10;936.0;-973.0
-626.0;91.0;135;731.0;12;986.0;-760.0
-628.0;86.0;136;724.0;15;979.0;?
-629.0;84.0;131;718.0;23;?;-879.0
-628.0;84.0;131;712.0;33;?;-522.0
-621.0;74.0;?;704.0;?;1658.0;-662.0
-612.0;57.0;21;694.0;40;?;-608.0
-604.0;44.0;18;680.0;?;872.0;?
-589.0;?;?;664.0;34;2158.0;-379.0
-574.0;-112.0;?;663.0;-69;1046.0;-349.0
-567.0;-135.0;123;659.0;?;849.0;-359.0
-559.0;?;128;652.0;-30;731.0;-558.0
-549.0;-179.0;130;645.0;-12;550.0;-500.0
-539.0;-205.0;133;637.0;-13;548.0;-482.0
-531.0;-229.0;131;628.0;?;?;-1088.0
-522.0;-248.0;132;619.0;-9;?;-656.0
-513.0;-263.0;130;612.0;-8;-65.0;-793.0
?;-277.0;132;608.0;-6;209.0;-824.0
-506.0;-280.0;131;606.0;-4;365.0;-750.0
-510.0;-268.0;129;604.0;-3;?;-654.0
-518.0;?;129;606.0;-3;?;-439.0
-527.0;-229.0;?;612.0;-2;184.0;-346.0
-538.0;-197.0;?;?;-2;777.0;-322.0
-552.0;-156.0;?;630.0;-2;1252.0;-359.0
-569.0;-111.0;128;645.0;-2;1236.0;?
-588.0;-65.0;128;?;-1;929.0;-323.0
-603.0;-26.0;128;667.0;-1;1066.0;-355.0
-611.0;7.0;128;676.0;0;1065.0;-428.0
?;?;?;686.0;0;?;-526.0
-613.0;28.0;127;695.0;1;?;-537.0
?;31.0;128;701.0;2;941.0;-546.0
-614.0;29.0;126;703.0;2;903.0;-958.0
?;32.0;129;?;4;935.0;-573.0
-620.0;34.0;127;700.0;6;978.0;-903.0
-623.0;39.0;127;697.0;8;1108.0;-898.0
-625.0;38.0;126;?;17;1220.0;-729.0
-621.0;41.0;76;689.0;24;?;-667.0
-614.0;26.0;38;687.0;25;1297.0;-580.0
-608.0;15.0;41;685.0;24;1104.0;-411.0
-599.0;?;44;?;18;1801.0;-433.0
-590.0;-8.0;62;678.0;13;1931.0;-469.0
-583.0;-10.0;79;675.0;8;1612.0;-420.0
-577.0;-19.0;?;666.0;2;1295.0;-387.0
-573.0;-20.0;109;?;-5;1128.0;-338.0
-569.0;-24.0;115;660.0;?;955.0;-449.0
-564.0;-28.0;122;657.0;-14;844.0;-501.0
-560.0;-39.0;127;654.0;-17;631.0;-694.0
-554.0;-49.0;130;651.0;-19;526.0;?
-549.0;-61.0;127;646.0;-22;605.0;-568.0
-545.0;-69.0;123;641.0;-24;1017.0;-925.0
-541.0;-77.0;122;637.0;-26;1349.0;-747.0
-536.0;?;124;636.0;-27;-460.0;-868.0
-534.0;-91.0;125;635.0;-25;540.0;-705.0
-537.0;-91.0;124;634.0;?;193.0;-727.0
?;-83.0;123;634.0;-26;2793.0;?
-552.0;-68.0;123;637.0;-25;705.0;-438.0
-561.0;?;123;642.0;-25;-22.0;-391.0
-570.0;-30.0;?;647.0;-25;1412.0;-422.0
?;-7.0;123;653.0;-25;1232.0;-464.0
-592.0;19.0;123;660.0;-25;1043.0;-456.0
-604.0;38.0;122;664.0;-25;1087.0;-396.0
?;60.0;122;?;-25;1055.0;-406.0
-613.0;72.0;122;678.0;-25;996.0;-526.0
-612.0;79.0;122;687.0;?;925.0;-535.0
-612.0;75.0;121;694.0;-25;905.0;-568.0
-612.0;73.0;122;?;-25;942.0;-596.0
-613.0;70.0;120;701.0;-24;956.0;-787.0
-615.0;66.0;123;?;-23;889.0;-700.0
-617.0;67.0;121;699.0;-22;1011.0;-940.0
-620.0;?;122;696.0;-19;1174.0;-772.0
-621.0;69.0;122;693.0;?;1261.0;-738.0
-620.0;69.0;86;690.0;-12;1525.0;?
-618.0;62.0;75;686.0;-9;1316.0;-579.0
-617.0;58.0;?;679.0;-12;928.0;-428.0
-610.0;57.0;42;665.0;-15;2023.0;-455.0
-603.0;56.0;52;?;-17;1885.0;-463.0
-595.0;56.0;58;640.0;-20;1510.0;-472.0
-586.0;48.0;81;628.0;-6;1209.0;-448.0
-576.0;33.0;110;625.0;4;1099.0;-352.0
-566.0;17.0;111;627.0;0;914.0;-407.0
-556.0;?;117;630.0;-3;811.0;-587.0
-548.0;-24.0;122;631.0;-11;?;-668.0
-541.0;-46.0;124;632.0;-15;673.0;-523.0
?;-58.0;126;631.0;-14;576.0;-483.0
-534.0;-68.0;125;629.0;?;1168.0;?
-531.0;-72.0;?;627.0;-13;?;-683.0
-529.0;-70.0;?;627.0;-12;-301.0;-959.0
?;-70.0;122;630.0;-10;563.0;-782.0
-534.0;-58.0;122;633.0;-9;436.0;-781.0
-541.0;-39.0;121;637.0;-8;2483.0;-614.0
?;-15.0;121;645.0;-8;762.0;-544.0
?;180.0;92;657.0;5;1388.0;-345.0
-582.0;158.0;93;649.0;?;1171.0;-415.0
-576.0;132.0;105;647.0;-5;1033.0;-418.0
-571.0;117.0;106;649.0;-13;900.0;-566.0
-563.0;97.0;111;649.0;-21;657.0;-524.0
-550.0;74.0;114;643.0;-25;?;-607.0
-540.0;49.0;115;631.0;-27;?;-635.0
-520.0;?;114;632.0;-27;832.0;-794.0
-500.0;-26.0;110;630.0;-29;870.0;-557.0
-484.0;-69.0;108;626.0;-32;615.0;-827.0
-478.0;-89.0;110;620.0;-30;381.0;-795.0
-479.0;-89.0;109;613.0;-29;232.0;-690.0
-599.0;?;67;690.0;0;1686.0;-410.0
-596.0;79.0;70;684.0;-2;1529.0;-346.0
-590.0;67.0;80;675.0;?;1138.0;-353.0
-581.0;51.0;?;?;-26;1026.0;-392.0
-571.0;26.0;92;666.0;-32;955.0;-448.0
-560.0;-3.0;98;661.0;-37;815.0;?
-548.0;-33.0;102;655.0;-36;703.0;-685.0
-538.0;-66.0;105;648.0;-31;549.0;-406.0
-527.0;-95.0;104;641.0;-30;587.0;?
-516.0;-126.0;101;632.0;-28;891.0;-1146.0
-506.0;-151.0;?;625.0;-28;1319.0;-660.0
-494.0;-181.0;?;620.0;-30;686.0;-823.0
-482.0;?;103;615.0;-29;-156.0;?
-474.0;-243.0;103;608.0;-29;825.0;-780.0
?;?;101;601.0;-30;2263.0;?
-467.0;-282.0;101;?;-30;1322.0;-524.0
-471.0;-283.0;100;592.0;-30;508.0;-487.0
-480.0;-265.0;?;?;-29;1266.0;-400.0
-495.0;-229.0;100;?;-29;1176.0;-444.0
-515.0;-182.0;100;591.0;-29;995.0;-426.0
-537.0;-132.0;100;601.0;-29;944.0;-378.0
-556.0;-80.0;100;612.0;-28;1093.0;-335.0
-569.0;-26.0;100;625.0;?;1052.0;-489.0
-578.0;16.0;100;639.0;-27;905.0;-623.0
-583.0;45.0;100;654.0;-27;875.0;?
-586.0;59.0;100;667.0;-27;971.0;-435.0
-589.0;79.0;100;?;-27;?;-787.0
-590.0;94.0;100;681.0;?;893.0;-737.0
-593.0;?;100;685.0;-24;972.0;-863.0
-598.0;125.0;102;688.0;-20;1169.0;-857.0
?;146.0;104;689.0;-16;1222.0;?
-610.0;163.0;99;692.0;-12;1494.0;?
-612.0;166.0;93;695.0;-11;1291.0;?
-615.0;164.0;79;695.0;-12;911.0;-484.0
-615.0;158.0;65;691.0;-15;?;-389.0
-608.0;148.0;67;?;-19;1867.0;-424.0
-602.0;131.0;71;?;-24;1685.0;-395.0
?;99.0;?;670.0;-28;1307.0;-338.0
-583.0;61.0;74;663.0;-29;1194.0;-365.0
-568.0;16.0;78;656.0;-29;943.0;-437.0
-553.0;-23.0;86;644.0;-30;777.0;-509.0
-536.0;-74.0;86;628.0;-29;665.0;-672.0
?;-120.0;92;611.0;-25;687.0;-440.0
-503.0;-163.0;96;594.0;-24;609.0;-625.0
-492.0;-192.0;?;580.0;-23;855.0;-1011.0
-483.0;-222.0;93;570.0;-22;1362.0;-516.0
-476.0;?;92;?;-23;95.0;-956.0
-473.0;-262.0;94;565.0;?;204.0;-905.0
-476.0;-267.0;93;569.0;-21;315.0;-764.0
-482.0;-251.0;91;576.0;-22;?;-597.0
-489.0;-238.0;91;588.0;-22;1675.0;-490.0
-499.0;-211.0;91;602.0;-22;630.0;-412.0
-513.0;-173.0;91;615.0;-21;1029.0;-369.0
-534.0;-108.0;91;629.0;-21;1243.0;-413.0
-557.0;-36.0;91;643.0;-21;1375.0;-418.0
-577.0;26.0;91;652.0;-21;917.0;-369.0
?;81.0;?;658.0;-20;1125.0;-401.0
-596.0;112.0;90;665.0;-19;1104.0;-435.0
-597.0;136.0;90;674.0;-19;787.0;-489.0
?;141.0;91;682.0;-19;980.0;-580.0
-598.0;140.0;89;688.0;-18;837.0;-597.0
-602.0;?;91;673.0;-11;1041.0;-384.0
-606.0;154.0;91;683.0;-11;970.0;-560.0
-609.0;176.0;91;696.0;-10;848.0;-644.0
?;189.0;91;709.0;-10;904.0;-549.0
-614.0;192.0;91;721.0;-9;934.0;-711.0
-618.0;199.0;91;728.0;-8;935.0;-715.0
-624.0;208.0;92;732.0;-6;935.0;-646.0
-630.0;218.0;92;733.0;?;1018.0;-984.0
-636.0;235.0;?;732.0;-2;1171.0;-698.0
-642.0;250.0;93;731.0;3;1357.0;-635.0
-644.0;261.0;56;728.0;?;1302.0;-561.0
-643.0;253.0;-6;724.0;6;1450.0;-477.0
-642.0;252.0;-21;715.0;6;876.0;-397.0
-634.0;247.0;13;706.0;6;1916.0;-380.0
-624.0;249.0;41;698.0;2;1897.0;-354.0
-611.0;?;55;689.0;0;1708.0;-310.0
-601.0;201.0;67;679.0;-2;?;-350.0
-594.0;195.0;72;679.0;-3;1233.0;?
?;191.0;75;681.0;-4;?;-364.0
-581.0;?;80;679.0;-7;788.0;-478.0
-574.0;182.0;?;673.0;-9;?;-378.0
-567.0;176.0;86;665.0;-10;595.0;-587.0
-562.0;?;86;656.0;?;565.0;-970.0
-559.0;165.0;?;648.0;-11;1112.0;-678.0
-558.0;162.0;86;642.0;-10;1195.0;-831.0
-559.0;167.0;87;639.0;-10;107.0;-893.0
-562.0;176.0;89;639.0;-9;314.0;-806.0
-566.0;191.0;88;642.0;-8;293.0;-626.0
?;211.0;87;652.0;-8;?;-414.0
-577.0;234.0;87;663.0;-8;494.0;-300.0
-581.0;258.0;87;673.0;-8;125.0;-315.0
-586.0;273.0;87;683.0;-8;1187.0;-360.0
-595.0;?;87;690.0;?;1494.0;?
-606.0;304.0;87;691.0;-8;1081.0;?
-612.0;307.0;87;690.0;-8;?;-438.0
-613.0;304.0;87;?;-8;?;-585.0
-609.0;293.0;87;694.0;-8;1024.0;-562.0
-605.0;274.0;87;701.0;-7;826.0;-593.0
-602.0;248.0;86;706.0;-7;959.0;-608.0
-601.0;228.0;88;707.0;-6;917.0;-698.0
-602.0;209.0;86;704.0;-5;928.0;?
-604.0;198.0;92;696.0;?;?;-979.0
-608.0;192.0;89;685.0;0;1017.0;-853.0
-611.0;?;93;673.0;5;1157.0;-710.0
-605.0;188.0;80;665.0;9;1547.0;?
-594.0;164.0;5;?;10;?;-495.0
-587.0;140.0;?;?;10;473.0;-471.0
-570.0;103.0;38;661.0;9;1959.0;-450.0
-564.0;95.0;43;660.0;7;1989.0;?
?;93.0;?;657.0;4;1830.0;-403.0
-561.0;110.0;71;653.0;2;1340.0;-363.0
-558.0;128.0;75;?;-3;1305.0;-392.0
-554.0;139.0;84;?;-9;864.0;-458.0
-551.0;141.0;85;647.0;-14;?;-561.0
-549.0;136.0;90;649.0;-17;661.0;-563.0
-549.0;138.0;91;651.0;-19;613.0;-575.0
-549.0;135.0;88;652.0;-19;445.0;-1000.0
-549.0;140.0;87;?;-17;1155.0;-651.0
-548.0;135.0;84;651.0;-17;682.0;-741.0
-548.0;135.0;85;653.0;-18;-395.0;-811.0
-551.0;138.0;89;656.0;?;676.0;-666.0
-556.0;150.0;87;658.0;-18;370.0;-652.0
-565.0;?;86;660.0;-18;2688.0;-436.0
-575.0;192.0;86;665.0;-18;343.0;-390.0
-583.0;215.0;85;671.0;-18;176.0;-364.0
-590.0;227.0;86;674.0;-18;1482.0;-348.0
-597.0;?;85;674.0;-18;1149.0;-388.0
-605.0;235.0;85;666.0;?;1086.0;-362.0
-610.0;236.0;85;657.0;-17;1002.0;-314.0
-614.0;238.0;85;662.0;-17;1078.0;-442.0
-617.0;258.0;85;682.0;-17;967.0;-559.0
-620.0;277.0;?;707.0;-17;?;?
-619.0;282.0;?;727.0;-17;805.0;-532.0
-621.0;275.0;84;?;-16;932.0;?
-624.0;262.0;85;756.0;-15;977.0;?
-628.0;262.0;86;765.0;-12;900.0;-838.0
?;261.0;87;767.0;?;1060.0;-975.0
-637.0;264.0;86;761.0;-10;1214.0;-635.0
-637.0;254.0;90;747.0;?;?;-699.0
-630.0;242.0;79;729.0;5;1669.0;-538.0
-625.0;?;36;709.0;5;718.0;-388.0
-617.0;214.0;28;686.0;7;1365.0;-402.0
-555.0;202.0;64;616.0;-21;939.0;-426.0
-556.0;193.0;65;623.0;-17;881.0;-478.0
-555.0;?;72;628.0;-54;784.0;?
-555.0;163.0;84;633.0;-80;597.0;-465.0
-556.0;141.0;?;638.0;-60;603.0;-767.0
?;123.0;83;640.0;-61;624.0;?
-554.0;?;?;642.0;-61;1534.0;-775.0
-552.0;87.0;?;646.0;-51;569.0;?
?;67.0;87;650.0;-48;-35.0;-647.0
-553.0;49.0;84;652.0;-47;331.0;-698.0
-559.0;36.0;83;654.0;-48;1937.0;-570.0
-567.0;18.0;81;656.0;-49;2726.0;-392.0
-575.0;5.0;81;?;-49;-26.0;-372.0
-581.0;2.0;81;659.0;-49;1251.0;-400.0
-589.0;7.0;?;660.0;?;1129.0;-416.0
-596.0;25.0;?;659.0;-48;1236.0;-366.0
-602.0;43.0;81;659.0;-48;856.0;-392.0
-606.0;64.0;81;?;-48;1103.0;-467.0
-608.0;67.0;81;675.0;-48;1074.0;-603.0
-608.0;67.0;79;686.0;-48;920.0;-589.0
-607.0;65.0;82;?;?;823.0;-474.0
-605.0;64.0;77;697.0;-46;1024.0;-982.0
-604.0;53.0;83;696.0;-47;957.0;-872.0
-604.0;47.0;?;693.0;-45;937.0;-792.0
-603.0;51.0;?;689.0;-38;977.0;?
-602.0;?;99;684.0;-34;1168.0;-585.0
-600.0;42.0;7;680.0;-23;1309.0;-692.0
-594.0;29.0;-80;680.0;-13;1562.0;-571.0
-591.0;22.0;-65;681.0;-11;582.0;-373.0
-590.0;15.0;-62;681.0;?;947.0;-368.0
-583.0;8.0;-46;680.0;-12;2093.0;-424.0
-584.0;8.0;-26;681.0;-15;1809.0;-366.0
-580.0;6.0;2;679.0;-19;?;-360.0
-576.0;-6.0;42;675.0;-23;1230.0;-350.0
?;-26.0;59;673.0;-24;1253.0;?
?;-45.0;71;671.0;-21;800.0;-505.0
-552.0;-71.0;76;667.0;?;903.0;-552.0
-542.0;-96.0;81;663.0;-10;604.0;-501.0
?;-124.0;82;658.0;-9;586.0;-894.0
-527.0;-143.0;79;?;-10;554.0;-766.0
-520.0;-164.0;78;646.0;-9;1221.0;-638.0
-514.0;-180.0;?;?;?;342.0;-837.0
-509.0;?;85;639.0;-9;268.0;-759.0
-508.0;-203.0;89;636.0;-6;328.0;?
-511.0;-200.0;87;633.0;?;1073.0;?
-517.0;-193.0;87;634.0;-5;2575.0;-446.0
-522.0;-174.0;86;636.0;-5;-86.0;-378.0
-529.0;-148.0;?;638.0;-5;965.0;-405.0
-537.0;-115.0;87;645.0;-4;952.0;-430.0
-550.0;-83.0;87;655.0;-4;1359.0;-390.0
-566.0;-37.0;88;663.0;?;?;-368.0
-577.0;0.0;87;669.0;-4;?;-406.0
-583.0;33.0;?;675.0;-3;1085.0;-480.0
-586.0;50.0;89;681.0;-3;964.0;-605.0
-587.0;?;86;686.0;?;917.0;?
-585.0;?;94;691.0;-2;827.0;?
?;57.0;83;694.0;?;1035.0;-948.0
-586.0;50.0;97;693.0;-2;872.0;-714.0
-588.0;52.0;92;692.0;1;942.0;?
-593.0;58.0;99;691.0;4;?;-932.0
-597.0;61.0;154;690.0;8;1194.0;?
-600.0;63.0;?;690.0;12;1482.0;-723.0
-596.0;50.0;-211;691.0;?;1563.0;-553.0
-599.0;41.0;-130;692.0;13;849.0;-395.0
-596.0;?;-133;690.0;12;1538.0;-399.0
-591.0;24.0;-142;687.0;?;2178.0;-380.0
-586.0;14.0;42;684.0;4;1556.0;-370.0
-581.0;-7.0;112;677.0;-3;?;-331.0
-573.0;-24.0;72;675.0;-12;?;-348.0
-564.0;-41.0;90;673.0;-18;1241.0;-412.0
-554.0;-62.0;84;667.0;-20;826.0;?
-543.0;?;82;661.0;-21;781.0;-466.0
-532.0;-111.0;86;656.0;-22;591.0;-628.0
-524.0;-130.0;78;?;-21;599.0;-1255.0
-518.0;-145.0;80;644.0;-20;754.0;-866.0
?;-159.0;79;640.0;?;1621.0;-847.0
-507.0;-173.0;?;638.0;?;-235.0;?
-504.0;?;83;638.0;-17;368.0;-791.0
-507.0;-184.0;84;637.0;-17;147.0;?
-512.0;-181.0;82;638.0;-17;1976.0;-429.0
-518.0;-167.0;81;640.0;-16;2014.0;-421.0
-527.0;-148.0;82;642.0;-16;-792.0;-340.0
-535.0;-121.0;82;645.0;-16;?;-369.0
?;-99.0;82;652.0;-16;1176.0;-321.0
-560.0;-76.0;82;655.0;-16;1393.0;-297.0
-572.0;-50.0;83;655.0;-15;981.0;-297.0
